Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZEAL
2018-11-08,-0.9153981264637001,-1.9287909836065573,-0.0,-1.9156176814988288,-1.5586943793911006,0.0,1.0
2018-11-09,-0.919105243857719,-1.9334066740007336,-0.0,-1.918078474514118,-1.5635496883021636,0.0,1.0
2018-11-12,-0.9311319351479995,-1.9114234716644356,-0.0,-1.9970251375873864,-1.5975754871337202,0.0,1.0
2018-11-13,-0.9297696264817714,-1.9187355550585252,-0.0,-2.005069708491762,-1.6018787743234175,0.0,1.0
2018-11-14,-0.9332189225488732,-1.918519623936726,-0.0,-2.0073869571705716,-1.6024473959110581,0.0,1.0
2018-11-15,-0.9306819877630204,-1.9194896284136695,-0.0,-2.0092523503954633,-1.6020743172660799,0.0,1.0
2018-11-16,-0.929721269935907,-1.9151140259353108,-0.0,-2.0064838276941424,-1.6012818601878074,0.0,1.0
2018-11-19,-0.9344164555075272,-1.9136980175883143,-0.0,-2.0040244447756743,-1.6005365926367567,0.0,1.0
2018-11-20,-0.7913457181694608,-1.9368675426672706,-0.0,-2.0828424709258417,-1.7406736142576649,0.0,1.0
2018-11-21,-0.8053335325315606,-1.9182042279823712,-0.0,-2.076566818555315,-1.6698289385224472,0.0,1.0
2018-11-23,-0.8267409896151497,-1.9007330482590106,-0.0,-2.172724496029322,-1.7357971899816738,0.0,1.0
2018-11-26,-0.827612863327149,-1.960265924551639,-0.0,-2.192099567099567,-1.7504638218923934,0.0,1.0
2018-11-27,-0.800108300456409,-1.990407673860911,-0.0,-2.1950955364740468,-1.750212733039375,0.0,1.0
2018-11-28,-0.8115896876703793,-1.9726614222291454,-0.0,-2.2290676843990966,-1.7755276890723575,0.0,1.0
2018-11-29,-0.7370996101215503,-1.9279871569451874,-0.0,-2.2061004510358533,-1.7734882654231328,0.0,1.0
2018-11-30,-0.7365685899885365,-1.9279327474207109,-0.0,-2.2071073748567063,-1.7707298433320595,0.0,1.0
2018-12-03,-0.7349323963028035,-1.9273546711481169,-0.0,-2.206706897868765,-1.7697654877396685,0.0,1.0
2018-12-04,-0.7104539202200825,-1.9508635182637935,-0.0,-2.2060981201283814,-1.774338988231698,0.0,1.0
2018-12-06,-0.6864892678623934,-1.7743310790943843,-0.0,-2.1997206703910615,-1.690238165245516,0.0,1.0
2018-12-07,-0.6619150682886783,-1.8132696469885814,-0.0,-2.2433017389357417,-1.7447570714232405,0.0,1.0
2018-12-10,-0.5709853186014833,-1.906235810504011,-0.0,-2.334342364159225,-1.756167700923263,0.0,1.0
2018-12-11,-0.6249040380776908,-1.922616305849839,-0.0,-2.3885306310456014,-1.7409795793029328,0.0,1.0
2018-12-12,-0.6207454181426151,-1.9313876482365622,-0.0,-2.394655783151086,-1.753811797320191,0.0,1.0
2018-12-13,-0.620310578105781,-1.9244311193111932,-0.0,-2.393757687576876,-1.7490774907749078,0.0,1.0
2018-12-14,-0.6285516817693135,-1.9015512210105974,-0.0,-2.401781600368607,-1.7473506373828904,0.0,1.0
2018-12-17,-0.5765274792754067,-1.9127264353699722,-0.0,-2.3791065397605156,-1.8074147988946883,0.0,1.0
2018-12-18,-0.5451788963007883,-1.8748483929654334,-0.0,-2.361052152819891,-1.799272286234081,0.0,1.0
2018-12-19,-0.5428354814253222,-1.8759666413949962,-0.0,-2.362547384382108,-1.800227445034117,0.0,1.0
2018-12-20,-0.5347158918261926,-1.850577332117897,-0.0,-2.407095107869948,-1.804010938924339,0.0,1.0
2018-12-21,-0.5212189616252821,-1.8389014296463508,-0.0,-2.4016553799849514,-1.7626034612490598,0.0,1.0
2018-12-24,-0.45942702864856766,-1.7874606269686517,-0.0,-2.412404379781011,-1.840257987100645,0.0,1.0
2018-12-26,-0.45543165201979174,-1.7920389926888707,-0.0,-2.345247766043867,-1.792186692267927,0.0,1.0
2018-12-27,-0.3050091976793548,-1.7213103155511533,-0.0,-2.1983868685439365,-1.8503608320362246,0.0,1.0
2018-12-28,-0.3276297740235362,-1.747455057396578,-0.0,-2.2422207782831567,-1.902389719153852,0.0,1.0
2018-12-31,-0.339910838266462,-1.753124314843236,-0.0,-2.277132207849156,-1.9380983702404442,0.0,1.0
2019-01-02,-0.32158230666468757,-1.7933798426599377,-0.0,-2.3140121715897286,-1.992800949977735,0.0,1.0
2019-01-03,-0.3087073207097063,-1.8072908901148053,-0.0,-2.3173550022364693,-2.0215446548382285,0.0,1.0
2019-01-04,-0.19204851752021562,-1.8801287810721772,-0.0,-2.3218778077268643,-2.0932165318957767,0.0,1.0
2019-01-07,-0.1381315885132679,-1.7936750272628135,-0.0,-2.303962195565249,-2.034387495456198,0.0,1.0
2019-01-08,-0.14136732329084586,-1.7708574739281573,-0.0,-2.3057647740440324,-2.0242612977983776,0.0,1.0
2019-01-09,-0.13451391398626672,-1.7443440549331406,-0.0,-2.3075533068305023,-2.0416335381279365,0.0,1.0
2019-01-10,-0.1363701992492059,-1.7380161709500432,-0.0,-2.3076090095293096,-2.0371787467513713,0.0,1.0
2019-01-11,-0.13804835673953958,-1.7199218184450555,-0.0,-2.3197480816562908,-2.061386998696974,0.0,1.0
2019-01-14,-0.15533357117374244,-1.6851944345344274,-0.0,-2.28547984302533,-2.0092757759543347,0.0,1.0
2019-01-15,-0.15086237744220998,-1.6775209332283691,-0.0,-2.2914191655335294,-2.0369283618406926,0.0,1.0
2019-01-16,-0.07657327270060144,-1.749083174416899,-0.0,-2.3240428340912427,-2.184978729646472,0.0,1.0
2019-01-17,-0.0754059464669682,-1.7810484169941427,-0.0,-2.3456661970786685,-2.212426781344999,0.0,1.0
2019-01-18,-0.09314573771725228,-1.792566398314649,-0.0,-2.3710781731999093,-2.267098036265142,0.0,1.0
2019-01-22,-0.0,-1.7083822493543086,-0.0,-2.747593331768021,-2.3705095092744775,0.0,1.0
2019-01-23,-0.0,-1.5738778054862845,-0.0,-2.7634039900249383,-2.4558135910224443,0.0,1.0
2019-01-24,-0.0,-1.581011673151751,-0.0,-2.7456031128404668,-2.4555642023346302,0.0,1.0
2019-01-25,-0.0,-1.3465504836517708,-0.0,-3.048684946838276,-2.5989287712846747,0.0,1.0
2019-01-28,-0.0,-1.303521296222026,-0.0,-3.117109168204059,-2.6005454399614982,0.0,1.0
2019-01-29,-0.0,-1.247795414462081,-0.0,-3.1302709636042967,-2.6386083052749716,0.0,1.0
2019-01-30,-0.0,-1.2430483211795817,-0.0,-3.1246093436974114,-2.6458049523198977,0.0,1.0
