Date,CANG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-23,1.0,-0.0,-0.6627587470232643,-0.23777248580326069,-4.118428283568419,-3.1402271478292727,0.0
2019-04-24,1.0,-0.0,-0.6107964925100475,-0.2536536353671904,-4.107416879795397,-3.162221410303252,0.0
2019-04-25,1.0,-0.0,-0.6245091772440874,-0.2597936261528628,-4.102273764952972,-3.1451009040270295,0.0
2019-04-26,1.0,-0.0,-0.6157213204450118,-0.2677366405252599,-4.103866496443553,-3.131862119277768,0.0
2019-04-29,1.0,-0.0,-0.6245768139811511,-0.2652575715984994,-4.126178058376796,-3.1338640314758903,0.0
2019-04-30,1.0,-0.0,-0.6202670568867752,-0.2703493689409182,-4.1245655752698,-3.130601792573623,0.0
2019-05-01,1.0,-0.0,-0.6692578197297797,-0.22737368128817326,-4.203035350731075,-3.154451230797705,0.0
2019-05-02,1.0,-0.0,-0.6490237808827611,-0.2202276302396595,-4.206347737577496,-3.1777551586934396,0.0
2019-05-03,1.0,-0.0,-0.6467974824139208,-0.22075157349129954,-4.208441318030359,-3.179748241392077,0.0
2019-05-06,1.0,-0.0,-0.5622870822207899,-0.25448853696713014,-4.208360187828008,-3.182119510174017,0.0
2019-05-07,1.0,-0.0,-0.5721388454101832,-0.2543043918607863,-4.206426664211398,-3.1743854157075777,0.0
2019-05-08,1.0,-0.0,-0.5716603569497026,-0.3488372093023256,-4.000180277627547,-3.0932035334415002,0.0
2019-05-09,1.0,-0.0,-0.5686097846652851,-0.35642850707270923,-4.001801964140913,-3.082980448689071,0.0
2019-05-10,1.0,-0.0,-0.5706179066834806,-0.36452891370924156,-4.000180147721132,-3.072059088452531,0.0
2019-05-13,1.0,-0.0,-0.5760771588245899,-0.34685415539931497,-4.007751937984496,-3.0832882639264465,0.0
2019-05-14,1.0,-0.0,-0.45000432114769684,-0.5443781868464265,-3.756978653530378,-2.890934232132054,0.0
2019-05-15,1.0,-0.0,-0.4192825112107623,-0.5801138323559848,-3.764401517764747,-2.859865470852018,0.0
2019-05-16,1.0,-0.0,-0.4206444942271239,-0.5805617783904876,-3.754265035326555,-2.8608478373255215,0.0
2019-05-17,1.0,-0.0,-0.425324114088159,-0.5579948141745895,-3.7480553154710456,-2.911668107173725,0.0
2019-05-20,1.0,-0.0,-0.3828280210762719,-0.5859894618640408,-3.751749157812905,-2.917249719270968,0.0
2019-05-21,1.0,-0.0,-0.3777567195037905,-0.5917470709855273,-3.7370778773259823,-2.908166781529979,0.0
2019-05-22,1.0,-0.0,-0.33547490883833997,-0.6379579788157667,-3.788765410661573,-2.9197777391908315,0.0
2019-05-23,1.0,-0.0,-0.3238532905575306,-0.6782276944420359,-3.7946761467094423,-2.8740136998179135,0.0
2019-05-24,1.0,-0.0,-0.2755505849965589,-0.6849621472814865,-3.7808843771507226,-2.861493461803166,0.0
2019-05-28,1.0,-0.0,-0.22930658525948538,-0.707195813344963,-3.8581770606192762,-2.927605756650676,0.0
2019-05-29,1.0,-0.0,-0.24958663301714387,-0.7129927769558786,-3.8638064572273954,-2.8761639543990953,0.0
2019-05-30,1.0,-0.0,-0.24729682595047087,-0.7097139867457273,-3.8800139518660623,-2.8828915242413675,0.0
2019-05-31,1.0,-0.0,-0.2404786862334032,-0.7215234102026555,-3.8917714884696015,-2.8813766596785464,0.0
2019-06-03,1.0,-0.0,-0.283386436049158,-0.8599908966772871,-4.096859353664088,-2.862994993172508,0.0
2019-06-04,1.0,-0.0,-0.279497450837582,-0.875455207574654,-4.1121631463947566,-2.837035688273853,0.0
2019-06-05,1.0,-0.0,-0.23771875277605045,-0.9322199520298481,-4.092298125610731,-2.6210357999466996,0.0
2019-06-06,1.0,-0.0,-0.2590324012427874,-0.8922325787838438,-4.072703062583222,-2.6531735463826007,0.0
2019-06-07,1.0,-0.0,-0.24828629929671506,-0.895664559779222,-4.093029466749755,-2.6653609899403543,0.0
2019-06-10,1.0,-0.0,-0.2848305788939156,-0.8610469947373279,-4.247807220016619,-2.8390730311143937,0.0
2019-06-11,1.0,-0.0,-0.28697264719517845,-0.85628187297172,-4.268706536856746,-2.860268891979601,0.0
2019-06-12,1.0,-0.0,-0.2946255335661622,-0.8540939076445478,-4.487194412107101,-3.0653861078773765,0.0
2019-06-13,1.0,-0.0,-0.33675686351965234,-0.8952202251629467,-4.573968003160182,-3.069721508986767,0.0
2019-06-14,1.0,-0.0,-0.3169409677737262,-0.9125850004927565,-4.576722183896718,-3.0489799940869218,0.0
2019-06-17,1.0,-0.0,-0.2984794628751975,-0.9192338072669827,-4.606338862559242,-3.0495655608214856,0.0
2019-06-18,1.0,-0.0,-0.3036137440758294,-0.9191350710900476,-4.6038704581358605,-3.046998420221169,0.0
2019-06-19,1.0,-0.0,-0.2980637590455701,-0.9371210639546255,-4.562976725992568,-2.980833170350088,0.0
2019-06-20,1.0,-0.0,-0.29666568886281414,-0.9294025618460936,-4.568592940256185,-2.983377334506698,0.0
2019-06-21,1.0,-0.0,-0.31376182580708084,-0.9182678240514971,-4.534185116551254,-2.9870281868721347,0.0
2019-06-24,1.0,-0.0,-0.3001951219512195,-0.9111219512195122,-4.548682926829269,-2.9960975609756098,0.0
2019-06-25,1.0,-0.0,-0.3254606036848295,-0.9050372402979223,-4.560662485299882,-3.0089180713445707,0.0
2019-06-26,1.0,-0.0,-0.33603799722936867,-0.8745299821887987,-4.56778151593113,-3.116663368296062,0.0
2019-06-27,1.0,-0.0,-0.3339934646994752,-0.870977324487573,-4.568274086543222,-3.128725616397663,0.0
2019-06-28,1.0,-0.0,-0.3534439916509293,-0.8645263890269357,-4.579664049299274,-3.1416360202763145,0.0
2019-07-01,1.0,-0.0,-0.31616838316168383,-0.8955104489551045,-4.65973402659734,-3.1274872512748724,0.0
2019-07-02,1.0,-0.0,-0.3561757105943152,-0.9804651162790697,-4.769302325581395,-3.2299741602067185,0.0
2019-07-03,1.0,-0.0,-0.47830779192747674,-0.9610403626160156,-4.9329807899848905,-3.419706453701705,0.0
2019-07-05,1.0,-0.0,-0.48092347712985045,-0.9459137220897464,-4.956861044873185,-3.455343594190332,0.0
2019-07-08,1.0,-0.0,-0.47831273042723926,-0.9492517891997398,-4.959770114942529,-3.4563001518108876,0.0
2019-07-09,1.0,-0.0,-0.44913774285090596,-0.9587426326129667,-5.005566470203013,-3.501200611220258,0.0
2019-07-10,1.0,-0.0,-0.4517611026033691,-0.9637934806388098,-5.019361190111573,-3.5037190986654996,0.0
2019-07-11,1.0,-0.0,-0.4586022093404791,-0.9602974953516352,-5.013234168216122,-3.505304604615553,0.0
2019-07-12,1.0,-0.0,-0.4513303405233768,-0.9605825030110589,-5.022884046863024,-3.5145078287528744,0.0
2019-07-15,1.0,-0.0,-0.49410598215269363,-1.0143219125261649,-5.04836399691528,-3.4600638977635785,0.0
2019-07-16,1.0,-0.0,-0.4675704989154013,-0.9407809110629066,-4.974078091106291,-3.463665943600868,0.0
2019-07-17,1.0,-0.0,-0.4998915401301518,-0.9259219088937093,-4.968438177874186,-3.4518438177874184,0.0
2019-07-18,1.0,-0.0,-0.49616672065651657,-0.9262498650253752,-4.955188424576179,-3.4203649713853794,0.0
2019-07-19,1.0,-0.0,-0.5031182795698924,-0.9436559139784947,-4.912580645161291,-3.3933333333333335,0.0
2019-07-22,1.0,-0.0,-0.4814256487563261,-0.9248411758371917,-4.921395499084743,-3.44007752772693,0.0
2019-07-23,1.0,-0.0,-0.5065302568567697,-0.9173922507618633,-4.975185023944276,-3.4845450587723117,0.0
2019-07-24,1.0,-0.0,-0.4991326973113616,-0.9285559410234172,-4.955550737207285,-3.457935819601041,0.0
2019-07-25,1.0,-0.0,-0.41788920516750605,-0.9856579811692576,-5.0891175826582,-3.4554412086709,0.0
2019-07-26,1.0,-0.0,-0.3769828246362542,-0.9938737556066075,-5.1067716879991245,-3.462093862815884,0.0
2019-07-29,1.0,-0.0,-0.2936056243722799,-1.0172971766543915,-5.218279209909609,-3.630398393036492,0.0
2019-07-30,1.0,-0.0,-0.29399285395265745,-1.0303707012058956,-5.203662349263064,-3.637673068334078,0.0
2019-07-31,1.0,-0.0,-0.346619296103031,-1.0180970356389476,-5.140779393804818,-3.5968691018097037,0.0
2019-08-01,1.0,-0.0,-0.3100356486982824,-0.8947823268877606,-5.102733066868316,-3.4950848006913686,0.0
2019-08-02,1.0,-0.0,-0.26865671641791045,-0.9145280790293138,-5.063567056802319,-3.491034038440889,0.0
2019-08-05,1.0,-0.0,-0.25564956624183355,-0.8810110313805292,-5.075720252757845,-3.497697333190532,0.0
2019-08-06,1.0,-0.0,-0.24950225296028503,-0.8529812427957665,-4.894582416430892,-3.481819134444095,0.0
2019-08-07,1.0,-0.0,-0.26740686935768393,-0.8123897478468403,-4.837397530351769,-3.4594790910034248,0.0
2019-08-08,1.0,-0.0,-0.27778351047363536,-0.8230316788773089,-4.79764730162006,-3.420286864100712,0.0
2019-08-09,1.0,-0.0,-0.1254868433551819,-0.6415882967607106,-4.4727842690225135,-3.259523130996485,0.0
2019-08-12,1.0,-0.0,-0.10012221491021904,-0.6515934944063175,-4.458775970668421,-3.190655259941713,0.0
2019-08-13,1.0,-0.0,-0.03902530109233498,-0.6371020446270189,-4.45934086453179,-3.200728223321819,0.0
2019-08-14,1.0,-0.0,-0.07993260950954699,-0.6332834144515163,-4.438506177461625,-3.20806813927368,0.0
2019-08-15,1.0,-0.0,-0.16154409074277348,-0.6876143432125869,-4.338638858397365,-2.9596597145993413,0.0
2019-08-16,1.0,-0.0,-0.16428440535092542,-0.6892065237309877,-4.332691955286788,-2.976360637713029,0.0
2019-08-19,1.0,-0.0,-0.06630286493860846,-0.7113233287858117,-4.3669849931787175,-2.950432014552069,0.0
2019-08-20,1.0,-0.0,-0.04659882163899304,-0.7260310658810927,-4.270487412961971,-2.8838600249955366,0.0
2019-08-21,1.0,-0.0,-0.10637903897787243,-0.7507638181649847,-4.36950282381261,-3.031756318859365,0.0
2019-08-22,1.0,-0.0,-0.1093432007400555,-0.7380203515263645,-4.365587419056429,-3.037650323774283,0.0
2019-08-23,1.0,-0.0,-0.10970308019609658,-0.7381370826010545,-4.3637961335676625,-3.038201831467949,0.0
2019-08-26,1.0,-0.0,-0.03332422835290904,-0.7366839661294728,-4.355003186743149,-2.9799690430665575,0.0
2019-08-27,1.0,-0.0,-0.020217588395285587,-0.7256572982774252,-4.334723481414325,-2.985494106980961,0.0
2019-08-28,1.0,-0.0,-0.0,-0.7602615328732293,-4.360515800944424,-2.9601343988376314,0.0
2019-08-29,1.0,-0.0,-0.0,-0.7728014505893019,-4.358748866727108,-2.9346328195829554,0.0
2019-08-30,1.0,-0.0,-0.0,-0.7775278877293992,-4.336901763224182,-2.8815221302626846,0.0
2019-09-03,1.0,-0.0,-0.0,-0.8076368876080692,-4.318083573487032,-2.880043227665706,0.0
2019-09-04,1.0,-0.0,-0.03810591202017372,-0.8942747735126553,-4.435416082936396,-2.9718875502008033,0.0
2019-09-05,1.0,-0.0,-0.06808273815044986,-0.8832204804749095,-4.423708375846396,-2.9003802986735927,0.0
2019-09-06,1.0,-0.0,-0.042461085014276506,-0.9159988947222989,-4.437229437229437,-2.8149580915538364,0.0
2019-09-09,1.0,-0.0,-0.03311808118081181,-0.9154981549815498,-4.447232472324724,-2.8292435424354245,0.0
2019-09-10,1.0,-0.0,-0.0046151006091932805,-0.9910467048181649,-4.471201772198634,-2.763337640760568,0.0
2019-09-11,1.0,-0.0,-0.0,-1.0582137899120778,-4.487829708468302,-2.708931050439612,0.0
2019-09-12,1.0,-0.0,-0.0,-1.0346111918604652,-4.3990734011627906,-2.6506177325581395,0.0
2019-09-13,1.0,-0.0,-0.0,-1.0109672779575691,-4.343491549802229,-2.635203164329378,0.0
2019-09-16,1.0,-0.0,-0.0,-0.9189652218605449,-4.166695220147337,-2.4803837587801953,0.0
2019-09-17,1.0,-0.0,-0.04171011470281543,-0.914928745220716,-4.245133819951338,-2.4877476538060477,0.0
2019-09-18,1.0,-0.0,-0.0025082165715274176,-0.9111745372772877,-4.23681024044283,-2.4985296661477254,0.0
2019-09-19,1.0,-0.0,-0.018537859007832898,-0.9110530896431679,-4.246997389033942,-2.526544821583986,0.0
2019-09-20,1.0,-0.0,-0.055768560474032766,-0.9668874172185431,-4.196584175670965,-2.494684559079819,0.0
2019-09-23,1.0,-0.0,-0.05841264297563956,-0.9720597223434907,-4.195232690124858,-2.50563171221514,0.0
2019-09-24,1.0,-0.0,-0.055021228663027465,-0.9306819166450048,-4.176327874534269,-2.502729399532103,0.0
2019-09-25,1.0,-0.0,-0.022105625322552898,-0.9348013074144159,-4.173146396008946,-2.4713573025976263,0.0
2019-09-26,1.0,-0.0,-0.0,-1.1557643657390677,-4.42663534513914,-2.4526563064691,0.0
2019-09-27,1.0,-0.0,-0.0,-1.1260147934331588,-4.423867941547898,-2.470503337542847,0.0
2019-09-30,1.0,-0.0,-0.0,-1.2021315357988704,-4.432592457642557,-2.474403352158863,0.0
2019-10-01,1.0,-0.0,-0.0,-1.2365073596220242,-4.393512629474832,-2.4558422678538974,0.0
2019-10-02,1.0,-0.0,-0.0,-1.3669376693766937,-4.323396567299007,-2.3430894308943087,0.0
2019-10-03,1.0,-0.0,-0.0,-1.3360655737704918,-4.300605844618675,-2.272808267997149,0.0
2019-10-04,1.0,-0.0,-0.0,-1.3987132517201324,-4.250111696899294,-2.2869269949066213,0.0
2019-10-07,1.0,-0.0,-0.011686443725278675,-1.4076770945702985,-4.247033441208199,-2.3231751168644372,0.0
2019-10-08,1.0,-0.0,-0.016353670590349537,-1.3841315482073862,-4.260131188786054,-2.3249168838170546,0.0
2019-10-09,1.0,-0.0,-0.030813586809622484,-1.3600324353545363,-4.321560500946031,-2.2974141814577886,0.0
2019-10-10,1.0,-0.0,-0.18826804915514592,-1.5937019969278035,-4.358966973886329,-2.4597734254992316,0.0
2019-10-11,1.0,-0.0,-0.22918488293014672,-1.7848052074225205,-4.238803070047606,-2.462644515690275,0.0
2019-10-14,1.0,-0.0,-0.15859160455080426,-1.9014319340918007,-4.324539034915653,-2.4232051785013735,0.0
2019-10-15,1.0,-0.0,-0.15903044634939406,-1.9581239530988275,-4.338851118336782,-2.397181988373239,0.0
2019-10-16,1.0,-0.0,-0.2269094587759231,-2.0964087000505818,-4.411127971674254,-2.3817905918057667,0.0
2019-10-17,1.0,-0.0,-0.16576668364747835,-2.1978604177279673,-4.41619969434539,-2.4086602139582274,0.0
2019-10-18,1.0,-0.0,-0.29920364050056886,-2.2771744751266936,-4.365497983245423,-2.400351639259489,0.0
2019-10-21,1.0,-0.0,-0.21764461090303788,-2.293383270911361,-4.382958801498128,-2.5096754057428217,0.0
2019-10-22,1.0,-0.0,-0.1938561543300482,-2.3113860348081356,-4.4235688823652755,-2.5555672048647513,0.0
2019-10-23,1.0,-0.0,-0.2017167381974249,-2.2549356223175967,-4.546459227467811,-2.7265021459227468,0.0
2019-10-24,1.0,-0.0,-0.16724118759034806,-2.5178472145001667,-4.650839541865896,-2.783720671633493,0.0
2019-10-25,1.0,-0.0,-0.16768529836648516,-2.519168796532948,-4.645627291921325,-2.7799755528392045,0.0
2019-10-28,1.0,-0.0,-0.2705119606528057,-2.583948133243908,-4.63302034428795,-2.6906997540800357,0.0
2019-10-29,1.0,-0.0,-0.2754768084866268,-2.7790317119963888,-4.540683895722831,-2.6903284053718544,0.0
2019-10-30,1.0,-0.0,-0.28642477676048383,-2.7846727704306544,-4.541426472250481,-2.690742624618515,0.0
2019-10-31,1.0,-0.0,-0.27182270465852554,-2.800995024875622,-4.490841248303935,-2.743441881501583,0.0
2019-11-01,1.0,-0.0,-0.30684963099630996,-2.892873616236162,-4.6011300738007375,-2.7303966789667893,0.0
2019-11-04,1.0,-0.0,-0.2538836076976582,-2.968119638302805,-4.679805239972176,-2.6909343844191977,0.0
2019-11-05,1.0,-0.0,-0.3544110746128578,-3.3911309244486154,-4.50739089629282,-2.47853120600657,0.0
2019-11-06,1.0,-0.0,-0.33429498737829066,-3.4242096405818008,-4.576150979685058,-2.6861401610770526,0.0
2019-11-07,1.0,-0.0,-0.3625210488332932,-3.4280731296608127,-4.560259802742362,-2.677050757757998,0.0
2019-11-08,1.0,-0.0,-0.3188157572791779,-3.527403963787619,-4.658184487399071,-2.7295081967213117,0.0
2019-11-11,1.0,-0.0,-0.26697168294794116,-3.66922220848275,-4.654012612835415,-2.775318412266601,0.0
2019-11-12,1.0,-0.0,-0.23322209862810533,-3.670498084291188,-4.667902607835868,-2.787912495365221,0.0
2019-11-13,1.0,-0.0,-0.2741452458198153,-4.009608185675068,-4.493760918392812,-2.7005240828550034,0.0
2019-11-14,1.0,-0.0,-0.25851197982345525,-4.1055485498108455,-4.52938209331652,-2.716897856242119,0.0
2019-11-15,1.0,-0.0,-0.27074235807860264,-4.342066957787481,-4.762074897446077,-2.8578801111552203,0.0
2019-11-18,1.0,-0.0,-0.24556795797767567,-4.32225869993434,-4.744320420223244,-2.8196979645436637,0.0
2019-11-19,1.0,-0.0,-0.5141296928327646,-4.371331058020478,-4.84122866894198,-2.92518771331058,0.0
2019-11-20,1.0,-0.0,-0.48938210713796415,-4.358542266063845,-4.873270311001507,-2.9793122345526784,0.0
2019-11-21,1.0,-0.0,-0.3984013462347497,-4.6477352404992285,-4.838732295610714,-3.1384097602019354,0.0
2019-11-22,1.0,-0.0,-0.36727221518096037,-4.659343754400788,-4.891987044078299,-3.1639205745669625,0.0
2019-11-25,1.0,-0.0,-0.3681465821000705,-4.668217054263566,-4.898661028893587,-3.1594080338266384,0.0
2019-11-26,1.0,-0.0,-0.2791057367829021,-4.681946006749156,-4.90607424071991,-3.1937570303712035,0.0
2019-11-27,1.0,-0.0,-0.29894588896697116,-4.663106113843991,-4.894869992972593,-3.1978917779339424,0.0
2019-11-29,1.0,-0.0,-0.291189365012021,-4.817423278178476,-4.970301230377599,-3.0633573751944563,0.0
2019-12-02,1.0,-0.0,-0.3510808066154069,-5.089946322356013,-5.008849557522123,-3.057594661250544,0.0
2019-12-03,1.0,-0.0,-0.31774356022449274,-5.012375881421788,-4.992804720103612,-3.067635631026047,0.0
2019-12-04,1.0,-0.0,-0.4275690688495834,-5.101885689226721,-5.025581055401257,-3.062710130097939,0.0
2019-12-05,1.0,-0.0,-0.37683741648106905,-5.256718634001485,-4.986636971046771,-3.227616926503341,0.0
2019-12-06,1.0,-0.0,-0.5850673194614443,-5.4282435740514074,-5.157282741738066,-3.129283965728274,0.0
2019-12-09,1.0,-0.0,-0.38544344473007713,-5.814428020565553,-5.502249357326479,-3.3648778920308486,0.0
2019-12-10,1.0,-0.0,-0.356157715398345,-6.333116988479636,-5.649521337011196,-2.8870679863702744,0.0
2019-12-11,1.0,-0.0,-0.3475281448849731,-6.377059879262522,-5.6842878120411156,-2.9069995105237396,0.0
2019-12-12,1.0,-0.0,-0.35256723716381416,-6.370334148329258,-5.674164629176854,-2.9028524857375713,0.0
2019-12-13,1.0,-0.0,-0.3524345809870818,-6.514905597880093,-5.752732692944683,-2.9417025505134147,0.0
2019-12-16,1.0,-0.0,-0.3581081081081081,-6.450889914304549,-5.716216216216217,-2.9546802900461437,0.0
2019-12-17,1.0,-0.0,-0.23021097046413502,-6.808945147679325,-5.943628691983122,-2.8950210970464134,0.0
2019-12-18,1.0,-0.3191793041926851,-0.3289919714540589,-7.088849241748439,-6.085637823371989,-3.0185548617305975,0.0
2019-12-19,1.0,-0.30543633762517886,-0.4257868383404865,-7.11552217453505,-6.018419170243205,-3.017525035765379,0.0
2019-12-20,1.0,-0.3157329514945409,-0.5183461607302666,-7.151959906926794,-5.982638267406479,-2.9300161088240557,0.0
2019-12-23,1.0,-0.32516544446431767,-0.577177606868181,-7.123591486317296,-5.979431228760507,-2.8807011268109464,0.0
2019-12-24,1.0,-0.36893723252496435,-0.5953994293865906,-7.036733238231099,-5.973787446504993,-2.856633380884451,0.0
2019-12-26,1.0,-0.3621611982881598,-0.5936162624821684,-7.039407988587732,-5.972182596291013,-2.8643009985734667,0.0
2019-12-27,1.0,-0.3419064748201439,-0.6615107913669065,-7.1431654676258995,-5.973920863309353,-2.8652877697841728,0.0
2019-12-30,1.0,-0.442168237853517,-0.6515591007976794,-7.265047135605511,-6.028825235678028,-2.741479332849891,0.0
2019-12-31,1.0,-0.3969757697212607,-0.689014392421206,-7.329386044816906,-6.059573692840226,-2.7433047914009836,0.0
2020-01-02,1.0,-0.3891484010061085,-0.7014013654329859,-7.217750628817822,-5.959037010420409,-2.698886094143011,0.0
2020-01-03,1.0,-0.32423146473779385,-0.7023508137432187,-7.286980108499096,-5.985714285714286,-2.7839059674502713,0.0
2020-01-06,1.0,-0.41841620626151016,-0.7751381215469614,-7.402025782688766,-6.018416206261509,-2.802209944751381,0.0
2020-01-07,1.0,-0.3998893805309735,-0.7745206489675517,-7.4238569321533925,-6.018252212389381,-2.8200589970501477,0.0
2020-01-08,1.0,-0.3955072730620512,-0.7632111949917143,-7.419075676670963,-6.005155588289449,-2.829681458294974,0.0
2020-01-09,1.0,-0.4194024345260052,-0.8129841386942088,-7.388417558096644,-5.976576908889709,-2.8458133530062706,0.0
2020-01-10,1.0,-0.4797933198007012,-0.7896290828566156,-7.406532570584979,-5.966414467613951,-2.811219782247647,0.0
2020-01-13,1.0,-0.5055086301872934,-0.7881013587954462,-7.3819316929856775,-5.914799853103196,-2.771759089239809,0.0
2020-01-14,1.0,-0.7072424995222626,-0.7521498184597745,-7.739155360214027,-6.137397286451367,-2.7735524555704183,0.0
2020-01-15,1.0,-0.7556086796616404,-0.7324383964692902,-7.405663847002575,-5.878264067671939,-2.617322545053329,0.0
2020-01-16,1.0,-0.7557646190739715,-0.697657258808338,-7.390518354547131,-5.912008854454897,-2.6908319498247555,0.0
2020-01-17,1.0,-0.7963576158940397,-0.6797277409860191,-7.334069168506255,-5.920529801324504,-2.6651949963208246,0.0
2020-01-21,1.0,-0.8052314640572074,-0.7346631539330071,-7.483063605570192,-6.077342867896124,-2.717726759503199,0.0
2020-01-22,1.0,-0.8051214460553568,-0.7395970627000565,-7.481265298437206,-6.089060440594992,-2.713801543965355,0.0
2020-01-23,1.0,-0.8772727272727273,-0.7054924242424242,-7.424242424242425,-6.145265151515151,-2.7869318181818183,0.0
2020-01-24,1.0,-0.8707159177456207,-0.7126808834729627,-7.473343488194974,-6.187738004569688,-2.795887281035796,0.0
2020-01-27,1.0,-0.8175350894058835,-0.6377619688521438,-7.652374543357047,-6.228609882714863,-2.890790232647568,0.0
2020-01-28,1.0,-0.6804381245196002,-0.7890084550345887,-7.8149500384319746,-6.20196003074558,-2.7298232129131432,0.0
2020-01-29,1.0,-0.6137747336377473,-0.8177321156773211,-7.779870624048706,-6.1276636225266365,-2.6870243531202433,0.0
2020-01-30,1.0,-0.6573652239939256,-0.8050493545937738,-7.738420652999242,-6.139901290812453,-2.6417995444191344,0.0
2020-01-31,1.0,-0.5697652223706815,-0.9114334796716931,-7.770376025959153,-6.167207482343959,-2.6686390532544375,0.0
2020-02-03,1.0,-0.5614963503649635,-0.8056569343065694,-7.444890510948905,-5.898175182481752,-2.537956204379562,0.0
2020-02-04,1.0,-0.5172599784250269,-0.7321107515282272,-7.33279395900755,-5.829917295936713,-2.567241999280834,0.0
2020-02-05,1.0,-0.3923766816143498,-0.7328389099689548,-7.046395308727148,-5.638668506381511,-2.4370472576750606,0.0
2020-02-06,1.0,-0.5325061167423978,-0.7350576721426075,-7.270884306186648,-5.635092624956309,-2.3028661307235234,0.0
2020-02-07,1.0,-0.5236350950636666,-0.7392290249433107,-7.267050409907553,-5.621140763997907,-2.2916448630734343,0.0
2020-02-10,1.0,-0.5369372501303667,-0.6919867895011298,-7.254128280896923,-5.6155049539370765,-2.283678081001217,0.0
2020-02-11,1.0,-0.5056352459016393,-0.709870218579235,-7.083162568306011,-5.5227117486338795,-2.2551229508196724,0.0
2020-02-12,1.0,-0.5235163331623054,-0.6998460749102103,-7.092526081751325,-5.54232939969215,-2.2445698648879766,0.0
2020-02-13,1.0,-0.5137630364164815,-0.7259360574457172,-7.10241066849034,-5.546589160540263,-2.208411694306719,0.0
2020-02-14,1.0,-0.5412987012987013,-0.7305627705627705,-7.176623376623376,-5.598441558441558,-2.2690909090909086,0.0
2020-02-18,1.0,-0.5473593073593073,-0.7341991341991342,-7.1700432900432896,-5.592380952380952,-2.272207792207792,0.0
2020-02-19,1.0,-0.536755718526279,-0.8541994063209358,-7.21896280775275,-5.5708049589663,-2.280426052034224,0.0
2020-02-20,1.0,-0.5835823519071893,-0.8593777465283882,-7.2402882756196165,-5.60133591140798,-2.2931973984883105,0.0
2020-02-21,1.0,-0.5489577859520056,-0.8921001926782274,-7.217726396917148,-5.572254335260116,-2.285163776493256,0.0
2020-02-24,1.0,-0.48034632034632035,-0.9508225108225108,-7.133679653679653,-5.52017316017316,-2.230995670995671,0.0
2020-02-25,1.0,-0.3340651916905928,-1.2163485897652424,-7.204357372065529,-5.098631987839892,-2.035804762709002,0.0
2020-02-26,1.0,-0.33731718823714424,-1.0191854065104577,-6.782355716307596,-4.8499764113854384,-1.7369083189180692,0.0
2020-02-27,1.0,-0.3721945137157107,-0.9992206982543642,-6.6949812967581055,-4.814370324189526,-1.7052680798004989,0.0
2020-02-28,1.0,-0.219055843408175,-1.386586067933218,-6.0795912492803685,-4.152705814622913,-1.5546919976971791,0.0
