Date,EQH,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-25,1.0,-0.0,-0.21649804131555958,-0.0,-0.715779387312234,-0.8859735648056816,0.0
2019-02-26,1.0,-0.0,-0.21852885618427356,-0.0,-0.7179508866897854,-0.8828836448729876,0.0
2019-02-27,1.0,-0.0,-0.21690958811423414,-0.0,-0.7189817033633108,-0.8833131290349863,0.0
2019-02-28,1.0,-0.0,-0.2207905717830157,-0.0,-0.7219465433630315,-0.8766775685124619,0.0
2019-03-01,1.0,-0.0,-0.22104758682904826,-0.0,-0.7226544880469103,-0.8753946774921065,0.0
2019-03-04,1.0,-0.0,-0.25298735784794785,-0.0,-0.7611268256075737,-0.872193038157363,0.0
2019-03-05,1.0,-0.0,-0.2399525133194348,-0.0,-0.787178596247394,-0.8683692378966875,0.0
2019-03-06,1.0,-0.0,-0.24269760696156634,-0.0,-0.7835823060188543,-0.8743727338651196,0.0
2019-03-07,1.0,-0.0,-0.23357093184979139,-0.0,-0.7919274455261939,-0.8720155308298563,0.0
2019-03-08,1.0,-0.0,-0.23176661264181522,-0.0,-0.7906922898819171,-0.8717006251447095,0.0
2019-03-11,1.0,-0.0,-0.23404871549801606,-0.0,-0.7881368204593505,-0.8740985315839778,0.0
2019-03-12,1.0,-0.0,-0.22787661737523104,-0.0,-0.7869108133086876,-0.8733826247689465,0.0
2019-03-13,1.0,-0.0,-0.23028937792410328,-0.0,-0.7845260786692081,-0.8731588979379656,0.0
2019-03-14,1.0,-0.0,-0.2324010736860334,-0.0,-0.7819147400929373,-0.871936964239328,0.0
2019-03-15,1.0,-0.0,-0.22782759618166037,-0.0,-0.7936650274804744,-0.8711599652878217,0.0
2019-03-18,1.0,-0.0,-0.22773823988890815,-0.0,-0.7937279407510269,-0.8715500781114388,0.0
2019-03-19,1.0,-0.0,-0.22693353386938162,-0.0,-0.7946433736333661,-0.8707699427315324,0.0
2019-03-20,1.0,-0.0,-0.21169050110452273,-0.0,-0.8068538542029996,-0.8880653412393908,0.0
2019-03-21,1.0,-0.0,-0.21266427718040623,-0.0,-0.7958446251129179,-0.905498732406679,0.0
2019-03-22,1.0,-0.0,-0.2111922282656118,-0.0,-0.8089642535121142,-0.8883976614990837,0.0
2019-03-25,1.0,-0.0,-0.22699655313431094,-0.0,-0.8046678740433487,-0.8894081906876204,0.0
2019-03-26,1.0,-0.0,-0.2139112607995314,-0.0,-0.8072338556157563,-0.9075413676965881,0.0
2019-03-27,1.0,-0.0,-0.21908127208480563,-0.0,-0.8089517078916373,-0.9166077738515901,0.0
2019-03-28,1.0,-0.0,-0.21936357481381177,-0.0,-0.8078655323658415,-0.9164581554855612,0.0
2019-03-29,1.0,-0.0,-0.21948132230431838,-0.0,-0.8078360954932148,-0.9163698448676812,0.0
2019-04-01,1.0,-0.0,-0.22340206488807837,-0.0,-0.8081889578492221,-0.9098449863223226,0.0
2019-04-02,1.0,-0.0,-0.22043851624516778,-0.0,-0.8074187741611828,-0.9231563726502788,0.0
2019-04-03,1.0,-0.0,-0.22107065875335874,-0.0,-0.8034074467770986,-0.9282782649777068,0.0
2019-04-04,1.0,-0.0,-0.22319474835886216,-0.0,-0.7970311668342304,-0.936808800047312,0.0
2019-04-05,1.0,-0.0,-0.22430072517389374,-0.0,-0.7943170045878348,-0.9413053130087318,0.0
2019-04-08,1.0,-0.0,-0.2300186838281088,-0.0,-0.793321272872861,-0.9423767015629171,0.0
2019-04-09,1.0,-0.0,-0.22956459841025031,-0.0,-0.7936291375014829,-0.94275714794163,0.0
2019-04-10,1.0,-0.0,-0.2255913213587053,-0.0,-0.797972612484439,-0.9404529017724821,0.0
2019-04-11,1.0,-0.0,-0.221619699528847,-0.0,-0.8013156725042226,-0.9402909888286366,0.0
2019-04-12,1.0,-0.0,-0.22185675763771598,-0.0,-0.8012267757133968,-0.9401131952469849,0.0
2019-04-15,1.0,-0.0,-0.2202403917495177,-0.0,-0.8085175842113073,-0.9390414008013058,0.0
2019-04-16,1.0,-0.0,-0.21965335074493975,-0.0,-0.8101739182050216,-0.9380601887576423,0.0
2019-04-17,1.0,-0.0,-0.21932246667260474,-0.0,-0.8067753332739528,-0.9429351860099165,0.0
2019-04-18,1.0,-0.0,-0.21593135799536844,-0.0,-0.806573243869129,-0.9464402351404311,0.0
2019-04-22,1.0,-0.0,-0.217462296639354,-0.0,-0.8058425365158534,-0.9454934093338083,0.0
2019-04-23,1.0,-0.0,-0.22058473264261047,-0.0,-0.7991246873883529,-0.9575443610813386,0.0
2019-04-24,1.0,-0.0,-0.22834128878281623,-0.0,-0.8014021479713603,-0.9535501193317423,0.0
2019-04-25,1.0,-0.0,-0.22201319836364178,-0.0,-0.8031592463196869,-0.9609125384454595,0.0
2019-04-26,1.0,-0.0,-0.2217809364548495,-0.0,-0.8027054467271858,-0.9616579073100812,0.0
2019-04-29,1.0,-0.0,-0.22739147025154832,-0.0,-0.7720801902022366,-0.9357186885438376,0.0
2019-04-30,1.0,-0.0,-0.2295500572334243,-0.0,-0.7715065598309412,-0.9339907839511608,0.0
2019-05-01,1.0,-0.0,-0.2199964753568701,-0.0,-0.7844387005815661,-0.9327674322974799,0.0
2019-05-02,1.0,-0.0,-0.22501322051824432,-0.0,-0.7720782654680063,-0.9408014571948998,0.0
2019-05-03,1.0,-0.0,-0.23197648787656136,-0.0,-0.76852314474651,-0.9385451873622337,0.0
2019-05-06,1.0,-0.0,-0.21717942696101458,-0.0,-0.7735439173320808,-0.9448978393612024,0.0
2019-05-07,1.0,-0.0,-0.21364784677751014,-0.0,-0.7758063568532989,-0.9481229069972387,0.0
2019-05-08,1.0,-0.0,-0.2221539362013462,-0.0,-0.7674275680421423,-0.9369329821480831,0.0
2019-05-09,1.0,-0.0,-0.22358830245016245,-0.0,-0.7683030356254208,-0.9354234360820819,0.0
2019-05-10,1.0,-0.0,-0.22340269851025843,-0.0,-0.7720022243685428,-0.9313957912605731,0.0
2019-05-13,1.0,-0.0,-0.22091220268570255,-0.0,-0.7707498317778884,-0.9339691641555251,0.0
2019-05-14,1.0,-0.0,-0.27547913827597204,-0.0,-0.7259705993215229,-0.8980254573922121,0.0
2019-05-15,1.0,-0.0,-0.27256416934340366,-0.0,-0.7191017738808346,-0.9021327082790752,0.0
2019-05-16,1.0,-0.0,-0.2742878647522001,-0.0,-0.7186486799444186,-0.9019511347846225,0.0
2019-05-17,1.0,-0.0,-0.2697768762677485,-0.0,-0.7159953636627064,-0.9119675456389452,0.0
2019-05-20,1.0,-0.0,-0.2614337436640116,-0.0,-0.7200868935553947,-0.914902244750181,0.0
2019-05-21,1.0,-0.0,-0.2682891538372497,-0.0,-0.7116853802523441,-0.9138499826368793,0.0
2019-05-22,1.0,-0.0,-0.2642923272769355,-0.0,-0.7133144312000925,-0.915605832658257,0.0
2019-05-23,1.0,-0.0,-0.2599242489952872,-0.0,-0.7192008558128776,-0.9121346170526498,0.0
2019-05-24,1.0,-0.0,-0.25362151555376,-0.0,-0.7192531886650891,-0.9127950597333641,0.0
2019-05-28,1.0,-0.0,-0.2687590396297368,-0.0,-0.7165461382701764,-0.9073474110500434,0.0
2019-05-29,1.0,-0.0,-0.2769626249205707,-0.0,-0.7208711224077176,-0.8905031482872161,0.0
2019-05-30,1.0,-0.0,-0.276548481089346,-0.0,-0.7178259238957967,-0.8905749646597235,0.0
2019-05-31,1.0,-0.0,-0.28706207213944657,-0.0,-0.7176264166139331,-0.8717137433124316,0.0
2019-06-03,1.0,-0.0,-0.2853565157315985,-0.0,-0.7169751576038459,-0.8762773827686463,0.0
2019-06-04,1.0,-0.0,-0.2911738467294023,-0.0,-0.7050850384183718,-0.8815217704106592,0.0
2019-06-05,1.0,-0.0,-0.28681174320310715,-0.0,-0.7359492803289923,-0.8330763079734979,0.0
2019-06-06,1.0,-0.0,-0.2865500413800976,-0.0,-0.7216689021432037,-0.8455808909563084,0.0
2019-06-07,1.0,-0.0,-0.29894436519258205,-0.0,-0.713466476462197,-0.8406562054208275,0.0
2019-06-10,1.0,-0.0,-0.30947039613800936,-0.0,-0.6874911259406503,-0.8427374698281981,0.0
2019-06-11,1.0,-0.0,-0.30726653420380357,-0.0,-0.6875390292364462,-0.8437127448197559,0.0
2019-06-12,1.0,-0.0,-0.31141308973304205,-0.0,-0.681352662486879,-0.8441941615364974,0.0
2019-06-13,1.0,-0.0,-0.303807853343895,-0.0,-0.6793029308588887,-0.8458752970465089,0.0
2019-06-14,1.0,-0.0,-0.2987384023534736,-0.0,-0.6913328807422494,-0.8385947046843177,0.0
2019-06-17,1.0,-0.0,-0.2949177413437932,-0.0,-0.6833817761097157,-0.8435815672884273,0.0
2019-06-18,1.0,-0.0,-0.27739522230723457,-0.0,-0.6950324463713905,-0.861316557567514,0.0
2019-06-19,1.0,-0.0,-0.26580845947092946,-0.0,-0.7085584948366106,-0.8548875371339651,0.0
2019-06-20,1.0,-0.0,-0.2670176332399309,-0.0,-0.7083864028756616,-0.8549432509694036,0.0
2019-06-21,1.0,-0.0,-0.2711192868260931,-0.0,-0.7030706098768926,-0.8558652893731429,0.0
2019-06-24,1.0,-0.0,-0.2781893236824248,-0.0,-0.7017077584256955,-0.8475175299705949,0.0
2019-06-25,1.0,-0.0,-0.26717168862004637,-0.0,-0.708321555769122,-0.8511221663180508,0.0
2019-06-26,1.0,-0.0,-0.26731124697852976,-0.0,-0.7465946253376937,-0.8298592350348358,0.0
2019-06-27,1.0,-0.0,-0.26530031312268715,-0.0,-0.7544264161685169,-0.8268431539994306,0.0
2019-06-28,1.0,-0.0,-0.2712825040585572,-0.0,-0.7497365497992082,-0.827091224972231,0.0
2019-07-01,1.0,-0.0,-0.2806601753233774,-0.0,-0.7393278318723051,-0.8354415921875445,0.0
2019-07-02,1.0,-0.0,-0.283757561922155,-0.0,-0.7344195868051593,-0.8353783814633033,0.0
2019-07-03,1.0,-0.0,-0.28453614131210225,-0.0,-0.7327854350369546,-0.836315383956853,0.0
2019-07-05,1.0,-0.0,-0.29707017293125626,-0.0,-0.7307703301414892,-0.8305273688723739,0.0
2019-07-08,1.0,-0.0,-0.30388035801092333,-0.0,-0.7205112807754998,-0.8351205284378483,0.0
2019-07-09,1.0,-0.0,-0.3026090431605389,-0.0,-0.718885590317424,-0.8330669102534825,0.0
2019-07-10,1.0,-0.0,-0.3081360482051575,-0.0,-0.7182225776051633,-0.8294257075134934,0.0
2019-07-11,1.0,-0.0,-0.3063626753521328,-0.0,-0.7242078797748636,-0.8264906716950944,0.0
2019-07-12,1.0,-0.0,-0.2931350114416476,-0.0,-0.736870709382151,-0.8303775743707094,0.0
2019-07-15,1.0,-0.0,-0.3101504834925903,-0.0,-0.733649939921039,-0.8171024775419121,0.0
2019-07-16,1.0,-0.0,-0.3171463686512133,-0.0,-0.7455912195958498,-0.7954668877011462,0.0
2019-07-17,1.0,-0.0,-0.3280356734507203,-0.0,-0.7397953350102904,-0.7905899839926824,0.0
2019-07-18,1.0,-0.0,-0.3280383978058397,-0.0,-0.7357865264842008,-0.793154676875607,0.0
2019-07-19,1.0,-0.0,-0.33018894891804595,-0.0,-0.7325843981362377,-0.795786524883515,0.0
2019-07-22,1.0,-0.0,-0.33610254653420124,-0.0,-0.727846294393057,-0.7908815804499258,0.0
2019-07-23,1.0,-0.0,-0.3402912621359223,-0.0,-0.7252427184466018,-0.7899486007995431,0.0
2019-07-24,1.0,-0.0,-0.3393111706677311,-0.0,-0.7227290870730455,-0.7890745281405029,0.0
2019-07-25,1.0,-0.0,-0.32823623213167036,-0.0,-0.7402186912694345,-0.7791161227860357,0.0
2019-07-26,1.0,-0.0,-0.3261351997268692,-0.0,-0.7412655058609309,-0.777711391828838,0.0
2019-07-29,1.0,-0.0,-0.32258156189610093,-0.0,-0.7373252245083551,-0.7819711265204047,0.0
2019-07-30,1.0,-0.0,-0.3226466575716235,-0.0,-0.7357889949977263,-0.783793769895407,0.0
2019-07-31,1.0,-0.0,-0.32395564504693575,-0.0,-0.7327642437820823,-0.779274552621877,0.0
2019-08-01,1.0,-0.0,-0.3292900666005385,-0.0,-0.7297151764205753,-0.7750602238911719,0.0
2019-08-02,1.0,-0.0,-0.3374293296411677,-0.0,-0.7360966885889004,-0.8109784239067729,0.0
2019-08-05,1.0,-0.0,-0.3377875263355364,-0.0,-0.7362405841438425,-0.8120580680539121,0.0
2019-08-06,1.0,-0.0,-0.3408588886657678,-0.0,-0.7199575432456468,-0.8079118735477208,0.0
2019-08-07,1.0,-0.0,-0.33550292464732195,-0.0,-0.7226746186489276,-0.8091237527239362,0.0
2019-08-08,1.0,-0.0,-0.332023969951544,-0.0,-0.7220231097858186,-0.8132006766637038,0.0
2019-08-09,1.0,-0.0,-0.3323578355425489,-0.0,-0.7247087852183393,-0.8120445286050382,0.0
2019-08-12,1.0,-0.0,-0.327968095484019,-0.0,-0.7485510988695703,-0.7925919550123371,0.0
2019-08-13,1.0,-0.0,-0.325434439178515,-0.0,-0.7513140887548471,-0.7955766192733017,0.0
2019-08-14,1.0,-0.0,-0.32885194209545654,-0.0,-0.7444747025942382,-0.7932062491041996,0.0
2019-08-15,1.0,-0.0,-0.34010354440461965,-0.0,-0.7389201797803948,-0.7656312226204699,0.0
2019-08-16,1.0,-0.0,-0.33460313850352513,-0.0,-0.7400500341141687,-0.7681942233340915,0.0
2019-08-19,1.0,-0.0,-0.32864435621100396,-0.0,-0.7439875212705616,-0.7634713556437889,0.0
2019-08-20,1.0,-0.0,-0.3322949705482556,-0.0,-0.7418158133212507,-0.7577877208880833,0.0
2019-08-21,1.0,-0.0,-0.33332390061689965,-0.0,-0.7403644801629972,-0.7561548474729752,0.0
2019-08-22,1.0,-0.0,-0.3337102153880943,-0.0,-0.7426366668551078,-0.7502685284640173,0.0
2019-08-23,1.0,-0.0,-0.33306009384363167,-0.0,-0.7414777545367177,-0.7521058284809768,0.0
2019-08-26,1.0,-0.0,-0.3266286484816136,-0.0,-0.7364384639154985,-0.7461583841334944,0.0
2019-08-27,1.0,-0.0,-0.32506175611947,-0.0,-0.7347855378396586,-0.7472490455872445,0.0
2019-08-28,1.0,-0.0,-0.3231827111984283,-0.0,-0.7368790345214706,-0.7465899522873983,0.0
2019-08-29,1.0,-0.0,-0.30960594587014445,-0.0,-0.7430093955966905,-0.7520123404852054,0.0
2019-08-30,1.0,-0.0,-0.3099899035225488,-0.0,-0.7422313215167153,-0.7523558447386134,0.0
2019-09-03,1.0,-0.0,-0.3171210591271177,-0.0,-0.7385279928194771,-0.7492426792325817,0.0
2019-09-04,1.0,-0.0,-0.3245779138691463,-0.0,-0.7389386746074107,-0.7457089080540495,0.0
2019-09-05,1.0,-0.0,-0.33569686948235755,-0.0,-0.7373672262548695,-0.7295479386788486,0.0
2019-09-06,1.0,-0.0,-0.33577051292825727,-0.0,-0.7404263663613189,-0.725130963386279,0.0
2019-09-09,1.0,-0.0,-0.3388050085436567,-0.0,-0.7407490405893723,-0.7216448640017928,0.0
2019-09-10,1.0,-0.0,-0.34187962340282446,-0.0,-0.7278076664425018,-0.7323750280206232,0.0
2019-09-11,1.0,-0.0,-0.34675321041882323,-0.0,-0.7355286349774781,-0.7154967406205411,0.0
2019-09-12,1.0,-0.0,-0.31353209086590855,-0.0,-0.7549246975327615,-0.7256978401184722,0.0
2019-09-13,1.0,-0.0,-0.3172425332552497,-0.0,-0.744025209849689,-0.7274324437379738,0.0
2019-09-16,1.0,-0.0,-0.32741584324233797,-0.0,-0.7344945012002455,-0.7293585664042873,0.0
2019-09-17,1.0,-0.0,-0.2928116621983914,-0.0,-0.7491063449508489,-0.7507540214477212,0.0
2019-09-18,1.0,-0.0,-0.2904604895495697,-0.0,-0.7560914272940651,-0.7476807868559293,0.0
2019-09-19,1.0,-0.0,-0.28288388989800195,-0.0,-0.769735922872712,-0.741847142657538,0.0
2019-09-20,1.0,-0.0,-0.30747574980488346,-0.0,-0.761539748020961,-0.7183911249860631,0.0
2019-09-23,1.0,-0.0,-0.31404312367333254,-0.0,-0.7520109484973745,-0.7269299519606748,0.0
2019-09-24,1.0,-0.0,-0.31436238609045675,-0.0,-0.7535081343992844,-0.7274556940794992,0.0
2019-09-25,1.0,-0.0,-0.30824883376630635,-0.0,-0.7567809156680354,-0.7283723009022598,0.0
2019-09-26,1.0,-0.0,-0.2951513271091304,-0.0,-0.8064479733731983,-0.7190364708205229,0.0
2019-09-27,1.0,-0.0,-0.2904608788853162,-0.0,-0.8105996502510294,-0.7194956845489929,0.0
2019-09-30,1.0,-0.0,-0.26433238114093394,-0.0,-0.8290578951834149,-0.7349039794100178,0.0
2019-10-01,1.0,-0.0,-0.2664018161180477,-0.0,-0.8372304199772986,-0.7340522133938707,0.0
2019-10-02,1.0,-0.0,-0.2943386559644779,-0.0,-0.8475222725073294,-0.7044658867731194,0.0
2019-10-03,1.0,-0.0,-0.29703983848494325,-0.0,-0.8422668979440954,-0.7042966417379931,0.0
2019-10-04,1.0,-0.0,-0.3106149070091994,-0.0,-0.8340690951553644,-0.7034262766654326,0.0
2019-10-07,1.0,-0.0,-0.31841970533022357,-0.0,-0.8257295636839411,-0.7001251493259002,0.0
2019-10-08,1.0,-0.0,-0.31583591904124797,-0.0,-0.8299126078169035,-0.700873921830966,0.0
2019-10-09,1.0,-0.0,-0.32264317682944216,-0.0,-0.8320362610108613,-0.6960289631973545,0.0
2019-10-10,1.0,-0.0,-0.3327206410293231,-0.0,-0.8333668399437089,-0.7058789741233235,0.0
2019-10-11,1.0,-0.0,-0.3436869705526422,-0.0,-0.830403964732323,-0.7072264161816401,0.0
2019-10-14,1.0,-0.0,-0.3400596392692742,-0.0,-0.8443878289568918,-0.7106337396137924,0.0
2019-10-15,1.0,-0.0,-0.3404477136486056,-0.0,-0.8481654165822015,-0.7073064782369466,0.0
2019-10-16,1.0,-0.0,-0.3501739130434783,-0.0,-0.8518260869565217,-0.6965217391304349,0.0
2019-10-17,1.0,-0.0,-0.33958266825318517,-0.0,-0.8606088748294978,-0.7019763763531358,0.0
2019-10-18,1.0,-0.0,-0.382157664318228,-0.0,-0.8217506016062162,-0.6953987996868749,0.0
2019-10-21,1.0,-0.0,-0.32644675925925926,-0.0,-0.8116898148148147,-0.7553819444444444,0.0
2019-10-22,1.0,-0.0,-0.32804432325810756,-0.0,-0.8136566687938738,-0.7590357950919534,0.0
2019-10-23,1.0,-0.0,-0.32812454700953814,-0.0,-0.8069753283274866,-0.7640100890035658,0.0
2019-10-24,1.0,-0.0,-0.32886995333739094,-0.0,-0.8057270382285598,-0.7637017070979335,0.0
2019-10-25,1.0,-0.0,-0.3294874768089054,-0.0,-0.8016291743970315,-0.7677991651205937,0.0
2019-10-28,1.0,-0.0,-0.3499680659583116,-0.0,-0.8186727051036404,-0.7344539278871277,0.0
2019-10-29,1.0,-0.0,-0.35332418464772697,-0.0,-0.8240532570294022,-0.7424158369587432,0.0
2019-10-30,1.0,-0.0,-0.3432971279679129,-0.0,-0.835465643938285,-0.7488948092631087,0.0
2019-10-31,1.0,-0.0,-0.3418229777256741,-0.0,-0.8209554513481829,-0.7680539273153576,0.0
2019-11-01,1.0,-0.0,-0.3682210203186669,-0.0,-0.8110217804414559,-0.7443356234468644,0.0
2019-11-04,1.0,-0.0,-0.3645809012374504,-0.0,-0.8166296988092459,-0.7373044594910111,0.0
2019-11-05,1.0,-0.0,-0.37891553885447554,-0.027067492587264777,-0.8021019874937616,-0.7276517041951678,0.0
2019-11-06,1.0,-0.0,-0.3764102866232657,-0.033316640645712436,-0.7990985948684715,-0.7369428815506525,0.0
2019-11-07,1.0,-0.0,-0.38932422082130447,-0.031078772167560244,-0.793171507688682,-0.7323101396335356,0.0
2019-11-08,1.0,-0.0,-0.3796692119461069,-0.03531943748341637,-0.7963972994486865,-0.7368436569474337,0.0
2019-11-11,1.0,-0.0,-0.3751117468263901,-0.07050479766374636,-0.7863400679420705,-0.7479587579712736,0.0
2019-11-12,1.0,-0.0,-0.3651618296906724,-0.07918308849874596,-0.788247939806521,-0.753194792786337,0.0
2019-11-13,1.0,-0.0,-0.3724840303724237,-0.1303181872966132,-0.7609376883210799,-0.7493973725442931,0.0
2019-11-14,1.0,-0.0,-0.3758239773650784,-0.12021792131956777,-0.7648616922011858,-0.7490894861993197,0.0
2019-11-15,1.0,-0.0,-0.3718153586396116,-0.13154641661892846,-0.7612084300660296,-0.7504748695993004,0.0
2019-11-18,1.0,-0.0,-0.36558392506420906,-0.13352470161655838,-0.7691796343858589,-0.7533162109079921,0.0
2019-11-19,1.0,-0.0,-0.37300042576485615,-0.1273949273158567,-0.7824341585061736,-0.7583176205826896,0.0
2019-11-20,1.0,-0.0,-0.3895529128405841,-0.1494204425711275,-0.7498419388830347,-0.7218425410206232,0.0
2019-11-21,1.0,-0.0,-0.38360037700282756,-0.18318080933994102,-0.7422395184092914,-0.7312942750296434,0.0
2019-11-22,1.0,-0.0,-0.3810638297872341,-0.1786322188449848,-0.7447112462006079,-0.7351367781155015,0.0
2019-11-25,1.0,-0.0,-0.3806657546739626,-0.17665298677610577,-0.7437300501595987,-0.7389268885848913,0.0
2019-11-26,1.0,-0.0,-0.3702285436421104,-0.1787016776075857,-0.7452589350838804,-0.7449854121079503,0.0
2019-11-27,1.0,-0.0,-0.3846575175729544,-0.18586252015944985,-0.7390073943340535,-0.7334083924170041,0.0
2019-11-29,1.0,-0.0,-0.3825590921503778,-0.18241951633947265,-0.7302242315744759,-0.7390842613101921,0.0
2019-12-02,1.0,-0.0,-0.3946418741207413,-0.21946296409566335,-0.7132240504006362,-0.7309315554468163,0.0
2019-12-03,1.0,-0.0,-0.3916973552058923,-0.21447484554280674,-0.7046291505615242,-0.7326901421310529,0.0
2019-12-04,1.0,-0.0,-0.3840575256591482,-0.19771372380308525,-0.7295495052547478,-0.761631122856616,0.0
2019-12-05,1.0,-0.0,-0.37842513360724106,-0.2144820981742918,-0.7190695375490408,-0.7772079948101696,0.0
2019-12-06,1.0,-0.0,-0.3824085848091059,-0.2217535589120119,-0.721707037186366,-0.7755791954842912,0.0
2019-12-09,1.0,-0.0,-0.36068043437323455,-0.24329922792040676,-0.7439897056054234,-0.7905341786454083,0.0
2019-12-10,1.0,-0.0,-0.3538842157347848,-0.35263071086920666,-0.8274781461322779,-0.7647039419429326,0.0
2019-12-11,1.0,-0.0,-0.35289070749736007,-0.3536826821541711,-0.8278445089757128,-0.765476504751848,0.0
2019-12-12,1.0,-0.0,-0.3469024799920956,-0.3489773737772947,-0.8303527319434838,-0.7672825478378289,0.0
2019-12-13,1.0,-0.0,-0.34770546380312034,-0.3192767151902866,-0.8282198576930608,-0.7687185847640186,0.0
2019-12-16,1.0,-0.0,-0.3498100094183365,-0.28842843688090675,-0.8173167484005066,-0.7921470559579097,0.0
2019-12-17,1.0,-0.0,-0.3321031994464398,-0.33279514975781743,-0.8471119312003691,-0.7829582523312136,0.0
2019-12-18,1.0,-0.0,-0.3303628049798071,-0.3508561129468309,-0.8641901138146256,-0.7922632755916025,0.0
2019-12-19,1.0,-0.0,-0.34340291716847315,-0.357420045497123,-0.8529706945002006,-0.7915830322494313,0.0
2019-12-20,1.0,-0.0,-0.3529984227658647,-0.3676633444075305,-0.8507668042551765,-0.7844222960502031,0.0
2019-12-23,1.0,-0.0,-0.3628312646762832,-0.3605501509560551,-0.8594766856759477,-0.7717208990271721,0.0
2019-12-24,1.0,-0.0,-0.3596052499076902,-0.3689369272599107,-0.8537142089892921,-0.7744620858648585,0.0
2019-12-26,1.0,-0.0,-0.3605853134648946,-0.36699556987515103,-0.859612028460196,-0.76896227681568,0.0
2019-12-27,1.0,-0.0,-0.3701861684252974,-0.37542845621345516,-0.8504939848108071,-0.7643322803951879,0.0
2019-12-30,1.0,-0.0,-0.3726151149464033,-0.38704240544731344,-0.8594013348614576,-0.7517697026899481,0.0
2019-12-31,1.0,-0.0,-0.3725635414913315,-0.39020366941592327,-0.8526510688436291,-0.7510183470796163,0.0
2020-01-02,1.0,-0.0,-0.3732825969827586,-0.39055765086206895,-0.8531788793103448,-0.7504377693965517,0.0
