Date,BLBD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.0,-1.3884247435175967,-0.0,-1.0193065235271201,-0.9210856672871305,0.0
2018-12-12,1.0,-0.0,-1.4043541109991677,-0.0,-1.0332471855972667,-0.9427920627272329,0.0
2018-12-13,1.0,-0.0,-1.4010938525486765,-0.0,-1.0333406256836577,-0.9409319623714723,0.0
2018-12-14,1.0,-0.0,-1.3850695355549725,-0.0,-1.0455261086329048,-0.9426659669378116,0.0
2018-12-17,1.0,-0.0,-1.3921353251318103,-0.0,-1.05786467486819,-0.9437170474516696,0.0
2018-12-18,1.0,-0.0,-1.368981864045579,-0.0,-1.0409689905623452,-0.9391988866176663,0.0
2018-12-19,1.0,-0.0,-1.3742575122292102,-0.0,-1.047475541579315,-0.945842068483578,0.0
2018-12-20,1.0,-0.0,-1.3516158496803097,-0.0,-1.059545039363229,-0.9383671871601931,0.0
2018-12-21,1.0,-0.0,-1.350518134715026,-0.0,-1.0582901554404145,-0.9089810017271158,0.0
2018-12-24,1.0,-0.0,-1.310610602038195,-0.0,-1.0388798492763553,-0.9324312751562902,0.0
2018-12-26,1.0,-0.0,-1.3150430525071755,-0.0,-0.9993668748944792,-0.9064241094040183,0.0
2018-12-27,1.0,-0.0,-1.2366885193476174,-0.0,-0.8690038375439719,-0.8917492804605053,0.0
2018-12-28,1.0,-0.0,-1.2370891081199826,-0.0,-0.8672764308822942,-0.889763150537205,0.0
2018-12-31,1.0,-0.0,-1.2646333077140892,-0.0,-0.8801423890619311,-0.9003276566481938,0.0
2019-01-02,1.0,-0.0,-1.2697697087851834,-0.0,-0.8876162625401081,-0.9041874822306162,0.0
2019-01-03,1.0,-0.0,-1.2684955967696117,-0.0,-0.8952152915871922,-0.8945659672902885,0.0
2019-01-04,1.0,-0.0,-1.266041758860683,-0.0,-0.8673613066741763,-0.8896085609687411,0.0
2019-01-07,1.0,-0.0,-1.2196954871032135,-0.0,-0.8422638850835649,-0.8521272848252377,0.0
2019-01-08,1.0,-0.0,-1.2151428683109877,-0.0,-0.8432552867138334,-0.8504475628346949,0.0
2019-01-09,1.0,-0.0,-1.2054682319903272,-0.0,-0.8412184562580444,-0.8535824330122079,0.0
2019-01-10,1.0,-0.0,-1.201426789334165,-0.0,-0.8450803056291907,-0.8517854358334632,0.0
2019-01-11,1.0,-0.0,-1.2018773856820129,-0.0,-0.8435382098621172,-0.8495754459764742,0.0
2019-01-14,1.0,-0.0,-1.1982553837766265,-0.0,-0.8450874255228007,-0.8508898321585731,0.0
2019-01-15,1.0,-0.0,-1.1882921882921882,-0.0,-0.8432588432588431,-0.8684528684528683,0.0
2019-01-16,1.0,-0.0,-1.1892712550607287,-0.0,-0.8289473684210527,-0.8746496418561196,0.0
2019-01-17,1.0,-0.0,-1.1863641670233882,-0.0,-0.8300190683737402,-0.8751216095264039,0.0
2019-01-18,1.0,-0.0,-1.1757632912884592,-0.0,-0.8393650045188416,-0.9143384808833354,0.0
2019-01-22,1.0,-0.0,-1.3092925368301764,-0.0,-0.8455560951918407,-0.8924235065565809,0.0
2019-01-23,1.0,-0.0,-1.2360540932141995,-0.0,-0.8427111003783306,-0.9460677775094583,0.0
2019-01-24,1.0,-0.0,-1.1185348039946341,-0.0,-0.8038828439409749,-0.8039573706960799,0.0
2019-01-25,1.0,-0.0,-1.039725721100097,-0.0,-0.8770962212118953,-0.8097562793470969,0.0
2019-01-28,1.0,-0.0,-1.0126169973792587,-0.0,-0.9221265443654062,-0.8091351553725197,0.0
2019-01-29,1.0,-0.0,-1.003080043571348,-0.0,-0.9254028471622281,-0.8276302445254103,0.0
2019-01-30,1.0,-0.0,-1.0027414751389516,-0.0,-0.9229758149316508,-0.829690551299384,0.0
2019-01-31,1.0,-0.0,-1.0314081181365016,-0.0,-0.8360631160751096,-0.8805142236048125,0.0
2019-02-01,1.0,-0.0,-1.0291065742648435,-0.0,-0.8541299868889304,-0.8627458325529124,0.0
2019-02-04,1.0,-0.0,-1.031867431485022,-0.0,-0.8616953473550031,-0.8555093165373223,0.0
2019-02-05,1.0,-0.0,-1.0278130841121496,-0.0,-0.8435514018691588,-0.8669158878504672,0.0
2019-02-06,1.0,-0.0,-1.0161181750186985,-0.0,-0.8494764397905757,-0.8741211667913238,0.0
2019-02-07,1.0,-0.0,-1.0206616193637417,-0.0,-0.8419050460597471,-0.866967515757282,0.0
2019-02-08,1.0,-0.0,-1.0087262012692655,-0.0,-0.8564898760954971,-0.9123602296766394,0.0
2019-02-11,1.0,-0.0,-0.9974727838258165,-0.0,-0.8696734059097978,-1.0209175738724727,0.0
2019-02-12,1.0,-0.0,-1.0092473370010535,-0.0,-0.8775215576105192,-1.0150610636388466,0.0
2019-02-13,1.0,-0.0,-1.0226508097957905,-0.0,-0.876926688052578,-1.0124794617009623,0.0
2019-02-14,1.0,-0.0,-0.9559859154929579,-0.0,-0.916510172143975,-1.0398669796557123,0.0
2019-02-15,1.0,-0.0,-0.9966024915062286,-0.0,-0.8908892099816456,-1.0176514234389034,0.0
2019-02-19,1.0,-0.0,-1.0019264035225666,-0.0,-0.9019499921371286,-1.0275200503223778,0.0
2019-02-20,1.0,-0.0,-1.0069215038540191,-0.0,-0.9025483718735252,-1.0232027686015417,0.0
2019-02-21,1.0,-0.0,-1.0143188702254042,-0.0,-0.9005939970890209,-1.0188426891152984,0.0
2019-02-22,1.0,-0.0,-1.0094198328866466,-0.0,-0.906432287561091,-1.025500551789374,0.0
2019-02-25,1.0,-0.0,-0.999603536454823,-0.0,-0.9247115727708837,-1.0403203425445031,0.0
2019-02-26,1.0,-0.0,-1.00645570121589,-0.0,-0.9189670878054577,-1.0351301041625411,0.0
2019-02-27,1.0,-0.0,-1.0073587592973572,-0.0,-0.931476499446115,-1.0174869441367307,0.0
2019-02-28,1.0,-0.0,-1.002140393991042,-0.0,-0.9294066352213721,-1.032145546791391,0.0
2019-03-01,1.0,-0.0,-1.0077221606209408,-0.0,-0.9245604308569618,-1.0277997782353872,0.0
2019-03-04,1.0,-0.0,-1.0119684540086396,-0.0,-0.9219672650893671,-1.0291285221733446,0.0
2019-03-05,1.0,-0.0,-1.0019093838259279,-0.0,-0.9394168423564979,-1.0365567445005768,0.0
2019-03-06,1.0,-0.0,-0.9981717011128776,-0.0,-0.939785373608903,-1.0366057233704293,0.0
2019-03-07,1.0,-0.0,-0.9986068542769573,-0.0,-0.9375472674441746,-1.04426222982924,0.0
2019-03-08,1.0,-0.0,-0.9886905242749818,-0.0,-0.9900638177558769,-1.0603441311899184,0.0
2019-03-11,1.0,-0.0,-0.9853307726882686,-0.0,-0.9921546193764557,-1.1086503493646058,0.0
2019-03-12,1.0,-0.0,-0.9269885893831652,-0.0,-1.0200099222755084,-1.1872416074086323,0.0
2019-03-13,1.0,-0.0,-0.9564019042846404,-0.0,-1.0316963167126032,-1.1879228263593085,0.0
2019-03-14,1.0,-0.0,-0.9549835203804915,-0.0,-1.0332512829070883,-1.1838207684926363,0.0
2019-03-15,1.0,-0.0,-0.943117035546613,-0.0,-1.0479543930248156,-1.2007880617035547,0.0
2019-03-18,1.0,-0.0,-0.9742750233863424,-0.0,-1.067267624798027,-1.2105196020069733,0.0
2019-03-19,1.0,-0.0,-0.9778337746647305,-0.0,-1.068762278978389,-1.2243529512257623,0.0
2019-03-20,1.0,-0.0,-0.9599374972872086,-0.0,-1.1009158383610398,-1.2796128304179868,0.0
2019-03-21,1.0,-0.0,-0.9613627463777574,-0.0,-1.159422181612496,-1.2302571465866075,0.0
2019-03-22,1.0,-0.0,-0.9597470834446523,-0.0,-1.2670317926796688,-1.2259328524356576,0.0
2019-03-25,1.0,-0.0,-0.8447084708470847,-0.0,-1.322156215621562,-1.2335753575357535,0.0
2019-03-26,1.0,-0.0,-0.868868468948373,-0.0,-1.3279176099791363,-1.2423314245128068,0.0
2019-03-27,1.0,-0.0,-0.8513393649104133,-0.0,-1.3410502040092247,-1.2425935781444029,0.0
2019-03-28,1.0,-0.0,-0.8443278805120911,-0.0,-1.3397937411095306,-1.2611130867709817,0.0
2019-03-29,1.0,-0.0,-0.8354013786969091,-0.0,-1.3412497220369135,-1.2707582832999778,0.0
2019-04-01,1.0,-0.0,-0.8458902585554715,-0.0,-1.3420853544568556,-1.2622491210894042,0.0
2019-04-02,1.0,-0.0,-0.863505428761356,-0.0,-1.3596720584976736,-1.2084644360735652,0.0
2019-04-03,1.0,-0.0,-0.8616978876046233,-0.0,-1.3649971214738055,-1.201806828749834,0.0
2019-04-04,1.0,-0.0,-0.8557585455838556,-0.0,-1.3845846112815041,-1.2046495088233986,0.0
2019-04-05,1.0,-0.0,-0.8449066856710169,-0.0,-1.3893367778718098,-1.21990111799029,0.0
2019-04-08,1.0,-0.0,-0.8399198931909212,-0.0,-1.3894971072541165,-1.2210057854917666,0.0
2019-04-09,1.0,-0.0,-0.8268036631672996,-0.0,-1.4248380612016978,-1.2156354701809247,0.0
2019-04-10,1.0,-0.0,-0.822552564617651,-0.0,-1.427302352573546,-1.2142315075219858,0.0
2019-04-11,1.0,-0.0,-0.8220691506016014,-0.0,-1.4471977456724965,-1.2036051348570918,0.0
2019-04-12,1.0,-0.0,-0.8198838248436103,-0.0,-1.4479445933869526,-1.2004468275245757,0.0
2019-04-15,1.0,-0.0,-0.8201326046053221,-0.0,-1.4541707732282054,-1.2055371382492608,0.0
2019-04-16,1.0,-0.0,-0.8284092432843159,-0.0,-1.4478612613417958,-1.193402762258079,0.0
2019-04-17,1.0,-0.0,-0.7918622848200314,-0.0,-1.4648334451151355,-1.2145763469707131,0.0
2019-04-18,1.0,-0.0,-0.7545470998099719,-0.0,-1.4875576870871416,-1.2823726359605467,0.0
2019-04-22,1.0,-0.0,-0.7462734193371928,-0.0,-1.5097780006381911,-1.3024570360578016,0.0
2019-04-23,1.0,-0.0,-0.746637486891898,-0.0,-1.5081384215565588,-1.3045183057493275,0.0
2019-04-24,1.0,-0.0,-0.71101756954612,-0.0,-1.522236456808199,-1.3421486090775987,0.0
2019-04-25,1.0,-0.0,-0.6864859924135095,-0.0,-1.536675654677574,-1.3470133906128605,0.0
2019-04-26,1.0,-0.0,-0.681461061337009,-0.0,-1.5332414426832068,-1.379830002297266,0.0
2019-04-29,1.0,-0.0,-0.6493997332147622,-0.0,-1.4469986660738106,-1.349977767896843,0.0
2019-04-30,1.0,-0.0,-0.6254846669016567,-0.0,-1.4141698977793444,-1.3664522382798732,0.0
2019-05-01,1.0,-0.0,-0.6411377589329094,-0.0,-1.421006139304801,-1.354622145664944,0.0
2019-05-02,1.0,-0.0,-0.6540398511057588,-0.0,-1.348894241296256,-1.3763082986643311,0.0
2019-05-03,1.0,-0.0,-0.6533834915358033,-0.0,-1.3478850443987578,-1.3729933073793796,0.0
2019-05-06,1.0,-0.0,-0.6397868250917351,-0.0,-1.3496854796435436,-1.3788222959986018,0.0
2019-05-07,1.0,-0.0,-0.6305433829973707,-0.0,-1.3600788781770377,-1.3915425065731815,0.0
2019-05-08,1.0,-0.0,-0.6134799359335095,-0.0,-1.3231461841478724,-1.3921908142504653,0.0
2019-05-09,1.0,-0.0,-0.6150513409297691,-0.0,-1.3224297040856117,-1.3950868679866557,0.0
2019-05-10,1.0,-0.0,-0.621804315798596,-0.0,-1.3245948522402289,-1.3867319525088828,0.0
2019-05-13,1.0,-0.0,-0.6193879830243466,-0.0,-1.4202814384632567,-1.4276077730623187,0.0
2019-05-14,1.0,-0.0,-0.5391785220532488,-0.0,-1.4876689113856307,-1.432859117870044,0.0
2019-05-15,1.0,-0.0,-0.5429703326880655,-0.0,-1.5505334713906271,-1.4083644712555712,0.0
2019-05-16,1.0,-0.0,-0.5483362600747445,-0.0,-1.5457247062001889,-1.4086181277860326,0.0
2019-05-17,1.0,-0.0,-0.5369433655496342,-0.0,-1.529401138108572,-1.4499593532652877,0.0
2019-05-20,1.0,-0.0,-0.5345076784101174,-0.0,-1.5305329719963865,-1.4516711833785005,0.0
2019-05-21,1.0,-0.0,-0.5429113752429159,-0.0,-1.5216703574818096,-1.45478374836173,0.0
2019-05-22,1.0,-0.0,-0.5379578196269702,-0.0,-1.5254030619157297,-1.4526938535880416,0.0
2019-05-23,1.0,-0.0,-0.5311119127062855,-0.0,-1.5326900532058796,-1.445125800342682,0.0
2019-05-24,1.0,-0.0,-0.5058405966394105,-0.0,-1.5355827118339473,-1.4513882648935215,0.0
2019-05-28,1.0,-0.0,-0.5077524605635702,-0.0,-1.5345377735832095,-1.4518448609051278,0.0
2019-05-29,1.0,-0.0,-0.5216864224137931,-0.0,-1.546111709770115,-1.4221443965517242,0.0
2019-05-30,1.0,-0.0,-0.5171423442828935,-0.0,-1.5428558607072338,-1.427571351642434,0.0
2019-05-31,1.0,-0.0,-0.4715943535117347,-0.0,-1.4606824283363644,-1.3978522559972286,0.0
2019-06-03,1.0,-0.0,-0.4824885982273471,-0.0,-1.4721624645039155,-1.3479046553652871,0.0
2019-06-04,1.0,-0.0,-0.4546232876712329,-0.0,-1.47388698630137,-1.3522688356164383,0.0
2019-06-05,1.0,-0.0,-0.44952768246706487,-0.0,-1.5273435845300123,-1.2591180582030754,0.0
2019-06-06,1.0,-0.0,-0.4386290731048455,-0.0,-1.5149839608306603,-1.267178794529799,0.0
2019-06-07,1.0,-0.0,-0.49214950081064934,-0.0,-1.5070398498165372,-1.2674289615154877,0.0
2019-06-10,1.0,-0.0,-0.5026585562975882,-0.0,-1.4913437406950532,-1.2596452422476498,0.0
2019-06-11,1.0,-0.0,-0.5084203794500106,-0.0,-1.5002344915796206,-1.2547857599658923,0.0
2019-06-12,1.0,-0.0,-0.5121493733481115,-0.0,-1.4961633557848069,-1.254667917128485,0.0
2019-06-13,1.0,-0.0,-0.5386781584673807,-0.0,-1.490677134445535,-1.2373597303409138,0.0
2019-06-14,1.0,-0.0,-0.5331940476698077,-0.0,-1.507141943461391,-1.2235108514902144,0.0
2019-06-17,1.0,-0.0,-0.5240933083602929,-0.0,-1.5064702877575344,-1.2262046654180145,0.0
2019-06-18,1.0,-0.0,-0.5172913117546848,-0.0,-1.5095400340715501,-1.2321124361158433,0.0
2019-06-19,1.0,-0.0,-0.5097089441257701,-0.0,-1.5235606543445932,-1.2157637561079244,0.0
2019-06-20,1.0,-0.0,-0.511561555167568,-0.0,-1.5265511220883192,-1.2202870161393347,0.0
2019-06-21,1.0,-0.0,-0.5197583904036752,-0.0,-1.5156323110298184,-1.2182993747075588,0.0
2019-06-24,1.0,-0.0,-0.5058647899338878,-0.0,-1.5181488590317767,-1.2412881211345703,0.0
2019-06-25,1.0,-0.0,-0.5124164075478127,-0.0,-1.5105422328236147,-1.2365293691698258,0.0
2019-06-26,1.0,-0.0,-0.5107861527967258,-0.0,-1.4839699863574352,-1.268587994542974,0.0
2019-06-27,1.0,-0.0,-0.509525029899197,-0.0,-1.507688364941056,-1.2541004613018965,0.0
2019-06-28,1.0,-0.0,-0.5100986378581494,-0.0,-1.5065972073957041,-1.2533413040693453,0.0
2019-07-01,1.0,-0.0,-0.5089434364994664,-0.0,-1.5074919957310564,-1.2525080042689434,0.0
2019-07-02,1.0,-0.0,-0.5162307233534975,-0.0,-1.495654766976229,-1.2481468859163327,0.0
2019-07-03,1.0,-0.0,-0.5311178505830593,-0.0,-1.4810559138866344,-1.2592798257229507,0.0
2019-07-05,1.0,-0.0,-0.4808172243136923,-0.0,-1.4852586608011504,-1.2638636267501375,0.0
2019-07-08,1.0,-0.0,-0.48337422793806584,-0.0,-1.4812589897622472,-1.2658431339368812,0.0
2019-07-09,1.0,-0.0,-0.47320145405359704,-0.0,-1.48034491503931,-1.2733113534533773,0.0
2019-07-10,1.0,-0.0,-0.4698693280331543,-0.0,-1.4857698650991669,-1.2731847591660674,0.0
2019-07-11,1.0,-0.0,-0.46150932278294543,-0.0,-1.4950965949745358,-1.2523675238856853,0.0
2019-07-12,1.0,-0.0,-0.48638033700747496,-0.0,-1.4955868068752904,-1.2411419401157142,0.0
2019-07-15,1.0,-0.0,-0.5159738341422241,-0.0,-1.4969824857564888,-1.2073433213758178,0.0
2019-07-16,1.0,-0.0,-0.5162448772656216,-0.0,-1.5168786176010816,-1.1918120748658583,0.0
2019-07-17,1.0,-0.0,-0.5347037178023094,-0.0,-1.5091147485513683,-1.1857632280167492,0.0
2019-07-18,1.0,-0.0,-0.5371928643554358,-0.0,-1.493394479973073,-1.1767502524402558,0.0
2019-07-19,1.0,-0.0,-0.5436970896685339,-0.0,-1.4976203512614243,-1.1704502379648738,0.0
2019-07-22,1.0,-0.0,-0.5224408951072527,-0.0,-1.4916768511104554,-1.2001769986092965,0.0
2019-07-23,1.0,-0.0,-0.5227916015377466,-0.0,-1.5034007857716194,-1.198386210975455,0.0
2019-07-24,1.0,-0.0,-0.5207275803722504,-0.0,-1.5063874788494078,-1.2030033840947545,0.0
2019-07-25,1.0,-0.0,-0.5291474117098401,-0.0,-1.4993852545893924,-1.2110908551320645,0.0
2019-07-26,1.0,-0.0,-0.4907311408783644,-0.0,-1.4578857877493467,-1.198482146559947,0.0
2019-07-29,1.0,-0.0,-0.48805630304284825,-0.0,-1.4500517491202651,-1.2018629683295385,0.0
2019-07-30,1.0,-0.0,-0.485299590621511,-0.0,-1.4467601207459786,-1.2030765413720381,0.0
2019-07-31,1.0,-0.0,-0.5039214067530752,-0.0,-1.428671675059853,-1.1952447783373235,0.0
2019-08-01,1.0,-0.0,-0.5202900341943724,-0.0,-1.4182836896963704,-1.181230173443744,0.0
2019-08-02,1.0,-0.0,-0.5115169463639355,-0.0,-1.427854557420204,-1.1738647581441262,0.0
2019-08-05,1.0,-0.0,-0.5100563484555587,-0.0,-1.4257804466746185,-1.1771891580635874,0.0
2019-08-06,1.0,-0.0,-0.5142638407607382,-0.0,-1.3527681521476347,-1.1623015553227496,0.0
2019-08-07,1.0,-0.0,-0.5151138051463209,-0.0,-1.332343141584039,-1.1667937858777246,0.0
2019-08-08,1.0,-0.0,-0.5204913097579578,-0.0,-1.3344438646489787,-1.1590334363585277,0.0
2019-08-09,1.0,-0.0,-0.49769108280254776,-0.0,-1.3058519108280255,-1.1773487261146498,0.0
2019-08-12,1.0,-0.0,-0.49921683601751077,-0.0,-1.303787300694807,-1.213181252259127,0.0
2019-08-13,1.0,-0.0,-0.485394529513959,-0.0,-1.3228960446042584,-1.2319502242333644,0.0
2019-08-14,1.0,-0.0,-0.5017706237424547,-0.0,-1.300482897384306,-1.2219315895372231,0.0
2019-08-15,1.0,-0.0,-0.5478511385611113,-0.0,-1.2712419590354789,-1.1273530920715105,0.0
2019-08-16,1.0,-0.0,-0.5390625,-0.0,-1.3043702411167513,-1.1223032994923856,0.0
2019-08-19,1.0,-0.0,-0.5181093663694468,-0.0,-1.3143296772666297,-1.1129172255977273,0.0
2019-08-20,1.0,-0.0,-0.5274115470896139,-0.0,-1.312645125742847,-1.0955566925105278,0.0
2019-08-21,1.0,-0.0,-0.5311640336398648,-0.0,-1.314076868663051,-1.084649846734261,0.0
2019-08-22,1.0,-0.0,-0.5347896122264566,-0.0,-1.3132833064864653,-1.0807370447491456,0.0
2019-08-23,1.0,-0.0,-0.5317460317460316,-0.0,-1.3130205877730627,-1.084197705484834,0.0
2019-08-26,1.0,-0.0,-0.5214208242950109,-0.0,-1.2856755500464827,-1.0664704059497987,0.0
2019-08-27,1.0,-0.0,-0.5164266687256303,-0.0,-1.276415859166892,-1.0677141643825039,0.0
2019-08-28,1.0,-0.0,-0.5091245804236275,-0.0,-1.283344264825032,-1.0656661136617926,0.0
2019-08-29,1.0,-0.0,-0.5137318882803092,-0.0,-1.2853202812415025,-1.085537816105349,0.0
2019-08-30,1.0,-0.0,-0.48728939913523184,-0.0,-1.2140301177873862,-1.0261294170269866,0.0
2019-09-03,1.0,-0.0,-0.5092358111127663,-0.0,-1.2160732906301208,-0.9988082824370624,0.0
2019-09-04,1.0,-0.0,-0.5001862336114422,-0.0,-1.219755661501788,-1.0047303337306317,0.0
2019-09-05,1.0,-0.0,-0.5124479785969084,-0.0,-1.223877824019025,-0.9794515457788346,0.0
2019-09-06,1.0,-0.0,-0.508412392528906,-0.0,-1.2396605395790097,-0.9578268603616958,0.0
2019-09-09,1.0,-0.0,-0.5045592705167172,-0.0,-1.240195715027059,-0.9619690117873821,0.0
2019-09-10,1.0,-0.0,-0.509567155861044,-0.0,-1.216013375441204,-0.9898198030837823,0.0
2019-09-11,1.0,-0.0,-0.5092909171993459,-0.0,-1.2114612754571132,-0.9955775234131115,0.0
2019-09-12,1.0,-0.0,-0.49873980726464057,-0.0,-1.2101927353595257,-0.9974796145292811,0.0
2019-09-13,1.0,-0.0,-0.49645837196365655,-0.0,-1.2044502132393844,-1.0076024476172816,0.0
2019-09-16,1.0,-0.0,-0.4978092974899747,-0.0,-1.2046264666567652,-1.0105822070399526,0.0
2019-09-17,1.0,-0.0,-0.4823975044563279,-0.0,-1.2124554367201426,-1.0187537136066547,0.0
2019-09-18,1.0,-0.0,-0.5193423240347311,-0.0,-1.1873637539257342,-0.9881027156844633,0.0
2019-09-19,1.0,-0.0,-0.5216024265739438,-0.0,-1.1850632536805503,-0.9923799659687801,0.0
2019-09-20,1.0,-0.0,-0.5460352831940576,-0.0,-1.184623955431755,-0.9833611884865368,0.0
2019-09-23,1.0,-0.0,-0.5506645758661888,-0.0,-1.184102449223417,-0.9987679211469535,0.0
