Date,CCD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.2783798655470227,-0.4399387545156583,-0.10189238977009021,-0.31498361204813513,-0.2571831862006268,0.0
2018-10-17,1.0,-0.2742452673333175,-0.4297047576067077,-0.09850122324885395,-0.3137930215434313,-0.259019975772547,0.0
2018-10-18,1.0,-0.27276620039965743,-0.4278237701018175,-0.09991435912075364,-0.31806070986773244,-0.2603720620420592,0.0
2018-10-19,1.0,-0.2669708935284799,-0.4214409003854066,-0.09427091953751213,-0.3211169697112997,-0.2606341474948573,0.0
2018-10-22,1.0,-0.2676785587630328,-0.41929687684705774,-0.09227604794666289,-0.32281249261176914,-0.2621935361845994,0.0
2018-10-23,1.0,-0.26935716481074307,-0.4189895264439558,-0.09594061044518523,-0.31957349220984943,-0.2603730761046883,0.0
2018-10-24,1.0,-0.27058823529411763,-0.41667847862036383,-0.0916371367824238,-0.32109614930309477,-0.26239073942830143,0.0
2018-10-25,1.0,-0.2539154539154539,-0.3924924924924925,-0.08877338877338876,-0.32887502887502884,-0.24594594594594593,0.0
2018-10-26,1.0,-0.24455994455994456,-0.3945021945021945,-0.06403326403326404,-0.35562485562485563,-0.25125895125895126,0.0
2018-10-29,1.0,-0.24630644378164665,-0.3944648678643269,-0.0634204989480012,-0.35774895378141547,-0.2501213844766595,0.0
2018-10-30,1.0,-0.24509894581098576,-0.3945810985759201,-0.06265026817088959,-0.3579850194192713,-0.2515026817088959,0.0
2018-10-31,1.0,-0.25189660340812137,-0.3780524361841954,-0.06248991168399935,-0.3620033666151682,-0.25148154126409483,0.0
2018-11-01,1.0,-0.2486865148861646,-0.3819937321412112,-0.0590837865241036,-0.36254493501705226,-0.25205088026546224,0.0
2018-11-02,1.0,-0.2485824920481261,-0.3824505600885078,-0.05921264924169087,-0.36242105748398096,-0.25220117088461713,0.0
2018-11-05,1.0,-0.2511139328177306,-0.3775366501212052,-0.0588248874523837,-0.36308438185386127,-0.2581092000461734,0.0
2018-11-06,1.0,-0.25177182168663576,-0.3779809312740956,-0.05863748643719555,-0.3626289909273495,-0.257543227832029,0.0
2018-11-07,1.0,-0.25102681249711567,-0.37768240343347637,-0.05985509252849693,-0.36178411555678625,-0.25709538972726015,0.0
2018-11-08,1.0,-0.2476941831313108,-0.37776295512569863,-0.0564436368654691,-0.3604434528601329,-0.2577224739517446,0.0
2018-11-09,1.0,-0.2479181044398436,-0.3778467908902692,-0.0564067172762825,-0.36038647342995167,-0.25792500575109273,0.0
2018-11-12,1.0,-0.2478130094367782,-0.37386632378940604,-0.056276261107156805,-0.36137579500838063,-0.2567216954055978,0.0
2018-11-13,1.0,-0.23798329301136625,-0.3744693476970831,-0.043433605696809235,-0.3691514127904323,-0.25733783722097964,0.0
2018-11-14,1.0,-0.23883220342851927,-0.37394142756054694,-0.04339291013262115,-0.36937615558446896,-0.2570704649729508,0.0
2018-11-15,1.0,-0.23885568280330338,-0.37397910297942233,-0.042934708217365516,-0.3697586348496601,-0.25582880868732033,0.0
2018-11-16,1.0,-0.23731863426189556,-0.3685625128123363,-0.0399061567546637,-0.37061248661822654,-0.2613488827642758,0.0
2018-11-19,1.0,-0.23739467091778638,-0.36807105442951493,-0.041197904805283535,-0.36980186745616034,-0.2609200637667957,0.0
2018-11-20,1.0,-0.2290356988856864,-0.3664979688173751,-0.03140957265733155,-0.37389646642307606,-0.2686153915983932,0.0
2018-11-21,1.0,-0.22816817230995565,-0.3771234167758546,-0.021653679056616786,-0.3843413097947268,-0.2874054662896812,0.0
2018-11-23,1.0,-0.22799641601764423,-0.3745491304247938,-0.022606657936453237,-0.3848645668205941,-0.2874078158384451,0.0
2018-11-26,1.0,-0.2280734029342777,-0.3815480844409695,-0.020374373361541645,-0.3838016833003725,-0.2857701329163409,0.0
2018-11-27,1.0,-0.22681003255536705,-0.3833509101746985,-0.015475262506304736,-0.3828923838782154,-0.2841028933009308,0.0
2018-11-28,1.0,-0.2264146615592816,-0.3874807899626121,-0.014565222377686537,-0.38167763836961255,-0.2835745578824231,0.0
2018-11-29,1.0,-0.22477957173937937,-0.3863048207946868,-0.013809687392648574,-0.38122065727699533,-0.28404900950417955,0.0
2018-11-30,1.0,-0.226140555899269,-0.38757132054719184,-0.012007057583465089,-0.38376755803029255,-0.281959625123164,0.0
2018-12-03,1.0,-0.22611165838125127,-0.3886967079791986,-0.008888685253487892,-0.3847563629699205,-0.28242193764174933,0.0
2018-12-04,1.0,-0.2215009029190573,-0.3902896198596475,-0.010629300294877362,-0.3823805060918463,-0.28107070199099365,0.0
2018-12-06,1.0,-0.21271009581940173,-0.3611740681731481,-0.028678500100980633,-0.3771290083701725,-0.26432241994479727,0.0
2018-12-07,1.0,-0.21575580742902029,-0.3604309280664348,-0.03124228481651891,-0.37645606553697675,-0.2605543710021322,0.0
2018-12-10,1.0,-0.20221464697101352,-0.3661519951874875,-0.02624601742307778,-0.3814807388097944,-0.25192166299044183,0.0
2018-12-11,1.0,-0.19166591908136718,-0.37797165156544366,-0.014398492868036244,-0.3853503184713376,-0.27339194402081274,0.0
2018-12-12,1.0,-0.19116096466629276,-0.3784408300616938,-0.013886707795849693,-0.3853954010095345,-0.2745485137408862,0.0
2018-12-13,1.0,-0.1915418976856944,-0.37935756133695486,-0.013535657366046375,-0.3850591483534984,-0.27524748030258817,0.0
2018-12-14,1.0,-0.19179680488242684,-0.3754263148447316,-0.015683898761443188,-0.3860841859630228,-0.2747711362412493,0.0
2018-12-17,1.0,-0.19150797389139357,-0.3756364533566606,-0.014736558778009556,-0.38644774914204966,-0.27470111926070473,0.0
2018-12-18,1.0,-0.191656006642878,-0.37673646176978837,-0.013734599070894768,-0.38766579142260826,-0.2744002333984156,0.0
2018-12-19,1.0,-0.19004758484467585,-0.37724456814508883,-0.013938768181001975,-0.388512300233435,-0.27482492368468303,0.0
2018-12-20,1.0,-0.1864596384463934,-0.37130839448720243,-0.02044925720422409,-0.38761857884374434,-0.271523178807947,0.0
2018-12-21,1.0,-0.18697979934314124,-0.3739371035227426,-0.01792864534125163,-0.3908984568317812,-0.2797723489449768,0.0
2018-12-24,1.0,-0.18334006552668192,-0.3703603967505946,-0.01896234459853687,-0.38974911359454245,-0.2816300884161393,0.0
2018-12-26,1.0,-0.18666250473790996,-0.37559920626072996,-0.015205903993222001,-0.37778421885799646,-0.27433056119150073,0.0
2018-12-27,1.0,-0.16633611577272628,-0.36242181200008716,-0.017283089597454393,-0.3516770917333217,-0.2817383344593858,0.0
2018-12-28,1.0,-0.16767434246425844,-0.3613663647277093,-0.017330568591072792,-0.35278838808250573,-0.2835534213685474,0.0
2018-12-31,1.0,-0.16895166572064793,-0.359821857398594,-0.01685368728987469,-0.35325066585163517,-0.28426407020914285,0.0
2019-01-02,1.0,-0.16862625114734037,-0.3624939901219459,-0.008632370295904543,-0.35576292670134185,-0.2899165173303029,0.0
2019-01-03,1.0,-0.1583245056497175,-0.3740951624293785,-0.0,-0.3554246115819209,-0.3190986935028248,0.0
2019-01-04,1.0,-0.142417514782494,-0.38010243334139315,-0.0,-0.3508891477809773,-0.3247312773393709,0.0
2019-01-07,1.0,-0.13790624727716302,-0.3717652696697743,-0.0,-0.3496776161017688,-0.3189204495948419,0.0
2019-01-08,1.0,-0.13445894090560245,-0.3858348865256003,-0.0,-0.34757153820852976,-0.3248766582611555,0.0
2019-01-09,1.0,-0.13397317906915593,-0.3834253659391708,-0.0,-0.34755456218774655,-0.32632132526952407,0.0
2019-01-10,1.0,-0.13323533928610606,-0.3854895680217635,-0.0,-0.34738158443210987,-0.32781202694105,0.0
2019-01-11,1.0,-0.13349583854887234,-0.3870039747897314,-0.0,-0.3476952807607001,-0.32784329226782616,0.0
2019-01-14,1.0,-0.1336992316136114,-0.3861909989023052,-0.0,-0.3460812294182217,-0.32939626783754117,0.0
2019-01-15,1.0,-0.13288941631504922,-0.38579026019690577,-0.0,-0.3461673699015471,-0.3327839310829817,0.0
2019-01-16,1.0,-0.13414258697277565,-0.3865945375379338,-0.0,-0.3473853190834323,-0.33093635923824605,0.0
2019-01-17,1.0,-0.12972450034080166,-0.39260350476022954,-0.0,-0.3472439040478441,-0.3291484356104747,0.0
2019-01-18,1.0,-0.13149658364558078,-0.3908750275512453,-0.0,-0.34809345382411283,-0.3336345602821248,0.0
2019-01-22,1.0,-0.0578372068343415,-0.40815027061445397,-0.0,-0.3449856733524355,-0.31147193038310517,0.0
2019-01-23,1.0,-0.06364612588798943,-0.4290847513629605,-0.0,-0.31862299686106066,-0.2537171650421279,0.0
2019-01-24,1.0,-0.06403940886699507,-0.43273171337500516,-0.0,-0.3158711760566295,-0.2571511363165956,0.0
2019-01-25,1.0,-0.02138659911546687,-0.4493469819978821,-0.0,-0.3571562052282968,-0.24847905982018648,0.0
2019-01-28,1.0,-0.027719524096260464,-0.4340233799132078,-0.0,-0.3716907871514296,-0.24293515500093438,0.0
2019-01-29,1.0,-0.0021900093857545105,-0.44609448326207113,-0.0,-0.37722390238815307,-0.2602148294921264,0.0
2019-01-30,1.0,-0.006383910875597187,-0.4474579099993742,-0.0,-0.37688022865249415,-0.2555233346546221,0.0
2019-01-31,1.0,-0.0,-0.4538958189682191,-0.0,-0.37357654777575794,-0.26199878810673016,0.0
2019-02-01,1.0,-0.002642284947364006,-0.4544730109466091,-0.0,-0.38426372520236546,-0.2556725244306505,0.0
2019-02-04,1.0,-0.008304498269896194,-0.4519240851420782,-0.0,-0.3867882982069833,-0.25007864108210126,0.0
2019-02-05,1.0,-0.0,-0.44834606666106963,-0.0,-0.38716312652170265,-0.26341197212660566,0.0
2019-02-06,1.0,-0.0,-0.4419908058523479,-0.0,-0.3884422427003086,-0.2687084111757174,0.0
2019-02-07,1.0,-0.000607991949347981,-0.43584636672397165,-0.0,-0.3850475910939662,-0.2750220135016143,0.0
2019-02-08,1.0,-0.0,-0.4390203021223994,-0.0,-0.3903496825829161,-0.26572943074441113,0.0
2019-02-11,1.0,-0.0,-0.43458375293722723,-0.0,-0.39272826451829473,-0.2707074521651561,0.0
2019-02-12,1.0,-0.0,-0.45332517253751503,-0.0,-0.387855891602119,-0.2693484730166101,0.0
2019-02-13,1.0,-0.0,-0.4625658827762843,-0.0,-0.39019537285947126,-0.2639756154350909,0.0
2019-02-14,1.0,-0.0,-0.44899474041398035,-0.0,-0.4027400746521887,-0.2690872073294876,0.0
2019-02-15,1.0,-0.0,-0.446692540985345,-0.0,-0.4040211236241013,-0.27013212869292275,0.0
2019-02-19,1.0,-0.0,-0.4365579087960313,-0.0,-0.4146579321164324,-0.2688418240793742,0.0
2019-02-20,1.0,-0.0,-0.4374522941226359,-0.0,-0.41393859723517934,-0.2688491222118565,0.0
2019-02-21,1.0,-0.0,-0.42684012034408236,-0.0,-0.41573795499809313,-0.27613458197381247,0.0
2019-02-22,1.0,-0.0,-0.4252569128085602,-0.0,-0.4177561182328637,-0.27585549316664904,0.0
2019-02-25,1.0,-0.0,-0.4220454063229366,-0.0,-0.42049649904519415,-0.2792488860598345,0.0
2019-02-26,1.0,-0.0,-0.42125031830914184,-0.0,-0.4208683473389356,-0.27994227994228,0.0
2019-02-27,1.0,-0.0,-0.42277320200390595,-0.0,-0.4209263819308822,-0.27906088137895896,0.0
2019-02-28,1.0,-0.0,-0.4237723356394041,-0.0,-0.42160774160689274,-0.276770935019736,0.0
2019-03-01,1.0,-0.0,-0.42549577476750605,-0.0,-0.41768227950231435,-0.2800543547496709,0.0
2019-03-04,1.0,-0.0,-0.4208828522920204,-0.0,-0.4170203735144313,-0.28433786078098466,0.0
2019-03-05,1.0,-0.0,-0.41524776018003484,-0.0,-0.4257993291155365,-0.2820050104029553,0.0
2019-03-06,1.0,-0.0,-0.4159440262906816,-0.0,-0.4265451076009753,-0.2777059260044525,0.0
2019-03-07,1.0,-0.0,-0.3986575191631728,-0.0,-0.4467877863888536,-0.27203235505865414,0.0
2019-03-08,1.0,-0.0,-0.3961490234416509,-0.0,-0.46054449238093215,-0.2685482328438144,0.0
2019-03-11,1.0,-0.0,-0.39603664395993937,-0.0,-0.45886096222426276,-0.2805312947105426,0.0
2019-03-12,1.0,-0.0,-0.37838883752929287,-0.0,-0.467955195321738,-0.30359254401995145,0.0
2019-03-13,1.0,-0.0,-0.37959815858538054,-0.0,-0.46678569892010496,-0.3048229574495547,0.0
2019-03-14,1.0,-0.0,-0.3811530028803577,-0.0,-0.46339366321310343,-0.3049739908000516,0.0
2019-03-15,1.0,-0.0,-0.3781923018997827,-0.0,-0.4687923578390241,-0.30454613911659034,0.0
2019-03-18,1.0,-0.0,-0.3846553628272592,-0.0,-0.4710582732410836,-0.3097511856038459,0.0
2019-03-19,1.0,-0.0,-0.3849691920506812,-0.0,-0.47034192484596027,-0.3142627787902456,0.0
2019-03-20,1.0,-0.0,-0.383342754032784,-0.0,-0.47017261620070433,-0.32047045523718426,0.0
2019-03-21,1.0,-0.0030618227617207013,-0.38055633971032116,-0.0,-0.49039108814140847,-0.2974962541530043,0.0
2019-03-22,1.0,-0.002095292140471877,-0.37804744963659775,-0.0,-0.5049654058537224,-0.2974878320274134,0.0
2019-03-25,1.0,-0.014256001386601958,-0.33729092642343356,-0.0,-0.5162059103908484,-0.2987910564173672,0.0
2019-03-26,1.0,-0.011527252164078471,-0.34022793509939536,-0.0,-0.5161599025620949,-0.30701639914741835,0.0
2019-03-27,1.0,-0.023782633247904087,-0.3245297771599844,-0.0,-0.5172234047174319,-0.3063941618522219,0.0
2019-03-28,1.0,-0.01520292313715255,-0.3229370568532776,-0.007155596154682674,-0.5122449867327853,-0.31743442515985903,0.0
2019-03-29,1.0,-0.012050813538675714,-0.3167797789959106,-0.011376490037414078,-0.5127903941529627,-0.32223962411902896,0.0
2019-04-01,1.0,-0.015284652116084861,-0.31297560124719276,-0.00885245186751848,-0.5128753025314524,-0.3304188561585592,0.0
2019-04-02,1.0,-0.011543478260869563,-0.3144347826086956,-0.021956521739130434,-0.5075652173913043,-0.3184130434782608,0.0
2019-04-03,1.0,-0.009132817256675654,-0.31495172653735753,-0.023549621640427936,-0.5063059928677046,-0.3205183961033313,0.0
2019-04-04,1.0,-0.013647642679900745,-0.3154194419050107,-0.01802272430455792,-0.5033085194375517,-0.32625919637804185,0.0
2019-04-05,1.0,-0.036067000217533174,-0.30191429192951924,-0.011268218403306504,-0.49799869480095715,-0.32810528605612355,0.0
2019-04-08,1.0,-0.03668230388324211,-0.2978672574059595,-0.01644079576057684,-0.4970028668230388,-0.32382069324993484,0.0
2019-04-09,1.0,-0.038931081757447826,-0.2970426305137859,-0.017452614627989468,-0.5023393467238265,-0.3203708136574326,0.0
2019-04-10,1.0,-0.03906454141625294,-0.29964724327149206,-0.015373225328804113,-0.5021557355631043,-0.3212481491159307,0.0
2019-04-11,1.0,-0.043285988149180894,-0.29818752178459396,-0.01720982920878355,-0.5018516904844893,-0.31792436388985706,0.0
2019-04-12,1.0,-0.043196026749733156,-0.2978412878210295,-0.01784041649421657,-0.5021238591064544,-0.3173372252597643,0.0
2019-04-15,1.0,-0.03914815702857641,-0.2996708590361183,-0.020947315648364103,-0.498659458988164,-0.32131569195893367,0.0
2019-04-16,1.0,-0.040186549274288455,-0.29913263304711674,-0.024887765331473653,-0.4960336486074184,-0.3190951488471429,0.0
2019-04-17,1.0,-0.040232015525850984,-0.29804400444841794,-0.021980418238513707,-0.4970234850302013,-0.3233171242286138,0.0
2019-04-18,1.0,-0.04100327153762268,-0.29823336968375136,-0.021897491821155943,-0.4953762268266085,-0.3245147219193021,0.0
2019-04-22,1.0,-0.04503421288503159,-0.3010952495463787,-0.016002448462059768,-0.4981964453577597,-0.3257984828279737,0.0
2019-04-23,1.0,-0.049074660781786,-0.2963270478729215,-0.012039242248781874,-0.5003386719688858,-0.3272226713570913,0.0
2019-04-24,1.0,-0.047243750682239925,-0.2908634428555834,-0.01475821416875887,-0.4994869555725357,-0.3308154131645017,0.0
2019-04-25,1.0,-0.041508279809498845,-0.2918905929130074,-0.021453226722593616,-0.5017040241184952,-0.3280901821995019,0.0
2019-04-26,1.0,-0.04131564014142913,-0.2892967829237418,-0.02767471299489284,-0.5037103321838579,-0.32052904971845125,0.0
2019-04-29,1.0,-0.03795725711288842,-0.29579126786416676,-0.028648223416808706,-0.5084130938333115,-0.314431187448101,0.0
2019-04-30,1.0,-0.03813809222166401,-0.29125619798606406,-0.02990323496647081,-0.507109936436513,-0.3179048076713047,0.0
2019-05-01,1.0,-0.034693074501573974,-0.27489944036376357,-0.042431794333683104,-0.5139034627492131,-0.3201294158796782,0.0
2019-05-02,1.0,-0.03461614108699928,-0.2763609344609803,-0.0406040341790686,-0.5051465285517603,-0.3286348040822571,0.0
2019-05-03,1.0,-0.03710255066387142,-0.2693920335429769,-0.04236547868623341,-0.506070929419986,-0.32890024458420686,0.0
2019-05-06,1.0,-0.03545248276463915,-0.2611920760973907,-0.04633912208744218,-0.5062832707915176,-0.33244611222619774,0.0
2019-05-07,1.0,-0.031831281110820016,-0.26080691642651294,-0.04883852938607982,-0.5077722469653305,-0.3339882979652432,0.0
2019-05-08,1.0,-0.04431043523859465,-0.2650760356581017,-0.05169550777836043,-0.49156615976227935,-0.33228456563537845,0.0
2019-05-09,1.0,-0.04629265521912003,-0.2634464980119719,-0.05260628304277538,-0.49381745095469043,-0.3285052649975969,0.0
2019-05-10,1.0,-0.0444264943457189,-0.2621054010391652,-0.05385757324367987,-0.4974020870628301,-0.32530672837619523,0.0
2019-05-13,1.0,-0.05668909472212513,-0.26308545962950014,-0.04117878364208318,-0.49517214260747994,-0.32840353023418384,0.0
2019-05-14,1.0,-0.027309097234301617,-0.23821534179857368,-0.08349278135327882,-0.4919333797182119,-0.3333405809706036,0.0
2019-05-15,1.0,-0.014954939265967174,-0.24195655013278766,-0.0924724628847577,-0.5004571378814924,-0.3269841960903827,0.0
2019-05-16,1.0,-0.008994685948253332,-0.24355344542207508,-0.09722101228329993,-0.500457356912623,-0.3276635595435142,0.0
2019-05-17,1.0,-0.00815264906452177,-0.24156321035146003,-0.10196275572652562,-0.510141633152649,-0.32387655184472813,0.0
2019-05-20,1.0,-0.004952223046380732,-0.23796849775295606,-0.10452026702735721,-0.5110388760417122,-0.32313800776648194,0.0
2019-05-21,1.0,-0.008685784121164506,-0.2356946444939112,-0.09988651739339181,-0.514992798219196,-0.32307625158220943,0.0
2019-05-22,1.0,-0.0,-0.22123777646518342,-0.11948983833213012,-0.5250377370873531,-0.32189188597930474,0.0
2019-05-23,1.0,-0.0,-0.22512608895002292,-0.13161284688107247,-0.5177616209253073,-0.30887971878343273,0.0
2019-05-24,1.0,-0.0,-0.23290762119652128,-0.12247803894937458,-0.5278319349821463,-0.30741089618611583,0.0
2019-05-28,1.0,-0.0,-0.22846376303566732,-0.12317062483568486,-0.529532906844273,-0.3097011655420209,0.0
2019-05-29,1.0,-0.001792153862965796,-0.22686045240957273,-0.1221942957053874,-0.5288383783193094,-0.30586821112446727,0.0
2019-05-30,1.0,-0.0,-0.2259993017978705,-0.12598184674463256,-0.5249607261302147,-0.3049397800663292,0.0
2019-05-31,1.0,-0.0,-0.224330868398665,-0.12560260017887137,-0.5244857448247279,-0.30693890015923914,0.0
2019-06-03,1.0,-0.0,-0.22393333915016142,-0.1249454672367158,-0.5257830904807609,-0.3066486344996074,0.0
2019-06-04,1.0,-0.02112676056338028,-0.2161950028343435,-0.12096106048053024,-0.53165743688135,-0.29030218462477647,0.0
2019-06-05,1.0,-0.025487810177741082,-0.20696623354048063,-0.12724349224284037,-0.5250315066707227,-0.2881230715744644,0.0
2019-06-06,1.0,-0.024423632689424393,-0.20999109102366312,-0.130201429782056,-0.522783077290802,-0.28550009778144764,0.0
2019-06-07,1.0,-0.027993576667679355,-0.2120350679223992,-0.12792413523718588,-0.5175339611996007,-0.284557961894015,0.0
2019-06-10,1.0,-0.02334908728266054,-0.21462949312752028,-0.13356891991501538,-0.5106230759224732,-0.2858041018080909,0.0
2019-06-11,1.0,-0.024890791920764672,-0.2137883309545435,-0.12335106613035768,-0.515505384715194,-0.2850006487608667,0.0
2019-06-12,1.0,-0.026668691953823452,-0.20373665480427045,-0.11329311691693429,-0.5259743077857825,-0.30025605416196505,0.0
2019-06-13,1.0,-0.025255705878520704,-0.2144889139829312,-0.12254337770635627,-0.5183391604595106,-0.2909726595582966,0.0
2019-06-14,1.0,-0.02730449504047924,-0.20871226097714496,-0.13105289431988368,-0.5218023571289042,-0.2816183013912704,0.0
2019-06-17,1.0,-0.02604200603809648,-0.21189809083208444,-0.13118741990834257,-0.5180165504658891,-0.28483308355596104,0.0
2019-06-18,1.0,-0.027344598410147258,-0.2135007167368924,-0.1309673776117458,-0.5161591590287129,-0.28397984448981367,0.0
2019-06-19,1.0,-0.030455197600104345,-0.20757793139428724,-0.13205947567497064,-0.5142167731837747,-0.2895091517760097,0.0
2019-06-20,1.0,-0.0245960620134755,-0.2106146835001417,-0.14116569634329823,-0.513617234687425,-0.2905300800244216,0.0
2019-06-21,1.0,-0.024115545486232137,-0.2105263157894737,-0.14166521436040433,-0.511349773440223,-0.29080254444057163,0.0
2019-06-24,1.0,-0.019913193308469104,-0.20181465244607297,-0.14911993718510763,-0.5022792209208489,-0.30794564766952387,0.0
2019-06-25,1.0,-0.017781171593760227,-0.19402203556234318,-0.15184902367186648,-0.5079306207047016,-0.31015599432747903,0.0
2019-06-26,1.0,-0.023053177748100794,-0.1912778860257898,-0.15101692317796703,-0.5180944457823412,-0.30584320336274273,0.0
2019-06-27,1.0,-0.023468628223652525,-0.1912299137440343,-0.15072901615657427,-0.5175576864135908,-0.3062524628924208,0.0
2019-06-28,1.0,-0.021284516171414806,-0.19473580484813977,-0.1515755359449931,-0.5159086430026059,-0.3062605382442464,0.0
2019-07-01,1.0,-0.019099351673383565,-0.19515507271771507,-0.15246626949360434,-0.5161205537059751,-0.3074732784299982,0.0
2019-07-02,1.0,-0.01707493268536153,-0.19471990543114207,-0.15244850156520215,-0.5167794050042688,-0.3080711893347343,0.0
2019-07-03,1.0,-0.02051854771602505,-0.18806113957867998,-0.15591468488591073,-0.5200148907283317,-0.3053256251916086,0.0
2019-07-05,1.0,-0.021517380264425182,-0.17640749496541458,-0.16066894317485333,-0.5214954907626302,-0.3088389808247964,0.0
2019-07-08,1.0,-0.02129244249726177,-0.1734501642935378,-0.16315443592552026,-0.5235706462212486,-0.30913472070098574,0.0
2019-07-09,1.0,-0.020510573025090392,-0.1669990139147584,-0.16502684343157664,-0.5249917826229867,-0.3137723238742194,0.0
2019-07-10,1.0,-0.025922758076189226,-0.16226944755137399,-0.1627738667017567,-0.5300129394477707,-0.31214772901725996,0.0
2019-07-11,1.0,-0.03332602499451875,-0.15772856829642623,-0.16720017540013155,-0.527033545275159,-0.30721333040999776,0.0
2019-07-12,1.0,-0.04056186176973309,-0.1567252487180611,-0.16476749791821887,-0.5263838366130517,-0.3029320243677959,0.0
2019-07-15,1.0,-0.040884292631625074,-0.1668236892267917,-0.17258605201463598,-0.5202559102561294,-0.2904625227317543,0.0
2019-07-16,1.0,-0.029357798165137616,-0.16491917868064657,-0.15480559196155527,-0.5250982961992137,-0.3102009611183923,0.0
2019-07-17,1.0,-0.03405694338387695,-0.17626268135704157,-0.14807461546852843,-0.5206065233991491,-0.30273808225155446,0.0
2019-07-18,1.0,-0.028622462315936223,-0.1770061862856147,-0.14812233161976127,-0.5262263657750283,-0.2982922366472075,0.0
2019-07-19,1.0,-0.02969066771303381,-0.1773156322891461,-0.15300939550498113,-0.5191506986680617,-0.3007651559741024,0.0
2019-07-22,1.0,-0.02663903130795244,-0.17194283844223848,-0.14896912839533108,-0.5196465583069707,-0.31451947201919933,0.0
2019-07-23,1.0,-0.013443096728992424,-0.1788107019310768,-0.1491877216797303,-0.5278276481149012,-0.3201821605289662,0.0
2019-07-24,1.0,-0.013155878554385656,-0.17877547446533723,-0.15084385876584286,-0.5271545213755664,-0.3190683624105247,0.0
2019-07-25,1.0,-0.012200197130653817,-0.1820173036907239,-0.14931551856313655,-0.5257912605410141,-0.3209944146314752,0.0
2019-07-26,1.0,-0.010248549217124713,-0.17801379612394613,-0.150399649622249,-0.528917113763276,-0.3222818351034709,0.0
2019-07-29,1.0,-0.0076695518790402106,-0.169540922537526,-0.15249260436068807,-0.5290018626054563,-0.3325955954859209,0.0
2019-07-30,1.0,-0.002696777022582767,-0.1685156763867573,-0.15658846744135058,-0.5280859460644596,-0.3366147774610831,0.0
2019-07-31,1.0,-0.002874004519426954,-0.16656062833198043,-0.15690748338123342,-0.5288387705403567,-0.3387156929422347,0.0
2019-08-01,1.0,-0.0,-0.17333596595147208,-0.16493352639199682,-0.5202053442148217,-0.33537361239085606,0.0
2019-08-02,1.0,-0.0,-0.16731355393285532,-0.1729710764642677,-0.5163476087099533,-0.336205951362849,0.0
2019-08-05,1.0,-0.0,-0.1667689878968602,-0.17086914576390108,-0.5171899666725136,-0.3377916155060516,0.0
2019-08-06,1.0,-0.0,-0.16830165542611894,-0.17417009722343874,-0.5079486730314444,-0.33929666287115706,0.0
2019-08-07,1.0,-0.0,-0.16586041602533091,-0.17889968776111526,-0.5162056378908483,-0.33787765512995294,0.0
2019-08-08,1.0,-0.0,-0.1660766507618901,-0.17885177774357394,-0.5161503111326107,-0.33771630862595925,0.0
2019-08-09,1.0,-0.0,-0.15995792887350174,-0.17661108311238688,-0.5089510704034007,-0.34568442272717315,0.0
2019-08-12,1.0,-0.0,-0.15922883119728337,-0.1774564574433125,-0.5100887282287216,-0.34402453718917736,0.0
2019-08-13,1.0,-0.0,-0.1511138396772496,-0.17689878968602002,-0.5144272934572882,-0.35015786704087004,0.0
