Date,IWF,IWM,LTHM,MTUM,SPY,VLUE,VXX
2019-07-15,-0.0,-0.5942282713051336,1.0,-0.023437058790308916,-1.9527870333766306,-2.0770316823854973,0.0
2019-07-16,-0.0,-0.5789980186810076,1.0,-0.03277667704500425,-1.9615058024341918,-2.0876309085762808,0.0
2019-07-17,-0.0,-0.5829324882575972,1.0,-0.030275592779129643,-1.9587459679701205,-2.087035255503367,0.0
2019-07-18,-0.0,-0.5821561758390779,1.0,-0.03322409311786643,-1.9553056842581085,-2.079613515651486,0.0
2019-07-19,-0.0,-0.5861406285326701,1.0,-0.028883111010626274,-1.965860275830884,-2.0713881980556184,0.0
2019-07-22,-0.0,-0.5791499235949968,1.0,-0.016016752504386212,-1.963721772596072,-2.100684815213085,0.0
2019-07-23,-0.0,-0.5817770232031693,1.0,-0.01460101867572156,-1.962082625919638,-2.1009054895302772,0.0
2019-07-24,-0.0,-0.5850413316725173,1.0,-0.041331672517268714,-1.9549314913373343,-2.0805118333144605,0.0
2019-07-25,-0.0,-0.5554298002376775,1.0,-0.0580612302642748,-1.9807594363646652,-2.064738837643597,0.0
2019-07-26,-0.0,-0.5488232631817153,1.0,-0.0535754695632496,-1.9867617107942972,-2.068228105906314,0.0
2019-07-29,-0.0,-0.5369522193949675,1.0,-0.05422674582979926,-1.9843370087644898,-2.078936952219395,0.0
2019-07-30,-0.0,-0.5524745724188874,1.0,-0.051650661969430085,-2.0011932496164553,-2.0768793681459172,0.0
2019-07-31,-0.0,-0.6242649157864688,1.0,-0.04596060519554667,-1.9900085640879248,-2.0492149586069086,0.0
2019-08-01,-0.0,-0.6335039817974971,1.0,-0.01843003412969283,-1.996928327645051,-2.039476678043231,0.0
2019-08-02,-0.0,-0.6158996765590422,1.0,-0.030131078703966405,-1.9994893037507804,-2.0288827100947624,0.0
2019-08-05,-0.0,-0.6130733034752537,1.0,-0.025228187538976134,-2.002607857588299,-2.028346278133681,0.0
2019-08-06,-0.0,-0.6203698561670461,1.0,-0.019103681901482754,-1.9035930471483309,-2.010329316376964,0.0
2019-08-07,-0.0,-0.639306936191481,1.0,-0.0,-1.8806575220747486,-2.033431443327595,0.0
2019-08-08,-0.0,-0.722566510172144,1.0,-0.24118935837245697,-2.1317683881064164,-2.1642566510172143,0.0
2019-08-09,-0.0,-0.7373948250774973,1.0,-0.2576073891313975,-2.1630290377680774,-2.168343139115582,0.0
2019-08-12,-0.0,-0.7200531544643423,1.0,-0.2854521293425299,-2.185534392204012,-2.1369993039296338,0.0
2019-08-13,-0.0,-0.7156104112041951,1.0,-0.2863720662531176,-2.2270256443051735,-2.1660804502142352,0.0
2019-08-14,-0.0,-0.7548988114359139,1.0,-0.2924510118856408,-2.211692900738837,-2.165628011564407,0.0
2019-08-15,-0.0,-0.8076971529352481,1.0,-0.3132401108591585,-2.1502897455278407,-2.027588813303099,0.0
2019-08-16,-0.0,-0.7932692307692308,1.0,-0.3273026315789474,-2.179972165991903,-2.025366902834008,0.0
2019-08-19,-0.0,-0.7491645122643293,1.0,-0.3446623368434327,-2.2018412258023834,-2.0098366857935557,0.0
2019-08-20,-0.0,-0.750911376492772,1.0,-0.3442489000628536,-2.194343180389692,-1.9957888120678817,0.0
2019-08-21,-0.0,-0.7614050521553349,1.0,-0.35402789996229733,-2.1920950106824177,-1.9762473293955007,0.0
2019-08-22,-0.0,-0.7649792739605578,1.0,-0.3515261901771134,-2.2017962567516642,-1.962253485742997,0.0
2019-08-23,-0.0,-0.7771309245080048,1.0,-0.36043789153958106,-2.2319812693792316,-1.9584256153894828,0.0
2019-08-26,-0.0,-0.7396475496606264,1.0,-0.3530107727753907,-2.2117192851360605,-1.9226601905473564,0.0
2019-08-27,-0.0,-0.7345264727815063,1.0,-0.34315187670892366,-2.204697986577181,-1.9318916231667909,0.0
2019-08-28,-0.0,-0.7482547993019197,1.0,-0.3279107454500125,-2.2107329842931938,-1.9458987783595112,0.0
2019-08-29,-0.0,-0.7478022320593554,1.0,-0.32551904732215226,-2.213354947315917,-1.948188789824802,0.0
2019-08-30,-0.0,-0.7234770704996578,1.0,-0.33943127372285486,-2.2281127496733246,-1.9313670586771203,0.0
2019-09-03,-0.0,-0.7131807123697835,1.0,-0.3361611876988335,-2.2289314453246836,-1.9597030752916222,0.0
2019-09-04,-0.0,-0.7009788640189538,1.0,-0.33225263420412743,-2.2352391046823366,-1.966394413616809,0.0
2019-09-05,-0.0,-0.7163715439577508,1.0,-0.325318421870146,-2.234420627524076,-1.936936936936937,0.0
2019-09-06,-0.0,-0.7009958557555513,1.0,-0.34490010515247105,-2.2419125378858165,-1.8976309766808932,0.0
2019-09-09,-0.0,-0.6928934010152284,1.0,-0.3445586232512072,-2.245202426643556,-1.9077627832115887,0.0
2019-09-10,-0.0,-0.712670807453416,1.0,-0.289751552795031,-2.2459627329192546,-1.9627329192546583,0.0
2019-09-11,-0.0,-0.7018699136485059,1.0,-0.31713983972168724,-2.2498602224016895,-1.9435298502826615,0.0
2019-09-12,-0.0,-0.6837140019860972,1.0,-0.3228649453823237,-2.2535377358490565,-1.9464374379344587,0.0
2019-09-13,-0.0,-0.6790470830988559,1.0,-0.3577815294191209,-2.283686612893141,-1.9322203464015508,0.0
2019-09-16,-0.0,-0.6876136719974913,1.0,-0.3407337723424271,-2.300846660395108,-1.9423643775478205,0.0
2019-09-17,-0.0,-0.6955867602808425,1.0,-0.3377006018054163,-2.299460882647944,-1.9360581745235708,0.0
2019-09-18,-0.0,-0.7030877369147734,1.0,-0.3218275385967114,-2.302560562319568,-1.9484749592067279,0.0
2019-09-19,-0.0,-0.7096916022862886,1.0,-0.32165065008479365,-2.2962125494629735,-1.953457697380818,0.0
2019-09-20,-0.0,-0.700547204226681,1.0,-0.3274419774828606,-2.303918485439336,-1.957858984841814,0.0
2019-09-23,-0.0,-0.7024221453287197,1.0,-0.32569990563070145,-2.298899024850582,-1.9642025794274927,0.0
2019-09-24,-0.0,-0.702718006795017,1.0,-0.3270416509374607,-2.297974078268529,-1.9640115766956083,0.0
2019-09-25,-0.0,-0.7024965325936199,1.0,-0.31912747446728024,-2.311499180431219,-1.971315092674316,0.0
2019-09-26,-0.0,-0.6987397605545054,1.0,-0.3218021424070573,-2.311279143037177,-1.9693131695022053,0.0
2019-09-27,-0.0,-0.7153326173479058,1.0,-0.3104428580453598,-2.319161033546023,-1.9725187946174745,0.0
2019-09-30,-0.0,-0.5838960055531015,1.0,-0.40373572284975073,-2.3139395469173976,-2.0088344797122484,0.0
2019-10-01,-0.0,-0.5713924850015788,1.0,-0.41458793811177774,-2.3148089674771075,-2.0143353331228293,0.0
2019-10-02,-0.0,-0.6126697981465024,1.0,-0.5030468452456519,-2.2994794972705344,-1.932461597054716,0.0
2019-10-03,-0.0,-0.7542625340685808,1.0,-0.48431260695949807,-2.2708372947962223,-1.828991570006972,0.0
2019-10-04,-0.0,-0.7848936845445891,1.0,-0.5252300856870835,-2.2251983497302446,-1.8118692478578229,0.0
2019-10-07,-0.0,-0.8250575889429229,1.0,-0.518364474020988,-2.222485282825698,-1.8329280778090604,0.0
2019-10-08,-0.0,-0.8344464423323915,1.0,-0.49608271256100694,-2.2490367325969687,-1.842216799383509,0.0
2019-10-09,-0.0,-0.8323784059078178,1.0,-0.4607206518971225,-2.2485994397759104,-1.8244843391902217,0.0
2019-10-10,-0.0,-0.8965021248774109,1.0,-0.5488721804511278,-2.2215756783262504,-1.8710689767898006,0.0
2019-10-11,-0.0,-0.9073157860017151,1.0,-0.6096708226136289,-2.197308529586384,-1.8824460716406095,0.0
2019-10-14,-0.0,-0.846325752596293,1.0,-0.6716839752859209,-2.2169054817930856,-1.8379781779939528,0.0
2019-10-15,-0.0,-0.8476673027571231,1.0,-0.6915180627755478,-2.2160952819635455,-1.8249654537079687,0.0
2019-10-16,-0.0,-0.897910918407568,1.0,-0.7223755091315202,-2.1698856917619236,-1.7792011562212589,0.0
2019-10-17,-0.0,-0.8809727805971134,1.0,-0.7529163645950042,-2.170961576484545,-1.7858037303104197,0.0
2019-10-18,-0.0,-0.8916705198493956,1.0,-0.7657705264548518,-2.159389655855737,-1.7886254045841867,0.0
2019-10-21,-0.0,-0.8247640419774273,1.0,-0.769652168173718,-2.1513431456669525,-1.8543990495676852,0.0
2019-10-22,-0.0,-0.8073116008974528,1.0,-0.7737231094100566,-2.154414675993137,-1.8634683911838457,0.0
2019-10-23,-0.0,-0.8084614876905815,1.0,-0.7569137350669922,-2.1559633027522933,-1.8788858821199919,0.0
2019-10-24,-0.0,-0.7950227455177951,1.0,-0.8496119882258496,-2.163968423869414,-1.8812550173936313,0.0
2019-10-25,-0.0,-0.7954378219278881,1.0,-0.8482841661649608,-2.1629540437487456,-1.8826677369723728,0.0
2019-10-28,-0.0,-0.884065643197459,1.0,-0.8677871889888831,-2.071929592376919,-1.7934753838009527,0.0
2019-10-29,-0.0,-0.8813197088091899,1.0,-0.9698123288586122,-2.0361317037333864,-1.791357777332532,0.0
2019-10-30,-0.0,-0.8734371866015912,1.0,-0.9714514942836131,-2.044126495955071,-1.796884401952263,0.0
2019-10-31,-0.0,-0.8433742942544006,1.0,-0.9893723015609432,-1.9847891066091001,-1.8247758219860515,0.0
2019-11-01,-0.0,-0.8613274748685174,1.0,-1.0071899340922708,-1.9868850276279872,-1.8018773716796483,0.0
2019-11-04,-0.0,-0.8672155092285222,1.0,-0.9600318682777852,-2.0071703625016597,-1.804740406320542,0.0
2019-11-05,-0.0,-0.8936155868671207,1.0,-1.082788377266905,-1.9733701880941148,-1.7920177981527676,0.0
2019-11-06,-0.0,-0.8777012747971915,1.0,-1.104369759356466,-1.9802985888608633,-1.8547276569636648,0.0
2019-11-07,-0.0,-0.9023708952173322,1.0,-1.1060089930508246,-1.960621338056956,-1.8439160648589727,0.0
2019-11-08,-0.0,-0.8563104133817783,1.0,-1.1137999588674847,-1.9958181942825803,-1.8894906423527797,0.0
2019-11-11,-0.0,-0.842574668141593,1.0,-1.159153761061947,-2.0054618362831858,-1.9064574115044248,0.0
2019-11-12,-0.0,-0.832238434409792,1.0,-1.1640273839983406,-2.0083673328262224,-1.9105179448170946,0.0
2019-11-13,-0.0,-0.8518675421873896,1.0,-1.325354797712349,-1.978676834004095,-1.9047518181176304,0.0
2019-11-14,-0.0,-0.8459163626157732,1.0,-1.2979230985124894,-1.941481897277575,-1.9311675554308165,0.0
2019-11-15,-0.0,-0.8359309182813816,1.0,-1.32294299354114,-1.9302864363942713,-1.9313395113732097,0.0
2019-11-18,-0.0,-0.8278197079777104,1.0,-1.333850603089511,-1.949213514847993,-1.9428652042039924,0.0
2019-11-19,-0.0,-0.9296423608571638,1.0,-1.3700724054706357,-2.0141885467710083,-1.9997805894829228,0.0
2019-11-20,-0.0,-0.9194233021077282,1.0,-1.3633635831381732,-2.0191744730679155,-2.01653981264637,0.0
2019-11-21,-0.0,-0.8736284242740913,1.0,-1.493543330596402,-2.0020900201537657,-2.095095916996342,0.0
2019-11-22,-0.0,-0.8657462686567163,1.0,-1.48410447761194,-2.0088059701492536,-2.103955223880597,0.0
2019-11-25,-0.0,-0.8651190565051877,1.0,-1.4849593192505786,-2.0093304471150257,-2.1049488691498093,0.0
2019-11-26,-0.0,-0.8730111302009413,1.0,-1.486740868006275,-1.9997759019944725,-2.1103309180548293,0.0
2019-11-27,-0.0,-0.8894862604540024,1.0,-1.474985065710872,-1.990964755077658,-2.1116338112305852,0.0
2019-11-29,-0.0,-0.8835554209569957,1.0,-1.5535281647486372,-2.0428528164748636,-2.0911568746214417,0.0
2019-12-02,-0.0,-0.9058333975495108,1.0,-1.6546967712106035,-2.0574092625414195,-2.088001849425907,0.0
2019-12-03,-0.0,-0.8925251594069293,1.0,-1.6267189060459397,-2.0599984635476685,-2.1030959514481062,0.0
2019-12-04,-0.0,-0.9405221690097327,1.0,-1.632241619032906,-2.0533755600185386,-2.0982542870384675,0.0
2019-12-05,-0.0,-0.9346757199719036,1.0,-1.6764223835167409,-2.0624365878404745,-2.131038788730196,0.0
2019-12-06,-0.0,-1.0422955974842767,1.0,-1.6992138364779874,-2.092059748427673,-2.0280660377358486,0.0
2019-12-09,-0.0,-0.9589772635326482,1.0,-1.8281414353912129,-2.2010680475766646,-2.1030827736871913,0.0
2019-12-10,-0.0,-0.966360856269113,1.0,-2.366073034718475,-2.567278287461774,-2.094711279007016,0.0
2019-12-11,-0.0,-0.9669961011877777,1.0,-2.39804152688367,-2.5918940973796354,-2.1100734427418626,0.0
2019-12-12,-0.0,-0.9404869251577999,1.0,-2.3739404869251577,-2.585843101893598,-2.1169522091974753,0.0
2019-12-13,-0.0,-0.935649356493565,1.0,-2.4176941769417692,-2.5600756007560075,-2.086580865808658,0.0
2019-12-16,-0.0,-0.9372580790350168,1.0,-2.422810333963453,-2.559546313799622,-2.0821856152669005,0.0
2019-12-17,-0.0,-0.8860616341532374,1.0,-2.7006879653190086,-2.757610027330129,-2.079822825369899,0.0
2019-12-18,-0.1453383908963865,-0.9534837292872828,1.0,-2.8718307047314835,-2.8623477740067877,-2.1490317428628467,0.0
2019-12-19,-0.14242818536683013,-1.0080072064858372,1.0,-2.8851966770093087,-2.822240016014413,-2.1511360224201783,0.0
2019-12-20,-0.15141197676747445,-1.0629881834568395,1.0,-2.8996595233326654,-2.7983176447025837,-2.1015421590226313,0.0
2019-12-23,-0.1585072231139647,-1.1042335473515248,1.0,-2.8903491171749596,-2.8098916532905296,-2.0691211878009628,0.0
2019-12-24,-0.16479438314944836,-1.1057171514543631,1.0,-2.8790371113340023,-2.813340020060181,-2.0673019057171516,0.0
2019-12-26,-0.14129890923646551,-1.1008706094265985,1.0,-2.878715100570399,-2.798959271490043,-2.087161012708896,0.0
2019-12-27,-0.13702477680810513,-1.1305045641488614,1.0,-2.9057076938509376,-2.781522720433343,-2.0762363326311566,0.0
2019-12-30,-0.20189054726368158,-1.1240796019900496,1.0,-2.9119402985074627,-2.758009950248756,-1.9543283582089552,0.0
2019-12-31,-0.1782669046202657,-1.1481261154074955,1.0,-2.8972833630775328,-2.7495538370017845,-1.9414039262343843,0.0
2020-01-02,-0.1798674972807278,-1.1598932067635717,1.0,-2.884208444576288,-2.7330169089291014,-1.9312765747058243,0.0
2020-01-03,-0.1558750619732276,-1.150619732275657,1.0,-2.8972731779871097,-2.7398116013882006,-1.9721368368864653,0.0
2020-01-06,-0.21282537149695824,-1.1631594694325322,1.0,-2.879226089558193,-2.734815996808617,-1.98304577640371,0.0
2020-01-07,-0.22146779830254615,-1.1610584123814278,1.0,-2.8798801797304043,-2.7464802795806293,-1.9761357963055417,0.0
2020-01-08,-0.2256,-1.1534,1.0,-2.8745,-2.7272999999999996,-2.0193,0.0
2020-01-09,-0.18298538622129437,-1.1876826722338205,1.0,-3.0778705636743218,-2.86294363256785,-2.126931106471816,0.0
2020-01-10,-0.2118324607329843,-1.1924607329842931,1.0,-3.085759162303665,-2.854764397905759,-2.1263874345549736,0.0
2020-01-13,-0.2157602431101331,-1.1921827517552133,1.0,-3.0981871528869327,-2.8506758880855076,-2.1220790107932515,0.0
2020-01-14,-0.34180016863406404,-1.1510328836424957,1.0,-3.1644182124789206,-2.8550801011804383,-2.027192242833052,0.0
2020-01-15,-0.34052273693157675,-1.17435189120272,1.0,-3.20006374840629,-2.864640883977901,-2.045155121121972,0.0
2020-01-16,-0.331026405451448,-1.1818568994889267,1.0,-3.2263628620102214,-2.86690800681431,-2.0412052810902894,0.0
2020-01-17,-0.35359116022099446,-1.1725456863578412,1.0,-3.1974075648108795,-2.873353166170846,-2.0279430514237147,0.0
2020-01-21,-0.35478390145481575,-1.177657428055644,1.0,-3.1893384304980352,-2.8714027822023995,-2.0258043963045553,0.0
2020-01-22,-0.35937997664295573,-1.1758148423399513,1.0,-3.1900414056693918,-2.8746151396114237,-2.0168807729058287,0.0
2020-01-23,-0.3974194924290893,-1.157496267860951,1.0,-3.161654937086799,-2.8924077628492215,-2.0542759650245253,0.0
2020-01-24,-0.398969846550059,-1.1500160961476553,1.0,-3.193797617770147,-2.9170511857495445,-2.070930357334478,0.0
2020-01-27,-0.3736909596067536,-1.0957469544774525,1.0,-3.2183158794614233,-2.897734558666382,-2.100555674289378,0.0
2020-01-28,-0.3070038505567697,-1.1556873764179416,1.0,-3.1509001977312936,-2.798626287855136,-1.9945884067020503,0.0
2020-01-29,-0.2730558711143241,-1.1678198905297945,1.0,-3.1426210885056287,-2.7706289373128166,-1.973148817515233,0.0
2020-01-30,-0.3204943357363542,-1.1770339855818743,1.0,-3.1065911431513897,-2.777136972193615,-1.9175077239958804,0.0
2020-01-31,-0.274621604810284,-1.2192618702052664,1.0,-3.1455525606469004,-2.7988803649181007,-1.9286750984864194,0.0
2020-02-03,-0.27975943591870595,-1.1822895064288677,1.0,-3.163625051845707,-2.7994608046453755,-1.9439029448361675,0.0
2020-02-04,-0.2601851851851852,-1.143724279835391,1.0,-3.134773662551441,-2.783641975308642,-1.9657407407407408,0.0
2020-02-05,-0.42400501410216235,-1.1613914133500471,1.0,-3.0971482293951738,-2.7672620912984436,-1.9962394233782514,0.0
2020-02-06,-0.5135477069056404,-1.1548761201897733,1.0,-3.223932525039536,-2.748866631523458,-1.9017395888244597,0.0
2020-02-07,-0.4848195329087049,-1.1917197452229298,1.0,-3.258492569002123,-2.771443736730361,-1.9092356687898089,0.0
2020-02-10,-0.48627327232565476,-1.1596718207636478,1.0,-3.221205427579678,-2.7471336909645525,-1.9043862417166297,0.0
2020-02-11,-0.4643044344270888,-1.167522801132194,1.0,-3.1924730055561383,-2.7427403291749655,-1.9160289338505083,0.0
2020-02-12,-0.47593694540139886,-1.161081532519052,1.0,-3.1500156592546196,-2.7291992901137907,-1.9232696523645474,0.0
2020-02-13,-0.4806745574526029,-1.1758667644286163,1.0,-3.156279459516078,-2.7474599350581332,-1.9143186341259035,0.0
2020-02-14,-0.4612940802711003,-1.2150799534046384,1.0,-3.258498358572487,-2.74351371386212,-1.9114688128772634,0.0
2020-02-18,-0.4554049795146549,-1.2200861435024688,1.0,-3.224498371677697,-2.7076373568652174,-1.8977833806072069,0.0
2020-02-19,-0.42990850772951944,-1.2978231149437376,1.0,-3.2202124303291617,-2.666210958039752,-1.9021979177621204,0.0
2020-02-20,-0.44700557836017263,-1.3005999368487529,1.0,-3.214187980212609,-2.661404062730239,-1.9020103147037155,0.0
2020-02-21,-0.40695360770761335,-1.3294585820504765,1.0,-3.204838202953189,-2.637972562571997,-1.8930778091946798,0.0
2020-02-24,-0.5288554540569587,-1.3718430951101561,1.0,-3.2555615260612574,-2.6865126276195594,-1.9041375604513704,0.0
2020-02-25,-0.43961058716154544,-1.433424601967346,1.0,-3.120576006490214,-2.402291856809654,-1.7451576919176552,0.0
2020-02-26,-0.47213214430482364,-1.3569112282124036,1.0,-3.1930482367247666,-2.4706120794487227,-1.6411633563032022,0.0
2020-02-27,-0.5420977885980929,-1.3148711706228444,1.0,-3.1722458916615945,-2.5075065936295395,-1.6073240008115237,0.0
2020-02-28,-0.4511208259696773,-1.4870244628406661,1.0,-2.760394381917961,-2.1169193563389452,-1.4860013022044463,0.0
2020-03-02,-0.4998608146979679,-1.4276700380439824,1.0,-2.728774241440104,-2.1338962605548852,-1.4889115709381089,0.0
2020-03-03,-0.4092852779474649,-1.6356575617418625,1.0,-2.3399947639410072,-1.9430142246269306,-1.3989004276114845,0.0
2020-03-04,-0.28386820710312366,-1.7335900727428328,1.0,-2.39614890885751,-1.8443303380402227,-1.3001283697047497,0.0
2020-03-05,-0.24776657651012213,-1.9413162855503647,1.0,-2.1204819277108435,-1.6800262273584132,-1.2064584870092616,0.0
2020-03-06,-0.27069986213607977,-2.1212391533533372,1.0,-2.038926283350904,-1.5711621117508716,-1.1076149541805207,0.0
2020-03-09,-0.2611352307444927,-2.1058851905451035,1.0,-2.038993407300209,-1.5536259848850296,-1.0802379803826982,0.0
2020-03-10,-0.8032741010214075,-1.3853365048272002,1.0,-1.7355533790401565,-1.330348397929201,-0.7414299706170421,0.0
2020-03-11,-0.5998363896652805,-1.6849137637194083,1.0,-1.7941236621446592,-1.1651782670938715,-0.5731133683277662,0.0
2020-03-12,-0.6761595848199805,-1.4591631527732727,1.0,-1.6352254297761921,-1.1685371391501784,-0.5481024975673046,0.0
2020-03-13,-0.8047695814108623,-1.101617655233754,1.0,-1.236422258046584,-0.9818222246928678,-0.43426538440157875,0.0
2020-03-16,-0.6457975539942754,-1.3889669529013793,1.0,-1.1400468384074942,-0.8852979443143378,-0.14421025240697372,0.0
2020-03-17,-0.6427208287895311,-0.9555616139585604,1.0,-0.7363685932388223,-0.8732733551435842,-0.3359233006179571,0.0
2020-03-18,-0.6269568707907766,-0.9630703358458589,1.0,-0.6742339770750636,-0.8537085767806967,-0.3421792069934436,0.0
2020-03-19,-0.6478171568413232,-0.8485338460866145,1.0,-0.6387274395839707,-0.8514617838570118,-0.3835598479220382,0.0
2020-03-20,-0.653059429023886,-0.7550257335151541,1.0,-0.6877226938811419,-0.8712884353143008,-0.43179518761272156,0.0
2020-03-23,-0.6424760334880492,-0.7793779551468355,1.0,-0.6414783325380645,-0.8505183707109703,-0.4239795254413742,0.0
2020-03-24,-0.6396854151018424,-0.7651659081871603,1.0,-0.7072416383157336,-0.8745636901868953,-0.4316705695223788,0.0
2020-03-25,-0.6304192722541655,-0.7541024887732405,1.0,-0.5722079993284929,-0.8415662903428883,-0.3986653796113653,0.0
2020-03-26,-0.6164815051291873,-0.7599710552079343,1.0,-0.6141403822415187,-0.8617460520154939,-0.4042480738943515,0.0
2020-03-27,-0.6098141574441429,-0.7451242430570056,1.0,-0.5751513885988725,-0.8575903111296722,-0.38855711004385046,0.0
2020-03-30,-0.6069759679572764,-0.7455357142857142,1.0,-0.5761431909212282,-0.8621495327102803,-0.3814252336448598,0.0
2020-03-31,-0.5868968386023294,-0.7693011647254575,1.0,-0.5704658901830283,-0.8470465890183029,-0.3860232945091514,0.0
2020-04-01,-0.5947709701554577,-0.791670130517915,1.0,-0.541940310915288,-0.8517333111646854,-0.37650677529304183,0.0
2020-04-02,-0.6121157323688968,-0.7375061647213546,1.0,-0.5293029755055071,-0.8663077428900213,-0.3645816209107348,0.0
2020-04-03,-0.6088426957023839,-0.7626000164975666,1.0,-0.5416563556875361,-0.8371690175699084,-0.3741648106904231,0.0
2020-04-06,-0.620874366475751,-0.7495982529152417,1.0,-0.5316247064155919,-0.8466768305245375,-0.37166755943796614,0.0
2020-04-07,-0.5825881220676103,-0.7250270682118939,1.0,-0.5132533985643822,-0.8347435537554638,-0.3544933231743995,0.0
2020-04-08,-0.5820913461538462,-0.7204326923076924,1.0,-0.5159855769230769,-0.8348958333333334,-0.3529647435897436,0.0
2020-04-09,-0.5812068208138652,-0.7096361966375144,1.0,-0.514196717383491,-0.8329140210055509,-0.3554969849446907,0.0
2020-04-13,-0.5756448710257949,-0.7280543891221756,1.0,-0.509498100379924,-0.8335532893421316,-0.3524895020995801,0.0
2020-04-14,-0.5794441111777644,-0.7158968206358729,1.0,-0.5206958608278345,-0.8324735052989403,-0.3506898620275945,0.0
2020-04-15,-0.5509156050955415,-0.7327229299363058,1.0,-0.49741242038216565,-0.8316480891719746,-0.36823248407643316,0.0
2020-04-16,-0.5586201414831888,-0.7190604880375169,1.0,-0.5013909864080757,-0.8361815435974883,-0.35899372068992924,0.0
2020-04-17,-0.554527402700556,-0.7207307386814932,1.0,-0.4970611596505162,-0.8355043685464654,-0.36358220810166797,0.0
2020-04-20,-0.5755546751188589,-0.6905309033280507,1.0,-0.5184231378763866,-0.8289223454833596,-0.3485340729001585,0.0
2020-04-21,-0.5799841143764892,-0.6904686258935662,1.0,-0.5162430500397139,-0.8339952343129466,-0.3507148530579825,0.0
2020-04-22,-0.5432393877472337,-0.6946061610826233,1.0,-0.477194741103443,-0.8061071056791456,-0.3343486139491846,0.0
2020-04-23,-0.5324416510175143,-0.6984248649062967,1.0,-0.4716207411949565,-0.7974935806538151,-0.3324263212355804,0.0
2020-04-24,-0.5334715981103814,-0.682451895379652,1.0,-0.48980297269270656,-0.8075431117256213,-0.327418673426278,0.0
2020-04-27,-0.5404615384615384,-0.6838461538461539,1.0,-0.4851923076923077,-0.805076923076923,-0.33157692307692305,0.0
2020-04-28,-0.5406902920466351,-0.6871753434145215,1.0,-0.4820500981184347,-0.8058794105198352,-0.3319481319019585,0.0
2020-04-29,-0.5377039088950446,-0.6903277931671284,1.0,-0.47926285010772546,-0.8045937211449677,-0.33541089566020316,0.0
2020-04-30,-0.5385884791035038,-0.6724872395133744,1.0,-0.48658709751698204,-0.8143684998273016,-0.3256706451241509,0.0
2020-05-01,-0.5506530315216975,-0.6498142403002797,1.0,-0.4915163353632847,-0.8214025814853116,-0.31671071278103335,0.0
2020-05-04,-0.5493803549571603,-0.648217564259486,1.0,-0.49143206854345167,-0.826078641370869,-0.3098990208078335,0.0
