Date,IWF,IWM,MTUM,PRA,SPY,VLUE,VXX
2018-11-01,-0.054059630661301976,-0.8672925478867911,-0.0,1.0,-0.7872691633137315,-0.7302864610199801,0.0
2018-11-02,-0.0651681537405628,-0.8281056966369252,-0.0,1.0,-0.809334248455731,-0.729066575154427,0.0
2018-11-05,-0.05816916930706709,-0.8554897368783579,-0.0,1.0,-0.8156770905083345,-0.7146989943518391,0.0
2018-11-06,-0.06021690480289206,-0.8563952487519366,-0.0,1.0,-0.8138750215183336,-0.7124462041659494,0.0
2018-11-07,-0.05961472308221535,-0.8560027519779841,-0.0,1.0,-0.8125902992776057,-0.711764705882353,0.0
2018-11-08,-0.049953809833373254,-0.8533889896328738,-0.0,1.0,-0.807609402265029,-0.7105416224723715,0.0
2018-11-09,-0.05463068279736669,-0.861372488194947,-0.0,1.0,-0.8125667804087823,-0.7181952917657601,0.0
2018-11-12,-0.053227244666986764,-0.8465601207215858,-0.0,1.0,-0.8156938061595446,-0.7141436312504287,0.0
2018-11-13,-0.019690528821628975,-0.844380207447713,-0.0,1.0,-0.8238054752593097,-0.7129059683727258,0.0
2018-11-14,-0.01962318051965719,-0.8444769419126649,-0.0,1.0,-0.823833492041899,-0.7129642225547543,0.0
2018-11-15,-0.018184908225696805,-0.8445955132562882,-0.0,1.0,-0.8244391570360298,-0.7118286879673691,0.0
2018-11-16,-0.017846237361742553,-0.8404017099816787,-0.0,1.0,-0.8223858315803759,-0.7121870122820113,0.0
2018-11-19,-0.018590135015944094,-0.8400502069339847,-0.0,1.0,-0.8217993079584776,-0.7119207544609539,0.0
2018-11-20,-0.0,-0.8243288816943208,-0.0,1.0,-0.8178200458653716,-0.7303385943612573,0.0
2018-11-21,-0.0,-0.8172441417985179,-0.0,1.0,-0.8153748581347219,-0.7053541624941585,0.0
2018-11-23,-0.0,-0.8080127991467235,-0.0,1.0,-0.8189787347510166,-0.7061195920271982,0.0
2018-11-26,-0.0,-0.8110007995735609,-0.0,1.0,-0.8166977611940299,-0.7038912579957356,0.0
2018-11-27,-0.0,-0.8105618870924993,-0.0,1.0,-0.8071494831698914,-0.6953352769679301,0.0
2018-11-28,-0.0,-0.8097005035780547,-0.0,1.0,-0.8076133050622846,-0.6957328385899815,0.0
2018-11-29,-0.0,-0.7895563407930899,-0.0,1.0,-0.7912249705535924,-0.6910417484622431,0.0
2018-11-30,-0.0,-0.7926436781609195,-0.0,1.0,-0.7932019704433497,-0.6982266009852217,0.0
2018-12-03,-0.0,-0.7932428435271305,-0.0,1.0,-0.7941630788444474,-0.6991159167844349,0.0
2018-12-04,-0.0,-0.7937100737100736,-0.0,1.0,-0.7873218673218673,-0.6949385749385749,0.0
2018-12-06,-0.0,-0.7425903499267003,-0.0,1.0,-0.7773599337115176,-0.6669959844477023,0.0
2018-12-07,-0.0,-0.7426632253130676,-0.0,1.0,-0.7778733709333079,-0.6659019214224261,0.0
2018-12-10,-0.0,-0.7376143893972862,-0.0,1.0,-0.7685074155885138,-0.6494477753234458,0.0
2018-12-11,-0.0,-0.7373619438308614,-0.0,1.0,-0.770621647207321,-0.6476175449668665,0.0
2018-12-12,-0.0,-0.7373619438308614,-0.0,1.0,-0.7705269801199116,-0.6477122120542758,0.0
2018-12-13,-0.0,-0.7332849982662422,-0.0,1.0,-0.7734766573148819,-0.6454938057560761,0.0
2018-12-14,-0.0,-0.7368852717579887,-0.0,1.0,-0.7716791268414245,-0.6458786789060281,0.0
2018-12-17,-0.0,-0.7331070463259789,-0.0,1.0,-0.7606700609717769,-0.6491294235967062,0.0
2018-12-18,-0.0,-0.7201235299622547,-0.0,1.0,-0.7522226034875378,-0.6471285522662756,0.0
2018-12-19,-0.0,-0.7208467326485373,-0.0,1.0,-0.7529738674326392,-0.6483499328733335,0.0
2018-12-20,-0.0,-0.7114625734083212,-0.0,1.0,-0.7525401609545411,-0.6432277910698194,0.0
2018-12-21,-0.0,-0.7181078899993792,-0.0,1.0,-0.763858712520951,-0.6218883853746353,0.0
2018-12-24,-0.0,-0.6891270110860637,-0.0,1.0,-0.753512645523886,-0.6453694839885125,0.0
2018-12-26,-0.0,-0.6910832899690839,-0.0,1.0,-0.7360188557960146,-0.6339037007560685,0.0
2018-12-27,-0.0,-0.6537473802284736,-0.0,1.0,-0.6713404374649466,-0.62676742332556,0.0
2018-12-28,-0.0,-0.6534504168884159,-0.0,1.0,-0.6737035065933416,-0.6295310744485837,0.0
2018-12-31,-0.0,-0.6581899997039581,-0.0,1.0,-0.6733177417922378,-0.6289114538618669,0.0
2019-01-02,-0.0,-0.6580824675132463,-0.0,1.0,-0.6731492170618358,-0.6288665897048811,0.0
2019-01-03,-0.0,-0.6609046897739761,-0.0,1.0,-0.6977635213401051,-0.611452671597018,0.0
2019-01-04,-0.0,-0.662219204770198,-0.0,1.0,-0.6775393334710866,-0.612126221330106,0.0
2019-01-07,-0.0,-0.6446288209606986,-0.0,1.0,-0.6684716157205239,-0.5981077147016011,0.0
2019-01-08,-0.0,-0.6296285531593326,-0.0,1.0,-0.6805789687845144,-0.5962622798349125,0.0
2019-01-09,-0.0,-0.6176402276158401,-0.0,1.0,-0.6809894321217047,-0.6046336081755893,0.0
2019-01-10,-0.0,-0.615447107294145,-0.0,1.0,-0.6825277084663146,-0.6034352695409969,0.0
2019-01-11,-0.0,-0.6017365043412608,-0.0,1.0,-0.6863547928100588,-0.6157621163283677,0.0
2019-01-14,-0.0,-0.6016427700702386,-0.0,1.0,-0.6847971207987461,-0.6160097521332791,0.0
2019-01-15,-0.0,-0.5954670928374255,-0.0,1.0,-0.6824059276478279,-0.6278076420165626,0.0
2019-01-16,-0.0,-0.5952913170958284,-0.0,1.0,-0.6721920631695067,-0.6355560716462972,0.0
2019-01-17,-0.0,-0.6067376403675077,-0.0,1.0,-0.6730931894414467,-0.6369257692868602,0.0
2019-01-18,-0.0,-0.6006343798643131,-0.0,1.0,-0.6765250080765954,-0.6597844283238861,0.0
2019-01-22,-0.0,-0.5841743324104671,-0.0,1.0,-0.7355243964157067,-0.6572891548331398,0.0
2019-01-23,-0.0,-0.5393432373693768,-0.0,1.0,-0.7400637113340677,-0.6977284229956235,0.0
2019-01-24,-0.0,-0.5298987492555092,-0.0,1.0,-0.756223942823109,-0.691870160810006,0.0
2019-01-25,-0.0,-0.4804616503089785,-0.0,1.0,-0.8390888161880529,-0.7096510359869138,0.0
2019-01-28,-0.0,-0.46700430642324253,-0.0,1.0,-0.8582519560866136,-0.7074361618244678,0.0
2019-01-29,-0.0,-0.4542330616713295,-0.0,1.0,-0.8601447512468069,-0.7266147670599684,0.0
2019-01-30,-0.0,-0.45297481445431315,-0.0,1.0,-0.8592590339457356,-0.7294987224723202,0.0
2019-01-31,-0.0,-0.46339903128522253,-0.0,1.0,-0.8206963779815395,-0.7621774758582873,0.0
2019-02-01,-0.0,-0.46235017841349235,-0.0,1.0,-0.8278691024428925,-0.7596145048644363,0.0
2019-02-04,-0.0,-0.46578642434591694,-0.0,1.0,-0.8233518326523144,-0.7602000365920595,0.0
2019-02-05,-0.0,-0.4649906946944503,-0.0,1.0,-0.8200872563077767,-0.7658724105317752,0.0
2019-02-06,-0.0,-0.4794122244802251,-0.0,1.0,-0.8221353759574801,-0.8249179302798185,0.0
2019-02-07,-0.0,-0.43475110936698164,-0.0,1.0,-0.77387025689015,-0.8100642980046486,0.0
2019-02-08,-0.0,-0.44139355465783797,-0.0,1.0,-0.8061537526956838,-0.7898429669228199,0.0
2019-02-11,-0.0,-0.4418096250189768,-0.0,1.0,-0.8038257173219978,-0.7906786093821163,0.0
2019-02-12,-0.0,-0.45559481025765974,-0.0,1.0,-0.805811049521837,-0.7842480355728817,0.0
2019-02-13,-0.0,-0.4578280295431749,-0.0,1.0,-0.8027415580073554,-0.7788517066350565,0.0
2019-02-14,-0.0,-0.4432697580890866,-0.0,1.0,-0.818384010724514,-0.7850831759185912,0.0
2019-02-15,-0.0,-0.46050425291911823,-0.0,1.0,-0.8102496875095271,-0.7779640864607786,0.0
2019-02-19,-0.0,-0.4614540800780059,-0.0,1.0,-0.8082150039612407,-0.7774087391065878,0.0
2019-02-20,-0.0,-0.45987202925045706,-0.0,1.0,-0.8086532602071909,-0.7783668494820233,0.0
2019-02-21,-0.0,-0.44264589545426886,-0.0,1.0,-0.8100164303535569,-0.7899957402787074,0.0
2019-02-22,-0.0,-0.4421315316960346,-0.0,1.0,-0.8102194223804743,-0.7909552938312183,0.0
2019-02-25,-0.0,-0.43090506368055126,-0.0,1.0,-0.8314157386328678,-0.8140650956746447,0.0
2019-02-26,-0.0,-0.44870556715162463,-0.0,1.0,-0.8524253091996634,-0.8142309729275055,0.0
2019-02-27,-0.0,-0.457489625908708,-0.0,1.0,-0.85860035568313,-0.8039374746497769,0.0
2019-02-28,-0.0,-0.4527375629279885,-0.0,1.0,-0.8562584034270347,-0.81782933616835,0.0
2019-03-01,-0.0,-0.45521921320908126,-0.0,1.0,-0.861467258740384,-0.8104947151166427,0.0
2019-03-04,-0.0,-0.44817883382835705,-0.0,1.0,-0.8584649054244176,-0.8198217914647491,0.0
2019-03-05,-0.0,-0.4390710211245533,-0.0,1.0,-0.8721557073904596,-0.822980003761048,0.0
2019-03-06,-0.0,-0.4394788763270803,-0.0,1.0,-0.8721931665152988,-0.8200807992233253,0.0
2019-03-07,-0.0,-0.44337553271496616,-0.0,1.0,-0.8690461268488343,-0.8211957884181499,0.0
2019-03-08,-0.0,-0.43326267835110255,-0.0,1.0,-0.8992691954822994,-0.8311240469486539,0.0
2019-03-11,-0.0,-0.4345992908934104,-0.0,1.0,-0.9013319704858338,-0.8582425655604177,0.0
2019-03-12,-0.0,-0.4028920951550951,-0.0,1.0,-0.9228236661179433,-0.9020690100384107,0.0
2019-03-13,-0.0,-0.41846343680997533,-0.0,1.0,-0.9284972074295363,-0.9002467852967917,0.0
2019-03-14,-0.0,-0.4211534714554783,-0.0,1.0,-0.9297590439696045,-0.8965058128206793,0.0
2019-03-15,-0.0,-0.41079162460516466,-0.0,1.0,-0.930476407567814,-0.9151063206226189,0.0
2019-03-18,-0.0,-0.4284915282118769,-0.0,1.0,-0.9391347261062675,-0.922421450896529,0.0
2019-03-19,-0.0,-0.4273015663207984,-0.0,1.0,-0.9447822351463881,-0.9323904566783425,0.0
2019-03-20,-0.0,-0.4377186958370123,-0.0,1.0,-0.9083030838156905,-0.9242290460773733,0.0
2019-03-21,-0.0,-0.43988999476165536,-0.0,1.0,-0.9110463593504453,-0.9230290728129912,0.0
2019-03-22,-0.0,-0.4358788198798759,-0.0,1.0,-0.9523793808989506,-0.9118870041581414,0.0
2019-03-25,-0.0,-0.37111786029195654,-0.0,1.0,-0.981646582410764,-0.9129355670944778,0.0
2019-03-26,-0.0,-0.38034594807496636,-0.0,1.0,-0.9727902320543538,-0.9291036203104999,0.0
2019-03-27,-0.0,-0.37474555125090286,-0.0,1.0,-0.9768862039529844,-0.9315779105653686,0.0
2019-03-28,-0.0,-0.3702973550188927,-0.0,1.0,-0.9706587810087071,-0.944734680466568,0.0
2019-03-29,-0.0,-0.3620831279776573,-0.0,1.0,-0.9702973550188927,-0.9533431904057829,0.0
2019-04-01,-0.0,-0.374392805566496,-0.0,1.0,-0.9744978337928318,-0.9332414336352894,0.0
2019-04-02,-0.0,-0.3845574264561358,-0.0,1.0,-0.9851274323527485,-0.9062110987355042,0.0
2019-04-03,-0.0,-0.385122719516997,-0.0,1.0,-0.9977031106444416,-0.8984446777792362,0.0
2019-04-04,-0.0,-0.38121546961325964,-0.0,1.0,-1.0082544067350696,-0.8991383846356221,0.0
2019-04-05,-0.0,-0.373254741833509,-0.0,1.0,-1.0135669125395153,-0.9060853530031613,0.0
2019-04-08,-0.0,-0.3755518945634267,-0.0,1.0,-1.0135420098846788,-0.9057990115321252,0.0
2019-04-09,-0.0,-0.36065790342823173,-0.0,1.0,-1.05538674945505,-0.8866834004888037,0.0
2019-04-10,-0.0,-0.35854785478547857,-0.0,1.0,-1.0578217821782179,-0.883927392739274,0.0
2019-04-11,-0.0,-0.35722547172928854,-0.0,1.0,-1.069429298436932,-0.8778956412544199,0.0
2019-04-12,-0.0,-0.3563518561369872,-0.0,1.0,-1.069220852203233,-0.8801361938448315,0.0
2019-04-15,-0.0,-0.35806921193674324,-0.0,1.0,-1.0646463309733343,-0.8857275193541985,0.0
2019-04-16,-0.0,-0.35665145200767345,-0.0,1.0,-1.064430773301581,-0.8864523384269366,0.0
2019-04-17,-0.0,-0.3712892491186452,-0.0,1.0,-1.0427333531020395,-0.8807617541431914,0.0
2019-04-18,-0.0,-0.3714831653159386,-0.0,1.0,-1.0407195097845425,-0.8822560453317521,0.0
2019-04-22,-0.0,-0.3444222539229672,-0.0,1.0,-0.7882453637660486,-0.7203708987161198,0.0
2019-04-23,-0.0,-0.3330108414193438,-0.0,1.0,-0.7818057650172153,-0.730700281706172,0.0
2019-04-24,-0.0,-0.33395787202634414,-0.0,1.0,-0.7726679157440526,-0.732186453187986,0.0
2019-04-25,-0.0,-0.35316725978647684,-0.0,1.0,-0.7776227758007117,-0.716185053380783,0.0
2019-04-26,-0.0,-0.33926179278894114,-0.0,1.0,-0.7992589425680491,-0.711700156762149,0.0
2019-04-29,-0.0,-0.3250078497416722,-0.0,1.0,-0.7995033254360175,-0.7299403419632918,0.0
2019-04-30,-0.0,-0.32510794041117436,-0.0,1.0,-0.7967574986418094,-0.7374832013267377,0.0
2019-05-01,-0.0,-0.30555314659035065,-0.0,1.0,-0.8126210505015466,-0.7725840487959992,0.0
2019-05-02,-0.0,-0.3147870685184118,-0.0,1.0,-0.7805566760790641,-0.7859736068691293,0.0
2019-05-03,-0.0,-0.31195066424598716,-0.0,1.0,-0.7828881012074581,-0.7869513846863203,0.0
2019-05-06,-0.0,-0.3147677374624451,-0.0,1.0,-0.7815749942223249,-0.7924948000924428,0.0
2019-05-07,-0.0,-0.3239481451472886,-0.0,1.0,-0.7784594015857399,-0.791249493604954,0.0
2019-05-08,-0.0,-0.32955232474449403,-0.0,1.0,-0.7653087663739744,-0.7840794587591766,0.0
2019-05-09,-0.0,-0.3266212785598892,-0.0,1.0,-0.7823390260789291,-0.7758481421647819,0.0
2019-05-10,-0.0,-0.3281119284580989,-0.0,1.0,-0.7848838886484927,-0.7717294100677916,0.0
2019-05-13,-0.0,-0.3263249097472924,-0.0,1.0,-0.7889386281588449,-0.7728231046931407,0.0
2019-05-14,-0.0,-0.32710575405366626,-0.0,1.0,-0.7807432917204765,-0.7620031568374228,0.0
2019-05-15,-0.0,-0.333620565848054,-0.0,1.0,-0.7898032457274163,-0.7489013356311934,0.0
2019-05-16,-0.0,-0.3332189234025514,-0.0,1.0,-0.7788742062811053,-0.7481551398661405,0.0
2019-05-17,-0.0,-0.32485317289786564,-0.0,1.0,-0.7795731270591606,-0.7604927660793582,0.0
2019-05-20,-0.0,-0.3102154233986479,-0.0,1.0,-0.788844963905122,-0.7655838203277185,0.0
2019-05-21,-0.0,-0.31579852157469485,-0.0,1.0,-0.784109793135064,-0.7652570053292075,0.0
2019-05-22,-0.0,-0.31009993986426504,-0.0,1.0,-0.7886372097018984,-0.7648979124309155,0.0
2019-05-23,-0.0,-0.31675385187090876,-0.0,1.0,-0.7934425292284825,-0.748334905525541,0.0
2019-05-24,-0.0,-0.3182702764581306,-0.0,1.0,-0.7960620456756912,-0.7475530879743575,0.0
2019-05-28,-0.0,-0.33147664302736224,-0.0,1.0,-0.7942519165063596,-0.7454420167102128,0.0
2019-05-29,-0.0,-0.3383566353426541,-0.0,1.0,-0.7957254182901672,-0.730919092367637,0.0
2019-05-30,-0.0,-0.3364512714894591,-0.0,1.0,-0.7923567607769101,-0.7316856889499128,0.0
2019-05-31,-0.0,-0.3511807875724607,-0.0,1.0,-0.7800622519203861,-0.7243496387675262,0.0
2019-06-03,-0.0,-0.36389416669029856,-0.0,1.0,-0.784533363582225,-0.6874060630122225,0.0
2019-06-04,-0.0,-0.3686822848715185,-0.0,1.0,-0.7706619774235635,-0.6968914856202848,0.0
2019-06-05,-0.0,-0.3488365604597958,-0.0,1.0,-0.7760169633390993,-0.665169354388706,0.0
2019-06-06,-0.0,-0.37463697967086157,-0.0,1.0,-0.7491356658830037,-0.6420965288341861,0.0
2019-06-07,-0.0,-0.38813793103448274,-0.0,1.0,-0.7349517241379311,-0.6355310344827586,0.0
2019-06-10,-0.0,-0.40009869503235,-0.0,1.0,-0.7030376137734401,-0.638392367584165,0.0
2019-06-11,-0.0,-0.3994238683127572,-0.0,1.0,-0.7088340192043896,-0.6352263374485597,0.0
2019-06-12,-0.0,-0.40665566556655663,-0.0,1.0,-0.7153190319031903,-0.6283278327832783,0.0
2019-06-13,-0.0,-0.4110937027569335,-0.0,1.0,-0.7161980154476237,-0.6213682966383551,0.0
2019-06-14,-0.0,-0.40881141916003294,-0.0,1.0,-0.7144660993686522,-0.6217403239088664,0.0
2019-06-17,-0.0,-0.406313422192968,-0.0,1.0,-0.721216609072459,-0.6150512862706379,0.0
2019-06-18,-0.0,-0.39404173531026904,-0.0,1.0,-0.7271279516749038,-0.6245744096650192,0.0
2019-06-19,-0.0,-0.4001096641535298,-0.0,1.0,-0.7388896504455107,-0.6026045236463331,0.0
2019-06-20,-0.0,-0.39904017551076376,-0.0,1.0,-0.739613327848622,-0.6037021801727684,0.0
2019-06-21,-0.0,-0.39959342893247624,-0.0,1.0,-0.7450140102192186,-0.6024943684412943,0.0
2019-06-24,-0.0,-0.40907591666208565,-0.0,1.0,-0.7438293661700842,-0.5957066681325931,0.0
2019-06-25,-0.0,-0.4162518905541043,-0.0,1.0,-0.7390347861955177,-0.5946102021174207,0.0
2019-06-26,-0.0,-0.4093084667436871,-0.0,1.0,-0.7242394234472136,-0.6171535456896078,0.0
2019-06-27,-0.0,-0.4089969973278973,-0.0,1.0,-0.738216578055701,-0.6075314729621774,0.0
2019-06-28,-0.0,-0.38106596479684157,-0.0,1.0,-0.754701979492241,-0.605911059933103,0.0
2019-07-01,-0.0,-0.3895532460520988,-0.0,1.0,-0.7351599406127683,-0.5747064381158051,0.0
2019-07-02,-0.0,-0.3946340543598308,-0.0,1.0,-0.729035907658325,-0.5700778493117474,0.0
2019-07-03,-0.0,-0.38861884684587916,-0.0,1.0,-0.7347262131750678,-0.5621559201869109,0.0
2019-07-05,-0.0,-0.38027979553403285,-0.0,1.0,-0.7451439332795265,-0.5649179445789616,0.0
2019-07-08,-0.0,-0.38536375608051815,-0.0,1.0,-0.7339622134429843,-0.5681689913730549,0.0
2019-07-09,-0.0,-0.37981414835902666,-0.0,1.0,-0.7351076972659397,-0.5707955094805822,0.0
2019-07-10,-0.0,-0.4036210729303372,-0.0,1.0,-0.7144387604788816,-0.5602485470177037,0.0
2019-07-11,-0.0,-0.3997046186895811,-0.0,1.0,-0.7252416756176154,-0.5603383458646616,0.0
2019-07-12,-0.0,-0.37437918376160656,-0.0,1.0,-0.7513496005182466,-0.5734452602029799,0.0
2019-07-15,-0.0,-0.3769527561179613,-0.0,1.0,-0.7573321101907562,-0.5638237595445592,0.0
2019-07-16,-0.0,-0.3838378392948597,-0.0,1.0,-0.7675409040674951,-0.5441117011240195,0.0
2019-07-17,-0.0,-0.37782622739018085,-0.0,1.0,-0.767361111111111,-0.5464577950043066,0.0
2019-07-18,-0.0,-0.3767858584227944,-0.0,1.0,-0.7688002798181182,-0.5449995964161756,0.0
2019-07-19,-0.0,-0.382091960204356,-0.0,1.0,-0.766926593170207,-0.5398763108362462,0.0
2019-07-22,-0.0,-0.3954623934390849,-0.0,1.0,-0.7838027409086005,-0.5184795510952843,0.0
2019-07-23,-0.0,-0.3957057696976236,-0.0,1.0,-0.7795970113020257,-0.5221050360100343,0.0
2019-07-24,-0.0,-0.39962187711006075,-0.0,1.0,-0.7898446995273463,-0.5114112086428089,0.0
2019-07-25,-0.0,-0.401613284637011,-0.0,1.0,-0.7540923303292256,-0.4717937938463964,0.0
2019-07-26,-0.0,-0.39785115717025243,-0.0,1.0,-0.7562455670265584,-0.4728242309612,0.0
2019-07-29,-0.0,-0.3857326714469571,-0.0,1.0,-0.7572295327397368,-0.48357103459144274,0.0
2019-07-30,-0.0,-0.3846173983612136,-0.0,1.0,-0.7466425822665516,-0.4866357758056494,0.0
2019-07-31,-0.0,-0.4246668944311582,-0.0,1.0,-0.735539144831936,-0.46784578591889836,0.0
2019-08-01,-0.0,-0.4492074358839328,-0.0,1.0,-0.731344462583601,-0.4525514771709937,0.0
2019-08-02,-0.0,-0.45010660419573056,-0.0,1.0,-0.7321734094917217,-0.4498960280066331,0.0
2019-08-05,-0.0,-0.445476553865586,-0.0,1.0,-0.7345402873532971,-0.45139729487921687,0.0
2019-08-06,-0.0,-0.44624440045838104,-0.0,1.0,-0.7050213563912907,-0.4531722054380664,0.0
2019-08-07,-0.0,-0.4434642308793297,-0.0,1.0,-0.7055455799307779,-0.45330106435579154,0.0
2019-08-08,-0.0,-0.4491228070175439,-0.0,1.0,-0.7044574398960365,-0.4454840805717999,0.0
2019-08-09,-0.0,-0.430248833592535,-0.0,1.0,-0.687765681700363,-0.4740020736132712,0.0
2019-08-12,-0.0,-0.42188354826103946,-0.0,1.0,-0.7329686075289826,-0.4503321610003908,0.0
2019-08-13,-0.0,-0.4194949416140022,-0.0,1.0,-0.7332189019791423,-0.4479987516579543,0.0
2019-08-14,-0.0,-0.42335330894751866,-0.0,1.0,-0.7257114691156251,-0.4451708304148183,0.0
2019-08-15,-0.0,-0.4293008742295691,-0.0,1.0,-0.7206075766562653,-0.4289140469866158,0.0
2019-08-16,-0.0,-0.42007761966364815,-0.0,1.0,-0.7416300129366106,-0.425614489003881,0.0
2019-08-19,-0.0,-0.41228092816766904,-0.0,1.0,-0.7450120021681337,-0.42379268513021706,0.0
2019-08-20,-0.0,-0.41178901689311365,-0.0,1.0,-0.746603295965284,-0.4246784109107816,0.0
2019-08-21,-0.0,-0.40910620454015995,-0.0,1.0,-0.7540962389666864,-0.42525819894908495,0.0
2019-08-22,-0.0,-0.4112659307706228,-0.0,1.0,-0.7461675671483597,-0.4277072615877776,0.0
2019-08-23,-0.0,-0.406960208909688,-0.0,1.0,-0.7451715489825995,-0.4333841818134809,0.0
2019-08-26,-0.0,-0.40414507772020725,-0.0,1.0,-0.7357512953367875,-0.4124913856913142,0.0
2019-08-27,-0.0,-0.4020954954495628,-0.0,1.0,-0.7315369515894664,-0.4156065974966222,0.0
2019-08-28,-0.0,-0.3980683961062127,-0.0,1.0,-0.737194842260843,-0.41302685897762603,0.0
2019-08-29,-0.0,-0.39925677051517,-0.0,1.0,-0.7379861535328853,-0.4080380777845653,0.0
2019-08-30,-0.0,-0.39172459282561267,-0.0,1.0,-0.7427063777969457,-0.40248110000507387,0.0
2019-09-03,-0.0,-0.3844808798560604,-0.0,1.0,-0.7375636704594408,-0.41212843060236687,0.0
2019-09-04,-0.0,-0.37165741515220646,-0.0,1.0,-0.7424530453957875,-0.42052568879426155,0.0
2019-09-05,-0.0,-0.3723476897397638,-0.0,1.0,-0.742065198148757,-0.4145823322627146,0.0
2019-09-06,-0.0,-0.3683825200070687,-0.0,1.0,-0.7601171391785111,-0.39607684734038523,0.0
2019-09-09,-0.0,-0.3706359023552874,-0.0,1.0,-0.7599525408325549,-0.39386060131774925,0.0
2019-09-10,-0.0,-0.37057536038642475,-0.0,1.0,-0.7689753201338398,-0.3762358801479282,0.0
2019-09-11,-0.0,-0.3508396485309298,-0.005236788438782446,1.0,-0.8017825222185856,-0.35982779022634004,0.0
2019-09-12,-0.0,-0.37520263424518746,-0.0,1.0,-0.7997213779128673,-0.35800405268490376,0.0
2019-09-13,-0.0,-0.3747846356542009,-0.0,1.0,-0.7940103374885984,-0.3649032127292997,0.0
2019-09-16,-0.0,-0.3727044757972593,-0.0,1.0,-0.7954102180906306,-0.3648775298259835,0.0
2019-09-17,-0.0,-0.33053759094583673,-0.0002526273241713824,1.0,-0.809039005658852,-0.38644401778496357,0.0
2019-09-18,-0.0,-0.3314373830830679,-0.007684918347742556,1.0,-0.808230952019819,-0.38058041356994793,0.0
2019-09-19,-0.0,-0.3375240311646261,-0.007968228270767985,1.0,-0.7979358494384297,-0.386142871597693,0.0
