Date,IP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.21295437833690337,-0.490265034048403,-0.0,-0.6983918923239234,-0.7954218485245691,0.0
2018-11-08,1.0,-0.19347977906164684,-0.48939749857151926,-0.0,-0.6916068821027236,-0.7999174655577422,0.0
2018-11-09,1.0,-0.19395497983934976,-0.489602184335016,-0.0,-0.6914309299298346,-0.7999174524557894,0.0
2018-11-12,1.0,-0.19308074573481468,-0.4801063526730605,-0.0,-0.6939511917196848,-0.7981198366726806,0.0
2018-11-13,1.0,-0.17115475255302437,-0.47393558523173607,-0.0,-0.6976904948939513,-0.7994344069128044,0.0
2018-11-14,1.0,-0.17273898965766557,-0.4733268366288391,-0.0,-0.6983747760208733,-0.7991575241268744,0.0
2018-11-15,1.0,-0.1722285067873303,-0.47577300150829555,-0.0,-0.7041855203619909,-0.7901269482151835,0.0
2018-11-16,1.0,-0.16961906254898887,-0.4689136228248942,-0.0,-0.7029941997178241,-0.7937294246747139,0.0
2018-11-19,1.0,-0.16833422199918452,-0.4697174042593232,-0.0,-0.704105636232475,-0.7943418122510428,0.0
2018-11-20,1.0,-0.12390679660169913,-0.4620189905047476,-0.0,-0.7139555222388806,-0.8235257371314343,0.0
2018-11-21,1.0,-0.12904225963476265,-0.4557405512665489,-0.0,-0.7137010510650172,-0.8019719095898057,0.0
2018-11-23,1.0,-0.1303741791599554,-0.44517408003964803,-0.0,-0.7186532028249287,-0.803277165159212,0.0
2018-11-26,1.0,-0.13059377711664805,-0.4441552001983389,-0.0,-0.7198462873434981,-0.8044502293293664,0.0
2018-11-27,1.0,-0.1254207974304333,-0.4441458970320269,-0.0,-0.7169461688131196,-0.8019086444918002,0.0
2018-11-28,1.0,-0.1252548341261506,-0.44668561191079253,-0.0,-0.7157904491258417,-0.8011367146475565,0.0
2018-11-29,1.0,-0.08442736356648732,-0.4431667947732513,-0.0,-0.726456571867794,-0.8205380476556495,0.0
2018-11-30,1.0,-0.08566670778339706,-0.4474836560996669,-0.0,-0.7333168866411743,-0.8172875292956704,0.0
2018-12-03,1.0,-0.08546586914965777,-0.4474317074674724,-0.0,-0.7331503977307763,-0.8171363384103101,0.0
2018-12-04,1.0,-0.08422480500662824,-0.4472053519129389,-0.0,-0.7336991707001265,-0.8177698307488362,0.0
2018-12-06,1.0,-0.07647058823529412,-0.39876319758672696,-0.0,-0.7374660633484162,-0.8038914027149321,0.0
2018-12-07,1.0,-0.07069486404833837,-0.4007552870090634,-0.0,-0.7399697885196375,-0.8097280966767371,0.0
2018-12-10,1.0,-0.0445569771971354,-0.4057471608785545,-0.0,-0.7462020195966799,-0.7998981212357295,0.0
2018-12-11,1.0,-0.04124823885608082,-0.4075661740459846,-0.0,-0.745256152762373,-0.8036212116670164,0.0
2018-12-12,1.0,-0.04124947538821272,-0.4076983032555909,-0.0,-0.7450686491995924,-0.8037652137418312,0.0
2018-12-13,1.0,-0.04115374247461587,-0.4048282265552461,-0.0,-0.7472968520681702,-0.8018989427022495,0.0
2018-12-14,1.0,-0.03736772486772487,-0.42183742183742184,-0.0,-0.7427248677248678,-0.8043229918229918,0.0
2018-12-17,1.0,-0.01605979647585027,-0.4246090114970132,-0.0,-0.7313661333413383,-0.829796175667157,0.0
2018-12-18,1.0,-0.014940209042441036,-0.4285068827374318,-0.0,-0.7360763878430073,-0.8326154402241032,0.0
2018-12-19,1.0,-0.01412778263096063,-0.4288941771846854,-0.0,-0.7365424586559027,-0.8327559719251739,0.0
2018-12-20,1.0,-0.013408927285817135,-0.41942644588432926,-0.0,-0.7389608831293497,-0.827963762898968,0.0
2018-12-21,1.0,-0.009509285009419575,-0.41784037558685444,-0.0,-0.7402589635477408,-0.8227624771986484,0.0
2018-12-24,1.0,-0.0,-0.3995361836237141,-0.0,-0.7355057382410656,-0.8381697092228103,0.0
2018-12-26,1.0,-0.0,-0.39868448342271345,-0.0,-0.7290746940831384,-0.8351456253148055,0.0
2018-12-27,1.0,-0.0,-0.3780597317574809,-0.0,-0.688682251383216,-0.8300744474377916,0.0
2018-12-28,1.0,-0.0,-0.3775625598051439,-0.0,-0.6902021051410676,-0.8319076753559311,0.0
2018-12-31,1.0,-0.0,-0.3748911718613965,-0.0,-0.6927563990945499,-0.834407104300888,0.0
2019-01-02,1.0,-0.0,-0.3746952988972722,-0.0,-0.6926871735345328,-0.834532791642484,0.0
2019-01-03,1.0,-0.0,-0.37554813416581967,-0.0,-0.6899085233047771,-0.8385654130971396,0.0
2019-01-04,1.0,-0.0,-0.3756864558645009,-0.0,-0.6741141106422336,-0.840539915602058,0.0
2019-01-07,1.0,-0.0,-0.36342798200624626,-0.0,-0.6690639236698089,-0.8327555084381537,0.0
2019-01-08,1.0,-0.0,-0.3580095003720025,-0.0,-0.6721799347564814,-0.8313683969553025,0.0
2019-01-09,1.0,-0.0,-0.35627252445512275,-0.0,-0.6719009209999428,-0.832103426577427,0.0
2019-01-10,1.0,-0.0,-0.35293612391559537,-0.0,-0.6788730781343945,-0.8312766627537435,0.0
2019-01-11,1.0,-0.0,-0.3693092849272168,-0.0,-0.6905990836861335,-0.8398190570086411,0.0
2019-01-14,1.0,-0.0,-0.3701737591738462,-0.0,-0.6914396774287124,-0.8392074957212892,0.0
2019-01-15,1.0,-0.0,-0.37332751599767305,-0.0,-0.6910994764397906,-0.8442699243746364,0.0
2019-01-16,1.0,-0.0,-0.36715326348782545,-0.0,-0.6933279159532171,-0.8417157616739706,0.0
2019-01-17,1.0,-0.0,-0.36668405192396847,-0.0,-0.6920781177561428,-0.838809689383403,0.0
2019-01-18,1.0,-0.0,-0.35811085907055196,-0.0,-0.6889431745477811,-0.8611062641772814,0.0
2019-01-22,1.0,-0.0,-0.22757955641272903,-0.0,-0.7079278805411882,-0.9866748487770667,0.0
2019-01-23,1.0,-0.0,-0.1876481779599005,-0.0,-0.7178984340699546,-1.021425435387092,0.0
2019-01-24,1.0,-0.0,-0.18764087702350635,-0.0,-0.7197974298176282,-1.0198764673165304,0.0
2019-01-25,1.0,-0.0,-0.09015693548861997,-0.0,-0.7227865618467156,-1.1314077083885405,0.0
2019-01-28,1.0,-0.0,-0.08778389842990544,-0.0,-0.7278699148672931,-1.1301440480749403,0.0
2019-01-29,1.0,-0.0,-0.07859398518431071,-0.0,-0.7287725408021721,-1.143966000649293,0.0
2019-01-30,1.0,-0.0,-0.07611199716462876,-0.0,-0.7272431921554728,-1.1501565361214483,0.0
2019-01-31,1.0,-0.0,-0.0865040650406504,-0.0,-0.6890169992609017,-1.1808721359940872,0.0
2019-02-01,1.0,-0.0,-0.08483252455911942,-0.0,-0.6952597940584685,-1.1788081429755002,0.0
2019-02-04,1.0,-0.0,-0.08799168769481966,-0.0,-0.7126911088021375,-1.167997625055663,0.0
2019-02-05,1.0,-0.0,-0.08471405665419561,-0.0,-0.7090682344557278,-1.1755151731100422,0.0
2019-02-06,1.0,-0.0,-0.07068637928987057,-0.0,-0.715681035506472,-1.1824011400071253,0.0
2019-02-07,1.0,-0.0,-0.0683829206009858,-0.0,-0.7129580141338558,-1.1879565294851238,0.0
2019-02-08,1.0,-0.0,-0.06792912777216242,-0.0,-0.7189785361793211,-1.1858909566561626,0.0
2019-02-11,1.0,-0.0,-0.06460924944943754,-0.0,-0.7193024224748528,-1.1921016606154395,0.0
2019-02-12,1.0,-0.0,-0.06631465902989081,-0.0,-0.7310721317343833,-1.1857586062884076,0.0
2019-02-13,1.0,-0.0,-0.07708651285273962,-0.0,-0.7315737498877816,-1.1837986653499715,0.0
2019-02-14,1.0,-0.0,-0.07562496253222228,-0.0,-0.746058389784785,-1.1757388645764641,0.0
2019-02-15,1.0,-0.0,-0.08598764321276468,-0.0,-0.7414372263211566,-1.1717953332133646,0.0
2019-02-19,1.0,-0.0,-0.07848723870077677,-0.0,-0.7495426326365354,-1.171100380889542,0.0
2019-02-20,1.0,-0.0,-0.10132224482469784,-0.0,-0.7277432092856287,-1.1624386741653703,0.0
2019-02-21,1.0,-0.0,-0.15229298043047043,-0.0,-0.6981969979571898,-1.1101341149302781,0.0
2019-02-22,1.0,-0.0,-0.14699602633295772,-0.0,-0.7021825514500919,-1.116244588102722,0.0
2019-02-25,1.0,-0.0,-0.14103365170043738,-0.0,-0.7115356005831771,-1.1228242435062037,0.0
2019-02-26,1.0,-0.0,-0.1406133579709713,-0.0,-0.7105474920275385,-1.1291687777545971,0.0
2019-02-27,1.0,-0.0,-0.14521757284738585,-0.0,-0.7147245667929255,-1.122520802887053,0.0
2019-02-28,1.0,-0.0,-0.1428869918213838,-0.0,-0.7127037191809444,-1.1293057130917559,0.0
2019-03-01,1.0,-0.0,-0.14216140308942604,-0.0,-0.7093728524903642,-1.1363052376826317,0.0
2019-03-04,1.0,-0.0,-0.14283153050857586,-0.0,-0.706717265284169,-1.1385585370226496,0.0
2019-03-05,1.0,-0.0,-0.14195649575714114,-0.0,-0.711664873909406,-1.1342775188239513,0.0
2019-03-06,1.0,-0.0,-0.13923748057846302,-0.0,-0.7168041113899846,-1.1318871758097286,0.0
2019-03-07,1.0,-0.0,-0.10476076840472498,-0.0,-0.7491349480968857,-1.1290418804438611,0.0
2019-03-08,1.0,-0.0,-0.0879012493275151,-0.0,-0.7541694064199893,-1.1467511506963957,0.0
2019-03-11,1.0,-0.0,-0.08954146106631364,-0.0,-0.7557768684558913,-1.1634974124443376,0.0
2019-03-12,1.0,-0.0,-0.07409307659805636,-0.0,-0.7629323353654855,-1.1809923341582664,0.0
2019-03-13,1.0,-0.0,-0.08777515008186283,-0.0,-0.7712388575586683,-1.1729428172942817,0.0
2019-03-14,1.0,-0.0,-0.08626333656644035,-0.0,-0.7741573714839962,-1.1706171193016488,0.0
2019-03-15,1.0,-0.0,-0.08515999757119436,-0.0,-0.7750318780739571,-1.1758151678911894,0.0
2019-03-18,1.0,-0.0,-0.10545822102425877,-0.0,-0.7906763048272482,-1.1668708649840727,0.0
2019-03-19,1.0,-0.0,-0.1089163573904242,-0.0,-0.7896205870625403,-1.1686347882096741,0.0
2019-03-20,1.0,-0.0,-0.11186898946139429,-0.0,-0.7885826650689772,-1.1719974191169693,0.0
2019-03-21,1.0,-0.0,-0.11386290918040858,-0.0,-0.7874723111001724,-1.1752092050209204,0.0
2019-03-22,1.0,-0.0,-0.11355277391438727,-0.0,-0.8105393293154072,-1.1666203059805285,0.0
2019-03-25,1.0,-0.0,-0.07900316504317365,-0.0,-0.8268444826844482,-1.167009802415266,0.0
2019-03-26,1.0,-0.0,-0.08886351009321564,-0.0,-0.8223347120192604,-1.1753811963701464,0.0
2019-03-27,1.0,-0.0,-0.08065612257506487,-0.0,-0.8274434696651427,-1.180989744223403,0.0
2019-03-28,1.0,-0.0,-0.07856237048034394,-0.0,-0.8219046735331417,-1.1925396678110793,0.0
2019-03-29,1.0,-0.0,-0.08640677651714224,-0.0,-0.8165517667789903,-1.1885182551704951,0.0
2019-04-01,1.0,-0.0,-0.09227248832678808,-0.0,-0.8165991527258109,-1.1833699248585299,0.0
2019-04-02,1.0,-0.0,-0.09887355325864951,-0.0,-0.8262053599059231,-1.1695549916444885,0.0
2019-04-03,1.0,-0.0,-0.09814660107057768,-0.0,-0.8246232866115908,-1.1713852532565985,0.0
2019-04-04,1.0,-0.0,-0.09847898144419318,-0.0,-0.8191505839348223,-1.1801679006226573,0.0
2019-04-05,1.0,-0.0,-0.09128720861656889,-0.0,-0.8330384579569792,-1.1796256634695967,0.0
2019-04-08,1.0,-0.0,-0.08757289986350665,-0.0,-0.8364251147785084,-1.1781548579228194,0.0
2019-04-09,1.0,-0.0,-0.08550670640834575,-0.0,-0.8427409339294586,-1.1765710382513663,0.0
2019-04-10,1.0,-0.0,-0.08202362131498186,-0.0,-0.8539632350661831,-1.1638922471248334,0.0
2019-04-11,1.0,-0.0,-0.057886762113856335,-0.0,-0.8968737437768639,-1.1374810600204088,0.0
2019-04-12,1.0,-0.0,-0.05822330787545221,-0.0,-0.8955196190593984,-1.138276491141276,0.0
2019-04-15,1.0,-0.0,-0.05633410672853829,-0.0,-0.8993348801237434,-1.1379118329466358,0.0
2019-04-16,1.0,-0.0,-0.06369939333911107,-0.0,-0.8962486071561223,-1.1352915686517273,0.0
2019-04-17,1.0,-0.0,-0.07869584355153116,-0.0,-0.9714204867006225,-1.0939759793749606,0.0
2019-04-18,1.0,-0.0,-0.09957267642807768,-0.0,-0.9536542449569535,-1.088858166279143,0.0
2019-04-22,1.0,-0.0,-0.097143936769846,-0.0,-0.9589066977359322,-1.0928614163806403,0.0
2019-04-23,1.0,-0.0,-0.10440477314946003,-0.0,-0.9579358332546205,-1.086174868549479,0.0
2019-04-24,1.0,-0.0,-0.1022115959354453,-0.0,-0.9552018120615346,-1.0885267562210967,0.0
2019-04-25,1.0,-0.0,-0.09813555051650288,-0.0,-0.9605379188712521,-1.090734441924918,0.0
2019-04-26,1.0,-0.0,-0.08189121392055378,-0.0,-1.0310227669640872,-1.0623948178960403,0.0
2019-04-29,1.0,-0.0,-0.08601707015261605,-0.0,-1.0302693784306882,-1.056604372243551,0.0
2019-04-30,1.0,-0.0,-0.09238285587386187,-0.0,-1.0281716950604358,-1.0519019066653976,0.0
2019-05-01,1.0,-0.0,-0.09047044632086851,-0.0,-1.0310139038791188,-1.0529172750936446,0.0
2019-05-02,1.0,-0.0,-0.08482581544996355,-0.0,-1.03819697594066,-1.046850730655847,0.0
2019-05-03,1.0,-0.0,-0.09233891425672248,-0.0,-1.034119736174531,-1.0445205479452055,0.0
2019-05-06,1.0,-0.0,-0.0803384673892375,-0.0,-1.0351460987513468,-1.0536857450719401,0.0
2019-05-07,1.0,-0.0,-0.07621041944285804,-0.0,-1.037883114410813,-1.0586966178056982,0.0
2019-05-08,1.0,-0.0,-0.09448669801495882,-0.0,-1.0185880645059489,-1.0427935746520656,0.0
2019-05-09,1.0,-0.0,-0.09530870429378176,-0.0,-1.0215162318200461,-1.0380477647726916,0.0
2019-05-10,1.0,-0.0,-0.09640378548895899,-0.0,-1.0242902208201892,-1.0338801261829653,0.0
2019-05-13,1.0,-0.0,-0.0968464206874803,-0.0,-1.021412803532009,-1.0353200883002207,0.0
2019-05-14,1.0,-0.0,-0.08809925620351272,-0.0,-1.0168760547534221,-1.0202200137508595,0.0
2019-05-15,1.0,-0.0,-0.0891500734581601,-0.0,-1.023100246944453,-1.0135975743177768,0.0
2019-05-16,1.0,-0.0,-0.09132405815225886,-0.0,-1.0207597311239642,-1.0143817414413006,0.0
2019-05-17,1.0,-0.0,-0.09635400436272981,-0.0,-1.0148332813960734,-1.0050483016516047,0.0
2019-05-20,1.0,-0.0,-0.08654945462410779,-0.0,-1.006859685443253,-0.996539257794395,0.0
2019-05-21,1.0,-0.0,-0.0878494188039515,-0.0,-1.0230608619776247,-1.0054535822244381,0.0
2019-05-22,1.0,-0.0,-0.0928553647000249,-0.0,-1.0153721682847896,-1.0035785411999005,0.0
2019-05-23,1.0,-0.0,-0.08879972629156169,-0.0,-1.016329196603527,-1.0052253429131286,0.0
2019-05-24,1.0,-0.0,-0.0713531967721912,-0.0,-1.0201738050900062,-1.0121353196772191,0.0
2019-05-28,1.0,-0.0,-0.0660479841087557,-0.0,-1.023464415407058,-1.0142462522114282,0.0
2019-05-29,1.0,-0.0,-0.07504568402143279,-0.0,-1.0259547186174003,-0.9961904171957754,0.0
2019-05-30,1.0,-0.0,-0.07412781722753936,-0.0,-1.020654523000926,-0.9925903056498919,0.0
2019-05-31,1.0,-0.0,-0.07995307773044391,-0.0,-1.0166080138297215,-0.990430326603692,0.0
2019-06-03,1.0,-0.0,-0.09331536057839594,-0.0,-1.01951473561669,-0.9507076772256602,0.0
2019-06-04,1.0,-0.0,-0.08293504901960784,-0.0,-1.0139093137254902,-0.9668811274509803,0.0
2019-06-05,1.0,-0.0,-0.09013242204186246,-0.0,-1.0099469091352904,-0.9511197900775005,0.0
2019-06-06,1.0,-0.0,-0.10092050719336748,-0.0,-1.001584979273348,-0.9455315776639844,0.0
2019-06-07,1.0,-0.0,-0.10264054514480409,-0.0,-0.9970491603796543,-0.9424129958627403,0.0
2019-06-10,1.0,-0.0,-0.10396280313620615,-0.0,-0.990184160943293,-0.9448124962013007,0.0
2019-06-11,1.0,-0.0,-0.10442271738130997,-0.0,-1.023906580439513,-0.9366169123731878,0.0
2019-06-12,1.0,-0.0,-0.10288482172966676,-0.0,-1.023360618044698,-0.9394831233330269,0.0
2019-06-13,1.0,-0.0,-0.11493723720958782,-0.0,-1.0198876714851302,-0.9342295061842065,0.0
2019-06-14,1.0,-0.0,-0.11361614674396489,-0.0,-1.029876384159995,-0.9238980399374253,0.0
2019-06-17,1.0,-0.0,-0.12114415632296915,-0.0,-1.025132112572201,-0.9261091311294088,0.0
2019-06-18,1.0,-0.0,-0.11877170872652383,-0.0,-1.0242522976669843,-0.9307472412627179,0.0
2019-06-19,1.0,-0.0,-0.11295568921075243,-0.0,-1.0336320117834785,-0.9220265128268075,0.0
2019-06-20,1.0,-0.0,-0.11612407862407863,-0.0,-1.032923832923833,-0.9222051597051596,0.0
2019-06-21,1.0,-0.0,-0.11870293530044569,-0.0,-1.0340248962655603,-0.9208852005532504,0.0
2019-06-24,1.0,-0.0,-0.11085805736796751,-0.0,-1.0348701218761542,-0.931952480610612,0.0
2019-06-25,1.0,-0.0,-0.13456488832597077,-0.0,-1.0236013715980352,-0.9310185042167372,0.0
2019-06-26,1.0,-0.0,-0.13296013360962483,-0.0,-0.9968453283023536,-0.9630099279374014,0.0
2019-06-27,1.0,-0.0,-0.1343343653250774,-0.0,-1.0064086687306502,-0.955201238390093,0.0
2019-06-28,1.0,-0.0,-0.1279519638490823,-0.0,-1.0116066730632332,-0.9555541799498593,0.0
2019-07-01,1.0,-0.0,-0.12189393002843368,-0.0,-1.016627518852763,-0.9520954382494745,0.0
2019-07-02,1.0,-0.0,-0.12152734905543894,-0.0,-1.0118841832324976,-0.9533893073218916,0.0
2019-07-03,1.0,-0.0,-0.1209174538494783,-0.0,-1.012131876273384,-0.9539420880409952,0.0
2019-07-05,1.0,-0.0,-0.10928725701943845,-0.0,-1.0178340018512806,-0.9583461894477013,0.0
2019-07-08,1.0,-0.0,-0.10750100280786203,-0.0,-1.0205498472646488,-0.9574809466506217,0.0
2019-07-09,1.0,-0.0,-0.1060849173043693,-0.0,-1.0206430510984943,-0.9589298938533696,0.0
2019-07-10,1.0,-0.0,-0.10923617966436326,-0.0,-1.0171211747285291,-0.9585389930898321,0.0
2019-07-11,1.0,-0.0,-0.10731812710268836,-0.0,-1.023580974721442,-0.9556467792215809,0.0
2019-07-12,1.0,-0.0,-0.13279926051455862,-0.0,-0.995932830072408,-0.9524572484979202,0.0
2019-07-15,1.0,-0.0,-0.15369925460481734,-0.0,-0.9964578328097087,-0.9299574939937165,0.0
2019-07-16,1.0,-0.0,-0.17287070134352275,-0.0,-1.0065943547393075,-0.9019783064217923,0.0
2019-07-17,1.0,-0.0,-0.17345743697219995,-0.0,-1.0028046600505454,-0.9057819145657399,0.0
2019-07-18,1.0,-0.0,-0.17590376235193028,-0.0,-0.9926348738722152,-0.9002639170195791,0.0
2019-07-19,1.0,-0.0,-0.1797435740138642,-0.0,-0.9877614870253358,-0.8998220968038771,0.0
2019-07-22,1.0,-0.0,-0.17314726585313372,-0.0,-0.9788215043186917,-0.9218332155042572,0.0
2019-07-23,1.0,-0.0,-0.17594045092430255,-0.0,-0.9756390144874043,-0.9243025437544216,0.0
2019-07-24,1.0,-0.0,-0.1754542380176469,-0.0,-0.9738063762412764,-0.9251083715067483,0.0
2019-07-25,1.0,-0.0,-0.1706530750099788,-0.0,-0.9761429580275722,-0.9235776351745526,0.0
2019-07-26,1.0,-0.0,-0.1296982530439386,-0.0,-1.0356553420733035,-0.9486500794070937,0.0
2019-07-29,1.0,-0.0,-0.11365336658354115,-0.0,-1.0342581047381547,-0.9692643391521197,0.0
2019-07-30,1.0,-0.0,-0.11711711711711711,-0.0,-1.0327316936313475,-0.9674241715764207,0.0
2019-07-31,1.0,-0.0,-0.12582203521894966,-0.0,-1.0283309957924263,-0.9625681782764531,0.0
2019-08-01,1.0,-0.0,-0.12665648093293008,-0.0,-1.0286239905210315,-0.9628324654672445,0.0
2019-08-02,1.0,-0.0,-0.12353584257379355,-0.0,-1.0273934093393722,-0.9726065906606278,0.0
2019-08-05,1.0,-0.0,-0.12181948737160876,-0.0,-1.02709874808779,-0.9730885704473792,0.0
2019-08-06,1.0,-0.0,-0.12895429899302865,-0.0,-1.001146398140976,-0.9682726568551512,0.0
2019-08-07,1.0,-0.0,-0.13492529926691205,-0.0,-0.9803272603544804,-0.9779454978502272,0.0
2019-08-08,1.0,-0.0,-0.13991591443056758,-0.0,-0.980617039693335,-0.9708173611969828,0.0
2019-08-09,1.0,-0.0,-0.1303223422924171,-0.0,-0.9692127705427789,-0.9791878328869186,0.0
2019-08-12,1.0,-0.0,-0.12877784281709231,-0.0,-0.9671277611756369,-0.9849040327798145,0.0
2019-08-13,1.0,-0.0,-0.12194368979995061,-0.0,-0.973419362805631,-0.991849839466535,0.0
2019-08-14,1.0,-0.0,-0.11620634134258112,-0.0,-0.9813599207332176,-0.998792420113946,0.0
2019-08-15,1.0,-0.0,-0.1424294268605646,-0.0,-0.9675546865452768,-0.9451301478675304,0.0
2019-08-16,1.0,-0.0,-0.1455267175572519,-0.0,-0.9649465648854962,-0.9429618320610686,0.0
2019-08-19,1.0,-0.0,-0.1360014597652211,-0.0,-0.9725685785536159,-0.9326075056261784,0.0
2019-08-20,1.0,-0.0,-0.13942336874051592,-0.0,-0.9710166919575114,-0.9244613050075872,0.0
2019-08-21,1.0,-0.0,-0.14073018375886953,-0.0,-0.9745587967736066,-0.9170355994905695,0.0
2019-08-22,1.0,-0.0,-0.14323776075569955,-0.0,-0.9621544703139666,-0.9222501438130128,0.0
2019-08-23,1.0,-0.0,-0.14332434969566663,-0.0,-0.9631468976168125,-0.9217212246010356,0.0
2019-08-26,1.0,-0.0,-0.13666446062210455,-0.0,-0.9574032850009024,-0.9141748390590217,0.0
2019-08-27,1.0,-0.0,-0.13415257038127573,-0.0,-0.954601448186762,-0.9157828320764354,0.0
2019-08-28,1.0,-0.0,-0.14521412471825695,-0.0,-0.9430803906836964,-0.9169646882043576,0.0
2019-08-29,1.0,-0.0,-0.14267247858109125,-0.0,-0.9445362994137982,-0.9189538554035774,0.0
2019-08-30,1.0,-0.0,-0.14052769337224344,-0.0,-0.9472908330575528,-0.9206654833177893,0.0
2019-09-03,1.0,-0.0,-0.14840670417958055,-0.0,-0.9406613907862666,-0.9199891673938555,0.0
2019-09-04,1.0,-0.0,-0.15749622926093512,-0.0,-0.9432579185520362,-0.915837104072398,0.0
2019-09-05,1.0,-0.0,-0.16575849715507118,-0.0,-0.9421982719691724,-0.9025498991480266,0.0
2019-09-06,1.0,-0.0,-0.16338002765586485,-0.0,-0.9516022365177659,-0.891120062526303,0.0
2019-09-09,1.0,-0.0,-0.16201839273907556,-0.0,-0.9516138726933943,-0.8917172567169561,0.0
2019-09-10,1.0,-0.0,-0.16611822424314945,-0.0,-0.9414562642096446,-0.883929639822903,0.0
2019-09-11,1.0,-0.0,-0.18394788740811568,-0.0,-0.9163329946811689,-0.8878563317994382,0.0
2019-09-12,1.0,-0.0,-0.18297783354245087,-0.0,-0.9170998386807672,-0.8873155284698573,0.0
2019-09-13,1.0,-0.0,-0.1794580706838347,-0.0,-0.9271353030800944,-0.8808890747766857,0.0
2019-09-16,1.0,-0.0,-0.18869780334416264,-0.0,-0.9131769544871986,-0.8786623349527586,0.0
2019-09-17,1.0,-0.0,-0.21224829719520538,-0.0,-0.8985158085720235,-0.8635971565390678,0.0
