Date,IWF,IWM,MTUM,SPY,VCEL,VLUE,VXX
2018-11-05,-1.6435231996404898,-2.8483316481294234,-0.6864397258734973,-2.547466576789125,1.0,-2.5088192337939557,0.0
2018-11-06,-1.6659142212189617,-2.875169300225734,-0.682844243792325,-2.5539503386004516,1.0,-2.508803611738149,0.0
2018-11-07,-2.1749383054565397,-3.307375925418152,-1.2029064984919111,-3.0331779544831363,1.0,-2.9914998629010143,0.0
2018-11-08,-2.1155254237288137,-3.305627118644068,-1.1338305084745763,-3.009084745762712,1.0,-2.995254237288136,0.0
2018-11-09,-2.115796610169492,-3.3052203389830512,-1.1346440677966103,-3.008813559322034,1.0,-2.9949830508474578,0.0
2018-11-12,-2.1024363979001213,-3.260196527123435,-1.1226275407188049,-3.0009422533315386,1.0,-2.9744245524296677,0.0
2018-11-13,-2.0594204833756176,-3.2514354386433437,-1.0698357591133663,-3.0032047002269997,1.0,-2.9690212311390036,0.0
2018-11-14,-2.0629594973933965,-3.254244085015372,-1.0701777837187543,-3.0074856302633335,1.0,-2.9720625584814866,0.0
2018-11-15,-2.0582588988134916,-3.249300093320891,-1.063991467804293,-3.0042660978536198,1.0,-2.955605919210772,0.0
2018-11-16,-2.0433629492109797,-3.224373425275162,-1.0470759846174247,-2.9932369712239755,1.0,-2.952791406975202,0.0
2018-11-19,-2.043224608857067,-3.2234155396446567,-1.0482630601962344,-2.9921771413418194,1.0,-2.9520021214531953,0.0
2018-11-20,-1.9724373277332985,-3.201470009187558,-0.9669247932799581,-2.996193726210789,1.0,-2.9879249245307786,0.0
2018-11-21,-1.9736533194208947,-3.1828616147124036,-0.9700013042911179,-2.9830442154688925,1.0,-2.933481152993348,0.0
2018-11-23,-1.9741851368970011,-3.160625814863103,-0.9764015645371577,-2.991003911342894,1.0,-2.935723598435463,0.0
2018-11-26,-1.9732759744492243,-3.1684265415200104,-0.9737974188502151,-2.9881371398774608,1.0,-2.932472950071699,0.0
2018-11-27,-1.9433694530443757,-3.1567337461300307,-0.928921568627451,-2.96375128998968,1.0,-2.9072497420020635,0.0
2018-11-28,-1.962015402688944,-3.2259496149327767,-0.92781621198277,-2.9959535308706435,1.0,-2.941521994517687,0.0
2018-11-29,-1.8827586206896552,-3.1697318007662836,-0.846360153256705,-2.956960408684547,1.0,-2.915453384418902,0.0
2018-11-30,-1.8828035235541938,-3.1691561343035874,-0.8450146814758075,-2.9568492276267078,1.0,-2.9126771351972423,0.0
2018-12-03,-1.8787608363080062,-3.1690464048954614,-0.8346506884242734,-2.9555073941866397,1.0,-2.9107598164201938,0.0
2018-12-04,-1.8546076815819494,-3.164152617568767,-0.82139688173406,-2.9390290277601725,1.0,-2.8966915958930155,0.0
2018-12-06,-1.7644260095156765,-2.9756008295717944,-0.8256679272904721,-2.8587288032206906,1.0,-2.7751616445040868,0.0
2018-12-07,-1.7684326171874998,-2.9765624999999996,-0.828857421875,-2.8599853515624996,1.0,-2.7733154296875,0.0
2018-12-10,-1.7058682347293892,-2.9573982959318372,-0.7849513980559222,-2.8303132125285013,1.0,-2.721948877955118,0.0
2018-12-11,-1.7117117117117115,-2.957957957957958,-0.7882282282282281,-2.835075075075075,1.0,-2.719039039039039,0.0
2018-12-12,-1.7118318318318317,-2.9578378378378374,-0.7887087087087086,-2.8347147147147145,1.0,-2.719039039039039,0.0
2018-12-13,-1.7082183563287345,-2.948170365926815,-0.7906418716256749,-2.8369526094781046,1.0,-2.7136172765446913,0.0
2018-12-14,-1.7080335731414866,-2.942565947242206,-0.7930455635491607,-2.835491606714628,1.0,-2.7111510791366906,0.0
2018-12-17,-1.6813620071684587,-2.945280764635603,-0.7627240143369175,-2.818876941457587,1.0,-2.739187574671446,0.0
2018-12-18,-1.65961744089343,-2.9247950576214805,-0.7325650469288345,-2.8167993346798146,1.0,-2.7469407152191994,0.0
2018-12-19,-1.6579134980988592,-2.925499049429658,-0.7332461977186312,-2.8177281368821294,1.0,-2.7476235741444865,0.0
2018-12-20,-1.632142017399483,-2.879614389842464,-0.7407712203150717,-2.791676463672702,1.0,-2.7123207147895605,0.0
2018-12-21,-1.6112404002792646,-2.860134977891552,-0.7196881545264138,-2.7721666278799164,1.0,-2.6726786129858042,0.0
2018-12-24,-1.5624928136138898,-2.804415315626078,-0.7118546625273082,-2.743589743589743,1.0,-2.675865240887662,0.0
2018-12-26,-1.5746053692821753,-2.8547067634520107,-0.6880977071091139,-2.729922802166148,1.0,-2.6748473326420092,0.0
2018-12-27,-1.4033340549902575,-2.706538211734141,-0.5793461788265858,-2.5479541026196144,1.0,-2.58768131630223,0.0
2018-12-28,-1.4028064831937344,-2.7349069944523006,-0.5745676057870118,-2.564451212879365,1.0,-2.6010007614489283,0.0
2018-12-31,-1.4047436038212364,-2.779620072471725,-0.5683540133962885,-2.5963544526188644,1.0,-2.6316020643461076,0.0
2019-01-02,-1.4021953896816683,-2.782546652030735,-0.556311745334797,-2.597694840834248,1.0,-2.638199780461032,0.0
2019-01-03,-1.4034664326458972,-2.7774243089074155,-0.5641728828433523,-2.5975208424747693,1.0,-2.6271390960947785,0.0
2019-01-04,-1.348960588999567,-2.768297964486791,-0.5347553053269815,-2.5619315721091382,1.0,-2.6132524902555216,0.0
2019-01-07,-1.268179419525066,-2.6840105540897095,-0.5366754617414248,-2.5175725593667546,1.0,-2.547651715039578,0.0
2019-01-08,-1.2655937730093614,-2.6574103292310927,-0.5372883138739876,-2.5205637950983486,1.0,-2.5378142421373724,0.0
2019-01-09,-1.2579190266414937,-2.6395007342143906,-0.5306272288651144,-2.5183553597650516,1.0,-2.5423746591147474,0.0
2019-01-10,-1.259305861381986,-2.6338471217363955,-0.5311942959001782,-2.5210233826150783,1.0,-2.540002097095523,0.0
2019-01-11,-1.2637952822240943,-2.624157540016849,-0.5480202190395956,-2.533803706823926,1.0,-2.561078348778433,0.0
2019-01-14,-1.2736376093601771,-2.624855064825551,-0.5552861810899125,-2.536418256561611,1.0,-2.5505428481079373,0.0
2019-01-15,-1.2631301413203966,-2.6167475216199114,-0.568445475638051,-2.532693524572875,1.0,-2.5652815861632567,0.0
2019-01-16,-1.246115077698446,-2.618227635447291,-0.5451490970180596,-2.517744645107098,1.0,-2.5725535489290214,0.0
2019-01-17,-1.2538219895287959,-2.5916230366492146,-0.5570680628272251,-2.5060732984293193,1.0,-2.5626178010471206,0.0
2019-01-18,-1.2669065509577733,-2.59667689702614,-0.5884220552439411,-2.526722404487247,1.0,-2.6044025822838393,0.0
2019-01-22,-1.237262022669748,-2.7572356113128644,-0.5260261912622427,-2.7324749642346204,1.0,-2.7517332452954766,0.0
2019-01-23,-1.2288573628065547,-2.702628395469042,-0.5555922137908281,-2.7341911360387114,1.0,-2.776201473661058,0.0
2019-01-24,-1.2326476735232648,-2.700912990870091,-0.5554944450555495,-2.735342646573534,1.0,-2.775382246177538,0.0
2019-01-25,-1.270497311827957,-2.664090501792115,-0.5974462365591398,-2.821124551971326,1.0,-2.847558243727599,0.0
2019-01-28,-1.2483732215727363,-2.57317745671115,-0.6385794639902944,-2.7851549575383254,1.0,-2.783941766846807,0.0
2019-01-29,-1.257427937915743,-2.570177383592018,-0.6511086474501108,-2.802993348115299,1.0,-2.8048780487804876,0.0
2019-01-30,-1.2562797388513887,-2.5634613256611707,-0.6549739957950647,-2.794179484342149,1.0,-2.796724576740069,0.0
2019-01-31,-1.2146562189603798,-2.5888974726851344,-0.6450722878269507,-2.7691204061361883,1.0,-2.8185630725085535,0.0
2019-02-01,-1.2167808976343135,-2.5908688923281007,-0.6471368560689807,-2.7779128896749947,1.0,-2.821799690470926,0.0
2019-02-04,-1.2125358640476716,-2.5914809092915467,-0.6440079452659457,-2.7721253586404764,1.0,-2.814941514014566,0.0
2019-02-05,-1.2013919575784358,-2.5815289438798055,-0.6585285019885109,-2.773972602739726,1.0,-2.8319708351745474,0.0
2019-02-06,-1.1947519929140833,-2.587023914968999,-0.6653011514614703,-2.779340124003543,1.0,-2.845438441098317,0.0
2019-02-07,-1.1984267671172169,-2.588743629514735,-0.6647462884998891,-2.7828495457567026,1.0,-2.8443385774429424,0.0
2019-02-08,-1.2061936058816976,-2.5956332850618247,-0.6988971816865323,-2.795588726746129,1.0,-2.8432661245404924,0.0
2019-02-11,-1.2195121951219512,-2.5869250473326653,-0.7213498162378884,-2.781712885622007,1.0,-2.827597728032075,0.0
2019-02-12,-1.2236944660950897,-2.5982629996659616,-0.7057120587907806,-2.7852132279256203,1.0,-2.8218461195857922,0.0
2019-02-13,-1.2137846564970494,-2.612849348624875,-0.7112793675537246,-2.7818728426678545,1.0,-2.814831310544483,0.0
2019-02-14,-1.2208096353295417,-2.5765584922493585,-0.7401583584253373,-2.7952492472398793,1.0,-2.8192260510761686,0.0
2019-02-15,-1.2245149714029382,-2.6141078838174274,-0.7373556128742851,-2.807110014578894,1.0,-2.831333408096894,0.0
2019-02-19,-0.9236811481768813,-2.362393328161365,-0.366078355314197,-2.5267649340574088,1.0,-2.518522110162917,0.0
2019-02-20,-0.9229576509351681,-2.3762961527279773,-0.36263203798817717,-2.5186549084213588,1.0,-2.510320767516232,0.0
2019-02-21,-0.9262303006864546,-2.3548293531857296,-0.368945180315189,-2.511070289084405,1.0,-2.5073963066808473,0.0
2019-02-22,-0.9271886737937012,-2.331696041606472,-0.37628816334392756,-2.504671096985457,1.0,-2.4912838293364152,0.0
2019-02-25,-0.9141375336150596,-2.3139646561659624,-0.39022281982328083,-2.501056473300038,1.0,-2.4849212447176336,0.0
2019-02-26,-0.9148364822096481,-2.3122662318979574,-0.38956555097343437,-2.493142802340079,1.0,-2.4806751702311307,0.0
2019-02-27,-0.9167467794654874,-2.3242645645068256,-0.3892520669102095,-2.502787925398962,1.0,-2.4804845222072682,0.0
2019-02-28,-0.9104090647205686,-2.317937391972345,-0.39216439408488574,-2.49779143460726,1.0,-2.484251968503937,0.0
2019-03-01,-0.9082621629402169,-2.313213703099511,-0.40015353612897037,-2.4980328183475673,1.0,-2.476345840130506,0.0
2019-03-04,-0.9049947272552967,-2.3080241587575494,-0.3998657846802799,-2.4963090787076982,1.0,-2.477518933946889,0.0
2019-03-05,-0.9311209724098012,-2.3004051707505306,-0.39851437391472117,-2.5259502218792207,1.0,-2.4910283619525373,0.0
2019-03-06,-0.9334362338414045,-2.2963534632452247,-0.4026625506463438,-2.5265290372371214,1.0,-2.4879413467103997,0.0
2019-03-07,-0.9387558888568407,-2.2606480146139796,-0.4109220267281992,-2.5332179598115565,1.0,-2.4709162580521102,0.0
2019-03-08,-0.9467565455255958,-2.2661195779601404,-0.48729972645564673,-2.5705353653771006,1.0,-2.4987299726455645,0.0
2019-03-11,-0.9520459724561576,-2.287426929555137,-0.5195680174378282,-2.597443772911919,1.0,-2.551273159615575,0.0
2019-03-12,-0.9525620496397118,-2.2285828662930345,-0.6007806244995997,-2.6182946357085672,1.0,-2.6076861489191354,0.0
2019-03-13,-0.9823089365143551,-2.2459563283461383,-0.6475940153659524,-2.621209057824505,1.0,-2.612110796603316,0.0
2019-03-14,-0.9815770827006782,-2.253871849377467,-0.6498633464925598,-2.622127745723251,1.0,-2.6149407834801095,0.0
2019-03-15,-0.9962329464467522,-2.2549378945225005,-0.666463042150275,-2.6303196904907353,1.0,-2.6332722459784157,0.0
2019-03-18,-1.0067134889485643,-2.2874406114439165,-0.7362115265441024,-2.643462094608552,1.0,-2.654616814707705,0.0
2019-03-19,-1.0002070179070488,-2.294275954870096,-0.7390539281647863,-2.6476555222026708,1.0,-2.6697029293033845,0.0
2019-03-20,-1.0108550947260626,-2.2623655913978493,-0.76036866359447,-2.592626728110599,1.0,-2.6142345110087044,0.0
2019-03-21,-1.014916223947691,-2.2559256232120966,-0.7638945647731917,-2.592153657539845,1.0,-2.589803841438496,0.0
2019-03-22,-1.0071370309951062,-2.2293026101141926,-0.7992455138662317,-2.594616639477977,1.0,-2.5654567699836868,0.0
2019-03-25,-0.9697302697302698,-2.094105894105894,-0.8426573426573426,-2.567132867132867,1.0,-2.5163836163836164,0.0
2019-03-26,-0.9868049959709912,-2.109488315874295,-0.8729854955680902,-2.572018533440774,1.0,-2.531124093473006,0.0
2019-03-27,-1.0032258064516129,-2.085383064516129,-0.8846774193548388,-2.5775201612903222,1.0,-2.5298387096774198,0.0
2019-03-28,-0.9849306811332128,-2.0666063893911994,-0.9079766927868194,-2.5585694193289132,1.0,-2.5281293952180026,0.0
2019-03-29,-0.9817085427135678,-2.0601005025125625,-0.9120603015075376,-2.5622110552763817,1.0,-2.5342713567839192,0.0
2019-04-01,-0.9801810865191147,-2.0705231388329977,-0.9126760563380281,-2.563682092555332,1.0,-2.5332997987927564,0.0
2019-04-02,-0.9946572580645161,-2.0722782258064516,-0.971975806451613,-2.5559475806451615,1.0,-2.4857862903225807,0.0
2019-04-03,-0.9974838969404187,-2.0671296296296293,-0.9718196457326892,-2.5503220611916264,1.0,-2.4776570048309177,0.0
2019-04-04,-1.0015113350125944,-2.068211586901763,-0.9712846347607053,-2.5530478589420653,1.0,-2.4815113350125944,0.0
2019-04-05,-1.0178878221323902,-2.0618494188984338,-0.9784739767559374,-2.560788276907529,1.0,-2.4870136432541687,0.0
2019-04-08,-1.016039544033088,-2.0548774336729547,-0.9793200847372138,-2.5571471804700896,1.0,-2.48037929990921,0.0
2019-04-09,-1.0459967650626771,-2.029215527699151,-0.9992923574605742,-2.5685402345329558,1.0,-2.4661342498989085,0.0
2019-04-10,-1.048292584360477,-2.0084865629420086,-1.0142453020812285,-2.572640937563144,1.0,-2.459284703980602,0.0
2019-04-11,-1.0605326876513317,-1.9909200968523002,-1.0273405972558516,-2.5628531073446323,1.0,-2.4470338983050848,0.0
2019-04-12,-1.0603430877901112,-1.991120080726539,-1.0260343087790111,-2.5641775983854695,1.0,-2.4490413723511604,0.0
2019-04-15,-1.049909620405704,-1.9864430608555936,-1.0224944768025708,-2.544085157662181,1.0,-2.4391444065073307,0.0
2019-04-16,-1.05228823765556,-1.9869530309112804,-1.0257928542753914,-2.538538739462063,1.0,-2.432557205941389,0.0
2019-04-17,-1.0520341536916122,-1.9804118533400301,-1.0330487192365645,-2.545956805625314,1.0,-2.433852335509794,0.0
2019-04-18,-1.0487954267047774,-2.0334830543078803,-1.0519599836668028,-2.600142915475704,1.0,-2.4738668844426295,0.0
2019-04-22,-1.0562003665241295,-2.025860313581755,-1.0339034819792303,-2.5950926491549584,1.0,-2.470067196090409,0.0
2019-04-23,-1.0573928971201791,-2.0314439808690343,-1.038872494148774,-2.5910247277907805,1.0,-2.4573114887554697,0.0
2019-04-24,-1.0526582278481011,-2.0114430379746833,-1.0300759493670886,-2.583088607594936,1.0,-2.4493164556962026,0.0
2019-04-25,-1.0525248428310687,-2.0043601703508416,-1.044007300750355,-2.5881160008111945,1.0,-2.450922733725411,0.0
2019-04-26,-1.0548305513404148,-1.9822964087000507,-1.0454223571067274,-2.589681335356601,1.0,-2.4441072331815885,0.0
2019-04-29,-1.0546006066734075,-1.9749241658240646,-1.041557128412538,-2.589888776541961,1.0,-2.450252780586451,0.0
2019-04-30,-1.0549939344925192,-1.9740194096239387,-1.0428629195309342,-2.5892640517589975,1.0,-2.4479377274565306,0.0
2019-05-01,-1.079485621709194,-1.9719522073714055,-1.029870392871608,-2.603685702713649,1.0,-2.440461725394897,0.0
2019-05-02,-1.075475515985431,-1.9753136382031566,-1.0234722784297856,-2.5950020234722784,1.0,-2.448097936058276,0.0
2019-05-03,-1.077303961196443,-1.9696847210994342,-1.026879547291835,-2.5891269199676636,1.0,-2.4421988682295876,0.0
2019-05-06,-1.0664518727345953,-1.943717277486911,-1.0256745871929118,-2.590314136125654,1.0,-2.442307692307692,0.0
2019-05-07,-1.0646499392958317,-1.960946985026305,-1.0428976123027116,-2.597025495750708,1.0,-2.451942533387293,0.0
2019-05-08,-1.041137023320989,-1.929936943248924,-1.0373336002402163,-2.5694124712241018,1.0,-2.431188069262336,0.0
2019-05-09,-1.0454545454545454,-1.929560505719446,-1.0434477222556693,-2.581778045354204,1.0,-2.433975516756974,0.0
2019-05-10,-1.045718869059555,-1.928814918788851,-1.0450170443152196,-2.5779025466212153,1.0,-2.428714658111089,0.0
2019-05-13,-1.052467897271268,-1.9319823434991974,-1.0370184590690208,-2.5780497592295344,1.0,-2.432684590690209,0.0
2019-05-14,-0.9709119496855345,-1.8232114779874213,-1.10249606918239,-2.5458922955974845,1.0,-2.3845322327044025,0.0
2019-05-15,-0.950903377847604,-1.8293401413982717,-1.1223487824037706,-2.551944226237235,1.0,-2.3648860958366065,0.0
2019-05-16,-0.9428009828009829,-1.8342014742014743,-1.1292383292383292,-2.553316953316953,1.0,-2.368550368550369,0.0
2019-05-17,-0.9507243520252291,-1.8383758746427517,-1.1364935448901152,-2.5437074997536215,1.0,-2.3857297723465063,0.0
2019-05-20,-0.9444337256415204,-1.7918194096083349,-1.1256994018907969,-2.46710399382597,1.0,-2.3178661007138723,0.0
2019-05-21,-0.9351949927780453,-1.7939335580163698,-1.1298025999037073,-2.4578719306692345,1.0,-2.3124699085219067,0.0
2019-05-22,-0.9389843599150415,-1.7810388105811932,-1.1552423247731223,-2.466692411662483,1.0,-2.312415524232477,0.0
2019-05-23,-0.9391429947039,-1.7688974482426578,-1.159557053442465,-2.4630717380837748,1.0,-2.298603755416466,0.0
2019-05-24,-0.9291534848049086,-1.732815645671556,-1.1783146390566581,-2.4527849678841918,1.0,-2.293739814015914,0.0
2019-05-28,-0.929611185596629,-1.727351082168167,-1.1797548362382684,-2.4499138096150164,1.0,-2.2900785290174297,0.0
2019-05-29,-0.9465656178050652,-1.7419416730621642,-1.183231005372218,-2.4521297006907137,1.0,-2.2694742900997698,0.0
2019-05-30,-0.9446147949405903,-1.7383096972019931,-1.181295515523189,-2.449118436182445,1.0,-2.2687811422000768,0.0
2019-05-31,-0.9457733727246735,-1.7434480129610217,-1.167826169827504,-2.4274278090155343,1.0,-2.2456876012579814,0.0
2019-06-03,-0.9424719954433263,-1.741883425099677,-1.190715777482438,-2.4165559141826467,1.0,-2.2013480159483576,0.0
2019-06-04,-0.9338325907668973,-1.7353303630675894,-1.1850412361361267,-2.413214522703574,1.0,-2.212152810692957,0.0
2019-06-05,-0.9149513473053892,-1.7011601796407185,-1.2001309880239521,-2.4016654191616764,1.0,-2.1384730538922154,0.0
2019-06-06,-0.9042999720175356,-1.7225072288032832,-1.1784348474955695,-2.380468239902994,1.0,-2.1417778192332806,0.0
2019-06-07,-0.9132605010359767,-1.7677528724806932,-1.1839329440572612,-2.392917686946694,1.0,-2.160105481258241,0.0
2019-06-10,-0.8999624272027054,-1.7692090926169453,-1.1792222430959987,-2.384839376291565,1.0,-2.159872252489198,0.0
2019-06-11,-0.9182258524076361,-1.781935606420363,-1.2306961724760186,-2.3985183778136574,1.0,-2.168202108462342,0.0
2019-06-12,-0.9181153225040373,-1.786263892846965,-1.2333998290111143,-2.3965992210506317,1.0,-2.165004274722143,0.0
2019-06-13,-0.9243439954031795,-1.8157441103236927,-1.2622103045393602,-2.410170465428079,1.0,-2.1643363340356254,0.0
2019-06-14,-0.9250502536613383,-1.8092275294342877,-1.270699722408347,-2.4124629080118694,1.0,-2.1547812769216046,0.0
2019-06-17,-0.9242322778149814,-1.8074237061130776,-1.2702573423897447,-2.413087152013776,1.0,-2.1516311106859276,0.0
2019-06-18,-0.9250430786904078,-1.8126555619375837,-1.2691939498372584,-2.4147041929925335,1.0,-2.15144552938924,0.0
2019-06-19,-0.9242670232069526,-1.8005921115461754,-1.2798204564989017,-2.411040015280298,1.0,-2.134466622099131,0.0
2019-06-20,-0.9234737747205503,-1.810929588229674,-1.2718066303620903,-2.411197095633897,1.0,-2.136428776153626,0.0
2019-06-21,-0.927288362316071,-1.8160710873304031,-1.269921651060577,-2.4051213453086184,1.0,-2.1363462640932545,0.0
2019-06-24,-0.9421249640080621,-1.8071791918610232,-1.275650254343027,-2.4150110375275937,1.0,-2.1578846338420195,0.0
2019-06-25,-0.9393419170243205,-1.783786361468765,-1.2666666666666668,-2.4020028612303292,1.0,-2.145636623748212,0.0
2019-06-26,-0.9169692337091534,-1.7939996178100517,-1.2590292375310528,-2.4010128033632716,1.0,-2.1837378176953948,0.0
2019-06-27,-0.9293259074323027,-1.7907624351834068,-1.2647397733819858,-2.410889187632034,1.0,-2.206740925676973,0.0
2019-06-28,-0.9397374138093888,-1.727118163785775,-1.245017474260886,-2.3733824501747423,1.0,-2.1602909228298857,0.0
2019-07-01,-0.9509803921568628,-1.716157616892911,-1.2423642533936652,-2.3711349924585217,1.0,-2.1463046757164403,0.0
2019-07-02,-0.9363822652757079,-1.7102272727272727,-1.2260618479880776,-2.3226527570789868,1.0,-2.119225037257824,0.0
2019-07-03,-0.931313319081699,-1.7074077516497814,-1.2241844037549956,-2.3163862812529046,1.0,-2.115252346872386,0.0
2019-07-05,-0.9304694009813907,-1.6839181557263216,-1.2247014165355061,-2.309600962873808,1.0,-2.109804647717804,0.0
2019-07-08,-0.9298472929199446,-1.683850069412309,-1.2230448866265617,-2.3079130032392414,1.0,-2.110411846367423,0.0
2019-07-09,-0.9267480577136515,-1.6759156492785794,-1.2246577876433593,-2.3077136514983354,1.0,-2.1139474657787645,0.0
2019-07-10,-0.9240506329113923,-1.6857618035664788,-1.2254458098493948,-2.2969601773999813,1.0,-2.107363947149589,0.0
2019-07-11,-0.9335735402808574,-1.6765521064301552,-1.2358647450110865,-2.294992609016999,1.0,-2.0977457501847745,0.0
2019-07-12,-0.9155305821665439,-1.6848747236551214,-1.2309322033898304,-2.2833456153279292,1.0,-2.0967207074428886,0.0
2019-07-15,-0.9201180702887187,-1.7046397933769946,-1.2495157273314268,-2.2764505119453924,1.0,-2.0735172032100357,0.0
2019-07-16,-0.9330748638419645,-1.7048832271762209,-1.2682544078279334,-2.27120834487215,1.0,-2.0537247299916923,0.0
2019-07-17,-0.936317489616982,-1.7067835717581912,-1.2684817720350716,-2.266543608675588,1.0,-2.0512228887863406,0.0
2019-07-18,-0.9389861751152073,-1.7040552995391705,-1.2703225806451615,-2.260552995391705,1.0,-2.0426728110599077,0.0
2019-07-19,-0.9521879318286504,-1.7032703823122985,-1.2715799170888993,-2.251589129433441,1.0,-2.0337171810225705,0.0
2019-07-22,-0.949728385968143,-1.696989227511279,-1.266457968879477,-2.2524629407973484,1.0,-2.0417088665868706,0.0
2019-07-23,-0.9481201621820862,-1.7037412458532988,-1.2665868042757094,-2.2530409141172134,1.0,-2.0434021378547733,0.0
2019-07-24,-0.8875084516565248,-1.582657200811359,-1.1439317106152807,-2.0134381338742395,1.0,-1.8241210277214335,0.0
2019-07-25,-0.8891326358420519,-1.5658960512993587,-1.1495950050624368,-2.018393520080999,1.0,-1.8143773202834965,0.0
2019-07-26,-0.8869022518343596,-1.556295858986253,-1.1547609007337438,-2.0216749599392765,1.0,-1.814202580753985,0.0
2019-07-29,-0.8831649831649832,-1.5386363636363636,-1.1515993265993265,-2.0213804713804713,1.0,-1.8227272727272728,0.0
2019-07-30,-0.8837248463416687,-1.538014650164183,-1.1539951166119389,-2.0200387303191043,1.0,-1.8237770480761135,0.0
2019-07-31,-0.8748112099345529,-1.5482463500587347,-1.1470045309615706,-2.006460815573083,1.0,-1.8140627622084244,0.0
2019-08-01,-0.878379509500293,-1.555369548840713,-1.1373566585753745,-1.9964844730894784,1.0,-1.802628274880723,0.0
2019-08-02,-0.8751987946764878,-1.5428977986105297,-1.1549342931279818,-1.995145224742613,1.0,-1.8020423537289696,0.0
2019-08-05,-0.8623387432376195,-1.5370786516853934,-1.1386600083229295,-1.9855181023720347,1.0,-1.799250936329588,0.0
2019-08-06,-0.8103968059969038,-1.5134848855210623,-1.104212498981504,-1.9436975474619083,1.0,-1.776175344251609,0.0
2019-08-07,-0.798247748844001,-1.511641113003975,-1.088667153403099,-1.9387523322787377,1.0,-1.7749655228360508,0.0
