Date,IWF,IWM,MTUM,RFI,SPY,VLUE,VXX
2018-12-31,-0.0,-0.2305238068427078,-0.0,1.0,-0.3658577782782501,-0.2804083854137342,0.0
2019-01-02,-0.0,-0.22993118190853007,-0.0,1.0,-0.36443586041365855,-0.2807853138067468,0.0
2019-01-03,-0.0,-0.22975987403227924,-0.0,1.0,-0.36686224155060265,-0.2779162839522372,0.0
2019-01-04,-0.0,-0.23286623253036776,-0.0,1.0,-0.351874311943724,-0.2811747802884705,0.0
2019-01-07,-0.0,-0.2204116953896008,-0.0,1.0,-0.34830240094270143,-0.27248121961997346,0.0
2019-01-08,-0.0,-0.23313475493198227,-0.0,1.0,-0.345099567581612,-0.27763858730954105,0.0
2019-01-09,-0.0,-0.2420760032087756,-0.0,1.0,-0.3478723205790721,-0.27561890192713095,0.0
2019-01-10,-0.0,-0.2413561597851628,-0.0,1.0,-0.3483644772667934,-0.2752042072283764,0.0
2019-01-11,-0.0,-0.23929655017417686,-0.0,1.0,-0.3519121998726449,-0.28166086077087316,0.0
2019-01-14,-0.0,-0.23949918467565087,-0.0,1.0,-0.3508518733716942,-0.28395779056472925,0.0
2019-01-15,-0.0,-0.23634693954046251,-0.0,1.0,-0.3524494921098991,-0.28531804040631203,0.0
2019-01-16,-0.0,-0.23825553560742074,-0.0,1.0,-0.34401181926989827,-0.28785158587672055,0.0
2019-01-17,-0.0,-0.23986038785299665,-0.0,1.0,-0.34197510125613606,-0.28463706441196784,0.0
2019-01-18,-0.0,-0.24032276056966498,-0.0,1.0,-0.3396608782954672,-0.2792176402781393,0.0
2019-01-22,-0.0,-0.20693420693420692,-0.0,1.0,-0.37055237055237056,-0.24251524251524254,0.0
2019-01-23,-0.0,-0.1957460768768112,-0.0,1.0,-0.3743051378788707,-0.25255618131117064,0.0
2019-01-24,-0.0,-0.18401928269812792,-0.0,1.0,-0.38632450751191577,-0.2419398684282064,0.0
2019-01-25,-0.0,-0.15791973402992163,-0.0,1.0,-0.4148292932429717,-0.25398681109913596,0.0
2019-01-28,-0.0,-0.14891827142883268,-0.0,1.0,-0.4284303505788116,-0.251440171174631,0.0
2019-01-29,-0.0,-0.14854096624997679,-0.0,1.0,-0.42435499749243083,-0.28456266136671804,0.0
2019-01-30,-0.0,-0.1455248990578735,-0.0,1.0,-0.4259383879168536,-0.2978353521758636,0.0
2019-01-31,-0.0,-0.15737735497108749,-0.0,1.0,-0.400149225890692,-0.3077970527886588,0.0
2019-02-01,-0.0,-0.15620910144710765,-0.0,1.0,-0.40118909621209287,-0.3122312380809932,0.0
2019-02-04,-0.0,-0.15070485567240996,-0.0,1.0,-0.4050868949056463,-0.30892444245543377,0.0
2019-02-05,-0.0,-0.15438910985378973,-0.0,1.0,-0.40477657647564097,-0.3081433346404497,0.0
2019-02-06,-0.0,-0.1567095845869228,-0.0,1.0,-0.409507970025975,-0.3024872460897352,0.0
2019-02-07,-0.0,-0.16318350453960737,-0.0,1.0,-0.4116780700609631,-0.28945356923134286,0.0
2019-02-08,-0.0,-0.16624322809639455,-0.0,1.0,-0.42366897067065196,-0.2781991406687839,0.0
2019-02-11,-0.0,-0.1656388982322383,-0.0,1.0,-0.4189744739694286,-0.2840565085771948,0.0
2019-02-12,-0.0,-0.17765897580191334,-0.0,1.0,-0.41459388482461074,-0.28354905271056086,0.0
2019-02-13,-0.0,-0.18255833631047513,-0.0,1.0,-0.41387285410751556,-0.2838877084782731,0.0
2019-02-14,-0.0,-0.16530981456354593,-0.0,1.0,-0.42835067088798434,-0.2908751696065129,0.0
2019-02-15,-0.0,-0.18703613005312136,-0.0,1.0,-0.4163056173002298,-0.2803940775345666,0.0
2019-02-19,-0.0,-0.17014500995166337,-0.0,1.0,-0.44213818595393806,-0.28327172779831294,0.0
2019-02-20,-0.0,-0.1729027101096224,-0.0,1.0,-0.43879415347137635,-0.291470006090134,0.0
2019-02-21,-0.0,-0.1584181049262773,-0.0,1.0,-0.44498418866918127,-0.3015773231226426,0.0
2019-02-22,-0.0,-0.1549440707357509,-0.0,1.0,-0.448482192198487,-0.3021704746841473,0.0
2019-02-25,-0.0,-0.15500804043188604,-0.0,1.0,-0.45545217857416337,-0.3039283252929014,0.0
2019-02-26,-0.0,-0.15829169777369398,-0.0,1.0,-0.4539903137502632,-0.3019965925840847,0.0
2019-02-27,-0.0,-0.16503067484662579,-0.0,1.0,-0.45797546012269946,-0.29415260736196325,0.0
2019-02-28,-0.0,-0.1614971209213052,-0.0,1.0,-0.4545489443378119,-0.3033397312859885,0.0
2019-03-01,-0.0,-0.16319324505853003,-0.0,1.0,-0.4545768566493955,-0.3012281711763577,0.0
2019-03-04,-0.0,-0.1611034376918355,-0.0,1.0,-0.45159990791896876,-0.30565147329650094,0.0
2019-03-05,-0.0,-0.15386981429505173,-0.0,1.0,-0.46562728286362415,-0.3029335999077243,0.0
2019-03-06,-0.0,-0.1504104900886351,-0.0,1.0,-0.47193862836707623,-0.3003210859241315,0.0
2019-03-07,-0.0,-0.1394755519748326,-0.0,1.0,-0.4875793673629894,-0.291208685810746,0.0
2019-03-08,-0.0,-0.1317660660949995,-0.0,1.0,-0.5055400327584546,-0.2896618171307448,0.0
2019-03-11,-0.0,-0.13290648040357006,-0.0,1.0,-0.5033178114086146,-0.3040162980209546,0.0
2019-03-12,-0.0,-0.10455674903641096,-0.0,1.0,-0.5148793801725656,-0.33708986323883317,0.0
2019-03-13,-0.0,-0.11358631537554069,-0.0,1.0,-0.5159850570192686,-0.3366103027919779,0.0
2019-03-14,-0.0,-0.11165829540103595,-0.0,1.0,-0.5181486422853555,-0.33220844451420495,0.0
2019-03-15,-0.0,-0.10694050991501416,-0.0,1.0,-0.5243350645262826,-0.33598914069877245,0.0
2019-03-18,-0.0,-0.11736028537455409,-0.0,1.0,-0.52294887039239,-0.34145858105430044,0.0
2019-03-19,-0.0,-0.11395863664466205,-0.0,1.0,-0.5320595919506991,-0.34833768772062784,0.0
2019-03-20,-0.0,-0.1149169071549408,-0.0,1.0,-0.5312568414767639,-0.34405413473977514,0.0
2019-03-21,-0.0,-0.11517156179014068,-0.0,1.0,-0.5599370342326545,-0.31747897820109194,0.0
2019-03-22,-0.0,-0.11118457962651278,-0.0,1.0,-0.5799070289332372,-0.3126152119900617,0.0
2019-03-25,-0.0,-0.05316712797945001,-0.0,1.0,-0.6167386845616201,-0.3213723889364583,0.0
2019-03-26,-0.0,-0.050956434651977967,-0.0,1.0,-0.6137606409614422,-0.3382874311467201,0.0
2019-03-27,-0.0,-0.04575477362795724,-0.0,1.0,-0.6183099155358072,-0.3374364517032945,0.0
2019-03-28,-0.0,-0.041809266486540576,-0.0,1.0,-0.6113679575702993,-0.3482437706394476,0.0
2019-03-29,-0.0,-0.04319887899109198,-0.0,1.0,-0.6107496747072365,-0.3478530677609849,0.0
2019-04-01,-0.0,-0.04723668402082499,-0.0,1.0,-0.6085102122547056,-0.34665598718462154,0.0
2019-04-02,-0.0,-0.051232489089930854,-0.0,1.0,-0.6092102903373652,-0.33226391407448735,0.0
2019-04-03,-0.0,-0.05153344891492796,-0.0,1.0,-0.6114864191626314,-0.3297662461887966,0.0
2019-04-04,-0.0,-0.051950629043140045,-0.0,1.0,-0.6152716593245227,-0.3171409294757312,0.0
2019-04-05,-0.0,-0.05336928292460498,-0.0,1.0,-0.6185444380563431,-0.310600503558613,0.0
2019-04-08,-0.0,-0.051654448187041804,-0.0,1.0,-0.617713493164256,-0.3120269467010105,0.0
2019-04-09,-0.0,-0.04199745951095587,-0.0,1.0,-0.6413742457923151,-0.3013853604318832,0.0
2019-04-10,-0.0,-0.03800658913190172,-0.0,1.0,-0.6398404318659946,-0.306831262652324,0.0
2019-04-11,-0.0,-0.03875968992248062,-0.0,1.0,-0.6349451813081147,-0.30888796367889926,0.0
2019-04-12,-0.0,-0.04201315503585044,-0.0,1.0,-0.6272739842376598,-0.3059237165939123,0.0
2019-04-15,-0.0,-0.04197462550887316,-0.0,1.0,-0.627564127900083,-0.3066677206434528,0.0
2019-04-16,-0.0,-0.03933183272124156,-0.0,1.0,-0.626485803419816,-0.30869170319472417,0.0
2019-04-17,-0.0,-0.03584485773326976,-0.0,1.0,-0.6608647273883326,-0.2902559211572087,0.0
2019-04-18,-0.0,-0.04416096163031365,-0.0,1.0,-0.6614392612641299,-0.28452873746218754,0.0
2019-04-22,-0.0,-0.04558785387945654,-0.0,1.0,-0.6626299303712867,-0.2868742892484488,0.0
2019-04-23,-0.0,-0.04432199329180642,-0.0,1.0,-0.6587206516530906,-0.29342357450886436,0.0
2019-04-24,-0.0,-0.05826509312780989,-0.0,1.0,-0.6603644829800899,-0.28843529222864484,0.0
2019-04-25,-0.0,-0.07861775435751925,-0.0,1.0,-0.6749493311714633,-0.2731860559383867,0.0
2019-04-26,-0.0,-0.07343004971086538,-0.0,1.0,-0.6922593081059145,-0.26332555544283254,0.0
2019-04-29,-0.0,-0.06864872538481818,-0.0,1.0,-0.6912531180920319,-0.2681254943316636,0.0
2019-04-30,-0.0,-0.06297613001523615,-0.0,1.0,-0.6992788217369224,-0.2692331132554596,0.0
2019-05-01,-0.0,-0.05506365268483761,-0.0,1.0,-0.6992206626407703,-0.2858658397258038,0.0
2019-05-02,-0.0,-0.05608964545955545,-0.0,1.0,-0.678668381197314,-0.3063702977976446,0.0
2019-05-03,-0.0,-0.05102729224164367,-0.0,1.0,-0.6837779822140447,-0.30957783910865794,0.0
2019-05-06,-0.0,-0.03992240147028793,-0.0,1.0,-0.6864202573003879,-0.31572391259955074,0.0
2019-05-07,-0.0,-0.039548945906193816,-0.0,1.0,-0.6875306422618075,-0.3157378656643242,0.0
2019-05-08,-0.0,-0.055831905715288246,-0.0,1.0,-0.6826559887716981,-0.3255175545418894,0.0
2019-05-09,-0.0,-0.054185158427082256,-0.0,1.0,-0.6864691918670658,-0.3235421612137475,0.0
2019-05-10,-0.0,-0.0530312409723082,-0.0,1.0,-0.6883124922619784,-0.3221080434154595,0.0
2019-05-13,-0.0,-0.05279772220846744,-0.0,1.0,-0.6888668812412313,-0.32157299661632416,0.0
2019-05-14,-0.0,-0.022170409457193115,-0.0,1.0,-0.6969362293941997,-0.32613408598192006,0.0
2019-05-15,-0.0,-0.02697039480508703,-0.0,1.0,-0.7013962365926018,-0.3462583763822327,0.0
2019-05-16,-0.0,-0.03034221008070402,-0.0,1.0,-0.6998102308510417,-0.3552228223468813,0.0
2019-05-17,-0.0,-0.028128395887319232,-0.0,1.0,-0.7040249101395971,-0.3576235058095795,0.0
2019-05-20,-0.0,-0.03209933414297081,-0.0,1.0,-0.7041961556179069,-0.3575945391348046,0.0
2019-05-21,-0.0,-0.034264782836211406,-0.0,1.0,-0.7018105703819989,-0.35706959706959707,0.0
2019-05-22,-0.0,-0.028001004520341537,-0.0,1.0,-0.7094424912104471,-0.35530721580445335,0.0
2019-05-23,-0.0,-0.03078918195318873,-0.0,1.0,-0.7247380200380682,-0.3361291806981949,0.0
2019-05-24,-0.0,-0.01525140830377634,-0.0,1.0,-0.7314834133110787,-0.3396411433340288,0.0
2019-05-28,-0.0,-0.01799169293064223,-0.0,1.0,-0.7296862933355598,-0.33952536995679494,0.0
2019-05-29,-0.0,-0.02103465511496168,-0.0,1.0,-0.7318810396534489,-0.329744251916028,0.0
2019-05-30,-0.0,-0.020929267786766233,-0.0,1.0,-0.7275254096660444,-0.3258037751503837,0.0
2019-05-31,-0.0,-0.016246987451175934,-0.0,1.0,-0.7374303997340645,-0.32394249148175847,0.0
2019-06-03,-0.0,-0.027152702814913228,-0.0,1.0,-0.761874117744748,-0.28686789006061614,0.0
2019-06-04,-0.0,-0.030072223144612317,-0.0,1.0,-0.7557487962809231,-0.28955669931927613,0.0
2019-06-05,-0.0,-0.0292798353909465,-0.0,1.0,-0.7812139917695473,-0.247119341563786,0.0
2019-06-06,-0.0,-0.030096687924295415,-0.0,1.0,-0.7785023657683604,-0.24859082493314136,0.0
2019-06-07,-0.0,-0.03988973235409081,-0.0,1.0,-0.7695899936225801,-0.24775247382172025,0.0
2019-06-10,-0.0,-0.0384317339309276,-0.0,1.0,-0.8060611137872536,-0.249879573585775,0.0
2019-06-11,-0.0,-0.036813290541816125,-0.0,1.0,-0.812430516225117,-0.2483795859291423,0.0
2019-06-12,-0.0,-0.040002526475356334,-0.0,1.0,-0.8215255700360022,-0.24386803377055394,0.0
2019-06-13,-0.0,-0.06829905046634524,-0.019959155315072533,1.0,-0.8001557993136409,-0.2169821251868539,0.0
2019-06-14,-0.0,-0.06256315257662512,-0.027702930279555404,1.0,-0.8052585045469854,-0.20956130010104412,0.0
2019-06-17,-0.0,-0.06441227221076554,-0.02840789529060225,1.0,-0.8048482807962628,-0.20662009174698034,0.0
2019-06-18,-0.0,-0.07096855663593889,-0.028096981942164416,1.0,-0.8024582228395841,-0.20311908069200657,0.0
2019-06-19,-0.0,-0.05162696167787625,-0.045152638967460766,1.0,-0.7927797682653424,-0.2056906991849477,0.0
2019-06-20,-0.0,-0.055521761929732565,-0.04067121132669114,1.0,-0.7943576297850026,-0.20698479286837965,0.0
2019-06-21,-0.0,-0.0569293421218355,-0.041563457743817964,1.0,-0.7934632016457449,-0.20720853100466013,0.0
2019-06-24,-0.0,-0.05402332729799149,-0.04977051665333277,1.0,-0.7810434123542043,-0.22051454798096762,0.0
2019-06-25,-0.0,-0.0677705125500949,-0.04621387892849609,1.0,-0.776123180763552,-0.21915207762075511,0.0
2019-06-26,-0.0,-0.06891974463243507,-0.04900865974168265,1.0,-0.7792714017825162,-0.20977223404479467,0.0
2019-06-27,-0.0,-0.07524991528295492,-0.06144103693663165,1.0,-0.7937563537783802,-0.18747882073873262,0.0
2019-06-28,-0.0,-0.08189180022046977,-0.058827270414652764,1.0,-0.7911260917493429,-0.18805647417959806,0.0
2019-07-01,-0.0,-0.08152669167355416,-0.059656261258397444,1.0,-0.7835420772670438,-0.19450272320766313,0.0
2019-07-02,-0.0,-0.08305626733868406,-0.05813091632959912,1.0,-0.7825331949768112,-0.1939814912856568,0.0
2019-07-03,-0.0,-0.07802365509347578,-0.06259273390139472,1.0,-0.7856628089363686,-0.19335283394802663,0.0
2019-07-05,-0.0,-0.054112828308419895,-0.07395912507389578,1.0,-0.7848154716662444,-0.19842074149142808,0.0
2019-07-08,-0.0,-0.049933492388573364,-0.07841564090112535,1.0,-0.7865422376116378,-0.19646137280155396,0.0
2019-07-09,-0.0,-0.0467078753612793,-0.07866922638762895,1.0,-0.7873040653150778,-0.19697896668846648,0.0
2019-07-10,-0.0,-0.0426910334057864,-0.07723637284487307,1.0,-0.7921581868444931,-0.19819781796695296,0.0
2019-07-11,-0.0,-0.041824131742848096,-0.07991132692916711,1.0,-0.7925894647946796,-0.1969386677926739,0.0
2019-07-12,-0.0,-0.05163823678432697,-0.07840736362100996,1.0,-0.7872825536226988,-0.19380172268197943,0.0
2019-07-15,-0.0,-0.06046717918391484,-0.0880079412013179,1.0,-0.7868547773929205,-0.17669172932330826,0.0
2019-07-16,-0.0,-0.05592638605209408,-0.07123454970415447,1.0,-0.7861278979175002,-0.19237329178160073,0.0
2019-07-17,-0.0,-0.052349303832078406,-0.07256130904807977,1.0,-0.7845665250494258,-0.19374921129011904,0.0
2019-07-18,-0.0,-0.051911477270339,-0.07065845610642903,1.0,-0.7879195477186272,-0.19121077741115153,0.0
2019-07-19,-0.0,-0.053092881013935306,-0.07808394812619543,1.0,-0.7776866973537633,-0.19299241230006095,0.0
2019-07-22,-0.0,-0.05681961294655976,-0.07854414172368919,1.0,-0.7744427186096302,-0.18920280424835229,0.0
2019-07-23,-0.0,-0.057693518926749385,-0.07959102265331401,1.0,-0.7740757069975437,-0.18809178896097078,0.0
2019-07-24,-0.0,-0.05767293485560779,-0.0811576561450638,1.0,-0.7733378106111484,-0.18655557421087976,0.0
2019-07-25,-0.0,-0.037532835977724076,-0.09061679100556898,1.0,-0.7961752653147,-0.1771566670169171,0.0
2019-07-26,-0.0,-0.031043898340684727,-0.09077924805713085,1.0,-0.800168031926066,-0.17838689350976686,0.0
2019-07-29,-0.0,-0.02166740222348318,-0.09322657251539415,1.0,-0.795683332282538,-0.19101359729315093,0.0
2019-07-30,-0.0,-0.016838914731945525,-0.09646593277063294,1.0,-0.7923130354248668,-0.19926750720916037,0.0
2019-07-31,-0.0,-0.02458999136823933,-0.09583359649676834,1.0,-0.7890271374134192,-0.19585675487905008,0.0
2019-08-01,-0.0,-0.03318193287913197,-0.0982631003448566,1.0,-0.7815207334510893,-0.18983934729581967,0.0
2019-08-02,-0.0,-0.029330812060090347,-0.10158630108204643,1.0,-0.78325454354449,-0.18691038974682214,0.0
2019-08-05,-0.0,-0.02871607427947231,-0.09948743803041761,1.0,-0.7844718931182253,-0.1879884043357701,0.0
2019-08-06,-0.0,-0.03262999874900963,-0.10168466702806389,1.0,-0.764563612860181,-0.18610566698636422,0.0
2019-08-07,-0.0,-0.028120756293742815,-0.10379191476026324,1.0,-0.7719837041679724,-0.18531285908283715,0.0
2019-08-08,-0.0,-0.028494972090397842,-0.10609830033658772,1.0,-0.7724374385884222,-0.1835552860995547,0.0
2019-08-09,-0.0,-0.024696246587333014,-0.10370339495237897,1.0,-0.7683346185107226,-0.18735802263301585,0.0
2019-08-12,-0.0,-0.0219110241791169,-0.1143410046194182,1.0,-0.7705064713471222,-0.17406051021682134,0.0
2019-08-13,-0.0,-0.009868489393970873,-0.1129578459684624,1.0,-0.7761826605447406,-0.1785469428458646,0.0
2019-08-14,-0.0,-0.015297989939346264,-0.11265448071708034,1.0,-0.768770571552777,-0.17337031900138697,0.0
2019-08-15,-0.0,-0.030418794688457613,-0.12228804902962206,1.0,-0.7474974463738508,-0.14271705822267622,0.0
2019-08-16,-0.0,-0.027273470722930977,-0.1249591102387962,1.0,-0.7500408897612039,-0.14219414458619561,0.0
2019-08-19,-0.0,-0.01892750906646021,-0.12833625361639706,1.0,-0.7539220080681309,-0.13624139195631801,0.0
2019-08-20,-0.0,-0.023674049989839466,-0.1259906523064418,1.0,-0.7543385490753912,-0.12810404389351757,0.0
2019-08-21,-0.0,-0.025435943241103508,-0.12523091289255192,1.0,-0.7549785834635919,-0.1243580114086194,0.0
2019-08-22,-0.0,-0.027019351697837642,-0.12298673374173395,1.0,-0.7559130187837235,-0.122560752971723,0.0
2019-08-23,-0.0,-0.030592231635562205,-0.120630042258932,1.0,-0.7530177730149422,-0.11771842206361081,0.0
2019-08-26,-0.0,-0.02358339344393684,-0.12224493067243729,1.0,-0.7493588202292217,-0.10849963933637892,0.0
2019-08-27,-0.0,-0.024143052099221324,-0.12316368306975997,1.0,-0.7522276631612748,-0.10738941960343583,0.0
2019-08-28,-0.0,-0.02648168968840347,-0.11943864439447478,1.0,-0.7500602312881464,-0.11172903951172501,0.0
2019-08-29,-0.0,-0.02486892589542195,-0.11922219320624335,1.0,-0.7508286293967579,-0.1138587011108656,0.0
2019-08-30,-0.0,-0.023264668162872718,-0.12137303622956076,1.0,-0.749398845783905,-0.10981083680666881,0.0
2019-09-03,-0.0,-0.021299169252327096,-0.1180862776498849,1.0,-0.7502552297067361,-0.11218096286657993,0.0
2019-09-04,-0.0,-0.0,-0.12775454399227923,1.0,-0.754604310760817,-0.12827730416599645,0.0
2019-09-05,-0.0,-0.0,-0.11679438835502576,1.0,-0.7618294611361148,-0.14868426387706282,0.0
2019-09-06,-0.0,-0.0,-0.12426646161317738,1.0,-0.7701849528511878,-0.12910275608078028,0.0
2019-09-09,-0.0,-0.0,-0.1256756483187238,1.0,-0.7722331315666944,-0.12650565823835455,0.0
2019-09-10,-0.0,-0.0,-0.16613495941525666,1.0,-0.7654363364697331,-0.08757016516577151,0.0
2019-09-11,-0.0,-0.0,-0.1881528173424652,1.0,-0.7671576055114451,-0.06501404125502555,0.0
