Date,EVBG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.6540898857666972,-1.2836237805386477,-0.31956141082298006,-0.59914116567998,-0.3126823980655382,0.0
2018-11-02,1.0,-0.6595471134704711,-1.259870603848706,-0.3158593231585933,-0.6045537491705375,-0.3074817518248175,0.0
2018-11-05,1.0,-0.6607335490830636,-1.2575304953945732,-0.3156999419135342,-0.6048460708654883,-0.3102232179902083,0.0
2018-11-06,1.0,-0.6708193181346289,-1.265852746978946,-0.31041069723018144,-0.6018437772517753,-0.3037249283667622,0.0
2018-11-07,1.0,-0.6696825067441378,-1.2652832537870926,-0.3120979456318739,-0.6004150238638721,-0.3028014110811372,0.0
2018-11-08,1.0,-0.6854055417735356,-1.275532943699281,-0.31854686120338055,-0.6167010049194802,-0.30849766640037,0.0
2018-11-09,1.0,-0.6826382727003846,-1.2819537752989396,-0.31888283263616,-0.6275827101026746,-0.31423501077449617,0.0
2018-11-12,1.0,-0.6826220927778481,-1.2801063695074077,-0.31847537039382046,-0.6275800937064708,-0.312228272339707,0.0
2018-11-13,1.0,-0.6937228515458649,-1.2986117025807,-0.31632739971041646,-0.6349970189932714,-0.3149646537773614,0.0
2018-11-14,1.0,-0.6940968326572883,-1.321826184517131,-0.30810390955381034,-0.6552602054026064,-0.33593682575299905,0.0
2018-11-15,1.0,-0.6944864211389836,-1.3238633910452917,-0.307111091921765,-0.6554984672509823,-0.33664349553128103,0.0
2018-11-16,1.0,-0.7015199161425577,-1.346174004192872,-0.308088749126485,-0.6696366177498253,-0.34211215932914046,0.0
2018-11-19,1.0,-0.7023161958238288,-1.3572117915423758,-0.2918494472714512,-0.6837603088261099,-0.35164063870854534,0.0
2018-11-20,1.0,-0.7490196078431374,-1.3944106378183458,-0.3176921343249944,-0.7022763128239802,-0.34410637818345735,0.0
2018-11-21,1.0,-0.7504946043165468,-1.3967625899280578,-0.31677158273381295,-0.6993705035971224,-0.33304856115107917,0.0
2018-11-23,1.0,-0.7517359545495537,-1.409459825051853,-0.3124718189196501,-0.6996122283343854,-0.33564793939940485,0.0
2018-11-26,1.0,-0.7529997736019923,-1.4319221190853522,-0.30491283676703645,-0.7018791034638896,-0.3362010414308354,0.0
2018-11-27,1.0,-0.7541927295802738,-1.4347293989665486,-0.30436950412473934,-0.7034720333605294,-0.3358716344846342,0.0
2018-11-28,1.0,-0.7529732183386292,-1.4483885610531093,-0.30086246028143443,-0.7011802088061734,-0.3358601906491149,0.0
2018-11-29,1.0,-0.7318762367332253,-1.4378935060262639,-0.28188523115668285,-0.7020597229717574,-0.34349703184025904,0.0
2018-11-30,1.0,-0.7384796273685162,-1.4488762266540045,-0.27287116176005066,-0.7185818296929409,-0.34341789897345454,0.0
2018-12-03,1.0,-0.7384796273685162,-1.4490118934563379,-0.2728259394926062,-0.7186270519603853,-0.34332745443856555,0.0
2018-12-04,1.0,-0.7311803707545894,-1.4518966217130487,-0.275449912047269,-0.7131387848991927,-0.3387307744350729,0.0
2018-12-06,1.0,-0.7129283420578014,-1.3906655522808251,-0.3177319315532486,-0.6906699511723046,-0.2868957022830247,0.0
2018-12-07,1.0,-0.7166798627606229,-1.3897246415061142,-0.32114893991378557,-0.6894079352511657,-0.28173660596463446,0.0
2018-12-10,1.0,-0.6961903931653736,-1.400139482172435,-0.3138348879783802,-0.6895649899747188,-0.25908813529770724,0.0
2018-12-11,1.0,-0.7100323059460403,-1.3937832882214265,-0.3237579673448005,-0.6952763468086964,-0.24281847550860036,0.0
2018-12-12,1.0,-0.7099013358945254,-1.3934776914345584,-0.32388893739631536,-0.6952326901248581,-0.24316772897930672,0.0
2018-12-13,1.0,-0.7096464426014841,-1.3924050632911393,-0.3243998254037538,-0.6952422522915758,-0.2432562199912702,0.0
2018-12-14,1.0,-0.7110946293791719,-1.3720605558221717,-0.33449674970551024,-0.7029361720692815,-0.24222328868723006,0.0
2018-12-17,1.0,-0.7040403601095986,-1.3745052842169356,-0.3269690775453399,-0.6940373157047798,-0.24955421215152437,0.0
2018-12-18,1.0,-0.7022281949020288,-1.3734610716143576,-0.32334836136639505,-0.6912606207733657,-0.24475463846020462,0.0
2018-12-19,1.0,-0.7359982429167582,-1.3833955633648145,-0.30999341093784316,-0.7028332967274326,-0.26048759059960463,0.0
2018-12-20,1.0,-0.7110345132352291,-1.3622343011180342,-0.34424853064651556,-0.7371072517565955,-0.26448362720403024,0.0
2018-12-21,1.0,-0.7116548160579429,-1.3663825464823567,-0.3419599876341474,-0.7375347789603852,-0.25879962902442255,0.0
2018-12-24,1.0,-0.7101014556682841,-1.3675341861490957,-0.341243934715483,-0.7364799294221438,-0.2557565063961182,0.0
2018-12-26,1.0,-0.7152674428784033,-1.376302197321194,-0.3361201085529195,-0.712772476582334,-0.2366278560798389,0.0
2018-12-27,1.0,-0.6821129885646015,-1.3362775217613927,-0.3463048301757979,-0.6609489674005803,-0.24133811230585422,0.0
2018-12-28,1.0,-0.6804554565226663,-1.3382660241374897,-0.3457290289564587,-0.6603266663823617,-0.23979700626892406,0.0
2018-12-31,1.0,-0.6790070800989508,-1.3400153544314595,-0.34619977821376785,-0.6601979015610339,-0.2396997355625693,0.0
2019-01-02,1.0,-0.6792388429046847,-1.340984725659186,-0.34670193702534347,-0.6607219045993685,-0.23897090195409162,0.0
2019-01-03,1.0,-0.6847705324331254,-1.3315955901205025,-0.37834373130501664,-0.6730194000512777,-0.2054097940346979,0.0
2019-01-04,1.0,-0.6589556046946758,-1.3438509950671884,-0.3756166014628338,-0.6634631740091852,-0.2104949821398197,0.0
2019-01-07,1.0,-0.6197083037318735,-1.3096243052363241,-0.4128463370805299,-0.6543106690626436,-0.18254001420870072,0.0
2019-01-08,1.0,-0.6204163364064911,-1.2994034458303783,-0.4157523674439948,-0.6571273622293604,-0.17896625088648785,0.0
2019-01-09,1.0,-0.6180060825730117,-1.289005540974045,-0.4149481314835645,-0.6580427446569179,-0.18614339874182392,0.0
2019-01-10,1.0,-0.6206968495722929,-1.2834133110786563,-0.4137283538493637,-0.6683914041310244,-0.18648028374713124,0.0
2019-01-11,1.0,-0.618134736666249,-1.2736916844171575,-0.4201227916301215,-0.6703420623981957,-0.19429478344401285,0.0
2019-01-14,1.0,-0.6194930471457804,-1.269344803106861,-0.42134714160437636,-0.669520190420512,-0.19614147909967847,0.0
2019-01-15,1.0,-0.609509061231323,-1.2674004938684968,-0.43188381534340603,-0.6664294981793831,-0.21014523082074246,0.0
2019-01-16,1.0,-0.6033755274261603,-1.2627731127543134,-0.4344738271295484,-0.6620712704181811,-0.2148974391109997,0.0
2019-01-17,1.0,-0.6074036766557541,-1.2506085788634265,-0.4466968857550575,-0.6699823721984387,-0.22240409636531522,0.0
2019-01-18,1.0,-0.5932360630850975,-1.2309606139833011,-0.4552584970903264,-0.6728936493210761,-0.2645694526440078,0.0
2019-01-22,1.0,-0.5487058823529412,-1.475379679144385,-0.3961497326203208,-0.8284919786096256,-0.029347593582887698,0.0
2019-01-23,1.0,-0.533347584437794,-1.4252672082086362,-0.4394613082513895,-0.8228730226592561,-0.054424967935014966,0.0
2019-01-24,1.0,-0.5380339504853123,-1.4167272416299654,-0.4399880275366657,-0.8293068798905375,-0.05178090392098174,0.0
2019-01-25,1.0,-0.5197582923966438,-1.472199278354997,-0.4172933965134982,-0.9380080859018388,-0.0,0.0
2019-01-28,1.0,-0.5298001661638025,-1.474179019633565,-0.4128295946477764,-0.9559228650137741,-0.0,0.0
2019-01-29,1.0,-0.5315086490037224,-1.4567111889643092,-0.42500547405298883,-0.9660608714692358,-0.0,0.0
2019-01-30,1.0,-0.5330004817588578,-1.4567511934480797,-0.424998905093505,-0.9648753996408707,-0.0,0.0
2019-01-31,1.0,-0.4946957741539541,-1.491846396633351,-0.4345958267578468,-0.9604594073294757,-0.0020603191302823076,0.0
2019-02-01,1.0,-0.49205861705861703,-1.491970866970867,-0.4337925587925588,-0.9677957177957177,-0.0018866268866268865,0.0
2019-02-04,1.0,-0.4919499890326826,-1.4884843167361261,-0.4359728010528624,-0.9655626233823206,-0.0049133581925860925,0.0
2019-02-05,1.0,-0.4786827661909989,-1.4868496158068056,-0.4338090010976948,-0.9692206366630076,-0.02226125137211855,0.0
2019-02-06,1.0,-0.45319092827004215,-1.4989890998593531,-0.44743319268635723,-0.9632559774964838,-0.032304852320675106,0.0
2019-02-07,1.0,-0.4693297164858243,-1.4829803990199508,-0.4501662583129156,-0.9538414420721036,-0.01890094504725236,0.0
2019-02-08,1.0,-0.459389753453401,-1.471017660430145,-0.4709302325581396,-0.9589089001573702,-0.011147053680713413,0.0
2019-02-11,1.0,-0.4569713434405398,-1.4681447725878538,-0.47686442905967924,-0.9717816142318815,-0.007974761195337831,0.0
2019-02-12,1.0,-0.4717022585464452,-1.465462694437121,-0.4581685561121364,-0.9868617628965639,-0.011863959926179805,0.0
2019-02-13,1.0,-0.4555755632658439,-1.4807852782291713,-0.4692344854846502,-0.981378189643814,-0.005006807501427379,0.0
2019-02-14,1.0,-0.4522941822173436,-1.4247200878155872,-0.5033589462129529,-0.9933699231613611,-0.017036223929747532,0.0
2019-02-15,1.0,-0.45345266298148634,-1.4133982627007107,-0.5074581030095638,-0.9928051241554795,-0.020005264543300868,0.0
2019-02-19,1.0,-0.4832939735852357,-1.3749672002099187,-0.5120703227499344,-0.994970698854194,-0.00800314877984781,0.0
2019-02-20,1.0,-0.49471578306441094,-1.339059713825947,-0.5241595268125082,-0.991171226025312,-0.0,0.0
2019-02-21,1.0,-0.4817563117453348,-1.3593852908891326,-0.4993633369923161,-1.031218441273326,-0.018968166849615806,0.0
2019-02-22,1.0,-0.46286140481726845,-1.3676567367174133,-0.5251612337121047,-1.0238231035844338,-0.007853288290264555,0.0
2019-02-25,1.0,-0.44833656046470693,-1.3626562224960395,-0.5312004928709734,-1.0370093293434255,-0.021387079739482485,0.0
2019-02-26,1.0,-0.4575194884820881,-1.3631864763072612,-0.5347289130244373,-1.0069195059998248,-0.01707979329070684,0.0
2019-02-27,1.0,-0.45638554216867466,-1.3668784227820372,-0.5332311062431544,-1.0052573932092004,-0.01936473165388828,0.0
2019-02-28,1.0,-0.4471057010246081,-1.3657938523513442,-0.5375689640073562,-1.0042035204483755,-0.023951309221472983,0.0
2019-03-01,1.0,-0.4424650938854116,-1.3659999124611546,-0.5475117083205673,-1.0064778745568346,-0.01448767890751521,0.0
2019-03-04,1.0,-0.4318957221590412,-1.3683842183536,-0.5519202169538973,-0.9972005948735894,-0.024669757676493747,0.0
2019-03-05,1.0,-0.4355215075067142,-1.3734865495531194,-0.5434332760973891,-1.0051072073262008,-0.04517236824725928,0.0
2019-03-06,1.0,-0.4423837567021183,-1.3745715039114001,-0.5298848554100378,-1.0142392546365475,-0.03375230728663092,0.0
2019-03-07,1.0,-0.4604266129385485,-1.3333187333012133,-0.5411501905304191,-1.0243528535762778,-0.020805045771100695,0.0
2019-03-08,1.0,-0.40387836051123843,-1.3210665491405906,-0.6268400176289114,-1.051432349052446,-0.004010577346848832,0.0
2019-03-11,1.0,-0.3724802415416038,-1.3142704910753928,-0.6534499600390729,-1.0459550661575348,-0.05399165260634047,0.0
2019-03-12,1.0,-0.35135619013517144,-1.2593321994449915,-0.711216542834124,-1.044534956584012,-0.10939038582042789,0.0
2019-03-13,1.0,-0.36160273111131075,-1.260937921121193,-0.7253166831371844,-1.0282993441739288,-0.11584763273740005,0.0
2019-03-14,1.0,-0.35392731011667933,-1.272832938441593,-0.7212660378201976,-1.0088962403326032,-0.11355000223523626,0.0
2019-03-15,1.0,-0.3559337214509628,-1.263949843260188,-0.7257501119570086,-1.0142409314823106,-0.11840573219883566,0.0
2019-03-18,1.0,-0.33912533285192037,-1.2747213070361514,-0.7629643002211491,-1.0062282800018054,-0.13016202554497452,0.0
2019-03-19,1.0,-0.3255161173487867,-1.2797446577327054,-0.7622238319449476,-1.0110467222021007,-0.1487232886635277,0.0
2019-03-20,1.0,-0.3360399183488319,-1.2782036743025629,-0.7587661601270129,-1.0041732819233387,-0.15899296892719436,0.0
2019-03-21,1.0,-0.32937120043553214,-1.2833227474820796,-0.7641321114236458,-1.010570728609019,-0.14939660647854097,0.0
2019-03-22,1.0,-0.3127191584316225,-1.264675076278519,-0.8043171364816248,-1.029873855822214,-0.1423562092991484,0.0
2019-03-25,1.0,-0.28823794502027944,-1.1755295178008114,-0.884812978819288,-1.0270392068499323,-0.13086976115367283,0.0
2019-03-26,1.0,-0.27271903596991937,-1.1760442149134729,-0.9026909486273443,-1.024780284497599,-0.15398206034248438,0.0
2019-03-27,1.0,-0.2848224383623615,-1.1554851843474327,-0.908301289301063,-1.02456457814974,-0.1506898891653472,0.0
2019-03-28,1.0,-0.26839650409817506,-1.1500249060363177,-0.9313046234660146,-1.0172530906126884,-0.16143639903998552,0.0
2019-03-29,1.0,-0.25759702912005794,-1.1425207191703275,-0.9469226937185815,-1.0153525655540963,-0.16638739187536797,0.0
2019-04-01,1.0,-0.2570159133155008,-1.1462574239470464,-0.9405630865484881,-1.0158679784195495,-0.17400371764065828,0.0
2019-04-02,1.0,-0.2635837627700931,-1.1470481873248348,-0.9797486664858511,-0.9980110297441461,-0.13199529879757707,0.0
2019-04-03,1.0,-0.2566711895070104,-1.1491632745364089,-0.983853459972863,-0.994708276797829,-0.13844414292175486,0.0
2019-04-04,1.0,-0.26624111548734664,-1.1482185703291232,-0.9723391733441985,-0.9924849472588166,-0.14785639911268053,0.0
2019-04-05,1.0,-0.2705261241580193,-1.1384034225377755,-0.9980884762424904,-1.0076460950300383,-0.13658292372109956,0.0
2019-04-08,1.0,-0.27175940670640153,-1.1282132945083942,-1.0031393602984666,-1.0108740161062832,-0.13585695436553072,0.0
2019-04-09,1.0,-0.33339375538133864,-1.0801649521910544,-1.0211628223138625,-1.0089273575927855,-0.08800471291974442,0.0
2019-04-10,1.0,-0.33224711473183977,-1.0638153428377461,-1.029101606698348,-1.007784566644037,-0.09291694953609414,0.0
2019-04-11,1.0,-0.37168900320382653,-1.0200803212851406,-1.0536528135011958,-1.009115112133929,-0.057894499345697396,0.0
2019-04-12,1.0,-0.3727596948219042,-1.016161798564399,-1.0483048169382871,-1.0145817344589407,-0.06266082795359125,0.0
2019-04-15,1.0,-0.36172711259654033,-1.02208572331873,-1.0551465606792827,-1.0054198094033693,-0.07208346506481188,0.0
2019-04-16,1.0,-0.3634103340716966,-1.026581076804846,-1.0507662402242215,-1.0055151213778761,-0.07436372677546223,0.0
2019-04-17,1.0,-0.3553685353603909,-1.0131215782091307,-1.0790914438260713,-1.0200895887063934,-0.05701099497760282,0.0
2019-04-18,1.0,-0.3498437995200797,-1.0206456286503371,-1.0740254448318014,-1.0208720061574683,-0.06216326345814279,0.0
2019-04-22,1.0,-0.3473550609673179,-1.0320021757853226,-1.070939667286161,-1.019355423598205,-0.06318843207470196,0.0
2019-04-23,1.0,-0.3540734716009218,-1.0479418010934887,-1.0852650128778636,-1.005105959965659,-0.02616239663819981,0.0
2019-04-24,1.0,-0.3696424555880369,-1.0198335956824827,-1.0754216325612773,-1.0051270519451316,-0.02743422532044075,0.0
2019-04-25,1.0,-0.36090733156307664,-1.0261037850488322,-1.0870876277060173,-1.0062109005805842,-0.02043296277960304,0.0
2019-04-26,1.0,-0.3635175924674505,-1.0150020273009865,-1.0885705275487678,-1.0161283056268866,-0.021894850655493986,0.0
2019-04-29,1.0,-0.36580865808658086,-1.009630096300963,-1.0884258842588426,-1.0117451174511745,-0.024435244352443524,0.0
2019-04-30,1.0,-0.3681616559881715,-0.9896948788028138,-1.0915811640306465,-0.9959675612706662,-0.03499260719566289,0.0
2019-05-01,1.0,-0.38287198781689513,-0.9714234524769327,-1.0905222610409389,-1.004120756069157,-0.030144226462420497,0.0
2019-05-02,1.0,-0.3838926174496644,-0.9676062639821029,-1.0914541387024608,-1.0006711409395972,-0.030693512304250558,0.0
2019-05-03,1.0,-0.38666249217282406,-0.958761964397531,-1.093747204580016,-1.002504696305573,-0.031040343501207622,0.0
2019-05-06,1.0,-0.3787993751394778,-0.9230528899799152,-1.1096630216469539,-1.0032135683999108,-0.048560589154206656,0.0
2019-05-07,1.0,-0.36778020605682177,-0.9203871370590072,-1.1256857410463406,-0.9969671290308194,-0.04928415324918604,0.0
2019-05-08,1.0,-0.3377777777777778,-0.8682993197278911,-1.1487074829931974,-1.0109297052154196,-0.16947845804988662,0.0
2019-05-09,1.0,-0.3289288471143804,-0.8729055986922762,-1.1454388593742904,-1.0092176361077057,-0.18421650093084502,0.0
2019-05-10,1.0,-0.3286875198619876,-0.8731102737549371,-1.1487719616833885,-1.009896944658828,-0.1794615698914968,0.0
2019-05-13,1.0,-0.3195801335938565,-0.8733584768482756,-1.1568137410823829,-1.0160403507974736,-0.17821602217476257,0.0
2019-05-14,1.0,-0.23152422354681126,-0.7803074440908887,-1.2814054587012056,-1.0109801461031687,-0.17751983148837,0.0
2019-05-15,1.0,-0.20993035272972366,-0.795506627724107,-1.290721186250281,-1.026600763873287,-0.1706133453156594,0.0
2019-05-16,1.0,-0.20130395683453237,-0.7983812949640288,-1.3030125899280576,-1.0259442446043168,-0.1677158273381295,0.0
2019-05-17,1.0,-0.1984519845198452,-0.7839528395283953,-1.3208082080820809,-1.011430114301143,-0.18540185401854017,0.0
2019-05-20,1.0,-0.200395487843243,-0.7743921621500156,-1.3328389735292796,-1.0031009842254281,-0.18345242910430992,0.0
2019-05-21,1.0,-0.21568715890126744,-0.7798475485995219,-1.3216363718370845,-1.0077578819178206,-0.18546750259347797,0.0
2019-05-22,1.0,-0.20903598160339074,-0.7731084858869149,-1.3338443502570116,-1.0082063305978897,-0.18473261790964018,0.0
2019-05-23,1.0,-0.2115021150211502,-0.7744577445774458,-1.3607236072360722,-1.0004050040500405,-0.15291152911529116,0.0
2019-05-24,1.0,-0.20159079674650607,-0.7690199074282119,-1.3742416752797377,-1.0016626971644271,-0.14726104345481508,0.0
2019-05-28,1.0,-0.20447298693133337,-0.7572192033053398,-1.379260789509139,-1.002604751425877,-0.1474379126060987,0.0
2019-05-29,1.0,-0.22550293471929747,-0.7599354809803307,-1.3747479725794165,-1.0017473901160445,-0.1185536986424123,0.0
2019-05-30,1.0,-0.23578071901269898,-0.7612681094616348,-1.3616079413342872,-0.9997317116794848,-0.11312824181720622,0.0
2019-05-31,1.0,-0.23419675211381022,-0.767100612893124,-1.3543148570661656,-0.998881581890574,-0.11922337046481456,0.0
2019-06-03,1.0,-0.23131132917038358,-0.7709634255129348,-1.3666815343443355,-0.9944246208742195,-0.09687778768956289,0.0
2019-06-04,1.0,-0.3077094772554797,-0.7625106022052587,-1.365028346948797,-1.0040176777822418,-0.024820320521405294,0.0
2019-06-05,1.0,-0.29546560495465607,-0.751692103516921,-1.3830126078301261,-0.9936297279362973,-0.0,0.0
2019-06-06,1.0,-0.28883183568677795,-0.7556106414058695,-1.400292151741844,-0.9818069142578904,-0.0,0.0
2019-06-07,1.0,-0.2958758314855876,-0.7439024390243902,-1.40039911308204,-0.9944124168514412,-0.0,0.0
2019-06-10,1.0,-0.28532849300513546,-0.7478749778643528,-1.3849389056136001,-1.008987072782008,-0.0,0.0
2019-06-11,1.0,-0.27034703115292447,-0.7467826395668767,-1.4096032661755569,-1.0110055915505458,-0.0,0.0
2019-06-12,1.0,-0.26687347662308886,-0.7555063150897408,-1.4172834035009971,-0.9919787281187681,-0.0,0.0
2019-06-13,1.0,-0.2705292577969034,-0.7716161660973337,-1.4274876890998625,-0.9667272969256022,-0.0,0.0
2019-06-14,1.0,-0.2700481597667123,-0.7748862280740512,-1.4138205275482703,-0.9595723059249769,-0.0,0.0
2019-06-17,1.0,-0.2725706713780919,-0.7662102473498235,-1.4127650176678448,-0.9654593639575972,-0.0,0.0
2019-06-18,1.0,-0.28515140782716486,-0.7936957676642465,-1.4009651142199397,-0.9473614308482381,-0.0,0.0
2019-06-19,1.0,-0.28323520297489924,-0.7737837000309885,-1.4248970737969808,-0.9450174863871795,-0.0,0.0
2019-06-20,1.0,-0.28167827205393176,-0.7803698939992016,-1.4282609659821706,-0.9448263627090078,-0.0,0.0
2019-06-21,1.0,-0.2844196428571429,-0.7741964285714286,-1.4314732142857143,-0.9741964285714285,-0.0,0.0
2019-06-24,1.0,-0.26132700573065903,-0.7821901862464183,-1.463287965616046,-0.9702722063037249,-0.0,0.0
2019-06-25,1.0,-0.2675330495182613,-0.7852565538875196,-1.455075061617746,-0.9734259466726417,-0.0,0.0
2019-06-26,1.0,-0.25087373420557396,-0.793933148131553,-1.4545210144278162,-0.9813603369477552,-0.0,0.0
2019-06-27,1.0,-0.24681271323397377,-0.7892350511761537,-1.470057460944514,-0.9830759561860297,-0.0,0.0
2019-06-28,1.0,-0.24179519368723099,-0.7831330703012912,-1.4777618364418939,-0.9808106169296988,-0.0,0.0
2019-07-01,1.0,-0.23634896440419617,-0.7832870079799156,-1.4814848022953464,-0.9819779431543083,-0.0,0.0
2019-07-02,1.0,-0.22685122967343097,-0.7952336155534651,-1.4821036599023427,-0.9754513282264928,-0.0,0.0
2019-07-03,1.0,-0.22347144456886897,-0.7977603583426652,-1.4831354983202687,-0.97491601343785,-0.0,0.0
2019-07-05,1.0,-0.22612120669590904,-0.7813535046101513,-1.4892578999194344,-0.9790976635932325,-0.0,0.0
2019-07-08,1.0,-0.22700429491768076,-0.7815408017179671,-1.4887258410880457,-0.9765569076592698,-0.0,0.0
2019-07-09,1.0,-0.23450399393100985,-0.7714757463519122,-1.4889107055201034,-0.9676469275737427,-0.0,0.0
2019-07-10,1.0,-0.2521053335115626,-0.7355522880185359,-1.4762732255046118,-0.9918014525687298,-0.0,0.0
2019-07-11,1.0,-0.2560181883024251,-0.7313659058487876,-1.4798056348074182,-0.9906829529243938,-0.0,0.0
2019-07-12,1.0,-0.25468164794007486,-0.7295790975566256,-1.4805154271446406,-0.9938915641162832,-0.0,0.0
2019-07-15,1.0,-0.2637670836486667,-0.7188710323643325,-1.4718871032364331,-0.9972399056225794,-0.0,0.0
2019-07-16,1.0,-0.25557430931864616,-0.727014302211957,-1.449542506884605,-1.0095496135737763,-0.0,0.0
2019-07-17,1.0,-0.2631345008445195,-0.7361098764334607,-1.4423059827540226,-1.0032891812605564,-0.0,0.0
2019-07-18,1.0,-0.2505539306921918,-0.7333156075511832,-1.443720641673314,-1.0038110431622795,-0.0,0.0
2019-07-19,1.0,-0.26172325148479747,-0.7316727240492865,-1.4362201932452798,-1.0026150163992553,-0.0,0.0
2019-07-22,1.0,-0.26285258823008456,-0.721693309126334,-1.4247442766682903,-1.0188637470663773,-0.0,0.0
2019-07-23,1.0,-0.2634049147664379,-0.7248616338277618,-1.4259464246181095,-1.0135045384104493,-0.0,0.0
2019-07-24,1.0,-0.26680217400910256,-0.7206044805797357,-1.4395298484379833,-0.9918253722769651,-0.0,0.0
2019-07-25,1.0,-0.26481497836262474,-0.7199947010509582,-1.4434778768877508,-0.9875033118431511,-0.0,0.0
2019-07-26,1.0,-0.2609193882498127,-0.7046586451584468,-1.4472211203666974,-0.9946229450394465,-0.0,0.0
2019-07-29,1.0,-0.2706250275294014,-0.6929040214949566,-1.4395454345240717,-1.0015856935206802,-0.0,0.0
2019-07-30,1.0,-0.2662701035470368,-0.6970257766027759,-1.4412425644415068,-1.0017184401850627,-0.0,0.0
2019-07-31,1.0,-0.2696915178375532,-0.701039975426741,-1.4352099697222345,-0.9820966255649656,-0.0,0.0
2019-08-01,1.0,-0.265190705830776,-0.7192897851819378,-1.4368259535291539,-0.9627356422621657,-0.0,0.0
2019-08-02,1.0,-0.2527096406160867,-0.722497696256966,-1.4438544912018956,-0.9690201412962394,-0.0,0.0
2019-08-05,1.0,-0.24510018853860657,-0.7214451703424387,-1.4384180295523306,-0.9796553689656684,-0.0,0.0
2019-08-06,1.0,-0.2397886256334734,-0.7204054229653052,-1.4327543639277516,-0.9384935244943042,-0.0,0.0
2019-08-07,1.0,-0.17779106674640047,-0.7768526611159667,-1.375362252173513,-1.1143566861401168,-0.15566493398960396,0.0
