Date,AC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.19595707913032995,-1.2154081099545875,-0.0,-0.7968894425913274,-0.8105533898645663,0.0
2018-10-22,1.0,-0.19652970237377998,-1.2103064626260192,-0.0,-0.7980479575852513,-0.8116640559103507,0.0
2018-10-23,1.0,-0.1999919681940484,-1.2104333159310872,-0.0,-0.7953094253242841,-0.8101682663346853,0.0
2018-10-24,1.0,-0.19774124834210843,-1.214300068325228,-0.0,-0.7964310116152887,-0.8106587355813673,0.0
2018-10-25,1.0,-0.14645096369688057,-1.151637123616379,-0.0,-0.8052480842170446,-0.7669711277962691,0.0
2018-10-26,1.0,-0.12980218437332927,-1.1322080501031087,-0.0,-0.8035591537462766,-0.7532651034904148,0.0
2018-10-29,1.0,-0.11124188465773187,-1.137059113861574,-0.0,-0.7944113292076389,-0.7539010592657276,0.0
2018-10-30,1.0,-0.08852758633819442,-1.1419106728096562,-0.0,-0.7998324639226289,-0.7773673990023989,0.0
2018-10-31,1.0,-0.0948819641170916,-1.114032105760151,-0.0,-0.7974315391879132,-0.7707648725212465,0.0
2018-11-01,1.0,-0.07316428948758585,-1.1314995094709834,-0.0,-0.7969964530978795,-0.7716398762357558,0.0
2018-11-02,1.0,-0.0789020371479928,-1.0980002995805873,-0.0,-0.8036998202516478,-0.764117735170761,0.0
2018-11-05,1.0,-0.06902344048255325,-1.1676338092692984,-0.0,-0.8319462472321906,-0.7490264946170879,0.0
2018-11-06,1.0,-0.06340788563523173,-1.1676658212281916,-0.0,-0.8459764814387826,-0.7658519714088079,0.0
2018-11-07,1.0,-0.06631351016936045,-1.1737297966127909,-0.0,-0.8545356120949655,-0.7720980589281571,0.0
2018-11-08,1.0,-0.02905819295558959,-1.1767228177641655,-0.0,-0.8427258805513017,-0.7799770290964778,0.0
2018-11-09,1.0,-0.028047506673372278,-1.1897558899764014,-0.0,-0.8602653874424543,-0.7905528260280862,0.0
2018-11-12,1.0,-0.026435277820532555,-1.1694243496998615,-0.0,-0.8662844389718332,-0.7857472679698322,0.0
2018-11-13,1.0,-0.0,-1.1746196403872753,-0.0,-0.8795143691409252,-0.7878822806208698,0.0
2018-11-14,1.0,-0.0,-1.1862995662949194,-0.0,-0.8884371127633208,-0.7975913878562576,0.0
2018-11-15,1.0,-0.0,-1.1858236067094379,-0.0,-0.8886527015536831,-0.7904073587385019,0.0
2018-11-16,1.0,-0.0,-1.1727768959777012,-0.0,-0.8917579652355697,-0.8067825481011188,0.0
2018-11-19,1.0,-0.0,-1.1728356822053585,-0.0,-0.8915905219142016,-0.8073021527024934,0.0
2018-11-20,1.0,-0.0,-1.150682298673842,-0.0,-0.8757255429559869,-0.8175283490294062,0.0
2018-11-21,1.0,-0.0,-1.1422267868690326,-0.0,-0.8685381718589524,-0.7930693445927954,0.0
2018-11-23,1.0,-0.0,-1.1354657346907766,-0.0,-0.8702704756116092,-0.7930785594894394,0.0
2018-11-26,1.0,-0.0,-1.1432751871698401,-0.0,-0.8672519287044427,-0.7898757268270438,0.0
2018-11-27,1.0,-0.0,-1.156189389617798,-0.0,-0.8620270013310515,-0.7847879825061798,0.0
2018-11-28,1.0,-0.0,-1.1754352474037875,-0.0,-0.8585445937690898,-0.7840180207697007,0.0
2018-11-29,1.0,-0.0,-1.1488415897532491,-0.0,-0.8382746279902052,-0.7800715765680919,0.0
2018-11-30,1.0,-0.0,-1.149141307622778,-0.0,-0.8389575173244954,-0.7780958119915639,0.0
2018-12-03,1.0,-0.0,-1.1489193463363205,-0.0,-0.8386550192032534,-0.7778070637849236,0.0
2018-12-04,1.0,-0.0,-1.153094951923077,-0.0,-0.8296649639423078,-0.7732496995192308,0.0
2018-12-06,1.0,-0.0,-1.077992810718565,-0.0,-0.8197959405976545,-0.7331614683562688,0.0
2018-12-07,1.0,-0.0,-1.0783808313668544,-0.0,-0.8204755854056999,-0.7315665275004538,0.0
2018-12-10,1.0,-0.0,-1.0730465949820787,-0.0,-0.8052329749103941,-0.7059498207885304,0.0
2018-12-11,1.0,-0.0,-1.1923092107860553,-0.0,-0.8852698487899245,-0.8704252043112637,0.0
2018-12-12,1.0,-0.0,-1.214598657502311,-0.0,-0.9053820491177298,-0.8995136460468668,0.0
2018-12-13,1.0,-0.0,-1.2091992911229257,-0.0,-0.9197680038666023,-0.8987433542774287,0.0
2018-12-14,1.0,-0.0,-1.1842019808410456,-0.0,-0.9618850462737457,-0.913013476213671,0.0
2018-12-17,1.0,-0.0,-1.1826845093268452,-0.0,-0.932603406326034,-0.9399026763990268,0.0
2018-12-18,1.0,-0.0,-1.1634076523001249,-0.0,-0.9235576341571584,-0.94480506390356,0.0
2018-12-19,1.0,-0.0,-1.1654417703117428,-0.0,-0.9263446939105152,-0.9463737683734453,0.0
2018-12-20,1.0,-0.0,-1.1444564824846517,-0.0,-0.9313430440191004,-0.9368805425143454,0.0
2018-12-21,1.0,-0.0,-1.1768945718125177,-0.0,-0.9758520991977847,-0.9194119802907521,0.0
2018-12-24,1.0,-0.0,-1.1380873365980009,-0.0,-0.9600550406734387,-0.9489254927354406,0.0
2018-12-26,1.0,-0.0,-1.1538861970928604,-0.0,-0.9228366635966844,-0.9276418532014575,0.0
2018-12-27,1.0,-0.0,-1.0850447704324633,-0.0,-0.8016003048199657,-0.9236044960944941,0.0
2018-12-28,1.0,-0.0,-1.1153652976857396,-0.0,-0.8162114128964958,-0.9319630645597495,0.0
2018-12-31,1.0,-0.0,-1.1126192507562243,-0.0,-0.8250601101372839,-0.9404327929884434,0.0
2019-01-02,1.0,-0.0,-1.1209778194314277,-0.0,-0.8371993127147767,-0.9468915963761325,0.0
2019-01-03,1.0,-0.0,-1.120039024390244,-0.0,-0.8407414634146342,-0.9416585365853659,0.0
2019-01-04,1.0,-0.0,-1.1328067239970427,-0.0,-0.8050507801859994,-0.953305576092455,0.0
2019-01-07,1.0,-0.0,-1.0897499522809695,-0.0,-0.800343577018515,-0.9274288986447794,0.0
2019-01-08,1.0,-0.0,-1.1070261123716496,-0.0,-0.801830558012537,-0.9368534399876938,0.0
2019-01-09,1.0,-0.0,-1.092485992785325,-0.0,-0.8006754163788472,-0.9443932765369561,0.0
2019-01-10,1.0,-0.0,-1.0883233532934133,-0.0,-0.8069629970827576,-0.9431905419929373,0.0
2019-01-11,1.0,-0.0,-1.0645916487565243,-0.0,-0.8115980964077371,-0.9616595026097636,0.0
2019-01-14,1.0,-0.0,-1.0653150558691395,-0.0,-0.8167261836193987,-0.9577621625772761,0.0
2019-01-15,1.0,-0.0,-1.0575503420554244,-0.0,-0.8262667645808371,-0.9812159393962817,0.0
2019-01-16,1.0,-0.0,-1.0541751999690867,-0.0,-0.812473434058503,-0.9974883109857412,0.0
2019-01-17,1.0,-0.0,-1.0133348443638561,-0.0,-0.78558476881233,-0.9786566938652161,0.0
2019-01-18,1.0,-0.0,-1.0096916971916974,-0.0,-0.7983440170940171,-1.0075931013431014,0.0
2019-01-22,1.0,-0.0,-1.0692268425805944,-0.0,-0.778497663643146,-1.0789256685121922,0.0
2019-01-23,1.0,-0.0,-1.0213705543726834,-0.0,-0.7828641274347449,-1.1386720290197934,0.0
2019-01-24,1.0,-0.0,-1.0165472467439929,-0.0,-0.8030560943747279,-1.1390681287359963,0.0
2019-01-25,1.0,-0.0,-0.9635429410325422,-0.0,-0.8632248593100074,-1.25120300138651,0.0
2019-01-28,1.0,-0.0,-0.9429213483146068,-0.0,-0.8951991828396323,-1.2476813074565882,0.0
2019-01-29,1.0,-0.0,-0.9236613009198423,-0.0,-0.8978318002628122,-1.2849457950065704,0.0
2019-01-30,1.0,-0.0,-0.9209478050182743,-0.0,-0.8946655168165578,-1.2909942096833804,0.0
2019-01-31,1.0,-0.0,-0.9489582049069166,-0.0,-0.8126001726051042,-1.3480869600953438,0.0
2019-02-01,1.0,-0.0,-0.9501010350942307,-0.0,-0.8452307311641717,-1.3285496309126148,0.0
2019-02-04,1.0,-0.0,-0.9504046911133135,-0.0,-0.8580277502477701,-1.3210687148992404,0.0
2019-02-05,1.0,-0.0,-0.9440360151990748,-0.0,-0.8545762431851974,-1.3315711217578061,0.0
2019-02-06,1.0,-0.0,-0.9238323155636243,-0.0,-0.8612394784617924,-1.3410628816636407,0.0
2019-02-07,1.0,-0.0,-0.9253731343283582,-0.0,-0.8499628927187268,-1.3476539952172837,0.0
2019-02-08,1.0,-0.0,-0.9203770308818058,-0.0,-0.8668816404150647,-1.3468932159245939,0.0
2019-02-11,1.0,-0.0,-0.9071835140637334,-0.0,-0.8700818480202751,-1.3774564792887116,0.0
2019-02-12,1.0,-0.0,-0.9092803267075051,-0.0,-0.890944701421011,-1.3669625369837897,0.0
2019-02-13,1.0,-0.0,-0.9089023479631627,-0.0,-0.885464199784286,-1.3539782626731935,0.0
2019-02-14,1.0,-0.0,-0.8446461130449197,-0.0,-0.9366815846179346,-1.3625476545665505,0.0
2019-02-15,1.0,-0.0,-0.8545831605143094,-0.0,-0.9334301119867274,-1.3596433015346328,0.0
2019-02-19,1.0,-0.0,-0.8225973273757808,-0.0,-0.9607380745521493,-1.3538537917338958,0.0
2019-02-20,1.0,-0.0,-0.8154628940183668,-0.0,-0.9725324729047737,-1.3486390336725407,0.0
2019-02-21,1.0,-0.0,-0.823860113265264,-0.0,-0.969699475011368,-1.3402091686991031,0.0
2019-02-22,1.0,-0.0,-0.8375451263537906,-0.0,-0.9386691828027568,-1.3261814899901543,0.0
2019-02-25,1.0,-0.0,-0.8347833257741311,-0.0,-0.9566239228136725,-1.3317940048653776,0.0
2019-02-26,1.0,-0.0,-0.8390669846788211,-0.0,-0.9005134009782917,-1.3029874277398228,0.0
2019-02-27,1.0,-0.0,-0.8339371980676328,-0.0,-0.9151771336553945,-1.2766505636070853,0.0
2019-02-28,1.0,-0.0,-0.8402290507298975,-0.0,-0.9219291878377288,-1.2704250342769576,0.0
2019-03-01,1.0,-0.0,-0.844727507255724,-0.0,-0.9166801031925186,-1.2695501451144793,0.0
2019-03-04,1.0,-0.0,-0.8243330378012412,-0.0,-0.921939227855243,-1.2837511082453454,0.0
2019-03-05,1.0,-0.0,-0.8027494272026661,-0.0,-1.0487398458654444,-1.3142678608623202,0.0
2019-03-06,1.0,-0.0,-0.7977918113002385,-0.0,-1.072937141901217,-1.3114466145288781,0.0
2019-03-07,1.0,-0.0,-0.7699587276441405,-0.0,-1.100512777754617,-1.2984950181348232,0.0
2019-03-08,1.0,-0.0,-0.7529590801487995,-0.0,-1.154759891782212,-1.3195383834967873,0.0
2019-03-11,1.0,-0.0,-0.7515961777434975,-0.0,-1.1601748296696233,-1.3732699147276857,0.0
2019-03-12,1.0,-0.0,-0.6910070195576354,-0.0,-1.2405191823760542,-1.4832899209747914,0.0
2019-03-13,1.0,-0.0,-0.7103312795785337,-0.0,-1.2694437003303867,-1.4849540137512278,0.0
2019-03-14,1.0,-0.0,-0.7172180417649939,-0.0,-1.2544636893895542,-1.4808762634133308,0.0
2019-03-15,1.0,-0.0,-0.7133229189912965,-0.0,-1.2626645837982593,-1.4873019415309083,0.0
2019-03-18,1.0,-0.0,-0.7543361859869113,-0.0,-1.3095052857992768,-1.5126081186215732,0.0
2019-03-19,1.0,-0.0,-0.7718552215189872,-0.0,-1.5200751582278482,-1.6527393196202531,0.0
2019-03-20,1.0,-0.0,-0.7617033978409035,-0.0,-1.523108303069499,-1.6900651708870207,0.0
2019-03-21,1.0,-0.0,-0.7618739742378275,-0.0,-1.5539364400457552,-1.6575819366389812,0.0
2019-03-22,1.0,-0.0,-0.7573544227281886,-0.0,-1.6299617167036065,-1.6499093290348579,0.0
2019-03-25,1.0,-0.0,-0.6437855201383741,-0.0,-1.6590560909315544,-1.639090684457623,0.0
2019-03-26,1.0,-0.0,-0.6647401723880225,-0.0,-1.6534801454835335,-1.664092471725375,0.0
2019-03-27,1.0,-0.0,-0.6462771252239697,-0.0,-1.6631992832968348,-1.6676289070276729,0.0
2019-03-28,1.0,-0.0,-0.6390715281928672,-0.0,-1.6532675831839012,-1.6887826260211198,0.0
2019-03-29,1.0,-0.0,-0.6225563163639972,-0.0,-1.64900267936886,-1.6902351890443585,0.0
2019-04-01,1.0,-0.0,-0.6394828443560417,-0.0,-1.653953257086027,-1.6792143212332173,0.0
2019-04-02,1.0,-0.0,-0.6637155010386784,-0.0,-1.6751904243743199,-1.6071817192600653,0.0
2019-04-03,1.0,-0.0,-0.6652992635793011,-0.0,-1.6717738348242968,-1.6052982750951414,0.0
2019-04-04,1.0,-0.0,-0.6611340257416886,-0.0,-1.701138001292054,-1.6071659295333698,0.0
2019-04-05,1.0,-0.0,-0.6379301782787903,-0.0,-1.7152505338431743,-1.6128023042161197,0.0
2019-04-08,1.0,-0.0,-0.6247703232854944,-0.0,-1.7241396434424194,-1.6170730496101702,0.0
2019-04-09,1.0,-0.0,-0.6075652477668546,-0.0,-1.7731922750636258,-1.6095114526672987,0.0
2019-04-10,1.0,-0.0,-0.5825791289564478,-0.0,-1.8145407270363518,-1.6031301565078253,0.0
2019-04-11,1.0,-0.0,-0.584185720016045,-0.0,-1.8320296831127154,-1.5978239069394304,0.0
2019-04-12,1.0,-0.0,-0.5843739030138909,-0.0,-1.8337094428564265,-1.5967102953713455,0.0
2019-04-15,1.0,-0.0,-0.5912618423704898,-0.0,-1.8290667204192703,-1.6189780286232613,0.0
2019-04-16,1.0,-0.0,-0.5870954753636318,-0.0,-1.8266143238210275,-1.619256127636016,0.0
2019-04-17,1.0,-0.0,-0.5742289860915137,-0.0,-1.8468554726869582,-1.6182221326345496,0.0
2019-04-18,1.0,-0.0,-0.5705354441867501,-0.0,-1.8382575375617627,-1.6330543511142486,0.0
2019-04-22,1.0,-0.0,-0.5626083409809319,-0.0,-1.8737636382175997,-1.6620271234832262,0.0
2019-04-23,1.0,-0.0,-0.5702618549333878,-0.0,-1.8716247256393241,-1.66249808585575,0.0
2019-04-24,1.0,-0.0,-0.5334561080417434,-0.0,-1.8856148966646205,-1.6965418457131165,0.0
2019-04-25,1.0,-0.0,-0.5284308225814678,-0.0,-1.8946912132184204,-1.6765770819521648,0.0
2019-04-26,1.0,-0.0,-0.5067041965199591,-0.0,-1.9404810644831116,-1.6705220061412487,0.0
2019-04-29,1.0,-0.0,-0.49795396419437343,-0.0,-1.9388746803069052,-1.6782608695652173,0.0
2019-04-30,1.0,-0.0,-0.49248081841432223,-0.0,-1.9425063938618925,-1.6801023017902812,0.0
2019-05-01,1.0,-0.0,-0.48027699410105157,-0.0,-1.960553988202103,-1.6886894075403949,0.0
2019-05-02,1.0,-0.0,-0.4763004001231148,-0.0,-1.9668103006053144,-1.6866728224068943,0.0
2019-05-03,1.0,-0.0,-0.4854488528460709,-0.0,-1.9629420520453729,-1.6842888672175742,0.0
2019-05-06,1.0,-0.0,-0.4233651575813572,-0.0,-1.9904013961605584,-1.7191766759059646,0.0
2019-05-07,1.0,-0.0,-0.41661950090043737,-0.0,-1.9986622073578597,-1.730074607666581,0.0
2019-05-08,1.0,-0.0,-0.4182259898687067,-0.0,-1.989610255349943,-1.761190943864365,0.0
2019-05-09,1.0,-0.0,-0.4171310629514964,-0.0,-1.980753353973168,-1.7620743034055728,0.0
2019-05-10,1.0,-0.0,-0.41441302220161746,-0.0,-1.9823829392675012,-1.754391387214753,0.0
2019-05-13,1.0,-0.0,-0.4124619904138535,-0.0,-1.9779930938514663,-1.7633871050868422,0.0
2019-05-14,1.0,-0.0,-0.3569086414770721,-0.0,-1.9653432880996822,-1.7223931796398124,0.0
2019-05-15,1.0,-0.0,-0.36227696674776966,-0.0,-2.0077047850770477,-1.698955798864558,0.0
2019-05-16,1.0,-0.0,-0.3685064112310577,-0.0,-2.0013177233794535,-1.6983427094419947,0.0
2019-05-17,1.0,-0.0,-0.35111630982047504,-0.0,-2.0131719473122107,-1.721354828866399,0.0
2019-05-20,1.0,-0.0,-0.33741240987102666,-0.0,-2.016248603635625,-1.724078399512542,0.0
2019-05-21,1.0,-0.0,-0.3412654117408291,-0.0,-2.008371809833071,-1.7242376579227767,0.0
2019-05-22,1.0,-0.0,-0.3232010555160864,-0.0,-2.0292804222064347,-1.722064345884502,0.0
2019-05-23,1.0,-0.0,-0.3188082691528172,-0.0,-2.047122010539116,-1.7009525739764897,0.0
2019-05-24,1.0,-0.0,-0.2927357967434592,-0.0,-2.0470837324192166,-1.701265312295206,0.0
2019-05-28,1.0,-0.0,-0.2939308398023994,-0.0,-2.0442080854924893,-1.7026918036092349,0.0
2019-05-29,1.0,-0.0,-0.301415236374586,-0.0,-2.0382916792130885,-1.6789119743049283,0.0
2019-05-30,1.0,-0.0,-0.2961536537788226,-0.0,-2.0259590856799883,-1.6796878907617667,0.0
2019-05-31,1.0,-0.0,-0.29788404782151967,-0.0,-2.0198089140113047,-1.6845580511230054,0.0
2019-06-03,1.0,-0.0,-0.3108289101641946,-0.0,-2.030854705094499,-1.6188799047571802,0.0
2019-06-04,1.0,-0.0,-0.3111011860453575,-0.0,-2.055481117562404,-1.5960001985013152,0.0
2019-06-05,1.0,-0.0,-0.2982919786619683,-0.0,-2.1070327411540157,-1.4887192286986737,0.0
2019-06-06,1.0,-0.0,-0.31064204907194276,-0.0,-2.1166070816396494,-1.470150350164063,0.0
2019-06-07,1.0,-0.0,-0.3433083146505507,-0.0,-2.0775904084218735,-1.4528219124671022,0.0
2019-06-10,1.0,-0.0,-0.36487067935172346,-0.0,-1.9819763828464885,-1.4339532437730076,0.0
2019-06-11,1.0,-0.0,-0.3712756725484524,-0.0,-2.021405843216662,-1.4284543438434096,0.0
2019-06-12,1.0,-0.0,-0.3853004548719176,-0.0,-1.9930572180991142,-1.409767775915729,0.0
2019-06-13,1.0,-0.0,-0.4043246871553915,-0.0,-1.989020472742964,-1.4012082274536126,0.0
2019-06-14,1.0,-0.0,-0.3943985088180471,-0.0,-2.0134301964345456,-1.3716006308846724,0.0
2019-06-17,1.0,-0.0,-0.38964265239824186,-0.0,-2.021163768392891,-1.366567934263329,0.0
2019-06-18,1.0,-0.0,-0.3886183519526401,-0.0,-2.0201470447818197,-1.3654158311849516,0.0
2019-06-19,1.0,-0.0,-0.3715804736587724,-0.0,-2.1028999516674722,-1.3587723537941034,0.0
2019-06-20,1.0,-0.0,-0.3708847237059338,-0.0,-2.115470525395746,-1.3694279887345828,0.0
2019-06-21,1.0,-0.0,-0.3822558726460881,-0.0,-2.0997864492331586,-1.371432731508445,0.0
2019-06-24,1.0,-0.0,-0.3530040832199106,-0.0,-2.092358545595956,-1.4156134551818005,0.0
2019-06-25,1.0,-0.0,-0.3444136657433056,-0.0,-2.0986538368080865,-1.4167274141031247,0.0
2019-06-26,1.0,-0.0,-0.3352441097886811,-0.0,-2.0476074811756133,-1.4750546514452272,0.0
2019-06-27,1.0,-0.0,-0.3478685482689584,-0.0,-2.0839396454905024,-1.4512427364617413,0.0
2019-06-28,1.0,-0.0,-0.3479554991704889,-0.0,-2.081975212257246,-1.449546208646433,0.0
2019-07-01,1.0,-0.0,-0.3614529280948851,-0.0,-2.0916728440820362,-1.48880652335063,0.0
2019-07-02,1.0,-0.0,-0.3643696817667601,-0.0,-2.0821897594805963,-1.4720377748266196,0.0
2019-07-03,1.0,-0.0,-0.34890965732087226,-0.0,-2.1181328190673985,-1.4778222815605995,0.0
2019-07-05,1.0,-0.0,-0.337127022613687,-0.0,-2.1204413875006187,-1.4907219555643525,0.0
2019-07-08,1.0,-0.0,-0.336016195931266,-0.0,-2.117667390874975,-1.484050957930081,0.0
2019-07-09,1.0,-0.0,-0.3304262133530426,-0.0,-2.1120965755112096,-1.48479921162848,0.0
2019-07-10,1.0,-0.0,-0.302910705476073,-0.0,-2.14178589047854,-1.488702516033547,0.0
2019-07-11,1.0,-0.0,-0.2991554304341384,-0.0,-2.1550847039067516,-1.484763174791327,0.0
2019-07-12,1.0,-0.0,-0.29748803237427823,-0.0,-2.1614272319005083,-1.4761881261412426,0.0
2019-07-15,1.0,-0.0,-0.31037224790020373,-0.0,-2.214651359276378,-1.4449083047562248,0.0
2019-07-16,1.0,-0.0,-0.31447603897395104,-0.0,-2.219874726585802,-1.436816464505866,0.0
2019-07-17,1.0,-0.0,-0.3374175306314797,-0.0,-2.2023413859814474,-1.4208046034029467,0.0
2019-07-18,1.0,-0.0,-0.3377937981433932,-0.0,-2.1892652577523206,-1.4106754888406083,0.0
2019-07-19,1.0,-0.0,-0.34010177362778515,-0.0,-2.1901585890025195,-1.4102070055827283,0.0
2019-07-22,1.0,-0.0,-0.2887590237194912,-0.0,-2.1628443746009918,-1.4593134606885034,0.0
2019-07-23,1.0,-0.0,-0.29734904270986745,-0.0,-2.1568973981345114,-1.4548846342660777,0.0
2019-07-24,1.0,-0.0,-0.30333595748868336,-0.0,-2.176638456996654,-1.4403660696713245,0.0
2019-07-25,1.0,-0.0,-0.2758721071272622,-0.0,-2.1834457328610934,-1.3924603367134054,0.0
2019-07-26,1.0,-0.0,-0.23990260670295044,-0.0,-2.1536331519144465,-1.3806454693020147,0.0
2019-07-29,1.0,-0.0,-0.19872897553516822,-0.0,-2.1550554281345566,-1.4245030581039755,0.0
2019-07-30,1.0,-0.0,-0.19795596733368356,-0.0,-2.1497206170304217,-1.4281484311571708,0.0
2019-07-31,1.0,-0.0,-0.23311100524059075,-0.0,-2.1206288708909007,-1.4104811815150071,0.0
2019-08-01,1.0,-0.0,-0.2551612596327657,-0.0,-2.1105032822757113,-1.3913043478260871,0.0
2019-08-02,1.0,-0.0,-0.23755408682421186,-0.0,-2.122200561076506,-1.3950834482430698,0.0
2019-08-05,1.0,-0.0,-0.23165583645591237,-0.0,-2.113314044490822,-1.3981881136460657,0.0
2019-08-06,1.0,-0.0,-0.23648586426006077,-0.0,-1.9994014181784694,-1.368588267796298,0.0
2019-08-07,1.0,-0.0,-0.2536759653703449,-0.0,-1.9601942192295359,-1.3667720214374055,0.0
2019-08-08,1.0,-0.0,-0.24891050048167349,-0.0,-1.9665122253314373,-1.3719436671406946,0.0
2019-08-09,1.0,-0.0,-0.2089052100068855,-0.0,-1.9503327977966491,-1.4310764287353683,0.0
2019-08-12,1.0,-0.0,-0.1980854197349043,-0.0,-2.0014727540500736,-1.40279823269514,0.0
2019-08-13,1.0,-0.0,-0.16606249713210663,-0.0,-2.0066993988895514,-1.4158674803836093,0.0
2019-08-14,1.0,-0.0,-0.18369957512906027,-0.0,-1.9784823427292249,-1.4063228105441088,0.0
2019-08-15,1.0,-0.0,-0.22427919748438815,-0.0,-1.9107577837813898,-1.2938571238761682,0.0
2019-08-16,1.0,-0.0,-0.2200869873957039,-0.0,-1.9266820521924375,-1.2914077756080242,0.0
2019-08-19,1.0,-0.0,-0.19479318091714024,-0.0,-1.9329544953966789,-1.277388661292454,0.0
2019-08-20,1.0,-0.0,-0.20221266133988935,-0.0,-1.9305470190534726,-1.2574413908156994,0.0
2019-08-21,1.0,-0.0,-0.20165042577473447,-0.0,-1.9330172943551927,-1.2547625318233693,0.0
2019-08-22,1.0,-0.0,-0.20531400966183574,-0.0,-1.9411506368028106,-1.2452788757136584,0.0
2019-08-23,1.0,-0.0,-0.20076339226955645,-0.0,-1.9387092528407845,-1.247883122011144,0.0
2019-08-26,1.0,-0.0,-0.17476397810061645,-0.0,-1.923912574901927,-1.2122257188429537,0.0
2019-08-27,1.0,-0.0,-0.16477297273944788,-0.0,-1.9225817600552988,-1.2328595498336719,0.0
2019-08-28,1.0,-0.0,-0.13285559174809988,-0.0,-1.9866232356134634,-1.2235830618892507,0.0
2019-08-29,1.0,-0.0,-0.10536108346674743,-0.0,-1.9982692224481848,-1.2232703041841548,0.0
2019-08-30,1.0,-0.0,-0.08312905861609256,-0.0,-2.0128155506816325,-1.2045757536661938,0.0
2019-09-03,1.0,-0.0,-0.09653539918226813,-0.0,-2.0173875618678716,-1.1898859479233914,0.0
2019-09-04,1.0,-0.0,-0.08171122994652405,-0.0,-2.0090267379679143,-1.187336898395722,0.0
2019-09-05,1.0,-0.0,-0.10638297872340427,-0.0,-2.005744680851064,-1.1432340425531915,0.0
2019-09-06,1.0,-0.0,-0.09424886126601677,-0.0,-2.060150696011238,-1.1025073432378356,0.0
2019-09-09,1.0,-0.0,-0.10184595798854233,-0.0,-2.047655421175472,-1.094080203691916,0.0
2019-09-10,1.0,-0.0,-0.09678650161098863,-0.0,-2.068127861624555,-1.0745294217398678,0.0
2019-09-11,1.0,-0.0,-0.10501142808769999,-0.0,-2.061161432320325,-1.066409887412173,0.0
2019-09-12,1.0,-0.0,-0.10255542392959893,-0.0019038754442376037,-2.0594009138602134,-1.0669317989507532,0.0
2019-09-13,1.0,-0.0,-0.0958927287339791,-0.01488938708176473,-2.062560805380483,-1.0565965906687536,0.0
2019-09-16,1.0,-0.0,-0.07107020108244774,-0.0,-1.9124955556433452,-0.9669734918816417,0.0
2019-09-17,1.0,-0.0,-0.02946273830155979,-0.0,-1.925003938868757,-0.9844020797227037,0.0
2019-09-18,1.0,-0.0,-0.04035274201803079,-0.0,-1.9174048265816304,-0.9790953112082201,0.0
2019-09-19,1.0,-0.0,-0.028919449901768174,-0.0,-1.9319056974459725,-0.9684872298624755,0.0
2019-09-20,1.0,-0.0,-0.04703291517558693,-0.016831177002634787,-1.9124228243344212,-0.956231074757167,0.0
2019-09-23,1.0,-0.0,-0.0473976596666798,-0.0236003309562271,-1.912217800717072,-0.9567392931720579,0.0
