Date,EGO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.6390665825750068,-2.7423191278493553,-0.0,-2.429858545814938,-2.198576448328678,0.0
2018-11-15,1.0,-0.6361263612636127,-2.7475474754747546,-0.0,-2.4401944019440194,-2.176221762217622,0.0
2018-11-16,1.0,-0.6234578937958162,-2.7120507777579115,-0.0,-2.425531914893617,-2.178705524763097,0.0
2018-11-19,1.0,-0.6195126321447769,-2.7200322522845366,-0.0,-2.434330765095861,-2.185181867048916,0.0
2018-11-20,1.0,-0.49321868628667676,-2.689477883166386,-0.0,-2.441716159914901,-2.240049640989274,0.0
2018-11-21,1.0,-0.49538889855576823,-2.6491212806681745,-0.0,-2.410388028536628,-2.145293196450322,0.0
2018-11-23,1.0,-0.49527361026797334,-2.6272656317752148,-0.0,-2.4092446448703497,-2.140490850750152,0.0
2018-11-26,1.0,-0.49445311145779164,-2.627405096203848,-0.0,-2.4069162766510663,-2.138238862887849,0.0
2018-11-27,1.0,-0.4649459365190094,-2.6773630973142657,-0.0,-2.4258807115451693,-2.151726543425183,0.0
2018-11-28,1.0,-0.4657247514390372,-2.6810570381998957,-0.0,-2.423861852433281,-2.1507936507936507,0.0
2018-11-29,1.0,-0.37101870036717616,-2.6247971992144135,-0.0,-2.394842455810776,-2.148322090342413,0.0
2018-11-30,1.0,-0.36998628728145355,-2.6345560507370585,-0.0,-2.403753856702091,-2.1621528968117927,0.0
2018-12-03,1.0,-0.3654948250791207,-2.6313403472756822,-0.0,-2.399281498588658,-2.157557095201437,0.0
2018-12-04,1.0,-0.34106551108845273,-2.6308947234259494,-0.0,-2.3809159656725294,-2.1440224318123886,0.0
2018-12-06,1.0,-0.29834480498197313,-2.4391183218616845,-0.0,-2.3938053097345136,-2.0627663061291384,0.0
2018-12-07,1.0,-0.3033680242563304,-2.4389904121937227,-0.0,-2.3944931574203068,-2.057854625911661,0.0
2018-12-10,1.0,-0.20961440462034994,-2.600730422965857,-0.0,-2.558009172753525,-2.1249363003227453,0.0
2018-12-11,1.0,-0.21931538265522804,-2.5974687845069226,-0.0,-2.5598403125796314,-2.1173872419943938,0.0
2018-12-12,1.0,-0.22118406523401002,-2.596874203686401,-0.0,-2.5597553724624142,-2.116198080353351,0.0
2018-12-13,1.0,-0.2202743902439024,-2.5824017615176147,-0.0,-2.559451219512195,-2.106707317073171,0.0
2018-12-14,1.0,-0.22389702769074435,-2.580997544245914,-0.0,-2.5572021339656197,-2.106105512744517,0.0
2018-12-17,1.0,-0.1739897504830715,-2.572964798790221,-0.0,-2.5178526421910443,-2.1364361925564985,0.0
2018-12-18,1.0,-0.14079584154866462,-2.716884746370317,-0.0,-2.7422477146442015,-2.3622512995160423,0.0
2018-12-19,1.0,-0.15038133692238673,-2.717362045760431,-0.0,-2.7415881561238225,-2.363301929116196,0.0
2018-12-20,1.0,-0.14647489632048002,-2.654195711638578,-0.0,-2.706167828465543,-2.3169504985440748,0.0
2018-12-21,1.0,-0.1263823064770932,-2.6621028611549935,-0.0,-2.722134456731613,-2.266017202036159,0.0
2018-12-24,1.0,-0.058772538141470175,-2.5907593619972262,-0.0,-2.7037968099861303,-2.3151872399445215,0.0
2018-12-26,1.0,-0.04943743607228094,-2.603477667916809,-0.0,-2.6160927378111154,-2.2547732696897373,0.0
2018-12-27,1.0,-0.0,-2.4371396540679053,-0.0,-2.34513132607303,-2.2254163997437537,0.0
2018-12-28,1.0,-0.0,-2.4515430861723444,-0.0,-2.344048096192385,-2.220440881763527,0.0
2018-12-31,1.0,-0.0,-2.4490614471362107,-0.0,-2.3480667415369805,-2.224691159955078,0.0
2019-01-02,1.0,-0.0,-2.446697659506252,-0.0,-2.340654055787111,-2.228037832638666,0.0
2019-01-03,1.0,-0.0,-2.490619902120718,-0.0,-2.362398042414356,-2.303507340946166,0.0
2019-01-04,1.0,-0.0,-2.6529532263571185,-0.0,-2.414561283714578,-2.467736428815295,0.0
2019-01-07,1.0,-0.0,-2.641161178509532,-0.0,-2.5155112651646445,-2.508838821490468,0.0
2019-01-08,1.0,-0.0,-2.593776935011205,-0.0,-2.5314600930873987,-2.494052749525944,0.0
2019-01-09,1.0,-0.0,-2.5581175255958013,-0.0,-2.531102125096791,-2.514411081476383,0.0
2019-01-10,1.0,-0.0,-2.552368647717485,-0.0,-2.545736434108527,-2.515073212747631,0.0
2019-01-11,1.0,-0.0,-2.5388447085554486,-0.0,-2.6044743511316963,-2.595647994407061,0.0
2019-01-14,1.0,-0.0,-2.533234602317275,-0.0,-2.595696489241223,-2.5826291488805646,0.0
2019-01-15,1.0,-0.0,-2.5252445842068485,-0.0,-2.594339622641509,-2.615653389238295,0.0
2019-01-16,1.0,-0.0,-2.512778307199168,-0.0,-2.5293251321147014,-2.621155678766352,0.0
2019-01-17,1.0,-0.0,-2.5064754454584963,-0.0,-2.5480225988700567,-2.6373750543242065,0.0
2019-01-18,1.0,-0.0,-2.5365311026074577,-0.0,-2.6178695381329535,-2.7447717362285307,0.0
2019-01-22,1.0,-0.0,-2.6611892097264436,-0.0,-2.943768996960486,-2.8935220364741645,0.0
2019-01-23,1.0,-0.0,-2.5084729716936476,-0.0,-2.9675281643472498,-2.9910063428950107,0.0
2019-01-24,1.0,-0.0,-2.49758865248227,-0.0,-2.9766430260047283,-2.982033096926714,0.0
2019-01-25,1.0,-0.0,-2.284691310238049,-0.0,-3.2301141861815363,-3.161892781110896,0.0
2019-01-28,1.0,-0.0,-2.132794891059354,-0.0,-3.212997746055597,-3.0456423741547707,0.0
2019-01-29,1.0,-0.0,-2.129479216435738,-0.0,-3.2710941232680364,-3.1550883898709983,0.0
2019-01-30,1.0,-0.0,-2.117776082395575,-0.0,-3.2560556933053597,-3.1627884798779324,0.0
2019-01-31,1.0,-0.0,-2.158840967772784,-0.0,-3.1913550731567373,-3.2128717605431767,0.0
2019-02-01,1.0,-0.0,-2.6463295269168023,-0.0,-3.6625339858618813,-3.5666122892876566,0.0
2019-02-04,1.0,-0.0,-2.659755565255347,-0.0,-3.666630292448712,-3.5858795285901355,0.0
2019-02-05,1.0,-0.0,-2.641730558598028,-0.0,-3.6719605695509308,-3.6392113910186197,0.0
2019-02-06,1.0,-0.0,-2.6282037179628204,-0.0,-3.706742932570674,-3.6649433505664937,0.0
2019-02-07,1.0,-0.0,-2.653586076931604,-0.0,-3.7557920407937035,-3.6758674204633635,0.0
2019-02-08,1.0,-0.0,-2.6299403841907707,-0.0,-3.760211967321705,-3.6499227202472957,0.0
2019-02-11,1.0,-0.0,-2.647948890383322,-0.0,-3.849136964806098,-3.711275498767093,0.0
2019-02-12,1.0,-0.0,-2.6782884310618065,-0.0,-3.900611274620783,-3.7411138781978717,0.0
2019-02-13,1.0,-0.0,-2.7353975275036864,-0.0,-3.8898718384938187,-3.7164568447317685,0.0
2019-02-14,1.0,-0.0,-2.6267764493570946,-0.0,-3.9282652831039924,-3.724001804646966,0.0
2019-02-15,1.0,-0.0,-2.6852396021699816,-0.0,-3.9094710669077757,-3.707278481012658,0.0
2019-02-19,1.0,-0.0,-2.6451431147171514,-0.0,-3.9259634888438133,-3.6977687626774847,0.0
2019-02-20,1.0,-0.0,-2.6809426693859053,-0.0,-3.930659415363698,-3.71855880353501,0.0
2019-02-21,1.0,-0.0,-2.698258312598959,-0.0,-3.9186835557566164,-3.6927165799592854,0.0
2019-02-22,1.0,-0.0,-2.6803204694199954,-0.0,-3.9256375535996386,-3.678176483863688,0.0
2019-02-25,1.0,-0.0,-2.69469480889903,-0.0,-3.9850541928123215,-3.7291500285225325,0.0
2019-02-26,1.0,-0.0,-2.7033017251228153,-0.0,-3.9924597280932255,-3.7288929509882327,0.0
2019-02-27,1.0,-0.0,-2.6978606566754375,-0.0,-4.009953094611601,-3.732639286122869,0.0
2019-02-28,1.0,-0.0,-2.693151937807248,-0.0,-4.002629472962158,-3.7367097290499593,0.0
2019-03-01,1.0,-0.0,-2.706509282603713,-0.0,-4.023493009397204,-3.7300022920009166,0.0
2019-03-04,1.0,-0.0,-2.700161141804788,-0.0,-4.025092081031308,-3.784875690607735,0.0
2019-03-05,1.0,-0.0,-2.6775500752576122,-0.0,-4.092624753965497,-3.80791941646405,0.0
2019-03-06,1.0,-0.0,-2.6630836800739712,-0.0,-4.096625057790106,-3.798196948682386,0.0
2019-03-07,1.0,-0.0,-2.573069852941176,-0.0,-4.143727022058823,-3.772173713235294,0.0
2019-03-08,1.0,-0.0,-2.6530315865908265,-0.0,-4.449594578240349,-3.9995159143168344,0.0
2019-03-11,1.0,-0.0,-2.7085664553027473,-0.0,-4.545816237722243,-4.178789009076215,0.0
2019-03-12,1.0,-0.0,-2.513900902014086,-0.0,-4.55257630050661,-4.289756579760287,0.0
2019-03-13,1.0,-0.0,-2.6016476552598227,-0.0,-4.6855513307984795,-4.387072243346008,0.0
2019-03-14,1.0,-0.0,-2.6047011247314544,-0.0,-4.66131682042209,-4.371414128649058,0.0
2019-03-15,1.0,-0.0,-2.6242144414518402,-0.0,-4.733743747595229,-4.467487495190458,0.0
2019-03-18,1.0,-0.0,-2.7319722549404526,-0.0,-4.809710770841512,-4.545478340531344,0.0
2019-03-19,1.0,-0.0,-2.789044756179025,-0.0,-4.918236472945892,-4.6529058116232465,0.0
2019-03-20,1.0,-0.0,-2.8173583885358933,-0.0,-4.972286061916994,-4.729349736379613,0.0
2019-03-21,1.0,-0.0,-2.8598105176438278,-0.0,-5.144583276122477,-4.7260744198819165,0.0
2019-03-22,1.0,-0.0,-2.838545254167241,-0.0,-5.249758919961427,-4.687698030031685,0.0
2019-03-25,1.0,-0.0,-2.5001372872048324,-0.0,-5.457715540911587,-4.770867655134541,0.0
2019-03-26,1.0,-0.0,-2.6130575488954553,-0.0,-5.568453637259041,-4.8891233994653165,0.0
2019-03-27,1.0,-0.0,-2.534067158980075,-0.0,-5.54841855928661,-4.85077330360875,0.0
2019-03-28,1.0,-0.0,-2.49247757073844,-0.0,-5.473291925465839,-4.83671497584541,0.0
2019-03-29,1.0,-0.0,-2.4806537225869536,-0.0,-5.559295991060204,-4.92848163151278,0.0
2019-04-01,1.0,-0.0,-2.5392529950669482,-0.0,-5.604228329809724,-4.950951374207189,0.0
2019-04-02,1.0,-0.0,-2.661536248561565,-0.0,-5.794016110471807,-4.92879746835443,0.0
2019-04-03,1.0,-0.0,-2.663451849719303,-0.0,-5.806535195048222,-4.924571757593206,0.0
2019-04-04,1.0,-0.0,-2.660799307459241,-0.0,-5.810849805222912,-4.956139085269081,0.0
2019-04-05,1.0,-0.0,-2.634801444043321,-0.0,-5.829458483754512,-4.976173285198556,0.0
2019-04-08,1.0,-0.0,-2.6084694319988437,-0.0,-5.852290793467264,-4.9921954039601095,0.0
2019-04-09,1.0,-0.0,-2.583345465133207,-0.0,-5.967826466734605,-5.006987916727326,0.0
2019-04-10,1.0,-0.0,-2.5489106594531363,-0.0,-6.053370375785933,-5.019885948238046,0.0
2019-04-11,1.0,-0.0,-2.4862452443664034,-0.0,-6.141937371963711,-5.004389815627744,0.0
2019-04-12,1.0,-0.0,-2.4929041697147043,-0.0,-6.136942209217264,-5.00087783467447,0.0
2019-04-15,1.0,-0.0,-2.5146474311791547,-0.0,-6.15751508906227,-5.049021051081996,0.0
2019-04-16,1.0,-0.0,-2.5187197181030685,-0.0,-6.138158860666568,-5.025253266774335,0.0
2019-04-17,1.0,-0.0,-2.360406818507377,-0.059447070620254984,-6.0322303394929095,-4.872367855608079,0.0
2019-04-18,1.0,-0.0,-2.351750861079219,-0.05525258323765786,-6.038174512055108,-4.906142365097589,0.0
2019-04-22,1.0,-0.0,-2.4048104956268226,-0.05743440233236152,-6.12594752186589,-4.9892128279883385,0.0
2019-04-23,1.0,-0.0,-2.42035719471468,-0.07419776390300566,-6.085813852185277,-4.939741542035719,0.0
2019-04-24,1.0,-0.0,-2.3605915615484996,-0.09438886472379295,-6.077134986225895,-4.967087139335943,0.0
2019-04-25,1.0,-0.0,-2.3396144368749097,-0.13929555007972172,-6.072764168720105,-4.943325119582549,0.0
2019-04-26,1.0,-0.0,-2.286148062463852,-0.1678716020821284,-6.083285135916714,-4.921920185078079,0.0
2019-04-29,1.0,-0.0,-2.275314170157446,-0.14675718619095768,-6.095045500505561,-4.927488083200925,0.0
2019-04-30,1.0,-0.0,-2.268253737842938,-0.16402961242560601,-6.133981709972419,-4.949629844679924,0.0
2019-05-01,1.0,-0.0,-2.2556620209059237,-0.187137049941928,-6.139227642276423,-4.935975609756098,0.0
2019-05-02,1.0,-0.0,-2.2608632676709153,-0.1638180764774044,-6.096610660486674,-4.963064889918887,0.0
2019-05-03,1.0,-0.0,-2.2528536338679386,-0.17555266579973994,-6.074122236671002,-4.9461060540384345,0.0
2019-05-06,1.0,-0.0,-2.3091584558229687,-0.3952511710547569,-6.810208366984332,-5.638022936520756,0.0
2019-05-07,1.0,-0.0,-2.318702598031306,-0.4248830079070518,-6.771825076649993,-5.62142972406003,0.0
2019-05-08,1.0,-0.0,-2.099650858306663,-0.42682572010474257,-6.03244108233925,-4.988652894966541,0.0
2019-05-09,1.0,-0.0,-2.0912255257432926,-0.43495286439448877,-6.010007251631617,-4.966932559825961,0.0
2019-05-10,1.0,-0.0,-2.0903815464964453,-0.44363847381401417,-6.016248367909473,-4.957202959524155,0.0
2019-05-13,1.0,-0.0,-2.0936819172113292,-0.4200435729847495,-6.034132171387074,-4.976615831517793,0.0
2019-05-14,1.0,-0.0,-1.8537420026781728,-0.8015176313048653,-6.154441303377473,-5.06918613301592,0.0
2019-05-15,1.0,-0.0,-1.876296407635653,-0.8638208327070493,-6.234180069141741,-5.056515857507891,0.0
2019-05-16,1.0,-0.0,-1.8794272795779954,-0.8743029389600602,-6.250188394875659,-5.067671439336849,0.0
2019-05-17,1.0,-0.0,-1.8654729109274566,-0.9146005509641874,-6.29384756657484,-5.230639730639731,0.0
2019-05-20,1.0,-0.0,-1.806466302367942,-0.9474802671523984,-6.236490588949606,-5.188676381299333,0.0
2019-05-21,1.0,-0.0,-1.7847472924187726,-0.9547232250300842,-6.167569193742479,-5.135078219013238,0.0
2019-05-22,1.0,-0.0,-1.7204477611940296,-0.9985074626865671,-6.125522388059701,-5.081044776119403,0.0
2019-05-23,1.0,-0.0,-1.703996421115419,-1.0578586340590517,-6.13033104682374,-5.019832985386222,0.0
2019-05-24,1.0,-0.0,-1.6003510825043883,-1.0671445289643067,-6.025892334698654,-4.935049736688121,0.0
2019-05-28,1.0,-0.0,-1.574801994719859,-1.0846289234379582,-6.050601349369316,-4.957172191258433,0.0
2019-05-29,1.0,-0.0,-1.8409202153695547,-1.2714961657692936,-6.762604013705336,-5.440854951868168,0.0
2019-05-30,1.0,-0.0,-1.8226146120200875,-1.2494735136886441,-6.715049408715373,-5.412441276526811,0.0
2019-05-31,1.0,-0.0,-1.8238064306593047,-1.2617733030204612,-6.73790191620656,-5.415556999025657,0.0
2019-06-03,1.0,-0.0,-1.8396088019559902,-1.3750611246943765,-6.784841075794621,-5.300244498777507,0.0
2019-06-04,1.0,-0.0,-1.889614740368509,-1.3504187604690117,-6.963651591289782,-5.546901172529313,0.0
2019-06-05,1.0,-0.0,-1.779918367346939,-1.4421224489795919,-6.884734693877551,-5.219918367346939,0.0
2019-06-06,1.0,-0.0,-1.8252237591537837,-1.3886086248982914,-6.826037428803906,-5.233360455655004,0.0
2019-06-07,1.0,-0.0,-1.8771530711732207,-1.398440038999025,-6.769093272668184,-5.204907377315567,0.0
2019-06-10,1.0,-0.0,-1.8821815827803852,-1.3604143065220908,-6.731509953066839,-5.209904515293736,0.0
2019-06-11,1.0,-0.0,-1.9167771883289124,-1.5261936339522548,-6.846319628647215,-5.288793103448277,0.0
2019-06-12,1.0,-0.0,-1.9244532803180916,-1.5233598409542746,-6.835984095427436,-5.28346587143804,0.0
2019-06-13,1.0,-0.0,-1.9954705586311021,-1.586982049991612,-6.885589666163395,-5.3078342559973155,0.0
2019-06-14,1.0,-0.0,-1.9622356495468278,-1.636958710976838,-6.909365558912387,-5.275763679086942,0.0
2019-06-17,1.0,-0.0,-1.9467336683417085,-1.6398659966499163,-6.901675041876047,-5.262311557788944,0.0
2019-06-18,1.0,-0.0,-1.9623493975903614,-1.639223560910308,-6.883701472556894,-5.248159303882196,0.0
2019-06-19,1.0,-0.0,-1.8547833197056418,-1.6729354047424365,-6.723793949304988,-5.101880621422731,0.0
2019-06-20,1.0,-0.0,-1.8916296661733265,-1.6602532478210819,-6.757441210327249,-5.135504028942608,0.0
2019-06-21,1.0,-0.0,-1.9032846715328466,-1.6730258792302588,-6.836761778367618,-5.176177836761779,0.0
2019-06-24,1.0,-0.0,-1.8241702983573584,-1.6843781428092524,-6.919711699631244,-5.333556821991284,0.0
2019-06-25,1.0,-0.0,-1.7847910021823066,-1.7052207486990096,-6.948296122209166,-5.348665435621958,0.0
2019-06-26,1.0,-0.0,-1.7821050864529127,-1.6481450394493873,-6.894745677354373,-5.461977505455766,0.0
2019-06-27,1.0,-0.0,-1.7571598034231486,-1.6924250127097102,-6.960515166920861,-5.536349771225216,0.0
2019-06-28,1.0,-0.0,-1.6719066937119675,-1.7185598377281948,-6.986477349560515,-5.526369168356998,0.0
2019-07-01,1.0,-0.0,-1.634298216088859,-1.7332547963648604,-6.991585324806462,-5.470043756311006,0.0
2019-07-02,1.0,-0.0,-1.6598422554119818,-1.707165631817419,-6.956200704816244,-5.458130558818594,0.0
2019-07-03,1.0,-0.0,-1.6363636363636362,-1.745964316057774,-7.081733220050977,-5.528462192013594,0.0
2019-07-05,1.0,-0.0,-1.6151494565217392,-1.740319293478261,-7.0822010869565215,-5.546025815217392,0.0
2019-07-08,1.0,-0.0,-1.6206838752933288,-1.7070063694267517,-6.957760643647336,-5.476198457928261,0.0
2019-07-09,1.0,-0.0,-1.5930446413643204,-1.7048988463467647,-6.945326868416652,-5.476341748871426,0.0
2019-07-10,1.0,-0.0,-1.5782038345105955,-1.7088799192734614,-7.018499831819711,-5.512613521695258,0.0
2019-07-11,1.0,-0.0,-1.544659377628259,-1.7444911690496214,-7.03784693019344,-5.493860386879731,0.0
2019-07-12,1.0,-0.0,-1.5846894719362337,-1.7077382929259382,-6.89272666888077,-5.420790435071405,0.0
2019-07-15,1.0,-0.0,-1.6629916077011684,-1.7617245351324669,-6.7724206022708575,-5.258351160111897,0.0
2019-07-16,1.0,-0.0,-1.6697957839262185,-1.8237812911725955,-6.763998682476943,-5.211297760210803,0.0
2019-07-17,1.0,-0.0,-1.7179104477611942,-1.8145936981757878,-6.809452736318407,-5.24179104477612,0.0
2019-07-18,1.0,-0.0,-1.7318622534269474,-1.865095285857573,-6.860748913406887,-5.259110665329321,0.0
2019-07-19,1.0,-0.0,-1.7356283422459893,-1.8796791443850267,-6.847092245989304,-5.2488302139037435,0.0
2019-07-22,1.0,-0.0,-1.7155028399599066,-1.8618443033745407,-6.844303374540595,-5.2841630471099235,0.0
2019-07-23,1.0,-0.0,-1.724437030859049,-1.860884070058382,-6.829024186822352,-5.266388657214345,0.0
2019-07-24,1.0,-0.0,-1.7340962638842141,-1.9367216425445979,-6.885392123864019,-5.273140356782228,0.0
2019-07-25,1.0,-0.0,-1.665721907302434,-1.9453151050350117,-6.86428809603201,-5.19673224408136,0.0
2019-07-26,1.0,-0.0,-1.6256026600166251,-1.9532834580216125,-6.860681629260182,-5.185536159600997,0.0
2019-07-29,1.0,-0.0,-1.575616255829447,-1.959526982011992,-6.876415722851432,-5.243837441705529,0.0
2019-07-30,1.0,-0.0,-1.5769616026711186,-1.9757929883138563,-6.879632721202003,-5.262103505843071,0.0
2019-07-31,1.0,-0.0,-1.637141419224962,-1.979533635296091,-6.887602751216239,-5.271430967958396,0.0
2019-08-01,1.0,-0.0,-1.6857381150959132,-1.9517931609674728,-6.8340283569641365,-5.209174311926605,0.0
2019-08-02,1.0,-0.0,-1.6390977443609023,-2.100136705399863,-7.0114490772385505,-5.337491455912509,0.0
2019-08-05,1.0,-0.0,-1.6238938053097347,-2.070626276378489,-7.002552756977535,-5.3213070115724985,0.0
2019-08-06,1.0,-0.0,-1.6778617900474768,-2.1104272903112364,-7.193775276947424,-5.601723228415685,0.0
2019-08-07,1.0,-0.0,-1.7458553791887124,-2.030511463844797,-7.190828924162258,-5.669488536155203,0.0
2019-08-08,1.0,-0.0,-1.765781922525108,-2.0426829268292686,-7.337697274031565,-5.78784074605452,0.0
2019-08-09,1.0,-0.0,-1.632734185966125,-1.9344970618734878,-7.057034220532319,-5.658831662633943,0.0
2019-08-12,1.0,-0.0,-1.6070381231671556,-1.9979299637743662,-7.060203553562187,-5.584957736760393,0.0
2019-08-13,1.0,-0.0,-1.5427733701276303,-1.9903414970679547,-7.09348051052087,-5.62073128665057,0.0
2019-08-14,1.0,-0.0,-1.5952957454168109,-1.982013144240747,-7.083016257350398,-5.634728467658249,0.0
2019-08-15,1.0,-0.0,-1.7521685254027262,-2.1377234908833422,-7.288192600460259,-5.52434059125509,0.0
2019-08-16,1.0,-0.0,-1.7386988122673284,-2.1519234178337174,-7.304024109200496,-5.532706966849849,0.0
2019-08-19,1.0,-0.0,-1.6306162315752086,-2.2129284318948677,-7.396732374356242,-5.5185579825963424,0.0
2019-08-20,1.0,-0.0,-1.6289895961911478,-2.241579968259566,-7.330805854346675,-5.432198906718392,0.0
2019-08-21,1.0,-0.0,-1.643476721543636,-2.324836254204284,-7.3414763674986725,-5.392458842272969,0.0
2019-08-22,1.0,-0.0,-1.652327845636396,-2.3225349619401667,-7.359001593202337,-5.368560807222517,0.0
2019-08-23,1.0,-0.0,-1.650593866335756,-2.330083318560539,-7.369260769367133,-5.377415351887963,0.0
2019-08-26,1.0,-0.0,-1.583010156971376,-2.468513388734996,-7.816251154201294,-5.599445983379502,0.0
2019-08-27,1.0,-0.0,-1.5551679823756195,-2.4384064622728108,-7.767762070864697,-5.59757664769598,0.0
2019-08-28,1.0,-0.0,-1.489208633093525,-2.5163254012174874,-7.848367459878252,-5.592879542519831,0.0
2019-08-29,1.0,-0.0,-1.4017938861431447,-2.5460369760205013,-7.820428336079078,-5.536701446091891,0.0
2019-08-30,1.0,-0.0,-1.3502772643253236,-2.6181146025878,-7.951201478743068,-5.564695009242143,0.0
2019-09-03,1.0,-0.0,-1.389876632801161,-2.6489477503628445,-7.726596516690856,-5.376814223512337,0.0
2019-09-04,1.0,-0.0,-1.3065892176438556,-2.69268469776729,-7.738609548012343,-5.41423125794155,0.0
2019-09-05,1.0,-0.0,-1.3152041702867072,-2.6045178105994786,-7.380191138140748,-5.076455256298871,0.0
2019-09-06,1.0,-0.0,-1.2490212765957447,-2.6299574468085107,-7.285617021276597,-4.8568510638297875,0.0
2019-09-09,1.0,-0.0,-1.282649733996911,-2.6526514501458727,-7.351638922258451,-4.874549510897546,0.0
2019-09-10,1.0,-0.0,-1.2307826390099357,-2.864040439253966,-7.515600488059962,-4.820289349834408,0.0
2019-09-11,1.0,-0.0,-1.1915675297410777,-2.9566130160951714,-7.560881735479356,-4.7856892932120365,0.0
2019-09-12,1.0,-0.0,-1.1089453532892448,-2.9737208492864604,-7.549599721545424,-4.771145144448313,0.0
2019-09-13,1.0,-0.0,-1.0979712155366743,-2.9517946939483264,-7.522975550546212,-4.767296688052714,0.0
