Date,IWF,IWM,MTUM,PRPL,SPY,VLUE,VXX
2018-12-26,-1.8374538745387454,-4.915129151291514,-0.0,1.0,-5.588191881918819,-5.109409594095942,0.0
2018-12-27,-1.4396036220741502,-4.568597300529643,-0.0,1.0,-5.110199897488467,-4.967025457030583,0.0
2018-12-28,-1.4203464673913042,-4.552479619565218,-0.0,1.0,-5.078464673913044,-4.932404891304348,0.0
2018-12-31,-1.4205957446808513,-4.569531914893617,-0.0,1.0,-5.089021276595745,-4.942127659574468,0.0
2019-01-02,-1.3990189445196213,-4.54127198917456,-0.0,1.0,-5.055142083897159,-4.919316644113667,0.0
2019-01-03,-1.4281599457810912,-4.5413419179939,-0.0,1.0,-5.0840393087089115,-4.889698407319552,0.0
2019-01-04,-1.2563259940847848,-4.461058166283274,-0.0,1.0,-4.915543871179756,-4.798389746960237,0.0
2019-01-07,-1.149338690775155,-4.523187677883811,-0.0,1.0,-5.134103465595178,-4.9353758580277916,0.0
2019-01-08,-1.1526970954356845,-4.428215767634855,-0.0,1.0,-5.12746887966805,-4.889128630705394,0.0
2019-01-09,-1.1456016177957533,-4.453656892483991,-0.0,1.0,-5.232052578361983,-5.0207280080889785,0.0
2019-01-10,-1.1401743796109995,-4.424714956405097,-0.0,1.0,-5.209255533199196,-4.993125419181757,0.0
2019-01-11,-1.152327935222672,-4.394230769230769,-0.0,1.0,-5.255904183535763,-5.066632928475034,0.0
2019-01-14,-1.1732681611326479,-4.386145289061184,-0.0,1.0,-5.245744142929378,-5.049553345693579,0.0
2019-01-15,-1.1674323634507402,-4.3998638761272755,-0.0,1.0,-5.2965798876978045,-5.15143780840565,0.0
2019-01-16,-1.1215189873417721,-4.372151898734177,-0.0,1.0,-5.241181434599156,-5.142616033755275,0.0
2019-01-17,-1.125484251305373,-4.354724608388075,-0.0,1.0,-5.230924709449217,-5.132390096008085,0.0
2019-01-18,-1.1660668380462726,-4.380291345329906,-0.0,1.0,-5.302313624678663,-5.289117395029992,0.0
2019-01-22,-0.3297981525829627,-4.442524803284297,-0.0,1.0,-5.847588094423537,-5.485802257954156,0.0
2019-01-23,-0.30386740331491713,-4.563892354304045,-0.0,1.0,-6.16093387987881,-5.793263232935306,0.0
2019-01-24,-0.3148610121168924,-4.566286528866714,-0.0,1.0,-6.148431931575196,-5.789379900213827,0.0
2019-01-25,-0.2550964187327824,-4.452157943067034,-0.0,1.0,-6.55941230486685,-6.09862258953168,0.0
2019-01-28,-0.3054545454545454,-4.312,-0.0,1.0,-6.547454545454545,-6.01709090909091,0.0
2019-01-29,-0.30910730387736696,-4.210640216411181,-0.0,1.0,-6.506221821460775,-6.008115419296664,0.0
2019-01-30,-0.29947492304906753,-4.225420966865833,-0.0,1.0,-6.534854245880862,-6.04653268151367,0.0
2019-01-31,-0.2234386216798277,-4.260768126346016,-0.0,1.0,-6.409547738693468,-6.053122756640345,0.0
2019-02-01,-0.20755750273822562,-4.335523913837166,-0.0,1.0,-6.545271997079225,-6.166484118291347,0.0
2019-02-04,-0.21654545454545454,-4.327090909090909,-0.0,1.0,-6.51,-6.128181818181819,0.0
2019-02-05,-0.1623376623376623,-4.275793650793651,-0.0,1.0,-6.461580086580086,-6.137626262626263,0.0
2019-02-06,-0.15479204339963834,-4.280470162748644,-0.0,1.0,-6.478661844484629,-6.169439421338155,0.0
2019-02-07,-0.15046170559478544,-4.28535216367916,-0.0,1.0,-6.485424588086185,-6.18486329893174,0.0
2019-02-08,-0.16769286490402027,-4.273813835566823,-0.0,1.0,-6.505432814197754,-6.162622238319449,0.0
2019-02-11,-0.18217821782178217,-4.191359135913592,-0.0,1.0,-6.472727272727273,-6.155355535553555,0.0
2019-02-12,-0.21552660152008687,-4.214078899746652,-0.0,1.0,-6.505971769815418,-6.16051393412957,0.0
2019-02-13,-0.18338977009445734,-4.212083407592229,-0.0,1.0,-6.391552307966495,-6.035109606130814,0.0
2019-02-14,-0.24080028581636298,-4.121114683815648,-0.0,1.0,-6.44247945694891,-6.05912826009289,0.0
2019-02-15,-0.22643534251475583,-4.202289393668395,-0.0,1.0,-6.419781792165981,-6.037381505991773,0.0
2019-02-19,-0.29341210168277837,-4.126745435016112,-0.0,1.0,-6.450411743644826,-6.031328320802005,0.0
2019-02-20,-0.2910554561717352,-4.154919499105546,-0.0,1.0,-6.429695885509839,-6.013237924865832,0.0
2019-02-21,-0.295369211514393,-4.158233506168425,-0.0,1.0,-6.423922760593599,-6.001966744144466,0.0
2019-02-22,-0.3042933810375671,-4.151341681574239,-0.0,1.0,-6.439713774597496,-5.993738819320215,0.0
2019-02-25,-0.3138858596873864,-4.201199563794984,-0.0,1.0,-6.557070156306797,-6.103053435114504,0.0
2019-02-26,-0.3069505094614265,-4.207241630276564,-0.0,1.0,-6.57532751091703,-6.105713245997088,0.0
2019-02-27,-0.35508265916285614,-4.029722124516356,-0.0,1.0,-6.355082659162856,-5.8471684839957785,0.0
2019-02-28,-0.34633466829183357,-3.990945498868187,-0.0,1.0,-6.28869928608741,-5.786522723315341,0.0
2019-03-01,-0.3385922330097087,-3.9835298196948683,-0.0,1.0,-6.262135922330097,-5.752947295423024,0.0
2019-03-04,-0.0,-3.2604012983180874,-0.0,1.0,-5.482738270876364,-5.010475066391265,0.0
2019-03-05,-0.0,-3.2734456537945427,-0.0,1.0,-5.564335768599969,-5.072014313403906,0.0
2019-03-06,-0.0,-3.2642857142857147,-0.0,1.0,-5.557886904761905,-5.058779761904762,0.0
2019-03-07,-0.0,-3.1212121212121215,-0.0,1.0,-5.539013321622018,-4.978919631093545,0.0
2019-03-08,-0.0,-3.2824498678688014,-0.0,1.0,-5.961293331260687,-5.301103684128711,0.0
2019-03-11,-0.0,-3.4092377260981914,-0.0,1.0,-6.166505167958656,-5.574127906976744,0.0
2019-03-12,-0.0,-3.168200571247223,-0.0,1.0,-6.091399555696603,-5.608378292605521,0.0
2019-03-13,-0.0,-3.271688395300177,-0.0,1.0,-6.1640109447931755,-5.659745694511509,0.0
2019-03-14,-0.0,-3.292075229062852,-0.0,1.0,-6.13534801478862,-5.647162835556984,0.0
2019-03-15,-0.0,-3.2434294871794873,-0.0,1.0,-6.11923076923077,-5.66298076923077,0.0
2019-03-18,-0.017405318291700243,-3.3190975020145044,-0.0,1.0,-6.111200644641418,-5.668331990330378,0.0
2019-03-19,-0.0,-3.364659813999021,-0.0,1.0,-6.185348343938652,-5.765867188774678,0.0
2019-03-20,-0.0,-3.399507793273175,-0.0,1.0,-6.2026251025430685,-5.804757998359311,0.0
2019-03-21,-0.05440158259149357,-3.4048796571051767,-0.0,1.0,-6.26772172766238,-5.758325090669304,0.0
2019-03-22,-0.1074591280653951,-3.4988079019073566,-0.0,1.0,-6.520435967302452,-5.9032697547683926,0.0
2019-03-25,-0.06767041694242223,-3.045499669093316,-0.17736598279285243,1.0,-6.46872931833223,-5.786068828590338,0.0
2019-03-26,-0.03173794976238968,-3.151391717583164,-0.25831636116768497,1.0,-6.587406653088934,-5.943312966734555,0.0
2019-03-27,-0.06649572649572649,-3.1239316239316235,-0.2694017094017094,1.0,-6.652307692307692,-5.982051282051281,0.0
2019-03-28,-0.020709556951281616,-3.072992700729927,-0.3418774401629605,1.0,-6.576302834832796,-5.963333899168223,0.0
2019-03-29,-0.0,-3.0455314827352744,-0.38236289776574134,1.0,-6.547224102911306,-5.951083276912661,0.0
2019-04-01,-0.0,-3.125942426319397,-0.365318711446196,1.0,-6.6351953392734755,-6.008567511994517,0.0
2019-04-02,-0.0,-3.0859216745442266,-0.5283592167454423,1.0,-6.495948683322079,-5.768906144496961,0.0
2019-04-03,-0.010974168495694749,-3.085260847543475,-0.5250717541786257,1.0,-6.4994090832348475,-5.762451460408577,0.0
2019-04-04,-0.0364715860899067,-3.0953350296861744,-0.5136556403731977,1.0,-6.522307039864291,-5.7955894826123835,0.0
2019-04-05,-0.0975242556038809,-3.0030110404817667,-0.4857811977249916,1.0,-6.419538307126129,-5.7221478755436594,0.0
2019-04-08,-0.09361985673829752,-2.977511244377811,-0.4842578710644677,1.0,-6.401965683824754,-5.700982841912377,0.0
2019-04-09,-0.18201391189135474,-2.8704869161974162,-0.528817489234846,1.0,-6.380755216959257,-5.599701888042398,0.0
2019-04-10,-0.1879450240105978,-2.818512998840868,-0.5745984434509025,1.0,-6.401225368438483,-5.5765855274052,0.0
2019-04-11,-0.23937583001328022,-2.75199203187251,-0.6245019920318725,1.0,-6.430942895086321,-5.5532868525896415,0.0
2019-04-12,-0.23983402489626557,-2.7526970954356846,-0.622240663900415,1.0,-6.428713692946058,-5.5540248962655605,0.0
2019-04-15,-0.21051815079118832,-2.5771020788085632,-0.583152342538008,1.0,-5.960130313372633,-5.182748991622711,0.0
2019-04-16,-0.21122828784119108,-2.573511166253102,-0.5882444168734492,1.0,-5.957351116625311,-5.1781947890818865,0.0
2019-04-17,-0.20977501939487977,-2.5339022498060517,-0.6179984484096199,1.0,-5.975795190069822,-5.178432893716059,0.0
2019-04-18,-0.22908582958249263,-2.5303430079155675,-0.6110507527549278,1.0,-5.961198199596461,-5.189042371566041,0.0
2019-04-22,-0.26657263751763044,-2.562764456981664,-0.5930104999216423,1.0,-6.010499921642375,-5.238520608055164,0.0
2019-04-23,-0.2767829092051524,-2.5705309456487595,-0.5991203267357839,1.0,-6.025604775369149,-5.23641218975809,0.0
2019-04-24,-0.2845465761875386,-2.468537939543492,-0.5973164713140038,1.0,-5.914558914250463,-5.157772979642196,0.0
2019-04-25,-0.26683175978950624,-2.4702058504875404,-0.6525305680235258,1.0,-5.935149357684568,-5.152607955424856,0.0
2019-04-26,-0.2888544891640867,-2.4198142414860677,-0.6826625386996904,1.0,-5.954489164086687,-5.13405572755418,0.0
2019-04-29,-0.27579795475674,-2.4245429191199257,-0.6735357917570499,1.0,-5.977068484660675,-5.143476913541989,0.0
2019-04-30,-0.2782164421737111,-2.4126025700572846,-0.6799814212726429,1.0,-5.971822263508284,-5.139650100634773,0.0
2019-05-01,-0.317285292747321,-2.415126572449138,-0.6752601335611119,1.0,-5.987265103276906,-5.135424755396801,0.0
2019-05-02,-0.0,-1.2963325183374084,-0.0,1.0,-5.538630806845966,-4.389975550122249,0.0
2019-05-03,-0.0,-1.336842105263158,-0.0,1.0,-5.520440636474908,-4.382741738066096,0.0
2019-05-06,-0.0,-1.2320273404125472,-0.0,1.0,-5.553399243256438,-4.420236787501526,0.0
2019-05-07,-0.0,-1.2618959793434157,-0.0,1.0,-5.585392843969015,-4.44842001721382,0.0
2019-05-08,-0.0,-1.2834761321909425,-0.0,1.0,-5.513219094247247,-4.443329253365974,0.0
2019-05-09,-0.0,-1.291038264988159,-0.0,1.0,-5.654742614981927,-4.518384644148075,0.0
2019-05-10,-0.0,-1.2912245662214457,-0.0,1.0,-5.68206216452378,-4.509549369616777,0.0
2019-05-13,-0.0,-1.287551504557373,-0.0,1.0,-5.680609314521163,-4.517792483456112,0.0
2019-05-14,-0.0,-1.0862993661628475,-0.0,1.0,-5.662603607996099,-4.440273037542662,0.0
2019-05-15,-0.0,-1.106692768873119,-0.0,1.0,-5.721032668542763,-4.407683837024349,0.0
2019-05-16,-0.0,-1.1074091893192206,-0.0,1.0,-5.600914120760163,-4.3195814289150825,0.0
2019-05-17,-0.0,-1.0732235180954672,-0.0,1.0,-5.563424311650836,-4.386918359985573,0.0
2019-05-20,-0.0,-1.02994227994228,-0.0,1.0,-5.58994708994709,-4.405122655122655,0.0
2019-05-21,-0.0,-1.0387112286607358,-0.0,1.0,-5.57730223611445,-4.406107237316663,0.0
2019-05-22,-0.0,-0.9897092257987317,-0.025128634677515853,1.0,-5.572573890151968,-4.378485102309441,0.0
2019-05-23,-0.0,-0.977326968973747,-0.08436754176610979,1.0,-5.564319809069212,-4.30727923627685,0.0
2019-05-24,-0.0,-0.8858657243816254,-0.11012956419316844,1.0,-5.511425206124852,-4.271142520612485,0.0
2019-05-28,-0.0,-0.8433004399001308,-0.12899774105338246,1.0,-5.5866127689929845,-4.330281773867554,0.0
2019-05-29,-0.0,-0.8944114438113712,-0.1459570857073585,1.0,-5.734755727967027,-4.347557279670263,0.0
2019-05-30,-0.0,-0.885462022254475,-0.13836477987421383,1.0,-5.727140783744557,-4.343734881470731,0.0
2019-05-31,-0.0,-0.872471632955106,-0.1879625061667489,1.0,-5.8667982239763194,-4.406265416872225,0.0
2019-06-03,-0.0,-0.8604285195496914,-0.2563854254932817,1.0,-5.772061493765888,-4.216196586369689,0.0
2019-06-04,-0.0,-0.8588563120911072,-0.25066634359098616,1.0,-5.776350860188999,-4.229464502059607,0.0
2019-06-05,-0.0,-0.7755513398150343,-0.36127578847521935,1.0,-5.7507706900640265,-3.969290965141096,0.0
2019-06-06,-0.0,-0.8295900178253118,-0.3004159239453357,1.0,-5.725965537730243,-4.027569815805109,0.0
2019-06-07,-0.0,-0.908216575635241,-0.30764663975302775,1.0,-5.659344573735455,-3.998456423652339,0.0
2019-06-10,-0.0,-0.9109669811320754,-0.2975235849056604,1.0,-5.602240566037736,-3.98183962264151,0.0
2019-06-11,-0.0,-0.9137372525494902,-0.4017996400719856,1.0,-5.668386322735453,-4.013677264547091,0.0
2019-06-12,-0.0,-0.9186269803168506,-0.40770523283725396,1.0,-5.665266442630821,-4.010321651464234,0.0
2019-06-13,-0.0,-0.9792870905587668,-0.4555635838150289,1.0,-5.628371868978806,-3.979287090558767,0.0
2019-06-14,-0.0,-0.9643931192108747,-0.4733549861662457,1.0,-5.63370624323349,-3.9578972693371828,0.0
2019-06-17,-0.0,-0.9628561125135233,-0.4718115158071884,1.0,-5.627118644067797,-3.9588892895780745,0.0
2019-06-18,-0.0,-1.0059207346544226,-0.46556307394876756,1.0,-5.652972450459159,-3.9586756887385213,0.0
2019-06-19,-0.0,-0.9784233365477338,-0.5194069431051109,1.0,-5.650554484088717,-3.905737704918032,0.0
2019-06-20,-0.0,-1.0044832182236763,-0.5004240882103478,1.0,-5.6803586574578935,-3.931540046043862,0.0
2019-06-21,-0.0,-1.0318363394262196,-0.495460597990558,1.0,-5.645684541823024,-3.932090545938748,0.0
2019-06-24,-0.0,-0.9566834653227742,-0.5068394528437725,1.0,-5.554955603551716,-3.9804415646748263,0.0
2019-06-25,-0.0,-0.8644675510935821,-0.5283853232938927,1.0,-5.572965220509143,-3.9858969762160874,0.0
2019-06-26,-0.0,-0.8666666666666667,-0.4778580024067389,1.0,-5.546690734055356,-4.14259927797834,0.0
2019-06-27,-0.0,-0.8439647895815747,-0.5475702399614132,1.0,-5.558302182563608,-4.108525262269384,0.0
2019-06-28,-0.0,-0.7739800216632569,-0.5744373570826815,1.0,-5.583463714045012,-4.1032615236490555,0.0
2019-07-01,-0.0,-0.7445606443082101,-0.5933405457386706,1.0,-5.615578795528309,-4.067195576391393,0.0
2019-07-02,-0.0,-0.783056599200097,-0.5738698339595201,1.0,-5.6474366743425035,-4.11550115137559,0.0
2019-07-03,-0.0,-0.7659005229235072,-0.5906603429405327,1.0,-5.679192508816734,-4.125136811382707,0.0
2019-07-05,-0.0,-0.7670343137254902,-0.5802696078431373,1.0,-5.726225490196078,-4.181372549019607,0.0
2019-07-08,-0.0,-0.7786231439440422,-0.5684133022456743,1.0,-5.731378083200393,-4.193029819609768,0.0
2019-07-09,-0.0,-0.7540080773467139,-0.5677395667604944,1.0,-5.719495777750581,-4.197160690245991,0.0
2019-07-10,-0.0,-0.7251469147894221,-0.5636630754162585,1.0,-5.749265426052889,-4.204823702252693,0.0
2019-07-11,-0.0,-0.6879595034349765,-0.6144389538387368,1.0,-5.649632397252018,-4.100397734120767,0.0
2019-07-12,-0.0,-0.6965425852306951,-0.6120949283218889,1.0,-5.64257318395374,-4.095410191543188,0.0
2019-07-15,-0.0,-0.7868635926993276,-0.6924831892411143,1.0,-5.57841018251681,-3.94992795389049,0.0
2019-07-16,-0.0,-0.7919519519519519,-0.7055855855855856,1.0,-5.56996996996997,-3.9446246246246246,0.0
2019-07-17,-0.0,-0.807983647949982,-0.7007334375375737,1.0,-5.571720572321751,-3.9430082962606714,0.0
2019-07-18,-0.0,-0.8004540566375911,-0.7029513681443422,1.0,-5.537579161190107,-3.9079937865933805,0.0
2019-07-19,-0.0,-0.8009456264775414,-0.7263593380614657,1.0,-5.435106382978724,-3.857919621749409,0.0
2019-07-22,-0.0,-0.7722971374497279,-0.7046368582919328,1.0,-5.444641589779986,-3.907262834161344,0.0
2019-07-23,-0.0,-0.7947629157820241,-0.6981599433828733,1.0,-5.4167256428402935,-3.885704175513093,0.0
2019-07-24,-0.0,-0.78348709564405,-0.7109657830199696,1.0,-5.354665420997314,-3.8289150998481842,0.0
2019-07-25,-0.0,-0.7083577540733794,-0.7580588442152152,1.0,-5.4503575196342755,-3.8051811042081822,0.0
2019-07-26,-0.0,-0.6705039351579937,-0.7770468694937155,1.0,-5.481146481851287,-3.8180429930694233,0.0
2019-07-29,-0.0,-0.648283885980221,-0.7785922047702152,1.0,-5.4077952297847585,-3.8000000000000003,0.0
2019-07-30,-0.0,-0.6615116279069768,-0.7854651162790698,1.0,-5.3862790697674425,-3.7946511627906983,0.0
2019-07-31,-0.0,-0.6897113594040969,-0.7841014897579144,1.0,-5.37348696461825,-3.7914338919925514,0.0
2019-08-01,-0.0,-0.8028926607697824,-0.7781496533588335,1.0,-5.522232847238824,-3.8498685154195553,0.0
2019-08-02,-0.0,-0.7579121398205007,-0.7801133679735474,1.0,-5.442135096835144,-3.8291213982050065,0.0
2019-08-05,-0.0,-0.7432209384579108,-0.7389766564489506,1.0,-5.46309832586654,-3.844376326338127,0.0
2019-08-06,-0.0,-0.7401960784313726,-0.7163865546218486,1.0,-5.3392857142857135,-3.87546685340803,0.0
2019-08-07,-0.0,-0.8040119898547383,-0.6413419414341711,1.0,-5.232534009684113,-3.8509338252248098,0.0
2019-08-08,-0.0,-0.8057545643633002,-0.637277559510053,1.0,-5.248671134735383,-3.863531314998844,0.0
2019-08-09,-0.0,-0.7337848697049707,-0.6000459189530478,1.0,-5.206979680863276,-3.9388129950637127,0.0
2019-08-12,-0.0,-0.7036780814020523,-0.668165571313271,1.0,-5.267727429955033,-3.8904646604404474,0.0
2019-08-13,-0.0,-0.6457037548951855,-0.654687859940106,1.0,-5.298779083160563,-3.918912692927897,0.0
2019-08-14,-0.0,-0.6764873815233527,-0.6372045220966085,1.0,-5.224848692474592,-3.8808952837729818,0.0
2019-08-15,-0.0,-1.2558364414974446,-1.289957176405581,1.0,-5.9259566238430725,-4.342312474098633,0.0
2019-08-16,-0.0,-1.2894551597916375,-1.305927073067718,1.0,-6.019991552864987,-4.463184569900043,0.0
2019-08-19,-0.0,-1.1976056144213567,-1.303564056694647,1.0,-5.9234897481766895,-4.3360396312095775,0.0
2019-08-20,-0.0,-1.1941287878787878,-1.2712391774891774,1.0,-5.824945887445888,-4.237824675324675,0.0
2019-08-21,-0.0,-1.2178892827924732,-1.3156531224434143,1.0,-5.871148077447504,-4.230433596945732,0.0
2019-08-22,-0.0,-1.2326217843459222,-1.307334428024083,1.0,-5.908593322386426,-4.235221674876847,0.0
2019-08-23,-0.0,-1.2394980905619204,-1.3037370430987452,1.0,-5.884206219312603,-4.21126568466994,0.0
2019-08-26,-0.0,-1.1259221572119054,-1.2181378784024421,1.0,-5.480030526583567,-3.895192063088273,0.0
2019-08-27,-0.0,-1.1132886584903277,-1.2041977493994185,1.0,-5.450246554558099,-3.8760905297762047,0.0
2019-08-28,-0.0,-1.0662034112444727,-1.2410612760581174,1.0,-5.470878079595705,-3.856096020214782,0.0
2019-08-29,-0.0,-1.012070916635232,-1.2625424368162956,1.0,-5.467370803470388,-3.8320130768263545,0.0
2019-08-30,-0.0,-0.962093171665603,-1.3232929164007656,1.0,-5.608423739629865,-3.8693044033184427,0.0
2019-09-03,-0.0,-0.971950591868245,-1.350874935666495,1.0,-5.633685023160062,-3.9103190941842514,0.0
2019-09-04,-0.0,-0.9042016806722689,-1.3861667744020685,1.0,-5.674337427278604,-3.9634130575307047,0.0
2019-09-05,-0.0,-0.9838200473559588,-1.4152854511970534,1.0,-5.813338595106551,-3.941988950276243,0.0
