Date,HXL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.11450924608819348,-0.5211847185531396,-0.0,-0.44388843730948996,-0.4605517171306645,0.0
2018-11-06,1.0,-0.11644444444444445,-0.5224126984126984,-0.0,-0.4424126984126984,-0.4584126984126984,0.0
2018-11-07,1.0,-0.11687684328282313,-0.5229075561883454,-0.0,-0.4436336824977118,-0.4590664090308146,0.0
2018-11-08,1.0,-0.11958184599694033,-0.5243243243243243,-0.0,-0.44648138704742474,-0.45930647628760835,0.0
2018-11-09,1.0,-0.1180182942408912,-0.5262149317798559,-0.0,-0.45045735602228015,-0.4603709949409781,0.0
2018-11-12,1.0,-0.11753916698509743,-0.5176665392943574,-0.0,-0.45352184435103804,-0.45871863456884476,0.0
2018-11-13,1.0,-0.10817734489930503,-0.5165373104043017,-0.0,-0.4539643889818901,-0.4577182569877746,0.0
2018-11-14,1.0,-0.10827330830881605,-0.5164096581109872,-0.0,-0.45394136146900677,-0.45761895099928984,0.0
2018-11-15,1.0,-0.10760715011172049,-0.5170373755839934,-0.0,-0.4539660775949624,-0.4605169612025188,0.0
2018-11-16,1.0,-0.10694902358610195,-0.5143291909713417,-0.0,-0.4532843012934314,-0.4615521176768958,0.0
2018-11-19,1.0,-0.10587071240105542,-0.5149431702861782,-0.0,-0.4541810432311752,-0.4620204992896286,0.0
2018-11-20,1.0,-0.10071960675011402,-0.5147215324583185,-0.0,-0.4547965337252319,-0.4636142502407135,0.0
2018-11-21,1.0,-0.10410110520883159,-0.5114171345132298,-0.0,-0.45373983535157725,-0.44827673019309683,0.0
2018-11-23,1.0,-0.1036640759059251,-0.5190521853235086,-0.0,-0.452155041889573,-0.44859695165034824,0.0
2018-11-26,1.0,-0.10295490676020087,-0.5235559817305508,-0.0,-0.450301546847006,-0.44659214211814585,0.0
2018-11-27,1.0,-0.0954201353084681,-0.528004828852393,-0.0,-0.44785090918236464,-0.44372626442996904,0.0
2018-11-28,1.0,-0.09414726242920077,-0.5352800503461297,-0.0,-0.44543738200125865,-0.44246696035242294,0.0
2018-11-29,1.0,-0.09110084371233428,-0.5329700683005223,-0.0,-0.4443551627159502,-0.44262253917235844,0.0
2018-11-30,1.0,-0.09110993949436369,-0.5331776756797469,-0.0,-0.44498004067183855,-0.44133966006376946,0.0
2018-12-03,1.0,-0.09226205440193072,-0.533586404545226,-0.0,-0.4458494645281311,-0.4422545125446226,0.0
2018-12-04,1.0,-0.09121978187666482,-0.5338995828516861,-0.0,-0.4456953309544152,-0.4421269538121325,0.0
2018-12-06,1.0,-0.0864906523468576,-0.5195902943516308,-0.0,-0.44505767700875104,-0.4349144789180589,0.0
2018-12-07,1.0,-0.08687762559347735,-0.5195505729697483,-0.0,-0.44502721917025034,-0.4343135548982077,0.0
2018-12-10,1.0,-0.06970489538097119,-0.5242795104619029,-0.0,-0.4478632056849586,-0.42555763916304784,0.0
2018-12-11,1.0,-0.06725737980057261,-0.5253480106624543,-0.0,-0.44720604205745873,-0.4283492941060322,0.0
2018-12-12,1.0,-0.06431504477316578,-0.5278286251422352,-0.0,-0.44822638895760153,-0.43331024588136346,0.0
2018-12-13,1.0,-0.06504367679174113,-0.532732777446893,-0.0,-0.4472156045265039,-0.4366438356164384,0.0
2018-12-14,1.0,-0.06666005110521224,-0.5287652881490486,-0.0,-0.44900642536406266,-0.4364285891488253,0.0
2018-12-17,1.0,-0.06213625894648209,-0.5287154213824018,-0.0,-0.4460239233264816,-0.4396344634587286,0.0
2018-12-18,1.0,-0.05820902894398894,-0.5263014916526721,-0.0,-0.44507557048305835,-0.44001284204287266,0.0
2018-12-19,1.0,-0.06727556248607708,-0.5254820425236999,-0.0,-0.44261280661369773,-0.4398405980049999,0.0
2018-12-20,1.0,-0.06723954860853891,-0.5210756352322394,-0.0,-0.4432920957107934,-0.43771143541496904,0.0
2018-12-21,1.0,-0.06514288532189265,-0.5214389624479129,-0.0,-0.4437211825332249,-0.4353379194713613,0.0
2018-12-24,1.0,-0.046684675834970525,-0.5053045186640471,-0.0,-0.4446463654223968,-0.4591601178781925,0.0
2018-12-26,1.0,-0.04435265771746079,-0.5057530609234401,-0.0,-0.4475586369671043,-0.46090868859713824,0.0
2018-12-27,1.0,-0.028027931615699494,-0.4919576209968697,-0.0,-0.42152660727185165,-0.46640982422345295,0.0
2018-12-28,1.0,-0.03103923417216622,-0.49024584813982164,-0.0,-0.42490390891290164,-0.47122102158725554,0.0
2018-12-31,1.0,-0.03308823529411765,-0.48730166408668735,-0.0,-0.42579334365325083,-0.47254740712074306,0.0
2019-01-02,1.0,-0.03324381215068593,-0.4875275217149355,-0.0,-0.4262176090585759,-0.4725266748929375,0.0
2019-01-03,1.0,-0.034014757469456876,-0.4872384178057336,-0.0,-0.4265150598766179,-0.47151324543365186,0.0
2019-01-04,1.0,-0.03162781700357868,-0.48788567559725315,-0.0,-0.4264193829190444,-0.4721201276719219,0.0
2019-01-07,1.0,-0.027295642779978396,-0.48080662585523953,-0.0,-0.42527907814187976,-0.46729084143560196,0.0
2019-01-08,1.0,-0.030042918454935622,-0.46761934447454867,-0.0,-0.4348190951159278,-0.465197688637399,0.0
2019-01-09,1.0,-0.031645417078402543,-0.47926056253163335,-0.0,-0.43758887469571717,-0.4616663854811887,0.0
2019-01-10,1.0,-0.03286826188582857,-0.4763247307164028,-0.0,-0.440251572327044,-0.4602761512325598,0.0
2019-01-11,1.0,-0.03267548615629292,-0.48049350586761125,-0.0,-0.4393358876117497,-0.4571917395599894,0.0
2019-01-14,1.0,-0.03563855421686747,-0.4789397590361446,-0.0,-0.43937349397590364,-0.4556867469879518,0.0
2019-01-15,1.0,-0.03445864480347239,-0.4765131420303834,-0.0,-0.4395948878707499,-0.4607909332047263,0.0
2019-01-16,1.0,-0.022754087308275744,-0.48173653415520934,-0.0,-0.43114781729310636,-0.4722014880450748,0.0
2019-01-17,1.0,-0.026717373513695665,-0.47583401530833297,-0.0,-0.4312087806287007,-0.47321041736869973,0.0
2019-01-18,1.0,-0.029507086537996424,-0.4746045566681178,-0.0,-0.432907657330818,-0.48159435011851204,0.0
2019-01-22,1.0,-0.0,-0.4815286012626323,-0.0,-0.42298182865647277,-0.49593125135024846,0.0
2019-01-23,1.0,-0.0,-0.46466613768063675,-0.0,-0.426314650508548,-0.5135252109932915,0.0
2019-01-24,1.0,-0.0,-0.4629905732974221,-0.0,-0.4296363986148519,-0.5121200461716044,0.0
2019-01-25,1.0,-0.0,-0.4764244112433528,-0.0,-0.3942010635603951,-0.6616865029121296,0.0
2019-01-28,1.0,-0.0,-0.46095334685598377,-0.0,-0.416607505070994,-0.6579361054766735,0.0
2019-01-29,1.0,-0.0,-0.459277108433735,-0.0,-0.4150665821179455,-0.6621179454660748,0.0
2019-01-30,1.0,-0.0,-0.4582277197607219,-0.0,-0.41452904795701107,-0.6619689749569097,0.0
2019-01-31,1.0,-0.0,-0.45953308383614655,-0.0,-0.4332085847399374,-0.6531479925660022,0.0
2019-02-01,1.0,-0.0,-0.4578493913131878,-0.0,-0.4247591938394287,-0.6588558212824358,0.0
2019-02-04,1.0,-0.0,-0.45825692746536273,-0.0,-0.4198247758761206,-0.6687805623471883,0.0
2019-02-05,1.0,-0.0,-0.45291708012111037,-0.0,-0.4187466605602626,-0.6726712973564359,0.0
2019-02-06,1.0,-0.0,-0.4459414716144971,-0.0,-0.4264829483228485,-0.6745027124773961,0.0
2019-02-07,1.0,-0.0,-0.4419427059482013,-0.0,-0.4294000915890704,-0.6727980460998321,0.0
2019-02-08,1.0,-0.0,-0.44667091024824956,-0.0,-0.4409675366008912,-0.6585105028644177,0.0
2019-02-11,1.0,-0.0,-0.43855040677360946,-0.0,-0.4446201321057866,-0.6671342225395934,0.0
2019-02-12,1.0,-0.0,-0.445551892458279,-0.0,-0.4484653326177515,-0.6616320376191571,0.0
2019-02-13,1.0,-0.0,-0.45791263004524424,-0.0,-0.4440837401906904,-0.6541755067610746,0.0
2019-02-14,1.0,-0.0,-0.4658261446582614,-0.0,-0.441171966719412,-0.6451686999132255,0.0
2019-02-15,1.0,-0.0,-0.47796315695342234,-0.0,-0.43608676767418686,-0.64092082066481,0.0
2019-02-19,1.0,-0.0,-0.4726043128748246,-0.0,-0.44006635192037774,-0.6393262728084728,0.0
2019-02-20,1.0,-0.0,-0.47483538359450767,-0.0,-0.4392323005461692,-0.6381246490735542,0.0
2019-02-21,1.0,-0.0,-0.4666785778095408,-0.0,-0.4424308941014318,-0.6432527629597489,0.0
2019-02-22,1.0,-0.0,-0.4672947303921569,-0.0,-0.4405381944444445,-0.6452716503267975,0.0
2019-02-25,1.0,-0.0,-0.46779687059847885,-0.0,-0.4458500857896489,-0.6472380854823427,0.0
2019-02-26,1.0,-0.0,-0.4699365469245727,-0.0,-0.4394893050864804,-0.6491658990891414,0.0
2019-02-27,1.0,-0.0,-0.4711408021705189,-0.0,-0.44219201924799717,-0.6462412654534285,0.0
2019-02-28,1.0,-0.0,-0.47525056248721614,-0.0,-0.44541317242789935,-0.6360963387195745,0.0
2019-03-01,1.0,-0.0,-0.47914643496038845,-0.0,-0.4451060567339637,-0.631331459238436,0.0
2019-03-04,1.0,-0.0,-0.4824259131633356,-0.0,-0.4309416239119892,-0.639150521989943,0.0
2019-03-05,1.0,-0.0,-0.4785235242922234,-0.0,-0.438207136640557,-0.6430399836174678,0.0
2019-03-06,1.0,-0.0,-0.47869154572679107,-0.0,-0.4381734879316082,-0.6427090532135453,0.0
2019-03-07,1.0,-0.0,-0.4681476558106242,-0.0,-0.4493839153330947,-0.6388363413262437,0.0
2019-03-08,1.0,-0.0,-0.4660367722165475,-0.0,-0.4444075587334014,-0.6431818181818181,0.0
2019-03-11,1.0,-0.0,-0.4609208122088684,-0.0,-0.4447332526957819,-0.6678848084000307,0.0
2019-03-12,1.0,-0.0,-0.4405912450255828,-0.0,-0.4556566230812962,-0.6878650059434596,0.0
2019-03-13,1.0,-0.0,-0.441719061295247,-0.0,-0.45915806359802325,-0.6865119408005382,0.0
2019-03-14,1.0,-0.0,-0.4481348209894121,-0.0,-0.45377824950166973,-0.6868156048564549,0.0
2019-03-15,1.0,-0.0,-0.4439426969791342,-0.0,-0.45460915602616003,-0.6966936572199731,0.0
2019-03-18,1.0,-0.0,-0.45075203676624187,-0.0,-0.4597608105285147,-0.7007259243785251,0.0
2019-03-19,1.0,-0.0,-0.45177731312075275,-0.0,-0.4594354417145844,-0.7024830109775222,0.0
2019-03-20,1.0,-0.0,-0.4573119631259166,-0.0,-0.45678818353236955,-0.7047978210768909,0.0
2019-03-21,1.0,-0.0,-0.4566247088687096,-0.0,-0.463559521628765,-0.6967262449951586,0.0
2019-03-22,1.0,-0.0,-0.45418995879589535,-0.0,-0.4847912237881532,-0.6855103272708186,0.0
2019-03-25,1.0,-0.0,-0.41702316360601005,-0.0,-0.5042779632721202,-0.6872391485809684,0.0
2019-03-26,1.0,-0.0,-0.4224654951156274,-0.0,-0.5002488018228007,-0.6962260691930965,0.0
2019-03-27,1.0,-0.0,-0.4111134376799455,-0.0,-0.5088729518923729,-0.697403549180757,0.0
2019-03-28,1.0,-0.0,-0.410353866317169,-0.0,-0.5045609436435124,-0.7063171690694626,0.0
2019-03-29,1.0,-0.0,-0.41250163805530077,-0.0,-0.5044424059756257,-0.7039444371641986,0.0
2019-04-01,1.0,-0.0,-0.4171034699654052,-0.0,-0.5050319740014677,-0.6986843484641996,0.0
2019-04-02,1.0,-0.0,-0.42244994234196453,-0.0,-0.5138117203061118,-0.684558129782996,0.0
2019-04-03,1.0,-0.0,-0.4222443524293727,-0.0,-0.5140468578017716,-0.684365008648252,0.0
2019-04-04,1.0,-0.0,-0.4184410197169786,-0.0,-0.5235369791803408,-0.6834519152511224,0.0
2019-04-05,1.0,-0.0,-0.41626379400945873,-0.0,-0.5262217551234892,-0.6849448239621649,0.0
2019-04-08,1.0,-0.0,-0.41243204916095483,-0.0,-0.5272459886026418,-0.6864413456235721,0.0
2019-04-09,1.0,-0.0,-0.38213895962168065,-0.0,-0.5775606714129814,-0.6386218365119785,0.0
2019-04-10,1.0,-0.0,-0.37340917354942604,-0.0,-0.5665160251415512,-0.6573165030388033,0.0
2019-04-11,1.0,-0.0,-0.3566673600998544,-0.0,-0.5910131058872478,-0.6526939879342625,0.0
2019-04-12,1.0,-0.0,-0.35574747028067527,-0.0,-0.5905886637359207,-0.6549176703170928,0.0
2019-04-15,1.0,-0.0,-0.355946769447121,-0.0,-0.5912914398812469,-0.6569962759446861,0.0
2019-04-16,1.0,-0.0,-0.3594303270152052,-0.0,-0.5901895438450323,-0.6540043740887316,0.0
2019-04-17,1.0,-0.0,-0.36042274052478135,-0.0,-0.5935547688463141,-0.6490785089546022,0.0
2019-04-18,1.0,-0.0,-0.3660746836102287,-0.0,-0.5879902088432895,-0.6499661475964794,0.0
2019-04-22,1.0,-0.0,-0.36559111759799834,-0.0,-0.5896319849874895,-0.6511415763135946,0.0
2019-04-23,1.0,-0.0,-0.3602906704172527,-0.0,-0.5888680522998385,-0.6554409543157784,0.0
2019-04-24,1.0,-0.0,-0.36004273504273504,-0.0,-0.5928966020429436,-0.6528820095893266,0.0
2019-04-25,1.0,-0.0,-0.34870896926615097,-0.0,-0.5986567008153878,-0.6660568680744302,0.0
2019-04-26,1.0,-0.0,-0.3285173718610251,-0.0,-0.6797650234182742,-0.6378502818131301,0.0
2019-04-29,1.0,-0.0,-0.3267363407858182,-0.0,-0.679402037306522,-0.6397407064426511,0.0
2019-04-30,1.0,-0.0,-0.3271077484722626,-0.0,-0.6823364461257638,-0.6359620115869951,0.0
2019-05-01,1.0,-0.0,-0.32769572812450376,-0.0,-0.6872055476152665,-0.6318617331004182,0.0
2019-05-02,1.0,-0.0,-0.3288707799767171,-0.0,-0.6741983278653825,-0.6427399724838607,0.0
2019-05-03,1.0,-0.0,-0.3288721963605586,-0.0,-0.6744075327972915,-0.6416631400761743,0.0
2019-05-06,1.0,-0.0,-0.3054001266891892,-0.0,-0.6748046875,-0.6591532939189189,0.0
2019-05-07,1.0,-0.0,-0.30953763327351425,-0.0,-0.672331890636546,-0.6572099651641508,0.0
2019-05-08,1.0,-0.0,-0.30950252419015567,-0.0,-0.6623632730332353,-0.6574726546066471,0.0
2019-05-09,1.0,-0.0,-0.30806858826004624,-0.0,-0.670181990321902,-0.6516936671575846,0.0
2019-05-10,1.0,-0.0,-0.3059840740059394,-0.0,-0.6732543165751229,-0.6488397151191821,0.0
2019-05-13,1.0,-0.0,-0.3061321002574746,-0.0,-0.6736114760128212,-0.6475750091955231,0.0
2019-05-14,1.0,-0.0,-0.2939270408696561,-0.0,-0.6758388209470053,-0.6433835058011916,0.0
2019-05-15,1.0,-0.0,-0.2964280110872862,-0.0,-0.6826525809319597,-0.6358192563150463,0.0
2019-05-16,1.0,-0.0,-0.2972612414659028,-0.0,-0.6827539302623663,-0.6358000470846739,0.0
2019-05-17,1.0,-0.0,-0.29424859881619614,-0.0,-0.6839348384055314,-0.6408517102299512,0.0
2019-05-20,1.0,-0.0,-0.2917408610034566,-0.0,-0.6850319472085472,-0.6418508431968157,0.0
2019-05-21,1.0,-0.0,-0.2943670819809444,-0.0,-0.6816301957910166,-0.6415035074861271,0.0
2019-05-22,1.0,-0.0,-0.2982276486805829,-0.0,-0.6806879348824997,-0.6467900748326112,0.0
2019-05-23,1.0,-0.0,-0.29045036422608606,-0.003137129792098687,-0.7549582602222578,-0.6100388153347158,0.0
2019-05-24,1.0,-0.0,-0.2763768461803622,-0.010288229522976162,-0.7510672712327314,-0.6138997162782064,0.0
2019-05-28,1.0,-0.0,-0.2803671379685386,-0.008727484945751651,-0.7505902326445074,-0.6130726583017216,0.0
2019-05-29,1.0,-0.0,-0.30782830252450405,-0.019161271871668873,-0.71148896341939,-0.5614226659386943,0.0
2019-05-30,1.0,-0.0,-0.30731441048034935,-0.016635475150758992,-0.712518195050946,-0.5628509045539614,0.0
2019-05-31,1.0,-0.0,-0.3025000649030349,-0.015369038656247567,-0.7100392014330591,-0.5682130896440718,0.0
2019-06-03,1.0,-0.0,-0.3065604716712782,-0.02942773654676631,-0.7076620723539604,-0.5422668149259134,0.0
2019-06-04,1.0,-0.0,-0.30920048627816143,-0.026357310985230593,-0.700938930705362,-0.5501151030754508,0.0
2019-06-05,1.0,-0.0,-0.32283986836398887,-0.028852776856552464,-0.69468608893084,-0.5047067527232837,0.0
2019-06-06,1.0,-0.0,-0.3367209189781208,-0.025063039657675555,-0.678357657726497,-0.506889788848985,0.0
2019-06-07,1.0,-0.0,-0.3362413205483633,-0.025663199125060404,-0.6751786758908359,-0.5063458554823613,0.0
2019-06-10,1.0,-0.0,-0.33517561062578,-0.027022896874920408,-0.6796984438275221,-0.5050301810865191,0.0
2019-06-11,1.0,-0.0,-0.33467690502308733,-0.03229674226383326,-0.6793795760095921,-0.5047067527232837,0.0
2019-06-12,1.0,-0.0,-0.33915860907722534,-0.035614970533459196,-0.6764548307268413,-0.5000127560782713,0.0
2019-06-13,1.0,-0.0,-0.3485386088066369,-0.0442884492661136,-0.6685130823229101,-0.49130823229100196,0.0
2019-06-14,1.0,-0.0,-0.34632951442933324,-0.045597203439565206,-0.6699752494195097,-0.4896787527748718,0.0
2019-06-17,1.0,-0.0,-0.35069710433583573,-0.04489045503294009,-0.6630917726367397,-0.4948419386139625,0.0
2019-06-18,1.0,-0.0,-0.3458719579151664,-0.04578768610025793,-0.66401082765137,-0.4980208891953319,0.0
2019-06-19,1.0,-0.0,-0.3395360758682558,-0.04539279764193259,-0.6663078303216712,-0.5118800461361015,0.0
2019-06-20,1.0,-0.0,-0.33907056798623064,-0.03614457831325301,-0.6777044210958975,-0.5159914712153518,0.0
2019-06-21,1.0,-0.0,-0.34356725146198835,-0.037113983789884064,-0.6717964501898019,-0.5123884272083719,0.0
2019-06-24,1.0,-0.0,-0.34569732937685466,-0.03315256318428323,-0.6756113782871176,-0.5036324567686483,0.0
2019-06-25,1.0,-0.0,-0.33774106092383244,-0.03335208962095248,-0.6800347843879483,-0.506547649496138,0.0
2019-06-26,1.0,-0.0,-0.3406043268371178,-0.02988429414318919,-0.6637378355597557,-0.5200122602232382,0.0
2019-06-27,1.0,-0.0,-0.33564305804142164,-0.033929941191511125,-0.6623881360265917,-0.5249552544106366,0.0
2019-06-28,1.0,-0.0,-0.3261558109833972,-0.03856960408684547,-0.6654916985951468,-0.5240613026819922,0.0
2019-07-01,1.0,-0.0,-0.32684248185628134,-0.038178472861085555,-0.6634212409281407,-0.5270111417765512,0.0
2019-07-02,1.0,-0.0,-0.3276208907336202,-0.034401976012833894,-0.6560311680374832,-0.5283542563214586,0.0
2019-07-03,1.0,-0.0,-0.33200050935948044,-0.030536100853177133,-0.6542467846682797,-0.5299885394116898,0.0
2019-07-05,1.0,-0.0,-0.33090649899447594,-0.030267545757706894,-0.6531323982384237,-0.5312985260799837,0.0
2019-07-08,1.0,-0.0,-0.3313137998625359,-0.029911157498154418,-0.653005116717155,-0.5314003512969987,0.0
2019-07-09,1.0,-0.0,-0.3318413021363174,-0.028763987792472027,-0.6507121057985757,-0.5318921668362157,0.0
2019-07-10,1.0,-0.0,-0.31440270607085635,-0.024619140873369107,-0.6701340318929779,-0.5341692311605076,0.0
2019-07-11,1.0,-0.0,-0.3152201578009671,-0.026215321964876557,-0.6695087808602698,-0.5342326291677272,0.0
2019-07-12,1.0,-0.0,-0.30899519340810255,-0.028992141603723202,-0.6776022990259658,-0.5275806820782788,0.0
2019-07-15,1.0,-0.0,-0.32422053812115353,-0.03962158588067748,-0.664666090229388,-0.5146228574334978,0.0
2019-07-16,1.0,-0.0,-0.32750814000814,-0.039479039479039475,-0.6638431013431012,-0.5128968253968254,0.0
2019-07-17,1.0,-0.0,-0.33012844970113187,-0.03794989189876637,-0.662851329009284,-0.5126287676459367,0.0
2019-07-18,1.0,-0.0,-0.32924965615607965,-0.03525036931384035,-0.6666242167999592,-0.5158677601752331,0.0
2019-07-19,1.0,-0.0,-0.33077746077032805,-0.036554921540656204,-0.6664204198084369,-0.5136284899123701,0.0
2019-07-22,1.0,-0.0,-0.3223907225691347,-0.030151650312221234,-0.6666496750350454,-0.529552695297566,0.0
2019-07-23,1.0,-0.0,-0.3231867431485022,-0.03181644359464627,-0.6665391969407266,-0.5278521351179095,0.0
2019-07-24,1.0,-0.0,-0.3205237029606194,-0.014172904287882296,-0.6889163258481878,-0.5486020011832189,0.0
2019-07-25,1.0,-0.0,-0.3031401898001697,-0.02268343492014505,-0.7063755368670113,-0.5396445747498907,0.0
2019-07-26,1.0,-0.0,-0.3019566502969686,-0.022549044815262386,-0.707325225619006,-0.5393258426966292,0.0
2019-07-29,1.0,-0.0,-0.30096837995427805,-0.025249800929850248,-0.7016259536102335,-0.5408029590814518,0.0
2019-07-30,1.0,-0.0,-0.3019982534545641,-0.027687882056814092,-0.696820259927056,-0.5419427749524837,0.0
2019-07-31,1.0,-0.0,-0.2963981798082114,-0.0285883230069157,-0.6994369745738747,-0.5464688793480217,0.0
2019-08-01,1.0,-0.0,-0.2969183359013867,-0.025757575757575757,-0.7003852080123265,-0.5450179763739086,0.0
2019-08-02,1.0,-0.0,-0.2889356353095098,-0.03347784818244786,-0.6911828839691132,-0.5517559836843591,0.0
2019-08-05,1.0,-0.0,-0.2894128525196486,-0.030436122669132374,-0.6893717573329224,-0.5592284378692146,0.0
2019-08-06,1.0,-0.0,-0.2917347772783,-0.033995709031467106,-0.6721495709031468,-0.5562678790355537,0.0
2019-08-07,1.0,-0.0,-0.28902710588958,-0.03657631370140009,-0.6785686861706213,-0.555427576851212,0.0
2019-08-08,1.0,-0.0,-0.29467845823535427,-0.04368162764543503,-0.6716848992945508,-0.5459308864124323,0.0
2019-08-09,1.0,-0.0,-0.2917081133471064,-0.04415027928686204,-0.6679674547912363,-0.5467391027112506,0.0
2019-08-12,1.0,-0.0,-0.288362145785065,-0.06062071950505385,-0.6679481630470759,-0.5290882704890902,0.0
2019-08-13,1.0,-0.0,-0.28517952635599697,-0.058008658008658016,-0.6723198370257193,-0.5309651133180545,0.0
2019-08-14,1.0,-0.0,-0.28637207764125266,-0.057416876542267674,-0.6696685237477422,-0.5304892009463481,0.0
2019-08-15,1.0,-0.0,-0.29357103176607247,-0.07002171607494571,-0.6549416696126459,-0.5065653249835868,0.0
2019-08-16,1.0,-0.0,-0.2883325317064527,-0.07531073589347645,-0.6692403108624662,-0.49859504341442423,0.0
2019-08-19,1.0,-0.0,-0.26835558252427183,-0.0844457928802589,-0.6852750809061489,-0.49021541262135926,0.0
2019-08-20,1.0,-0.0,-0.267933023067584,-0.08240590853905301,-0.6879805746661272,-0.4909955483609874,0.0
2019-08-21,1.0,-0.0,-0.2700053061121358,-0.09561108724764383,-0.6792834221896557,-0.48182024913459837,0.0
2019-08-22,1.0,-0.0,-0.2722957277042723,-0.09077365922634079,-0.6792748207251792,-0.48265326734673264,0.0
2019-08-23,1.0,-0.0,-0.2765303293767798,-0.08880824575993548,-0.6777298959199617,-0.477029308737179,0.0
2019-08-26,1.0,-0.0,-0.27051930492263004,-0.08958886273724272,-0.673794381291001,-0.4699784666232661,0.0
2019-08-27,1.0,-0.0,-0.26880268127360496,-0.09061804357069608,-0.6715439833921113,-0.47022335609414473,0.0
2019-08-28,1.0,-0.0,-0.2562210829060898,-0.10051269225959734,-0.6788545704639241,-0.46532449668625736,0.0
2019-08-29,1.0,-0.0,-0.2530683664541932,-0.10326209223847019,-0.6809648793900762,-0.46236720409948756,0.0
2019-08-30,1.0,-0.0,-0.2462608435536943,-0.10108186259846445,-0.6868331837670755,-0.4585701465749327,0.0
2019-09-03,1.0,-0.0,-0.24470922551536753,-0.10040631153874915,-0.6852955106314031,-0.4622977789964354,0.0
2019-09-04,1.0,-0.0,-0.2352926525529265,-0.09770859277708592,-0.6899875466998754,-0.4676712328767123,0.0
