Date,CORE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-26,1.0,-0.0,-1.4876037317664037,-0.0,-1.4535848667594453,-1.2132364311117985,0.0
2018-12-27,1.0,-0.0,-1.3870795255687343,-0.0,-1.2938460042776592,-1.1800991639121137,0.0
2018-12-28,1.0,-0.0,-1.3899786366284714,-0.0,-1.290201980967178,-1.1751310934161974,0.0
2018-12-31,1.0,-0.0,-1.388541869998048,-0.0,-1.3033378879562756,-1.188073394495413,0.0
2019-01-02,1.0,-0.0,-1.3925023246708754,-0.0,-1.303479665247394,-1.198061958596388,0.0
2019-01-03,1.0,-0.0,-1.3923171030095425,-0.0,-1.3038414484952288,-1.197455346219721,0.0
2019-01-04,1.0,-0.0,-1.4232075193149945,-0.0,-1.27100044289159,-1.2267604940701737,0.0
2019-01-07,1.0,-0.0,-1.3616380752138384,-0.0,-1.238782434175945,-1.1780952836049123,0.0
2019-01-08,1.0,-0.0,-1.3444285714285715,-0.0,-1.2448571428571429,-1.1726190476190477,0.0
2019-01-09,1.0,-0.0,-1.3437440487526184,-0.0,-1.2445724623881165,-1.1726813940201866,0.0
2019-01-10,1.0,-0.0,-1.3389653038884395,-0.0,-1.249583551473038,-1.1708152872304984,0.0
2019-01-11,1.0,-0.0,-1.3027034731790754,-0.0,-1.2542405093362474,-1.19437449517746,0.0
2019-01-14,1.0,-0.0,-1.3025858374208295,-0.0,-1.2551073860660031,-1.2043906852707271,0.0
2019-01-15,1.0,-0.0,-1.2961549470470375,-0.0,-1.2579906497471616,-1.2163915656902966,0.0
2019-01-16,1.0,-0.0,-1.2953288846520497,-0.0,-1.2408484270734033,-1.2302669208770258,0.0
2019-01-17,1.0,-0.0,-1.3062237495227185,-0.0,-1.2388793432607865,-1.2276632302405497,0.0
2019-01-18,1.0,-0.0,-1.3056707493490212,-0.0,-1.2550872793904908,-1.2613077442376315,0.0
2019-01-22,1.0,-0.0,-1.3574881634687268,-0.0,-1.363119860453526,-1.2631946174931474,0.0
2019-01-23,1.0,-0.0,-1.2934717508484728,-0.0,-1.3814633659413056,-1.3160311439409065,0.0
2019-01-24,1.0,-0.0,-1.2851790798741196,-0.0,-1.3972226384934312,-1.3128527898496427,0.0
2019-01-25,1.0,-0.0,-1.194121562804035,-0.0,-1.5515899431614524,-1.3748271800911467,0.0
2019-01-28,1.0,-0.0,-1.1582918441718422,-0.0,-1.6012934353025714,-1.3731458194323256,0.0
2019-01-29,1.0,-0.0,-1.1329250720461097,-0.0,-1.6157369287772747,-1.3974886784685057,0.0
2019-01-30,1.0,-0.0,-1.1319676771835916,-0.0,-1.6145452673838079,-1.4004323434041897,0.0
2019-01-31,1.0,-0.0,-1.1575954928412673,-0.0,-1.5570889543598492,-1.4541272548715565,0.0
2019-02-01,1.0,-0.0,-1.1570457963798557,-0.0,-1.5693169441419013,-1.4601421088117836,0.0
2019-02-04,1.0,-0.0,-1.1611983621002437,-0.0,-1.5666303840771265,-1.4553983310008811,0.0
2019-02-05,1.0,-0.0,-1.1435579654014976,-0.0,-1.5578621223857476,-1.4625355021946813,0.0
2019-02-06,1.0,-0.0,-1.1145667061428353,-0.0,-1.563050306369394,-1.4714484321095722,0.0
2019-02-07,1.0,-0.0,-1.1055467186618093,-0.0,-1.5689876340499769,-1.4566165529272923,0.0
2019-02-08,1.0,-0.0,-1.1098069498069498,-0.0,-1.5884169884169883,-1.4498326898326896,0.0
2019-02-11,1.0,-0.0,-1.0979813664596274,-0.0,-1.6158385093167702,-1.462215320910973,0.0
2019-02-12,1.0,-0.0,-1.1103154836031548,-0.0,-1.6243254462432544,-1.4541822332918224,0.0
2019-02-13,1.0,-0.0,-1.1264772962886171,-0.0,-1.616265809662036,-1.440700808625337,0.0
2019-02-14,1.0,-0.0,-1.0986318472662955,-0.0,-1.645632835665609,-1.4578889871508087,0.0
2019-02-15,1.0,-0.0,-1.1157033408036692,-0.0,-1.6416323552405272,-1.4544743836972949,0.0
2019-02-19,1.0,-0.0,-1.091139371381307,-0.0,-1.639629859387924,-1.4387923904052937,0.0
2019-02-20,1.0,-0.0,-1.076443298969072,-0.0,-1.6419072164948452,-1.4362371134020617,0.0
2019-02-21,1.0,-0.0,-1.0994429544047863,-0.0,-1.6359088095729317,-1.422477821332783,0.0
2019-02-22,1.0,-0.0,-1.0961637619882438,-0.0,-1.6431886150355781,-1.4168299474064145,0.0
2019-02-25,1.0,-0.0,-1.0943807398951901,-0.0,-1.6631038240024902,-1.4310693716598348,0.0
2019-02-26,1.0,-0.0,-1.0992211838006232,-0.0,-1.6649532710280375,-1.4279335410176532,0.0
2019-02-27,1.0,-0.0,-1.1097116685749973,-0.0,-1.6700843135213908,-1.4247944207348808,0.0
2019-02-28,1.0,-0.0,-1.1183558499817434,-0.0,-1.6778467476918262,-1.420061551301445,0.0
2019-03-01,1.0,-0.0,-1.1223326359832635,-0.0,-1.6989016736401674,-1.4088389121338911,0.0
2019-03-04,1.0,-0.0,-1.2433111768977267,-0.0,-1.8437133441322684,-1.498631514271351,0.0
2019-03-05,1.0,-0.0,-1.2213443196568656,-0.0,-1.9068231841526047,-1.5154918449122412,0.0
2019-03-06,1.0,-0.0,-1.210020357385207,-0.0,-1.9314634698032118,-1.5133453969690116,0.0
2019-03-07,1.0,-0.0,-1.1781470008448325,-0.0,-1.9567445789918332,-1.4973810194311459,0.0
2019-03-08,1.0,-0.0,-1.1700446581930608,-0.0,-2.03057368601855,-1.5248482766517806,0.0
2019-03-11,1.0,-0.0,-1.1777881203095002,-0.0,-2.0477049275699577,-1.592181046017802,0.0
2019-03-12,1.0,-0.0,-1.1007003707845329,-0.0,-2.0932846801247718,-1.6914837266788298,0.0
2019-03-13,1.0,-0.0,-1.140956340956341,-0.0,-2.103177903177903,-1.6958716958716957,0.0
2019-03-14,1.0,-0.0,-1.1438156879045187,-0.0,-2.103141143637551,-1.690992221364527,0.0
2019-03-15,1.0,-0.0,-1.1280814576634512,-0.0,-2.107419316422532,-1.7190663332142433,0.0
2019-03-18,1.0,-0.0,-1.1815805471124619,-0.0,-2.1448632218844983,-1.7525835866261397,0.0
2019-03-19,1.0,-0.0,-1.1890884652981428,-0.0,-2.1438782991202348,-1.7765151515151516,0.0
2019-03-20,1.0,-0.0,-1.2016213228520543,-0.0,-2.1501566050482097,-1.7895965116993182,0.0
2019-03-21,1.0,-0.0,-1.204369706640481,-0.0,-2.164477721860808,-1.768380999140788,0.0
2019-03-22,1.0,-0.0,-1.2019457181806916,-0.0,-2.225740488288512,-1.7688685091089353,0.0
2019-03-25,1.0,-0.0,-1.0303474384807962,-0.0,-2.3001770776088417,-1.7755999267265066,0.0
2019-03-26,1.0,-0.0,-1.0627344855157144,-0.0,-2.2948520819238576,-1.7927916846054492,0.0
2019-03-27,1.0,-0.0,-1.0325846833578793,-0.0,-2.31105792832597,-1.7928939617083948,0.0
2019-03-28,1.0,-0.0,-1.0282114320835893,-0.0,-2.306699446834665,-1.8113091579594345,0.0
2019-03-29,1.0,-0.0,-1.0222931892157465,-0.0,-2.306700239513603,-1.8123810108702327,0.0
2019-04-01,1.0,-0.0,-1.0412923076923077,-0.0,-2.3082461538461536,-1.8043076923076924,0.0
2019-04-02,1.0,-0.0,-1.0612244897959184,-0.0,-2.316295887724459,-1.7511184654041796,0.0
2019-04-03,1.0,-0.0,-1.064018605789828,-0.0,-2.301364832609095,-1.7549421629230675,0.0
2019-04-04,1.0,-0.0,-1.0624310069912914,-0.0,-2.3140561756408684,-1.7562247025634736,0.0
2019-04-05,1.0,-0.0,-1.0524213372664701,-0.0,-2.326020157325467,-1.767146017699115,0.0
2019-04-08,1.0,-0.0,-1.0377787333374286,-0.0,-2.333374285889797,-1.7717304502733584,0.0
2019-04-09,1.0,-0.0,-1.017059801687504,-0.0,-2.3836915686395272,-1.7580218020570302,0.0
2019-04-10,1.0,-0.0,-0.9987098359648585,-0.0,-2.391288320943663,-1.7536401056705784,0.0
2019-04-11,1.0,-0.0,-0.9635143380109824,-0.0,-2.4257474069554608,-1.7120195241000613,0.0
2019-04-12,1.0,-0.0,-0.9629629629629628,-0.0,-2.4255293184452986,-1.7131612667032767,0.0
2019-04-15,1.0,-0.0,-0.9712203784214071,-0.0,-2.418896577062029,-1.7331455514053027,0.0
2019-04-16,1.0,-0.0,-0.9752081292850147,-0.0,-2.4189520078354554,-1.7272894221351613,0.0
2019-04-17,1.0,-0.0,-0.9582643868358154,-0.0,-2.434025862597291,-1.7362873077158791,0.0
2019-04-18,1.0,-0.0,-0.9618732377099424,-0.0,-2.4249111192840505,-1.7429201912467818,0.0
2019-04-22,1.0,-0.0,-0.9822905096877699,-0.0,-2.434160187584845,-1.7541034184869801,0.0
2019-04-23,1.0,-0.0,-0.9950040091284771,-0.0,-2.4300869672485046,-1.7428606673656941,0.0
2019-04-24,1.0,-0.0,-0.9628861355609127,-0.0,-2.1229466838593933,-1.5204911139765656,0.0
2019-04-25,1.0,-0.0,-0.9682486444183577,-0.0,-2.1123036502878865,-1.5094750964279726,0.0
2019-04-26,1.0,-0.0,-0.9546624874062464,-0.0,-2.123138923094145,-1.5193663942684428,0.0
2019-04-29,1.0,-0.0,-0.9392689993314018,-0.0,-2.1093715177178516,-1.5229552039224428,0.0
2019-04-30,1.0,-0.0,-0.9349838295974127,-0.0,-2.1180996988959517,-1.522917363666778,0.0
2019-05-01,1.0,-0.0,-0.9350178491744757,-0.0,-2.1172467648371263,-1.525602409638554,0.0
2019-05-02,1.0,-0.0,-0.9504022191400832,-0.0,-2.068848821081831,-1.5285991678224689,0.0
2019-05-03,1.0,-0.0,-0.9641131048275097,-0.0,-2.0644408643964223,-1.526748513971446,0.0
2019-05-06,1.0,-0.0,-0.9275386405185307,-0.0,-2.07739183424741,-1.5349288128081546,0.0
2019-05-07,1.0,-0.0,-0.9246295067462951,-0.0,-2.070227825702278,-1.534892722848927,0.0
2019-05-08,1.0,-0.0,-0.922912791333844,-0.0,-2.0289966079439763,-1.519203413940256,0.0
2019-05-09,1.0,-0.0,-0.937348563516788,-0.0,-2.2248759663089883,-1.606784354447906,0.0
2019-05-10,1.0,-0.0,-0.9379714517813624,-0.0,-2.2387141696646164,-1.6257978414761518,0.0
2019-05-13,1.0,-0.0,-0.9335617631685929,-0.0,-2.245252337534119,-1.6287821592426968,0.0
2019-05-14,1.0,-0.0,-0.8468529879572824,-0.0,-2.2323903658259487,-1.6012837991365596,0.0
2019-05-15,1.0,-0.0,-0.8493228633208149,-0.0,-2.2540116080573576,-1.5868328212131557,0.0
2019-05-16,1.0,-0.0,-0.8593348924761851,-0.0,-2.250983971250927,-1.593805259255034,0.0
2019-05-17,1.0,-0.0,-0.8422103102189781,-0.0,-2.2411040145985406,-1.6192404197080292,0.0
2019-05-20,1.0,-0.0,-0.8178364893978908,-0.0,-2.2390293684091165,-1.6126544959746003,0.0
2019-05-21,1.0,-0.0,-0.8225970791350616,-0.0,-2.2284614513755234,-1.6094758292765765,0.0
2019-05-22,1.0,-0.0,-0.8064315587204703,-0.0,-2.2398553181869563,-1.6053464451226407,0.0
2019-05-23,1.0,-0.0,-0.8027771505983292,-0.0,-2.2559832919394895,-1.58585459471664,0.0
2019-05-24,1.0,-0.0,-0.7696499803359739,-0.0,-2.2613068149896063,-1.587336367211641,0.0
2019-05-28,1.0,-0.0,-0.7673164428964664,-0.0,-2.2622886354699174,-1.5880568507387225,0.0
2019-05-29,1.0,-0.0,-0.7888488803870822,-0.0,-2.2813660402835603,-1.5559806458872507,0.0
2019-05-30,1.0,-0.0,-0.7893730671914534,-0.0,-2.2822603317402304,-1.5511385999437728,0.0
2019-05-31,1.0,-0.0,-0.788923249929716,-0.0,-2.2689907225189767,-1.5648017992690468,0.0
2019-06-03,1.0,-0.0,-0.8018562003801856,-0.0,-2.2888292519288833,-1.5002795482500282,0.0
2019-06-04,1.0,-0.0,-0.7862407862407863,-0.0,-2.303104757650212,-1.4947509492964037,0.0
2019-06-05,1.0,-0.0,-0.7501908188856177,-0.0,-2.3061280122124086,-1.3957038490895213,0.0
2019-06-06,1.0,-0.0,-0.7510253185322906,-0.0,-2.329140919779078,-1.388199267239022,0.0
2019-06-07,1.0,-0.0,-0.7860699239481316,-0.0,-2.303988619576517,-1.3813536138315918,0.0
2019-06-10,1.0,-0.0,-0.7896805896805897,-0.0,-2.284029484029484,-1.3862953862953864,0.0
2019-06-11,1.0,-0.0,-0.8019334285400417,-0.0,-2.308579589146435,-1.382181698341206,0.0
2019-06-12,1.0,-0.0,-0.7971978021978022,-0.0,-2.307857142857143,-1.3895054945054945,0.0
2019-06-13,1.0,-0.0,-0.8200033026916936,-0.009632850773380306,-2.2941597401882534,-1.3806902625639896,0.0
2019-06-14,1.0,-0.0,-0.8077113470106155,-0.028931301908585887,-2.300203509157912,-1.3633463505857764,0.0
2019-06-17,1.0,-0.0,-0.8150432244920435,-0.030394802048345354,-2.297725896151093,-1.3631407962116624,0.0
2019-06-18,1.0,-0.0,-0.8173061044751473,-0.0346782627841691,-2.28975615126328,-1.362690592833159,0.0
2019-06-19,1.0,-0.0,-0.7995708626760563,-0.06508582746478873,-2.2953895246478875,-1.3417143485915493,0.0
2019-06-20,1.0,-0.0,-0.8045121076727895,-0.057476970599591816,-2.304208726350047,-1.3498262452424292,0.0
2019-06-21,1.0,-0.0,-0.8127068166776968,-0.059397749834546654,-2.291142731083168,-1.3518641076549747,0.0
2019-06-24,1.0,-0.0,-0.8133474105356746,-0.07618359635474549,-2.2874527672816183,-1.3798621915981328,0.0
2019-06-25,1.0,-0.0,-0.7936516760242371,-0.08255044749569182,-2.297848685307688,-1.384901884484963,0.0
2019-06-26,1.0,-0.0,-0.7976551105127343,-0.058678335016268374,-2.281162347133401,-1.4722315718613261,0.0
2019-06-27,1.0,-0.0,-0.7753035304649472,-0.08577183461086554,-2.2650925977731773,-1.4688636490796172,0.0
2019-06-28,1.0,-0.0,-0.7599485803711157,-0.09026380505253745,-2.2712944332662643,-1.4675832774424322,0.0
2019-07-01,1.0,-0.0,-0.7513670349291375,-0.09474389019082691,-2.277926570695235,-1.4557527061711864,0.0
2019-07-02,1.0,-0.0,-0.7674028515515796,-0.08263908303047246,-2.2760972882303605,-1.4651942968968408,0.0
2019-07-03,1.0,-0.0,-0.7621657903568632,-0.08647499720326658,-2.280680165566618,-1.4642018122832532,0.0
2019-07-05,1.0,-0.0,-0.7488689046528515,-0.09032005809082277,-2.2785566664804784,-1.4679104060771937,0.0
2019-07-08,1.0,-0.0,-0.7563142601698704,-0.08219713902548055,-2.2766540008940543,-1.4726754582029504,0.0
2019-07-09,1.0,-0.0,-0.7530712530712531,-0.078903283448738,-2.278423051150324,-1.4736989055170873,0.0
2019-07-10,1.0,-0.0,-0.7314757942933721,-0.07325925512312245,-2.2977832374783627,-1.4812664023675248,0.0
2019-07-11,1.0,-0.0,-0.7296662753647494,-0.07842808429761307,-2.3014701772038686,-1.480462854267986,0.0
2019-07-12,1.0,-0.0,-0.7398601398601399,-0.08055944055944056,-2.3077482517482517,-1.466181818181818,0.0
2019-07-15,1.0,-0.0,-0.7431510678743152,-0.09459912780945992,-2.307670803980767,-1.4455440008945546,0.0
2019-07-16,1.0,-0.0,-0.7533940443600201,-0.126543382311861,-2.2952120230180455,-1.4117548466394771,0.0
2019-07-17,1.0,-0.0,-0.7696259073143494,-0.12043551088777218,-2.2918481295365716,-1.4015075376884423,0.0
2019-07-18,1.0,-0.0,-0.7693763919821826,-0.12538975501113583,-2.2831291759465477,-1.390033407572383,0.0
2019-07-19,1.0,-0.0,-0.7711883283216394,-0.12557077625570778,-2.284886958458626,-1.3868470876489587,0.0
2019-07-22,1.0,-0.0,-0.7606661468196502,-0.1179681408042776,-2.2886821878133006,-1.4024729865211096,0.0
2019-07-23,1.0,-0.0,-0.7625410611881298,-0.11441456489059629,-2.285451812259897,-1.4051556149434887,0.0
2019-07-24,1.0,-0.0,-0.7491227151311999,-0.07384905462735034,-2.138322945582151,-1.2761745142198713,0.0
2019-07-25,1.0,-0.0,-0.7302439532944119,-0.07813803169307756,-2.149603836530442,-1.2547435362802335,0.0
2019-07-26,1.0,-0.0,-0.6973193770742916,-0.060045953535869286,-2.1159560888435025,-1.232575950982895,0.0
2019-07-29,1.0,-0.0,-0.6759292306123489,-0.06001121704991587,-2.112935298016622,-1.2497323203997348,0.0
2019-07-30,1.0,-0.0,-0.6738066095471236,-0.06737046103631171,-2.103019175846593,-1.2557629538963688,0.0
2019-07-31,1.0,-0.0,-0.6545251055603601,-0.07096708551660987,-2.1024062674874093,-1.2593478150277255,0.0
2019-08-01,1.0,-0.0,-0.6817721518987341,-0.07311392405063291,-2.075189873417721,-1.2332151898734176,0.0
2019-08-02,1.0,-0.0,-0.680811058034353,-0.05650980790730765,-2.0835958938916557,-1.2609004980180913,0.0
2019-08-05,1.0,-0.0,-0.6771345948962508,-0.04606564862259652,-2.0873116533915073,-1.2627974227588654,0.0
2019-08-06,1.0,-0.0,-0.6716906296479921,-0.029003470500743683,-2.0141794744670305,-1.242935052057511,0.0
2019-08-07,1.0,-0.0,-0.6707184504397667,-0.015169483150508943,-2.013094179266726,-1.2421681984385808,0.0
2019-08-08,1.0,-0.0,-0.6722897544033739,-0.010468866286281318,-2.025204663855123,-1.253535102952121,0.0
2019-08-09,1.0,-0.0,-0.6578895560586673,-0.0,-2.0052662663647998,-1.2586376611871248,0.0
2019-08-12,1.0,-0.0,-0.6572035153549917,-0.0,-2.010170830453244,-1.2699713636812482,0.0
2019-08-13,1.0,-0.0,-0.632923881406936,-0.0,-2.020373933205071,-1.279857925114696,0.0
2019-08-14,1.0,-0.0,-0.649029030992546,-0.0,-1.9859748921145548,-1.2688799529227148,0.0
2019-08-15,1.0,-0.0,-0.6742805152516401,-0.0,-1.9359766317100033,-1.1783268687449122,0.0
2019-08-16,1.0,-0.0,-0.6632526084043266,-0.0,-1.9449124150473822,-1.1778979611371687,0.0
2019-08-19,1.0,-0.0,-0.6385679646270148,-0.0,-1.9498882708125327,-1.1659297294727333,0.0
2019-08-20,1.0,-0.0,-0.6513905395768956,-0.0,-1.9566436890896124,-1.1459947706203946,0.0
2019-08-21,1.0,-0.0,-0.6517577939922297,-0.03382924286932626,-1.933715531128589,-1.1187340092864588,0.0
2019-08-22,1.0,-0.0,-0.6582595939999054,-0.019069701414848813,-1.9357876307197275,-1.1188189088155966,0.0
2019-08-23,1.0,-0.0,-0.6546909022058127,-0.01964404051879201,-1.9353876739562625,-1.123781122787087,0.0
2019-08-26,1.0,-0.0,-0.6233129407369356,-0.022696492784756925,-1.937281090926073,-1.0867230187269417,0.0
2019-08-27,1.0,-0.0,-0.6160697717572834,-0.022035628131378732,-1.920347003154574,-1.0805808127667471,0.0
2019-08-28,1.0,-0.0,-0.615736885928393,-0.020862244425941343,-1.919465260431122,-1.069710426496438,0.0
2019-08-29,1.0,-0.0,-0.5809261806510776,-0.025263640531866118,-1.9089408528198075,-1.0699220541036223,0.0
2019-08-30,1.0,-0.0,-0.5720215289180807,-0.031472359058565956,-1.9037128261266194,-1.0539591315453385,0.0
2019-09-03,1.0,-0.0,-0.5818912378430209,-0.0424638144376969,-1.9024702068398702,-1.039221953335464,0.0
2019-09-04,1.0,-0.0,-0.5703214041486209,-0.03555960793252792,-1.9104171415545932,-1.0426715295190336,0.0
2019-09-05,1.0,-0.0,-0.5754537205081669,-0.018284936479128853,-1.918874773139746,-1.0245916515426496,0.0
2019-09-06,1.0,-0.0,-0.5694902989462258,-0.025779024015196057,-1.9256930939351453,-1.0017186016010131,0.0
2019-09-09,1.0,-0.0,-0.5807370562966312,-0.026588288491973772,-1.923264752430477,-0.9912276735247568,0.0
2019-09-10,1.0,-0.0,-0.5605663108377058,-0.09575719196670889,-1.9305228876424825,-0.9364031119956577,0.0
2019-09-11,1.0,-0.0,-0.5467866672696847,-0.11333725295101985,-1.93523585545656,-0.9272760164623942,0.0
2019-09-12,1.0,-0.0,-0.5353028865699959,-0.11708903645480416,-1.9374350634684012,-0.9275421240457153,0.0
2019-09-13,1.0,-0.0,-0.5343860284137183,-0.1266853678400145,-1.9429010949235366,-0.9204596869061624,0.0
2019-09-16,1.0,-0.0,-0.5271620639534884,-0.142578125,-1.9484920058139534,-0.9239189680232559,0.0
