Date,CHD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.14177144799036115,-0.6559671290432204,-0.0,-0.6952330933918255,-0.5964039667583182,0.0
2018-11-06,1.0,-0.14268062891916103,-0.6562258672350415,-0.0,-0.6944985018379514,-0.5955889166898342,0.0
2018-11-07,1.0,-0.14325043306112348,-0.6572011878247959,-0.0,-0.6961766889383816,-0.596665429349171,0.0
2018-11-08,1.0,-0.09898524559546786,-0.6829981946087281,-0.0,-0.7026707339849343,-0.628120525431115,0.0
2018-11-09,1.0,-0.10293057514496161,-0.6899232095282871,-0.0,-0.7067857702554459,-0.6346654129446795,0.0
2018-11-12,1.0,-0.10351966873706005,-0.6702741702741702,-0.0,-0.7261120521990088,-0.6370537674885501,0.0
2018-11-13,1.0,-0.07242044959212902,-0.6683168316831682,-0.0,-0.7354754343358864,-0.6373061834485335,0.0
2018-11-14,1.0,-0.07204709693496138,-0.6691066533765263,-0.0,-0.7358584600049838,-0.6378955893346624,0.0
2018-11-15,1.0,-0.0710042608776786,-0.670077442229341,-0.0,-0.7393089291823469,-0.6297079588218829,0.0
2018-11-16,1.0,-0.06790066040368338,-0.6612098099401607,-0.0,-0.73741977490466,-0.6339565311753946,0.0
2018-11-19,1.0,-0.07176543592925846,-0.6608749612162582,-0.0,-0.7361464474092461,-0.6339435308718586,0.0
2018-11-20,1.0,-0.040290783637259735,-0.6526614095613603,-0.0,-0.7391880236569739,-0.6481949236076886,0.0
2018-11-21,1.0,-0.04469784742972133,-0.6451308006585768,-0.0,-0.7366302823342887,-0.6225074699676809,0.0
2018-11-23,1.0,-0.045034606823794864,-0.6451809616733238,-0.0,-0.7364088178796842,-0.6224654694026893,0.0
2018-11-26,1.0,-0.04409208720841592,-0.6507394419881078,-0.0,-0.734288763531026,-0.6200945266046654,0.0
2018-11-27,1.0,-0.03260010937594945,-0.6575621316157259,-0.0,-0.7316947195722185,-0.6163638573251504,0.0
2018-11-28,1.0,-0.034624270428015566,-0.6517813715953308,-0.0,-0.7349525778210118,-0.6185250486381324,0.0
2018-11-29,1.0,-0.003366598533124925,-0.6410063724900806,-0.0,-0.7346699531080919,-0.6268786822171457,0.0
2018-11-30,1.0,-0.0027957312490605743,-0.641154366451225,-0.0,-0.7349165789869232,-0.627295956711258,0.0
2018-12-03,1.0,-0.001231564086389715,-0.6413144693761077,-0.0,-0.7345228440118952,-0.6267459673785708,0.0
2018-12-04,1.0,-0.0,-0.6428207815541248,-0.0,-0.7284024554574038,-0.6232669561311572,0.0
2018-12-06,1.0,-0.0,-0.5772682244624439,-0.0,-0.7378940621175921,-0.5983917021152613,0.0
2018-12-07,1.0,-0.0,-0.577342111395945,-0.0,-0.7386972733628526,-0.5970636215334422,0.0
2018-12-10,1.0,-0.0,-0.5755287879661115,-0.0,-0.7313123162930091,-0.5748371851766468,0.0
2018-12-11,1.0,-0.0,-0.5758300668664976,-0.0,-0.7303435554530783,-0.5759741756974868,0.0
2018-12-12,1.0,-0.0,-0.5823152151832612,-0.0,-0.742041266432572,-0.5776720160190371,0.0
2018-12-13,1.0,-0.0,-0.5778042335724034,-0.0,-0.7498475565492612,-0.5760039490112954,0.0
2018-12-14,1.0,-0.0,-0.559748244412716,-0.0,-0.772137882805443,-0.5819516885690142,0.0
2018-12-17,1.0,-0.0,-0.5546469479483833,-0.0,-0.7571697839640423,-0.5879657822241554,0.0
2018-12-18,1.0,-0.0,-0.5637309333177488,-0.0,-0.7662322482613523,-0.5921337151539944,0.0
2018-12-19,1.0,-0.0,-0.5637601542867161,-0.0,-0.7661738063234176,-0.5921629361229618,0.0
2018-12-20,1.0,-0.0,-0.5533633590004359,-0.0,-0.7658288536975156,-0.5865175069010605,0.0
2018-12-21,1.0,-0.0,-0.5521693916459645,-0.0,-0.7674331272748282,-0.5690970015598822,0.0
2018-12-24,1.0,-0.0,-0.5256619904179936,-0.0,-0.7567776917118514,-0.5863958458846142,0.0
2018-12-26,1.0,-0.0,-0.5247372029250457,-0.0,-0.7503713436928702,-0.5814099634369287,0.0
2018-12-27,1.0,-0.0,-0.4886885290964567,-0.0,-0.6860276533164738,-0.5740949448857857,0.0
2018-12-28,1.0,-0.0,-0.48874598070739544,-0.0,-0.6857943771127051,-0.5736939016681781,0.0
2018-12-31,1.0,-0.0,-0.4884021326883966,-0.0,-0.6859506403561809,-0.5739570164348925,0.0
2019-01-02,1.0,-0.0,-0.4873977266487288,-0.0,-0.6832408983581352,-0.5749546977101753,0.0
2019-01-03,1.0,-0.0,-0.49080481954286026,-0.0,-0.7081805398549726,-0.5581626182139017,0.0
2019-01-04,1.0,-0.0,-0.49241095890410963,-0.0,-0.6876986301369864,-0.5596164383561644,0.0
2019-01-07,1.0,-0.0,-0.46511440541411536,-0.0,-0.6798259748630356,-0.5406595767536791,0.0
2019-01-08,1.0,-0.0,-0.45901243834441346,-0.0,-0.6827149903495604,-0.538923439845593,0.0
2019-01-09,1.0,-0.0,-0.44802013332976354,-0.0,-0.6828732831784959,-0.54641107333137,0.0
2019-01-10,1.0,-0.0,-0.4457376786000963,-0.0,-0.684700593995826,-0.5452186011665864,0.0
2019-01-11,1.0,-0.0,-0.4345073633949409,-0.0,-0.6896375975750422,-0.5583304273183293,0.0
2019-01-14,1.0,-0.0,-0.43667301859953306,-0.0,-0.690947153707829,-0.5562951233259079,0.0
2019-01-15,1.0,-0.0,-0.4331057837024295,-0.0,-0.6875403139109868,-0.5669748441195441,0.0
2019-01-16,1.0,-0.0,-0.431129846418215,-0.0,-0.6853989904414134,-0.5684405541832241,0.0
2019-01-17,1.0,-0.0,-0.43035733447794833,-0.0,-0.6852398326000644,-0.5670941088099581,0.0
2019-01-18,1.0,-0.0,-0.4297379516464748,-0.0,-0.6798046645674334,-0.559000907295725,0.0
2019-01-22,1.0,-0.0,-0.35563070859851414,-0.0,-0.8060341384177031,-0.5012648789710542,0.0
2019-01-23,1.0,-0.0,-0.3379638337318967,-0.0,-0.8157562404277614,-0.5331971948303195,0.0
2019-01-24,1.0,-0.0,-0.3460597424246498,-0.0,-0.8040491490334203,-0.53856908558062,0.0
2019-01-25,1.0,-0.0,-0.25791681517835113,-0.0,-0.9572286348805966,-0.5266087242617826,0.0
2019-01-28,1.0,-0.0,-0.24701009436032478,-0.0,-0.9706495501426378,-0.5253730524467852,0.0
2019-01-29,1.0,-0.0,-0.2333855756275949,-0.0,-0.9749236987544336,-0.5413126563831834,0.0
2019-01-30,1.0,-0.0,-0.23222879142032174,-0.0,-0.9735734909940879,-0.5440945964526331,0.0
2019-01-31,1.0,-0.0,-0.24364137931034482,-0.0,-0.9294620689655173,-0.5855172413793104,0.0
2019-02-01,1.0,-0.0,-0.24498547516945637,-0.0,-0.9370867339881035,-0.5845621801078987,0.0
2019-02-04,1.0,-0.0,-0.24589166159464396,-0.0,-0.9378907762961323,-0.5827477452553532,0.0
2019-02-05,1.0,-0.0,-0.2407524545529551,-0.0,-0.9344352465553754,-0.5750391903412998,0.0
2019-02-06,1.0,-0.0,-0.2824704550074044,-0.0,-0.9529022329335929,-0.6683120880397224,0.0
2019-02-07,1.0,-0.0,-0.27995767568997443,-0.0,-0.9454192751961908,-0.7138112453340387,0.0
2019-02-08,1.0,-0.0,-0.28285562945088577,-0.0,-0.9562121122947442,-0.7036960743923254,0.0
2019-02-11,1.0,-0.0,-0.2836155525399729,-0.0,-0.9673137058233525,-0.6990972918756269,0.0
2019-02-12,1.0,-0.0,-0.2978710804488793,-0.0,-0.9655049891925502,-0.6975690640452433,0.0
2019-02-13,1.0,-0.0,-0.3106296066068733,-0.0,-0.9608974928218335,-0.6885119734777847,0.0
2019-02-14,1.0,-0.0,-0.28722456494624937,-0.0,-0.979331234780543,-0.7030943754825681,0.0
2019-02-15,1.0,-0.0,-0.27994185184086395,-0.0,-0.9816951968433858,-0.7051057643812858,0.0
2019-02-19,1.0,-0.0,-0.2668544322561518,-0.0,-0.9944559739104655,-0.7034390750074119,0.0
2019-02-20,1.0,-0.0,-0.268597859281881,-0.0,-0.9940700329113173,-0.7023156521481305,0.0
2019-02-21,1.0,-0.0,-0.285697389041663,-0.0,-0.9872556846742956,-0.6839942044412904,0.0
2019-02-22,1.0,-0.0,-0.29716939276524,-0.0,-0.9857730190186046,-0.6748203141175426,0.0
2019-02-25,1.0,-0.0,-0.28892446341752637,-0.0,-0.9959385746472194,-0.6796513696193525,0.0
2019-02-26,1.0,-0.0,-0.2950074294205052,-0.0,-1.0009212481426448,-0.6758395245170876,0.0
2019-02-27,1.0,-0.0,-0.29083179737201975,-0.0,-1.011326476009275,-0.67067007550984,0.0
2019-02-28,1.0,-0.0,-0.29361664243107694,-0.0,-1.0110395584176632,-0.6629670297059085,0.0
2019-03-01,1.0,-0.0,-0.29254041227940086,-0.0,-1.0155420436007712,-0.657986059617381,0.0
2019-03-04,1.0,-0.0,-0.2832448779909271,-0.0,-1.0153289649242447,-0.6664393512616005,0.0
2019-03-05,1.0,-0.0,-0.26872325249643364,-0.0,-1.0362577270565858,-0.666963861150737,0.0
2019-03-06,1.0,-0.0,-0.26483245778054787,-0.0,-1.0362389813907933,-0.6668744249547384,0.0
2019-03-07,1.0,-0.0,-0.2568725982855454,-0.0,-1.0462015962163762,-0.6528820573455514,0.0
2019-03-08,1.0,-0.0,-0.24137519041787392,-0.0,-1.0889811523641688,-0.656590698646913,0.0
2019-03-11,1.0,-0.0,-0.24336710082006754,-0.0,-1.0909310178485288,-0.6806259044862519,0.0
2019-03-12,1.0,-0.0,-0.1965221098794007,-0.0,-1.110823486417347,-0.7380923376781582,0.0
2019-03-13,1.0,-0.0,-0.21791081171701163,-0.0,-1.1054348157405431,-0.7247843448044625,0.0
2019-03-14,1.0,-0.0,-0.21213040181956028,-0.0,-1.1065049279757393,-0.7139651250947688,0.0
2019-03-15,1.0,-0.0,-0.2101794770566977,-0.0,-1.109174284065717,-0.7174830696346685,0.0
2019-03-18,1.0,-0.0,-0.22054232723266207,-0.0,-1.1141886515272081,-0.7258064516129032,0.0
2019-03-19,1.0,-0.0,-0.21894218942189422,-0.0,-1.1212484624846248,-0.734840098400984,0.0
2019-03-20,1.0,-0.0,-0.22575771590663826,-0.0,-1.121450374618444,-0.7360404526254123,0.0
2019-03-21,1.0,-0.0,-0.22916794785068567,-0.0,-1.1291433491175205,-0.716499600270586,0.0
2019-03-22,1.0,-0.0,-0.2264232807512319,-0.0,-1.157281433043047,-0.71546781541513,0.0
2019-03-25,1.0,-0.0,-0.13414034656507312,-0.0,-1.2122096595796978,-0.7260661177338086,0.0
2019-03-26,1.0,-0.0,-0.15457725767004118,-0.0,-1.2120677378409337,-0.7292343890282035,0.0
2019-03-27,1.0,-0.0,-0.14939684503557069,-0.0,-1.215836684194247,-0.7278997834828334,0.0
2019-03-28,1.0,-0.0,-0.14282624146349,-0.0,-1.202435029819845,-0.7448780940020394,0.0
2019-03-29,1.0,-0.0,-0.1655107778819119,-0.0,-1.214839112777257,-0.7436738519212747,0.0
2019-04-01,1.0,-0.0,-0.178682993877296,-0.0,-1.2200737223541172,-0.7250718480569787,0.0
2019-04-02,1.0,-0.0,-0.1912566603309133,-0.0,-1.2321690088181223,-0.6925497772099836,0.0
2019-04-03,1.0,-0.0,-0.1919805589307412,-0.0,-1.2315481197619715,-0.6920272922703057,0.0
2019-04-04,1.0,-0.0,-0.19148080551860672,-0.0,-1.2339839762427691,-0.6679555789278313,0.0
2019-04-05,1.0,-0.0,-0.20491901619676067,-0.0,-1.1822435512897422,-0.6122075584883024,0.0
2019-04-08,1.0,-0.0,-0.19421636200179804,-0.0,-1.1860952951753072,-0.6163620017980221,0.0
2019-04-09,1.0,-0.0,-0.18278794434928936,-0.0,-1.2160221160491602,-0.6060879233150035,0.0
2019-04-10,1.0,-0.0,-0.17345467651829158,-0.0,-1.235928395506698,-0.5941611101099297,0.0
2019-04-11,1.0,-0.0,-0.16238802380809234,-0.0,-1.2560271748932843,-0.587687127998557,0.0
2019-04-12,1.0,-0.0,-0.16363418002762264,-0.0,-1.2507956524349966,-0.5880622110130307,0.0
2019-04-15,1.0,-0.0,-0.16465996096682178,-0.0,-1.2467797627983785,-0.5911424711004354,0.0
2019-04-16,1.0,-0.0,-0.16649651693490272,-0.0,-1.2453759308191208,-0.5907999039154456,0.0
2019-04-17,1.0,-0.0,-0.16692194491996276,-0.0,-1.2553683515031384,-0.5809832717662252,0.0
2019-04-18,1.0,-0.0,-0.16872074420809385,-0.0,-1.2064051667950466,-0.5874859275937666,0.0
2019-04-22,1.0,-0.0,-0.1703131957844738,-0.0,-1.206649844144278,-0.5917173816238682,0.0
2019-04-23,1.0,-0.0,-0.17312945368171023,-0.0,-1.2062351543942993,-0.5897268408551068,0.0
2019-04-24,1.0,-0.0,-0.15373883100305757,-0.0,-1.209754504705079,-0.6050108350402232,0.0
2019-04-25,1.0,-0.0,-0.14807549412988558,-0.0,-1.2194976965373754,-0.6046366473473027,0.0
2019-04-26,1.0,-0.0,-0.13721989108115346,-0.0,-1.2332827426122668,-0.605422134928429,0.0
2019-04-29,1.0,-0.0,-0.13613655287260615,-0.0,-1.2327822053051027,-0.6047936243606518,0.0
2019-04-30,1.0,-0.0,-0.12848729998215455,-0.0,-1.2374635655225743,-0.6082624472071857,0.0
2019-05-01,1.0,-0.0,-0.12485476807578873,-0.0,-1.2332052313283879,-0.6210266035093991,0.0
2019-05-02,1.0,-0.0,-0.13028032361106964,-0.0,-1.2297817715019255,-0.6252798758097741,0.0
2019-05-03,1.0,-0.0,-0.14149899847529074,-0.0,-1.22514873389339,-0.6229782654189961,0.0
2019-05-06,1.0,-0.0,-0.11808932780380103,-0.0,-1.241071694960766,-0.624399558433034,0.0
2019-05-07,1.0,-0.0,-0.1150812619502868,-0.0,-1.245279636711281,-0.6272108030592733,0.0
2019-05-08,1.0,-0.0,-0.1274131274131274,-0.0,-1.2107811107811106,-0.6318087318087319,0.0
2019-05-09,1.0,-0.0,-0.12574530568657113,-0.0,-1.20913055085877,-0.6315149357776393,0.0
2019-05-10,1.0,-0.0,-0.12721612807589683,-0.0,-1.2055143788911948,-0.6319893270085977,0.0
2019-05-13,1.0,-0.0,-0.12323130661298916,-0.0,-1.2040731750636433,-0.6328814161387721,0.0
2019-05-14,1.0,-0.0,-0.07287912087912088,-0.0,-1.223003663003663,-0.6345201465201465,0.0
2019-05-15,1.0,-0.0,-0.07025719679093913,-0.0,-1.257550731477112,-0.621726050023596,0.0
2019-05-16,1.0,-0.0,-0.0674246430460074,-0.0,-1.2526294141841472,-0.6178388859509959,0.0
2019-05-17,1.0,-0.0,-0.06195939982347749,-0.0,-1.2467490438364226,-0.6333039129155634,0.0
2019-05-20,1.0,-0.0,-0.056354986491248676,-0.0,-1.2467402795724185,-0.6335898038294373,0.0
2019-05-21,1.0,-0.0,-0.0610413979125132,-0.0,-1.2389761932684416,-0.6318459012548376,0.0
2019-05-22,1.0,-0.0,-0.051368458067162864,-0.0,-1.2490476469554006,-0.6298716521127586,0.0
2019-05-23,1.0,-0.0,-0.058486540204016016,-0.0,-1.2565691403852337,-0.6077806681670711,0.0
2019-05-24,1.0,-0.0,-0.022767739863977347,-0.0,-1.2725707113459237,-0.6236025569923231,0.0
2019-05-28,1.0,-0.0,-0.012956316204149524,-0.0,-1.279582129621524,-0.6255507893431381,0.0
2019-05-29,1.0,-0.0,-0.0034979303911852155,-0.0,-1.2793680405759926,-0.6320468722672419,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.2779380481976863,-0.6360695865023167,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.2941176470588234,-0.6295462519003625,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.3038614638114885,-0.6016794026207979,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.2834057696234284,-0.6334918181022664,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.3167281318428028,-0.5644519995390112,0.0
2019-06-06,1.0,-0.0,-0.0,-0.010208495544597284,-1.3242206649940882,-0.549326643019869,0.0
2019-06-07,1.0,-0.0,-0.0,-0.017482618353864353,-1.3138793526238353,-0.5535873986671668,0.0
2019-06-10,1.0,-0.0,-0.0,-0.007231970495865388,-1.314144120782551,-0.5598870544846861,0.0
2019-06-11,1.0,-0.0,-0.0,-0.04866607189109851,-1.2888882493452674,-0.5403919762857224,0.0
2019-06-12,1.0,-0.0,-0.0,-0.05357451466098277,-1.2889567371392363,-0.5378478022927589,0.0
2019-06-13,1.0,-0.0,-0.01976295955353547,-0.07341349749726714,-1.2624417467349405,-0.5210574765548588,0.0
2019-06-14,1.0,-0.0,-0.01544689770019237,-0.07301386775388326,-1.2633437652530937,-0.5193660455367654,0.0
2019-06-17,1.0,-0.0,-0.012430027271422419,-0.07406344194057701,-1.2671451126740347,-0.5170087555619349,0.0
2019-06-18,1.0,-0.0,-0.018822449213818433,-0.07554803167680477,-1.261046711809939,-0.5138872948467808,0.0
2019-06-19,1.0,-0.0,-0.004937704541539875,-0.09783544812539473,-1.2669805362576794,-0.5010047654590343,0.0
2019-06-20,1.0,-0.0,-0.0034430321636587952,-0.09551545060683442,-1.2684704329612946,-0.5017932459185722,0.0
2019-06-21,1.0,-0.0,-0.009783669019337807,-0.09491019682102483,-1.2592528834567052,-0.5051644000688587,0.0
2019-06-24,1.0,-0.0,-0.0,-0.10625124825244657,-1.2180946674655482,-0.5288310650803161,0.0
2019-06-25,1.0,-0.0,-0.0,-0.10861028909628957,-1.211330525836558,-0.5254951058502163,0.0
2019-06-26,1.0,-0.0,-0.0,-0.10260720900413164,-1.203020373272546,-0.5437811654081779,0.0
2019-06-27,1.0,-0.0,-0.0,-0.12993387809314813,-1.241417145497069,-0.5160973637859845,0.0
2019-06-28,1.0,-0.0,-0.0,-0.13421022334791616,-1.233076214598204,-0.5108795763297259,0.0
2019-07-01,1.0,-0.0,-0.0,-0.13978802635348037,-1.2299914064737896,-0.494729303924377,0.0
2019-07-02,1.0,-0.0,-0.0,-0.1383246552612004,-1.2280139612061567,-0.49456428448818446,0.0
2019-07-03,1.0,-0.0,-0.0,-0.1393811613197333,-1.2160806883583108,-0.4937033449199384,0.0
2019-07-05,1.0,-0.0,-0.0,-0.14474134001823152,-1.213394484958979,-0.490542388331814,0.0
2019-07-08,1.0,-0.0,-0.0,-0.14308887560829847,-1.210250718574803,-0.49250120948234155,0.0
2019-07-09,1.0,-0.0,-0.0,-0.1420284910005971,-1.2092183457021808,-0.49213796241007707,0.0
2019-07-10,1.0,-0.0,-0.0,-0.13458528951486698,-1.2196044956608338,-0.49113671930573344,0.0
2019-07-11,1.0,-0.0,-0.0,-0.1398097516518569,-1.2218899521531101,-0.48632946001367056,0.0
2019-07-12,1.0,-0.0,-0.0,-0.14075360997977843,-1.2258836262140071,-0.48147304263621094,0.0
2019-07-15,1.0,-0.0,-0.0,-0.1569101987358351,-1.2198621946358408,-0.47044587438073004,0.0
2019-07-16,1.0,-0.0,-0.0,-0.16646259859335402,-1.2166918192431448,-0.46430707024687495,0.0
2019-07-17,1.0,-0.0,-0.0,-0.16578909918884305,-1.2154831364736018,-0.4648925572790665,0.0
2019-07-18,1.0,-0.0,-0.0,-0.17316201497617428,-1.205582028590878,-0.4576525981393238,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1660125921115785,-1.2039018605833027,-0.453428950563257,0.0
2019-07-22,1.0,-0.0,-0.0,-0.1663508583387539,-1.2104697531038773,-0.4513136683729743,0.0
2019-07-23,1.0,-0.0,-0.0,-0.16510594958553768,-1.2105412057600362,-0.4534472515347837,0.0
2019-07-24,1.0,-0.0,-0.0,-0.18005969140668998,-1.1968971731050795,-0.43867552652325714,0.0
2019-07-25,1.0,-0.0,-0.0,-0.18973189140475386,-1.2125718148022981,-0.413963050580151,0.0
2019-07-26,1.0,-0.0,-0.0,-0.19176000450272981,-1.2137670963021332,-0.4086790116508133,0.0
2019-07-29,1.0,-0.0,-0.0,-0.19153077921345146,-1.2168368786322856,-0.4128251424702364,0.0
2019-07-30,1.0,-0.0,-0.0,-0.1950386634306034,-1.2097984986171475,-0.41731105717672295,0.0
2019-07-31,1.0,-0.0,-0.0,-0.19661763460289672,-1.2066405036844632,-0.4200852649707784,0.0
2019-08-01,1.0,-0.0,-0.0,-0.2101185948899969,-1.189892673033043,-0.41694132229076875,0.0
2019-08-02,1.0,-0.0,-0.0,-0.2071531242073222,-1.195287618725515,-0.415997294326541,0.0
2019-08-05,1.0,-0.0,-0.0,-0.2016948675356851,-1.2003716320842366,-0.41335623187589743,0.0
2019-08-06,1.0,-0.0,-0.0,-0.20163344407530454,-1.1511351052048726,-0.41578073089700995,0.0
2019-08-07,1.0,-0.0,-0.0,-0.19315053408214955,-1.1351448078405462,-0.42470542891752006,0.0
2019-08-08,1.0,-0.0,-0.0,-0.20094256421563225,-1.135100870907287,-0.419992283099989,0.0
2019-08-09,1.0,-0.0,-0.0,-0.19569090759573474,-1.122639182039966,-0.4227954277569145,0.0
2019-08-12,1.0,-0.0,-0.0,-0.20541946079102233,-1.1216641576570412,-0.4100177911591624,0.0
2019-08-13,1.0,-0.0,-0.0,-0.2008472260180377,-1.1246788740092921,-0.40748838480459143,0.0
2019-08-14,1.0,-0.0,-0.0,-0.20003269843864957,-1.1209024769067277,-0.40393471211749643,0.0
2019-08-15,1.0,-0.0,-0.0,-0.21978845896371668,-1.0976302048466997,-0.36031597268710674,0.0
2019-08-16,1.0,-0.0,-0.0,-0.22410647204035633,-1.1040839325963292,-0.3550767414403778,0.0
2019-08-19,1.0,-0.0,-0.0,-0.2256418476663728,-1.1043520076941573,-0.3415618070583206,0.0
2019-08-20,1.0,-0.0,-0.0,-0.23186783906208366,-1.1009858779642951,-0.33168132160937913,0.0
2019-08-21,1.0,-0.0,-0.0,-0.27490980475382004,-1.0651793293718166,-0.31271222410865873,0.0
2019-08-22,1.0,-0.0,-0.0,-0.2693785610176229,-1.063786935206042,-0.31689413011792766,0.0
2019-08-23,1.0,-0.0,-0.0,-0.27006409916830004,-1.0588811781533083,-0.3197806854902792,0.0
2019-08-26,1.0,-0.0,-0.0,-0.2720110971524288,-1.0478172110552764,-0.29745079564489113,0.0
2019-08-27,1.0,-0.0,-0.0,-0.26890822164746453,-1.0440734644825875,-0.299553256524806,0.0
2019-08-28,1.0,-0.0,-0.0,-0.27559199018353653,-1.0481424431506672,-0.28702712581259954,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2772775907513244,-1.0482528249693364,-0.2841671233591691,0.0
2019-08-30,1.0,-0.0,-0.0,-0.2810758735614227,-1.0527261365411653,-0.26995781909076705,0.0
2019-09-03,1.0,-0.0,-0.0,-0.29333194469758117,-1.0458510167417396,-0.26450907386674305,0.0
2019-09-04,1.0,-0.0,-0.0,-0.299463848836604,-1.040107230232679,-0.26307844464109104,0.0
2019-09-05,1.0,-0.0,-0.0,-0.28929219600725953,-1.0486906922478612,-0.254731656728027,0.0
2019-09-06,1.0,-0.0,-0.0,-0.31524385455116627,-1.0939815178407812,-0.20867038404146707,0.0
2019-09-09,1.0,-0.0,-0.0,-0.3197455912113328,-1.1057583642145654,-0.20268601014481324,0.0
2019-09-10,1.0,-0.0,-0.0,-0.3879591621934533,-1.1074360593621726,-0.1359067466582465,0.0
2019-09-11,1.0,-0.0,-0.0,-0.4300799915520473,-1.1152617545341745,-0.09464346999656802,0.0
2019-09-12,1.0,-0.0,-0.0,-0.4306661743762856,-1.1143783954849937,-0.09222532834010233,0.0
2019-09-13,1.0,-0.0,-0.0,-0.4324979576778138,-1.1133949982870848,-0.0893614778506865,0.0
2019-09-16,1.0,-0.0,-0.0,-0.435325743200506,-1.1126923887834703,-0.08744465528146743,0.0
2019-09-17,1.0,-0.0,-0.0,-0.4341373401871622,-1.1170423092131276,-0.08490839594042442,0.0
2019-09-18,1.0,-0.0,-0.0,-0.4375608857060109,-1.1128722255864776,-0.08246228377346569,0.0
2019-09-19,1.0,-0.0,-0.0,-0.44322536616095337,-1.0869599454039582,-0.09462438973174445,0.0
2019-09-20,1.0,-0.0,-0.0,-0.4474119593476719,-1.0796502008981328,-0.09905722314136399,0.0
