Date,EURN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.13850215166528043,-0.9959136440892489,-0.0,-0.7530466857122193,-0.7288178497812172,0.0
2018-11-02,1.0,-0.14328315309165376,-0.9683469263104946,-0.0,-0.7585959113282793,-0.7226314087593863,0.0
2018-11-05,1.0,-0.13595416546555203,-0.9956039204381666,-0.0,-0.7644494090516,-0.7073364081867974,0.0
2018-11-06,1.0,-0.15067550436451882,-1.0126770256075917,-0.0,-0.7610199572603136,-0.6976348292223551,0.0
2018-11-07,1.0,-0.14997104806022002,-1.01248552403011,-0.0,-0.7595541401273885,-0.6970179502026635,0.0
2018-11-08,1.0,-0.11294379761391403,-1.0196923961477649,-0.0,-0.7514374011786689,-0.7093934167026016,0.0
2018-11-09,1.0,-0.11726431463273568,-1.026171197223829,-0.0,-0.7553860613071139,-0.7159846732215153,0.0
2018-11-12,1.0,-0.11592168718059455,-1.0128481969337078,-0.0,-0.7580436190887497,-0.7121572014683654,0.0
2018-11-13,1.0,-0.10429381776405543,-1.0155453435772241,-0.0,-0.7593164357004379,-0.7109930351116536,0.0
2018-11-14,1.0,-0.10232776693414299,-1.0257717053422972,-0.0,-0.7670425793392611,-0.7194028771777633,0.0
2018-11-15,1.0,-0.10221304647035387,-1.0333949074577131,-0.0,-0.7788040131841066,-0.7075953493426057,0.0
2018-11-16,1.0,-0.10272559452709305,-1.0313099504108298,-0.0,-0.7778260397437289,-0.7077496651826112,0.0
2018-11-19,1.0,-0.09959393807555653,-1.0342614748749184,-0.0,-0.7816692045536945,-0.7100645348415633,0.0
2018-11-20,1.0,-0.08120012997797596,-1.0315557641621838,-0.0,-0.7822868902769253,-0.7154565476405387,0.0
2018-11-21,1.0,-0.08042309071351739,-1.0271782000717105,-0.0,-0.7784152025815705,-0.6994980279670133,0.0
2018-11-23,1.0,-0.08042335661314708,-1.0403196774425805,-0.0,-0.7776657786737705,-0.7015623875008999,0.0
2018-11-26,1.0,-0.08176464212161723,-1.0383350796690394,-0.0,-0.7848393973335259,-0.7081692379954475,0.0
2018-11-27,1.0,-0.07477072468980399,-1.0388778996583348,-0.0,-0.7797878079482108,-0.7030030570041359,0.0
2018-11-28,1.0,-0.0960642932251765,-1.028729157278053,-0.0,-0.8636773321315907,-0.7669746131891242,0.0
2018-11-29,1.0,-0.06206845348578216,-1.014774667755587,-0.0,-0.8612369143960205,-0.7741480436558023,0.0
2018-11-30,1.0,-0.06238395841069439,-1.0160415893056072,-0.0,-0.8637578908280729,-0.7711474192350538,0.0
2018-12-03,1.0,-0.054248045030410634,-1.0426126704695706,-0.0,-0.8893506101016206,-0.7914699104680594,0.0
2018-12-04,1.0,-0.0486077094087946,-1.0438222992576962,-0.0,-0.886280568220355,-0.7893289121669995,0.0
2018-12-06,1.0,-0.03664384815316469,-0.9799026247391732,-0.0,-0.8857854083537723,-0.7583556027382216,0.0
2018-12-07,1.0,-0.020300251442094363,-0.9939358083123797,-0.0,-0.901345954740423,-0.7820958438100872,0.0
2018-12-10,1.0,-0.0,-1.0146591832213276,-0.0,-0.9148881175688649,-0.7629791005095635,0.0
2018-12-11,1.0,-0.0,-1.0248066051770306,-0.0,-0.9082490330258851,-0.7860755727462064,0.0
2018-12-12,1.0,-0.0,-1.0273967496645295,-0.0,-0.914492321455196,-0.7855598628298791,0.0
2018-12-13,1.0,-0.0,-1.0275106240214718,-0.0,-0.9144113919331991,-0.7858420934913889,0.0
2018-12-14,1.0,-0.0,-1.0316347086473177,-0.0,-0.9124449750055957,-0.786428411549653,0.0
2018-12-17,1.0,-0.0,-1.0299002085195115,-0.0,-0.9066875186178134,-0.7869377420315757,0.0
2018-12-18,1.0,-0.0,-1.0209606340036292,-0.0,-0.8991593526645187,-0.783172240121468,0.0
2018-12-19,1.0,-0.0,-1.0266046511627906,-0.0,-0.9065302325581396,-0.7878325581395349,0.0
2018-12-20,1.0,-0.0,-1.0128029602220168,-0.0,-0.9067530064754856,-0.7807215541165589,0.0
2018-12-21,1.0,-0.0,-1.0113586074642276,-0.0,-0.9047794659979348,-0.7717214928455524,0.0
2018-12-24,1.0,-0.0,-0.978026412325752,-0.0,-0.8921129860601613,-0.7982391782831988,0.0
2018-12-26,1.0,-0.0,-0.9908767083454494,-0.0,-0.8627507996510614,-0.7811136958418146,0.0
2018-12-27,1.0,-0.0,-0.940562248995984,-0.0,-0.7740876549676968,-0.7776148070543042,0.0
2018-12-28,1.0,-0.0,-0.9634774025241485,-0.0,-0.7817810054290347,-0.7800888387506169,0.0
2018-12-31,1.0,-0.0,-0.9648473309357591,-0.0,-0.7813623862915169,-0.7796347225160427,0.0
2019-01-02,1.0,-0.0,-0.9647378257343348,-0.0,-0.7782361860432314,-0.7832786769632215,0.0
2019-01-03,1.0,-0.0,-0.9715076464535357,-0.0,-0.7703225348614412,-0.8064081183692297,0.0
2019-01-04,1.0,-0.0,-0.981893411606606,-0.0,-0.7386214945008309,-0.8159281394773137,0.0
2019-01-07,1.0,-0.0,-0.948015941777855,-0.0,-0.7261479812857391,-0.7914399584127535,0.0
2019-01-08,1.0,-0.0,-0.9371369294605808,-0.0,-0.731984785615491,-0.7886929460580913,0.0
2019-01-09,1.0,-0.0,-0.927200552295478,-0.0,-0.7309975837072834,-0.793614083534691,0.0
2019-01-10,1.0,-0.0,-0.9293044469783354,-0.0,-0.730831692063163,-0.7952040357969663,0.0
2019-01-11,1.0,-0.0,-0.9117922077922078,-0.0,-0.7381818181818182,-0.8131948051948051,0.0
2019-01-14,1.0,-0.0,-0.9118338287136242,-0.0,-0.7387156977949818,-0.8055920370498376,0.0
2019-01-15,1.0,-0.0,-0.9049645390070922,-0.0,-0.7352015222279883,-0.8194430029406677,0.0
2019-01-16,1.0,-0.0,-0.8872510369887902,-0.0,-0.7377532480888553,-0.803057831407905,0.0
2019-01-17,1.0,-0.0,-0.880584221894607,-0.0,-0.7415229540233826,-0.806425069427778,0.0
2019-01-18,1.0,-0.0,-0.8753408110440035,-0.0,-0.7490250215703192,-0.8268852459016394,0.0
2019-01-22,1.0,-0.0,-0.9183099581707616,-0.0,-0.7598509613694682,-0.8368659706843826,0.0
2019-01-23,1.0,-0.0,-0.900307779389394,-0.0,-0.7669367106519971,-0.8704496409240458,0.0
2019-01-24,1.0,-0.0,-0.8957191474117857,-0.0,-0.8081318287658965,-0.8784524449220849,0.0
2019-01-25,1.0,-0.0,-0.8750092613173297,-0.0,-0.9405052974735125,-0.8890123731199525,0.0
2019-01-28,1.0,-0.0,-0.8586690407300245,-0.0,-0.9645003338526598,-0.8862675272646339,0.0
2019-01-29,1.0,-0.0,-0.8746232889147091,-0.0,-0.9021458915798264,-0.8541447296757562,0.0
2019-01-30,1.0,-0.0,-0.8686295077223569,-0.0,-0.8896082757622888,-0.8587911889174232,0.0
2019-01-31,1.0,-0.0,-0.8804607693979569,-0.0,-0.8610084764181699,-0.880895457509237,0.0
2019-02-01,1.0,-0.0,-0.878903274942879,-0.0,-0.8699089689188699,-0.8779240561418781,0.0
2019-02-04,1.0,-0.0,-0.8816615272991112,-0.0,-0.8744422274623617,-0.8716851079267186,0.0
2019-02-05,1.0,-0.0,-0.8767963419944839,-0.0,-0.8684859921614166,-0.8837276818115836,0.0
2019-02-06,1.0,-0.0,-0.8648962836487812,-0.0,-0.8784829440185999,-0.8894176626584807,0.0
2019-02-07,1.0,-0.0,-0.8687209639953543,-0.0,-0.8772865853658537,-0.883493031358885,0.0
2019-02-08,1.0,-0.0,-0.8564190420645914,-0.0,-0.8865276663993585,-0.9021651964715317,0.0
2019-02-11,1.0,-0.0,-0.8392707077350287,-0.0,-0.8913369140268187,-0.9231612408199058,0.0
2019-02-12,1.0,-0.0,-0.8364761451429825,-0.0,-0.9009556588920214,-0.9240965178865658,0.0
2019-02-13,1.0,-0.0,-0.8333455317280246,-0.0,-0.9012661933689526,-0.9249066822806119,0.0
2019-02-14,1.0,-0.0,-0.7774647887323943,-0.0,-0.9445033839400038,-0.9363819279312239,0.0
2019-02-15,1.0,-0.0,-0.7822061191626409,-0.0,-0.9427609427609428,-0.9348192065583371,0.0
2019-02-19,1.0,-0.0,-0.76727006765405,-0.0,-0.956957396233315,-0.9327482172243554,0.0
2019-02-20,1.0,-0.0,-0.7520606900576264,-0.0,-0.9675031001531841,-0.9277117222262747,0.0
2019-02-21,1.0,-0.0,-0.7577184147142545,-0.0,-0.9698197211882345,-0.9217940296328735,0.0
2019-02-22,1.0,-0.0,-0.7475483941526011,-0.0,-0.9825015493419854,-0.9154606102584667,0.0
2019-02-25,1.0,-0.0,-0.7390301921317476,-0.0,-0.9965599268069534,-0.9240622140896615,0.0
2019-02-26,1.0,-0.0,-0.7343829911594945,-0.0,-1.0004749031928108,-0.918243588806897,0.0
2019-02-27,1.0,-0.0,-0.7393178000146081,-0.0,-1.0108100211817983,-0.9019428821853772,0.0
2019-02-28,1.0,-0.0,-0.7493608006428519,-0.0,-1.019285557747096,-0.8839213967419095,0.0
2019-03-01,1.0,-0.0,-0.7448819472320549,-0.0,-1.0202532569426705,-0.8841002809911325,0.0
2019-03-04,1.0,-0.0,-0.7447002590579049,-0.0,-1.0273287846170687,-0.8766373554201482,0.0
2019-03-05,1.0,-0.0,-0.7293958058366329,-0.0,-1.0614459598181551,-0.8753849538055434,0.0
2019-03-06,1.0,-0.0,-0.7278425335385968,-0.0,-1.0661974928524303,-0.8714170515358112,0.0
2019-03-07,1.0,-0.0,-0.6878009630818621,-0.0,-1.0910914927768862,-0.8691084196702176,0.0
2019-03-08,1.0,-0.0,-0.6771839292296351,-0.0,-1.1325469959454477,-0.8761887209730925,0.0
2019-03-11,1.0,-0.0,-0.6704232686156364,-0.0,-1.1259391504872425,-0.9230826452428774,0.0
2019-03-12,1.0,-0.0,-0.6153151458137347,-0.0,-1.1552587017873943,-0.9923988711194733,0.0
2019-03-13,1.0,-0.0,-0.628955846124692,-0.0,-1.1684669319689218,-0.9925715368580634,0.0
2019-03-14,1.0,-0.0,-0.6318879000189358,-0.0,-1.1642870668434007,-0.9909865555765953,0.0
2019-03-15,1.0,-0.0,-0.6131550032205509,-0.0,-1.1626188762171787,-1.013147425453719,0.0
2019-03-18,1.0,-0.0,-0.6328570881372811,-0.0,-1.1715248783851073,-1.0260083502508903,0.0
2019-03-19,1.0,-0.0,-0.6393360548409458,-0.0,-1.1714934914888702,-1.0403604713856582,0.0
2019-03-20,1.0,-0.0,-0.6515543541224175,-0.0,-1.1645877582544892,-1.0456072600888202,0.0
2019-03-21,1.0,-0.0,-0.6499459375965398,-0.0,-1.2016913809082483,-1.0100015446400987,0.0
2019-03-22,1.0,-0.0,-0.6455380781809686,-0.0,-1.2384753153714374,-1.0094611431241238,0.0
2019-03-25,1.0,-0.0,-0.572655167103034,-0.0,-1.2680579085168644,-1.0095872478053287,0.0
2019-03-26,1.0,-0.0,-0.5747344755407396,-0.0,-1.2700984572447478,-1.031436545468641,0.0
2019-03-27,1.0,-0.0,-0.5352461235064382,-0.0,-1.296469587409613,-1.0351107845790959,0.0
2019-03-28,1.0,-0.0,-0.5279882480284521,-0.0,-1.2823565795577547,-1.05539662903974,0.0
2019-03-29,1.0,-0.0,-0.5221728204136865,-0.0,-1.2827759520587667,-1.0613183839164895,0.0
2019-04-01,1.0,-0.0,-0.5221865449340399,-0.0,-1.2827575534836937,-1.0636388254864793,0.0
2019-04-02,1.0,-0.0,-0.5330374372829024,-0.0,-1.2934388267078347,-1.0330374372829023,0.0
2019-04-03,1.0,-0.0,-0.5318828839254716,-0.0,-1.2945260965166068,-1.0311692319561778,0.0
2019-04-04,1.0,-0.0,-0.5287209796422915,-0.0,-1.3008073550430719,-1.0334144551319195,0.0
2019-04-05,1.0,-0.0,-0.5056071524914255,-0.0,-1.3098770665536243,-1.0381902963505336,0.0
2019-04-08,1.0,-0.0,-0.5100177236649457,-0.0,-1.3093935424212066,-1.033559374277568,0.0
2019-04-09,1.0,-0.0,-0.4980866848887154,-0.0,-1.3500585708707535,-1.056579461147989,0.0
2019-04-10,1.0,-0.0,-0.4382564731116899,-0.0,-1.3289413206679945,-1.0630458097134978,0.0
2019-04-11,1.0,-0.0,-0.45215687780893477,-0.0,-1.3236277032996582,-1.0654937963354205,0.0
2019-04-12,1.0,-0.0,-0.44200603030418684,-0.0,-1.3155986412732337,-1.0590435479561848,0.0
2019-04-15,1.0,-0.0,-0.4436590118833824,-0.0,-1.3122540216269918,-1.0651102365213405,0.0
2019-04-16,1.0,-0.0,-0.4446185598532335,-0.0,-1.3153187585996027,-1.0620700198746371,0.0
2019-04-17,1.0,-0.0,-0.4179184344303024,-0.0,-1.3473225547528953,-1.0569888774223142,0.0
2019-04-18,1.0,-0.0,-0.4009728446129687,-0.0,-1.3486920219081544,-1.0803937339614693,0.0
2019-04-22,1.0,-0.0,-0.40401212074719034,-0.0,-1.3485481953127998,-1.0830808177668674,0.0
2019-04-23,1.0,-0.0,-0.4029242016160061,-0.0,-1.369988457098884,-1.0747595228934206,0.0
2019-04-24,1.0,-0.0,-0.3655818616488008,-0.0,-1.384745893421763,-1.1056142515616565,0.0
2019-04-25,1.0,-0.0,-0.35836520261134935,-0.0,-1.3917796577432688,-1.1128365588905629,0.0
2019-04-26,1.0,-0.0,-0.34516116549936154,-0.0,-1.415392949734938,-1.1089656773594398,0.0
2019-04-29,1.0,-0.0,-0.32930466782878176,-0.0,-1.4158822390083285,-1.1285299244625218,0.0
2019-04-30,1.0,-0.0,-0.3291615003099814,-0.0,-1.4152975821450713,-1.1303084314941105,0.0
2019-05-01,1.0,-0.0,-0.33844961240310073,-0.0,-1.4135271317829456,-1.1239922480620155,0.0
2019-05-02,1.0,-0.0,-0.3376215755415197,-0.0,-1.399349013833456,-1.1379083194482116,0.0
2019-05-03,1.0,-0.0,-0.36048540301632226,-0.0,-1.3846004729965495,-1.1319737913387353,0.0
2019-05-06,1.0,-0.0,-0.340624032208114,-0.0,-1.3875812945184267,-1.1430009290802108,0.0
2019-05-07,1.0,-0.0,-0.3433644064518625,-0.0,-1.3851777356593045,-1.1394809113062316,0.0
2019-05-08,1.0,-0.0,-0.3640026090626559,-0.0,-1.3507654529409507,-1.122050416298968,0.0
2019-05-09,1.0,-0.0,-0.3629564283522553,-0.0,-1.3526388462718624,-1.119937097269101,0.0
2019-05-10,1.0,-0.0,-0.3618799355976386,-0.0,-1.3562830637123362,-1.1152725599938667,0.0
2019-05-13,1.0,-0.0,-0.35991412360067476,-0.0,-1.3565404079128967,-1.117313295506824,0.0
2019-05-14,1.0,-0.0,-0.28697521783410657,-0.0,-1.3697710384368753,-1.1152351853947418,0.0
2019-05-15,1.0,-0.0,-0.282758361235469,-0.0,-1.3566081035325985,-1.1226816146871827,0.0
2019-05-16,1.0,-0.0,-0.28372729345595504,-0.0,-1.3899445162271036,-1.1265866078893365,0.0
2019-05-17,1.0,-0.0,-0.26518540987336015,-0.0,-1.3683551983013575,-1.1581102601046487,0.0
2019-05-20,1.0,-0.0,-0.2636787623706063,-0.0,-1.3687104235392256,-1.1593675349789556,0.0
2019-05-21,1.0,-0.0,-0.2601681436037264,-0.0,-1.3682875104142997,-1.158562447928501,0.0
2019-05-22,1.0,-0.0,-0.24400468295630498,-0.0,-1.378904037161524,-1.1536689452018578,0.0
2019-05-23,1.0,-0.0,-0.26162637693146357,-0.0,-1.3684724989661265,-1.1294409564269334,0.0
2019-05-24,1.0,-0.0,-0.26676955507039074,-0.0,-1.3736731160129487,-1.1237672212602576,0.0
2019-05-28,1.0,-0.0,-0.2535903108478008,-0.0,-1.3663429449923132,-1.1297011511492745,0.0
2019-05-29,1.0,-0.0,-0.2524344569288389,-0.0,-1.3669662921348316,-1.1259176029962545,0.0
2019-05-30,1.0,-0.0,-0.25039293466057927,-0.0,-1.3643439862285758,-1.1274979417708255,0.0
2019-05-31,1.0,-0.0,-0.2657839616995811,-0.0,-1.351436265709156,-1.1230550568521844,0.0
2019-06-03,1.0,-0.0,-0.2765831451941227,-0.0,-1.3349494799955588,-1.089603612272845,0.0
2019-06-04,1.0,-0.0,-0.2270101369763471,-0.0,-1.3368455473603895,-1.0695055044871564,0.0
2019-06-05,1.0,-0.0,-0.2043787786641863,-0.0,-1.3656137087253604,-1.0074052874467858,0.0
2019-06-06,1.0,-0.0,-0.20155758788225206,-0.0,-1.335703058016576,-1.0351886253215206,0.0
2019-06-07,1.0,-0.0,-0.20203899123591484,-0.0,-1.3377571096404937,-1.037417277767841,0.0
2019-06-10,1.0,-0.0,-0.2006715245035005,-0.0,-1.3297613944849265,-1.0415059294184885,0.0
2019-06-11,1.0,-0.0,-0.2,-0.0,-1.3482968806023665,-1.037217640731445,0.0
2019-06-12,1.0,-0.0,-0.20928985196309802,-0.0,-1.3362654652077521,-1.0302510190946148,0.0
2019-06-13,1.0,-0.0,-0.21259473114399133,-0.0,-1.3405990617105736,-1.0556477805846265,0.0
2019-06-14,1.0,-0.0,-0.2226070642565934,-0.0,-1.3423530685139082,-1.0429700184002597,0.0
2019-06-17,1.0,-0.0,-0.22967699978322131,-0.0,-1.3325384782137435,-1.0507623383192426,0.0
2019-06-18,1.0,-0.0,-0.24148260430200663,-0.0,-1.323408401905587,-1.0441749675184064,0.0
2019-06-19,1.0,-0.0,-0.24453724036142413,-0.0,-1.331077432592966,-1.0242269340149035,0.0
2019-06-20,1.0,-0.0,-0.253636232718894,-0.0,-1.3227246543778801,-1.023905529953917,0.0
2019-06-21,1.0,-0.0,-0.24625032087718657,-0.0,-1.3891231801679564,-1.0317943452271812,0.0
2019-06-24,1.0,-0.0,-0.22598911604647745,-0.0,-1.390976614207972,-1.0600455949404324,0.0
2019-06-25,1.0,-0.0,-0.243454059398689,-0.0,-1.3703812209323618,-1.0482293917310581,0.0
2019-06-26,1.0,-0.0,-0.24200344410654745,-0.0,-1.3472318909610523,-1.0746711611035797,0.0
2019-06-27,1.0,-0.0,-0.21919262160084912,-0.0,-1.3438861032829486,-1.0968780880576805,0.0
2019-06-28,1.0,-0.0,-0.21232801722564873,-0.0,-1.3425787380022627,-1.0945950877705193,0.0
2019-07-01,1.0,-0.0,-0.21240649516511584,-0.0,-1.343258529465426,-1.0933041415800036,0.0
2019-07-02,1.0,-0.0,-0.22133468883886429,-0.0,-1.3272093529881634,-1.0822743446372813,0.0
2019-07-03,1.0,-0.0,-0.22816574063986636,-0.0,-1.3186984784108653,-1.0846134292043432,0.0
2019-07-05,1.0,-0.0,-0.22545760111066457,-0.0,-1.323407986555113,-1.1045997588688758,0.0
2019-07-08,1.0,-0.0,-0.21819978769354664,-0.0,-1.3372378198323511,-1.1049818807423406,0.0
2019-07-09,1.0,-0.0,-0.21246158349187763,-0.0,-1.3375530513683596,-1.1087004244109468,0.0
2019-07-10,1.0,-0.0,-0.21315134660421545,-0.0,-1.3387002341920373,-1.1073990046838407,0.0
2019-07-11,1.0,-0.0,-0.2084370880328109,-0.0,-1.3505566134466092,-1.102936868316977,0.0
2019-07-12,1.0,-0.0,-0.20019069272800616,-0.0,-1.3543951006637573,-1.1125820528805603,0.0
2019-07-15,1.0,-0.0,-0.21874197689345315,-0.0,-1.3641298367870895,-1.0848707133687878,0.0
2019-07-16,1.0,-0.0,-0.22517333724641403,-0.0,-1.3671447962140943,-1.0761950181591402,0.0
2019-07-17,1.0,-0.0,-0.23586808994534314,-0.0,-1.3618355893034004,-1.0705036499027913,0.0
2019-07-18,1.0,-0.0,-0.23299831266965007,-0.0,-1.3648301665321696,-1.0702442960897953,0.0
2019-07-19,1.0,-0.0,-0.2369666507686099,-0.0,-1.3651905932421031,-1.0666250871335805,0.0
2019-07-22,1.0,-0.0,-0.2104028444705106,-0.0,-1.3618269125032074,-1.0933250247424948,0.0
2019-07-23,1.0,-0.0,-0.21418621700879767,-0.0,-1.3602272727272728,-1.091275659824047,0.0
2019-07-24,1.0,-0.0,-0.21433019524524707,-0.0,-1.3593904538627788,-1.0893805633906004,0.0
2019-07-25,1.0,-0.0,-0.19556938850238006,-0.0,-1.3876968143537165,-1.0783961918711094,0.0
2019-07-26,1.0,-0.0,-0.19113177840430595,-0.0,-1.390465380249716,-1.0799311632675477,0.0
2019-07-29,1.0,-0.0,-0.17110475352112675,-0.0,-1.3904049295774648,-1.106330692488263,0.0
2019-07-30,1.0,-0.0,-0.18172180588557849,-0.0,-1.3817583622738072,-1.0921586547249131,0.0
2019-07-31,1.0,-0.0,-0.15226821557238437,-0.0,-1.405742224836409,-1.1181898389824279,0.0
2019-08-01,1.0,-0.0,-0.16178083193215878,-0.0,-1.393230499305505,-1.1002266247532715,0.0
2019-08-02,1.0,-0.0,-0.15173220289431372,-0.0,-1.3957023826925887,-1.1070019003069729,0.0
2019-08-05,1.0,-0.0,-0.15041346399038288,-0.0,-1.396415431131835,-1.0960256456959676,0.0
2019-08-06,1.0,-0.0,-0.16117255449371845,-0.0,-1.3463259243351586,-1.0716919002111742,0.0
2019-08-07,1.0,-0.0,-0.15429917550058894,-0.0,-1.3410429382160831,-1.0739194060748831,0.0
2019-08-08,1.0,-0.0,-0.1492041967025908,-0.0,-1.3404467918064378,-1.0789736635500677,0.0
2019-08-09,1.0,-0.0,-0.12343088794850822,-0.0,-1.3169873048611358,-1.1156786743003448,0.0
2019-08-12,1.0,-0.0,-0.12235595755288085,-0.0,-1.3204543835909122,-1.118225197635496,0.0
2019-08-13,1.0,-0.0,-0.11415655145409888,-0.0,-1.3242444737123127,-1.1212045705335847,0.0
2019-08-14,1.0,-0.0,-0.12377711612079967,-0.0,-1.304657592513824,-1.1161562455692613,0.0
2019-08-15,1.0,-0.0,-0.15304129464285715,-0.0,-1.2826102120535716,-1.0520717075892858,0.0
2019-08-16,1.0,-0.0,-0.14650280263203705,-0.0,-1.2788705915120286,-1.0561570866552938,0.0
2019-08-19,1.0,-0.0,-0.14906659236556144,-0.0,-1.2782460295346894,-1.055551685706325,0.0
2019-08-20,1.0,-0.0,-0.1361025033947286,-0.0,-1.2789248285226835,-1.066780404582013,0.0
2019-08-21,1.0,-0.0,-0.141795192441295,-0.0,-1.2725788522995691,-1.0593302765040988,0.0
2019-08-22,1.0,-0.0,-0.1423608698672966,-0.0,-1.2719377475161537,-1.0596123115403322,0.0
2019-08-23,1.0,-0.0,-0.14309039116237057,-0.0,-1.2723893559369137,-1.058431181824498,0.0
2019-08-26,1.0,-0.0,-0.1295139365646025,-0.0,-1.258135383770424,-1.0450020595908278,0.0
2019-08-27,1.0,-0.0,-0.12620760534429598,-0.0,-1.2486125385405962,-1.0510106200753684,0.0
2019-08-28,1.0,-0.0,-0.11754842242146328,-0.0,-1.2537471767846142,-1.0507836561494766,0.0
2019-08-29,1.0,-0.0,-0.10339638129767076,-0.0,-1.2598077778157812,-1.0571194034955707,0.0
2019-08-30,1.0,-0.0,-0.09715825742844471,-0.0,-1.263739637703408,-1.0505236584450586,0.0
2019-09-03,1.0,-0.0,-0.0988879792604721,-0.0,-1.262450538954837,-1.0497339336880886,0.0
2019-09-04,1.0,-0.0,-0.11294117647058823,-0.0,-1.25923273657289,-1.0379198635976128,0.0
2019-09-05,1.0,-0.0,-0.13058571282714496,-0.0,-1.26443862097131,-1.0083041214307593,0.0
2019-09-06,1.0,-0.0,-0.129817996257867,-0.0,-1.2680728014968534,-1.0040142881442422,0.0
2019-09-09,1.0,-0.0,-0.13702118989405052,-0.0,-1.2610703613148602,-0.9977248030426514,0.0
2019-09-10,1.0,-0.0,-0.1399048266485384,-0.0,-1.2404826648538407,-1.0186947654656697,0.0
2019-09-11,1.0,-0.0,-0.124085117918135,-0.0,-1.234989156953104,-1.0293778801843319,0.0
2019-09-12,1.0,-0.0,-0.08034083992696286,-0.0,-1.2587407858253872,-1.0423006695069994,0.0
2019-09-13,1.0,-0.0,-0.07930976146168162,-0.0,-1.2664185417019118,-1.0377939434951786,0.0
2019-09-16,1.0,-0.0,-0.08256693235234008,-0.0,-1.275461543701887,-1.0481640438721984,0.0
2019-09-17,1.0,-0.0,-0.15780775716694773,-0.0,-1.2211804384485667,-0.9936930860033727,0.0
2019-09-18,1.0,-0.0,-0.15827946800230128,-0.0,-1.212426816474331,-1.0135029950252126,0.0
2019-09-19,1.0,-0.0,-0.1549834224237093,-0.0,-1.2175383990797752,-1.0106570133297246,0.0
