Date,GES,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-1.1380988738308837,-2.79862569192594,-0.0,-2.261786600496278,-2.34519946554686,0.0
2018-11-13,1.0,-1.0638116846284742,-2.791832104367556,-0.0,-2.261391567404046,-2.3365475515220266,0.0
2018-11-14,1.0,-1.0638881013136754,-2.7906625082695395,-0.0,-2.260750401663359,-2.3356960589736318,0.0
2018-11-15,1.0,-1.061384455567098,-2.795164793653792,-0.0,-2.2674473510246482,-2.3197657946926054,0.0
2018-11-16,1.0,-1.055371509701846,-2.7828679602460955,-0.0,-2.279602460955987,-2.3473734027449127,0.0
2018-11-19,1.0,-1.0589962121212122,-2.783522727272727,-0.0,-2.2792613636363637,-2.3479166666666664,0.0
2018-11-20,1.0,-0.9584420424897502,-2.740029817368617,-0.0,-2.257267983600447,-2.3621878494222885,0.0
2018-11-21,1.0,-0.9495328814801246,-2.7026012090126397,-0.0,-2.223484154607071,-2.2835684191243817,0.0
2018-11-23,1.0,-0.946964856230032,-2.682428115015975,-0.0,-2.2209036969420355,-2.2779552715654954,0.0
2018-11-26,1.0,-0.9445559000547147,-2.686759073499909,-0.0,-2.215393033011125,-2.2723873791719864,0.0
2018-11-27,1.0,-0.9112670986321095,-2.668106551475882,-0.0,-2.1804355651547875,-2.2394708423326133,0.0
2018-11-28,1.0,-0.912969129691297,-2.6643866438664388,-0.0,-2.1821618216182164,-2.240662406624066,0.0
2018-11-29,1.0,-0.8278782531980591,-2.613056903396559,-0.0,-2.1514777238641374,-2.229819144243493,0.0
2018-11-30,1.0,-0.8310332625619249,-2.622169143665959,-0.0,-2.16206652512385,-2.2310686482661004,0.0
2018-12-03,1.0,-0.8333185566096285,-2.6278925436652183,-0.0,-2.168100008866034,-2.236723113751219,0.0
2018-12-04,1.0,-0.8108491402233646,-2.646959758907995,-0.0,-2.1661939372451693,-2.2396738166991668,0.0
2018-12-06,1.0,-0.7452213066009685,-2.4740463851839265,-0.0,-2.128706142213916,-2.147311188514145,0.0
2018-12-07,1.0,-0.74866173846546,-2.474466819610842,-0.0,-2.1293227971790296,-2.144447276743988,0.0
2018-12-10,1.0,-0.6789765670282355,-2.4412519665479837,-0.0,-2.0812287819822806,-2.0787447213712014,0.0
2018-12-11,1.0,-0.6871272365805169,-2.439198144466534,-0.0,-2.0840788601722995,-2.0731444665341288,0.0
2018-12-12,1.0,-0.6869925434962717,-2.43960231980116,-0.0,-2.084092792046396,-2.0743164871582436,0.0
2018-12-13,1.0,-0.6850198412698413,-2.4284887566137567,-0.0,-2.086061507936508,-2.0676256613756614,0.0
2018-12-14,1.0,-0.690199682513159,-2.4741415322917537,-0.0,-2.1002590024229257,-2.0904002005180047,0.0
2018-12-17,1.0,-0.6475464746273656,-2.4924635739407135,-0.0,-2.089432255903534,-2.1444481661363253,0.0
2018-12-18,1.0,-0.6103564666172717,-2.447600230509591,-0.0,-2.0533465053099533,-2.1210998600477486,0.0
2018-12-19,1.0,-0.6125473406882924,-2.447143092376091,-0.0,-2.052774575992096,-2.1207805038695864,0.0
2018-12-20,1.0,-0.60431654676259,-2.410971223021583,-0.0,-2.0561641595814257,-2.103826030085023,0.0
2018-12-21,1.0,-0.5873467067327215,-2.411028993746447,-0.0,-2.0564444083488995,-2.0666774953301386,0.0
2018-12-24,1.0,-0.5402813299232736,-2.354619565217391,-0.0,-2.024296675191816,-2.073129795396419,0.0
2018-12-26,1.0,-0.5328984008274326,-2.3904845254196836,-0.0,-1.9828148619619699,-2.0498846368048373,0.0
2018-12-27,1.0,-0.3951499963145868,-2.233581484484411,-0.0,-1.775558340089924,-1.966536448735903,0.0
2018-12-28,1.0,-0.3879234167893961,-2.239837997054492,-0.0,-1.7735640648011781,-1.9624447717231224,0.0
2018-12-31,1.0,-0.3870635037571829,-2.243111831442463,-0.0,-1.7741270075143658,-1.9626491822602032,0.0
2019-01-02,1.0,-0.37933063626333213,-2.241853622655388,-0.0,-1.770136079440971,-1.964325119529239,0.0
2019-01-03,1.0,-0.384643644379133,-2.237619397501837,-0.0,-1.7717119764878766,-1.9535635562086702,0.0
2019-01-04,1.0,-0.32588184061547393,-2.240891275947162,-0.0,-1.7390767890840468,-1.9520249673392365,0.0
2019-01-07,1.0,-0.26700835498139436,-2.1628870322263567,-0.0,-1.7003440286456506,-1.8907533525240467,0.0
2019-01-08,1.0,-0.2691178526492381,-2.136516147071159,-0.0,-1.7038305606039426,-1.8806095344610654,0.0
2019-01-09,1.0,-0.26394984326018806,-2.1192615813305467,-0.0,-1.6996168582375477,-1.8833855799373038,0.0
2019-01-10,1.0,-0.26497808085728203,-2.1132141117528356,-0.0,-1.7006471365945306,-1.8796882610813441,0.0
2019-01-11,1.0,-0.26749000070170514,-2.1145182794189883,-0.0,-1.7251420952915586,-1.9099010595747665,0.0
2019-01-14,1.0,-0.2832410457699587,-2.1078713114179575,-0.0,-1.7231373098759375,-1.8949323613934255,0.0
2019-01-15,1.0,-0.2823521146550513,-2.1043276661514687,-0.0,-1.726359421104398,-1.912392862161023,0.0
2019-01-16,1.0,-0.2669141336321614,-2.098403137694355,-0.0,-1.7171172433113882,-1.9213475276649394,0.0
2019-01-17,1.0,-0.17807600490354217,-1.9942576940447772,-0.0,-1.5392605974579006,-1.7403703464739662,0.0
2019-01-18,1.0,-0.20431513566525009,-1.9878391631252041,-0.0,-1.5626021575678326,-1.7833278849297156,0.0
2019-01-22,1.0,-0.0,-2.10413506562026,-0.0,-1.6610169491525424,-1.8297830244674536,0.0
2019-01-23,1.0,-0.0,-2.082134570765661,-0.0,-1.6825323168710637,-1.8643685780576729,0.0
2019-01-24,1.0,-0.0,-2.050032829940906,-0.0,-1.6792514773473408,-1.8367038739330268,0.0
2019-01-25,1.0,-0.0,-2.078916774943582,-0.0,-1.8119400943718798,-1.9476851535252684,0.0
2019-01-28,1.0,-0.0,-2.0598220396988363,-0.0,-1.8358658453114305,-1.9489390828199862,0.0
2019-01-29,1.0,-0.0,-2.07489735239983,-0.0,-1.9636839869743736,-2.040563499929209,0.0
2019-01-30,1.0,-0.0,-2.074003257559663,-0.0,-1.9640960271935415,-2.0435521563628636,0.0
2019-01-31,1.0,-0.0,-2.094059053717538,-0.0,-1.9410174315190323,-2.079758093205265,0.0
2019-02-01,1.0,-0.0,-2.0812513270578243,-0.0,-1.9373628706914854,-2.0590275320263287,0.0
2019-02-04,1.0,-0.0,-2.088322928490352,-0.0,-1.9480703745743473,-2.05788876276958,0.0
2019-02-05,1.0,-0.0,-2.073360163807103,-0.0,-1.9369483866412485,-2.050342441573113,0.0
2019-02-06,1.0,-0.0,-2.062826855123675,-0.0,-1.9463604240282686,-2.057950530035336,0.0
2019-02-07,1.0,-0.0,-2.062826855123675,-0.0,-1.946643109540636,-2.0576678445229684,0.0
2019-02-08,1.0,-0.0,-2.091892279043117,-0.0,-2.000143245953302,-2.070190517117892,0.0
2019-02-11,1.0,-0.0,-2.092294422081656,-0.0,-2.0066848763657275,-2.0890598044853363,0.0
2019-02-12,1.0,-0.0,-2.102336650800519,-0.0,-2.0200490408192704,-2.089499495168037,0.0
2019-02-13,1.0,-0.0,-2.1220512082853853,-0.0,-2.003020713463752,-2.0671029919447643,0.0
2019-02-14,1.0,-0.0,-2.0824816467539944,-0.0,-2.033107816323593,-2.081833885130272,0.0
2019-02-15,1.0,-0.0,-2.09939998554182,-0.0,-2.040699775898214,-2.088990096146895,0.0
2019-02-19,1.0,-0.0,-2.060991379310345,-0.0,-2.047557471264368,-2.075359195402299,0.0
2019-02-20,1.0,-0.0,-2.074644038544513,-0.0,-2.041564792176039,-2.07485977275996,0.0
2019-02-21,1.0,-0.0,-2.0874058127018302,-0.0,-2.030714029422318,-2.0581270182992464,0.0
2019-02-22,1.0,-0.0,-2.054342414111957,-0.0,-2.023543637527563,-2.035066505441354,0.0
2019-02-25,1.0,-0.0,-2.0477311643835616,-0.0,-2.0393835616438354,-2.047588470319635,0.0
2019-02-26,1.0,-0.0,-2.048227152743098,-0.0,-2.0380252550474425,-2.047941784975387,0.0
2019-02-27,1.0,-0.0,-2.036697247706422,-0.0,-2.0431690491430192,-2.0320034136974607,0.0
2019-02-28,1.0,-0.0,-2.051217944138867,-0.0,-2.05814701050075,-2.0340024287449103,0.0
2019-03-01,1.0,-0.0,-2.0534438410974563,-0.0,-2.062660760217205,-2.028793941126036,0.0
2019-03-04,1.0,-0.0,-2.051997146932953,-0.0,-2.0496433666191156,-2.0310271041369474,0.0
2019-03-05,1.0,-0.002719725164614944,-2.045376467220154,-0.0,-2.067921557400515,-2.0411537360435155,0.0
2019-03-06,1.0,-0.0036465036465036463,-2.0431145431145428,-0.0,-2.066924066924067,-2.0363220363220362,0.0
2019-03-07,1.0,-0.03242320819112628,-1.9787400455062572,-0.0,-2.0803469852104666,-2.0188424345847555,0.0
2019-03-08,1.0,-0.0,-1.5699764212732514,-0.0,-1.4059208802724654,-1.2638197537332985,0.0
2019-03-11,1.0,-0.0,-1.5530028848675586,-0.0,-1.3789666928927355,-1.3132441646997115,0.0
2019-03-12,1.0,-0.0,-1.5177794289353572,-0.0,-1.4165693663093089,-1.372890351342745,0.0
2019-03-13,1.0,-0.0,-1.535422124792814,-0.0,-1.4319627867187081,-1.379350906271721,0.0
2019-03-14,1.0,-0.0,-1.5354280218018594,-0.0,-1.4312813936090627,-1.3769370524740836,0.0
2019-03-15,1.0,-0.0,-1.516829881735966,-0.0,-1.4331888478621502,-1.4012950179269008,0.0
2019-03-18,1.0,-0.0,-1.5461195073414724,-0.0,-1.4277954068735543,-1.4043995051901252,0.0
2019-03-19,1.0,-0.0,-1.5409078699973138,-0.0,-1.4311039484286867,-1.4000537201181842,0.0
2019-03-20,1.0,-0.0,-1.5466724054446657,-0.0,-1.4321299833216763,-1.401355786302254,0.0
2019-03-21,1.0,-0.0,-1.5500349143256162,-0.0,-1.4466347961540527,-1.3748187140785304,0.0
2019-03-22,1.0,-0.0,-1.5949093036863662,-0.0,-1.7610298420128732,-1.4954359274429492,0.0
2019-03-25,1.0,-0.0,-1.4767368117613144,-0.0,-1.798270394926492,-1.4903430383395793,0.0
2019-03-26,1.0,-0.0,-1.4941579956984248,-0.0,-1.8081148636865665,-1.510666744172528,0.0
2019-03-27,1.0,-0.0,-1.48177174039243,-0.0,-1.8156275397654706,-1.507720887031232,0.0
2019-03-28,1.0,-0.0,-1.4817599067599068,-0.0,-1.8152097902097901,-1.5305361305361305,0.0
2019-03-29,1.0,-0.0,-1.485537672031724,-0.0,-1.8165966876603687,-1.5295078143223702,0.0
2019-04-01,1.0,-0.0,-1.4992999649982501,-0.0,-1.8125656282814142,-1.5218177575545444,0.0
2019-04-02,1.0,-0.0,-1.5256247107820453,-0.0,-1.8299976862563627,-1.428736695974086,0.0
2019-04-03,1.0,-0.0,-1.5297805642633229,-0.0,-1.8268895855102751,-1.4485080691977243,0.0
2019-04-04,1.0,-0.0,-1.526604754395187,-0.0,-1.8664797616961626,-1.4476958121605046,0.0
2019-04-05,1.0,-0.0,-1.5188485665709095,-0.0,-1.8733657735826932,-1.4704227003576242,0.0
2019-04-08,1.0,-0.0,-1.5073176443039455,-0.0,-1.8827420676735747,-1.4640557311790188,0.0
2019-04-09,1.0,-0.0,-1.4829768532083212,-0.0,-1.9369469674772928,-1.440023439789042,0.0
2019-04-10,1.0,-0.0,-1.4679618468020368,-0.0,-1.9568728421791797,-1.4268242729241032,0.0
2019-04-11,1.0,-0.0,-1.457850368809273,-0.0,-1.9721929516450065,-1.4240721227022597,0.0
2019-04-12,1.0,-0.0,-1.4586505798289797,-0.0,-1.9754597633829212,-1.422806606536254,0.0
2019-04-15,1.0,-0.0,-1.463745160154875,-0.0,-1.9691423207790686,-1.4335914584066642,0.0
2019-04-16,1.0,-0.0,-1.4749867732643585,-0.0,-1.967961907001352,-1.4356004937981306,0.0
2019-04-17,1.0,-0.0,-1.4418590986544448,-0.0,-1.988130912509548,-1.4458546330571713,0.0
2019-04-18,1.0,-0.0,-1.4496529820021173,-0.0,-1.984295965180567,-1.447712033878367,0.0
2019-04-22,1.0,-0.0,-1.4555647350407175,-0.0,-1.9897320901687712,-1.4558007789448837,0.0
2019-04-23,1.0,-0.0,-1.4794464075382803,-0.0,-1.9756183745583038,-1.4342167255594818,0.0
2019-04-24,1.0,-0.0,-1.5436237527378924,-0.0,-2.0619980530542708,-1.478583596982234,0.0
2019-04-25,1.0,-0.0,-1.5748741868172333,-0.0,-2.092610776973119,-1.469804836136001,0.0
2019-04-26,1.0,-0.0,-1.5612665232093452,-0.0,-2.1171226560098373,-1.4697817399323703,0.0
2019-04-29,1.0,-0.0,-1.5564159292035398,-0.0,-2.115904621435595,-1.473205506391347,0.0
2019-04-30,1.0,-0.0,-1.5648005899342465,-0.0,-2.1128863762059855,-1.4674614391937564,0.0
2019-05-01,1.0,-0.0,-1.5404210914001597,-0.0,-2.1347983549198943,-1.463077773003499,0.0
2019-05-02,1.0,-0.0,-1.5366243998522715,-0.0,-2.125015388403299,-1.4937215314538963,0.0
2019-05-03,1.0,-0.0,-1.5358527728195974,-0.0,-2.1255616421493198,-1.4935680433310763,0.0
2019-05-06,1.0,-0.0,-1.474717540285238,-0.0,-2.171142804223004,-1.5281224918194727,0.0
2019-05-07,1.0,-0.0,-1.452581334003266,-0.0,-2.2431855294560985,-1.5848511493530963,0.0
2019-05-08,1.0,-0.0,-1.405577689243028,-0.0,-2.154704259883543,-1.5690468893656144,0.0
2019-05-09,1.0,-0.0,-1.4011295966603228,-0.0,-2.170851494873841,-1.567069801706673,0.0
2019-05-10,1.0,-0.0,-1.3959953462739574,-0.0,-2.174575959830996,-1.5527524340211867,0.0
2019-05-13,1.0,-0.0,-1.395113886847906,-0.0,-2.174197893705609,-1.5536982610825372,0.0
2019-05-14,1.0,-0.0,-1.2990570004204456,-0.071836146315094,-2.120067271307586,-1.5154663943780406,0.0
2019-05-15,1.0,-0.0,-1.30849406972565,-0.09362645261770697,-2.120881753923565,-1.467233736671858,0.0
2019-05-16,1.0,-0.0,-1.2616045076469011,-0.0,-1.8883284142742152,-1.2163133887845452,0.0
2019-05-17,1.0,-0.0,-1.2531713609976347,-0.0,-1.8783057407009243,-1.2437110298860459,0.0
2019-05-20,1.0,-0.0,-1.2322257187049976,-0.0,-1.8699663982079047,-1.2314256760360553,0.0
2019-05-21,1.0,-0.0,-1.2078319611568502,-0.0,-1.8596157905847581,-1.2101541059742453,0.0
2019-05-22,1.0,-0.0,-1.2016992981159955,-0.0,-1.8652699350889228,-1.2103541083962215,0.0
2019-05-23,1.0,-0.0,-1.2020607661822986,-0.0,-1.861453104359313,-1.2205019815059444,0.0
2019-05-24,1.0,-0.0,-1.1517616607680525,-0.01177962072790661,-1.8781363900480692,-1.240610638635043,0.0
2019-05-28,1.0,-0.0,-1.1524196956889263,-0.01003803888419273,-1.8789095519864751,-1.2417582417582418,0.0
2019-05-29,1.0,-0.0,-1.1660693580689365,-0.012754295351533678,-1.8812585643512174,-1.2102877622009065,0.0
2019-05-30,1.0,-0.0,-1.1696286893049825,-0.009309214006135618,-1.8975986459325083,-1.2128424838675553,0.0
2019-05-31,1.0,-0.0,-1.1843717001055964,-0.0065469904963041175,-1.8887011615628297,-1.2002111932418162,0.0
2019-06-03,1.0,-0.0,-1.187624541164132,-0.02894598846355532,-1.8768746722600944,-1.150393287886733,0.0
2019-06-04,1.0,-0.0,-1.1592795614722005,-0.024902114330462022,-1.8823283737927434,-1.154058992430175,0.0
2019-06-05,1.0,-0.0,-1.1278444352503103,-0.07793752585850228,-1.9131154323541582,-1.0528030616466695,0.0
2019-06-06,1.0,-0.0,-1.1587088096839273,-0.04728156846515959,-1.8870208473436447,-1.0799751694169986,0.0
2019-06-07,1.0,-0.0,-1.184594678538151,-0.05104048038099183,-1.8647375504710633,-1.0761465990268144,0.0
2019-06-10,1.0,-0.0,-1.1966112531969308,-0.0,-1.9539641943734014,-1.177589514066496,0.0
2019-06-11,1.0,-0.0,-1.1968862019153603,-0.04413889037504682,-1.9440907388582742,-1.1651062008453266,0.0
2019-06-12,1.0,-0.0,-1.188499088080678,-0.03599399206093767,-1.955530522476129,-1.1842077030361549,0.0
2019-06-13,1.0,-0.0,-1.1970332150919059,-0.04933892292808772,-1.9425454154573791,-1.1856927872729226,0.0
2019-06-14,1.0,-0.0,-1.1704711024769305,-0.0811073336571151,-1.977659057795046,-1.1671253575090388,0.0
2019-06-17,1.0,-0.0,-1.156651896682157,-0.0843510212903923,-1.998378904139198,-1.164271047227926,0.0
2019-06-18,1.0,-0.0,-1.1606052418265334,-0.08495001350986221,-1.9958930018913807,-1.1624966225344502,0.0
2019-06-19,1.0,-0.0,-1.1346153846153846,-0.10590390002154708,-1.984593837535014,-1.1616569704805,0.0
2019-06-20,1.0,-0.0,-1.147066760213719,-0.08656700307625882,-1.99422526849803,-1.1690323277025203,0.0
2019-06-21,1.0,-0.0,-1.1544189057947556,-0.0872990180209345,-1.9837056220999243,-1.1700658249703249,0.0
2019-06-24,1.0,-0.0,-1.1147256560399046,-0.08810453263934072,-1.9947950553025375,-1.2241921492084147,0.0
2019-06-25,1.0,-0.0,-1.1215161045439759,-0.08654158984925713,-1.9914325995011386,-1.2229150851317645,0.0
2019-06-26,1.0,-0.0,-1.1220388825355334,-0.06714589119424931,-1.9653106790829387,-1.291237815171813,0.0
2019-06-27,1.0,-0.0,-1.0892300967160264,-0.08043276323698159,-1.959237200152997,-1.3352822250150265,0.0
2019-06-28,1.0,-0.0,-1.0745145101461924,-0.08722452542003055,-1.9614335588042766,-1.3318241326641937,0.0
2019-07-01,1.0,-0.0,-1.0845001628134159,-0.07939867578421796,-1.9486052317377616,-1.3145555193747964,0.0
2019-07-02,1.0,-0.0,-1.0920804356029976,-0.06566391719230147,-1.921073912340288,-1.3122540298668393,0.0
2019-07-03,1.0,-0.0,-1.099477004367283,-0.060279290451285925,-1.9154041084811562,-1.3165471504825579,0.0
2019-07-05,1.0,-0.0,-1.0753041231564215,-0.06771450102271503,-1.9160297125632468,-1.3236623963828182,0.0
2019-07-08,1.0,-0.0,-1.0827497036957223,-0.06303200086197608,-1.916226699709083,-1.325342096756815,0.0
2019-07-09,1.0,-0.0,-1.0744010767160161,-0.06266487213997309,-1.9165545087483176,-1.330013458950202,0.0
2019-07-10,1.0,-0.0,-1.0323570582534727,-0.048777861526865515,-1.95601378270701,-1.3467750619145042,0.0
2019-07-11,1.0,-0.0,-1.0351972444970667,-0.04682202249609816,-1.9528550670039289,-1.346967332221086,0.0
2019-07-12,1.0,-0.0,-1.0203366058906032,-0.048926529291185676,-1.9652066026540083,-1.3598554320854461,0.0
2019-07-15,1.0,-0.0,-1.024857112045724,-0.05834142133074517,-1.9570257737517522,-1.3518278874150758,0.0
2019-07-16,1.0,-0.0,-1.024545160943051,-0.10614705565722898,-1.940844009042954,-1.3111745074819678,0.0
2019-07-17,1.0,-0.0,-1.0348893555160716,-0.10165293705917192,-1.9394820438270606,-1.3080816238625963,0.0
2019-07-18,1.0,-0.0,-1.0360515021459227,-0.10912017167381974,-1.9237124463519313,-1.2959227467811159,0.0
2019-07-19,1.0,-0.0,-1.0384739214423697,-0.10758746512127065,-1.9289010517278387,-1.2909959218716462,0.0
2019-07-22,1.0,-0.0,-1.009724386181701,-0.08719712029226885,-1.9351528501584916,-1.3405146940310537,0.0
2019-07-23,1.0,-0.0,-1.01182096609532,-0.08736768577722852,-1.9338563215302778,-1.3401214335607974,0.0
2019-07-24,1.0,-0.0,-1.0129856192315947,-0.10211418759390427,-1.925681476711741,-1.3251770766258855,0.0
2019-07-25,1.0,-0.0,-1.003377110694184,-0.10581613508442778,-1.9328330206378987,-1.3184132940230502,0.0
2019-07-26,1.0,-0.0,-0.9862955032119914,-0.10455032119914347,-1.9407387580299789,-1.3216809421841542,0.0
2019-07-29,1.0,-0.0,-0.9516224188790561,-0.10871547331724322,-1.9436846339501206,-1.35929203539823,0.0
2019-07-30,1.0,-0.0,-0.9416317316994517,-0.11722025153176394,-1.9420079544233042,-1.3736966569923679,0.0
2019-07-31,1.0,-0.0,-0.9199422429006899,-0.12011337504679395,-1.9356650088240013,-1.3721054601850369,0.0
2019-08-01,1.0,-0.0,-0.922699258330722,-0.06523555834116787,-1.909328319231171,-1.3257599498589785,0.0
2019-08-02,1.0,-0.0,-0.9272765377763805,-0.04893639316776695,-1.9280624541548779,-1.3351147437912605,0.0
2019-08-05,1.0,-0.0,-0.9147459333439304,-0.026598844910719018,-1.9939596248609122,-1.3632702802946008,0.0
2019-08-06,1.0,-0.0,-0.9137055837563451,-0.012586760592561896,-1.9112193100590489,-1.34222521495908,0.0
2019-08-07,1.0,-0.0,-0.933099318604171,-0.0,-1.8905120792896963,-1.3384782159818296,0.0
2019-08-08,1.0,-0.0,-0.9297403334882041,-0.0,-1.890816168499303,-1.341747973775231,0.0
2019-08-09,1.0,-0.0,-0.9011782786885246,-0.0,-1.851844262295082,-1.3699282786885245,0.0
2019-08-12,1.0,-0.0,-0.9015915255104652,-0.0,-1.8565580062432834,-1.3592958395169132,0.0
2019-08-13,1.0,-0.0,-0.8648343180066786,-0.0,-1.879681479578731,-1.3929103519136912,0.0
2019-08-14,1.0,-0.0,-0.8694384780607548,-0.0,-1.864631277487982,-1.3799734069755552,0.0
2019-08-15,1.0,-0.0,-0.8910826425521226,-0.004270283848279327,-1.8157749309218787,-1.312735493594574,0.0
2019-08-16,1.0,-0.0,-0.8808181591419306,-0.0009977550511349464,-1.7847343477176354,-1.322224993764031,0.0
2019-08-19,1.0,-0.0,-0.8640178793146264,-0.000645641917059846,-1.7875838092873109,-1.3141792897938913,0.0
2019-08-20,1.0,-0.0,-0.869410191650572,-0.0,-1.7821027088595058,-1.300698261773882,0.0
2019-08-21,1.0,-0.0,-0.8777821548158361,-0.0,-1.7589127437463068,-1.2875221587551702,0.0
2019-08-22,1.0,-0.0,-0.879087377685991,-0.0,-1.7570438117716476,-1.2810148989526478,0.0
2019-08-23,1.0,-0.0,-0.8779827798277984,-0.0,-1.7541451414514146,-1.2878720787207873,0.0
2019-08-26,1.0,-0.0,-0.8619685497961561,-0.0,-1.7283537177247135,-1.2631042516016306,0.0
2019-08-27,1.0,-0.0,-0.8556411374315749,-0.0,-1.7143825994283777,-1.2741849537373442,0.0
2019-08-28,1.0,-0.0,-0.8504672897196263,-0.0,-1.7196745920294416,-1.272238632511743,0.0
2019-08-29,1.0,-0.0,-0.8428850855745722,-0.0,-1.7315403422982887,-1.3155501222493888,0.0
2019-08-30,1.0,-0.0,-0.9281892123287672,-0.035637842465753425,-1.885648544520548,-1.5015517979452058,0.0
2019-09-03,1.0,-0.0,-0.9376271549416426,-0.04882749759074847,-1.8790555734018632,-1.4883820537530785,0.0
2019-09-04,1.0,-0.0,-0.9714734221067446,-0.04433257551152972,-1.9100898560138575,-1.4870628992097004,0.0
2019-09-05,1.0,-0.0,-0.9890406521621767,-0.03568536414187767,-1.9173460022674513,-1.4566214975975813,0.0
2019-09-06,1.0,-0.0,-0.9840064620355412,-0.040226171243941844,-1.9232633279483038,-1.4375336564351104,0.0
2019-09-09,1.0,-0.0,-0.9951506007866803,-0.04272859529069454,-1.9231100813621422,-1.427232070693464,0.0
