Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WMB
2018-10-22,-0.1493168051838287,-0.6056064234399212,-0.0,-0.5017326383997747,-0.5606141710100014,0.0,1.0
2018-10-23,-0.14583451002541653,-0.6075684834792431,-0.0,-0.5066930245693306,-0.5639649816436034,0.0,1.0
2018-10-24,-0.1444431888807277,-0.6091869597152381,-0.0,-0.5071190462738008,-0.5642691677495904,0.0,1.0
2018-10-25,-0.12047927282743424,-0.5784602671808291,-0.0,-0.5110039939402287,-0.5444980030298857,0.0,1.0
2018-10-26,-0.10097496850523087,-0.5711507914772416,-0.0,-0.5260995782439611,-0.5404502382647751,0.0,1.0
2018-10-29,-0.09932032449024338,-0.5717496163122122,-0.0,-0.5284751151063364,-0.5410545932909451,0.0,1.0
2018-10-30,-0.10308515014397368,-0.5721376662553134,-0.0,-0.5287261757849994,-0.5383792677910325,0.0,1.0
2018-10-31,-0.10658307210031348,-0.5573667711598747,-0.0,-0.5271909499795556,-0.5347689791467902,0.0,1.0
2018-11-01,-0.0998502382573179,-0.5620966643975494,-0.0,-0.5264805990469706,-0.5345132743362832,0.0,1.0
2018-11-02,-0.09726638772663877,-0.6071966527196654,-0.0,-0.5323012552301255,-0.5526359832635983,0.0,1.0
2018-11-05,-0.09654480046850163,-0.6090242338046237,-0.0,-0.5322792046627067,-0.5508519479070805,0.0,1.0
2018-11-06,-0.09696580958224106,-0.6089854425790618,-0.0,-0.5321267220703888,-0.5506720954877572,0.0,1.0
2018-11-07,-0.09645773529165853,-0.6090967364343245,-0.0,-0.531061007218305,-0.5503748501992698,0.0,1.0
2018-11-08,-0.09120475899260577,-0.6086896091621726,-0.0,-0.5291877467059544,-0.5507032857063435,0.0,1.0
2018-11-09,-0.09627756707402726,-0.6182609917123192,-0.0,-0.5351313386711617,-0.5597415367326872,0.0,1.0
2018-11-12,-0.0955993505402833,-0.6069648955825543,-0.0,-0.5391915346285203,-0.5576115559039247,0.0,1.0
2018-11-13,-0.08082774733680081,-0.604567073679526,-0.0,-0.53992712708258,-0.5561149278224349,0.0,1.0
2018-11-14,-0.07921316964285714,-0.6088727678571428,-0.0,-0.5426339285714286,-0.5594587053571428,0.0,1.0
2018-11-15,-0.07936730123180291,-0.616545352743561,-0.0,-0.5546192609182531,-0.549020156774916,0.0,1.0
2018-11-16,-0.07812892949953892,-0.6120099477463883,-0.0,-0.5534132506217341,-0.550758655377651,0.0,1.0
2018-11-19,-0.07755512702272155,-0.612336156060479,-0.0,-0.5538973198066013,-0.5509907492803443,0.0,1.0
2018-11-20,-0.03073707677302494,-0.6077469694858576,-0.0,-0.5658910408248572,-0.5823045840880591,0.0,1.0
2018-11-21,-0.02984495048955704,-0.6051646187557208,-0.0,-0.5645854713893435,-0.5740992427814606,0.0,1.0
2018-11-23,-0.02997252518524686,-0.6071101490300559,-0.0,-0.5640107679071962,-0.5741126189881498,0.0,1.0
2018-11-26,-0.030678941951992878,-0.6049842850388006,-0.0,-0.5679637304258337,-0.5777821044140962,0.0,1.0
2018-11-27,-0.025269457759552243,-0.6060236624089108,-0.0,-0.5648222548557812,-0.5746862098584135,0.0,1.0
2018-11-28,-0.027477402539788167,-0.5990961015915267,-0.0,-0.5688737314922642,-0.577247268895913,0.0,1.0
2018-11-29,-0.009922761881201725,-0.5912151947445095,-0.0,-0.5669992578543744,-0.5805228003628267,0.0,1.0
2018-11-30,-0.010426409903713893,-0.5928473177441541,-0.0,-0.5700962861072902,-0.5776341127922971,0.0,1.0
2018-12-03,-0.007403941429043269,-0.5951502807442476,-0.0,-0.5715347352196412,-0.5782781019486954,0.0,1.0
2018-12-04,-0.004948317572025512,-0.5956949637123379,-0.0,-0.5706234880140753,-0.5777985484935123,0.0,1.0
2018-12-06,-0.0,-0.5570056238732072,-0.0,-0.5718052902080025,-0.5620106019427925,0.0,1.0
2018-12-07,-0.0,-0.5585060449050087,-0.0,-0.5721610535405872,-0.5679512089810017,0.0,1.0
2018-12-10,-0.0,-0.5592313045340185,-0.0,-0.5668326106739467,-0.5504523312456506,0.0,1.0
2018-12-11,-0.0,-0.561435963430655,-0.0,-0.5617576878736695,-0.5578433738169924,0.0,1.0
2018-12-12,-0.0,-0.5616100399560215,-0.0,-0.561341878737497,-0.5586602665522512,0.0,1.0
2018-12-13,-0.0,-0.5612515751937153,-0.0,-0.5615196932729174,-0.5584363353620934,0.0,1.0
2018-12-14,-0.0,-0.5521067867481505,-0.0,-0.5689396376112362,-0.5593438404631714,0.0,1.0
2018-12-17,-0.0,-0.5499251256818911,-0.0,-0.5621724248582736,-0.5619584982351054,0.0,1.0
2018-12-18,-0.0,-0.5430784381570892,-0.0,-0.557424609406191,-0.561097655106332,0.0,1.0
2018-12-19,-0.0,-0.546929719036544,-0.0,-0.5624615713636485,-0.5639051514422434,0.0,1.0
2018-12-20,-0.0,-0.5361516345437121,-0.0,-0.5666063252049836,-0.5593653498030029,0.0,1.0
2018-12-21,-0.0,-0.5350800350402166,-0.0,-0.5659260439064532,-0.5535823312362295,0.0,1.0
2018-12-24,-0.0,-0.5141741012511218,-0.0,-0.5567755899276777,-0.5685477485086841,0.0,1.0
2018-12-26,-0.0,-0.5147195950446251,-0.0,-0.5714666311442653,-0.5779938723857733,0.0,1.0
2018-12-27,-0.0,-0.4985482225535588,-0.0,-0.5424154437730518,-0.5748777106385204,0.0,1.0
2018-12-28,-0.0,-0.5033225198827961,-0.0,-0.5409167015487651,-0.5719181665969024,0.0,1.0
2018-12-31,-0.0,-0.5038327708447793,-0.0,-0.5407215550846349,-0.571671506684457,0.0,1.0
2019-01-02,-0.0,-0.5069194611486043,-0.0,-0.5459415456526877,-0.5731204537695964,0.0,1.0
2019-01-03,-0.0,-0.5080592148510426,-0.0,-0.5419789119402593,-0.5793957560937131,0.0,1.0
2019-01-04,-0.0,-0.5153334032291885,-0.0,-0.5188456699517718,-0.5869154959110925,0.0,1.0
2019-01-07,-0.0,-0.5055373576665106,-0.0,-0.514376332345448,-0.5797587479852337,0.0,1.0
2019-01-08,-0.0,-0.5099336023955213,-0.0,-0.5126936596797291,-0.5811743262596016,0.0,1.0
2019-01-09,-0.0,-0.5191563872046833,-0.0,-0.5154191929751203,-0.5788469579761656,0.0,1.0
2019-01-10,-0.0,-0.5193936225823315,-0.0,-0.5153162571876634,-0.5789858860428646,0.0,1.0
2019-01-11,-0.0,-0.5121791685199236,-0.0,-0.5179874937861385,-0.5861960702231758,0.0,1.0
2019-01-14,-0.0,-0.5136597736006902,-0.0,-0.5193589710072939,-0.581265849258843,0.0,1.0
2019-01-15,-0.0,-0.5081563719200858,-0.0,-0.5224529339373151,-0.5878086460160771,0.0,1.0
2019-01-16,-0.0,-0.5074052752773708,-0.0,-0.5180552648105505,-0.5912706719698555,0.0,1.0
2019-01-17,-0.0,-0.5081306135274556,-0.0,-0.5179763806331666,-0.5924480871455131,0.0,1.0
2019-01-18,-0.0,-0.5086227261989134,-0.0,-0.5203296847520802,-0.5959524371997795,0.0,1.0
2019-01-22,-0.0,-0.4939303168847549,-0.0,-0.5113248200115613,-0.6222870355772768,0.0,1.0
2019-01-23,-0.0,-0.4846782028726728,-0.0,-0.514612819368222,-0.6265262715647402,0.0,1.0
2019-01-24,-0.0,-0.4902223624034064,-0.0,-0.5080691794143931,-0.6300793775955422,0.0,1.0
2019-01-25,-0.0,-0.47912919267802356,-0.0,-0.478018199132367,-0.6880753359432865,0.0,1.0
2019-01-28,-0.0,-0.46586696324541893,-0.0,-0.4976432581294355,-0.6845143522931894,0.0,1.0
2019-01-29,-0.0,-0.46924925400723544,-0.0,-0.4887903034144022,-0.6826427948982017,0.0,1.0
2019-01-30,-0.0,-0.46867743297445635,-0.0,-0.48838927591302506,-0.6817342199704455,0.0,1.0
2019-01-31,-0.0,-0.4775310600052868,-0.0,-0.47290510177108114,-0.6929685434840074,0.0,1.0
2019-02-01,-0.0,-0.47581370732998146,-0.0,-0.47890976448795974,-0.6915056893358031,0.0,1.0
2019-02-04,-0.0,-0.48577353141897217,-0.0,-0.4564281589584755,-0.6825817628221954,0.0,1.0
2019-02-05,-0.0,-0.477508922947722,-0.0,-0.4465935334872979,-0.700293932395549,0.0,1.0
2019-02-06,-0.0,-0.48534381139489197,-0.0,-0.4398952193844139,-0.6942501637197118,0.0,1.0
2019-02-07,-0.0,-0.487663546500957,-0.0,-0.44909410314900755,-0.6852303416450353,0.0,1.0
2019-02-08,-0.0,-0.4832553493507177,-0.0,-0.4552862625519163,-0.6901582461489932,0.0,1.0
2019-02-11,-0.0,-0.46634046247336436,-0.0,-0.464656827927288,-0.6996816878436324,0.0,1.0
2019-02-12,-0.0,-0.4638636843215868,-0.0,-0.47784342688330866,-0.695980164591686,0.0,1.0
2019-02-13,-0.0,-0.46365525768856386,-0.0,-0.4775985898818763,-0.6895372392202257,0.0,1.0
2019-02-14,-0.0,-0.45867256870339634,-0.0,-0.48220167048718154,-0.6939635865412485,0.0,1.0
2019-02-15,-0.0,-0.4855600895090167,-0.0,-0.46644728182177175,-0.6806370935895748,0.0,1.0
2019-02-19,-0.0,-0.4795649655027123,-0.0,-0.4735345236214252,-0.680281245062411,0.0,1.0
2019-02-20,-0.0,-0.4744861706887023,-0.0,-0.47606515960946344,-0.6811231874523014,0.0,1.0
2019-02-21,-0.0,-0.48244298903179994,-0.0,-0.47468371077619087,-0.6731371156527,0.0,1.0
2019-02-22,-0.0,-0.4810273143518762,-0.0,-0.4754486605968107,-0.6749644755539181,0.0,1.0
2019-02-25,-0.0,-0.4776009663358017,-0.0,-0.47227036395147315,-0.6760149151830261,0.0,1.0
2019-02-26,-0.0,-0.4738072105663944,-0.0,-0.47504135703594774,-0.6769687262032927,0.0,1.0
2019-02-27,-0.0,-0.48053723026782663,-0.0,-0.4712066654401136,-0.6766105080558257,0.0,1.0
2019-02-28,-0.0,-0.48191092180680445,-0.0,-0.4722090760898144,-0.6751064836725035,0.0,1.0
2019-03-01,-0.0,-0.45644212915205284,-0.0,-0.46092944089127297,-0.661543222611925,0.0,1.0
2019-03-04,-0.0,-0.46238171570401776,-0.0,-0.47719633900408504,-0.6458710377992657,0.0,1.0
2019-03-05,-0.0,-0.463447780712326,-0.0,-0.466678632785456,-0.6340418985102182,0.0,1.0
2019-03-06,-0.0,-0.46150098715417553,-0.0,-0.4706033178636445,-0.6319325145509089,0.0,1.0
2019-03-07,-0.0,-0.4118050963837037,-0.0,-0.5006866385229642,-0.6306139057016428,0.0,1.0
2019-03-08,-0.0,-0.4051781424116956,-0.0,-0.5134948627511118,-0.6371722128507897,0.0,1.0
2019-03-11,-0.0,-0.4057299400890983,-0.0,-0.5143376516974756,-0.6402273541912029,0.0,1.0
2019-03-12,-0.0,-0.36376998452810727,-0.0,-0.5244455905105725,-0.6904074265085095,0.0,1.0
2019-03-13,-0.0,-0.36991480436077373,-0.0,-0.5311909262759924,-0.6884014812129373,0.0,1.0
2019-03-14,-0.0,-0.3732981993851559,-0.0,-0.5221008034307267,-0.6879795396419437,0.0,1.0
2019-03-15,-0.0,-0.3654468702250538,-0.0,-0.5257814725610546,-0.698547121435786,0.0,1.0
2019-03-18,-0.0,-0.3788262310482503,-0.0,-0.5318754729782625,-0.6988074423945094,0.0,1.0
2019-03-19,-0.0,-0.3811292136300636,-0.0,-0.5235492559951881,-0.7104526792018621,0.0,1.0
2019-03-20,-0.0,-0.37646256361823804,-0.0,-0.5236108924917361,-0.7233852772968151,0.0,1.0
2019-03-21,-0.0,-0.37456062116363253,-0.0,-0.55424689155868,-0.6943759508944967,0.0,1.0
2019-03-22,-0.0,-0.373066976302317,-0.0,-0.5699583047448145,-0.6959149205678999,0.0,1.0
2019-03-25,-0.0,-0.327838779842239,-0.0,-0.5940145182001625,-0.6987604496973191,0.0,1.0
2019-03-26,-0.0,-0.3356931225254988,-0.0,-0.5957943312619628,-0.6905005375075381,0.0,1.0
2019-03-27,-0.0,-0.31580050293378037,-0.0,-0.6105930427493713,-0.6930532271584241,0.0,1.0
2019-03-28,-0.0,-0.3084351854275171,-0.0,-0.6004867963045356,-0.7082886230992698,0.0,1.0
2019-03-29,-0.0,-0.3090371378471041,-0.0,-0.5991520322437123,-0.7089952628961762,0.0,1.0
2019-04-01,-0.0,-0.3139392038474607,-0.0,-0.6000940955069395,-0.6997046446587731,0.0,1.0
2019-04-02,-0.0,-0.3184242170753385,-0.0,-0.6069430647775396,-0.6887384325822136,0.0,1.0
2019-04-03,-0.0,-0.31842304776345715,-0.0,-0.6105461295129538,-0.6853415596977857,0.0,1.0
2019-04-04,-0.0,-0.3150246563844297,-0.0,-0.6339576120029378,-0.6740373517993914,0.0,1.0
2019-04-05,-0.0,-0.30918356624986865,-0.0,-0.6428759062729852,-0.6748187454029632,0.0,1.0
2019-04-08,-0.0,-0.3116327868852459,-0.0,-0.6425704918032787,-0.6687475409836067,0.0,1.0
2019-04-09,-0.0,-0.3107260076145464,-0.0,-0.6484967835105684,-0.6665091243271629,0.0,1.0
2019-04-10,-0.0,-0.3073753280839895,-0.0,-0.6508136482939633,-0.6664829396325459,0.0,1.0
2019-04-11,-0.0,-0.291114964270702,-0.0,-0.6781473308112653,-0.6578919714165615,0.0,1.0
2019-04-12,-0.0,-0.2904022490213079,-0.0,-0.6781219621134494,-0.658837129870471,0.0,1.0
2019-04-15,-0.0,-0.2914881875279216,-0.0,-0.6741912595590361,-0.6622079730901638,0.0,1.0
2019-04-16,-0.0,-0.29126979950534126,-0.0,-0.6726043256327948,-0.667289375361785,0.0,1.0
2019-04-17,-0.0,-0.27468680913780397,-0.0,-0.6872302347615539,-0.6699389409411517,0.0,1.0
2019-04-18,-0.0,-0.28070267850088226,-0.0,-0.6850852010850957,-0.6679396349653665,0.0,1.0
2019-04-22,-0.0,-0.28323607847279064,-0.0,-0.6872442109154279,-0.6699231642594988,0.0,1.0
2019-04-23,-0.0,-0.2824964929461899,-0.0,-0.7027077102247162,-0.6616288610677324,0.0,1.0
2019-04-24,-0.0,-0.2756032455004361,-0.0,-0.6982054602637631,-0.6690805296402992,0.0,1.0
2019-04-25,-0.0,-0.27508851661998623,-0.0,-0.6974581197484542,-0.6697141045288802,0.0,1.0
2019-04-26,-0.0,-0.2708779726476735,-0.0,-0.7017167949633627,-0.6726979340264001,0.0,1.0
2019-04-29,-0.0,-0.2671628790878138,-0.0,-0.6972840288225514,-0.6749808641486527,0.0,1.0
2019-04-30,-0.0,-0.265171922040881,-0.0,-0.7039560555643586,-0.6717635873871018,0.0,1.0
2019-05-01,-0.0,-0.2619437691575943,-0.0,-0.7109449318253884,-0.6695381037945248,0.0,1.0
2019-05-02,-0.0,-0.26510484148179486,-0.0,-0.7053068563420501,-0.6737618657288663,0.0,1.0
2019-05-03,-0.0,-0.23812291919885853,-0.0,-0.7243830259472599,-0.6797812186228399,0.0,1.0
2019-05-06,-0.0,-0.22430621504695578,-0.0,-0.7314551018254724,-0.6821779044001267,0.0,1.0
2019-05-07,-0.0,-0.22002322144817393,-0.0,-0.731554781507283,-0.6872229259024699,0.0,1.0
2019-05-08,-0.0,-0.22363679406581266,-0.0,-0.7198884709472078,-0.6868769234816002,0.0,1.0
2019-05-09,-0.0,-0.22555658016071664,-0.0,-0.7179554735871427,-0.6912132788828877,0.0,1.0
2019-05-10,-0.0,-0.22948236468209154,-0.0,-0.7078026104997769,-0.6889460829372062,0.0,1.0
2019-05-13,-0.0,-0.22762727943501634,-0.0,-0.7185885949193633,-0.6889691156319174,0.0,1.0
2019-05-14,-0.0,-0.2086030486531635,-0.0,-0.7234808937147629,-0.678038212570474,0.0,1.0
2019-05-15,-0.0,-0.20687227885392498,-0.0,-0.727220585551529,-0.6729671246447846,0.0,1.0
2019-05-16,-0.0,-0.206479526676571,-0.0,-0.727109234498397,-0.6728177861182787,0.0,1.0
2019-05-17,-0.0,-0.19640203363316386,-0.0,-0.7146656237778647,-0.6961543475426933,0.0,1.0
2019-05-20,-0.0,-0.19161739039829118,-0.0,-0.715465367683451,-0.6978301075829014,0.0,1.0
2019-05-21,-0.0,-0.19413862210770153,-0.0,-0.7110174123526196,-0.6975872569688452,0.0,1.0
2019-05-22,-0.0,-0.1907819486326297,-0.0,-0.7095247998336279,-0.6992565249038162,0.0,1.0
2019-05-23,-0.0,-0.2055786995109582,-0.0,-0.7048412554661422,-0.6770771340595648,0.0,1.0
2019-05-24,-0.0,-0.20675836392781424,-0.0,-0.7054139303997105,-0.6732767981798438,0.0,1.0
2019-05-28,-0.0,-0.2024704065877509,-0.0,-0.705018013381369,-0.6658775090066906,0.0,1.0
2019-05-29,-0.0,-0.20022169519488556,-0.0,-0.7063827593318209,-0.6712466487935658,0.0,1.0
2019-05-30,-0.0,-0.19853130636433908,-0.0,-0.704895645452203,-0.6732285493429528,0.0,1.0
2019-05-31,-0.0,-0.18567461949814895,-0.0,-0.7090189222542165,-0.6762906211435624,0.0,1.0
2019-06-03,-0.0,-0.19525267993874426,-0.0,-0.7063042368555386,-0.6507656967840735,0.0,1.0
2019-06-04,-0.0,-0.18075980392156865,-0.0,-0.6893382352941178,-0.6830320669934641,0.0,1.0
2019-06-05,-0.0,-0.17563753782004018,-0.0,-0.6936767435356336,-0.6731840024408228,0.0,1.0
2019-06-06,-0.0,-0.1649586525290447,-0.0,-0.6958297397392319,-0.6758662675663335,0.0,1.0
2019-06-07,-0.0,-0.1733857668400355,-0.0,-0.6905746543194216,-0.6731447418495496,0.0,1.0
2019-06-10,-0.0,-0.17270053747084474,-0.0,-0.6879373288713112,-0.6746019673461109,0.0,1.0
2019-06-11,-0.0,-0.16833438885370486,-0.0,-0.6980113996200127,-0.6669031032298923,0.0,1.0
2019-06-12,-0.0,-0.16385554373702071,-0.0,-0.697867598642557,-0.6708200374816391,0.0,1.0
2019-06-13,-0.0,-0.1671999593681751,-0.0,-0.6961755294834678,-0.6761135659505306,0.0,1.0
2019-06-14,-0.0,-0.16515182289022037,-0.0,-0.7005179242408855,-0.6731745709353102,0.0,1.0
2019-06-17,-0.0,-0.17005972804676578,-0.0,-0.6961748633879781,-0.6754098360655737,0.0,1.0
2019-06-18,-0.0,-0.18252338580880675,-0.0,-0.684665500545035,-0.6678581387684742,0.0,1.0
2019-06-19,-0.0,-0.16587450068261111,-0.0,-0.6912069575769832,-0.6711331344491075,0.0,1.0
2019-06-20,-0.0,-0.16284839126142317,-0.0,-0.6947573602004912,-0.6738222413487585,0.0,1.0
2019-06-21,-0.0,-0.16334186712630858,-0.0,-0.6986895135738004,-0.6727586119489999,0.0,1.0
2019-06-24,-0.0,-0.14214863421333743,-0.0,-0.7027570069688184,-0.6984587211963986,0.0,1.0
2019-06-25,-0.0,-0.15180415657274002,-0.0,-0.6983042203238556,-0.6999617493306133,0.0,1.0
2019-06-26,-0.0,-0.147599212940485,-0.0,-0.6963943474816651,-0.7113689213707102,0.0,1.0
2019-06-27,-0.0,-0.12658552868073744,-0.0,-0.6924716273815026,-0.7486006265084989,0.0,1.0
2019-06-28,-0.0,-0.11449617576099788,-0.0,-0.703351983984395,-0.7487808634053693,0.0,1.0
2019-07-01,-0.0,-0.11613748458692971,-0.0,-0.7000616522811344,-0.7526202219482121,0.0,1.0
2019-07-02,-0.0,-0.12198748846272177,-0.0,-0.6922366936724439,-0.7496154240590708,0.0,1.0
2019-07-03,-0.0,-0.11785987261146497,-0.0,-0.6911847133757961,-0.7387261146496814,0.0,1.0
2019-07-05,-0.0,-0.07697939810139366,-0.0,-0.7036204807109675,-0.7441678448798223,0.0,1.0
2019-07-08,-0.0,-0.07750176714127031,-0.0,-0.7011259214379479,-0.7458598404523881,0.0,1.0
2019-07-09,-0.0,-0.07180898053964008,-0.0,-0.7018602185819934,-0.7503722961205482,0.0,1.0
2019-07-10,-0.0,-0.08776575622304608,-0.0,-0.6910796701218128,-0.7431842828680235,0.0,1.0
2019-07-11,-0.0,-0.08801129772532405,-0.0,-0.6905734604327431,-0.7432289302466333,0.0,1.0
2019-07-12,-0.0,-0.09471693355188501,-0.0,-0.6882108183079056,-0.7388223427058379,0.0,1.0
2019-07-15,-0.0,-0.09348384820843623,-0.0,-0.6932671471047724,-0.7330292798467973,0.0,1.0
2019-07-16,-0.0,-0.10474034955362756,-0.0,-0.7042625424368163,-0.7057714070162203,0.0,1.0
2019-07-17,-0.0,-0.09973494888299887,-0.0,-0.7157389877571627,-0.7088224157516092,0.0,1.0
2019-07-18,-0.0,-0.0966373826113299,-0.0,-0.7179137635060083,-0.7099363829142684,0.0,1.0
2019-07-19,-0.0,-0.09411056486405137,-0.0,-0.7162385873382162,-0.6979281629376944,0.0,1.0
2019-07-22,-0.0,-0.08959791306092758,-0.0,-0.7131462111520807,-0.705596107055961,0.0,1.0
2019-07-23,-0.0,-0.08905999197431781,-0.0,-0.7130317014446228,-0.7059339887640449,0.0,1.0
2019-07-24,-0.0,-0.09290947410678442,-0.0,-0.7205941389000401,-0.6955539943797672,0.0,1.0
2019-07-25,-0.0,-0.06685622263600222,-0.0,-0.766544210155503,-0.6828292486538171,0.0,1.0
2019-07-26,-0.0,-0.06800645519189066,-0.0,-0.7667557617630744,-0.6867971153361239,0.0,1.0
2019-07-29,-0.0,-0.016452019228297473,-0.0,-0.7971003316110126,-0.7570756535821701,0.0,1.0
2019-07-30,-0.0,-0.02224546544554708,-0.0,-0.7860404602158219,-0.7427995612132962,0.0,1.0
2019-07-31,-0.0,-0.05184675384262446,-0.0,-0.7678111697382172,-0.7293721801636461,0.0,1.0
2019-08-01,-0.0,-0.05493553483157519,-0.0,-0.7660398511950264,-0.7270804667991643,0.0,1.0
2019-08-02,-0.0,-0.03506459948320413,-0.0,-0.823204134366925,-0.7256847545219638,0.0,1.0
2019-08-05,-0.0,-0.03664177368924262,-0.0,-0.8249567172278353,-0.722447608465335,0.0,1.0
2019-08-06,-0.0,-0.04410394450771302,-0.0,-0.8213583186665286,-0.7227973910342687,0.0,1.0
2019-08-07,-0.0,-0.051616239979312126,-0.0,-0.8010602534264287,-0.7333074734936643,0.0,1.0
2019-08-08,-0.0,-0.05043842632109878,-0.0,-0.802229637101989,-0.7339437676211169,0.0,1.0
2019-08-09,-0.0,-0.0445211655888491,-0.0,-0.7953520727591271,-0.7365831035993095,0.0,1.0
2019-08-12,-0.0,-0.04109060013902834,-0.0,-0.8101233232923972,-0.7233850827733581,0.0,1.0
2019-08-13,-0.0,-0.03441535058387777,-0.0,-0.8115643808837903,-0.726194763105098,0.0,1.0
2019-08-14,-0.0,-0.039527312809207654,-0.0,-0.7992104790956397,-0.7246161339109481,0.0,1.0
2019-08-15,-0.0,-0.05207380298871608,-0.0,-0.7920860018298261,-0.697240012198841,0.0,1.0
2019-08-16,-0.0,-0.05640426018657381,-0.0,-0.7852621946569737,-0.7002363946010524,0.0,1.0
2019-08-19,-0.0,-0.051510309670547066,-0.0,-0.7881762154759188,-0.6965431535164474,0.0,1.0
2019-08-20,-0.0,-0.050121445197854476,-0.0,-0.786256451776136,-0.6937050905778768,0.0,1.0
2019-08-21,-0.0,-0.05534365606607895,-0.0,-0.7901437267927959,-0.6804667963323145,0.0,1.0
2019-08-22,-0.0,-0.05479244902588401,-0.0,-0.7935579806941048,-0.672001411397031,0.0,1.0
2019-08-23,-0.0,-0.0559578171910084,-0.0,-0.797285364684512,-0.6696520927416303,0.0,1.0
2019-08-26,-0.0,-0.05245844005825925,-0.0,-0.7947365777710812,-0.6639797097082014,0.0,1.0
2019-08-27,-0.0,-0.049964884117588045,-0.0,-0.7904334303200563,-0.6678790007023176,0.0,1.0
2019-08-28,-0.0,-0.03958683280266753,-0.0,-0.8025421816631986,-0.6649534936194751,0.0,1.0
2019-08-29,-0.0,-0.030891615849833118,-0.0,-0.8030314436999674,-0.6755502020125975,0.0,1.0
2019-08-30,-0.0,-0.03045494422860007,-0.0,-0.8021556586038351,-0.6739942348665247,0.0,1.0
2019-09-03,-0.0,-0.04276225090863516,-0.0,-0.8050883569369593,-0.658729164055646,0.0,1.0
2019-09-04,-0.0,-0.03330576648372303,-0.0,-0.8077838758990552,-0.6649875949176753,0.0,1.0
2019-09-05,-0.0,-0.04056927040344163,-0.0,-0.8087591606012857,-0.651884645206473,0.0,1.0
2019-09-06,-0.0,-0.03965715428057374,-0.0,-0.814008696086761,-0.6452096556549552,0.0,1.0
2019-09-09,-0.0,-0.03582037392975712,-0.0,-0.8132098549711689,-0.6471630763086292,0.0,1.0
2019-09-10,-0.0,-0.04116367998800329,-0.0,-0.7893829196970833,-0.6687660893254355,0.0,1.0
2019-09-11,-0.0,-0.04390499737768787,-0.0,-0.7942109337928623,-0.6592992183012413,0.0,1.0
2019-09-12,-0.0,-0.033173580949528235,-0.0,-0.8007837851330438,-0.6621985921821179,0.0,1.0
2019-09-13,-0.0,-0.032944526313160326,-0.0,-0.7930664135674501,-0.6716786972050852,0.0,1.0
2019-09-16,-0.0,-0.03703518342425304,-0.0,-0.7909764276062259,-0.6743656473649968,0.0,1.0
2019-09-17,-0.0,-0.07601228986086478,-0.0,-0.7743861314415607,-0.6475407788574427,0.0,1.0
2019-09-18,-0.0,-0.07646382893685051,-0.0,-0.7746802557953637,-0.646857513988809,0.0,1.0
2019-09-19,-0.0,-0.07385767790262171,-0.0,-0.77812734082397,-0.6448938826466917,0.0,1.0
2019-09-20,-0.0,-0.0791327371734026,-0.0,-0.7769146225708148,-0.6418294449717741,0.0,1.0
