Date,IWF,IWM,MTUM,NKE,SPY,VLUE,VXX
2019-01-18,-0.1247534516765286,-0.4892388908226012,-0.10569671655644507,1.0,-0.6327880264531848,-0.5480914259194801,0.0
2019-01-22,-0.0,-0.5223329096337462,-0.0,1.0,-0.8568092465044784,-0.576901475065772,0.0
2019-01-23,-0.0,-0.493649900825957,-0.010243050415938898,1.0,-0.8638207170135291,-0.5927055271026378,0.0
2019-01-24,-0.0,-0.49088217880402607,-0.01030195381882771,1.0,-0.8682948490230906,-0.5908229721728834,0.0
2019-01-25,-0.0,-0.44975347377857466,-0.0,1.0,-0.9709846107873898,-0.5674884207380846,0.0
2019-01-28,-0.0,-0.44866897634064723,-0.0,1.0,-0.9523555713481981,-0.5600663290989311,0.0
2019-01-29,-0.0,-0.43779116346695945,-0.0,1.0,-0.9566184979674195,-0.5728613394261298,0.0
2019-01-30,-0.0,-0.43679525222551924,-0.0,1.0,-0.95513353115727,-0.57540059347181,0.0
2019-01-31,-0.0,-0.4359437453737972,-0.0,1.0,-0.9388304959289415,-0.5859955588452999,0.0
2019-02-01,-0.0,-0.4346292893972619,-0.0,1.0,-0.9466010786463581,-0.5821134356664494,0.0
2019-02-04,-0.0,-0.43689982216953177,-0.0,1.0,-0.9497332542975697,-0.5772377000592769,0.0
2019-02-05,-0.0,-0.4308148148148148,-0.0,1.0,-0.9455407407407407,-0.5865777777777778,0.0
2019-02-06,-0.0,-0.4300915908349883,-0.0,1.0,-0.9483949373091858,-0.5856181640335536,0.0
2019-02-07,-0.0,-0.4304304007588333,-0.0,1.0,-0.950231207019208,-0.5835309461702632,0.0
2019-02-08,-0.0,-0.4316414366280796,-0.0,1.0,-0.9607598693974474,-0.5758385277530425,0.0
2019-02-11,-0.0,-0.43131957844738017,-0.0,1.0,-0.9600712483301174,-0.5772895947751224,0.0
2019-02-12,-0.0,-0.4414920493386833,-0.0,1.0,-0.952652697280428,-0.5780650913954525,0.0
2019-02-13,-0.0,-0.4472816888862496,-0.0,1.0,-0.9485436028385642,-0.5733543157457169,0.0
2019-02-14,-0.0,-0.435298667301285,-0.0,1.0,-0.9576392194193241,-0.581836030461685,0.0
2019-02-15,-0.0,-0.45551686162454985,-0.0,1.0,-0.9478822513914934,-0.573057118195077,0.0
2019-02-19,-0.0,-0.43754823389729897,-0.0,1.0,-0.9623627189076879,-0.5682991985752449,0.0
2019-02-20,-0.0,-0.4445731942835072,-0.0,1.0,-0.9646136019253053,-0.5619930475086907,0.0
2019-02-21,-0.0,-0.46551877426429183,-0.0,1.0,-0.9568206739175532,-0.5412678185105059,0.0
2019-02-22,-0.0,-0.4703826560834024,-0.0,1.0,-0.9492358725269519,-0.5421158630494017,0.0
2019-02-25,-0.0,-0.4683739861552631,-0.0,1.0,-0.956029590896937,-0.5465997207284827,0.0
2019-02-26,-0.0,-0.46642112454332135,-0.0,1.0,-0.9576736863991444,-0.5461728101701963,0.0
2019-02-27,-0.0,-0.45954779094987674,-0.0,1.0,-0.9618801438036665,-0.54975190896396,0.0
2019-02-28,-0.0,-0.4609553818257484,-0.0,1.0,-0.9622187212032935,-0.5493891382539164,0.0
2019-03-01,-0.0,-0.4633196599488735,-0.0,1.0,-0.9601688365733309,-0.5489863860650377,0.0
2019-03-04,-0.0,-0.4708156165442598,-0.0,1.0,-0.9515030775177664,-0.5511284231809936,0.0
2019-03-05,-0.0,-0.46780642081393964,-0.0,1.0,-0.9572741377252656,-0.5585392051557465,0.0
2019-03-06,-0.0,-0.4694649666348904,-0.0,1.0,-0.9553741658722593,-0.5541885128693995,0.0
2019-03-07,-0.0,-0.4545265348595213,-0.0,1.0,-0.9749665526980824,-0.5435706852980526,0.0
2019-03-08,-0.0,-0.4465592972181552,-0.0,1.0,-1.0006573639704783,-0.5408312666208503,0.0
2019-03-11,-0.0,-0.44103134966002766,-0.0,1.0,-0.9918165954630243,-0.5757566640592093,0.0
2019-03-12,-0.0,-0.40916535242023533,-0.0,1.0,-1.0084010675724857,-0.6153099599660318,0.0
2019-03-13,-0.0,-0.4188766365928492,-0.03180534038093502,1.0,-0.9823202405905405,-0.6047571311400711,0.0
2019-03-14,-0.0,-0.4225330744022333,-0.029979366427964557,1.0,-0.9772423837844398,-0.6045940041267144,0.0
2019-03-15,-0.0,-0.4137312161586664,-0.03616840055971284,1.0,-0.9815355600170348,-0.6104520289590558,0.0
2019-03-18,-0.0,-0.4202350068670838,-0.046421486342133375,1.0,-0.974851213184801,-0.6105295284602472,0.0
2019-03-19,-0.0,-0.4176668996323194,-0.05302500835637668,1.0,-0.9667568142453432,-0.6012337050654837,0.0
2019-03-20,-0.0,-0.4177930322267108,-0.05309358199435045,1.0,-0.966467211371989,-0.600066822586034,0.0
2019-03-21,-0.0,-0.4170916818457802,-0.05382513661202185,1.0,-0.967425622343655,-0.5974802671523983,0.0
2019-03-22,-0.0,-0.41377526174823465,-0.06382395909422936,1.0,-0.9725164353542731,-0.5934684684684685,0.0
2019-03-25,-0.0,-0.451945890980803,-0.03081379225341263,1.0,-0.9943610760176255,-0.6042892798816751,0.0
2019-03-26,-0.0,-0.45748425342719523,-0.054557243423490186,1.0,-0.9631036186241817,-0.6124181795726812,0.0
2019-03-27,-0.0,-0.451380959728437,-0.057028236383274186,1.0,-0.9655608702360746,-0.6119734608856657,0.0
2019-03-28,-0.0,-0.4499382716049382,-0.06135802469135802,1.0,-0.9604320987654321,-0.6147222222222223,0.0
2019-03-29,-0.0,-0.4510094461937396,-0.0598567635981972,1.0,-0.9620917453849478,-0.6140025930727913,0.0
2019-04-01,-0.0,-0.4591682361295501,-0.054740807064126706,1.0,-0.9619315199604804,-0.6116274043656796,0.0
2019-04-02,-0.0,-0.46196237800560325,-0.0848803916135587,1.0,-0.9498168159847296,-0.582063360118223,0.0
2019-04-03,-0.0,-0.46417168119857544,-0.09099840353678006,1.0,-0.9278521429448605,-0.5871300503499938,0.0
2019-04-04,-0.0,-0.462814487144042,-0.0904064141553774,1.0,-0.9314963290633737,-0.5871962645531902,0.0
2019-04-05,-0.0,-0.4548642081628887,-0.08642696767446868,1.0,-0.9359640759080985,-0.5984375480577,0.0
2019-04-08,-0.0,-0.4500030710644309,-0.09280756710275781,1.0,-0.9348934340642466,-0.5933296480560162,0.0
2019-04-09,-0.0,-0.4365694598252738,-0.10889627168696937,1.0,-0.9514581026208935,-0.5792112710717363,0.0
2019-04-10,-0.0,-0.4239938556067588,-0.11634408602150538,1.0,-0.9511520737327188,-0.5807066052227342,0.0
2019-04-11,-0.0,-0.4192726714746049,-0.11615774129200554,1.0,-0.950621451588154,-0.5828755562375326,0.0
2019-04-12,-0.0,-0.4223663281536768,-0.11718463232595129,1.0,-0.9393123699987765,-0.5800195766548392,0.0
2019-04-15,-0.0,-0.42192569015119064,-0.1149843912591051,1.0,-0.9443288241415193,-0.5792985248209587,0.0
2019-04-16,-0.0,-0.4225498592927934,-0.12480117459929035,1.0,-0.9381194175945187,-0.5734124556466413,0.0
2019-04-17,-0.0,-0.40981899482404827,-0.12394719916694741,1.0,-0.9444427429481485,-0.5845150225107959,0.0
2019-04-18,-0.0,-0.39412016642192854,-0.12622369065100342,1.0,-0.9451786588350465,-0.5937347038668624,0.0
2019-04-22,-0.0,-0.39393660719759677,-0.12451719698363069,1.0,-0.9489914781435841,-0.5979706946232604,0.0
2019-04-23,-0.0,-0.3909437208159254,-0.1181801425411649,1.0,-0.9455947407225362,-0.6173199803391497,0.0
2019-04-24,-0.0,-0.3808998744218812,-0.13081564519587122,1.0,-0.9268277742044166,-0.6243376519954669,0.0
2019-04-25,-0.0,-0.3780159216166565,-0.1498162890385793,1.0,-0.9224433557868952,-0.611573790569504,0.0
2019-04-26,-0.0,-0.37174926398429836,-0.14404440628066734,1.0,-0.9290051521099116,-0.6219332679097155,0.0
2019-04-29,-0.0,-0.3704351025664613,-0.14362370833716617,1.0,-0.929108024407445,-0.6231257474013431,0.0
2019-04-30,-0.0,-0.3705054715997915,-0.14612390031572814,1.0,-0.9300186984642737,-0.6186739416975753,0.0
2019-05-01,-0.0,-0.36597179644389943,-0.14527896995708156,1.0,-0.9450950337216433,-0.6092887798896383,0.0
2019-05-02,-0.0,-0.3613731014208721,-0.14677241548260656,1.0,-0.9559039686428221,-0.5982055365017148,0.0
2019-05-03,-0.0,-0.3608907403436763,-0.14399485404478207,1.0,-0.9585260513982908,-0.5996569363188042,0.0
2019-05-06,-0.0,-0.33266055045871556,-0.15376146788990824,1.0,-0.9588379204892965,-0.6128134556574923,0.0
2019-05-07,-0.0,-0.31992990869685506,-0.14820621599188416,1.0,-0.9785422238617847,-0.6275016139444802,0.0
2019-05-08,-0.0,-0.3188060066672784,-0.17041318775422823,1.0,-0.9414625194972016,-0.6277334312016393,0.0
2019-05-09,-0.0,-0.31716714574032173,-0.17323099504617456,1.0,-0.9450492324628463,-0.6225001528958474,0.0
2019-05-10,-0.0,-0.3147910557184751,-0.1744868035190616,1.0,-0.9487719941348973,-0.6166911045943304,0.0
2019-05-13,-0.0,-0.31301185674122967,-0.17497860897200831,1.0,-0.9502811392250338,-0.617589536731451,0.0
2019-05-14,-0.0,-0.2835230532322836,-0.23023038135209398,1.0,-0.9070926054530632,-0.5985687973670702,0.0
2019-05-15,-0.0,-0.28458796520058,-0.23377839536007733,1.0,-0.9100108748187531,-0.5924057515708072,0.0
2019-05-16,-0.0,-0.28586966373606454,-0.2370766488413547,1.0,-0.9057977582404303,-0.5924952415480831,0.0
2019-05-17,-0.0,-0.28353833600290124,-0.23751095530236632,1.0,-0.8964610595666234,-0.6046118045271842,0.0
2019-05-20,-0.0,-0.2686350874015035,-0.24689792591250792,1.0,-0.8967786734293391,-0.6067083295595205,0.0
2019-05-21,-0.0,-0.27014848640638706,-0.24365681797562525,1.0,-0.9019868751323071,-0.6083708833580306,0.0
2019-05-22,-0.0,-0.2638658002115763,-0.2503249206589089,1.0,-0.9021006498413179,-0.6062263865800211,0.0
2019-05-23,-0.0,-0.2637047328520946,-0.25712042042949046,1.0,-0.9011145005889637,-0.598387145489142,0.0
2019-05-24,-0.0,-0.24446319341910988,-0.2694428541296291,1.0,-0.8976707747009371,-0.6016512489830355,0.0
2019-05-28,-0.0,-0.23459544193898468,-0.27040877848788136,1.0,-0.9019655130833233,-0.6075907391776196,0.0
2019-05-29,-0.0,-0.24023472765573278,-0.27168221486608485,1.0,-0.9012338248570569,-0.5961781522720434,0.0
2019-05-30,-0.0,-0.24335267101764566,-0.2682801547014745,1.0,-0.9136149383611314,-0.5962654097171863,0.0
2019-05-31,-0.0,-0.24145744584428533,-0.2692528475180519,1.0,-0.9136529804525817,-0.5968760385510137,0.0
2019-06-03,-0.0,-0.23729783453302414,-0.2759389211818209,1.0,-0.9102490738788663,-0.588290214739632,0.0
2019-06-04,-0.0,-0.23957925193646587,-0.27050242623346094,1.0,-0.9023478706410681,-0.6015552005786793,0.0
2019-06-05,-0.0,-0.24620471967533444,-0.2690816173154968,1.0,-0.8985720727491358,-0.5923042236585,0.0
2019-06-06,-0.0,-0.24590361083551304,-0.27040678271849916,1.0,-0.8991010492769308,-0.5911427798322358,0.0
2019-06-07,-0.0,-0.2605375503577656,-0.26901569358427035,1.0,-0.8891527869641032,-0.5877578016956286,0.0
2019-06-10,-0.0,-0.2600180234304596,-0.26118954641033343,1.0,-0.8927605887653951,-0.5899068789426255,0.0
2019-06-11,-0.0,-0.2575406032482599,-0.2801096815017929,1.0,-0.8935426522433484,-0.5820351342393105,0.0
2019-06-12,-0.0,-0.2564674666827474,-0.2775734185611771,1.0,-0.8948320569257673,-0.5862931918229513,0.0
2019-06-13,-0.0,-0.2581316758192022,-0.27919256532496534,1.0,-0.8909239032043932,-0.5891014422786797,0.0
2019-06-14,-0.0,-0.2573480596294284,-0.2828474862695395,1.0,-0.8915142736435513,-0.5860039833423863,0.0
2019-06-17,-0.0,-0.2524433585073301,-0.2794868947134607,1.0,-0.6944413593958241,-0.5501721457130164,0.0
2019-06-18,-0.0,-0.2494172494172494,-0.28701853701853697,1.0,-0.6836496836496836,-0.554917304917305,0.0
2019-06-19,-0.0,-0.2707474333785317,-0.2719096770622907,1.0,-0.6814345407753826,-0.54318288734538,0.0
2019-06-20,-0.0,-0.273831309266345,-0.26179781511673045,1.0,-0.6902622969001276,-0.5467753562912439,0.0
2019-06-21,-0.0,-0.27376520917828767,-0.263820212234013,1.0,-0.6960942274570809,-0.5442246791488415,0.0
2019-06-24,-0.0,-0.2620081260087939,-0.2620081260087939,1.0,-0.7009517448655869,-0.5578838982579173,0.0
2019-06-25,-0.0,-0.27067375985293707,-0.25928195415424893,1.0,-0.6980196640949224,-0.5573071888143052,0.0
2019-06-26,-0.0,-0.2669219160471745,-0.25848191828293554,1.0,-0.706668157173998,-0.5626292549326477,0.0
2019-06-27,-0.0,-0.260774716822822,-0.2692490560760733,1.0,-0.7053838623968676,-0.5614039994406377,0.0
2019-06-28,-0.0,-0.2613973261732953,-0.26922861777703194,1.0,-0.7049281199306371,-0.5613637634949935,0.0
2019-07-01,-0.0,-0.25811139367856245,-0.27079898275717523,1.0,-0.7124332783724114,-0.5532794902607383,0.0
2019-07-02,-0.0,-0.25770284627858864,-0.2725493485433093,1.0,-0.7150086674495332,-0.5506906000111839,0.0
2019-07-03,-0.0,-0.263268156424581,-0.2689944134078212,1.0,-0.7074581005586592,-0.5536033519553073,0.0
2019-07-05,-0.0,-0.2536041573535986,-0.27408359409924005,1.0,-0.7099631202503353,-0.5562974966472954,0.0
2019-07-08,-0.0,-0.2574207613617307,-0.27022192408742807,1.0,-0.7092626753871094,-0.5581083347308402,0.0
2019-07-09,-0.0,-0.24419223763486056,-0.273308112652375,1.0,-0.7138013170800056,-0.5710242398766989,0.0
2019-07-10,-0.0,-0.2216088991005632,-0.26627252094482895,1.0,-0.735969066098798,-0.5781333183894197,0.0
2019-07-11,-0.0,-0.22758948811956003,-0.2600822814922616,1.0,-0.7302622372729562,-0.5807562060955472,0.0
2019-07-12,-0.0,-0.21568078795679668,-0.26355699815322625,1.0,-0.7406122334769715,-0.5783199955229728,0.0
2019-07-15,-0.0,-0.21593801571984003,-0.2649436379401975,1.0,-0.7405946686805964,-0.5756482336158429,0.0
2019-07-16,-0.0,-0.21297124958049,-0.2611869336614834,1.0,-0.7411902897415817,-0.5813849423872917,0.0
2019-07-17,-0.0,-0.20904081233041485,-0.2630003636465356,1.0,-0.7423983887661194,-0.5828135052728748,0.0
2019-07-18,-0.0,-0.20794764954277242,-0.2589278223663973,1.0,-0.7474481948600352,-0.5822030817416594,0.0
2019-07-19,-0.0,-0.20885049759588506,-0.25564687465056474,1.0,-0.7525718439002572,-0.5784132841328414,0.0
2019-07-22,-0.0,-0.20325044057176428,-0.25393717306777813,1.0,-0.7568323589471035,-0.5832610702397271,0.0
2019-07-23,-0.0,-0.20502490067707457,-0.25065748978792457,1.0,-0.7564489955794303,-0.585697498740977,0.0
2019-07-24,-0.0,-0.20565552699228792,-0.25223538616295965,1.0,-0.7538560411311054,-0.5824578070861741,0.0
2019-07-25,-0.0,-0.19129681870234336,-0.2590006424042678,1.0,-0.7684272267687065,-0.5743373460324553,0.0
2019-07-26,-0.0,-0.17387176050044684,-0.26189678284182305,1.0,-0.7772285522788204,-0.5797028596961572,0.0
2019-07-29,-0.0,-0.16585188702963935,-0.263066737436098,1.0,-0.7757074615191216,-0.5889040981087801,0.0
2019-07-30,-0.0,-0.16482288523857413,-0.2646943792602525,1.0,-0.7734942451670578,-0.5905967147167281,0.0
2019-07-31,-0.0,-0.16570693799966454,-0.26508078492760107,1.0,-0.77190138089115,-0.5926371107508246,0.0
2019-08-01,-0.0,-0.172878136000447,-0.266245739509415,1.0,-0.7670279935184668,-0.5876403866569816,0.0
2019-08-02,-0.0,-0.1766706963929264,-0.24822176614467653,1.0,-0.7774747673535944,-0.609069695521381,0.0
2019-08-05,-0.0,-0.17736348531358245,-0.24562786899096004,1.0,-0.7757751555943563,-0.6174209355374694,0.0
2019-08-06,-0.0,-0.18226956256414525,-0.2389392804637874,1.0,-0.7515741588305457,-0.6010651576932678,0.0
2019-08-07,-0.0,-0.17735167430873974,-0.24185077115464776,1.0,-0.7590106989023203,-0.6006947339169098,0.0
2019-08-08,-0.0,-0.17857242088299852,-0.24297741101942152,1.0,-0.7579394848712178,-0.5989830791031091,0.0
2019-08-09,-0.0,-0.17290004432624112,-0.23916777482269505,1.0,-0.7518561613475178,-0.6064383865248227,0.0
2019-08-12,-0.0,-0.17131705696728117,-0.2493771798704534,1.0,-0.7491280518186346,-0.5982394951004816,0.0
2019-08-13,-0.0,-0.16114045518652692,-0.24830618622272613,1.0,-0.7523575122369405,-0.6036060949641879,0.0
2019-08-14,-0.0,-0.1625331418471056,-0.24787339814405654,1.0,-0.7485914714980115,-0.6028225806451613,0.0
2019-08-15,-0.0,-0.17662984029752787,-0.25790308466418727,1.0,-0.7313224677313498,-0.5687759789980311,0.0
2019-08-16,-0.0,-0.1895301425717648,-0.2511014421366609,1.0,-0.7193716990942178,-0.5764989190816299,0.0
2019-08-19,-0.0,-0.17241567365636842,-0.25359256128486896,1.0,-0.7269380743326153,-0.5738281569547078,0.0
2019-08-20,-0.0,-0.16539543438277618,-0.27350427350427353,1.0,-0.6995834685708103,-0.5662663637347182,0.0
2019-08-21,-0.0,-0.165667044901929,-0.2929161938725887,1.0,-0.686578051548063,-0.5564921381099043,0.0
