Date,DENN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.22165236201242064,-0.885353429628079,-0.0,-0.7237457260484266,-0.658188542320843,0.0
2018-10-31,1.0,-0.23310315965683195,-0.8608495501150869,-0.0,-0.7330334100578921,-0.6604938271604939,0.0
2018-11-01,1.0,-0.556093979441997,-1.1605482134116496,-0.0,-1.140773372491434,-1.0373959862946647,0.0
2018-11-02,1.0,-0.5729483282674772,-1.1123149328365527,-0.0,-1.1759486224139621,-1.041229532307089,0.0
2018-11-05,1.0,-0.5721356463785162,-1.1138390669410958,-0.0,-1.1754385964912282,-1.0391061452513968,0.0
2018-11-06,1.0,-0.5740668168903694,-1.1148231605760752,-0.0,-1.1733124326442639,-1.0363476045850888,0.0
2018-11-07,1.0,-0.5725542015367298,-1.1148142710321538,-0.0,-1.1711936573190427,-1.0354818186267312,0.0
2018-11-08,1.0,-0.520230367514276,-1.1327053540924399,-0.0,-1.1675045146175997,-1.0601786324369173,0.0
2018-11-09,1.0,-0.5210662500610262,-1.1330859737343162,-0.0,-1.1673582971244445,-1.0605868281013522,0.0
2018-11-12,1.0,-0.5188940092165898,-1.1080281348532623,-0.0,-1.17070094591317,-1.053165170991996,0.0
2018-11-13,1.0,-0.4755474100511237,-1.1073598919648886,-0.0,-1.1848654384103405,-1.0552233047168902,0.0
2018-11-14,1.0,-0.47675315906240956,-1.1064917526767628,-0.0,-1.1850583582521463,-1.0547410051123758,0.0
2018-11-15,1.0,-0.48382027989197157,-1.1430395286029953,-0.0,-1.2283329241345444,-1.0551927326295114,0.0
2018-11-16,1.0,-0.47687447554173457,-1.1351498099610051,-0.0,-1.24132484327953,-1.0826793030258157,0.0
2018-11-19,1.0,-0.4774454644161485,-1.1347349718685225,-0.0,-1.2408449313986774,-1.0823215872075806,0.0
2018-11-20,1.0,-0.4110555718906204,-1.1208958149563855,-0.0,-1.2505635597373321,-1.1180045084778987,0.0
2018-11-21,1.0,-0.4167593981324689,-1.1049881464995888,-0.0,-1.241714645120712,-1.0747012434080023,0.0
2018-11-23,1.0,-0.41743119266055045,-1.0936745533558667,-0.0,-1.2435538387252534,-1.0739739256397876,0.0
2018-11-26,1.0,-0.4162081281977025,-1.0992373781253015,-0.0,-1.2404672265662708,-1.0707597258422628,0.0
2018-11-27,1.0,-0.3977217878173569,-1.1169031759822377,-0.0,-1.2421565788203495,-1.0699391833188532,0.0
2018-11-28,1.0,-0.3964625718842121,-1.1270961194606872,-0.0,-1.2398395592712512,-1.0691538201324118,0.0
2018-11-29,1.0,-0.35490456746747695,-1.1006552084322476,-0.0,-1.225382204918811,-1.066992688253727,0.0
2018-11-30,1.0,-0.3544436004557539,-1.1006931257121155,-0.0,-1.225740600075959,-1.0665115837447778,0.0
2018-12-03,1.0,-0.3501187648456057,-1.1044180522565321,-0.0,-1.22812351543943,-1.067933491686461,0.0
2018-12-04,1.0,-0.33478797078076084,-1.1148847357935678,-0.0,-1.2255952945640831,-1.068114979603453,0.0
2018-12-06,1.0,-0.31779583637691744,-1.0111395178962745,-0.0,-1.2179054054054053,-1.018489773557341,0.0
2018-12-07,1.0,-0.3268826059108793,-1.0129472046847836,-0.0,-1.2211089761185836,-1.014045200841797,0.0
2018-12-10,1.0,-0.2883557319383061,-1.0136646522954813,-0.0,-1.2190854153513124,-0.9886353386849464,0.0
2018-12-11,1.0,-0.29321307779030437,-1.0119954904171364,-0.0,-1.219977452085682,-0.9844419391206313,0.0
2018-12-12,1.0,-0.29656729900632334,-1.0134146341463415,-0.0,-1.2233965672990061,-0.9833333333333332,0.0
2018-12-13,1.0,-0.2964282493009831,-1.0089744746099036,-0.0,-1.223910886623974,-0.9804726255975467,0.0
2018-12-14,1.0,-0.30132480173035325,-0.9953136265320836,-0.0,-1.2297224224945924,-0.9798125450612833,0.0
2018-12-17,1.0,-0.2779272010041241,-0.9932311278465125,-0.0,-1.2127936166397706,-0.9987448448986911,0.0
2018-12-18,1.0,-0.2572724846543902,-0.9757139044568989,-0.0,-1.2104794947068767,-1.0045369629036565,0.0
2018-12-19,1.0,-0.2534828860105933,-0.9777451373125028,-0.0,-1.2133796234477234,-1.0063203810032493,0.0
2018-12-20,1.0,-0.2513909741234655,-0.9572551443963614,-0.0,-1.2120904353969797,-0.9950101563189968,0.0
2018-12-21,1.0,-0.24344569288389512,-0.965102445472571,-0.0,-1.226878166997136,-0.9708305794227803,0.0
2018-12-24,1.0,-0.22096724957481137,-0.9368540403820155,-0.0,-1.217565740700362,-0.9855217827395228,0.0
2018-12-26,1.0,-0.22018981880931837,-0.949050905953408,-0.0,-1.181967213114754,-0.962855910267472,0.0
2018-12-27,1.0,-0.14972076215505914,-0.8962302890932984,-0.0,-1.0891507884362681,-0.9712549277266755,0.0
2018-12-28,1.0,-0.1451136456880282,-0.9006318207926478,-0.0,-1.0884549109707065,-0.9685320423401985,0.0
2018-12-31,1.0,-0.1460632667295778,-0.8996430476346777,-0.0,-1.088458540187913,-0.968735896278669,0.0
2019-01-02,1.0,-0.14063717249579727,-0.8999958997908893,-0.0,-1.087211447783837,-0.9723235885030136,0.0
2019-01-03,1.0,-0.14382298709280886,-0.8982995287850851,-0.0,-1.088342552755583,-0.9670559311616472,0.0
2019-01-04,1.0,-0.09163639332217642,-0.9210988203600147,-0.0,-1.0800440834319767,-0.9890199599983672,0.0
2019-01-07,1.0,-0.06101843722563652,-0.8827919227392448,-0.0,-1.0808125149652805,-0.9661585122515763,0.0
2019-01-08,1.0,-0.06338784767816641,-0.8713143129998807,-0.0,-1.082806096056663,-0.9616807926465323,0.0
2019-01-09,1.0,-0.06186221957514393,-0.8628151677585864,-0.0,-1.0813579511614055,-0.9645820925153861,0.0
2019-01-10,1.0,-0.06230653226446543,-0.8614572585125805,-0.0,-1.081276291769188,-0.963568537185491,0.0
2019-01-11,1.0,-0.06475334896847795,-0.8476765910084667,-0.0,-1.0858210438446556,-0.9768255356362046,0.0
2019-01-14,1.0,-0.06366248902370879,-0.8497645086612917,-0.0,-1.0867326574598868,-0.9912189670312127,0.0
2019-01-15,1.0,-0.0602641056422569,-0.8489395758303321,-0.0,-1.0857943177270908,-1.00656262505002,0.0
2019-01-16,1.0,-0.044685362243469216,-0.8487018442213066,-0.0,-1.081569788374605,-1.0255230627675322,0.0
2019-01-17,1.0,-0.04941872078622509,-0.8411569653629499,-0.0,-1.0793815668570972,-1.025088889776677,0.0
2019-01-18,1.0,-0.056809024979854954,-0.8374294923448832,-0.0,-1.0820709105560031,-1.0526994359387591,0.0
2019-01-22,1.0,-0.0,-0.8232009667069462,-0.0,-1.241468394516438,-1.102129255385641,0.0
2019-01-23,1.0,-0.0,-0.7798111473218017,-0.0,-1.2580429514498204,-1.140260716971672,0.0
2019-01-24,1.0,-0.0,-0.774680264147789,-0.0,-1.2673242497701245,-1.1375491097550783,0.0
2019-01-25,1.0,-0.0,-0.6952352153440753,-0.0,-1.4239491986694888,-1.2006566158365373,0.0
2019-01-28,1.0,-0.0,-0.6784584037802922,-0.0,-1.4533749512290286,-1.2034074652100404,0.0
2019-01-29,1.0,-0.0,-0.6537209806899545,-0.0,-1.4594055109568238,-1.2262095899327403,0.0
2019-01-30,1.0,-0.0,-0.6537610139328964,-0.0,-1.4587004644298796,-1.22804809236512,0.0
2019-01-31,1.0,-0.0,-0.6609647028176963,-0.0,-1.4211348934137975,-1.2594972430860072,0.0
2019-02-01,1.0,-0.0,-0.6589861751152073,-0.0,-1.431266846361186,-1.257238500999913,0.0
2019-02-04,1.0,-0.0,-0.6664205359857535,-0.0,-1.43191591017678,-1.2451461581896364,0.0
2019-02-05,1.0,-0.0,-0.65542273418822,-0.0,-1.4257335361877852,-1.2657248424255596,0.0
2019-02-06,1.0,-0.0,-0.642273596384495,-0.0,-1.4299495915174694,-1.2733791065531028,0.0
2019-02-07,1.0,-0.0,-0.6388647426981919,-0.0,-1.428068497913769,-1.2794245479833102,0.0
2019-02-08,1.0,-0.0,-0.6383164132281818,-0.0,-1.4434665156202344,-1.2753256938695483,0.0
2019-02-11,1.0,-0.0,-0.6259892440208124,-0.0,-1.4585719907306196,-1.2877443050150847,0.0
2019-02-12,1.0,-0.0,-0.6472886937431394,-0.0,-1.4610757409440176,-1.2824149286498352,0.0
2019-02-13,1.0,-0.0,-0.6720901675291641,-0.0,-1.44912726953776,-1.2643627751951583,0.0
2019-02-14,1.0,-0.0,-0.6526908913438928,-0.0,-1.5050800834109763,-1.2789830959669906,0.0
2019-02-15,1.0,-0.0,-0.6524014368708146,-0.0,-1.5040134817508537,-1.2783271985453901,0.0
2019-02-19,1.0,-0.0,-0.6306752809983185,-0.0,-1.519647756438623,-1.2748473316222675,0.0
2019-02-20,1.0,-0.0,-0.6337348330528739,-0.0,-1.5232043220263927,-1.2713665751483483,0.0
2019-02-21,1.0,-0.0,-0.6217472118959109,-0.0,-1.5249601699415827,-1.278810408921933,0.0
2019-02-22,1.0,-0.0,-0.6193151654574413,-0.0,-1.5303928508228632,-1.2742877366837728,0.0
2019-02-25,1.0,-0.0,-0.6249219794917521,-0.0,-1.547971466785555,-1.2853767275969683,0.0
2019-02-26,1.0,-0.0,-0.6263207168650529,-0.0,-1.5491953100619675,-1.282599973251304,0.0
2019-02-27,1.0,-0.0,-0.6459164910077589,-0.0,-1.5543795129389604,-1.2846122796788806,0.0
2019-02-28,1.0,-0.0,-0.645178667624349,-0.0,-1.5534656132160172,-1.2904920093374035,0.0
2019-03-01,1.0,-0.0,-0.639168793945094,-0.0,-1.5557794796005195,-1.2834878409243586,0.0
2019-03-04,1.0,-0.0,-0.6318735446892353,-0.0,-1.5501074691026329,-1.2958982625828408,0.0
2019-03-05,1.0,-0.0,-0.6209637580275744,-0.0,-1.5706651098037454,-1.2993667759464678,0.0
2019-03-06,1.0,-0.0,-0.6203907478104649,-0.0,-1.5708511116101507,-1.3001571973950148,0.0
2019-03-07,1.0,-0.0,-0.5840989557656971,-0.0,-1.6073589387352665,-1.2902343925066104,0.0
2019-03-08,1.0,-0.0,-0.5736022164690922,-0.0,-1.6603533633101695,-1.3079892810101286,0.0
2019-03-11,1.0,-0.0,-0.5812839642626877,-0.0,-1.6641337386018238,-1.3599521046329557,0.0
2019-03-12,1.0,-0.0,-0.5263920029895366,-0.0,-1.7056240657698059,-1.4391349028400597,0.0
2019-03-13,1.0,-0.0,-0.5562729757752851,-0.0,-1.7138750117824486,-1.4428315581110378,0.0
2019-03-14,1.0,-0.0,-0.5535149426372692,-0.0,-1.7225343468202634,-1.4451159057646001,0.0
2019-03-15,1.0,-0.0,-0.5439935526690055,-0.0,-1.7307765241300845,-1.4659144780506306,0.0
2019-03-18,1.0,-0.0,-0.5782227784730913,-0.0,-1.748868778280543,-1.4866178877442957,0.0
2019-03-19,1.0,-0.0,-0.5828410961557083,-0.0,-1.756512055776121,-1.502372421806914,0.0
2019-03-20,1.0,-0.0,-0.5893621159082069,-0.0,-1.7604531310774019,-1.5121061843640606,0.0
2019-03-21,1.0,-0.0,-0.5896327244461719,-0.0,-1.769481150408084,-1.499076952973183,0.0
2019-03-22,1.0,-0.0,-0.5836585365853659,-0.0,-1.8080000000000003,-1.486390243902439,0.0
2019-03-25,1.0,-0.0,-0.4424335772044667,-0.0,-1.8741817481709666,-1.4966307277628033,0.0
2019-03-26,1.0,-0.0,-0.4742921194990009,-0.0,-1.8881524440762218,-1.5110385496369219,0.0
2019-03-27,1.0,-0.0,-0.45917274939172753,-0.0,-1.8963503649635036,-1.5107055961070561,0.0
2019-03-28,1.0,-0.0,-0.45611384570398167,-0.0,-1.8915151810517081,-1.5259028217749402,0.0
2019-03-29,1.0,-0.0,-0.44757120561841596,-0.0,-1.8948497854077253,-1.5346761607491222,0.0
2019-04-01,1.0,-0.0,-0.4622484860324282,-0.0,-1.8978316077358859,-1.5236862668489939,0.0
2019-04-02,1.0,-0.0,-0.486319376825706,-0.0,-1.912512171372931,-1.4697176241480039,0.0
2019-04-03,1.0,-0.0,-0.4889820592823713,-0.0,-1.908492589703588,-1.4777691107644306,0.0
2019-04-04,1.0,-0.0,-0.486361196506124,-0.0,-1.9075781974332697,-1.4857756307031669,0.0
2019-04-05,1.0,-0.0,-0.4778825944572071,-0.0,-1.9123124297375238,-1.4976294051517671,0.0
2019-04-08,1.0,-0.0,-0.47226562499999997,-0.0,-1.9134765624999999,-1.497119140625,0.0
2019-04-09,1.0,-0.0,-0.46415576752876386,-0.0,-1.9601239059887894,-1.4925754744812665,0.0
2019-04-10,1.0,-0.0,-0.4674078064547725,-0.0,-1.955139820755179,-1.4748518536657034,0.0
2019-04-11,1.0,-0.0,-0.45618935607174366,-0.0,-1.9756934235028916,-1.468636675487602,0.0
2019-04-12,1.0,-0.0,-0.4570490517959524,-0.0,-1.9749105699024845,-1.4683196942225707,0.0
2019-04-15,1.0,-0.0,-0.45968688845401173,-0.0,-1.9584148727984345,-1.4743150684931507,0.0
2019-04-16,1.0,-0.0,-0.4648754274548119,-0.0,-1.9540791402051785,-1.4662432828529557,0.0
2019-04-17,1.0,-0.0,-0.488659610424264,-0.0,-1.714978208663168,-1.2435737792404162,0.0
2019-04-18,1.0,-0.0,-0.4919456934561488,-0.0,-1.646483607630855,-1.2270921552363907,0.0
2019-04-22,1.0,-0.0,-0.4934643389771033,-0.0,-1.6547942802000175,-1.2380910606193527,0.0
2019-04-23,1.0,-0.0,-0.503320578792277,-0.0,-1.672120332497691,-1.2227206755508642,0.0
2019-04-24,1.0,-0.0,-0.48082906095263134,-0.0,-1.6719688006660534,-1.2291310634941504,0.0
2019-04-25,1.0,-0.0,-0.47851903597624873,-0.0,-1.677523576667831,-1.2099633251833741,0.0
2019-04-26,1.0,-0.0,-0.4593667898650755,-0.023467070401211206,-1.7670214187113151,-1.2030992563565925,0.0
2019-04-29,1.0,-0.0,-0.45316455696202534,-0.016433488785254278,-1.7666000444148346,-1.2052409504774595,0.0
2019-04-30,1.0,-0.0,-0.43659163417227936,-0.02326302729528536,-1.7617422899680966,-1.2094558667139315,0.0
2019-05-01,1.0,-0.0,-0.4453516751719548,-0.023341468826270247,-1.7644552917683602,-1.204393166185933,0.0
2019-05-02,1.0,-0.0,-0.44608785021672104,-0.013360739979445016,-1.7656731757451183,-1.2433531435720988,0.0
2019-05-03,1.0,-0.0,-0.44764117226590416,-0.01518942101501072,-1.7630897069335238,-1.2415117941386704,0.0
2019-05-06,1.0,-0.0,-0.41509601706970134,-0.03209459459459459,-1.7641358463726884,-1.2339082503556187,0.0
2019-05-07,1.0,-0.0,-0.4306040268456376,-0.04044742729306487,-1.7655480984340044,-1.2376733780760625,0.0
2019-05-08,1.0,-0.0,-0.41709189333096686,-0.0690420197896792,-1.720193459644141,-1.2308648001064915,0.0
2019-05-09,1.0,-0.0,-0.4174653887113951,-0.07024316648917288,-1.7200479233226835,-1.2295882144124957,0.0
2019-05-10,1.0,-0.0,-0.41767549110904173,-0.07290142344020221,-1.7184160347656423,-1.225444547913618,0.0
2019-05-13,1.0,-0.0,-0.41648195762035645,-0.06281585246919053,-1.7218281762567602,-1.231891125099743,0.0
2019-05-14,1.0,-0.0,-0.32246834065886243,-0.170416467209191,-1.6619086992471388,-1.1970059619652729,0.0
2019-05-15,1.0,-0.0,-0.31601637345410205,-0.18629158683156244,-1.6693955756836787,-1.1829820588747606,0.0
2019-05-16,1.0,-0.0,-0.31615404722488455,-0.18728761871569227,-1.669512938921321,-1.1835845604251982,0.0
2019-05-17,1.0,-0.0,-0.30037476032769744,-0.20363430364301902,-1.6484225204810878,-1.2052466445877636,0.0
2019-05-20,1.0,-0.0,-0.2831577113994601,-0.21601497866411218,-1.6479578507358703,-1.2071322825045718,0.0
2019-05-21,1.0,-0.0,-0.2748393260378669,-0.2204707312836547,-1.6434775056453013,-1.2037519541427826,0.0
2019-05-22,1.0,-0.0,-0.25696043087347437,-0.23915215219563046,-1.6478304304391262,-1.1994961560178952,0.0
2019-05-23,1.0,-0.0,-0.2538705060930656,-0.2502710438440522,-1.6469057634763,-1.1856541914220045,0.0
2019-05-24,1.0,-0.0,-0.21583200103703065,-0.26928228838093593,-1.6447305880827896,-1.191116104221579,0.0
2019-05-28,1.0,-0.0,-0.20528226852252096,-0.27029480418431745,-1.6496066395781104,-1.1974582865047116,0.0
2019-05-29,1.0,-0.0,-0.21280626964647117,-0.2720578736597339,-1.6459544417172631,-1.1752572880334151,0.0
2019-05-30,1.0,-0.0,-0.20895650679044178,-0.2731648616125151,-1.6409231562661164,-1.174703455389376,0.0
2019-05-31,1.0,-0.0,-0.20188988608905764,-0.2874093890231274,-1.6539955125992407,-1.1715136347946151,0.0
2019-06-03,1.0,-0.0,-0.20417185286922185,-0.32246019142452464,-1.64989913730203,-1.1154985192497533,0.0
2019-06-04,1.0,-0.0,-0.19721757052685815,-0.330198806303405,-1.664176220533299,-1.1022371076473871,0.0
2019-06-05,1.0,-0.0,-0.16868686868686866,-0.3649410774410774,-1.647979797979798,-1.0271464646464645,0.0
2019-06-06,1.0,-0.0,-0.16694006309148268,-0.3624815983175605,-1.647739221871714,-1.0289800210304942,0.0
2019-06-07,1.0,-0.0,-0.17149595687331534,-0.3731890161725067,-1.6372978436657681,-1.0296495956873315,0.0
2019-06-10,1.0,-0.0,-0.17663134880591994,-0.36902959973091154,-1.6226875210225362,-1.036158762193071,0.0
2019-06-11,1.0,-0.0,-0.1792640162237526,-0.39794668131310995,-1.6139676369935358,-1.0337572352021631,0.0
2019-06-12,1.0,-0.0,-0.17993664202745513,-0.399662090813094,-1.6119535374868006,-1.0323548046462514,0.0
2019-06-13,1.0,-0.0,-0.191714225322342,-0.4092158106108645,-1.6016909744240118,-1.0248150496723736,0.0
2019-06-14,1.0,-0.0,-0.18259803921568626,-0.42144185260311023,-1.6075473292765383,-1.0142410412440839,0.0
2019-06-17,1.0,-0.0,-0.1752077270234932,-0.42528153865620655,-1.6147454553123288,-1.0026150407018433,0.0
2019-06-18,1.0,-0.0,-0.17219296397724876,-0.42447861807457343,-1.614324836738993,-1.0021908573836107,0.0
2019-06-19,1.0,-0.0,-0.16004559462996581,-0.4504580571621565,-1.6255329927808502,-0.9857305695107021,0.0
2019-06-20,1.0,-0.0,-0.16570074876263804,-0.44494267947036675,-1.6297643724353823,-0.9898895892381235,0.0
2019-06-21,1.0,-0.0,-0.17730076903574746,-0.4432519225893687,-1.6146792867404716,-0.9901969069551254,0.0
2019-06-24,1.0,-0.0,-0.15909953206019983,-0.4552506218118966,-1.5852620041313603,-1.0160617174655369,0.0
2019-06-25,1.0,-0.0,-0.13203344959448668,-0.459343614741354,-1.5917972853721059,-1.019036012942808,0.0
2019-06-26,1.0,-0.0,-0.12962495795492768,-0.44614026236125126,-1.5747561385805584,-1.0539858728557014,0.0
2019-06-27,1.0,-0.0,-0.13083678122097442,-0.4671958118719919,-1.5846491598412566,-1.0392214810436546,0.0
2019-06-28,1.0,-0.0,-0.15062335679755748,-0.46183529810872703,-1.5832414553472989,-1.0448223221100839,0.0
2019-07-01,1.0,-0.0,-0.13846934890214496,-0.4686719972923806,-1.589414900368067,-1.0340990819477938,0.0
2019-07-02,1.0,-0.0,-0.14642706131078226,-0.46181818181818185,-1.584862579281184,-1.0352219873150106,0.0
2019-07-03,1.0,-0.0,-0.14144403111261414,-0.4652096719648292,-1.5878424078457898,-1.0327189719310113,0.0
2019-07-05,1.0,-0.0,-0.13604292534538848,-0.4675736195023026,-1.5870970467700367,-1.0341797287591363,0.0
2019-07-08,1.0,-0.0,-0.14549771070035614,-0.4592589452263863,-1.5923774800746142,-1.0422672545362048,0.0
2019-07-09,1.0,-0.0,-0.1462710641368479,-0.45761704656394586,-1.5966297381043337,-1.0441444883059552,0.0
2019-07-10,1.0,-0.0,-0.12498939689541098,-0.453855288828569,-1.61468317923488,-1.0477139706506065,0.0
2019-07-11,1.0,-0.0,-0.11389830508474577,-0.4702542372881356,-1.6163135593220341,-1.0368220338983052,0.0
2019-07-12,1.0,-0.0,-0.11923223592220668,-0.47010719884750646,-1.6157789924155757,-1.0319901699080547,0.0
2019-07-15,1.0,-0.0,-0.14989637524848792,-0.49130820961806876,-1.590238125449393,-0.998138984054477,0.0
2019-07-16,1.0,-0.0,-0.14825630607753512,-0.5013120027086507,-1.5889622481801253,-0.9937785678009142,0.0
2019-07-17,1.0,-0.0,-0.1828717021451467,-0.4788772910331224,-1.5214514670830936,-0.9262759924385633,0.0
2019-07-18,1.0,-0.0,-0.18243770269715506,-0.48097212529249966,-1.5249394474321607,-0.9169095611478303,0.0
2019-07-19,1.0,-0.0,-0.18608001317089232,-0.47859729996707273,-1.5374135660190977,-0.9138541323674679,0.0
2019-07-22,1.0,-0.0,-0.1654252911402823,-0.4653306448294309,-1.540718488951072,-0.9435414180486399,0.0
2019-07-23,1.0,-0.0,-0.1663716814159292,-0.4663099403169377,-1.54031693764149,-0.9430747067297798,0.0
2019-07-24,1.0,-0.0,-0.16719554914485885,-0.48444261281681433,-1.5384710488357716,-0.9310529569338554,0.0
2019-07-25,1.0,-0.0,-0.15385247585781794,-0.4918430244503801,-1.5408259708239163,-0.9227450174645572,0.0
2019-07-26,1.0,-0.0,-0.13390102431198322,-0.49734666173022335,-1.553827800403143,-0.9286272573943807,0.0
2019-07-29,1.0,-0.0,-0.12173841468433615,-0.5002880895546958,-1.549757181661042,-0.9437402255329658,0.0
2019-07-30,1.0,-0.0,-0.12710434245729574,-0.502572545791315,-1.5440214035809838,-0.9423749742745421,0.0
2019-07-31,1.0,-0.0,-0.134610630407911,-0.5031726411207252,-1.5402142562834775,-0.9423156159868149,0.0
2019-08-01,1.0,-0.0,-0.1779490616621984,-0.48780998659517427,-1.5787533512064345,-0.9444956434316355,0.0
2019-08-02,1.0,-0.0,-0.16483148419510155,-0.4984299769729956,-1.577098597446096,-0.9463680133975297,0.0
2019-08-05,1.0,-0.0,-0.16282764098490865,-0.4924961331048033,-1.5778186530663434,-0.9472848125078382,0.0
2019-08-06,1.0,-0.0,-0.15542917928156452,-0.47921610342852466,-1.5196792406513377,-0.936993699369937,0.0
2019-08-07,1.0,-0.0,-0.16366305145559815,-0.4599608578651227,-1.5109271793199055,-0.9427138546848243,0.0
2019-08-08,1.0,-0.0,-0.16066696563251662,-0.4571731419951894,-1.5128215581556526,-0.9461046108687675,0.0
2019-08-09,1.0,-0.0,-0.14098002749252042,-0.4462682946551306,-1.4955931106978249,-0.9601762755720871,0.0
2019-08-12,1.0,-0.0,-0.13234522030612658,-0.4626630588425346,-1.5035741690561772,-0.94002665482008,0.0
2019-08-13,1.0,-0.0,-0.1055110502797794,-0.45984461173060664,-1.510406183325953,-0.949840988688056,0.0
2019-08-14,1.0,-0.0,-0.11704559124263203,-0.45631340470748627,-1.4936444925618508,-0.942780384137295,0.0
2019-08-15,1.0,-0.0,-0.14167516273233471,-0.4687083366010508,-1.4554544741588893,-0.8554623166810446,0.0
2019-08-16,1.0,-0.0,-0.14533197460217923,-0.46770400564396025,-1.4504977659324294,-0.8558830446029632,0.0
2019-08-19,1.0,-0.0,-0.12864654333008763,-0.47209347614410907,-1.451372930866602,-0.8427263875365142,0.0
2019-08-20,1.0,-0.0,-0.1298746653214854,-0.47603895851926586,-1.4457723798067594,-0.8286446005199642,0.0
2019-08-21,1.0,-0.0,-0.13224195982816672,-0.5098881535663145,-1.4248616432524477,-0.8031270560006192,0.0
2019-08-22,1.0,-0.0,-0.13457300807979278,-0.5055089496269377,-1.4276877875285112,-0.7981598175281246,0.0
2019-08-23,1.0,-0.0,-0.13000425482535877,-0.5060534560785983,-1.4275325880942251,-0.8044327544192164,0.0
2019-08-26,1.0,-0.0,-0.10869317101008182,-0.505573521019593,-1.4140764694692793,-0.7761080464143048,0.0
2019-08-27,1.0,-0.0,-0.10475071980603123,-0.5071601757842097,-1.4051750265191698,-0.7714047582967117,0.0
2019-08-28,1.0,-0.0,-0.0963247927093449,-0.5046687084484948,-1.371330395159483,-0.7626428624785241,0.0
2019-08-29,1.0,-0.0,-0.09082089552238806,-0.5089179104477612,-1.373097014925373,-0.758544776119403,0.0
2019-08-30,1.0,-0.0,-0.07959107806691448,-0.5146468401486989,-1.3756877323420074,-0.7475464684014869,0.0
2019-09-03,1.0,-0.0,-0.08506285799300753,-0.5216097597262516,-1.3693743955962212,-0.7433236628728707,0.0
2019-09-04,1.0,-0.0,-0.07738936407586464,-0.5307177389364076,-1.366121234659725,-0.7446262551134251,0.0
