Date,GAB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.17482776349614396,-0.24470951156812337,-0.05696658097686375,-0.312185089974293,-0.267866323907455,0.0
2018-11-14,1.0,-0.17555838920653205,-0.24423100654024926,-0.05694952901978528,-0.312348319690675,-0.26759491588169965,0.0
2018-11-15,1.0,-0.17548368526019284,-0.24411456298702633,-0.05668523963237864,-0.3125398359273804,-0.26720398050866623,0.0
2018-11-16,1.0,-0.17457808072927358,-0.240791688908964,-0.05522933519484253,-0.31258982466225926,-0.2699462078594013,0.0
2018-11-19,1.0,-0.17453895757177476,-0.24128229350638683,-0.05409290672362098,-0.31334455990471105,-0.2703823879738777,0.0
2018-11-20,1.0,-0.16363413086637055,-0.2395259829304734,-0.041916535336376105,-0.3194293784154403,-0.2821793323645592,0.0
2018-11-21,1.0,-0.16284888132395461,-0.24092036995262803,-0.039251071509136023,-0.3214322334556938,-0.28628263232368806,0.0
2018-11-23,1.0,-0.16254149080031144,-0.23394664590419212,-0.04151128959554153,-0.3240790066795066,-0.2868704667458919,0.0
2018-11-26,1.0,-0.16257329123785313,-0.23967772356390177,-0.03969002419123375,-0.32293246955594734,-0.2852515478289393,0.0
2018-11-27,1.0,-0.16226902118244765,-0.23972630802638586,-0.03880034416355963,-0.3228377104928914,-0.2849592330069242,0.0
2018-11-28,1.0,-0.16174209026225678,-0.24611946113309682,-0.03721626443027333,-0.32120814451803403,-0.28417642354774547,0.0
2018-11-29,1.0,-0.15974538979512473,-0.24513395689637527,-0.03571501668065249,-0.32114861131009637,-0.28494238523097076,0.0
2018-11-30,1.0,-0.1605026709511042,-0.245584232178309,-0.034753064941975886,-0.32243803598108844,-0.2834278229190118,0.0
2018-12-03,1.0,-0.16048372245298848,-0.2459536330339056,-0.03355773362525834,-0.3227067176853349,-0.28350146303533796,0.0
2018-12-04,1.0,-0.1596899858898591,-0.24598678963620374,-0.033700742316108055,-0.32234514631602623,-0.28322529191632073,0.0
2018-12-06,1.0,-0.1527976610545418,-0.22429680411331787,-0.047182175622542594,-0.3192862183687872,-0.2727291057566287,0.0
2018-12-07,1.0,-0.15061967623430625,-0.22578822009608007,-0.04438658108271769,-0.32122239715796697,-0.27649267288361384,0.0
2018-12-10,1.0,-0.14365151058917996,-0.22685937970490816,-0.042517314062029514,-0.32265381913078395,-0.2717655324701395,0.0
2018-12-11,1.0,-0.1337841929948521,-0.23702432623397598,-0.03195720197839911,-0.32524477642071264,-0.29074391844150604,0.0
2018-12-12,1.0,-0.13238804158744286,-0.23924916056474776,-0.029693757838100247,-0.3264492900198228,-0.2949350701889235,0.0
2018-12-13,1.0,-0.1324082689429184,-0.2391682511428456,-0.02985557668190461,-0.32642906266434724,-0.29485416076702137,0.0
2018-12-14,1.0,-0.13275374039627982,-0.23429033562474727,-0.032470683380509506,-0.3280630812778002,-0.2942579862515164,0.0
2018-12-17,1.0,-0.13438366983252667,-0.23460440250298695,-0.03304914845790891,-0.33126101132014335,-0.2917518883781211,0.0
2018-12-18,1.0,-0.1373237997957099,-0.2424923391215526,-0.03297242083758938,-0.3370990806945863,-0.2930132788559755,0.0
2018-12-19,1.0,-0.14408738519442796,-0.24184343485998322,-0.03150121709247857,-0.33532431934870205,-0.2927772209380817,0.0
2018-12-20,1.0,-0.13838221207736362,-0.23392504127010005,-0.040923635029653335,-0.3360710864735973,-0.2887072778038193,0.0
2018-12-21,1.0,-0.140748627377299,-0.24492181791611864,-0.032942944823698875,-0.34988831130874093,-0.3191582639193336,0.0
2018-12-24,1.0,-0.15134269212933688,-0.25901100290881496,-0.023649930441381056,-0.35951266809999577,-0.3143206441549682,0.0
2018-12-26,1.0,-0.1539509822420697,-0.2626999601652095,-0.02079795374971172,-0.3501268423590582,-0.3089921798016647,0.0
2018-12-27,1.0,-0.15832242813120012,-0.26664274557811646,-0.0214023386381865,-0.3554392333994681,-0.30887753809785135,0.0
2018-12-28,1.0,-0.15715189873417723,-0.26827004219409284,-0.02080168776371308,-0.3554430379746835,-0.3080379746835443,0.0
2018-12-31,1.0,-0.1570286292959767,-0.26846557944260424,-0.020949809067701847,-0.35534504947361756,-0.30796008354606635,0.0
2019-01-02,1.0,-0.15684248265390052,-0.26918615686357217,-0.016871586139991988,-0.355779572727081,-0.31028955859712765,0.0
2019-01-03,1.0,-0.15533384172174208,-0.27597017454668704,-0.003156244704287409,-0.35631672597864766,-0.32750804948313844,0.0
2019-01-04,1.0,-0.1476746888668202,-0.27855135546305493,-0.0024299025926004182,-0.35406850212352353,-0.3302343271282777,0.0
2019-01-07,1.0,-0.13423478024619112,-0.2664423498923697,-0.015737005998035486,-0.351313507074338,-0.3221592927751886,0.0
2019-01-08,1.0,-0.13337534131484982,-0.2783238815374921,-0.011825246796891408,-0.3497794580970384,-0.32711615206889305,0.0
2019-01-09,1.0,-0.13441822277425738,-0.28390981242500163,-0.011599755794614851,-0.3505610408201933,-0.3247089534957159,0.0
2019-01-10,1.0,-0.13410292599692442,-0.2851425080575509,-0.011375366012934212,-0.35036127319837373,-0.32556718838870047,0.0
2019-01-11,1.0,-0.13258668238563398,-0.2854045177996253,-0.012820782720363782,-0.34992947516894385,-0.32447737942359106,0.0
2019-01-14,1.0,-0.1352727119749269,-0.2856481773626975,-0.013441029847920742,-0.34849919017269304,-0.32058644117708923,0.0
2019-01-15,1.0,-0.13459272972063277,-0.2842477280376977,-0.014283911141029957,-0.3484516997643891,-0.32211376640861666,0.0
2019-01-16,1.0,-0.13929844544284842,-0.2866966187854627,-0.013921407327722584,-0.3529076757577675,-0.31647999325022674,0.0
2019-01-17,1.0,-0.13787203481126295,-0.29196679411081305,-0.010350436196954015,-0.35478760482457067,-0.317378171141294,0.0
2019-01-18,1.0,-0.13715362306568726,-0.2904379855627765,-0.013992675543512778,-0.3540083405660577,-0.3212811448167827,0.0
2019-01-22,1.0,-0.06530014641288433,-0.28830788537962765,-0.0,-0.4192219201003974,-0.31880359757372934,0.0
2019-01-23,1.0,-0.06285941322849793,-0.285146692875515,-0.0,-0.422680412371134,-0.3204240814704837,0.0
2019-01-24,1.0,-0.06315613367351207,-0.2860010874566063,-0.0,-0.42103392028106573,-0.32105065038270103,0.0
2019-01-25,1.0,-0.009327967132016937,-0.2796084349976942,-0.0,-0.4966880476250367,-0.31054793946254144,0.0
2019-01-28,1.0,-0.00933266222054444,-0.272660542762468,-0.0,-0.5065014051424017,-0.3087328551654713,0.0
2019-01-29,1.0,-0.0057727024644191605,-0.27081321633989675,-0.0,-0.5085645912926655,-0.31401402241907717,0.0
2019-01-30,1.0,-0.0,-0.270160104214817,-0.0,-0.511177879564651,-0.3197041643904694,0.0
2019-01-31,1.0,-0.0,-0.2688003018108652,-0.0,-0.49922451374916166,-0.32788397048960427,0.0
2019-02-01,1.0,-0.0,-0.26782980686560276,-0.0,-0.501499360412691,-0.32767840291903455,0.0
2019-02-04,1.0,-0.0,-0.26220907049465886,-0.0,-0.4975550378811727,-0.3388948351486915,0.0
2019-02-05,1.0,-0.0,-0.26087138843460395,-0.0,-0.4975678282383528,-0.3382605778504634,0.0
2019-02-06,1.0,-0.0,-0.2571644358662359,-0.0,-0.5014475726933244,-0.3393194310409936,0.0
2019-02-07,1.0,-0.0,-0.25570268398631774,-0.0,-0.49841562965605524,-0.34438545317188846,0.0
2019-02-08,1.0,-0.0,-0.25672130459420317,-0.0,-0.5025709908283837,-0.3394967154280437,0.0
2019-02-11,1.0,-0.0,-0.25237654580634306,-0.0,-0.49627744594935647,-0.3544628585850088,0.0
2019-02-12,1.0,-0.0,-0.2637594365484374,-0.0,-0.4927459828771456,-0.3521994011218422,0.0
2019-02-13,1.0,-0.0,-0.2688024634074324,-0.0,-0.4905513139579027,-0.3497068376428903,0.0
2019-02-14,1.0,-0.0,-0.2706939843436794,-0.0,-0.4860633426877387,-0.35328002025615596,0.0
2019-02-15,1.0,-0.0,-0.2838627968337731,-0.0,-0.47947229551451187,-0.3474828496042216,0.0
2019-02-19,1.0,-0.0,-0.2789168686123696,-0.0,-0.4826045727531345,-0.3457380676430302,0.0
2019-02-20,1.0,-0.0,-0.2813824515530439,-0.0,-0.47942981253821987,-0.3478691774033697,0.0
2019-02-21,1.0,-0.0,-0.28043533282713234,-0.0,-0.47941449422087234,-0.3493419387496836,0.0
2019-02-22,1.0,-0.0,-0.2847719801062126,-0.0,-0.47327826013655905,-0.34932141953974544,0.0
2019-02-25,1.0,-0.0,-0.28347785724834906,-0.0,-0.47551532797434437,-0.35084499018925247,0.0
2019-02-26,1.0,-0.0,-0.2838664753544902,-0.0,-0.47356093855503034,-0.3526544564483457,0.0
2019-02-27,1.0,-0.0,-0.28098423618291934,-0.0,-0.475911114862726,-0.35338806001646017,0.0
2019-02-28,1.0,-0.0,-0.28023299987336964,-0.0,-0.4749905027225529,-0.35530370182769827,0.0
2019-03-01,1.0,-0.0,-0.2806947199594817,-0.0,-0.47596336470687545,-0.35364875701684045,0.0
2019-03-04,1.0,-0.0,-0.28113788882792384,-0.0,-0.4741062761153083,-0.355083780019415,0.0
2019-03-05,1.0,-0.0,-0.27657285117515507,-0.0,-0.4815604033925482,-0.3516815055487573,0.0
2019-03-06,1.0,-0.0,-0.2776254166490865,-0.0,-0.48027509387789546,-0.3517151175055905,0.0
2019-03-07,1.0,-0.0,-0.2753528406573701,-0.0,-0.4814455391236472,-0.3528617539714352,0.0
2019-03-08,1.0,-0.0,-0.26945144284716194,-0.0,-0.4959879745093473,-0.35172442995363407,0.0
2019-03-11,1.0,-0.0,-0.27030586236193715,-0.0,-0.49364910790144434,-0.360089209855565,0.0
2019-03-12,1.0,-0.0,-0.25991076574941824,-0.0,-0.49981854279187926,-0.3750827231389962,0.0
2019-03-13,1.0,-0.0,-0.26409806606195446,-0.0,-0.4999572137600547,-0.37525671743967143,0.0
2019-03-14,1.0,-0.0,-0.263807486631016,-0.0,-0.5008342245989305,-0.37439572192513365,0.0
2019-03-15,1.0,-0.0,-0.2648440012865873,-0.0,-0.4986812479897073,-0.3807869625817519,0.0
2019-03-18,1.0,-0.0,-0.2653184424992454,-0.0,-0.5012289250140141,-0.3894829890905955,0.0
2019-03-19,1.0,-0.0,-0.26506935142375665,-0.0,-0.4998919759754569,-0.3955407682668625,0.0
2019-03-20,1.0,-0.0,-0.26526461551776365,-0.0,-0.49883162404258086,-0.39956294084555805,0.0
2019-03-21,1.0,-0.0,-0.2638363215606549,-0.0,-0.5211843328935701,-0.3777494214590047,0.0
2019-03-22,1.0,-0.0,-0.261804064458759,-0.0,-0.537966035526059,-0.36909796777062054,0.0
2019-03-25,1.0,-0.0,-0.23223372143165158,-0.0,-0.5523285899094438,-0.3715394566623545,0.0
2019-03-26,1.0,-0.0,-0.23003789929615592,-0.0,-0.547590687601516,-0.3880454791553871,0.0
2019-03-27,1.0,-0.0,-0.2256011774636913,-0.0,-0.5514815696629943,-0.38737256769333994,0.0
2019-03-28,1.0,-0.0,-0.22378848902169676,-0.0050669091853969075,-0.5442380148109653,-0.3922523927071153,0.0
2019-03-29,1.0,-0.0,-0.22615024694567196,-0.0041157611992028425,-0.5450350922796985,-0.39086734251797933,0.0
2019-04-01,1.0,-0.0,-0.23052939265995454,-0.003854065172675111,-0.5461080437371442,-0.38471365161849086,0.0
2019-04-02,1.0,-0.0,-0.23322317976630166,-0.0260696775308322,-0.5385213503531393,-0.36205965571610615,0.0
2019-04-03,1.0,-0.0,-0.23279920528657194,-0.025482658834708242,-0.5410745907657755,-0.36019090398652437,0.0
2019-04-04,1.0,-0.0,-0.23312220324693575,-0.019909639205343825,-0.5403921399079098,-0.368317516591366,0.0
2019-04-05,1.0,-0.0,-0.23225736802331856,-0.03135053438410882,-0.5374932527258988,-0.3580265572708626,0.0
2019-04-08,1.0,-0.0,-0.22960184526504127,-0.036452607299144194,-0.5361400331975252,-0.3534889736791049,0.0
2019-04-09,1.0,-0.0,-0.22877902589422391,-0.03576895711606046,-0.5359522218149674,-0.3555550764321597,0.0
2019-04-10,1.0,-0.0,-0.23050357227654386,-0.03252822206393404,-0.5353882017742667,-0.3600336722139481,0.0
2019-04-11,1.0,-0.0,-0.23382987910189984,-0.030872193436960276,-0.5329879101899827,-0.36122625215889465,0.0
2019-04-12,1.0,-0.0,-0.2325536230633119,-0.03176384273445255,-0.5334469811402184,-0.3600837253463381,0.0
2019-04-15,1.0,-0.0,-0.23312962922973937,-0.030901120732471008,-0.5335463948692478,-0.3618087196873178,0.0
2019-04-16,1.0,-0.0,-0.2363118608965785,-0.03660956983216119,-0.5271389739828278,-0.3572507226992277,0.0
2019-04-17,1.0,-0.0,-0.23028077753779697,-0.033736501079913606,-0.5302159827213823,-0.365572354211663,0.0
2019-04-18,1.0,-0.0,-0.22850541952757264,-0.03558319298700177,-0.5288897525586216,-0.3661959666623483,0.0
2019-04-22,1.0,-0.0,-0.23165246724041,-0.03325693032910954,-0.5308134757600658,-0.36664792630714005,0.0
2019-04-23,1.0,-0.0,-0.2350473554469576,-0.03535440902997016,-0.5280024218310774,-0.3639666133287203,0.0
2019-04-24,1.0,-0.0,-0.22764877416567664,-0.034560967707095804,-0.5309860676098931,-0.3668646722108219,0.0
2019-04-25,1.0,-0.0,-0.22411445613883427,-0.04060858853277431,-0.5314127639342137,-0.3650450606211234,0.0
2019-04-26,1.0,-0.0,-0.22245771875946188,-0.039794108741727584,-0.5335870928673385,-0.36686275357930703,0.0
2019-04-29,1.0,-0.0,-0.2208266678196204,-0.03997146439534783,-0.5326430022914955,-0.3683470967184055,0.0
2019-04-30,1.0,-0.0,-0.22440689684974718,-0.039583423361133914,-0.5330582083747462,-0.363618685450067,0.0
2019-05-01,1.0,-0.0,-0.2243138102442187,-0.0406526907283337,-0.5330883942079101,-0.36317268208342335,0.0
2019-05-02,1.0,-0.0,-0.22393155006265933,-0.0393889633118707,-0.5273972602739726,-0.3699278337150512,0.0
2019-05-03,1.0,-0.0,-0.22249832537435987,-0.03952116510728408,-0.5284686358823657,-0.3703191512349014,0.0
2019-05-06,1.0,-0.0,-0.21088538180876099,-0.041451672100002154,-0.5264146462574754,-0.3801895550422073,0.0
2019-05-07,1.0,-0.0,-0.21067749389888343,-0.04299937369068959,-0.525127961471179,-0.38090404509427034,0.0
2019-05-08,1.0,-0.0,-0.21570406862427347,-0.05235409779391111,-0.512067587130788,-0.3805665391845466,0.0
2019-05-09,1.0,-0.0,-0.21366819400017292,-0.054919166594622634,-0.5174634736751103,-0.3752701651249244,0.0
2019-05-10,1.0,-0.0,-0.21446626482597705,-0.05589042279689762,-0.5151338388748461,-0.37496489295050445,0.0
2019-05-13,1.0,-0.0,-0.21470537411439433,-0.05553395541731467,-0.5154008985657508,-0.37439519612925526,0.0
2019-05-14,1.0,-0.0,-0.2071385255132981,-0.059300008663259116,-0.517391492679546,-0.38198475266395215,0.0
2019-05-15,1.0,-0.0,-0.211391993056309,-0.058001518932407514,-0.5210806119127699,-0.3794293153954649,0.0
2019-05-16,1.0,-0.0,-0.21154430599574522,-0.058958885077931664,-0.521100160639083,-0.3791950679459905,0.0
2019-05-17,1.0,-0.0,-0.20471773930797801,-0.06618301874497708,-0.5097417406981037,-0.3914290058428723,0.0
2019-05-20,1.0,-0.0,-0.20244506210370886,-0.06783635889863633,-0.5094024146616868,-0.3917745157647876,0.0
2019-05-21,1.0,-0.0,-0.1996875135627794,-0.06709778221431362,-0.5117399418428019,-0.3915194653009852,0.0
2019-05-22,1.0,-0.0,-0.2005560744618459,-0.0658383474162087,-0.5125659795381976,-0.3932054651693203,0.0
2019-05-23,1.0,-0.0,-0.19836667318259812,-0.06307421645924285,-0.5149540626832606,-0.39560391824678004,0.0
2019-05-24,1.0,-0.0,-0.18805122759876047,-0.06886688192081826,-0.511474202006631,-0.39857412182807117,0.0
2019-05-28,1.0,-0.0,-0.18839042133979994,-0.07090893344303469,-0.5099813796388516,-0.3958775386480752,0.0
2019-05-29,1.0,-0.0,-0.18832265327329406,-0.07031520609629374,-0.5108676827156218,-0.3953498441288535,0.0
2019-05-30,1.0,-0.0,-0.1865925172570489,-0.07043472615930584,-0.5093155605565534,-0.39755047281068095,0.0
2019-05-31,1.0,-0.0,-0.18094413165872672,-0.07631009094846254,-0.5128194023386747,-0.39536595928973584,0.0
2019-06-03,1.0,-0.0,-0.18343156940216332,-0.08426711574583846,-0.5112377744672583,-0.380098020165382,0.0
2019-06-04,1.0,-0.0,-0.18263479518904796,-0.08935242167087733,-0.5210425168966336,-0.3662844680529464,0.0
2019-06-05,1.0,-0.0,-0.18355710474223255,-0.09256390395042603,-0.5210861519924262,-0.3544410018073844,0.0
2019-06-06,1.0,-0.0,-0.1860490134905437,-0.09421864578178454,-0.5187081782386986,-0.35262603007939414,0.0
2019-06-07,1.0,-0.0,-0.18903909075254005,-0.0974470466678147,-0.5136903736869296,-0.35239796796969175,0.0
2019-06-10,1.0,-0.0,-0.19217464171375778,-0.10294149244751939,-0.49947358243269374,-0.3540749016995767,0.0
2019-06-11,1.0,-0.0,-0.1916028564054031,-0.10268433278843672,-0.5009248903037082,-0.3556956035446958,0.0
2019-06-12,1.0,-0.0,-0.1906933717703246,-0.1014779596841856,-0.5015597100015059,-0.3575930985521589,0.0
2019-06-13,1.0,-0.0,-0.18308736399870731,-0.09604653667995261,-0.5051815145965743,-0.370160508456318,0.0
2019-06-14,1.0,-0.0,-0.18172811853893867,-0.09642057201929703,-0.5060518607856651,-0.369486560992419,0.0
2019-06-17,1.0,-0.0,-0.17933425200241151,-0.0963095340625269,-0.506782361553699,-0.3707045043493239,0.0
2019-06-18,1.0,-0.0,-0.17903055621352743,-0.09771958913843966,-0.5049419668812851,-0.37169189689700466,0.0
2019-06-19,1.0,-0.0,-0.17860831396849988,-0.09975040881315086,-0.5044539116963593,-0.36883552801445907,0.0
2019-06-20,1.0,-0.0,-0.18217446542776544,-0.09756885376515428,-0.5043605590128987,-0.3692370636749284,0.0
2019-06-21,1.0,-0.0,-0.18338213762811126,-0.09766600637326672,-0.5023253811041254,-0.369757126862458,0.0
2019-06-24,1.0,-0.0,-0.1811755070370929,-0.09992025346466366,-0.4989977800288812,-0.375218225316292,0.0
2019-06-25,1.0,-0.0,-0.17828288268878595,-0.10175589787784121,-0.49970914575029624,-0.37472799741462887,0.0
2019-06-26,1.0,-0.0,-0.17887369441154302,-0.10261656078389146,-0.4999246258210402,-0.3721330892645634,0.0
2019-06-27,1.0,-0.0,-0.17475267797486907,-0.10787335388063883,-0.4988469082052719,-0.37383882578614996,0.0
2019-06-28,1.0,-0.0,-0.15180343429113816,-0.11284407627923031,-0.516610578997325,-0.3759815342134783,0.0
2019-07-01,1.0,-0.0,-0.15154325647606928,-0.11287017664948343,-0.5175678881867006,-0.37491102819058303,0.0
2019-07-02,1.0,-0.0,-0.15296729828192027,-0.1115566190260622,-0.5158334950095927,-0.375304490288646,0.0
2019-07-03,1.0,-0.0,-0.15559195637648987,-0.10912343470483006,-0.5148608746255146,-0.3757570532577537,0.0
2019-07-05,1.0,-0.0,-0.15077672203908388,-0.10983991554090448,-0.5151142998728804,-0.37881627992157374,0.0
2019-07-08,1.0,-0.0,-0.14917234244331407,-0.11087162686438487,-0.5159496508319683,-0.3793646003965859,0.0
2019-07-09,1.0,-0.0,-0.14727429433311784,-0.11092436974789915,-0.51590174531351,-0.3806076276664512,0.0
2019-07-10,1.0,-0.0,-0.14663161070643507,-0.10995215723460197,-0.516292401189604,-0.38222490409896126,0.0
2019-07-11,1.0,-0.0,-0.14193270060396893,-0.11639344262295082,-0.5196505608283003,-0.3790552200172562,0.0
2019-07-12,1.0,-0.014952385056233032,-0.13864351273322706,-0.11143189554875685,-0.5187227991554273,-0.37079329512647047,0.0
2019-07-15,1.0,-0.015596725549332184,-0.14702714347264112,-0.11874192158552349,-0.5157259801809565,-0.35713054717794057,0.0
2019-07-16,1.0,-0.019066290367753192,-0.14518387659693646,-0.12163646939698818,-0.5133894909192752,-0.3550854212896137,0.0
2019-07-17,1.0,-0.019261014758160076,-0.14840030162662932,-0.12006894322955941,-0.512937627922008,-0.3538080361951955,0.0
2019-07-18,1.0,-0.018517721028379484,-0.14850781620085268,-0.12051591232074416,-0.51408208087507,-0.35157831273416307,0.0
2019-07-19,1.0,-0.032228935090623724,-0.14912601320117821,-0.12143363935413128,-0.4989572359226849,-0.3482832018232246,0.0
2019-07-22,1.0,-0.03134135855546002,-0.1485812553740327,-0.12052880481513328,-0.49830180567497845,-0.350859845227859,0.0
2019-07-23,1.0,-0.03015971968443002,-0.14927234033405706,-0.12042391280981965,-0.49846299361551194,-0.35134031256045917,0.0
2019-07-24,1.0,-0.031154052603327965,-0.1499302200751476,-0.12360708534621578,-0.49526570048309176,-0.3471175523349437,0.0
2019-07-25,1.0,-0.032379889706671244,-0.14320966461386606,-0.1262579662253503,-0.5007402956891187,-0.3431967899062292,0.0
2019-07-26,1.0,-0.03199845480298738,-0.14325263971156324,-0.12565456262340116,-0.5017598077088162,-0.3434414971242167,0.0
2019-07-29,1.0,-0.029214158456221693,-0.13722712344645502,-0.12825466331809302,-0.5005902934294975,-0.3512353231588211,0.0
2019-07-30,1.0,-0.02795671218758052,-0.1378725414412093,-0.12992785364596754,-0.4992699476080048,-0.3521858627501503,0.0
2019-07-31,1.0,-0.021421051500762733,-0.15267602002449346,-0.13142685258792944,-0.49659454697806327,-0.34643233139247576,0.0
2019-08-01,1.0,-0.022516044559874646,-0.1614758848655262,-0.12908626499817552,-0.4935714439030672,-0.33980124063620165,0.0
2019-08-02,1.0,-0.016928034371643395,-0.16113856068743285,-0.12994629430719656,-0.4964124597207304,-0.3438023630504833,0.0
2019-08-05,1.0,-0.01567297163836228,-0.1602722373703759,-0.12869012602786783,-0.4993666401872168,-0.34298044099018826,0.0
2019-08-06,1.0,-0.01822333183961761,-0.16159870260119927,-0.12909971619401234,-0.48264088940102,-0.3423383052728165,0.0
2019-08-07,1.0,-0.016124209806936615,-0.16269434478045447,-0.13072356056723047,-0.484495130702204,-0.3416196822142491,0.0
2019-08-08,1.0,-0.01328804289773334,-0.16140058535751672,-0.12914183169903223,-0.4875771753295306,-0.3449336666025764,0.0
2019-08-09,1.0,-0.010179959535725695,-0.15531892237248426,-0.12935789585773613,-0.4818017250559045,-0.353040144819508,0.0
2019-08-12,1.0,-0.006535808566805756,-0.151813846546879,-0.14242527463169546,-0.48927020352550454,-0.3388827386528144,0.0
2019-08-13,1.0,-0.00466374206737936,-0.14791941735167596,-0.14216959836449594,-0.4932066953447762,-0.3416031347161293,0.0
2019-08-14,1.0,-0.003171562366964666,-0.14851000425713068,-0.1423158790974883,-0.4938271604938272,-0.34074074074074073,0.0
2019-08-15,1.0,-0.009443550436181928,-0.153828237486237,-0.14396120945201998,-0.48255272296095536,-0.32760226983992546,0.0
2019-08-16,1.0,-0.010085814175230428,-0.15101175972030936,-0.1461383621146308,-0.48714906240067807,-0.3244835257972243,0.0
2019-08-19,1.0,-0.016878617601081582,-0.14229582998859266,-0.1473446279944231,-0.4879378089484135,-0.3180109003337699,0.0
