Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WERN
2019-01-04,-0.0,-1.0003687315634218,-0.0,-0.6513810673102709,-0.7003888441941539,0.0,1.0
2019-01-07,-0.0,-0.9738775241295253,-0.0,-0.6401159534868399,-0.6801396712455117,0.0,1.0
2019-01-08,-0.0,-0.9585703482063591,-0.0,-0.6515963568210963,-0.6779337783184822,0.0,1.0
2019-01-09,-0.0,-0.9568132518240978,-0.0,-0.6512850851245646,-0.6785315190955105,0.0,1.0
2019-01-10,-0.0,-0.9593260497564828,-0.0,-0.6510464657101488,-0.6804330656838227,0.0,1.0
2019-01-11,-0.0,-0.9571819110042489,-0.0,-0.6531076051513455,-0.683376700372188,0.0,1.0
2019-01-14,-0.0,-0.9568741145850491,-0.0,-0.6573979507791651,-0.6802951932263697,0.0,1.0
2019-01-15,-0.0,-0.949722312969618,-0.0,-0.6540346292061417,-0.6631492976151585,0.0,1.0
2019-01-16,-0.0,-0.9499248709740641,-0.0,-0.6389233683935454,-0.6776311491474488,0.0,1.0
2019-01-17,-0.0,-0.9494514106583072,-0.0,-0.63891065830721,-0.6770506792058516,0.0,1.0
2019-01-18,-0.0,-0.9443767495471761,-0.0,-0.6470278280915528,-0.7018606948789726,0.0,1.0
2019-01-22,-0.0,-1.034663374924935,-0.0,-0.6137319009808501,-0.6878294521918996,0.0,1.0
2019-01-23,-0.0,-1.013803014605127,-0.0,-0.6215701346880118,-0.7067611376625114,0.0,1.0
2019-01-24,-0.0,-1.0133395740697402,-0.0,-0.6229480793019291,-0.7069639931797667,0.0,1.0
2019-01-25,-0.0,-1.035573926006234,-0.0,-0.6525952026019787,-0.6998238243664453,0.0,1.0
2019-01-28,-0.0,-1.019507395847469,-0.0,-0.6762790066494775,-0.6967702537657755,0.0,1.0
2019-01-29,-0.0,-1.0041543228794225,-0.0,-0.6751115197330336,-0.7259508972656383,0.0,1.0
2019-01-30,-0.0,-0.994769077967224,-0.0,-0.6397616288693925,-0.6762125475914583,0.0,1.0
2019-01-31,-0.0,-1.0146543169037379,-0.0,-0.5958650347337082,-0.6974197816738339,0.0,1.0
2019-02-01,-0.0,-1.012895935121481,-0.0,-0.6071060590952903,-0.7036926247216405,0.0,1.0
2019-02-04,-0.0,-1.0125303287133978,-0.0,-0.6074716655033735,-0.7036926247216405,0.0,1.0
2019-02-05,-0.0,-1.0161070251921862,-0.0,-0.6083397118040534,-0.7034510299843589,0.0,1.0
2019-02-06,-0.0,-1.0045920404631972,-0.0,-0.6110741381605217,-0.7118993744176759,0.0,1.0
2019-02-07,-0.0,-1.0079320113314447,-0.0,-0.6242626228961841,-0.7005499083486086,0.0,1.0
2019-02-08,-0.0,-1.0246538331644715,-0.0,-0.6780479567713611,-0.6745356298547788,0.0,1.0
2019-02-11,-0.0,-1.0204972095383054,-0.0,-0.6746829020801623,-0.687197699983088,0.0,1.0
2019-02-12,-0.0,-1.0096020086180573,-0.0,-0.6913106911410443,-0.692023207681607,0.0,1.0
2019-02-13,-0.0,-1.0170192568483862,-0.0,-0.687991592080282,-0.6852454570111202,0.0,1.0
2019-02-14,-0.0,-0.9791815491376671,-0.0,-0.7148008300166684,-0.707725278089601,0.0,1.0
2019-02-15,-0.0,-0.9894482453453147,-0.0,-0.7104394295244902,-0.7039041492222337,0.0,1.0
2019-02-19,-0.0,-0.9561487130600572,-0.0,-0.7464251668255482,-0.7020291434018794,0.0,1.0
2019-02-20,-0.0,-0.9653515944399018,-0.0,-0.7389615699100572,-0.702609702916326,0.0,1.0
2019-02-21,-0.0,-0.9687968388063769,-0.0,-0.7381455239133397,-0.6995162828723259,0.0,1.0
2019-02-22,-0.0,-0.9660104897486548,-0.0,-0.7430352155847695,-0.6967168449015735,0.0,1.0
2019-02-25,-0.0,-0.9614952889554067,-0.0,-0.741215687608422,-0.6987312493622232,0.0,1.0
2019-02-26,-0.0,-0.9636042042246336,-0.0,-0.741215687608422,-0.6966563488554033,0.0,1.0
2019-02-27,-0.0,-0.9572571039646077,-0.0,-0.7538880381146844,-0.6919857069933639,0.0,1.0
2019-02-28,-0.0,-0.9539666326183179,-0.0,-0.752093973442288,-0.6987742594484166,0.0,1.0
2019-03-01,-0.0,-0.9586169343860604,-0.0,-0.7526204737271985,-0.6919752246120339,0.0,1.0
2019-03-04,-0.0,-0.9489594668117518,-0.0,-0.75319640914037,-0.6982793797606094,0.0,1.0
2019-03-05,-0.0,-0.939555191704189,-0.0,-0.766305089370992,-0.7052462818938464,0.0,1.0
2019-03-06,-0.0,-0.9396110542476969,-0.0,-0.765711361310133,-0.706516547253497,0.0,1.0
2019-03-07,-0.0,-0.8966964712306327,-0.0,-0.8190908470411576,-0.6969148863558802,0.0,1.0
2019-03-08,-0.0,-0.8935100705801342,-0.0,-0.8483043553107248,-0.7011189533482527,0.0,1.0
2019-03-11,-0.0,-0.8922284839629862,-0.0,-0.8487093856536562,-0.7378069992346762,0.0,1.0
2019-03-12,-0.0,-0.8483696034932037,-0.0,-0.8712585393337559,-0.8017818156208184,0.0,1.0
2019-03-13,-0.0,-0.8499490459289455,-0.0,-0.8633025266191096,-0.8007871525459466,0.0,1.0
2019-03-14,-0.0,-0.8468961645085448,-0.0,-0.8663718987963646,-0.7958732498157701,0.0,1.0
2019-03-15,-0.0,-0.8417326994189118,-0.0,-0.8693079767564713,-0.8107061102306744,0.0,1.0
2019-03-18,-0.0,-0.8619683217654387,-0.0,-0.8794091475351488,-0.8179747285993949,0.0,1.0
2019-03-19,-0.0,-0.8629506793623622,-0.0,-0.8800684711672194,-0.8231874754823295,0.0,1.0
2019-03-20,-0.0,-0.8956656681944495,-0.0,-0.8846223248763939,-0.828647731783897,0.0,1.0
2019-03-21,-0.0,-0.8994310816649863,-0.0,-0.8979187671035574,-0.803399107014259,0.0,1.0
2019-03-22,-0.0,-0.8944297466748813,-0.0,-0.9308520276881819,-0.7988257891494219,0.0,1.0
2019-03-25,-0.0,-0.79294269525927,-0.0,-0.9869827153410312,-0.8060675607831888,0.0,1.0
2019-03-26,-0.0,-0.797320174332745,-0.0,-0.9888700788819653,-0.8157259662140259,0.0,1.0
2019-03-27,-0.0,-0.7919852835088732,-0.0,-0.994300966671476,-0.8206607993074593,0.0,1.0
2019-03-28,-0.0,-0.7899545027803856,-0.0,-0.9909727738860403,-0.8299270600129991,0.0,1.0
2019-03-29,-0.0,-0.799551342354729,-0.0,-0.9918952167305882,-0.8267240755481583,0.0,1.0
2019-04-01,-0.0,-0.8098467087466186,-0.0,-0.9927862939585211,-0.8042560865644726,0.0,1.0
2019-04-02,-0.0,-0.8215763156948092,-0.0,-1.0062232454404836,-0.7694161660491384,0.0,1.0
2019-04-03,-0.0,-0.8191840838899663,-0.0,-1.0060331825037707,-0.7659627953745601,0.0,1.0
2019-04-04,-0.0,-0.8169302659956865,-0.0,-1.011826024442847,-0.7657800143781452,0.0,1.0
2019-04-05,-0.0,-0.8250187479912867,-0.0,-0.9947862728993322,-0.7512409384708781,0.0,1.0
2019-04-08,-0.0,-0.8195217701641685,-0.0,-0.9970735189150607,-0.7522840827980014,0.0,1.0
2019-04-09,-0.0,-0.8229912065221261,-0.0,-0.9837302858770338,-0.7534266082808218,0.0,1.0
2019-04-10,-0.0,-0.812333297770191,-0.0,-0.9948433443579074,-0.749137593797788,0.0,1.0
2019-04-11,-0.0,-0.7779474974246031,-0.0,-1.0501935988064368,-0.7241661042236511,0.0,1.0
2019-04-12,-0.0,-0.7802081121257166,-0.0,-1.035393218659305,-0.7236851419268069,0.0,1.0
2019-04-15,-0.0,-0.7828611898016997,-0.0,-1.0287889518413598,-0.7294617563739377,0.0,1.0
2019-04-16,-0.0,-0.7898132066777727,-0.0,-1.025732818204374,-0.7289192925247227,0.0,1.0
2019-04-17,-0.0,-0.750565530892125,-0.0,-1.0438993355012016,-0.7401385550685706,0.0,1.0
2019-04-18,-0.0,-0.7429268637713963,-0.0,-1.0372046965624557,-0.7564719196491725,0.0,1.0
2019-04-22,-0.0,-0.7351449146830324,-0.0,-1.0452658838554048,-0.7671077370605556,0.0,1.0
2019-04-23,-0.0,-0.7384964700039025,-0.0,-1.0480363288040586,-0.7612019725405329,0.0,1.0
2019-04-24,-0.0,-0.7137496459926366,-0.0,-1.0528178986122911,-0.7735060889266496,0.0,1.0
2019-04-25,-0.0,-0.7258906688452386,-0.0,-1.0656413170887649,-0.7604518168578837,0.0,1.0
2019-04-26,-0.0,-0.7315685923806117,-0.0,-1.0516186728671078,-0.7939903416204613,0.0,1.0
2019-04-29,-0.0,-0.7443399263206838,-0.0,-1.0530419542902107,-0.7792481848420902,0.0,1.0
2019-04-30,-0.0,-0.7385281385281386,-0.0,-1.0891053391053391,-0.7798340548340549,0.0,1.0
2019-05-01,-0.0,-0.7632778581765557,-0.0,-1.0844066570188133,-0.770260492040521,0.0,1.0
2019-05-02,-0.0,-0.7751354496200139,-0.0,-1.0853787135013273,-0.7757536089596743,0.0,1.0
2019-05-03,-0.0,-0.7782823512315629,-0.0,-1.083375717503451,-0.7712707985177649,0.0,1.0
2019-05-06,-0.0,-0.7475921500470708,-0.0,-1.0818668983995945,-0.7913679484394236,0.0,1.0
2019-05-07,-0.0,-0.7558261372258553,-0.0,-1.0747190808252338,-0.7825992701521117,0.0,1.0
2019-05-08,-0.0,-0.7455680757912868,-0.0,-1.0516399913873535,-0.7913945309696404,0.0,1.0
2019-05-09,-0.0,-0.7476366773300743,-0.0,-1.0510405808561878,-0.7957657884331979,0.0,1.0
2019-05-10,-0.0,-0.7457170563516863,-0.0,-1.0576087346909457,-0.7882771253097727,0.0,1.0
2019-05-13,-0.0,-0.7445892107246688,-0.0,-1.052008183482287,-0.7926492229281074,0.0,1.0
2019-05-14,-0.0,-0.6982758620689655,-0.0,-1.0604867319426705,-0.7888463175819497,0.0,1.0
2019-05-15,-0.0,-0.699137655701054,-0.0,-1.0709393519997161,-0.7786649632705207,0.0,1.0
2019-05-16,-0.0,-0.6962685234779503,-0.0,-1.0909837529012676,-0.7835386538118192,0.0,1.0
2019-05-17,-0.0,-0.6914295938450529,-0.0,-1.0950796206834856,-0.7919484702093399,0.0,1.0
2019-05-20,-0.0,-0.6721066666666666,-0.0,-1.0916622222222223,-0.7917866666666666,0.0,1.0
2019-05-21,-0.0,-0.6875177204423022,-0.0,-1.0686844343634816,-0.7879217465267933,0.0,1.0
2019-05-22,-0.0,-0.6728141592920355,-0.0,-1.0822654867256638,-0.7847433628318585,0.0,1.0
2019-05-23,-0.0,-0.6773064687168612,-0.0,-1.0965005302226936,-0.7610109579356664,0.0,1.0
2019-05-24,-0.0,-0.6648274407816124,-0.0,-1.0896183313418148,-0.7599634497785899,0.0,1.0
2019-05-28,-0.0,-0.6526872678859226,-0.0,-1.0945974353584191,-0.7563240137341461,0.0,1.0
2019-05-29,-0.0,-0.6553711790393013,-0.0,-1.0946724890829695,-0.7434410480349345,0.0,1.0
2019-05-30,-0.0,-0.6572829131652661,-0.0,-1.1016806722689074,-0.7424369747899159,0.0,1.0
2019-05-31,-0.0,-0.6673303989380284,-0.0,-1.0988611751554531,-0.7271012366380213,0.0,1.0
2019-06-03,-0.0,-0.6723228537719481,-0.0,-1.1051079186619472,-0.6926226663890624,0.0,1.0
2019-06-04,-0.0,-0.676741358346361,-0.0,-1.0854264373805802,-0.7118985582768803,0.0,1.0
2019-06-05,-0.0,-0.6689818794484751,-0.0,-1.093938039404463,-0.6754805212667195,0.0,1.0
2019-06-06,-0.0,-0.6592818683768304,-0.0,-1.088377516375733,-0.6818135052642408,0.0,1.0
2019-06-07,-0.0,-0.6776304519135231,-0.0,-1.0720183643402885,-0.6765340733888374,0.0,1.0
2019-06-10,-0.0,-0.6752908966461327,-0.0,-1.0621834360027378,-0.6848391512662559,0.0,1.0
2019-06-11,-0.0,-0.6724555597256815,-0.0,-1.0585485686990344,-0.6808830052202395,0.0,1.0
2019-06-12,-0.0,-0.6777285129604366,-0.0,-1.0557298772169166,-0.6771487039563437,0.0,1.0
2019-06-13,-0.0,-0.7052347249290525,-0.0,-1.05935651519814,-0.6545970526891647,0.0,1.0
2019-06-14,-0.0,-0.7050576206271586,-0.0,-1.0652805799678555,-0.6492835892350306,0.0,1.0
2019-06-17,-0.0,-0.697441335431347,-0.0,-1.0742628446329616,-0.6490045837039065,0.0,1.0
2019-06-18,-0.0,-0.6851743886964573,-0.0,-1.0819644020714014,-0.6623340992489454,0.0,1.0
2019-06-19,-0.0,-0.6843329797789716,-0.0,-1.0891983439969892,-0.6479625004276868,0.0,1.0
2019-06-20,-0.0,-0.6896941466589033,-0.0,-1.085556735281022,-0.6497585368359763,0.0,1.0
2019-06-21,-0.0,-0.6933036478849118,-0.0,-1.0809042644288407,-0.6510361363247131,0.0,1.0
2019-06-24,-0.0,-0.6890009606147934,-0.0,-1.0808288733360778,-0.660937285577055,0.0,1.0
2019-06-25,-0.0,-0.6939413725557578,-0.0,-1.0792123440668062,-0.6633904945187119,0.0,1.0
2019-06-26,-0.0,-0.6926488791087884,-0.0,-1.0564571585751616,-0.6892105625085958,0.0,1.0
2019-06-27,-0.0,-0.6807270469752362,-0.0,-1.0570807753328275,-0.7111471338897704,0.0,1.0
2019-06-28,-0.0,-0.6890982503364737,-0.0,-1.0501432170341995,-0.7117714049073401,0.0,1.0
2019-07-01,-0.0,-0.6767797828990172,-0.0,-1.045885696674999,-0.7016744854980652,0.0,1.0
2019-07-02,-0.0,-0.6795944146666211,-0.0,-1.0320576286231267,-0.70236591444471,0.0,1.0
2019-07-03,-0.0,-0.6872377443455122,-0.0,-1.0211851396991096,-0.7030327840889709,0.0,1.0
2019-07-05,-0.0,-0.6631718691493346,-0.0,-1.031248936242639,-0.7096027504510332,0.0,1.0
2019-07-08,-0.0,-0.6696594322746144,-0.0,-0.9984136092078173,-0.7072265163533263,0.0,1.0
2019-07-09,-0.0,-0.663894967177243,-0.0,-0.996465241541828,-0.7061100824776974,0.0,1.0
2019-07-10,-0.0,-0.5309526082943441,-0.0,-0.9847226200706578,-0.6671122569146057,0.0,1.0
2019-07-11,-0.0,-0.5362337371735447,-0.0,-0.9858069878208612,-0.6745836396765016,0.0,1.0
2019-07-12,-0.0,-0.5504048970222534,-0.0,-0.9608493272970732,-0.6769113052349678,0.0,1.0
2019-07-15,-0.0,-0.5893040246090745,-0.0,-0.9388938733658035,-0.6761086900794667,0.0,1.0
2019-07-16,-0.0,-0.591892324947925,-0.0,-0.944976766543823,-0.6677455535971799,0.0,1.0
2019-07-17,-0.0,-0.5960899441881472,-0.0,-0.949930638448882,-0.6800980740071619,0.0,1.0
2019-07-18,-0.0,-0.5961203840948637,-0.0,-0.9510536830572921,-0.6750660565831024,0.0,1.0
2019-07-19,-0.0,-0.5971318079278118,-0.0,-0.9513051885272317,-0.6742184982275218,0.0,1.0
2019-07-22,-0.0,-0.5412658714890343,-0.0,-0.9231755803514172,-0.7419520328331409,0.0,1.0
2019-07-23,-0.0,-0.5439474106140773,-0.0,-0.9236171236171236,-0.7390732724066057,0.0,1.0
2019-07-24,-0.0,-0.5468314707483429,-0.0,-0.9252297543949533,-0.730090620897243,0.0,1.0
2019-07-25,-0.0,-0.5458736154683399,-0.0,-0.9270759971829183,-0.7282796593892055,0.0,1.0
2019-07-26,-0.0,-0.5370293355513612,-0.0,-0.9310598547618287,-0.730989475031191,0.0,1.0
2019-07-29,-0.0,-0.5160939051340359,-0.0,-0.9332863594145341,-0.7533869263043269,0.0,1.0
2019-07-30,-0.0,-0.5141291810841984,-0.0,-0.9321094450852236,-0.7576573112905293,0.0,1.0
2019-07-31,-0.0,-0.5419910923131148,-0.0,-0.9165304880002565,-0.7456823352238138,0.0,1.0
2019-08-01,-0.0,-0.5509354177344952,-0.0,-0.9117439774474628,-0.740773962070733,0.0,1.0
2019-08-02,-0.0,-0.5463488096382454,-0.0,-0.9068537921753341,-0.75096927168445,0.0,1.0
2019-08-05,-0.0,-0.5416866698671787,-0.0,-0.9039526324211875,-0.7548727796447431,0.0,1.0
2019-08-06,-0.0,-0.5432874463248295,-0.0,-0.8636966405657995,-0.7503788835564537,0.0,1.0
2019-08-07,-0.0,-0.5528132387706857,-0.0,-0.8497714736012609,-0.7495035460992908,0.0,1.0
2019-08-08,-0.0,-0.5489973514945138,-0.0,-0.8490982469416067,-0.7548871232185648,0.0,1.0
2019-08-09,-0.0,-0.5369388587382753,-0.0,-0.8317909464504188,-0.7683596323367946,0.0,1.0
2019-08-12,-0.0,-0.5377476799598696,-0.0,-0.8358728367193379,-0.7615688487584649,0.0,1.0
2019-08-13,-0.0,-0.5327231695085256,-0.0,-0.8372931293881645,-0.7643869107321967,0.0,1.0
2019-08-14,-0.0,-0.5341673182173574,-0.0,-0.8281782642689601,-0.7650664581704457,0.0,1.0
2019-08-15,-0.0,-0.5598472247890101,-0.0,-0.81063266186164,-0.7096654962114212,0.0,1.0
2019-08-16,-0.0,-0.5632169729863081,-0.0,-0.8030405822129023,-0.7174972246206981,0.0,1.0
2019-08-19,-0.0,-0.5582089552238806,-0.0,-0.8048930604708416,-0.7142945068472073,0.0,1.0
2019-08-20,-0.0,-0.5600724059642879,-0.0,-0.8013744861017364,-0.7066331226606124,0.0,1.0
2019-08-21,-0.0,-0.5682151589242054,-0.0,-0.803942542787286,-0.6841075794621028,0.0,1.0
2019-08-22,-0.0,-0.5700326727533666,-0.0,-0.7969708998748054,-0.6865247793825766,0.0,1.0
2019-08-23,-0.0,-0.5710838957945209,-0.0,-0.7982164126683565,-0.684787588186788,0.0,1.0
2019-08-26,-0.0,-0.565506329113924,-0.0,-0.6686708860759493,-0.6427215189873418,0.0,1.0
2019-08-27,-0.0,-0.5643940467753366,-0.0,-0.6455846917080085,-0.6248901488306166,0.0,1.0
2019-08-28,-0.0,-0.5602436950977614,-0.0,-0.6494474355341456,-0.6239727968262965,0.0,1.0
2019-08-29,-0.0,-0.5403909162806462,-0.0,-0.6446446729183143,-0.6394757654502315,0.0,1.0
2019-08-30,-0.0,-0.5390150980668831,-0.0,-0.6452659799633131,-0.6377874982362072,0.0,1.0
2019-09-03,-0.0,-0.5212244207677997,-0.0,-0.6340549072664751,-0.6633406618185919,0.0,1.0
2019-09-04,-0.0,-0.5091749584237676,-0.0,-0.6377089381853032,-0.6718437297403953,0.0,1.0
2019-09-05,-0.0,-0.5121031299256924,-0.0,-0.6370749831119118,-0.6655032650303986,0.0,1.0
2019-09-06,-0.0,-0.5079213483146068,-0.0,-0.6597752808988765,-0.6412921348314607,0.0,1.0
2019-09-09,-0.0,-0.5042522240250658,-0.0,-0.6543109718569909,-0.6389526100822469,0.0,1.0
2019-09-10,-0.0,-0.5116814556890935,-0.0,-0.6173200044928676,-0.6790407727732225,0.0,1.0
2019-09-11,-0.0,-0.5024028328134222,-0.0,-0.6521934631706152,-0.6557344799482899,0.0,1.0
2019-09-12,-0.0,-0.5230028982244859,-0.0,-0.641717549734095,-0.6490897324066519,0.0,1.0
2019-09-13,-0.0,-0.5218566160948012,-0.0,-0.6368395867931433,-0.6560644017226336,0.0,1.0
2019-09-16,-0.0,-0.5235347108833962,-0.0,-0.6350430718991048,-0.6565790214514948,0.0,1.0
2019-09-17,-0.0,-0.5281428007444589,-0.0,-0.6331848175511815,-0.658620495177937,0.0,1.0
