Date,AMH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.04646605702959593,-0.47844497499887384,-0.0,-0.405018244065048,-0.32242443353304207,0.0
2018-11-02,1.0,-0.0520838006370284,-0.4557893320174061,-0.0,-0.4150554035260868,-0.3201516307029743,0.0
2018-11-05,1.0,-0.06942348324781164,-0.4441245443358332,-0.0,-0.43683391766699947,-0.3714969003227379,0.0
2018-11-06,1.0,-0.0777004214496938,-0.4530234940740913,-0.0,-0.4333015111649242,-0.3644259203203949,0.0
2018-11-07,1.0,-0.07802740747646127,-0.45341195115130045,-0.0,-0.43418476740934087,-0.36494360026102357,0.0
2018-11-08,1.0,-0.06913254073095552,-0.45250179610187957,-0.0,-0.43036918584439965,-0.365524114116202,0.0
2018-11-09,1.0,-0.06765519325074953,-0.45480744648708954,-0.0,-0.43465730820182674,-0.36697887373044835,0.0
2018-11-12,1.0,-0.06740011580775912,-0.44243196294151704,-0.0,-0.4409264620729589,-0.3653966415749855,0.0
2018-11-13,1.0,-0.05150352622269187,-0.43950288300291745,-0.0,-0.44329328524499784,-0.36291378557809384,0.0
2018-11-14,1.0,-0.05226280725936135,-0.4389616356535722,-0.0,-0.44341833218470017,-0.36262347806110723,0.0
2018-11-15,1.0,-0.0516053465619402,-0.43902439024390244,-0.0,-0.44368655550962294,-0.36231684350741816,0.0
2018-11-16,1.0,-0.04592660973921071,-0.4325409646895915,-0.0,-0.45061158550657743,-0.37876759750750055,0.0
2018-11-19,1.0,-0.047680590814678056,-0.4320563120240018,-0.0,-0.4496653588737595,-0.3784675744288022,0.0
2018-11-20,1.0,-0.024532415375788867,-0.4270797475616752,-0.0,-0.4529432013769363,-0.3903384968445209,0.0
2018-11-21,1.0,-0.029626762006695055,-0.4235420035069341,-0.0,-0.4532370824129529,-0.3708469018286156,0.0
2018-11-23,1.0,-0.030258218632692527,-0.4185644409054715,-0.0,-0.45503355704697984,-0.3711978159481288,0.0
2018-11-26,1.0,-0.02983784767232949,-0.42068636146551136,-0.0,-0.4537763525960292,-0.3699028905414932,0.0
2018-11-27,1.0,-0.02684320304706629,-0.42076267343792506,-0.0,-0.4518454702094858,-0.3677337444454521,0.0
2018-11-28,1.0,-0.02851633393829401,-0.4154491833030852,-0.0,-0.45490018148820327,-0.3697595281306715,0.0
2018-11-29,1.0,-0.01518389382521651,-0.4091553256101676,-0.0,-0.4530199077719042,-0.37208413001912044,0.0
2018-11-30,1.0,-0.015318172616235913,-0.4095418044402456,-0.0,-0.45419169084733557,-0.37029039296398764,0.0
2018-12-03,1.0,-0.017036351738610466,-0.4109032651127107,-0.0,-0.4562357560304172,-0.37231762077757974,0.0
2018-12-04,1.0,-0.012763083849184018,-0.41260551491277436,-0.0,-0.4543387732132808,-0.3712774338773214,0.0
2018-12-06,1.0,-0.008644582288504685,-0.3774800932647046,-0.0,-0.4573269983722669,-0.35618758523602123,0.0
2018-12-07,1.0,-0.017375369806155342,-0.3789905947807657,-0.0,-0.4600609352232084,-0.3513931205016117,0.0
2018-12-10,1.0,-0.002779358340263492,-0.3810565938635269,-0.0,-0.46189871755591544,-0.3427145795946951,0.0
2018-12-11,1.0,-0.0014447071184659837,-0.38173102180194374,-0.0,-0.4613869188337273,-0.3443875317397776,0.0
2018-12-12,1.0,-0.0009414752698530859,-0.3820200118231778,-0.0,-0.4612571979068596,-0.3452586867514724,0.0
2018-12-13,1.0,-0.0,-0.3787556238340832,-0.0,-0.4706024360803248,-0.3451552726873697,0.0
2018-12-14,1.0,-0.003445627126083617,-0.36848458246461097,-0.0,-0.4776692636892352,-0.34504553933940524,0.0
2018-12-17,1.0,-0.0,-0.3665092070157022,-0.0,-0.4661680444386126,-0.3542404758780563,0.0
2018-12-18,1.0,-0.0,-0.36724734100757206,-0.0,-0.4672604718343765,-0.35396332122379304,0.0
2018-12-19,1.0,-0.0,-0.36733353762640636,-0.0,-0.46727662741321196,-0.35424418859169116,0.0
2018-12-20,1.0,-0.0,-0.36037234042553196,-0.0,-0.46865190094175097,-0.350954830833624,0.0
2018-12-21,1.0,-0.0,-0.3593349828536702,-0.0,-0.46889785996440514,-0.34218865303641965,0.0
2018-12-24,1.0,-0.0,-0.355988737275287,-0.0,-0.4673164392462638,-0.34260342213558587,0.0
2018-12-26,1.0,-0.0,-0.3559812539144332,-0.0,-0.46394402090577286,-0.33978359933481633,0.0
2018-12-27,1.0,-0.0,-0.34307715152415097,-0.0,-0.43985066078360663,-0.3383466621412359,0.0
2018-12-28,1.0,-0.0,-0.34286017398684493,-0.0,-0.44020793549755993,-0.33872268194356037,0.0
2018-12-31,1.0,-0.0,-0.3409414212615979,-0.0,-0.4417928193804539,-0.34045308817596975,0.0
2019-01-02,1.0,-0.0,-0.3404553266427616,-0.0,-0.44079268422057666,-0.3405189790159343,0.0
2019-01-03,1.0,-0.0,-0.34259614156126234,-0.0,-0.46113879306673483,-0.32564626719475326,0.0
2019-01-04,1.0,-0.0,-0.3488154878152331,-0.0,-0.44215419886218904,-0.33179077863632506,0.0
2019-01-07,1.0,-0.0,-0.33005811765689674,-0.0,-0.4403771376008697,-0.32010703683572356,0.0
2019-01-08,1.0,-0.0,-0.32337166350147134,-0.0,-0.444831688127387,-0.3187595216728927,0.0
2019-01-09,1.0,-0.0,-0.3285355648535565,-0.0,-0.4461506276150628,-0.3173430962343096,0.0
2019-01-10,1.0,-0.0,-0.3268301863120256,-0.0,-0.4477343537628338,-0.31650042866403194,0.0
2019-01-11,1.0,-0.0,-0.3192597727224988,-0.0,-0.4528955825823933,-0.32837607914802447,0.0
2019-01-14,1.0,-0.0,-0.31834062973564575,-0.0,-0.4491917831284728,-0.33719902340461355,0.0
2019-01-15,1.0,-0.0,-0.31733383924618985,-0.0,-0.44802799384472697,-0.3426084023693586,0.0
2019-01-16,1.0,-0.0,-0.31950086452930027,-0.0,-0.42586921650730164,-0.33783305210091036,0.0
2019-01-17,1.0,-0.0,-0.32766692328499203,-0.0,-0.42104825118079114,-0.33197394977216454,0.0
2019-01-18,1.0,-0.0,-0.3269701726844584,-0.0,-0.42239665096807955,-0.3437571951857666,0.0
2019-01-22,1.0,-0.0,-0.30224478888295025,-0.0,-0.4572832298647371,-0.2961394564815195,0.0
2019-01-23,1.0,-0.0,-0.28115858431873425,-0.0,-0.46195047587656046,-0.3169626302995344,0.0
2019-01-24,1.0,-0.0,-0.2858525934165534,-0.0,-0.45391999340831374,-0.3201293618423763,0.0
2019-01-25,1.0,-0.0,-0.26760505749007735,-0.0,-0.4897295306681943,-0.2885960964032898,0.0
2019-01-28,1.0,-0.0,-0.2686380075620582,-0.0,-0.49498602663159624,-0.291262534933421,0.0
2019-01-29,1.0,-0.0,-0.26722876167309156,-0.0,-0.48891958193324947,-0.3053247850914263,0.0
2019-01-30,1.0,-0.0,-0.2659589817582191,-0.0,-0.4884880964650108,-0.30677110172111716,0.0
2019-01-31,1.0,-0.0,-0.2759004827330115,-0.0,-0.45682221397037587,-0.3302388909518505,0.0
2019-02-01,1.0,-0.0,-0.2757518913236173,-0.0,-0.4550514316340624,-0.3305642019335821,0.0
2019-02-04,1.0,-0.0,-0.271389163372859,-0.0,-0.4552865612648221,-0.33195405138339923,0.0
2019-02-05,1.0,-0.0,-0.2783647410153434,-0.0,-0.46090001029760064,-0.3202553804963444,0.0
2019-02-06,1.0,-0.0,-0.2862958774545081,-0.0,-0.4630615811658271,-0.3067955176313355,0.0
2019-02-07,1.0,-0.0,-0.29468777592969053,-0.0,-0.46904453890223624,-0.289697940409454,0.0
2019-02-08,1.0,-0.0,-0.2939942410530646,-0.0,-0.4826614561908679,-0.28009049773755657,0.0
2019-02-11,1.0,-0.0,-0.29590600028758657,-0.0,-0.48031059345535215,-0.2779934676773279,0.0
2019-02-12,1.0,-0.0,-0.29187202234269755,-0.0,-0.4812715623459833,-0.28041317562017415,0.0
2019-02-13,1.0,-0.0,-0.29831190701113075,-0.0,-0.48020289974124125,-0.27514683533905615,0.0
2019-02-14,1.0,-0.0,-0.2775615281639378,-0.0,-0.4942848316342292,-0.2876531768098033,0.0
2019-02-15,1.0,-0.0,-0.2770850936669208,-0.0,-0.4953321105455145,-0.28846114213877955,0.0
2019-02-19,1.0,-0.0,-0.27693514104707073,-0.0,-0.4972038217874904,-0.28946119399905074,0.0
2019-02-20,1.0,-0.0,-0.2772068837439643,-0.0,-0.4978127192439437,-0.2884528083859519,0.0
2019-02-21,1.0,-0.0,-0.2598937775114179,-0.0,-0.5057761061398252,-0.30091549732377193,0.0
2019-02-22,1.0,-0.0,-0.24981953925794542,-0.0,-0.5187988533008847,-0.2938107121496484,0.0
2019-02-25,1.0,-0.0,-0.23777392334376848,-0.0,-0.5480793637363567,-0.32938488873847194,0.0
2019-02-26,1.0,-0.0,-0.2404578537576168,-0.0,-0.5480069397427217,-0.32731042654028436,0.0
2019-02-27,1.0,-0.0,-0.23517204870301747,-0.0,-0.5565907887771306,-0.3257596611964002,0.0
2019-02-28,1.0,-0.0,-0.23233286701428632,-0.0,-0.5541777947348341,-0.33310017380982665,0.0
2019-03-01,1.0,-0.0,-0.2346382924606287,-0.0,-0.5575785836918968,-0.32737022827953116,0.0
2019-03-04,1.0,-0.0,-0.22557918121231355,-0.0,-0.5611340315243838,-0.3290172432032159,0.0
2019-03-05,1.0,-0.0,-0.21716721812165943,-0.0,-0.5764613557308899,-0.32735216764231784,0.0
2019-03-06,1.0,-0.0,-0.21589294424532904,-0.0,-0.5797722308230654,-0.3251118698704218,0.0
2019-03-07,1.0,-0.0,-0.21069102596633682,-0.0,-0.5885562040091347,-0.3152541656094054,0.0
2019-03-08,1.0,-0.0,-0.20252599349365313,-0.0,-0.611256405349663,-0.3124534881248538,0.0
2019-03-11,1.0,-0.0,-0.20372110906993635,-0.0,-0.6095185201008245,-0.32287349938052723,0.0
2019-03-12,1.0,-0.0,-0.1847748776860573,-0.0,-0.6209884259758174,-0.34954846218505503,0.0
2019-03-13,1.0,-0.0,-0.19533666428741375,-0.0,-0.6237535959163368,-0.34386693487335884,0.0
2019-03-14,1.0,-0.0,-0.18973209474750521,-0.0,-0.6285320171562816,-0.33702610082548445,0.0
2019-03-15,1.0,-0.0,-0.1882396051128403,-0.0,-0.6312374711702197,-0.3360205203371198,0.0
2019-03-18,1.0,-0.0,-0.19238334017766442,-0.0,-0.6314003501415696,-0.33756240949272703,0.0
2019-03-19,1.0,-0.0,-0.19078191085565555,-0.0,-0.6343346708599935,-0.34384556989480536,0.0
2019-03-20,1.0,-0.0,-0.1965691177110058,-0.0,-0.6329956081227986,-0.34461016654346216,0.0
2019-03-21,1.0,-0.0,-0.1989938147922293,-0.0,-0.6314356651276244,-0.3474823590905131,0.0
2019-03-22,1.0,-0.0,-0.1983104680400547,-0.0,-0.646080550531563,-0.36128633817107064,0.0
2019-03-25,1.0,-0.0,-0.15934859694435932,-0.0,-0.6665718163113427,-0.36295582891914374,0.0
2019-03-26,1.0,-0.0,-0.1618949265012854,-0.0,-0.666168618575729,-0.36922941706400647,0.0
2019-03-27,1.0,-0.0,-0.15854703671962558,-0.0,-0.6688861054343288,-0.37003098424418224,0.0
2019-03-28,1.0,-0.0,-0.15213803120667266,-0.0,-0.6656396487598759,-0.3829969849688593,0.0
2019-03-29,1.0,-0.0,-0.15870811287477954,-0.0,-0.6659171075837742,-0.3799823633156967,0.0
2019-04-01,1.0,-0.0,-0.16610797459421311,-0.0,-0.6680266407904023,-0.37125088214537755,0.0
2019-04-02,1.0,-0.0,-0.17237736845579982,-0.0,-0.6750291586892895,-0.353249268281948,0.0
2019-04-03,1.0,-0.0,-0.17237505781810972,-0.0,-0.682562058104447,-0.34765754058280657,0.0
2019-04-04,1.0,-0.0,-0.171852308233948,-0.0,-0.6879813404920125,-0.3405800290454606,0.0
2019-04-05,1.0,-0.0,-0.1691633255496321,-0.0,-0.6924703705335506,-0.3413006124157378,0.0
2019-04-08,1.0,-0.0,-0.16667400590074422,-0.0,-0.6927209476419042,-0.34235325201461975,0.0
2019-04-09,1.0,-0.0,-0.15652231463301639,-0.0,-0.7204879878223653,-0.3290829270444969,0.0
2019-04-10,1.0,-0.0,-0.1536256175017643,-0.0,-0.7217492942836979,-0.32998853211009177,0.0
2019-04-11,1.0,-0.0,-0.16357683288350075,-0.0,-0.7176231140215035,-0.33106942170700415,0.0
2019-04-12,1.0,-0.0,-0.16365044247787608,-0.0,-0.7159955752212389,-0.3327433628318584,0.0
2019-04-15,1.0,-0.0,-0.16324856439704677,-0.0,-0.719929938141587,-0.3339467441190165,0.0
2019-04-16,1.0,-0.0,-0.1632707358712281,-0.0,-0.7199521096157684,-0.33392457264483516,0.0
2019-04-17,1.0,-0.0,-0.1606096392522115,-0.0,-0.7522449252434323,-0.31535907662826707,0.0
2019-04-18,1.0,-0.0,-0.16343410023185304,-0.0,-0.7483056893169253,-0.3176163723916533,0.0
2019-04-22,1.0,-0.0,-0.15999284948158743,-0.0,-0.7519440471934216,-0.3226001072577762,0.0
2019-04-23,1.0,-0.0,-0.16467684021543985,-0.0,-0.7469030520646319,-0.33258527827648116,0.0
2019-04-24,1.0,-0.0,-0.16287521873738053,-0.0,-0.7472966303226095,-0.3332884641270696,0.0
2019-04-25,1.0,-0.0,-0.17720321614378054,-0.0,-0.7548028197563118,-0.3201954910925429,0.0
2019-04-26,1.0,-0.0,-0.17187429550475677,-0.0,-0.7704810857117094,-0.31202939717751027,0.0
2019-04-29,1.0,-0.0,-0.17874647092038398,-0.0,-0.7746809712027104,-0.30518351214003386,0.0
2019-04-30,1.0,-0.0,-0.16028243999278108,-0.0,-0.7801615231907598,-0.31546652228839556,0.0
2019-05-01,1.0,-0.0,-0.16298758168466912,-0.0,-0.7527340504367744,-0.32988255372661746,0.0
2019-05-02,1.0,-0.0,-0.16867713004484305,-0.0,-0.7351793721973094,-0.3382959641255605,0.0
2019-05-03,1.0,-0.0,-0.17739586367608506,-0.0,-0.7279571579018127,-0.3353648972641108,0.0
2019-05-06,1.0,-0.0,-0.1745825686019965,-0.0,-0.7295536953310354,-0.33410179506692333,0.0
2019-05-07,1.0,-0.0,-0.17230176334834532,-0.0,-0.7322488853039367,-0.3360444534068249,0.0
2019-05-08,1.0,-0.0,-0.17730512349276076,-0.0,-0.7160563001479223,-0.3478865032049845,0.0
2019-05-09,1.0,-0.0,-0.17762435273811392,-0.0,-0.7134114904395776,-0.35056376230077785,0.0
2019-05-10,1.0,-0.0,-0.1780950886552644,-0.0,-0.7161238259622066,-0.3473806908609984,0.0
2019-05-13,1.0,-0.0,-0.1779590738956003,-0.0,-0.7167895645157675,-0.34654952148284285,0.0
2019-05-14,1.0,-0.0,-0.14493945117209198,-0.0,-0.7290745472725253,-0.34796133762915227,0.0
2019-05-15,1.0,-0.0,-0.14064997336174748,-0.0,-0.7393668975315218,-0.3398153081157876,0.0
2019-05-16,1.0,-0.0,-0.14131521087347593,-0.0,-0.7396895196215605,-0.3398849579141404,0.0
2019-05-17,1.0,-0.0,-0.14134150130953965,-0.0,-0.7350068806321304,-0.3432325653660052,0.0
2019-05-20,1.0,-0.0,-0.13225052891396333,-0.0,-0.7329866008462623,-0.33859308885754585,0.0
2019-05-21,1.0,-0.0,-0.1291118602242933,-0.0,-0.7359376032784718,-0.33822460175821273,0.0
2019-05-22,1.0,-0.0,-0.12770319423318566,-0.0,-0.737715759539713,-0.3389987434693473,0.0
2019-05-23,1.0,-0.0,-0.12234874347510077,-0.0,-0.7484527454132988,-0.33169614342664583,0.0
2019-05-24,1.0,-0.0,-0.10680805286614414,-0.0,-0.7526839228084041,-0.33592395003183384,0.0
2019-05-28,1.0,-0.0,-0.11034967492532068,-0.0,-0.7502416095589527,-0.33585925144965734,0.0
2019-05-29,1.0,-0.0,-0.10437703046799543,-0.0,-0.7502414610589164,-0.34046009307226266,0.0
2019-05-30,1.0,-0.0,-0.10301144084513217,-0.0,-0.7481260684697322,-0.34059527462411787,0.0
2019-05-31,1.0,-0.0,-0.10089410939691444,-0.0,-0.7491015077138851,-0.34144898316970546,0.0
2019-06-03,1.0,-0.0,-0.11090463906256831,-0.0,-0.7694460233483451,-0.3058239692186612,0.0
2019-06-04,1.0,-0.0,-0.10276861219762691,-0.0,-0.7765225181915522,-0.30588029630924546,0.0
2019-06-05,1.0,-0.0,-0.0916175549942793,-0.0,-0.7915722211428449,-0.27556505407680854,0.0
2019-06-06,1.0,-0.0,-0.07888535789177854,-0.0,-0.815227965497114,-0.26772164212983984,0.0
2019-06-07,1.0,-0.0,-0.08869572738280575,-0.0,-0.8063916277460647,-0.267146687424321,0.0
2019-06-10,1.0,-0.0,-0.08946549712656095,-0.0,-0.7981030981290239,-0.27291189560558266,0.0
2019-06-11,1.0,-0.0,-0.09187294443482776,-0.0,-0.805348796953436,-0.2665310714903929,0.0
2019-06-12,1.0,-0.0,-0.09497944167929019,-0.0,-0.8052153213590131,-0.2638173555507466,0.0
2019-06-13,1.0,-0.0,-0.10657424455756526,-0.0,-0.8009531030001082,-0.25861583450666087,0.0
2019-06-14,1.0,-0.0,-0.10623336722992709,-0.0,-0.7966204374824207,-0.26073692637227114,0.0
2019-06-17,1.0,-0.0,-0.10664532318075624,-0.0,-0.7976983646274984,-0.2588258198494419,0.0
2019-06-18,1.0,-0.0,-0.11855636623438481,-0.0,-0.7943449739115374,-0.25211630474788366,0.0
2019-06-19,1.0,-0.0,-0.1073341395991707,-0.0,-0.8019825501036628,-0.25032394609536973,0.0
2019-06-20,1.0,-0.0,-0.11119044528105933,-0.0,-0.8014193604223463,-0.2510493747024969,0.0
2019-06-21,1.0,-0.0,-0.11309446535981652,-0.0,-0.7984335107533862,-0.2521528408845039,0.0
2019-06-24,1.0,-0.0,-0.11674056685793775,-0.0,-0.796339766997044,-0.26043296817944706,0.0
2019-06-25,1.0,-0.0,-0.11392047307433094,-0.0,-0.7971389438441637,-0.26299541274430943,0.0
2019-06-26,1.0,-0.0,-0.10855908912446016,-0.0,-0.7981939536709854,-0.2744623304105047,0.0
2019-06-27,1.0,-0.0,-0.11598581373965584,-0.0,-0.8183808397915845,-0.25487105389903236,0.0
2019-06-28,1.0,-0.0,-0.11574246371417939,-0.0,-0.818559950962149,-0.2548873661857747,0.0
2019-07-01,1.0,-0.0,-0.11463211800236356,-0.0,-0.8199107103777301,-0.253928305685648,0.0
2019-07-02,1.0,-0.0,-0.11848455071514358,-0.0,-0.8159406048695271,-0.24924118353532046,0.0
2019-07-03,1.0,-0.0,-0.10820756576785753,-0.0,-0.8353448842354281,-0.2468841040019276,0.0
2019-07-05,1.0,-0.0,-0.0915554583242179,-0.0011813607525705534,-0.843404069131481,-0.2515642091446073,0.0
2019-07-08,1.0,-0.0,-0.09222229506763698,-0.001770143578312463,-0.8421512707882602,-0.24924058655127954,0.0
2019-07-09,1.0,-0.0,-0.08664220504084218,-0.0023806403704189055,-0.8420914690079938,-0.2529812606473595,0.0
2019-07-10,1.0,-0.0,-0.07130054644808743,-0.0,-0.8606338797814207,-0.253879781420765,0.0
2019-07-11,1.0,-0.0,-0.06096467242699333,-0.013584162747457072,-0.8672645739910314,-0.24567428633927593,0.0
2019-07-12,1.0,-0.0,-0.0771583208659685,-0.012958725688638565,-0.8787732112998329,-0.23123294904514655,0.0
2019-07-15,1.0,-0.0,-0.07058125741399762,-0.010522384780985017,-0.8797504503317077,-0.23588594525723827,0.0
2019-07-16,1.0,-0.0,-0.06692030260380014,-0.021727656579873328,-0.8781667839549613,-0.23236277269528502,0.0
2019-07-17,1.0,-0.0,-0.06383353130086665,-0.023074215828604108,-0.8792398046720338,-0.23349170735999294,0.0
2019-07-18,1.0,-0.0,-0.06312321546233253,-0.01893257193059521,-0.8844937403909511,-0.2298264880298704,0.0
2019-07-19,1.0,-0.0,-0.06431913538211453,-0.020495134327702478,-0.8835314017090262,-0.22834611075719966,0.0
2019-07-22,1.0,-0.0,-0.07080309680834637,-0.026336105167964353,-0.8944129518935969,-0.2141517965458676,0.0
2019-07-23,1.0,-0.0,-0.07446691217005888,-0.02657169948620697,-0.8921255154468676,-0.21195616220864846,0.0
2019-07-24,1.0,-0.0,-0.07389423501368413,-0.02491833671757747,-0.8944998675730556,-0.21380330184514876,0.0
2019-07-25,1.0,-0.0,-0.06097910737529508,-0.031019039424625496,-0.9076268008030534,-0.2065876850442341,0.0
2019-07-26,1.0,-0.0,-0.05556168007937383,-0.029412413184874874,-0.9115422775879176,-0.20831220372616027,0.0
2019-07-29,1.0,-0.0,-0.05352305015308032,-0.032400167397193896,-0.903900795136671,-0.212748617871853,0.0
2019-07-30,1.0,-0.0,-0.04794671606898681,-0.035529972211194916,-0.9014379603899254,-0.2205681266816638,0.0
2019-07-31,1.0,-0.0,-0.030825102971787945,-0.03762345542318084,-0.9117542849550467,-0.23422206475043184,0.0
2019-08-01,1.0,-0.0,-0.034116654080227446,-0.05859357647372396,-0.8923637332859491,-0.23604015814490695,0.0
2019-08-02,1.0,-0.0,-0.027025227983758237,-0.06822871596884778,-0.8936741440901729,-0.2299141316647807,0.0
2019-08-05,1.0,-0.0,-0.025584795321637425,-0.06689704058125111,-0.8970405812511075,-0.2256113769271664,0.0
2019-08-06,1.0,-0.0,-0.02786817218861249,-0.0749339332124839,-0.8489964400375652,-0.23222748815165875,0.0
2019-08-07,1.0,-0.0,-0.03366181215662336,-0.07022324932414756,-0.8440524984738816,-0.2322316211738031,0.0
2019-08-08,1.0,-0.0,-0.03336895596606399,-0.07127434516150138,-0.8448016400950907,-0.23155438267431463,0.0
2019-08-09,1.0,-0.0,-0.031865307544868444,-0.06852239066039381,-0.8444633211360865,-0.2332070047046524,0.0
2019-08-12,1.0,-0.0,-0.029543575686376885,-0.07059565766000957,-0.8493016577470304,-0.22610190140538658,0.0
2019-08-13,1.0,-0.0,-0.016997413437085662,-0.06872867172386811,-0.8562392679374878,-0.2316169278588041,0.0
2019-08-14,1.0,-0.0,-0.02543270165733918,-0.06793578080770978,-0.8463017783443895,-0.22111540871669658,0.0
2019-08-15,1.0,-0.0,-0.03922907818069281,-0.07958935393678099,-0.8241307920517362,-0.19138582374661176,0.0
2019-08-16,1.0,-0.0,-0.0317150994710581,-0.08512324132171231,-0.8361564982761205,-0.18847035141443777,0.0
2019-08-19,1.0,-0.0,-0.027793206579790643,-0.08656270027771844,-0.8376628925443281,-0.18427686391796624,0.0
2019-08-20,1.0,-0.0,-0.024254049445865303,-0.09281756180733162,-0.8312659846547314,-0.18294970161977833,0.0
2019-08-21,1.0,-0.0,-0.024261513577934792,-0.1095811696603388,-0.819847620669107,-0.17449135949604153,0.0
2019-08-22,1.0,-0.0,-0.025717385292803815,-0.10686860522005488,-0.8189785369381635,-0.17557592903788477,0.0
2019-08-23,1.0,-0.0,-0.02319186579412956,-0.10423549975486539,-0.8215420032826721,-0.18261462707565065,0.0
2019-08-26,1.0,-0.0,-0.019139566395663953,-0.10577574525745256,-0.8173695799457995,-0.17492378048780488,0.0
2019-08-27,1.0,-0.0,-0.017494987865358236,-0.10942281312651683,-0.812113538039464,-0.17134114171151207,0.0
2019-08-28,1.0,-0.0,-0.014189630816589006,-0.11069177085749225,-0.8115498956334731,-0.17196230154546796,0.0
2019-08-29,1.0,-0.0,-0.01748075224031301,-0.1122470444696874,-0.8090159451386258,-0.16483655181118262,0.0
2019-08-30,1.0,-0.0,-0.01556371263765076,-0.11511274252753015,-0.8069428421604614,-0.1599370739381227,0.0
2019-09-03,1.0,-0.0,-0.02906818799239337,-0.1336384343719307,-0.7825214720080246,-0.1444841493741249,0.0
2019-09-04,1.0,-0.0,-0.015704619497118034,-0.14340907192381588,-0.778234901010776,-0.1510525436471473,0.0
2019-09-05,1.0,-0.0,-0.018813735691987514,-0.13273673257023935,-0.7884911550468262,-0.14110301768990635,0.0
2019-09-06,1.0,-0.0,-0.011210762331838566,-0.14517937219730942,-0.8004484304932735,-0.11922853346620163,0.0
2019-09-09,1.0,-0.0,-0.01687772472493253,-0.14571309943948516,-0.7996263234378244,-0.11378451318247872,0.0
2019-09-10,1.0,-0.0,-0.007902685257975092,-0.19158839836153752,-0.7931854855393272,-0.0760685175224461,0.0
2019-09-11,1.0,-0.0,-0.0,-0.2186360623135565,-0.7992417964865761,-0.05369572422936692,0.0
2019-09-12,1.0,-0.0,-0.0,-0.22259745073409798,-0.7874101682350761,-0.04917323888557132,0.0
