Date,IWF,IWM,MTUM,SPY,VLUE,VNOM,VXX
2018-12-07,-0.13906803083935412,-1.2732386170780197,-0.0,-1.3221645735344034,-1.1144838287349077,1.0,0.0
2018-12-10,-0.06652519370280807,-1.3467403642106304,-0.0,-1.3968810146572572,-1.124956817845334,1.0,0.0
2018-12-11,-0.06750888274772997,-1.346328464271615,-0.0,-1.3962692459534152,-1.1247532570075012,1.0,0.0
2018-12-12,-0.07780548628428927,-1.3604488778054862,-0.0,-1.418503740648379,-1.1308229426433913,1.0,0.0
2018-12-13,-0.07950062421972534,-1.3631960049937577,-0.0,-1.4180774032459424,-1.132983770287141,1.0,0.0
2018-12-14,-0.0795920407959204,-1.37006299370063,-0.0,-1.4155084491550844,-1.1343865613438655,1.0,0.0
2018-12-17,-0.0705025927403271,-1.3683187076186678,-0.0,-1.4105005983246908,-1.1367171918627843,1.0,0.0
2018-12-18,-0.051727541954590325,-1.348914116485686,-0.0,-1.401233958538993,-1.1340078973346497,1.0,0.0
2018-12-19,-0.03783596151938907,-1.360061489636021,-0.0,-1.4166914608747396,-1.144302290984826,1.0,0.0
2018-12-20,-0.032821782178217816,-1.3379207920792078,-0.0,-1.4389603960396038,-1.1407425742574258,1.0,0.0
2018-12-21,-0.0266370150728935,-1.3378799110452186,-0.0,-1.4406721027921918,-1.136693847294292,1.0,0.0
2018-12-24,-0.0,-1.3031727379553466,-0.0,-1.4312573443008227,-1.1617704661182922,1.0,0.0
2018-12-26,-0.0,-1.3003894839337877,-0.0,-1.4172833495618304,-1.1508763388510224,1.0,0.0
2018-12-27,-0.0,-1.2383092262322708,-0.0,-1.320413799559987,-1.1222674717970322,1.0,0.0
2018-12-28,-0.0,-1.2624829081993494,-0.0,-1.3280682729030127,-1.124428308736857,1.0,0.0
2018-12-31,-0.0,-1.2734149685594063,-0.0,-1.3292515720296914,-1.1251950262398942,1.0,0.0
2019-01-02,-0.0,-1.2717355371900825,-0.0,-1.326375442739079,-1.12443919716647,1.0,0.0
2019-01-03,-0.0,-1.2727186805916546,-0.0,-1.3243703038608763,-1.1285856055951988,1.0,0.0
2019-01-04,-0.0,-1.270706312728637,-0.0,-1.2945783697589344,-1.1247068755276242,1.0,0.0
2019-01-07,-0.0,-1.2228126431516262,-0.0,-1.2710948236371966,-1.0869445716903343,1.0,0.0
2019-01-08,-0.0,-1.2270225646670334,-0.0,-1.2704549623922214,-1.0888369106585947,1.0,0.0
2019-01-09,-0.0,-1.206099518459069,-0.0,-1.2735611098371933,-1.1064434762669113,1.0,0.0
2019-01-10,-0.0,-1.2146211214436977,-0.0,-1.275527115366909,-1.1134794217843662,1.0,0.0
2019-01-11,-0.0,-1.1877997049059388,-0.0,-1.2848118775359647,-1.138279232755441,1.0,0.0
2019-01-14,-0.0,-1.2079713847726112,-0.0,-1.3151391276071909,-1.122218609188461,1.0,0.0
2019-01-15,-0.0,-1.1998239436619718,-0.0,-1.3150481838398813,-1.1181893995552261,1.0,0.0
2019-01-16,-0.0,-1.1985930485490812,-0.0,-1.303605313092979,-1.12588512981904,1.0,0.0
2019-01-17,-0.0,-1.1934812760055478,-0.0,-1.302404068423486,-1.1273693943596856,1.0,0.0
2019-01-18,-0.0,-1.1809045226130654,-0.0,-1.3047645635585334,-1.1672250139586824,1.0,0.0
2019-01-22,-0.0,-1.185897435897436,-0.0,-1.4700057405281286,-1.1279181017986988,1.0,0.0
2019-01-23,-0.0,-1.108295150820924,-0.0,-1.4781882397861779,-1.1863306605574646,1.0,0.0
2019-01-24,-0.0,-1.1343534151957022,-0.0,-1.4561108979278587,-1.2061588641596317,1.0,0.0
2019-01-25,-0.0,-1.0364136035726554,-0.0,-1.6152524905530745,-1.2558276488197477,1.0,0.0
2019-01-28,-0.0,-1.0088851799126208,-0.0,-1.6508762456433164,-1.249177752687644,1.0,0.0
2019-01-29,-0.0,-0.9958128078817733,-0.0,-1.6635960591133003,-1.2666995073891625,1.0,0.0
2019-01-30,-0.0,-0.9901781748186169,-0.0,-1.6614678446276094,-1.283944523962292,1.0,0.0
2019-01-31,-0.0,-1.0107261133903416,-0.0,-1.6243883149621867,-1.3077455390242698,1.0,0.0
2019-02-01,-0.0,-1.0093550462802554,-0.0,-1.640053457407316,-1.3003514329555017,1.0,0.0
2019-02-04,-0.0,-1.0085347094725352,-0.0,-1.637175606609438,-1.3163796953307203,1.0,0.0
2019-02-05,-0.0,-0.9796600029911761,-0.0,-1.6295927015304852,-1.3760406799940177,1.0,0.0
2019-02-06,-0.0,-1.0023534124480498,-0.0,-1.6114365830454158,-1.393470532271794,1.0,0.0
2019-02-07,-0.0,-1.0065233881163085,-0.0,-1.5987357774968394,-1.4516308470290769,1.0,0.0
2019-02-08,-0.0,-1.0059303563282478,-0.0,-1.6265396117390645,-1.4362106543666684,1.0,0.0
2019-02-11,-0.0,-0.9823247758761207,-0.0,-1.6280052974735126,-1.4833944580277099,1.0,0.0
2019-02-12,-0.0,-0.9982131005258591,-0.0,-1.6344003675907492,-1.4727625465870222,1.0,0.0
2019-02-13,-0.0,-1.0015293637846656,-0.0,-1.629333197389886,-1.4669657422512237,1.0,0.0
2019-02-14,-0.0,-0.9239849394525288,-0.0,-1.6748753434415384,-1.4891625114480513,1.0,0.0
2019-02-15,-0.0,-0.9648720301825227,-0.0,-1.6586621800754562,-1.4748648924237788,1.0,0.0
2019-02-19,-0.0,-0.940140486613051,-0.0,-1.6789677287997555,-1.4709864603481626,1.0,0.0
2019-02-20,-0.0,-0.9576689929193621,-0.0,-1.665478070398859,-1.4708369415720033,1.0,0.0
2019-02-21,-0.0,-0.9895986605104268,-0.0,-1.6482317722867728,-1.435993708458065,1.0,0.0
2019-02-22,-0.0,-0.9821809320743223,-0.0,-1.6561072190070059,-1.4383693776017872,1.0,0.0
2019-02-25,-0.0,-0.9679196205436834,-0.0,-1.6769521089406845,-1.4553475799459377,1.0,0.0
2019-02-26,-0.0,-0.9748443718746811,-0.0,-1.676905806714971,-1.450811307276253,1.0,0.0
2019-02-27,-0.0,-0.9925774251343742,-0.0,-1.6760685948297926,-1.4503711287432814,1.0,0.0
2019-02-28,-0.0,-0.983951442827015,-0.0,-1.6765084100612109,-1.483257034103184,1.0,0.0
2019-03-01,-0.0,-0.993991989319092,-0.0,-1.6735134024853653,-1.4675464722193694,1.0,0.0
2019-03-04,-0.0,-0.9873235822427509,-0.0,-1.6693353861945086,-1.4755452912496791,1.0,0.0
2019-03-05,-0.0,-0.9700977869274318,-0.0,-1.6982501286670098,-1.478332475553268,1.0,0.0
2019-03-06,-0.0,-0.9667507334397035,-0.0,-1.7062638324154618,-1.4738792526635442,1.0,0.0
2019-03-07,-0.0,-0.8846350178662584,-0.0,-1.754262378764676,-1.465696784073507,1.0,0.0
2019-03-08,-0.0,-0.8569368627047069,-0.0,-1.8194973735709137,-1.4734782160881656,1.0,0.0
2019-03-11,-0.0,-0.8397178457419422,-0.0,-1.7812789620018534,-1.5278035217794252,1.0,0.0
2019-03-12,-0.0,-0.7541357672561323,-0.0,-1.8109733962557695,-1.6208577503500492,1.0,0.0
2019-03-13,-0.0,-0.7758350730688935,-0.0,-1.820615866388309,-1.6228079331941545,1.0,0.0
2019-03-14,-0.0,-0.7847276518113109,-0.0,-1.8071931196247069,-1.6204326296585874,1.0,0.0
2019-03-15,-0.0,-0.7858603414783765,-0.0,-1.765310295470811,-1.5607811062263572,1.0,0.0
2019-03-18,-0.0,-0.8213381555153707,-0.0,-1.7739602169981916,-1.5712735727202274,1.0,0.0
2019-03-19,-0.0,-0.8239717856957627,-0.0,-1.7731964109745346,-1.5892847881333954,1.0,0.0
2019-03-20,-0.0,-0.8368853311155006,-0.0,-1.764684478636033,-1.5964757251273523,1.0,0.0
2019-03-21,-0.0,-0.8328664799253035,-0.0,-1.7940657744579314,-1.5603278348376388,1.0,0.0
2019-03-22,-0.0,-0.8326021101013267,-0.0,-1.8376684424945158,-1.5527525331661967,1.0,0.0
2019-03-25,-0.0,-0.7341106066859265,-0.0,-1.872626908790755,-1.5521048287247214,1.0,0.0
2019-03-26,-0.0,-0.7527518172377986,-0.0,-1.8680685358255453,-1.57128764278297,1.0,0.0
2019-03-27,-0.0,-0.7207664422578974,-0.0,-1.8830139823925427,-1.574935266701191,1.0,0.0
2019-03-28,-0.0,-0.7133081030639223,-0.0,-1.8774949453056147,-1.593498885375084,1.0,0.0
2019-03-29,-0.0,-0.700563236047107,-0.0,-1.8387096774193548,-1.5810547875064005,1.0,0.0
2019-04-01,-0.0,-0.7051617202316879,-0.0,-1.8376134091957557,-1.583012968373571,1.0,0.0
2019-04-02,-0.0,-0.7257347303858932,-0.0,-1.8581139790442116,-1.5273191924354714,1.0,0.0
2019-04-03,-0.0,-0.7244939685135964,-0.0,-1.86735841341239,-1.519576773665917,1.0,0.0
2019-04-04,-0.0,-0.7190035952747816,-0.0,-1.89774011299435,-1.519311761684643,1.0,0.0
2019-04-05,-0.0,-0.705664263645726,-0.0,-1.9185375901132853,-1.5251802265705459,1.0,0.0
2019-04-08,-0.0,-0.7127681518151815,-0.0,-1.9198638613861387,-1.5240820957095709,1.0,0.0
2019-04-09,-0.0,-0.7096707499870781,-0.0,-1.9377681294257507,-1.5213211350596991,1.0,0.0
2019-04-10,-0.0,-0.6977080322114392,-0.0,-1.9480177575882716,-1.516363824075986,1.0,0.0
2019-04-11,-0.0,-0.666339599256352,-0.0,-1.998812228878331,-1.4990704399917372,1.0,0.0
2019-04-12,-0.0,-0.6681989566654616,-0.0,-1.9990186457311088,-1.497856515675843,1.0,0.0
2019-04-15,-0.0,-0.6667527370378021,-0.0,-1.9990704399917372,-1.4983474488741995,1.0,0.0
2019-04-16,-0.0,-0.6662880156968037,-0.0,-1.9991222182062272,-1.4979604481850568,1.0,0.0
2019-04-17,-0.0,-0.5982088024564994,-0.0,-2.033111566018424,-1.486386898669396,1.0,0.0
2019-04-18,-0.0,-0.6110400572977951,-0.0,-2.0327927559216246,-1.4719905867908119,1.0,0.0
2019-04-22,-0.0,-0.617062779118115,-0.0,-2.037318412812484,-1.4788255223037832,1.0,0.0
2019-04-23,-0.0,-0.6140930929379553,-0.0,-2.077956294880405,-1.4740920597199978,1.0,0.0
2019-04-24,-0.0,-0.5866838709677419,-0.0,-2.0816,-1.4930064516129034,1.0,0.0
2019-04-25,-0.0,-0.5816490049108296,-0.0,-2.0944430085293355,-1.4932540708193331,1.0,0.0
2019-04-26,-0.0,-0.5553654743390358,-0.0,-2.1468636599274236,-1.4818040435458788,1.0,0.0
2019-04-29,-0.0,-0.5391712194619112,-0.0,-2.1312751262756415,-1.4836614781981239,1.0,0.0
2019-04-30,-0.0,-0.5200453467999587,-0.0,-2.139853653509224,-1.4931979800061836,1.0,0.0
2019-05-01,-0.0,-0.5182511858115075,-0.0,-2.1653433697669624,-1.4721076510620748,1.0,0.0
2019-05-02,-0.0,-0.532973589996368,-0.0,-2.173195662325533,-1.4824365692938308,1.0,0.0
2019-05-03,-0.0,-0.5262721525546689,-0.0,-2.175095864856462,-1.4805161156596538,1.0,0.0
2019-05-06,-0.0,-0.45728565539983507,-0.0,-2.177401071723001,-1.5178276999175597,1.0,0.0
2019-05-07,-0.0,-0.4700920639818958,-0.0,-2.16700097721545,-1.5061976032505273,1.0,0.0
2019-05-08,-0.0,-0.4742895113473727,-0.0,-2.1232876712328768,-1.513851973011654,1.0,0.0
2019-05-09,-0.0,-0.4712473140284457,-0.0,-2.1390054231044715,-1.5058835567379516,1.0,0.0
2019-05-10,-0.0,-0.47270122294427674,-0.0,-2.144348360026608,-1.4998720769585019,1.0,0.0
2019-05-13,-0.0,-0.47224354054745454,-0.0,-2.141826554105909,-1.5023279611153746,1.0,0.0
2019-05-14,-0.0,-0.3879836553498462,-0.0,-2.160217928668718,-1.4964435251980024,1.0,0.0
2019-05-15,-0.0,-0.3981018728860619,-0.0,-2.1762835074965925,-1.4737745469231158,1.0,0.0
2019-05-16,-0.0,-0.4033643160234391,-0.0,-2.171650838553243,-1.476510406142655,1.0,0.0
2019-05-17,-0.0,-0.35450363555423653,-0.0,-2.0863629618637782,-1.505416233862591,1.0,0.0
2019-05-20,-0.0,-0.34568140991406515,-0.0,-2.0356362577074334,-1.4737583143176192,1.0,0.0
2019-05-21,-0.0,-0.3547089331588386,-0.0,-2.022684310018904,-1.469681547186273,1.0,0.0
2019-05-22,-0.0,-0.3342537421886354,-0.0,-2.043259216199196,-1.4666957322094656,1.0,0.0
2019-05-23,-0.0,-0.3480013599494876,-0.0,-2.02991888872699,-1.47904220700374,1.0,0.0
2019-05-24,-0.0,-0.3329792370835345,-0.0,-2.0283437952679866,-1.4672621921776918,1.0,0.0
2019-05-28,-0.0,-0.33810029954584986,-0.0,-2.0269108126389024,-1.4664218765098078,1.0,0.0
2019-05-29,-0.0,-0.3487238867178077,-0.0,-2.0373425966131133,-1.438558402084238,1.0,0.0
2019-05-30,-0.0,-0.3459074047309342,-0.0,-2.0339644457291515,-1.4378282025340847,1.0,0.0
2019-05-31,-0.0,-0.35624548736462097,-0.0,-2.028303249097473,-1.4289290012033695,1.0,0.0
2019-06-03,-0.0,-0.376710362644723,-0.0,-2.0448282461008516,-1.3626925653047557,1.0,0.0
2019-06-04,-0.0,-0.3448850383205598,-0.0,-2.046508306754891,-1.3689246441662302,1.0,0.0
2019-06-05,-0.0,-0.31925477497770893,-0.0,-2.079168426486461,-1.2944295837439581,1.0,0.0
2019-06-06,-0.0,-0.3282873819579557,-0.0,-2.0254828453471267,-1.39159113557633,1.0,0.0
2019-06-07,-0.0,-0.3246568185056761,-0.0,-2.0286419987650217,-1.3965705600151999,1.0,0.0
2019-06-10,-0.0,-0.3469675599435825,-0.0,-1.9591443347437707,-1.395345557122708,1.0,0.0
2019-06-11,-0.0,-0.3500188714851859,-0.0,-1.9739573504434798,-1.3938950745423664,1.0,0.0
2019-06-12,-0.0,-0.3415575854600244,-0.0,-1.9699124211319332,-1.3970242019022507,1.0,0.0
2019-06-13,-0.0,-0.3717852096090438,-0.0,-1.951201130475742,-1.3873292510598212,1.0,0.0
2019-06-14,-0.0,-0.3758490566037736,-0.0,-1.9532075471698114,-1.3879245283018868,1.0,0.0
2019-06-17,-0.0,-0.3752232352664724,-0.0,-1.930397593758812,-1.3940689914465645,1.0,0.0
2019-06-18,-0.0,-0.39046543366746667,-0.0,-1.9303496635135768,-1.3852887194691514,1.0,0.0
2019-06-19,-0.0,-0.3626692909695862,-0.0,-1.9371573175875159,-1.386428604901823,1.0,0.0
2019-06-20,-0.0,-0.37526362656418427,-0.0,-1.9265126306416083,-1.3849182171814218,1.0,0.0
2019-06-21,-0.0,-0.38365456586826346,-0.0,-1.91438997005988,-1.3800523952095807,1.0,0.0
2019-06-24,-0.0,-0.36810765191297823,-0.0,-1.9207145536384096,-1.3998499624906227,1.0,0.0
2019-06-25,-0.0,-0.38380396732788796,-0.0,-1.8983430571761961,-1.3852975495915987,1.0,0.0
2019-06-26,-0.0,-0.38846207570889796,-0.0,-1.8688364296689484,-1.3988452763421333,1.0,0.0
2019-06-27,-0.0,-0.37382612738261267,-0.00409112040911204,-1.8742445374244536,-1.3968386796838679,1.0,0.0
2019-06-28,-0.0,-0.3336586726157279,-0.011479828964491541,-1.9023517382413089,-1.4002137943855735,1.0,0.0
2019-07-01,-0.0,-0.3322958283006596,-0.011056396915358173,-1.8899005853386603,-1.412338567313946,1.0,0.0
2019-07-02,-0.0,-0.33934783617050884,-0.002875829120089058,-1.8808386288788905,-1.4153717704902826,1.0,0.0
2019-07-03,-0.0,-0.34285449318371514,-0.0,-1.8787443197625893,-1.4153296856162478,1.0,0.0
2019-07-05,-0.0,-0.3340905929806667,-0.0,-1.8782048310074646,-1.4239881311140992,1.0,0.0
2019-07-08,-0.0,-0.34285449318371514,-0.0,-1.864648057126959,-1.429425948251878,1.0,0.0
2019-07-09,-0.0,-0.3408943915735008,-0.0,-1.8520280883304074,-1.426914903446364,1.0,0.0
2019-07-10,-0.0,-0.3364922337278106,-0.0,-1.859791050295858,-1.4264977810650887,1.0,0.0
2019-07-11,-0.0,-0.3349689843533006,-0.0,-1.8615868901027683,-1.432645125451347,1.0,0.0
2019-07-12,-0.0,-0.35003940841021836,-0.0,-1.8768603087764848,-1.4093374750799759,1.0,0.0
2019-07-15,-0.0,-0.38792823698484075,-0.008251819572574289,-1.88062676741922,-1.3590468684808306,1.0,0.0
2019-07-16,-0.0,-0.38492485549132943,-0.0,-1.86321387283237,-1.376092485549133,1.0,0.0
2019-07-17,-0.0,-0.40442330778465235,-0.0,-1.8509557669221537,-1.3618524332810047,1.0,0.0
2019-07-18,-0.0,-0.3956425639406378,-0.0,-1.802832784518923,-1.3123280256213632,1.0,0.0
2019-07-19,-0.0,-0.39457343412527,-0.0,-1.8042656587473003,-1.300800935925126,1.0,0.0
2019-07-22,-0.0,-0.3758214060671528,-0.0,-1.8001170222342247,-1.3249167341794943,1.0,0.0
2019-07-23,-0.0,-0.3708161804188294,-0.0,-1.7769375335600501,-1.3269196348666548,1.0,0.0
2019-07-24,-0.0,-0.37224031042326394,-0.0,-1.775255340974979,-1.3126533160875966,1.0,0.0
2019-07-25,-0.0,-0.3473787359137678,-0.0,-1.806022003474233,-1.3007883835909315,1.0,0.0
2019-07-26,-0.0,-0.30879901745767174,-0.0,-1.7821738749013072,-1.2953329239406968,1.0,0.0
2019-07-29,-0.0,-0.2967790064946463,-0.0,-1.7813761628927507,-1.3101193610672284,1.0,0.0
2019-07-30,-0.0,-0.2972830619321424,-0.0,-1.7778167932230171,-1.3141377342755562,1.0,0.0
2019-07-31,-0.0,-0.3346501624089193,-0.0,-1.7613466772012993,-1.2934773066455973,1.0,0.0
2019-08-01,-0.0,-0.3863911969458792,-0.0,-1.810105546822367,-1.2948573995059511,1.0,0.0
2019-08-02,-0.0,-0.377047708810197,-0.0,-1.8185898298999146,-1.29253624164086,1.0,0.0
2019-08-05,-0.0,-0.369464758401005,-0.0,-1.8217057741486833,-1.2953474808201353,1.0,0.0
2019-08-06,-0.0,-0.3710253583241455,-0.0,-1.7500330760749725,-1.2890848952590959,1.0,0.0
2019-08-07,-0.0,-0.3845712773465067,-0.0,-1.7200070571630204,-1.3061485532815809,1.0,0.0
2019-08-08,-0.0,-0.370260453579022,-0.0,-1.7257264351523742,-1.3334514528703048,1.0,0.0
2019-08-09,-0.0,-0.3578386002027414,-0.0,-1.7114460751906209,-1.338137423421041,1.0,0.0
2019-08-12,-0.0,-0.3464927740571026,-0.0,-1.7488984843144166,-1.3106714839619318,1.0,0.0
2019-08-13,-0.0,-0.32837528604119,-0.0,-1.7544886463650766,-1.3177697588452737,1.0,0.0
2019-08-14,-0.0,-0.33987644043289666,-0.0,-1.730929325680235,-1.3107829820794812,1.0,0.0
2019-08-15,-0.0,-0.36759319112260286,-0.0,-1.699504417151476,-1.2423184658478774,1.0,0.0
2019-08-16,-0.0,-0.3711180124223603,-0.0,-1.6917270531400967,-1.2504744651483783,1.0,0.0
2019-08-19,-0.0,-0.3580183423330762,-0.0,-1.6983371903659894,-1.2292363075340704,1.0,0.0
2019-08-20,-0.0,-0.36282807557493374,-0.0,-1.6952637428400443,-1.2165085064546466,1.0,0.0
2019-08-21,-0.0,-0.37209997863704336,-0.0,-1.700320444349498,-1.2001709036530654,1.0,0.0
2019-08-22,-0.0,-0.37217049628427434,-0.0,-1.700820022208935,-1.1979157768856241,1.0,0.0
2019-08-23,-0.0,-0.3631079579451235,-0.0,-1.6998461406957859,-1.2109154628600736,1.0,0.0
2019-08-26,-0.0,-0.3425299983099544,-0.0,-1.693298969072165,-1.189285110697989,1.0,0.0
2019-08-27,-0.0,-0.33403841272527285,-0.0,-1.6872831880869785,-1.209154750824943,1.0,0.0
2019-08-28,-0.0,-0.31580283477892956,-0.0,-1.7147873915802834,-1.2004231013327693,1.0,0.0
2019-08-29,-0.0,-0.3046587398976008,-0.0,-1.7207718021410738,-1.205940845428003,1.0,0.0
2019-08-30,-0.0,-0.2952465308532625,-0.0,-1.728035767008309,-1.1945252857564639,1.0,0.0
2019-09-03,-0.0,-0.3273162335754166,-0.0,-1.7164266823391126,-1.1542336593761808,1.0,0.0
2019-09-04,-0.0,-0.32372319442695874,-0.0,-1.7189978597507238,-1.153846153846154,1.0,0.0
2019-09-05,-0.0,-0.33582932440911945,-0.0,-1.7131562434637104,-1.1342396988077807,1.0,0.0
2019-09-06,-0.0,-0.33517717517883877,-0.0,-1.7137331558808853,-1.1101314257195143,1.0,0.0
2019-09-09,-0.0,-0.35984549570129165,-0.0,-1.7069402334177846,-1.0865971674211903,1.0,0.0
2019-09-10,-0.0,-0.3622881355932203,-0.0,-1.682951146560319,-1.1089647723496179,1.0,0.0
2019-09-11,-0.0,-0.351025832710358,-0.0,-1.7009303098263977,-1.101212725309411,1.0,0.0
2019-09-12,-0.0,-0.2957957957957958,-0.0,-1.752419085752419,-1.1226643309976645,1.0,0.0
2019-09-13,-0.0,-0.2903696295370255,-0.0,-1.7452598241446848,-1.1315581114305955,1.0,0.0
2019-09-16,-0.0,-0.2851782363977486,-0.0,-1.752428601209089,-1.1316656243485512,1.0,0.0
2019-09-17,-0.0,-0.4043280675178533,-0.0,-1.825102791603549,-1.0986366587318763,1.0,0.0
2019-09-18,-0.0,-0.4140984460456637,-0.0,-1.8144370171021789,-1.1120757010157132,1.0,0.0
2019-09-19,-0.0,-0.41899295590920954,-0.0,-1.8100704409079051,-1.1191407948517262,1.0,0.0
2019-09-20,-0.0,-0.4305041980249707,-0.0,-1.804889720276678,-1.1149345282115979,1.0,0.0
