Date,GT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-03,1.0,-0.0,-0.6426115680194148,-0.0,-0.7595051907779425,-0.9685182688418498,0.0
2018-12-04,1.0,-0.0,-0.6422407981663745,-0.0,-0.759370365376837,-0.9690238640959957,0.0
2018-12-06,1.0,-0.0,-0.5836894352771022,-0.0,-0.754289658799553,-0.949115771481165,0.0
2018-12-07,1.0,-0.0,-0.5841176857763444,-0.0,-0.7540643717501481,-0.9528072138484828,0.0
2018-12-10,1.0,-0.0,-0.5790417209908735,-0.0,-0.7441329856584094,-0.9362777053455019,0.0
2018-12-11,1.0,-0.0,-0.5828649849692852,-0.0,-0.738302182721213,-0.9463468827604236,0.0
2018-12-12,1.0,-0.0,-0.5834586466165413,-0.0,-0.7403072899640405,-0.9452762340634193,0.0
2018-12-13,1.0,-0.0,-0.5813026719801397,-0.0,-0.741458156399033,-0.9436858953420003,0.0
2018-12-14,1.0,-0.0,-0.5918688009427477,-0.0,-0.7372745425382173,-0.9442534943860683,0.0
2018-12-17,1.0,-0.0,-0.5887636779356524,-0.0,-0.7303609341825903,-0.9472480810060427,0.0
2018-12-18,1.0,-0.0,-0.5739737141002759,-0.0,-0.7220184974849911,-0.949148142138569,0.0
2018-12-19,1.0,-0.0,-0.574094508633,-0.0,-0.7220563416850578,-0.9493379202907958,0.0
2018-12-20,1.0,-0.0,-0.5610827572840622,-0.0,-0.7260158924995154,-0.9430518767362231,0.0
2018-12-21,1.0,-0.0,-0.5613160518444666,-0.0,-0.7291030135400252,-0.925738912295372,0.0
2018-12-24,1.0,-0.0,-0.5439953958306689,-0.0,-0.7194654047832204,-0.9338790126614658,0.0
2018-12-26,1.0,-0.0,-0.5458670474377281,-0.0,-0.7021418372203713,-0.9250832936696812,0.0
2018-12-27,1.0,-0.0,-0.5148874588170089,-0.0,-0.6464574929950426,-0.9177879730270653,0.0
2018-12-28,1.0,-0.0,-0.5171384615384615,-0.0,-0.6445538461538461,-0.9152307692307692,0.0
2018-12-31,1.0,-0.0,-0.5195764590002463,-0.0,-0.6440531888697365,-0.9144299433637035,0.0
2019-01-02,1.0,-0.0,-0.518496878747809,-0.0,-0.6416556474676344,-0.9149420338878811,0.0
2019-01-03,1.0,-0.0,-0.5186825352892334,-0.0,-0.6414490881692653,-0.9151828274441062,0.0
2019-01-04,1.0,-0.0,-0.5187224669603524,-0.0,-0.6236845325501713,-0.9168502202643173,0.0
2019-01-07,1.0,-0.0,-0.5005889993052829,-0.0,-0.6152777358262603,-0.9046425227293322,0.0
2019-01-08,1.0,-0.0,-0.48411333393681544,-0.0,-0.630125826016113,-0.9031411242871369,0.0
2019-01-09,1.0,-0.0,-0.4758647703989393,-0.0,-0.6296251657225503,-0.9076774737857056,0.0
2019-01-10,1.0,-0.0,-0.4796050843875487,-0.0,-0.6293590169378944,-0.9102382174451256,0.0
2019-01-11,1.0,-0.0,-0.4721777240441288,-0.0,-0.6323711651805954,-0.9179688680670999,0.0
2019-01-14,1.0,-0.0,-0.47808849343260096,-0.0,-0.6410326251437565,-0.9073603292778888,0.0
2019-01-15,1.0,-0.0,-0.4703068344556507,-0.0,-0.6492580517383223,-0.9274505621743502,0.0
2019-01-16,1.0,-0.0,-0.5474554792236377,-0.0,-0.693123457613553,-1.0943106783165477,0.0
2019-01-17,1.0,-0.0,-0.5588461667168625,-0.0,-0.6932369574674565,-1.0943011076531808,0.0
2019-01-18,1.0,-0.0,-0.5612307067424859,-0.0,-0.7033238559436773,-1.1202274573517466,0.0
2019-01-22,1.0,-0.0,-0.46244557951390075,-0.0,-0.6406362483288196,-1.3249802886428301,0.0
2019-01-23,1.0,-0.0,-0.4314480104460175,-0.0,-0.6489588344443681,-1.3557831076901932,0.0
2019-01-24,1.0,-0.0,-0.43392850999415145,-0.0,-0.6508067568032477,-1.3555922523824269,0.0
2019-01-25,1.0,-0.0,-0.3454971082346461,-0.0,-0.5645483337923437,-1.5325323602313412,0.0
2019-01-28,1.0,-0.0,-0.3144610952985152,-0.0,-0.5950756146908542,-1.519666678097459,0.0
2019-01-29,1.0,-0.0,-0.2991026919242273,-0.0,-0.5963832640011002,-1.5424760202152163,0.0
2019-01-30,1.0,-0.0,-0.2901323458821916,-0.0,-0.5834533360762532,-1.5550641157512173,0.0
2019-01-31,1.0,-0.0,-0.30203647103265907,-0.0,-0.5569902812596587,-1.575157113911879,0.0
2019-02-01,1.0,-0.0,-0.3012238723872387,-0.0,-0.5619499449944994,-1.5747043454345433,0.0
2019-02-04,1.0,-0.0,-0.30703111569537567,-0.0,-0.5665119477393845,-1.5646897025958397,0.0
2019-02-05,1.0,-0.0,-0.3011177987962167,-0.0,-0.5618572656921754,-1.5764058469475495,0.0
2019-02-06,1.0,-0.0,-0.3004471964224286,-0.0,-0.5628482972136222,-1.576642586859305,0.0
2019-02-07,1.0,-0.0,-0.30094949772946195,-0.0,-0.5658112013210403,-1.5734484656667125,0.0
2019-02-08,1.0,-0.0,-0.2974371356627919,-0.0,-0.5757303990893726,-1.5761443206512367,0.0
2019-02-11,1.0,-0.0,-0.29410280441208275,-0.0,-0.6048590584673059,-1.7056809170211231,0.0
2019-02-12,1.0,-0.0,-0.30105194664353113,-0.0,-0.6197447854534939,-1.6941401872537325,0.0
2019-02-13,1.0,-0.0,-0.3136120352958195,-0.0,-0.6224866194127008,-1.6802762910458557,0.0
2019-02-14,1.0,-0.0,-0.30937805629007137,-0.0,-0.6383888144311226,-1.6745390661788677,0.0
2019-02-15,1.0,-0.0,-0.32837877030162416,-0.0,-0.6297853828306266,-1.6671621229698377,0.0
2019-02-19,1.0,-0.0,-0.31620524713726633,-0.0,-0.6417234381794463,-1.6657848963617916,0.0
2019-02-20,1.0,-0.0,-0.31820324112678094,-0.0,-0.6397781242069389,-1.6674763441250045,0.0
2019-02-21,1.0,-0.0,-0.32178145887823306,-0.0,-0.640111886079628,-1.6707352513804126,0.0
2019-02-22,1.0,-0.0,-0.321918803108432,-0.0,-0.6395163047425375,-1.6698743554361244,0.0
2019-02-25,1.0,-0.0,-0.31969934688218343,-0.0,-0.653117816616193,-1.6758857226256068,0.0
2019-02-26,1.0,-0.0,-0.3169171965158587,-0.0,-0.6652945716490867,-1.6930427432099673,0.0
2019-02-27,1.0,-0.0,-0.3224941211052322,-0.0,-0.6586566725455614,-1.6931584362139918,0.0
2019-02-28,1.0,-0.0,-0.3265801375151671,-0.0,-0.6628304592418283,-1.6874655292863185,0.0
2019-03-01,1.0,-0.0,-0.32981578850608523,-0.0,-0.6671324043092988,-1.6799279332279298,0.0
2019-03-04,1.0,-0.0,-0.3196137465119695,-0.0,-0.6681597885152005,-1.6838742840358352,0.0
2019-03-05,1.0,-0.0,-0.3100655327295487,-0.0,-0.6934320005890583,-1.67811648626758,0.0
2019-03-06,1.0,-0.0,-0.3125806808542028,-0.0,-0.6902961678899421,-1.685390771954413,0.0
2019-03-07,1.0,-0.0,-0.33142751067384446,-0.0,-0.6761462780768518,-1.7051048821236312,0.0
2019-03-08,1.0,-0.0,-0.31299883838573084,-0.0,-0.694907632929891,-1.7391988608685878,0.0
2019-03-11,1.0,-0.0,-0.314117870001895,-0.0,-0.7099109342429412,-1.765965510706841,0.0
2019-03-12,1.0,-0.0,-0.25758909772996974,-0.0,-0.7355587030586073,-1.834896451402978,0.0
2019-03-13,1.0,-0.0,-0.27802587003387746,-0.0,-0.7506159531875577,-1.821065599014475,0.0
2019-03-14,1.0,-0.0,-0.2838518632465485,-0.0,-0.7429527362227436,-1.8189055109025882,0.0
2019-03-15,1.0,-0.0,-0.27465658280598854,-0.0,-0.7488810001543448,-1.835082574471369,0.0
2019-03-18,1.0,-0.0,-0.29616194710975896,-0.0,-0.7635931039862703,-1.8407052032139792,0.0
2019-03-19,1.0,-0.0,-0.29543675641828426,-0.0,-0.7720335003130869,-1.8461177207263617,0.0
2019-03-20,1.0,-0.0,-0.2934966050472938,-0.0,-0.7749911691981631,-1.856273794104949,0.0
2019-03-21,1.0,-0.0,-0.2913938443442462,-0.0,-0.8010586159576554,-1.8283473828661048,0.0
2019-03-22,1.0,-0.0,-0.29283993523162594,-0.0,-0.8352750681252715,-1.8211760988902492,0.0
2019-03-25,1.0,-0.0,-0.2513404563422175,-0.0,-0.8430981174905091,-1.8192634339164806,0.0
2019-03-26,1.0,-0.0,-0.26626240352811464,-0.0,-0.8451724681052133,-1.8261931012757915,0.0
2019-03-27,1.0,-0.0,-0.25939805135892074,-0.0,-0.8502228708926669,-1.834996647075066,0.0
2019-03-28,1.0,-0.0,-0.25566700892504546,-0.0,-0.8442856014532818,-1.8491825290261432,0.0
2019-03-29,1.0,-0.0,-0.25100671140939596,-0.0,-0.8423608369522305,-1.8545598105013816,0.0
2019-04-01,1.0,-0.0,-0.2554032162471848,-0.0,-0.842704176379944,-1.8530562250582798,0.0
2019-04-02,1.0,-0.0,-0.26895058082299667,-0.0,-0.8560346524906477,-1.8127977948415042,0.0
2019-04-03,1.0,-0.0,-0.271370207416719,-0.0,-0.847894406033941,-1.8090823381521055,0.0
2019-04-04,1.0,-0.0,-0.2716078523938786,-0.0,-0.8431094850308823,-1.8193477320114873,0.0
2019-04-05,1.0,-0.0,-0.26206624605678236,-0.0,-0.8459384858044164,-1.8352129337539433,0.0
2019-04-08,1.0,-0.0,-0.2563647828485851,-0.0,-0.848821628438559,-1.8358556002206983,0.0
2019-04-09,1.0,-0.0,-0.24441809918988344,-0.0,-0.880102746492788,-1.8272673384706581,0.0
2019-04-10,1.0,-0.0,-0.19953443258971873,-0.0,-0.8398836081474298,-1.840349175557711,0.0
2019-04-11,1.0,-0.0,-0.20170255772370366,-0.0,-0.8564098577314778,-1.8290056751924124,0.0
2019-04-12,1.0,-0.0,-0.20287602020987178,-0.0,-0.8552662261951031,-1.8284104158569765,0.0
2019-04-15,1.0,-0.0,-0.20226644339732855,-0.0,-0.8579773355660266,-1.8339499201682308,0.0
2019-04-16,1.0,-0.0,-0.19676791277258568,-0.0,-0.8634735202492212,-1.8338785046728976,0.0
2019-04-17,1.0,-0.0,-0.1820519814518957,-0.0,-0.8777617581732454,-1.8368468222733114,0.0
2019-04-18,1.0,-0.0,-0.17072028108530157,-0.0,-0.8813976185828616,-1.8518836619168457,0.0
2019-04-22,1.0,-0.0,-0.17280419963958318,-0.0,-0.8902295698503487,-1.854540468541879,0.0
2019-04-23,1.0,-0.0,-0.1791185112634672,-0.0,-0.8895592556317338,-1.8490499510284037,0.0
2019-04-24,1.0,-0.0,-0.15864932623002193,-0.0,-0.8898856157944218,-1.8687715449702287,0.0
2019-04-25,1.0,-0.0,-0.16251520025104932,-0.0,-0.8964421605931041,-1.863688071235241,0.0
2019-04-26,1.0,-0.0,-0.1634513378649169,-0.0,-0.8943459981926053,-1.8712820714313778,0.0
2019-04-29,1.0,-0.0,-0.14545311516677153,-0.0,-0.8947451227186909,-1.893053807426054,0.0
2019-04-30,1.0,-0.0,-0.13915437561455263,-0.0,-0.8976204523107179,-1.8963618485742382,0.0
2019-05-01,1.0,-0.0,-0.1264946507237256,-0.0,-0.9199181875393329,-1.88687853996224,0.0
2019-05-02,1.0,-0.0,-0.126504360178353,-0.0,-0.9329597916584462,-1.8863986110563076,0.0
2019-05-03,1.0,-0.0,-0.1216931216931217,-0.0,-0.9372581536760641,-1.8895601358287926,0.0
2019-05-06,1.0,-0.0,-0.09360712596563141,-0.0,-0.9434415891533975,-1.9043039571180829,0.0
2019-05-07,1.0,-0.0,-0.09098076316619362,-0.0,-0.9392147587511825,-1.9117786187322612,0.0
2019-05-08,1.0,-0.0,-0.10680106683401318,-0.0,-0.9386962660809538,-1.8766865390649512,0.0
2019-05-09,1.0,-0.0,-0.10699878588493322,-0.0,-0.9445423569498296,-1.864959072572749,0.0
2019-05-10,1.0,-0.0,-0.10650725205801646,-0.0,-0.9460995687965504,-1.8673853390827129,0.0
2019-05-13,1.0,-0.0,-0.10381721272926792,-0.0,-0.9430553378272457,-1.8722370277472957,0.0
2019-05-14,1.0,-0.0,-0.08061019049094006,-0.0,-0.947886015177327,-1.8432708688245314,0.0
2019-05-15,1.0,-0.0,-0.08654703306073407,-0.0,-0.9672493314212627,-1.8220611604201384,0.0
2019-05-16,1.0,-0.0,-0.08857519584270535,-0.0,-0.9672302799968976,-1.8223066780423487,0.0
2019-05-17,1.0,-0.0,-0.07955480659952188,-0.0,-0.9543441627150526,-1.8850570208096562,0.0
2019-05-20,1.0,-0.0,-0.07757133897773595,-0.0,-0.9542568203198495,-1.887895892129194,0.0
2019-05-21,1.0,-0.0,-0.07918072667346779,-0.0,-0.9542886290512439,-1.890253472494703,0.0
2019-05-22,1.0,-0.0,-0.07003448816428907,-0.0,-0.9633563254428594,-1.8857187646966609,0.0
2019-05-23,1.0,-0.0,-0.07681153740643493,-0.0,-0.9603401653799427,-1.8817650977779519,0.0
2019-05-24,1.0,-0.0,-0.058241801196106786,-0.0,-0.9569636086463668,-1.8936403080170425,0.0
2019-05-28,1.0,-0.0,-0.05703005902357034,-0.0,-0.9572763163037955,-1.8945393425321502,0.0
2019-05-29,1.0,-0.0,-0.06269983623177103,-0.0,-0.9538719488419245,-1.8826717616782342,0.0
2019-05-30,1.0,-0.0,-0.05880977434818192,-0.0,-0.9504267508476558,-1.8880704626057134,0.0
2019-05-31,1.0,-0.0,-0.06430077301475755,-0.0,-0.9412040290466152,-1.898610135082377,0.0
2019-06-03,1.0,-0.0,-0.06532643776490259,-0.0,-0.940506279892678,-1.8826846055138624,0.0
2019-06-04,1.0,-0.0,-0.057366820060837695,-0.0,-0.9208720068637393,-1.9216129787068092,0.0
2019-06-05,1.0,-0.0,-0.05208936219469846,-0.0,-0.9307018559246826,-1.875718640274723,0.0
2019-06-06,1.0,-0.0,-0.05472156832477906,-0.0,-0.9307297495465595,-1.8735769690888742,0.0
2019-06-07,1.0,-0.0,-0.060206997760098864,-0.0,-0.9350428670734533,-1.8666486444736232,0.0
2019-06-10,1.0,-0.0,-0.06199845679012347,-0.0,-0.9286651234567902,-1.8673225308641976,0.0
2019-06-11,1.0,-0.0,-0.06486319129997291,-0.0,-0.9398970548395835,-1.8653198653198653,0.0
2019-06-12,1.0,-0.0,-0.0671569576156377,-0.0,-0.9378749758080123,-1.8656860847687244,0.0
2019-06-13,1.0,-0.0,-0.09374152296066654,-0.0,-0.9396241038558418,-1.8418523541949234,0.0
2019-06-14,1.0,-0.0,-0.08745173745173745,-0.0,-0.9593822393822394,-1.8141698841698841,0.0
2019-06-17,1.0,-0.0,-0.08365165721341204,-0.0,-0.967280163599182,-1.8075394528687732,0.0
2019-06-18,1.0,-0.0,-0.08631733292174719,-0.0,-0.9667386942429387,-1.8055641302670165,0.0
2019-06-19,1.0,-0.0,-0.07936996957677052,-0.0,-0.979165864366311,-1.7925058728386027,0.0
2019-06-20,1.0,-0.0,-0.08065634388721978,-0.0,-0.9796240659425314,-1.7914644480394422,0.0
2019-06-21,1.0,-0.0,-0.08708882212464371,-0.0,-0.9758108004005854,-1.7889222710114783,0.0
2019-06-24,1.0,-0.0,-0.06957159964460927,-0.0,-0.9818055394599606,-1.811565650712713,0.0
2019-06-25,1.0,-0.0,-0.06561811647408895,-0.0,-0.9836534374154654,-1.8151254009351934,0.0
2019-06-26,1.0,-0.0,-0.06396225685448007,-0.0,-0.9643837735411269,-1.8388182064271628,0.0
2019-06-27,1.0,-0.0,-0.05274163568773234,-0.0,-0.9695244733581163,-1.8501006815365548,0.0
2019-06-28,1.0,-0.0,-0.03459058796278423,-0.0,-0.9772613210825001,-1.8487047832297419,0.0
2019-07-01,1.0,-0.0,-0.023984884124474606,-0.0,-0.9929047931207342,-1.8392010180079434,0.0
2019-07-02,1.0,-0.0,-0.03237589879647787,-0.0,-0.9770446418272003,-1.8356980812858075,0.0
2019-07-03,1.0,-0.0,-0.042468812567380256,-0.0,-0.9669259202217774,-1.8409440936393038,0.0
2019-07-05,1.0,-0.0,-0.03856961391893452,-0.0,-0.9653566342045498,-1.8453366180376456,0.0
2019-07-08,1.0,-0.0,-0.04239017441188927,-0.0,-0.9628075308974704,-1.84495437569784,0.0
2019-07-09,1.0,-0.0,-0.04086427360961331,-0.0,-0.962101371129256,-1.8485210291172394,0.0
2019-07-10,1.0,-0.0,-0.03984892862648374,-0.0,-0.960844766455989,-1.8531678742099584,0.0
2019-07-11,1.0,-0.0,-0.03377465549851392,-0.0,-0.9751804531593776,-1.8510441193499825,0.0
2019-07-12,1.0,-0.0,-0.05921508272412466,-0.0,-0.9402847248941899,-1.8481338976529431,0.0
2019-07-15,1.0,-0.0,-0.19241162722757818,-0.0,-0.7515337423312884,-1.7078586035641252,0.0
2019-07-16,1.0,-0.0,-0.21443567653659595,-0.0,-0.7598276985448491,-1.645515094476218,0.0
2019-07-17,1.0,-0.0,-0.21797516921851812,-0.0,-0.7568682810294277,-1.6448039960907805,0.0
2019-07-18,1.0,-0.0,-0.21737715587373904,-0.0,-0.7524677296886865,-1.6458401128105,0.0
2019-07-19,1.0,-0.0,-0.2186007813630444,-0.0,-0.7594776443351179,-1.6393069020402258,0.0
2019-07-22,1.0,-0.0,-0.21555716353111434,-0.0,-0.7507597684515196,-1.6516280752532564,0.0
2019-07-23,1.0,-0.0,-0.21354204323620854,-0.0,-0.7495842672257972,-1.651977441978165,0.0
2019-07-24,1.0,-0.0,-0.20931163772705763,-0.0,-0.7601834662007206,-1.67074369334935,0.0
2019-07-25,1.0,-0.0,-0.19446766747846314,-0.0,-0.7765621024317545,-1.6638799025844206,0.0
2019-07-26,1.0,-0.0,-0.2018120707292123,-0.0,-0.77900774514102,-1.6725485897997954,0.0
2019-07-29,1.0,-0.0,-0.15575595635715878,-0.0,-0.8180063831366438,-1.7374007273806875,0.0
2019-07-30,1.0,-0.0,-0.1663699087469397,-0.0,-0.8192744268862676,-1.7238296609540769,0.0
2019-07-31,1.0,-0.0,-0.19217491369390102,-0.0,-0.8075652399866364,-1.712350124355024,0.0
2019-08-01,1.0,-0.0,-0.21234934173929168,-0.0,-0.7995549786760616,-1.6966067124049695,0.0
2019-08-02,1.0,-0.0,-0.2077651866988668,-0.0,-0.7945755155117964,-1.7130596321753668,0.0
2019-08-05,1.0,-0.0,-0.2090780458742925,-0.0,-0.7965445338099493,-1.7179401251117068,0.0
2019-08-06,1.0,-0.0,-0.2127028313981173,-0.0,-0.7494230980550164,-1.700743562506868,0.0
2019-08-07,1.0,-0.0,-0.2119783673171088,-0.0,-0.7361324270993203,-1.706058612877293,0.0
2019-08-08,1.0,-0.0,-0.22733875653689717,-0.0,-0.7201118535735038,-1.684158919233004,0.0
2019-08-09,1.0,-0.0,-0.21055483311660167,-0.0,-0.6972980783123827,-1.7043418581129897,0.0
2019-08-12,1.0,-0.0,-0.20696499458679177,-0.0,-0.7040779501984843,-1.6977625405990615,0.0
2019-08-13,1.0,-0.0,-0.21164268025697164,-0.0,-0.6855686753041669,-1.6917776262426876,0.0
2019-08-14,1.0,-0.0,-0.22292150902914357,-0.0,-0.6643304130162703,-1.6886822814232074,0.0
2019-08-15,1.0,-0.0,-0.2430734479229167,-0.0,-0.6514664878410333,-1.6349133519217873,0.0
2019-08-16,1.0,-0.0,-0.24968233799237607,-0.0,-0.6443597345757447,-1.6355357899195255,0.0
2019-08-19,1.0,-0.0,-0.27539947322212466,-0.0,-0.6162598770851624,-1.6201931518876207,0.0
2019-08-20,1.0,-0.0,-0.27999019298798644,-0.0,-0.6129032258064516,-1.6096458968162235,0.0
2019-08-21,1.0,-0.0,-0.2891262270150698,-0.0,-0.5979883865615927,-1.5692658647863955,0.0
2019-08-22,1.0,-0.0,-0.2920189089403402,-0.0,-0.5866947310306752,-1.5718574238294054,0.0
2019-08-23,1.0,-0.0,-0.28198577642753575,-0.0,-0.5848235862735621,-1.5855140509562937,0.0
2019-08-26,1.0,-0.0,-0.2746580027359781,-0.0,-0.5733926128590972,-1.571922024623803,0.0
2019-08-27,1.0,-0.0,-0.2699935146943373,-0.0,-0.5670546472335051,-1.5763047410997713,0.0
2019-08-28,1.0,-0.0,-0.2718022263197432,-0.0,-0.5631701154135081,-1.5795943454210202,0.0
2019-08-29,1.0,-0.0,-0.2753029527223076,-0.0,-0.5603003925584571,-1.5779484553678103,0.0
2019-08-30,1.0,-0.0,-0.2665531914893617,-0.0,-0.5643914893617021,-1.5733446808510638,0.0
2019-09-03,1.0,-0.0,-0.287000849617672,-0.0,-0.5625828377230246,-1.5488870008496176,0.0
2019-09-04,1.0,-0.0,-0.3095881970355664,-0.0,-0.5696094204634923,-1.5439359189401978,0.0
2019-09-05,1.0,-0.0,-0.30393235253677986,-0.0,-0.574694073972226,-1.5587102983638113,0.0
2019-09-06,1.0,-0.0,-0.3113457383789811,-0.0,-0.5777057634678374,-1.59551188236114,0.0
2019-09-09,1.0,-0.0,-0.3191370717596626,-0.0,-0.5785383194507371,-1.587495207890426,0.0
2019-09-10,1.0,-0.0,-0.3370691775287215,-0.0,-0.5186733654217757,-1.6576256894916208,0.0
2019-09-11,1.0,-0.0,-0.3266268026732325,-0.0,-0.5701371790362294,-1.6206472036581077,0.0
2019-09-12,1.0,-0.0,-0.3831418991224942,-0.0,-0.5691660126988657,-1.6147891845616038,0.0
2019-09-13,1.0,-0.0,-0.3818856877655206,-0.0,-0.5786298239977151,-1.6094748491663988,0.0
2019-09-16,1.0,-0.0,-0.37978795559204653,-0.0,-0.5808017706065042,-1.6091814514689609,0.0
2019-09-17,1.0,-0.0,-0.3815765974925885,-0.0,-0.5786334250098225,-1.6115655248776655,0.0
2019-09-18,1.0,-0.0,-0.38143887975994856,-0.0,-0.5753375723369293,-1.6154175894834606,0.0
2019-09-19,1.0,-0.0,-0.384043731465933,-0.0,-0.5719032477044552,-1.6168852049019256,0.0
2019-09-20,1.0,-0.0,-0.38029733118395126,-0.0,-0.5885724520866917,-1.613433637829124,0.0
2019-09-23,1.0,-0.0,-0.37892408675799083,-0.0,-0.5735587899543378,-1.6149043949771689,0.0
