Date,IWF,IWM,MTUM,SPY,TRIP,VLUE,VXX
2018-12-07,-0.5093863827402634,-1.3790417483889046,-0.0,-1.4550854581115158,1.0,-1.2603530400672458,0.0
2018-12-10,-0.46934940025427013,-1.37731468686087,-0.0,-1.448786689514123,1.0,-1.2321043612846168,0.0
2018-12-11,-0.46580038706110033,-1.379264583909317,-0.0,-1.4477743986729332,1.0,-1.2366602156483273,0.0
2018-12-12,-0.46769911504424777,-1.379203539823009,-0.0,-1.4486725663716815,1.0,-1.2353429203539823,0.0
2018-12-13,-0.46697227438418204,-1.372528443609853,-0.0,-1.4518943996465261,1.0,-1.2316359217938806,0.0
2018-12-14,-0.4689708480565371,-1.369202738515901,-0.0,-1.45196554770318,1.0,-1.2310622791519434,0.0
2018-12-17,-0.44219144960984724,-1.3676228156940322,-0.0,-1.4330146169908782,1.0,-1.2522804703813606,0.0
2018-12-18,-0.4276061250068116,-1.3509345539752602,-0.0,-1.4233011824968664,1.0,-1.2474524549070896,0.0
2018-12-19,-0.4287504768132527,-1.350607596316277,-0.0,-1.422756253065228,1.0,-1.2471799901912701,0.0
2018-12-20,-0.42578061583419013,-1.3278315926186481,-0.0,-1.4227501488175764,1.0,-1.2352400021646193,0.0
2018-12-21,-0.4178358329301725,-1.324248777078966,-0.0,-1.421383647798742,1.0,-1.2120088157824007,0.0
2018-12-24,-0.3964818763326226,-1.29909381663113,-0.0,-1.4119402985074627,1.0,-1.2230277185501066,0.0
2018-12-26,-0.39431344622039355,-1.3105976684074485,-0.0,-1.3727383024740203,1.0,-1.1974468534050748,0.0
2018-12-27,-0.3059418457648546,-1.2575474083438685,-0.0,-1.2770670037926675,1.0,-1.216283185840708,0.0
2018-12-28,-0.3012176021825898,-1.262011822361441,-0.0,-1.2759056232001211,1.0,-1.2131561663214268,0.0
2018-12-31,-0.3040489309002679,-1.2586564221806602,-0.0,-1.277157155133195,1.0,-1.214982560784512,0.0
2019-01-02,-0.2989144155516284,-1.258116637212825,-0.0,-1.2749305730876042,1.0,-1.2172683665740973,0.0
2019-01-03,-0.30728089207326303,-1.2546041677178466,-0.0,-1.279933397245068,1.0,-1.2038952520308794,0.0
2019-01-04,-0.28925038911482653,-1.2560626600391624,-0.0,-1.2711753778179444,1.0,-1.2043480443841943,0.0
2019-01-07,-0.2621840490797546,-1.2133496932515337,-0.0,-1.2589447852760738,1.0,-1.1734478527607362,0.0
2019-01-08,-0.2649045521292217,-1.1974057758198726,-0.0,-1.2640234948604994,1.0,-1.1683798335780713,0.0
2019-01-09,-0.2634563676362747,-1.1920312881935955,-0.0,-1.2632119286238084,1.0,-1.1700317770716204,0.0
2019-01-10,-0.26461824043769233,-1.1882174783840556,-0.0,-1.2643739924771629,1.0,-1.167700649699575,0.0
2019-01-11,-0.2664806929966231,-1.1709978955611022,-0.0,-1.2714726178241078,1.0,-1.1850927421328243,0.0
2019-01-14,-0.2850763115277028,-1.1766206998086077,-0.0,-1.2775678461009963,1.0,-1.168228885508171,0.0
2019-01-15,-0.28633086468193636,-1.170925499043602,-0.0,-1.2772082985923783,1.0,-1.1700917161214381,0.0
2019-01-16,-0.27638412542871144,-1.1710436060754532,-0.0,-1.2730524252817246,1.0,-1.179078882900539,0.0
2019-01-17,-0.27881459710996814,-1.1667891256429097,-0.0,-1.2735733529267697,1.0,-1.1791329904481997,0.0
2019-01-18,-0.28241151533076997,-1.1566104702750666,-0.0,-1.2753623188405796,1.0,-1.2150744355713299,0.0
2019-01-22,-0.0,-1.206437789625791,-0.0,-1.5419801684189547,1.0,-1.2343415217499625,0.0
2019-01-23,-0.0,-1.2151283162405506,-0.0,-1.4819201694833646,1.0,-1.1178198276277143,0.0
2019-01-24,-0.0,-1.2100346687211094,-0.0,-1.489358628659476,1.0,-1.1156587057010785,0.0
2019-01-25,-0.0,-1.1508327584507736,-0.0,-1.6211688183699615,1.0,-1.1555139450083767,0.0
2019-01-28,-0.0,-1.0921187308085978,-0.0,-1.6562850319247455,1.0,-1.125603158356485,0.0
2019-01-29,-0.0,-1.0582736965094202,-0.0,-1.6634535806435908,1.0,-1.1465848790224429,0.0
2019-01-30,-0.0,-1.0557164928543838,-0.0,-1.6516029354963306,1.0,-1.1207995365005794,0.0
2019-01-31,-0.0,-1.0733594467817593,-0.0,-1.6111030514048068,1.0,-1.151312926156971,0.0
2019-02-01,-0.0,-1.0713526056269942,-0.0,-1.6074156434303393,1.0,-1.1554674659189792,0.0
2019-02-04,-0.0,-1.0657233919258258,-0.0,-1.6078327216534676,1.0,-1.1554954606915202,0.0
2019-02-05,-0.0,-1.0502561128829613,-0.0,-1.6020102445153184,1.0,-1.1800521890403015,0.0
2019-02-06,-0.0,-1.0467339609822381,-0.0,-1.6231680093176746,1.0,-1.1830534795690575,0.0
2019-02-07,-0.0,-1.043554175962751,-0.0,-1.6297410030070811,1.0,-1.1768357745659133,0.0
2019-02-08,-0.0,-1.0425294060464663,-0.0,-1.6448916107708758,1.0,-1.173082531350248,0.0
2019-02-11,-0.0,-1.0103843167701863,-0.0,-1.651300465838509,1.0,-1.1907511645962732,0.0
2019-02-12,-0.0,-1.0098086821404293,-0.0,-1.6517432261823832,1.0,-1.1942313295134503,0.0
2019-02-13,-0.0,-1.036129407206509,-0.0,-1.6341534289035258,1.0,-1.1728012398295233,0.0
2019-02-14,-0.0,-1.0323199527744984,-0.0,-1.6996261314443133,1.0,-1.187426210153483,0.0
2019-02-15,-0.0,-1.0726485209430527,-0.0,-1.67962789781956,1.0,-1.1697100949943398,0.0
2019-02-19,-0.0,-1.0495258684223456,-0.0,-1.6956713997936421,1.0,-1.1681324620449074,0.0
2019-02-20,-0.0,-1.057970301897925,-0.0,-1.6961844822499754,1.0,-1.1627495328940898,0.0
2019-02-21,-0.0,-1.054526647620924,-0.0,-1.7037237710570385,1.0,-1.1673234164121762,0.0
2019-02-22,-0.0,-1.0479826592442978,-0.0,-1.710527612197645,1.0,-1.1678900438445243,0.0
2019-02-25,-0.0,-1.043392212161694,-0.0,-1.724407500865865,1.0,-1.1799515115531145,0.0
2019-02-26,-0.0,-1.0533505538721375,-0.0,-1.7361283592469325,1.0,-1.1779842034672892,0.0
2019-02-27,-0.0,-1.0481724274930473,-0.0,-1.7373361144219306,1.0,-1.1807707588398886,0.0
2019-02-28,-0.0,-1.0421972164643174,-0.0,-1.721991906030994,1.0,-1.1712071858651663,0.0
2019-03-01,-0.0,-1.042907223621192,-0.0,-1.7208314817557893,1.0,-1.1738014121364737,0.0
2019-03-04,-0.0,-1.032776349614396,-0.0,-1.7148507019972317,1.0,-1.1960154241645244,0.0
2019-03-05,-0.0,-1.0215613382899629,-0.0,-1.7346716232961585,1.0,-1.2003965303593556,0.0
2019-03-06,-0.0,-1.0141465103625662,-0.0,-1.7343324924568433,1.0,-1.197853291784142,0.0
2019-03-07,-0.0,-1.004394410704587,-0.0,-1.7426554090751987,1.0,-1.190490297733669,0.0
2019-03-08,-0.0,-0.9985014985014985,-0.0,-1.7901098901098902,1.0,-1.2063436563436565,0.0
2019-03-11,-0.0,-0.9953188704887501,-0.0,-1.783510343786178,1.0,-1.2546433784668043,0.0
2019-03-12,-0.0,-0.9569886999898198,-0.0,-1.817825511554515,1.0,-1.315331365163392,0.0
2019-03-13,-0.0,-0.9787375755712676,-0.0,-1.8212931652833284,1.0,-1.323496259862691,0.0
2019-03-14,-0.0,-0.9771656768380095,-0.0,-1.822240425967643,1.0,-1.3203972967438051,0.0
2019-03-15,-0.0,-0.9666204488265805,-0.0,-1.827504750166898,1.0,-1.341190366148,0.0
2019-03-18,-0.0,-0.9942355629414209,-0.0,-1.840673036975488,1.0,-1.358277939343581,0.0
2019-03-19,-0.0,-0.9960876369327073,-0.0,-1.846374543557642,1.0,-1.374021909233177,0.0
2019-03-20,-0.0,-1.0000522766480213,-0.0,-1.8476135710178265,1.0,-1.3799989544670397,0.0
2019-03-21,-0.0,-1.002563431859796,-0.0,-1.8889877059900604,1.0,-1.3399424535704947,0.0
2019-03-22,-0.0,-1.0016871408235355,-0.0,-1.9314599040438656,1.0,-1.339168028681394,0.0
2019-03-25,-0.0,-0.8799854401747178,-0.03686755758930892,-1.9541365503613957,1.0,-1.3289480526233686,0.0
2019-03-26,-0.0,-0.889441188781917,-0.054206781079949765,-1.9450606948514022,1.0,-1.3436584344914189,0.0
2019-03-27,-0.0,-0.877626764244642,-0.05927861996863565,-1.9513329848405647,1.0,-1.3391008886565605,0.0
2019-03-28,-0.0,-0.869599330473899,-0.07772779579453919,-1.9354534993200128,1.0,-1.3478920389162046,0.0
2019-03-29,-0.0,-0.864592050209205,-0.08436192468619245,-1.9322175732217572,1.0,-1.3489539748953974,0.0
2019-04-01,-0.0,-0.8765638904884049,-0.08140082709522065,-1.9327330785740457,1.0,-1.344029733549704,0.0
2019-04-02,-0.0,-0.8784291227704183,-0.12647334932721394,-1.9101387295295715,1.0,-1.300354646917701,0.0
2019-04-03,-0.0,-0.8788005215123859,-0.12683181225554108,-1.909986962190352,1.0,-1.2995045632333768,0.0
2019-04-04,-0.0,-0.8812036359837007,-0.11837843485529202,-1.911660223592101,1.0,-1.3128722181590218,0.0
2019-04-05,-0.0,-0.869522016525468,-0.1232611651500889,-1.9166928145591466,1.0,-1.320102499738521,0.0
2019-04-08,-0.0,-0.8555903866248694,-0.13672936259143156,-1.9185997910135841,1.0,-1.3137408568443052,0.0
2019-04-09,-0.0,-0.8459200251559142,-0.15145956710864208,-1.936586132802264,1.0,-1.3069021539751586,0.0
2019-04-10,-0.0,-0.7598858540562576,-0.18558907460252752,-1.8652670199755401,1.0,-1.2851100693028945,0.0
2019-04-11,-0.0,-0.7189035821046764,-0.23423012615899075,-1.870598368546385,1.0,-1.242944723108882,0.0
2019-04-12,-0.0,-0.7177537884547158,-0.23166590644164003,-1.8730931022249253,1.0,-1.245654046931225,0.0
2019-04-15,-0.0,-0.7260559796437658,-0.2359796437659033,-1.8629007633587786,1.0,-1.2641730279898218,0.0
2019-04-16,-0.0,-0.7273328584512059,-0.24025643634883484,-1.8591126488246668,1.0,-1.2613717309453547,0.0
2019-04-17,-0.0,-0.6882774026501497,-0.2692288165710514,-1.8656648220541197,1.0,-1.2537442250088846,0.0
2019-04-18,-0.0,-0.7012102105156107,-0.2762127529746771,-1.8588935218142988,1.0,-1.2486524966948032,0.0
2019-04-22,-0.0,-0.7011594054854692,-0.27233260125644826,-1.871239593441953,1.0,-1.262832626794014,0.0
2019-04-23,-0.0,-0.6963912000408351,-0.2708896942473585,-1.8726456025726097,1.0,-1.2644581695676587,0.0
2019-04-24,-0.0,-0.6987473266116713,-0.2777777777777778,-1.8565536205316224,1.0,-1.2590895203177515,0.0
2019-04-25,-0.0,-0.6300961783981616,-0.11554174823389225,-1.6064345901778874,1.0,-0.9035662609583794,0.0
2019-04-26,-0.0,-0.621758569299553,-0.12386629763678944,-1.6140089418777943,1.0,-0.8984032361081542,0.0
2019-04-29,-0.0,-0.618305661983823,-0.1221796509152831,-1.6147722435078755,1.0,-0.9019157088122605,0.0
2019-04-30,-0.0,-0.6111938710363908,-0.1255160672483507,-1.615364971270483,1.0,-0.9041923813577357,0.0
2019-05-01,-0.0,-0.610678247541193,-0.1288798058500447,-1.6159577638693745,1.0,-0.902158640950313,0.0
2019-05-02,-0.0,-0.6151454491247498,-0.12308871757740959,-1.6110566889560884,1.0,-0.9098769112824225,0.0
2019-05-03,-0.0,-0.6182708688245314,-0.12367972742759795,-1.6086882453151619,1.0,-0.9083049403747869,0.0
2019-05-06,-0.0,-0.6370155369643162,-0.11464913778384839,-1.6160150247567013,1.0,-0.9007170906607479,0.0
2019-05-07,-0.0,-0.6490545050055617,-0.12646530332848463,-1.60434671001968,1.0,-0.898391375032087,0.0
2019-05-08,-0.0,-0.6469064503800586,-0.161110875196399,-1.544566648265319,1.0,-0.8938383795490255,0.0
2019-05-09,-0.0,-0.6850855964865107,-0.12279286546562695,-1.6374473424755758,1.0,-1.036210450838039,0.0
2019-05-10,-0.0,-0.6832698768197089,-0.12559910414333705,-1.6409854423292274,1.0,-1.0294288913773797,0.0
2019-05-13,-0.0,-0.6905565303459755,-0.10712196877671301,-1.6517298780762137,1.0,-1.0496693210959644,0.0
2019-05-14,-0.0,-0.5962518275663462,-0.20632670240574189,-1.5973594435337382,1.0,-1.0305258960613177,0.0
2019-05-15,-0.0,-0.602226855343122,-0.21234973162400747,-1.604622277425365,1.0,-1.0167679545756998,0.0
2019-05-16,-0.0,-0.60577856197618,-0.2317600352889281,-1.5732245258050286,1.0,-1.0003970004411116,0.0
2019-05-17,-0.0,-0.6199719568837087,-0.20830777320129698,-1.5517044956620805,1.0,-1.001752694768206,0.0
2019-05-20,-0.0,-0.6270851624231782,-0.20083406496927128,-1.5586479367866548,1.0,-1.0032923617208078,0.0
2019-05-21,-0.0,-0.6176483468359973,-0.2039851105758704,-1.557039632143639,1.0,-1.0005693015108386,0.0
2019-05-22,-0.0,-0.603739865748409,-0.21789730625054485,-1.5445035306424897,1.0,-0.992677185947171,0.0
2019-05-23,-0.0,-0.590149631374602,-0.24272564673035818,-1.5641931684334511,1.0,-0.9654059241809536,0.0
2019-05-24,-0.0,-0.5652949364886027,-0.25478510527231596,-1.5628588828954235,1.0,-0.9671132764920828,0.0
2019-05-28,-0.0,-0.5511879424922904,-0.26377969856230726,-1.5631759544803023,1.0,-0.9653390088172698,0.0
2019-05-29,-0.0,-0.5472221019356516,-0.261854241545057,-1.5627246351708308,1.0,-0.9585588706534448,0.0
2019-05-30,-0.0,-0.5450069108500345,-0.2667156185210781,-1.5542501727712508,1.0,-0.9533517622667588,0.0
2019-05-31,-0.0,-0.5436809392265193,-0.26001381215469616,-1.5499827348066297,1.0,-0.9626640193370166,0.0
2019-06-03,-0.0,-0.5434735984214816,-0.2837043709518295,-1.541414661347746,1.0,-0.9208596062282847,0.0
2019-06-04,-0.0,-0.5324469225820287,-0.27716062620630494,-1.5433411966545143,1.0,-0.9361355350632641,0.0
2019-06-05,-0.0,-0.5250991598072248,-0.28907749392246346,-1.5341408282509488,1.0,-0.9165778137928092,0.0
2019-06-06,-0.0,-0.5486510676384094,-0.26936026936026936,-1.5115287900098027,1.0,-0.9324468311810084,0.0
2019-06-07,-0.0,-0.5659413192522249,-0.268279180683899,-1.4959332282928075,1.0,-0.9282459651662905,0.0
2019-06-10,-0.0,-0.5672181346489176,-0.25858035980096117,-1.493896993152724,1.0,-0.9332709564921532,0.0
2019-06-11,-0.0,-0.5668031737906322,-0.2860250831840287,-1.4838750959815716,1.0,-0.9291869294428804,0.0
2019-06-12,-0.0,-0.5629718087601825,-0.28366102273211924,-1.4848381456049815,1.0,-0.9334669680556148,0.0
2019-06-13,-0.0,-0.5804482390608324,-0.2980576307363927,-1.4671504802561364,1.0,-0.9232443970117395,0.0
2019-06-14,-0.0,-0.5796123964825408,-0.29945359856569626,-1.4677708528984887,1.0,-0.9219243575514385,0.0
2019-06-17,-0.0,-0.5807565999914701,-0.30055017699492476,-1.4691005245873672,1.0,-0.9145306435791359,0.0
2019-06-18,-0.0,-0.5826153714919389,-0.3008189030111746,-1.4679262987289943,1.0,-0.9137166254371748,0.0
2019-06-19,-0.0,-0.5689361702127661,-0.31727659574468087,-1.4638723404255318,1.0,-0.9052340425531915,0.0
2019-06-20,-0.0,-0.5759423503325942,-0.31911990448575817,-1.4623059866962307,1.0,-0.9067030530445164,0.0
2019-06-21,-0.0,-0.5871179784872802,-0.31577599453645216,-1.4504012292982755,1.0,-0.915101587843606,0.0
2019-06-24,-0.0,-0.560080507022953,-0.315947242206235,-1.4555498458376155,1.0,-0.9506680369989723,0.0
2019-06-25,-0.0,-0.5604541559554413,-0.31469580119965723,-1.4568551842330764,1.0,-0.9524850042844902,0.0
2019-06-26,-0.0,-0.5495665608102309,-0.30589648957171056,-1.4576002059909021,1.0,-0.9784138700540725,0.0
2019-06-27,-0.0,-0.5496691587178826,-0.3180372948354387,-1.4611583741514136,1.0,-0.9677751997937613,0.0
2019-06-28,-0.0,-0.593099268366596,-0.3054677691674964,-1.4533096670851553,1.0,-0.9773150352829127,0.0
2019-07-01,-0.0,-0.581125541125541,-0.31255411255411253,-1.4744155844155844,1.0,-0.9609090909090908,0.0
2019-07-02,-0.0,-0.5842482925564105,-0.30746952537390854,-1.4694389210685572,1.0,-0.961528486210772,0.0
2019-07-03,-0.0,-0.5769580071789993,-0.31354063054101977,-1.4748086320979112,1.0,-0.9593910824719977,0.0
2019-07-05,-0.0,-0.5739010038075459,-0.3082381446867428,-1.4757701626860507,1.0,-0.9688906195915542,0.0
2019-07-08,-0.0,-0.5803490235136188,-0.3032953708916122,-1.4760750010825792,1.0,-0.9705971506517127,0.0
2019-07-09,-0.0,-0.5875065206051121,-0.29886106764041037,-1.4897843853242916,1.0,-0.9709181011997914,0.0
2019-07-10,-0.0,-0.5744227507935817,-0.2962995173283472,-1.5041961995042832,1.0,-0.973474801061008,0.0
2019-07-11,-0.0,-0.5755348756305444,-0.2967037745694903,-1.503044007653505,1.0,-0.9733431901200209,0.0
2019-07-12,-0.0,-0.5771622385528546,-0.29603861373222595,-1.5006740009566464,1.0,-0.9745184154454929,0.0
2019-07-15,-0.0,-0.561370743571925,-0.2996872828353023,-1.5236275191104933,1.0,-0.9586084086170952,0.0
2019-07-16,-0.0,-0.5586152977457326,-0.33249359336315865,-1.516353212005386,1.0,-0.9360639360639361,0.0
2019-07-17,-0.0,-0.5817627856365615,-0.32147986942328616,-1.5169967355821545,1.0,-0.9322742110990206,0.0
2019-07-18,-0.0,-0.5809722766244505,-0.32014623318971147,-1.5196065630848241,1.0,-0.9314967141054098,0.0
2019-07-19,-0.0,-0.5912558444754327,-0.36305471249282256,-1.3112952177836108,1.0,-0.8358215076695923,0.0
2019-07-22,-0.0,-0.6194434258240639,-0.37489304486004155,-1.2881065884366214,1.0,-0.7920384631055698,0.0
2019-07-23,-0.0,-0.6208750916646297,-0.37211765664466717,-1.286686221787664,1.0,-0.7943045710095331,0.0
2019-07-24,-0.0,-0.6199632578077159,-0.3655439885690957,-1.2949173300673609,1.0,-0.8020412329046744,0.0
2019-07-25,-0.0,-0.6128742759239619,-0.3677898343803541,-1.3023578363384187,1.0,-0.7962388839030758,0.0
2019-07-26,-0.0,-0.6069578694073984,-0.36649129246706635,-1.306945633998124,1.0,-0.7981157469717363,0.0
2019-07-29,-0.0,-0.5991759138381201,-0.36835019582245426,-1.3048302872062663,1.0,-0.8072780678851175,0.0
2019-07-30,-0.0,-0.609616485403549,-0.3694087824024859,-1.3050944476244992,1.0,-0.8045220377790498,0.0
2019-07-31,-0.0,-0.5813963039014374,-0.3740041067761807,-1.3236139630390142,1.0,-0.8278028747433265,0.0
2019-08-01,-0.0,-0.6020186271694088,-0.36429655766627,-1.3224879990153038,1.0,-0.8140565379723465,0.0
2019-08-02,-0.0,-0.5910992616899098,-0.37707136997538965,-1.3189089417555373,1.0,-0.8146431501230518,0.0
2019-08-05,-0.0,-0.5873048395689054,-0.3662664426504938,-1.325738638691964,1.0,-0.8185059214031062,0.0
2019-08-06,-0.0,-0.5870004037141704,-0.3634638675817521,-1.2710536939846588,1.0,-0.8156237383932176,0.0
2019-08-07,-0.0,-0.6055481740951001,-0.3477070499657769,-1.2546603857148608,1.0,-0.8183758102830454,0.0
2019-08-08,-0.0,-0.606860371267151,-0.34350282485875705,-1.2607344632768362,1.0,-0.8244552058111381,0.0
2019-08-09,-0.0,-0.6010381458232739,-0.3404152583293095,-1.2550700144857558,1.0,-0.8273378400128762,0.0
2019-08-12,-0.0,-0.5967035175879397,-0.35288442211055276,-1.2589748743718594,1.0,-0.8115376884422111,0.0
2019-08-13,-0.0,-0.5798811785151355,-0.35076587317625185,-1.2802812916784545,1.0,-0.8306187608616579,0.0
2019-08-14,-0.0,-0.590899939601369,-0.34950674451379105,-1.2625327159251059,1.0,-0.8236359975840548,0.0
2019-08-15,-0.0,-0.6092415272756168,-0.35734435217926813,-1.2283364456275576,1.0,-0.7782192379514481,0.0
2019-08-16,-0.0,-0.6088217762765747,-0.3583548579376118,-1.2261076892509437,1.0,-0.7804887740909995,0.0
2019-08-19,-0.0,-0.5700214472952578,-0.37183255222813566,-1.2559377234093256,1.0,-0.773969338311224,0.0
2019-08-20,-0.0,-0.5670188768847203,-0.3830780798606988,-1.2424314377300247,1.0,-0.7648502117218725,0.0
2019-08-21,-0.0,-0.5713778549169658,-0.3487041931284762,-1.2550984182083547,1.0,-0.7694765492485502,0.0
2019-08-22,-0.0,-0.5729092772128951,-0.3466540553322298,-1.2554977536060534,1.0,-0.7659809253566643,0.0
2019-08-23,-0.0,-0.5722789450861355,-0.3484448298971104,-1.2559624709267947,1.0,-0.7654827137619742,0.0
2019-08-26,-0.0,-0.5621727237202031,-0.3495506057053536,-1.2470887065259868,1.0,-0.7489253614693239,0.0
2019-08-27,-0.0,-0.556215561374028,-0.34198288327015514,-1.2459259838211731,1.0,-0.7637656805658681,0.0
2019-08-28,-0.0,-0.5429899605453339,-0.353099730458221,-1.2545802570412907,1.0,-0.7557326458064768,0.0
2019-08-29,-0.0,-0.5236664455457135,-0.3527529558668592,-1.2557458930034728,1.0,-0.7699691731377063,0.0
