Date,BXS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-30,1.0,-0.0,-0.7213384676669764,-0.0,-0.43771079537909974,-0.49664055238348165,0.0
2018-12-03,1.0,-0.0,-0.7243697478991596,-0.0,-0.4425236761371215,-0.5008403361344538,0.0
2018-12-04,1.0,-0.0,-0.7281395658543082,-0.0,-0.4368091623385271,-0.4985217738713544,0.0
2018-12-06,1.0,-0.0,-0.7127701582120199,-0.0,-0.43112117303287967,-0.48858820122673546,0.0
2018-12-07,1.0,-0.0,-0.7139019829879124,-0.0,-0.43322887314670944,-0.48631922681905565,0.0
2018-12-10,1.0,-0.0,-0.7147894681851426,-0.0,-0.4262877442273535,-0.47098004388256187,0.0
2018-12-11,1.0,-0.0,-0.7191261703076238,-0.0,-0.41934384096929006,-0.48406808108887783,0.0
2018-12-12,1.0,-0.0,-0.7192623488365992,-0.0,-0.418929199129089,-0.4850607276829044,0.0
2018-12-13,1.0,-0.0,-0.7238430980505642,-0.0,-0.41858935571281997,-0.4883849412012312,0.0
2018-12-14,1.0,-0.0,-0.7330872660163458,-0.0,-0.41426311626680723,-0.4890851568679146,0.0
2018-12-17,1.0,-0.0,-0.732915492586838,-0.0,-0.41076554393911463,-0.48976904642772495,0.0
2018-12-18,1.0,-0.0,-0.7267533284411364,-0.0,-0.40507390711814656,-0.4890187650697138,0.0
2018-12-19,1.0,-0.0,-0.72795989606572,-0.0,-0.40686596152331955,-0.4897771712028555,0.0
2018-12-20,1.0,-0.0,-0.7300331247699668,-0.0,-0.40756611809243387,-0.4913507545086493,0.0
2018-12-21,1.0,-0.0,-0.7318235371121874,-0.0,-0.4090849587642361,-0.4772352402146878,0.0
2018-12-24,1.0,-0.0,-0.7195550808825444,-0.0,-0.40113053218369843,-0.48422725259840055,0.0
2018-12-26,1.0,-0.0,-0.7218489792742082,-0.0,-0.3926486991258333,-0.4794687556743016,0.0
2018-12-27,1.0,-0.0,-0.7044823280585072,-0.0,-0.36577223963509414,-0.47797059348164,0.0
2018-12-28,1.0,-0.0,-0.7063257614342467,-0.0,-0.36431700112050525,-0.47598553529591525,0.0
2018-12-31,1.0,-0.0,-0.7083354562592348,-0.0,-0.36386100779538394,-0.47534009272940336,0.0
2019-01-02,1.0,-0.0,-0.7080002036971024,-0.0,-0.3628100015277283,-0.47540357488414725,0.0
2019-01-03,1.0,-0.0,-0.7090909090909091,-0.0,-0.35848527349228615,-0.482468443197756,0.0
2019-01-04,1.0,-0.0,-0.7124146508617407,-0.0,-0.3409650481001092,-0.4848846358859812,0.0
2019-01-07,1.0,-0.0,-0.6973578662388449,-0.0,-0.3354807981550186,-0.4739546776295999,0.0
2019-01-08,1.0,-0.0,-0.6895006882743085,-0.0,-0.34085846577399576,-0.47245651357777496,0.0
2019-01-09,1.0,-0.0,-0.6824908754562271,-0.0,-0.34068296585170743,-0.4767011649417529,0.0
2019-01-10,1.0,-0.0,-0.6808845577211394,-0.0,-0.34200399800099945,-0.47586206896551725,0.0
2019-01-11,1.0,-0.0,-0.6770927092709271,-0.0,-0.3434843484348435,-0.4796479647964797,0.0
2019-01-14,1.0,-0.0,-0.6731181188661387,-0.0,-0.33851442235839185,-0.4793005529816171,0.0
2019-01-15,1.0,-0.0,-0.667265155482407,-0.0,-0.33814618089324455,-0.4882920625420813,0.0
2019-01-16,1.0,-0.0,-0.667231582095504,-0.0,-0.33346625461070684,-0.491576114046456,0.0
2019-01-17,1.0,-0.0,-0.6664672449895302,-0.0,-0.3329344899790607,-0.49336922923521787,0.0
2019-01-18,1.0,-0.0,-0.6587639717307403,-0.0,-0.33847927422184354,-0.5088967971530249,0.0
2019-01-22,1.0,-0.0,-0.7287824252203053,-0.0,-0.22239046791609782,-0.5311406230606925,0.0
2019-01-23,1.0,-0.0,-0.7050969666832422,-0.0,-0.2230730979612133,-0.5581302834410741,0.0
2019-01-24,1.0,-0.0,-0.7058413945738939,-0.0,-0.2223907691542536,-0.5585258498495511,0.0
2019-01-25,1.0,-0.0,-0.7318797291915572,-0.0,-0.1532258064516129,-0.6039426523297491,0.0
2019-01-28,1.0,-0.0,-0.7311195493013675,-0.0,-0.1489588762316035,-0.6017422381058745,0.0
2019-01-29,1.0,-0.0,-0.7303725426845937,-0.0,-0.14126301662648805,-0.6136391878122126,0.0
2019-01-30,1.0,-0.0,-0.7296269602604568,-0.0,-0.139871262768099,-0.6158013768422099,0.0
2019-01-31,1.0,-0.0,-0.7324017077045274,-0.0,-0.1193655679110405,-0.630361397934869,0.0
2019-02-01,1.0,-0.0,-0.7309928443649375,-0.0,-0.12400616179685947,-0.6295716557344464,0.0
2019-02-04,1.0,-0.0,-0.7342042519372144,-0.0,-0.12072819392012717,-0.6286757401152395,0.0
2019-02-05,1.0,-0.0,-0.7355827763560017,-0.0,-0.11744974780728998,-0.6316495639426541,0.0
2019-02-06,1.0,-0.0,-0.7353401774839048,-0.0,-0.11362449973899426,-0.6367794377190584,0.0
2019-02-07,1.0,-0.0,-0.7267881492500311,-0.0,-0.1101524730383042,-0.6422957729019463,0.0
2019-02-08,1.0,-0.0,-0.7422065938450795,-0.0,-0.13871016010773604,-0.6129981545214225,0.0
2019-02-11,1.0,-0.0,-0.7396644697423607,-0.0,-0.1425004993009786,-0.6143399241062512,0.0
2019-02-12,1.0,-0.0,-0.7427743498788438,-0.0,-0.1434638155429542,-0.6118258349778921,0.0
2019-02-13,1.0,-0.0,-0.7460563099041534,-0.0,-0.14374500798722045,-0.6062050718849841,0.0
2019-02-14,1.0,-0.0,-0.7235385463106748,-0.0,-0.16139858738666532,-0.6196964384110605,0.0
2019-02-15,1.0,-0.0,-0.7095289320291197,-0.0,-0.16716283491356668,-0.6249968728892003,0.0
2019-02-19,1.0,-0.0,-0.7114208362578963,-0.0,-0.16842976035295298,-0.6269176777298706,0.0
2019-02-20,1.0,-0.0,-0.7132837246719291,-0.0,-0.16521695409522852,-0.6354266177283925,0.0
2019-02-21,1.0,-0.0,-0.7226529071230807,-0.0,-0.1629499119053612,-0.6313868613138687,0.0
2019-02-22,1.0,-0.0,-0.7189623068793719,-0.0,-0.1693925821548991,-0.6278747924110513,0.0
2019-02-25,1.0,-0.0,-0.7145844355427909,-0.0,-0.17199506210163001,-0.6327815987705641,0.0
2019-02-26,1.0,-0.0,-0.7149407911312674,-0.0,-0.1742504409171076,-0.6303350970017637,0.0
2019-02-27,1.0,-0.0,-0.7210827720174574,-0.0,-0.1781074194606322,-0.623577789550695,0.0
2019-02-28,1.0,-0.0,-0.7250807102502018,-0.0,-0.18275827280064566,-0.6143311138014528,0.0
2019-03-01,1.0,-0.0,-0.731351174441731,-0.0,-0.17416479947634753,-0.6120440069484655,0.0
2019-03-04,1.0,-0.0,-0.7261970696339559,-0.0,-0.1687477971904738,-0.6225265595891445,0.0
2019-03-05,1.0,-0.0,-0.7240536317354704,-0.0,-0.17369827108221178,-0.6225112152830283,0.0
2019-03-06,1.0,-0.0,-0.721387021228375,-0.0,-0.1733524716073632,-0.6234544584623908,0.0
2019-03-07,1.0,-0.0,-0.7464678178963894,-0.0,-0.15194713120980402,-0.6336152326935738,0.0
2019-03-08,1.0,-0.0,-0.7533667676484815,-0.0,-0.1456683892976248,-0.6467248797128382,0.0
2019-03-11,1.0,-0.0,-0.7519125962694778,-0.0,-0.149246475449684,-0.6575237315456848,0.0
2019-03-12,1.0,-0.0,-0.7404668065721451,-0.0,-0.1522751701898961,-0.6665045810513385,0.0
2019-03-13,1.0,-0.0,-0.7443609022556391,-0.0,-0.15709923272344684,-0.6646821832738843,0.0
2019-03-14,1.0,-0.0,-0.7423531523216164,-0.0,-0.16014152757480193,-0.6613850216650002,0.0
2019-03-15,1.0,-0.0,-0.7353175521114452,-0.0,-0.16526589045673012,-0.6696481352969902,0.0
2019-03-18,1.0,-0.0,-0.7405377456049638,-0.0,-0.1731902792140641,-0.6715615305067218,0.0
2019-03-19,1.0,-0.0,-0.7423920369122298,-0.0,-0.17255948986468972,-0.6771735185857225,0.0
2019-03-20,1.0,-0.0,-0.7630746713363477,-0.0,-0.17524372076004285,-0.6753090614463814,0.0
2019-03-21,1.0,-0.0,-0.7642961876832844,-0.0,-0.16825513196480937,-0.6857980728948471,0.0
2019-03-22,1.0,-0.0,-0.7608518897369319,-0.0,-0.18986544968132818,-0.6720696619193748,0.0
2019-03-25,1.0,-0.0,-0.7498298340227237,-0.0,-0.1972092779726687,-0.6709251793287607,0.0
2019-03-26,1.0,-0.0,-0.7563819728963126,-0.0,-0.19571383548692092,-0.6742567496585776,0.0
2019-03-27,1.0,-0.0,-0.7619385342789599,-0.0,-0.19096401365904914,-0.6738376674546888,0.0
2019-03-28,1.0,-0.0,-0.7641180327868854,-0.0,-0.18869508196721313,-0.6701377049180328,0.0
2019-03-29,1.0,-0.0,-0.767421739814378,-0.0,-0.18785066331078604,-0.6665093597608935,0.0
2019-04-01,1.0,-0.0,-0.7763986564500893,-0.0,-0.1916657919596935,-0.6560302298729926,0.0
2019-04-02,1.0,-0.0,-0.7789443216503527,-0.0,-0.19953162824965792,-0.6528260183138617,0.0
2019-04-03,1.0,-0.0,-0.7809836927932668,-0.0,-0.19124145186743818,-0.6579694897422409,0.0
2019-04-04,1.0,-0.0,-0.7705765508811246,-0.0,-0.10522562901089948,-0.6708006519303249,0.0
2019-04-05,1.0,-0.0,-0.7559784267833519,-0.0,-0.1008446117838608,-0.6871629184898749,0.0
2019-04-08,1.0,-0.0,-0.7559828081686631,-0.0,-0.1014724956130312,-0.6857150123343759,0.0
2019-04-09,1.0,-0.0,-0.7561093574992364,-0.0,-0.10564097342429488,-0.683815293758273,0.0
2019-04-10,1.0,-0.0,-0.7502799267100977,-0.0,-0.1065248371335505,-0.6879580618892509,0.0
2019-04-11,1.0,-0.0,-0.7407859285242234,-0.0,-0.11051802145290021,-0.690508870926745,0.0
2019-04-12,1.0,-0.0,-0.7421599248368502,-0.0,-0.10616794901094437,-0.6909677255529316,0.0
2019-04-15,1.0,-0.0,-0.7396802733229647,-0.0,-0.12075163815303026,-0.6892481068815176,0.0
2019-04-16,1.0,-0.0,-0.7385664308878731,-0.0,-0.12017057787084087,-0.6948239319731365,0.0
2019-04-17,1.0,-0.0,-0.740161918425907,-0.0,-0.10488829678212748,-0.7169501947120311,0.0
2019-04-18,1.0,-0.0,-0.7279072154367238,-0.0,-0.10676896233193062,-0.7312686030996614,0.0
2019-04-22,1.0,-0.0,-0.7358937397034597,-0.0,-0.10960667215815487,-0.7286089373970347,0.0
2019-04-23,1.0,-0.0,-0.7434166451945375,-0.0,-0.10505024478227261,-0.7281886111826849,0.0
2019-04-24,1.0,-0.0,-0.7464388934764659,-0.0,-0.10912985136251033,-0.7249690338563172,0.0
2019-04-25,1.0,-0.0,-0.7480766251871741,-0.0,-0.11088449424278411,-0.7227758558372489,0.0
2019-04-26,1.0,-0.0,-0.7423255813953488,-0.0,-0.12206718346253229,-0.7195865633074935,0.0
2019-04-29,1.0,-0.0,-0.7502199906827476,-0.0,-0.12562762047725037,-0.7123039494797868,0.0
2019-04-30,1.0,-0.0,-0.7510363768266142,-0.0,-0.12275883511244687,-0.7171468545963311,0.0
2019-05-01,1.0,-0.0,-0.7511612819514726,-0.0,-0.13865317244063838,-0.7052290125859608,0.0
2019-05-02,1.0,-0.0,-0.7597437958665043,-0.0,-0.11881855664756373,-0.7145709618027645,0.0
2019-05-03,1.0,-0.0,-0.7675093997147672,-0.0,-0.11323739141708804,-0.7122779722546351,0.0
2019-05-06,1.0,-0.0,-0.7568924900981127,-0.0,-0.11768360558129902,-0.714152579668125,0.0
2019-05-07,1.0,-0.0,-0.7586661156170895,-0.0,-0.11293072273596116,-0.7114480549671954,0.0
2019-05-08,1.0,-0.0,-0.7492648196873549,-0.0,-0.13122323685703968,-0.6990919878243821,0.0
2019-05-09,1.0,-0.0,-0.7499870981060021,-0.0,-0.13206378696392632,-0.6983279145378541,0.0
2019-05-10,1.0,-0.0,-0.7501676900056756,-0.0,-0.1338424229915897,-0.6958361281667612,0.0
2019-05-13,1.0,-0.0,-0.7508381905400526,-0.0,-0.1327951720224893,-0.6954144529839583,0.0
2019-05-14,1.0,-0.0,-0.747380884964864,-0.0,-0.14067286159231898,-0.6860408247316533,0.0
2019-05-15,1.0,-0.0,-0.7509217005697786,-0.0,-0.14435248923608426,-0.6829092221620646,0.0
2019-05-16,1.0,-0.0,-0.7525018054265965,-0.0,-0.13904363974001857,-0.6876354069947385,0.0
2019-05-17,1.0,-0.0,-0.7527837921435199,-0.0,-0.13619960820703164,-0.6886019177234766,0.0
2019-05-20,1.0,-0.0,-0.747857639156952,-0.0,-0.13651921047891094,-0.6890295684397437,0.0
2019-05-21,1.0,-0.0,-0.7520440170720419,-0.0,-0.12994292178742223,-0.689078006890523,0.0
2019-05-22,1.0,-0.0,-0.7495967019179065,-0.0,-0.12902978004250634,-0.6819706552633601,0.0
2019-05-23,1.0,-0.0,-0.750108781898692,-0.0,-0.13366095881645296,-0.6758043461567995,0.0
2019-05-24,1.0,-0.0,-0.7417526299662955,-0.0,-0.1306046369114493,-0.6810336022878154,0.0
2019-05-28,1.0,-0.0,-0.7471882890005356,-0.0,-0.12187906454821351,-0.6812374078702406,0.0
2019-05-29,1.0,-0.0,-0.7502104323428134,-0.0,-0.1193470220635123,-0.6811376099987246,0.0
2019-05-30,1.0,-0.0,-0.7475643968375414,-0.0,-0.11665391481764857,-0.6861514919663351,0.0
2019-05-31,1.0,-0.0,-0.7557382490361784,-0.0,-0.10840758802052747,-0.6890494548982562,0.0
2019-06-03,1.0,-0.0,-0.758840313869357,-0.0,-0.1074849689187812,-0.681315601752777,0.0
2019-06-04,1.0,-0.0,-0.7539160161232716,-0.0,-0.0940609214755855,-0.7031481198020306,0.0
2019-06-05,1.0,-0.0,-0.7415262837426425,-0.0,-0.09650903186523238,-0.6990054800081185,0.0
2019-06-06,1.0,-0.0,-0.7524360535931791,-0.0,-0.07013804303694682,-0.7149817295980512,0.0
2019-06-07,1.0,-0.0,-0.7586889740790576,-0.0,-0.06951179263246084,-0.710579095686613,0.0
2019-06-10,1.0,-0.0,-0.756020889317041,-0.0,-0.06558332910814785,-0.7135324240734169,0.0
2019-06-11,1.0,-0.0,-0.7592347949799299,-0.0,-0.061480615822366746,-0.7197804989583863,0.0
2019-06-12,1.0,-0.0,-0.7607469512195121,-0.0,-0.059832317073170736,-0.7200711382113821,0.0
2019-06-13,1.0,-0.0,-0.763362660835071,-0.0,-0.06456288460560443,-0.7149214260285817,0.0
2019-06-14,1.0,-0.0,-0.7585891905607713,-0.0,-0.06386703882263385,-0.7149708195889368,0.0
2019-06-17,1.0,-0.0,-0.7520263424518744,-0.0,-0.07872340425531915,-0.702178318135765,0.0
2019-06-18,1.0,-0.0,-0.7233820459290188,-0.0,-0.09712816334843934,-0.7254442690564693,0.0
2019-06-19,1.0,-0.0,-0.7326049307253464,-0.0,-0.09135594947025265,-0.7229013854930725,0.0
2019-06-20,1.0,-0.0,-0.7304252554335363,-0.0,-0.09368868958136928,-0.723851504573598,0.0
2019-06-21,1.0,-0.0,-0.7331550121003694,-0.0,-0.0891860909438288,-0.7251050821551395,0.0
2019-06-24,1.0,-0.0,-0.7397107333164171,-0.0,-0.08723674194366912,-0.7104795737122558,0.0
2019-06-25,1.0,-0.0,-0.7272243885147112,-0.0,-0.09044411809388768,-0.7143363548893502,0.0
2019-06-26,1.0,-0.0,-0.7232672514323379,-0.0,-0.06429042234954115,-0.7475789687167267,0.0
2019-06-27,1.0,-0.0,-0.7194834191764139,-0.0,-0.07286935782609799,-0.7448811305914292,0.0
2019-06-28,1.0,-0.0,-0.7245501383213624,-0.0,-0.06834851907311996,-0.7451079921829394,0.0
2019-07-01,1.0,-0.0,-0.7300124091473144,-0.0,-0.06255223238027706,-0.7399144022083217,0.0
2019-07-02,1.0,-0.0,-0.7366943235859557,-0.0,-0.05345036932105636,-0.7394262875645047,0.0
2019-07-03,1.0,-0.0,-0.7397907611442434,-0.0,-0.04869604771050237,-0.738577782270292,0.0
2019-07-05,1.0,-0.0,-0.7410653398327988,-0.0,-0.04667491728335817,-0.7379839870684212,0.0
2019-07-08,1.0,-0.0,-0.7460032378832339,-0.0,-0.043230800364261864,-0.740336942224021,0.0
2019-07-09,1.0,-0.0,-0.7475880183866241,-0.0,-0.04003131787644593,-0.7380158609890388,0.0
2019-07-10,1.0,-0.0,-0.7310673972879473,-0.0,-0.05257442993863792,-0.7415721825206434,0.0
2019-07-11,1.0,-0.0,-0.7285422085300877,-0.0,-0.06143784247872529,-0.7352087068508372,0.0
2019-07-12,1.0,-0.0,-0.715536880473852,-0.0,-0.07168531362324711,-0.7440388801701007,0.0
2019-07-15,1.0,-0.0,-0.7311071166358641,-0.0,-0.07174865186460416,-0.728828577938682,0.0
2019-07-16,1.0,-0.0,-0.7402990388038447,-0.0,-0.07008086253369272,-0.7324924986014342,0.0
2019-07-17,1.0,-0.0,-0.7513793892547485,-0.0,-0.06404942917440058,-0.7272241857153754,0.0
2019-07-18,1.0,-0.0,-0.7511432926829269,-0.0,-0.06308434959349593,-0.7264227642276423,0.0
2019-07-19,1.0,-0.0,-0.7493829359525687,-0.0,-0.06343672866994071,-0.7317743454031909,0.0
2019-07-22,1.0,-0.0,-0.7296808537734648,-0.0,-0.054914546241817574,-0.7624614757647538,0.0
2019-07-23,1.0,-0.0,-0.7305634807417973,-0.0,-0.05522722641124923,-0.7615905848787446,0.0
2019-07-24,1.0,-0.0,-0.7327369303885939,-0.0,-0.05314255216407859,-0.7556103387805932,0.0
2019-07-25,1.0,-0.0,-0.7352238654266402,-0.0,-0.050515830665243684,-0.7552726533516287,0.0
2019-07-26,1.0,-0.0,-0.7360638243813202,-0.0,-0.04873215102393414,-0.7559835357487679,0.0
2019-07-29,1.0,-0.0,-0.7310990660864697,-0.0,-0.055525867114538004,-0.7581240298241597,0.0
2019-07-30,1.0,-0.0,-0.7321519503004379,-0.0,-0.058840004073734596,-0.7550921682452388,0.0
2019-07-31,1.0,-0.0,-0.7457299223622248,-0.0,-0.05330278732340588,-0.7464681176021383,0.0
2019-08-01,1.0,-0.0,-0.7525980130599386,-0.0,-0.049902177503366625,-0.7383692862769013,0.0
2019-08-02,1.0,-0.0,-0.7580298690671031,-0.0,-0.045187193126022915,-0.7540660801963994,0.0
2019-08-05,1.0,-0.0,-0.7559280457890434,-0.0,-0.045610179885527395,-0.7536794766966476,0.0
2019-08-06,1.0,-0.0,-0.7533633427430635,-0.0,-0.04038554461992319,-0.7494468604562448,0.0
2019-08-07,1.0,-0.0,-0.7543485437139738,-0.0,-0.03318859348416749,-0.7517330692465911,0.0
2019-08-08,1.0,-0.0,-0.7579543434651227,-0.0,-0.03171580203651507,-0.7496254538990883,0.0
2019-08-09,1.0,-0.0,-0.7595589542948604,-0.0,-0.032468687279286604,-0.7485582175249612,0.0
2019-08-12,1.0,-0.0,-0.7590416486891195,-0.0,-0.03946600340092891,-0.739524377553869,0.0
2019-08-13,1.0,-0.0,-0.7537133426431383,-0.0,-0.03628284880030469,-0.7490415132664721,0.0
2019-08-14,1.0,-0.0,-0.7591035705241833,-0.0,-0.025145606482653838,-0.7480374778424919,0.0
2019-08-15,1.0,-0.0,-0.7695666357180498,-0.0,-0.01954781561315902,-0.7202077739579935,0.0
2019-08-16,1.0,-0.0,-0.7656022493347392,-0.0,-0.02512928653913742,-0.7196866998041873,0.0
2019-08-19,1.0,-0.0,-0.7605471490129272,-0.0,-0.026555767110932958,-0.7181581320773625,0.0
2019-08-20,1.0,-0.0,-0.7643525701987087,-0.0,-0.02249862355473247,-0.7158015916712548,0.0
2019-08-21,1.0,-0.0,-0.764619004706118,-0.0,-0.023280264343646738,-0.7153299289075798,0.0
2019-08-22,1.0,-0.0,-0.7650545163549064,-0.0,-0.026157847354206263,-0.7095128538561569,0.0
2019-08-23,1.0,-0.0,-0.764780912364946,-0.0,-0.026585634253701484,-0.7096338535414166,0.0
2019-08-26,1.0,-0.0,-0.7612296672138488,-0.0,-0.02101676366711436,-0.7049445356414467,0.0
2019-08-27,1.0,-0.0,-0.7615103350496231,-0.0,-0.020918836902718705,-0.7049473919856727,0.0
2019-08-28,1.0,-0.0,-0.7513474578376095,-0.0,-0.028936191351431908,-0.7035095998609076,0.0
2019-08-29,1.0,-0.0,-0.7389750589403151,-0.0,-0.03471894776026803,-0.7080282913512843,0.0
2019-08-30,1.0,-0.0,-0.7330510572970831,-0.0,-0.039196751349477546,-0.7038577724954193,0.0
2019-09-03,1.0,-0.0,-0.7327338485929449,-0.0,-0.03985830360681728,-0.7046175188267936,0.0
2019-09-04,1.0,-0.0,-0.7341311134235172,-0.0,-0.037138893018185425,-0.706307913383876,0.0
2019-09-05,1.0,-0.0,-0.7535445691036863,-0.0,-0.032178522993465665,-0.6800641104672666,0.0
2019-09-06,1.0,-0.0,-0.7535928217516701,-0.0,-0.033524786156235366,-0.6779155471195799,0.0
2019-09-09,1.0,-0.0,-0.7494334975369458,-0.0,-0.03332512315270936,-0.680295566502463,0.0
2019-09-10,1.0,-0.0,-0.7527193975488508,-0.0,-0.01978638578530295,-0.6884874735443225,0.0
2019-09-11,1.0,-0.0,-0.7455758202269316,-0.0,-0.03431046789239214,-0.6814098304166974,0.0
2019-09-12,1.0,-0.0,-0.7444709586951708,-0.0,-0.033629363575979725,-0.6819847966739649,0.0
2019-09-13,1.0,-0.0,-0.7429682309225583,-0.0,-0.03870856608509487,-0.6791101705342422,0.0
2019-09-16,1.0,-0.0,-0.7465412830485942,-0.0,-0.035301068386588544,-0.6798778986755944,0.0
2019-09-17,1.0,-0.0,-0.7579074228934035,-0.0,-0.028112548575926016,-0.6735205863544689,0.0
2019-09-18,1.0,-0.0,-0.756899690067398,-0.0,-0.025384955969892257,-0.6775225070103803,0.0
