Date,CBPO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.5295621803667206,-1.733191967069976,-0.0,-1.5381688911063987,-1.4358862417363103,0.0
2018-11-09,1.0,-0.5309458447716495,-1.733528824557025,-0.0,-1.538120788619915,-1.4364861492388319,0.0
2018-11-12,1.0,-0.5310825962376978,-1.6997632988663263,-0.0,-1.5615422947552016,-1.4365267223121965,0.0
2018-11-13,1.0,-0.47130078270592624,-1.7083488632128212,-0.0,-1.5869052056156043,-1.4453969437197167,0.0
2018-11-14,1.0,-0.4817577733199599,-1.7221664994984958,-0.0,-1.6056293881644936,-1.4592527582748245,0.0
2018-11-15,1.0,-0.4800075206818752,-1.7224868388067183,-0.0,-1.6061042867886688,-1.4586362496866383,0.0
2018-11-16,1.0,-0.4772131352228743,-1.7102634536146837,-0.0,-1.5989511799225873,-1.4565488825071795,0.0
2018-11-19,1.0,-0.47437499999999994,-1.7135625,-0.0,-1.6029375,-1.4591875,0.0
2018-11-20,1.0,-0.377617148554337,-1.7049476570289133,-0.0,-1.6269317048853438,-1.5216849451645065,0.0
2018-11-21,1.0,-0.39207184886961904,-1.7011458655930627,-0.0,-1.6333230102198821,-1.4673273459275316,0.0
2018-11-23,1.0,-0.39960164322171043,-1.674903522967758,-0.0,-1.6648823602639113,-1.4848748910743184,0.0
2018-11-26,1.0,-0.3999748995983936,-1.7105296184738956,-0.0,-1.6735692771084336,-1.4909638554216869,0.0
2018-11-27,1.0,-0.37807536592961694,-1.7131734662099036,-0.0,-1.6603550295857987,-1.4769853628153224,0.0
2018-11-28,1.0,-0.37830935027720675,-1.7159409456176413,-0.0,-1.6588176664797858,-1.476297265308665,0.0
2018-11-29,1.0,-0.3097432116967686,-1.689765327435803,-0.0,-1.6541344145472416,-1.489679321784003,0.0
2018-11-30,1.0,-0.31194922043507733,-1.6976643865163001,-0.0,-1.66487952178468,-1.4881370555247428,0.0
2018-12-03,1.0,-0.3135765882570847,-1.700561832438106,-0.0,-1.6684571216892015,-1.4913872939433228,0.0
2018-12-04,1.0,-0.2962075112176532,-1.7050218206404821,-0.0,-1.6595980084823898,-1.4857704837420862,0.0
2018-12-06,1.0,-0.2676797540208136,-1.5671121097445602,-0.0,-1.656279564806055,-1.4219489120151372,0.0
2018-12-07,1.0,-0.27341023365868083,-1.567228630582668,-0.0,-1.6573203194321204,-1.4175096125406685,0.0
2018-12-10,1.0,-0.23621040395233944,-1.5539668700959022,-0.0,-1.639232781168265,-1.382853821563499,0.0
2018-12-11,1.0,-0.23655913978494622,-1.5538506248183668,-0.0,-1.6385353095030513,-1.3833188026736412,0.0
2018-12-12,1.0,-0.2347942494616146,-1.5569524474710437,-0.0,-1.640067516442582,-1.3886269716547348,0.0
2018-12-13,1.0,-0.23602701443875174,-1.5574056823474618,-0.0,-1.639555193292967,-1.3890312063344201,0.0
2018-12-14,1.0,-0.2420611841340002,-1.5408863557054786,-0.0,-1.6453995579853435,-1.3876352215889263,0.0
2018-12-17,1.0,-0.2349970980847359,-1.5388856645385953,-0.0,-1.641439349970981,-1.3885084155542657,0.0
2018-12-18,1.0,-0.20356337131948862,-1.5233412390813907,-0.0,-1.6498524903106382,-1.4079944466940477,0.0
2018-12-19,1.0,-0.2038986580286904,-1.52313743637205,-0.0,-1.6495256825543727,-1.4078551596483109,0.0
2018-12-20,1.0,-0.19827986982798695,-1.5070897257089726,-0.0,-1.6906090190609018,-1.4152719665271967,0.0
2018-12-21,1.0,-0.18686428363847718,-1.5231618715489683,-0.0,-1.7160127869805288,-1.3862249346120312,0.0
2018-12-24,1.0,-0.14293130299359752,-1.4818596066216763,-0.0,-1.7137336332698851,-1.4294860702543692,0.0
2018-12-26,1.0,-0.13997146932952925,-1.5011126961483596,-0.0,-1.6658487874465049,-1.399201141226819,0.0
2018-12-27,1.0,-0.015808091974353306,-1.466117621047977,-0.0,-1.5748949812071635,-1.470539464956887,0.0
2018-12-28,1.0,-0.009606890459363958,-1.4715106007067136,-0.0,-1.573487190812721,-1.4665967314487631,0.0
2018-12-31,1.0,-0.012427506213753107,-1.468378900856117,-0.0,-1.5744269538801439,-1.468102734051367,0.0
2019-01-02,1.0,-0.009320538274873152,-1.4665784248841824,-0.0,-1.5718067504963598,-1.46740569159497,0.0
2019-01-03,1.0,-0.032158078264238665,-1.4661537610007196,-0.0,-1.5965572590911605,-1.440139480821387,0.0
2019-01-04,1.0,-0.0,-1.4805366175500332,-0.0,-1.5652078293380252,-1.4523861886958436,0.0
2019-01-07,1.0,-0.0,-1.4111188474104226,-0.0,-1.5412136468319857,-1.4035134700873013,0.0
2019-01-08,1.0,-0.0,-1.4006516397820747,-0.0,-1.5419292810597158,-1.3987287682939857,0.0
2019-01-09,1.0,-0.0,-1.3785024283503229,-0.0,-1.543736990980413,-1.4147942573517638,0.0
2019-01-10,1.0,-0.0,-1.373340442548654,-0.0,-1.5466275659824047,-1.411943481738203,0.0
2019-01-11,1.0,-0.0,-1.341928609483218,-0.0,-1.5517847629195523,-1.433990410229089,0.0
2019-01-14,1.0,-0.0,-1.3393787894904798,-0.0,-1.5513775130305287,-1.427826826933305,0.0
2019-01-15,1.0,-0.0,-1.3308246597277822,-0.0,-1.5554843875100082,-1.451294368828396,0.0
2019-01-16,1.0,-0.0,-1.3282507863730875,-0.0,-1.5392120275097299,-1.4639334648397933,0.0
2019-01-17,1.0,-0.0,-1.3217618514371035,-0.0,-1.543486375513251,-1.4672319095611368,0.0
2019-01-18,1.0,-0.0,-1.312476482287803,-0.0,-1.550233833252701,-1.512766758049777,0.0
2019-01-22,1.0,-0.0,-1.3007262569832403,-0.0,-1.7341340782122907,-1.551731843575419,0.0
2019-01-23,1.0,-0.0,-1.2458059810357403,-0.0,-1.7613196431577174,-1.6036581944678225,0.0
2019-01-24,1.0,-0.0,-1.2540036828301993,-0.0,-1.7257407510741587,-1.6003013224708442,0.0
2019-01-25,1.0,-0.0,-1.0833896016205267,-0.0,-1.8714832320504164,-1.6719558856628407,0.0
2019-01-28,1.0,-0.0,-1.0543417051469761,-0.0,-1.9088298231782859,-1.668093253744791,0.0
2019-01-29,1.0,-0.0,-1.0335801910792017,-0.0,-1.9218723500480526,-1.6977217479789701,0.0
2019-01-30,1.0,-0.0,-1.0341063348416288,-0.0,-1.9220022624434387,-1.6999999999999997,0.0
2019-01-31,1.0,-0.0,-1.0624608195133072,-0.0,-1.865048156380008,-1.7714709067076995,0.0
2019-02-01,1.0,-0.0,-1.0638188368502317,-0.0,-1.8874592554469036,-1.7671984903070854,0.0
2019-02-04,1.0,-0.0,-1.0729273577374843,-0.0,-1.8813433686851408,-1.747633709659026,0.0
2019-02-05,1.0,-0.0,-1.0483165843411115,-0.0,-1.8511894623289615,-1.7781184352466928,0.0
2019-02-06,1.0,-0.0,-1.041803930478246,-0.0,-1.8525502669544474,-1.7854708622060662,0.0
2019-02-07,1.0,-0.0,-1.0444583238700886,-0.0,-1.852543720190779,-1.780944810356575,0.0
2019-02-08,1.0,-0.0,-1.0433470038733197,-0.0,-1.872863978127136,-1.7798473456368196,0.0
2019-02-11,1.0,-0.0,-1.0047151053797647,-0.0,-1.88376981196387,-1.7924217462932457,0.0
2019-02-12,1.0,-0.0,-1.0150988547661102,-0.0,-1.8973277875904508,-1.7852544014586063,0.0
2019-02-13,1.0,-0.0,-1.0336861272334128,-0.0,-1.8871059519745077,-1.7694321156253556,0.0
2019-02-14,1.0,-0.0,-1.060682186121811,-0.0,-1.8191815999553396,-1.7026740356165913,0.0
2019-02-15,1.0,-0.0,-1.0739871472478346,-0.0,-1.8150321318804135,-1.6991338362671138,0.0
2019-02-19,1.0,-0.0,-1.0479490331954846,-0.0,-1.841008159159495,-1.699508215044149,0.0
2019-02-20,1.0,-0.0,-1.0625804645955779,-0.0,-1.8423173803526447,-1.6926392387349565,0.0
2019-02-21,1.0,-0.0,-1.039441340782123,-0.0,-1.8440782122905028,-1.7030726256983242,0.0
2019-02-22,1.0,-0.0,-1.0355766545657639,-0.0,-1.8487573303546496,-1.7006422786931026,0.0
2019-02-25,1.0,-0.0,-1.0318939861867595,-0.0,-1.8691111235891964,-1.7141333033859285,0.0
2019-02-26,1.0,-0.0,-1.01685079790202,-0.0,-1.8643566566231446,-1.6984711527731282,0.0
2019-02-27,1.0,-0.0,-1.0167485484591336,-0.0,-1.870645377400625,-1.6954555605180885,0.0
2019-02-28,1.0,-0.0,-1.0095015835972663,-0.0,-1.8551425237539592,-1.6918375284769682,0.0
2019-03-01,1.0,-0.0,-1.0097756054210174,-0.0,-1.8576982892690512,-1.6869029104643412,0.0
2019-03-04,1.0,-0.0,-1.0041629662522202,-0.0,-1.848634547069272,-1.6977686500888098,0.0
2019-03-05,1.0,-0.0,-0.9913639402718966,-0.0,-1.8774236683753063,-1.7029195453532429,0.0
2019-03-06,1.0,-0.0,-0.989230424052053,-0.0,-1.9128898362126991,-1.7069777877496073,0.0
2019-03-07,1.0,-0.0,-0.923266356970952,-0.0,-1.9728549840488052,-1.7007891643812616,0.0
2019-03-08,1.0,-0.0,-0.9065494754749079,-0.0,-2.0417351857102353,-1.7222568755316132,0.0
2019-03-11,1.0,-0.0,-0.9118256068100772,-0.0,-2.053031174508225,-1.7868975037386405,0.0
2019-03-12,1.0,-0.0,-0.8534875569575886,-0.0,-2.1028157495034465,-1.8854422245589437,0.0
2019-03-13,1.0,-0.0,-0.8911247492033518,-0.0,-2.117608875250797,-1.8923639797002243,0.0
2019-03-14,1.0,-0.0,-0.8929961089494164,-0.0,-2.11431434972291,-1.8882796839995286,0.0
2019-03-15,1.0,-0.0,-0.8795786732942777,-0.0,-2.1200662761110123,-1.917864962423812,0.0
2019-03-18,1.0,-0.0,-0.9190018039687311,-0.0,-2.1449188214070958,-1.9493084786530368,0.0
2019-03-19,1.0,-0.0,-0.9255988386160174,-0.0,-2.151221872731672,-1.972054197919187,0.0
2019-03-20,1.0,-0.0,-0.9240629366381142,-0.0,-2.1617763197861612,-1.9891258125265778,0.0
2019-03-21,1.0,-0.0,-0.9259124309224509,-0.0,-2.1912309467419684,-1.9555474585534702,0.0
2019-03-22,1.0,-0.0,-0.9171294318667237,-0.0,-2.245682553243425,-1.939525233416733,0.0
2019-03-25,1.0,-0.0,-0.7536397545421729,-0.0,-2.314161954036819,-1.9483215016243534,0.0
2019-03-26,1.0,-0.0,-0.7797300583657588,-0.0,-2.3251459143968876,-1.9748905642023349,0.0
2019-03-27,1.0,-0.0,-0.7617716750713895,-0.0,-2.3399963545780427,-1.9739352330032203,0.0
2019-03-28,1.0,-0.0,-0.7573968099354682,-0.0,-2.333130403019603,-1.9973821989528797,0.0
2019-03-29,1.0,-0.0,-0.7496651649823451,-0.0,-2.3336174357725556,-2.00462681115305,0.0
2019-04-01,1.0,-0.0,-0.7563532207934669,-0.0,-2.3295142909378996,-2.0083490767261867,0.0
2019-04-02,1.0,-0.0,-0.7867436910915171,-0.0,-2.354636667680146,-1.9394344785649131,0.0
2019-04-03,1.0,-0.0,-0.7860490595897499,-0.0,-2.3691034146935297,-1.931645261427963,0.0
2019-04-04,1.0,-0.0,-0.7868082250289828,-0.0,-2.364451766428702,-1.9503325401183718,0.0
2019-04-05,1.0,-0.0,-0.7805982017248763,-0.0,-2.376781454523212,-1.9592023977001651,0.0
2019-04-08,1.0,-0.0,-0.7752178948009996,-0.0,-2.373011519473396,-1.9467300542451393,0.0
2019-04-09,1.0,-0.0,-0.7737542745481192,-0.0,-2.384770395701026,-1.9480337078651688,0.0
2019-04-10,1.0,-0.0,-0.7540453074433657,-0.0,-2.41448372717836,-1.9375954081944189,0.0
2019-04-11,1.0,-0.0,-0.7254494313317843,-0.0,-2.4600097835391956,-1.9291916350739882,0.0
2019-04-12,1.0,-0.0,-0.727261673151751,-0.0,-2.4355544747081717,-1.9169503891050588,0.0
2019-04-15,1.0,-0.0,-0.7323290845886443,-0.0,-2.433737878880283,-1.9325486369457827,0.0
2019-04-16,1.0,-0.0,-0.7389159561510352,-0.0,-2.428319123020706,-1.922898903775883,0.0
2019-04-17,1.0,-0.0,-0.698421372191864,-0.0,-2.4508803885853063,-1.9223436551305402,0.0
2019-04-18,1.0,-0.0,-0.694114077669903,-0.0,-2.4442354368932038,-1.9296723300970875,0.0
2019-04-22,1.0,-0.0,-0.704038062705868,-0.0,-2.4540075637428327,-1.9416859826765889,0.0
2019-04-23,1.0,-0.0,-0.7277066215563074,-0.0,-2.4304615756404058,-1.8833977767037218,0.0
2019-04-24,1.0,-0.0,-0.7039203860072376,-0.0,-2.4274427020506635,-1.9000000000000001,0.0
2019-04-25,1.0,-0.0,-0.7130924278191393,-0.0,-2.4465831366140063,-1.8932268022516798,0.0
2019-04-26,1.0,-0.0,-0.6970395535064305,-0.0,-2.477493326862412,-1.891895171074982,0.0
2019-04-29,1.0,-0.0,-0.6892473770392382,-0.0,-2.477105949420826,-1.8983564800776276,0.0
2019-04-30,1.0,-0.0,-0.677532719340766,-0.0,-2.478308288899661,-1.903296170625303,0.0
2019-05-01,1.0,-0.0,-0.6948518317339609,-0.0,-2.447401774397972,-1.893113645965357,0.0
2019-05-02,1.0,-0.0,-0.6982063320091489,-0.0,-2.410015649452269,-1.9107981220657277,0.0
2019-05-03,1.0,-0.0,-0.7039109506618533,-0.0,-2.4048134777376657,-1.9081227436823107,0.0
2019-05-06,1.0,-0.0,-0.6232196806214934,-0.0,-2.530365620568469,-2.0120229360626425,0.0
2019-05-07,1.0,-0.0,-0.6388957662787819,-0.0,-2.533114632334736,-2.0176405050755135,0.0
2019-05-08,1.0,-0.0,-0.6499301803169207,-0.0,-2.4579564082326515,-1.9633902009592619,0.0
2019-05-09,1.0,-0.0,-0.6487568223165555,-0.0,-2.463250454821104,-1.9522741055184962,0.0
2019-05-10,1.0,-0.0,-0.6512795692419384,-0.0,-2.45380845786194,-1.944884748018634,0.0
2019-05-13,1.0,-0.0,-0.6472082753614421,-0.0,-2.4520597664993042,-1.9499727784163088,0.0
2019-05-14,1.0,-0.0,-0.5124310211831722,-0.05773452797721474,-2.4396249925829228,-1.923871120868688,0.0
2019-05-15,1.0,-0.0,-0.502492285782103,-0.07945644433895087,-2.4466532162354615,-1.9054118205554236,0.0
2019-05-16,1.0,-0.0,-0.5032780107495127,-0.09485559033725122,-2.4198216289646215,-1.8883704447463234,0.0
2019-05-17,1.0,-0.0,-0.4859746715587644,-0.11143330571665286,-2.3962007338146525,-1.9241922120961061,0.0
2019-05-20,1.0,-0.0,-0.465130023640662,-0.1251182033096927,-2.3946808510638298,-1.9251773049645389,0.0
2019-05-21,1.0,-0.0,-0.4683372641509434,-0.13337264150943398,-2.376061320754717,-1.9183962264150942,0.0
2019-05-22,1.0,-0.0,-0.43935119887165014,-0.16143629525152797,-2.37029854254819,-1.9056770098730607,0.0
2019-05-23,1.0,-0.0,-0.40890664813527916,-0.14448691220755153,-2.352443826731527,-1.8852212184387305,0.0
2019-05-24,1.0,-0.0,-0.35638665132336017,-0.16588032220943613,-2.3415995397008054,-1.8898734177215186,0.0
2019-05-28,1.0,-0.0,-0.3520738913430096,-0.15983018759681028,-2.334863174803511,-1.8901382594228673,0.0
2019-05-29,1.0,-0.0,-0.3543046357615894,-0.1596254852706097,-2.330212377255081,-1.8649234985156429,0.0
2019-05-30,1.0,-0.0,-0.3466430893845189,-0.16125720152872056,-2.325366493639838,-1.8708573384290685,0.0
2019-05-31,1.0,-0.0,-0.35014261266400454,-0.15881346263548202,-2.3233884768967483,-1.872162007986309,0.0
2019-06-03,1.0,-0.0,-0.35484053701920354,-0.1950376706508809,-2.3123548405370196,-1.8025831303461168,0.0
2019-06-04,1.0,-0.0,-0.0441551347414421,-0.01757101238164603,-1.9864348142753097,-1.503914785142025,0.0
2019-06-05,1.0,-0.0,-0.032789103373624395,-0.058858019123218475,-2.019213422334476,-1.3992873895002707,0.0
2019-06-06,1.0,-0.0,-0.023311068274532658,-0.03653561662258484,-2.0095934011745196,-1.4134576590307977,0.0
2019-06-07,1.0,-0.0,-0.055944369672498884,-0.04033198743831315,-1.9847465231045314,-1.4052938537460746,0.0
2019-06-10,1.0,-0.0,-0.05970684477116858,-0.026805325205074185,-1.9794701689900935,-1.416513514724999,0.0
2019-06-11,1.0,-0.0,-0.05854537266381445,-0.056789011483900025,-1.9711326277865346,-1.4170231929745551,0.0
2019-06-12,1.0,-0.0,-0.06417930599936991,-0.058688509833925914,-1.964489851028399,-1.413294927764526,0.0
2019-06-13,1.0,-0.0,-0.07671898187705176,-0.07186221162926654,-1.9494985834420109,-1.3989746818365785,0.0
2019-06-14,1.0,-0.0,-0.07078333558042335,-0.07909756864860007,-1.9526313424115769,-1.3917127320120444,0.0
2019-06-17,1.0,-0.0,-0.05890521411933346,-0.07946604551155706,-1.9473212685898584,-1.3938362300662963,0.0
2019-06-18,1.0,-0.0,-0.0809462288947298,-0.08308459927829999,-1.9167372031897358,-1.3741702677417917,0.0
2019-06-19,1.0,-0.0,-0.06305825889881349,-0.10909656490245744,-1.9145002888503753,-1.3571968182020175,0.0
2019-06-20,1.0,-0.0,-0.07561865764643048,-0.10610646252447926,-1.9110290190493144,-1.3580202955314224,0.0
2019-06-21,1.0,-0.0,-0.08681328465853441,-0.10515537351972219,-1.8980500400676699,-1.3619446175763514,0.0
2019-06-24,1.0,-0.0,-0.07703287390160132,-0.1039743075070253,-1.9044560417503011,-1.3750836344172355,0.0
2019-06-25,1.0,-0.0,-0.10895145123333043,-0.10093262442255731,-1.8244574217728582,-1.3237165519044714,0.0
2019-06-26,1.0,-0.0,-0.10686856344911852,-0.08888985861406877,-1.8056379821958457,-1.3623232675859662,0.0
2019-06-27,1.0,-0.0,-0.07103123662815576,-0.12948224219084295,-1.7409071459135643,-1.3375267436884897,0.0
2019-06-28,1.0,-0.0,-0.051312751218677836,-0.13550842384332507,-1.7516035234755836,-1.3376379030189,0.0
2019-07-01,1.0,-0.0,-0.04211875266979923,-0.14053823152498932,-1.7661683041435283,-1.3228534814181974,0.0
2019-07-02,1.0,-0.0,-0.0503115131859691,-0.13403601604506274,-1.7595800972945292,-1.323418963898609,0.0
2019-07-03,1.0,-0.0,-0.051124482567319586,-0.13340161310971707,-1.7581615670208681,-1.3247983612853667,0.0
2019-07-05,1.0,-0.0,-0.032181066450705426,-0.13818677805720128,-1.7587485614423937,-1.3333191253569752,0.0
2019-07-08,1.0,-0.0,-0.03344980398840975,-0.13512016362706666,-1.7568177944434975,-1.3357337651269816,0.0
2019-07-09,1.0,-0.0,-0.028620102214650767,-0.13377342419080068,-1.7587734241908006,-1.3377768313458263,0.0
2019-07-10,1.0,-0.0,-0.01458111276913238,-0.13229588573864848,-1.7766787465359197,-1.3399701556171393,0.0
2019-07-11,1.0,-0.0,-0.011483948087431695,-0.14007001366120217,-1.7797131147540983,-1.337858606557377,0.0
2019-07-12,1.0,-0.0,-0.033019674935842604,-0.13733960650128313,-1.7770316509837467,-1.3297690333618477,0.0
2019-07-15,1.0,-0.0,-0.05532042238467787,-0.15604292249155657,-1.7626865033559915,-1.301098713180283,0.0
2019-07-16,1.0,-0.0,-0.0562302232104678,-0.16727956897288976,-1.7587873086461985,-1.2937655007269306,0.0
2019-07-17,1.0,-0.0,-0.0655232881399427,-0.1631239040246354,-1.7578375604123007,-1.2904922800564562,0.0
2019-07-18,1.0,-0.0,-0.0647985989492119,-0.16594763145529878,-1.757977019349878,-1.2827303404382555,0.0
2019-07-19,1.0,-0.0,-0.06774593139976934,-0.1722694459869292,-1.7516124898551961,-1.2798257229507495,0.0
2019-07-22,1.0,-0.0,-0.03689345205129297,-0.1578835257529928,-1.7541430579815107,-1.311293826950113,0.0
2019-07-23,1.0,-0.0,-0.0527504706128425,-0.16184898556787283,-1.7008575611796695,-1.2677682493202258,0.0
2019-07-24,1.0,-0.0,-0.053501540511283203,-0.16429344658173037,-1.6891498043134316,-1.2566408526938129,0.0
2019-07-25,1.0,-0.0,-0.03240491660803708,-0.17799942060174645,-1.6860075321772956,-1.2421056987956793,0.0
2019-07-26,1.0,-0.0,-0.010233251854000083,-0.18324563947466543,-1.7004598748808883,-1.2490367485603018,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1874507853620125,-1.6946413029963943,-1.2623399229143355,0.0
2019-07-30,1.0,-0.0,-0.0032693262704850193,-0.19239364343651713,-1.680723390167191,-1.2620427081609005,0.0
2019-07-31,1.0,-0.0,-0.017311355918164496,-0.19179160109334878,-1.6744802451751843,-1.2578480907810816,0.0
2019-08-01,1.0,-0.0,-0.03070536007892141,-0.16491285761262744,-1.6761344952318318,-1.2387372574810918,0.0
2019-08-02,1.0,-0.0,-0.011283902999466577,-0.18111690123507446,-1.6660785359648762,-1.2447170817775224,0.0
2019-08-05,1.0,-0.0,-0.006635536986974686,-0.17555500942082414,-1.6747767674285248,-1.2390431719505202,0.0
2019-08-06,1.0,-0.0,-0.01223957334151863,-0.1433066032306335,-1.5433372980854085,-1.1379733722134828,0.0
2019-08-07,1.0,-0.0,-0.0010379824696294018,-0.1461248654467169,-1.5574350299861601,-1.1397816392434261,0.0
2019-08-08,1.0,-0.0,-0.006224305528873862,-0.1548392054405041,-1.5517347370038805,-1.129404080378069,0.0
2019-08-09,1.0,-0.0,-0.0,-0.13774844601335276,-1.5341877062389684,-1.1650295449313175,0.0
2019-08-12,1.0,-0.0,-0.0,-0.20260146013326105,-1.134982625051806,-0.8504798036152644,0.0
2019-08-13,1.0,-0.0,-0.0,-0.1981261283695449,-1.1025026458320364,-0.8121459254186639,0.0
2019-08-14,1.0,-0.0,-0.0,-0.19954697778329405,-1.0901700384758595,-0.8131748789872162,0.0
2019-08-15,1.0,-0.0,-0.01611085731688747,-0.22183645500228416,-1.057408253388153,-0.7501751180143141,0.0
2019-08-16,1.0,-0.0,-0.0035518540065525585,-0.231176704736826,-1.080651581493616,-0.7465629688600386,0.0
2019-08-19,1.0,-0.0,-0.0,-0.23278938538965993,-1.080494128412384,-0.7368918712825988,0.0
2019-08-20,1.0,-0.0,-0.0,-0.23758973111084072,-1.076195400900353,-0.7279474388611753,0.0
2019-08-21,1.0,-0.0,-0.0,-0.24047633513579197,-1.0752779634242664,-0.7220973327662678,0.0
2019-08-22,1.0,-0.0,-0.0,-0.2542327089337176,-1.061329250720461,-0.686359269932757,0.0
2019-08-23,1.0,-0.0,-0.01025900264652532,-0.250557554491659,-1.0480537631211158,-0.6647536352552856,0.0
2019-08-26,1.0,-0.0,-0.0,-0.2538059131252572,-1.0401751601716336,-0.6449479809557397,0.0
2019-08-27,1.0,-0.0,-0.0,-0.2537177719766521,-1.034875194321415,-0.6445604669580266,0.0
2019-08-28,1.0,-0.0,-0.0,-0.2653228882434058,-1.0405774139600386,-0.628113722383593,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2704350885422775,-1.0431570306086548,-0.6182713732848599,0.0
2019-08-30,1.0,-0.0,-0.0,-0.27417326978743317,-1.045788134849858,-0.6039297096576124,0.0
2019-09-03,1.0,-0.0,-0.0,-0.28076281845037876,-1.041621574190529,-0.6025329784433588,0.0
2019-09-04,1.0,-0.0,-0.0,-0.2898805340829234,-1.0328531271960646,-0.6053525415788241,0.0
2019-09-05,1.0,-0.0,-0.0,-0.28497560690602086,-1.03826940492536,-0.5980543951389092,0.0
2019-09-06,1.0,-0.0,-0.0,-0.29726418946508776,-1.0522078982675145,-0.5671702735810534,0.0
2019-09-09,1.0,-0.0,-0.0,-0.29827375051029337,-1.0525164751851634,-0.5651717501603778,0.0
2019-09-10,1.0,-0.0,-0.0,-0.3407096416805155,-1.05347094667483,-0.5213563077640747,0.0
2019-09-11,1.0,-0.0,-0.0,-0.3668628707966665,-1.0528002797365814,-0.4942595722361443,0.0
