Date,FRA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.00757597960200463,-0.1544942996981331,-0.0,-0.17203481726795816,-0.13126813399372822,0.0
2018-12-07,1.0,-0.003919553728714034,-0.1558279506752789,-0.0,-0.173443922489724,-0.13480622431004108,0.0
2018-12-10,1.0,-0.0007305242241832739,-0.1553240605458477,-0.0,-0.17281281047279526,-0.1321664426392379,0.0
2018-12-11,1.0,-0.0,-0.15594895259257094,-0.0,-0.17173681056032278,-0.1341529375648691,0.0
2018-12-12,1.0,-0.0,-0.15630394709892617,-0.0,-0.17132867132867133,-0.1353395558416479,0.0
2018-12-13,1.0,-0.0,-0.16019745541092467,-0.0,-0.17093703170452207,-0.13802779655040695,0.0
2018-12-14,1.0,-0.0,-0.1602915460463476,-0.0,-0.1710481844498979,-0.1381463902073445,0.0
2018-12-17,1.0,-0.002397336293007769,-0.16310765815760267,-0.0,-0.1797558268590455,-0.1345763965963744,0.0
2018-12-18,1.0,-0.003224655987160817,-0.16621095491425686,-0.0,-0.1819181502065563,-0.13466282283710287,0.0
2018-12-19,1.0,-0.0,-0.16784497000907914,-0.0,-0.18452974533763974,-0.136008454016402,0.0
2018-12-20,1.0,-0.0,-0.16170907202729767,-0.0,-0.1880424300867888,-0.13381796602625917,0.0
2018-12-21,1.0,-0.0,-0.16206527236485885,-0.0,-0.1884092464225151,-0.13704519084877875,0.0
2018-12-24,1.0,-0.0,-0.15932052518359172,-0.0,-0.1866923818707811,-0.13754172539129145,0.0
2018-12-26,1.0,-0.0,-0.16194713734272329,-0.0,-0.178625099448979,-0.13276070365677578,0.0
2018-12-27,1.0,-0.0,-0.15687046843771427,-0.0,-0.16893518315900038,-0.1330473981355858,0.0
2018-12-28,1.0,-0.0,-0.15958160704907512,-0.0,-0.16802824298301922,-0.13122191748847523,0.0
2018-12-31,1.0,-0.0,-0.16040447667547023,-0.0,-0.16778778106897407,-0.13097339967606847,0.0
2019-01-02,1.0,-0.0,-0.16062070274294557,-0.0,-0.16824080697195742,-0.1309431703721005,0.0
2019-01-03,1.0,-0.0,-0.16414397717076326,-0.0,-0.16121677478193078,-0.1455952223349955,0.0
2019-01-04,1.0,-0.0,-0.16400129111769712,-0.0,-0.15785381026438572,-0.1453387716775727,0.0
2019-01-07,1.0,-0.0,-0.16245408110995652,-0.0,-0.1570535805757607,-0.14405725408696415,0.0
2019-01-08,1.0,-0.0,-0.17012918223817788,-0.0,-0.15435659005973573,-0.14683812494482534,0.0
2019-01-09,1.0,-0.0,-0.17275727926441117,-0.0,-0.15491276670989038,-0.14586525993162794,0.0
2019-01-10,1.0,-0.0,-0.17373606276915818,-0.0,-0.15456315261636483,-0.14654002713704206,0.0
2019-01-11,1.0,-0.0,-0.1722311562237205,-0.0,-0.15510246234195424,-0.1480060783995515,0.0
2019-01-14,1.0,-0.0,-0.1746450633209984,-0.0,-0.1577054062421678,-0.1419451856875378,0.0
2019-01-15,1.0,-0.0,-0.17286045173568593,-0.0,-0.15798946638537686,-0.14444624758420252,0.0
2019-01-16,1.0,-0.0,-0.17387396678993974,-0.0,-0.15187635367093458,-0.14761827584682707,0.0
2019-01-17,1.0,-0.0,-0.17356906077348067,-0.0,-0.15191160220994476,-0.1478158379373849,0.0
2019-01-18,1.0,-0.0,-0.17177259112073312,-0.0,-0.15461609181766958,-0.1564548177585338,0.0
2019-01-22,1.0,-0.0,-0.16181294105953684,-0.0,-0.13447967398866914,-0.12361736265920742,0.0
2019-01-23,1.0,-0.0,-0.14667386701152527,-0.0,-0.13628547472536842,-0.13814714283684112,0.0
2019-01-24,1.0,-0.0,-0.13700684892737874,-0.0,-0.1481717326088187,-0.1298749080206034,0.0
2019-01-25,1.0,-0.0,-0.12562055125928204,-0.0,-0.16140625655511892,-0.11141254946929757,0.0
2019-01-28,1.0,-0.0,-0.11945526382155967,-0.0,-0.17207946871409757,-0.10952167455936335,0.0
2019-01-29,1.0,-0.0,-0.1252262537941021,-0.0,-0.16018768622427668,-0.106917100609841,0.0
2019-01-30,1.0,-0.0,-0.1251357598373667,-0.0,-0.16004344314795732,-0.10721546130496531,0.0
2019-01-31,1.0,-0.0,-0.12584910913140313,-0.0,-0.1574610244988864,-0.1086859688195991,0.0
2019-02-01,1.0,-0.0,-0.12568085254579647,-0.0,-0.15985233683917255,-0.10751549766664345,0.0
2019-02-04,1.0,-0.0,-0.12453451233629478,-0.0,-0.1576033138537497,-0.11258176543605908,0.0
2019-02-05,1.0,-0.0,-0.12062397968438236,-0.0,-0.15332989158492513,-0.12134953745692001,0.0
2019-02-06,1.0,-0.0,-0.11677741791378156,-0.0,-0.15589401384855933,-0.12335269153450971,0.0
2019-02-07,1.0,-0.0,-0.1173498583371715,-0.0,-0.15259110385350808,-0.1257658864743402,0.0
2019-02-08,1.0,-0.0,-0.11811034617586684,-0.0,-0.1568474117104914,-0.12147575093211936,0.0
2019-02-11,1.0,-0.0,-0.11469448834314643,-0.0,-0.15548997944142204,-0.1283582507027677,0.0
2019-02-12,1.0,-0.0,-0.12005889364088902,-0.0,-0.15575965785599102,-0.1264109934796326,0.0
2019-02-13,1.0,-0.0,-0.12591220388458516,-0.0,-0.15372740541147412,-0.12373694846749747,0.0
2019-02-14,1.0,-0.0,-0.12167690599035583,-0.0,-0.15752625437572929,-0.12663958049233104,0.0
2019-02-15,1.0,-0.0,-0.12300164508373054,-0.0,-0.1569578605475176,-0.12609496491894095,0.0
2019-02-19,1.0,-0.0,-0.11985613330148784,-0.0,-0.15975666296696966,-0.1253354313893533,0.0
2019-02-20,1.0,-0.0,-0.12487351023161682,-0.0,-0.1551888913874522,-0.12537946930514954,0.0
2019-02-21,1.0,-0.0,-0.12441852294287119,-0.0,-0.15526667135127536,-0.12569742112290072,0.0
2019-02-22,1.0,-0.0,-0.1271884871884872,-0.0,-0.15260091260091257,-0.12421200421200419,0.0
2019-02-25,1.0,-0.0,-0.13665925038507618,-0.0,-0.16388556107022648,-0.1256631867191511,0.0
2019-02-26,1.0,-0.0,-0.13655426223895925,-0.0,-0.16397067214424282,-0.12594145840465593,0.0
2019-02-27,1.0,-0.0,-0.1429715086274678,-0.0,-0.16089834312590243,-0.12570227730840158,0.0
2019-02-28,1.0,-0.0,-0.14201767178519345,-0.0,-0.15956077893111434,-0.12817763289582795,0.0
2019-03-01,1.0,-0.0,-0.14206462682299115,-0.0,-0.15922219044895625,-0.128524449528167,0.0
2019-03-04,1.0,-0.0,-0.13981875875475258,-0.0,-0.15711386181069723,-0.13241473942997628,0.0
2019-03-05,1.0,-0.0,-0.13763530152912204,-0.0,-0.16084416700074453,-0.13328274440180976,0.0
2019-03-06,1.0,-0.0,-0.13651784308392617,-0.0,-0.16208362558868578,-0.1328533188279248,0.0
2019-03-07,1.0,-0.0,-0.13183987198902763,-0.0,-0.16917164328371004,-0.1276823727748093,0.0
2019-03-08,1.0,-0.0,-0.12907015055796697,-0.0,-0.17688770467145132,-0.12656323864368904,0.0
2019-03-11,1.0,-0.0,-0.12761512304766295,-0.0,-0.1780300847213417,-0.13519393694887902,0.0
2019-03-12,1.0,-0.0,-0.12283802184430861,-0.0,-0.18180896369904687,-0.1439001071935568,0.0
2019-03-13,1.0,-0.0,-0.12793319658418076,-0.0,-0.185164171722021,-0.14168085075430253,0.0
2019-03-14,1.0,-0.0,-0.12868652201733466,-0.0,-0.18381711360595662,-0.141760223372695,0.0
2019-03-15,1.0,-0.0,-0.12703132059522249,-0.0,-0.18359494556425165,-0.14683806275778644,0.0
2019-03-18,1.0,-0.0,-0.13166962361255702,-0.0,-0.18534918842832215,-0.14922068591369628,0.0
2019-03-19,1.0,-0.0,-0.13221051393971459,-0.0,-0.18341342974295666,-0.15403494848845584,0.0
2019-03-20,1.0,-0.0,-0.1367518850141376,-0.0,-0.1816535108388313,-0.15426189915174363,0.0
2019-03-21,1.0,-0.0,-0.13614629768577774,-0.0,-0.1871386326521605,-0.14793073516646804,0.0
2019-03-22,1.0,-0.0,-0.13429153864334673,-0.0,-0.20286279839281496,-0.14003781611912078,0.0
2019-03-25,1.0,-0.0,-0.12312559782208814,-0.0,-0.20788757265837687,-0.1405488926495475,0.0
2019-03-26,1.0,-0.0,-0.12951286859707928,-0.0,-0.2064291304283626,-0.14064645689056893,0.0
2019-03-27,1.0,-0.0,-0.12456834213866179,-0.0,-0.21063427879932706,-0.14053599362474542,0.0
2019-03-28,1.0,-0.0,-0.12423974018305285,-0.0,-0.20924121641570712,-0.14275169766755239,0.0
2019-03-29,1.0,-0.0,-0.12120183079875978,-0.0,-0.20955263546434372,-0.14571091097002806,0.0
2019-04-01,1.0,-0.0,-0.12291146533512579,-0.0,-0.20868357684182534,-0.14569145085757337,0.0
2019-04-02,1.0,-0.0,-0.12229843597551962,-0.0,-0.20778760015374154,-0.14819797179434116,0.0
2019-04-03,1.0,-0.0,-0.12189172407675704,-0.0,-0.21120014192365688,-0.1452795600366636,0.0
2019-04-04,1.0,-0.0,-0.12237472637993253,-0.0,-0.20925279536177008,-0.14739986984558953,0.0
2019-04-05,1.0,-0.0,-0.12139618951672641,-0.0,-0.20856914278941596,-0.1515748614773771,0.0
2019-04-08,1.0,-0.0,-0.12048085748971071,-0.0,-0.21004944778373258,-0.14994226156989313,0.0
2019-04-09,1.0,-0.0,-0.11743687823392489,-0.0,-0.21666740796750134,-0.1484825571913594,0.0
2019-04-10,1.0,-0.0,-0.11640579881832049,-0.0,-0.2220609794020524,-0.1423346315025692,0.0
2019-04-11,1.0,-0.0,-0.11764357081443269,-0.0,-0.22421358474902903,-0.14053188650716,0.0
2019-04-12,1.0,-0.0,-0.11713074163034132,-0.0,-0.2240459033893782,-0.14149097055422116,0.0
2019-04-15,1.0,-0.0,-0.11748994702713932,-0.0,-0.22355437508346562,-0.14278931046251092,0.0
2019-04-16,1.0,-0.0,-0.11841343799617159,-0.0,-0.2240210117077948,-0.14144321942099095,0.0
2019-04-17,1.0,-0.0,-0.11126287971018797,-0.0,-0.22895447931822907,-0.14447545802773404,0.0
2019-04-18,1.0,-0.0,-0.10877604669468745,-0.0,-0.22889902125321177,-0.1475397662295228,0.0
2019-04-22,1.0,-0.0,-0.10861345163307232,-0.0,-0.23058028403846725,-0.14946258969244053,0.0
2019-04-23,1.0,-0.0,-0.10982237243720502,-0.0,-0.23317898247547014,-0.14591367270669864,0.0
2019-04-24,1.0,-0.0,-0.11044971576535015,-0.0,-0.23121223845947797,-0.14646269234203396,0.0
2019-04-25,1.0,-0.0,-0.10834599231525333,-0.0,-0.23325291156584163,-0.14769308670657968,0.0
2019-04-26,1.0,-0.0,-0.10310384925012671,-0.0,-0.24149497599809175,-0.14620292793464326,0.0
2019-04-29,1.0,-0.0,-0.0986014194548816,-0.0,-0.24083020218285917,-0.15160732391006143,0.0
2019-04-30,1.0,-0.0,-0.10357148174063212,-0.0,-0.23977609385002457,-0.14540501109109585,0.0
2019-05-01,1.0,-0.0,-0.10531807070887737,-0.0,-0.2429946938532165,-0.1421779049663149,0.0
2019-05-02,1.0,-0.0,-0.10604638691513608,-0.0,-0.23506278768378247,-0.14851558892315025,0.0
2019-05-03,1.0,-0.0,-0.11341831650031979,-0.0,-0.22802659566556097,-0.14600841898585432,0.0
2019-05-06,1.0,-0.0,-0.11975532262374913,-0.0,-0.22726192950678506,-0.1376755649256169,0.0
2019-05-07,1.0,-0.0,-0.1205035704211761,-0.0,-0.2267254561380068,-0.13735358304012826,0.0
2019-05-08,1.0,-0.0,-0.12029795712034257,-0.0,-0.2246275535995718,-0.14188646703737848,0.0
2019-05-09,1.0,-0.0,-0.1207083698868452,-0.0,-0.22552153807265105,-0.14069260850817064,0.0
2019-05-10,1.0,-0.0,-0.11996014217938993,-0.0,-0.22643108910007584,-0.14084088103630332,0.0
2019-05-13,1.0,-0.0,-0.11980476481004747,-0.0,-0.22876147676373865,-0.13950685257659856,0.0
2019-05-14,1.0,-0.0,-0.1114322986154348,-0.0,-0.23164042811823657,-0.1393163153369504,0.0
2019-05-15,1.0,-0.0,-0.11271620518150101,-0.0,-0.23192042164649987,-0.1400341474278079,0.0
2019-05-16,1.0,-0.0,-0.11372176263533885,-0.0,-0.23155752922130965,-0.13990583832112996,0.0
2019-05-17,1.0,-0.0,-0.11231194624487129,-0.0,-0.23199738359992866,-0.14228161978949874,0.0
2019-05-20,1.0,-0.0,-0.11057942369707688,-0.0,-0.23261654604627663,-0.142886864513828,0.0
2019-05-21,1.0,-0.0,-0.11323079663885509,-0.0,-0.22873303839187628,-0.1426408147510318,0.0
2019-05-22,1.0,-0.0,-0.11171775318239817,-0.0,-0.2302899023767841,-0.1416426812260764,0.0
2019-05-23,1.0,-0.0,-0.11147210230391504,-0.0,-0.2313854644176421,-0.1406678831575356,0.0
2019-05-24,1.0,-0.0,-0.10795042276880248,-0.0,-0.23189350076261273,-0.14095748619152687,0.0
2019-05-28,1.0,-0.0,-0.10836380864956102,-0.0,-0.23052664307605752,-0.14169171318162302,0.0
2019-05-29,1.0,-0.0,-0.11224082639986996,-0.0,-0.23161954867217405,-0.13395007906364992,0.0
2019-05-30,1.0,-0.0,-0.11216845216106393,-0.0,-0.2315921684521611,-0.1338899150350942,0.0
2019-05-31,1.0,-0.0,-0.11099614196390299,-0.0,-0.23449764231127407,-0.13268096554374662,0.0
2019-06-03,1.0,-0.0,-0.10773594941197329,-0.0,-0.23380710359907808,-0.135910998167957,0.0
2019-06-04,1.0,-0.0,-0.11793890320206109,-0.0,-0.2399116672800883,-0.11436142804563856,0.0
2019-06-05,1.0,-0.0,-0.11532478205993718,-0.0,-0.24330036103202327,-0.10898470750535678,0.0
2019-06-06,1.0,-0.0,-0.11661653583742938,-0.0,-0.23968894431809845,-0.11093830239894358,0.0
2019-06-07,1.0,-0.0,-0.12110802836129829,-0.0,-0.23650562968834868,-0.1103771230604366,0.0
2019-06-10,1.0,-0.0,-0.12252918059710247,-0.0,-0.23153850665728196,-0.11229397618628657,0.0
2019-06-11,1.0,-0.0,-0.12264759336342851,-0.0,-0.23349651169607788,-0.1095151550683004,0.0
2019-06-12,1.0,-0.0,-0.11878226184889724,-0.0,-0.23364910839981232,-0.11401630689816988,0.0
2019-06-13,1.0,-0.0,-0.11998592024404908,-0.0,-0.2341786075708021,-0.11246205065778858,0.0
2019-06-14,1.0,-0.0,-0.11890132128873311,-0.0,-0.23915179422504437,-0.10841606663635962,0.0
2019-06-17,1.0,-0.0,-0.1182068803707071,-0.0,-0.24043170953456316,-0.10778074317388626,0.0
2019-06-18,1.0,-0.0,-0.12263349158900415,-0.0,-0.23700252036809094,-0.10570892679209892,0.0
2019-06-19,1.0,-0.0,-0.11152709935944308,-0.0,-0.23988709818947615,-0.11105911258006959,0.0
2019-06-20,1.0,-0.0,-0.11324317203828926,-0.0,-0.23898597816223177,-0.11141360030444072,0.0
2019-06-21,1.0,-0.0,-0.11453899153025847,-0.0,-0.2356314272757859,-0.11263732244993489,0.0
2019-06-24,1.0,-0.0,-0.11374025669577449,-0.0,-0.23370743714469908,-0.117710836312489,0.0
2019-06-25,1.0,-0.0,-0.10691353681062538,-0.0,-0.23978948602926087,-0.11927170375582725,0.0
2019-06-26,1.0,-0.0,-0.10494054006379633,-0.0,-0.24345499713357538,-0.12156580281938585,0.0
2019-06-27,1.0,-0.0,-0.09973784205720346,-0.0,-0.24223099354914726,-0.13084332380924327,0.0
2019-06-28,1.0,-0.0,-0.08987159097602639,-0.0,-0.25122224185662956,-0.13150144312893916,0.0
2019-07-01,1.0,-0.0,-0.0887374525330429,-0.0,-0.2508463100880162,-0.13227458714786142,0.0
2019-07-02,1.0,-0.0,-0.08971135324304852,-0.0,-0.24804799505933214,-0.1326775184907436,0.0
2019-07-03,1.0,-0.0,-0.09015513565179031,-0.0,-0.2470994779795603,-0.13321079332402028,0.0
2019-07-05,1.0,-0.0,-0.08724861813477597,-0.0,-0.24726567093966836,-0.13555509820063508,0.0
2019-07-08,1.0,-0.0,-0.08767605633802818,-0.0,-0.24684565727699534,-0.1326144366197183,0.0
2019-07-09,1.0,-0.0,-0.08661878938883188,-0.0,-0.24669500219844642,-0.13230250622893155,0.0
2019-07-10,1.0,-0.0,-0.0999327839148986,-0.0,-0.23347361038050152,-0.1278274592319832,0.0
2019-07-11,1.0,-0.0,-0.09581731261238871,-0.006081782430081431,-0.23569830850426163,-0.12436952676130467,0.0
2019-07-12,1.0,-0.0,-0.09521582838939709,-0.007101733056667738,-0.239398544583102,-0.11954583978724026,0.0
2019-07-15,1.0,-0.0,-0.09320362823715,-0.007025692709930912,-0.24215999883148562,-0.11826826168879541,0.0
2019-07-16,1.0,-0.0,-0.0908333698654158,-0.00781786564961349,-0.24260225329884705,-0.12002981017929946,0.0
2019-07-17,1.0,-0.0,-0.09370433156018004,-0.006634710937043316,-0.2424884550184135,-0.1185771906237213,0.0
2019-07-18,1.0,-0.0,-0.09344279057538088,-0.004674330621247754,-0.2448911027038081,-0.1177200952394864,0.0
2019-07-19,1.0,-0.0,-0.09404393293217271,-0.003154758427294503,-0.24775077408424376,-0.11558684348892914,0.0
2019-07-22,1.0,-0.0,-0.09542781255928667,-0.0026122615764050026,-0.24527530902032893,-0.11603403236869372,0.0
2019-07-23,1.0,-0.0,-0.09575368451772946,-0.0016051364365971107,-0.24503137312126078,-0.11683934043484605,0.0
2019-07-24,1.0,-0.0,-0.09549686047697441,-0.00403548899345872,-0.24218761381681503,-0.11513526900831865,0.0
2019-07-25,1.0,-0.0,-0.09495099538351755,-0.003582506881034558,-0.24400366988509764,-0.11378100106310164,0.0
2019-07-26,1.0,-0.0,-0.09343371827170921,-0.0024465188076133334,-0.24538001135883733,-0.11503007179367691,0.0
2019-07-29,1.0,-0.0,-0.08683991896106925,-0.0027984666734684957,-0.24558002594411812,-0.12231631418618548,0.0
2019-07-30,1.0,-0.0,-0.0845197806045046,-0.003938615941183336,-0.24499649900805226,-0.12529174932897652,0.0
2019-07-31,1.0,-0.0,-0.08976173453754906,-0.0035017581744167378,-0.24275938544144038,-0.12304302785356815,0.0
2019-08-01,1.0,-0.0,-0.09420543313512884,-0.0010347440830127085,-0.24275679141891104,-0.11940363763553691,0.0
2019-08-02,1.0,-0.0,-0.09308557115395819,-0.0022718005475621836,-0.24236908021203474,-0.11855595036989573,0.0
2019-08-05,1.0,-0.0,-0.09257776677972024,-0.0009316001688525307,-0.24349699413383022,-0.11861890274967614,0.0
2019-08-06,1.0,-0.0,-0.0934347084501749,-0.0009684600040472956,-0.23316758694458098,-0.11789193720910063,0.0
2019-08-07,1.0,-0.0,-0.09643285068787803,-0.0,-0.22889809588428056,-0.11826016659208038,0.0
2019-08-08,1.0,-0.0,-0.09957452945842649,-0.0008942092738155333,-0.22697050551669432,-0.1148482007644047,0.0
2019-08-09,1.0,-0.0,-0.09622931730948925,-0.0010494084498943405,-0.22228771042076967,-0.11797938559291578,0.0
2019-08-12,1.0,-0.0,-0.09613809161073344,-0.0026876697759317014,-0.22204176667576928,-0.11638903660692469,0.0
2019-08-13,1.0,-0.0,-0.09555456672456113,-0.001880373778115894,-0.22237214176008727,-0.1155927483600557,0.0
2019-08-14,1.0,-0.0,-0.09685233494825561,-0.001949373620388155,-0.21957687125533928,-0.11497004271421611,0.0
2019-08-15,1.0,-0.0,-0.10051520643936691,-0.0047810015841527635,-0.21434585908176224,-0.1075083132340978,0.0
2019-08-16,1.0,-0.0,-0.10113337901107686,-0.0046248715313463515,-0.21322941646682658,-0.10842754367934225,0.0
2019-08-19,1.0,-0.0,-0.09862947344426716,-0.005855368133120584,-0.21394175974470026,-0.10622293138819239,0.0
2019-08-20,1.0,-0.0,-0.09779996302458865,-0.009528279079027832,-0.2098496807315443,-0.10495328298988867,0.0
2019-08-21,1.0,-0.0,-0.09955104708322676,-0.01420737078396272,-0.2066320006819538,-0.10034665984712868,0.0
2019-08-22,1.0,-0.0,-0.1004148434392226,-0.011678126953457976,-0.20574529749389103,-0.10284423481275218,0.0
2019-08-23,1.0,-0.0,-0.1007586735998636,-0.011820532492256982,-0.20592163214275566,-0.10223624016139572,0.0
2019-08-26,1.0,-0.0,-0.09861146460790136,-0.013051101495998418,-0.20385452900087667,-0.0984700658918017,0.0
2019-08-27,1.0,-0.0,-0.09759609276851629,-0.010233897491636435,-0.20181245853507052,-0.10192961901669889,0.0
2019-08-28,1.0,-0.0,-0.09755959858290167,-0.009908396731075951,-0.2014425044813618,-0.10255614052421348,0.0
2019-08-29,1.0,-0.0,-0.09909554534952524,-0.011650841058296469,-0.20095235411794538,-0.09712321433602886,0.0
2019-08-30,1.0,-0.0,-0.09945684293473674,-0.012495426786367603,-0.1991106858413306,-0.09606562913348156,0.0
2019-09-03,1.0,-0.0,-0.10140765765765766,-0.01554054054054054,-0.19643862612612611,-0.09425675675675677,0.0
2019-09-04,1.0,-0.0,-0.09534196453701098,-0.017027863777089782,-0.19684773430903463,-0.09804390655783844,0.0
2019-09-05,1.0,-0.0,-0.09390484234234235,-0.016005067567567567,-0.1978181306306306,-0.09991554054054054,0.0
2019-09-06,1.0,-0.0,-0.09224242083672839,-0.019049759770728553,-0.19943244078559186,-0.09412491922115142,0.0
2019-09-09,1.0,-0.0,-0.08991779666971124,-0.018885688189418957,-0.199761118527366,-0.0966205297547952,0.0
2019-09-10,1.0,-0.0,-0.08947908034999509,-0.023061473855704274,-0.198115195011306,-0.09383295178438504,0.0
2019-09-11,1.0,-0.0,-0.08795561486059414,-0.024678699346864244,-0.19883418779408665,-0.09311047124095793,0.0
2019-09-12,1.0,-0.0,-0.08923655974383461,-0.024184034604797483,-0.1987388348969159,-0.0922560530307286,0.0
