Date,IWF,IWM,MEDP,MTUM,SPY,VLUE,VXX
2018-11-19,-0.832855718913531,-1.757911786693247,1.0,-0.0029279840518315475,-1.4068651881385497,-1.2291303264390732,0.0
2018-11-20,-0.8001360460082865,-1.7474491373446293,1.0,-0.0,-1.4023251499598046,-1.2339991342526746,0.0
2018-11-21,-0.8112558368149423,-1.742197100024576,1.0,-0.0,-1.401941508970263,-1.188682723027771,0.0
2018-11-23,-0.8134823182711199,-1.7223109037328095,1.0,-0.0,-1.4115913555992143,-1.1921046168958744,0.0
2018-11-26,-0.8152617898254735,-1.755415274167595,1.0,-0.0,-1.4197920534719644,-1.198415645500681,0.0
2018-11-27,-0.7969299056778251,-1.7648110474076817,1.0,-0.0,-1.4129215214844955,-1.1901855619258985,0.0
2018-11-28,-0.7983846106418397,-1.760527776065109,1.0,-0.0,-1.415007090449473,-1.1916887600961836,0.0
2018-11-29,-0.755052497420647,-1.7322935000303454,1.0,-0.0,-1.3972810584451052,-1.184499605510712,0.0
2018-11-30,-0.7577269408615235,-1.7383183256266732,1.0,-0.0,-1.4053297639328302,-1.1827695302993428,0.0
2018-12-03,-0.75730282375852,-1.7392891918208375,1.0,-0.0,-1.4060978578383643,-1.1830574488802337,0.0
2018-12-04,-0.7463772509549507,-1.7407384951191416,1.0,-0.0,-1.3991390286788334,-1.1769235433214091,0.0
2018-12-06,-0.7234167547879214,-1.6405240277288213,1.0,-0.0,-1.3899659264481259,-1.1209023616496299,0.0
2018-12-07,-0.7168178070898599,-1.646154752090449,1.0,-0.0,-1.3954186786008715,-1.1302555647155812,0.0
2018-12-10,-0.6765663140764849,-1.647390445193537,1.0,-0.0,-1.3877135882831573,-1.1002557247471814,0.0
2018-12-11,-0.6768569103801,-1.6470998488899222,1.0,-0.0,-1.387422991979542,-1.1004882017900732,0.0
2018-12-12,-0.676973148901546,-1.6469836103684763,1.0,-0.0,-1.387306753458096,-1.1007206788329653,0.0
2018-12-13,-0.6759721416134649,-1.6408589669181661,1.0,-0.0,-1.3896691816598954,-1.0973302379570515,0.0
2018-12-14,-0.6740839983689638,-1.65998718471486,1.0,-0.0,-1.3877788780800373,-1.1032795479699424,0.0
2018-12-17,-0.6575469510781359,-1.6565615580802224,1.0,-0.0,-1.3735798747971248,-1.1086830512404358,0.0
2018-12-18,-0.6390165441176471,-1.638671875,1.0,-0.0,-1.3631663602941175,-1.1036879595588234,0.0
2018-12-19,-0.6317758084934976,-1.6438600529404994,1.0,-0.0,-1.3701231442053172,-1.1086431119806652,0.0
2018-12-20,-0.6275619190577911,-1.6285433866404941,1.0,-0.0,-1.402574909069915,-1.1147162404018243,0.0
2018-12-21,-0.6195720759479147,-1.6252509608214307,1.0,-0.0,-1.3985544656685596,-1.0928698445476968,0.0
2018-12-24,-0.5964972136927101,-1.6000796087797111,1.0,-0.0,-1.38786534743546,-1.1018992380302515,0.0
2018-12-26,-0.6010760073260074,-1.6558493589743593,1.0,-0.0,-1.3679029304029304,-1.0985576923076923,0.0
2018-12-27,-0.5238874345549739,-1.5851330715532288,1.0,-0.0,-1.262816317626527,-1.0819153577661431,0.0
2018-12-28,-0.5147308007652365,-1.6009292156326864,1.0,-0.0,-1.267723421699918,-1.0825908718229025,0.0
2018-12-31,-0.5170320957952869,-1.5979003772759584,1.0,-0.0,-1.268740773142326,-1.0840942643118814,0.0
2019-01-02,-0.513296565281494,-1.5971168022716105,1.0,-0.0,-1.2664227597881286,-1.0838202369901164,0.0
2019-01-03,-0.5262439237533454,-1.5933693811786551,1.0,-0.0,-1.2763121961876673,-1.0658692446337865,0.0
2019-01-04,-0.5024967433782024,-1.596450282240556,1.0,-0.0,-1.2640034737299175,-1.0646982197134174,0.0
2019-01-07,-0.4720483716983133,-1.5544181606025245,1.0,-0.0,-1.2480110321417206,-1.0293836851596478,0.0
2019-01-08,-0.47306308213378495,-1.5438717188823032,1.0,-0.0,-1.2501058425063507,-1.0250846740050805,0.0
2019-01-09,-0.4697617915808377,-1.5329319178154543,1.0,-0.0,-1.2494057993978769,-1.029683621190514,0.0
2019-01-10,-0.4682573272669559,-1.5378795894614328,1.0,-0.0,-1.251084541318379,-1.0332239974605861,0.0
2019-01-11,-0.4712430426716141,-1.5264245958123508,1.0,-0.0,-1.2566657831963954,-1.0464882056718792,0.0
2019-01-14,-0.4785858157532068,-1.5233753842891975,1.0,-0.0,-1.2565991731156578,-1.041980281988763,0.0
2019-01-15,-0.4784869223831504,-1.5202398005199218,1.0,-0.0,-1.2572019735795001,-1.0493925407183406,0.0
2019-01-16,-0.47355883754168654,-1.5152188873008312,1.0,-0.0,-1.254142184108835,-1.0506061087290244,0.0
2019-01-17,-0.4815363453602794,-1.5031742672733044,1.0,-0.0,-1.253888477409798,-1.051846365463972,0.0
2019-01-18,-0.4893446989877464,-1.4943526904635056,1.0,-0.0,-1.261001598295152,-1.0829515183803942,0.0
2019-01-22,-0.27021393307734504,-1.6592978606692266,1.0,-0.0,-1.465606143719144,-1.0904004388370818,0.0
2019-01-23,-0.2665750412314458,-1.6208356239692137,1.0,-0.0,-1.4849917537108301,-1.1251236943375482,0.0
2019-01-24,-0.2774940976225773,-1.6074781749299951,1.0,-0.0,-1.4888815681106904,-1.1167298083786306,0.0
2019-01-25,-0.24974721941354902,-1.5843163689473092,1.0,-0.0,-1.6236377935063475,-1.1595888102460397,0.0
2019-01-28,-0.2626552053486151,-1.5578965110399459,1.0,-0.0,-1.6412719815719983,-1.156525647508287,0.0
2019-01-29,-0.26174647887323943,-1.5459718309859154,1.0,-0.0,-1.65087323943662,-1.1752676056338027,0.0
2019-01-30,-0.261175543294674,-1.5454340727395566,1.0,-0.0,-1.649814210111474,-1.1735164958901023,0.0
2019-01-31,-0.2559322033898305,-1.5622033898305083,1.0,-0.0,-1.6444632768361582,-1.1871751412429379,0.0
2019-02-01,-0.26223147002586883,-1.5511191092115622,1.0,-0.0,-1.6446406478461364,-1.1656731526262512,0.0
2019-02-04,-0.2597219877314424,-1.5518037030783949,1.0,-0.0,-1.645506218695481,-1.1708030840227364,0.0
2019-02-05,-0.2515627639804021,-1.5522329222278537,1.0,-0.0,-1.6475192881680463,-1.1802106211634849,0.0
2019-02-06,-0.24011060323909483,-1.5538062186106878,1.0,-0.0,-1.6518819479713334,-1.1972800632018508,0.0
2019-02-07,-0.24665090622537428,-1.5437352245862883,1.0,-0.0,-1.6479792862771585,-1.1903073286052008,0.0
2019-02-08,-0.25221413662774295,-1.5426186043887853,1.0,-0.0,-1.6549895639420091,-1.1912901224121397,0.0
2019-02-11,-0.2519515782328318,-1.5356375155560584,1.0,-0.0,-1.6595203077271186,-1.209582531960629,0.0
2019-02-12,-0.2629678789487656,-1.4176798513405893,1.0,-0.0,-1.5369790284045661,-1.0916379081497212,0.0
2019-02-13,-0.25261093145310926,-1.4387955256321898,1.0,-0.0,-1.5299793246037217,-1.0799978794465357,0.0
2019-02-14,-0.26571230908413607,-1.3968389122452238,1.0,-0.0,-1.5511148954286627,-1.1080304401043053,0.0
2019-02-15,-0.2586592774166045,-1.4312586592774166,1.0,-0.0,-1.5408185015453482,-1.0980496642864754,0.0
2019-02-19,-0.2728385208832136,-1.4147379622239957,1.0,-0.0,-1.5405160947060388,-1.0924714019686088,0.0
2019-02-20,-0.2729643427354976,-1.4256519425226184,1.0,-0.0,-1.5361362426822778,-1.0871740287386906,0.0
2019-02-21,-0.27610431080361897,-1.4194784459819052,1.0,-0.0,-1.537253858435338,-1.0891431612559872,0.0
2019-02-22,-0.27337479402540793,-1.4247594748312338,1.0,-0.0,-1.5302184659543934,-1.0870674533567215,0.0
2019-02-25,-0.27588232153345077,-1.4218591489134496,1.0,-0.0,-1.5396444017299376,-1.1019274921245128,0.0
2019-02-26,-0.27678428441787223,-1.4200608551753588,1.0,-0.0,-1.5400096087118988,-1.101318528799445,0.0
2019-02-27,-0.2761194029850746,-1.642753972075108,1.0,-0.0,-1.73718103033221,-1.3622412132883968,0.0
2019-02-28,-0.27235503101101943,-1.6465345938459688,1.0,-0.0,-1.7403504546275668,-1.362256879629072,0.0
2019-03-01,-0.27106800795132824,-1.647732064333474,1.0,-0.0,-1.74079874706343,-1.3641346906812843,0.0
2019-03-04,-0.26628895184135976,-1.640467723464529,1.0,-0.0,-1.742390452655054,-1.3781568320173587,0.0
2019-03-05,-0.2917194379108618,-1.6119051926904286,1.0,-0.0,-1.752005307279416,-1.375369398709366,0.0
2019-03-06,-0.2924858280062719,-1.6110843082860935,1.0,-0.0,-1.7519599565794235,-1.3751055361235074,0.0
2019-03-07,-0.3001503759398496,-1.589533834586466,1.0,-0.0,-1.7580150375939847,-1.3673984962406014,0.0
2019-03-08,-0.31679204076680423,-1.5808056297015287,1.0,-0.0,-1.7890075224460085,-1.37994418830381,0.0
2019-03-11,-0.3155119558553035,-1.5877375843041082,1.0,-0.0,-1.8010423053341509,-1.4269160024524832,0.0
2019-03-12,-0.3077922077922078,-1.530921459492888,1.0,-0.051329622758194186,-1.8141620284477427,-1.48008658008658,0.0
2019-03-13,-0.3305615885820664,-1.5306236425690352,1.0,-0.09872789326714243,-1.7843003412969285,-1.4611852311511015,0.0
2019-03-14,-0.3297350952292326,-1.533035548110925,1.0,-0.10118493703083319,-1.7809417457658663,-1.4590235126248527,0.0
2019-03-15,-0.3430246913580247,-1.4952469135802469,1.0,-0.12191358024691358,-1.7557407407407408,-1.4569135802469135,0.0
2019-03-18,-0.3345182413470533,-1.5065793576551294,1.0,-0.18309946990957282,-1.7456189585282196,-1.4665419395073278,0.0
2019-03-19,-0.326078799249531,-1.5147592245153223,1.0,-0.18098811757348343,-1.7481550969355848,-1.483927454659162,0.0
2019-03-20,-0.3331034050291591,-1.5100018812315794,1.0,-0.18511318743337304,-1.7495453690349283,-1.4929453815764722,0.0
2019-03-21,-0.3542778231121712,-1.5046136463498838,1.0,-0.19076015316050468,-1.7671207080534805,-1.4602347624129055,0.0
2019-03-22,-0.3483528966300644,-1.491101855357819,1.0,-0.2336867348226682,-1.7856872396819388,-1.451912154486937,0.0
2019-03-25,-0.3201967376416386,-1.3769144564811355,1.0,-0.3052546382766778,-1.790872867637903,-1.4325737766156144,0.0
2019-03-26,-0.30919237521946324,-1.3924630047654878,1.0,-0.3283797341359418,-1.7916980185603208,-1.4486455981941309,0.0
2019-03-27,-0.31769495772001255,-1.3753836517381774,1.0,-0.33109927967428754,-1.794613216410899,-1.444910742248669,0.0
2019-03-28,-0.3044377585558481,-1.368434248464335,1.0,-0.35508336467343615,-1.7861978187288456,-1.4538673686849692,0.0
2019-03-29,-0.2962080852397368,-1.3680977749921654,1.0,-0.366154810404262,-1.7837668442494516,-1.4534001880288312,0.0
2019-04-01,-0.29242443245955096,-1.3777749905932524,1.0,-0.36353944562899787,-1.7845227643296124,-1.4528408378276685,0.0
2019-04-02,-0.30321410705352675,-1.375,1.0,-0.42321160580290146,-1.7613806903451725,-1.3903201600800401,0.0
2019-04-03,-0.3141013593935977,-1.3749921693917184,1.0,-0.4181544822401805,-1.7715968176407944,-1.3856417966547643,0.0
2019-04-04,-0.31876058458257545,-1.3762152668882897,1.0,-0.4127830395784984,-1.7720002508938093,-1.39258608793828,0.0
2019-04-05,-0.3389691502113431,-1.3636994511387293,1.0,-0.4259668159737555,-1.7846192669232226,-1.3954955523310832,0.0
2019-04-08,-0.34047784151799787,-1.3544096324780939,1.0,-0.4313181617600706,-1.7854756351257643,-1.3923595788942824,0.0
2019-04-09,-0.3699261410264504,-1.3280095953538287,1.0,-0.4464995896723692,-1.7941417839782843,-1.3742187993182249,0.0
2019-04-10,-0.37064347387659924,-1.313039642024327,1.0,-0.456797126110796,-1.795046322556249,-1.3667990168273776,0.0
2019-04-11,-0.39262992125984253,-1.2832125984251967,1.0,-0.47615748031496063,-1.798740157480315,-1.3484724409448818,0.0
2019-04-12,-0.3926523410422837,-1.2830046001638415,1.0,-0.4739429075556116,-1.8007435881277964,-1.3512508664692169,0.0
2019-04-15,-0.3844690966719493,-1.2953407290015848,1.0,-0.48329635499207607,-1.803296354992076,-1.3728050713153723,0.0
2019-04-16,-0.3820680048122586,-1.2905717723041854,1.0,-0.48236560501488,-1.8037105046539608,-1.3731399987336164,0.0
2019-04-17,-0.3817580460501208,-1.26555145655769,1.0,-0.5270321842004835,-1.8273756519526778,-1.3587965907645336,0.0
2019-04-18,-0.39324708109813816,-1.2534553486904387,1.0,-0.550520668980751,-1.7938781950142,-1.3199747554433574,0.0
2019-04-22,-0.40613123891563213,-1.2577907271345325,1.0,-0.5447808462123132,-1.7970610590321765,-1.3281606283253105,0.0
2019-04-23,-0.41398495289877973,-1.24511601441487,1.0,-0.5391667193525953,-1.7962951254978818,-1.3276854017828916,0.0
2019-04-24,-0.41486341555737805,-1.2339284587723172,1.0,-0.5366853826257019,-1.796038104851429,-1.3272979622736734,0.0
2019-04-25,-0.4086414310008188,-1.218114253322416,1.0,-0.5569692007306166,-1.7946715374441018,-1.3200226743087484,0.0
2019-04-26,-0.41645114489371093,-1.2036838453289598,1.0,-0.5736453668075443,-1.8030025862612753,-1.3111713871191573,0.0
2019-04-29,-0.41657737157264413,-1.1980460132366844,1.0,-0.5713205168610147,-1.8023321777497636,-1.3149700598802394,0.0
2019-04-30,-0.4181292067685727,-1.202428131093917,1.0,-0.5717430961816695,-1.7956218154368748,-1.3025728124803422,0.0
2019-05-01,-0.4509468617391855,-1.2250300842358604,1.0,-0.5452530242573944,-1.8094242827284819,-1.3028690860725822,0.0
2019-05-02,-0.44472536502117443,-1.2333607230895647,1.0,-0.5361860817900259,-1.7926806143733014,-1.3138233992794388,0.0
2019-05-03,-0.4428986973567725,-1.2396610598204123,1.0,-0.5374351840141647,-1.7908182622992286,-1.3126976097129126,0.0
2019-05-06,-0.4339100346020761,-1.196162315193457,1.0,-0.5484114501415539,-1.7887385970430953,-1.3240641711229946,0.0
2019-05-07,-0.422008547008547,-1.1992835595776772,1.0,-0.5628456510809452,-1.7794746103569632,-1.3208898944193062,0.0
2019-05-08,-0.41232227488151657,-1.1873908705412821,1.0,-0.5742703916188576,-1.7578573210276875,-1.3041905712147668,0.0
2019-05-09,-0.4165316045380875,-1.1858870465029296,1.0,-0.5755516768482732,-1.7567011594564268,-1.2989652163071936,0.0
2019-05-10,-0.41595015576323985,-1.1844859813084112,1.0,-0.5776947040498442,-1.7574454828660435,-1.2950155763239874,0.0
2019-05-13,-0.4256857855361596,-1.1880299251870325,1.0,-0.563715710723192,-1.7580423940149628,-1.2988778054862844,0.0
2019-05-14,-0.3528002947678703,-1.102186195038074,1.0,-0.6654384672070743,-1.7463154016212232,-1.274195529353967,0.0
2019-05-15,-0.3259776878754444,-1.1135221282334191,1.0,-0.6872011769032732,-1.7537697682971678,-1.2492337869314698,0.0
2019-05-16,-0.31275291232372776,-1.117841814837523,1.0,-0.6986511342734518,-1.7533415082771306,-1.248620478234212,0.0
2019-05-17,-0.3105395617211958,-1.1065005217604813,1.0,-0.7110060769750169,-1.7432938432263212,-1.2670185992265668,0.0
2019-05-20,-0.31139302567873994,-1.0950542379113808,1.0,-0.7209045780474351,-1.7375130232273088,-1.2637739780596924,0.0
2019-05-21,-0.29183022571148187,-1.0970927379784103,1.0,-0.7377330716388617,-1.7387757605495586,-1.2680323846908734,0.0
2019-05-22,-0.2877106956788232,-1.087036469506589,1.0,-0.7493104505056697,-1.7405455102666259,-1.2647257125344775,0.0
2019-05-23,-0.28874578350199326,-1.0776448942042318,1.0,-0.7737503833180006,-1.749708678319534,-1.2432996013492794,0.0
2019-05-24,-0.27491135835676733,-1.0566695195011615,1.0,-0.7884826995965277,-1.7514977381097934,-1.24165545910258,0.0
2019-05-28,-0.28044528717352746,-1.043611230044651,1.0,-0.7896507431647195,-1.7556425469447674,-1.2472322466205885,0.0
2019-05-29,-0.30113152451636455,-1.0568803990753133,1.0,-0.786105365616255,-1.7364034554082006,-1.202883562477187,0.0
2019-05-30,-0.308399903171145,-1.0521060275962237,1.0,-0.7710602759622367,-1.7243403534253208,-1.1958968772694263,0.0
2019-05-31,-0.30371625711172984,-1.0565912117177096,1.0,-0.7620142839849897,-1.7220070209417744,-1.208267764193197,0.0
2019-06-03,-0.2981516045517491,-1.0554518634475285,1.0,-0.7829490035522909,-1.7141308928893975,-1.1702089228731412,0.0
2019-06-04,-0.30821093185648935,-1.050204671321936,1.0,-0.7832891885384061,-1.7155068625090297,-1.1625331085961956,0.0
2019-06-05,-0.29840194855343666,-1.0326145072179647,1.0,-0.8041941424582664,-1.710687340343373,-1.0948731658052633,0.0
2019-06-06,-0.2948093597814467,-1.0459674545670508,1.0,-0.7896424753533673,-1.7023993348378668,-1.1061289939422734,0.0
2019-06-07,-0.2949434860202261,-1.069303985722784,1.0,-0.788518738845925,-1.6912552052349792,-1.1048185603807257,0.0
2019-06-10,-0.27394328517924027,-1.079424528862731,1.0,-0.7917484097259377,-1.6840853694786277,-1.1157481719279474,0.0
2019-06-11,-0.28208189089172736,-1.080339023516772,1.0,-0.8233854601886116,-1.669810194580399,-1.1131073176554853,0.0
2019-06-12,-0.2817010616724323,-1.086007395920315,1.0,-0.825539782893952,-1.6640224263390195,-1.1072408445663844,0.0
2019-06-13,-0.28680688336520077,-1.1040272466539196,1.0,-0.840164913957935,-1.6511711281070742,-1.0929732313575524,0.0
2019-06-14,-0.29046708875881017,-1.0935372118026518,1.0,-0.8521084697168797,-1.6551785927607214,-1.081770397801935,0.0
2019-06-17,-0.29168657429526995,-1.0929288103201147,1.0,-0.8524247491638796,-1.6546822742474914,-1.0805661729574774,0.0
2019-06-18,-0.2954857997010463,-1.1061883408071749,1.0,-0.8490284005979072,-1.6532735426008967,-1.0750971599402093,0.0
2019-06-19,-0.30240324408134056,-1.0840240920746615,1.0,-0.859323752161727,-1.6463116464905478,-1.0713220824139782,0.0
2019-06-20,-0.30445943525759656,-1.094919706286192,1.0,-0.8542773565757269,-1.6442600441764672,-1.0719360038206676,0.0
2019-06-21,-0.309294967464629,-1.1016058742761627,1.0,-0.8502775953674407,-1.6350665631902574,-1.0735478478896783,0.0
2019-06-24,-0.3157232704402516,-1.0763102725366875,1.0,-0.849895178197065,-1.6412698412698412,-1.1066786463012879,0.0
2019-06-25,-0.31576741122222884,-1.0679681418048985,1.0,-0.8520270674890711,-1.6444098449008924,-1.1082699562848075,0.0
2019-06-26,-0.2886808306325771,-1.0757412075381108,1.0,-0.8465970471732085,-1.6407394070339696,-1.1499819949585885,0.0
2019-06-27,-0.2954258580272886,-1.068461862114564,1.0,-0.8580873955641042,-1.6403798761795998,-1.1483440524132957,0.0
2019-06-28,-0.2932339862997236,-1.0660377358490567,1.0,-0.8593919000120178,-1.6425309457997834,-1.147698593919,0.0
2019-07-01,-0.30262842054728756,-1.057849255880941,1.0,-0.8588574171867498,-1.643362938070091,-1.1383221315410466,0.0
2019-07-02,-0.28566284582608176,-1.0714157114565204,1.0,-0.8560283262317709,-1.6416611654564004,-1.1466122546960331,0.0
2019-07-03,-0.2827039683016149,-1.0765443957495349,1.0,-0.853515038722459,-1.6409317404094377,-1.1497868763883052,0.0
2019-07-05,-0.28464397027091826,-1.0563414049388637,1.0,-0.8566890433948694,-1.6415727643251021,-1.1544593622632464,0.0
2019-07-08,-0.2830708425654231,-1.0586861488711898,1.0,-0.8522666027905863,-1.6382418108868793,-1.1561770165878196,0.0
2019-07-09,-0.28298050472431524,-1.0544791292907545,1.0,-0.8515727783757924,-1.6369453414663315,-1.1541681617031456,0.0
2019-07-10,-0.2827491326713722,-1.0446823782749133,1.0,-0.8489651872233521,-1.645591577939945,-1.159528651752602,0.0
2019-07-11,-0.2842849439817866,-1.0451141333652867,1.0,-0.8542328200826793,-1.6472350368462045,-1.16032592415074,0.0
2019-07-12,-0.2721719863464878,-1.0546140487454339,1.0,-0.8547817234564944,-1.6439906581232409,-1.1628241212048624,0.0
2019-07-15,-0.27779442613125566,-1.0710818100089903,1.0,-0.871860952951753,-1.6364399160922984,-1.1362301468384777,0.0
2019-07-16,-0.2896473128598848,-1.0656789827255277,1.0,-0.8860964491362764,-1.632137715930902,-1.1245201535508638,0.0
2019-07-17,-0.0,-0.8615508962107166,1.0,-0.8048780487804879,-1.4074074074074074,-0.6805971568487615,0.0
2019-07-18,-0.0,-0.8622177954847278,1.0,-0.811041548093341,-1.3967937772718648,-0.6728799089356858,0.0
2019-07-19,-0.0025570603276825455,-0.8652334501373236,1.0,-0.8226631309783123,-1.3771190453641444,-0.6677715692773937,0.0
2019-07-22,-0.0,-0.8572511130055886,1.0,-0.8181775125509141,-1.3805058255186133,-0.680259543430899,0.0
2019-07-23,-0.0023629489603024575,-0.8655954631379962,1.0,-0.8186672967863894,-1.370179584120983,-0.6690926275992439,0.0
2019-07-24,-0.0059632812133164305,-0.8629384420340893,1.0,-0.8315725219514486,-1.3477015542095132,-0.6473681739212096,0.0
2019-07-25,-0.010742599802974153,-0.8426607871651735,1.0,-0.840127597691983,-1.3619177182530375,-0.6355960031899422,0.0
2019-07-26,-0.005516596540439457,-0.8214586255259467,1.0,-0.8421692379616643,-1.367601683029453,-0.6383356708742403,0.0
2019-07-29,-0.00813426207283437,-0.8030480108456828,1.0,-0.8393716983778224,-1.369641437987939,-0.6546678509653593,0.0
2019-07-30,-0.0,-0.7737575872534143,1.0,-0.8529969650986343,-1.4086210166919573,-0.7066578148710168,0.0
2019-07-31,-0.0,-0.9993260756868845,1.0,-0.8646448937273199,-1.5277864178330745,-0.7923276308968378,0.0
2019-08-01,-0.0,-1.020705005435064,1.0,-0.8618458512345359,-1.5168486981727833,-0.7769035664371862,0.0
2019-08-02,-0.0,-1.007554980595084,1.0,-0.883156532988357,-1.5147736093143596,-0.7691591203104786,0.0
2019-08-05,-0.0,-1.0058403969402523,1.0,-0.8733719247467437,-1.5155571635311142,-0.7737233822617324,0.0
2019-08-06,-0.0,-0.997712601026788,1.0,-0.8640268388146191,-1.4452803334519395,-0.7760890560666905,0.0
2019-08-07,-0.0,-1.0157659941194364,1.0,-0.8436074216769746,-1.4301936530467403,-0.7798337219912805,0.0
2019-08-08,-0.0,-1.0212216369529983,1.0,-0.847447325769854,-1.4243314424635334,-0.7718800648298217,0.0
2019-08-09,-0.0,-1.004673601688527,1.0,-0.8440122619227096,-1.4028845670636716,-0.7738579828132066,0.0
2019-08-12,-0.0,-0.998645054448738,1.0,-0.8643548953680935,-1.4047774376474131,-0.7505896522306419,0.0
2019-08-13,-0.0,-0.9895259095920617,1.0,-0.8628846346597173,-1.408740102235141,-0.7503257492232134,0.0
2019-08-14,-0.0,-1.0010975305562484,1.0,-0.8597655275629833,-1.3918184085806935,-0.73604390122225,0.0
