Date,IWF,IWM,MTUM,NNN,SPY,VLUE,VXX
2019-01-16,-0.0,-0.3573153621455022,-0.0,1.0,-0.5831589116084366,-0.35959242818041726,0.0
2019-01-17,-0.0,-0.3628585118762407,-0.0,1.0,-0.5724097017820065,-0.34645309968740734,0.0
2019-01-18,-0.0,-0.35944965086365305,-0.0,1.0,-0.5715729511209114,-0.36592704887908856,0.0
2019-01-22,-0.0,-0.32651469981195247,-0.0,1.0,-0.6966243177544374,-0.27010044489290463,0.0
2019-01-23,-0.0,-0.30123581568429275,-0.0,1.0,-0.7069187301878992,-0.2888776588413654,0.0
2019-01-24,-0.0,-0.3080399128340406,-0.0,1.0,-0.6926253010666361,-0.29317582291547195,0.0
2019-01-25,-0.0,-0.26854887113901843,-0.0,1.0,-0.8060390599750682,-0.23392123366729767,0.0
2019-01-28,-0.0,-0.27596830985915494,-0.0,1.0,-0.8017976278724981,-0.23876482579688657,0.0
2019-01-29,-0.0,-0.2700376796762339,-0.0,1.0,-0.7995069079406428,-0.2563613527468949,0.0
2019-01-30,-0.0,-0.26755806098441615,-0.0,1.0,-0.7984113303361364,-0.26345826830347785,0.0
2019-01-31,-0.0,-0.2819624886699049,-0.0,1.0,-0.7682617891091641,-0.27389778511167406,0.0
2019-02-01,-0.0,-0.2801866524983252,-0.0,1.0,-0.7557116126498649,-0.27415740719351334,0.0
2019-02-04,-0.0,-0.2814797687861272,-0.0,1.0,-0.7617341040462429,-0.2689017341040462,0.0
2019-02-05,-0.0,-0.28664652846634536,-0.0,1.0,-0.765328475568981,-0.2539488551202527,0.0
2019-02-06,-0.0,-0.29229494233292663,-0.0,1.0,-0.7609751605699947,-0.24880867423283223,0.0
2019-02-07,-0.0,-0.30231333027943197,-0.0,1.0,-0.7621850664223546,-0.22595052679798444,0.0
2019-02-08,-0.0,-0.30357265780959597,-0.0,1.0,-0.7734104311511898,-0.21757187765310573,0.0
2019-02-11,-0.0,-0.3021515005395973,-0.0,1.0,-0.7735987692590296,-0.22043121857133016,0.0
2019-02-12,-0.0,-0.2970800599427819,-0.0,1.0,-0.7538485990645294,-0.21963126106897962,0.0
2019-02-13,-0.0,-0.31118415004137173,-0.0,1.0,-0.7653075296497195,-0.22193619564218076,0.0
2019-02-14,-0.0,-0.27684772110564315,-0.0,1.0,-0.7907602446764476,-0.23198270707814006,0.0
2019-02-15,-0.0,-0.29791542036721735,-0.0,1.0,-0.7802678201647415,-0.2226772813032074,0.0
2019-02-19,-0.0,-0.2905715861054953,-0.0,1.0,-0.7859998162102555,-0.22080040433743797,0.0
2019-02-20,-0.0,-0.29133622968530903,-0.0,1.0,-0.7903822724869549,-0.21697354205457098,0.0
2019-02-21,-0.0,-0.27621636564688534,-0.0,1.0,-0.7990923332104681,-0.22841411721341687,0.0
2019-02-22,-0.0,-0.2760861020554438,-0.0,1.0,-0.8150562992763173,-0.2209428683729856,0.0
2019-02-25,-0.0,-0.2710547074381699,-0.0,1.0,-0.8238828824648508,-0.22514036471625445,0.0
2019-02-26,-0.0,-0.270713490443496,-0.0,1.0,-0.8260345147522731,-0.22279179810725552,0.0
2019-02-27,-0.0,-0.27396338492238437,-0.0,1.0,-0.822818293616725,-0.22354224191939112,0.0
2019-02-28,-0.0,-0.27289185989833575,-0.0,1.0,-0.8209966808253837,-0.2272125896525312,0.0
2019-03-01,-0.0,-0.2703830813468138,-0.0,1.0,-0.8236944624802894,-0.22483999628976903,0.0
2019-03-04,-0.0,-0.2583767511867546,-0.0,1.0,-0.8278568947551233,-0.229385203195554,0.0
2019-03-05,-0.0,-0.251594498689612,-0.0,1.0,-0.8387874852146485,-0.22891203005774985,0.0
2019-03-06,-0.0,-0.24910759816420192,-0.0,1.0,-0.8405266329794631,-0.2282926150850679,0.0
2019-03-07,-0.0,-0.26129121640343583,-0.0,1.0,-0.8305624826821835,-0.21721160062805947,0.0
2019-03-08,-0.0,-0.24848766868310843,-0.0,1.0,-0.8715216379711493,-0.20667752442996742,0.0
2019-03-11,-0.0,-0.24888013321137928,-0.0,1.0,-0.8685944792326274,-0.2277726963577945,0.0
2019-03-12,-0.0,-0.2218378275911094,-0.0,1.0,-0.8835837164115444,-0.26413440121321263,0.0
2019-03-13,-0.0,-0.23379001950430522,-0.0,1.0,-0.8843061700204558,-0.2605014033585462,0.0
2019-03-14,-0.0,-0.2287708048469989,-0.0,1.0,-0.882903484369843,-0.2458154557027677,0.0
2019-03-15,-0.0,-0.22235625251306795,-0.0,1.0,-0.8896615340949406,-0.2532226400813643,0.0
2019-03-18,-0.0,-0.23367181540808543,-0.0,1.0,-0.8925438596491228,-0.2574609077040427,0.0
2019-03-19,-0.0,-0.23102507656967838,-0.0,1.0,-0.8988083843797856,-0.26296898928024504,0.0
2019-03-20,-0.0,-0.23406498610179238,-0.0,1.0,-0.8985430844435923,-0.2636346209144062,0.0
2019-03-21,-0.0,-0.23506692894496953,-0.0,1.0,-0.9324233555630187,-0.23139663196276927,0.0
2019-03-22,-0.0,-0.2332977536267042,-0.0,1.0,-0.949032070253748,-0.24355926447042844,0.0
2019-03-25,-0.0,-0.17657514832696788,-0.0,1.0,-0.980231077802599,-0.24522591338185487,0.0
2019-03-26,-0.0,-0.18551599275799638,-0.0,1.0,-0.976004828002414,-0.2524562462281231,0.0
2019-03-27,-0.0,-0.1808988221664414,-0.0,1.0,-0.9801361266653794,-0.2525342730256806,0.0
2019-03-28,-0.0,-0.16930092636806418,-0.0,1.0,-0.951723808614268,-0.26654569764110403,0.0
2019-03-29,-0.0,-0.1713351004131146,-0.0,1.0,-0.9509515963416673,-0.26565895360221603,0.0
2019-04-01,-0.0,-0.17991881566380133,-0.0,1.0,-0.9535100286532951,-0.25434574976122254,0.0
2019-04-02,-0.0,-0.1948287810356776,-0.0,1.0,-0.9772504600090807,-0.2175783210265969,0.0
2019-04-03,-0.0,-0.19728119091496543,-0.0,1.0,-0.9670440131153818,-0.22901658569274586,0.0
2019-04-04,-0.0,-0.19584385872932655,-0.0,1.0,-0.9839616796148897,-0.20330298841809255,0.0
2019-04-05,-0.0,-0.19701442788438647,-0.0,1.0,-0.9839769534784057,-0.1998238179134327,0.0
2019-04-08,-0.0,-0.1916248781994914,-0.0,1.0,-0.9829122798678613,-0.20205813152078334,0.0
2019-04-09,-0.0,-0.17771012700375777,-0.0,1.0,-1.0153403415307045,-0.1852970556057651,0.0
2019-04-10,-0.0,-0.1722784990726209,-0.0,1.0,-1.0129595282256145,-0.19265705997051408,0.0
2019-04-11,-0.0,-0.17728676645283917,-0.0,1.0,-1.002470895699691,-0.19610358755048707,0.0
2019-04-12,-0.0,-0.18171074712236168,-0.0,1.0,-0.9912075444940792,-0.19064501642676496,0.0
2019-04-15,-0.0,-0.18286402721345557,-0.0,1.0,-0.9867948596806199,-0.1926202400075593,0.0
2019-04-16,-0.0,-0.17658277023049937,-0.0,1.0,-0.9817531137428485,-0.19610105243331058,0.0
2019-04-17,-0.0,-0.18396858839302818,-0.0,1.0,-1.0431191342654664,-0.1670896380003831,0.0
2019-04-18,-0.0,-0.1982461184588844,-0.0,1.0,-1.0308366877515813,-0.16690626797009775,0.0
2019-04-22,-0.0,-0.19212674027844454,-0.0,1.0,-1.0344695151224195,-0.17376380220835333,0.0
2019-04-23,-0.0,-0.19396800925033725,-0.0,1.0,-1.0294854499903643,-0.18551262285604161,0.0
2019-04-24,-0.0,-0.19704919611052277,-0.0,1.0,-1.0245980552613845,-0.18520747087705786,0.0
2019-04-25,-0.0,-0.20913374411018484,-0.0,1.0,-1.0342877854295034,-0.17291289114413436,0.0
2019-04-26,-0.0,-0.20415911014387622,-0.0,1.0,-1.0512392697376376,-0.16268891306976185,0.0
2019-04-29,-0.0,-0.20249861054056015,-0.0,1.0,-1.0508421332431193,-0.16308629147234371,0.0
2019-04-30,-0.0,-0.18874132133439775,-0.0,1.0,-1.059946295086726,-0.17045262113844736,0.0
2019-05-01,-0.0,-0.18870659869041004,-0.0,1.0,-1.041921376277575,-0.1856138400947157,0.0
2019-05-02,-0.0,-0.18640875172064042,-0.0,1.0,-1.037914463039436,-0.19058658745683305,0.0
2019-05-03,-0.0,-0.19477509235338147,-0.0,1.0,-1.0318709708573774,-0.18779728130960718,0.0
2019-05-06,-0.0,-0.18314647377938517,-0.0,1.0,-1.0357805907172997,-0.19218806509945752,0.0
2019-05-07,-0.0,-0.1894942008758843,-0.0,1.0,-1.032653159439819,-0.1841282063621926,0.0
2019-05-08,-0.0,-0.20343777197563098,-0.0,1.0,-1.007566966444251,-0.2065564258775747,0.0
2019-05-09,-0.0,-0.202611859383659,-0.0,1.0,-0.9962894248608535,-0.21056309182468735,0.0
2019-05-10,-0.0,-0.20382503131322866,-0.0,1.0,-0.9970372868291744,-0.2078475768378457,0.0
2019-05-13,-0.0,-0.2021825014453652,-0.0,1.0,-0.998337830025053,-0.20842166120639816,0.0
2019-05-14,-0.0,-0.15215783572297636,-0.0,1.0,-1.0156022616122338,-0.21793067251950282,0.0
2019-05-15,-0.0,-0.15610897543038607,-0.0,1.0,-1.0258112270480648,-0.2057735011102887,0.0
2019-05-16,-0.0,-0.1587657917990113,-0.0,1.0,-1.02333245766962,-0.2060755140544026,0.0
2019-05-17,-0.0,-0.14924410689976353,-0.0,1.0,-1.0124429796279046,-0.22660074992238063,0.0
2019-05-20,-0.0,-0.1454419592772062,-0.0,1.0,-1.0148712195354832,-0.22672045449120376,0.0
2019-05-21,-0.0,-0.14507028784546236,-0.0,1.0,-1.0182652768480445,-0.22740747824423832,0.0
2019-05-22,-0.0,-0.14131058216231718,-0.0,1.0,-1.0221776120829749,-0.22634069400630916,0.0
2019-05-23,-0.0,-0.1406862276593711,-0.0,1.0,-1.0372264168976393,-0.21143553474146995,0.0
2019-05-24,-0.0,-0.11927414931921691,-0.0,1.0,-1.0485728592889334,-0.2166821661063023,0.0
2019-05-28,-0.0,-0.11702153024486779,-0.0,1.0,-1.0488781860232232,-0.21842588397987647,0.0
2019-05-29,-0.0,-0.11159883582231978,-0.0,1.0,-1.0511474784102295,-0.22286368624457276,0.0
2019-05-30,-0.0,-0.11173171079526549,-0.0,1.0,-1.0473451537766791,-0.21771165090079383,0.0
2019-05-31,-0.0,-0.10689286985407521,-0.0,1.0,-1.0438248902598173,-0.2220429469687982,0.0
2019-06-03,-0.0,-0.11901375059269796,-0.0,1.0,-1.0716690374585112,-0.1801090564248459,0.0
2019-06-04,-0.0,-0.11859440142942226,-0.0,1.0,-1.0490291840381178,-0.21474687313877308,0.0
2019-06-05,-0.0,-0.11205849429585348,-0.0,1.0,-1.1117250577559719,-0.15790601852954483,0.0
2019-06-06,-0.0,-0.09962702625161382,-0.0006933486348204466,1.0,-1.142256013006264,-0.1483048821307321,0.0
2019-06-07,-0.0,-0.1139204205998327,-0.005185804755645836,1.0,-1.1231927350937985,-0.14747281634603895,0.0
2019-06-10,-0.0,-0.11902211430883858,-0.012521126425289818,1.0,-1.099312052179295,-0.14958699326334832,0.0
2019-06-11,-0.0,-0.1169727509373582,-0.02889690253862871,1.0,-1.1025720631433142,-0.13973204690373273,0.0
2019-06-12,-0.0,-0.11601166571046087,-0.026678141135972458,1.0,-1.1037722317842797,-0.14402849493210937,0.0
2019-06-13,-0.0,-0.13114282977296676,-0.0406169173292461,1.0,-1.0910048855254335,-0.132124724590478,0.0
2019-06-14,-0.0,-0.12577788415509814,-0.044399234083293444,1.0,-1.0952369554810915,-0.12809956917185256,0.0
2019-06-17,-0.0,-0.12279232278753649,-0.04525439142296463,1.0,-1.099363423156081,-0.1257358924041545,0.0
2019-06-18,-0.0,-0.1319371477696055,-0.047807813544751165,1.0,-1.087950138504155,-0.12030757474448371,0.0
2019-06-19,-0.0,-0.117847525082815,-0.06594218440933247,1.0,-1.086389742856462,-0.11298586782965135,0.0
2019-06-20,-0.0,-0.11579097658480869,-0.06603369503141063,1.0,-1.0849990481629543,-0.11276889396535314,0.0
2019-06-21,-0.0,-0.1203426124197002,-0.06557221032595766,1.0,-1.0768974541993814,-0.1164406376397811,0.0
2019-06-24,-0.0,-0.10879866650791761,-0.0721514466007858,1.0,-1.0638647458030719,-0.13644481485891177,0.0
2019-06-25,-0.0,-0.1134797434246608,-0.06991439540262774,1.0,-1.0635477025061402,-0.1375873333810239,0.0
2019-06-26,-0.0,-0.11291400209983773,-0.06907988928128281,1.0,-1.061635010021953,-0.14255034838217048,0.0
2019-06-27,-0.0,-0.12208726728322025,-0.08927148479945911,1.0,-1.0907927462391038,-0.11252505251974018,0.0
2019-06-28,-0.0,-0.12907280286183895,-0.08645944116793969,1.0,-1.0882480904959877,-0.11328918108865901,0.0
2019-07-01,-0.0,-0.12230233174989752,-0.09071399291070868,1.0,-1.0899423693665453,-0.10838899471920135,0.0
2019-07-02,-0.0,-0.13296264958298076,-0.08398404448205003,1.0,-1.0871751480720415,-0.11340505258068415,0.0
2019-07-03,-0.0,-0.1204184669158697,-0.09473760862177776,1.0,-1.0985727462498178,-0.11357347444050682,0.0
2019-07-05,-0.0,-0.08837254285645203,-0.11310718344253971,1.0,-1.09876931260427,-0.11762856935612563,0.0
2019-07-08,-0.0,-0.08615228377300095,-0.11543390478032739,1.0,-1.0996687380612715,-0.11673960877239646,0.0
2019-07-09,-0.0,-0.08240895140046883,-0.11537253196065637,1.0,-1.101138258536939,-0.11778921675245897,0.0
2019-07-10,-0.0,-0.06720800406003045,-0.1110224993354117,1.0,-1.1175233814253607,-0.12093090698180237,0.0
2019-07-11,-0.0,-0.06557813255926463,-0.11197387518142235,1.0,-1.1208272859216255,-0.12058538945331398,0.0
2019-07-12,-0.0,-0.07770638865317009,-0.1115529155049097,1.0,-1.1249121105588555,-0.1103648927142684,0.0
2019-07-15,-0.0,-0.08021623718212892,-0.11776684201595113,1.0,-1.1263969358318586,-0.09980364112385154,0.0
2019-07-16,-0.0,-0.08896478225064186,-0.13655960858402363,1.0,-1.1169161459090249,-0.07971225112628978,0.0
2019-07-17,-0.0,-0.08761387865865478,-0.13721166892808684,1.0,-1.1179976739678232,-0.08012696258964917,0.0
2019-07-18,-0.0,-0.08764159163520185,-0.1378884693581179,1.0,-1.118888566172911,-0.07592700164585149,0.0
2019-07-19,-0.0,-0.08888458559256392,-0.13434353214562356,1.0,-1.1257987993803253,-0.07160147172734314,0.0
2019-07-22,-0.0,-0.10217743299741415,-0.14149689456004252,1.0,-1.1235650934048673,-0.04942120399236328,0.0
2019-07-23,-0.0,-0.10437661615795452,-0.14272940380386187,1.0,-1.1221150825297856,-0.04746368931100317,0.0
2019-07-24,-0.0,-0.10348573359725775,-0.14382272003089847,1.0,-1.1202143581325736,-0.04639598319895718,0.0
2019-07-25,-0.0,-0.09717565905308603,-0.14616145293167074,1.0,-1.127131521188587,-0.04143653071561226,0.0
2019-07-26,-0.0,-0.09908017672195263,-0.14393665049129667,1.0,-1.1303927959247724,-0.04082470244561937,0.0
2019-07-29,-0.0,-0.09570001447806573,-0.14680758650644274,1.0,-1.1226292167366438,-0.04785000723903286,0.0
2019-07-30,-0.0,-0.08341830541393543,-0.15125030347171645,1.0,-1.1262442340373877,-0.06688516630250062,0.0
2019-07-31,-0.0,-0.08142982115085536,-0.15185167185069984,1.0,-1.1270412130637637,-0.06971714618973561,0.0
2019-08-01,-0.0,-0.0929990057472658,-0.15709193200281302,1.0,-1.1137813128986103,-0.06113441811964983,0.0
2019-08-02,-0.0,-0.08508421180176906,-0.16696958681691507,1.0,-1.1155700957227674,-0.05573730764570459,0.0
2019-08-05,-0.0,-0.08007765105556904,-0.1606891531181752,1.0,-1.1336811453530695,-0.05214753700558116,0.0
2019-08-06,-0.0,-0.08203731575049572,-0.16471965407678157,1.0,-1.083327360902076,-0.058888172197138,0.0
2019-08-07,-0.0,-0.08980837067403946,-0.1588330632090762,1.0,-1.0770092477833921,-0.057798646200781775,0.0
2019-08-08,-0.0,-0.09060979101059262,-0.16210993415402233,1.0,-1.0776791678595288,-0.05534879282374272,0.0
2019-08-09,-0.0,-0.0848355302220639,-0.15979099869374186,1.0,-1.0712266951668448,-0.059185369908561936,0.0
2019-08-12,-0.0,-0.08215116003226265,-0.16522749916971105,1.0,-1.0768610333538928,-0.048038145846183045,0.0
2019-08-13,-0.0,-0.0705606480494564,-0.16258082853691466,1.0,-1.0861697340060161,-0.04929060375660247,0.0
2019-08-14,-0.0,-0.08105556342349998,-0.1620403153472124,1.0,-1.0754142472737573,-0.041873200207713734,0.0
2019-08-15,-0.0,-0.098518621714498,-0.1776957369740875,1.0,-1.0456951797157983,-0.0,0.0
2019-08-16,-0.0,-0.09881790101953133,-0.17854571634269262,1.0,-1.0424998258203861,-0.002531410390394575,0.0
2019-08-19,-0.0,-0.08697563571577314,-0.18126287049677225,1.0,-1.0455586663273098,-0.0,0.0
2019-08-20,-0.0,-0.0844101901421451,-0.18649621561750046,1.0,-1.0366438988369946,-0.0,0.0
2019-08-21,-0.0,-0.08080808080808081,-0.2028734836954015,1.0,-1.0225081868917485,-0.0,0.0
2019-08-22,-0.0,-0.08326227732583598,-0.1992948171364045,1.0,-1.0219390224229714,-0.0,0.0
2019-08-23,-0.0,-0.08376143196111406,-0.19758575410629134,1.0,-1.0223225598378218,-0.0,0.0
2019-08-26,-0.0,-0.06891519007548289,-0.19960776265079472,1.0,-1.0119267519554858,-0.0,0.0
2019-08-27,-0.0,-0.06723282182049999,-0.19807841172988477,1.0,-1.0114521196666817,-0.0,0.0
2019-08-28,-0.0,-0.062224042969639036,-0.20053256861941826,1.0,-1.013200418771906,-0.0,0.0
2019-08-29,-0.0,-0.054856544788514476,-0.20456872426110898,1.0,-1.015835817160019,-0.0,0.0
2019-08-30,-0.0,-0.052672153821735485,-0.20724213772305738,1.0,-1.0075051583792487,-0.0,0.0
2019-09-03,-0.0,-0.05479172338687722,-0.21079499047100464,1.0,-1.00322170795898,-0.0,0.0
2019-09-04,-0.0,-0.03462002138161636,-0.2204581125036963,1.0,-1.01956190432864,-0.0,0.0
2019-09-05,-0.0,-0.025040496760259177,-0.20097642188624912,1.0,-1.0238030957523399,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.22972786930384104,1.0,-1.0647973934193016,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.2284204480183802,1.0,-1.0691097070649052,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.24521739130434783,1.0,-1.043112128146453,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.2839435062092482,1.0,-1.0200446973711494,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.2896208825357365,1.0,-1.0122229127822664,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.2931121861322276,1.0,-1.0104814558857407,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.30198315925090874,1.0,-0.9986656237058851,-0.0,0.0
