Date,BDGE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-30,1.0,-0.0,-0.8394949197072463,-0.0,-0.3431811479584998,-0.49824401490576653,0.0
2018-12-03,1.0,-0.0,-0.8394512619902471,-0.0,-0.34245217298108355,-0.49748137827554795,0.0
2018-12-04,1.0,-0.0,-0.8457747421990089,-0.0,-0.33676175170751305,-0.4959421454399357,0.0
2018-12-06,1.0,-0.0,-0.8408546644670322,-0.0,-0.32978553562875845,-0.49023468681815763,0.0
2018-12-07,1.0,-0.0,-0.8421444923601128,-0.0,-0.33186924346483526,-0.4879678432625246,0.0
2018-12-10,1.0,-0.0,-0.8440369393139842,-0.0,-0.3230343007915567,-0.47145118733509234,0.0
2018-12-11,1.0,-0.0,-0.8436279167986485,-0.0,-0.328634779854292,-0.46737408932530883,0.0
2018-12-12,1.0,-0.0,-0.8441603043351914,-0.0,-0.32824346815311867,-0.46939476395530083,0.0
2018-12-13,1.0,-0.0,-0.8460073531356628,-0.0,-0.3281138413521305,-0.470891633824424,0.0
2018-12-14,1.0,-0.0,-0.8496624751819988,-0.0,-0.3264063534083389,-0.4711846459298478,0.0
2018-12-17,1.0,-0.0,-0.8478301015697137,-0.0,-0.3137844611528822,-0.4765334388603087,0.0
2018-12-18,1.0,-0.0,-0.8407564788584617,-0.0,-0.3064736124226209,-0.47578952890567616,0.0
2018-12-19,1.0,-0.0,-0.8434835245815349,-0.0,-0.3104800505316349,-0.47789240972733965,0.0
2018-12-20,1.0,-0.0,-0.84365206857504,-0.0,-0.3113001343059542,-0.47849788007268323,0.0
2018-12-21,1.0,-0.0,-0.8448108632395733,-0.0,-0.3099850578027106,-0.46664219991087114,0.0
2018-12-24,1.0,-0.0,-0.8276005836981447,-0.0,-0.29951011048572024,-0.47868459453825307,0.0
2018-12-26,1.0,-0.0,-0.8322679158363311,-0.0,-0.28486762079763966,-0.4708972799503093,0.0
2018-12-27,1.0,-0.0,-0.8081399752568991,-0.0,-0.24743100967000786,-0.46923523619562196,0.0
2018-12-28,1.0,-0.0,-0.8103143765453903,-0.0,-0.2457485996871373,-0.4670484937175152,0.0
2018-12-31,1.0,-0.0,-0.8112445745432522,-0.0,-0.24555869587160592,-0.4666649843544968,0.0
2019-01-02,1.0,-0.0,-0.8108230784748839,-0.0,-0.24407403671575548,-0.4667893887431914,0.0
2019-01-03,1.0,-0.0,-0.8152780596711996,-0.0,-0.2358686827684189,-0.4858940531763751,0.0
2019-01-04,1.0,-0.0,-0.8177686889343331,-0.0,-0.21984902421166908,-0.48706102148501607,0.0
2019-01-07,1.0,-0.0,-0.8062389170558705,-0.0,-0.2134668698019431,-0.47785908738979493,0.0
2019-01-08,1.0,-0.0,-0.7942841467368263,-0.0,-0.22322252425247513,-0.4763211052644704,0.0
2019-01-09,1.0,-0.0,-0.7931937172774869,-0.0,-0.22321116928446771,-0.47673896783844427,0.0
2019-01-10,1.0,-0.0,-0.7898849197433785,-0.0,-0.23016051324296663,-0.4762974612446641,0.0
2019-01-11,1.0,-0.0,-0.7854644481087293,-0.0,-0.23187428171688404,-0.4810123419777145,0.0
2019-01-14,1.0,-0.0,-0.7845180963807238,-0.0,-0.23605278944211158,-0.4789292141571686,0.0
2019-01-15,1.0,-0.0,-0.7788370114597407,-0.0,-0.23932842916479005,-0.4839863884301656,0.0
2019-01-16,1.0,-0.0,-0.7779444861215304,-0.0,-0.23788447111777947,-0.4847711927981996,0.0
2019-01-17,1.0,-0.0,-0.7847772308153628,-0.0,-0.23393887903245958,-0.48009695394687524,0.0
2019-01-18,1.0,-0.0,-0.7686481063456233,-0.0,-0.23734637572109357,-0.5021570102834211,0.0
2019-01-22,1.0,-0.0,-0.8904561229548835,-0.0,-0.055800694100148734,-0.5326722855726326,0.0
2019-01-23,1.0,-0.0,-0.8728830394834864,-0.0,-0.05974670970946114,-0.5506083933449218,0.0
2019-01-24,1.0,-0.0,-0.8707433993194406,-0.0,-0.06370929683813119,-0.5493405528923773,0.0
2019-01-25,1.0,-0.0,-0.905083052329212,-0.0,-0.0,-0.5927313600599476,0.0
2019-01-28,1.0,-0.0,-0.9003265937024756,-0.0,-0.0,-0.5927551045847772,0.0
2019-01-29,1.0,-0.0,-0.8875574196125424,-0.0,-0.0,-0.608947473537048,0.0
2019-01-30,1.0,-0.0,-0.8953283789816444,-0.0,-0.030645203644862267,-0.7000078779443817,0.0
2019-01-31,1.0,-0.0,-0.899635371579969,-0.0,-0.005692400514152305,-0.7178982712940375,0.0
2019-02-01,1.0,-0.0,-0.8990341714345703,-0.0,-0.007322450265077948,-0.7181775234895805,0.0
2019-02-04,1.0,-0.0,-0.8945034763216583,-0.0,-0.0063229699593335955,-0.7228125409943592,0.0
2019-02-05,1.0,-0.0,-0.8964557626673667,-0.0,-0.010055132580729851,-0.7188500918876345,0.0
2019-02-06,1.0,-0.0,-0.9001285448201685,-0.0,-0.007633988299798001,-0.7156011437865633,0.0
2019-02-07,1.0,-0.0,-0.8967686138847393,-0.0,-0.011033362161595513,-0.7129753387320806,0.0
2019-02-08,1.0,-0.0,-0.9008396746260824,-0.0,-0.02298609288900551,-0.7001836788244555,0.0
2019-02-11,1.0,-0.0,-0.8954188240859989,-0.0,-0.027387179015428288,-0.7055221173811339,0.0
2019-02-12,1.0,-0.0,-0.9021799298837547,-0.0,-0.03508448216780452,-0.6986846614123415,0.0
2019-02-13,1.0,-0.0,-0.9090933045242549,-0.0,-0.03491344101604701,-0.6909962846828804,0.0
2019-02-14,1.0,-0.0,-0.8952524690867689,-0.0,-0.04760769984377896,-0.7049540604231206,0.0
2019-02-15,1.0,-0.0,-0.8818075863530408,-0.0,-0.055228862047043865,-0.7118298368298368,0.0
2019-02-19,1.0,-0.0,-0.8799003366289394,-0.0,-0.05855223049805179,-0.7121955098470591,0.0
2019-02-20,1.0,-0.0,-0.8844970288624787,-0.0,-0.054196731748726655,-0.7140810696095076,0.0
2019-02-21,1.0,-0.0,-0.8767769997878209,-0.0,-0.05482176957352006,-0.7206397199236155,0.0
2019-02-22,1.0,-0.0,-0.8693462007529562,-0.0,-0.06166816904395779,-0.7202661859059335,0.0
2019-02-25,1.0,-0.0,-0.8625471547739229,-0.0,-0.06559162637479411,-0.7284416343446151,0.0
2019-02-26,1.0,-0.0,-0.8621184346855822,-0.0,-0.06747960999973432,-0.7270795143593421,0.0
2019-02-27,1.0,-0.0,-0.8639770371551586,-0.0,-0.06811779088927869,-0.7256418434061553,0.0
2019-02-28,1.0,-0.0,-0.8657917806763541,-0.0,-0.07098265281725687,-0.7197619743378584,0.0
2019-03-01,1.0,-0.0,-0.8706697459584296,-0.0,-0.07016007008043322,-0.7137055029067453,0.0
2019-03-04,1.0,-0.0,-0.8689768626618553,-0.0,-0.06996922097219274,-0.7144449161536829,0.0
2019-03-05,1.0,-0.0,-0.8603760538283557,-0.0,-0.08457221882396745,-0.7145554639504268,0.0
2019-03-06,1.0,-0.0,-0.8561867580272489,-0.0,-0.08596924547844795,-0.7136748731840757,0.0
2019-03-07,1.0,-0.0,-0.8654397705544933,-0.0,-0.07722540896537072,-0.7129541108986616,0.0
2019-03-08,1.0,-0.0,-0.870173191364449,-0.0,-0.07247885143970326,-0.7259360072585594,0.0
2019-03-11,1.0,-0.0,-0.8696176092544987,-0.0,-0.07666559554413024,-0.7315231362467866,0.0
2019-03-12,1.0,-0.0,-0.8618629079800633,-0.0,-0.07781767511656573,-0.7399914250495739,0.0
2019-03-13,1.0,-0.0,-0.8684352275787772,-0.0,-0.08793428494478857,-0.7368704551575546,0.0
2019-03-14,1.0,-0.0,-0.8703579026741711,-0.0,-0.08841192470309428,-0.7342525516387042,0.0
2019-03-15,1.0,-0.0,-0.8605548658714309,-0.0,-0.08911318616073839,-0.7490959140713553,0.0
2019-03-18,1.0,-0.0,-0.8708632701937732,-0.0,-0.10156760287393861,-0.7490746788591335,0.0
2019-03-19,1.0,-0.0,-0.8712706428278967,-0.0,-0.10121468541012693,-0.7571448068786679,0.0
2019-03-20,1.0,-0.0,-0.888022620583633,-0.0,-0.09956900101573009,-0.757624838718533,0.0
2019-03-21,1.0,-0.0,-0.8910157541037788,-0.0,-0.09300980500165253,-0.7701883882339979,0.0
2019-03-22,1.0,-0.0,-0.8850306065664997,-0.0,-0.14271007234279356,-0.7546744574290485,0.0
2019-03-25,1.0,-0.0,-0.8986189315628764,-0.0,-0.14824775191192538,-0.7544891727596157,0.0
2019-03-26,1.0,-0.0,-0.9301950349590965,-0.0,-0.1526311319953577,-0.7478982081693889,0.0
2019-03-27,1.0,-0.0,-0.9339654780831251,-0.0,-0.15202702702702703,-0.7529525323642972,0.0
2019-03-28,1.0,-0.0,-0.9321682296106848,-0.0,-0.14822392725206024,-0.7613242398408638,0.0
2019-03-29,1.0,-0.0,-0.9321494530473078,-0.0,-0.1474357153004688,-0.7617275181133684,0.0
2019-04-01,1.0,-0.0,-0.9404457331286601,-0.0,-0.14696685428392747,-0.7552731821024504,0.0
2019-04-02,1.0,-0.0,-0.9431821421444251,-0.0,-0.15779570658836276,-0.749864583630299,0.0
2019-04-03,1.0,-0.0,-0.9445014245014245,-0.0,-0.1543874643874644,-0.7501139601139603,0.0
2019-04-04,1.0,-0.0,-0.9430836351193362,-0.0,-0.1430037925233112,-0.7654623741766232,0.0
2019-04-05,1.0,-0.0,-0.9344112437867794,-0.0,-0.1464891732845798,-0.7757812946352054,0.0
2019-04-08,1.0,-0.0,-0.931469329529244,-0.0,-0.14952924393723252,-0.7720684736091299,0.0
2019-04-09,1.0,-0.0,-0.9198753680359032,-0.0,-0.17905839979418575,-0.7595975187948433,0.0
2019-04-10,1.0,-0.0,-0.9329219970564927,-0.0,-0.17375183969206384,-0.7236216460998528,0.0
2019-04-11,1.0,-0.0,-0.9326100504220725,-0.0,-0.17891337601269047,-0.72114894340264,0.0
2019-04-12,1.0,-0.0,-0.9318774076591887,-0.0,-0.17927147065488327,-0.7214196691593021,0.0
2019-04-15,1.0,-0.0,-0.9291293850305355,-0.0,-0.19352364720920323,-0.7178809828149412,0.0
2019-04-16,1.0,-0.0,-0.9210995668544574,-0.0,-0.1870735781219036,-0.7228434730911871,0.0
2019-04-17,1.0,-0.0,-0.9087683442618297,-0.0,-0.18816883817309604,-0.7416333134633399,0.0
2019-04-18,1.0,-0.0,-0.9010935946598495,-0.0,-0.18602471239880702,-0.7533873029399234,0.0
2019-04-22,1.0,-0.0,-0.9095306144882929,-0.0,-0.12674508079586677,-0.7119105199516325,0.0
2019-04-23,1.0,-0.0,-0.9187885802469136,-0.0,-0.12144510582010583,-0.7154982363315696,0.0
2019-04-24,1.0,-0.0,-0.9239565781841284,-0.0,-0.12617738861420325,-0.712095682678231,0.0
2019-04-25,1.0,-0.0,-0.9066028814596429,-0.0,-0.13748122601101406,-0.737247594148078,0.0
2019-04-26,1.0,-0.0,-0.8953851298628915,-0.0,-0.16255155501058968,-0.7288206442982945,0.0
2019-04-29,1.0,-0.0,-0.8916081969038869,-0.0,-0.16017930727252477,-0.732486913910235,0.0
2019-04-30,1.0,-0.0,-0.8924250468020901,-0.0,-0.15747855486322615,-0.744251026851826,0.0
2019-05-01,1.0,-0.0,-0.8928581427251602,-0.0,-0.17416501021865113,-0.7326072958369496,0.0
2019-05-02,1.0,-0.0,-0.8940873604387609,-0.0,-0.16400369365083806,-0.7401292777793324,0.0
2019-05-03,1.0,-0.0,-0.8943437395099025,-0.0,-0.1638693073738391,-0.7391742195367572,0.0
2019-05-06,1.0,-0.0,-0.8928711101178837,-0.0,-0.1638639030113414,-0.7367171350354769,0.0
2019-05-07,1.0,-0.0,-0.8970859152570758,-0.0,-0.15918606598559704,-0.7350248422933066,0.0
2019-05-08,1.0,-0.0,-0.8920397172669134,-0.0,-0.18918994726803545,-0.7236901155615394,0.0
2019-05-09,1.0,-0.0,-0.8911854614802143,-0.0,-0.1921081414589001,-0.7212328575034356,0.0
2019-05-10,1.0,-0.0,-0.8928060981419723,-0.0,-0.19107137852759018,-0.7185774738671077,0.0
2019-05-13,1.0,-0.0,-0.8927020591119205,-0.0,-0.1873931923238549,-0.7214175654853622,0.0
2019-05-14,1.0,-0.0,-0.8805824430249102,-0.0,-0.19660241568802478,-0.712293229936679,0.0
2019-05-15,1.0,-0.0,-0.8879413984958201,-0.0,-0.20189001034473117,-0.7060139234489894,0.0
2019-05-16,1.0,-0.0,-0.892282283122918,-0.0,-0.19810766173053776,-0.7089550149763457,0.0
2019-05-17,1.0,-0.0,-0.8901554404145078,-0.0,-0.19599495868925923,-0.7145777902254586,0.0
2019-05-20,1.0,-0.0,-0.881312283059008,-0.0,-0.1995577203000784,-0.7183686037397828,0.0
2019-05-21,1.0,-0.0,-0.8840433577010336,-0.0,-0.1962019998319469,-0.7206397221522001,0.0
2019-05-22,1.0,-0.0,-0.8793532686228985,-0.0,-0.2005370779602227,-0.7173627234328234,0.0
2019-05-23,1.0,-0.0,-0.8778141342953827,-0.0,-0.20345666582767008,-0.7153564337052886,0.0
2019-05-24,1.0,-0.0,-0.8850577929528981,-0.0,-0.19957459908762698,-0.7140298340376704,0.0
2019-05-28,1.0,-0.0,-0.8901172529313233,-0.0,-0.1879396984924623,-0.7136795086543829,0.0
2019-05-29,1.0,-0.0,-0.9050448399366965,-0.0,-0.17830468945220312,-0.6931171391287447,0.0
2019-05-30,1.0,-0.0,-0.9024119459324432,-0.0,-0.17488689666657414,-0.6982430819617531,0.0
2019-05-31,1.0,-0.0,-0.9075501628029945,-0.0,-0.16597556563604488,-0.7094314418501099,0.0
2019-06-03,1.0,-0.0,-0.9179596586501163,-0.0,-0.17316856921201373,-0.6795411725590158,0.0
2019-06-04,1.0,-0.0,-0.9136626859881964,-0.0,-0.18095924191626722,-0.6761519492394226,0.0
2019-06-05,1.0,-0.0,-0.9022581176858414,-0.0,-0.18779187956705676,-0.6570243393220152,0.0
2019-06-06,1.0,-0.0,-0.9050744137514416,-0.0,-0.17601186226591248,-0.6648360700752375,0.0
2019-06-07,1.0,-0.0,-0.9149777558082055,-0.0,-0.17136266271214368,-0.659856099302466,0.0
2019-06-10,1.0,-0.0,-0.9158755418976019,-0.0,-0.16210283707402734,-0.6658343851177083,0.0
2019-06-11,1.0,-0.0,-0.9225966166964654,-0.0,-0.16011552743776647,-0.6679411360198048,0.0
2019-06-12,1.0,-0.0,-0.9264697794643348,-0.0,-0.15803222790518617,-0.6653467524610901,0.0
2019-06-13,1.0,-0.0,-0.9274895351398986,-0.0,-0.16220533157083059,-0.6642432253800397,0.0
2019-06-14,1.0,-0.0,-0.9188392217384114,-0.0,-0.18150250785426886,-0.6555420823458082,0.0
2019-06-17,1.0,-0.0,-0.9061187265089542,-0.0,-0.20716338713243423,-0.6503703294273713,0.0
2019-06-18,1.0,-0.0,-0.8888273877065287,-0.0,-0.21584147455234828,-0.6628843439515125,0.0
2019-06-19,1.0,-0.0,-0.8877677954388389,-0.0,-0.2176364892881824,-0.6589633724948168,0.0
2019-06-20,1.0,-0.0,-0.8886919433904783,-0.0,-0.21926496247265073,-0.6615891655357687,0.0
2019-06-21,1.0,-0.0,-0.8897417424074485,-0.0,-0.21996231434271782,-0.6613278652183552,0.0
2019-06-24,1.0,-0.0,-0.877117467370175,-0.0,-0.2250208275479034,-0.6748403221327409,0.0
2019-06-25,1.0,-0.0,-0.8787575428936905,-0.0,-0.22435416145268486,-0.6776785962570563,0.0
2019-06-26,1.0,-0.0,-0.8739823798371807,-0.0,-0.1922047507527601,-0.7218133154901305,0.0
2019-06-27,1.0,-0.0,-0.8670049629175265,-0.0,-0.19993866056989906,-0.7212122901912675,0.0
2019-06-28,1.0,-0.0,-0.8548378107234423,-0.0,-0.2099821647530933,-0.7219373536952403,0.0
2019-07-01,1.0,-0.0,-0.8609849223823193,-0.0,-0.2034224241241883,-0.7225829826370502,0.0
2019-07-02,1.0,-0.0,-0.8656105573807006,-0.0,-0.19697644635001946,-0.7215602205022552,0.0
2019-07-03,1.0,-0.0,-0.873836204493505,-0.0,-0.18804705357640633,-0.7256787645648659,0.0
2019-07-05,1.0,-0.0,-0.8643874167572236,-0.0,-0.19114491905597814,-0.7308367466354594,0.0
2019-07-08,1.0,-0.0,-0.870862314589793,-0.0,-0.18718399955306014,-0.7353278024525824,0.0
2019-07-09,1.0,-0.0,-0.8695773469103082,-0.0,-0.18476775003487236,-0.7354442739573163,0.0
2019-07-10,1.0,-0.0,-0.8723635754938066,-0.0,-0.18382434996094188,-0.7336792768664212,0.0
2019-07-11,1.0,-0.0,-0.8635655524884528,-0.0,-0.17551723195495914,-0.6939790647462352,0.0
2019-07-12,1.0,-0.0,-0.841843357853743,-0.0,-0.19458567719601905,-0.668027909995673,0.0
2019-07-15,1.0,-0.0,-0.8630588744120669,-0.0,-0.19324755365734983,-0.6468346218305672,0.0
2019-07-16,1.0,-0.0,-0.8677790999567287,-0.0,-0.19653288619645176,-0.6401179143228041,0.0
2019-07-17,1.0,-0.0,-0.8781252533989242,-0.0,-0.19125875070951698,-0.6335378544206286,0.0
2019-07-18,1.0,-0.0,-0.8795538631883117,-0.0,-0.1895271273866429,-0.6315050365929407,0.0
2019-07-19,1.0,-0.0,-0.8822846340804752,-0.0,-0.18798271671617608,-0.6302457466918714,0.0
2019-07-22,1.0,-0.0,-0.8550662216000862,-0.0,-0.1792290298266394,-0.6576666307742005,0.0
2019-07-23,1.0,-0.0,-0.8559618698836707,-0.0,-0.18079491598448943,-0.656074967686342,0.0
2019-07-24,1.0,-0.0,-0.8588877828297775,-0.0,-0.1847507331378299,-0.6467755387554144,0.0
2019-07-25,1.0,-0.0,-0.857872386174273,-0.0,-0.18663656399505457,-0.6432027092404451,0.0
2019-07-26,1.0,-0.0,-0.8555576452886966,-0.0,-0.18678631881565866,-0.6444557887100674,0.0
2019-07-29,1.0,-0.0,-0.8553762426920279,-0.0,-0.19551687905811352,-0.6433170784276746,0.0
2019-07-30,1.0,-0.0,-0.856503571909961,-0.0,-0.19668418924383338,-0.6425663836096509,0.0
2019-07-31,1.0,-0.0,-0.8723599384997167,-0.0,-0.19000350659509616,-0.6350173981064386,0.0
2019-08-01,1.0,-0.0,-0.8779896574014221,-0.0,-0.18640917905623786,-0.6289862098685628,0.0
2019-08-02,1.0,-0.0,-0.8823070508164528,-0.0,-0.1820945309767842,-0.6257229709735561,0.0
2019-08-05,1.0,-0.0,-0.8793580817719953,-0.0,-0.1817693072766861,-0.6269723932152361,0.0
2019-08-06,1.0,-0.0,-0.8762237575692907,-0.0,-0.16587083522287727,-0.6254968389041534,0.0
2019-08-07,1.0,-0.0,-0.88278817235781,-0.0,-0.14819152050674686,-0.6305059484204083,0.0
2019-08-08,1.0,-0.0,-0.8838137826399425,-0.0,-0.14743538555724134,-0.6305198434879821,0.0
2019-08-09,1.0,-0.0,-0.8795228628230617,-0.0,-0.13709741550695825,-0.6341418157720345,0.0
2019-08-12,1.0,-0.0,-0.8774049928446493,-0.0,-0.15731170827370541,-0.6154396565431706,0.0
2019-08-13,1.0,-0.0,-0.8732666454959247,-0.0,-0.15327617232984017,-0.6197734730602308,0.0
2019-08-14,1.0,-0.0,-0.8801981763558742,-0.0,-0.13679966267854318,-0.618299689031782,0.0
2019-08-15,1.0,-0.0,-0.8942172440739775,-0.0,-0.13086741338890334,-0.5797603542589216,0.0
2019-08-16,1.0,-0.0,-0.8882194924758104,-0.0,-0.14232063218840466,-0.5774978483686722,0.0
2019-08-19,1.0,-0.0,-0.8848988307596156,-0.0,-0.1426004531132002,-0.5765735267310746,0.0
2019-08-20,1.0,-0.0,-0.8940011950845653,-0.0,-0.13961705333714378,-0.5643916759762022,0.0
2019-08-21,1.0,-0.0,-0.8919411534956386,-0.0,-0.14464262465824762,-0.5672438484572321,0.0
2019-08-22,1.0,-0.0,-0.8938593981638013,-0.0,-0.1381310307160134,-0.5688574475278941,0.0
2019-08-23,1.0,-0.0,-0.8916395787283838,-0.0,-0.13764139903783643,-0.5711871018073073,0.0
2019-08-26,1.0,-0.0,-0.8878531219335848,-0.0,-0.1313845994938801,-0.5630325879254248,0.0
2019-08-27,1.0,-0.0,-0.8883236934517661,-0.0,-0.13075810782896094,-0.5630293327824829,0.0
2019-08-28,1.0,-0.0,-0.8849794928676451,-0.0,-0.13054917842494906,-0.5639848324605979,0.0
2019-08-29,1.0,-0.0,-0.8718622751404567,-0.0,-0.1391423122519458,-0.5661821555589919,0.0
2019-08-30,1.0,-0.0,-0.8655645824763473,-0.0,-0.14477067050596462,-0.5606489099136158,0.0
2019-09-03,1.0,-0.0,-0.8661299863686633,-0.0,-0.1461639361127543,-0.5596563874385947,0.0
2019-09-04,1.0,-0.0,-0.867323320646024,-0.0,-0.14370949490793128,-0.5607190618249152,0.0
2019-09-05,1.0,-0.0,-0.8709934251078694,-0.0,-0.1418995274296281,-0.5553986028354222,0.0
2019-09-06,1.0,-0.0,-0.8692743444492862,-0.0,-0.14779688821674827,-0.5462025478686592,0.0
2019-09-09,1.0,-0.0,-0.8772501153905329,-0.0,-0.14893071439561004,-0.5380532334991538,0.0
2019-09-10,1.0,-0.0,-0.8851615558756946,-0.0,-0.10959045071002263,-0.577768059271455,0.0
2019-09-11,1.0,-0.0,-0.8874264119900255,-0.0,-0.11403892130903107,-0.5692948404843312,0.0
2019-09-12,1.0,-0.0,-0.8916145953868703,-0.0,-0.11082825477641492,-0.5690040885597469,0.0
2019-09-13,1.0,-0.0,-0.890016484648671,-0.0,-0.12451061199258191,-0.5611992581908098,0.0
2019-09-16,1.0,-0.0,-0.8917066130611824,-0.0,-0.12313798257821763,-0.5623679191794237,0.0
2019-09-17,1.0,-0.0,-0.86616754872854,-0.0,-0.1350200077449335,-0.5804569510778366,0.0
2019-09-18,1.0,-0.0,-0.8587873938517926,-0.0,-0.13408873861084583,-0.5882352941176471,0.0
2019-09-19,1.0,-0.0,-0.8487468704023953,-0.0,-0.15171772965438918,-0.5806726376377669,0.0
2019-09-20,1.0,-0.0,-0.8581505309665918,-0.0,-0.15355398806294085,-0.5720745161873757,0.0
2019-09-23,1.0,-0.0,-0.8598249102600521,-0.0,-0.14794824781137825,-0.57464555948661,0.0
2019-09-24,1.0,-0.0,-0.8617554373095005,-0.0,-0.14981660381257428,-0.5714728521981712,0.0
2019-09-25,1.0,-0.0,-0.857743716777623,-0.0,-0.1505909067451102,-0.5720441760850493,0.0
