Date,CDNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-1.7301306958671845,-3.700576945720005,-0.29436006122689273,-2.6040268456375837,-2.445190156599552,0.0
2018-10-17,1.0,-1.6207862022622914,-3.480120954194199,-0.23507671631761679,-2.4949042445962597,-2.3685743084331956,0.0
2018-10-18,1.0,-1.637148047229791,-3.5166893732970026,-0.24057674841053586,-2.5480245231607626,-2.410876475930972,0.0
2018-10-19,1.0,-1.5840954717822884,-3.4604059781396383,-0.19205888913673877,-2.531675217488289,-2.3847869730091458,0.0
2018-10-22,1.0,-1.5862568214723245,-3.442365519545606,-0.18220291791959017,-2.536919478783829,-2.38946430560196,0.0
2018-10-23,1.0,-1.5878227960819233,-3.4396705253784505,-0.1878895814781834,-2.5307212822796084,-2.3847951914514693,0.0
2018-10-24,1.0,-1.5844444444444445,-3.437666666666667,-0.17533333333333334,-2.5300000000000002,-2.3835555555555556,0.0
2018-10-25,1.0,-1.4347962710799202,-3.219335917042003,-0.11940923850424218,-2.4821409866973916,-2.218812192311721,0.0
2018-10-26,1.0,-1.3749363219561894,-3.136118186449312,-0.0738665308201732,-2.4493122771268467,-2.154253693326541,0.0
2018-10-29,1.0,-1.3268608414239484,-3.1665655339805827,-0.02487864077669903,-2.4265776699029127,-2.168487055016181,0.0
2018-10-30,1.0,-1.3123547833114457,-3.1658753409435296,-0.015153045762198203,-2.4271138498838267,-2.1815334882311346,0.0
2018-10-31,1.0,-1.3144396766789743,-3.089512024748029,-0.01576688953198284,-2.40714499550943,-2.1521804211156574,0.0
2018-11-01,1.0,-1.3000198886237073,-3.094868735083532,-0.001988862370723946,-2.4010540970564835,-2.1463802704852823,0.0
2018-11-02,1.0,-1.3009908760914353,-3.000196213087413,-0.0,-2.397233395467478,-2.112233886000196,0.0
2018-11-05,1.0,-1.2928550426345193,-3.01813192198373,-0.0,-2.3954719200235224,-2.0945800254827014,0.0
2018-11-06,1.0,-1.3171068190776507,-3.0494678754434372,-0.0,-2.3986007094994086,-2.0890815924320063,0.0
2018-11-07,1.0,-1.3128442171518488,-3.0457317073170733,-0.0,-2.392210857592447,-2.0838906372934694,0.0
2018-11-08,1.0,-1.2225556631171346,-3.0331074540174248,-0.0,-2.3463697967086157,-2.078509196515005,0.0
2018-11-09,1.0,-1.2244285160790391,-3.034192173576133,-0.0,-2.3472491282448664,-2.0802983339790777,0.0
2018-11-12,1.0,-1.214100470656037,-2.999423686485448,-0.0,-2.3331092114110077,-2.058591873979445,0.0
2018-11-13,1.0,-1.158389394538979,-3.1109022556390977,-0.0,-2.4649782350613374,-2.1588840522358526,0.0
2018-11-14,1.0,-1.1667501753682734,-3.154324080569195,-0.0,-2.5031566289207334,-2.196813307946688,0.0
2018-11-15,1.0,-1.1708446592167523,-3.178999295278365,-0.0,-2.532970905063928,-2.1847377428772776,0.0
2018-11-16,1.0,-1.1765299939406182,-3.18986063421531,-0.0,-2.5415067663098365,-2.1910725106039184,0.0
2018-11-19,1.0,-1.1799454710693729,-3.1884277491669186,-0.0,-2.5394324952034735,-2.190043421185499,0.0
2018-11-20,1.0,-1.1410730342691577,-3.15755819762214,-0.0,-2.5150364671795384,-2.177340393645719,0.0
2018-11-21,1.0,-1.1349789401508472,-3.1100009795278676,-0.0,-2.4705651875795867,-2.0797335684200218,0.0
2018-11-23,1.0,-1.1326819736199316,-3.093111871030777,-0.0,-2.469467513434294,-2.075036638983879,0.0
2018-11-26,1.0,-1.1304347826086956,-3.1056179775280897,-0.0,-2.464582315583781,-2.069760625305325,0.0
2018-11-27,1.0,-1.097676669893514,-3.102904162633107,-0.0,-2.4378509196515004,-2.042207163601162,0.0
2018-11-28,1.0,-1.0982670151999225,-3.1052376803175528,-0.0,-2.4362474586116756,-2.041727175912479,0.0
2018-11-29,1.0,-0.9999049700655706,-3.0523614938705688,-0.0,-2.410149196997054,-2.04057778200133,0.0
2018-11-30,1.0,-0.9996199885996578,-3.052916587497625,-0.0,-2.4114573437203113,-2.036291088732662,0.0
2018-12-03,1.0,-0.9939290457218743,-3.0514133940428763,-0.0,-2.4079870992221593,-2.0324416619237335,0.0
2018-12-04,1.0,-0.9689564068692206,-3.055199094168711,-0.0,-2.391394602755237,-2.0201924891488963,0.0
2018-12-06,1.0,-0.916227089852481,-2.837282074206527,-0.0,-2.310952168082253,-1.8760840411265087,0.0
2018-12-07,1.0,-0.9182086350227944,-2.8371323858049524,-0.0,-2.3107177974434614,-1.8728881737731298,0.0
2018-12-10,1.0,-0.8451974433061904,-2.82357061553279,-0.0,-2.279485158917783,-1.807547500218895,0.0
2018-12-11,1.0,-0.8431424067262216,-2.8247503941145555,-0.0,-2.2787703625853912,-1.8114380802242074,0.0
2018-12-12,1.0,-0.8477460094720224,-2.827310998070514,-0.0,-2.284160673566041,-1.8111734783371338,0.0
2018-12-13,1.0,-0.846490843774643,-2.8156488215193205,-0.0,-2.29352492771401,-1.8063611670901605,0.0
2018-12-14,1.0,-0.8578813633575747,-2.7858582318408835,-0.0,-2.3102602295627794,-1.8079383159554894,0.0
2018-12-17,1.0,-0.8147568084921256,-2.779778995910554,-0.0,-2.275472026450883,-1.8309405725224048,0.0
2018-12-18,1.0,-0.7960361912968549,-2.755881085738906,-0.0,-2.253080568720379,-1.8118914261094357,0.0
2018-12-19,1.0,-0.8102479910135661,-2.759180851983064,-0.0,-2.255422103171174,-1.815950920245399,0.0
2018-12-20,1.0,-0.8020940611053896,-2.7187607277720565,-0.0,-2.2627875042911088,-1.7985753518709235,0.0
2018-12-21,1.0,-0.7886747398942521,-2.712178065836602,-0.0,-2.2529421797714484,-1.7741770424697254,0.0
2018-12-24,1.0,-0.7758459842252566,-2.695954541599525,-0.0,-2.2402680010177254,-1.7690611483334746,0.0
2018-12-26,1.0,-0.7719165404677772,-2.729429581019687,-0.0,-2.1809692074709743,-1.7309439676930845,0.0
2018-12-27,1.0,-0.656532327755519,-2.5720009427292014,-0.0,-1.9673972817974705,-1.660146123026161,0.0
2018-12-28,1.0,-0.6510825227486664,-2.5750705993096954,-0.0,-1.9636805773454657,-1.6545340445560086,0.0
2018-12-31,1.0,-0.6517100721681832,-2.5746783809224976,-0.0,-1.9635236899905864,-1.6545340445560086,0.0
2019-01-02,1.0,-0.6484577348716741,-2.5786045051408837,-0.0,-1.9664076603092377,-1.655207597519818,0.0
2019-01-03,1.0,-0.6822311764241131,-2.5841036580548318,-0.0,-2.0082958046930557,-1.6261357351663113,0.0
2019-01-04,1.0,-0.6276978417266187,-2.5903190491085395,-0.0,-1.978964654363466,-1.6227713481388804,0.0
2019-01-07,1.0,-0.5822410788696114,-2.5089021895598154,-0.0,-1.9343889688612774,-1.5507993029774985,0.0
2019-01-08,1.0,-0.5881241973256781,-2.475334290247035,-0.0,-1.9485532975749793,-1.5424945229281561,0.0
2019-01-09,1.0,-0.5821277878239903,-2.4552441229656417,-0.0,-1.946880650994575,-1.5504068716094033,0.0
2019-01-10,1.0,-0.5825366955212646,-2.4509597290176894,-0.0,-1.9468573579224688,-1.547007903650734,0.0
2019-01-11,1.0,-0.5863005431502715,-2.4243361496680746,-0.0,-1.9587356668678333,-1.5744568497284248,0.0
2019-01-14,1.0,-0.6274914089347079,-2.4529209621993124,-0.0,-2.002443680794196,-1.553570064910271,0.0
2019-01-15,1.0,-0.6267059553349876,-2.4926333746898264,-0.0,-2.0346619106699753,-1.6004187344913152,0.0
2019-01-16,1.0,-0.6209914794732766,-2.4913245546088305,-0.0,-2.033772269558482,-1.5998450813323006,0.0
2019-01-17,1.0,-0.6249322493224934,-2.4844754161827334,-0.0,-2.0337591947348046,-1.599767711962834,0.0
2019-01-18,1.0,-0.6319699695002737,-2.46993039806053,-0.0,-2.052475170094627,-1.6661453038241962,0.0
2019-01-22,1.0,-0.17539160782404026,-2.8029380732083435,-0.0,-2.464735005275546,-1.673159646132619,0.0
2019-01-23,1.0,-0.16564517447086705,-2.7461796191877093,-0.0,-2.5171202092016016,-1.7429925635368146,0.0
2019-01-24,1.0,-0.1712087732220313,-2.7386038137327113,-0.0,-2.5308126687945007,-1.7433505196824617,0.0
2019-01-25,1.0,-0.04952909519004373,-2.7403296333669696,-0.0,-2.7796838210561723,-1.839471913891692,0.0
2019-01-28,1.0,-0.0728460185882944,-2.685506154232605,-0.0,-2.8018923218621787,-1.8129448212341959,0.0
2019-01-29,1.0,-0.08615925646822407,-2.6397889977392617,-0.0,-2.817968684585113,-1.829188646068827,0.0
2019-01-30,1.0,-0.10519740129935033,-2.622605363984674,-0.0,-2.7865234049641847,-1.8148425787106446,0.0
2019-01-31,1.0,-0.028233914209115283,-2.6811327077747995,-0.0,-2.770609919571046,-1.898039544235925,0.0
2019-02-01,1.0,-0.02785702299043464,-2.6814062762208426,-0.0,-2.786709179392516,-1.894697096828327,0.0
2019-02-04,1.0,-0.028431620686745974,-2.7039568041845947,-0.0,-2.815321015776597,-1.8889732557158525,0.0
2019-02-05,1.0,-0.013089005235602094,-2.6908461408545854,-0.0,-2.8186117209930757,-1.9218881945617294,0.0
2019-02-06,1.0,-0.0,-2.7217649554518455,-0.0,-2.8164616037335595,-1.9471361900721258,0.0
2019-02-07,1.0,-0.0,-2.7192059721750934,-0.0,-2.8254156769596204,-1.9386664404479133,0.0
2019-02-08,1.0,-0.0,-2.6951446455760446,-0.0,-2.832177296565725,-1.9315682625613262,0.0
2019-02-11,1.0,-0.006322711178553364,-2.6922104198280223,-0.0,-2.811920418141966,-1.9198280222559432,0.0
2019-02-12,1.0,-0.027040816326530614,-2.680102040816327,-0.0,-2.852125850340136,-1.9441326530612246,0.0
2019-02-13,1.0,-0.006235779893823208,-2.719305637482093,-0.0,-2.809808713238392,-1.8912951883374063,0.0
2019-02-14,1.0,-0.02734142820752314,-2.693555234779655,-0.0,-2.859217118111573,-1.911012991423962,0.0
2019-02-15,1.0,-0.01589865669103894,-2.7436660431899336,-0.0,-2.84551946947798,-1.8968712803944907,0.0
2019-02-19,1.0,-0.0016130401562102045,-2.732235334069106,-0.0,-2.865693182782919,-1.8901434756770523,0.0
2019-02-20,1.0,-0.002888945534879769,-2.7530801257540998,-0.0,-2.8606508624352114,-1.8801937292888096,0.0
2019-02-21,1.0,-0.004326066672321657,-2.772330138264484,-0.0,-2.84850284163203,-1.8572397998133854,0.0
2019-02-22,1.0,-0.0034039656199472386,-2.7754233682239806,-0.0,-2.8773721385414004,-1.853799676623266,0.0
2019-02-25,1.0,-0.0,-2.767711171662125,-0.0,-2.8956914168937327,-1.85158378746594,0.0
2019-02-26,1.0,-0.0,-2.7703117015840575,-0.0,-2.897291773122126,-1.8489184125361948,0.0
2019-02-27,1.0,-0.0,-2.7714334412817454,-0.0,-2.904976989943753,-1.8458326231464122,0.0
2019-02-28,1.0,-0.0,-2.810487342862063,-0.0,-2.9526433614603067,-1.8471672119855347,0.0
2019-03-01,1.0,-0.0,-2.8128121232994667,-0.0,-2.9529877733769587,-1.8444980196314793,0.0
2019-03-04,1.0,-0.0,-2.805075268817204,-0.0,-2.936344086021505,-1.860731182795699,0.0
2019-03-05,1.0,-0.0,-2.783704470913171,-0.0,-2.9727257034351804,-1.8746763335059555,0.0
2019-03-06,1.0,-0.0,-2.780548843631343,-0.0,-2.977994477045219,-1.8709872281670694,0.0
2019-03-07,1.0,-0.03765977524234366,-2.6918589688599126,-0.0,-3.001372565840268,-1.8475594063652743,0.0
2019-03-08,1.0,-0.0,-2.732144441487002,-0.0,-3.1888918463312925,-1.9512909236092626,0.0
2019-03-11,1.0,-0.0,-2.4995426132032326,-0.0,-2.71321847842659,-1.4102759567007166,0.0
2019-03-12,1.0,-0.0,-2.419432196178541,-0.0,-2.7826255124932313,-1.533689177690106,0.0
2019-03-13,1.0,-0.0,-2.445691132928159,-0.0,-2.805438678510207,-1.5406732117812059,0.0
2019-03-14,1.0,-0.0,-2.4487698536281535,-0.0,-2.7993615696044847,-1.537605107443164,0.0
2019-03-15,1.0,-0.0,-2.4292877850035257,-0.0,-2.8325628770665205,-1.5732194625088145,0.0
2019-03-18,1.0,-0.0,-2.5050763450315774,-0.0,-2.8802462227196415,-1.608841634023503,0.0
2019-03-19,1.0,-0.0,-2.5059700296498115,-0.0,-2.873387290648289,-1.63410529689879,0.0
2019-03-20,1.0,-0.0,-2.5036185268575104,-0.0,-2.8809906722418783,-1.6564811836603408,0.0
2019-03-21,1.0,-0.0,-2.507312761170042,-0.0,-2.9382835101253617,-1.5904050144648023,0.0
2019-03-22,1.0,-0.0,-2.472972972972973,-0.04520592020592021,-2.9631595881595882,-1.5624195624195625,0.0
2019-03-25,1.0,-0.0,-2.2662240139119434,-0.1931863093826575,-2.922456722788712,-1.5226464311121648,0.0
2019-03-26,1.0,-0.0,-2.274745240540327,-0.25302156568449324,-2.8450114543012877,-1.526818864049293,0.0
2019-03-27,1.0,-0.0,-2.2526107594936704,-0.2686708860759493,-2.862895569620253,-1.5272151898734174,0.0
2019-03-28,1.0,-0.0,-2.2547494989979957,-0.2636472945891784,-2.9232064128256514,-1.5744288577154308,0.0
2019-03-29,1.0,-0.0,-2.2245899002894824,-0.2863460919909939,-2.9286748150530717,-1.6015599871341268,0.0
2019-04-01,1.0,-0.0,-2.2707575390088124,-0.26461314576764494,-2.9573934837092732,-1.591963780418789,0.0
2019-04-02,1.0,-0.0,-2.279054762480845,-0.3901121058149851,-2.9274941527542544,-1.4685055246390837,0.0
2019-04-03,1.0,-0.0,-2.2796644349439377,-0.3893683955795757,-2.935226264418811,-1.4622085988545614,0.0
2019-04-04,1.0,-0.0,-2.27907915993538,-0.3830371567043619,-2.9407915993537967,-1.474636510500808,0.0
2019-04-05,1.0,-0.0,-2.2667897918065814,-0.43972464741437206,-3.1187877770315646,-1.5695936870382807,0.0
2019-04-08,1.0,-0.0,-2.2557165591758106,-0.45171287377502306,-3.1122372057961307,-1.556411759778876,0.0
2019-04-09,1.0,-0.0,-2.2265244414580883,-0.4895850831513523,-3.1479926087686882,-1.5351083487317319,0.0
2019-04-10,1.0,-0.0,-2.1916750587445453,-0.5237495803961061,-3.1655756965424637,-1.511077542799597,0.0
2019-04-11,1.0,-0.0,-2.1602311751402965,-0.5722422313426586,-3.177736828880141,-1.4657844040539407,0.0
2019-04-12,1.0,-0.0,-2.1597782258064515,-0.5590557795698924,-3.198252688172043,-1.4833669354838708,0.0
2019-04-15,1.0,-0.0,-2.1845945028842895,-0.568968442483882,-3.184085510688836,-1.5455548014930438,0.0
2019-04-16,1.0,-0.0,-2.175290033025658,-0.5625370480142264,-3.182233889406385,-1.5480565670251503,0.0
2019-04-17,1.0,-0.0,-2.16079295154185,-0.5753981701118264,-3.195188071840054,-1.540410030498136,0.0
2019-04-18,1.0,-0.0,-2.198776758409786,-0.5538566089024803,-3.2060822290180084,-1.5360176690451919,0.0
2019-04-22,1.0,-0.0,-2.2068377525790774,-0.5351692386392702,-3.229857617870236,-1.554011424673885,0.0
2019-04-23,1.0,-0.0,-2.228625010655528,-0.5462449919017986,-3.213877759781775,-1.5355894638138265,0.0
2019-04-24,1.0,-0.0,-2.1989453091775113,-0.5577103002466616,-3.2019222590796974,-1.5469082248873014,0.0
2019-04-25,1.0,-0.0,-2.1911213360599864,-0.5662065439672801,-3.2095262440354464,-1.5539366053169734,0.0
2019-04-26,1.0,-0.0,-2.1671924290220823,-0.5608321255008952,-3.232330121920027,-1.5655213573194646,0.0
2019-04-29,1.0,-0.0,-2.1984569224174884,-0.5541363051864552,-3.269524217745392,-1.550535790827261,0.0
2019-04-30,1.0,-0.0,-2.1708866191743197,-0.5705089691871942,-3.281692558578663,-1.5598661059136556,0.0
2019-05-01,1.0,-0.0,-2.1563143445435826,-0.5684625943719973,-3.3137439945092657,-1.540751544269046,0.0
2019-05-02,1.0,-0.0,-2.1529219943362223,-0.5634600532051832,-3.300780914785892,-1.5643182013215482,0.0
2019-05-03,1.0,-0.0,-2.1977682403433474,-0.551587982832618,-3.281802575107296,-1.5525321888412016,0.0
2019-05-06,1.0,-0.0,-2.12350936967632,-0.5657580919931857,-3.2532367972742757,-1.5753833049403747,0.0
2019-05-07,1.0,-0.0,-2.1239795918367346,-0.5866496598639456,-3.225425170068027,-1.5674319727891157,0.0
2019-05-08,1.0,-0.0,-2.109197816043679,-0.6471230575388491,-3.1029819403611927,-1.540445191096178,0.0
2019-05-09,1.0,-0.0,-2.1024521330198187,-0.6603123950285522,-3.1152166610681893,-1.519734632180047,0.0
2019-05-10,1.0,-0.0,-2.1254644431003196,-0.6713903050203059,-3.261729888533656,-1.5821308217402577,0.0
2019-05-13,1.0,-0.0,-2.1370206872673765,-0.6533367956374968,-3.26443348048126,-1.6009694451657581,0.0
2019-05-14,1.0,-0.0,-1.9392459297343618,-0.8885175664095973,-3.1788346186803773,-1.5622964867180806,0.0
2019-05-15,1.0,-0.0,-1.9345385999485907,-0.9125182075229201,-3.178904978150973,-1.5422842944049353,0.0
2019-05-16,1.0,-0.0,-1.937420503688629,-0.9493767489188503,-3.09760027134741,-1.4952090223013652,0.0
2019-05-17,1.0,-0.0,-1.9111280875986758,-0.9738562091503268,-3.0694338341397165,-1.5338256514727102,0.0
2019-05-20,1.0,-0.0,-1.9081424936386768,-0.980576759966073,-3.0653944020356234,-1.5275657336726038,0.0
2019-05-21,1.0,-0.0,-1.8646754546971467,-0.9763056899716336,-3.0215251126314033,-1.480560654096446,0.0
2019-05-22,1.0,-0.0,-1.8491037932471863,-0.9913297207169655,-3.02234264276782,-1.4740308461859108,0.0
2019-05-23,1.0,-0.0,-1.8456476468138274,-0.9995835068721365,-3.0208246563931693,-1.4637234485630986,0.0
2019-05-24,1.0,-0.0,-1.8018070291777188,-1.027934350132626,-3.0079575596816976,-1.4514257294429709,0.0
2019-05-28,1.0,-0.0,-1.7760624169986718,-1.0336985391766267,-3.022742363877822,-1.4677124833997341,0.0
2019-05-29,1.0,-0.0,-1.7981947664789666,-1.0412388208015897,-3.0217787346803577,-1.4196753892017224,0.0
2019-05-30,1.0,-0.0,-1.794159013816497,-1.0399602879126335,-3.0186150409530903,-1.420617192024489,0.0
2019-05-31,1.0,-0.0,-1.7921325051759835,-1.0549068322981365,-3.0280745341614907,-1.4064596273291927,0.0
2019-06-03,1.0,-0.0,-1.7894520997375327,-1.1064632545931758,-2.9945866141732282,-1.3115977690288714,0.0
2019-06-04,1.0,-0.0,-1.7983068957014876,-1.0885181227911565,-2.9821648721952823,-1.3500452042409796,0.0
2019-06-05,1.0,-0.0,-1.767936946453238,-1.1508084829771674,-3.0026814008287963,-1.204030226700252,0.0
2019-06-06,1.0,-0.0,-1.8315899581589958,-1.1232700354039267,-2.902961055680721,-1.1884454457676215,0.0
2019-06-07,1.0,-0.0,-1.813723903544263,-1.1424178669687652,-2.9266871662081244,-1.209176242110374,0.0
2019-06-10,1.0,-0.0,-1.796825143586471,-1.0725111678366304,-2.923739629865986,-1.1839502233567325,0.0
2019-06-11,1.0,-0.0,-1.793459966338062,-1.0872805962971868,-2.9736314819267453,-1.1603750901659051,0.0
2019-06-12,1.0,-0.0,-1.8049523198974278,-1.0935171087426878,-2.9673050725218366,-1.1476079814087667,0.0
2019-06-13,1.0,-0.0,-1.874788766395751,-1.1480646978353584,-2.94222257986642,-1.0819184034763014,0.0
2019-06-14,1.0,-0.0,-1.8516372998632233,-1.1642931852924612,-2.9593692171534314,-1.0703998712688068,0.0
2019-06-17,1.0,-0.0,-1.852532712531107,-1.1649674881592678,-2.9616280003211046,-1.0484867945733323,0.0
2019-06-18,1.0,-0.0,-1.8577731429488207,-1.1589122412963258,-2.9638215947376865,-1.0413123696454356,0.0
2019-06-19,1.0,-0.0,-1.8576227803551433,-1.181171012637978,-2.9605663093904977,-0.9993601023836186,0.0
2019-06-20,1.0,-0.0,-1.8594637855142055,-1.1834333733493396,-2.956222488995598,-1.0041616646658662,0.0
2019-06-21,1.0,-0.0,-1.8914890206763906,-1.1697387401827217,-2.937890687610194,-1.0149863760217985,0.0
2019-06-24,1.0,-0.0,-1.8454574587405865,-1.1781765742669443,-2.9180419804518505,-1.0698605992629386,0.0
2019-06-25,1.0,-0.0,-1.8940499351491569,-1.1585603112840466,-2.9555771725032423,-1.098167963683528,0.0
2019-06-26,1.0,-0.0,-1.895028977226349,-1.1162354093543385,-2.9225369357603466,-1.2287976491714963,0.0
2019-06-27,1.0,-0.0,-1.8744390960267603,-1.164232683364608,-2.919066655788529,-1.2008648119441951,0.0
2019-06-28,1.0,-0.0,-1.8391591297971155,-1.1702110323474293,-2.938645807870936,-1.1999511121975068,0.0
2019-07-01,1.0,-0.0,-1.8122199592668025,-1.1884317718940938,-2.9689613034623217,-1.1770264765784113,0.0
2019-07-02,1.0,-0.0,-1.8320026071370377,-1.176144696105589,-2.9529085872576175,-1.1862473521264463,0.0
2019-07-03,1.0,-0.0,-1.839348268839104,-1.1709979633401222,-2.945173116089613,-1.1912016293279022,0.0
2019-07-05,1.0,-0.0,-1.8382029787580372,-1.1625295027264588,-2.939692357776512,-1.1982583218035323,0.0
2019-07-08,1.0,-0.0,-1.8303302079086832,-1.1686913982878109,-2.9514879739094986,-1.2026905829596413,0.0
2019-07-09,1.0,-0.0,-1.8152253647404026,-1.1718151438585054,-2.9515852962751654,-1.2119977178254138,0.0
2019-07-10,1.0,-0.0,-1.813802190562464,-1.182821378572017,-3.014493947130034,-1.224162068681545,0.0
2019-07-11,1.0,-0.0,-1.801170072511536,-1.2052570863546475,-3.0207646671061306,-1.2127554383651946,0.0
2019-07-12,1.0,-0.0,-1.7979231910334597,-1.2058678094610187,-3.022581176858414,-1.2149332454260755,0.0
2019-07-15,1.0,-0.0,-1.8216301460823372,-1.25199203187251,-3.064824037184595,-1.1616865869853918,0.0
2019-07-16,1.0,-0.0,-1.8391004895859264,-1.2969048211766658,-3.050203302630487,-1.1118579371006554,0.0
2019-07-17,1.0,-0.0,-1.774633653360283,-1.3402391780360452,-3.1275054741451913,-1.1793835270338555,0.0
2019-07-18,1.0,-0.0,-1.769873777480565,-1.3140516592827887,-3.1204547354342558,-1.1548106662208475,0.0
2019-07-19,1.0,-0.0,-1.774341830338487,-1.3274550773088174,-3.105725031341412,-1.1501044713748434,0.0
2019-07-22,1.0,-0.0,-1.7384036773923943,-1.3036356038445467,-3.1111575428332636,-1.2045967404931048,0.0
2019-07-23,1.0,-0.0,-1.734282126412725,-1.310925073252407,-3.1208036835496022,-1.205609041439933,0.0
2019-07-24,1.0,-0.0,-1.7356437301188683,-1.3419554662648587,-3.110748367654445,-1.1826552821027958,0.0
2019-07-25,1.0,-0.0,-1.6897733924241158,-1.3695961200769293,-3.142821306129275,-1.1597959695626723,0.0
2019-07-26,1.0,-0.0,-1.6868044515103338,-1.363484227261317,-3.157978411848381,-1.159317211948791,0.0
2019-07-29,1.0,-0.0,-1.5941019201166653,-1.325042534229928,-3.060763185611278,-1.1219314591266305,0.0
2019-07-30,1.0,-0.0,-1.578596947060734,-1.3316823644040272,-3.0644689834361802,-1.1447710295550504,0.0
2019-07-31,1.0,-0.0,-1.6320616883116883,-1.3240259740259739,-3.038392857142857,-1.1224025974025973,0.0
2019-08-01,1.0,-0.0,-1.6645631067961166,-1.3337378640776698,-3.004935275080906,-1.087378640776699,0.0
2019-08-02,1.0,-0.0,-1.6248272498170881,-1.4070400780424357,-3.00918624502073,-1.0884480936509229,0.0
2019-08-05,1.0,-0.0,-1.6121766098098425,-1.3860279115318699,-3.0603933730514976,-1.102668734187546,0.0
2019-08-06,1.0,-0.0,-1.6071827613727057,-1.3970470869912213,-2.8794094173982443,-1.0972865123703113,0.0
2019-08-07,1.0,-0.0,-1.6742218937340887,-1.326845692699351,-2.9577071528291037,-1.253510716925351,0.0
2019-08-08,1.0,-0.0,-1.616797900262467,-1.246957766642806,-2.8694822238129323,-1.220313369919669,0.0
2019-08-09,1.0,-0.0,-1.5639187574671447,-1.2289127837514935,-2.8597371565113505,-1.3123855037833534,0.0
2019-08-12,1.0,-0.0,-1.5687889937609982,-1.2144456886898096,-2.8824988001919696,-1.3329067349224126,0.0
2019-08-13,1.0,-0.0,-1.5488312520012808,-1.2148575088056357,-2.8961735510726863,-1.345341018251681,0.0
2019-08-14,1.0,-0.0,-1.5775366943203573,-1.2126675175494575,-2.857370772176133,-1.3294511805998723,0.0
2019-08-15,1.0,-0.0,-1.627267772327338,-1.2293077941290975,-2.7530950712450366,-1.1766721171065953,0.0
2019-08-16,1.0,-0.0,-1.6251655629139075,-1.2276587456174524,-2.7472536034281263,-1.1911959485781067,0.0
2019-08-19,1.0,-0.0,-1.5612813370473537,-1.242262457443516,-2.762689569792634,-1.171309192200557,0.0
2019-08-20,1.0,-0.0,-1.5673758865248226,-1.2570151094665434,-2.741751464693185,-1.1427690410114093,0.0
2019-08-21,1.0,-0.0,-1.5703998774322048,-1.3680864102956949,-2.6620959092998318,-1.0599050099586336,0.0
2019-08-22,1.0,-0.0,-1.582410824108241,-1.350169126691267,-2.689652521525215,-1.0653444034440345,0.0
2019-08-23,1.0,-0.0,-1.5782271084800492,-1.3521949719381874,-2.689090489736296,-1.0687322211117092,0.0
2019-08-26,1.0,-0.0,-1.5330309901738473,-1.3502645502645503,-2.6531368102796673,-1.0222222222222221,0.0
2019-08-27,1.0,-0.0,-1.519543487990452,-1.3529016858123228,-2.5972698791585853,-0.9896315082798747,0.0
2019-08-28,1.0,-0.0,-1.499441174279115,-1.3714328291483497,-2.6075553237463676,-0.9725057745324491,0.0
2019-08-29,1.0,-0.0,-1.4827997021593449,-1.380789277736411,-2.6149664929262846,-0.9674609084139985,0.0
2019-08-30,1.0,-0.0,-1.4545252060286584,-1.395203801321553,-2.628628702947509,-0.946024203727077,0.0
