Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XEC
2018-11-06,-0.12492521239679312,-1.0072194966295722,-0.0,-0.9679310757448846,-0.8885963862630131,0.0,1.0
2018-11-07,-0.12385887980865058,-1.0079728921666335,-0.0,-0.9662746661351405,-0.8883795096671316,0.0,1.0
2018-11-08,-0.18677190612865102,-1.0656761776126962,-0.0,-1.0376920479486746,-0.9306516967752828,0.0,1.0
2018-11-09,-0.19021808172771545,-1.0698708448020327,-0.0,-1.039678170654245,-0.9348295574846497,0.0,1.0
2018-11-12,-0.18919488844839946,-1.0459702247901819,-0.0,-1.0507359453418246,-0.9315507570326009,0.0,1.0
2018-11-13,-0.1682931937172775,-1.0414659685863876,-0.0,-1.0516020942408377,-0.9270785340314137,0.0,1.0
2018-11-14,-0.16740051159474986,-1.043946827693211,-0.0,-1.0530465048014426,-0.929005744957437,0.0,1.0
2018-11-15,-0.16871993924563328,-1.058982364357438,-0.0,-1.0741287655050205,-0.9171799848114083,0.0,1.0
2018-11-16,-0.1681475554806923,-1.0539015454583738,-0.0,-1.0715458794795134,-0.9174632585168654,0.0,1.0
2018-11-19,-0.1702808539306918,-1.0531390795401911,-0.0,-1.0702766432270834,-0.9169649248389405,0.0,1.0
2018-11-20,-0.11426778242677825,-1.0430962343096235,-0.0,-1.0797071129707114,-0.9469874476987449,0.0,1.0
2018-11-21,-0.11075,-1.0395833333333333,-0.0,-1.0782500000000002,-0.9380833333333334,0.0,1.0
2018-11-23,-0.11192011649677554,-1.028666527980029,-0.0,-1.0815893488662367,-0.9384647389224048,0.0,1.0
2018-11-26,-0.11551695199731453,-1.0287009063444108,-0.0,-1.0981033903994628,-0.9537176905001677,0.0,1.0
2018-11-27,-0.10565848773159739,-1.028709731263562,-0.0,-1.0917209147053915,-0.9468369220497412,0.0,1.0
2018-11-28,-0.10649307294274746,-1.027708229010182,-0.0,-1.0917209147053915,-0.9469621098314138,0.0,1.0
2018-11-29,-0.06521739130434784,-1.0126639716195034,-0.0,-1.0903390809339164,-0.9568929956274236,0.0,1.0
2018-11-30,-0.06663082140789146,-1.0176606832657789,-0.0,-1.0979816361981967,-0.9537182562660269,0.0,1.0
2018-12-03,-0.0616526389983001,-1.02429619801816,-0.0,-1.1029893445001866,-0.9572121563912268,0.0,1.0
2018-12-04,-0.06151354045522512,-1.0256687157335105,-0.0,-1.1068283768067786,-0.9595032397408207,0.0,1.0
2018-12-06,-0.04692543576500968,-0.9590058102001291,-0.0,-1.1022433828276306,-0.9266462233699161,0.0,1.0
2018-12-07,-0.023196407234971773,-0.989205224341807,-0.0,-1.1357587244036094,-0.9719418235754603,0.0,1.0
2018-12-10,-0.0,-0.9975080681400385,-0.0,-1.139098819396217,-0.9485273091221047,0.0,1.0
2018-12-11,-0.0,-1.0068614158346687,-0.0,-1.1321746990426889,-0.9695961214511689,0.0,1.0
2018-12-12,-0.0,-1.0068614158346687,-0.0,-1.132503389621595,-0.9692674308722626,0.0,1.0
2018-12-13,-0.0,-1.0024211087857524,-0.0,-1.1345151627067176,-0.9666379416471746,0.0,1.0
2018-12-14,-0.0,-1.0009846961801994,-0.0,-1.135149550732368,-0.9667254749107619,0.0,1.0
2018-12-17,-0.0,-0.9984027521808576,-0.0,-1.1297866240733914,-0.967358807388295,0.0,1.0
2018-12-18,-0.0,-0.9823177919596765,-0.0,-1.119100849558961,-0.963456770049998,0.0,1.0
2018-12-19,-0.0,-0.9852132469754368,-0.0,-1.1227341235895554,-0.9655383111328363,0.0,1.0
2018-12-20,-0.0,-0.9677223392191803,-0.0,-1.1251012473675683,-0.9570306172039527,0.0,1.0
2018-12-21,-0.0,-0.9643518891484734,-0.0,-1.1233384355111578,-0.9403850801578989,0.0,1.0
2018-12-24,-0.0,-0.9361234360634768,-0.0,-1.1088859575488668,-0.952272454730783,0.0,1.0
2018-12-26,-0.0,-0.9358974358974359,-0.0,-1.0925220290545368,-0.940739858696515,0.0,1.0
2018-12-27,-0.0,-0.8931986635431468,-0.0,-1.0206997196512924,-0.9264948730750028,0.0,1.0
2018-12-28,-0.0,-0.8962354656740474,-0.0,-1.0183046164472926,-0.9229057139567903,0.0,1.0
2018-12-31,-0.0,-0.8938155015547622,-0.0,-1.020192713731813,-0.9249107451341703,0.0,1.0
2019-01-02,-0.0,-0.8923613774062428,-0.0,-1.0171792315361607,-0.9251092875220491,0.0,1.0
2019-01-03,-0.0,-0.8927502876869966,-0.0,-1.0160337552742618,-0.9270042194092827,0.0,1.0
2019-01-04,-0.0,-0.8953710058720354,-0.0,-0.9885991001296424,-0.9290398840844963,0.0,1.0
2019-01-07,-0.0,-0.865799730175386,-0.0,-0.9751161744865836,-0.9066107030430219,0.0,1.0
2019-01-08,-0.0,-0.8591580916744622,-0.0,-0.97799812909261,-0.9046585594013097,0.0,1.0
2019-01-09,-0.0,-0.852727952167414,-0.0,-0.9769431988041853,-0.907286995515695,0.0,1.0
2019-01-10,-0.0,-0.8533996187343477,-0.0,-0.9767502709976451,-0.9077486637012672,0.0,1.0
2019-01-11,-0.0,-0.8412823397075366,-0.0,-0.9838770153730785,-0.9243719535058118,0.0,1.0
2019-01-14,-0.0,-0.842729079929485,-0.0,-0.9856344473200556,-0.9224710250928322,0.0,1.0
