Date,IT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.3040415990315569,-0.5665667042672022,-0.10292458799900954,-0.43280050623160093,-0.3448977907392632,0.0
2018-10-19,1.0,-0.30312190832142466,-0.5679070023084534,-0.09962075409475651,-0.43374189293173576,-0.34376717599208534,0.0
2018-10-22,1.0,-0.30724565893392775,-0.5601419962024272,-0.08872010787308401,-0.4435179834337764,-0.35223864167973806,0.0
2018-10-23,1.0,-0.3103847107096632,-0.5602952110814309,-0.0948696059262523,-0.43857571668548456,-0.34973700878473274,0.0
2018-10-24,1.0,-0.3103476752828475,-0.5604371404189721,-0.0934566575825144,-0.4389572494287995,-0.34960222424092274,0.0
2018-10-25,1.0,-0.2944285637236395,-0.5367833450191468,-0.09133811552774931,-0.44212825629685565,-0.332074861118602,0.0
2018-10-26,1.0,-0.2882323002330503,-0.530952827408856,-0.08330877822721064,-0.44724223835418286,-0.3290027055262383,0.0
2018-10-29,1.0,-0.2811757481912593,-0.5361881624262487,-0.07683477053688229,-0.44394906159062386,-0.3315802119763996,0.0
2018-10-30,1.0,-0.28326879423153956,-0.536119642141808,-0.07811456803311524,-0.4436907464280946,-0.32938977166510885,0.0
2018-10-31,1.0,-0.2858167521185878,-0.5230985840660947,-0.0795367000504742,-0.4420742236272348,-0.3259835826049996,0.0
2018-11-01,1.0,-0.30034540926982084,-0.5124641872171795,-0.09125230942244356,-0.44512276755830454,-0.328433341366107,0.0
2018-11-02,1.0,-0.32804980832495034,-0.48060139746064545,-0.06658329028574536,-0.49772980614991436,-0.34583072782142954,0.0
2018-11-05,1.0,-0.32533297091600977,-0.4883120413155749,-0.06648545800489263,-0.49839630334329976,-0.33960315303071487,0.0
2018-11-06,1.0,-0.3326079860733326,-0.49434229137199437,-0.0626972037863127,-0.4958655206179958,-0.3345120226308345,0.0
2018-11-07,1.0,-0.3325264503494982,-0.4942747572551473,-0.06282807952783746,-0.49574346560774607,-0.3344575298501373,0.0
2018-11-08,1.0,-0.3260334046181749,-0.4948431282315042,-0.056197720689748515,-0.4935708291600119,-0.33637421834817677,0.0
2018-11-09,1.0,-0.3243492158084351,-0.4953815315437332,-0.05712815234173958,-0.49543570712679796,-0.33651163420646313,0.0
2018-11-12,1.0,-0.32554054054054055,-0.4800810810810811,-0.05518918918918919,-0.506,-0.3358648648648649,0.0
2018-11-13,1.0,-0.3179083633238438,-0.47862168985335984,-0.044932051350915825,-0.5107160122468711,-0.33356609550410915,0.0
2018-11-14,1.0,-0.3182233202642462,-0.47827488049841566,-0.04495407916644289,-0.510661152586068,-0.3333154304742467,0.0
2018-11-15,1.0,-0.31829668261734506,-0.4789235980429056,-0.044249690843593745,-0.5110220979622561,-0.3357976235281467,0.0
2018-11-16,1.0,-0.31816471347166975,-0.4784162993226535,-0.04456510052682508,-0.5106708956026234,-0.3360391355768197,0.0
2018-11-19,1.0,-0.31812799397168845,-0.4809193175090155,-0.03961461865547123,-0.5142903277894396,-0.33828516066526726,0.0
2018-11-20,1.0,-0.3027882037533512,-0.4792225201072386,-0.021099195710455765,-0.5235120643431636,-0.3543699731903485,0.0
2018-11-21,1.0,-0.305951873935264,-0.4739938245315162,-0.025606899488926745,-0.5210551533219762,-0.33523211243611584,0.0
2018-11-23,1.0,-0.3060333351083657,-0.474945417753874,-0.02542733904893764,-0.5207945044997071,-0.33534799510091057,0.0
2018-11-26,1.0,-0.30589863713798976,-0.47817291311754684,-0.024515545144804085,-0.5194580494037478,-0.3338213373083475,0.0
2018-11-27,1.0,-0.30403523200594273,-0.48226461146632,-0.015758894224391796,-0.5190618947815244,-0.3318918632106757,0.0
2018-11-28,1.0,-0.3046673919388649,-0.47772441425425216,-0.01703505187465174,-0.5208692652638841,-0.3331652824581421,0.0
2018-11-29,1.0,-0.30340860899067007,-0.47664864291772685,-0.01693702290076336,-0.520064673452078,-0.3334923664122137,0.0
2018-11-30,1.0,-0.3034720381659157,-0.47672939305592366,-0.01661807580174927,-0.5203021468327591,-0.33326265571163527,0.0
2018-12-03,1.0,-0.3034607027399438,-0.4781387460914728,-0.012798770470083206,-0.5215697705230802,-0.3338809687847793,0.0
2018-12-04,1.0,-0.2968485617597293,-0.48088515228426393,-0.015149111675126902,-0.5186389593908629,-0.3323022419627749,0.0
2018-12-06,1.0,-0.2855995648006632,-0.44263399217677385,-0.03883117892391783,-0.5132761702458358,-0.31013133694272466,0.0
2018-12-07,1.0,-0.2822542962463008,-0.44584912517522457,-0.033798868179222265,-0.5172888219718602,-0.3167540626135715,0.0
2018-12-10,1.0,-0.2764143632136399,-0.4465771118574012,-0.031128907259106175,-0.5184965125290623,-0.3106949108757427,0.0
2018-12-11,1.0,-0.2736836663478688,-0.44867785044071656,-0.02882105099904361,-0.5183394938868354,-0.3153255615581462,0.0
2018-12-12,1.0,-0.2741889621300245,-0.44844254879152123,-0.029365387100943517,-0.5184179914695618,-0.3145663693938219,0.0
2018-12-13,1.0,-0.27351398827206735,-0.446591408126889,-0.03053395675647749,-0.5191030973108418,-0.31352845444447314,0.0
2018-12-14,1.0,-0.273748353946655,-0.4422267551447236,-0.032998528234656196,-0.5200753956983138,-0.3129954297813008,0.0
2018-12-17,1.0,-0.27758772611828125,-0.44430622505571976,-0.033613227595500964,-0.5275747680505883,-0.3085575079044213,0.0
2018-12-18,1.0,-0.27945768710315394,-0.4493858644738212,-0.03247631935047361,-0.5321120016654522,-0.3088373061309462,0.0
2018-12-19,1.0,-0.27613766531292305,-0.4505883578048527,-0.03277621576590649,-0.5340258252629386,-0.3098510882016037,0.0
2018-12-20,1.0,-0.2713926283298317,-0.44287085311130137,-0.04124192669831142,-0.5327211890125283,-0.30557933234767726,0.0
2018-12-21,1.0,-0.27068796195792627,-0.44301442084044035,-0.039696076911149014,-0.5348632862976173,-0.29611826122913115,0.0
2018-12-24,1.0,-0.2620364890249865,-0.4340598543526929,-0.04338539924345745,-0.5322559892951803,-0.3015362445639587,0.0
2018-12-26,1.0,-0.26339400153806714,-0.4355293514483466,-0.04139964111766214,-0.52653165854909,-0.29659061779031015,0.0
2018-12-27,1.0,-0.24352058609529065,-0.42057856838196556,-0.04553779762651479,-0.4972777680206739,-0.3020548460747171,0.0
2018-12-28,1.0,-0.23760455507407036,-0.4348987201451174,-0.038849138365413684,-0.5045097248815883,-0.3035372367227653,0.0
2018-12-31,1.0,-0.23728301126199894,-0.43533798594139733,-0.03910206344007458,-0.5043208787886423,-0.30344410571666125,0.0
2019-01-02,1.0,-0.23733898005999648,-0.43557941969800096,-0.03993042426075777,-0.5048778643273085,-0.30315863772719254,0.0
2019-01-03,1.0,-0.23986690865093765,-0.4304043153861666,-0.05689151038515829,-0.509931437789877,-0.28360052429925386,0.0
2019-01-04,1.0,-0.22945300133169175,-0.4339807532852584,-0.05603155858187392,-0.5068971582200558,-0.2862634739566321,0.0
2019-01-07,1.0,-0.21403761226616386,-0.4184736763757257,-0.07214806728526771,-0.5018855753485834,-0.2744752642286509,0.0
2019-01-08,1.0,-0.214973871263343,-0.40696436089853133,-0.075092255491988,-0.5078138544220719,-0.2718131609579711,0.0
2019-01-09,1.0,-0.2150039627501486,-0.40699920744997026,-0.07516841688131563,-0.507727362789776,-0.271819893005746,0.0
2019-01-10,1.0,-0.21655514250309787,-0.40349442379182154,-0.07477075588599752,-0.5126641883519206,-0.27083023543990087,0.0
2019-01-11,1.0,-0.21741717913112474,-0.40413608411029556,-0.07337333862328903,-0.5134149970244,-0.2713251339020036,0.0
2019-01-14,1.0,-0.21549822813669367,-0.4028448938121082,-0.07486432235521523,-0.5090823482764603,-0.27586548707654945,0.0
2019-01-15,1.0,-0.21067394811964751,-0.4023333747052253,-0.08027801911381408,-0.506813950601961,-0.28223904679160977,0.0
2019-01-16,1.0,-0.20998684635048273,-0.40235276598912956,-0.07979053433598887,-0.5067133248951431,-0.28300201027473754,0.0
2019-01-17,1.0,-0.21081228601200816,-0.3997915943035777,-0.08120379099885874,-0.5063514117004912,-0.2828859226914107,0.0
2019-01-18,1.0,-0.2103248577038749,-0.39718638928242983,-0.08537767504287525,-0.5034921581786096,-0.2891407551015336,0.0
2019-01-22,1.0,-0.15672659640421577,-0.430973341599504,-0.0,-0.683521388716677,-0.20862988220706757,0.0
2019-01-23,1.0,-0.15310922722595188,-0.354780222472681,-0.047336698191796936,-0.6529377174498947,-0.24197579262017935,0.0
2019-01-24,1.0,-0.13517970606780813,-0.36351069505747685,-0.06715332007566571,-0.615875248581268,-0.24343987971091818,0.0
2019-01-25,1.0,-0.08867643830939201,-0.36858278662536886,-0.02892471282589079,-0.7614808672536156,-0.19118113308782284,0.0
2019-01-28,1.0,-0.0842585588443425,-0.36180181059515387,-0.03879846758253825,-0.7656474951806934,-0.18964886166760206,0.0
2019-01-29,1.0,-0.07635485994295327,-0.3671469319096029,-0.036641556351934466,-0.765011336210049,-0.1927155708330286,0.0
2019-01-30,1.0,-0.07613173740279369,-0.36725092026035444,-0.036469125569830084,-0.7653884595694889,-0.19253553058189707,0.0
2019-01-31,1.0,-0.06261137012717553,-0.3743989064368882,-0.03905582542046037,-0.7639075353333171,-0.20103986135181978,0.0
2019-02-01,1.0,-0.08340220720501726,-0.3672516894355583,-0.03456658077689727,-0.7690456512227137,-0.17657640138071853,0.0
2019-02-04,1.0,-0.0720973326181304,-0.3683620227239479,-0.03871848637050763,-0.7688350319403131,-0.19017896328083092,0.0
2019-02-05,1.0,-0.10492358266074628,-0.38819517699874884,-0.00593675637220028,-0.7852954885557982,-0.16885410789196084,0.0
2019-02-06,1.0,-0.07814111062012077,-0.4045514803358374,-0.021849069573329407,-0.7764521038935533,-0.17395787302990134,0.0
2019-02-07,1.0,-0.06516290726817042,-0.4064327485380117,-0.028944911297852476,-0.7698412698412698,-0.18671679197994986,0.0
2019-02-08,1.0,-0.07118434093161545,-0.40287413280475715,-0.006739345887016849,-0.7849355797819624,-0.2119672943508424,0.0
2019-02-11,1.0,-0.06977263701350278,-0.39766183478951544,-0.004840150913423351,-0.7864624702144559,-0.22341640190627482,0.0
2019-02-12,1.0,-0.06878464712755114,-0.40674174062197027,-0.0035299674348074675,-0.7807691351579785,-0.2260670693812613,0.0
2019-02-13,1.0,-0.06835618472504083,-0.4005098252734743,-0.016433202989655,-0.7675840221749245,-0.22197198435875862,0.0
2019-02-14,1.0,-0.06553764638886825,-0.3734432642551189,-0.035232365247963554,-0.7721409294609919,-0.22956745648567678,0.0
2019-02-15,1.0,-0.06664364640883977,-0.3571675217048145,-0.04634471191791634,-0.7656373322809786,-0.23066298342541436,0.0
2019-02-19,1.0,-0.08434385585939418,-0.34694879473710044,-0.0451666748490353,-0.7537434336491727,-0.22448328342088467,0.0
2019-02-20,1.0,-0.08987357309439056,-0.34044433533816126,-0.045881919725052164,-0.7598625260832209,-0.2188290168160059,0.0
2019-02-21,1.0,-0.09343985100595485,-0.31896488347587426,-0.047491851888156446,-0.7597961134119147,-0.23084274756781928,0.0
2019-02-22,1.0,-0.09828872312417729,-0.29730388571985766,-0.06196674954902248,-0.7625420506069913,-0.21761493832577644,0.0
2019-02-25,1.0,-0.09102451411270633,-0.2954634241625159,-0.06494774880359411,-0.769020412149624,-0.22121300908291827,0.0
2019-02-26,1.0,-0.0893279668252226,-0.29257226491035493,-0.0681546530064642,-0.770679351140383,-0.2185876326381266,0.0
2019-02-27,1.0,-0.09334829377759347,-0.28565504793033636,-0.07083445130131473,-0.775373807839598,-0.21399126765373078,0.0
2019-02-28,1.0,-0.09615666000097547,-0.2885675267034093,-0.06898990391650002,-0.7764717358435351,-0.20845729893186363,0.0
2019-03-01,1.0,-0.09893250604587538,-0.2906661455407089,-0.0601167647849134,-0.7774873586242275,-0.21557515206292593,0.0
2019-03-04,1.0,-0.10251015315359398,-0.2949796936928121,-0.054851494837794196,-0.7848999363898811,-0.20932622204824583,0.0
2019-03-05,1.0,-0.11321957438462292,-0.2899627341374914,-0.04643522604687653,-0.7892517407080513,-0.21283220555065213,0.0
2019-03-06,1.0,-0.11344022751789741,-0.291164067863097,-0.043591252329116405,-0.7912866529371383,-0.21221928018044522,0.0
2019-03-07,1.0,-0.11014088641033168,-0.2895998434595441,-0.046570785637413174,-0.7976470012718913,-0.20198610703453676,0.0
2019-03-08,1.0,-0.09209977680213877,-0.28775355031762767,-0.050158200681857196,-0.8311054425940005,-0.19160677932844422,0.0
2019-03-11,1.0,-0.07943244910549045,-0.28740283775447256,-0.05956816779765577,-0.8302529302899444,-0.21098087600246762,0.0
2019-03-12,1.0,-0.06618744403541936,-0.26604317978310615,-0.08155904885086061,-0.8344940801910258,-0.2390309421948065,0.0
2019-03-13,1.0,-0.07130218068535826,-0.26890965732087224,-0.09121495327102803,-0.8206355140186916,-0.2401495327102804,0.0
2019-03-14,1.0,-0.06996438267453735,-0.2712894468106304,-0.09116042740790554,-0.8179282173902215,-0.24037958604199355,0.0
2019-03-15,1.0,-0.07251260546153462,-0.2663122160650991,-0.09380460286555839,-0.8137387050072389,-0.24976286755528931,0.0
2019-03-18,1.0,-0.05728199206787489,-0.2715748782569406,-0.12267182087454188,-0.8019478889502485,-0.25668959285104676,0.0
2019-03-19,1.0,-0.05208596075266106,-0.27906976744186046,-0.1140089794682944,-0.8076224587600263,-0.26953538818544115,0.0
2019-03-20,1.0,-0.05400762876701948,-0.2811276429130775,-0.11172859777199586,-0.8070578725339126,-0.27213479172455607,0.0
2019-03-21,1.0,-0.05554713549560473,-0.2813984035566333,-0.11197837728604627,-0.812190562796807,-0.264928766292816,0.0
2019-03-22,1.0,-0.04868467737847839,-0.27941101931167317,-0.12238329362866845,-0.8186426073293122,-0.26521871356885807,0.0
2019-03-25,1.0,-0.03601087120640193,-0.24133071619105137,-0.15879007499119233,-0.8165232271377522,-0.2638280738839398,0.0
2019-03-26,1.0,-0.022379954027633937,-0.2465331278890601,-0.1753769986612443,-0.8101240243501983,-0.2715400742630529,0.0
2019-03-27,1.0,-0.021667213818530772,-0.2490971994242279,-0.1741458117629233,-0.810424505669335,-0.26998156519104016,0.0
2019-03-28,1.0,-0.006899166034874905,-0.24670204700530704,-0.1924943138741471,-0.8025524387161992,-0.27851908011119536,0.0
2019-03-29,1.0,-0.015353535353535354,-0.24760101010101007,-0.18088383838383837,-0.8059848484848484,-0.2754292929292929,0.0
2019-04-01,1.0,-0.016211711825458955,-0.24729173505719554,-0.18098027827580113,-0.8047271533547133,-0.27597787934648116,0.0
2019-04-02,1.0,-0.022136207245496864,-0.24724246104027522,-0.17999898805909736,-0.8033292855697226,-0.277170613236187,0.0
2019-04-03,1.0,-0.009632690309006564,-0.24976552003853078,-0.1869755887348222,-0.8007554057137063,-0.2878146467591067,0.0
2019-04-04,1.0,-0.023452752212165005,-0.24705255951928198,-0.17405745290433813,-0.7959483785908065,-0.29492152835881447,0.0
2019-04-05,1.0,-0.0273819786014908,-0.2452461842705745,-0.17501647989452868,-0.7930885857715125,-0.29466051417270933,0.0
2019-04-08,1.0,-0.027028397565922922,-0.24576572008113592,-0.1752789046653144,-0.7933062880324544,-0.2941430020283976,0.0
2019-04-09,1.0,-0.052197523345513606,-0.22612159967519285,-0.1781617945594803,-0.7994062119366626,-0.2816940722695899,0.0
2019-04-10,1.0,-0.05071343487847531,-0.21387839927009153,-0.18610132549357528,-0.7998073852548345,-0.2839039967559622,0.0
2019-04-11,1.0,-0.05096251266464032,-0.20970111448834855,-0.18675278622087135,-0.8004305977710233,-0.28505572441742655,0.0
2019-04-12,1.0,-0.05293775450843514,-0.21134633381389584,-0.1840048562106381,-0.7946227584288136,-0.28636467106760755,0.0
2019-04-15,1.0,-0.04774925312674059,-0.21325130386348676,-0.18535115702060864,-0.7956605397741657,-0.28976150691174235,0.0
2019-04-16,1.0,-0.047540693111915555,-0.21180669822545123,-0.1873781738095841,-0.7949522821051566,-0.2897754600916386,0.0
2019-04-17,1.0,-0.04482671388818619,-0.21616493802175563,-0.1958765494561093,-0.797090817100936,-0.27576524158866683,0.0
2019-04-18,1.0,-0.036737692872887584,-0.22729230535356862,-0.19954901314956042,-0.7960171273657808,-0.27406318883174136,0.0
2019-04-22,1.0,-0.040258751902587514,-0.22661085743277526,-0.19677828513444953,-0.7963977676306443,-0.2767376966007103,0.0
2019-04-23,1.0,-0.04391506202907375,-0.22586701169546133,-0.19557551310348328,-0.7987670294542963,-0.2728264454423218,0.0
2019-04-24,1.0,-0.10489044611133044,-0.18407027240426374,-0.1631711409395973,-0.7673953809711805,-0.24787801026450848,0.0
2019-04-25,1.0,-0.10912088182466845,-0.18913466033511303,-0.15798538493713554,-0.7612380975813793,-0.24299387348374873,0.0
2019-04-26,1.0,-0.1096177558569667,-0.18993834771886559,-0.1495684340320592,-0.7624414303329222,-0.2545499383477189,0.0
2019-04-29,1.0,-0.11009468389387515,-0.1879623237005622,-0.1487079593648289,-0.7624272610711116,-0.25653417496794556,0.0
2019-04-30,1.0,-0.1099792817679558,-0.1822957774269929,-0.15338891081294395,-0.7643301104972375,-0.25646211523283347,0.0
2019-05-01,1.0,-0.10850034554250172,-0.1709694935334189,-0.16230624938295982,-0.7671783986573205,-0.2592062395103169,0.0
2019-05-02,1.0,-0.10435879051598387,-0.17534056913986204,-0.161297500432665,-0.7716517912329716,-0.25972259994560787,0.0
2019-05-03,1.0,-0.09943784210266778,-0.19641007939247496,-0.15910547857389418,-0.7580255436658612,-0.25265052517382514,0.0
2019-05-06,1.0,-0.094995194795594,-0.18530839555456988,-0.16261304551391043,-0.7580641186762278,-0.2632512752273231,0.0
2019-05-07,1.0,-0.07851046560247928,-0.19010256536389797,-0.18338785449000172,-0.745529675086701,-0.2620704921661707,0.0
2019-05-08,1.0,-0.09486283547691622,-0.19872128466285033,-0.17770673803682502,-0.730726340049067,-0.2760885188214011,0.0
2019-05-09,1.0,-0.0934887758898673,-0.20037206994915044,-0.17678283517301252,-0.7300012402331638,-0.2798462110876845,0.0
2019-05-10,1.0,-0.09429329629721485,-0.20073906897150368,-0.1768061308003274,-0.7282061456809107,-0.2800773790332581,0.0
2019-05-13,1.0,-0.09612476136166413,-0.20090248679741154,-0.17504276894850368,-0.7279894875164257,-0.27929982892420596,0.0
2019-05-14,1.0,-0.06816385018282439,-0.17422670224330467,-0.21536218993971734,-0.7237375234706986,-0.2890848898112462,0.0
2019-05-15,1.0,-0.05827067669172933,-0.17768104471705579,-0.22197764147210128,-0.7308567471309853,-0.284502374356945,0.0
2019-05-16,1.0,-0.05050730017322445,-0.17990596387032912,-0.2300173224449394,-0.730190546894333,-0.28401385795595147,0.0
2019-05-17,1.0,-0.04939893419258892,-0.16981038542570331,-0.24429297310695253,-0.7237823769983889,-0.2913372165076218,0.0
2019-05-20,1.0,-0.04679735976860894,-0.16919235618402512,-0.24291117648513016,-0.7249758967639861,-0.28824998145904923,0.0
2019-05-21,1.0,-0.044332419008080666,-0.172140262436059,-0.2464724343292065,-0.7206612795611239,-0.2875182247263202,0.0
2019-05-22,1.0,-0.045207778106800905,-0.1706149442305794,-0.24782844733984802,-0.7192527884710296,-0.2847695192972066,0.0
2019-05-23,1.0,-0.043521144125261986,-0.16922697571199605,-0.26226112686475156,-0.7221304401430156,-0.26867217359141904,0.0
2019-05-24,1.0,-0.039087145110410094,-0.16613268927444794,-0.265107452681388,-0.7267350157728706,-0.26744873817034703,0.0
2019-05-28,1.0,-0.039390652731216724,-0.1695178465785841,-0.26222638532833764,-0.7259909288108854,-0.2678958785249458,0.0
2019-05-29,1.0,-0.03892746343625351,-0.1673807061604373,-0.2617570295957059,-0.7275323779977348,-0.2666321957945536,0.0
2019-05-30,1.0,-0.03762118006003642,-0.16642881747945476,-0.2636435214802421,-0.7261207617735347,-0.2667191575217755,0.0
2019-05-31,1.0,-0.04184398907775947,-0.16730215738850213,-0.2651595286708814,-0.7250006149910211,-0.26065779439620185,0.0
2019-06-03,1.0,-0.03804267844002943,-0.16838361540348296,-0.27606082904096146,-0.7249202845229334,-0.2453765023301447,0.0
2019-06-04,1.0,-0.05982843137254903,-0.16421568627450983,-0.2723529411764706,-0.7270588235294119,-0.2275,0.0
2019-06-05,1.0,-0.054897189439104516,-0.16157683416474025,-0.28653120817617717,-0.7344445796325587,-0.1959362452853145,0.0
2019-06-06,1.0,-0.05119711620430134,-0.16438122610029957,-0.30065518669167257,-0.735855030810824,-0.183549699198675,0.0
2019-06-07,1.0,-0.05127642989379324,-0.17558218844392479,-0.2999853843905291,-0.7264932281009452,-0.18259768098996396,0.0
2019-06-10,1.0,-0.057994342015413126,-0.17232465125353624,-0.29423958638181635,-0.73373329431275,-0.1805189737586577,0.0
2019-06-11,1.0,-0.05349723837919742,-0.17234468937875752,-0.3008944718705704,-0.7371083630675986,-0.18006745197712498,0.0
2019-06-12,1.0,-0.05003058103975535,-0.1765137614678899,-0.306519877675841,-0.7381284403669724,-0.17529051987767585,0.0
2019-06-13,1.0,-0.05233197332095478,-0.17392685250787912,-0.30504996213139185,-0.7344311157802155,-0.17739610564120104,0.0
2019-06-14,1.0,-0.05203481992636123,-0.17570895613372023,-0.2970666406573846,-0.7302674892102119,-0.18331667113701203,0.0
2019-06-17,1.0,-0.05337167645553579,-0.17366509882289866,-0.2972485560402603,-0.734238296005654,-0.17856359515511908,0.0
2019-06-18,1.0,-0.05493005800068237,-0.17570794950528829,-0.2966564312521324,-0.7322951698591412,-0.17741385192766976,0.0
2019-06-19,1.0,-0.06551841414828491,-0.15554853755708872,-0.30937226702944315,-0.7213341754931494,-0.1775337673695462,0.0
2019-06-20,1.0,-0.06592471994751294,-0.15634340145311398,-0.3093091633659757,-0.7204821033703496,-0.1779214152066678,0.0
2019-06-21,1.0,-0.06484044878333091,-0.1607411724707368,-0.30827140706202344,-0.7126135314974015,-0.18201466802661617,0.0
2019-06-24,1.0,-0.06958700199445444,-0.1490489857469475,-0.3038381086734446,-0.7159848226881355,-0.1938025976552999,0.0
2019-06-25,1.0,-0.06753240436759805,-0.14571630067362173,-0.3066073295882882,-0.7180759222781546,-0.19391551761873496,0.0
2019-06-26,1.0,-0.05479952284733548,-0.1460914867200623,-0.3076904350366385,-0.7138057793899263,-0.21204080142172016,0.0
2019-06-27,1.0,-0.041121312756397736,-0.15300840007814026,-0.32545419027153744,-0.729390505958195,-0.1928843524125806,0.0
2019-06-28,1.0,-0.04745291304772128,-0.14511564360300575,-0.32248462964770175,-0.7321655118571289,-0.19251976188152628,0.0
2019-07-01,1.0,-0.0426025390625,-0.1468505859375,-0.323974609375,-0.7326171875,-0.19536132812499998,0.0
2019-07-02,1.0,-0.04591101229017519,-0.14496542624673198,-0.3236738583331297,-0.7353825103232585,-0.19344198206562904,0.0
2019-07-03,1.0,-0.04614782948768088,-0.1411566288619476,-0.32692119671490033,-0.73736312084474,-0.19268185373484553,0.0
2019-07-05,1.0,-0.045799285609433874,-0.1407006899251358,-0.32874198757156137,-0.7383422224396927,-0.19295884914615646,0.0
2019-07-08,1.0,-0.04565472695243687,-0.1434478371501272,-0.32697201017811706,-0.7379868858876493,-0.19260129183793304,0.0
2019-07-09,1.0,-0.04505739249614528,-0.14459482610930272,-0.3263418096380234,-0.7404978095401258,-0.19094936244156735,0.0
2019-07-10,1.0,-0.05508288103271234,-0.12094763092269327,-0.31577917950222484,-0.7592293775365507,-0.1938291526086744,0.0
2019-07-11,1.0,-0.05417298195863687,-0.12147362245147411,-0.3159683176062192,-0.7592284750403364,-0.1937857527013152,0.0
2019-07-12,1.0,-0.05165203355425665,-0.1195186969600626,-0.317029029812419,-0.75998434786862,-0.19748587639707502,0.0
2019-07-15,1.0,-0.056923865550320994,-0.11006419801303488,-0.31098200991041575,-0.7628090902433666,-0.2002343349525228,0.0
2019-07-16,1.0,-0.057558522713403476,-0.10830668586911417,-0.3102741230746699,-0.7619791539531818,-0.20289501305929164,0.0
2019-07-17,1.0,-0.058984508625323756,-0.10770659238625813,-0.31014514000879634,-0.7642574402580267,-0.20231637589796217,0.0
2019-07-18,1.0,-0.09668787966444894,-0.10543824124963842,-0.3096856619419535,-0.711479124481728,-0.1872770224664931,0.0
2019-07-19,1.0,-0.09621976652204138,-0.10453771843612916,-0.29875110866073784,-0.7186518685428004,-0.17894383584629767,0.0
2019-07-22,1.0,-0.10007870823097288,-0.12650559305459488,-0.3082023517065376,-0.7058220239940851,-0.14451308226202686,0.0
2019-07-23,1.0,-0.1041989556260283,-0.12184363003409715,-0.30797110088461815,-0.7053100932306445,-0.14509168077445814,0.0
2019-07-24,1.0,-0.10391899940440738,-0.12111971411554497,-0.3099940440738535,-0.7033472304943418,-0.14399047051816558,0.0
2019-07-25,1.0,-0.10574931555767171,-0.10924889894060232,-0.3152243780502321,-0.7129389358409713,-0.13750743959052494,0.0
2019-07-26,1.0,-0.10415625817809816,-0.10246710917612352,-0.31503818428377706,-0.7174600908809745,-0.1399852496847715,0.0
2019-07-29,1.0,-0.11014465124037842,-0.10104139360865524,-0.3106307937945333,-0.7198722684269476,-0.1413626289826752,0.0
2019-07-30,1.0,-0.11397198932926829,-0.10046684451219513,-0.3096894054878049,-0.7155583079268293,-0.14214939024390244,0.0
2019-07-31,1.0,-0.0,-0.0,-0.39358582195452685,-1.2210904733373278,-0.5388351045378575,0.0
2019-08-01,1.0,-0.0,-0.0,-0.38636507035144174,-1.2307716575178245,-0.5376679916713989,0.0
2019-08-02,1.0,-0.0,-0.0,-0.38667844634461873,-1.2326065692739723,-0.5359543116776576,0.0
