Date,ARKF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-11-01,1.0,-0.5481867066074102,-0.16622879171065877,-0.34662508900729244,-0.292901514965502,-0.10145603653595894,0.0
2019-11-04,1.0,-0.5487592351685034,-0.1653371296728112,-0.3472423357305908,-0.2928990451878943,-0.10029208905034241,0.0
2019-11-05,1.0,-0.5485486960365404,-0.1628603703157998,-0.3395953047492755,-0.2953194833259663,-0.10935121064780708,0.0
2019-11-06,1.0,-0.5498169488193813,-0.16236271161453597,-0.3423671343276247,-0.29519152804737214,-0.10732450428757462,0.0
2019-11-07,1.0,-0.5493352338354919,-0.1607972278882308,-0.34405642525374164,-0.29537244108033717,-0.10798456661178148,0.0
2019-11-08,1.0,-0.5494843584631668,-0.15907356814098306,-0.3432523566910335,-0.2979152821876,-0.11157055305323785,0.0
2019-11-11,1.0,-0.5493786144948936,-0.15909929863418235,-0.3421434723760305,-0.29878183831672206,-0.11155407899593947,0.0
2019-11-12,1.0,-0.5494770518026332,-0.1591731266149871,-0.3426110495877938,-0.29819121447028424,-0.11148025101513474,0.0
2019-11-13,1.0,-0.5482958041097576,-0.15966531315368523,-0.3424387842992494,-0.29838808908576353,-0.11216931216931218,0.0
2019-11-14,1.0,-0.5459296878852128,-0.15854740890488636,-0.35442039347172233,-0.29939352102953504,-0.10704600364873527,0.0
2019-11-15,1.0,-0.5450219438828344,-0.1587602939000937,-0.35519502934069724,-0.29922580008876176,-0.1073770896000789,0.0
2019-11-18,1.0,-0.542110191208358,-0.16146757342795193,-0.35782574413561996,-0.29854129706288196,-0.10410506603587621,0.0
2019-11-19,1.0,-0.5422981198097632,-0.16098666863803257,-0.3580739755057786,-0.29858800916685146,-0.10426061457332249,0.0
2019-11-20,1.0,-0.5424818885220049,-0.15896210142427677,-0.3563895323049628,-0.29929525405352125,-0.10704253117145532,0.0
2019-11-21,1.0,-0.5430633204443022,-0.1603329803216511,-0.356082062901756,-0.2995837745979361,-0.10381006329581557,0.0
2019-11-22,1.0,-0.5434268833087149,-0.15701624815361892,-0.35137863121614965,-0.3025110782865584,-0.10750861644510093,0.0
2019-11-25,1.0,-0.5406870718123121,-0.15715412292375178,-0.352284489132042,-0.30356350731923704,-0.1107003795159939,0.0
2019-11-26,1.0,-0.5411489151873767,-0.16020710059171597,-0.3522435897435897,-0.30239151873767256,-0.10951676528599605,0.0
2019-11-27,1.0,-0.5409363212780121,-0.15999802775928804,-0.351305376821241,-0.3024677661908636,-0.11059339792421664,0.0
2019-11-29,1.0,-0.5392920528495366,-0.15808026030368766,-0.3524945770065076,-0.30282488661013607,-0.11230526523368173,0.0
2019-12-02,1.0,-0.5401729617857934,-0.15743957424791188,-0.35173824130879344,-0.30290487101781355,-0.1115874541109222,0.0
2019-12-03,1.0,-0.541743559459659,-0.1564676066041682,-0.34866268054427796,-0.30223173642380846,-0.11146379272163578,0.0
2019-12-04,1.0,-0.5423612135516546,-0.15899591876874664,-0.3509613020602842,-0.2994787825146285,-0.10677582730982939,0.0
2019-12-05,1.0,-0.5432608428553877,-0.15866814104926896,-0.35097677847401404,-0.29846418478928616,-0.10590981693082689,0.0
2019-12-06,1.0,-0.5429926522989211,-0.15870051360184798,-0.3511168997124813,-0.29855257661022777,-0.10606246774629542,0.0
2019-12-09,1.0,-0.5416922510131401,-0.15706741986982686,-0.3558884931843301,-0.29497728110033156,-0.10647181628392484,0.0
2019-12-10,1.0,-0.5442061561893532,-0.15596826098705385,-0.35544255287788346,-0.294936988724298,-0.1060259906158646,0.0
2019-12-11,1.0,-0.544221364853906,-0.15523554419679061,-0.3560808984346202,-0.29550536947386524,-0.1063819330105915,0.0
2019-12-12,1.0,-0.5438036025852112,-0.15560415796328605,-0.3562283439412184,-0.295529943724965,-0.10625906175509302,0.0
2019-12-13,1.0,-0.5449141509665693,-0.15649333104075067,-0.3579376581267961,-0.2938272211441625,-0.10316622043182432,0.0
2019-12-16,1.0,-0.5433196590434547,-0.15699231128251737,-0.35743938686776877,-0.29381709204352846,-0.10489081038590975,0.0
2019-12-17,1.0,-0.5451994782309074,-0.15571854003101082,-0.35783022815091925,-0.29425807880682237,-0.10816863970859689,0.0
2019-12-18,1.0,-0.5447184485134868,-0.15660070880094507,-0.35757531010041343,-0.2943985036424493,-0.10782142153967317,0.0
2019-12-19,1.0,-0.5450988113110034,-0.15681834961730612,-0.35732040459724856,-0.29382521595747296,-0.10799104176408338,0.0
2019-12-20,1.0,-0.5433006937952074,-0.1566451803375486,-0.35587757712936086,-0.29582246715543964,-0.10862077449195494,0.0
2019-12-23,1.0,-0.5455439459127228,-0.16044253226797786,-0.3513460356484327,-0.2984634296250768,-0.10271665642286416,0.0
2019-12-24,1.0,-0.5458009637132462,-0.16048775690825057,-0.35087029206411646,-0.2986527682171305,-0.10261579309666634,0.0
2019-12-26,1.0,-0.5446274895500369,-0.16161790017211702,-0.35210228669781163,-0.2982050651585936,-0.10228669781165478,0.0
2019-12-27,1.0,-0.544989548751998,-0.161293495635067,-0.3519242591909504,-0.29861059879503254,-0.10232386573220215,0.0
2019-12-30,1.0,-0.5455037253793003,-0.16025278481323926,-0.35230039098040183,-0.298743452922517,-0.10219588364029804,0.0
2019-12-31,1.0,-0.549533354675072,-0.15713265532271173,-0.3522371888005122,-0.3005491393533453,-0.10305597281390824,0.0
2020-01-02,1.0,-0.5489655172413792,-0.1567733990147783,-0.3526847290640394,-0.3008374384236453,-0.103743842364532,0.0
2020-01-03,1.0,-0.57296201028888,-0.14310447170557974,-0.3390878512069648,-0.314082904629996,-0.10405124653739613,0.0
2020-01-06,1.0,-0.5769268823587613,-0.14081824478084498,-0.335510042544771,-0.31554862966261005,-0.1047293954684872,0.0
2020-01-07,1.0,-0.5784434989115378,-0.14085691668315853,-0.3344053037799327,-0.3166435780724322,-0.10345339402335248,0.0
2020-01-08,1.0,-0.5781497622820919,-0.1363906497622821,-0.33703942155309036,-0.3110390253565769,-0.11360935023771791,0.0
2020-01-09,1.0,-0.5775164046056704,-0.13651108084684907,-0.3372291692460072,-0.31100656184226816,-0.1138789154389006,0.0
2020-01-10,1.0,-0.5773810997499443,-0.13673838231289148,-0.336931494639895,-0.3106632665692853,-0.11408482087593771,0.0
2020-01-13,1.0,-0.577244026247369,-0.1366844125294045,-0.3400767611737031,-0.30885229664479386,-0.11328463538442492,0.0
2020-01-14,1.0,-0.5782857709567848,-0.13750526863858378,-0.3426226663030273,-0.3097711551335135,-0.11119926610963726,0.0
2020-01-15,1.0,-0.581923286855555,-0.1353148414628095,-0.34238078697960606,-0.31273259564332856,-0.1086934947650474,0.0
2020-01-16,1.0,-0.582024757510357,-0.1341817369948649,-0.3409491205874327,-0.313115526779291,-0.11046612587135024,0.0
2020-01-17,1.0,-0.5816437812918257,-0.13089277747484263,-0.3405789917216081,-0.3133643979576662,-0.11208050364348388,0.0
2020-01-21,1.0,-0.5811175814645025,-0.1322264899021187,-0.3398339734853178,-0.31284846983025644,-0.11195638706479989,0.0
2020-01-22,1.0,-0.5813117031304261,-0.13806618048320682,-0.33159696383390386,-0.31725951282432907,-0.1122934960559607,0.0
2020-01-23,1.0,-0.5784316157681907,-0.1377856061921655,-0.3345654816542212,-0.31521496440000996,-0.11483787739710734,0.0
2020-01-24,1.0,-0.5784211570904039,-0.13858291158082764,-0.3347970626178426,-0.31544606529721153,-0.11364989580232211,0.0
2020-01-27,1.0,-0.5775966707126755,-0.1289851123386757,-0.34092992147439866,-0.30872699348509997,-0.12088483737521366,0.0
2020-01-28,1.0,-0.5817095542664484,-0.1279190837423769,-0.3391591055580346,-0.30968317715305665,-0.12058108979126382,0.0
2020-01-29,1.0,-0.5853440571939232,-0.12565782941118062,-0.3370568960381293,-0.31143878462913316,-0.12287756925826632,0.0
2020-01-30,1.0,-0.5975773221466515,-0.12396365983219977,-0.3285012163034305,-0.32202253884724225,-0.11018716179317876,0.0
2020-01-31,1.0,-0.5856734237035195,-0.13413754508145753,-0.33130207685611246,-0.3248103469717697,-0.11132943663723417,0.0
2020-02-03,1.0,-0.5937507725014214,-0.130497120114701,-0.3231898746693694,-0.31700986329814845,-0.10753219785924405,0.0
2020-02-04,1.0,-0.5946914465066852,-0.13671749499542793,-0.3197736203445123,-0.3170056594913872,-0.10320539752366359,0.0
2020-02-05,1.0,-0.5984946023571357,-0.13565910666534614,-0.31989699910864616,-0.31687629989105676,-0.10505595721501436,0.0
2020-02-06,1.0,-0.615223498102607,-0.12811098516583708,-0.33963333497609777,-0.2984081612537578,-0.08277068651126115,0.0
2020-02-07,1.0,-0.6100450772224548,-0.13230041628691774,-0.34268542010493386,-0.2972140798581176,-0.080991206246767,0.0
2020-02-10,1.0,-0.6135088582677165,-0.12576279527559056,-0.34180610236220477,-0.29761318897637795,-0.08193897637795276,0.0
2020-02-11,1.0,-0.6105345989278512,-0.1213298578665224,-0.34365317464220724,-0.29375891408055865,-0.08975556976343874,0.0
2020-02-12,1.0,-0.6084731584903804,-0.12264429464153914,-0.34360084633174237,-0.29168921911135165,-0.09385917433449788,0.0
2020-02-13,1.0,-0.6156952549801777,-0.127970254364581,-0.33712540937184504,-0.29336879170668045,-0.08820270370096771,0.0
2020-02-14,1.0,-0.6173619994096232,-0.12570107251795729,-0.3319393879759914,-0.29700875725671555,-0.08789235461969891,0.0
2020-02-18,1.0,-0.6157194501143546,-0.12733935026928658,-0.3320709244276124,-0.29493642869439046,-0.08919656690357326,0.0
2020-02-19,1.0,-0.6130747267894063,-0.133750123067835,-0.3338584227626268,-0.29147386039184797,-0.08919956680122085,0.0
2020-02-20,1.0,-0.6135389466423609,-0.13420702566881804,-0.33307878011528796,-0.29243237916933534,-0.09016110755284032,0.0
2020-02-21,1.0,-0.6084762865792129,-0.14114838423863552,-0.333070808003741,-0.2890403878811745,-0.08946370997514214,0.0
2020-02-24,1.0,-0.6093147725319781,-0.1389359455942648,-0.33085364955439345,-0.28680857332253074,-0.08921951339274753,0.0
2020-02-25,1.0,-0.5675961184129713,-0.14858125537403266,-0.35047291487532245,-0.2917577693158089,-0.0983171600540474,0.0
2020-02-26,1.0,-0.575362776792008,-0.14372523759753045,-0.33815415279161903,-0.2854087163656693,-0.08803869619114753,0.0
2020-02-27,1.0,-0.584565697773245,-0.1389232898666861,-0.33202204900318105,-0.2893081761006289,-0.08348510235302688,0.0
2020-02-28,1.0,-0.5587692744300445,-0.17498344527480844,-0.30690095544413964,-0.24586131870210953,-0.07844574780058651,0.0
2020-03-02,1.0,-0.5879782711384034,-0.1483467170524327,-0.29052905054322153,-0.25434577231931976,-0.08065658951346244,0.0
2020-03-03,1.0,-0.5791931180421381,-0.18545864384948016,-0.23739534455791703,-0.23044898334713407,-0.06766951881497839,0.0
2020-03-04,1.0,-0.573599066425646,-0.19605061437429927,-0.24259204173626528,-0.2197560808182505,-0.05615175159600028,0.0
2020-03-05,1.0,-0.5738670864725065,-0.22552569436635556,-0.20809625548183966,-0.1988305408748454,-0.04266276846958282,0.0
2020-03-06,1.0,-0.5620619387777952,-0.22773585328168036,-0.21235192690955504,-0.19421367310835927,-0.04294959356875741,0.0
2020-03-09,1.0,-0.5665421355226952,-0.2290776492695913,-0.21017426903201272,-0.19198675644840157,-0.03930560837565155,0.0
2020-03-10,1.0,-0.48129814202313037,-0.196852316366623,-0.2502608270993807,-0.221203578325823,-0.07019023729716531,0.0
2020-03-11,1.0,-0.460129570659932,-0.22507960909190733,-0.2534753486329197,-0.20267925771384648,-0.05477105523223894,0.0
2020-03-12,1.0,-0.4635543024501126,-0.21631368434856732,-0.24767774790724106,-0.20243481301772562,-0.055646624265075516,0.0
2020-03-13,1.0,-0.41707008591739725,-0.20620175323825723,-0.26082690043176765,-0.21819529853024555,-0.07837236687164727,0.0
2020-03-16,1.0,-0.3966876292212267,-0.22956150930392832,-0.25577188146106133,-0.21211664369400413,-0.059570985527222606,0.0
2020-03-17,1.0,-0.33141566984347526,-0.21746303974990774,-0.26355209170049715,-0.23949807871827716,-0.11903262922519159,0.0
2020-03-18,1.0,-0.32770809086598557,-0.22244493297124876,-0.24684253631622055,-0.23884650200439675,-0.11942325100219837,0.0
2020-03-19,1.0,-0.3257959714100065,-0.2413688542343513,-0.249014511587611,-0.24041585445094218,-0.10931340697422569,0.0
2020-03-20,1.0,-0.32766400555362724,-0.2724314474140923,-0.23780805275945852,-0.2384371745921555,-0.09306664352655329,0.0
2020-03-23,1.0,-0.32817284057096036,-0.2946440122471861,-0.21102677993876406,-0.23506835137349605,-0.0872612014317133,0.0
2020-03-24,0.9803551033122209,-0.31689336517495587,-0.2788080157823694,-0.18529747689751844,-0.21347731284394142,-0.08215138614889418,0.019644896687779044
2020-03-25,0.9743851413409531,-0.30886825186243494,-0.2698846821104194,-0.17495662822737015,-0.2081845086233289,-0.07913052352280844,0.025614858659046842
2020-03-26,0.9803767498604248,-0.30861644713715597,-0.27757904096275926,-0.1831434420297347,-0.2154628729761585,-0.08298008726039577,0.01962325013957528
2020-03-27,0.9782613137194811,-0.30722239248135663,-0.27175400960261514,-0.1727653488609664,-0.2134845234446828,-0.07790376953723567,0.021738686280518952
2020-03-30,0.9776766584365498,-0.3089558634480788,-0.2720835798967494,-0.1708939539249495,-0.21270430754790132,-0.0758871181667925,0.02232334156345012
2020-03-31,0.9768467699312924,-0.303980160182136,-0.2748099361710778,-0.17140301662804408,-0.20793186160913935,-0.07466357685896655,0.023153230068707568
2020-04-01,0.9771719226856561,-0.30358087487283825,-0.2755239064089522,-0.1733468972533062,-0.20779247202441506,-0.07436419125127161,0.022828077314343848
2020-04-02,0.9766548823601121,-0.3044008289650128,-0.27516355804786863,-0.17257913771384453,-0.20701775773091144,-0.07261570969970337,0.023345117639887846
2020-04-03,0.978188329128347,-0.30400016277366315,-0.2808456091804346,-0.173455684870188,-0.20086270041507284,-0.07548628631887361,0.021811670871652967
2020-04-06,0.9800404502645611,-0.3059306625263029,-0.28615497762977793,-0.17375227277370325,-0.20165886943553496,-0.07546630166091238,0.019959549735438925
2020-04-07,0.9848126968340792,-0.3153696336814189,-0.2971780208851318,-0.17613542184651085,-0.2059920437593237,-0.07726255594231725,0.015187303165920768
2020-04-08,0.9861881321785366,-0.3151805927679814,-0.29891789727293494,-0.1715994766029036,-0.20726109622614078,-0.08401354186138285,0.013811867821463434
2020-04-09,0.9850205113330295,-0.3145071064517465,-0.2968963659719057,-0.17312393817594163,-0.20583847843202252,-0.08148593212613432,0.014979488666970539
2020-04-13,0.9839589879278982,-0.3181949727137424,-0.28249545229039197,-0.17705060360509345,-0.20584587398710105,-0.08355382834463371,0.01604101207210187
2020-04-14,0.9824319030043095,-0.3190919025919129,-0.27488298245252285,-0.18229993607852032,-0.20405385900158773,-0.08163391549992782,0.017568096995690455
2020-04-15,0.9816784139153374,-0.32037014137916825,-0.2740200321503648,-0.1838959647170356,-0.2039487242900128,-0.07868595688553645,0.01832158608466263
2020-04-16,0.981924114219834,-0.32536594404298685,-0.27194120190229143,-0.1867292528771128,-0.20235521791942027,-0.07236530582834085,0.018075885780165935
2020-04-17,0.982129622004447,-0.32489911883389605,-0.27067034505476406,-0.18706250514699824,-0.20268879189656588,-0.07347854731120809,0.017870377995552994
2020-04-20,0.9817445470057357,-0.327837510021997,-0.2652591328659828,-0.190263758403059,-0.20118002590300765,-0.07127438685936312,0.018255452994264336
2020-04-21,0.9861088108645247,-0.33432013911891356,-0.2744493209672077,-0.19393839019542897,-0.20116346472341837,-0.06635061278569064,0.013891189135475324
2020-04-22,0.9867511282242372,-0.3351757545646504,-0.27731544735643604,-0.19169461350556868,-0.20053409514346043,-0.06539560303067941,0.013248871775762847
2020-04-23,0.9866213104893073,-0.34029578312003483,-0.27360975710937335,-0.19497625023334922,-0.20242268361992075,-0.06291095393167534,0.01337868951069258
2020-04-24,0.9858889349357647,-0.3395772896808952,-0.27082469954413596,-0.19670534604227105,-0.20275590551181105,-0.062266887691670124,0.014111065064235392
2020-04-27,0.98829935365879,-0.3368248228276908,-0.27040339173265165,-0.2006982978988715,-0.20443917949996882,-0.06590186420599788,0.011700646341209965
2020-04-28,0.9891855918808752,-0.33836619249646455,-0.2684260876798935,-0.20235421345977872,-0.20557773895682555,-0.06496963646951169,0.010814408119124864
2020-04-29,0.9889494714059769,-0.34531341047198866,-0.2621118787979689,-0.2075876134187963,-0.20842004495130276,-0.05764588362607175,0.01105052859402314
2020-04-30,0.9893936236715983,-0.34636382579704106,-0.2658262137945405,-0.2062929777036883,-0.20725151073140238,-0.058032923525734526,0.010606376328401751
2020-05-01,0.9885645375914837,-0.34751330671989356,-0.25914836992681306,-0.20818779108449767,-0.20818779108449767,-0.0561377245508982,0.0114354624085163
2020-05-04,0.9885823420730315,-0.34732515413838194,-0.25791451288119405,-0.20983579331963215,-0.20848643374644496,-0.052355151439662864,0.011417657926968507
2020-05-05,0.9884585045875368,-0.347345040893428,-0.25793996761738697,-0.21071532361854944,-0.20805828870345,-0.051749906588616265,0.011541495412463154
2020-05-06,0.9883752309384926,-0.34776742158470514,-0.2580075976169223,-0.21096879995017956,-0.20785502252299004,-0.05125277645153924,0.011624769061507483
2020-05-07,0.989316150488464,-0.3507378923300769,-0.2568073165662024,-0.21523591768863023,-0.20627728123051342,-0.04953232176262732,0.010683849511536062
2020-05-08,0.9895620224625277,-0.3571040875120037,-0.25959250135693707,-0.2104505031105173,-0.21203707569621308,-0.04841133981879671,0.01043797753747234
2020-05-11,0.9889428994638348,-0.3542444662341184,-0.25975841278451167,-0.20962593620261613,-0.21137838232532907,-0.05121732418167024,0.011057100536165062
2020-05-12,0.9889250406707546,-0.35358528344387435,-0.2592917031660618,-0.20961081216368416,-0.21109164476702957,-0.05207942268385267,0.0110749593292454
2020-05-13,0.9902296450939457,-0.35674321503131523,-0.25713987473903965,-0.21016701461377868,-0.21248434237995822,-0.051169102296450934,0.009770354906054279
2020-05-14,0.9920277876587642,-0.3615743550040803,-0.25590592370948506,-0.21345023121508233,-0.2148730932602373,-0.04664058086250549,0.007972212341235798
2020-05-15,0.9914779847940514,-0.35215974601052724,-0.2554306959645752,-0.21213133929317404,-0.21409474475728968,-0.054891803826551934,0.008522015205948702
2020-05-18,0.9917427932353617,-0.3524677550849761,-0.2523360578631603,-0.20954491293350333,-0.21487551476890274,-0.061186947342015595,0.008257206764638252
2020-05-19,0.9906838123423856,-0.35745399220524793,-0.2383026614701653,-0.22435964235843356,-0.2146683062045393,-0.04939455201017069,0.009316187657614473
2020-05-20,0.9922702488144234,-0.36217017987339917,-0.23630058286502184,-0.22685775168696598,-0.21467817076482756,-0.049115256857542776,0.007729751185576702
2020-05-21,0.9920628289748517,-0.3624571810510485,-0.23740496282061993,-0.2257916283732977,-0.21444982872420418,-0.0486465034672905,0.0079371710251483
2020-05-22,0.9918778970225915,-0.3620495260366643,-0.23683551175512593,-0.22645842903077631,-0.21445274982252474,-0.04816887292771537,0.008122102977408443
2020-05-26,0.9918563374399666,-0.36224681561912714,-0.23758613489246191,-0.22716642305282939,-0.21424096888703278,-0.046878262685320526,0.00814366256003341
2020-05-27,0.9914035929642998,-0.36221753917416066,-0.23721493104095812,-0.23032945938614977,-0.2135956767584034,-0.043148955703465684,0.008596407035700127
2020-05-28,0.990722788583818,-0.36985844434715537,-0.2319719807367565,-0.23541184564388018,-0.21641962182333688,-0.031125565492943066,0.00927721141618196
2020-05-29,0.9905180677697661,-0.3710874004918101,-0.23008794231650898,-0.23615221106155962,-0.21802192306089277,-0.02857083315967157,0.009481932230233818
2020-06-01,0.9890933311131462,-0.36997335775539086,-0.22446091083173758,-0.24306885355091162,-0.21713429356423275,-0.026787944384314376,0.010906668886853717
2020-06-02,0.9896432441443694,-0.3711344502792365,-0.2262648995582229,-0.243373343335834,-0.2170542635658915,-0.026027340168375428,0.010356755855630574
2020-06-03,0.9895364348841087,-0.3713731865932966,-0.2261130565282641,-0.24103718525929632,-0.21860930465232617,-0.027242788060697014,0.010463565115891279
2020-06-04,0.9893732288714786,-0.3709159859976663,-0.22670445074179027,-0.2394982497082847,-0.2184322387064511,-0.028129688281380228,0.010626771128521421
2020-06-05,0.9899228040892969,-0.3744210306697267,-0.2274984352180263,-0.24058001251825578,-0.21954934279157104,-0.024306279991654498,0.010077195910703109
2020-06-08,0.989727240524265,-0.37436185951532575,-0.2224792148527849,-0.24821320664291222,-0.21747827717697069,-0.021170636160946846,0.010272759475735034
2020-06-09,0.9886323489681831,-0.3708929944512563,-0.22074440449718408,-0.24855046862985516,-0.21590224235748873,-0.022070284087366738,0.011367651031816955
2020-06-10,0.9891019508339919,-0.3728422278607379,-0.22168379019175574,-0.25181980782829333,-0.2164843392537748,-0.016950210057817893,0.010898049166008068
2020-06-11,0.9879730796394001,-0.37601262930497276,-0.2136595903784637,-0.26004320551701215,-0.21619376012629304,-0.011279132566158447,0.012026920360599892
2020-06-12,0.9959452929683397,-0.379608815311246,-0.21513056996995739,-0.2658249122880733,-0.22260971869156918,-0.017710456102018952,0.004054707031660329
2020-06-15,0.9951513370555393,-0.3788463960371102,-0.21598589479870706,-0.2640107468200328,-0.22200999118424922,-0.01813525880525587,0.00484866294446077
2020-06-16,0.9948374640616147,-0.37833413779354047,-0.21705735451512032,-0.26545088245787074,-0.2212335522864158,-0.016536903737592073,0.005162535938385343
2020-06-17,0.9947545111204364,-0.3780948384389425,-0.2167226185480487,-0.26598825010490973,-0.22112882920688207,-0.016261015526647084,0.005245488879563575
2020-06-18,0.9941903143941777,-0.38033515803603263,-0.21198011703265587,-0.26930095010381927,-0.22187965351622307,-0.013842572201598189,0.005809685605822269
2020-06-19,0.9944189169341809,-0.38012211241895894,-0.21189232286355722,-0.26946560080569015,-0.22206835777679865,-0.014624116153668617,0.005581083065819014
2020-06-22,0.9941921415691701,-0.37830754392586075,-0.211368306285906,-0.27080974546064496,-0.22095022434687803,-0.015243007506185267,0.0058078584308298735
2020-06-23,0.9931924341760752,-0.37942229949100353,-0.21203996564797553,-0.2712972078506944,-0.22048134726964247,-0.011415764227812573,0.006807565823924928
2020-06-24,0.9931496805279145,-0.38049649104430716,-0.21261129150518487,-0.2706399916204043,-0.22094898921127054,-0.010202157745888762,0.006850319472085472
2020-06-25,0.9929652660008794,-0.38104809161903563,-0.21271695664007703,-0.27027196784121604,-0.22006574126415843,-0.009568075707137325,0.007034733999120658
2020-06-26,0.9929859090052553,-0.3810849856577542,-0.2131027407298842,-0.2701995351856117,-0.22007495655451098,-0.009338162936286929,0.007014090994744666
2020-06-29,0.992828318732097,-0.3799109289731742,-0.21253685156919733,-0.2705375624647166,-0.21805674618939092,-0.009827085119284087,0.007171681267903068
2020-06-30,0.993283816298776,-0.383094465948321,-0.20679987446385606,-0.27331310806569725,-0.21885134428287478,-0.010210273041113088,0.006716183701223978
2020-07-01,0.9939292442955829,-0.38266694578187144,-0.20770357965250158,-0.2713837136277999,-0.22143604772870001,-0.010152815574628427,0.0060707557044169976
2020-07-02,0.9929230962500786,-0.38866439144909026,-0.20271769854065033,-0.27532924352505184,-0.22524654006406902,-0.0017796947300098406,0.007076903749921485
2020-07-06,0.9926947712144681,-0.3884749026667225,-0.20218110269184075,-0.275714823962825,-0.22505965587976726,-0.0017582785615606817,0.0073052287855318795
2020-07-07,0.9943233185459286,-0.3943611630889557,-0.20047095431322667,-0.27861993566427684,-0.22670983747871243,-0.0022916973277547674,0.005676681454071442
2020-07-08,0.9944072999453345,-0.3953366132626887,-0.20015979143013332,-0.2807072873302216,-0.22631512552037342,-0.0,0.005592700054665489
2020-07-09,0.9949598262299922,-0.40085197916446996,-0.19930829414369766,-0.2829667432885552,-0.2257323013981737,-0.0,0.005040173770007803
2020-07-10,0.9949804914056734,-0.40059053042286197,-0.20044289781714647,-0.2821680902667932,-0.22581461562796581,-0.0,0.00501950859432669
2020-07-13,0.9954833262980161,-0.40523427606585055,-0.197741663149008,-0.28256648374841703,-0.2250738708315745,-0.0,0.004516673701983959
2020-07-14,0.993762643290627,-0.4080622049898853,-0.1973617666891436,-0.2862862440997977,-0.21550488873904247,-0.0,0.006237356709372892
2020-07-15,0.9951836751938148,-0.41181689516043857,-0.1967722174105917,-0.28663469866283614,-0.21719934937366653,-0.0,0.004816324806185175
2020-07-16,0.9946171870052561,-0.4110780402338885,-0.1949844848331328,-0.2866400692377515,-0.21822557152808564,-0.0,0.005382812994743842
2020-07-17,0.9939762842519851,-0.4090861222856421,-0.1938751869247457,-0.2850102150424398,-0.21822279323490384,-0.0,0.006023715748014912
2020-07-20,0.9951718321737297,-0.4060931899641577,-0.19631035209782838,-0.2858739194602572,-0.22007168458781362,-0.0,0.004828167826270293
2020-07-21,0.9936366126551338,-0.41163952042815904,-0.1886049010725047,-0.29113550643713515,-0.2156809035167197,-0.0,0.006363387344866095
2020-07-22,0.993700223336564,-0.4097804559437023,-0.19017319118452658,-0.29012683831275543,-0.21686823142724707,-0.0,0.006299776663436012
2020-07-23,0.9929441004254602,-0.40957917351194234,-0.19063566283331224,-0.29076624963140824,-0.21525759299043765,-0.0,0.007055899574539786
