Date,ACES,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-03,1.0,-0.0,-0.24412239008657274,-0.0,-0.5563995925988797,-0.3213800712951961,0.0
2019-04-04,1.0,-0.0,-0.24606751126604878,-0.0,-0.5496556415270809,-0.32992517643057556,0.0
2019-04-05,1.0,-0.0,-0.24557935900705602,-0.0,-0.5520913032389697,-0.3276587605202754,0.0
2019-04-08,1.0,-0.0,-0.24782543969715656,-0.0,-0.551136726143638,-0.32774717679334764,0.0
2019-04-09,1.0,-0.0,-0.24755949722452628,-0.0,-0.5511601692932644,-0.3280801378166273,0.0
2019-04-10,1.0,-0.0,-0.24592916967815995,-0.0,-0.5538880149653501,-0.3259640321414906,0.0
2019-04-11,1.0,-0.0,-0.25289410963568265,-0.0,-0.5487529792305073,-0.3263747020769493,0.0
2019-04-12,1.0,-0.0,-0.2532294792398221,-0.0,-0.5488731405222499,-0.3260550341569304,0.0
2019-04-15,1.0,-0.0,-0.25348936170212766,-0.0,-0.5476170212765957,-0.3265744680851064,0.0
2019-04-16,1.0,-0.0,-0.2529841060448095,-0.0,-0.5487138024213281,-0.326006936317794,0.0
2019-04-17,1.0,-0.0,-0.25322865470947425,-0.0,-0.5495202229739793,-0.32486542839514054,0.0
2019-04-18,1.0,-0.0,-0.2508403897706481,-0.0,-0.549380877409472,-0.32732649674481934,0.0
2019-04-22,1.0,-0.0,-0.25107442236500577,-0.0,-0.5491681205055104,-0.32732649674481934,0.0
2019-04-23,1.0,-0.0,-0.2513777475157989,-0.0,-0.5478647573249356,-0.3285528863544481,0.0
2019-04-24,1.0,-0.0,-0.24774056353003723,-0.0,-0.5475598086124401,-0.3312280701754386,0.0
2019-04-25,1.0,-0.0,-0.24878805919374042,-0.0,-0.5476484095934683,-0.32977547201905083,0.0
2019-04-26,1.0,-0.0,-0.250542622462442,-0.0,-0.5413457037068562,-0.33604289909350127,0.0
2019-04-29,1.0,-0.0,-0.25259662863953686,-0.0,-0.5420143027413588,-0.3337731993870254,0.0
2019-04-30,1.0,-0.0,-0.25138344968499915,-0.0,-0.5437808615698961,-0.33321981951302576,0.0
2019-05-01,1.0,-0.0,-0.2565369218976237,-0.0,-0.5444382931607188,-0.3283153053402606,0.0
2019-05-02,1.0,-0.0,-0.2546278565045321,-0.0,-0.5431294948721221,-0.3299927656496021,0.0
2019-05-03,1.0,-0.0,-0.2502235659839032,-0.0,-0.5467359366350125,-0.33224034407869524,0.0
2019-05-06,1.0,-0.0,-0.2547376947837394,-0.0,-0.5457781756944,-0.3311803201807678,0.0
2019-05-07,1.0,-0.0,-0.2558709457443635,-0.0,-0.545433235306653,-0.3296892980437284,0.0
2019-05-08,1.0,-0.0,-0.25213247963242646,-0.0,-0.5314926293846122,-0.3435366190891494,0.0
2019-05-09,1.0,-0.0,-0.25308181992377954,-0.0,-0.5289659136877515,-0.3470161170133492,0.0
2019-05-10,1.0,-0.0,-0.25223380888405517,-0.0,-0.528884908195253,-0.35137440556159766,0.0
2019-05-13,1.0,-0.0,-0.25249984009551624,-0.0,-0.527770078673006,-0.35178986418779185,0.0
2019-05-14,1.0,-0.0,-0.2488444086340698,-0.0,-0.5230482167846996,-0.34843730121708155,0.0
2019-05-15,1.0,-0.0,-0.24833082515525975,-0.0,-0.5237287776341168,-0.3475063057716357,0.0
2019-05-16,1.0,-0.0,-0.24880281391702333,-0.0,-0.5221850235199389,-0.3479467728948595,0.0
2019-05-17,1.0,-0.0,-0.24870751758623613,-0.0,-0.5221205186880244,-0.34799559284685144,0.0
2019-05-20,1.0,-0.0,-0.24931657801606308,-0.0,-0.5220496302104305,-0.3477929178410223,0.0
2019-05-21,1.0,-0.0,-0.24906621392190154,-0.0,-0.5245967741935483,-0.3485568760611205,0.0
2019-05-22,1.0,-0.0,-0.250733137829912,-0.0,-0.5239066683666964,-0.35039738195418424,0.0
2019-05-23,1.0,-0.0,-0.2504672897196262,-0.0,-0.5284409515717927,-0.34513593882752763,0.0
2019-05-24,1.0,-0.0,-0.2536691198366444,-0.0,-0.5300548772706003,-0.34332326541030334,0.0
2019-05-28,1.0,-0.0,-0.25479685173367367,-0.0,-0.5294405445649861,-0.3429695809402255,0.0
2019-05-29,1.0,-0.0,-0.26008663891956174,-0.0,-0.5318950140151193,-0.3315000424700586,0.0
2019-05-30,1.0,-0.0,-0.2603662163310392,-0.0,-0.5329254821989974,-0.3309117172232135,0.0
2019-05-31,1.0,-0.0,-0.2614449896968538,-0.0,-0.5300915599175748,-0.332823486924564,0.0
2019-06-03,1.0,-0.0,-0.2626532603623096,-0.0,-0.531797547834203,-0.3267998812099614,0.0
2019-06-04,1.0,-0.0,-0.2628830970370999,-0.0,-0.522497665336616,-0.33704049579760587,0.0
2019-06-05,1.0,-0.0,-0.26256817893535156,-0.0,-0.5264893662001607,-0.32501796964187557,0.0
2019-06-06,1.0,-0.0,-0.263563925348213,-0.0,-0.5221820641261387,-0.3278168790818591,0.0
2019-06-07,1.0,-0.0,-0.2648084360009298,-0.0,-0.5210371716574037,-0.3273810781682551,0.0
2019-06-10,1.0,-0.0,-0.264781110617879,-0.0,-0.5219523537742828,-0.3271186082397954,0.0
2019-06-11,1.0,-0.0,-0.26485583127075796,-0.0,-0.5208901863721943,-0.329694738846227,0.0
2019-06-12,1.0,-0.0,-0.2647712127943136,-0.0,-0.5208267225148611,-0.3298851304182268,0.0
2019-06-13,1.0,-0.0,-0.26028296691659253,-0.0,-0.5204600330410472,-0.3372728428008641,0.0
2019-06-14,1.0,-0.0,-0.26216514072566977,-0.0,-0.5176754832146491,-0.3395218718209563,0.0
2019-06-17,1.0,-0.0,-0.26273844849512507,-0.0,-0.516935142009326,-0.33986858838490885,0.0
2019-06-18,1.0,-0.0,-0.2662512452046375,-0.0,-0.5150590279985587,-0.33818698204785824,0.0
2019-06-19,1.0,-0.0,-0.2594869395048073,-0.0,-0.5165702373861993,-0.3510380328426785,0.0
2019-06-20,1.0,-0.0,-0.2603958288997659,-0.0,-0.5161736539689296,-0.3515428814641413,0.0
2019-06-21,1.0,-0.0,-0.2619787234042553,-0.0,-0.5132127659574468,-0.352468085106383,0.0
2019-06-24,1.0,-0.0,-0.25642391443303364,-0.0,-0.5094600928964077,-0.36476754591554095,0.0
2019-06-25,1.0,-0.0,-0.2524342175348887,-0.0,-0.5128155960370725,-0.3653563438798338,0.0
2019-06-26,1.0,-0.0,-0.24935897435897433,-0.0,-0.5180982905982906,-0.3692948717948718,0.0
2019-06-27,1.0,-0.0,-0.24594265186990827,-0.0,-0.5253490709260804,-0.36696816131032567,0.0
2019-06-28,1.0,-0.0,-0.25604847342953796,-0.0,-0.5174709887380636,-0.3675330792617651,0.0
2019-07-01,1.0,-0.0,-0.25449992509042657,-0.0,-0.5187166919932368,-0.36703550713781224,0.0
2019-07-02,1.0,-0.0,-0.25601198117244334,-0.0,-0.5191056910569106,-0.364377406931964,0.0
2019-07-03,1.0,-0.0,-0.2547236428219887,-0.0,-0.5209380951361993,-0.36415380994158303,0.0
2019-07-05,1.0,-0.0,-0.2517121821761836,-0.0,-0.5231572639328824,-0.36537967639756874,0.0
2019-07-08,1.0,-0.0,-0.2512731630076604,-0.0,-0.5240082167158814,-0.364488381050199,0.0
2019-07-09,1.0,-0.0,-0.24859385358968325,-0.0,-0.5233858722384995,-0.3666246070275241,0.0
2019-07-10,1.0,-0.0,-0.23443615132915588,-0.0,-0.5350413824076649,-0.3691267991188862,0.0
2019-07-11,1.0,-0.0,-0.23576054200773688,-0.0,-0.5317916604330079,-0.36970228045053327,0.0
2019-07-12,1.0,-0.0,-0.24146847020108128,-0.0,-0.5281535141141526,-0.36726713250849413,0.0
2019-07-15,1.0,-0.0,-0.2721285619898122,-0.0,-0.5181056714763742,-0.34107717555787637,0.0
2019-07-16,1.0,-0.0,-0.2603789562824177,-0.0,-0.490377897745316,-0.36631734942309724,0.0
2019-07-17,1.0,-0.0,-0.2543657748590494,-0.0,-0.48791097409041956,-0.3693434972654518,0.0
2019-07-18,1.0,-0.0,-0.2550322825674136,-0.0,-0.4884795543739714,-0.36645988943748153,0.0
2019-07-19,1.0,-0.0,-0.25472334682861,-0.0,-0.4890772604588394,-0.3648363697705803,0.0
2019-07-22,1.0,-0.0,-0.24898243246093174,-0.0,-0.48731467617099355,-0.372651158867073,0.0
2019-07-23,1.0,-0.0,-0.24856100697885258,-0.0,-0.48643235151489594,-0.3734213245061038,0.0
2019-07-24,1.0,-0.0,-0.250590020229265,-0.0,-0.48944285232636553,-0.3672033041132839,0.0
2019-07-25,1.0,-0.0,-0.24670401415273155,-0.0,-0.4957668168990354,-0.3635904132092161,0.0
2019-07-26,1.0,-0.0,-0.251999240394151,-0.0,-0.4942080054016416,-0.3638090013293102,0.0
2019-07-29,1.0,-0.0,-0.2485170877926245,-0.0,-0.4944166508348638,-0.36797331813480255,0.0
2019-07-30,1.0,-0.0,-0.2455484443317914,-0.0,-0.49437086792134,-0.3723253701708806,0.0
2019-07-31,1.0,-0.0,-0.2565440601694378,-0.0,-0.4882428749498236,-0.3679039993239389,0.0
2019-08-01,1.0,-0.0,-0.258703229328518,-0.0,-0.48221559652290763,-0.3587746189056398,0.0
2019-08-02,1.0,-0.0,-0.2526854649211145,-0.0,-0.4959298422289359,-0.34942514266532393,0.0
2019-08-05,1.0,-0.0,-0.25052936120254093,-0.0,-0.49351139436885466,-0.35243925449170843,0.0
2019-08-06,1.0,-0.0,-0.25245942991675774,-0.0,-0.5001681661481544,-0.3494492558647944,0.0
2019-08-07,1.0,-0.0,-0.24031219758488662,-0.0,-0.5145369630159464,-0.3489081499558211,0.0
2019-08-08,1.0,-0.0,-0.23895205349420973,-0.0,-0.5209146328601262,-0.3495264412428544,0.0
2019-08-09,1.0,-0.0,-0.23692968782912752,-0.0,-0.5183047562876522,-0.35118169945654465,0.0
2019-08-12,1.0,-0.0,-0.23851254328912916,-0.0,-0.5161331193512966,-0.35701917391671595,0.0
2019-08-13,1.0,-0.0,-0.24686192468619247,-0.0,-0.5099346102899435,-0.34578751498076155,0.0
2019-08-14,1.0,-0.0,-0.24891048230706675,-0.0,-0.49020997977354713,-0.3460808641074296,0.0
2019-08-15,1.0,-0.0,-0.2519975031210986,-0.0,-0.48728672492717434,-0.3414689970869746,0.0
2019-08-16,1.0,-0.0,-0.253562735348576,-0.0,-0.4849897018744669,-0.34185615911124057,0.0
2019-08-19,1.0,-0.0,-0.2556759008539887,-0.0,-0.48421162257862943,-0.34303270152051657,0.0
2019-08-20,1.0,-0.0,-0.25545819718192603,-0.0,-0.48392199304847333,-0.3419152080254751,0.0
2019-08-21,1.0,-0.0,-0.25660863958736296,-0.0,-0.4831430294711008,-0.34007196189763106,0.0
2019-08-22,1.0,-0.0,-0.2576998212727046,-0.0,-0.48748908932208324,-0.3330562367513197,0.0
2019-08-23,1.0,-0.0,-0.2605001869469486,-0.0,-0.48761995762535826,-0.32906817332059324,0.0
2019-08-26,1.0,-0.0,-0.25754473058227323,-0.0,-0.48551039404281726,-0.3254111076636674,0.0
2019-08-27,1.0,-0.0,-0.25649558692821267,-0.0,-0.48372227619421654,-0.3267740135182621,0.0
2019-08-28,1.0,-0.0,-0.25891015592772876,-0.0,-0.48259219536341885,-0.32101311772956026,0.0
2019-08-29,1.0,-0.0,-0.25451620885919324,-0.0,-0.4868431906293822,-0.3208364266270725,0.0
2019-08-30,1.0,-0.0,-0.2543823553616986,-0.0,-0.4857007653691054,-0.3173812854909061,0.0
2019-09-03,1.0,-0.0,-0.25750622517646576,-0.0,-0.4882802049677938,-0.31212314530899515,0.0
2019-09-04,1.0,-0.0,-0.2607585553679529,-0.0,-0.4886340238026603,-0.3096404892311494,0.0
2019-09-05,1.0,-0.0,-0.25823791086580444,-0.0,-0.4889406046626576,-0.312299200922646,0.0
2019-09-06,1.0,-0.0,-0.2551035092407952,-0.0,-0.5016754723187303,-0.29901527455132293,0.0
2019-09-09,1.0,-0.0,-0.2597813578826237,-0.0,-0.5002876869965478,-0.29483807331908596,0.0
2019-09-10,1.0,-0.0,-0.25655169585366855,-0.0,-0.5280933437230857,-0.2659434852151089,0.0
2019-09-11,1.0,-0.0,-0.25235370131068857,-0.0,-0.5602937255143273,-0.23848788792484563,0.0
2019-09-12,1.0,-0.0,-0.2627372832607445,-0.0,-0.5552633741474238,-0.23642041252362558,0.0
2019-09-13,1.0,-0.0,-0.26086777793764004,-0.0,-0.5504696524366431,-0.24403428360018908,0.0
2019-09-16,1.0,-0.0,-0.2606363300036996,-0.0,-0.5502528055247257,-0.2444403337855058,0.0
2019-09-17,1.0,-0.0,-0.27020030816640983,-0.0,-0.5470159219311761,-0.23720595788392396,0.0
2019-09-18,1.0,-0.0,-0.279482804695048,-0.0,-0.5535798713178612,-0.22254198614508602,0.0
2019-09-19,1.0,-0.0,-0.2866702245576584,-0.0,-0.5400467999507369,-0.2259123937764276,0.0
2019-09-20,1.0,-0.0,-0.2678684441540943,-0.0,-0.5356552273237654,-0.2380009391013209,0.0
2019-09-23,1.0,-0.0,-0.2666992804582238,-0.0,-0.5347234961984549,-0.2369595792820889,0.0
2019-09-24,1.0,-0.0,-0.26557049307411407,-0.0,-0.5357106428119709,-0.23874416042758928,0.0
2019-09-25,1.0,-0.0,-0.27387058389068974,-0.0,-0.5336465471256822,-0.24410159615936974,0.0
2019-09-26,1.0,-0.0,-0.26789995866060357,-0.0,-0.5729433650268706,-0.2261264985531211,0.0
2019-09-27,1.0,-0.0,-0.2783232007886954,-0.0,-0.5568107131120605,-0.21876026947091687,0.0
2019-09-30,1.0,-0.0,-0.2663176768821747,-0.004595948146163518,-0.5674862430700109,-0.22254281651243793,0.0
2019-10-01,1.0,-0.0,-0.2371339794637529,-0.02825277280490565,-0.5551577257855422,-0.23719571166944461,0.0
2019-10-02,1.0,-0.0,-0.25960407076357783,-0.051008401626654,-0.5392523171562454,-0.21441694362446587,0.0
2019-10-03,1.0,-0.0,-0.2654572380599778,-0.04922045333004237,-0.5295363857007693,-0.21263729482907565,0.0
2019-10-04,1.0,-0.0,-0.2687363520250505,-0.05580734209550492,-0.5221457706728194,-0.21336162498454944,0.0
2019-10-07,1.0,-0.0,-0.26744329896907215,-0.05616494845360825,-0.525319587628866,-0.2129278350515464,0.0
2019-10-08,1.0,-0.0,-0.2681317775120604,-0.054570568589452854,-0.5260792479280915,-0.2127984166907187,0.0
2019-10-09,1.0,-0.0,-0.2682114439624155,-0.047371342804860495,-0.5313444496987889,-0.20912062832822745,0.0
2019-10-10,1.0,-0.004484025658591268,-0.2807705881131801,-0.0737788295862656,-0.4944676257499325,-0.2223952170392975,0.0
2019-10-11,1.0,-0.008331424048655518,-0.28545541646705963,-0.10049780258690717,-0.4615608922955156,-0.22703130532586283,0.0
2019-10-14,1.0,-0.017013823731782073,-0.27553637330330893,-0.10679510435562228,-0.4668376389149517,-0.21884447780488314,0.0
2019-10-15,1.0,-0.004062838569880823,-0.2763355279606634,-0.1034461205100425,-0.47285190432536045,-0.22681056754729562,0.0
2019-10-16,1.0,-0.003658815458495312,-0.27451510300812837,-0.10785190112882773,-0.4711140677296634,-0.22173253227449433,0.0
2019-10-17,1.0,-0.002889032070334421,-0.2755596200611061,-0.10697732421590839,-0.47161889717955646,-0.22139546484318168,0.0
2019-10-18,1.0,-0.0,-0.29332167541010906,-0.11988924972936964,-0.44920476309434587,-0.21935631609626113,0.0
2019-10-21,1.0,-0.0,-0.2859285178705324,-0.11972006998250438,-0.44659668416229276,-0.23058818628676164,0.0
2019-10-22,1.0,-0.005997343737029967,-0.2962770814310617,-0.11511164605295925,-0.43930024072383167,-0.21851913339420606,0.0
2019-10-23,1.0,-0.020293591716222397,-0.29325903439098433,-0.11878820642907639,-0.444650060298582,-0.20227055349939704,0.0
2019-10-24,1.0,-0.0335277272632261,-0.28521561004159607,-0.14079973244706423,-0.4339583202692251,-0.19673501808072572,0.0
2019-10-25,1.0,-0.041474365667745636,-0.28386759945703244,-0.14119244022136368,-0.42597890779993736,-0.1958233267202673,0.0
2019-10-28,1.0,-0.04084789698135295,-0.2973910862112217,-0.1495526381804499,-0.41433230203194243,-0.1883518688853583,0.0
2019-10-29,1.0,-0.04130480385986993,-0.29567862387245647,-0.16393958464443045,-0.4086217747010698,-0.1882315921963499,0.0
2019-10-30,1.0,-0.0451841300431522,-0.29446143533453434,-0.16184171938497632,-0.40598684486153586,-0.18729314173195358,0.0
2019-10-31,1.0,-0.038649470483380514,-0.3022124357764496,-0.15558351682919158,-0.4071720666876376,-0.1934780329243997,0.0
2019-11-01,1.0,-0.04048778440097389,-0.3059986567038872,-0.15729157921249268,-0.4090966333641172,-0.1860255226261439,0.0
2019-11-04,1.0,-0.04819251961930205,-0.2983177492068793,-0.1825638670896644,-0.3791743195859075,-0.17891133745199533,0.0
2019-11-05,1.0,-0.0672561180020114,-0.3040982232651693,-0.2091434797184043,-0.34841183372443846,-0.16629651357693598,0.0
2019-11-06,1.0,-0.06749931892956684,-0.30419748946960334,-0.20515937048135963,-0.3483727655650789,-0.170372388356839,0.0
2019-11-07,1.0,-0.06770887906284707,-0.3051195540560364,-0.20413252582828642,-0.34860328171168714,-0.1700370921435906,0.0
2019-11-08,1.0,-0.06692673923530276,-0.2979299062480337,-0.20782734537217643,-0.35141257157239036,-0.17328383565091549,0.0
2019-11-11,1.0,-0.06718753281666771,-0.29611660680906476,-0.2082414466637263,-0.3541049713313591,-0.17463717892172306,0.0
2019-11-12,1.0,-0.06816371031995638,-0.3104373715771376,-0.2092925734893278,-0.3418249675011532,-0.16696020463789996,0.0
2019-11-13,1.0,-0.08578669482576559,-0.31602956705385427,-0.2515733896515312,-0.29932418162618796,-0.15923970432946147,0.0
2019-11-14,1.0,-0.08553644899250976,-0.31380947357316175,-0.2516088194957274,-0.29064247283468725,-0.16835109188732988,0.0
2019-11-15,1.0,-0.08834153657660704,-0.31151904349479287,-0.2556032024335115,-0.28798664948562497,-0.16895160438539047,0.0
2019-11-18,1.0,-0.09112055657763964,-0.3092896868193449,-0.25509103597031024,-0.28934847427520144,-0.16980693184461504,0.0
2019-11-19,1.0,-0.09974304068522484,-0.3387580299785867,-0.24835117773019272,-0.2843468950749464,-0.1701070663811563,0.0
2019-11-20,1.0,-0.10422016777948982,-0.3369714090053073,-0.24841636706043488,-0.28043143297380585,-0.17000513610683102,0.0
2019-11-21,1.0,-0.11281940700808625,-0.3267493261455526,-0.2608086253369272,-0.2709433962264151,-0.18503504043126684,0.0
2019-11-22,1.0,-0.11439289410141429,-0.3245946878233874,-0.25860210417385304,-0.2725293204553294,-0.1857752673335633,0.0
2019-11-25,1.0,-0.1157626972492886,-0.3245451409847374,-0.25879537811502973,-0.27241959127360527,-0.18420712253168922,0.0
2019-11-26,1.0,-0.11630162973182719,-0.3237690782098818,-0.2592911959989652,-0.27119082521341725,-0.1851772010002587,0.0
2019-11-27,1.0,-0.11669504126888347,-0.3304312221192595,-0.25578087623645024,-0.26718100122836885,-0.18494493890481217,0.0
2019-11-29,1.0,-0.11853690116529997,-0.3315278377211912,-0.25615019421665947,-0.2681053085886923,-0.18364264134656882,0.0
2019-12-02,1.0,-0.12107009095773141,-0.32802568218298556,-0.24012841091492776,-0.26750133761369715,-0.18345639379347245,0.0
2019-12-03,1.0,-0.1287443687682815,-0.3261524008796464,-0.23532677156948564,-0.261075645323142,-0.18374362149582593,0.0
2019-12-04,1.0,-0.12806597726690025,-0.33230065806341336,-0.23886847278010426,-0.25820442697205365,-0.17912998888983847,0.0
2019-12-05,1.0,-0.13031807239182772,-0.33362449136112826,-0.2336649694284071,-0.2588039796331409,-0.17399177656106865,0.0
2019-12-06,1.0,-0.140737727730085,-0.34105456958746333,-0.23341397101325168,-0.260902142964184,-0.16469354113592086,0.0
2019-12-09,1.0,-0.14409006430112578,-0.34271859178398234,-0.22996731537459142,-0.2563713657046421,-0.16314541453931766,0.0
2019-12-10,1.0,-0.14389910347971432,-0.34362993031888334,-0.25189398050665335,-0.27429613389193996,-0.15705385633967914,0.0
2019-12-11,1.0,-0.1482109105129375,-0.3378522235981664,-0.25460036064220387,-0.27095961241825806,-0.1609202893827804,0.0
2019-12-12,1.0,-0.15988731173474915,-0.3264709069238271,-0.24594213890995772,-0.26932495394950695,-0.1654567125365695,0.0
2019-12-13,1.0,-0.1603861590194164,-0.3286039700618288,-0.25879162598980365,-0.2636511552229092,-0.15799978305673068,0.0
2019-12-16,1.0,-0.15994792796702104,-0.3287914949012801,-0.25994792796702104,-0.2638316337600347,-0.15714905619440225,0.0
2019-12-17,1.0,-0.18549220519360585,-0.3139690846324677,-0.27019063743705884,-0.26975087402977194,-0.15943622331185822,0.0
2019-12-18,1.0,-0.19515396938412244,-0.31897472410110356,-0.2772116411534354,-0.2728951584193663,-0.16077785688857246,0.0
2019-12-19,1.0,-0.19555110666221778,-0.31876320765209654,-0.27649872094316535,-0.27262818373929487,-0.16098320542764988,0.0
2019-12-20,1.0,-0.1958051300320627,-0.32276451727823297,-0.27836658354114713,-0.2718204488778055,-0.1577974706091913,0.0
2019-12-23,1.0,-0.19786642960328923,-0.3222802533614846,-0.27371930214468276,-0.27394154906100676,-0.15463940437826426,0.0
2019-12-24,1.0,-0.19566663709748958,-0.3206777255388983,-0.2730861350128626,-0.27293089683314115,-0.15532688725272778,0.0
2019-12-26,1.0,-0.19299957855510946,-0.3214071823081871,-0.27520351351950845,-0.2718319543952266,-0.15668877403899473,0.0
2019-12-27,1.0,-0.1960388573456352,-0.3181999645138396,-0.27228974449964516,-0.27439673527324343,-0.1569597232079489,0.0
2019-12-30,1.0,-0.2051470261132613,-0.3207438053294186,-0.277636905556297,-0.2769918590684639,-0.14377863783976158,0.0
2019-12-31,1.0,-0.20835559116809116,-0.31530448717948717,-0.2797809829059829,-0.2763087606837607,-0.14605591168091167,0.0
2020-01-02,1.0,-0.2086366165831942,-0.3157039510294936,-0.27975514746800223,-0.276282693377852,-0.14555370061213135,0.0
2020-01-03,1.0,-0.22409977871655604,-0.3005655021346029,-0.26853528241578933,-0.2872884954960996,-0.15469724401528867,0.0
2020-01-06,1.0,-0.2182675335701678,-0.3065442277185691,-0.27834752105815846,-0.28147552338181736,-0.14965256831333645,0.0
2020-01-07,1.0,-0.22279097838478215,-0.30641303618928406,-0.2753649104767866,-0.284641348324653,-0.14609830788832512,0.0
2020-01-08,1.0,-0.21508373659211025,-0.30102803113083426,-0.2827643110407421,-0.28938741832616016,-0.14176125593738154,0.0
2020-01-09,1.0,-0.21473801560758082,-0.30046822742474916,-0.2830323299888517,-0.2896767001114827,-0.14173913043478262,0.0
2020-01-10,1.0,-0.2146075938071655,-0.30232454379154955,-0.2827600053540356,-0.2867755320572882,-0.14438049346361487,0.0
2020-01-13,1.0,-0.21698681480489926,-0.3026124980478772,-0.28494299801441225,-0.28380518930013604,-0.14267228878031368,0.0
2020-01-14,1.0,-0.23648983639067922,-0.300333528642899,-0.301437778879524,-0.2882093117591382,-0.1271014558074548,0.0
2020-01-15,1.0,-0.2274515092261704,-0.3030139572517025,-0.3010585934866159,-0.2837075495021689,-0.13231294810419617,0.0
2020-01-16,1.0,-0.22612387949046303,-0.2999258610231179,-0.29900474040124914,-0.28327829075958755,-0.13830289142009838,0.0
2020-01-17,1.0,-0.2307277870066897,-0.3005208099492659,-0.2939433394693126,-0.28455978090064205,-0.13514120235262425,0.0
2020-01-21,1.0,-0.22818641212801796,-0.29904548006737786,-0.29763054463784394,-0.28453677709152164,-0.13653003930376192,0.0
2020-01-22,1.0,-0.22898961284230404,-0.29477494491658796,-0.30529700076442284,-0.2842079230181213,-0.13503305004721436,0.0
2020-01-23,1.0,-0.23313132223398744,-0.2951539865275869,-0.3004483294658346,-0.29193232252686596,-0.13222339874287517,0.0
2020-01-24,1.0,-0.23345646200279294,-0.296725077706203,-0.30156763818190013,-0.2921978467498536,-0.12840668498581018,0.0
2020-01-27,1.0,-0.2337288745055735,-0.2872393024092053,-0.30351042790363175,-0.2899361740381158,-0.1329782452355268,0.0
2020-01-28,1.0,-0.23764875586007933,-0.2853633249188604,-0.30082491886043994,-0.2950775333573747,-0.1349621348719798,0.0
2020-01-29,1.0,-0.2428597293260309,-0.2819218757072376,-0.29993663151224376,-0.3000724211288644,-0.1383696193364414,0.0
2020-01-30,1.0,-0.24740355243805862,-0.2790360900554361,-0.2964136214503903,-0.3045140853037674,-0.13533205113700644,0.0
2020-01-31,1.0,-0.22958338063344308,-0.28797820410943353,-0.3071858326711318,-0.30970598251787945,-0.135929163355659,0.0
2020-02-03,1.0,-0.2334033091803797,-0.28577233019570664,-0.30098643371481454,-0.3037628947427823,-0.13336042075799642,0.0
2020-02-04,1.0,-0.24256626094869754,-0.2971220566488454,-0.30795131384370383,-0.3041747241496986,-0.12326242748265272,0.0
2020-02-05,1.0,-0.2625123685482201,-0.29070115286375037,-0.3037945555376579,-0.3102146949858481,-0.13387946705939205,0.0
