Date,GSBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.0,-0.8692035491708038,-0.0,-0.3847839864793493,-0.38676455054399494,0.0
2018-11-16,1.0,-0.0,-0.8686983389230729,-0.0,-0.3850582301212137,-0.3870652547072649,0.0
2018-11-19,1.0,-0.0,-0.8687212803042308,-0.0,-0.38509480800718326,-0.3870754766809275,0.0
2018-11-20,1.0,-0.0,-0.8584410127114193,-0.0,-0.375380817312743,-0.39250446475470113,0.0
2018-11-21,1.0,-0.0,-0.8569790173335071,-0.0,-0.3732047439072071,-0.37635866023719533,0.0
2018-11-23,1.0,-0.0,-0.8455727199312267,-0.0,-0.38038919425847295,-0.3790606194805533,0.0
2018-11-26,1.0,-0.0,-0.8453742542271317,-0.0,-0.3806372612875492,-0.37930854805512854,0.0
2018-11-27,1.0,-0.0,-0.8458944091321832,-0.0,-0.37447139706836163,-0.3740303541315345,0.0
2018-11-28,1.0,-0.0,-0.8421735520033216,-0.0,-0.3770759809009757,-0.3757006435540793,0.0
2018-11-29,1.0,-0.0,-0.8314112135097563,-0.0,-0.3690470061267569,-0.3738094012253514,0.0
2018-11-30,1.0,-0.0,-0.8318994384627274,-0.0,-0.3686569470918551,-0.37530266343825663,0.0
2018-12-03,1.0,-0.0,-0.8322818221615635,-0.0,-0.3681662503540803,-0.37468132773671875,0.0
2018-12-04,1.0,-0.0,-0.8344808097415609,-0.0,-0.36266248779735905,-0.3718337358064019,0.0
2018-12-06,1.0,-0.0,-0.8362033620336203,-0.0,-0.35865108651086514,-0.36767117671176713,0.0
2018-12-07,1.0,-0.0,-0.8367838474941067,-0.0,-0.35933176181203236,-0.3661217587373168,0.0
2018-12-10,1.0,-0.0,-0.8445389926371303,-0.0,-0.3562966548622965,-0.346870143435836,0.0
2018-12-11,1.0,-0.0,-0.8461087011992855,-0.0,-0.35200306200561365,-0.35353406481245214,0.0
2018-12-12,1.0,-0.0,-0.846002704840644,-0.0,-0.3520630789252086,-0.35369619025747023,0.0
2018-12-13,1.0,-0.0,-0.8446921389583227,-0.0,-0.3527521297760547,-0.3531857368770086,0.0
2018-12-14,1.0,-0.0,-0.8567735660720227,-0.0,-0.34790509585114276,-0.3547899976965012,0.0
2018-12-17,1.0,-0.0,-0.8569822122265385,-0.0,-0.34379472500511143,-0.3549631977100798,0.0
2018-12-18,1.0,-0.0,-0.8482739350217187,-0.0,-0.33690654609190435,-0.3550435644067366,0.0
2018-12-19,1.0,-0.0,-0.852549039640376,-0.0,-0.3429709848794443,-0.3586279117286474,0.0
2018-12-20,1.0,-0.0,-0.8644408896227876,-0.0,-0.3478507662934104,-0.3678208369884927,0.0
2018-12-21,1.0,-0.0,-0.8703083972609792,-0.0,-0.35434793801163567,-0.3496112855892498,0.0
2018-12-24,1.0,-0.0,-0.8502854509613168,-0.0,-0.34430762141266225,-0.3655308363841171,0.0
2018-12-26,1.0,-0.0,-0.8517171613696315,-0.0,-0.34412374830332676,-0.3651753015596589,0.0
2018-12-27,1.0,-0.0,-0.8273553801578579,-0.0,-0.30619942052153065,-0.36417224497951844,0.0
2018-12-28,1.0,-0.0,-0.8373427554753671,-0.0,-0.30657044053525784,-0.3619756427604871,0.0
2018-12-31,1.0,-0.0,-0.8496356254885645,-0.0,-0.3088231585848652,-0.3631893486648007,0.0
2019-01-02,1.0,-0.0,-0.849061358195792,-0.0,-0.30631220864306413,-0.36447020284742343,0.0
2019-01-03,1.0,-0.0,-0.852178974540669,-0.0,-0.29931163638204183,-0.3792579845118186,0.0
2019-01-04,1.0,-0.0,-0.8537414965986395,-0.0,-0.2869740488788108,-0.3788107835726884,0.0
2019-01-07,1.0,-0.0,-0.8436665751852499,-0.0,-0.28123050822085277,-0.3700256979616277,0.0
2019-01-08,1.0,-0.0,-0.8366752185717488,-0.0,-0.2856004184621516,-0.3685455949386007,0.0
2019-01-09,1.0,-0.0,-0.8331591259768055,-0.0,-0.2852769896968792,-0.37024040615200837,0.0
2019-01-10,1.0,-0.0,-0.8305801572295751,-0.0,-0.28803861080704546,-0.3691660861777291,0.0
2019-01-11,1.0,-0.0,-0.8140958638196207,-0.0,-0.2917973221840625,-0.38278333582200985,0.0
2019-01-14,1.0,-0.0,-0.81414850204041,-0.0,-0.2964317706778143,-0.37772469393848906,0.0
2019-01-15,1.0,-0.0,-0.8117224701453466,-0.0,-0.294732118371519,-0.38665204058737,0.0
2019-01-16,1.0,-0.0,-0.8105751021628624,-0.0,-0.29540017940795377,-0.38577693611083425,0.0
2019-01-17,1.0,-0.0,-0.8245857049312445,-0.0,-0.30076059033899155,-0.3931899461038634,0.0
2019-01-18,1.0,-0.0,-0.8126711981333062,-0.0,-0.30871461905245,-0.41488282438875923,0.0
2019-01-22,1.0,-0.0,-0.9558148287542341,-0.0,-0.19134362062476476,-0.3619621126583866,0.0
2019-01-23,1.0,-0.0,-0.9341747963391329,-0.0,-0.1914412149250729,-0.38871567937242274,0.0
