Date,IWF,IWM,MTUM,SPY,TEO,VLUE,VXX
2018-11-05,-0.2935500253936008,-1.361604875571356,-0.0,-1.536990011850347,1.0,-1.4509339202076632,0.0
2018-11-06,-0.30036671368124124,-1.3666008462623414,-0.0,-1.5316784203102962,1.0,-1.443046544428773,0.0
2018-11-07,-0.29875916525662716,-1.368358714043993,-0.0,-1.5297800338409475,1.0,-1.4432036097010714,0.0
2018-11-08,-0.24025648173961528,-1.3694452188458321,-0.0,-1.5111235015333147,1.0,-1.4548090326177863,0.0
2018-11-09,-0.2413139256037031,-1.3696949417210418,-0.0,-1.5109029055825107,1.0,-1.4550220288885172,0.0
2018-11-12,-0.23756294615682585,-1.3408776492723147,-0.0,-1.5107631011012117,1.0,-1.4445243760721598,0.0
2018-11-13,-0.19619390370249196,-1.3210643982768964,-0.0,-1.5040078521184361,1.0,-1.4315938709853318,0.0
2018-11-14,-0.19619390370249196,-1.3210643982768964,-0.0,-1.504062380718687,1.0,-1.4315393423850808,0.0
2018-11-15,-0.20289453254962847,-1.3605966507707663,-0.0,-1.5517356105134745,1.0,-1.4297992680492404,0.0
2018-11-16,-0.19595714127913397,-1.3418203910305977,-0.0,-1.5474980669391363,1.0,-1.4377554401855739,0.0
2018-11-19,-0.20581717451523548,-1.3448753462603877,-0.0,-1.5485318559556787,1.0,-1.4409418282548476,0.0
2018-11-20,-0.12539839542806902,-1.3273436641389162,-0.0,-1.5596768875700628,1.0,-1.4826904055390702,0.0
2018-11-21,-0.13533957335655203,-1.3160644318676533,-0.0,-1.5601327818894208,1.0,-1.4302895080539835,0.0
2018-11-23,-0.1368152451273142,-1.2996362451816061,-0.0,-1.563168467343504,1.0,-1.4295021445246756,0.0
2018-11-26,-0.13636856956804863,-1.3004124158888648,-0.0,-1.561699587584111,1.0,-1.4280442804428044,0.0
2018-11-27,-0.12639405204460968,-1.2941113086579388,-0.0,-1.5500781207909058,1.0,-1.4170572706211948,0.0
2018-11-28,-0.12632032765682258,-1.2987173959905152,-0.0,-1.548070704893296,1.0,-1.4160379392110367,0.0
2018-11-29,-0.07160271358914565,-1.2707229171083316,-0.0,-1.5368348526605895,1.0,-1.4207653169387322,0.0
2018-11-30,-0.07044045158212753,-1.2709492765145491,-0.0,-1.5374993374675359,1.0,-1.4213176445645836,0.0
2018-12-03,-0.06688201652192333,-1.2714996822707052,-0.0,-1.536856598178352,1.0,-1.4202499470451175,0.0
2018-12-04,-0.048132867872633024,-1.2848831058923094,-0.0,-1.5347508727388128,1.0,-1.4216121866074263,0.0
2018-12-06,-0.023644516918059518,-1.160008153281696,-0.0,-1.5403077863840196,1.0,-1.3718406033428456,0.0
2018-12-07,-0.03588590123709232,-1.1634290972293222,-0.0,-1.5457519681014211,1.0,-1.3668336570902773,0.0
2018-12-10,-0.0,-1.1564605329311213,-0.0,-1.5364002011060833,1.0,-1.3347410759175464,0.0
2018-12-11,-0.0,-1.157037260521949,-0.0,-1.5350228792678635,1.0,-1.3363503796449943,0.0
2018-12-12,-0.0,-1.173871082440189,-0.0,-1.5601666074059024,1.0,-1.3451008279575354,0.0
2018-12-13,-0.0,-1.1671409696107329,-0.0,-1.5714503506453907,1.0,-1.3431243012501268,0.0
2018-12-14,-0.0033003300330033004,-1.158923584666159,-0.0,-1.573800456968774,1.0,-1.3414572226453414,0.0
2018-12-17,-0.0,-1.1476997578692494,-0.0,-1.5444915254237288,1.0,-1.3521993543179984,0.0
2018-12-18,-0.0,-1.1177849837864806,-0.0,-1.525367922175106,1.0,-1.3456223497131456,0.0
2018-12-19,-0.0,-1.1189216175736396,-0.0,-1.5263604593110334,1.0,-1.3471792311532702,0.0
2018-12-20,-0.0,-1.1091839777358115,-0.0,-1.5207235861246395,1.0,-1.3397773581154955,0.0
2018-12-21,-0.0,-1.1074833292170907,-0.0,-1.5243269943195852,1.0,-1.3077303037787107,0.0
2018-12-24,-0.0,-1.0651196873473376,-0.0,-1.500781631656082,1.0,-1.3192965315095262,0.0
2018-12-26,-0.0,-1.0776361529548089,-0.0,-1.4577056778679027,1.0,-1.2927771340285825,0.0
2018-12-27,-0.0,-0.9954090533468001,-0.0,-1.3097052612248643,1.0,-1.285832338628225,0.0
2018-12-28,-0.0,-0.9955004591368228,-0.0,-1.3098714416896236,1.0,-1.285996326905418,0.0
2018-12-31,-0.0,-1.0006434119215037,-0.0,-1.3096649662208741,1.0,-1.2854910611700905,0.0
2019-01-02,-0.0,-1.0047932893948472,-0.0,-1.3156657602433517,1.0,-1.2885191501129187,0.0
2019-01-03,-0.0,-1.006275088820191,-0.0,-1.3377012873160152,1.0,-1.2700595210630738,0.0
2019-01-04,-0.0,-1.0012803511820385,-0.0,-1.3064154739585716,1.0,-1.2650326946819699,0.0
2019-01-07,-0.0,-0.9445952561078724,-0.0,-1.2819189177161674,1.0,-1.2236660584753682,0.0
2019-01-08,-0.0,-0.9191101223581758,-0.0,-1.3070967741935482,1.0,-1.2231813125695217,0.0
2019-01-09,-0.0,-0.9105683836589697,-0.0,-1.3047069271758438,1.0,-1.225222024866785,0.0
2019-01-10,-0.0,-0.9120273692628961,-0.0,-1.3047496334473718,1.0,-1.2262407251077443,0.0
2019-01-11,-0.0,-0.899955337204109,-0.0,-1.3167485484591337,1.0,-1.2495310406431444,0.0
2019-01-14,-0.0,-0.9032243678365962,-0.0,-1.3162823886188288,1.0,-1.2401997948534986,0.0
2019-01-15,-0.0,-0.8937046655323722,-0.0,-1.319557625145518,1.0,-1.264215993552431,0.0
2019-01-16,-0.0,-0.8937480476594226,-0.0,-1.2964433932794859,1.0,-1.272256682582891,0.0
2019-01-17,-0.0,-0.8836701985575639,-0.0,-1.2953877660048083,1.0,-1.272949870893064,0.0
2019-01-18,-0.0,-0.886158407835033,-0.0,-1.3032481243541938,1.0,-1.3031582730580888,0.0
2019-01-22,-0.0,-0.7935198135198135,-0.0,-1.4848484848484849,1.0,-1.3836829836829838,0.0
2019-01-23,-0.0,-0.7596216874239161,-0.0,-1.5098323813091112,1.0,-1.412679089802416,0.0
2019-01-24,-0.0,-0.7670491650340517,-0.0,-1.4853064651553316,1.0,-1.4122119600709022,0.0
2019-01-25,-0.0,-0.6329535579801101,-0.0,-1.6684850825528628,1.0,-1.5262141546779955,0.0
2019-01-28,-0.0,-0.5963532873474507,-0.0,-1.7122184168636343,1.0,-1.515122280642516,0.0
2019-01-29,-0.0,-0.5943788699690402,-0.0,-1.7069465944272446,1.0,-1.5361358359133128,0.0
2019-01-30,-0.0,-0.588482535388183,-0.0,-1.698439538141939,1.0,-1.544229189815933,0.0
2019-01-31,-0.0,-0.5976259689922481,-0.0,-1.6382751937984497,1.0,-1.60906007751938,0.0
2019-02-01,-0.0,-0.5944544088419216,-0.0,-1.654757865141306,1.0,-1.5983324446168017,0.0
2019-02-04,-0.0,-0.5878280236273845,-0.0,-1.6529969981601627,1.0,-1.6008037184080564,0.0
2019-02-05,-0.0,-0.576297443841983,-0.0,-1.6385069713400464,1.0,-1.6264523625096823,0.0
2019-02-06,-0.0,-0.5676094537001163,-0.0,-1.6408368849283224,1.0,-1.6346861681518792,0.0
2019-02-07,-0.0,-0.5731736993235022,-0.0,-1.6759624276050031,1.0,-1.617754416703168,0.0
2019-02-08,-0.0,-0.5740451304092996,-0.0,-1.7043079027058707,1.0,-1.6058903975774153,0.0
2019-02-11,-0.0,-0.5699734278122232,-0.0,-1.7388544434602893,1.0,-1.6118984351933863,0.0
2019-02-12,-0.0,-0.5848022515182937,-0.0,-1.7492223374314917,1.0,-1.6035155285636697,0.0
2019-02-13,-0.0,-0.6126517319648673,-0.0,-1.738034145860061,1.0,-1.5836869633869535,0.0
2019-02-14,-0.0,-0.5916505528285984,-0.0,-1.7744558480836927,1.0,-1.5919976201100698,0.0
2019-02-15,-0.0,-0.6598394958396927,-0.0,-1.7197085323223866,1.0,-1.543892472059475,0.0
2019-02-19,-0.0,-0.6237984916448958,-0.0,-1.7609306452407947,1.0,-1.5445359096958644,0.0
2019-02-20,-0.0,-0.6326184538653367,-0.0,-1.8061845386533666,1.0,-1.5487780548628427,0.0
2019-02-21,-0.0,-0.5591429554277851,-0.0,-1.7882451226104477,1.0,-1.5668583222762789,0.0
2019-02-22,-0.0,-0.5704418536298619,-0.0,-1.77471343195846,1.0,-1.5534437150974822,0.0
2019-02-25,-0.0,-0.5665712593762338,-0.0,-1.7972266087643112,1.0,-1.5711113304382156,0.0
2019-02-26,-0.0,-0.5744040274418833,-0.0,-1.7948768570159417,1.0,-1.5662603030452593,0.0
2019-02-27,-0.0,-0.561361054866907,-0.0,-1.8017186033878216,1.0,-1.5754358239913082,0.0
2019-02-28,-0.0,-0.5532673267326732,-0.0,-1.7964851485148514,1.0,-1.6007425742574257,0.0
2019-03-01,-0.0,-0.558304061742443,-0.0,-1.7967644585167961,1.0,-1.5921931430267648,0.0
2019-03-04,-0.0,-0.5505562422744128,-0.0,-1.7898145859085288,1.0,-1.6040049443757722,0.0
2019-03-05,-0.0,-0.5286516574722927,-0.0,-1.8346006659708762,1.0,-1.6066795884896377,0.0
2019-03-06,-0.0,-0.5187528017134034,-0.0,-1.8590426856602082,1.0,-1.6030781491258654,0.0
2019-03-07,-0.0,-0.49441326910661965,-0.0,-1.8776381784774296,1.0,-1.5939315687540347,0.0
2019-03-08,-0.0,-0.4531218731238743,-0.0,-1.9498198919351613,1.0,-1.6000600360216128,0.0
2019-03-11,-0.0,-0.4531471362072455,-0.0,-1.9400930985630438,1.0,-1.6664642784861363,0.0
2019-03-12,-0.0,-0.37599918015986883,-0.0,-1.9805287968846075,1.0,-1.7675240828038532,0.0
2019-03-13,-0.0,-0.4018938217944738,-0.0,-1.9987581496429683,1.0,-1.7737245161957984,0.0
2019-03-14,-0.0,-0.4030907587347529,-0.0,-1.996588794707463,1.0,-1.7688133140376263,0.0
2019-03-15,-0.0,-0.3901932266777478,-0.0,-2.0070642011219615,1.0,-1.7970081030542282,0.0
2019-03-18,-0.0,-0.43161830533466744,-0.0,-2.020485544262468,1.0,-1.81410290167992,0.0
2019-03-19,-0.0,-0.4430199430199431,-0.0,-1.9922443811332702,1.0,-1.840666877703915,0.0
2019-03-20,-0.0,-0.4547571171552545,-0.0,-1.9855011112287013,1.0,-1.8513070166155148,0.0
2019-03-21,-0.0,-0.45533965161222,-0.0,-2.0301265420659713,1.0,-1.809180918091809,0.0
2019-03-22,-0.0,-0.43862901944164856,-0.0,-2.0894209885045294,1.0,-1.769401917677597,0.0
2019-03-25,-0.0,-0.3069023042435617,-0.0,-2.138671671358565,1.0,-1.7676988843707644,0.0
2019-03-26,-0.0,-0.3450581854562688,-0.0,-2.140434942867674,1.0,-1.7801590226949606,0.0
2019-03-27,-0.0,-0.3093354430379747,-0.0,-2.1767932489451476,1.0,-1.7881329113924052,0.0
2019-03-28,-0.0,-0.29876046191333827,-0.0,-2.181428117385316,1.0,-1.8169827312215276,0.0
2019-03-29,-0.0,-0.29681042704249233,-0.0,-2.1822083289180885,1.0,-1.8192222104482358,0.0
2019-04-01,-0.0,-0.3098076617389922,-0.0,-2.175806707995549,1.0,-1.8129603136756214,0.0
2019-04-02,-0.0,-0.3394800803127972,-0.0,-2.2059072175842758,1.0,-1.7383493606678644,0.0
2019-04-03,-0.0,-0.3410676532769556,-0.0,-2.201585623678647,1.0,-1.7427061310782241,0.0
2019-04-04,-0.0,-0.3369645690111052,-0.0,-2.1961924907456374,1.0,-1.7550502379693285,0.0
2019-04-05,-0.0,-0.3221102863202545,-0.0,-2.2168080593849417,1.0,-1.7633085896076355,0.0
2019-04-08,-0.0,-0.310688357797679,-0.0,-2.222881670287743,1.0,-1.7655662127073286,0.0
2019-04-09,-0.0,-0.28176060460907976,-0.0,-2.288413433391878,1.0,-1.7520889882377986,0.0
2019-04-10,-0.0,-0.262254120148857,-0.0,-2.3100478468899523,1.0,-1.744019138755981,0.0
2019-04-11,-0.0,-0.23398181433706916,-0.0,-2.3522943539860437,1.0,-1.7002537534362445,0.0
2019-04-12,-0.0,-0.2395326707549165,-0.0,-2.350285472615775,1.0,-1.6967646436878834,0.0
2019-04-15,-0.0,-0.23967641304922543,-0.0,-2.34648125627875,1.0,-1.7012108073811663,0.0
2019-04-16,-0.0,-0.24095238095238095,-0.0,-2.351269841269841,1.0,-1.698783068783069,0.0
2019-04-17,-0.0,-0.24265678750992326,-0.0,-2.3431066419687747,1.0,-1.706641968774808,0.0
2019-04-18,-0.0,-0.21916872471231147,-0.0,-2.3337712153854238,1.0,-1.7016446849876516,0.0
2019-04-22,-0.0,-0.24222151428268027,-0.0,-2.3522353191037486,1.0,-1.7150897313369435,0.0
2019-04-23,-0.0,-0.2678005493344602,-0.0,-2.3350412000845133,1.0,-1.6792203676315236,0.0
2019-04-24,-0.0,-0.26985815602836877,-0.0,-2.18774062816616,1.0,-1.608308004052685,0.0
2019-04-25,-0.0,-0.25119204626154,-0.0,-2.206401542051334,1.0,-1.6149436948361569,0.0
2019-04-26,-0.0,-0.244281045751634,-0.0,-2.2005208333333335,1.0,-1.661356209150327,0.0
2019-04-29,-0.0,-0.2055062950080831,-0.0,-2.0890608925684613,1.0,-1.604271787586342,0.0
2019-04-30,-0.0,-0.19503824279270446,-0.0,-2.099137085703079,1.0,-1.6087958423220239,0.0
2019-05-01,-0.0,-0.13414055080721748,-0.0,-2.091690408357075,1.0,-1.5225071225071223,0.0
2019-05-02,-0.0,-0.1454315078135999,-0.0,-2.005772208925806,1.0,-1.541695996996574,0.0
2019-05-03,-0.0,-0.14905085540192173,-0.0,-2.002484180923365,1.0,-1.5355987813452074,0.0
2019-05-06,-0.0,-0.16723533314377784,-0.0,-2.0124158847502605,1.0,-1.5592360913657473,0.0
2019-05-07,-0.0,-0.19103751073780664,-0.0,-2.019041710413286,1.0,-1.5622792784193948,0.0
2019-05-08,-0.0,-0.2077547686542065,-0.0,-2.003363282563782,1.0,-1.593571325613799,0.0
2019-05-09,-0.0,-0.2033923159644149,-0.0,-2.0956593997458204,1.0,-1.5890116335907711,0.0
2019-05-10,-0.0,-0.20530480656506445,-0.0,-2.0954962876123484,1.0,-1.583919499804611,0.0
2019-05-13,-0.0,-0.21276490638739315,-0.0,-2.1097663389813763,1.0,-1.6174480067183716,0.0
2019-05-14,-0.0,-0.16866301343290818,-0.0,-2.0941758401629404,1.0,-1.5865864895009942,0.0
2019-05-15,-0.0,-0.1805973043731213,-0.0,-2.110782507514787,1.0,-1.5569184524386699,0.0
2019-05-16,-0.0,-0.18544362068130057,-0.0,-2.107137665358337,1.0,-1.5530842661239521,0.0
2019-05-17,-0.0,-0.1687681862269641,-0.0,-2.104364694471387,1.0,-1.5765276430649855,0.0
2019-05-20,-0.0,-0.15083365645599067,-0.0,-2.1141915471112833,1.0,-1.5818146568437377,0.0
2019-05-21,-0.0,-0.13504141783856674,-0.0,-2.109420150260066,1.0,-1.571566172221152,0.0
2019-05-22,-0.0,-0.13364544620879384,-0.0,-2.1130846083305177,1.0,-1.5797577103142042,0.0
2019-05-23,-0.0,-0.1350525958601968,-0.0,-2.173590576373067,1.0,-1.5389015463667652,0.0
2019-05-24,-0.0,-0.09688948995363215,-0.0,-2.1854231066460588,1.0,-1.5476236476043275,0.0
2019-05-28,-0.0,-0.09948782373405489,-0.0,-2.1845284112872054,1.0,-1.5478353304986472,0.0
2019-05-29,-0.0,-0.11223949559609182,-0.0,-2.184434711459787,1.0,-1.5163883140010588,0.0
2019-05-30,-0.0,-0.115453446191052,-0.0,-2.202660217654172,1.0,-1.518645707376058,0.0
2019-05-31,-0.0,-0.13660203050570177,-0.0,-2.179906654477217,1.0,-1.4951162007409904,0.0
2019-06-03,-0.0,-0.1527824458635425,-0.0,-2.227541172516445,1.0,-1.421136025351707,0.0
2019-06-04,-0.0,-0.18362118048965648,-0.0,-2.1850446004934523,1.0,-1.3760675650028469,0.0
2019-06-05,-0.0,-0.15978539771401912,-0.0,-2.2211803125728946,1.0,-1.2843013762537903,0.0
2019-06-06,-0.0,-0.17131641665498387,-0.0,-2.2401046777886817,1.0,-1.2616944717042853,0.0
2019-06-07,-0.0,-0.20674616062729087,-0.0,-2.1924558066162483,1.0,-1.2405697582703104,0.0
2019-06-10,-0.0,-0.20719718048599517,-0.0,-2.177007976256724,1.0,-1.2531534038211836,0.0
2019-06-11,-0.0,-0.20987539086199658,-0.0,-2.195034302515518,1.0,-1.2620992206095114,0.0
2019-06-12,-0.0,-0.2119158878504673,-0.0,-2.192196261682243,1.0,-1.2687383177570093,0.0
2019-06-13,-0.0,-0.30103565026887075,-0.0,-2.3813981278629757,1.0,-1.2967038438558056,0.0
2019-06-14,-0.0,-0.28276481149012567,-0.0,-2.4347695990424896,1.0,-1.2694993018152803,0.0
2019-06-17,-0.0,-0.2665170899369868,-0.0,-2.361275539430972,1.0,-1.1459327859461526,0.0
2019-06-18,-0.0,-0.28660909177185157,-0.0,-2.3304545885925783,1.0,-1.128119958242384,0.0
2019-06-19,-0.0,-0.20961946005712706,-0.01805952271261402,-2.2673454344420896,1.0,-1.1119966829448078,0.0
2019-06-20,-0.0,-0.2241665131700129,-0.008242770307607294,-2.2613280530484436,1.0,-1.111116227666237,0.0
2019-06-21,-0.0,-0.23244485294117648,-0.010431985294117646,-2.2465073529411765,1.0,-1.106204044117647,0.0
2019-06-24,-0.0,-0.22068647777009906,-0.012209168394379176,-2.248790601243953,1.0,-1.125547108961069,0.0
2019-06-25,-0.0,-0.2111469368954399,-0.011607554122524184,-2.253615845232612,1.0,-1.1298479963150623,0.0
2019-06-26,-0.0,-0.2063872992431235,-0.0,-2.215109839394499,1.0,-1.1936034705556582,0.0
2019-06-27,-0.0,-0.2094134013447716,-0.02077440296777185,-2.2376536053790863,1.0,-1.1692557384651054,0.0
2019-06-28,-0.0,-0.17514727028155294,-0.030567280486107892,-2.260679994433879,1.0,-1.172039519458231,0.0
2019-07-01,-0.0,-0.17952748624531878,-0.027185722872069905,-2.2574783855009475,1.0,-1.1592306625364095,0.0
2019-07-02,-0.0,-0.1865768094534712,-0.018233013293943872,-2.2502769571639587,1.0,-1.1608197932053175,0.0
2019-07-03,-0.0,-0.18208302986161692,-0.017844136926438457,-2.222277858703569,1.0,-1.1298707210487982,0.0
2019-07-05,-0.0,-0.19141299409359383,-0.009722853248523398,-2.211358473421172,1.0,-1.1308496138119037,0.0
2019-07-08,-0.0,-0.19337694194603433,-0.006405014990460616,-2.209457617879531,1.0,-1.1333696738439174,0.0
2019-07-09,-0.0,-0.18651297876202577,-0.004991831548375386,-2.2104737701942274,1.0,-1.1360047195498275,0.0
2019-07-10,-0.0,-0.1833454413367236,-0.005085361423901198,-2.216581910642935,1.0,-1.1354885579367964,0.0
2019-07-11,-0.0,-0.1790502158600318,-0.013315155646443989,-2.2200863440127243,1.0,-1.1319700068166327,0.0
2019-07-12,-0.0,-0.17845454545454548,-0.01259090909090909,-2.2174545454545456,1.0,-1.1369545454545456,0.0
2019-07-15,-0.0,-0.21143894689060375,-0.040399455288243305,-2.192374035406264,1.0,-1.0950975941897412,0.0
2019-07-16,-0.0,-0.22288362793656566,-0.0538465033852865,-2.1869405189257964,1.0,-1.0803380742491027,0.0
2019-07-17,-0.0,-0.23478339924542027,-0.04832037819900905,-2.1857811718714486,1.0,-1.0768216737124414,0.0
2019-07-18,-0.0,-0.23428208270915613,-0.04948023060511144,-2.188796586318035,1.0,-1.0669117980843432,0.0
2019-07-19,-0.0,-0.23933875289522683,-0.05581543212679958,-2.1857032562786682,1.0,-1.0607202870248422,0.0
2019-07-22,-0.0,-0.23186299005133332,-0.04815336392131922,-2.186844137555081,1.0,-1.0759551174306092,0.0
2019-07-23,-0.0,-0.2426272847440631,-0.042207940197821224,-2.1908473494689824,1.0,-1.0823647385933726,0.0
2019-07-24,-0.0,-0.24249317561419473,-0.05445859872611465,-2.1828025477707005,1.0,-1.0697907188353049,0.0
2019-07-25,-0.0,-0.21455071939191023,-0.07175821192652249,-2.18690616233825,1.0,-1.0512623292009773,0.0
2019-07-26,-0.0,-0.2353694059493336,-0.07366051725659811,-2.1118368788066024,1.0,-0.9926295348221379,0.0
2019-07-29,-0.0,-0.2567573506790313,-0.07954994945721444,-2.0884278996176326,1.0,-0.9702896321364215,0.0
2019-07-30,-0.0,-0.26057328761100856,-0.08546557636507518,-2.077596060845863,1.0,-0.9726984964389344,0.0
2019-07-31,-0.0,-0.25642712994647715,-0.08651399491094149,-2.0734842502412913,1.0,-0.9706940422918312,0.0
2019-08-01,-0.0,-0.28351162891420156,-0.1095759885659838,-2.0060201827710165,1.0,-0.9319589414872883,0.0
2019-08-02,-0.0,-0.27056838826888135,-0.11359114110217146,-2.0015139717968684,1.0,-0.9400034605069643,0.0
2019-08-05,-0.0,-0.2645323987006326,-0.08304838433920328,-1.9824328945118823,1.0,-0.9441784920499231,0.0
2019-08-06,-0.0,-0.2712133891213389,-0.0885774058577406,-1.8947280334728036,1.0,-0.9295815899581591,0.0
2019-08-07,-0.0,-0.28742111905763573,-0.05389145982330669,-1.900925536390408,1.0,-0.9647454774926378,0.0
2019-08-08,-0.0,-0.28447729672650474,-0.04456177402323126,-1.915100316789863,1.0,-0.9796832101372757,0.0
2019-08-09,-0.0,-0.24188249349319452,-0.02867261168238256,-1.9274224516789693,1.0,-1.0687801339761915,0.0
2019-08-12,-0.0,-0.21360170242950877,-0.11256428444759708,-2.0594076964000707,1.0,-1.0478808299343854,0.0
2019-08-13,-0.032848101265822785,-0.7692405063291139,-0.8375949367088609,-2.032721518987342,1.0,-1.6567088607594935,0.0
2019-08-14,-0.013036085395805782,-0.7677435606776246,-0.8330499401725551,-2.03180301026513,1.0,-1.6519302223061907,0.0
2019-08-15,-0.0,-0.7442855396650777,-0.817320620950984,-1.9888155482214889,1.0,-1.561361691724728,0.0
2019-08-16,-0.0022259321090706734,-0.7464292339083657,-0.84325728065294,-2.0238051072775614,1.0,-1.567427193470599,0.0
2019-08-19,-0.0,-0.7175605271222801,-0.8386760649708858,-2.0206558381857187,1.0,-1.5518847686178365,0.0
2019-08-20,-0.0,-0.7422712735937794,-0.8897598294350034,-2.0665328901987836,1.0,-1.5722079387972658,0.0
2019-08-21,-0.009148842198245946,-0.7485014827433908,-0.942835510126822,-2.0624014133383812,1.0,-1.5466590952110544,0.0
2019-08-22,-0.0051234567901234564,-0.7400617283950617,-0.8916666666666666,-2.0110493827160494,1.0,-1.5249382716049382,0.0
2019-08-23,-0.0074197736969022435,-0.743152167192234,-0.8935262474494527,-2.0154578618685464,1.0,-1.5235268657639274,0.0
2019-08-26,-0.0,-0.6987506065016983,-0.8760310528869482,-2.0053978651140225,1.0,-1.4848374575448813,0.0
2019-08-27,-0.0,-0.6910618238955701,-0.8706714208013537,-1.9972804738018977,1.0,-1.4843778328397896,0.0
2019-08-28,-0.0,-0.7186929536327127,-0.8521358159912376,-2.0093099671412924,1.0,-1.5048071072167455,0.0
2019-08-29,-0.0,-0.7040555352575812,-0.8670685665570576,-2.0200341005967606,1.0,-1.4981731823164048,0.0
2019-08-30,-0.0,-0.6838014809375191,-0.8880117495869285,-2.0499357444464845,1.0,-1.497827550333517,0.0
2019-09-03,-0.0,-0.6959798994974875,-0.9032356906483637,-2.046145360951097,1.0,-1.4827797524206399,0.0
2019-09-04,-0.0,-0.6716381268029216,-0.9148714171730191,-2.0545019333456085,1.0,-1.4965936291658994,0.0
2019-09-05,-0.0,-0.6728262864835098,-0.9241265373554427,-2.040323074099003,1.0,-1.481551734687634,0.0
2019-09-06,-0.0,-0.6557437182857492,-0.9485847037965397,-2.057223207189583,1.0,-1.4520388824356545,0.0
2019-09-09,-0.0,-0.6589100188346801,-0.9399720517649918,-2.0399781274682547,1.0,-1.4369038216173522,0.0
2019-09-10,-0.0026687693334142056,-0.6441438709286105,-0.9796203069084733,-2.0365136167889855,1.0,-1.402438284709165,0.0
2019-09-11,-0.002608431907794965,-0.6453745829542008,-0.9744616317864726,-2.0355474673946015,1.0,-1.408128601759175,0.0
2019-09-12,-0.009212121212121211,-0.6153333333333333,-0.9843636363636363,-2.0410909090909093,1.0,-1.4106060606060606,0.0
