Date,IWF,IWM,MELI,MTUM,SPY,VLUE,VXX
2018-10-17,-0.8830858508277862,-1.4601467827274277,1.0,-0.09330374921772772,-1.1909313307162768,-1.061785287591739,0.0
2018-10-18,-0.8811463734260156,-1.4576377414392343,1.0,-0.09577801834653295,-1.1984502307560823,-1.0646686798473022,0.0
2018-10-19,-0.8693612210288298,-1.4447710570944035,1.0,-0.07823629169022046,-1.2001130582249857,-1.0604861503674392,0.0
2018-10-22,-0.8762454710144928,-1.4321784420289856,1.0,-0.06097146739130435,-1.2166553442028984,-1.07518115942029,0.0
2018-10-23,-0.8903836287978111,-1.443310722225389,1.0,-0.07866385452887191,-1.2114233597446273,-1.076497748389671,0.0
2018-10-24,-0.8910281970948447,-1.4424950156650527,1.0,-0.07194531472514953,-1.2132156080888634,-1.0776986613500426,0.0
2018-10-25,-0.836285855317282,-1.3570997641638787,1.0,-0.0578621181374431,-1.2160368562496573,-1.0172763670268197,0.0
2018-10-26,-0.8150859497858034,-1.3389187137356977,1.0,-0.029011441895775716,-1.23247112412559,-1.0072664172224934,0.0
2018-10-29,-0.7903783783783783,-1.3642162162162161,1.0,-0.0006486486486486487,-1.2255675675675675,-1.0245945945945947,0.0
2018-10-30,-0.7923222492565558,-1.3644228169775616,1.0,-0.001730197350635307,-1.2255744795890782,-1.0228710462287103,0.0
2018-10-31,-0.7926531939101696,-1.3697242238717016,1.0,-0.0018421195210489246,-1.2279352007368478,-1.0258980332665113,0.0
2018-11-01,-0.7955210931569244,-1.3678017568593426,1.0,-0.003958355926689079,-1.2287712829411126,-1.0264071141958573,0.0
2018-11-02,-0.7977976897333476,-1.3486451473604661,1.0,-0.002482996869264817,-1.228867537514844,-1.0200259095325488,0.0
2018-11-05,-0.7870697623837747,-1.4055244413028112,1.0,-0.0,-1.2459355119351858,-0.9989125115545648,0.0
2018-11-06,-0.7888127853881277,-1.406175255490324,1.0,-0.0,-1.2441835181561207,-0.9967927810393563,0.0
2018-11-07,-0.7881637168141593,-1.4399889380530977,1.0,-0.013440265486725663,-1.2662057522123895,-1.0231747787610619,0.0
2018-11-08,-0.7569934855203372,-1.438605134942793,1.0,-0.0,-1.2522581704713418,-1.0264411233371653,0.0
2018-11-09,-0.7643326160128014,-1.4520774706174475,1.0,-0.0,-1.261490923136346,-1.0398940572752855,0.0
2018-11-12,-0.7629845174041946,-1.424838036675085,1.0,-0.0,-1.2691885362907653,-1.033216207313056,0.0
2018-11-13,-0.7198343955984093,-1.4216375224709918,1.0,-0.0,-1.2782044996459114,-1.0278367925042218,0.0
2018-11-14,-0.7235377564382366,-1.4220318638149279,1.0,-0.0,-1.2814818856394588,-1.029081187254474,0.0
2018-11-15,-0.7253150684931506,-1.437095890410959,1.0,-0.0,-1.3028493150684932,-1.0142465753424657,0.0
2018-11-16,-0.718686841099033,-1.4210411318075051,1.0,-0.0,-1.300158409351614,-1.0225050527120774,0.0
2018-11-19,-0.7179459164162798,-1.4214695438404807,1.0,-0.0,-1.3007921332969135,-1.0228352909041247,0.0
2018-11-20,-0.6569212410501193,-1.4080060750705141,1.0,-0.0,-1.3073877196788892,-1.051909307875895,0.0
2018-11-21,-0.6566271551724139,-1.3998922413793105,1.0,-0.0,-1.3011853448275863,-1.0302262931034483,0.0
2018-11-23,-0.6577899720249624,-1.386808693780934,1.0,-0.0,-1.3047665160318485,-1.0305035506778568,0.0
2018-11-26,-0.6583553233884432,-1.38553503150412,1.0,-0.0,-1.3079864289945609,-1.0334428348322473,0.0
2018-11-27,-0.6486312744415278,-1.3845288476991482,1.0,-0.0,-1.2996732201210692,-1.0242138533240477,0.0
2018-11-28,-0.6550945829750645,-1.3676375752364573,1.0,-0.0,-1.3157244196044713,-1.0355760963026657,0.0
2018-11-29,-0.6136387739951215,-1.345158553399088,1.0,-0.0,-1.305970940714816,-1.0379679711528265,0.0
2018-11-30,-0.6167457229654107,-1.3559665298726216,1.0,-0.0,-1.320897511058999,-1.0360283536747856,0.0
2018-12-03,-0.6108500640751815,-1.3629325074754377,1.0,-0.0,-1.326035882101666,-1.0397800085433575,0.0
2018-12-04,-0.6080251854223361,-1.363534496558348,1.0,-0.0,-1.3258097219998932,-1.0385251587428632,0.0
2018-12-06,-0.5990052844264843,-1.2610610299450833,1.0,-0.0,-1.3304838876800331,-0.9903118847787793,0.0
2018-12-07,-0.596061155739829,-1.2621922777921741,1.0,-0.0,-1.3318994558175692,-0.9925369266649391,0.0
2018-12-10,-0.5484566791638847,-1.2769760156129628,1.0,-0.0,-1.3428688819269683,-0.9674901135021313,0.0
2018-12-11,-0.5630204585175286,-1.2732599979438677,1.0,-0.0,-1.3484630410198417,-0.9555875398375656,0.0
2018-12-12,-0.5642831439880738,-1.2729656094175705,1.0,-0.0,-1.3486351719529122,-0.9546599496221662,0.0
2018-12-13,-0.5639985624069416,-1.2680597627971455,1.0,-0.0,-1.3503106227858501,-0.9518919751501772,0.0
2018-12-14,-0.552573989162151,-1.3324301792413504,1.0,-0.0,-1.3513964151729887,-0.9741037932471863,0.0
2018-12-17,-0.5289693448830334,-1.3311893770423777,1.0,-0.0,-1.3335753929145704,-0.9932569116655429,0.0
2018-12-18,-0.5158865029095216,-1.3170606107420566,1.0,-0.0,-1.3267933467222823,-0.9898552963592357,0.0
2018-12-19,-0.5165044544003295,-1.3168546269117873,1.0,-0.0,-1.3264328750193108,-0.9898038004016684,0.0
2018-12-20,-0.5110163833393252,-1.294027014534436,1.0,-0.0,-1.345796312464691,-0.9850033382979816,0.0
2018-12-21,-0.5044166453918816,-1.2943579269849375,1.0,-0.0,-1.3497574674495787,-0.9574163900944601,0.0
2018-12-24,-0.4913652986590817,-1.2801198699715561,1.0,-0.0,-1.3449817147501015,-0.9627184071515643,0.0
2018-12-26,-0.48846330158406764,-1.282687312178475,1.0,-0.0,-1.3546070391687466,-0.967758366016401,0.0
2018-12-27,-0.43953033268101765,-1.22646771037182,1.0,-0.0,-1.2610567514677102,-0.9653131115459883,0.0
2018-12-28,-0.4393035312530568,-1.2266457986892303,1.0,-0.0,-1.260393230949819,-0.9646385601095568,0.0
2018-12-31,-0.4377904985566809,-1.229952541709477,1.0,-0.0,-1.2603845589314546,-0.9644307451440873,0.0
2019-01-02,-0.4324403597966367,-1.2299569808369182,1.0,-0.0,-1.25831052014079,-0.9678333985138834,0.0
2019-01-03,-0.4336966616159148,-1.2293367222249378,1.0,-0.0,-1.2585659123124298,-0.9662251331932157,0.0
2019-01-04,-0.3726741354115927,-1.2572820263029714,1.0,-0.0,-1.2488553336580615,-0.9921091086215295,0.0
2019-01-07,-0.35165989968951517,-1.220062096966802,1.0,-0.0,-1.240506329113924,-0.9644614282302364,0.0
2019-01-08,-0.3522054611418751,-1.2170135573801795,1.0,-0.0,-1.241216345235822,-0.9632900515562345,0.0
2019-01-09,-0.34621255485594354,-1.1985308147300133,1.0,-0.0,-1.2455161228773135,-0.9798225529479108,0.0
2019-01-10,-0.34509597937159775,-1.2017954350109827,1.0,-0.0,-1.2459650463184033,-0.9822366536147454,0.0
2019-01-11,-0.3418275173528573,-1.2072359037748406,1.0,-0.0,-1.2380431682038604,-0.967053342207854,0.0
2019-01-14,-0.3463382220323698,-1.201338459347857,1.0,-0.0,-1.2346575537519577,-0.9640229721391619,0.0
2019-01-15,-0.3414286393232261,-1.1958557102799297,1.0,-0.0,-1.2339717694025947,-0.9813697067629865,0.0
2019-01-16,-0.3357567118080304,-1.1991446899501068,1.0,-0.0,-1.2317415062960324,-0.9851271085768591,0.0
2019-01-17,-0.33667410820310645,-1.1956015769724029,1.0,-0.0,-1.2338859069966277,-0.9838027834512896,0.0
2019-01-18,-0.3384696367899699,-1.1861989759295593,1.0,-0.0,-1.2398908934296788,-1.0208163851270518,0.0
2019-01-22,-0.0,-1.3207724684327806,1.0,-0.0,-1.615845506313444,-1.0151522654122307,0.0
2019-01-23,-0.0,-1.2602365334923475,1.0,-0.0,-1.6282548201152853,-1.080699662095011,0.0
2019-01-24,-0.0,-1.2654317922232705,1.0,-0.0,-1.616526791478373,-1.0840244326364405,0.0
2019-01-25,-0.0,-1.156803390343575,1.0,-0.0,-1.7887089450582716,-1.0996417940568084,0.0
2019-01-28,-0.0,-1.105128333919333,1.0,-0.0,-1.8401225576372495,-1.077552865538199,0.0
2019-01-29,-0.0,-1.113988591044475,1.0,-0.0,-1.8237669746075016,-1.1104548437578878,0.0
2019-01-30,-0.0,-1.1156479709998994,1.0,-0.0,-1.8223743832443864,-1.0967173497130198,0.0
2019-01-31,-0.0,-1.1322876739963685,1.0,-0.0,-1.791658261044987,-1.1193766390962276,0.0
2019-02-01,-0.0,-1.1296511334376735,1.0,-0.0,-1.8037057605896907,-1.1153632554147523,0.0
2019-02-04,-0.0,-1.138898685072296,1.0,-0.0,-1.7959594941810673,-1.1031790014610308,0.0
2019-02-05,-0.0,-1.1283070113670657,1.0,-0.0,-1.775274117292023,-1.1260939543305504,0.0
2019-02-06,-0.0,-1.1277313462893968,1.0,-0.0,-1.7672439834860538,-1.1398147215788945,0.0
2019-02-07,-0.0,-1.1266804289814207,1.0,-0.0,-1.7749861537686924,-1.133326620009063,0.0
2019-02-08,-0.0,-1.1374445787988714,1.0,-0.0,-1.7927247077791215,-1.1081217251108424,0.0
2019-02-11,-0.0,-1.1176589712434184,1.0,-0.0,-1.790502227622519,-1.1546678817334952,0.0
2019-02-12,-0.0,-1.119653354956416,1.0,-0.0,-1.7899351307520779,-1.1583215082100142,0.0
2019-02-13,-0.0,-1.1611264772441539,1.0,-0.0,-1.7505657530802112,-1.1172240382197636,0.0
2019-02-14,-0.0,-1.1257817228162195,1.0,-0.0,-1.7886322372402663,-1.1289086140810973,0.0
2019-02-15,-0.0,-1.153671461014383,1.0,-0.0,-1.7755740600555134,-1.1173858188241232,0.0
2019-02-19,-0.0,-1.1264941746103798,1.0,-0.0,-1.8018863166389267,-1.1151964492863267,0.0
2019-02-20,-0.0,-1.099603194535135,1.0,-0.0,-1.8095836054045908,-1.1136671856949119,0.0
2019-02-21,-0.0,-1.1094542350755636,1.0,-0.0,-1.8073505045940652,-1.104031731686499,0.0
2019-02-22,-0.0,-1.0876990884503657,1.0,-0.0,-1.8264048883101272,-1.0944104978463387,0.0
2019-02-25,-0.0,-1.0877634159835035,1.0,-0.0,-1.8393099632852183,-1.1023487401297591,0.0
2019-02-26,-0.0,-1.0906485671191555,1.0,-0.0,-1.8346405228758171,-1.1023629964806436,0.0
2019-02-27,-0.0,-1.0938726230003017,1.0,-0.0,-1.8392695442197402,-1.0975450246503673,0.0
2019-02-28,-0.0,-1.30695755383485,1.0,-0.0,-2.086418357542531,-1.2585768382976317,0.0
2019-03-01,-0.0,-1.297048699283336,1.0,-0.0,-2.1109418204390273,-1.2350318830765759,0.0
2019-03-04,-0.0,-1.2875514693440127,1.0,-0.0,-2.0864120931806642,-1.2665124936544643,0.0
2019-03-05,-0.0,-1.2683383445850116,1.0,-0.0,-2.129403755602201,-1.2753730073183185,0.0
2019-03-06,-0.0,-1.2626233972540566,1.0,-0.0,-2.1393396119369115,-1.2715306932939976,0.0
2019-03-07,-0.0,-1.2289320278453788,1.0,-0.0,-2.1746561774859923,-1.255985058577169,0.0
2019-03-08,-0.0,-1.2149393731411577,1.0,-0.0,-2.2406771905742393,-1.2639556165637154,0.0
2019-03-11,-0.0,-1.2132132132132132,1.0,-0.0,-2.2376414876414876,-1.324151074151074,0.0
2019-03-12,-0.0,-1.158868653744803,1.0,-0.0,-2.281958189377525,-1.4149440768284829,0.0
2019-03-13,-0.0,-1.1867356538099716,1.0,-0.0,-2.2837488240827843,-1.409101599247413,0.0
2019-03-14,-0.0,-1.1870401977517508,1.0,-0.0,-2.2837973044553,-1.414631275381084,0.0
2019-03-15,-0.0,-1.189741771553507,1.0,-0.0,-2.286001300005909,-1.4334337883354016,0.0
2019-03-18,-0.0,-1.228562892142217,1.0,-0.0,-2.2959067821930086,-1.451030773827308,0.0
2019-03-19,-0.0,-1.2263868962219033,1.0,-0.0,-2.2830583452893354,-1.4685557149689141,0.0
2019-03-20,-0.0,-1.232590195373367,1.0,-0.0,-2.283531103919453,-1.4768668344720124,0.0
2019-03-21,-0.0,-1.2375,1.0,-0.0,-2.3609375,-1.4112379807692308,0.0
2019-03-22,-0.0,-1.2319753011683516,1.0,-0.0,-2.414674011744052,-1.4069858950299654,0.0
2019-03-25,-0.0,-1.0710684273709483,1.0,-0.0,-2.5041416566626653,-1.4271908763505403,0.0
2019-03-26,-0.0,-1.0780608548659745,1.0,-0.011470659261048056,-2.4897367785559044,-1.4579811639700555,0.0
2019-03-27,-0.0,-1.0896944278010785,1.0,-0.011024565608148592,-2.464649490713002,-1.4262432594367886,0.0
2019-03-28,-0.0,-1.0704191616766467,1.0,-0.0437125748502994,-2.4350299401197604,-1.4388622754491018,0.0
2019-03-29,-0.0,-1.071176294522598,1.0,-0.05633043998802754,-2.4246632744687218,-1.4340017958695002,0.0
2019-04-01,-0.0,-1.0783599904511816,1.0,-0.04368584387682025,-2.41376223442349,-1.4322033898305087,0.0
2019-04-02,-0.0,-1.0803301074630411,1.0,-0.09731045538205782,-2.381939084486137,-1.3776049397375765,0.0
2019-04-03,-0.0,-1.0790645218733306,1.0,-0.09746542411111771,-2.3797115213391105,-1.3795334480916484,0.0
2019-04-04,-0.0,-1.0731042654028435,1.0,-0.1136255924170616,-2.379324644549763,-1.358175355450237,0.0
2019-04-05,-0.0,-1.0614014251781474,1.0,-0.13188836104513066,-2.3866389548693587,-1.358372921615202,0.0
2019-04-08,-0.0,-1.0505248176481052,1.0,-0.14202692284884064,-2.385933701002194,-1.3516574749451462,0.0
2019-04-09,-0.0,-1.0225126225126224,1.0,-0.17267597267597268,-2.4117018117018114,-1.3331749331749332,0.0
2019-04-10,-0.0,-1.0061636934747822,1.0,-0.19249688852012092,-2.420375748236828,-1.307592010904996,0.0
2019-04-11,-0.0,-0.9896876666864222,1.0,-0.20962484442600604,-2.4269543056954896,-1.3003615243288094,0.0
2019-04-12,-0.0,-0.9897396358460352,1.0,-0.21451871182017673,-2.4291560405669888,-1.297431943538343,0.0
2019-04-15,-0.0,-0.9943590048096906,1.0,-0.2151297428893771,-2.4208776200938185,-1.3074639273202304,0.0
2019-04-16,-0.0,-0.9923963407389806,1.0,-0.23012949982178924,-2.4170725911845077,-1.3008197695140788,0.0
2019-04-17,-0.0,-0.987149741210066,1.0,-0.254863466000357,-2.4334582664049025,-1.2736629186745196,0.0
2019-04-18,-0.0,-0.9853606284218044,1.0,-0.2500595096405618,-2.4293025470126164,-1.2862413711021186,0.0
2019-04-22,-0.0,-0.997494481894649,1.0,-0.23384835649943328,-2.440374634611943,-1.2938018254489052,0.0
2019-04-23,-0.0,-0.9927259718578584,1.0,-0.23223229191509656,-2.439422847603148,-1.2979370379203434,0.0
2019-04-24,-0.0,-0.9785502079619727,1.0,-0.24705882352941175,-2.4153297682709445,-1.3008318478906715,0.0
2019-04-25,-0.0,-0.9384715794470156,1.0,-0.26889759107630234,-2.4209683161267357,-1.3049721134448795,0.0
2019-04-26,-0.0,-0.9019213715637009,1.0,-0.27608631392255395,-2.4357670706473544,-1.298137747561336,0.0
2019-04-29,-0.0,-0.8871909847188625,1.0,-0.2632013688123193,-2.4383149448345036,-1.311345802112219,0.0
2019-04-30,-0.0,-0.865964829735929,1.0,-0.26601188025642536,-2.428571428571429,-1.3207081103334708,0.0
2019-05-01,-0.0,-0.8878229650991701,1.0,-0.25678300276617033,-2.4244011535518806,-1.3164028014831382,0.0
2019-05-02,-0.0,-0.8704453441295548,1.0,-0.2623364431144751,-2.417649474857713,-1.3170803262336443,0.0
2019-05-03,-0.0,-0.8800023437042245,1.0,-0.2551707974453624,-2.411437276615691,-1.3126501435518838,0.0
2019-05-06,-0.0,-1.073864351327545,1.0,-0.24524977979111615,-2.4914433119416133,-1.4810620359884232,0.0
2019-05-07,-0.0,-1.061396342612958,1.0,-0.25117828190787406,-2.4882171809212594,-1.4833783698862566,0.0
2019-05-08,-0.0,-1.061709156641526,1.0,-0.28485944025431653,-2.4239855388643026,-1.4626940098485322,0.0
2019-05-09,-0.0,-1.0599066874027994,1.0,-0.28379471228615866,-2.4129393468118194,-1.4641368584758943,0.0
2019-05-10,-0.0,-1.0536866931479643,1.0,-0.2881703078450844,-2.4151564051638528,-1.4496027805362461,0.0
2019-05-13,-0.0,-1.0509253508880885,1.0,-0.28586510992423303,-2.4226183082846853,-1.450999875791827,0.0
2019-05-14,-0.0,-0.9793128699578936,1.0,-0.40526026728504305,-2.330994080673705,-1.3868920485750902,0.0
2019-05-15,-0.0,-0.9908996518658768,1.0,-0.41153117938068773,-2.3404385268429735,-1.364746839308618,0.0
2019-05-16,-0.0,-0.990909090909091,1.0,-0.41049420378279444,-2.3361195851128738,-1.3638194020744359,0.0
2019-05-17,-0.0,-0.9761511649238671,1.0,-0.42811716504616887,-2.3328441264599764,-1.3780346113862898,0.0
2019-05-20,-0.0,-0.9738514173998044,1.0,-0.42631964809384165,-2.3335166177908113,-1.3757942326490715,0.0
2019-05-21,-0.0,-0.9774211265027157,1.0,-0.43687069018124125,-2.3170195886983587,-1.371025813144566,0.0
2019-05-22,-0.0,-0.9546314953898761,1.0,-0.46412651889845513,-2.32215912560298,-1.3652683641692618,0.0
2019-05-23,-0.0,-0.9167217448777265,1.0,-0.42834825452142045,-2.3049930901880673,-1.358469026016944,0.0
2019-05-24,-0.0,-0.8519944648336443,1.0,-0.4756633174899224,-2.309127008001925,-1.3797003790385656,0.0
2019-05-28,-0.0,-0.8504835706133238,1.0,-0.4800264311888027,-2.3040187421156966,-1.3725596203520154,0.0
2019-05-29,-0.0,-0.8660783960621886,1.0,-0.48562338675790867,-2.3105828681193348,-1.3405366468575546,0.0
2019-05-30,-0.0,-0.8662745333413361,1.0,-0.488806194105996,-2.3118660344517137,-1.3350939319368584,0.0
2019-05-31,-0.0,-0.855604737408781,1.0,-0.4869003469314511,-2.2981217849025004,-1.3409498743868884,0.0
2019-06-03,-0.0,-0.860015467904099,1.0,-0.5164495210898924,-2.289309298590041,-1.2834195966446547,0.0
2019-06-04,-0.0,-0.8743402716005455,1.0,-0.5273676095593903,-2.2787167170728813,-1.2497183182114688,0.0
2019-06-05,-0.0,-0.8473377703826954,1.0,-0.594901354884716,-2.348763964820537,-1.1514737342524364,0.0
2019-06-06,-0.0,-0.8550207961972668,1.0,-0.5957219251336898,-2.343612596553773,-1.1473559120617944,0.0
2019-06-07,-0.0,-0.8608339272986457,1.0,-0.6001425516749822,-2.330422903302447,-1.1482537419814682,0.0
2019-06-10,-0.0,-0.8632696642543599,1.0,-0.6048167042353778,-2.31735674457231,-1.146458654644679,0.0
2019-06-11,-0.0,-0.8632875245404248,1.0,-0.6495924802189303,-2.2984115652329113,-1.137842822297579,0.0
2019-06-12,-0.0,-0.8590695740003566,1.0,-0.6503475729309014,-2.2937436872437766,-1.1382567880696335,0.0
2019-06-13,-0.0,-0.8727413219210651,1.0,-0.6657750832144556,-2.2788278649548266,-1.1264859724203518,0.0
2019-06-14,-0.0,-0.8677543755562147,1.0,-0.6630673390685257,-2.2777810738653215,-1.1243547908632454,0.0
2019-06-17,-0.0,-0.875356463878327,1.0,-0.6620128326996197,-2.2728136882129277,-1.1308816539923954,0.0
2019-06-18,-0.0,-0.8848801329219084,1.0,-0.6649655827201519,-2.2596724424400665,-1.1244956088298124,0.0
2019-06-19,-0.0,-0.8673378738525318,1.0,-0.6909683150725495,-2.2588095943144806,-1.105300562629553,0.0
2019-06-20,-0.0,-0.8758309591642925,1.0,-0.6921889838556505,-2.2590811965811968,-1.10838081671415,0.0
2019-06-21,-0.0,-0.8906788729045297,1.0,-0.6880275829271192,-2.244560694328855,-1.1213292117465223,0.0
2019-06-24,-0.0,-0.8631040836949415,1.0,-0.6960708553765678,-2.228199488795102,-1.1568685727872556,0.0
2019-06-25,-0.0,-0.8524814264487369,1.0,-0.6971768202080237,-2.2334621099554233,-1.1603566121842495,0.0
2019-06-26,-0.0,-0.8519333729922666,1.0,-0.6848899464604402,-2.218738845925045,-1.1932778108268887,0.0
2019-06-27,-0.0,-0.8575845870250342,1.0,-0.6913242552179343,-2.2146042694892074,-1.1827912231670334,0.0
2019-06-28,-0.0,-0.8231070496083551,1.0,-0.7072157607405649,-2.2244244006646094,-1.1792665558984097,0.0
2019-07-01,-0.0,-0.81950586709122,1.0,-0.7085323427088862,-2.222654637655522,-1.1458812429978182,0.0
2019-07-02,-0.0,-0.82411647293648,1.0,-0.6981918515909358,-2.2040037571914994,-1.1442996360220736,0.0
2019-07-03,-0.0,-0.8191845115869757,1.0,-0.701906717512467,-2.2053388090349078,-1.140334408917571,0.0
2019-07-05,-0.0,-0.7984646038443508,1.0,-0.7064580403187999,-2.20716127519925,-1.1482067510548524,0.0
2019-07-08,-0.0,-0.801828732196237,1.0,-0.7030068577457359,-2.206552957036516,-1.1499325948068695,0.0
2019-07-09,-0.0,-0.7942516649141255,1.0,-0.7015422362425517,-2.1971024652412665,-1.1488491646220353,0.0
2019-07-10,-0.0,-0.7596406277346712,1.0,-0.6956420278863543,-2.226241176127414,-1.1524998541508664,0.0
2019-07-11,-0.0,-0.7646165527714502,1.0,-0.6965130541440336,-2.223585070965481,-1.1560656503708895,0.0
2019-07-12,-0.0,-0.7718540145985401,1.0,-0.6944817518248174,-2.2183941605839417,-1.154744525547445,0.0
2019-07-15,-0.0,-0.7886929097068098,1.0,-0.7103726200210255,-2.207744422380563,-1.1336292489195186,0.0
2019-07-16,-0.0,-0.7881865405941749,1.0,-0.7041382128056966,-2.2039922955699525,-1.1403723807856183,0.0
2019-07-17,-0.0,-0.8016929363689433,1.0,-0.6992410974897839,-2.2039696438995913,-1.1328663164039696,0.0
2019-07-18,-0.0,-0.8014693020815113,1.0,-0.7011836044545509,-2.2045944842866305,-1.1233164246982683,0.0
2019-07-19,-0.0,-0.8038850761893684,1.0,-0.7178085378620449,-2.1775619402117017,-1.1167267651506338,0.0
2019-07-22,-0.0,-0.8026093540683791,1.0,-0.7200768827538004,-2.186673656007921,-1.1151493971693167,0.0
2019-07-23,-0.0,-0.8035776716000467,1.0,-0.7224099755273279,-2.1869246008623704,-1.1139144621838948,0.0
2019-07-24,-0.0,-0.8032605531295487,1.0,-0.7417758369723435,-2.1795633187772925,-1.0977583697234352,0.0
2019-07-25,-0.0,-0.7998603270674504,1.0,-0.742012454169819,-2.181749403480184,-1.0961415352383168,0.0
2019-07-26,-0.0,-0.7387240272537868,1.0,-0.7195224956360156,-2.120502280533814,-1.0521988850723576,0.0
2019-07-29,-0.0,-0.7246230024758047,1.0,-0.7245104659014181,-2.109216745442269,-1.0684785055142922,0.0
2019-07-30,-0.0,-0.722643310313851,1.0,-0.7273594969400933,-2.0970748413901523,-1.067430239739487,0.0
2019-07-31,-0.0,-0.6958556526642233,1.0,-0.734085142373837,-2.1163800394699748,-1.0921905835917678,0.0
2019-08-01,-0.0,-0.7057304821238143,1.0,-0.7174047258236516,-2.11011954874558,-1.0793624066902396,0.0
2019-08-02,-0.0,-0.6814119749776586,1.0,-0.7369861483467383,-2.08612600536193,-1.080819928507596,0.0
2019-08-05,-0.0,-0.6771111111111111,1.0,-0.7139444444444445,-2.0766666666666667,-1.0878333333333334,0.0
2019-08-06,-0.0,-0.6706145617290689,1.0,-0.7074009387621439,-2.0054033402466978,-1.0744460211767275,0.0
2019-08-07,-0.0,-0.6675381263616558,1.0,-0.6971132897603485,-2.0083333333333333,-1.0736383442265793,0.0
2019-08-08,-0.0,-0.652114967462039,1.0,-0.6824837310195226,-2.0047180043383945,-1.0836767895878525,0.0
2019-08-09,-0.0,-0.6662827684545355,1.0,-0.6854776790610947,-2.041899747724032,-1.0905999780629594,0.0
2019-08-12,-0.0,-0.6566202566202566,1.0,-0.6907452907452908,-2.0463008463008463,-1.0663390663390664,0.0
2019-08-13,-0.0,-0.645643153526971,1.0,-0.6923374827109268,-2.0944951590594747,-1.0999723374827108,0.0
2019-08-14,-0.0,-0.6566185385208861,1.0,-0.6875344428524192,-2.0789705720268925,-1.0877328336823542,0.0
2019-08-15,-0.0,-0.6854913012844832,1.0,-0.7092298520405398,-2.0400520297002873,-0.9850414611674163,0.0
2019-08-16,-0.0,-0.7154143910069464,1.0,-0.6849249695105785,-1.9617158916167348,-0.9405058592714354,0.0
2019-08-19,-0.0,-0.6862786521601352,1.0,-0.6947290588359564,-1.9744375198056405,-0.9261117566282877,0.0
2019-08-20,-0.0,-0.7021434634974534,1.0,-0.7161502546689303,-1.9777695246179965,-0.9095925297113752,0.0
2019-08-21,-0.0,-0.7147544453852669,1.0,-0.691151566469094,-1.9848116003386962,-0.9014077053344625,0.0
2019-08-22,-0.0,-0.7139536112431976,1.0,-0.6928197812648598,-1.9846251386907594,-0.8920589633856395,0.0
2019-08-23,-0.0,-0.7116360177552316,1.0,-0.6965229338406258,-1.9848869160853944,-0.8912492073557388,0.0
2019-08-26,-0.0,-0.6867702251876564,1.0,-0.6987593828190158,-1.9758653044203502,-0.851230191826522,0.0
2019-08-27,-0.0,-0.6802706923477355,1.0,-0.6940655908381052,-1.9723581467985425,-0.8589276418532016,0.0
2019-08-28,-0.0,-0.6716262615752783,1.0,-0.6993028821142442,-1.9757049214441784,-0.8557382166267818,0.0
2019-08-29,-0.0,-0.6523618561533254,1.0,-0.7180355189833862,-1.991927503775845,-0.8456851205666372,0.0
2019-08-30,-0.0,-0.6332277001402671,1.0,-0.7270507558834225,-2.0029092420385477,-0.8318873707725076,0.0
