Date,IWF,IWM,MTUM,SPY,ULTA,VLUE,VXX
2018-11-30,-0.14907993099482464,-0.79593156986774,-0.0,-0.8778392754456584,1.0,-0.7711328349626222,0.0
2018-12-03,-0.14507716104895857,-0.7994532177416454,-0.0,-0.8801755458829454,1.0,-0.7724738299938846,0.0
2018-12-04,-0.1428058071007618,-0.7994466005462124,-0.0,-0.8794739111686071,1.0,-0.771740692827368,0.0
2018-12-06,-0.13466177241740954,-0.7476664918720503,-0.0,-0.8696731340674706,1.0,-0.7438909281594126,0.0
2018-12-07,-0.1384868191035592,-0.7473253618628067,-0.0,-0.8698692399132928,1.0,-0.7406125445773023,0.0
2018-12-10,-0.1786049656312211,-0.8068211696653269,-0.0,-0.9444465311948315,1.0,-0.8263155917815421,0.0
2018-12-11,-0.17181213101192044,-0.810664460572331,-0.0,-0.9435189711578236,1.0,-0.8344301131876809,0.0
2018-12-12,-0.169891582592983,-0.8124905887667521,-0.0,-0.9440972745068514,1.0,-0.8380138533353411,0.0
2018-12-13,-0.17096530920060332,-0.8157993966817496,-0.0,-0.9437028657616893,1.0,-0.8402337858220211,0.0
2018-12-14,-0.17182610007164134,-0.8154292824554127,-0.0,-0.9433279288111308,1.0,-0.8400512801176425,0.0
2018-12-17,-0.15852697173317315,-0.8130935845940161,-0.0,-0.9326551296970607,1.0,-0.849656518638087,0.0
2018-12-18,-0.1460653234516405,-0.8000819336337566,-0.0,-0.9277121894901492,1.0,-0.8503593907117053,0.0
2018-12-19,-0.144336424926435,-0.8007971095466905,-0.0,-0.9287816143330726,1.0,-0.8509330651469438,0.0
2018-12-20,-0.1422962962962963,-0.7843703703703703,-0.0,-0.9334444444444443,1.0,-0.8436296296296296,0.0
2018-12-21,-0.13740654807940192,-0.7823813206643833,-0.0,-0.9338194674621589,1.0,-0.8292638014215741,0.0
2018-12-24,-0.11709670345734961,-0.7601783495358527,-0.0,-0.9293180323075799,1.0,-0.8480739712009358,0.0
2018-12-26,-0.11772798030626652,-0.771422365420121,-0.0,-0.8999746587988271,1.0,-0.8310465916084423,0.0
2018-12-27,-0.0875818359102939,-0.7331801086502298,-0.0,-0.8347959325811393,1.0,-0.8267864605098202,0.0
2018-12-28,-0.08321152641470037,-0.7377323031948215,-0.0,-0.8346210064731677,1.0,-0.8245980371685112,0.0
2018-12-31,-0.08592226246865423,-0.7342922819726944,-0.0,-0.8360615770409586,1.0,-0.8265881861242687,0.0
2019-01-02,-0.08569338488870311,-0.7344898456822379,-0.0,-0.8365207092346815,1.0,-0.8267669906294632,0.0
2019-01-03,-0.08734111091763887,-0.7337976667247084,-0.0,-0.8369841546230192,1.0,-0.8243775030471879,0.0
2019-01-04,-0.06138559013952845,-0.7409895093999931,-0.0,-0.8283419312398297,1.0,-0.8315271959284009,0.0
2019-01-07,-0.050843996732915876,-0.7175333514838007,-0.0,-0.8205145657500681,1.0,-0.8143207187585081,0.0
2019-01-08,-0.04508817856158721,-0.7469688619454394,-0.0,-0.8227817580600716,1.0,-0.8296707081840727,0.0
2019-01-09,-0.04431141844703616,-0.7419754360615131,-0.0,-0.8222038738087867,1.0,-0.8318367908624902,0.0
2019-01-10,-0.04431751711798507,-0.7423184117262498,-0.0,-0.8221105873447339,1.0,-0.8320200942779479,0.0
2019-01-11,-0.044447511905583555,-0.7281040789564498,-0.0,-0.8298019186969425,1.0,-0.84854027193043,0.0
2019-01-14,-0.04341659171106345,-0.7275998062685948,-0.0,-0.8301044765792569,1.0,-0.8583685048086903,0.0
2019-01-15,-0.04256058972843283,-0.7345526617754442,-0.0,-0.8325393789770159,1.0,-0.8674849612295281,0.0
2019-01-16,-0.04149895905621096,-0.7292158223455933,-0.0,-0.8311936155447606,1.0,-0.8679389312977098,0.0
2019-01-17,-0.03758538192156999,-0.7336777504247426,-0.0,-0.8305190527374224,1.0,-0.8655039700426477,0.0
2019-01-18,-0.03949799546801464,-0.7234094474464006,-0.0,-0.8309569461390971,1.0,-0.8922781941781419,0.0
2019-01-22,-0.0,-0.7014643531549507,-0.0,-0.9138846331991307,1.0,-0.9475540670538356,0.0
2019-01-23,-0.0,-0.6775655898625735,-0.0,-0.9246475102623594,1.0,-0.9673032304122792,0.0
2019-01-24,-0.0,-0.6781736398686278,-0.0,-0.9245680422675997,1.0,-0.9671212337569614,0.0
2019-01-25,-0.0,-0.6164638145907733,-0.0,-1.0063770862182058,1.0,-1.0212083667371183,0.0
2019-01-28,-0.0,-0.6115139211136892,-0.0,-0.9989849187935037,1.0,-1.0147911832946637,0.0
2019-01-29,-0.0,-0.5582793544000286,-0.0,-0.9885839029452814,1.0,-1.0318505529112836,0.0
2019-01-30,-0.0,-0.5557580956465795,-0.0,-0.9833083136750306,1.0,-1.0351704911001502,0.0
2019-01-31,-0.0,-0.5751386156322661,-0.0,-0.9284206760865676,1.0,-1.0736540869254159,0.0
2019-02-01,-0.0,-0.5709286963973292,-0.0,-0.9416574427821617,1.0,-1.0579497982647197,0.0
2019-02-04,-0.0,-0.5750597979365248,-0.0,-0.9435221877119703,1.0,-1.0514083752811394,0.0
2019-02-05,-0.0,-0.5580738569334716,-0.0,-0.9375111714867909,1.0,-1.0792907446466236,0.0
2019-02-06,-0.0,-0.5509217827098623,-0.0,-0.9470198675496689,1.0,-1.0817970288168965,0.0
2019-02-07,-0.0,-0.5549991057055983,-0.0,-0.9473081738508317,1.0,-1.074870327311751,0.0
2019-02-08,-0.0,-0.5578985117446656,-0.0,-0.9651784113322575,1.0,-1.0630805092343554,0.0
2019-02-11,-0.0,-0.5100542610916055,-0.0,-0.9587544774266767,1.0,-1.0776678370039365,0.0
2019-02-12,-0.0,-0.5234842317629986,-0.0,-0.9596856970941139,1.0,-1.056277209499876,0.0
2019-02-13,-0.0,-0.542777345683377,-0.0,-0.9503994909142333,1.0,-1.0421409884748638,0.0
2019-02-14,-0.0,-0.5296722763507529,-0.0,-0.9674402125775023,1.0,-1.0458458813108946,0.0
2019-02-15,-0.0,-0.5895752895752896,-0.0,-0.9175851175851176,1.0,-1.0028431028431029,0.0
2019-02-19,-0.0,-0.5739584794501332,-0.0,-0.9319680179548323,1.0,-1.000876700799551,0.0
2019-02-20,-0.0,-0.5761605670374399,-0.0,-0.936453910663532,1.0,-0.996280571248114,0.0
2019-02-21,-0.0,-0.5744860009823872,-0.0,-0.9370921338853414,1.0,-0.9969826678829556,0.0
2019-02-22,-0.0,-0.5863491730480086,-0.0,-0.9222350431833279,1.0,-0.9880415399139829,0.0
2019-02-25,-0.0,-0.5791761612620508,-0.0,-0.9335670464504819,1.0,-0.9929535495179667,0.0
2019-02-26,-0.0,-0.5802040601661933,-0.0,-0.9374495985414255,1.0,-0.9885347638582097,0.0
2019-02-27,-0.0,-0.5758776698348123,-0.0,-0.9485848560305825,1.0,-0.9827447129379582,0.0
2019-02-28,-0.0,-0.574149802523505,-0.0,-0.9432036629268463,1.0,-0.9778057390514139,0.0
2019-03-01,-0.0,-0.5840522510565471,-0.0,-0.946840836855157,1.0,-0.9618595228947645,0.0
2019-03-04,-0.0,-0.5436550976138828,-0.0,-0.943736442516269,1.0,-0.9020132863340562,0.0
2019-03-05,-0.0,-0.5445118438442509,-0.0,-0.9432376563082449,1.0,-0.9010471381612389,0.0
2019-03-06,-0.0,-0.5417796150718353,-0.0,-0.9478517213336947,1.0,-0.8988208186500407,0.0
2019-03-07,-0.0,-0.5206826630618453,-0.0,-0.9745522135856709,1.0,-0.8842852314971275,0.0
2019-03-08,-0.0,-0.5111619333697432,-0.0,-1.0076119606772256,1.0,-0.8946272528672856,0.0
2019-03-11,-0.0,-0.512429417435615,-0.0,-1.0093651012257265,1.0,-0.9212229720424185,0.0
2019-03-12,-0.0,-0.4766010708573813,-0.0,-1.0321604895348029,1.0,-0.9680481190459636,0.0
2019-03-13,-0.0,-0.49005488167231803,-0.0,-1.0384870835809419,1.0,-0.9671059530884051,0.0
2019-03-14,-0.0,-0.489969243673983,-0.0,-1.0390395638193766,1.0,-0.9660282398993429,0.0
2019-03-15,-0.0,-0.47824868651488617,-0.0,-1.0380385288966727,1.0,-0.9863397548161122,0.0
2019-03-18,-0.0,-0.49096506982369975,-0.0,-1.1016383828757834,1.0,-1.0726826228787156,0.0
2019-03-19,-0.0,-0.4940804470916979,-0.0,-1.0960732406794618,1.0,-1.0865504816530627,0.0
2019-03-20,-0.0,-0.5136274546059688,-0.0,-1.0953736918013388,1.0,-1.089049961170075,0.0
2019-03-21,-0.0,-0.5157509428381277,-0.0,-1.1082969755231828,1.0,-1.0733565037343786,0.0
2019-03-22,-0.0,-0.506456400742115,-0.0,-1.1450834879406306,1.0,-1.0590352504638219,0.0
2019-03-25,-0.0,-0.42445937511473364,-0.0,-1.1816646473547014,1.0,-1.0653155633880382,0.0
2019-03-26,-0.0,-0.44147231126340225,-0.0,-1.1886076415754763,1.0,-1.0544195129140415,0.0
2019-03-27,-0.0,-0.45768598062511423,-0.0,-1.163918844818132,1.0,-1.0339974410528239,0.0
2019-03-28,-0.0,-0.45982436882546657,-0.0,-1.1613611416026346,1.0,-1.0378338821807538,0.0
2019-03-29,-0.0,-0.45394063459570105,-0.0,-1.1583199298143,1.0,-1.0432811814592775,0.0
2019-04-01,-0.0,-0.4579762989972652,-0.0,-1.1563901549680948,1.0,-1.0319416590701913,0.0
2019-04-02,-0.0,-0.4688079061148858,-0.0,-1.1646986157032302,1.0,-0.9998546670057771,0.0
2019-04-03,-0.0,-0.4710289891972502,-0.0,-1.1569854144691376,1.0,-1.0092750882042703,0.0
2019-04-04,-0.0,-0.46879662312142933,-0.0,-1.1486481569084095,1.0,-1.0214329900658636,0.0
2019-04-05,-0.0,-0.458374321419463,-0.0,-1.1584143986592341,1.0,-1.026596713666339,0.0
2019-04-08,-0.0,-0.457425526497654,-0.0,-1.159276906849016,1.0,-1.0206234314189067,0.0
2019-04-09,-0.0,-0.4546977421704297,-0.0,-1.1675528040786598,1.0,-1.0194100509832484,0.0
2019-04-10,-0.0,-0.4534303912647862,-0.0,-1.169353958143767,1.0,-1.0168880800727935,0.0
2019-04-11,-0.0,-0.44585917945369463,-0.0,-1.1614248920811114,1.0,-1.0202415932092719,0.0
2019-04-12,-0.0,-0.4490918300890078,-0.0,-1.152145596642304,1.0,-1.0169332079021636,0.0
2019-04-15,-0.0,-0.45508612873980053,-0.0,-1.1396917497733454,1.0,-1.0316591115140525,0.0
2019-04-16,-0.0,-0.45450571865666206,-0.0,-1.1564435055001092,1.0,-1.0315072484883805,0.0
2019-04-17,-0.0,-0.4525683060109289,-0.0,-1.1641530054644809,1.0,-1.0262659380692167,0.0
2019-04-18,-0.0,-0.4523063470086716,-0.0,-1.160642716607156,1.0,-1.0305691175398966,0.0
2019-04-22,-0.0,-0.46042876447171394,-0.0,-1.1613162411891458,1.0,-1.0304225557868596,0.0
2019-04-23,-0.0,-0.4696986301369863,-0.0,-1.1578082191780823,1.0,-1.0254246575342467,0.0
2019-04-24,-0.0,-0.46858848365727596,-0.0,-1.1438450899031811,1.0,-1.0273349348474923,0.0
2019-04-25,-0.0,-0.4729320841383836,-0.0,-1.1551529291677298,1.0,-1.0174619955524773,0.0
2019-04-26,-0.0,-0.4581586144029171,-0.0,-1.1665998176845944,1.0,-1.0215496809480402,0.0
2019-04-29,-0.0,-0.4581616655120866,-0.0,-1.1667335107740546,1.0,-1.0211835053049914,0.0
2019-04-30,-0.0,-0.4425312568545734,-0.0,-1.1827155077867952,1.0,-1.0305257000804269,0.0
2019-05-01,-0.0,-0.4363809106190163,-0.0,-1.1999196082730395,1.0,-1.017905430095739,0.0
2019-05-02,-0.0,-0.4477578970620721,-0.0,-1.2102201605183713,1.0,-1.0235991458655476,0.0
2019-05-03,-0.0,-0.4565994618701854,-0.0,-1.2088385979138254,1.0,-1.0203825881832589,0.0
2019-05-06,-0.0,-0.4207092303155411,-0.0,-1.2312370982011205,1.0,-1.0342819227366558,0.0
2019-05-07,-0.0,-0.4299055071607855,-0.0,-1.2267828141148678,1.0,-1.0344012992765392,0.0
2019-05-08,-0.0,-0.43033192737942416,-0.0,-1.2034476434989914,1.0,-1.033926279112415,0.0
2019-05-09,-0.0,-0.4271748318571061,-0.0,-1.2213238266749973,1.0,-1.0267191002976956,0.0
2019-05-10,-0.0,-0.42859241845430507,-0.0,-1.2212386129885395,1.0,-1.0233984719365268,0.0
2019-05-13,-0.0,-0.43057446730210136,-0.0,-1.2183785375188605,1.0,-1.0311706473337503,0.0
2019-05-14,-0.0,-0.3794972534468332,-0.0,-1.2268543781148822,1.0,-1.0314671323074684,0.0
2019-05-15,-0.0,-0.3899963623135686,-0.0,-1.2363768643142963,1.0,-1.0113132048017461,0.0
2019-05-16,-0.0,-0.3880960162690199,-0.0,-1.2338671605476268,1.0,-1.0095144714384283,0.0
2019-05-17,-0.0,-0.3744055182428753,-0.0,-1.2232710110727902,1.0,-1.0327827191867853,0.0
2019-05-20,-0.0,-0.3591954022988506,-0.0,-1.212212643678161,1.0,-1.0205459770114942,0.0
2019-05-21,-0.0,-0.36727142087300163,-0.0,-1.2030896353511766,1.0,-1.0222381893299803,0.0
2019-05-22,-0.0,-0.3607929040830251,-0.0,-1.2089632635472403,1.0,-1.0213308435379036,0.0
2019-05-23,-0.0,-0.3625206344649393,-0.0,-1.2124093877843967,1.0,-1.0136725758989449,0.0
2019-05-24,-0.0,-0.360156138089099,-0.0,-1.213221601489758,1.0,-1.0077710929666237,0.0
2019-05-28,-0.0,-0.3466666666666666,-0.0,-1.220931899641577,1.0,-1.0166308243727598,0.0
2019-05-29,-0.0,-0.36332155224733137,-0.0,-1.2198779051087072,1.0,-0.986826603834208,0.0
2019-05-30,-0.0,-0.3667756656724999,-0.0,-1.2370548708182114,1.0,-0.9895432821876461,0.0
2019-05-31,-0.0,-0.36544623249450986,-0.005004140115923246,-1.2508910249486984,1.0,-0.978723404255319,0.0
2019-06-03,-0.0,-0.3733376464668248,-0.04273596434476313,-1.25673927108044,1.0,-0.9214650276759397,0.0
2019-06-04,-0.0,-0.3707646931875405,-0.05348536076541256,-1.275699589957557,1.0,-0.8969138910869722,0.0
2019-06-05,-0.0,-0.3617770505797823,-0.07828839723980933,-1.2827772639965853,1.0,-0.8341040051220032,0.0
2019-06-06,-0.0,-0.3581448204836819,-0.0677936006250222,-1.2818637025462551,1.0,-0.8434248375297417,0.0
2019-06-07,-0.0,-0.3668620138518913,-0.07377020067483572,-1.2694015272598116,1.0,-0.8416977446279523,0.0
2019-06-10,-0.0,-0.36972581332575655,-0.05948998437278023,-1.2688236965478052,1.0,-0.8536013638300896,0.0
2019-06-11,-0.0,-0.3667223545302669,-0.06490598229836846,-1.2766146518323676,1.0,-0.8463014964632282,0.0
2019-06-12,-0.0,-0.3727634194831014,-0.0657838682192559,-1.2687091735302471,1.0,-0.8429068446464073,0.0
2019-06-13,-0.0,-0.38942393119869223,-0.08134617434876862,-1.25565940509613,1.0,-0.8273215110700453,0.0
2019-06-14,-0.0,-0.3911730215699513,-0.07792900039088875,-1.2540776802530116,1.0,-0.8303898226786539,0.0
2019-06-17,-0.0,-0.37962798937112485,-0.08170062001771479,-1.2715323294951284,1.0,-0.8100974313551815,0.0
2019-06-18,-0.0,-0.3731067995601745,-0.0875039903522151,-1.2686482460185151,1.0,-0.8177207108147412,0.0
2019-06-19,-0.0,-0.35399610136452236,-0.11426546163388267,-1.2714867978025872,1.0,-0.8044657097288676,0.0
2019-06-20,-0.0,-0.36157326588050875,-0.12227012006127758,-1.2711176030496276,1.0,-0.807688196943247,0.0
2019-06-21,-0.0,-0.3681737273050908,-0.12071911712353152,-1.259060163759345,1.0,-0.8120327518689926,0.0
2019-06-24,-0.0,-0.3723385348167632,-0.120143603597199,-1.2573490207229943,1.0,-0.8047133259872747,0.0
2019-06-25,-0.0,-0.39628284554582355,-0.11450544755394147,-1.248130741294595,1.0,-0.8016093427330343,0.0
2019-06-26,-0.0,-0.395999714774672,-0.10457073588134626,-1.2293924700513406,1.0,-0.8353536794067313,0.0
2019-06-27,-0.0,-0.3937412924659736,-0.12374522201979064,-1.2347015325259885,1.0,-0.8201336048297788,0.0
2019-06-28,-0.0,-0.3708776548436444,-0.1358995339570956,-1.2363300010672738,1.0,-0.8144722330926037,0.0
2019-07-01,-0.0,-0.36001703214817965,-0.14246682279469164,-1.2393016819246327,1.0,-0.806578667234405,0.0
2019-07-02,-0.0,-0.3761373329542223,-0.13488058003980666,-1.231838214387262,1.0,-0.8113093545635485,0.0
2019-07-03,-0.0,-0.3758477434932358,-0.13610055746901964,-1.2271064872350248,1.0,-0.8117032986542627,0.0
2019-07-05,-0.0,-0.3412417792235344,-0.15133300332366875,-1.2262216250618767,1.0,-0.8169860688777313,0.0
2019-07-08,-0.0,-0.33959997172945083,-0.15368577284613755,-1.225811011378896,1.0,-0.8147218884726836,0.0
2019-07-09,-0.0,-0.32437034409365023,-0.15711245122383827,-1.2354380986165308,1.0,-0.8304363249379213,0.0
2019-07-10,-0.0,-0.28674698795180725,-0.14542877391920622,-1.2693125442948263,1.0,-0.8421332388377037,0.0
2019-07-11,-0.0,-0.28876285005317265,-0.14498404820985464,-1.2681673165544134,1.0,-0.8429280397022332,0.0
2019-07-12,-0.0,-0.29834567288958164,-0.14261929221722341,-1.2592723794679233,1.0,-0.8422544192142832,0.0
2019-07-15,-0.0,-0.3140777560802414,-0.15110953310846795,-1.2443813243387183,1.0,-0.8409373335700338,0.0
2019-07-16,-0.0,-0.3117632482565754,-0.12807533010018052,-1.2415660731353322,1.0,-0.8585082657793196,0.0
2019-07-17,-0.0,-0.32512315270935965,-0.12159336570152746,-1.2412729914590497,1.0,-0.8559733493992984,0.0
2019-07-18,-0.0,-0.32800028254573704,-0.1383414565232747,-1.2228579501306773,1.0,-0.8425867062230699,0.0
2019-07-19,-0.0,-0.33264033264033266,-0.1492300644843018,-1.2060326297614434,1.0,-0.8358293104055816,0.0
2019-07-22,-0.0,-0.32506984475015027,-0.14998054956324927,-1.2223361742759131,1.0,-0.839056476995438,0.0
2019-07-23,-0.0,-0.3309135977337111,-0.1461756373937677,-1.2226274787535412,1.0,-0.8413951841359774,0.0
2019-07-24,-0.0,-0.332307365739758,-0.15867119507535554,-1.217009835137621,1.0,-0.8298662704309063,0.0
2019-07-25,-0.0,-0.3122859059928665,-0.17046297277253947,-1.2290143729914893,1.0,-0.8196489741144896,0.0
2019-07-26,-0.0,-0.2986297499646842,-0.17400056505156095,-1.2366506568724394,1.0,-0.8222912840796722,0.0
2019-07-29,-0.0,-0.27715316079762414,-0.17610663272521568,-1.23645877527931,1.0,-0.8458845990666102,0.0
2019-07-30,-0.0,-0.2877440385501187,-0.1773730645218439,-1.2366509584381533,1.0,-0.8414059455054388,0.0
2019-07-31,-0.0,-0.3032011060299904,-0.17625580488496578,-1.2302811159559006,1.0,-0.835229891169485,0.0
2019-08-01,-0.0,-0.3188477599263925,-0.1645197820086347,-1.2320404841106944,1.0,-0.8234482270507467,0.0
2019-08-02,-0.0,-0.3094530531380457,-0.1705582678836765,-1.229286068067643,1.0,-0.8285218991013938,0.0
2019-08-05,-0.0,-0.3096157251638038,-0.16922259606870907,-1.2303523995041614,1.0,-0.8325128386754028,0.0
2019-08-06,-0.0,-0.31159067177166727,-0.16456665506439264,-1.1815871910894535,1.0,-0.8229376957883745,0.0
2019-08-07,-0.0,-0.31099279674287506,-0.16195149110902318,-1.1837352542018997,1.0,-0.8231548178306712,0.0
2019-08-08,-0.0,-0.32409072050891996,-0.17760337436039275,-1.1598672382796293,1.0,-0.7957751348361223,0.0
2019-08-09,-0.0,-0.3161110920388616,-0.16684403858697516,-1.1448728071681142,1.0,-0.8051769714030691,0.0
2019-08-12,-0.0,-0.3139395187587959,-0.16953283218343462,-1.1481824734836785,1.0,-0.800878728589572,0.0
2019-08-13,-0.0,-0.2942470272870988,-0.1668155887002543,-1.1599766306962678,1.0,-0.8156574335005842,0.0
2019-08-14,-0.0,-0.3019546092493068,-0.16506349912710094,-1.1477424434327181,1.0,-0.8083729846301304,0.0
2019-08-15,-0.0,-0.3099663597132081,-0.17907506201366,-1.1248768221822012,1.0,-0.7840905229535493,0.0
2019-08-16,-0.0,-0.30516591379954483,-0.1817409910674863,-1.1221682573107359,1.0,-0.7873178684237339,0.0
2019-08-19,-0.0,-0.2573758536100246,-0.17844593250679575,-1.1081018365046742,1.0,-0.77109991381025,0.0
2019-08-20,-0.0,-0.28005979461848435,-0.14799168074873262,-1.088294553490186,1.0,-0.7333614974652282,0.0
2019-08-21,-0.0,-0.28175414678482164,-0.16122959067744344,-1.079949362157951,1.0,-0.7230499561787905,0.0
2019-08-22,-0.0,-0.28416169218790555,-0.15523617960031144,-1.077828964443291,1.0,-0.7269984427718661,0.0
2019-08-23,-0.0,-0.26688393404536803,-0.15849762834371267,-1.0596302152237747,1.0,-0.741731470426898,0.0
2019-08-26,-0.0,-0.2596067631612655,-0.15876777251184834,-1.0533495580888945,1.0,-0.7305302933265019,0.0
2019-08-27,-0.0,-0.2593304501041166,-0.15985904212718247,-1.0546532115969887,1.0,-0.7297773506327087,0.0
2019-08-28,-0.0,-0.2596424910302409,-0.1569387493593029,-1.052825474115838,1.0,-0.7341427473090724,0.0
2019-08-29,-0.0,-0.24553314121037462,-0.15766890810118475,-1.05472302273455,1.0,-0.7440922190201729,0.0
2019-08-30,-0.0,-0.24425773887486824,-0.15969715362744785,-1.051049420183369,1.0,-0.7396096220809508,0.0
2019-09-03,-0.0,-0.5163753924003186,-0.5714285714285714,-1.58168954692405,1.0,-1.0158834278217683,0.0
2019-09-04,-0.0,-0.4979844379863129,-0.5789819068154121,-1.5857785694197055,1.0,-1.0245617324458611,0.0
2019-09-05,-0.0,-0.5295947219604147,-0.5859095193213949,-1.6057964184731386,1.0,-0.991234684260132,0.0
