Date,IWF,IWM,MTUM,ORAN,SPY,VLUE,VXX
2018-12-10,-0.0,-0.2666043030869972,-0.0,1.0,-0.48345552244001133,-0.4254138838732134,0.0
2018-12-11,-0.0,-0.267236876469052,-0.0,1.0,-0.48150082702185076,-0.4276355880560634,0.0
2018-12-12,-0.0,-0.267341386440309,-0.0,1.0,-0.4812710849929263,-0.4279029274132114,0.0
2018-12-13,-0.0,-0.2712352684417285,-0.0,1.0,-0.48077258838934966,-0.4304670449585334,0.0
2018-12-14,-0.0,-0.28212033631108774,-0.0,1.0,-0.47600280259239797,-0.4314021720091084,0.0
2018-12-17,-0.0,-0.27948303715670436,-0.0,1.0,-0.46897786316203116,-0.43465921495000653,0.0
2018-12-18,-0.0,-0.27099294628323384,-0.0,1.0,-0.46456863809007054,-0.43481280520889853,0.0
2018-12-19,-0.0,-0.27199235048678716,-0.0,1.0,-0.4658379694019471,-0.43532684283727396,0.0
2018-12-20,-0.0,-0.26232916765935327,-0.0,1.0,-0.4717030170453315,-0.4318295033679149,0.0
2018-12-21,-0.0,-0.26175538451587865,-0.0,1.0,-0.47351400297522794,-0.42071448591078625,0.0
2018-12-24,-0.0,-0.2575073137153674,-0.0,1.0,-0.47169161934262605,-0.4219153329891585,0.0
2018-12-26,-0.0,-0.2600021360674997,-0.0,1.0,-0.46064295631741964,-0.4154224073480722,0.0
2018-12-27,-0.0,-0.24058790512026276,-0.0,1.0,-0.4214290169012328,-0.41685549757811363,0.0
2018-12-28,-0.0,-0.24139363846010015,-0.0,1.0,-0.4205638543203208,-0.4156192217397628,0.0
2018-12-31,-0.0,-0.2442665557750286,-0.0,1.0,-0.4200228714003535,-0.4149287867761721,0.0
2019-01-02,-0.0,-0.24384364414704598,-0.0,1.0,-0.4192556264416783,-0.41497475114814736,0.0
2019-01-03,-0.0,-0.2439876114656301,-0.0,1.0,-0.42898418175393377,-0.4056413560872186,0.0
2019-01-04,-0.0,-0.24639030242853002,-0.0,1.0,-0.41357411774440445,-0.40860949071201025,0.0
2019-01-07,-0.0,-0.231825508559303,-0.0,1.0,-0.40958152251535374,-0.3989512558405256,0.0
2019-01-08,-0.0,-0.2244627762501273,-0.0,1.0,-0.4148283939301355,-0.3975761279152663,0.0
2019-01-09,-0.0,-0.20979883993582624,-0.0,1.0,-0.4251100415483977,-0.4219424904356411,0.0
2019-01-10,-0.0,-0.2094969769259244,-0.0,1.0,-0.4253074486900012,-0.42170855098095666,0.0
2019-01-11,-0.0,-0.20795566908371788,-0.0,1.0,-0.4275296638101516,-0.4245014831905076,0.0
2019-01-14,-0.0,-0.20770798591810263,-0.0,1.0,-0.42391863792642004,-0.42713029872562946,0.0
2019-01-15,-0.0,-0.209480374757522,-0.0,1.0,-0.42356267283007965,-0.43059969458087416,0.0
2019-01-16,-0.0,-0.21049691753899624,-0.0,1.0,-0.4096363109768712,-0.4486325458231619,0.0
2019-01-17,-0.0,-0.2078910889040614,-0.0,1.0,-0.41145801005524174,-0.449630687108187,0.0
2019-01-18,-0.0,-0.21176421786203176,-0.0,1.0,-0.4121831833077529,-0.4501389637864521,0.0
2019-01-22,-0.0,-0.13034417174190155,-0.0,1.0,-0.41415939946988245,-0.4788256479776622,0.0
2019-01-23,-0.0,-0.12208156381443927,-0.0,1.0,-0.416597240566517,-0.4932842948001544,0.0
2019-01-24,-0.0,-0.12265550385076507,-0.0,1.0,-0.4161467964479486,-0.49326370120501517,0.0
2019-01-25,-0.0,-0.06841783750763591,-0.0,1.0,-0.45345143555284056,-0.5143758908572592,0.0
2019-01-28,-0.0,-0.06536375729049423,-0.0,1.0,-0.4656707254681265,-0.5154200347897268,0.0
2019-01-29,-0.0,-0.06599182004089979,-0.0,1.0,-0.4588752556237219,-0.5201022494887526,0.0
2019-01-30,-0.0,-0.06481689737665365,-0.0,1.0,-0.45698979696158015,-0.5228903837896416,0.0
2019-01-31,-0.0,-0.06768639319455236,-0.0,1.0,-0.4420473600261748,-0.5351723855875015,0.0
2019-02-01,-0.0,-0.06691214073846784,-0.0,1.0,-0.4433875421908561,-0.5353175820803927,0.0
2019-02-04,-0.0,-0.06672667021233074,-0.0,1.0,-0.4438284989567565,-0.5350407069508653,0.0
2019-02-05,-0.0,-0.056496018668249645,-0.0,1.0,-0.43929748428960347,-0.5511432255951527,0.0
2019-02-06,-0.0,-0.052562552511321955,-0.0,1.0,-0.4448656734769155,-0.5517940941412735,0.0
2019-02-07,-0.0,-0.056405216714780014,-0.0,1.0,-0.44618471428863915,-0.5447863562844215,0.0
2019-02-08,-0.0,-0.05574891491278356,-0.0,1.0,-0.4443943984931619,-0.5471910572434691,0.0
2019-02-11,-0.0,-0.04921934305820562,-0.0,1.0,-0.4440614677581502,-0.5583594920087811,0.0
2019-02-12,-0.0,-0.04125567879507224,-0.0,1.0,-0.44568820857037617,-0.5594482871526215,0.0
2019-02-13,-0.0,-0.048717634065529515,-0.0,1.0,-0.44383768969607723,-0.5526854010717062,0.0
2019-02-14,-0.0,-0.037288344061334106,-0.0,1.0,-0.4573613217990243,-0.5552662867451109,0.0
2019-02-15,-0.0,-0.03479455425243992,-0.0,1.0,-0.4589108504879849,-0.5566513573361765,0.0
2019-02-19,-0.0,-0.039749428176966355,-0.0,1.0,-0.46009602505718233,-0.5607986976859197,0.0
2019-02-20,-0.0,-0.03646360873969035,-0.0,1.0,-0.4603427248485851,-0.5702916675279576,0.0
2019-02-21,-0.0,-0.02316506658408176,-0.0,1.0,-0.4624341901517498,-0.5790234334675337,0.0
2019-02-22,-0.0,-0.023856694733366355,-0.0,1.0,-0.462481426448737,-0.5774104342083539,0.0
2019-02-25,-0.0,-0.021819687402960357,-0.0,1.0,-0.46759134665148533,-0.5807473346444467,0.0
2019-02-26,-0.0,-0.02398707432264479,-0.0,1.0,-0.4700886568895517,-0.5773469218659375,0.0
2019-02-27,-0.0,-0.027867294662039334,-0.0,1.0,-0.4563295323087093,-0.581577425218972,0.0
2019-02-28,-0.0,-0.026122179052657686,-0.0,1.0,-0.45399685872530376,-0.5865090518310325,0.0
2019-03-01,-0.0,-0.024117051395978424,-0.0,1.0,-0.4657256814565294,-0.576763313976317,0.0
2019-03-04,-0.0,-0.014923522116577097,-0.0,1.0,-0.4664117403885903,-0.5856138900372054,0.0
2019-03-05,-0.0,-0.011850746887107135,-0.0,1.0,-0.473491205171235,-0.5864669442890588,0.0
2019-03-06,-0.0,-0.007097922357420743,-0.0,1.0,-0.4779612614849764,-0.5843059349391606,0.0
2019-03-07,-0.0,-0.002913885387174771,-0.0,1.0,-0.4824443571886172,-0.581227138399223,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.4891926651178228,-0.585131098572851,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.48954696504437806,-0.613679384175325,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.4905077356134521,-0.6259391733158374,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.4981396832146274,-0.627936642925481,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.5004567180031864,-0.6238130642591608,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.5073082257548277,-0.6265016536861197,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.5281942562398916,-0.6574070026664335,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.5265973775380433,-0.666096566241284,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.5265389516235336,-0.6703941297948064,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.5582218898469119,-0.641298609889143,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.5786444729735711,-0.6348222586214529,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.572825346604267,-0.6243271153296861,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.5726795482618671,-0.6330509970001764,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.5737939853602609,-0.6310080253990652,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.5685218696208678,-0.6382795604007592,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.5671859463042758,-0.6425146392663793,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.5653095001655082,-0.6414432307183051,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.5764931120989393,-0.6241142555345275,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.5794939493949395,-0.6207260726072606,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.5698029665707328,-0.6440557892406464,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.5701414561795762,-0.6435702742788834,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.5710650913757246,-0.6414000619496438,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.5820749905762878,-0.6352912481429743,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.5849875930521092,-0.630538816022687,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.591894648162107,-0.6250831374983372,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.5926295483270139,-0.6247145169515953,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.5901748468980207,-0.6286944173249311,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.5914524606888597,-0.6263833751025749,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.6050896009592965,-0.6154819798814204,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.6006708427740014,-0.6206628459727219,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.6041123660584998,-0.6235826148945176,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.6082118615778346,-0.617224880382775,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.6039948281243034,-0.6252619376699808,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.6067062913535942,-0.6362005158685656,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.6130611511599182,-0.6326663522648163,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.62,-0.629718785151856,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.6164463627371639,-0.6315304379102599,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.5917613003785348,-0.6349142729904254,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.5808705714794374,-0.644516645896386,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.5815000557227238,-0.6473866042572161,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.5854830101405444,-0.638320583526063,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.5830905735061932,-0.6406635682358959,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.5631933869915162,-0.6121383510985425,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.5666586909707872,-0.608531094337981,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.570856981320808,-0.6036706025615936,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.5675305772196998,-0.6049184245399839,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.5580314892884798,-0.5928761937537641,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.560342975029011,-0.5886448618214639,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.5587015832778363,-0.5895722786740853,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.5557587623986057,-0.5958215891731394,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.5513506571342951,-0.5891733378997389,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.5495686425620278,-0.5911630595337487,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.5506699095408772,-0.5827786311657279,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.5589100678009467,-0.5731951729137351,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.5551776185718234,-0.5707179149216607,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.5559803734148984,-0.5681089232991354,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.5573447464881243,-0.5614339894484819,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.5528348883353739,-0.5580276100814793,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.5610565240359218,-0.5519915478077126,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.5747653718277851,-0.5295231682168259,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.5436166150451864,-0.5778140778140778,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.5550206038180137,-0.5474308300395256,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.5456644486891543,-0.5533678973992989,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.5458735871692872,-0.5589021489760266,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.5378730717639169,-0.5580357142857143,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.5423678957873727,-0.558693140035718,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.5392878873712259,-0.5588636411321626,0.0
2019-06-13,-0.0,-0.0018690803704559296,-0.0,1.0,-0.5416342902744817,-0.556607934141168,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.5521435022789808,-0.5482996912348506,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.5480373203328569,-0.5533327729679751,0.0
2019-06-18,-0.0,-0.007204368830077714,-0.0,1.0,-0.5440453686200377,-0.5491493383742911,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.5427310924369748,-0.5581302521008404,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.5248862225899876,-0.5437939594538684,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.5234145534273776,-0.5449882099863483,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.5222199213087596,-0.5486021950714434,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.5249674068249074,-0.5444405355627755,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.5203923272704699,-0.5488650236927597,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.5270975761342448,-0.5445825564532836,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.5292340795299376,-0.5397029006496462,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.5359535229904069,-0.5315291101554747,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.5235943981272331,-0.5298780237381412,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.5235837438423645,-0.5289614121510673,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.5170739701333551,-0.5313927525247352,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.5105486095479752,-0.5357588655384804,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.5107759061790049,-0.5359299207924845,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.5141245255923684,-0.5373679351728382,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.5170262115396457,-0.535561074734703,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.5250379986032946,-0.5289405578605759,0.0
2019-07-15,-0.0,-0.011276049100770768,-0.0,1.0,-0.538416051547653,-0.48937645283634434,0.0
2019-07-16,-0.0,-0.016762168885988703,-0.0,1.0,-0.5426905116335977,-0.4797202226799078,0.0
2019-07-17,-0.0,-0.022511316830471837,-0.0,1.0,-0.540557073528812,-0.47600016312548427,0.0
2019-07-18,-0.0,-0.022774031899940927,-0.0,1.0,-0.5416471450978795,-0.47261208775539304,0.0
2019-07-19,-0.0,-0.026370406543767547,-0.0,1.0,-0.538070239693973,-0.4703129451023481,0.0
2019-07-22,-0.0,-0.02771381411366739,-0.0,1.0,-0.5442911580706294,-0.4657958551545657,0.0
2019-07-23,-0.0,-0.03209242618741977,-0.0,1.0,-0.5415163926075351,-0.46398516616745117,0.0
2019-07-24,-0.0,-0.03328250482870794,-0.0,1.0,-0.5397580563179831,-0.4600996238690658,0.0
2019-07-25,-0.0,-0.017302231237322514,-0.0,1.0,-0.5592697768762678,-0.45182555780933065,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.5824725431756012,-0.45892704037888377,0.0
2019-07-29,-0.0,-0.006649338088617542,-0.0,1.0,-0.5597533700054403,-0.4485280783412924,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.5656383560533939,-0.4599242439587595,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.5668648900976233,-0.46272655314485195,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.5676070928036073,-0.46355087035118725,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.5711067362140001,-0.45848470702847516,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.5732009421702404,-0.45735867446393763,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.5491686556088169,-0.45650735072905596,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.5410815655811174,-0.4507519171397271,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.5396028758638546,-0.45199259126486235,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.5218855886024532,-0.45960726811579844,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.5267166511701518,-0.4515618508773665,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.5239700374531835,-0.44725014784151396,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.5212294355235938,-0.44901980100482713,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.5198090785881244,-0.44440297774547743,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.5112042905899561,-0.4390638712823013,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.5090410105689317,-0.43735523677910354,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.5071543673675423,-0.43430989962529365,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.5010846827303014,-0.43584876423646085,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.5031523168561925,-0.430803744101493,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.5060289933613332,-0.4294423906942536,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.4978923973022685,-0.41809089515634573,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.4963718864276004,-0.41819991958798414,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.49843080220453156,-0.41522504592774034,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.4974529855605347,-0.4175954651652687,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.49316428625983355,-0.4162529595967311,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.49460414478082326,-0.4154331009454685,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.4938139605926378,-0.4154574614327172,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.4936993613573539,-0.4126965970832142,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.5141011022424933,-0.38631698973774226,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.516298872859288,-0.38444431772823173,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.5645908389089037,-0.34158708373839614,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.5727302186386077,-0.33344770400869217,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.5726295321971863,-0.3336574021121659,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.603948203875089,-0.32012775864391124,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.5969099238982499,-0.3200107347556885,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.5947187141216993,-0.31879066207424417,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.5959735139893596,-0.31775557852030467,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.6023222893870992,-0.31060142321524215,0.0
2019-09-20,-0.0,-0.0,-0.007487552661815397,1.0,-0.5971275373420145,-0.31036001531980084,0.0
2019-09-23,-0.0,-0.0,-0.00781998696668839,1.0,-0.5938206769655384,-0.31500364166059724,0.0
2019-09-24,-0.0,-0.0,-0.003929310741393852,1.0,-0.5964693705435867,-0.31633826573641033,0.0
2019-09-25,-0.0,-0.0,-0.003733200597312095,1.0,-0.5986139296243825,-0.31211471455373896,0.0
2019-09-26,-0.0,-0.0,-0.06692533395104626,1.0,-0.5942784340977532,-0.2691491004555633,0.0
2019-09-27,-0.0,-0.0,-0.06869932136815292,1.0,-0.6036712232873782,-0.27213331518463063,0.0
2019-09-30,-0.0,-0.0,-0.10144899386217078,1.0,-0.5769171004583948,-0.2639849273560718,0.0
2019-10-01,-0.0,-0.0,-0.115062274473286,1.0,-0.563089279478524,-0.2618437900128041,0.0
2019-10-02,-0.0,-0.0,-0.12620774120803283,1.0,-0.5680709189525458,-0.2497715740974747,0.0
2019-10-03,-0.0,-0.0,-0.12423747911567007,1.0,-0.5709484399891207,-0.2475424486148347,0.0
2019-10-04,-0.0,-0.0,-0.13585993339435606,1.0,-0.5597016378756305,-0.2519718776169981,0.0
2019-10-07,-0.0,-0.0,-0.16204835642488455,1.0,-0.5288547366786975,-0.24956339504016764,0.0
