Date,BLW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.039465318356595724,-0.15265372854158468,-0.0,-0.17645099760816255,-0.14525114293499652,0.0
2018-11-12,1.0,-0.039311927991059294,-0.1493037726160631,-0.0,-0.1772736883438548,-0.14436523997946055,0.0
2018-11-13,1.0,-0.03447810437912418,-0.14652069586082783,-0.0,-0.17648470305938815,-0.1422165566886623,0.0
2018-11-14,1.0,-0.03503562054743157,-0.14615673040869892,-0.0,-0.1766029246344207,-0.1420172478440195,0.0
2018-11-15,1.0,-0.03479460683594043,-0.14603236498342756,-0.0,-0.17643265293879448,-0.14250791127375256,0.0
2018-11-16,1.0,-0.03364679105148094,-0.1432272169147375,-0.0,-0.176140277320236,-0.14441017040519902,0.0
2018-11-19,1.0,-0.035964215605472555,-0.1429577570317534,-0.0,-0.17525062562750063,-0.14433638529662987,0.0
2018-11-20,1.0,-0.03137225623413469,-0.14101836643273108,-0.0,-0.17510825742869943,-0.14569210094071974,0.0
2018-11-21,1.0,-0.03155123170296323,-0.13941449482327742,-0.0,-0.17419374033083423,-0.14240449839343092,0.0
2018-11-23,1.0,-0.03201783723522854,-0.13534002229654404,-0.0,-0.17612783351913788,-0.14295057599405428,0.0
2018-11-26,1.0,-0.03174084255888253,-0.13691953339772642,-0.0,-0.17527305148970948,-0.14206107437402482,0.0
2018-11-27,1.0,-0.02950062200106629,-0.13732894970677095,-0.0,-0.17370120253539484,-0.14042414548901133,0.0
2018-11-28,1.0,-0.02953548998696528,-0.13759035430738237,-0.0,-0.17364320417111032,-0.1404491053442351,0.0
2018-11-29,1.0,-0.025421978281397542,-0.13569700188857411,-0.0,-0.17309962228517467,-0.14122993389990557,0.0
2018-11-30,1.0,-0.025532479792318128,-0.13573072157649418,-0.0,-0.17347631128680158,-0.14027376246386217,0.0
2018-12-03,1.0,-0.02511095710641561,-0.13581739630487033,-0.0,-0.1734174788776007,-0.14015246464854983,0.0
2018-12-04,1.0,-0.023684055581723977,-0.13617227979274613,-0.0,-0.1725005887894489,-0.13960197833254828,0.0
2018-12-06,1.0,-0.023282349033031467,-0.11775495760937071,-0.0,-0.17204673801580078,-0.13123041148518855,0.0
2018-12-07,1.0,-0.022086119978621678,-0.11795634777333198,-0.0,-0.1722977364977105,-0.13215559953198805,0.0
2018-12-10,1.0,-0.01707537558651763,-0.11769095005093913,-0.0,-0.1719447274396981,-0.12818010933979998,0.0
2018-12-11,1.0,-0.020554040476532223,-0.11666427443662984,-0.0,-0.17313047222620928,-0.12498923496483423,0.0
2018-12-12,1.0,-0.02164576779994542,-0.11671765702877006,-0.0,-0.17394177044282616,-0.12404303299291881,0.0
2018-12-13,1.0,-0.02080697112619349,-0.1144023927297826,-0.0,-0.17941159553663868,-0.12331761187162085,0.0
2018-12-14,1.0,-0.02057198757049143,-0.11556278052710324,-0.0,-0.17896190585798136,-0.1235038554494188,0.0
2018-12-17,1.0,-0.021671826625386994,-0.11567427460580315,-0.0,-0.18087695298437612,-0.12176542587659298,0.0
2018-12-18,1.0,-0.021098199390208825,-0.11505493873324511,-0.0,-0.18073692688258644,-0.12128228729218202,0.0
2018-12-19,1.0,-0.025682761004839825,-0.11449930859645081,-0.0,-0.17920315740954137,-0.12103883383268034,0.0
2018-12-20,1.0,-0.02602961591855622,-0.11772616844053678,-0.0,-0.17937297547431744,-0.12296101341971308,0.0
2018-12-21,1.0,-0.025405539575698285,-0.12003387405276761,-0.0,-0.1821314371650922,-0.1325030296835988,0.0
2018-12-24,1.0,-0.023576182085596538,-0.11760422885934382,-0.0,-0.18137204933669232,-0.1336663220282215,0.0
2018-12-26,1.0,-0.02494036000867491,-0.12115954601315694,-0.0,-0.171560760500253,-0.1281573049953011,0.0
2018-12-27,1.0,-0.027376326245470026,-0.12385568120624663,-0.0,-0.17536276179248717,-0.12880408680085578,0.0
2018-12-28,1.0,-0.024555325900264914,-0.12734709324328258,-0.0,-0.17587552036330822,-0.12778376175366074,0.0
2018-12-31,1.0,-0.022822000058293743,-0.1305342621469585,-0.0,-0.17629484974787957,-0.12770701565186976,0.0
2019-01-02,1.0,-0.021596668025863575,-0.13045377759655155,-0.0,-0.17571503465952118,-0.12851692200151454,0.0
2019-01-03,1.0,-0.014567442132849216,-0.13478178118091447,-0.0,-0.17319883460462937,-0.14151647804635228,0.0
2019-01-04,1.0,-0.005950384295652428,-0.1376463896626657,-0.0,-0.17046100894016072,-0.14436974054574356,0.0
2019-01-07,1.0,-0.0036920136676898132,-0.13311519082643192,-0.0,-0.16981815022876007,-0.1412231424103782,0.0
2019-01-08,1.0,-0.0,-0.14987459113777374,-0.0,-0.16810654619593118,-0.14880384880531558,0.0
2019-01-09,1.0,-0.0,-0.1513776955711161,-0.0,-0.16839153858575184,-0.1482068671922021,0.0
2019-01-10,1.0,-0.0,-0.15086807848662293,-0.0,-0.1687873317776897,-0.1479182259792483,0.0
2019-01-11,1.0,-0.0,-0.14956700425656833,-0.0,-0.16922060766182298,-0.14899456920592985,0.0
2019-01-14,1.0,-0.0,-0.1488037717063457,-0.0,-0.16647632434331897,-0.14889162200942926,0.0
2019-01-15,1.0,-0.0,-0.14903691107918732,-0.0,-0.16643701075962355,-0.15042950540912955,0.0
2019-01-16,1.0,-0.0,-0.1500783871298589,-0.0,-0.1636459539054373,-0.1514410045274062,0.0
2019-01-17,1.0,-0.0,-0.1518086057107696,-0.0,-0.1628550917854579,-0.15038750604333623,0.0
2019-01-18,1.0,-0.0,-0.15150756728107886,-0.0,-0.1648165596843531,-0.15590954596313528,0.0
2019-01-22,1.0,-0.0,-0.13188992759854642,-0.0,-0.13485810979500126,-0.12025298898721186,0.0
2019-01-23,1.0,-0.0,-0.12570676274944567,-0.0,-0.1369041019955654,-0.12319844789356985,0.0
2019-01-24,1.0,-0.0,-0.1253934142114385,-0.0,-0.13809358752166379,-0.12300866551126516,0.0
2019-01-25,1.0,-0.0,-0.11373602280201711,-0.0,-0.1407586055689542,-0.11581889936417453,0.0
2019-01-28,1.0,-0.0,-0.10778919638324438,-0.0,-0.15024079689365147,-0.11403207881124543,0.0
2019-01-29,1.0,-0.0,-0.10646533973919012,-0.0,-0.1505971173644475,-0.11563486616334934,0.0
2019-01-30,1.0,-0.0,-0.10469750694043593,-0.0,-0.14937742228086087,-0.12026882163766801,0.0
2019-01-31,1.0,-0.0,-0.10815458910611835,-0.0,-0.14391260679938914,-0.12377034519763906,0.0
2019-02-01,1.0,-0.0,-0.1090974291073596,-0.0,-0.14732980249365552,-0.12280701754385964,0.0
2019-02-04,1.0,-0.0,-0.10847897512355392,-0.0,-0.14533808222203815,-0.12666004031033434,0.0
2019-02-05,1.0,-0.0,-0.1134414254883515,-0.0,-0.14755685905594598,-0.12241989928614908,0.0
2019-02-06,1.0,-0.0,-0.11323260833471692,-0.0,-0.1467292047152582,-0.12362333277989929,0.0
2019-02-07,1.0,-0.0,-0.11335713099784162,-0.0,-0.14731031047650672,-0.12291770435552606,0.0
2019-02-08,1.0,-0.0,-0.11112652223362646,-0.0,-0.1483952398124775,-0.12747926433465562,0.0
2019-02-11,1.0,-0.0,-0.10897151107902482,-0.0,-0.1482895540623091,-0.13108791025712224,0.0
2019-02-12,1.0,-0.0,-0.11566566914886212,-0.0,-0.1457443106688009,-0.13047532883290416,0.0
2019-02-13,1.0,-0.0,-0.12030064722666853,-0.0,-0.14418539912311226,-0.1273992623007864,0.0
2019-02-14,1.0,-0.0,-0.12266540484872102,-0.0,-0.14217719264063242,-0.12686837197650794,0.0
2019-02-15,1.0,-0.0,-0.13150490305326498,-0.0,-0.138107310006686,-0.12331457544016046,0.0
2019-02-19,1.0,-0.0,-0.12841404476385465,-0.0,-0.14147829356954833,-0.12288471984289474,0.0
2019-02-20,1.0,-0.0,-0.12996726791559302,-0.0,-0.14084546277595933,-0.12205585347169023,0.0
2019-02-21,1.0,-0.0,-0.13193409562540911,-0.0,-0.14036016211473376,-0.12044400495814821,0.0
2019-02-22,1.0,-0.0,-0.1341266527487822,-0.0,-0.13933194154488518,-0.11832985386221294,0.0
2019-02-25,1.0,-0.0,-0.13330550918196996,-0.0,-0.13914858096828048,-0.11875347801892043,0.0
2019-02-26,1.0,-0.0,-0.1327719395921776,-0.0,-0.1388962349502401,-0.12021713410814949,0.0
2019-02-27,1.0,-0.0,-0.12499825596807725,-0.0,-0.14614987512731434,-0.12407740711285979,0.0
2019-02-28,1.0,-0.0,-0.1254204172772312,-0.0,-0.1466052613216105,-0.12355034540506593,0.0
2019-03-01,1.0,-0.0,-0.1253906686014064,-0.0,-0.14845406853443463,-0.12140026788704096,0.0
2019-03-04,1.0,-0.0,-0.12427644884580515,-0.0,-0.14577027686728503,-0.12475067996373528,0.0
2019-03-05,1.0,-0.0,-0.12500348626411936,-0.0,-0.14476363129270675,-0.12475247524752475,0.0
2019-03-06,1.0,-0.0,-0.12394735374491106,-0.0,-0.1460320116000223,-0.12425408510400983,0.0
2019-03-07,1.0,-0.0,-0.12342702657506376,-0.0,-0.14656001337811286,-0.1235663819172508,0.0
2019-03-08,1.0,-0.0,-0.12138889664219724,-0.0,-0.1515337594551595,-0.12267284450274935,0.0
2019-03-11,1.0,-0.0,-0.12059899886425778,-0.0,-0.15183892090466775,-0.12971297971087647,0.0
2019-03-12,1.0,-0.0,-0.11167691700050782,-0.0,-0.15647745866952548,-0.1424420244879535,0.0
2019-03-13,1.0,-0.0,-0.11582213029989658,-0.0,-0.15963791418169454,-0.14115113824708533,0.0
2019-03-14,1.0,-0.0,-0.11651159167835039,-0.0,-0.1589554035490221,-0.1407429437339791,0.0
2019-03-15,1.0,-0.0,-0.1155541070947813,-0.0,-0.1599620251370921,-0.1414421946070027,0.0
2019-03-18,1.0,-0.0,-0.12015945330296128,-0.0,-0.16204441913439635,-0.14147209567198177,0.0
2019-03-19,1.0,-0.0,-0.12120520103335569,-0.0,-0.15931376047271742,-0.1467679088820062,0.0
2019-03-20,1.0,-0.0,-0.11899505789526156,-0.0,-0.15969977069773403,-0.14554284819050603,0.0
2019-03-21,1.0,-0.0,-0.11912899826255376,-0.0,-0.17232048762425586,-0.13267253410806346,0.0
2019-03-22,1.0,-0.0,-0.11849905012212716,-0.0,-0.17703438129383364,-0.1328543472982045,0.0
2019-03-25,1.0,-0.0,-0.1062343501024357,-0.0,-0.18296152970635102,-0.1335363077623492,0.0
2019-03-26,1.0,-0.0,-0.10444270127647436,-0.0,-0.18210083434357838,-0.13967054125365472,0.0
2019-03-27,1.0,-0.0,-0.10263904532428464,-0.0,-0.18342149160951823,-0.13966552132194643,0.0
2019-03-28,1.0,-0.0,-0.10201256066228948,-0.0,-0.18521267485012843,-0.14013702540679418,0.0
2019-03-29,1.0,-0.0,-0.10200878844946641,-0.0,-0.1852565200022827,-0.13944530046224962,0.0
2019-04-01,1.0,-0.0,-0.10243937232524965,-0.0,-0.1853352353780314,-0.1387589158345221,0.0
2019-04-02,1.0,-0.0,-0.1039279752307846,-0.0,-0.18790931271134448,-0.13496083439154194,0.0
2019-04-03,1.0,-0.0,-0.10385570364451041,-0.0,-0.1904163931619053,-0.13269499700333914,0.0
2019-04-04,1.0,-0.0,-0.10331639933786176,-0.0,-0.19324733146869114,-0.130458359495405,0.0
2019-04-05,1.0,-0.0,-0.104893310717391,-0.0,-0.19234003734481234,-0.12814116909217896,0.0
2019-04-08,1.0,-0.0,-0.10410373325733828,-0.0,-0.19317469364491308,-0.12764320319179254,0.0
2019-04-09,1.0,-0.0,-0.10189147552208147,-0.0,-0.1980486134885313,-0.12652630377724525,0.0
2019-04-10,1.0,-0.0,-0.10047198733762067,-0.0,-0.19986025752541747,-0.12561137332629868,0.0
2019-04-11,1.0,-0.0,-0.09740509850354498,-0.0,-0.20529536797957176,-0.12386767286266566,0.0
2019-04-12,1.0,-0.0,-0.09524013477242878,-0.0,-0.20612757695163042,-0.12629204500028554,0.0
2019-04-15,1.0,-0.0,-0.09666228871630883,-0.0,-0.20139047510278665,-0.12953974417542258,0.0
2019-04-16,1.0,-0.0,-0.09822537584055509,-0.0,-0.20090515825992605,-0.12856388218665676,0.0
2019-04-17,1.0,-0.0,-0.09444365090701329,-0.0,-0.20322811026996143,-0.13069561491215542,0.0
2019-04-18,1.0,-0.0,-0.09597850630234087,-0.0,-0.2036899419784491,-0.12943378969331465,0.0
2019-04-22,1.0,-0.0,-0.09646509496118479,-0.0,-0.20496147125383138,-0.1308545074336131,0.0
2019-04-23,1.0,-0.0,-0.09606980642757869,-0.0,-0.20845930107603913,-0.1282793403349906,0.0
2019-04-24,1.0,-0.0,-0.09484462265501932,-0.0,-0.20753257912072173,-0.12967206071888873,0.0
2019-04-25,1.0,-0.0,-0.09754211069095908,-0.0,-0.20863412398304115,-0.12616019250601582,0.0
2019-04-26,1.0,-0.0,-0.09564618233495542,-0.0,-0.20491509122489698,-0.1349353315246257,0.0
2019-04-29,1.0,-0.0,-0.09582633897186474,-0.0,-0.20446491341339187,-0.1344495616866813,0.0
2019-04-30,1.0,-0.0,-0.09631658968989357,-0.0,-0.20625950256748618,-0.13177371697409562,0.0
2019-05-01,1.0,-0.0,-0.09675290201311466,-0.0,-0.20505646191152627,-0.13305496965261934,0.0
2019-05-02,1.0,-0.0,-0.09624955181068483,-0.0,-0.1990247400501972,-0.1389315166726425,0.0
2019-05-03,1.0,-0.0,-0.09407950421048102,-0.0,-0.20081197010343294,-0.13968468016124636,0.0
2019-05-06,1.0,-0.0,-0.09054429762962539,-0.0,-0.2023560434520909,-0.1402017827968701,0.0
2019-05-07,1.0,-0.0,-0.09062370092171844,-0.0,-0.20193231175011828,-0.1408953426699732,0.0
2019-05-08,1.0,-0.0,-0.09249260461242424,-0.0,-0.20073810275998735,-0.14276688015164135,0.0
2019-05-09,1.0,-0.0,-0.09223259152907395,-0.0,-0.2036037329504666,-0.13992821249102658,0.0
2019-05-10,1.0,-0.0,-0.09169256445672191,-0.0,-0.20348469152854512,-0.1436032458563536,0.0
2019-05-13,1.0,-0.0,-0.09095750039578028,-0.0,-0.20416504756559162,-0.1440640156585064,0.0
2019-05-14,1.0,-0.0,-0.08163528686350144,-0.0,-0.20819650974375153,-0.14412722084402826,0.0
2019-05-15,1.0,-0.0,-0.08483604203755814,-0.0,-0.2114799287888359,-0.13940733934416816,0.0
2019-05-16,1.0,-0.0,-0.08635345471253805,-0.0,-0.21067141462293953,-0.13884900350353224,0.0
2019-05-17,1.0,-0.0,-0.08162913355273559,-0.0,-0.2087147722863343,-0.1468030984579567,0.0
2019-05-20,1.0,-0.0,-0.07910196928999268,-0.0,-0.2098852324796392,-0.14740228960484927,0.0
2019-05-21,1.0,-0.0,-0.07935960944791443,-0.0,-0.20924689496733434,-0.14724675138200877,0.0
2019-05-22,1.0,-0.0,-0.07758200132005624,-0.0,-0.21113725715269607,-0.14612448704336098,0.0
2019-05-23,1.0,-0.0,-0.0770500035870579,-0.0,-0.21186598751703856,-0.1459215151732549,0.0
2019-05-24,1.0,-0.0,-0.06962931157864606,-0.0,-0.2130814369543438,-0.1485186775440103,0.0
2019-05-28,1.0,-0.0,-0.07099626561359831,-0.0,-0.21069951782060636,-0.1491036041836574,0.0
2019-05-29,1.0,-0.0,-0.07147754542338018,-0.0,-0.2109616043880699,-0.14596903211061593,0.0
2019-05-30,1.0,-0.0,-0.06982123479353475,-0.0,-0.20964932320520874,-0.14838083271460392,0.0
2019-05-31,1.0,-0.0,-0.06956186450359877,-0.0,-0.2112561407517423,-0.1472637952701931,0.0
2019-06-03,1.0,-0.0,-0.06938239534120268,-0.0,-0.21147285936541013,-0.14647235980074508,0.0
2019-06-04,1.0,-0.0,-0.06723487575225316,-0.0,-0.2584727461199574,-0.11401134498545884,0.0
2019-06-05,1.0,-0.0,-0.06654093664070486,-0.0,-0.258893479794417,-0.11420797281927988,0.0
2019-06-06,1.0,-0.0,-0.06682605063801596,-0.0008065213008036408,-0.26069360831869115,-0.11187602615433362,0.0
2019-06-07,1.0,-0.0,-0.06655996308632897,-0.0026531701056942223,-0.25966460469207364,-0.11306253694971954,0.0
2019-06-10,1.0,-0.0,-0.0670087490451001,-0.0031277475893281828,-0.2577436976606754,-0.1134781418008331,0.0
2019-06-11,1.0,-0.0,-0.06673203368323913,-0.006099319414003922,-0.2568491175452763,-0.11225343176837005,0.0
2019-06-12,1.0,-0.0,-0.06351132686084142,-0.002369394359685622,-0.26061893203883496,-0.11825300508552937,0.0
2019-06-13,1.0,-0.0,-0.06027031730378793,-0.0,-0.26255873310516853,-0.12737107720865481,0.0
2019-06-14,1.0,-0.0,-0.06276418040525819,-0.0006391168567070957,-0.26152952284116493,-0.1276200159779214,0.0
2019-06-17,1.0,-0.0,-0.060777251735455576,-0.0005663829910830986,-0.2625838682506027,-0.12833657672311133,0.0
2019-06-18,1.0,-0.0,-0.06213146658146222,-0.0009585499753100764,-0.2614227205391117,-0.12783571034362565,0.0
2019-06-19,1.0,-0.0,-0.06322631189519347,-0.0016249075108448066,-0.2612474066766289,-0.12471165145733891,0.0
2019-06-20,1.0,-0.0,-0.06423656475916731,-0.0015242574688615973,-0.2610109456203002,-0.12491652875765757,0.0
2019-06-21,1.0,-0.0,-0.0656385234236589,-0.0016409630855914728,-0.25982399581772236,-0.12507623943539253,0.0
2019-06-24,1.0,-0.0,-0.06385699752942886,-0.002354308966719953,-0.2588286586251998,-0.12823717482923994,0.0
2019-06-25,1.0,-0.0,-0.062337435882532446,-0.003022421133698542,-0.25943416788968165,-0.128278527732167,0.0
2019-06-26,1.0,-0.0,-0.06036932853332556,-0.002681785719491044,-0.2643016425937532,-0.1301394820072583,0.0
2019-06-27,1.0,-0.0,-0.05614778037383177,-0.0012558411214953272,-0.26267523364485984,-0.14018691588785048,0.0
2019-06-28,1.0,-0.0,-0.0511124737210932,-0.002467297360429806,-0.26601553375379583,-0.14034396169119365,0.0
2019-07-01,1.0,-0.0,-0.048165706367150465,-0.004157246006855809,-0.2681059003719641,-0.1381810225366494,0.0
2019-07-02,1.0,-0.0,-0.050634018364669874,-0.003221104795219356,-0.2657192829033668,-0.1379390759364524,0.0
2019-07-03,1.0,-0.0,-0.047855122335306643,-0.005555393543495378,-0.26757749846898604,-0.13712052725204865,0.0
2019-07-05,1.0,-0.0,-0.04773552847433794,-0.007836301851417858,-0.2722199437543942,-0.13693754394187954,0.0
2019-07-08,1.0,-0.0,-0.04352996447132748,-0.010996270957512407,-0.2758757377337992,-0.13772499045717476,0.0
2019-07-09,1.0,-0.0,-0.04323594978294028,-0.010984981813915289,-0.2757098439516602,-0.13668895928663616,0.0
2019-07-10,1.0,-0.0,-0.045587178697634866,-0.011964984823824397,-0.27340576841302655,-0.13533922784791566,0.0
2019-07-11,1.0,-0.0005141086091158801,-0.042788525095844535,-0.014248152881211534,-0.2768254527827964,-0.13450550096211752,0.0
2019-07-12,1.0,-0.001292445071084479,-0.04403125367171895,-0.013923158265773705,-0.2764951239572318,-0.132945599812008,0.0
2019-07-15,1.0,-0.001571611121719078,-0.04745678069415272,-0.017390538019769985,-0.27614823083589146,-0.1262282801874183,0.0
2019-07-16,1.0,-0.0030113402667606795,-0.046859392443739344,-0.01874375697749574,-0.2750161584111875,-0.12531582349139198,0.0
2019-07-17,1.0,-0.0033053723318300005,-0.04792055353968651,-0.01814282146582245,-0.27494821583346796,-0.12472271598771871,0.0
2019-07-18,1.0,-0.010387517397992822,-0.04761555929968501,-0.018635997362830562,-0.2663101604278075,-0.12214489780968428,0.0
2019-07-19,1.0,-0.01142656236266151,-0.0476399753889426,-0.0181653042688465,-0.26603381090504236,-0.1216635902844921,0.0
2019-07-22,1.0,-0.010972429755940347,-0.045515806744601685,-0.01677360757083004,-0.26619495473323374,-0.12551639272215875,0.0
2019-07-23,1.0,-0.009390015234970116,-0.045939294503691545,-0.016553380991444978,-0.2666266260400797,-0.1264063049337865,0.0
2019-07-24,1.0,-0.009445843828715366,-0.0459844180188624,-0.017251479116630542,-0.2661091910257161,-0.1256516900005858,0.0
2019-07-25,1.0,-0.008715394756115425,-0.04722425662809433,-0.01748938040134759,-0.26433279625018313,-0.12701039988281823,0.0
2019-07-26,1.0,-0.0083327231456396,-0.04500256278831369,-0.016958336384271803,-0.26595884894193456,-0.12821263820751264,0.0
2019-07-29,1.0,-0.0073064308305025175,-0.043911795712779665,-0.018390535316856037,-0.2643493030338526,-0.130256530397095,0.0
2019-07-30,1.0,-0.007324182987387757,-0.04417947177992295,-0.018954985571359516,-0.2636412908140097,-0.13073666632487146,0.0
2019-07-31,1.0,-0.004909072258612858,-0.04933983968581938,-0.019621635087410796,-0.26258407702114567,-0.12894008001055085,0.0
2019-08-01,1.0,-0.00506551496962155,-0.055369299465632085,-0.019281165361247344,-0.2597320840348437,-0.1245882439060098,0.0
2019-08-02,1.0,-0.007004050358975859,-0.04992030882159411,-0.028220912719881853,-0.25759990641769875,-0.11947827867054645,0.0
2019-08-05,1.0,-0.004706157466274974,-0.04897619152014732,-0.026366174127826252,-0.2616886628374329,-0.11980239984799988,0.0
2019-08-06,1.0,-0.006787462130039618,-0.04978443253320905,-0.026188534141225822,-0.2543404800745747,-0.11943602889769286,0.0
2019-08-07,1.0,-0.005001744794695824,-0.055557171106199836,-0.023002210073281376,-0.2496219611492381,-0.12079795277422356,0.0
2019-08-08,1.0,-0.007227093603222381,-0.05466125725254111,-0.02229202111416481,-0.2493129171574401,-0.12067937588157454,0.0
2019-08-09,1.0,-0.006148670205052351,-0.05177064300008702,-0.021940891557179733,-0.2458162939760434,-0.12449607007163781,0.0
2019-08-12,1.0,-0.005404152359426841,-0.050709204445023984,-0.025586415728546384,-0.24753335941235277,-0.11961576911374798,0.0
2019-08-13,1.0,-0.006539635690206462,-0.04784640537060347,-0.02452363383827423,-0.24776827697961432,-0.12014410347671341,0.0
2019-08-14,1.0,-0.0032921810699588477,-0.05074001877120785,-0.026120857699805065,-0.2448343079922027,-0.11895170023824994,0.0
2019-08-15,1.0,-0.00686121119037708,-0.05529160147559102,-0.027631446739489283,-0.23672614006631548,-0.10888943115104711,0.0
2019-08-16,1.0,-0.006476070131100933,-0.056001493373156616,-0.02748380982467225,-0.23530678766818397,-0.11066756651972258,0.0
2019-08-19,1.0,-0.008629834570945268,-0.0530691820293013,-0.027165343043091834,-0.23541385934229767,-0.10924911838068753,0.0
2019-08-20,1.0,-0.008480281912074374,-0.0535890787720781,-0.027260095403171508,-0.23515592545373806,-0.1079946711742039,0.0
2019-08-21,1.0,-0.009802939450749174,-0.05471041973753882,-0.025616440316556233,-0.23504157304978748,-0.10591467864962721,0.0
2019-08-22,1.0,-0.009828748014936264,-0.0551096613588566,-0.025065453452937897,-0.23518892084066556,-0.10548378328111364,0.0
2019-08-23,1.0,-0.01141826923076923,-0.05637591575091575,-0.024596497252747256,-0.235433836996337,-0.10303628663003664,0.0
2019-08-26,1.0,-0.01546076493094571,-0.05279701878902528,-0.024094329156414015,-0.2315416672593056,-0.09842547683729927,0.0
2019-08-27,1.0,-0.014470048708234826,-0.053465120916056624,-0.025108952630529525,-0.233642863246646,-0.09754464921525621,0.0
2019-08-28,1.0,-0.014383981087201105,-0.05561331301536666,-0.02332768417904496,-0.23346198214107694,-0.09736958286454847,0.0
2019-08-29,1.0,-0.016596860130495484,-0.05065960053565832,-0.02238083027039348,-0.23355272530415705,-0.10143317092628999,0.0
2019-08-30,1.0,-0.017205096121032874,-0.047861449209418726,-0.02374587646456603,-0.2345580707541804,-0.09852405869639404,0.0
2019-09-03,1.0,-0.019924058193608943,-0.050030575820925245,-0.027077378158908944,-0.22825205853492045,-0.09684713511668586,0.0
