Date,ALXN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.6023986388347098,-0.910611279412375,-0.028717267709673405,-0.9038884508445035,-0.7042785408972071,0.0
2018-11-12,1.0,-0.6020695364238411,-0.9016970198675496,-0.027897350993377482,-0.9058774834437086,-0.7015314569536424,0.0
2018-11-13,1.0,-0.593440059261698,-0.9004074241738343,-0.011235030248158358,-0.9116424544219927,-0.6986707271904193,0.0
2018-11-14,1.0,-0.594025183112501,-0.8997201876388774,-0.011357089951444325,-0.9115710641099498,-0.698214138754012,0.0
2018-11-15,1.0,-0.5941933626680923,-0.9000287864456964,-0.009746268042932929,-0.9127359460459761,-0.6956450220010693,0.0
2018-11-16,1.0,-0.5932955385753019,-0.8970503656232027,-0.009859502095144194,-0.9115109686960808,-0.6963684167282885,0.0
2018-11-19,1.0,-0.5940350012324378,-0.8945444088406869,-0.018034672582367923,-0.9072385177881851,-0.6943143537918002,0.0
2018-11-20,1.0,-0.5692376901684935,-0.8902748241452643,-0.0,-0.9164485522656635,-0.7136839522329462,0.0
2018-11-21,1.0,-0.586780905752754,-0.8918808649530803,-0.0,-0.9268461852305182,-0.6744594043247654,0.0
2018-11-23,1.0,-0.5867226342815225,-0.88242725568506,-0.0021191621159018666,-0.929374847175809,-0.67466786209145,0.0
2018-11-26,1.0,-0.5864569752281618,-0.8875896349413298,-0.0006111473272490221,-0.9273142112125163,-0.6723028031290743,0.0
2018-11-27,1.0,-0.575487012987013,-0.8934253246753247,-0.0,-0.9229301948051948,-0.6666396103896103,0.0
2018-11-28,1.0,-0.5787591922967538,-0.8825417462316663,-0.0,-0.930118230203551,-0.6715150530207614,0.0
2018-11-29,1.0,-0.5392326583195781,-0.8711703369700874,-0.0,-0.9319215749426305,-0.6835621401827771,0.0
2018-11-30,1.0,-0.5397157695559404,-0.8718547445549338,-0.0,-0.9336929828092918,-0.680663472764604,0.0
2018-12-03,1.0,-0.5365451179264269,-0.8733800209289222,-0.0,-0.9341946389760928,-0.6806729453433148,0.0
2018-12-04,1.0,-0.5303352740413572,-0.8756073077695242,-0.0,-0.9310178678980124,-0.6782975306163421,0.0
2018-12-06,1.0,-0.5280731353238906,-0.8049593910621102,-0.0,-0.9422058304233532,-0.6483697571310865,0.0
2018-12-07,1.0,-0.5250824305228451,-0.8059349976448422,-0.0,-0.9433977076464124,-0.6508478568064061,0.0
2018-12-10,1.0,-0.5098199672667758,-0.8059387421089549,-0.0,-0.9433013794715922,-0.6377523186033824,0.0
2018-12-11,1.0,-0.5043278228321897,-0.8085620711166563,-0.0,-0.9421007485963819,-0.6439488459139114,0.0
2018-12-12,1.0,-0.5048346849656894,-0.8084451029320026,-0.0,-0.9421007485963819,-0.6435979413599501,0.0
2018-12-13,1.0,-0.5048914526250146,-0.8073430252952409,-0.0,-0.9422769614530148,-0.6430603733873796,0.0
2018-12-14,1.0,-0.4988055609947131,-0.8321911102408458,-0.0,-0.9367926375562953,-0.6484041511650674,0.0
2018-12-17,1.0,-0.4879762648344785,-0.8309650218613367,-0.0,-0.928130855715178,-0.6567379762648344,0.0
2018-12-18,1.0,-0.47027720539636875,-0.8189805995101279,-0.0,-0.9313401500719257,-0.6672757668830916,0.0
2018-12-19,1.0,-0.4543039112257258,-0.8295627710702146,-0.0,-0.9465478841870825,-0.6769038408939945,0.0
2018-12-20,1.0,-0.4534521678212812,-0.8195298513271582,-0.0,-0.9469525959367946,-0.6719856775900989,0.0
2018-12-21,1.0,-0.44973462983767865,-0.8201293921667376,-0.0,-0.950838724673614,-0.6533142215162903,0.0
2018-12-24,1.0,-0.4492708656531182,-0.8233012721067328,-0.0,-0.9541964008687558,-0.6516056469128141,0.0
2018-12-26,1.0,-0.4518116360556005,-0.838512186669747,-0.0,-0.9256478379731239,-0.6344769165607794,0.0
2018-12-27,1.0,-0.3974425887265136,-0.8087906352520132,-0.0,-0.8651953474500448,-0.6565389203698181,0.0
2018-12-28,1.0,-0.393576990425096,-0.8130099474684253,-0.0,-0.8648709064490891,-0.6542230170261913,0.0
2018-12-31,1.0,-0.3954684355668182,-0.810315271670269,-0.0,-0.8654319147350376,-0.6553998658418424,0.0
2019-01-02,1.0,-0.3916216719419102,-0.8102774157512567,-0.0,-0.8639359523366226,-0.657903556134798,0.0
2019-01-03,1.0,-0.3944762897342366,-0.80897789027023,-0.0,-0.8654060894811286,-0.6533164594654954,0.0
2019-01-04,1.0,-0.32713490907733095,-0.848698704305291,-0.0,-0.8654269818154662,-0.692729920466002,0.0
2019-01-07,1.0,-0.3162100456621004,-0.8280306377964354,-0.0,-0.8608410664309912,-0.677345706289586,0.0
2019-01-08,1.0,-0.3183355388913395,-0.8183355388913396,-0.0,-0.864762534921335,-0.6744963975885898,0.0
2019-01-09,1.0,-0.3151982378854626,-0.80712187958884,-0.0,-0.8659691629955948,-0.6827826725403818,0.0
2019-01-10,1.0,-0.31574311926605503,-0.8057614678899081,-0.0,-0.8663119266055045,-0.681908256880734,0.0
2019-01-11,1.0,-0.3154842734979998,-0.8046390428304033,-0.0,-0.8669578302198409,-0.6830476749733916,0.0
2019-01-14,1.0,-0.31986198289468853,-0.8040230517931212,-0.0,-0.8658370957677202,-0.6809455639980913,0.0
2019-01-15,1.0,-0.3229622010799691,-0.8080299746537853,-0.0,-0.8648936560996215,-0.6774786026521691,0.0
2019-01-16,1.0,-0.3350964187327824,-0.801028466483012,-0.0,-0.8730945821854913,-0.6638751147842058,0.0
2019-01-17,1.0,-0.3350954478707783,-0.8000367107195302,-0.0,-0.8733847283406756,-0.6625917767988253,0.0
2019-01-18,1.0,-0.33309921632411654,-0.7959115777022032,-0.0,-0.876275321602839,-0.6912982404258466,0.0
2019-01-22,1.0,-0.09950720242608037,-0.8727824109173618,-0.0,-1.1447687642153146,-0.6736542835481426,0.0
2019-01-23,1.0,-0.09564886946608399,-0.8463993919817595,-0.0,-1.159148774463234,-0.6989169675090253,0.0
2019-01-24,1.0,-0.109586958999886,-0.8253980316905422,-0.0,-1.1785917847779002,-0.6862104343200213,0.0
2019-01-25,1.0,-0.0,-0.8272856977596114,-0.0,-1.3758145991593722,-0.6529903983341687,0.0
2019-01-28,1.0,-0.0,-0.8124275446325064,-0.0,-1.4007651286807326,-0.6510935930133704,0.0
2019-01-29,1.0,-0.0,-0.8212354768204302,-0.0,-1.3841788412132368,-0.6290885386709613,0.0
2019-01-30,1.0,-0.0,-0.8171124224078473,-0.0,-1.3786880220706568,-0.6359107977622807,0.0
2019-01-31,1.0,-0.0,-0.7923853280108459,-0.0,-1.3494012201551557,-0.6241244256985764,0.0
2019-02-01,1.0,-0.0,-0.7900188323917137,-0.0,-1.3637664783427494,-0.6126930320150659,0.0
2019-02-04,1.0,-0.0,-0.7960784313725491,-0.0,-1.3529411764705883,-0.6217194570135747,0.0
2019-02-05,1.0,-0.0,-0.7688377549861862,-0.0,-1.3454566097717895,-0.6702872497445407,0.0
2019-02-06,1.0,-0.0,-0.774842957693181,-0.0,-1.3358813289941724,-0.6734276848558238,0.0
2019-02-07,1.0,-0.0,-0.770306535132479,-0.0,-1.3451260535964014,-0.6642854443058547,0.0
2019-02-08,1.0,-0.0,-0.7722480444394061,-0.0,-1.3490156066961418,-0.6575974001435968,0.0
2019-02-11,1.0,-0.0,-0.7703372828103114,-0.0,-1.3583677177575044,-0.6567740470151795,0.0
2019-02-12,1.0,-0.0,-0.768314879417564,-0.0,-1.3619369027756711,-0.6616107993326255,0.0
2019-02-13,1.0,-0.0,-0.7849221420432967,-0.0,-1.3550322825674137,-0.6579946828712495,0.0
2019-02-14,1.0,-0.0,-0.7746291365538227,-0.0,-1.3622670216812476,-0.6668314948649676,0.0
2019-02-15,1.0,-0.0,-0.7772706526700138,-0.0,-1.3602997109386887,-0.6658679446219383,0.0
2019-02-19,1.0,-0.0,-0.7701468685792558,-0.0,-1.3688075488927784,-0.6659310554752302,0.0
2019-02-20,1.0,-0.0,-0.7910759758276006,-0.0,-1.3549466002812511,-0.6547071567025198,0.0
2019-02-21,1.0,-0.0,-0.793858315597446,-0.0,-1.3547050775311644,-0.6519838856795378,0.0
2019-02-22,1.0,-0.0,-0.7975674648422653,-0.0,-1.3490687951349296,-0.6541999239832763,0.0
2019-02-25,1.0,-0.0,-0.7969141901649313,-0.0,-1.348863722733146,-0.654480504674318,0.0
2019-02-26,1.0,-0.0,-0.7910714965908658,-0.0,-1.3529120481468786,-0.6651049403877652,0.0
2019-02-27,1.0,-0.0,-0.781898604967676,-0.0,-1.3241465351026425,-0.6745302635061056,0.0
2019-02-28,1.0,-0.0,-0.7881493813613833,-0.0,-1.3282379204661545,-0.6673351242952816,0.0
2019-03-01,1.0,-0.0,-0.7992100808726726,-0.0,-1.3058115478653378,-0.6565356403987211,0.0
2019-03-04,1.0,-0.0,-0.8018733072524826,-0.0,-1.3001429431236833,-0.6596448991874811,0.0
2019-03-05,1.0,-0.0,-0.8016156302836747,-0.0,-1.296374225061056,-0.6592523013338343,0.0
2019-03-06,1.0,-0.0,-0.7975377223932137,-0.0,-1.2959612641693568,-0.6599354402822611,0.0
2019-03-07,1.0,-0.0,-0.8084509150791572,-0.0,-1.2886335566450842,-0.6455705677607696,0.0
2019-03-08,1.0,-0.0,-0.8010342744979617,-0.0,-1.3304771251698626,-0.6432130454476823,0.0
2019-03-11,1.0,-0.0,-0.8011489005554288,-0.0,-1.3280833903979306,-0.6750741839762612,0.0
2019-03-12,1.0,-0.0,-0.7493669914831581,-0.0,-1.3494590654492442,-0.7375891966546458,0.0
2019-03-13,1.0,-0.0,-0.7560731086604457,-0.0,-1.3564047196730162,-0.7434641782987583,0.0
2019-03-14,1.0,-0.0,-0.751057773674898,-0.0,-1.3599123009462266,-0.7354796522809447,0.0
2019-03-15,1.0,-0.0,-0.7419964514387103,-0.0,-1.362686106611124,-0.7524107073979789,0.0
2019-03-18,1.0,-0.0,-0.7576912605499592,-0.0,-1.3660689977052622,-0.7656645015752013,0.0
2019-03-19,1.0,-0.0,-0.7539691827579481,-0.0,-1.3641895845523697,-0.7827579481178076,0.0
2019-03-20,1.0,-0.0,-0.7541220035080881,-0.0,-1.3633599688169948,-0.7804326641980122,0.0
2019-03-21,1.0,-0.0,-0.7583488661074866,-0.0,-1.375776638707673,-0.7490680335507921,0.0
2019-03-22,1.0,-0.0,-0.7487715466812261,-0.0,-1.4088604633023947,-0.7422197956477654,0.0
2019-03-25,1.0,-0.0,-0.6798623729075656,-0.0,-1.4412572002938104,-0.7448099895619902,0.0
2019-03-26,1.0,-0.0,-0.6989623411449225,-0.0,-1.4433562628735768,-0.7440052854533442,0.0
2019-03-27,1.0,-0.0,-0.7117498543406486,-0.0,-1.4341425519518352,-0.7383569625169936,0.0
2019-03-28,1.0,-0.0,-0.7055436685469753,-0.00264539972767944,-1.430966737988718,-0.7511379109122739,0.0
2019-03-29,1.0,-0.0,-0.6892617972278461,-0.016858744743809374,-1.4250506151689768,-0.7623033795358978,0.0
2019-04-01,1.0,-0.0,-0.6941907907518943,-0.008976102584029531,-1.416631047211968,-0.7659607538371866,0.0
2019-04-02,1.0,-0.0,-0.6972753623188406,-0.04946859903381643,-1.3951304347826088,-0.7228985507246377,0.0
2019-04-03,1.0,-0.0,-0.6989568387171832,-0.04374297126459069,-1.4223833714662428,-0.7128398030015125,0.0
2019-04-04,1.0,-0.0,-0.6987619823805642,-0.040866224240307364,-1.4237202623510692,-0.7175845073155587,0.0
2019-04-05,1.0,-0.0,-0.6996133023975252,-0.05622583139984533,-1.4090487238979117,-0.7020881670533643,0.0
2019-04-08,1.0,-0.0,-0.6950488926680323,-0.05813009701232945,-1.4102346075058942,-0.7015807985158272,0.0
2019-04-09,1.0,-0.0,-0.6868874685260508,-0.06899089676544645,-1.4248305248886306,-0.6930079411195043,0.0
2019-04-10,1.0,-0.0,-0.6758388482526414,-0.07391926932156817,-1.4236232052324007,-0.6967374898409381,0.0
2019-04-11,1.0,-0.0,-0.7100593807436731,-0.0,-1.1892407747773222,-0.6352679202601442,0.0
2019-04-12,1.0,-0.0,-0.7136268492567496,-0.0036896441622024335,-1.1968992798098415,-0.633554475467414,0.0
2019-04-15,1.0,-0.0,-0.7145892351274789,-0.01189801699716714,-1.1786118980169973,-0.6360127478753541,0.0
2019-04-16,1.0,-0.0,-0.710151601020119,-0.017745820345706997,-1.1790521394162652,-0.6351303485406631,0.0
2019-04-17,1.0,-0.0,-0.7421861266392434,-0.015223429314769889,-1.1559258868614422,-0.6024680940829027,0.0
2019-04-18,1.0,-0.0,-0.8038705009947551,-0.03465364442032918,-1.1956230783143427,-0.5831434255742449,0.0
2019-04-22,1.0,-0.0,-0.8042021372939684,-0.033943126245245425,-1.1972468755660206,-0.5871400108675964,0.0
2019-04-23,1.0,-0.0,-0.7995349006213437,-0.03183023872679045,-1.2205951818611243,-0.5816285745430761,0.0
2019-04-24,1.0,-0.0,-0.8116517470401386,-0.04966791799018192,-1.178927230724805,-0.5693401674848397,0.0
2019-04-25,1.0,-0.0,-0.8003837381891903,-0.04420229518879196,-1.1916156825833546,-0.5839698801723202,0.0
2019-04-26,1.0,-0.0,-0.761261755772679,-0.08354374794159622,-1.2602188311925935,-0.5543967504665714,0.0
2019-04-29,1.0,-0.0,-0.7457571444213292,-0.08401766487828022,-1.2514690317164858,-0.5685243987006825,0.0
2019-04-30,1.0,-0.0,-0.7599636693914623,-0.08613987284287011,-1.2435240690281562,-0.5434695731153497,0.0
2019-05-01,1.0,-0.0,-0.7538059077862151,-0.0958471096900774,-1.233114122733714,-0.5505577153653308,0.0
2019-05-02,1.0,-0.0,-0.7636079741457569,-0.08947311086096081,-1.217182904244889,-0.5609136134209666,0.0
2019-05-03,1.0,-0.0,-0.7590291403241043,-0.08814766368723202,-1.2227672407528523,-0.5635128261027541,0.0
2019-05-06,1.0,-0.0,-0.7488926003921283,-0.09044368600682595,-1.2235131798707428,-0.5680052283784764,0.0
2019-05-07,1.0,-0.0,-0.7476625353337681,-0.10183373197071827,-1.2083061535116328,-0.566137566137566,0.0
2019-05-08,1.0,-0.0,-0.7375135135135135,-0.13304504504504505,-1.1578378378378376,-0.5752432432432432,0.0
2019-05-09,1.0,-0.0,-0.737152940329144,-0.1368792538442148,-1.159314343332493,-0.5677914220893803,0.0
2019-05-10,1.0,-0.0,-0.7381595533945614,-0.13664685755447506,-1.1564559697460832,-0.5703943814154512,0.0
2019-05-13,1.0,-0.0,-0.7387812432471368,-0.13134769142116257,-1.156594396023914,-0.5748037167759129,0.0
2019-05-14,1.0,-0.0,-0.7103657448706512,-0.1783407671721677,-1.1150758251561106,-0.5644603033006245,0.0
2019-05-15,1.0,-0.0,-0.718213303816903,-0.18352554718463243,-1.1211125789981076,-0.547648802085193,0.0
2019-05-16,1.0,-0.0,-0.7203256677617483,-0.18983002428224538,-1.1136623339522924,-0.5471004142265391,0.0
2019-05-17,1.0,-0.0,-0.7197784527425407,-0.19167411113096303,-1.1163837770234053,-0.5454707879221011,0.0
2019-05-20,1.0,-0.0,-0.7057142857142856,-0.20310714285714282,-1.1149999999999998,-0.5476428571428571,0.0
2019-05-21,1.0,-0.0,-0.7123179850452578,-0.20077993631712643,-1.1161675789774963,-0.5484240277628708,0.0
2019-05-22,1.0,-0.0,-0.7039579534484608,-0.2096964496406736,-1.1164146018806538,-0.5453180306768207,0.0
2019-05-23,1.0,-0.0,-0.696742391770253,-0.2043863409058437,-1.1219817116730961,-0.5488641234462066,0.0
2019-05-24,1.0,-0.0,-0.6800997683947978,-0.21535720648494566,-1.1199358631747727,-0.5477284874398717,0.0
2019-05-28,1.0,-0.0,-0.6829589548253889,-0.21010287992595494,-1.1173329536150367,-0.5494998398063436,0.0
2019-05-29,1.0,-0.0,-0.6851423898744977,-0.20962064919827922,-1.11892487645323,-0.5416148185017954,0.0
2019-05-30,1.0,-0.0,-0.6886758836944128,-0.20296465222348917,-1.130594355758267,-0.5410490307867731,0.0
2019-05-31,1.0,-0.0,-0.688397278329949,-0.1960742403191906,-1.1274981297424387,-0.5504257062448791,0.0
2019-06-03,1.0,-0.0,-0.680764815611996,-0.18115942028985507,-1.14514277514708,-0.580248242215526,0.0
2019-06-04,1.0,-0.0,-0.6986276892287899,-0.1868701307983704,-1.126331212922593,-0.5619326710027874,0.0
2019-06-05,1.0,-0.0,-0.6734103025809414,-0.2148430604102673,-1.115100801468771,-0.527345267097412,0.0
2019-06-06,1.0,-0.0,-0.6669958383296889,-0.2092826408972279,-1.1179727728010156,-0.5325527262467377,0.0
2019-06-07,1.0,-0.0,-0.6810338756250439,-0.21652933305162336,-1.096520881752236,-0.5273258680188745,0.0
2019-06-10,1.0,-0.0,-0.6881588193956429,-0.22164441321152492,-1.0696416022487703,-0.5342586085734363,0.0
2019-06-11,1.0,-0.0,-0.6863049460241304,-0.24349114513511608,-1.0757426091864812,-0.5223311931136668,0.0
2019-06-12,1.0,-0.0,-0.6957592820693295,-0.24539855710012318,-1.0627837409818757,-0.5152912194263592,0.0
2019-06-13,1.0,-0.0,-0.7290356764394206,-0.2736488873189685,-1.0484634404803954,-0.48117273048392795,0.0
2019-06-14,1.0,-0.0,-0.7030539772727272,-0.30110085227272726,-1.0848011363636363,-0.46218039772727265,0.0
2019-06-17,1.0,-0.0,-0.6937834674988475,-0.3008262704351218,-1.085003014291287,-0.46661229121600056,0.0
2019-06-18,1.0,-0.0,-0.7075819963083912,-0.29752946187704105,-1.0856524208433906,-0.45889535709214824,0.0
2019-06-19,1.0,-0.0,-0.6946719132191853,-0.30944024956574145,-1.0816760608316496,-0.45921514410294584,0.0
2019-06-20,1.0,-0.0,-0.6966300106420716,-0.3107130188009933,-1.0800993260021283,-0.45991486342674703,0.0
2019-06-21,1.0,-0.0,-0.6889545228097644,-0.31474628140345884,-1.0939434915664368,-0.4608212938580884,0.0
2019-06-24,1.0,-0.0,-0.6494302300580521,-0.30885831004085146,-1.1151723643660862,-0.5099978499247474,0.0
2019-06-25,1.0,-0.0,-0.6778702402824309,-0.2993623689614179,-1.1125761014445765,-0.5126625598904859,0.0
2019-06-26,1.0,-0.0,-0.6748521563536709,-0.2933434299725948,-1.104247800375018,-0.5334992066926294,0.0
2019-06-27,1.0,-0.0,-0.6751135462475669,-0.29103885804916735,-1.1022276692379784,-0.5362987527935982,0.0
2019-06-28,1.0,-0.0,-0.6568486245138988,-0.29893417830908825,-1.1097508281722597,-0.5352153247875557,0.0
2019-07-01,1.0,-0.0,-0.6635351929469576,-0.29469576528400054,-1.104531001589825,-0.5504769475357711,0.0
2019-07-02,1.0,-0.0,-0.6693012848274866,-0.28969972571098596,-1.0978056878879747,-0.5522592752995524,0.0
2019-07-03,1.0,-0.0,-0.6543915497033714,-0.3030313992186369,-1.108848212993778,-0.5511503400376211,0.0
2019-07-05,1.0,-0.0,-0.6550676408883745,-0.29693264848441003,-1.107429646241771,-0.5577298705056789,0.0
2019-07-08,1.0,-0.0,-0.6466811751904243,-0.3029379760609358,-1.1161407326804498,-0.5613710554951034,0.0
2019-07-09,1.0,-0.0,-0.6543812367980189,-0.2984922426979387,-1.127795178090174,-0.5612571928035546,0.0
2019-07-10,1.0,-0.0,-0.6635245304993449,-0.300807977871597,-1.1174479545785414,-0.5577594991993012,0.0
2019-07-11,1.0,-0.0,-0.6659866671523808,-0.3014097847072966,-1.1162799169429165,-0.5591417434701832,0.0
2019-07-12,1.0,-0.0,-0.6886262493616401,-0.2982782519880353,-1.1104180345808712,-0.5503757204348143,0.0
2019-07-15,1.0,-0.0,-0.6801501403010095,-0.3014831820997777,-1.1240479574359536,-0.5385007834991437,0.0
2019-07-16,1.0,-0.0,-0.6710483075911929,-0.32581151641289663,-1.1240734655128346,-0.5304341475882718,0.0
2019-07-17,1.0,-0.0,-0.675600671876141,-0.32363251296282775,-1.1233476959030162,-0.528883371065508,0.0
2019-07-18,1.0,-0.0,-0.6772144968794481,-0.32877112303368733,-1.1234716595496186,-0.5202744625716267,0.0
2019-07-19,1.0,-0.0,-0.6879351180650255,-0.3593626641785689,-1.0466877198019091,-0.4946170961027776,0.0
2019-07-22,1.0,-0.0,-0.6668461289975234,-0.3522486630056351,-1.0571408061447902,-0.5129751265209431,0.0
2019-07-23,1.0,-0.0,-0.6684620632697762,-0.3565298574455097,-1.0572013357750727,-0.508599949728895,0.0
2019-07-24,1.0,-0.0,-0.6689138308172267,-0.36859468569584397,-1.0500233083515618,-0.49836841539068377,0.0
2019-07-25,1.0,-0.0,-0.6344560421822878,-0.3878905269199039,-1.0811363391800282,-0.4834463216040748,0.0
2019-07-26,1.0,-0.0,-0.6390135334027355,-0.3852532577090139,-1.0829952974117818,-0.4825358078759379,0.0
2019-07-29,1.0,-0.0,-0.5970856233728667,-0.3902950535146081,-1.0919149551634366,-0.5365924211744287,0.0
2019-07-30,1.0,-0.0,-0.6044532947139754,-0.3911296162201303,-1.0902244750181027,-0.5347936278059378,0.0
2019-07-31,1.0,-0.0,-0.6329045116868999,-0.3882949809748143,-1.080123210726581,-0.5224859576010147,0.0
2019-08-01,1.0,-0.0,-0.639106427514526,-0.37309177523548304,-1.083330325886896,-0.5134071962178354,0.0
2019-08-02,1.0,-0.0,-0.6213999205001265,-0.4074729881111553,-1.0849203194449464,-0.4998735229284863,0.0
2019-08-05,1.0,-0.0,-0.6209013433482594,-0.3988877654196158,-1.082948143868265,-0.5084500938899321,0.0
2019-08-06,1.0,-0.0,-0.620602297866267,-0.4010561621351602,-1.0363947762791692,-0.5100620852065938,0.0
2019-08-07,1.0,-0.0,-0.6317026276436659,-0.3900519831944741,-1.0260984120202237,-0.5126397493413088,0.0
2019-08-08,1.0,-0.0,-0.6293935401160927,-0.3861329724724903,-1.0287739040632455,-0.5168619351162708,0.0
2019-08-09,1.0,-0.0,-0.6203142178245913,-0.38401248359754586,-1.0176614533461006,-0.5244884207539809,0.0
2019-08-12,1.0,-0.0,-0.6193532373590526,-0.39011417629955325,-1.0190766612297,-0.517303737323594,0.0
2019-08-13,1.0,-0.0,-0.6227282370412276,-0.38674775475567497,-1.0187044763453785,-0.5076373665228767,0.0
2019-08-14,1.0,-0.0,-0.6267555931964146,-0.38587762015668003,-1.013021384713106,-0.5031759474910015,0.0
2019-08-15,1.0,-0.0,-0.6481275233189474,-0.39349853821523034,-0.9824933871641375,-0.45635528330781006,0.0
2019-08-16,1.0,-0.0,-0.6399777011253964,-0.3989408034563256,-0.9909759241838264,-0.45430472805825584,0.0
2019-08-19,1.0,-0.0,-0.6285019961812186,-0.4055893074119077,-0.9944801249783024,-0.44301336573511546,0.0
2019-08-20,1.0,-0.0,-0.625056175891036,-0.4200228160542054,-0.9770802364572889,-0.4348186815086251,0.0
2019-08-21,1.0,-0.0,-0.6249741290100035,-0.4557088651259055,-0.9520524318730598,-0.4167644015177647,0.0
2019-08-22,1.0,-0.0,-0.6221724137931035,-0.46351724137931044,-0.950344827586207,-0.4122413793103449,0.0
2019-08-23,1.0,-0.0,-0.5965309734513276,-0.4586902654867257,-1.0019823008849558,-0.4826194690265487,0.0
2019-08-26,1.0,-0.0,-0.5957920792079208,-0.4593352192362093,-0.9994695898161245,-0.4814710042432815,0.0
2019-08-27,1.0,-0.0,-0.5844123505976095,-0.44991462720546394,-1.0112051792828687,-0.5116676152532726,0.0
