Date,IWF,IWM,KMX,MTUM,SPY,VLUE,VXX
2018-11-16,-0.11364152473641523,-0.7412165450121654,1.0,-0.0,-0.6625790754257908,-0.7266504460665044,0.0
2018-11-19,-0.12114508783344177,-0.7421275211450878,1.0,-0.0,-0.6619388418998048,-0.727878985035784,0.0
2018-11-20,-0.07272668372801191,-0.7358838964657098,1.0,-0.0,-0.6721306164760763,-0.7587223428034597,0.0
2018-11-21,-0.07457409193185471,-0.7303117968498876,1.0,-0.0,-0.6690453230472517,-0.7404693024750885,0.0
2018-11-23,-0.07447733788615792,-0.7378797152337082,1.0,-0.0,-0.6679444641303999,-0.7410366266146957,0.0
2018-11-26,-0.07393096342091705,-0.7401790314270994,1.0,-0.0,-0.666409067490984,-0.7394706336939721,0.0
2018-11-27,-0.06940164355418592,-0.7402092963533641,1.0,-0.0,-0.6635208012326655,-0.7369350282485875,0.0
2018-11-28,-0.07314013701714323,-0.729246405712264,1.0,-0.0,-0.6717056382876073,-0.7422726834132064,0.0
2018-11-29,-0.06191525369607562,-0.7214931187533927,1.0,-0.0,-0.667688475907654,-0.7420250981894817,0.0
2018-11-30,-0.061232312262433315,-0.7218194014118248,1.0,-0.0,-0.6678059219982752,-0.7433161912671287,0.0
2018-12-03,-0.059187843187332397,-0.7225130890052356,1.0,-0.0,-0.6677946622398161,-0.7429447069339803,0.0
2018-12-04,-0.04871672246134226,-0.7301769488283119,1.0,-0.0,-0.6658377172007014,-0.7435357882990595,0.0
2018-12-06,-0.039930285394167625,-0.6791572002116336,1.0,-0.0,-0.6684821511935515,-0.7246895521459028,0.0
2018-12-07,-0.04499174891801849,-0.6789550705233988,1.0,-0.0,-0.6688046828782265,-0.7208332035993399,0.0
2018-12-10,-0.029922720247295205,-0.6795672333848531,1.0,-0.0,-0.668160741885626,-0.7135394126738794,0.0
2018-12-11,-0.031034589348088157,-0.6792062069178696,1.0,-0.0,-0.6681400884053043,-0.7127136719112237,0.0
2018-12-12,-0.0341134224863794,-0.6798538880633977,1.0,-0.0,-0.6708766716196136,-0.7107478949975236,0.0
2018-12-13,-0.0338972566727492,-0.6762131568366684,1.0,-0.0,-0.6739244734481799,-0.7087805028917824,0.0
2018-12-14,-0.03390984189845611,-0.6785062343368089,1.0,-0.0,-0.6727514618978373,-0.7087961387333312,0.0
2018-12-17,-0.025451965200222127,-0.6777009933979146,1.0,-0.0,-0.6668414882458198,-0.7151230949589684,0.0
2018-12-18,-0.015332249854343626,-0.669191377142682,1.0,-0.0,-0.6642850571892919,-0.7176106221826991,0.0
2018-12-19,-0.012240014724829744,-0.6704705810172403,1.0,-0.0,-0.6663292226516964,-0.7186330449720841,0.0
2018-12-20,-0.013299420831673459,-0.6682499310513897,1.0,-0.0,-0.6657064934268991,-0.7170961909723286,0.0
2018-12-21,-0.009093128280239228,-0.6680397900646894,1.0,-0.0,-0.6668192359331137,-0.7074636885145856,0.0
2018-12-24,-0.0,-0.6399074787972244,1.0,-0.0,-0.6761757902852737,-0.7679568234387047,0.0
2018-12-26,-0.0,-0.6541417853314959,1.0,-0.0,-0.652151278517838,-0.7560557341907824,0.0
2018-12-27,-0.0,-0.6287822216912095,1.0,-0.0,-0.6092177185698499,-0.7489471011678964,0.0
2018-12-28,-0.0,-0.6293587294005255,1.0,-0.0,-0.6082517315500359,-0.7478206352997373,0.0
2018-12-31,-0.0,-0.6267925430210324,1.0,-0.0,-0.61065965583174,-0.7501493785850859,0.0
2019-01-02,-0.0,-0.6258058739255014,1.0,-0.0,-0.6082258834765998,-0.7506864851957975,0.0
2019-01-03,-0.0,-0.6252983293556086,1.0,-0.0,-0.6133949880668257,-0.7445704057279237,0.0
2019-01-04,-0.0,-0.6256233673711707,1.0,-0.0,-0.5976312039895512,-0.7451911659938256,0.0
2019-01-07,-0.0,-0.6028109750752418,1.0,-0.0,-0.5895158226923415,-0.729684714957777,0.0
2019-01-08,-0.0,-0.6185588235294117,1.0,-0.0,-0.5865294117647059,-0.7360882352941176,0.0
2019-01-09,-0.0,-0.6012626486119715,1.0,-0.0,-0.5929433283181402,-0.7559076024426941,0.0
2019-01-10,-0.0,-0.6007845681925437,1.0,-0.0,-0.5931748466257669,-0.755545068428504,0.0
2019-01-11,-0.0,-0.5956175887867048,1.0,-0.0,-0.59798326285596,-0.7634917349262204,0.0
2019-01-14,-0.0,-0.5962721893491124,1.0,-0.0,-0.6002958579881656,-0.7620118343195266,0.0
2019-01-15,-0.0,-0.5914045376458741,1.0,-0.0,-0.5996682660979801,-0.7708666548190274,0.0
2019-01-16,-0.0,-0.5894945666656797,1.0,-0.0,-0.5888135492849318,-0.7826666271873983,0.0
2019-01-17,-0.0,-0.5870389010598613,1.0,-0.0,-0.5903842737876723,-0.7830836639232637,0.0
2019-01-18,-0.0,-0.586816911458643,1.0,-0.0,-0.5954986026045074,-0.7908663852054469,0.0
2019-01-22,-0.0,-0.585597292315131,1.0,-0.0,-0.5653500951920462,-0.8710223323562298,0.0
2019-01-23,-0.0,-0.5633588251424393,1.0,-0.0,-0.5700313823466683,-0.9134395661314403,0.0
2019-01-24,-0.0,-0.5637649353816143,1.0,-0.0,-0.571476469153865,-0.9127956595952208,0.0
2019-01-25,-0.0,-0.501766455931573,1.0,-0.0,-0.5809780587579025,-1.0163009792983762,0.0
2019-01-28,-0.0,-0.4887640449438202,1.0,-0.0,-0.6020237134521075,-1.0130672294990377,0.0
2019-01-29,-0.0,-0.48366439740122485,1.0,-0.0,-0.601541857067363,-1.0233765426342132,0.0
2019-01-30,-0.0,-0.4823270654564605,1.0,-0.0,-0.5926396332207801,-1.0228307673244323,0.0
2019-01-31,-0.0,-0.49438585607940444,1.0,-0.0,-0.5647642679900744,-1.0425558312655085,0.0
2019-02-01,-0.0,-0.4928571428571429,1.0,-0.0,-0.5683540372670808,-1.0443788819875774,0.0
2019-02-04,-0.0,-0.492654138841435,1.0,-0.0,-0.5675415437179686,-1.045876688926852,0.0
2019-02-05,-0.0,-0.5145652309808089,1.0,-0.0,-0.5837031943489405,-1.0273176220541351,0.0
2019-02-06,-0.0,-0.5308117165197964,1.0,-0.0,-0.5704977038599975,-1.0015824748665756,0.0
2019-02-07,-0.0,-0.5356687700102577,1.0,-0.0,-0.5833825495011036,-0.989338223866215,0.0
2019-02-08,-0.0,-0.5376942200124301,1.0,-0.0,-0.5877874456183966,-0.9820385332504663,0.0
2019-02-11,-0.0,-0.5269075054500156,1.0,-0.0,-0.5970414201183432,-0.9903768296480847,0.0
2019-02-12,-0.0,-0.5316937673605694,1.0,-0.0,-0.6037264754533255,-0.9855809743765801,0.0
2019-02-13,-0.0,-0.548184880239521,1.0,-0.0,-0.5984281437125749,-0.9721494510978044,0.0
2019-02-14,-0.0,-0.5568178281303495,1.0,-0.0,-0.5922064178779295,-0.963428678141243,0.0
2019-02-15,-0.0,-0.5788785454092594,1.0,-0.0,-0.5808711354649897,-0.953641146984651,0.0
2019-02-19,-0.0,-0.5694189412094239,1.0,-0.0,-0.590333322959136,-0.9525069247766954,0.0
2019-02-20,-0.0,-0.5640491369926917,1.0,-0.0,-0.5955838905302442,-0.9503343181464781,0.0
2019-02-21,-0.0,-0.5808645425749954,1.0,-0.0,-0.5891559530463947,-0.9354077386497733,0.0
2019-02-22,-0.0,-0.5786464483251507,1.0,-0.0,-0.590796097197191,-0.9378845317258094,0.0
2019-02-25,-0.0,-0.5697699822102931,1.0,-0.0,-0.5999188539683531,-0.9513123810118288,0.0
2019-02-26,-0.0,-0.5736291204499298,1.0,-0.0,-0.6044055616309951,-0.9465083580690516,0.0
2019-02-27,-0.0,-0.558917596889502,1.0,-0.0,-0.627963125548727,-0.9487018688072244,0.0
2019-02-28,-0.0,-0.5543246296761236,1.0,-0.0,-0.6244350991714789,-0.9595782073813708,0.0
2019-03-01,-0.0,-0.557988184374309,1.0,-0.0,-0.6582946324203077,-0.9429753893785741,0.0
2019-03-04,-0.0,-0.5470428408947301,1.0,-0.0,-0.6580310880829014,-0.954284089473019,0.0
2019-03-05,-0.0,-0.5490208545269583,1.0,-0.0,-0.665278484231943,-0.9647444048830113,0.0
2019-03-06,-0.0,-0.5424241459454296,1.0,-0.0,-0.6806966156197268,-0.9606800598554556,0.0
2019-03-07,-0.0,-0.5114518386563177,1.0,-0.0,-0.7199071128642321,-0.9497073419010053,0.0
2019-03-08,-0.0,-0.5022637510837107,1.0,-0.0,-0.7443406222907234,-0.9643900716051762,0.0
2019-03-11,-0.0,-0.4980332238873899,1.0,-0.0,-0.7555020968108969,-0.9973017782256753,0.0
2019-03-12,-0.0,-0.4654119038234135,1.0,-0.0,-0.7753908816187097,-1.0439166995138616,0.0
2019-03-13,-0.0,-0.4725748185463825,1.0,-0.0,-0.7961753885924502,-1.045437974347927,0.0
2019-03-14,-0.0,-0.4715689193212265,1.0,-0.0,-0.797261089610003,-1.039065859548146,0.0
2019-03-15,-0.0,-0.4688825556733829,1.0,-0.0,-0.8003380169671263,-1.0446712619300107,0.0
2019-03-18,-0.0,-0.4793189784677016,1.0,-0.0,-0.8086796861959606,-1.0503421799365718,0.0
2019-03-19,-0.0,-0.4778820375335121,1.0,-0.0,-0.8101206434316355,-1.0632372654155495,0.0
2019-03-20,-0.0,-0.48035559699007796,1.0,-0.0,-0.8030898315242725,-1.046114403675834,0.0
2019-03-21,-0.0,-0.48268723496610905,1.0,-0.0,-0.8610638084744066,-0.9952586062973723,0.0
2019-03-22,-0.0,-0.4827377550677379,1.0,-0.0,-0.8800887484452212,-0.9988234107641106,0.0
2019-03-25,-0.0,-0.39093259097236027,1.0,-0.0,-0.923941141379996,-0.9992377543580566,0.0
2019-03-26,-0.0,-0.39436900295494537,1.0,-0.0,-0.9252963245791692,-1.0004980245028054,0.0
2019-03-27,-0.0,-0.39067897953760305,1.0,-0.0,-0.9280826468243425,-1.0030560722827533,0.0
2019-03-28,-0.0,-0.3918608139186081,1.0,-0.0,-0.9262073792620739,-1.0149651701496516,0.0
2019-03-29,-0.0,-0.38757573739929424,1.0,-0.0,-0.9224315866569013,-1.0191424196018377,0.0
2019-04-01,-0.0,-0.3658958517210944,1.0,-0.0,-1.0098499558693734,-1.1547043248014122,0.0
2019-04-02,-0.0,-0.38702840186519716,1.0,-0.0,-1.0419316094390279,-1.1036102868447082,0.0
2019-04-03,-0.0,-0.3863724762207843,1.0,-0.0,-1.0540292068880168,-1.095541176054595,0.0
2019-04-04,-0.0,-0.3879634224144042,1.0,-0.0,-1.0469270574891896,-1.1094846530091442,0.0
2019-04-05,-0.0,-0.38956620357244115,1.0,-0.0,-1.0456478593705698,-1.1088743975049615,0.0
2019-04-08,-0.0,-0.3826176303854876,1.0,-0.0,-1.0513038548752833,-1.1091978458049887,0.0
2019-04-09,-0.0,-0.36786551993745115,1.0,-0.0,-1.085151752079039,-1.10089558604023,0.0
2019-04-10,-0.0,-0.356444791925797,1.0,-0.0,-1.1123707310138955,-1.0849710366395395,0.0
2019-04-11,-0.0,-0.3506544316403471,1.0,-0.0,-1.1317043676198604,-1.07433489827856,0.0
2019-04-12,-0.0,-0.3536268969684046,1.0,-0.0,-1.1282297330916586,-1.0721825354515406,0.0
2019-04-15,-0.0,-0.35433939437070777,1.0,-0.0,-1.127139451304131,-1.0768601216951927,0.0
2019-04-16,-0.0,-0.34777663242455475,1.0,-0.0,-1.1287456012511996,-1.0780222514484767,0.0
2019-04-17,-0.0,-0.3341162236219352,1.0,-0.0,-1.1376463471050853,-1.086829650190385,0.0
2019-04-18,-0.0,-0.3170522707797772,1.0,-0.0,-1.1383176235361325,-1.115038560411311,0.0
2019-04-22,-0.0,-0.32339892665474057,1.0,-0.0,-1.139391771019678,-1.1149910554561715,0.0
2019-04-23,-0.0,-0.3393681348169881,1.0,-0.0,-1.1318115138287594,-1.1067658950230777,0.0
2019-04-24,-0.0,-0.3474412961244736,1.0,-0.0,-1.1181928484761972,-1.1029905074584254,0.0
2019-04-25,-0.0,-0.3493696203435837,1.0,-0.0,-1.1223615129111753,-1.0997892781885066,0.0
2019-04-26,-0.0,-0.33330954759526193,1.0,-0.0,-1.1246610532324819,-1.1098901098901102,0.0
2019-04-29,-0.0,-0.34198298663235405,1.0,-0.0,-1.129887768961327,-1.1023661448280795,0.0
2019-04-30,-0.0,-0.3445270077164904,1.0,-0.0,-1.1364318376679052,-1.0914904258359532,0.0
2019-05-01,-0.0,-0.33641986342998104,1.0,-0.0,-1.1486182117192807,-1.0900933109291766,0.0
2019-05-02,-0.0,-0.3301387498211987,1.0,-0.0,-1.1417536833071091,-1.104133886425404,0.0
2019-05-03,-0.0,-0.32453099874933,1.0,-0.0,-1.1448275862068966,-1.1039485438627836,0.0
2019-05-06,-0.0,-0.3020536223616657,1.0,-0.0,-1.1560182544209925,-1.1072447233314318,0.0
2019-05-07,-0.0,-0.30245503853839567,1.0,-0.0,-1.1563302883242936,-1.1095489580359692,0.0
2019-05-08,-0.0,-0.2989843943522417,1.0,-0.0,-1.130719416822959,-1.108956438656711,0.0
2019-05-09,-0.0,-0.297232335371673,1.0,-0.0,-1.1286628256335938,-1.108797850906649,0.0
2019-05-10,-0.0,-0.2959389248223942,1.0,-0.0,-1.1375605273389178,-1.1009436963206445,0.0
2019-05-13,-0.0,-0.2931887232388893,1.0,-0.0,-1.1356956122376882,-1.1039002331661134,0.0
2019-05-14,-0.0,-0.23387209140309323,1.0,-0.0,-1.1470321861502022,-1.1024453114114532,0.0
2019-05-15,-0.0,-0.23587866108786612,1.0,-0.0,-1.1622733612273362,-1.0885983263598327,0.0
2019-05-16,-0.0,-0.24163256741160422,1.0,-0.0,-1.159479592907355,-1.0962473332633862,0.0
2019-05-17,-0.0,-0.23724659500717765,1.0,-0.0,-1.1496446202864046,-1.1144217639438396,0.0
2019-05-20,-0.0,-0.2188821699465203,1.0,-0.0,-1.1583417805585654,-1.1182145478695515,0.0
2019-05-21,-0.0,-0.21958550309299968,1.0,-0.0,-1.1557334078915178,-1.1195959878376962,0.0
2019-05-22,-0.0,-0.2144378863549052,1.0,-0.0,-1.1603743931826913,-1.1176614395976672,0.0
2019-05-23,-0.0,-0.21667829727843685,1.0,-0.0,-1.1754361479413817,-1.0971039776692253,0.0
2019-05-24,-0.0,-0.19751626256652866,1.0,-0.0,-1.177722892823599,-1.1033847010122797,0.0
2019-05-28,-0.0,-0.18882238307349666,1.0,-0.0,-1.1827672605790647,-1.1083658129175946,0.0
2019-05-29,-0.0,-0.1972363989862167,1.0,-0.0,-1.1856403846821513,-1.0889837864111376,0.0
2019-05-30,-0.0,-0.19124391938846422,1.0,-0.0,-1.1848505906879778,-1.0985753995830438,0.0
2019-05-31,-0.0,-0.18931329576288877,1.0,-0.0,-1.1957489737702636,-1.0937173867668546,0.0
2019-06-03,-0.0,-0.20355943353761988,1.0,-0.0,-1.2129081402998512,-1.0460164121740936,0.0
2019-06-04,-0.0,-0.2005474515782544,1.0,-0.0,-1.205779425522331,-1.0585218807387131,0.0
2019-06-05,-0.0,-0.19110593394545708,1.0,-0.0,-1.2353021789776621,-0.9996916541044265,0.0
2019-06-06,-0.0,-0.19960961577974112,1.0,-0.0,-1.2144373673036093,-1.0103760016437229,0.0
2019-06-07,-0.0,-0.21322901363217056,1.0,-0.0,-1.1998701698042298,-1.0034507499402099,0.0
2019-06-10,-0.0,-0.2597626687655143,1.0,-0.0,-0.8958043228189139,-0.871617121753345,0.0
2019-06-11,-0.0,-0.25315919946792426,1.0,-0.0,-0.8888082713586068,-0.8812201463208175,0.0
2019-06-12,-0.0,-0.2689265877807293,1.0,-0.0,-0.8836029944457859,-0.866064960154552,0.0
2019-06-13,-0.0,-0.28425061202284885,1.0,-0.0,-0.887780699368332,-0.8503339680236951,0.0
2019-06-14,-0.0,-0.27719933604949454,1.0,-0.007544892108042856,-0.9006790402897239,-0.8325033952014487,0.0
2019-06-17,-0.0,-0.2637981118373275,1.0,-0.00944081336238199,-0.9265008472524813,-0.8261619462599855,0.0
2019-06-18,-0.0,-0.2631865473022018,1.0,-0.00834744737478829,-0.9275949673360754,-0.8253084926203726,0.0
2019-06-19,-0.0,-0.24969052866761268,1.0,-0.02759578515141451,-0.9274176504332599,-0.8145587391685033,0.0
2019-06-20,-0.0,-0.24630823940690735,1.0,-0.026761497197275632,-0.9270688927731903,-0.8135434874329457,0.0
2019-06-21,-0.0,-0.25440236400916655,1.0,-0.024966831504040523,-0.917802436376794,-0.8181160294295019,0.0
2019-06-24,-0.0,-0.2206335172708149,1.0,-0.01688972897167769,-0.9496661687143684,-0.861528611932563,0.0
2019-06-25,-0.0,-0.24443898242595555,1.0,-0.007803858916062432,-0.9532382942116259,-0.8669349883249354,0.0
2019-06-26,-0.0,-0.24426189157590306,1.0,-0.0,-0.9341886653129039,-0.8982831825733801,0.0
2019-06-27,-0.0,-0.240195927420597,1.0,-0.0008009611533840608,-0.9340747358368503,-0.9055481962970949,0.0
2019-06-28,-0.0,-0.26434755720470005,1.0,-0.0,-0.9200680272108842,-0.907699443413729,0.0
2019-07-01,-0.0,-0.25784219797879904,1.0,-0.0,-0.9368297431776741,-0.895849429798807,0.0
2019-07-02,-0.0,-0.2612534732942266,1.0,-0.0,-0.929515282494597,-0.8966038900895338,0.0
2019-07-03,-0.0,-0.25756639901173567,1.0,-0.0,-0.9341260037059915,-0.8966337245213094,0.0
2019-07-05,-0.0,-0.24889588931097312,1.0,-0.00463263226165107,-0.9356990642082831,-0.8991939219864727,0.0
2019-07-08,-0.0,-0.2464014332489034,1.0,-0.007073577562241304,-0.9368938036696114,-0.8985296843145733,0.0
2019-07-09,-0.0,-0.24416522598172388,1.0,-0.0064522104223265,-0.9373919486292913,-0.89914176339837,0.0
2019-07-10,-0.0,-0.2012603750384261,1.0,-0.0,-0.9678450660928375,-0.9049800184445128,0.0
2019-07-11,-0.0,-0.19714672242036652,1.0,-0.00541138851309802,-0.972481859549871,-0.899643340302546,0.0
2019-07-12,-0.0,-0.18853165804385316,1.0,-0.006066765213106676,-0.9772419315102242,-0.9077358955407736,0.0
2019-07-15,-0.0,-0.19762894534257122,1.0,-0.01647421093148576,-0.9767205542725175,-0.88846805234796,0.0
2019-07-16,-0.0,-0.20106536933830094,1.0,-0.028296948609785388,-0.9723804538596545,-0.8772977799673616,0.0
2019-07-17,-0.0,-0.2044807525683872,1.0,-0.028468869909642282,-0.985177620992697,-0.8763151380121302,0.0
2019-07-18,-0.0,-0.20474383886986827,1.0,-0.033928626507510565,-0.9721168378520095,-0.873631288362481,0.0
2019-07-19,-0.0,-0.20514642283454837,1.0,-0.04157914246880019,-0.9640738910169281,-0.8782589892499691,0.0
2019-07-22,-0.0,-0.21523762406851987,1.0,-0.04851426981231254,-0.9679354379889304,-0.8603630067097493,0.0
2019-07-23,-0.0,-0.21564142194744976,1.0,-0.04726429675425038,-0.967017001545595,-0.8612982998454405,0.0
2019-07-24,-0.0,-0.2151072908292623,1.0,-0.04743058561622658,-0.9677199925793086,-0.8616968647579,0.0
2019-07-25,-0.0,-0.2243184634448575,1.0,-0.04411400247831475,-0.9583643122676582,-0.871096654275093,0.0
2019-07-26,-0.0,-0.21552845025075848,1.0,-0.048665717293046876,-0.9612717478793884,-0.870348585226921,0.0
2019-07-29,-0.0,-0.22414380908104756,1.0,-0.05036417170308384,-0.9615372694870603,-0.8633193863319387,0.0
2019-07-30,-0.0,-0.22287644488518393,1.0,-0.05327094115094983,-0.95825715082587,-0.8645449192723668,0.0
2019-07-31,-0.0,-0.17029031041849943,1.0,-0.05982154078170165,-1.0030790498931759,-0.9086967450043986,0.0
2019-08-01,-0.0,-0.18817845265733826,1.0,-0.05700570998305828,-0.9964861642718202,-0.8957143753529521,0.0
2019-08-02,-0.0,-0.18170123309591793,1.0,-0.056885569953876565,-0.9915597251419787,-0.9075334943992972,0.0
2019-08-05,-0.0,-0.1789665005797374,1.0,-0.05280310864592147,-0.9972109930744885,-0.90470370718561,0.0
2019-08-06,-0.0,-0.18396299151888976,1.0,-0.05276792598303778,-0.9540786430223595,-0.8932613723978412,0.0
2019-08-07,-0.0,-0.17942318358291737,1.0,-0.050471436494731,-0.956738768718802,-0.8946200776483638,0.0
2019-08-08,-0.0,-0.17977493160905247,1.0,-0.04255782143745337,-0.976063168366078,-0.9103145983586172,0.0
2019-08-09,-0.0,-0.1676717073321582,1.0,-0.03862448588304419,-0.9628289575408975,-0.9232767418127841,0.0
2019-08-12,-0.0,-0.16126440688440505,1.0,-0.050458857337082476,-0.9717269721595649,-0.9064672619967248,0.0
2019-08-13,-0.0,-0.1572617946345976,1.0,-0.04616096207215542,-0.9744989207523898,-0.9056737588652484,0.0
2019-08-14,-0.0,-0.16148762870754574,1.0,-0.044721069617335185,-0.9663439372982943,-0.9010603964960812,0.0
2019-08-15,-0.0,-0.18634686346863466,1.0,-0.0589498517935999,-0.9354546004476437,-0.8438388482245478,0.0
2019-08-16,-0.0,-0.18472012102874433,1.0,-0.06172465960665658,-0.9376399394856277,-0.8416036308623298,0.0
2019-08-19,-0.0,-0.16429195409223726,1.0,-0.06527698285989697,-0.9461397114197065,-0.8366418652287857,0.0
2019-08-20,-0.0,-0.1711360019218642,1.0,-0.06008828563706796,-0.9455872196030151,-0.8261013182787305,0.0
2019-08-21,-0.0,-0.16559146267936814,1.0,-0.061738815868805016,-0.9519775714457976,-0.835282768600024,0.0
2019-08-22,-0.0,-0.16804241730433211,1.0,-0.05949870458516599,-0.956709043803097,-0.8283123456046274,0.0
2019-08-23,-0.0,-0.16253501611494323,1.0,-0.06081508479171059,-0.9540046386939366,-0.8347841802463929,0.0
2019-08-26,-0.0,-0.15566037735849056,1.0,-0.05961905899211847,-0.9433962264150944,-0.8267255791736328,0.0
2019-08-27,-0.0,-0.15220178289257924,1.0,-0.05399361974896396,-0.9400435288154797,-0.8351867863212188,0.0
2019-08-28,-0.0,-0.15091077124884475,1.0,-0.053751900545568373,-0.9415377276928122,-0.8350475509048088,0.0
2019-08-29,-0.0,-0.14085389503833876,1.0,-0.05304770713369335,-0.9439090610734849,-0.8457797535578959,0.0
2019-08-30,-0.0,-0.13604692710814673,1.0,-0.05425202477370176,-0.9456288708909003,-0.8416210100047642,0.0
2019-09-03,-0.0,-0.13729227470367503,1.0,-0.056733575555423195,-0.9421049496694264,-0.8420096491750549,0.0
2019-09-04,-0.0,-0.12795112112943408,1.0,-0.07536481195871396,-0.9195930715387353,-0.84304187922648,0.0
2019-09-05,-0.0,-0.12665103440087858,1.0,-0.07640022557953162,-0.9200379923421687,-0.845062479593957,0.0
2019-09-06,-0.0,-0.12596302003081664,1.0,-0.07769349294773023,-0.9240251274149579,-0.8354569159653905,0.0
2019-09-09,-0.0,-0.13324835477559732,1.0,-0.07900041501156105,-0.9246754016719038,-0.8274441216576748,0.0
2019-09-10,-0.0,-0.1294745532818305,1.0,-0.11213658076310669,-0.9071769770596214,-0.79981718464351,0.0
2019-09-11,-0.0,-0.12572237292133506,1.0,-0.11714235169241656,-0.9085092581672367,-0.7971164052364664,0.0
2019-09-12,-0.0,-0.0660092395167022,1.0,-0.13776356313669746,-0.9382847666429757,-0.8193259891021086,0.0
