Date,CALM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.04184549356223176,-1.1127301675204209,-0.0,-0.6543333794822096,-0.6522912917070469,0.0
2018-11-08,1.0,-0.01236386053839304,-1.1133981779573943,-0.0,-0.6425440098636892,-0.6565518186177135,0.0
2018-11-09,1.0,-0.012740162334326517,-1.1130518168430426,-0.0,-0.6425220041782252,-0.6564608376999211,0.0
2018-11-12,1.0,-0.011552223547452717,-1.095109899471801,-0.0,-0.6484579996592265,-0.6525813596864883,0.0
2018-11-13,1.0,-0.0,-1.0909828308773828,-0.0,-0.6444842503717724,-0.6442814654589699,0.0
2018-11-14,1.0,-0.0,-1.091090380585412,-0.0,-0.6444940174406814,-0.6443588183600352,0.0
2018-11-15,1.0,-0.0,-1.0909336302594728,-0.0,-0.6444309478017343,-0.638829841077032,0.0
2018-11-16,1.0,-0.0,-1.079916585382261,-0.0,-0.6410480643099795,-0.6425280010763176,0.0
2018-11-19,1.0,-0.0,-1.0805290079418495,-0.0,-0.6417754744918562,-0.6428859873468838,0.0
2018-11-20,1.0,-0.0,-1.0613509259569338,-0.0,-0.6285790830849604,-0.6589196610964134,0.0
2018-11-21,1.0,-0.0,-1.0564593618501705,-0.0,-0.625492859746198,-0.6313906099864153,0.0
2018-11-23,1.0,-0.0,-1.038614328036628,-0.0,-0.6701791004578507,-0.6577565311069216,0.0
2018-11-26,1.0,-0.0,-1.0374831309041836,-0.0,-0.6745951417004048,-0.6617408906882591,0.0
2018-11-27,1.0,-0.0,-1.0420783760166699,-0.0,-0.6652550917523694,-0.6535927942461517,0.0
2018-11-28,1.0,-0.0,-1.0364168263895894,-0.0,-0.6696929957295135,-0.6564780254884158,0.0
2018-11-29,1.0,-0.0,-1.0140236607736275,-0.0,-0.6536288714608534,-0.6554565997607337,0.0
2018-11-30,1.0,-0.0,-1.015309348687057,-0.0,-0.6539754384797151,-0.6588012114354178,0.0
2018-12-03,1.0,-0.0,-1.0147978185687683,-0.0,-0.6528332003192339,-0.6577547220005321,0.0
2018-12-04,1.0,-0.0,-1.0190450910780053,-0.0,-0.6448787285576828,-0.6540031188825111,0.0
2018-12-06,1.0,-0.0,-0.9535010765127413,-0.0,-0.6390308171856421,-0.6209068414794819,0.0
2018-12-07,1.0,-0.0,-0.9583023564017197,-0.0,-0.642531596470246,-0.6315415198629473,0.0
2018-12-10,1.0,-0.0,-0.9542377211470909,-0.0,-0.6290477102893275,-0.610174362904771,0.0
2018-12-11,1.0,-0.0,-0.9537587021779396,-0.0,-0.6316663473206873,-0.6080347448425625,0.0
2018-12-12,1.0,-0.0,-0.9539690145344195,-0.0,-0.6330618112122665,-0.6073470691582814,0.0
2018-12-13,1.0,-0.0,-0.958111829885352,-0.0,-0.6336706590661628,-0.6106769999359508,0.0
2018-12-14,1.0,-0.0,-0.9404009623095427,-0.0,-0.6524137931034482,-0.614915797914996,0.0
2018-12-17,1.0,-0.0,-0.935999744637385,-0.0,-0.6348953013278855,-0.621105720122574,0.0
2018-12-18,1.0,-0.0,-0.9229235249430237,-0.0,-0.6242403140035452,-0.6181944796150924,0.0
2018-12-19,1.0,-0.0,-0.9236568677141409,-0.0,-0.6253801317790167,-0.6186961479979727,0.0
2018-12-20,1.0,-0.0,-0.9086070607501654,-0.0,-0.628822473467074,-0.6118791925172424,0.0
2018-12-21,1.0,-0.0,-0.9076927905589907,-0.0,-0.6262201437494115,-0.604720504692257,0.0
2018-12-24,1.0,-0.0,-0.8848488621859726,-0.0,-0.6125206238520685,-0.615664788469321,0.0
2018-12-26,1.0,-0.0,-0.8861924169445473,-0.0,-0.5961775966407312,-0.6051932814622699,0.0
2018-12-27,1.0,-0.0,-0.8424828076831871,-0.0,-0.5228242826654019,-0.5988854635997154,0.0
2018-12-28,1.0,-0.0,-0.8465526947349707,-0.0,-0.5207549405943528,-0.5955675387395929,0.0
2018-12-31,1.0,-0.0,-0.8452899516994103,-0.0,-0.5215574717752689,-0.596378937387027,0.0
2019-01-02,1.0,-0.0,-0.8444891796678411,-0.0,-0.5196719855531544,-0.5962580301370675,0.0
2019-01-03,1.0,-0.0,-0.8437527737507026,-0.0,-0.5256072664871742,-0.5893369626320305,0.0
2019-01-04,1.0,-0.0,-0.8456880841808241,-0.0,-0.5036447004879195,-0.5899124096173064,0.0
2019-01-07,1.0,-0.0,-0.8231473194953666,-0.0,-0.4918733219781172,-0.5718987268685586,0.0
2019-01-08,1.0,-0.0,-0.8024938242559699,-0.0,-0.5494647688507235,-0.5888718974238325,0.0
2019-01-09,1.0,-0.0,-0.7932947773243696,-0.0,-0.5486891935531222,-0.593752752253178,0.0
2019-01-10,1.0,-0.0,-0.7905175448890976,-0.0,-0.55102100692407,-0.5923600516371318,0.0
2019-01-11,1.0,-0.0,-0.7799582831458033,-0.0,-0.5548929169482064,-0.6029848115397044,0.0
2019-01-14,1.0,-0.0,-0.7789866792131032,-0.0,-0.5562384215014556,-0.6053459581850795,0.0
2019-01-15,1.0,-0.0,-0.7756538642789821,-0.0,-0.5553428369462771,-0.6143378887841658,0.0
2019-01-16,1.0,-0.0,-0.7777090148233283,-0.0,-0.5552706804585507,-0.6140040668375917,0.0
2019-01-17,1.0,-0.0,-0.7857860223311868,-0.0,-0.5546759614816565,-0.6133987121167366,0.0
2019-01-18,1.0,-0.0,-0.7821079813600071,-0.0,-0.5609806773322252,-0.6250630732243032,0.0
2019-01-22,1.0,-0.0,-0.8615741717661953,-0.0,-0.5534320079582793,-0.599493564043047,0.0
2019-01-23,1.0,-0.0,-0.830965050187447,-0.0,-0.5644878461724513,-0.6278570564759947,0.0
2019-01-24,1.0,-0.0,-0.8059103281189244,-0.0,-0.5809529506774743,-0.6041934615499656,0.0
2019-01-25,1.0,-0.0,-0.7939392082363035,-0.0,-0.6620909425174654,-0.6080708420149528,0.0
2019-01-28,1.0,-0.0,-0.768562449935301,-0.0,-0.7052498613592951,-0.6070922422823342,0.0
2019-01-29,1.0,-0.0,-0.7538475801965512,-0.0,-0.7065331602694852,-0.6300760244761728,0.0
2019-01-30,1.0,-0.0,-0.752480756746731,-0.0,-0.7054932146279638,-0.6332807814770163,0.0
2019-01-31,1.0,-0.0,-0.7579428853999258,-0.0,-0.6818209914698974,-0.6508530102608481,0.0
2019-02-01,1.0,-0.0,-0.7566119541653762,-0.0,-0.6860018581604211,-0.6543202229792505,0.0
2019-02-04,1.0,-0.0,-0.7561232715322131,-0.0,-0.6833881069014696,-0.6608792707881193,0.0
2019-02-05,1.0,-0.0,-0.7547825008526339,-0.0,-0.676030136731467,-0.6696741388397979,0.0
2019-02-06,1.0,-0.0,-0.745148650329643,-0.0,-0.6914106232118422,-0.673280258738649,0.0
2019-02-07,1.0,-0.0,-0.7414361206092633,-0.0,-0.6905191171899285,-0.676530929437364,0.0
2019-02-08,1.0,-0.0,-0.7452266932023136,-0.0,-0.6999502456620438,-0.6644691834069284,0.0
2019-02-11,1.0,-0.0,-0.7304222978245264,-0.0,-0.7001779081744124,-0.6905958363244795,0.0
2019-02-12,1.0,-0.0,-0.7343539651231958,-0.0,-0.7083059390751698,-0.6881124573432266,0.0
2019-02-13,1.0,-0.0,-0.740178431679449,-0.0,-0.7059946783534199,-0.6842072311785882,0.0
2019-02-14,1.0,-0.0,-0.717850408548083,-0.0,-0.7360150848522942,-0.6888434946574482,0.0
2019-02-15,1.0,-0.0,-0.7093678215173541,-0.0,-0.7427231819755183,-0.6946411152018628,0.0
2019-02-19,1.0,-0.0,-0.6961730763183548,-0.0,-0.7556051696487531,-0.6927455111474482,0.0
2019-02-20,1.0,-0.0,-0.6922448466566113,-0.0,-0.758515585721468,-0.6915221216691804,0.0
2019-02-21,1.0,-0.0,-0.6977248444472378,-0.0,-0.7570548677015901,-0.6877003331028848,0.0
2019-02-22,1.0,-0.0,-0.6883932778388566,-0.0,-0.7749018376001255,-0.6779016805402858,0.0
2019-02-25,1.0,-0.0,-0.6801744847641927,-0.0,-0.7895119484132002,-0.6912694398786193,0.0
2019-02-26,1.0,-0.0,-0.6831275720164609,-0.0,-0.7960430515986072,-0.6863880974992086,0.0
2019-02-27,1.0,-0.0,-0.6869851729818781,-0.0,-0.8023381067038398,-0.6788113040172349,0.0
2019-02-28,1.0,-0.0,-0.6908122165487933,-0.0,-0.805841869905807,-0.6747962322793442,0.0
2019-03-01,1.0,-0.0,-0.6887755102040816,-0.0,-0.8138230447458485,-0.6663392064900494,0.0
2019-03-04,1.0,-0.0,-0.6763833680358383,-0.0,-0.8188529244747303,-0.6595053315666605,0.0
2019-03-05,1.0,-0.0,-0.6623881635104804,-0.0,-0.8373114982137776,-0.6617242578483133,0.0
2019-03-06,1.0,-0.0,-0.6591972187104931,-0.0,-0.8418141592920353,-0.6595448798988622,0.0
2019-03-07,1.0,-0.0,-0.6316138192143871,-0.0,-0.8754062154914024,-0.6480201924593784,0.0
2019-03-08,1.0,-0.0,-0.6215388541533751,-0.0,-0.9166772999872401,-0.6518119178256987,0.0
2019-03-11,1.0,-0.0,-0.6126545688132327,-0.0,-0.9039344788822868,-0.695262566243777,0.0
2019-03-12,1.0,-0.0,-0.5900343419944275,-0.0,-0.9226009201062659,-0.7271755329488758,0.0
2019-03-13,1.0,-0.0,-0.6059171211181138,-0.0,-0.9286157463344545,-0.730986513404957,0.0
2019-03-14,1.0,-0.0,-0.6062297972377314,-0.0,-0.9278414470891696,-0.7310216475658733,0.0
2019-03-15,1.0,-0.0,-0.5741020126472571,-0.0,-0.894392193368215,-0.7414695213944084,0.0
2019-03-18,1.0,-0.0,-0.5909385953524601,-0.0,-0.9017266000259638,-0.7528235752304296,0.0
2019-03-19,1.0,-0.0,-0.5811205691779951,-0.0,-0.8825117520010163,-0.7125841697370092,0.0
2019-03-20,1.0,-0.0,-0.5779357639435024,-0.0,-0.8731322155462581,-0.6946742583912674,0.0
2019-03-21,1.0,-0.0,-0.581840951784596,-0.0,-0.8819974953036944,-0.667031934877896,0.0
2019-03-22,1.0,-0.0,-0.5765381822773621,-0.0,-0.9140385768854374,-0.6662878429144174,0.0
2019-03-25,1.0,-0.0,-0.4972539474505398,-0.0,-0.9543780815078324,-0.6688822317917993,0.0
2019-03-26,1.0,-0.0,-0.5111334127830397,-0.0,-0.9445838298939975,-0.6804553722636895,0.0
2019-03-27,1.0,-0.0,-0.49214200738839153,-0.0,-0.9561705591384385,-0.6823617807275687,0.0
2019-03-28,1.0,-0.0,-0.4899796142386702,-0.0,-0.9513250744864356,-0.6949662850870315,0.0
2019-03-29,1.0,-0.0,-0.4998444306160547,-0.0,-0.9308027380211573,-0.6807405102675793,0.0
2019-04-01,1.0,-0.0,-0.5130028063610852,-0.0,-0.9358902400997818,-0.6692859370127846,0.0
2019-04-02,1.0,-0.0,-0.5370306362922231,-0.0,-0.9866457187745484,-0.6185074626865672,0.0
2019-04-03,1.0,-0.0,-0.5399493510604622,-0.0,-0.9813548591326369,-0.6442545109211776,0.0
2019-04-04,1.0,-0.0,-0.5374738443979455,-0.0,-0.9913765772620633,-0.6415255849343733,0.0
2019-04-05,1.0,-0.0,-0.5233147491130259,-0.0,-0.9924607197161683,-0.6519893563101875,0.0
2019-04-08,1.0,-0.0,-0.5194821637704554,-0.0,-0.9954420282974077,-0.6503339347323774,0.0
2019-04-09,1.0,-0.0,-0.5050720259484212,-0.0,-1.0297961649759912,-0.6450853817534263,0.0
2019-04-10,1.0,-0.0,-0.49717352642276424,-0.0,-1.0421747967479675,-0.6364329268292683,0.0
2019-04-11,1.0,-0.0,-0.4989178178114456,-0.0,-1.0564962760201158,-0.6274746960341205,0.0
2019-04-12,1.0,-0.0,-0.49858275741265645,-0.0,-1.0631230293958407,-0.6231090162107074,0.0
2019-04-15,1.0,-0.0,-0.504016385573015,-0.0,-1.0565174256728644,-0.6398054213204467,0.0
2019-04-16,1.0,-0.0,-0.5138093419880362,-0.0,-1.0465826651393662,-0.6214840269823088,0.0
2019-04-17,1.0,-0.0,-0.5213289711908013,-0.0,-1.0445002064606297,-0.6104564368071658,0.0
2019-04-18,1.0,-0.0,-0.5179392824287028,-0.0,-1.0433651619452464,-0.6109824572534339,0.0
2019-04-22,1.0,-0.0,-0.5253961674584702,-0.0,-1.047731403245863,-0.6153748047061824,0.0
2019-04-23,1.0,-0.0,-0.518064228367529,-0.0,-1.0403020262520708,-0.627564674397859,0.0
2019-04-24,1.0,-0.0,-0.5003810733566211,-0.0,-1.0420768497935853,-0.63315338202604,0.0
2019-04-25,1.0,-0.0,-0.5126495453820386,-0.0,-1.0577444568511725,-0.6199393842718136,0.0
2019-04-26,1.0,-0.0,-0.5072941327020282,-0.0,-1.058864930577772,-0.6330539381918229,0.0
2019-04-29,1.0,-0.0,-0.5068471235681833,-0.0,-1.059544378319575,-0.6331989505343316,0.0
2019-04-30,1.0,-0.0,-0.4970788238674457,-0.0,-1.053187753408039,-0.6422756440953932,0.0
2019-05-01,1.0,-0.0,-0.4920335898336472,-0.0,-1.0681375522845555,-0.6327788243558223,0.0
2019-05-02,1.0,-0.0,-0.48742851666080955,-0.0,-1.0606689882112392,-0.6466886041979489,0.0
2019-05-03,1.0,-0.0,-0.4948222960879571,-0.0,-1.0568588596266941,-0.6444323702377909,0.0
2019-05-06,1.0,-0.0,-0.4862312135039407,-0.0,-1.05912760458215,-0.6455853728581001,0.0
2019-05-07,1.0,-0.0,-0.4940575079872204,-0.0,-1.0557188498402557,-0.6451437699680511,0.0
2019-05-08,1.0,-0.0,-0.4937002126376591,-0.0,-1.0281506871052717,-0.6518772414230855,0.0
2019-05-09,1.0,-0.0,-0.49214410411045867,-0.0,-1.034883351848913,-0.647103634343755,0.0
2019-05-10,1.0,-0.0,-0.49325931800158607,-0.0,-1.033338620142744,-0.6454877081681206,0.0
2019-05-13,1.0,-0.0,-0.49123252858958066,-0.0,-1.0385006353240152,-0.6468869123252858,0.0
2019-05-14,1.0,-0.0,-0.4103873183952602,-0.0,-1.0829787904572816,-0.6580946077967919,0.0
2019-05-15,1.0,-0.0,-0.40601838597830586,-0.0,-1.1289881350001592,-0.6459267741832873,0.0
2019-05-16,1.0,-0.0,-0.40795544948289586,-0.0,-1.127700875099443,-0.6465234685759745,0.0
2019-05-17,1.0,-0.0,-0.3888063710773315,-0.0,-1.107037891476788,-0.6644123502828431,0.0
2019-05-20,1.0,-0.0,-0.3848701851793432,-0.0,-1.1055553802959084,-0.6642480835357583,0.0
2019-05-21,1.0,-0.0,-0.351864140926641,-0.0,-1.0559543918918919,-0.6086208976833978,0.0
2019-05-22,1.0,-0.0,-0.332751302044134,-0.0,-1.0737875184393533,-0.6039678477887828,0.0
2019-05-23,1.0,-0.0,-0.3369052330360133,-0.0,-1.0650552528235258,-0.6422722152881366,0.0
2019-05-24,1.0,-0.0,-0.32861473173689,-0.0,-1.0617459836314034,-0.6408911791451954,0.0
2019-05-28,1.0,-0.0,-0.3314846804254933,-0.0,-1.0607934054611026,-0.6383004515562021,0.0
2019-05-29,1.0,-0.0,-0.34485778126698474,-0.0,-1.0616885077601304,-0.6129597197898424,0.0
2019-05-30,1.0,-0.0,-0.3499135079360262,-0.0,-1.0738672574428696,-0.6110284968589723,0.0
2019-05-31,1.0,-0.0,-0.3539349741719842,-0.0,-1.0660589486478274,-0.6185961713764814,0.0
2019-06-03,1.0,-0.0,-0.35986221899927484,-0.0,-1.0723350253807107,-0.5893159294174523,0.0
2019-06-04,1.0,-0.0,-0.3590503553606533,-0.0,-1.0626039618932406,-0.6026916679268108,0.0
2019-06-05,1.0,-0.0,-0.35589715929521754,-0.0,-1.0639757880858205,-0.5766510847416996,0.0
2019-06-06,1.0,-0.0,-0.35013754335605785,-0.0,-1.0556452577442887,-0.584290156679823,0.0
2019-06-07,1.0,-0.0,-0.34712106225459344,-0.0,-1.0603363006923838,-0.5899049845637383,0.0
2019-06-10,1.0,-0.0,-0.3512114866886031,-0.0,-1.0499850433742148,-0.590128626981753,0.0
2019-06-11,1.0,-0.0,-0.35357572115384617,-0.0,-1.0586538461538462,-0.5925781250000001,0.0
2019-06-12,1.0,-0.0,-0.3396591906534701,-0.0,-1.0699173703804594,-0.6171494294621508,0.0
2019-06-13,1.0,-0.0,-0.3552180897820618,-0.0,-1.0629565639113698,-0.6129550483465188,0.0
2019-06-14,1.0,-0.0,-0.35851761980918767,-0.0,-0.9507527711906469,-0.44816081177962835,0.0
2019-06-17,1.0,-0.0,-0.35814734292869527,-0.0,-0.9546742989239617,-0.4392217299171643,0.0
2019-06-18,1.0,-0.0,-0.356985698569857,-0.0,-0.9547029702970298,-0.4385863586358636,0.0
2019-06-19,1.0,-0.0,-0.36228743828853543,-0.0,-0.9611903455842019,-0.4192265496434449,0.0
2019-06-20,1.0,-0.0,-0.3659333717832523,-0.0,-0.9602043338551537,-0.4202850786850128,0.0
2019-06-21,1.0,-0.0,-0.37127423291014283,-0.0,-0.9449669582385039,-0.4258137047903699,0.0
2019-06-24,1.0,-0.0,-0.37191603934282097,-0.0,-0.944090334633771,-0.4314248035606352,0.0
2019-06-25,1.0,-0.0,-0.3544950299302542,-0.0,-0.955214454390686,-0.4361854028227799,0.0
2019-06-26,1.0,-0.0,-0.3522877254729433,-0.0,-0.931148262208535,-0.4662065552133744,0.0
2019-06-27,1.0,-0.0,-0.34342155945633634,-0.0,-0.9358663952016728,-0.4720464425246244,0.0
2019-06-28,1.0,-0.0,-0.3564184533980047,-0.0,-0.9260596373256903,-0.4733781623766742,0.0
2019-07-01,1.0,-0.0,-0.3498155387919168,-0.0,-0.9373657838224767,-0.4659710368371786,0.0
2019-07-02,1.0,-0.0,-0.35221525945470533,-0.0,-0.9298592788038699,-0.4663863236587511,0.0
2019-07-03,1.0,-0.0,-0.3476327706875257,-0.0,-0.9319061342116097,-0.4650747907232057,0.0
2019-07-05,1.0,-0.0,-0.33419439940641404,-0.0,-0.9443787957899366,-0.4695100167633076,0.0
2019-07-08,1.0,-0.0,-0.3350726388927031,-0.0,-0.9396644055694395,-0.4715348913849449,0.0
2019-07-09,1.0,-0.0,-0.3375339013231789,-0.0,-0.9326630687888665,-0.4693038928307262,0.0
2019-07-10,1.0,-0.0,-0.33052369766477824,-0.0,-0.9443139422412602,-0.4887384275252176,0.0
2019-07-11,1.0,-0.0,-0.33297213192186936,-0.0,-0.9515434414159095,-0.49395682253896805,0.0
2019-07-12,1.0,-0.0,-0.3447969084489422,-0.0,-0.9479829853484946,-0.4873919208207067,0.0
2019-07-15,1.0,-0.0,-0.3641138220419052,-0.0,-0.94689601511699,-0.4678486077919191,0.0
2019-07-16,1.0,-0.0,-0.35932241105949764,-0.0,-0.9509610302912298,-0.47128035381491473,0.0
2019-07-17,1.0,-0.0,-0.3642636543223617,-0.0,-0.9478311677471412,-0.4702150747057678,0.0
2019-07-18,1.0,-0.0,-0.3644074867202492,-0.0,-0.9461857218344134,-0.47050643824568233,0.0
2019-07-19,1.0,-0.0,-0.3684605757196495,-0.0,-0.9462105409539703,-0.4665832290362954,0.0
2019-07-22,1.0,-0.0,-0.3749861219051849,-0.0,-0.9343288553347396,-0.466303985788831,0.0
2019-07-23,1.0,-0.0,-0.37288557902605135,-0.0,-0.9263309432186264,-0.4692284266770023,0.0
2019-07-24,1.0,-0.0,-0.3737964521201754,-0.0,-0.9197726708417249,-0.4653074737219632,0.0
2019-07-25,1.0,-0.0,-0.3546455476144485,-0.0,-0.952123402963658,-0.45268909186235823,0.0
2019-07-26,1.0,-0.0,-0.348797440423654,-0.0,-0.9550143424536629,-0.4543799646954987,0.0
2019-07-29,1.0,-0.0,-0.3245337787879618,-0.0,-0.9438069940027932,-0.4701098118684448,0.0
2019-07-30,1.0,-0.0,-0.322181120701466,-0.0,-0.9422934648581996,-0.4756541992053706,0.0
2019-07-31,1.0,-0.0,-0.35754281500095597,-0.0,-0.9237933954276037,-0.4500833082953211,0.0
2019-08-01,1.0,-0.0,-0.3635743705845449,-0.0,-0.9193693570824583,-0.44475055235809174,0.0
2019-08-02,1.0,-0.0,-0.3560176605254551,-0.0,-0.9341545841055271,-0.4352447399978197,0.0
2019-08-05,1.0,-0.0,-0.35120409719952056,-0.0,-0.9360084995096436,-0.4369619701427481,0.0
2019-08-06,1.0,-0.0,-0.3542486125330028,-0.0,-0.9022307236381271,-0.4376582790021014,0.0
2019-08-07,1.0,-0.0,-0.3577032618625396,-0.0,-0.8855392551990972,-0.4436294266215272,0.0
2019-08-08,1.0,-0.0,-0.3581495427649274,-0.0,-0.8891070467993544,-0.44236148466917696,0.0
2019-08-09,1.0,-0.0,-0.3518121955136784,-0.0,-0.8759569570105464,-0.4490336741795599,0.0
2019-08-12,1.0,-0.0,-0.3464085583290881,-0.0,-0.9082499932970479,-0.4265222403946698,0.0
2019-08-13,1.0,-0.0,-0.3321789872658359,-0.0,-0.9458457175578764,-0.44874976140484824,0.0
2019-08-14,1.0,-0.0,-0.3408710217755444,-0.0,-0.9180310152915112,-0.442805424974334,0.0
2019-08-15,1.0,-0.0,-0.36592364302983604,-0.0,-0.901830548101703,-0.3890911023140891,0.0
2019-08-16,1.0,-0.0,-0.36157019294743853,-0.0,-0.913346640053227,-0.38642714570858283,0.0
2019-08-19,1.0,-0.0,-0.35398958776030603,-0.0,-0.9124256268593285,-0.38976838079048026,0.0
2019-08-20,1.0,-0.0,-0.35977322100355,-0.0,-0.9111958883060457,-0.3783182323954856,0.0
2019-08-21,1.0,-0.0,-0.35583441895089457,-0.0,-0.9180336585754925,-0.38478717464706347,0.0
2019-08-22,1.0,-0.0,-0.35791797436033834,-0.0,-0.923107612107027,-0.3786903558699931,0.0
2019-08-23,1.0,-0.0,-0.3519031141868512,-0.0,-0.9223848815544318,-0.38741016768698433,0.0
2019-08-26,1.0,-0.0,-0.34700647675214574,-0.0,-0.9051919330209047,-0.3806276657364015,0.0
2019-08-27,1.0,-0.0,-0.3456582338400042,-0.0,-0.9019881133960975,-0.3821069794351234,0.0
2019-08-28,1.0,-0.0,-0.3506803345305823,-0.0,-0.8962850326403272,-0.3747476601211232,0.0
2019-08-29,1.0,-0.0,-0.3181544738838176,-0.0,-0.9239138963722439,-0.3734993330369053,0.0
2019-08-30,1.0,-0.0,-0.3133490073145246,-0.0,-0.9270637408568443,-0.37191745036572627,0.0
2019-09-03,1.0,-0.0,-0.32264131229756554,-0.0,-0.9264183470901681,-0.36302371747988715,0.0
2019-09-04,1.0,-0.0,-0.3167893116225666,-0.0,-0.9275350973331246,-0.3651166431814623,0.0
2019-09-05,1.0,-0.0,-0.30874331134084887,-0.0,-0.9215283910852511,-0.36729180736661643,0.0
2019-09-06,1.0,-0.0,-0.3088858278971853,-0.0,-0.9203680120591522,-0.36967539049302184,0.0
2019-09-09,1.0,-0.0,-0.2891059628594562,-0.0,-0.9294016245723091,-0.39334499960822217,0.0
2019-09-10,1.0,-0.0,-0.29354509537141216,-0.0,-0.9076113974724614,-0.415369318925142,0.0
2019-09-11,1.0,-0.0,-0.2889028442839574,-0.0,-0.9228615537587984,-0.40484601093754086,0.0
2019-09-12,1.0,-0.0,-0.2999737876802097,-0.0,-0.9169331585845347,-0.4043250327653997,0.0
2019-09-13,1.0,-0.0,-0.29730013106159897,-0.0,-0.9239580602883356,-0.4,0.0
2019-09-16,1.0,-0.0,-0.2935374149659864,-0.0,-0.9237833594976452,-0.39911041339612774,0.0
2019-09-17,1.0,-0.0,-0.1817653744159616,-0.0,-0.9069326935219092,-0.43689859830786715,0.0
2019-09-18,1.0,-0.0,-0.14851808166235853,-0.0,-0.9047356137224886,-0.4563204256280272,0.0
2019-09-19,1.0,-0.0,-0.1525338178881486,-0.0,-0.9042751867555018,-0.4669139915202908,0.0
2019-09-20,1.0,-0.0,-0.16477660192458266,-0.0,-0.9003359179652969,-0.46061172429469854,0.0
2019-09-23,1.0,-0.0,-0.1683463413402036,-0.0,-0.8946225152181052,-0.46285772018893184,0.0
