Date,IWF,IWM,KFRC,MTUM,SPY,VLUE,VXX
2018-11-07,-0.17263432490427905,-1.527958934657298,1.0,-0.0,-0.7839861993520427,-0.7229351621996887,0.0
2018-11-08,-0.1373381624411973,-1.5295366554265017,1.0,-0.0,-0.7694517297364806,-0.7266974730444195,0.0
2018-11-09,-0.1412984407006396,-1.534216796956649,1.0,-0.0,-0.7727101709794741,-0.732201831027131,0.0
2018-11-12,-0.13958133921511506,-1.5214532439968373,1.0,-0.0,-0.7733571933913188,-0.7272878605018935,0.0
2018-11-13,-0.09862877911779282,-1.527094002973732,1.0,-0.0,-0.7801916405088386,-0.7242689575417148,0.0
2018-11-14,-0.09855024575606129,-1.5271983809012435,1.0,-0.0,-0.7802238651852464,-0.7243401759530792,0.0
2018-11-15,-0.09698569131169849,-1.5292977609170755,1.0,-0.0,-0.7835140818935302,-0.7137437631437878,0.0
2018-11-16,-0.09206793042477077,-1.5162218841235249,1.0,-0.0,-0.7822690077717012,-0.7214523623504256,0.0
2018-11-19,-0.10100259933160044,-1.5179683954284773,1.0,-0.0,-0.7828114040516566,-0.7241407764987415,0.0
2018-11-20,-0.04016245487364621,-1.512717426977355,1.0,-0.0,-0.7921726288152281,-0.7573022645224811,0.0
2018-11-21,-0.04514636027769883,-1.5073281636961553,1.0,-0.0,-0.7866509682919897,-0.7207989931387276,0.0
2018-11-23,-0.04591919519714425,-1.5025555735842935,1.0,-0.0,-0.7874006165828331,-0.7205906214505923,0.0
2018-11-26,-0.0457089552238806,-1.5030418559377028,1.0,-0.0,-0.7869078520441272,-0.7201492537313433,0.0
2018-11-27,-0.029008994408880964,-1.5185155173810874,1.0,-0.0,-0.7863220160440807,-0.7176890041325662,0.0
2018-11-28,-0.03312360462756241,-1.5071240105540897,1.0,-0.0,-0.7952100669778769,-0.7238075908260604,0.0
2018-11-29,-0.012389238603103323,-1.489836012990658,1.0,-0.0,-0.7855739545326972,-0.7216631249749409,0.0
2018-11-30,-0.010992550835514394,-1.4949063821220052,1.0,-0.0,-0.789249043688343,-0.7314274209784579,0.0
2018-12-03,-0.011033260852057662,-1.4949665780784407,1.0,-0.0,-0.7892808246758476,-0.7314568736409761,0.0
