Date,IWF,IWM,MTUM,SPY,TKC,VLUE,VXX
2018-10-29,-0.4735823882588392,-1.7992661774516343,-0.0,-1.7160773849232822,1.0,-1.682254836557705,0.0
2018-10-30,-0.4413931681178835,-1.8099799062290693,-0.0,-1.7269256530475554,1.0,-1.719557937039518,0.0
2018-10-31,-0.4582609857085615,-1.7643248297048215,-0.0,-1.7369440363296378,1.0,-1.7187124348871374,0.0
2018-11-01,-0.40473460578674036,-1.8389424698185741,-0.0,-1.7583462602009845,1.0,-1.74236190733122,0.0
2018-11-02,-0.40691861627674464,-1.7898420315936812,-0.0,-1.7480503899220157,1.0,-1.720522562154236,0.0
2018-11-05,-0.39851881505204156,-1.8187216439818519,-0.0,-1.752268481451828,1.0,-1.7024953295970109,0.0
2018-11-06,-0.39881190762248026,-1.8180483246562542,-0.0,-1.7535042050460552,1.0,-1.7043118408757174,0.0
2018-11-07,-0.3976209569633788,-1.8237770649558942,-0.0,-1.754009623095429,1.0,-1.7072975140336808,0.0
2018-11-08,-0.3237577124659988,-1.8381874875605386,-0.0,-1.7399986731241293,1.0,-1.732435480660784,0.0
2018-11-09,-0.32863037401836814,-1.8443364834287235,-0.0,-1.743977106348995,1.0,-1.7381871422867032,0.0
2018-11-12,-0.3252430394815158,-1.8029892202896631,-0.0,-1.7557701210237417,1.0,-1.729382977316315,0.0
2018-11-13,-0.25999087293826195,-1.7858400156463916,-0.0,-1.7552643588239127,1.0,-1.7181693721885392,0.0
2018-11-14,-0.26644844517184946,-1.7914893617021277,-0.0,-1.7646481178396074,1.0,-1.7241243862520457,0.0
2018-11-15,-0.2667060910703726,-1.8071489585386689,-0.0,-1.7866482686116039,1.0,-1.7102306327616796,0.0
2018-11-16,-0.2605146290491118,-1.78487460815047,-0.0,-1.77573145245559,1.0,-1.7097048066875653,0.0
2018-11-19,-0.2598954931417374,-1.7853690398432398,-0.0,-1.7762900065316787,1.0,-1.7101241018941866,0.0
2018-11-20,-0.14688601645123384,-1.7805849327588457,-0.0,-1.811071941506724,1.0,-1.7897897897897899,0.0
2018-11-21,-0.14425051334702257,-1.749550821355236,-0.0,-1.7851001026694044,1.0,-1.7378721765913758,0.0
2018-11-23,-0.14657225619568717,-1.762278725458642,-0.0,-1.7867396202124235,1.0,-1.7414869649179274,0.0
2018-11-26,-0.14682591198234454,-1.8002077112813188,-0.0,-1.796183305205764,1.0,-1.7477606127482799,0.0
2018-11-27,-0.12728090465176048,-1.7925983037779494,-0.0,-1.7762143407864301,1.0,-1.7289899768696992,0.0
2018-11-28,-0.13668367676506687,-1.7781797041534786,-0.0,-1.7989147987856082,1.0,-1.7457528583424844,0.0
2018-11-29,-0.06431297709923664,-1.7478371501272265,-0.0,-1.7913486005089059,1.0,-1.757824427480916,0.0
2018-11-30,-0.06475232395262957,-1.751050553928435,-0.0,-1.7967655672991214,1.0,-1.7543613905513815,0.0
2018-12-03,-0.058943608063281444,-1.7590584332737942,-0.0,-1.802692013268691,1.0,-1.75848430722123,0.0
2018-12-04,-0.037355224640448007,-1.7713503881888761,-0.0,-1.7974417716685755,1.0,-1.7576046837215222,0.0
2018-12-06,-0.004723837209302326,-1.6151283914728682,-0.0,-1.7611434108527133,1.0,-1.6752059108527135,0.0
2018-12-07,-0.012426501788203917,-1.6159301691216583,-0.0,-1.7632902952051888,1.0,-1.670121840334606,0.0
2018-12-10,-0.0,-1.6149239429871842,-0.0,-1.749071745119176,1.0,-1.6247454785004192,0.0
2018-12-11,-0.0,-1.6145508982035925,-0.0,-1.75,1.0,-1.6234730538922157,0.0
2018-12-12,-0.0,-1.6157579388855605,-0.0,-1.7499101258238465,1.0,-1.6259436788496107,0.0
2018-12-13,-0.0,-1.6223049666686684,-0.0,-1.752267131103237,1.0,-1.6310131523632214,0.0
2018-12-14,-0.0,-1.6042716582673389,-0.0,-1.763558915286777,1.0,-1.6316894648428126,0.0
2018-12-17,-0.0,-1.5893878037160551,-0.0,-1.7302882324916624,1.0,-1.6356002858504048,0.0
2018-12-18,-0.0,-1.5602013621557596,-0.0,-1.719277465205804,1.0,-1.6428782943440923,0.0
2018-12-19,-0.0,-1.5736188998926144,-0.0,-1.7347571888796087,1.0,-1.6575587638706597,0.0
2018-12-20,-0.0,-1.5413564929693964,-0.0,-1.7287604868250028,1.0,-1.6379534444050572,0.0
2018-12-21,-0.0,-1.562963402337031,-0.0,-1.7606619609704015,1.0,-1.607983866184234,0.0
2018-12-24,-0.0,-1.5056080803335488,-0.0,-1.7326325679722825,1.0,-1.6340947794938048,0.0
2018-12-26,-0.0,-1.529630706600756,-0.0,-1.6815353300378018,1.0,-1.604536202384414,0.0
2018-12-27,-0.0,-1.4062006211518552,-0.0,-1.4861875442706916,1.0,-1.5563123195117965,0.0
2018-12-28,-0.0,-1.4278827718433307,-0.0,-1.4923034784990414,1.0,-1.5577102163790744,0.0
2018-12-31,-0.0,-1.4254946018523593,-0.0,-1.4947114594179864,1.0,-1.5601468734586508,0.0
2019-01-02,-0.0,-1.4222100656455143,-0.0,-1.488512035010941,1.0,-1.5597921225382934,0.0
2019-01-03,-0.0,-1.4253686345447567,-0.0,-1.5176231979389354,1.0,-1.5385627363920407,0.0
2019-01-04,-0.0,-1.4218181818181816,-0.0,-1.4719131614654002,1.0,-1.5336770691994572,0.0
2019-01-07,-0.0,-1.349731381017592,-0.0,-1.4376382597703572,1.0,-1.4796692299589171,0.0
2019-01-08,-0.0,-1.3349782140794795,-0.0,-1.4407580450417348,1.0,-1.4738831434720985,0.0
2019-01-09,-0.0,-1.3153705158418434,-0.0,-1.438648860958366,1.0,-1.482953652788688,0.0
2019-01-10,-0.0,-1.3100884770430867,-0.0,-1.4443746400712005,1.0,-1.48081252290456,0.0
2019-01-11,-0.0,-1.2952101148942867,-0.0,-1.4524946225276743,1.0,-1.4986621898116574,0.0
2019-01-14,-0.0,-1.2964985038584702,-0.0,-1.4549320174287366,1.0,-1.4981888813061053,0.0
2019-01-15,-0.0,-1.2890024228378805,-0.0,-1.460233856525861,1.0,-1.5178025913831243,0.0
2019-01-16,-0.0,-1.288038327893019,-0.0,-1.4579340844477204,1.0,-1.5188480572812468,0.0
2019-01-17,-0.0,-1.304306422600783,-0.0,-1.462437837265898,1.0,-1.5236482911861178,0.0
2019-01-18,-0.0,-1.2988149887904346,-0.0,-1.4724031173267853,1.0,-1.5666168463755736,0.0
2019-01-22,-0.0,-1.267463744049596,-0.0,-1.6136942322594932,1.0,-1.6541016273663236,0.0
2019-01-23,-0.0,-1.2248464544946958,-0.0,-1.6536013400335006,1.0,-1.705080960357342,0.0
2019-01-24,-0.0,-1.2251355733214067,-0.0,-1.6588583887739698,1.0,-1.7066584670431038,0.0
2019-01-25,-0.0,-1.075610456765297,-0.0,-1.845791439241597,1.0,-1.8240735420856073,0.0
2019-01-28,-0.0,-1.0310380503506151,-0.0,-1.9013679733302677,1.0,-1.8153810782848605,0.0
2019-01-29,-0.0,-1.016056370567171,-0.0,-1.9121520157098302,1.0,-1.8474067228832158,0.0
2019-01-30,-0.0,-1.0119399524720338,-0.0,-1.915029270271837,1.0,-1.8691242102822698,0.0
2019-01-31,-0.0,-1.04022722003246,-0.0,-1.8460468351495478,1.0,-1.9101553443079062,0.0
2019-02-01,-0.0,-1.0395440800186089,-0.0,-1.8578157711095602,1.0,-1.9179460339613863,0.0
2019-02-04,-0.0,-1.04648862512364,-0.0,-1.864199685809042,1.0,-1.9076627683714436,0.0
2019-02-05,-0.0,-1.0319142774399075,-0.0,-1.8538662033014772,1.0,-1.9063423110338835,0.0
2019-02-06,-0.0,-1.0067048147505924,-0.0,-1.8489104676030288,1.0,-1.9243974336743541,0.0
2019-02-07,-0.0,-1.011287988422576,-0.0,-1.8631548480463098,1.0,-1.9142691751085383,0.0
2019-02-08,-0.0,-1.0154069767441862,-0.0,-1.8959302325581397,1.0,-1.9026162790697676,0.0
2019-02-11,-0.0,-1.003974516336431,-0.0,-1.923373662984394,1.0,-1.9175287860190542,0.0
2019-02-12,-0.0,-1.0349929544387035,-0.0,-1.929426961014561,1.0,-1.9068811648661343,0.0
2019-02-13,-0.0,-1.0630397743963338,-0.0,-1.9229774983843486,1.0,-1.8890781975207096,0.0
2019-02-14,-0.0,-1.0348108747044917,-0.0,-1.973758865248227,1.0,-1.9015957446808511,0.0
2019-02-15,-0.0,-1.0773006860657677,-0.0,-1.9535131298793469,1.0,-1.8836053938963802,0.0
2019-02-19,-0.0,-1.0419299592511664,-0.0,-1.9839366916671588,1.0,-1.879761412626233,0.0
2019-02-20,-0.0,-1.057804834801111,-0.0,-1.981322773213547,1.0,-1.8713871978249306,0.0
2019-02-21,-0.0,-1.0617057745729652,-0.0,-1.9805544062887876,1.0,-1.8682546249778353,0.0
2019-02-22,-0.0,-1.0682215392032786,-0.0,-2.028325197372386,1.0,-1.9300910022298559,0.0
2019-02-25,-0.0,-1.0588876772082878,-0.0,-2.052647522113171,1.0,-1.9468678056464317,0.0
2019-02-26,-0.0,-1.0605913128117777,-0.0,-2.0582795960579143,1.0,-1.9645942328750456,0.0
2019-02-27,-0.0,-1.0564211807668897,-0.0,-2.0720632988435788,1.0,-1.9578819233110165,0.0
2019-02-28,-0.0,-1.0486384862635696,-0.0,-2.056461883680029,1.0,-1.959488143610892,0.0
2019-03-01,-0.0,-1.0545454545454545,-0.0,-2.056848484848485,1.0,-1.9492727272727273,0.0
2019-03-04,-0.0,-1.0414460471060798,-0.0,-2.0460714503073456,1.0,-1.998539346357495,0.0
2019-03-05,-0.0,-1.018845989108487,-0.0,-2.0960044055558957,1.0,-2.004038426237533,0.0
2019-03-06,-0.0,-1.0120171673819744,-0.0,-2.1176578786020843,1.0,-2.0015328019619867,0.0
2019-03-07,-0.0,-0.9745405702423837,-0.0,-2.1313877526100495,1.0,-1.999450515904512,0.0
2019-03-08,-0.0,-0.9520437321406385,-0.0,-2.2249347745061496,1.0,-2.03497328860728,0.0
2019-03-11,-0.0,-0.9633282751643905,-0.0,-2.2423495194739504,1.0,-2.117033383915023,0.0
2019-03-12,-0.0,-0.8798845043310877,-0.0,-2.3001604106512676,1.0,-2.2363811357074113,0.0
2019-03-13,-0.0,-0.9265870440088276,-0.0,-2.320719200311567,1.0,-2.243671296897313,0.0
2019-03-14,-0.0,-0.9337872892347601,-0.0,-2.311219195849546,1.0,-2.240142671854734,0.0
2019-03-15,-0.0,-0.9270201526120133,-0.0,-2.333594208569752,1.0,-2.2612665492728103,0.0
2019-03-18,-0.0,-0.9908830771278366,-0.0,-2.372862181406801,1.0,-2.2909429693218875,0.0
2019-03-19,-0.0,-0.9951456310679612,-0.0,-2.4105987055016183,1.0,-2.3364347357065802,0.0
2019-03-20,-0.0,-1.0045322329703037,-0.0,-2.4067509977677064,1.0,-2.353243590610837,0.0
2019-03-21,-0.0,-1.0062596755738036,-0.0,-2.422157905364475,1.0,-2.302416369388167,0.0
2019-03-22,-0.0,-1.0055147058823528,-0.0,-2.499523420479303,1.0,-2.3032407407407405,0.0
2019-03-25,-0.0,-0.8872405534858966,-0.0,-2.498469930814263,1.0,-2.2667642362959017,0.0
2019-03-26,-0.0,-0.9404443254817988,-0.0,-2.479858137044968,1.0,-2.2714132762312635,0.0
2019-03-27,-0.0,-0.9327641408751334,-0.0,-2.478788687299893,1.0,-2.2586045891141944,0.0
2019-03-28,-0.0,-0.9303347987825499,-0.0,-2.524518092661481,1.0,-2.308758877240446,0.0
2019-03-29,-0.0,-0.9160232967628333,-0.0,-2.5315589868617088,1.0,-2.3247324935663007,0.0
2019-04-01,-0.0,-0.9398628928256296,-0.0,-2.534582230367203,1.0,-2.3130387565329538,0.0
2019-04-02,-0.0,-0.9707851491174682,-0.0,-2.560559951308582,1.0,-2.2313518631230136,0.0
2019-04-03,-0.0,-0.9641029094827586,-0.0,-2.5549568965517238,1.0,-2.2158539870689657,0.0
2019-04-04,-0.0,-0.9594412201376703,-0.0,-2.564043730597921,1.0,-2.2250641112160885,0.0
2019-04-05,-0.0,-0.9589883800410116,-0.0,-2.590430622009569,1.0,-2.285850991114149,0.0
2019-04-08,-0.0,-0.9385142074631975,-0.0,-2.610270455323519,1.0,-2.2981855528928445,0.0
2019-04-09,-0.0,-0.9096645860484257,-0.0,-2.6794018794155976,1.0,-2.27011454832293,0.0
2019-04-10,-0.0,-0.874666118758989,-0.0,-2.705910554071639,1.0,-2.2682692966235187,0.0
2019-04-11,-0.0,-0.8438314807190888,-0.0,-2.755935227116783,1.0,-2.2617675312199803,0.0
2019-04-12,-0.0,-0.8478186190312607,-0.0,-2.7611130195809,1.0,-2.261628306423909,0.0
2019-04-15,-0.0,-0.853255253186359,-0.0,-2.7579056148811576,1.0,-2.2783327592146057,0.0
2019-04-16,-0.0,-0.8600454576761484,-0.0,-2.7596253185481094,1.0,-2.2679247882085543,0.0
2019-04-17,-0.0,-0.8538976731340193,-0.0,-2.763170613823103,1.0,-2.2875785403576607,0.0
2019-04-18,-0.0,-0.8345328719723184,-0.0,-2.767612456747405,1.0,-2.318269896193772,0.0
2019-04-22,-0.0,-0.8488114980652295,-0.0,-2.7517274737423993,1.0,-2.309355997788834,0.0
2019-04-23,-0.0,-0.8778510579829624,-0.0,-2.7256114317120086,1.0,-2.266488046166529,0.0
2019-04-24,-0.0,-0.8500411409764125,-0.0,-2.71914426769062,1.0,-2.2877125617114644,0.0
2019-04-25,-0.0,-0.8501854650364062,-0.0,-2.7298392636351148,1.0,-2.2890506937766175,0.0
2019-04-26,-0.0,-0.8384853700516351,-0.0,-2.7589672977624784,1.0,-2.287228915662651,0.0
2019-04-29,-0.0,-0.816121944520736,-0.0,-2.74883273825872,1.0,-2.3012221917055755,0.0
2019-04-30,-0.0,-0.8095565014417135,-0.0,-2.7525058355073457,1.0,-2.303171769875051,0.0
2019-05-01,-0.0,-0.8219647631452663,-0.0,-2.735929252073764,1.0,-2.2975251936655927,0.0
2019-05-02,-0.0,-0.8183257607049429,-0.0,-2.7230483271375467,1.0,-2.342833539859562,0.0
2019-05-03,-0.0,-0.805895785758771,-0.0,-2.750536295066085,1.0,-2.3635734551242127,0.0
2019-05-06,-0.0,-0.7506382391499344,-0.0,-2.7651279928241217,1.0,-2.3841164700200097,0.0
2019-05-07,-0.0,-0.739355105415461,-0.0,-2.7605759955904645,1.0,-2.389899407468651,0.0
2019-05-08,-0.0,-0.7537572254335261,-0.0,-2.6894933696021766,1.0,-2.357157429445767,0.0
2019-05-09,-0.0,-0.7507295554801492,-0.0,-2.6821852731591447,1.0,-2.3537156430268067,0.0
2019-05-10,-0.0,-0.7545497598268047,-0.0,-2.666531357824234,1.0,-2.3444286584128275,0.0
2019-05-13,-0.0,-0.7525310864986071,-0.0,-2.6906978324386763,1.0,-2.351566215940749,0.0
2019-05-14,-0.0,-0.6037340320995742,-0.0,-2.6482803799541434,1.0,-2.298919095971176,0.0
2019-05-15,-0.0,-0.6187393749182687,-0.0,-2.6681705243886493,1.0,-2.251601935399503,0.0
2019-05-16,-0.0,-0.6201408818158101,-0.0,-2.653143751630576,1.0,-2.2490216540568744,0.0
2019-05-17,-0.0,-0.5856328539966318,-0.0,-2.5989765513667575,1.0,-2.292848814613292,0.0
2019-05-20,-0.0,-0.5595076125688372,-0.0,-2.6157434402332362,1.0,-2.3035957240038876,0.0
2019-05-21,-0.0,-0.566438090309225,-0.0,-2.6016949152542375,1.0,-2.301009186181912,0.0
2019-05-22,-0.0,-0.5489853948558873,-0.0,-2.6161949075869204,1.0,-2.2972728447718755,0.0
2019-05-23,-0.0,-0.5505908181055078,-0.0,-2.6445405824239683,1.0,-2.2618970749661007,0.0
2019-05-24,-0.0,-0.4885835913312693,-0.0,-2.670923632610939,1.0,-2.290441176470588,0.0
2019-05-28,-0.0,-0.4807865892972276,-0.0,-2.671760154738878,1.0,-2.2949709864603483,0.0
2019-05-29,-0.0,-0.5000320738982617,-0.0,-2.665084354352428,1.0,-2.24959907627173,0.0
2019-05-30,-0.0,-0.48891466872905387,-0.0,-2.677365300335138,1.0,-2.27861562258314,0.0
2019-05-31,-0.0,-0.4833926837164131,-0.0,-2.7138232437682097,1.0,-2.2773065717060534,0.0
2019-06-03,-0.0,-0.49823139751752527,-0.0,-2.7322014277445494,1.0,-2.2009132420091326,0.0
2019-06-04,-0.0,-0.4997427321842038,-0.0,-2.7287754051968096,1.0,-2.2031129405711347,0.0
2019-06-05,-0.0,-0.4724976318282286,-0.0,-2.7582570255762553,1.0,-2.0843069150615725,0.0
2019-06-06,-0.0,-0.4796491449485707,-0.0,-2.7368587114280305,1.0,-2.093897898655897,0.0
2019-06-07,-0.0,-0.5283150044242194,-0.0,-2.7086967513588673,1.0,-2.083301731765896,0.0
2019-06-10,-0.0,-0.5325560652395515,-0.0,-2.745349133537207,1.0,-2.0930810397553516,0.0
2019-06-11,-0.0,-0.5428388337071451,-0.0,-2.7776994553027876,1.0,-2.0876642101890424,0.0
2019-06-12,-0.0,-0.5501539250897896,-0.0,-2.780849153412006,1.0,-2.082542329399692,0.0
2019-06-13,-0.0,-0.6132737715379707,-0.0,-2.7427568602425016,1.0,-2.0255264837268667,0.0
2019-06-14,-0.0,-0.5902595322012175,-0.0,-2.7971803909003525,1.0,-2.020762576097405,0.0
2019-06-17,-0.0,-0.578619982044376,-0.0,-2.8149288187764525,1.0,-2.019174041297935,0.0
2019-06-18,-0.0,-0.5909440245933137,-0.0,-2.801780453439221,1.0,-2.011720251056744,0.0
2019-06-19,-0.0,-0.5685324493178631,-0.0,-2.802499043733265,1.0,-2.004016320285605,0.0
2019-06-20,-0.0,-0.5650928989564775,-0.0,-2.7963858488164925,1.0,-2.0014634767116317,0.0
2019-06-21,-0.0,-0.5764803154614259,-0.0,-2.7824842587292498,1.0,-2.0011448196908983,0.0
2019-06-24,-0.0,-0.5515286624203821,-0.0,-2.7736305732484077,1.0,-2.044267515923567,0.0
2019-06-25,-0.0,-0.4611079670502421,-0.0,-2.7853864050808026,1.0,-2.041690247123184,0.0
2019-06-26,-0.0,-0.4653994285004348,-0.0,-2.737979873276183,1.0,-2.0085724934774505,0.0
2019-06-27,-0.0,-0.45901435585109684,-0.0,-2.7594307376794482,1.0,-1.9962090609657572,0.0
2019-06-28,-0.0,-0.4262295081967214,-0.0,-2.785022354694486,1.0,-1.998323397913562,0.0
2019-07-01,-0.0,-0.41740531829170024,-0.0,-2.7983636025537715,1.0,-1.9827062542614515,0.0
2019-07-02,-0.0,-0.4077894473618405,-0.0,-2.8448362090522634,1.0,-1.9989372343085772,0.0
2019-07-03,-0.0,-0.41597348176871596,-0.0,-2.836199887422603,1.0,-2.002063918944274,0.0
2019-07-05,-0.0,-0.41359490191178305,-0.0,-2.827252280394852,1.0,-2.0067474696988628,0.0
2019-07-08,-0.0,-0.40928691956752705,-0.0,-2.8281982376101493,1.0,-2.01212424223486,0.0
2019-07-09,-0.0,-0.41043140692505165,-0.0,-2.839271179011959,1.0,-2.0116461085717865,0.0
2019-07-10,-0.0,-0.3317823686332899,-0.0,-2.86928469508034,1.0,-2.002791736460078,0.0
2019-07-11,-0.0,-0.33314893355461306,-0.0,-2.8229147458356385,1.0,-1.99053414469236,0.0
2019-07-12,-0.0,-0.3267302368501999,-0.0,-2.82811442633036,1.0,-1.997108581974777,0.0
2019-07-15,-0.0,-0.3721059455454714,-0.0,-2.860529727727357,1.0,-1.9413471630548866,0.0
2019-07-16,-0.0,-0.3870490286771508,-0.0,-2.869380203515264,1.0,-1.910699969164354,0.0
2019-07-17,-0.0,-0.4004319654427646,-0.0,-2.863930885529158,1.0,-1.9065720456649182,0.0
2019-07-18,-0.0,-0.4017884674683935,-0.0,-2.870058587727413,1.0,-1.8953438174529758,0.0
2019-07-19,-0.0,-0.411116522586144,-0.0,-2.8087787653719714,1.0,-1.8679532448557166,0.0
2019-07-22,-0.0,-0.3894403507703551,-0.0,-2.8073198952560747,1.0,-1.893002862188661,0.0
2019-07-23,-0.0,-0.4051458597572024,-0.0,-2.772180950655312,1.0,-1.8624750860663162,0.0
2019-07-24,-0.0,-0.40794550277308894,-0.0,-2.7722449963829274,1.0,-1.8482638051603568,0.0
2019-07-25,-0.0,-0.38412469158091106,-0.0,-2.7990612023831014,1.0,-1.8347475476921222,0.0
2019-07-26,-0.0,-0.39626816577955865,-0.0,-2.7724418396028945,1.0,-1.811853358052748,0.0
2019-07-29,-0.0,-0.40820967650235945,-0.0,-2.6004320882369667,1.0,-1.67672977429075,0.0
2019-07-30,-0.0,-0.3825282745556855,-0.0,-2.541924341188924,1.0,-1.6468884060393334,0.0
2019-07-31,-0.0,-0.39382454575855536,-0.0,-2.5363950507189834,1.0,-1.6432950618660127,0.0
2019-08-01,-0.0,-0.4071688602632316,-0.0,-2.542257070848502,1.0,-1.6512461495379445,0.0
2019-08-02,-0.0,-0.37814329523278506,-0.0,-2.5400055756899915,1.0,-1.657541120713688,0.0
2019-08-05,-0.0,-0.37422325787838434,-0.0,-2.534953395472703,1.0,-1.6390368397691966,0.0
2019-08-06,-0.0,-0.3720677671589922,-0.0,-2.4336446568201566,1.0,-1.6244026933101654,0.0
2019-08-07,-0.0,-0.36604344536906946,-0.0,-2.413109261861018,1.0,-1.624500162109586,0.0
2019-08-08,-0.0,-0.3740284974093264,-0.0,-2.4083009499136443,1.0,-1.614961139896373,0.0
2019-08-09,-0.0,-0.35163188871054035,-0.0,-2.373194221508828,1.0,-1.625628678437667,0.0
2019-08-12,-0.0,-0.34612101163162945,-0.0,-2.389019314907694,1.0,-1.6005228897663004,0.0
2019-08-13,-0.0,-0.3063436404207842,-0.0,-2.3922537456168316,1.0,-1.614387418977792,0.0
2019-08-14,-0.0,-0.3242943814297019,-0.0,-2.3493537325244,1.0,-1.6020575046161962,0.0
2019-08-15,-0.0,-0.36941695297677046,-0.0,-2.300497410389211,1.0,-1.4580277934464903,0.0
2019-08-16,-0.0,-0.3848895224518888,-0.0,-2.2642297118419714,1.0,-1.4419611037572546,0.0
2019-08-19,-0.0,-0.38367059297291856,-0.0,-2.2422732306453237,1.0,-1.4078324775999194,0.0
2019-08-20,-0.0,-0.39282123466720287,-0.0,-2.2472853408405387,1.0,-1.386989744620953,0.0
2019-08-21,-0.0,-0.3900880503144654,-0.0,-2.2524779874213836,1.0,-1.388880503144654,0.0
2019-08-22,-0.0,-0.39673995069678525,-0.0,-2.2457111234089653,1.0,-1.3884892086330936,0.0
2019-08-23,-0.0,-0.36732052175644725,-0.0,-2.2074081449766005,1.0,-1.4038136015134919,0.0
2019-08-26,-0.0,-0.33539336864822444,-0.0,-2.2046792230723953,1.0,-1.3648224445752404,0.0
2019-08-27,-0.0,-0.32474049294042406,-0.0,-2.204752299896689,1.0,-1.3900723176071235,0.0
2019-08-28,-0.0,-0.3135230791918596,-0.0,-2.2163889298530206,1.0,-1.3857838076979796,0.0
2019-08-29,-0.0,-0.3518579414666228,-0.0,-2.083619110255085,1.0,-1.2622257715976886,0.0
2019-08-30,-0.0,-0.35230999906288074,-0.0,-2.0766563583544184,1.0,-1.2566769749789148,0.0
2019-09-03,-0.0,-0.36927400468384075,-0.0,-2.0735831381733023,1.0,-1.241030444964871,0.0
2019-09-04,-0.0,-0.3109346942633021,-0.0,-2.120546262168037,1.0,-1.2939230696531518,0.0
2019-09-05,-0.0,-0.3222358259559239,-0.0,-2.1182426068939537,1.0,-1.2685063100395555,0.0
2019-09-06,-0.0,-0.30408529106519483,-0.0,-2.19162185111803,1.0,-1.221719030097179,0.0
2019-09-09,-0.0,-0.3254933510008991,-0.0,-2.2016468695281812,1.0,-1.205243481141451,0.0
2019-09-10,-0.0,-0.3152322888605321,-0.0,-2.2418356255021505,1.0,-1.169006096696441,0.0
2019-09-11,-0.0,-0.3080049144693318,-0.015972025328418866,-2.24430583120688,1.0,-1.157168509592666,0.0
2019-09-12,-0.0,-0.2950726826505569,-0.02029450632433453,-2.246649046630168,1.0,-1.15763639796111,0.0
2019-09-13,-0.0,-0.29567761419403543,-0.019771611929029823,-2.245847489618724,1.0,-1.157465081162703,0.0
2019-09-16,-0.0,-0.29829196942530906,-0.018259884873077288,-2.244220062281778,1.0,-1.1575445880909692,0.0
2019-09-17,-0.0,-0.3073911607943022,-0.014244611103249847,-2.2425828970331585,1.0,-1.1525399745295033,0.0
2019-09-18,-0.0,-0.3117391714636218,-0.006039445125979052,-2.2427102010002833,1.0,-1.1578276870812494,0.0
2019-09-19,-0.0,-0.31881459109999527,-0.007361615780284083,-2.2302864423576048,1.0,-1.1625218253031948,0.0
2019-09-20,-0.0,-0.28111401218450827,-0.0,-2.144702487288718,1.0,-1.1547799001419998,0.0
2019-09-23,-0.0,-0.28513210311827464,-0.0,-2.140207884976418,1.0,-1.153624250194606,0.0
