Date,IWF,IWM,JBHT,MTUM,SPY,VLUE,VXX
2018-12-17,-0.028638723837053688,-0.6653551737059044,1.0,-0.0,-0.47947112038970074,-0.5030512285209572,0.0
2018-12-18,-0.01326713114972905,-0.6581244494274046,1.0,-0.0,-0.48372974560209286,-0.5143215610902006,0.0
2018-12-19,-0.013854408584928327,-0.6579375884252956,1.0,-0.0,-0.4834628013133659,-0.5142147833747097,0.0
2018-12-20,-0.013729611792565787,-0.6515179735518718,1.0,-0.0,-0.48444775563419634,-0.5110821382007823,0.0
2018-12-21,-0.00923199363310784,-0.6563735243400981,1.0,-0.0,-0.4921872927443958,-0.4951054516514126,0.0
2018-12-24,-0.0,-0.6461473484148562,1.0,-0.0,-0.48905841670406247,-0.5045006995222132,0.0
2018-12-26,-0.0,-0.6486543258500722,1.0,-0.0,-0.4786923985821189,-0.49835893396350267,0.0
2018-12-27,-0.0,-0.6286690998817663,1.0,-0.0,-0.4446614918007505,-0.4969670487842492,0.0
2018-12-28,-0.0,-0.6284068703075183,1.0,-0.0,-0.44518152833487606,-0.4976344749562892,0.0
2018-12-31,-0.0,-0.6266652949951134,1.0,-0.0,-0.4463504963736434,-0.49884265212694817,0.0
2019-01-02,-0.0,-0.6259765624999999,1.0,-0.0,-0.44397615131578944,-0.4999486019736842,0.0
2019-01-03,-0.0,-0.625539457459926,1.0,-0.0,-0.448314837648993,-0.4950164406083025,0.0
2019-01-04,-0.0,-0.625772218092333,1.0,-0.0,-0.4429519879008485,-0.4946809874138064,0.0
2019-01-07,-0.0,-0.6107256798501038,1.0,-0.0,-0.43756013571681773,-0.48374436623284545,0.0
2019-01-08,-0.0,-0.5988269201597816,1.0,-0.0,-0.44723668908327857,-0.48212570157253376,0.0
2019-01-09,-0.0,-0.6069191163415933,1.0,-0.0,-0.4495396555659827,-0.4798995612143962,0.0
2019-01-10,-0.0,-0.6072706055455491,1.0,-0.0,-0.44940257236358105,-0.48014916664552626,0.0
2019-01-11,-0.0,-0.603853085260299,1.0,-0.0,-0.4507703632256263,-0.4836662690052542,0.0
2019-01-14,-0.0,-0.6008956130142185,1.0,-0.0,-0.4457319232909983,-0.4833274300460456,0.0
2019-01-15,-0.0,-0.5951663162161477,1.0,-0.0,-0.4469637473716211,-0.49124718161781467,0.0
2019-01-16,-0.0,-0.5953587353060397,1.0,-0.0,-0.433649169031212,-0.5044335224969598,0.0
2019-01-17,-0.0,-0.5928871776685748,1.0,-0.0,-0.4348751203201783,-0.5052940878463954,0.0
2019-01-18,-0.0,-0.5957446808510638,1.0,-0.0,-0.4425634206219312,-0.5189494680851063,0.0
2019-01-22,-0.0,-0.6274581878331189,1.0,-0.0,-0.43358626302938014,-0.5645233281697167,0.0
2019-01-23,-0.0,-0.6129312615222544,1.0,-0.0,-0.4357387411114038,-0.5850144851198315,0.0
2019-01-24,-0.0,-0.6095029894381964,1.0,-0.0,-0.44238417573155636,-0.5820054257644797,0.0
2019-01-25,-0.0,-0.5962777570690665,1.0,-0.0,-0.44264870333883594,-0.6236487565898077,0.0
2019-01-28,-0.0,-0.5880532508070325,1.0,-0.0,-0.45764746685163943,-0.6221487074140277,0.0
2019-01-29,-0.0,-0.5807494921415588,1.0,-0.0,-0.45699240885277453,-0.6351972629102961,0.0
2019-01-30,-0.0,-0.5796602938431592,1.0,-0.0,-0.45551022584859885,-0.6312828307068767,0.0
2019-01-31,-0.0,-0.5857352744757579,1.0,-0.0,-0.44789635367971153,-0.637665286496594,0.0
2019-02-01,-0.0,-0.584558626958242,1.0,-0.0,-0.4515318398117949,-0.6373041758006737,0.0
2019-02-04,-0.0,-0.5852275766165695,1.0,-0.0,-0.44935016312777454,-0.6396213296250736,0.0
2019-02-05,-0.0,-0.5803385486196401,1.0,-0.0,-0.4489240134565067,-0.6406525337747637,0.0
2019-02-06,-0.0,-0.569955660024574,1.0,-0.0,-0.45566002457396226,-0.6454404615631177,0.0
2019-02-07,-0.0,-0.5740236148955494,1.0,-0.0,-0.46054389058075546,-0.6368007693540632,0.0
2019-02-08,-0.0,-0.5790966498983197,1.0,-0.0,-0.47532912340789896,-0.6213475329123408,0.0
2019-02-11,-0.0,-0.580458693499612,1.0,-0.0,-0.4790590628094308,-0.6166403511119437,0.0
2019-02-12,-0.0,-0.5784303228224209,1.0,-0.0,-0.4819851169762835,-0.6163873869050805,0.0
2019-02-13,-0.0,-0.5809939251210962,1.0,-0.0,-0.48138732036288706,-0.6137768619370032,0.0
2019-02-14,-0.0,-0.5616886600150198,1.0,-0.0,-0.5034331080356185,-0.6169938847763116,0.0
2019-02-15,-0.0,-0.5668133519373189,1.0,-0.0,-0.5013416335730385,-0.6150853278952452,0.0
2019-02-19,-0.0,-0.5502601734489659,1.0,-0.0,-0.5103402268178786,-0.6078452301534356,0.0
2019-02-20,-0.0,-0.5497065101387406,1.0,-0.0,-0.5115795090715047,-0.6068036286019209,0.0
2019-02-21,-0.0,-0.5481564484285791,1.0,-0.0,-0.5125660316952138,-0.6071981217651139,0.0
2019-02-22,-0.0,-0.5449196287678194,1.0,-0.0,-0.5148038193051433,-0.6148599855572495,0.0
2019-02-25,-0.0,-0.5349986569970454,1.0,-0.0,-0.5217835079237174,-0.6291968842331453,0.0
2019-02-26,-0.0,-0.541713732451186,1.0,-0.0,-0.5231832607175515,-0.6245764079393255,0.0
2019-02-27,-0.0,-0.5340450707255419,1.0,-0.0,-0.5397192491797987,-0.615419781638251,0.0
2019-02-28,-0.0,-0.5320561049011178,1.0,-0.0,-0.5375644883920894,-0.6173688736027515,0.0
2019-03-01,-0.0,-0.5348080851521342,1.0,-0.0,-0.5442425545640254,-0.6088055047844319,0.0
2019-03-04,-0.0,-0.5278733469519407,1.0,-0.0,-0.5409902161057951,-0.6190463391033222,0.0
2019-03-05,-0.0,-0.5200280149772378,1.0,-0.0,-0.5523799261913099,-0.6213398701613555,0.0
2019-03-06,-0.0,-0.5278485127593866,1.0,-0.0,-0.5461071680121362,-0.6350707048816167,0.0
2019-03-07,-0.0,-0.4972785615640824,1.0,-0.0,-0.5845812234287416,-0.6260120772292778,0.0
2019-03-08,-0.0,-0.48971799487263407,1.0,-0.0,-0.6065019363988436,-0.6311023836797033,0.0
2019-03-11,-0.0,-0.4863297886956283,1.0,-0.0,-0.6030555326573792,-0.6583958453548759,0.0
2019-03-12,-0.0,-0.4673185366260174,1.0,-0.0,-0.6178227172977028,-0.6927136864912915,0.0
2019-03-13,-0.0,-0.4664953438890271,1.0,-0.0,-0.6070905523777944,-0.689684710823731,0.0
2019-03-14,-0.0,-0.4645514646897735,1.0,-0.0,-0.6111864125473708,-0.6904096705485325,0.0
2019-03-15,-0.0,-0.465985263974295,1.0,-0.0,-0.6096892138939671,-0.6942551659187856,0.0
2019-03-18,-0.0,-0.4805818466091521,1.0,-0.0,-0.6158807270290645,-0.6954798000949269,0.0
2019-03-19,-0.0,-0.4818151298119965,1.0,-0.0,-0.615152193375112,-0.7007050134288273,0.0
2019-03-20,-0.0,-0.5107366285295609,1.0,-0.0,-0.6070563038944936,-0.7002198049935185,0.0
2019-03-21,-0.0,-0.5142415295937016,1.0,-0.0,-0.6193729790524392,-0.678138619429214,0.0
2019-03-22,-0.0,-0.512947395057216,1.0,-0.0,-0.6321590238142099,-0.6664885989822027,0.0
2019-03-25,-0.0,-0.4705718114809024,1.0,-0.0,-0.6540093812821086,-0.6674670538306903,0.0
2019-03-26,-0.0,-0.46690960056061664,1.0,-0.0,-0.6537070777855641,-0.6824386825508059,0.0
2019-03-27,-0.0,-0.44819283854531206,1.0,-0.0,-0.6627845124443573,-0.6886530977910916,0.0
2019-03-28,-0.0,-0.44990044589023803,1.0,-0.0,-0.6602540733054769,-0.6941866008581283,0.0
2019-03-29,-0.0,-0.4569398815039452,1.0,-0.0,-0.6614719344059753,-0.68955156824755,0.0
2019-04-01,-0.0,-0.4555133910289661,1.0,-0.0,-0.6341423462283983,-0.6403942231565153,0.0
2019-04-02,-0.0,-0.46108258684727993,1.0,-0.0,-0.6431887699366398,-0.6267751802490715,0.0
2019-04-03,-0.0,-0.45811881997221543,1.0,-0.0,-0.6464547410857782,-0.619405627741004,0.0
2019-04-04,-0.0,-0.4563741924932538,1.0,-0.0,-0.6430343173331153,-0.6263526589800202,0.0
2019-04-05,-0.0,-0.4562111462536809,1.0,-0.0,-0.6430908496019195,-0.6272766932053659,0.0
2019-04-08,-0.0,-0.4545157335512873,1.0,-0.0,-0.6453889115924261,-0.6245198201879852,0.0
2019-04-09,-0.0,-0.4553359683794466,1.0,-0.0,-0.6472945345509064,-0.6232520103584571,0.0
2019-04-10,-0.0,-0.4466416081058996,1.0,-0.0,-0.6501879392057526,-0.6269542953641662,0.0
2019-04-11,-0.0,-0.4250681942171304,1.0,-0.0,-0.6849699945444626,-0.6177304964539008,0.0
2019-04-12,-0.0,-0.42385175453002677,1.0,-0.0,-0.6850604915968687,-0.6282914545355012,0.0
2019-04-15,-0.0,-0.4222667728558482,1.0,-0.0,-0.6954659050339165,-0.6285392579573229,0.0
2019-04-16,-0.0,-0.43060547035746616,1.0,-0.0,-0.6901868261501742,-0.622616663466023,0.0
2019-04-17,-0.0,-0.42645244504262,1.0,-0.0,-0.7883580080753702,-0.5891655450874832,0.0
2019-04-18,-0.0,-0.43877579671486727,1.0,-0.0,-0.7830408535729327,-0.5859890495577705,0.0
2019-04-22,-0.0,-0.4459973512919497,1.0,-0.0,-0.784722026543436,-0.5870833215926062,0.0
2019-04-23,-0.0,-0.44334933634566503,1.0,-0.0,-0.7999435187800056,-0.5807681445919232,0.0
2019-04-24,-0.0,-0.4217333596904917,1.0,-0.0,-0.8052300132727119,-0.5970178758013047,0.0
2019-04-25,-0.0,-0.4303293725833309,1.0,-0.0,-0.8037029719736953,-0.5883548305156502,0.0
2019-04-26,-0.0,-0.4344500578589371,1.0,-0.0,-0.7944173181677062,-0.5935197990460331,0.0
2019-04-29,-0.0,-0.4419181946403385,1.0,-0.0,-0.7947249647390691,-0.584231311706629,0.0
2019-04-30,-0.0,-0.4288919179871642,1.0,-0.0,-0.8199863690577611,-0.590929743851877,0.0
2019-05-01,-0.0,-0.43402985074626865,1.0,-0.0,-0.8248471926083867,-0.5840511727078892,0.0
2019-05-02,-0.0,-0.4358674575111213,1.0,-0.0,-0.837487167788297,-0.5782479753621536,0.0
2019-05-03,-0.0,-0.4596528536122766,1.0,-0.0,-0.8356227369389044,-0.5784527846427955,0.0
2019-05-06,-0.0,-0.44261119081779055,1.0,-0.0,-0.8336872309899571,-0.5931420373027261,0.0
2019-05-07,-0.0,-0.45092015733111307,1.0,-0.0,-0.8304096925152881,-0.5896758634549683,0.0
2019-05-08,-0.0,-0.4363755408790709,1.0,-0.0,-0.8065645638806651,-0.6037633796401731,0.0
2019-05-09,-0.0,-0.4364894101571396,1.0,-0.0,-0.8071908449100433,-0.6030516966522432,0.0
2019-05-10,-0.0,-0.43218560326734357,1.0,-0.0,-0.8111066991888366,-0.5929434454591865,0.0
2019-05-13,-0.0,-0.4306192985438268,1.0,-0.0,-0.8057680321831265,-0.5966060400022664,0.0
2019-05-14,-0.0,-0.40144858370062597,1.0,-0.0,-0.8143230117065775,-0.5915611577440273,0.0
2019-05-15,-0.0,-0.4050265964932031,1.0,-0.0,-0.8167515690523768,-0.5926655596521347,0.0
2019-05-16,-0.0,-0.40664752898795453,1.0,-0.0,-0.8139142181695374,-0.5938027693346842,0.0
2019-05-17,-0.0,-0.4049067658160103,1.0,-0.0,-0.8145738268266577,-0.5972621260774041,0.0
2019-05-20,-0.0,-0.39892720736913057,1.0,-0.0,-0.8121489552909459,-0.5972815097730847,0.0
2019-05-21,-0.0,-0.403150935433957,1.0,-0.0,-0.8090589393726263,-0.6011253340835561,0.0
2019-05-22,-0.0,-0.38739374770551527,1.0,-0.0,-0.835700770946881,-0.6008867301121121,0.0
2019-05-23,-0.0,-0.3927994330262225,1.0,-0.0,-0.8243798724309,-0.6176895818568391,0.0
2019-05-24,-0.0,-0.385072262918234,1.0,-0.0,-0.8240518143507651,-0.6191701784653676,0.0
2019-05-28,-0.0,-0.3648610323312535,1.0,-0.0,-0.8427963698241633,-0.6284174702212137,0.0
2019-05-29,-0.0,-0.3540738201348417,1.0,-0.0,-0.8508741858073362,-0.6518397897383156,0.0
2019-05-30,-0.0,-0.3531947695997259,1.0,-0.0,-0.8498543938788328,-0.6519728201907155,0.0
2019-05-31,-0.0,-0.3506786683811973,1.0,-0.0,-0.858636948135448,-0.6482354622088871,0.0
2019-06-03,-0.0,-0.35795583883450943,1.0,-0.0,-0.8719269292055543,-0.6155531527430003,0.0
2019-06-04,-0.0,-0.36118774709178303,1.0,-0.0,-0.8727779515913422,-0.6102562643988737,0.0
2019-06-05,-0.0,-0.3662486198793987,1.0,-0.0,-0.8703394388925063,-0.5944568694618237,0.0
2019-06-06,-0.0,-0.3646855817374332,1.0,-0.0,-0.8622952674606094,-0.601793442901191,0.0
2019-06-07,-0.0,-0.3813875841774659,1.0,-0.0,-0.8502914379491823,-0.5978156301284591,0.0
2019-06-10,-0.0,-0.3828975265017667,1.0,-0.0,-0.8397455830388693,-0.6042120141342756,0.0
2019-06-11,-0.0,-0.3803537122838739,1.0,-0.0,-0.839275624364335,-0.6055486495649226,0.0
2019-06-12,-0.0,-0.38859708573364965,1.0,-0.0,-0.8370326443013668,-0.5982717722805828,0.0
2019-06-13,-0.0,-0.4049827498444658,1.0,-0.0,-0.8398280640235282,-0.5830835359990951,0.0
2019-06-14,-0.0,-0.40692211908535203,1.0,-0.0,-0.8419741906271225,-0.581107086257641,0.0
2019-06-17,-0.0,-0.3970134028505852,1.0,-0.0,-0.8561672947777053,-0.580402935592644,0.0
2019-06-18,-0.0,-0.38768218680882444,1.0,-0.0,-0.8602052968865197,-0.5877048715476664,0.0
2019-06-19,-0.0,-0.38652321630804076,1.0,-0.0,-0.8707531143827859,-0.5739524348810872,0.0
2019-06-20,-0.0,-0.39206798866855525,1.0,-0.0,-0.8659206798866856,-0.5748441926345609,0.0
2019-06-21,-0.0,-0.3925095758263583,1.0,-0.0,-0.8705064548162861,-0.5742658533125267,0.0
2019-06-24,-0.0,-0.4047443181818182,1.0,-0.0,-0.8695738636363636,-0.5665625,0.0
2019-06-25,-0.0,-0.4098962036115455,1.0,-0.0,-0.8666287501777336,-0.5672117161950803,0.0
2019-06-26,-0.0,-0.410920357000739,1.0,-0.0,-0.8456597123529077,-0.5857540787902905,0.0
2019-06-27,-0.0,-0.4010812348840518,1.0,-0.0,-0.8488262910798122,-0.5954474320671505,0.0
2019-06-28,-0.0,-0.4057035625941827,1.0,-0.0,-0.8437348952261806,-0.5938130846435984,0.0
2019-07-01,-0.0,-0.40715342590484865,1.0,-0.0,-0.840740951513772,-0.5975415433644434,0.0
2019-07-02,-0.0,-0.41182156767975436,1.0,-0.0,-0.8326272993489324,-0.5986125721434055,0.0
2019-07-03,-0.0,-0.41676857882312796,1.0,-0.0,-0.8256591109467877,-0.6016324905435,0.0
2019-07-05,-0.0,-0.4125412541254125,1.0,-0.0,-0.8292648230340275,-0.603277569136224,0.0
2019-07-08,-0.0,-0.4110548186941424,1.0,-0.0,-0.8309899242898617,-0.6042010588034383,0.0
2019-07-09,-0.0,-0.41281007034431694,1.0,-0.0,-0.8325691339389969,-0.6025688491441916,0.0
2019-07-10,-0.0,-0.35677966101694913,1.0,-0.0,-0.861497175141243,-0.6065819209039548,0.0
2019-07-11,-0.0,-0.3618668248721643,1.0,-0.0,-0.853236149956211,-0.6099951973331074,0.0
2019-07-12,-0.0,-0.36226233861626694,1.0,-0.0,-0.8518801028335734,-0.6109557307116422,0.0
2019-07-15,-0.0,-0.38550490011852795,1.0,-0.0,-0.8466653175681537,-0.6587551675291261,0.0
2019-07-16,-0.0,-0.3852757544224766,1.0,-0.0,-0.844143831656839,-0.6610590819747948,0.0
2019-07-17,-0.0,-0.39664243069102095,1.0,-0.0,-0.8714015487379559,-0.6875332505763434,0.0
2019-07-18,-0.0,-0.3982813099843487,1.0,-0.0,-0.8729882172282433,-0.681806101054248,0.0
2019-07-19,-0.0,-0.3950050067738705,1.0,-0.0,-0.8694999116451669,-0.6806561818931496,0.0
2019-07-22,-0.0,-0.35909254160181975,1.0,-0.0,-0.8728899796480308,-0.7609541482102239,0.0
2019-07-23,-0.0,-0.36139384504849714,1.0,-0.0,-0.8706442342234462,-0.7616453119386899,0.0
2019-07-24,-0.0,-0.36225557615260423,1.0,-0.0,-0.8692220295401543,-0.7584165520540573,0.0
2019-07-25,-0.0,-0.33242392444910807,1.0,-0.0,-0.9200719532304001,-0.7455553889971519,0.0
2019-07-26,-0.0,-0.3259911894273128,1.0,-0.0,-0.9242110941292817,-0.7466211154065151,0.0
2019-07-29,-0.0,-0.31924910786577504,1.0,-0.0,-0.9251806759228717,-0.7543407203046751,0.0
2019-07-30,-0.0,-0.3236326542858,1.0,-0.0,-0.924094686628064,-0.752482673787165,0.0
2019-07-31,-0.0,-0.33875420067210754,1.0,-0.0,-0.9170967354776763,-0.744629140662506,0.0
2019-08-01,-0.0,-0.35486577181208057,1.0,-0.0,-0.908587008628955,-0.7327420901246404,0.0
2019-08-02,-0.0,-0.34741066882319466,1.0,-0.0,-0.9114325935244257,-0.7363345014526612,0.0
2019-08-05,-0.0,-0.34199886190062595,1.0,-0.0,-0.91763754529935,-0.7353619455509299,0.0
2019-08-06,-0.0,-0.3467681965555192,1.0,-0.0,-0.8976174187215562,-0.7301228471995004,0.0
2019-08-07,-0.0,-0.35320311108472363,1.0,-0.0,-0.8838983553998695,-0.7314908270498129,0.0
2019-08-08,-0.0,-0.35131684432435645,1.0,-0.0,-0.8835773033641142,-0.7342854597820601,0.0
2019-08-09,-0.0,-0.34316131894129825,1.0,-0.0,-0.8715954458080734,-0.7425107200946326,0.0
2019-08-12,-0.0,-0.3401489185675452,1.0,-0.0,-0.8856518142063585,-0.728932750265926,0.0
2019-08-13,-0.0,-0.3282762691853601,1.0,-0.0,-0.888193624557261,-0.7351239669421488,0.0
2019-08-14,-0.0,-0.32782490868386943,1.0,-0.0,-0.8803464121597738,-0.7375103098857075,0.0
2019-08-15,-0.0,-0.3432957557750007,1.0,-0.0,-0.8684202860555216,-0.70130210609106,0.0
2019-08-16,-0.0,-0.35328450112352994,1.0,-0.0,-0.8538535617357809,-0.7111506697405667,0.0
2019-08-19,-0.0,-0.3465617715617716,1.0,-0.0,-0.8560023310023309,-0.7112179487179487,0.0
2019-08-20,-0.0,-0.34767556874381805,1.0,-0.0,-0.8546284982835863,-0.7068714726246582,0.0
2019-08-21,-0.0,-0.3589417009205118,1.0,-0.0,-0.8588259132750536,-0.6769235222601748,0.0
2019-08-22,-0.0,-0.3598482654775005,1.0,-0.0,-0.8526090229918342,-0.683268662767128,0.0
2019-08-23,-0.0,-0.3589052997393571,1.0,-0.0,-0.8528525919490297,-0.6842455835505358,0.0
2019-08-26,-0.0,-0.34858362989323843,1.0,-0.0,-0.8251672597864768,-0.6732241992882563,0.0
2019-08-27,-0.0,-0.34770237587138997,1.0,-0.0,-0.8258073694693413,-0.6718452126902831,0.0
2019-08-28,-0.0,-0.3339969285023605,1.0,-0.0,-0.8421022694954781,-0.6678516580399295,0.0
2019-08-29,-0.0,-0.3252169445078785,1.0,-0.0,-0.8408883306691025,-0.6884277232244804,0.0
2019-08-30,-0.0,-0.32409205116491546,1.0,-0.0,-0.8423366834170855,-0.6887562814070352,0.0
2019-09-03,-0.0,-0.3176406771918805,1.0,-0.0,-0.8371827447397722,-0.7001170525594541,0.0
2019-09-04,-0.0,-0.31584958455871853,1.0,-0.0,-0.8385061245467265,-0.700910830025983,0.0
2019-09-05,-0.0,-0.30959036969420356,1.0,-0.0,-0.8374600638977636,-0.7054997717937016,0.0
2019-09-06,-0.0,-0.31561877667140825,1.0,-0.0,-0.8224751066856332,-0.7068278805120911,0.0
2019-09-09,-0.0,-0.3267160353175733,1.0,-0.0,-0.825918541726004,-0.6955283395044146,0.0
2019-09-10,-0.0,-0.32957104175573604,1.0,-0.0,-0.7993444491948125,-0.7212768989596694,0.0
2019-09-11,-0.0,-0.33414133348542746,1.0,-0.0,-0.7874864541150972,-0.7301659727371242,0.0
2019-09-12,-0.0,-0.314596813271385,1.0,-0.0,-0.8020693783313856,-0.7337171849613774,0.0
2019-09-13,-0.0,-0.3086788375135074,1.0,-0.0,-0.7924131263151909,-0.7425638400727975,0.0
2019-09-16,-0.0,-0.30873571062958544,1.0,-0.0,-0.7920150145026447,-0.7429050787692658,0.0
2019-09-17,-0.0,-0.34414756467288127,1.0,-0.0,-0.7702943926557674,-0.7189811010682003,0.0
