Date,IWF,IWM,MMX,MTUM,SPY,VLUE,VXX
2020-05-27,-0.5598835351347512,-0.43940631324787843,1.0,-0.598444767957959,-0.9529879629300857,-0.0,0.0
2020-05-28,-0.57024646636835,-0.4226862703316997,1.0,-0.6063640883585482,-0.9520917678812416,-0.0,0.0
2020-05-29,-0.5654218928164195,-0.4433437856328392,1.0,-0.6022306157354618,-0.9522519954389965,-0.0,0.0
2020-06-01,-0.5706354323375601,-0.462461494376388,1.0,-0.5838885306970413,-0.9649330181245076,-0.0,0.0
2020-06-02,-0.5708963244250197,-0.4629934799742065,1.0,-0.5840438489646772,-0.9644981013111701,-0.0,0.0
2020-06-03,-0.5726492657882455,-0.4609557318780742,1.0,-0.5949807920152228,-0.961691738771407,-0.0,0.0
2020-06-04,-0.5962696645618134,-0.42730955944081467,1.0,-0.6574442457203343,-0.9690477059532066,-0.0,0.0
2020-06-05,-0.5895721436661917,-0.43249662026380215,1.0,-0.6523073550367204,-0.9793562059264131,-0.0,0.0
2020-06-08,-0.592709172095747,-0.40333796940194716,1.0,-0.6888587951101676,-0.9751116316521483,-0.0,0.0
2020-06-09,-0.5926414058209775,-0.40442980047592897,1.0,-0.6887790591250229,-0.9751418634449935,-0.0,0.0
2020-06-10,-0.5891518232690831,-0.4011557733806372,1.0,-0.6947075820196774,-0.9724955195493948,-0.0,0.0
2020-06-11,-0.5882094792276185,-0.40330602691632533,1.0,-0.6921445289643066,-0.9734859566998243,-0.0,0.0
2020-06-12,-0.5752304811293576,-0.369346009795448,1.0,-0.7133390953615674,-0.9433160472486316,-0.0,0.0
2020-06-15,-0.5803568210488377,-0.3558118579924311,1.0,-0.723085240583889,-0.9449630564065599,-0.0,0.0
2020-06-16,-0.5853966194543554,-0.345406710635384,1.0,-0.7200057663891593,-0.9531841280138393,-0.0,0.0
2020-06-17,-0.5830783078307831,-0.3398379837983799,1.0,-0.7231683168316833,-0.9542754275427543,-0.0,0.0
2020-06-18,-0.5856293895191788,-0.33459391320007204,1.0,-0.7266342517558076,-0.95472717450027,-0.0,0.0
2020-06-19,-0.5860664600302747,-0.33694947019390187,1.0,-0.726951632667772,-0.954155553953723,-0.0,0.0
2020-06-22,-0.5854124603403519,-0.33570089414479376,1.0,-0.7370204788001153,-0.9472887222382462,-0.0,0.0
2020-06-23,-0.5932749384682205,-0.33661502823222816,1.0,-0.7409874040828145,-0.9486390618213405,-0.0,0.0
2020-06-24,-0.5915079997104177,-0.33522768406573517,1.0,-0.7434301020777528,-0.9496126837037574,-0.0,0.0
2020-06-25,-0.585784933039743,-0.32693210121647476,1.0,-0.7501714615745587,-0.9468288633000035,-0.0,0.0
2020-06-26,-0.58771708127234,-0.32274253529263097,1.0,-0.7499007112683684,-0.9501390042242842,-0.0,0.0
2020-06-29,-0.5831709605253663,-0.31626614707368117,1.0,-0.758966587284405,-0.9498809266074908,-0.0,0.0
2020-06-30,-0.5897796530707923,-0.2983158426196401,1.0,-0.7655523098561073,-0.9526849147102313,-0.0,0.0
2020-07-01,-0.5900455103662501,-0.29791230224662285,1.0,-0.7710033952177997,-0.953008740879867,-0.0,0.0
2020-07-02,-0.5866787003610108,-0.303826714801444,1.0,-0.769350180505415,-0.9502888086642599,-0.0,0.0
2020-07-06,-0.5885875054104747,-0.3017602077622277,1.0,-0.7685038234021065,-0.9480955129129995,-0.0,0.0
2020-07-07,-0.5789492649178438,-0.31349091957336406,1.0,-0.7591524935139811,-0.9517872585759585,-0.0,0.0
2020-07-08,-0.5794405997693194,-0.310373414071511,1.0,-0.764273356401384,-0.9502595155709341,-0.0,0.0
2020-07-09,-0.5633668270591565,-0.3253608831021794,1.0,-0.7343263515425984,-0.9150155675063686,-0.0,0.0
2020-07-10,-0.5585579204589722,-0.3340298190317668,1.0,-0.7290434536246768,-0.9198215107837235,-0.0,0.0
2020-07-13,-0.5632005091397658,-0.333203691263303,1.0,-0.7263373758087897,-0.9129158858678357,-0.0,0.0
2020-07-14,-0.5586804821315289,-0.3212095580460985,1.0,-0.7196729400155072,-0.9247903009797703,-0.0,0.0
2020-07-15,-0.5581264505239468,-0.3224207046909065,1.0,-0.714712708347985,-0.9211618257261411,-0.0,0.0
2020-07-16,-0.5387193631729628,-0.3590880525102995,1.0,-0.6831226869632009,-0.9104461978912087,-0.0,0.0
2020-07-17,-0.5442143556737092,-0.3591017210018189,1.0,-0.6838183853365047,-0.9108367147054708,-0.0,0.0
2020-07-20,-0.5504056021632115,-0.35672190251681346,1.0,-0.6741662622200651,-0.8853913887540734,-0.0,0.0
2020-07-21,-0.5458433942738875,-0.34815453604691277,1.0,-0.6785098309761988,-0.8769575715764057,-0.0,0.0
2020-07-22,-0.536158912990999,-0.35769217505259165,1.0,-0.6722419560644204,-0.8825395730592821,-0.0,0.0
2020-07-23,-0.5337009384204398,-0.361017877936845,1.0,-0.6644633194054387,-0.8657099801356256,-0.0,0.0
2020-07-24,-0.5310715140736688,-0.3675570299941859,1.0,-0.657820034884914,-0.8636410273949179,-0.0,0.0
2020-07-27,-0.5355554034631442,-0.3653754020943125,1.0,-0.655293956608035,-0.8658544931900625,-0.0,0.0
2020-07-28,-0.5406043598781698,-0.36128127031929086,1.0,-0.6528524006707505,-0.8674925567229047,-0.0,0.0
2020-07-29,-0.5480357570983321,-0.3603452409494126,1.0,-0.6482172825975272,-0.8683768880364421,-0.0,0.0
2020-07-30,-0.5511716471678045,-0.34826911860568843,1.0,-0.6537551034411775,-0.8776889559817477,-0.0,0.0
2020-07-31,-0.5473709467333927,-0.3558648111332008,1.0,-0.6509906080756839,-0.8734832385000343,-0.0,0.0
2020-08-03,-0.5423519736842105,-0.36081414473684215,1.0,-0.6509388706140351,-0.8724300986842106,-0.0,0.0
2020-08-04,-0.5420064414445281,-0.3604467895566367,1.0,-0.6500034263002809,-0.8738436236551771,-0.0,0.0
2020-08-05,-0.541428717983791,-0.3606675101733748,1.0,-0.6482577026980815,-0.8692336627568991,-0.0,0.0
2020-08-06,-0.5418060200668897,-0.3660159716060337,1.0,-0.6428912702204628,-0.8620230700976041,-0.0,0.0
2020-08-07,-0.543382756727073,-0.3792902251510159,1.0,-0.6521142229544207,-0.8574272377814387,-0.0,0.0
2020-08-10,-0.5569062295533593,-0.3679534419229313,1.0,-0.660250008609112,-0.8585695099693517,-0.0,0.0
2020-08-11,-0.557953802196289,-0.371785603635237,1.0,-0.6578539708767943,-0.8548659162105408,-0.0,0.0
2020-08-12,-0.5579255685733976,-0.37170916609235005,1.0,-0.6606822880771882,-0.8555478980013783,-0.0,0.0
2020-08-13,-0.5538493320479273,-0.3853119405040628,1.0,-0.6450557774411239,-0.8588693017490705,-0.0,0.0
2020-08-14,-0.5574736406863758,-0.3844669561022673,1.0,-0.6478188960099236,-0.8559024188546621,-0.0,0.0
2020-08-17,-0.5578579025009434,-0.3937356341555456,1.0,-0.6386496963875261,-0.840406188891557,-0.0,0.0
2020-08-18,-0.5541202672605791,-0.3903717663183142,1.0,-0.6450231283193422,-0.836902518416995,-0.0,0.0
2020-08-19,-0.5551562446520861,-0.3979190197487764,1.0,-0.6368894821508027,-0.8327001403292604,-0.0,0.0
2020-08-20,-0.5553806133625411,-0.3979668674698795,1.0,-0.6368770536692224,-0.8325575027382257,-0.0,0.0
2020-08-21,-0.5523894229124621,-0.40197721752813603,1.0,-0.6321622823521363,-0.8342968562925461,-0.0,0.0
2020-08-24,-0.5519578313253012,-0.3998836254107339,1.0,-0.6401286966046003,-0.8308118838992333,-0.0,0.0
2020-08-25,-0.5499076417869604,-0.4067182048299925,1.0,-0.6401108298556475,-0.8239378805500445,-0.0,0.0
2020-08-26,-0.5453178400546821,-0.4057074504442925,1.0,-0.6438482570061517,-0.8227614490772385,-0.0,0.0
2020-08-27,-0.5398963377207938,-0.41048898588283433,1.0,-0.6377617131555616,-0.8217963581804542,-0.0,0.0
2020-08-28,-0.5427742706022863,-0.4075754990615936,1.0,-0.6400614229653643,-0.8219757720525509,-0.0,0.0
2020-08-31,-0.542917576419214,-0.4051924126637555,1.0,-0.6429107532751092,-0.8205854257641921,-0.0,0.0
2020-09-01,-0.541798833520925,-0.4057096081039599,1.0,-0.6386984549268393,-0.8245506326955216,-0.0,0.0
2020-09-02,-0.5384746455834243,-0.4040008178844057,1.0,-0.6389381134133043,-0.8264381134133043,-0.0,0.0
2020-09-03,-0.5380889025347116,-0.4041892675604681,1.0,-0.6382492409511139,-0.8309282570872992,-0.0,0.0
2020-09-04,-0.5004889563311414,-0.4190524363513742,1.0,-0.605125611195414,-0.8474456246838644,-0.0,0.0
2020-09-08,-0.4941931127616475,-0.4264348413234301,1.0,-0.6020256583389602,-0.8534436191762322,-0.0,0.0
2020-09-09,-0.47738862050456254,-0.45105340848094466,1.0,-0.5662238325281804,-0.8601717659688675,-0.0,0.0
2020-09-10,-0.47606596942880136,-0.4537074282649504,1.0,-0.5625838026280505,-0.8597814427460446,-0.0,0.0
2020-09-11,-0.4674218123496391,-0.45723068698209035,1.0,-0.5590751136059877,-0.8576583801122696,-0.0,0.0
2020-09-14,-0.46655518394648837,-0.4525752508361204,1.0,-0.5594648829431439,-0.8658862876254182,-0.0,0.0
2020-09-15,-0.46611992471094377,-0.46474186609303575,1.0,-0.5688693197095994,-0.8613874697499327,-0.0,0.0
2020-09-16,-0.4705348438498,-0.45500386593606074,1.0,-0.5694691901704373,-0.8666420143207717,-0.0,0.0
2020-09-17,-0.46728500856941224,-0.45885001848304596,1.0,-0.56729509023087,-0.86715730752428,-0.0,0.0
2020-09-18,-0.4620383152082421,-0.46116292380727925,1.0,-0.5707888623278677,-0.8728999023601899,-0.0,0.0
2020-09-21,-0.45971133465666325,-0.46341217239175053,1.0,-0.5720822258856778,-0.8691922080543688,-0.0,0.0
2020-09-22,-0.45600836650698334,-0.475912556507658,1.0,-0.5708454220362998,-0.8708589164024019,-0.0,0.0
2020-09-23,-0.4456132043563553,-0.47679767300277354,1.0,-0.5812081444902929,-0.8739092200500576,-0.004735168774944193,0.0
2020-09-24,-0.4406087602078693,-0.4717216710535196,1.0,-0.5765337112775866,-0.8763582371600189,-0.009313626240129581,0.0
2020-09-25,-0.44450465707027936,-0.47088907705334454,1.0,-0.576528365791702,-0.8808806096528364,-0.014123624047417443,0.0
2020-09-28,-0.43986184477854523,-0.46695110388730865,1.0,-0.5679263172152241,-0.8841595557361506,-0.027258566978193143,0.0
2020-09-29,-0.4409060175794456,-0.4636916835699797,1.0,-0.5628465179175118,-0.8827248140635565,-0.030493576741041244,0.0
2020-09-30,-0.4305398011610062,-0.45319276706478945,1.0,-0.5622539534263028,-0.8557082805097751,-0.03449656368853006,0.0
2020-10-01,-0.43045363575717144,-0.4576050700466978,1.0,-0.5605403602401601,-0.8546030687124749,-0.032354903268845894,0.0
2020-10-02,-0.43400828655439727,-0.46271050521251,1.0,-0.563385458433574,-0.8534148623362738,-0.027833466987436516,0.0
2020-10-05,-0.42982075503187683,-0.4658700223638973,1.0,-0.5592977068660502,-0.8532661303781836,-0.029640508695216797,0.0
2020-10-06,-0.4339509263895844,-0.4528459355700217,1.0,-0.5550659322316809,-0.8608913370055084,-0.0356200968118845,0.0
2020-10-07,-0.4357433740570131,-0.4502970825822818,1.0,-0.5529407837639361,-0.8655784765338139,-0.03348020562120302,0.0
2020-10-08,-0.43325004164584374,-0.4493753123438281,1.0,-0.5485257371314344,-0.8664001332667001,-0.03408295852073963,0.0
2020-10-09,-0.43180607352157696,-0.44722296217368146,1.0,-0.547116409163559,-0.863845231752797,-0.03985748534896111,0.0
2020-10-12,-0.44025618787110543,-0.4493295083060911,1.0,-0.546867702982187,-0.8660684501968111,-0.03325772232970845,0.0
2020-10-13,-0.4584949573312645,-0.4441596114278004,1.0,-0.5580665834654434,-0.8863291395419435,-0.02597227375451142,0.0
2020-10-14,-0.45882352941176474,-0.4423258958755916,1.0,-0.5570317782285328,-0.8955037187288709,-0.026943881000676132,0.0
2020-10-15,-0.4556388945199,-0.4399621596053787,1.0,-0.5579431042638016,-0.8927630245286842,-0.03229947969457396,0.0
2020-10-16,-0.4535870663523072,-0.44270798248568544,1.0,-0.5471539238800943,-0.8858538228359718,-0.038800943078477604,0.0
2020-10-19,-0.4549369217830109,-0.44645920941968037,1.0,-0.5562657695542472,-0.8821194280908325,-0.02435660218671152,0.0
2020-10-20,-0.44630558341691745,-0.4466399197592778,1.0,-0.5441992644600468,-0.8720829154129055,-0.03413574055499833,0.0
2020-10-21,-0.44690945539592375,-0.4492148346140995,1.0,-0.5405613097226862,-0.8712328767123287,-0.03321082525893752,0.0
2020-10-22,-0.4290287805037405,-0.44840090163666657,1.0,-0.5282414818202608,-0.8395674757440136,-0.021528208813825098,0.0
2020-10-23,-0.4352660322443507,-0.442787533928513,1.0,-0.5341574283004676,-0.8407076752019359,-0.01726675169233788,0.0
2020-10-26,-0.4328163265306122,-0.43983673469387746,1.0,-0.5319510204081632,-0.8386938775510204,-0.02200816326530612,0.0
2020-10-27,-0.4276844055784923,-0.4380546796268002,1.0,-0.5351581548064107,-0.8359936282955691,-0.013978739312766166,0.0
2020-10-28,-0.4312329301599688,-0.43845103394459617,1.0,-0.5354077253218884,-0.8364546755104695,-0.009851736246586033,0.0
2020-10-29,-0.4323240882573412,-0.439852687155754,1.0,-0.5369422807417789,-0.8500146661017501,-0.0,0.0
2020-10-30,-0.43382257012394,-0.44086757990867587,1.0,-0.5354533594259623,-0.8514350945857796,-0.0,0.0
2020-11-02,-0.4201902404065412,-0.4361847677373119,1.0,-0.5329663170239104,-0.854746237539905,-0.013421069776532676,0.0
2020-11-03,-0.42759878815519425,-0.43763234192266337,1.0,-0.5378049972309997,-0.8546437762647816,-0.0,0.0
2020-11-04,-0.42915256443634464,-0.42824134340015624,1.0,-0.5374902369174694,-0.8578169747461598,-0.0016597240302004687,0.0
2020-11-05,-0.38290192507804366,-0.4564581165452653,1.0,-0.5005202913631633,-0.869927159209157,-0.042013527575442244,0.0
2020-11-06,-0.38220950646986146,-0.45620651537811296,1.0,-0.5003576305351454,-0.8702451394759088,-0.04220040314714871,0.0
