Date,IR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.21163875926434256,-0.9142778714560212,-0.0,-0.8752205795851142,-0.9202384220226657,0.0
2018-11-07,1.0,-0.2134955316719814,-0.9180740915711979,-0.0,-0.8811464115586,-0.9241762135349001,0.0
2018-11-08,1.0,-0.18600202982278083,-0.9175189320009368,-0.0,-0.870950113201655,-0.9290342727769536,0.0
2018-11-09,1.0,-0.18978016379952195,-0.9222148203299503,-0.0,-0.873114150240997,-0.9335397155060936,0.0
2018-11-12,1.0,-0.18838316808494024,-0.9083066593801233,-0.0,-0.8765321258490123,-0.9303224295417284,0.0
2018-11-13,1.0,-0.15472823770968117,-0.905086584279239,-0.0,-0.883314608917987,-0.9308875372874132,0.0
2018-11-14,1.0,-0.15287392082134246,-0.9119156879520884,-0.0,-0.887882087578751,-0.9362215135723732,0.0
2018-11-15,1.0,-0.1514115956661877,-0.9121199176731001,-0.0,-0.8897518542969204,-0.9300609685060773,0.0
2018-11-16,1.0,-0.15214099926239374,-0.9111378547303856,-0.0,-0.8890873092899569,-0.9298109398656781,0.0
2018-11-19,1.0,-0.15998910844873193,-0.9115061459467871,-0.0,-0.8877781235413101,-0.9305663606659407,0.0
2018-11-20,1.0,-0.14453064391000778,-0.9088052754072926,-0.0,-0.889177657098526,-0.9364623739332817,0.0
2018-11-21,1.0,-0.1526082771896054,-0.9034456207892204,-0.0,-0.8899326275264678,-0.903869104908566,0.0
2018-11-23,1.0,-0.1529162656400385,-0.903330125120308,-0.0,-0.8898171318575554,-0.9037921077959578,0.0
2018-11-26,1.0,-0.15352889025941485,-0.9016304976294184,-0.0,-0.8928034537254751,-0.9066029372084955,0.0
2018-11-27,1.0,-0.14864501249279263,-0.9014414760714973,-0.0,-0.8899865462233327,-0.9038631558716125,0.0
2018-11-28,1.0,-0.14643352334000925,-0.9168464027114467,-0.0,-0.8861115390540749,-0.9021337236173164,0.0
2018-11-29,1.0,-0.12777650561025877,-0.9053507365849935,-0.0,-0.8806579650408367,-0.9026791847950539,0.0
2018-11-30,1.0,-0.12780003816065635,-0.9058195000954016,-0.0,-0.8820835718374356,-0.9003625262354513,0.0
2018-12-03,1.0,-0.1222239240312452,-0.9137310461020065,-0.0,-0.8884208914075662,-0.9046561494869045,0.0
2018-12-04,1.0,-0.11833753919094593,-0.9144299151181464,-0.0,-0.8869389003594097,-0.9038005658790242,0.0
2018-12-06,1.0,-0.109878499735869,-0.8888385782205117,-0.0,-0.8831408950267905,-0.8914421553090333,0.0
2018-12-07,1.0,-0.11558206250943683,-0.8886078816246414,-0.0,-0.8834742563792843,-0.8870224973576929,0.0
2018-12-10,1.0,-0.08853562745464748,-0.892837104918646,-0.0,-0.8854684870020573,-0.873573966710305,0.0
2018-12-11,1.0,-0.08653198653198654,-0.893789749345305,-0.0,-0.8846614291058736,-0.8761316872427984,0.0
2018-12-12,1.0,-0.08333333333333333,-0.897061028639976,-0.0,-0.8860773729194782,-0.8822162243214875,0.0
2018-12-13,1.0,-0.08353311357506743,-0.8945160323643992,-0.0,-0.8871366496853462,-0.8806562780940966,0.0
2018-12-14,1.0,-0.0833895510081703,-0.898433400794543,-0.0,-0.8852035079829098,-0.8808560077955175,0.0
2018-12-17,1.0,-0.06298330158018604,-0.8994359146774255,-0.0,-0.8719040681385185,-0.9013411035152602,0.0
2018-12-18,1.0,-0.05295429208472687,-0.891601635079896,-0.0,-0.8689706428836863,-0.9025641025641026,0.0
2018-12-19,1.0,-0.057126928080282476,-0.8906522951124326,-0.0,-0.8671250696896488,-0.9018398067273741,0.0
2018-12-20,1.0,-0.058319421257651646,-0.886291968094973,-0.0,-0.866184381376368,-0.8990910777221295,0.0
2018-12-21,1.0,-0.05289988917620982,-0.8862209087550794,-0.0,-0.8676763945326931,-0.8873660879202069,0.0
2018-12-24,1.0,-0.0077776123846382845,-0.8616403691574873,-0.0,-0.8906296516820481,-0.9612607919023518,0.0
2018-12-26,1.0,-0.005107895029055779,-0.8632342599104268,-0.0,-0.8786689861938778,-0.9543620683273494,0.0
2018-12-27,1.0,-0.0,-0.8282232845692103,-0.0,-0.8179792243269473,-0.9482045936522769,0.0
2018-12-28,1.0,-0.0,-0.8294119760048851,-0.0,-0.8164445561981392,-0.9462265167570673,0.0
2018-12-31,1.0,-0.0,-0.8294478968353748,-0.0,-0.8164804770286288,-0.9461546750960882,0.0
2019-01-02,1.0,-0.0,-0.8282792033016328,-0.0,-0.8134577426879598,-0.9469944374663556,0.0
2019-01-03,1.0,-0.0,-0.8302537925084478,-0.0,-0.8081817528219138,-0.9563591918901432,0.0
2019-01-04,1.0,-0.0,-0.8316169634556246,-0.0,-0.7861331616963455,-0.9580204534077092,0.0
2019-01-07,1.0,-0.0,-0.7991416912902772,-0.0,-0.7803222175320108,-0.938194737582665,0.0
2019-01-08,1.0,-0.0,-0.8002111189303308,-0.0,-0.7799437016185784,-0.938494018296974,0.0
2019-01-09,1.0,-0.0,-0.792501229882634,-0.0,-0.7791482184271559,-0.9423009347108019,0.0
2019-01-10,1.0,-0.0,-0.7948573639593374,-0.0,-0.7787470540645116,-0.943930493510148,0.0
2019-01-11,1.0,-0.0,-0.7865896605155656,-0.0,-0.7821876320608536,-0.9528454711931258,0.0
2019-01-14,1.0,-0.0,-0.7866102889358704,-0.0,-0.7840380549682876,-0.9529598308668077,0.0
2019-01-15,1.0,-0.0,-0.7910511062416059,-0.0,-0.7850781084328832,-0.9581890153389411,0.0
2019-01-16,1.0,-0.0,-0.7831958254001834,-0.0,-0.7775544742965941,-0.9650588816021438,0.0
2019-01-17,1.0,-0.0,-0.774059461744399,-0.0,-0.780188812174158,-0.9684021417500351,0.0
2019-01-18,1.0,-0.0,-0.7716381938044942,-0.0,-0.7860636563408238,-0.9866378393705253,0.0
2019-01-22,1.0,-0.0,-0.7372344660369847,-0.0,-0.7941953461441029,-1.0873955053740094,0.0
2019-01-23,1.0,-0.0,-0.6869952558577482,-0.0,-0.7986455654945135,-1.1358418136385036,0.0
2019-01-24,1.0,-0.0,-0.6959701654658026,-0.0,-0.7849306636735581,-1.1397950686121874,0.0
2019-01-25,1.0,-0.0,-0.6278770023936661,-0.0,-0.8022831890996133,-1.2524028723991898,0.0
2019-01-28,1.0,-0.0,-0.6418150531198563,-0.0,-0.828557534041598,-1.270462367200359,0.0
2019-01-29,1.0,-0.0,-0.6385519616651691,-0.0,-0.8267819706498951,-1.2782644504342615,0.0
2019-01-30,1.0,-0.0,-0.6354705661792276,-0.0,-0.8269966254218223,-1.287064116985377,0.0
2019-01-31,1.0,-0.0,-0.6491873428174618,-0.0,-0.7882962351263091,-1.3161292744266357,0.0
2019-02-01,1.0,-0.0,-0.6470941132358455,-0.0,-0.78177727784027,-1.320659917510311,0.0
2019-02-04,1.0,-0.0,-0.660023751206116,-0.0,-0.7575892525792326,-1.2935129518295854,0.0
2019-02-05,1.0,-0.0,-0.6485456294870845,-0.0,-0.7551254533343201,-1.297054252090889,0.0
2019-02-06,1.0,-0.0,-0.6393855265593189,-0.0,-0.7593559133814547,-1.30294280955025,0.0
2019-02-07,1.0,-0.0,-0.6410095104170521,-0.0,-0.7562816859712096,-1.3032601857676793,0.0
2019-02-08,1.0,-0.0,-0.6446988219604356,-0.0,-0.7691338816033192,-1.29069422834704,0.0
2019-02-11,1.0,-0.0,-0.6261942823153277,-0.0,-0.7669801851369938,-1.324435852633927,0.0
2019-02-12,1.0,-0.0,-0.632451564828614,-0.0,-0.7776453055141579,-1.3156855439642323,0.0
2019-02-13,1.0,-0.0,-0.6420888078311683,-0.0,-0.7756727584025012,-1.3042766218781403,0.0
2019-02-14,1.0,-0.0,-0.6459187476705182,-0.0,-0.7725307491613866,-1.3086843086097653,0.0
2019-02-15,1.0,-0.0,-0.6377205389711904,-0.0,-0.7743988684582744,-1.3100200997543363,0.0
2019-02-19,1.0,-0.0,-0.6313377789367806,-0.0,-0.7831836977983087,-1.3108445404761018,0.0
2019-02-20,1.0,-0.0,-0.6484764955673099,-0.0,-0.7754972807867094,-1.300975936824853,0.0
2019-02-21,1.0,-0.0,-0.6560026877706435,-0.0,-0.775085859340003,-1.3019262356278931,0.0
2019-02-22,1.0,-0.0,-0.6745857382237944,-0.0,-0.7606777136473654,-1.2884751442934277,0.0
2019-02-25,1.0,-0.0,-0.6652321969838716,-0.0,-0.7746136287093514,-1.3022489989896342,0.0
2019-02-26,1.0,-0.0,-0.666878694903839,-0.0,-0.7703360023946719,-1.3044600763301655,0.0
2019-02-27,1.0,-0.0,-0.6721090473337328,-0.0,-0.7740038945476334,-1.2986443978430198,0.0
2019-02-28,1.0,-0.0,-0.66980885048442,-0.0,-0.7694983727976658,-1.301387797852841,0.0
2019-03-01,1.0,-0.0,-0.6706084873886685,-0.0,-0.7812289499288975,-1.2903974253424144,0.0
2019-03-04,1.0,-0.0,-0.672319556753519,-0.0,-0.7812593590895477,-1.2900194669062592,0.0
2019-03-05,1.0,-0.0,-0.6620896642280998,-0.0,-0.7989870568373663,-1.2905646220221345,0.0
2019-03-06,1.0,-0.0,-0.6584899291099358,-0.0,-0.8035707587862421,-1.2887738644461948,0.0
2019-03-07,1.0,-0.0,-0.6288771654132526,-0.0,-0.821790698544543,-1.2908669136079618,0.0
2019-03-08,1.0,-0.0,-0.6198806261496302,-0.0,-0.8239798791245917,-1.309996621494801,0.0
2019-03-11,1.0,-0.0,-0.620552611657835,-0.0,-0.8269492808478426,-1.3375094625283876,0.0
2019-03-12,1.0,-0.0,-0.5758004666998202,-0.0,-0.8485520829348533,-1.4010558127080068,0.0
2019-03-13,1.0,-0.0,-0.5941728167281672,-0.0,-0.8571263837638377,-1.392450799507995,0.0
2019-03-14,1.0,-0.0,-0.5938834391229082,-0.0,-0.8583573764185419,-1.3946528178495863,0.0
2019-03-15,1.0,-0.0,-0.5949445367757894,-0.0,-0.8593514474548757,-1.4107370618018782,0.0
2019-03-18,1.0,-0.0,-0.5982066276803119,-0.0,-0.8738401559454191,-1.426588693957115,0.0
2019-03-19,1.0,-0.0,-0.6004613519959339,-0.0,-0.8736755678930289,-1.4356257575165188,0.0
2019-03-20,1.0,-0.0,-0.6152519113899235,-0.0,-0.8666928053322878,-1.438855126445795,0.0
2019-03-21,1.0,-0.0,-0.6098514464425332,-0.0,-0.8953870211102423,-1.4040656763096167,0.0
2019-03-22,1.0,-0.0,-0.6073814951654745,-0.0,-0.9339674553887274,-1.3891596572596496,0.0
2019-03-25,1.0,-0.0,-0.5515387611998442,-0.0,-0.9569536423841061,-1.3871055707051032,0.0
2019-03-26,1.0,-0.0,-0.5637468827930175,-0.0,-0.9594763092269327,-1.373285536159601,0.0
2019-03-27,1.0,-0.0,-0.5466791248150744,-0.0,-0.9705286926730516,-1.3759635599159077,0.0
2019-03-28,1.0,-0.0,-0.5451747379904157,-0.0,-0.9691822184127479,-1.3817353021389334,0.0
2019-03-29,1.0,-0.0,-0.5451110245422672,-0.0,-0.9670821971172575,-1.3834437086092717,0.0
2019-04-01,1.0,-0.0,-0.5462453676614003,-0.0,-0.9666471620830894,-1.3880241856836357,0.0
2019-04-02,1.0,-0.0,-0.564028664901075,-0.0,-0.9909643246611622,-1.3396946564885497,0.0
2019-04-03,1.0,-0.0,-0.562753036437247,-0.0,-0.9938492681407662,-1.336265960759888,0.0
2019-04-04,1.0,-0.0,-0.5604425571701274,-0.0,-0.9914683080758894,-1.3438388717908762,0.0
2019-04-05,1.0,-0.0,-0.5547841011038733,-0.0,-1.0007021102313063,-1.3451651909349769,0.0
2019-04-08,1.0,-0.0,-0.5478630147660419,-0.0,-0.9999610394670199,-1.3481902832430748,0.0
2019-04-09,1.0,-0.0,-0.5420732183279994,-0.0,-1.0154944969167121,-1.3452892045898055,0.0
2019-04-10,1.0,-0.0,-0.5403951829767334,-0.0,-1.021279083362563,-1.3356327214622552,0.0
2019-04-11,1.0,-0.0,-0.516309412861137,-0.0,-1.0637232059645851,-1.3031609195402298,0.0
2019-04-12,1.0,-0.0,-0.5200185500077292,-0.0,-1.045486164785902,-1.299041582933993,0.0
2019-04-15,1.0,-0.0,-0.5262423443677804,-0.0,-1.03523528955733,-1.3147918443290179,0.0
2019-04-16,1.0,-0.0,-0.5363963894161856,-0.0,-1.0296749699763685,-1.3079068686320845,0.0
2019-04-17,1.0,-0.0,-0.5144141351518909,-0.0,-1.049403285802852,-1.3109500929944204,0.0
2019-04-18,1.0,-0.0,-0.5285088569324392,-0.0,-1.038606147525098,-1.30900422496996,0.0
2019-04-22,1.0,-0.0,-0.5271200279948677,-0.0,-1.0462304133131148,-1.3148644970644272,0.0
2019-04-23,1.0,-0.0,-0.5313022839578226,-0.0,-1.0560289482899496,-1.3035679545542973,0.0
2019-04-24,1.0,-0.0,-0.534590462887518,-0.0,-1.0420983199472316,-1.3033019050944785,0.0
2019-04-25,1.0,-0.0,-0.5389572576575178,-0.0,-1.045149268216934,-1.298031755891145,0.0
2019-04-26,1.0,-0.0,-0.5415830115830116,-0.0,-1.0508880308880308,-1.2685714285714287,0.0
2019-04-29,1.0,-0.0,-0.5400030890416249,-0.0,-1.0510464128504131,-1.2702525291528304,0.0
2019-04-30,1.0,-0.0,-0.6237088897532305,-0.0,-1.254289295129435,-1.4437097540948183,0.0
2019-05-01,1.0,-0.0,-0.5974251913709117,-0.0,-1.2841423103688239,-1.4677279053583854,0.0
2019-05-02,1.0,-0.0,-0.5930811566349262,-0.0,-1.2708569930986284,-1.5040185201362803,0.0
2019-05-03,1.0,-0.0,-0.5942984370907186,-0.0,-1.2699292761721819,-1.5014406705666636,0.0
2019-05-06,1.0,-0.0,-0.5416775884665793,-0.0,-1.2954128440366972,-1.5316295325469638,0.0
2019-05-07,1.0,-0.0,-0.5339253685638042,-0.0,-1.299050702130452,-1.5416684894352335,0.0
2019-05-08,1.0,-0.0,-0.5356085669510708,-0.0,-1.285303848162981,-1.5322131290266412,0.0
2019-05-09,1.0,-0.0,-0.5375468246362923,-0.0,-1.2857391758864012,-1.5325376774980397,0.0
2019-05-10,1.0,-0.0,-0.5405475993557655,-0.0,-1.2852478997083534,-1.5271405563052278,0.0
2019-05-13,1.0,-0.0,-0.5397494998695311,-0.0,-1.2874228059493782,-1.521788292598069,0.0
2019-05-14,1.0,-0.0,-0.4817493112947659,-0.0,-1.3118973829201102,-1.5108040633608817,0.0
2019-05-15,1.0,-0.0,-0.48509520117170674,-0.0,-1.3230378220039631,-1.4996123029206512,0.0
2019-05-16,1.0,-0.0,-0.4847282139775669,-0.0,-1.3286453839516823,-1.5006471095772216,0.0
2019-05-17,1.0,-0.0,-0.4653887572690071,-0.0,-1.305190609519707,-1.5369804006030585,0.0
2019-05-20,1.0,-0.0,-0.4548820389185466,-0.0,-1.3094110556225245,-1.540855863612881,0.0
2019-05-21,1.0,-0.0,-0.4597993195814134,-0.0,-1.3034322380603764,-1.5432151931441367,0.0
2019-05-22,1.0,-0.0,-0.45292927553699797,-0.0,-1.309371098962593,-1.5422926262321899,0.0
2019-05-23,1.0,-0.0,-0.46427191966010045,-0.0,-1.3187846015192481,-1.5086047809106906,0.0
2019-05-24,1.0,-0.0,-0.4466629848336803,-0.0,-1.3046433578316836,-1.4970049704745318,0.0
2019-05-28,1.0,-0.0,-0.44397216318706506,-0.0,-1.2451139725799059,-1.478101429345335,0.0
2019-05-29,1.0,-0.0,-0.4620403075005194,-0.0,-1.2464159567837108,-1.4469146062746727,0.0
2019-05-30,1.0,-0.0,-0.45977154724818275,-0.0,-1.244527518172378,-1.44938733125649,0.0
2019-05-31,1.0,-0.0,-0.4552241901364636,-0.0,-1.2353063171429755,-1.4572981044423243,0.0
2019-06-03,1.0,-0.0,-0.46404851285013,-0.0,-1.2373664452786601,-1.423827399859742,0.0
2019-06-04,1.0,-0.0,-0.4532469140899145,-0.0,-1.2708995582710647,-1.4041200511910168,0.0
2019-06-05,1.0,-0.0,-0.4529743422127798,-0.0,-1.307934302990685,-1.3247262624611864,0.0
2019-06-06,1.0,-0.0,-0.49540504433018906,-0.0,-1.2311647301728674,-1.3218088336504594,0.0
2019-06-07,1.0,-0.0,-0.49493147352201766,-0.0,-1.2365582677803908,-1.323331441083448,0.0
2019-06-10,1.0,-0.0,-0.5079864472410455,-0.0,-1.19986285898677,-1.3257099064214264,0.0
2019-06-11,1.0,-0.0,-0.5109843427600437,-0.0,-1.2081158716672735,-1.3266982238944856,0.0
2019-06-12,1.0,-0.0,-0.5074132428392517,-0.0,-1.2082979840827375,-1.32420312689371,0.0
2019-06-13,1.0,-0.0,-0.5305058019649861,-0.0,-1.1983989002547204,-1.314276472728743,0.0
2019-06-14,1.0,-0.0,-0.5258882017703408,-0.0,-1.2092478072834567,-1.3067378036457702,0.0
2019-06-17,1.0,-0.0,-0.5209958372064826,-0.0,-1.2152527987713697,-1.3052984682536473,0.0
2019-06-18,1.0,-0.0,-0.5413935909291946,-0.0,-1.1904225805154598,-1.288971090828676,0.0
2019-06-19,1.0,-0.0,-0.5298180795951969,-0.0,-1.1948917714148026,-1.2911529657443477,0.0
2019-06-20,1.0,-0.0,-0.5381987702447455,-0.0,-1.1894064220552185,-1.2911626411606318,0.0
2019-06-21,1.0,-0.0,-0.5472582972582973,-0.0,-1.1744428411095076,-1.28663620330287,0.0
2019-06-24,1.0,-0.0,-0.5613831236477282,-0.0,-1.1716884365734435,-1.2736597483772738,0.0
2019-06-25,1.0,-0.0,-0.5492709501682422,-0.0,-1.1788976125620894,-1.2775997436308284,0.0
2019-06-26,1.0,-0.0,-0.5470616531708491,-0.0,-1.1564178625831798,-1.305219273631043,0.0
2019-06-27,1.0,-0.0,-0.5356957580110938,-0.0,-1.165888503132607,-1.288997964803065,0.0
2019-06-28,1.0,-0.0,-0.5124880306415577,-0.0,-1.1865225023938717,-1.2907357165655924,0.0
2019-07-01,1.0,-0.0,-0.5094693194051274,-0.0,-1.190981220844464,-1.2866711853594355,0.0
2019-07-02,1.0,-0.0,-0.5148171751772485,-0.0,-1.18270532940333,-1.2855891022066437,0.0
2019-07-03,1.0,-0.0,-0.5203996338016956,-0.0,-1.1717947697329139,-1.2882617521792779,0.0
2019-07-05,1.0,-0.0,-0.5032609560168615,-0.0,-1.1775232641374371,-1.2959914101646384,0.0
2019-07-08,1.0,-0.0,-0.5010933958888314,-0.0,-1.1805097212834479,-1.2943819331239315,0.0
2019-07-09,1.0,-0.0,-0.4965932498811599,-0.0,-1.1694660117255584,-1.2952384725083188,0.0
2019-07-10,1.0,-0.0,-0.4640811455847255,-0.0,-1.1964200477326967,-1.3172235481304693,0.0
2019-07-11,1.0,-0.0,-0.4594336621062679,-0.0,-1.207325803372574,-1.3103324848870506,0.0
2019-07-12,1.0,-0.0,-0.48060439341386596,-0.0,-1.2081489455009369,-1.2980106047920903,0.0
2019-07-15,1.0,-0.0,-0.5280286453152974,-0.014203302168291226,-1.1718718917843642,-1.2644121742590013,0.0
2019-07-16,1.0,-0.0,-0.5427842652744012,-0.028496273564226213,-1.1692638794786974,-1.244908532940098,0.0
2019-07-17,1.0,-0.0,-0.5342177384120428,-0.02935218651944235,-1.1579616316479326,-1.2503475394209,0.0
2019-07-18,1.0,-0.0,-0.5351445269309746,-0.039211814879166,-1.1329963670826093,-1.2414705417785499,0.0
2019-07-19,1.0,-0.0,-0.538798893717898,-0.04274990122481233,-1.1328328723824574,-1.2366258395890952,0.0
2019-07-22,1.0,-0.0,-0.5444268774703558,-0.03636363636363636,-1.1235177865612649,-1.2482608695652173,0.0
2019-07-23,1.0,-0.0,-0.5427849700031576,-0.033785917271866125,-1.1204215345753081,-1.2499210609409537,0.0
2019-07-24,1.0,-0.0,-0.5433077074709245,-0.03989749655036468,-1.1160654445101519,-1.243130297654248,0.0
2019-07-25,1.0,-0.0,-0.5197604318531068,-0.05256314275582174,-1.136057370266756,-1.231884629023996,0.0
2019-07-26,1.0,-0.0,-0.5234387289602013,-0.053327041057102405,-1.1298961774421896,-1.2260106968695927,0.0
2019-07-29,1.0,-0.0,-0.4915260917546902,-0.05616427557937884,-1.1342030584896738,-1.2594592464133691,0.0
2019-07-30,1.0,-0.0,-0.5021523636507248,-0.05793610046996565,-1.1356581493621896,-1.253544488764267,0.0
2019-07-31,1.0,-0.0,-0.552187487649686,-0.05252341619570802,-1.1147294787179387,-1.232660158874442,0.0
2019-08-01,1.0,-0.0,-0.5589564260736316,-0.03347609131271855,-1.1165769517897135,-1.22014852068681,0.0
2019-08-02,1.0,-0.0,-0.5640011079017133,-0.011316424642899538,-1.130732402168322,-1.2507418984687215,0.0
2019-08-05,1.0,-0.0,-0.5606557377049181,-0.007900454276120877,-1.136796365791033,-1.2448745802883665,0.0
2019-08-06,1.0,-0.0,-0.5609822540473225,-0.00400840597758406,-1.0897415940224158,-1.2369240348692403,0.0
2019-08-07,1.0,-0.0,-0.5777907202484954,-0.0,-1.0700834789361289,-1.2349058435255291,0.0
2019-08-08,1.0,-0.0,-0.5808780715034354,-0.0,-1.0688249679748456,-1.2321726641046542,0.0
2019-08-09,1.0,-0.0,-0.5596312581964051,-0.0,-1.0464398673146649,-1.2510607112551109,0.0
2019-08-12,1.0,-0.0,-0.5566346783828574,-0.0016186842409527116,-1.0544571626777663,-1.2412610321039044,0.0
2019-08-13,1.0,-0.0,-0.557548981943911,-0.0,-1.0487130234344988,-1.2354590856703804,0.0
2019-08-14,1.0,-0.0,-0.5668133971291865,-0.0,-1.0307368421052634,-1.2302009569377992,0.0
2019-08-15,1.0,-0.0,-0.590463626083679,-0.0020354315868827745,-1.003128533735394,-1.1736901620806635,0.0
2019-08-16,1.0,-0.0,-0.5960127891668234,-0.0019559902200488996,-0.9966898627045326,-1.1668986270453263,0.0
2019-08-19,1.0,-0.0,-0.5806451612903226,-0.00854220523772058,-1.001049042748492,-1.1563823011502004,0.0
2019-08-20,1.0,-0.0,-0.5802455315496847,-0.021791857905145713,-0.9850740699279824,-1.1443710586215903,0.0
2019-08-21,1.0,-0.0,-0.5827619615441944,-0.006148457296169325,-0.9912803696527053,-1.1461469667610673,0.0
2019-08-22,1.0,-0.0,-0.5798313137637656,-0.023571875805679352,-0.9798902434532799,-1.0998121616146737,0.0
2019-08-23,1.0,-0.0,-0.5790908421130185,-0.024865541884623886,-0.9799233772931557,-1.0999042216164445,0.0
2019-08-26,1.0,-0.0,-0.568207481878119,-0.019852110880413797,-0.9651039959203003,-1.0894255636906713,0.0
2019-08-27,1.0,-0.0,-0.5653137604011482,-0.01097343846517205,-0.9587587660332109,-1.0985429308528032,0.0
2019-08-28,1.0,-0.0,-0.565021770682148,-0.011248185776487663,-0.9596153846153845,-1.092597968069666,0.0
2019-08-29,1.0,-0.0,-0.579509493670886,-0.015571058688147295,-0.9407724395857308,-1.0602704257767548,0.0
2019-08-30,1.0,-0.0,-0.5638016174049953,-0.01742646532598583,-0.9481857868746869,-1.048915766120375,0.0
2019-09-03,1.0,-0.0,-0.5719397430851254,-0.03048627759687981,-0.9355565892582389,-1.0402189859376678,0.0
2019-09-04,1.0,-0.0,-0.5923344947735191,-0.021696181615718953,-0.945723625130213,-1.0322928266101512,0.0
2019-09-05,1.0,-0.0,-0.616711687376193,-0.01458670988654781,-0.9721952097965064,-0.9981631550513236,0.0
2019-09-06,1.0,-0.0,-0.626281045990007,-0.0,-0.9841715598672452,-1.036653415514789,0.0
2019-09-09,1.0,-0.0,-0.6312910284463895,-0.0,-0.9837709700948213,-1.0319110138584975,0.0
2019-09-10,1.0,-0.0,-0.6273923663009005,-0.004374612664503663,-0.9905945827713172,-1.0231854471218693,0.0
2019-09-11,1.0,-0.0,-0.6496866639791842,-0.0,-0.9522849708652473,-1.0627771466265987,0.0
2019-09-12,1.0,-0.0,-0.6018773145601878,-0.0,-0.9861034722986105,-1.0786858798078687,0.0
2019-09-13,1.0,-0.0,-0.5980633092469648,-0.0,-0.9988629277775741,-1.0710486740270697,0.0
