Date,IWF,IWM,MTUM,SPY,VHI,VLUE,VXX
2019-01-14,-0.0,-2.3487227560346846,-0.0,-2.147879071947504,1.0,-2.3152878681353015,0.0
2019-01-15,-0.0,-2.358637083993661,-0.0,-2.1999999999999997,1.0,-2.365293185419968,0.0
2019-01-16,-0.006613871725698373,-2.6043860412496733,-0.0,-2.5356365851535987,1.0,-2.5559133234705422,0.0
2019-01-17,-0.009832927253741732,-2.6010268012530458,-0.0,-2.534458753915768,1.0,-2.556387051862165,0.0
2019-01-18,-0.02408469342743714,-2.6000882223202466,-0.0,-2.5600352889280984,1.0,-2.6380238200264667,0.0
2019-01-22,-0.0,-2.7893043066729772,-0.0,-2.859252247988642,1.0,-2.816658778987222,0.0
2019-01-23,-0.0,-2.711443259710587,-0.0,-2.906226199543031,1.0,-2.9025133282559024,0.0
2019-01-24,-0.0,-2.7301359372008425,-0.0,-2.92054374880337,1.0,-2.9223626268428107,0.0
2019-01-25,-0.0,-2.660066673401354,-0.0,-3.3067986665319733,1.0,-3.1352661885038895,0.0
2019-01-28,-0.0,-2.6199007996760804,-0.0,-3.3640044538920946,1.0,-3.1385767790262173,0.0
2019-01-29,-0.0,-2.6021615008156607,-0.0,-3.3937601957585644,1.0,-3.199836867862969,0.0
2019-01-30,-0.0,-2.6172125219547473,-0.0,-3.444157454282467,1.0,-3.270275854943692,0.0
2019-01-31,-0.0,-2.661971830985915,-0.0,-3.364125932062966,1.0,-3.330260977630489,0.0
2019-02-01,-0.0,-2.6501291989664084,-0.0,-3.3754005167958656,1.0,-3.3103875968992247,0.0
2019-02-04,-0.0,-2.653196559941975,-0.0,-3.3804787068697544,1.0,-3.327945290643457,0.0
2019-02-05,-0.0,-2.629765780905367,-0.0,-3.4190736267198822,1.0,-3.45425900640689,0.0
2019-02-06,-0.0,-2.600566275167785,-0.0,-3.4115981543624163,1.0,-3.4744127516778525,0.0
2019-02-07,-0.0,-2.5995176174496644,-0.0,-3.4133808724832218,1.0,-3.473678691275168,0.0
2019-02-08,-0.0,-2.590579329197771,-0.0,-3.4421196509305014,1.0,-3.4814425402165914,0.0
2019-02-11,-0.0,-2.5665399239543727,-0.0,-3.4756020278833963,1.0,-3.5197507393324883,0.0
2019-02-12,-0.0,-2.5809604759881,-0.0,-3.516574585635359,1.0,-3.5271993200169995,0.0
2019-02-13,-0.0,-2.6136507936507933,-0.0,-3.4824338624338624,1.0,-3.4858201058201055,0.0
2019-02-14,-0.0,-2.4926207041956565,-0.0,-3.533523086654016,1.0,-3.515707358212102,0.0
2019-02-15,-0.0,-2.539477856463376,-0.0,-3.5234119014903285,1.0,-3.5067117640841348,0.0
2019-02-19,-0.0,-2.5028451001053744,-0.0,-3.5371970495258167,1.0,-3.4973656480505793,0.0
2019-02-20,-0.0,-2.504922197523023,-0.0,-3.5542500264634276,1.0,-3.5260929395575316,0.0
2019-02-21,-0.0,-2.5063505503810335,-0.0,-3.5538738357324307,1.0,-3.5241320914479255,0.0
2019-02-22,-0.0,-2.523067065356685,-0.0,-3.6156557026911575,1.0,-3.5404741563434428,0.0
2019-02-25,-0.0,-2.5429962141698215,-0.0,-3.6848025959978368,1.0,-3.588858842617631,0.0
2019-02-26,-0.0,-2.5443819008443387,-0.0,-3.68521324962113,1.0,-3.5952587140073606,0.0
2019-02-27,-0.0,-2.5361660720077848,-0.0,-3.681370959022597,1.0,-3.594442642447832,0.0
2019-02-28,-0.0,-2.516852714858567,-0.0,-3.6767096564430473,1.0,-3.6441963801885766,0.0
2019-03-01,-0.0,-2.522808538303175,-0.0,-3.680897171957959,1.0,-3.6318127641131217,0.0
2019-03-04,-0.0,-2.464626945786366,-0.0,-3.660332796564681,1.0,-3.610413311862587,0.0
2019-03-05,-0.0,-2.4463880790411405,-0.0,-3.7202245977756183,1.0,-3.631465284526509,0.0
2019-03-06,-0.0,-2.4262823959565543,-0.0,-3.712872351865792,1.0,-3.6146897515861918,0.0
2019-03-07,-0.0,-2.323925455133039,-0.0,-3.830550468598514,1.0,-3.618011418722396,0.0
2019-03-08,-0.0,-2.361051803573435,-0.0,-4.090010113495898,1.0,-3.7861557478368355,0.0
2019-03-11,-0.0,-2.3643710870802503,-0.0,-4.114968696642004,1.0,-3.9038133181559473,0.0
2019-03-12,-0.0,-2.1469766402145973,-0.0,-4.057672963004359,1.0,-3.9723929808874487,0.0
2019-03-13,-0.0,-2.9260654885654884,-0.0,-4.585888773388773,1.0,-4.481808731808732,0.0
2019-03-14,-0.0,-2.9933687002652523,-0.0,-4.689124668435014,1.0,-4.580106100795756,0.0
2019-03-15,-0.0,-3.004969110932044,-0.0,-4.753021756647865,1.0,-4.672172978780553,0.0
2019-03-18,-0.0,-3.1403096488802875,-0.0,-4.888166989217583,1.0,-4.794995852916782,0.0
2019-03-19,-0.0,-3.1564455569461827,-0.0,-4.907245167570575,1.0,-4.8425810040328185,0.0
2019-03-20,-0.0,-3.207197076187799,-0.0,-4.9519257801518135,1.0,-4.897666572954738,0.0
2019-03-21,-0.0,-3.2213288192975034,-0.0,-5.026096769643109,1.0,-4.858795316687827,0.0
2019-03-22,-0.0,-3.2156974264183136,-0.0,-5.1256931608133085,1.0,-4.877292762690175,0.0
2019-03-25,-0.0,-2.9014995185032326,-0.0,-5.081579309396065,1.0,-4.773971660475993,0.0
2019-03-26,-0.0,-2.986974789915966,-0.0,-5.15392156862745,1.0,-4.864705882352941,0.0
2019-03-27,-0.0,-2.9366964784795977,-0.0,-5.174818334264952,1.0,-4.862772498602571,0.0
2019-03-28,-0.0,-2.947272215973003,-0.0,-5.197412823397076,1.0,-4.916057367829021,0.0
2019-03-29,-0.0,-2.932117812061711,-0.0,-5.181767180925666,1.0,-4.911360448807854,0.0
2019-04-01,-0.0,-2.9688863860340704,-0.0,-5.196536674644516,1.0,-4.912994509362242,0.0
2019-04-02,-0.0,-2.9823603527929445,-0.029819403611927763,-5.1842363152736946,1.0,-4.803303933921322,0.0
2019-04-03,-0.0,-2.9104069926249663,-0.02881726304288446,-5.041928434853865,1.0,-4.676181371210053,0.0
2019-04-04,-0.0,-2.9154562893943545,-0.03850369964373801,-5.0591942998081665,1.0,-4.689229926007125,0.0
2019-04-05,-0.0,-2.810720491912846,-0.040636278572383375,-4.9251436973666625,1.0,-4.590696430958428,0.0
2019-04-08,-0.0,-2.788822355289421,-0.05429141716566867,-4.901663339986694,1.0,-4.561942781104459,0.0
2019-04-09,-0.0,-2.7587314331593737,-0.10544627325036798,-4.957312993443061,1.0,-4.5601498728756855,0.0
2019-04-10,-0.0,-2.7189708038928146,-0.12238368217570993,-4.957339021463805,1.0,-4.532862285028663,0.0
2019-04-11,-0.0,-2.695460614152203,-0.14939919893190923,-4.982109479305741,1.0,-4.524032042723632,0.0
2019-04-12,-0.0,-2.7032760472610096,-0.13184747583243825,-5.02671858216971,1.0,-4.564581095596133,0.0
2019-04-15,-0.0,-2.7148821548821553,-0.13077441077441077,-5.035690235690236,1.0,-4.586666666666667,0.0
2019-04-16,-0.0,-2.711388665055063,-0.17378458232608113,-4.999731399409079,1.0,-4.545124899274779,0.0
2019-04-17,-0.0,-2.620620753962968,-0.23138404156120954,-4.971759690955109,1.0,-4.497136006394032,0.0
2019-04-18,-0.0,-2.6101536406145622,-0.218436873747495,-4.991315965263861,1.0,-4.5400133600534405,0.0
2019-04-22,-0.0,-2.6293753365643515,-0.2129779213785676,-5.037560581583199,1.0,-4.582794830371567,0.0
2019-04-23,-0.0,-2.646803900325027,-0.20246478873239435,-5.070693391115926,1.0,-4.6228331527627295,0.0
2019-04-24,-0.0,-2.6083793614441597,-0.19466522969149938,-5.053078270241142,1.0,-4.6155193318065475,0.0
2019-04-25,-0.0,-2.5415617128463475,-0.255468646427151,-4.948826726766539,1.0,-4.511467585841177,0.0
2019-04-26,-0.0,-2.5267287234042555,-0.21715425531914895,-4.9918882978723405,1.0,-4.562101063829787,0.0
2019-04-29,-0.0,-2.5195597400875216,-0.20010608672589839,-4.987004376077444,1.0,-4.554037926004509,0.0
2019-04-30,-0.0,-2.509141494435612,-0.19581346051934284,-4.982644409114997,1.0,-4.561075781664017,0.0
2019-05-01,-0.0,-2.514088250930356,-0.1749069643806486,-5.040536948431685,1.0,-4.561270600744285,0.0
2019-05-02,-0.0,-2.5160782254889096,-0.138994618716367,-4.934112088200552,1.0,-4.536028350177189,0.0
2019-05-03,-0.0,-2.4916361735493986,-0.1572138003136435,-4.907344485101934,1.0,-4.512415054887611,0.0
2019-05-06,-0.0,-2.4052966376736338,-0.17058288978320135,-4.8927690510190835,1.0,-4.513306503959496,0.0
2019-05-07,-0.0,-2.397432572614108,-0.18192427385892118,-4.877074688796681,1.0,-4.5103734439834025,0.0
2019-05-08,-0.0,-2.348009727377448,-0.24318443619608343,-4.761167285293741,1.0,-4.4469473953666965,0.0
2019-05-09,-0.0,-2.34393434213901,-0.2539112592972557,-4.781610669402411,1.0,-4.4442164657604515,0.0
2019-05-10,-0.0,-2.3405509288917363,-0.2580397181294043,-4.780269058295964,1.0,-4.433568225496477,0.0
2019-05-13,-0.0,-2.33901563701615,-0.25108946423993844,-4.787874903870802,1.0,-4.4392463470904895,0.0
2019-05-14,-0.0,-2.1065737051792826,-0.4301543824701195,-4.625498007968128,1.0,-4.287973107569721,0.0
2019-05-15,-0.0,-2.10998266039138,-0.45739410453306906,-4.608124845182066,1.0,-4.209933118652464,0.0
2019-05-16,-0.0,-2.119384462645818,-0.4748076445768181,-4.601141722511789,1.0,-4.214693472325639,0.0
2019-05-17,-0.0,-2.063224057185112,-0.5094897707665763,-4.531180675375893,1.0,-4.220606359378851,0.0
2019-05-20,-0.0,-2.020250368188513,-0.5430780559646539,-4.505031909671085,1.0,-4.204590083456063,0.0
2019-05-21,-0.0,-2.0281307834669957,-0.5231338679827268,-4.548426896977174,1.0,-4.238247995064775,0.0
2019-05-22,-0.0,-1.988323500491642,-0.5502704031465093,-4.536381514257621,1.0,-4.216076696165191,0.0
2019-05-23,-0.0,-1.9782662082514735,-0.5331532416502948,-4.543835952848723,1.0,-4.2237229862475445,0.0
2019-05-24,-0.0,-1.9028996101364521,-0.5579922027290448,-4.515107212475633,1.0,-4.207236842105264,0.0
2019-05-28,-0.0,-1.8869395711500974,-0.5627436647173489,-4.52046783625731,1.0,-4.213206627680312,0.0
2019-05-29,-0.0,-1.9468190854870777,-0.5955516898608351,-4.64177435387674,1.0,-4.241426441351889,0.0
2019-05-30,-0.0,-1.9397560368434157,-0.6153846153846154,-4.634304207119741,1.0,-4.25765496639283,0.0
2019-05-31,-0.0,-1.9441125217824247,-0.6234752302713469,-4.6346776201145135,1.0,-4.244709982574061,0.0
2019-06-03,-0.0,-1.9209655679451045,-0.6848425438059061,-4.553853694400196,1.0,-4.093738512437201,0.0
2019-06-04,-0.0,-1.9198234645090104,-0.6795390462179722,-4.5559642025254385,1.0,-4.1042049773200935,0.0
2019-06-05,-0.0,-1.841929720071471,-0.6938653960690888,-4.468850506253722,1.0,-3.907087552114354,0.0
2019-06-06,-0.0,-1.9041276697864171,-0.6226301895848332,-4.478041756659467,1.0,-3.994240460763139,0.0
2019-06-07,-0.0,-1.9403989425618842,-0.6282143715453016,-4.460586397500601,1.0,-3.9871425138187933,0.0
2019-06-10,-0.0,-1.9402538314176245,-0.6105124521072797,-4.437978927203065,1.0,-3.9843151340996172,0.0
2019-06-11,-0.0,-1.9434053336551225,-0.6895136961505973,-4.44648244237963,1.0,-3.987691565101967,0.0
2019-06-12,-0.0,-1.94980694980695,-0.6908783783783784,-4.441361003861004,1.0,-3.9834700772200775,0.0
2019-06-13,-0.0,-1.9954084098598357,-0.7249879168680522,-4.4143305944900915,1.0,-3.9485258579023683,0.0
2019-06-14,-0.0,-1.976374156219865,-0.7502410800385727,-4.411885245901639,1.0,-3.9155014464802314,0.0
2019-06-17,-0.0,-1.9612841168690633,-0.7531561861248047,-4.414332090898161,1.0,-3.894914031501744,0.0
2019-06-18,-0.0,-1.9519011634880654,-0.7532685618327936,-4.402542881132302,1.0,-3.887129662948303,0.0
2019-06-19,-0.0,-1.8989165376830575,-0.7725919752351471,-4.376354327896179,1.0,-3.858316466245982,0.0
2019-06-20,-0.0,-1.9198191767784916,-0.7518439210088034,-4.3678325005948135,1.0,-3.8568879371877234,0.0
2019-06-21,-0.0,-1.9355912061794414,-0.7449792038027332,-4.3485442661913245,1.0,-3.854426619132502,0.0
2019-06-24,-0.0,-1.9078978764018133,-0.7572178477690288,-4.357432593653066,1.0,-3.9077785731329038,0.0
2019-06-25,-0.0,-1.8757935082045756,-0.7862019403521381,-4.391663672296083,1.0,-3.9239429871840943,0.0
2019-06-26,-0.0,-1.9010869565217392,-0.7741545893719808,-4.382850241545894,1.0,-4.019202898550724,0.0
2019-06-27,-0.0,-1.8836332684824904,-0.7886673151750974,-4.41330252918288,1.0,-4.073929961089495,0.0
2019-06-28,-0.0,-1.8031486453502563,-0.8254820600439347,-4.480351476690261,1.0,-4.0951916036124,0.0
2019-07-01,-0.0,-1.7929982922664067,-0.814344962185899,-4.485606245425714,1.0,-4.105147596974872,0.0
2019-07-02,-0.0,-1.821515892420538,-0.8018337408312958,-4.479095354523228,1.0,-4.122493887530562,0.0
2019-07-03,-0.0,-1.8385556915544679,-0.7898408812729499,-4.47906976744186,1.0,-4.132435740514076,0.0
2019-07-05,-0.0,-1.8181148748159057,-0.7890279823269515,-4.501840942562593,1.0,-4.163966617574865,0.0
2019-07-08,-0.0,-1.8094886013555145,-0.8,-4.531361675908811,1.0,-4.182008626001232,0.0
2019-07-09,-0.0,-1.7901570421664401,-0.8106838135278842,-4.552862619018177,1.0,-4.211821441820206,0.0
2019-07-10,-0.0,-1.7778877071481574,-0.806826613900569,-4.563690328963641,1.0,-4.218773188226565,0.0
2019-07-11,-0.0,-1.7795069721115537,-0.8320468127490039,-4.599726095617529,1.0,-4.239043824701195,0.0
2019-07-12,-0.0,-1.8193540310465695,-0.8264897346019028,-4.624311467200801,1.0,-4.24849774661993,0.0
2019-07-15,-0.0,-1.8745465916197626,-0.870293933708568,-4.589993746091308,1.0,-4.172983114446529,0.0
2019-07-16,-0.0,-1.88962749278816,-0.9010410134202935,-4.600652201178979,1.0,-4.151009657594381,0.0
2019-07-17,-0.0,-1.9263104583438846,-0.8973157761458598,-4.646999240314004,1.0,-4.190807799442897,0.0
2019-07-18,-0.0,-1.9217270546648149,-0.9007701047847493,-4.632369650296679,1.0,-4.1699280393889655,0.0
2019-07-19,-0.0,-1.9108319860713843,-0.9171744807859719,-4.508518840940182,1.0,-4.099738838452929,0.0
2019-07-22,-0.0,-1.9181649101053937,-0.9171729696218226,-4.484066955982641,1.0,-4.079851208927464,0.0
2019-07-23,-0.0,-1.9361225252147924,-0.9102228863155273,-4.5054165110197975,1.0,-4.099987548250529,0.0
2019-07-24,-0.0,-1.9429252383341695,-0.9677621675865529,-4.537255393878575,1.0,-4.095960863020572,0.0
2019-07-25,-0.0,-1.8779260005033978,-1.018625723634533,-4.608608104706771,1.0,-4.079914422350868,0.0
2019-07-26,-0.0,-1.870105421686747,-1.0114206827309236,-4.600401606425702,1.0,-4.068273092369478,0.0
2019-07-29,-0.0,-1.8204392313451458,-0.9910157224856502,-4.5874719241327675,1.0,-4.079111554779137,0.0
2019-07-30,-0.0,-1.8172512794907,-0.9957558357258768,-4.5841967294969415,1.0,-4.085632255648483,0.0
2019-07-31,-0.0,-1.909343648011604,-0.9099480236915267,-4.359240904146017,1.0,-3.9091018977396352,0.0
2019-08-01,-0.0,-1.9323624984956074,-0.8948128535323144,-4.3310867733782645,1.0,-3.8768804910338193,0.0
2019-08-02,-0.0,-1.8995198079231694,-0.9183673469387755,-4.31140456182473,1.0,-3.8755102040816327,0.0
2019-08-05,-0.0,-1.8866730355863386,-0.8822545975638882,-4.2993790303319805,1.0,-3.8734177215189876,0.0
2019-08-06,-0.0,-1.860041987403779,-0.8368322836482388,-4.141474224399348,1.0,-3.824819220900397,0.0
2019-08-07,-0.0,-1.8823529411764706,-0.7880264531848241,-4.103956375449588,1.0,-3.827938275902077,0.0
2019-08-08,-0.0,-1.88414209426515,-0.7858137915022058,-4.107615509635477,1.0,-3.8315532853494316,0.0
2019-08-09,-0.0,-1.8316946211683054,-0.7615962984384037,-4.082128397917872,1.0,-3.891960670908039,0.0
2019-08-12,-0.0,-1.813942751615882,-0.774122807017544,-4.086449676823638,1.0,-3.8674976915974146,0.0
2019-08-13,-0.0,-1.7660656495607951,-0.7872168284789645,-4.101826167360148,1.0,-3.902797041146556,0.0
2019-08-14,-0.0,-1.774891774891775,-0.7633857370699476,-4.006037821827296,1.0,-3.847801321485532,0.0
2019-08-15,-0.0,-1.8064981148813484,-0.7719006431581282,-3.8816810822798846,1.0,-3.628964293634952,0.0
2019-08-16,-0.0,-1.8149011769931158,-0.7705973795247613,-3.8789695758383296,1.0,-3.6392405063291138,0.0
2019-08-19,-0.0,-1.7564428713637872,-0.8020130516535782,-3.8958079858422736,1.0,-3.606459462448844,0.0
2019-08-20,-0.0,-1.764667322189446,-0.7668523981208347,-3.846826177209658,1.0,-3.54703375942314,0.0
2019-08-21,-0.0,-1.766270576692467,-0.7776081979723101,-3.8340782731930667,1.0,-3.5236018750681346,0.0
2019-08-22,-0.0,-1.7714503484320556,-0.780161149825784,-3.8334059233449476,1.0,-3.503484320557491,0.0
2019-08-23,-0.0,-1.767487470037045,-0.7816517759860536,-3.835149269993463,1.0,-3.511331444759207,0.0
2019-08-26,-0.0,-1.6979929913985343,-0.7497079749389401,-3.7542741849846024,1.0,-3.417117978124668,0.0
2019-08-27,-0.0,-1.6858079526226732,-0.7364636209813874,-3.7398477157360404,1.0,-3.4130710659898478,0.0
2019-08-28,-0.0,-1.6434773401101228,-0.7785895806861499,-3.7662007623888183,1.0,-3.4004659042778482,0.0
2019-08-29,-0.0,-1.6068827193075055,-0.7850733664097964,-3.7689221999366627,1.0,-3.395334107463317,0.0
2019-08-30,-0.0,-1.5755606791029133,-0.7812827499476,-3.758750785998742,1.0,-3.3642842171452525,0.0
2019-09-03,-0.0,-1.5883340327318507,-0.7966848510281157,-3.759127150650441,1.0,-3.3467268149391525,0.0
2019-09-04,-0.0,-1.5401635906040267,-0.8264471476510068,-3.7544043624161074,1.0,-3.3656669463087248,0.0
2019-09-05,-0.0,-1.5558798999165973,-0.8145329441201001,-3.7380108423686402,1.0,-3.3169307756463717,0.0
2019-09-06,-0.0,-1.5299615744106345,-0.8441167307093157,-3.751272198566829,1.0,-3.2600477723543464,0.0
2019-09-09,-0.0,-1.5302858322154576,-0.8454235888969147,-3.7147869156949747,1.0,-3.228459395315241,0.0
2019-09-10,-0.0,-1.5118581150752732,-0.9000824912353064,-3.7156114662817075,1.0,-3.183749226644669,0.0
2019-09-11,-0.0,-1.5335453426343868,-0.8919778416085351,-3.676549035699631,1.0,-3.156339762002462,0.0
