Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YLCO
2018-12-24,-0.0,-0.2854656531931519,-0.0,-0.27688783121403704,-0.2135930951196988,0.0,1.0
2018-12-26,-0.0,-0.2851354233312007,-0.0,-0.2781687637733703,-0.21390488377052677,0.0,1.0
2018-12-27,-0.0,-0.26831547794181276,-0.0,-0.24476020699562123,-0.21767424150642964,0.0,1.0
2018-12-28,-0.0,-0.26917688569105974,-0.0,-0.2439420931559922,-0.21647612293961985,0.0,1.0
2018-12-31,-0.0,-0.271375657712545,-0.0,-0.24349210744945995,-0.21593741345887563,0.0,1.0
2019-01-02,-0.0,-0.2709349382587942,-0.0,-0.2423817923973574,-0.21614610355919892,0.0,1.0
2019-01-03,-0.0,-0.2707702948041843,-0.0,-0.2439353332756981,-0.21435117143598165,0.0,1.0
2019-01-04,-0.0,-0.272375348405079,-0.0,-0.23242489934964386,-0.21571866074808163,0.0,1.0
2019-01-07,-0.0,-0.2785497441235146,-0.0,-0.235666579928875,-0.2205221615057681,0.0,1.0
2019-01-08,-0.0,-0.2695772695772695,-0.0,-0.2434338184338184,-0.21949064449064445,0.0,1.0
2019-01-09,-0.0,-0.2699232355438493,-0.0,-0.24351487636243913,-0.219393855377844,0.0,1.0
2019-01-10,-0.0,-0.2704248790888762,-0.0,-0.24333038639554838,-0.21973754918785865,0.0,1.0
2019-01-11,-0.0,-0.27055246699096597,-0.0,-0.24477067407922165,-0.2219944405837387,0.0,1.0
2019-01-14,-0.0,-0.26897629591039335,-0.0,-0.24127811061908486,-0.2263263002518017,0.0,1.0
2019-01-15,-0.0,-0.27317669665472966,-0.0,-0.24164555856406675,-0.2320377325530614,0.0,1.0
2019-01-16,-0.0,-0.2728925879946145,-0.0,-0.24725918413736428,-0.22837509398331904,0.0,1.0
2019-01-17,-0.0,-0.2702315171014898,-0.0,-0.24886339791564663,-0.22954116248163947,0.0,1.0
2019-01-18,-0.0,-0.270134935694708,-0.0,-0.2510366153629911,-0.23578607070068172,0.0,1.0
2019-01-22,-0.0,-0.265346669157228,-0.0,-0.23279390038886716,-0.1999694340199358,0.0,1.0
2019-01-23,-0.0,-0.24133473927684618,-0.0,-0.233137181536787,-0.22628320691179973,0.0,1.0
2019-01-24,-0.0,-0.23730119326839125,-0.0,-0.24827515365256544,-0.22642995326222798,0.0,1.0
2019-01-25,-0.0,-0.2243633508568308,-0.0,-0.2607018502082338,-0.22176896292756196,0.0,1.0
2019-01-28,-0.0,-0.22126348228043144,-0.0,-0.2689265536723164,-0.22184557438794728,0.0,1.0
2019-01-29,-0.0,-0.2179764108893918,-0.0,-0.26733182472742234,-0.22901666323801687,0.0,1.0
2019-01-30,-0.0,-0.2179742147853518,-0.0,-0.2672987244548073,-0.2291695240707722,0.0,1.0
2019-01-31,-0.0,-0.21971811689757334,-0.0,-0.2533180346959396,-0.23949788502046482,0.0,1.0
2019-02-01,-0.0,-0.2206838574639285,-0.0,-0.2560776845608798,-0.23890404378334792,0.0,1.0
2019-02-04,-0.0,-0.221352826109338,-0.0,-0.254950410103298,-0.23959298534609974,0.0,1.0
2019-02-05,-0.0,-0.21303438582056292,-0.0,-0.2523398128149748,-0.24877438376358463,0.0,1.0
2019-02-06,-0.0,-0.21153384335654737,-0.0,-0.2555319221928711,-0.24825894541836768,0.0,1.0
2019-02-07,-0.0,-0.20976178634516113,-0.0,-0.25526076591949787,-0.24997856248606562,0.0,1.0
2019-02-08,-0.0,-0.20755138900834263,-0.0,-0.2533929646512428,-0.25918981680571085,0.0,1.0
2019-02-11,-0.0,-0.19756828436606622,-0.0,-0.25755175145524056,-0.26704095339785766,0.0,1.0
2019-02-12,-0.0,-0.19596168780740356,-0.0,-0.26299076710673913,-0.2668219863663819,0.0,1.0
2019-02-13,-0.0,-0.19076700134561642,-0.0,-0.2645171307318083,-0.26984784183831906,0.0,1.0
2019-02-14,-0.0,-0.18281039194658735,-0.0,-0.27763171550143567,-0.2692427439720483,0.0,1.0
2019-02-15,-0.0,-0.19253002873065875,-0.0,-0.2730104884211984,-0.2652220568382429,0.0,1.0
2019-02-19,-0.0,-0.18461751375289762,-0.0,-0.28133757741410925,-0.26398643739404215,0.0,1.0
2019-02-20,-0.0,-0.17845892900411922,-0.0,-0.28275468171276263,-0.2695489632732182,0.0,1.0
2019-02-21,-0.0,-0.1907595440314127,-0.0,-0.2820397502205463,-0.25697531611631,0.0,1.0
2019-02-22,-0.0,-0.1934031685568349,-0.0,-0.28622630075318156,-0.2518223530430266,0.0,1.0
2019-02-25,-0.0,-0.1935131005504141,-0.0,-0.2897921622419391,-0.25301685968780924,0.0,1.0
2019-02-26,-0.0,-0.19198070650288016,-0.0,-0.2926122562287459,-0.25043375667985285,0.0,1.0
2019-02-27,-0.0,-0.187113902963837,-0.0,-0.2947178454917748,-0.25343582980495594,0.0,1.0
2019-02-28,-0.0,-0.1806539414453711,-0.0,-0.2919705482081167,-0.2721499110165056,0.0,1.0
2019-03-01,-0.0,-0.18266178266178265,-0.0,-0.2915402058259201,-0.27008547008547007,0.0,1.0
2019-03-04,-0.0,-0.17737403354451367,-0.0,-0.2871005462764194,-0.2808174948077561,0.0,1.0
2019-03-05,-0.0,-0.17026261495961115,-0.0,-0.2965870545861454,-0.2816029653460153,0.0,1.0
2019-03-06,-0.0,-0.16783717679944096,-0.0,-0.2979559748427673,-0.28123689727463314,0.0,1.0
2019-03-07,-0.0,-0.1465187452180566,-0.0,-0.3098003755999165,-0.2825867705362732,0.0,1.0
2019-03-08,-0.0,-0.1400922302962549,-0.0,-0.3228235047512577,-0.28387017887087757,0.0,1.0
2019-03-11,-0.0,-0.1368785842451536,-0.0,-0.3181050557646976,-0.30415508567005595,0.0,1.0
2019-03-12,-0.0,-0.11668445393098542,-0.0,-0.3273212379935965,-0.33472073995019563,0.0,1.0
2019-03-13,-0.0,-0.12211350993614396,-0.0,-0.3343409590927791,-0.3322303110522833,0.0,1.0
2019-03-14,-0.0,-0.12341596811381793,-0.0,-0.3315340756760621,-0.3323741264365761,0.0,1.0
2019-03-15,-0.0,-0.11737097612095372,-0.0,-0.33312433942998404,-0.3408989126345771,0.0,1.0
2019-03-18,-0.0,-0.12375541125541126,-0.0,-0.33551587301587305,-0.3444805194805195,0.0,1.0
2019-03-19,-0.0,-0.12728293955645748,-0.0,-0.33082693143933906,-0.3537469198434556,0.0,1.0
2019-03-20,-0.0,-0.13352344970392704,-0.0,-0.32855015076107097,-0.3543066807134813,0.0,1.0
2019-03-21,-0.0,-0.13270305581766711,-0.0,-0.3388437250489947,-0.3430899324961893,0.0,1.0
2019-03-22,-0.0,-0.13063531127518002,-0.0,-0.35376902743596755,-0.33858353841946953,0.0,1.0
2019-03-25,-0.0,-0.12146153566626695,-0.0,-0.35693520840146814,-0.3385297430865947,0.0,1.0
2019-03-26,-0.0,-0.12963368359603036,-0.0,-0.3549511091652072,-0.33970008756567427,0.0,1.0
2019-03-27,-0.0,-0.12607831336287867,-0.0,-0.35751673323484895,-0.34019076799620657,0.0,1.0
2019-03-28,-0.0,-0.12179393496529045,-0.0,-0.355681402995981,-0.34934234563390576,0.0,1.0
2019-03-29,-0.0,-0.1298613273736467,-0.0,-0.35633552547216474,-0.34567403689387977,0.0,1.0
2019-04-01,-0.0,-0.1333138055397909,-0.0,-0.35710231953572674,-0.34031451952474234,0.0,1.0
2019-04-02,-0.0,-0.1359175483400219,-0.0,-0.3579168186793141,-0.3303174024078803,0.0,1.0
2019-04-03,-0.0,-0.13663723916532908,-0.0,-0.3556471618269371,-0.3317525171457756,0.0,1.0
2019-04-04,-0.0,-0.1377987984149303,-0.0,-0.3514727634630485,-0.3368638264458282,0.0,1.0
2019-04-05,-0.0,-0.1344208928473454,-0.0,-0.35805336600888826,-0.33638142614166316,0.0,1.0
2019-04-08,-0.0,-0.13212610211569703,-0.0,-0.35442945546813676,-0.33891312681404134,0.0,1.0
2019-04-09,-0.0,-0.12888539457324655,-0.0,-0.3641666057193009,-0.3353689753528853,0.0,1.0
2019-04-10,-0.0,-0.12681437607400095,-0.0,-0.3651968849402216,-0.3360571825527403,0.0,1.0
2019-04-11,-0.0,-0.12203191547699564,-0.0,-0.37026340322079443,-0.33562432595463104,0.0,1.0
2019-04-12,-0.0,-0.12332444574308779,-0.0,-0.3673801088425436,-0.3355126191606706,0.0,1.0
2019-04-15,-0.0,-0.12388331814038286,-0.0,-0.36326344576116687,-0.3360072926162261,0.0,1.0
2019-04-16,-0.0,-0.12256958377412176,-0.0,-0.36597599678984427,-0.33540655893189364,0.0,1.0
2019-04-17,-0.0,-0.1242887365042311,-0.0,-0.3717172454041435,-0.32774657134519986,0.0,1.0
2019-04-18,-0.0,-0.1302149870423769,-0.0,-0.3672117385115159,-0.327590612110815,0.0,1.0
2019-04-22,-0.0,-0.13143358817719572,-0.0,-0.36871273365768004,-0.328876614112741,0.0,1.0
2019-04-23,-0.0,-0.13077837738955456,-0.0,-0.36657824933687005,-0.3319674380316473,0.0,1.0
2019-04-24,-0.0,-0.1331934689409833,-0.0,-0.35856973456170754,-0.3325732007662136,0.0,1.0
2019-04-25,-0.0,-0.12743020026311944,-0.0,-0.36368951907615843,-0.3360985236076597,0.0,1.0
2019-04-26,-0.0,-0.13353083565157703,-0.0,-0.35949636908847865,-0.3133964377325771,0.0,1.0
2019-04-29,-0.0,-0.13356083996894352,-0.0,-0.3592618673600202,-0.3127855117996497,0.0,1.0
2019-04-30,-0.0,-0.1317058196854517,-0.0,-0.36126108232065146,-0.3127065238980878,0.0,1.0
2019-05-01,-0.0,-0.14003639180643881,-0.0,-0.350009908660169,-0.3115102599672114,0.0,1.0
2019-05-02,-0.0,-0.13888838875785456,-0.0,-0.34646477377072793,-0.31511856106299857,0.0,1.0
2019-05-03,-0.0,-0.14076858062543834,-0.0,-0.34273229153554285,-0.31476919203726017,0.0,1.0
2019-05-06,-0.0,-0.13439275185158553,-0.0,-0.3421298626590925,-0.32111526569353566,0.0,1.0
2019-05-07,-0.0,-0.13717450726514172,-0.0,-0.3402028485110056,-0.3209250467558625,0.0,1.0
2019-05-08,-0.0,-0.14654049359484694,-0.0,-0.3442498371571253,-0.31855685025692987,0.0,1.0
2019-05-09,-0.0,-0.14630925895780203,-0.0,-0.34253983757483675,-0.3198943693815906,0.0,1.0
2019-05-10,-0.0,-0.14713433375519797,-0.0,-0.3413668414391611,-0.3194720665340806,0.0,1.0
2019-05-13,-0.0,-0.14557134302357233,-0.0,-0.34939299907452775,-0.31966900756709676,0.0,1.0
2019-05-14,-0.0,-0.1329573071203163,-0.0,-0.35637854111502054,-0.3242954042584062,0.0,1.0
2019-05-15,-0.0,-0.13493647912885662,-0.0,-0.36166969147005446,-0.3182940108892922,0.0,1.0
2019-05-16,-0.0,-0.13494872492966692,-0.0,-0.36182956711135306,-0.31826844541246935,0.0,1.0
2019-05-17,-0.0,-0.1302837395416515,-0.0,-0.35118224809021464,-0.33737722808293924,0.0,1.0
2019-05-20,-0.0,-0.12081135164635255,-0.0,-0.35741313443696565,-0.3409496088775696,0.0,1.0
2019-05-21,-0.0,-0.12325281276696291,-0.0,-0.3537633822273115,-0.3405856371666939,0.0,1.0
2019-05-22,-0.0,-0.12322930701722443,-0.0,-0.3542660500345945,-0.34326863551946396,0.0,1.0
2019-05-23,-0.0,-0.12265370400713674,-0.0,-0.35523513026380465,-0.3427094143135434,0.0,1.0
2019-05-24,-0.0,-0.1178683727439612,-0.0,-0.35551354986459227,-0.3441720133044948,0.0,1.0
2019-05-28,-0.0,-0.12389428852244186,-0.0,-0.3532452404353682,-0.342961668668778,0.0,1.0
2019-05-29,-0.0,-0.125672531627163,-0.0,-0.35346081140031993,-0.3385197033590228,0.0,1.0
2019-05-30,-0.0,-0.1252043745231261,-0.0,-0.3527595102278095,-0.3387167096610108,0.0,1.0
2019-05-31,-0.0,-0.12514760114084328,-0.0,-0.3521354478899849,-0.3393463767326103,0.0,1.0
2019-06-03,-0.0,-0.13076116055278197,-0.0,-0.3559800303885392,-0.3221004268866218,0.0,1.0
2019-06-04,-0.0,-0.1379541178173397,-0.0,-0.33592053842813724,-0.3353596757852077,0.0,1.0
2019-06-05,-0.0,-0.13786233509826798,-0.0,-0.35227497083370723,-0.3047294265458135,0.0,1.0
2019-06-06,-0.0,-0.1369153584722447,-0.0,-0.3638668608728489,-0.2974231716746687,0.0,1.0
2019-06-07,-0.0,-0.13683831472812388,-0.0,-0.3652502700756212,-0.2984155563557796,0.0,1.0
2019-06-10,-0.0,-0.1404387133955264,-0.0,-0.36449591182509095,-0.29602348449375065,0.0,1.0
2019-06-11,-0.0,-0.1405001893290539,-0.0,-0.3667033303882147,-0.2959122955697001,0.0,1.0
2019-06-12,-0.0,-0.1438458897301986,-0.0,-0.37183078229755856,-0.2914144243453747,0.0,1.0
2019-06-13,-0.0,-0.14962552914360144,-0.0,-0.3710336842866963,-0.2883787401859691,0.0,1.0
2019-06-14,-0.0,-0.15079623597538908,-0.0,-0.37417661961635906,-0.2846543612015925,0.0,1.0
2019-06-17,-0.0,-0.1514976020269659,-0.0,-0.3739571079540313,-0.2843543570717582,0.0,1.0
2019-06-18,-0.0,-0.14265035825432437,-0.0,-0.37710791054498083,-0.28960700586234356,0.0,1.0
2019-06-19,-0.0,-0.13584646274623302,-0.0,-0.3796103684677025,-0.2934175062858383,0.0,1.0
2019-06-20,-0.0,-0.13961573981855388,-0.0,-0.3776687249877768,-0.293537113159372,0.0,1.0
2019-06-21,-0.0,-0.13508944153577662,-0.0,-0.38997963932518903,-0.2928483129726585,0.0,1.0
2019-06-24,-0.0,-0.13182290054091464,-0.0,-0.3854699765057279,-0.3039685286029104,0.0,1.0
2019-06-25,-0.0,-0.12153144940747493,-0.0,-0.39509571558796724,-0.30652689152233364,0.0,1.0
2019-06-26,-0.0,-0.12069721552291163,-0.0,-0.40223269750785645,-0.30415479061609296,0.0,1.0
2019-06-27,-0.0,-0.11816884922086472,-0.0,-0.4039798083254078,-0.30680737435072064,0.0,1.0
2019-06-28,-0.0,-0.0886136255359695,-0.0,-0.43339319089676404,-0.31036757430278156,0.0,1.0
2019-07-01,-0.0,-0.09232970177176186,-0.0,-0.4290378195957595,-0.31273614320824616,0.0,1.0
2019-07-02,-0.0,-0.09656397019788748,-0.0,-0.4239112526772475,-0.31012136855401173,0.0,1.0
2019-07-03,-0.0,-0.09423643247791334,-0.0,-0.4249785078012108,-0.30990836092260976,0.0,1.0
2019-07-05,-0.0,-0.09048073044626159,-0.0,-0.4320156943273074,-0.3109530270250449,0.0,1.0
2019-07-08,-0.0,-0.08735332464146024,-0.0,-0.43557302091558475,-0.31340323558036615,0.0,1.0
2019-07-09,-0.0,-0.08398921239473829,-0.0,-0.4345129983304896,-0.31612453446346334,0.0,1.0
2019-07-10,-0.0,-0.07640635037166194,-0.0,-0.4400110122051942,-0.31895016977149676,0.0,1.0
2019-07-11,-0.0,-0.0726490224568244,-0.0,-0.449522723510695,-0.3170256202755145,0.0,1.0
2019-07-12,-0.0,-0.06169888004119389,-0.0,-0.4620519705022344,-0.31528035750409183,0.0,1.0
2019-07-15,-0.0,-0.06380510440835267,-0.0029830957905203842,-0.4741280889772769,-0.30048245129451623,0.0,1.0
2019-07-16,-0.0,-0.06556290171089707,-0.0011602423617377853,-0.473857713770051,-0.3010736845982431,0.0,1.0
2019-07-17,-0.0,-0.0700729658018868,-0.0,-0.4721771816037736,-0.30032060731132076,0.0,1.0
2019-07-18,-0.0,-0.0691611857256029,-0.0,-0.4732953812708414,-0.29989498701155143,0.0,1.0
2019-07-19,-0.0,-0.06886696782520513,-0.0,-0.47292338895547154,-0.30203742970406566,0.0,1.0
2019-07-22,-0.0,-0.06491134195619686,-0.0,-0.4752108050261085,-0.30497998044172187,0.0,1.0
2019-07-23,-0.0,-0.06824263226854159,-0.0,-0.4731033973684696,-0.30404694679732047,0.0,1.0
2019-07-24,-0.0,-0.06907997860844228,-0.0,-0.47402585427923355,-0.301012410791672,0.0,1.0
2019-07-25,-0.0,-0.06697021088335055,-0.00025807403037900016,-0.47627562306444476,-0.29986358944108543,0.0,1.0
2019-07-26,-0.0,-0.06805509397732727,-0.0,-0.47644104722868436,-0.30181677190650275,0.0,1.0
2019-07-29,-0.0,-0.06172634223848059,-0.0,-0.4766101319144219,-0.3092044488785427,0.0,1.0
2019-07-30,-0.0,-0.061538461538461535,-0.0,-0.47498616491422246,-0.3081534772182254,0.0,1.0
2019-07-31,-0.0,-0.056245960668451674,-0.0,-0.4782199242913858,-0.3121041455082633,0.0,1.0
2019-08-01,-0.0,-0.054852786830912006,-0.0,-0.47614575852989377,-0.3103168903864922,0.0,1.0
2019-08-02,-0.0,-0.051409252930584654,-0.001653621430933745,-0.4806893764009849,-0.3036048947194356,0.0,1.0
2019-08-05,-0.0,-0.05104025244927164,-0.002385058525666899,-0.4813048104795803,-0.29991193630059076,0.0,1.0
2019-08-06,-0.0,-0.054747257160590736,-0.0021358549809233464,-0.4756932401102612,-0.29295898063126385,0.0,1.0
2019-08-07,-0.0,-0.05742184653501421,-0.0,-0.46875683159658965,-0.29558041244625816,0.0,1.0
2019-08-08,-0.0,-0.05883104322913815,-0.0004197003704311965,-0.4725278735789493,-0.2929873542453605,0.0,1.0
2019-08-09,-0.0,-0.0546072603661086,-0.0011452255003544746,-0.46657941139044923,-0.29548635727399974,0.0,1.0
2019-08-12,-0.0,-0.050490552325581396,-0.008829941860465115,-0.4745094476744186,-0.28303052325581396,0.0,1.0
2019-08-13,-0.0,-0.04616195774699102,-0.007181557034289664,-0.4789825824515473,-0.2857896076506309,0.0,1.0
2019-08-14,-0.0,-0.05147152042017568,-0.007968849044643666,-0.46735488544779497,-0.2843068006882188,0.0,1.0
2019-08-15,-0.0,-0.05989873235896147,-0.010234495636872913,-0.45423205372212444,-0.27114231335511907,0.0,1.0
2019-08-16,-0.0,-0.06285796362461174,-0.009264412804998474,-0.4504192326337146,-0.27288722911467406,0.0,1.0
2019-08-19,-0.0,-0.06132075471698113,-0.009631250448382237,-0.4510366597316881,-0.2715223473706866,0.0,1.0
2019-08-20,-0.0,-0.06513060135703672,-0.013051184274128578,-0.4483054943874537,-0.26381653150008055,0.0,1.0
2019-08-21,-0.0,-0.06895200085521862,-0.0,-0.44973808929907705,-0.2630153583009657,0.0,1.0
2019-08-22,-0.0,-0.07054303552053504,-0.0,-0.4359758808985966,-0.27219366428914465,0.0,1.0
2019-08-23,-0.0,-0.07198505869797224,-0.0,-0.43673070081821413,-0.2700106723585912,0.0,1.0
2019-08-26,-0.0,-0.07056237146301682,-0.0,-0.4355719452521098,-0.26678958939082337,0.0,1.0
2019-08-27,-0.0,-0.06975510564936788,-0.0,-0.4289629564141102,-0.2694721952082044,0.0,1.0
2019-08-28,-0.0,-0.06391435688165774,-0.0,-0.4398042644902574,-0.26286501669404844,0.0,1.0
2019-08-29,-0.0,-0.05814302619262085,-0.0,-0.4452745544781787,-0.2627739804659213,0.0,1.0
2019-08-30,-0.0,-0.057085398768677124,-0.0,-0.44588706405348666,-0.26110042866971267,0.0,1.0
2019-09-03,-0.0,-0.05660477266308953,-0.0,-0.44374823496187527,-0.26468511719853155,0.0,1.0
2019-09-04,-0.0,-0.048521754478863297,-0.0,-0.4466507810431559,-0.2698967434471803,0.0,1.0
2019-09-05,-0.0,-0.04418991055962103,-0.0,-0.4476261180047372,-0.27578039382048286,0.0,1.0
2019-09-06,-0.0,-0.04163580573484287,-0.0,-0.45638909462843436,-0.265456918139174,0.0,1.0
2019-09-09,-0.0,-0.03824741904795462,-0.0,-0.4558683626369754,-0.26760861139494735,0.0,1.0
2019-09-10,-0.0,-0.030995451179519726,-0.020628371945414153,-0.46759406184985364,-0.2438908283084735,0.0,1.0
2019-09-11,-0.0,-0.028489877900523285,-0.03853269200274856,-0.46792466127526117,-0.22694997973818207,0.0,1.0
2019-09-12,-0.0,-0.021621716718565828,-0.041237838883904226,-0.46725075209795747,-0.22918316004292677,0.0,1.0
2019-09-13,-0.0,-0.022112286755514868,-0.04589707927677329,-0.46840724635129666,-0.2241333779334871,0.0,1.0
2019-09-16,-0.0,-0.020904143845869364,-0.04834193332511491,-0.4677456280929152,-0.22411637285807376,0.0,1.0
2019-09-17,-0.0,-0.0003875491042330932,-0.05235436080821604,-0.472457589796889,-0.2363873377138126,0.0,1.0
2019-09-18,-0.0,-0.0041049312027624605,-0.05725762407286694,-0.46991772519864,-0.23049276792163637,0.0,1.0
