Date,CAI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.2935106763688417,-1.5168793987832518,-0.0,-1.5573780269593225,-1.5966837647620182,0.0
2018-12-26,1.0,-0.2896380997288695,-1.526111045620653,-0.0,-1.5109631026759403,-1.5674289755982553,0.0
2018-12-27,1.0,-0.1830977953646128,-1.4689089881288866,-0.0,-1.4031656302996043,-1.5976823063877896,0.0
2018-12-28,1.0,-0.18094538882927655,-1.470378946179477,-0.0,-1.4013102162986388,-1.5948494945501777,0.0
2018-12-31,1.0,-0.17538391794639316,-1.4860882869609566,-0.0,-1.4067546891822973,-1.5984019946733157,0.0
2019-01-02,1.0,-0.1730584036707642,-1.4860930153514984,-0.0,-1.406616439132159,-1.5989916728034896,0.0
2019-01-03,1.0,-0.1794204211002943,-1.4827937514149874,-0.0,-1.4096671949286845,-1.5881254244962644,0.0
2019-01-04,1.0,-0.1267771846024164,-1.498117448721551,-0.0,-1.3921888170834504,-1.6024726046642317,0.0
2019-01-07,1.0,-0.08442879929596832,-1.449095209284418,-0.0,-1.392222650019251,-1.5745008525383644,0.0
2019-01-08,1.0,-0.0875239923224568,-1.4307650123389086,-0.0,-1.39725802029065,-1.5684123937482861,0.0
2019-01-09,1.0,-0.08499808439603743,-1.4203929724700342,-0.0,-1.3957090471238576,-1.5720540747632858,0.0
2019-01-10,1.0,-0.08894863915715538,-1.415770412642669,-0.0,-1.4094600526777874,-1.5730904302019313,0.0
2019-01-11,1.0,-0.09326965305226176,-1.387516469038208,-0.0,-1.4146354852876593,-1.5943126921387794,0.0
2019-01-14,1.0,-0.10401270049816609,-1.3820003284611595,-0.0,-1.404664148464444,-1.5836754803744457,0.0
2019-01-15,1.0,-0.10164563905650029,-1.374986286341196,-0.0,-1.409160724081185,-1.5996708721887,0.0
2019-01-16,1.0,-0.08080974325213956,-1.3774961597542241,-0.0,-1.402512617950406,-1.6252468729427256,0.0
2019-01-17,1.0,-0.08378600823045268,-1.371851851851852,-0.0,-1.404883401920439,-1.6264471879286695,0.0
2019-01-18,1.0,-0.10185337953033052,-1.3700159489633175,-0.0,-1.4022438541494802,-1.6254743441676291,0.0
2019-01-22,1.0,-0.0,-1.4074242769300844,-0.0,-1.5337622409473926,-1.7522773855613756,0.0
2019-01-23,1.0,-0.0,-1.3885440983886579,-0.0,-1.541194556738598,-1.764106359961282,0.0
2019-01-24,1.0,-0.0,-1.3902974983096688,-0.0,-1.4933513635339193,-1.7507324768988055,0.0
2019-01-25,1.0,-0.0,-1.3124709437470943,-0.0,-1.6349372384937235,-1.8638423988842399,0.0
2019-01-28,1.0,-0.0,-1.2667516071118319,-0.0,-1.6745236578444433,-1.850118723576765,0.0
2019-01-29,1.0,-0.0,-1.253751308596022,-0.0,-1.681923926951262,-1.880248924043271,0.0
2019-01-30,1.0,-0.0,-1.2524418604651164,-0.0,-1.6809302325581397,-1.8805813953488375,0.0
2019-01-31,1.0,-0.0,-1.233139768872535,-0.0,-1.6209969527971024,-1.8953027079859714,0.0
2019-02-01,1.0,-0.0,-1.0907774271970208,-0.0,-1.43821445197331,-1.6435110950188798,0.0
2019-02-04,1.0,-0.0,-1.0987743703780317,-0.0,-1.4412266639085691,-1.6313802554687906,0.0
2019-02-05,1.0,-0.0,-1.0653765422618133,-0.0,-1.392975989351354,-1.661137562074438,0.0
2019-02-06,1.0,-0.0,-1.07446754175392,-0.0,-1.3823995096787376,-1.6506971755452269,0.0
2019-02-07,1.0,-0.0,-1.0548334687246141,-0.0,-1.3710905767668562,-1.6512997562956944,0.0
2019-02-08,1.0,-0.0,-1.0640065229577538,-0.0,-1.3968302502165828,-1.6352239718697448,0.0
2019-02-11,1.0,-0.0,-1.0278201607161022,-0.0,-1.400722205269047,-1.6574102329366291,0.0
2019-02-12,1.0,-0.0,-1.0672001641530728,-0.0,-1.4039191546116752,-1.6586642043705757,0.0
2019-02-13,1.0,-0.0,-1.078575089697591,-0.0,-1.4009226037929268,-1.6460789338800614,0.0
2019-02-14,1.0,-0.0,-1.059764439644088,-0.0,-1.432906444478733,-1.6505683279329322,0.0
2019-02-15,1.0,-0.0,-1.0631654750270048,-0.0,-1.4316650378066973,-1.6489378118409548,0.0
2019-02-19,1.0,-0.0,-1.020726441452883,-0.0,-1.4336296672593347,-1.625704851409703,0.0
2019-02-20,1.0,-0.0,-1.0126929325751421,-0.0,-1.4433387489845653,-1.6211413484971566,0.0
2019-02-21,1.0,-0.0,-1.0419009981253484,-0.0,-1.429345898566145,-1.5953792369661044,0.0
2019-02-22,1.0,-0.0,-1.0994998403745877,-0.0,-1.50367138448441,-1.7176226455251675,0.0
2019-02-25,1.0,-0.0,-1.093490677874771,-0.0,-1.5401444121133745,-1.754876603082229,0.0
2019-02-26,1.0,-0.0,-1.0925546816075853,-0.0,-1.5498868656394784,-1.7448550802715224,0.0
2019-02-27,1.0,-0.0,-1.0708041014570968,-0.0,-1.5887209929843498,-1.7371829465731248,0.0
2019-02-28,1.0,-0.0,-1.1046346782988004,-0.0,-1.6282442748091601,-1.7196837513631407,0.0
2019-03-01,1.0,-0.0,-1.1100152571926767,-0.0,-1.6268526591107237,-1.7121839581517002,0.0
2019-03-04,1.0,-0.0,-1.1209668598928142,-0.0,-1.6380837799409382,-1.7096139122826206,0.0
2019-03-05,1.0,-0.0,-1.1049311612089299,-0.0,-1.6682573638308378,-1.7120289616587132,0.0
2019-03-06,1.0,-0.0,-1.10239113743556,-0.0,-1.667763518701327,-1.7141055171657342,0.0
2019-03-07,1.0,-0.0,-1.0697254730394838,-0.0,-1.6972000437493167,-1.7017390353275732,0.0
2019-03-08,1.0,-0.0,-1.0510440835266823,-0.0,-1.7551651751187716,-1.7180422052811846,0.0
2019-03-11,1.0,-0.0,-1.0556425455765575,-0.0,-1.7668605301420424,-1.7697684822726762,0.0
2019-03-12,1.0,-0.0,-0.9972795284515983,-0.0,-1.8141577873498071,-1.856155066878259,0.0
2019-03-13,1.0,-0.0,-1.0230127912288716,-0.0,-1.8251484696208315,-1.8622087711283692,0.0
2019-03-14,1.0,-0.0,-1.0324150965007732,-0.0,-1.830536624477407,-1.8640971307485255,0.0
2019-03-15,1.0,-0.0,-1.0237506469607225,-0.0,-1.840991431364656,-1.8860198976364368,0.0
2019-03-18,1.0,-0.0,-1.0648812649512809,-0.0,-1.8653363673493204,-1.9043701499504058,0.0
2019-03-19,1.0,-0.0,-1.070045058224589,-0.0,-1.85827140265668,-1.9233425010240508,0.0
2019-03-20,1.0,-0.0,-1.0820509808528134,-0.0,-1.8610360624926583,-1.9302830964407378,0.0
2019-03-21,1.0,-0.0,-1.083861874559549,-0.0,-1.892764857881137,-1.8960535588442566,0.0
2019-03-22,1.0,-0.0,-1.0852703984819734,-0.0,-1.9506641366223907,-1.8938567362428842,0.0
2019-03-25,1.0,-0.0,-0.9491763056431827,-0.0,-1.9985395490127353,-1.8941465124430423,0.0
2019-03-26,1.0,-0.0,-0.9641910595441427,-0.0,-2.005006184109783,-1.9204900170799222,0.0
2019-03-27,1.0,-0.0,-0.9559308072487644,-0.0,-2.013120734290421,-1.9146858084255118,0.0
2019-03-28,1.0,-0.0,-0.9702864598778245,-0.0,-2.0268074254196073,-1.9337524464741118,0.0
2019-03-29,1.0,-0.0,-0.9585732090925276,-0.0,-2.0316339248620094,-1.9448631966288799,0.0
2019-04-01,1.0,-0.0,-0.9683416488477072,-0.0,-2.030767403183654,-1.940544072226182,0.0
2019-04-02,1.0,-0.0,-0.986241511662238,-0.0,-2.040094478889873,-1.8785355772069678,0.0
2019-04-03,1.0,-0.0,-0.9771700217148893,-0.0,-2.0334526674100593,-1.8582663301836961,0.0
2019-04-04,1.0,-0.0,-0.9746136216724453,-0.0,-2.036963036963037,-1.8649585708409238,0.0
2019-04-05,1.0,-0.0,-0.9724349157733538,-0.0,-2.041877724113559,-1.875662622216987,0.0
2019-04-08,1.0,-0.0,-0.9586446261544797,-0.0,-2.0449438202247188,-1.8790517089240542,0.0
2019-04-09,1.0,-0.0,-0.9378391129983487,-0.0,-2.091707949988205,-1.868070299598962,0.0
2019-04-10,1.0,-0.0,-0.9084063768456968,-0.0,-2.105594446732161,-1.8686981587152185,0.0
2019-04-11,1.0,-0.0,-0.8985635229012127,-0.0,-2.128223242670434,-1.8604144589662075,0.0
2019-04-12,1.0,-0.0,-0.8936962750716333,-0.0,-2.0346131805157595,-1.8023495702005732,0.0
2019-04-15,1.0,-0.0,-0.8991784914115011,-0.0,-2.0298155914287355,-1.8158212213477338,0.0
2019-04-16,1.0,-0.0,-0.886509390746679,-0.0,-2.0249656436097117,-1.8145900137425564,0.0
2019-04-17,1.0,-0.0,-0.8227489226581992,-0.0,-2.044511227035609,-1.8029598548423678,0.0
2019-04-18,1.0,-0.0,-0.814375673682419,-0.0,-2.035343507119759,-1.8233959267033526,0.0
2019-04-22,1.0,-0.0,-0.823596401321034,-0.0,-2.040769843981323,-1.829689101469081,0.0
2019-04-23,1.0,-0.0,-0.8209363253217905,-0.0,-2.0474997152295247,-1.8269734593917302,0.0
2019-04-24,1.0,-0.0,-0.8150456013142243,-0.0,-2.024641703959667,-1.82507222568402,0.0
2019-04-25,1.0,-0.0,-0.8095049280616291,-0.0,-2.036309051772969,-1.8186246742947774,0.0
2019-04-26,1.0,-0.0,-0.8020549500454132,-0.0,-2.0443914623069936,-1.830211171662125,0.0
2019-04-29,1.0,-0.0,-0.7961060339444855,-0.0,-2.0445592325594597,-1.8356700913889994,0.0
2019-04-30,1.0,-0.0,-0.7924517593643587,-0.0,-2.046140749148695,-1.8367763904653802,0.0
2019-05-01,1.0,-0.0,-0.8005918506715229,-0.0,-2.0674937400409745,-1.8227862508536308,0.0
2019-05-02,1.0,-0.0,-0.8042273636103969,-0.0,-2.083347614967152,-1.8250785489860037,0.0
2019-05-03,1.0,-0.0,-0.8080086827373472,-0.0,-2.080829429909745,-1.823431966183023,0.0
2019-05-06,1.0,-0.0,-0.7718029051552264,-0.0,-2.085901452577613,-1.8386784391911135,0.0
2019-05-07,1.0,-0.0,-0.7726261762189905,-0.0,-2.0874251497005987,-1.8428856572569146,0.0
2019-05-08,1.0,-0.0,-0.762415955703712,-0.0,-2.051980337872196,-1.8356404316628059,0.0
2019-05-09,1.0,-0.0,-0.761117381489842,-0.0,-2.0591986455981943,-1.8230248306997743,0.0
2019-05-10,1.0,-0.0,-0.7605911885823884,-0.0,-2.063124048062278,-1.8173407796017373,0.0
2019-05-13,1.0,-0.0,-0.7587860326056297,-0.0,-2.0606983697185086,-1.8216844361708127,0.0
2019-05-14,1.0,-0.0,-0.6729699666295884,-0.0,-2.0796996662958844,-1.8091212458286987,0.0
2019-05-15,1.0,-0.0,-0.682871143779931,-0.0,-2.0933845639826263,-1.7922931284107362,0.0
2019-05-16,1.0,-0.0,-0.6770602569782898,-0.0,-2.0783673017279574,-1.7828976517501107,0.0
2019-05-17,1.0,-0.0,-0.6659446851049651,-0.0,-2.0637565256025767,-1.8239475730312118,0.0
2019-05-20,1.0,-0.0,-0.6495614035087719,-0.0,-2.03031798245614,-1.802576754385965,0.0
2019-05-21,1.0,-0.0,-0.6267158591503446,-0.0,-2.015897129835603,-1.7830285931311376,0.0
2019-05-22,1.0,-0.0,-0.5920923646661583,-0.03447336891406164,-2.0365973205533168,-1.7828667901100097,0.0
2019-05-23,1.0,-0.0,-0.5939706681151548,-0.06051059206952743,-2.0254209668658336,-1.751928299837045,0.0
2019-05-24,1.0,-0.0,-0.5215774216485259,-0.1123994968003063,-2.0444128425313135,-1.7912268227314994,0.0
2019-05-28,1.0,-0.0,-0.5082622017947034,-0.11397461151236594,-2.0502845261545195,-1.7991354782228057,0.0
2019-05-29,1.0,-0.0,-0.5185063871601703,-0.11622447865487498,-2.052025330276231,-1.772355060596135,0.0
2019-05-30,1.0,-0.0,-0.5130178483707221,-0.11516838600513073,-2.0506522569728722,-1.7793242726925385,0.0
2019-05-31,1.0,-0.0,-0.5042706964520368,-0.13178931230836619,-2.064772229522558,-1.7743648707840562,0.0
2019-06-03,1.0,-0.0,-0.5039442902997661,-0.14977422338284097,-2.054077580109896,-1.732658723682063,0.0
2019-06-04,1.0,-0.0,-0.5002176515398846,-0.14876482751115463,-2.0566438132549787,-1.7356077919251278,0.0
2019-06-05,1.0,-0.0,-0.4830458380353592,-0.18577032618625394,-2.0669568488365844,-1.638024611747004,0.0
2019-06-06,1.0,-0.0,-0.5065963060686016,-0.14974960960637554,-2.0544397178396423,-1.674007861719886,0.0
2019-06-07,1.0,-0.0,-0.5230430817103922,-0.1492569343848919,-2.0310102473308653,-1.6617844304951983,0.0
2019-06-10,1.0,-0.0,-0.5240160642570282,-0.13135207496653278,-2.0305756358768408,-1.6688085676037483,0.0
2019-06-11,1.0,-0.0,-0.5267857142857143,-0.15485154905335627,-2.025763769363167,-1.6712026678141134,0.0
2019-06-12,1.0,-0.0,-0.5231157940006451,-0.15326308999032362,-2.024836039135577,-1.6744973658746372,0.0
2019-06-13,1.0,-0.0,-0.5604106202300333,-0.1832204665161776,-1.9932279909706547,-1.6378050091368375,0.0
2019-06-14,1.0,-0.0,-0.54664660361135,-0.19480868443680135,-2.00408426483233,-1.6284931212381772,0.0
2019-06-17,1.0,-0.0,-0.5420570755474649,-0.1945708625582267,-1.9881672645499813,-1.6293837340043904,0.0
2019-06-18,1.0,-0.0,-0.5535169831505751,-0.19625568333779084,-1.977427119550682,-1.6218775073549077,0.0
2019-06-19,1.0,-0.0,-0.5414977597610412,-0.2139428205675272,-1.9735438446767655,-1.6049711969276723,0.0
2019-06-20,1.0,-0.0,-0.5546191593770002,-0.202314913590783,-1.9712502666951142,-1.6057179432472795,0.0
2019-06-21,1.0,-0.0,-0.5652637755374192,-0.20173894489785033,-1.9593001546914175,-1.6078839280951618,0.0
2019-06-24,1.0,-0.0,-0.5552230830884317,-0.2019770237777184,-1.9649479027518033,-1.6211060646540207,0.0
2019-06-25,1.0,-0.0,-0.5423719762909168,-0.20286217760452824,-1.9699364553852727,-1.6247129812570085,0.0
2019-06-26,1.0,-0.0,-0.54576,-0.19632000000000002,-1.9513066666666665,-1.64,0.0
2019-06-27,1.0,-0.0,-0.5321753073222876,-0.20849812934259757,-1.9505611972207377,-1.6535008017103152,0.0
2019-06-28,1.0,-0.0,-0.5233525271912988,-0.21401151631477927,-1.9462571976967369,-1.648005971422478,0.0
2019-07-01,1.0,-0.0,-0.49587650666102767,-0.2270035948403468,-1.9394692323958553,-1.6241805878621274,0.0
2019-07-02,1.0,-0.0,-0.4911778731521221,-0.22672601070312084,-1.9534785142796587,-1.627245271022095,0.0
2019-07-03,1.0,-0.0,-0.5246365968362547,-0.20430739632321504,-1.9618961094484821,-1.6533240701154337,0.0
2019-07-05,1.0,-0.0,-0.5304366415477527,-0.1949120838009727,-1.9590080701191812,-1.6600929934263269,0.0
2019-07-08,1.0,-0.0,-0.5285469902705014,-0.19667486368010265,-1.9602801240243772,-1.6603763498342776,0.0
2019-07-09,1.0,-0.0,-0.5262735874271663,-0.19404500988934625,-1.9637034265248305,-1.6615705350938152,0.0
2019-07-10,1.0,-0.0,-0.5320183878554628,-0.19606585418002992,-1.9589480436177036,-1.6582745349583066,0.0
2019-07-11,1.0,-0.0,-0.5183073069338592,-0.21952779406278314,-1.9528327026594896,-1.6389703139156853,0.0
2019-07-12,1.0,-0.0,-0.526304567986781,-0.21960449869409945,-1.9524545599914718,-1.6318426523106444,0.0
2019-07-15,1.0,-0.0,-0.5490112467352486,-0.2409786258728213,-1.9405148979265496,-1.599701508448377,0.0
2019-07-16,1.0,-0.0,-0.5500559433107785,-0.27156481432148755,-1.9320155575683309,-1.574191485960893,0.0
2019-07-17,1.0,-0.0,-0.5461840986394558,-0.27194940476190477,-1.922140731292517,-1.574298469387755,0.0
2019-07-18,1.0,-0.0,-0.5222227814969547,-0.21049982382845925,-1.8246841495948054,-1.476065837821513,0.0
2019-07-19,1.0,-0.0,-0.5302557390253725,-0.22115384615384612,-1.818163511880789,-1.4646093435360452,0.0
2019-07-22,1.0,-0.0,-0.5164132514349008,-0.21327157385963147,-1.8226764676266238,-1.4823784110361495,0.0
2019-07-23,1.0,-0.0,-0.5200402819738167,-0.2146022155085599,-1.820996978851964,-1.479607250755287,0.0
2019-07-24,1.0,-0.0,-0.5144445000751013,-0.21223651930105641,-1.808391328293196,-1.4717368447403996,0.0
2019-07-25,1.0,-0.0,-0.5093782823988396,-0.21182413844845696,-1.8135347371580055,-1.4669634372030211,0.0
2019-07-26,1.0,-0.0,-0.5075822030929383,-0.20819778789850357,-1.8190280766728393,-1.4699464491266705,0.0
2019-07-29,1.0,-0.0,-0.48083010903974677,-0.21838098588010652,-1.8196573036530828,-1.5060549721119543,0.0
2019-07-30,1.0,-0.0,-0.48230688149375095,-0.2227576168247754,-1.8083120012046379,-1.5059980926567282,0.0
2019-07-31,1.0,-0.0,-0.5071597246646234,-0.22152439330754156,-1.798321861025976,-1.4974124503843642,0.0
2019-08-01,1.0,-0.0,-0.5216760112134562,-0.20599719663596316,-1.795304365238286,-1.4830296355626753,0.0
2019-08-02,1.0,-0.0,-0.5062797097823368,-0.21811358518889165,-1.7925444083062296,-1.486765073805354,0.0
2019-08-05,1.0,-0.0,-0.5021461369534838,-0.2150129766420443,-1.7958175284487923,-1.4779397085246555,0.0
2019-08-06,1.0,-0.0,-0.4959616231827304,-0.20123354055509327,-1.7334671300602085,-1.4643399089529592,0.0
2019-08-07,1.0,-0.0,-0.4905660377358491,-0.1863877919165326,-1.730876115255229,-1.46760274974404,0.0
2019-08-08,1.0,-0.0,-0.4836281888378458,-0.17207506597595543,-1.7437200664646664,-1.4876844883198124,0.0
2019-08-09,1.0,-0.0,-0.4416807895523876,-0.16787957332269965,-1.7790349915262686,-1.595952547103978,0.0
2019-08-12,1.0,-0.0,-0.43426156141223277,-0.17115862754848335,-1.784286424664346,-1.582894082545997,0.0
2019-08-13,1.0,-0.0,-0.4214182918961838,-0.1626718277008585,-1.7915736191752272,-1.5868691380080393,0.0
2019-08-14,1.0,-0.0,-0.4424936765362297,-0.1592024996280315,-1.777662054257799,-1.5801716014481972,0.0
2019-08-15,1.0,-0.0,-0.4743758212877792,-0.17034116902710858,-1.7389399912395969,-1.4831848931717526,0.0
2019-08-16,1.0,-0.0,-0.47770141833601404,-0.16927426036944973,-1.7335380416240191,-1.4934932007603452,0.0
2019-08-19,1.0,-0.0,-0.46950982299163585,-0.16689360046683527,-1.736140828632562,-1.4902742657070611,0.0
2019-08-20,1.0,-0.0,-0.4603442456969287,-0.18176558507304372,-1.708403644954438,-1.4708066149173133,0.0
2019-08-21,1.0,-0.0,-0.46503008423586045,-0.18069795427196148,-1.70676293622142,-1.4610348977135983,0.0
2019-08-22,1.0,-0.0,-0.46517544280708495,-0.18360293764700236,-1.7070033120529928,-1.4442471079537273,0.0
2019-08-23,1.0,-0.0,-0.4395717907784768,-0.18212977744389144,-1.645037092684759,-1.428537890881773,0.0
2019-08-26,1.0,-0.0,-0.40003760635547403,-0.19235650824989423,-1.6823203121327504,-1.4260329995769285,0.0
2019-08-27,1.0,-0.0,-0.3934410869055985,-0.1902553291168892,-1.6739283204497541,-1.4272663387210118,0.0
2019-08-28,1.0,-0.0,-0.36568932670414944,-0.20482319594814366,-1.6610287626039681,-1.4150829422424607,0.0
2019-08-29,1.0,-0.0,-0.3604661961367014,-0.2084881129271917,-1.6626578751857355,-1.4117291976225856,0.0
2019-08-30,1.0,-0.0,-0.34879955590507467,-0.20900217421473838,-1.665402229726604,-1.4027848452606746,0.0
2019-09-03,1.0,-0.0,-0.35748993474940993,-0.2210190198528391,-1.6560229533990467,-1.3931695127030403,0.0
2019-09-04,1.0,-0.0,-0.34857460199925955,-0.22079785264716772,-1.6604035542391706,-1.3981395779340984,0.0
2019-09-05,1.0,-0.0,-0.3523172700023057,-0.20848512796864194,-1.6661747751902238,-1.3844593036661286,0.0
2019-09-06,1.0,-0.0,-0.34903187232672583,-0.21045853838016831,-1.6701467138849284,-1.369544221128639,0.0
2019-09-09,1.0,-0.0,-0.3504092706704682,-0.2097397222477697,-1.6690425825439161,-1.3693552837303413,0.0
