Date,IWF,IWM,KURA,MTUM,SPY,VLUE,VXX
2019-01-04,-0.15574526995846794,-1.8135094600830644,1.0,-0.0,-1.5257268112598064,-1.2733041070604523,0.0
2019-01-07,-0.12068480036042124,-1.7620656642450865,1.0,-0.0,-1.5142197443261811,-1.2346680182463252,0.0
2019-01-08,-0.12266112266112267,-1.7498454795752092,1.0,-0.0,-1.5166039220093275,-1.2298140135977975,0.0
2019-01-09,-0.12147748961490962,-1.7454249466711576,1.0,-0.0,-1.515717974626698,-1.2309419557651287,0.0
2019-01-10,-0.12406015037593986,-1.739198743126473,1.0,-0.0,-1.5197508697115925,-1.2280327684883852,0.0
2019-01-11,-0.12685476618705036,-1.723302607913669,1.0,-0.0,-1.525910521582734,-1.24449190647482,0.0
2019-01-14,-0.13867341202922992,-1.7198426082068579,1.0,-0.0,-1.5233839235525575,-1.2392355255761662,0.0
2019-01-15,-0.1347258191645085,-1.7133768719738767,1.0,-0.0,-1.5234207859475284,-1.258473144916113,0.0
2019-01-16,-0.11968742972790644,-1.7198111086125478,1.0,-0.0,-1.5137733303350573,-1.2684956150213627,0.0
2019-01-17,-0.13595251554550591,-1.702543810062182,1.0,-0.0,-1.5295081967213113,-1.2849632560768796,0.0
2019-01-18,-0.1398996235884567,-1.684099463898711,1.0,-0.0,-1.5392950838371164,-1.3399110299988595,0.0
2019-01-22,-0.0,-1.8408233073838172,1.0,-0.0,-1.7757725878744988,-1.280962491153574,0.0
2019-01-23,-0.0,-1.7587587587587588,1.0,-0.0,-1.7883766119060236,-1.3411058116940469,0.0
2019-01-24,-0.0,-1.7591730961776313,1.0,-0.0,-1.7880322751634374,-1.3424818893927795,0.0
2019-01-25,-0.0,-1.6785307004381491,1.0,-0.0,-1.954204429506032,-1.3693655842986614,0.0
2019-01-28,-0.0,-1.6615578795528307,1.0,-0.0,-1.9784228873662701,-1.3702969106863805,0.0
2019-01-29,-0.0,-1.616840455668736,1.0,-0.0,-2.0173588089928276,-1.3931649689590742,0.0
2019-01-30,-0.0,-1.61503224639865,1.0,-0.0,-2.016514978000121,-1.3958170092218674,0.0
2019-01-31,-0.0,-1.6436186231403964,1.0,-0.0,-1.9560320424019755,-1.4234174546768656,0.0
2019-02-01,-0.0,-1.6215035996695386,1.0,-0.0,-1.883984421102325,-1.3956685943585507,0.0
2019-02-04,-0.0,-1.5800639349026444,1.0,-0.0,-1.8569020633536761,-1.375297878523685,0.0
2019-02-05,-0.0,-1.5531481157900868,1.0,-0.0,-1.8508358087250276,-1.4204088764633933,0.0
2019-02-06,-0.0,-1.5537792406253672,1.0,-0.0,-1.8507111790290347,-1.4730222169977665,0.0
2019-02-07,-0.0,-1.5477085781433608,1.0,-0.0,-1.8487661574618097,-1.4789659224441833,0.0
2019-02-08,-0.0,-1.5404049347736262,1.0,-0.0,-1.8651201227790566,-1.4973142081341124,0.0
2019-02-11,-0.0,-1.5148719768198213,1.0,-0.0,-1.8788362604222104,-1.5196026255100228,0.0
2019-02-12,-0.0,-1.523004861852247,1.0,-0.0,-1.8909640697260761,-1.5151191746709356,0.0
2019-02-13,-0.0,-1.5593860684769776,1.0,-0.0,-1.862987012987013,-1.4808736717827629,0.0
2019-02-14,-0.0,-1.5166410043823284,1.0,-0.0,-1.9093923960677481,-1.4960322160369537,0.0
2019-02-15,-0.0,-1.5221202250518213,1.0,-0.0,-1.9061297009179747,-1.494166419899319,0.0
2019-02-19,-0.0,-1.4779269508119832,1.0,-0.0,-1.9148736589083661,-1.4698950577475522,0.0
2019-02-20,-0.0,-1.4970351670287088,1.0,-0.0,-1.901309223272471,-1.4725532789291373,0.0
2019-02-21,-0.0,-1.4705399061032867,1.0,-0.0,-1.9095070422535212,-1.488556338028169,0.0
2019-02-22,-0.0,-1.450860958182031,1.0,-0.0,-1.9251493498887196,-1.4808480730935927,0.0
2019-02-25,-0.0,-1.444398657797139,1.0,-0.0,-1.9455465944545831,-1.4969682698534175,0.0
2019-02-26,-0.0,-1.4381485849056603,1.0,-0.0,-1.9515919811320754,-1.5064858490566038,0.0
2019-02-27,-0.0,-1.445434167059934,1.0,-0.0,-1.9464369985842376,-1.5071378008494571,0.0
2019-02-28,-0.0,-1.4639808209566132,1.0,-0.0,-1.9429891240790549,-1.4403578528827037,0.0
2019-03-01,-0.0,-1.4574250482145987,1.0,-0.0,-1.9430191105137045,-1.4437496347378878,0.0
2019-03-04,-0.0,-1.4518804017752862,1.0,-0.0,-1.9267110488203691,-1.4611656155103947,0.0
2019-03-05,-0.0,-1.4225985401459853,1.0,-0.0,-1.9552116788321168,-1.4616058394160585,0.0
2019-03-06,-0.0,-1.417960088691796,1.0,-0.0,-1.955012253471817,-1.462014237367254,0.0
2019-03-07,-0.0,-1.4059290382819793,1.0,-0.0,-1.9554154995331463,-1.4743230625583563,0.0
2019-03-08,-0.0,-1.4104513348497547,1.0,-0.0,-2.0520770980486054,-1.5233449060217887,0.0
2019-03-11,-0.0,-1.415938864628821,1.0,-0.0,-2.0578602620087336,-1.5912785055798155,0.0
2019-03-12,-0.0,-1.3619439665765545,1.0,-0.0,-2.10530842958958,-1.6767633325141313,0.0
2019-03-13,-0.0,-1.382606004333024,1.0,-0.0,-2.1221293717115444,-1.6852367688022283,0.0
2019-03-14,-0.0,-1.3857999876306513,1.0,-0.0,-2.116395571773146,-1.6825406642340281,0.0
2019-03-15,-0.0,-1.3727024341778442,1.0,-0.0,-2.129346746150025,-1.7075881768504722,0.0
2019-03-18,-0.0,-1.4129572498898193,1.0,-0.0,-2.152804885726878,-1.7302776553547818,0.0
2019-03-19,-0.0,-1.4205277111475823,1.0,-0.0,-2.136851407650549,-1.7550183057694735,0.0
2019-03-20,-0.0,-1.4287795300525683,1.0,-0.0,-2.1382608144911015,-1.7664829944898346,0.0
2019-03-21,-0.0,-1.4314267756128223,1.0,-0.0,-2.136957888120679,-1.7169704588309243,0.0
2019-03-22,-0.0,-1.4302465614502122,1.0,-0.0,-2.18520631298726,-1.722887747987577,0.0
2019-03-25,-0.0,-1.3279885200898427,1.0,-0.0,-2.2006488644871474,-1.7105066134265037,0.0
2019-03-26,-0.0,-1.3712221174992145,1.0,-0.0,-2.1937794533459,-1.7184417216462455,0.0
2019-03-27,-0.0,-1.3558181932482556,1.0,-0.0,-2.205821336518514,-1.724963852392029,0.0
2019-03-28,-0.0,-1.3516372795969773,1.0,-0.0,-2.2056675062972295,-1.7399244332493702,0.0
2019-03-29,-0.0,-1.355806187385798,1.0,-0.0,-2.2080524226576776,-1.7369415915821311,0.0
2019-04-01,-0.0,-1.3607432050718724,1.0,-0.0,-2.184043688406252,-1.7322829703094593,0.0
2019-04-02,-0.0,-1.3829361356101832,1.0,-0.0,-2.2022893601050852,-1.6698567586163755,0.0
2019-04-03,-0.0,-1.3853354134165365,1.0,-0.0,-2.1909516380655227,-1.66396255850234,0.0
2019-04-04,-0.0,-1.3854121170524738,1.0,-0.0,-2.1914269669931987,-1.6626318088226117,0.0
2019-04-05,-0.0,-1.3794913453727426,1.0,-0.0,-2.200712366431294,-1.6685621445978878,0.0
2019-04-08,-0.0,-1.3556838641584406,1.0,-0.0,-2.185323151424847,-1.667535853976532,0.0
2019-04-09,-0.0,-1.3536668951336532,1.0,-0.0,-2.2114150414356035,-1.6658358776247741,0.0
2019-04-10,-0.0,-1.347247391114166,1.0,-0.0,-2.2029619446353808,-1.6986190089358246,0.0
2019-04-11,-0.0,-1.3339146683276237,1.0,-0.0,-2.194207412021177,-1.7004048582995952,0.0
2019-04-12,-0.0,-1.336133930794125,1.0,-0.0,-2.1884490913617127,-1.6989046552153348,0.0
2019-04-15,-0.0,-1.3461634591352163,1.0,-0.0,-2.1807048237940516,-1.7215696075981006,0.0
2019-04-16,-0.0,-1.3465290806754222,1.0,-0.0,-2.180487804878049,-1.726829268292683,0.0
2019-04-17,-0.0,-1.2989310495717947,1.0,-0.0,-2.1994123898230917,-1.7528286553728822,0.0
2019-04-18,-0.0,-1.3154996558413115,1.0,-0.0,-2.20305362618109,-1.7388774169326076,0.0
2019-04-22,-0.0,-1.3126412252071304,1.0,-0.0,-2.2129048455937737,-1.7511925684157672,0.0
2019-04-23,-0.0,-1.307779171894605,1.0,-0.0,-2.2109159347553327,-1.754830614805521,0.0
2019-04-24,-0.0,-1.3058919495513583,1.0,-0.0,-2.2145949676852603,-1.7542824872937188,0.0
2019-04-25,-0.0,-1.267907678762342,1.0,-0.0,-2.2431922520596186,-1.7778756053078422,0.0
2019-04-26,-0.0,-1.2451405925646348,1.0,-0.0,-2.2623136440837897,-1.783040825312952,0.0
2019-04-29,-0.0,-1.2371506986027945,1.0,-0.0,-2.2324725548902196,-1.7679016966067866,0.0
2019-04-30,-0.0,-1.25323947171692,1.0,-0.0,-2.2240219287316223,-1.75242960378769,0.0
2019-05-01,-0.0,-1.273059757004711,1.0,-0.0,-2.182494421026531,-1.7433052318373419,0.0
2019-05-02,-0.0,-1.2537258283039785,1.0,-0.0,-2.178962926468777,-1.7257051361005051,0.0
2019-05-03,-0.0,-1.269441536851179,1.0,-0.0,-2.1676005172095314,-1.7202142725201652,0.0
2019-05-06,-0.0,-1.2523519645821803,1.0,-0.0,-2.1710016602102935,-1.7255118981737685,0.0
2019-05-07,-0.0,-1.2641265542287332,1.0,-0.0,-2.165086790594608,-1.7260864212729288,0.0
2019-05-08,-0.0,-1.2668863261943988,1.0,-0.0,-2.1241686497040697,-1.7105985722130697,0.0
2019-05-09,-0.0,-1.2629961748291214,1.0,-0.0,-2.2523985702639995,-1.7554398946510317,0.0
2019-05-10,-0.0,-1.266984206568062,1.0,-0.0,-2.2519428428177486,-1.7483078465780897,0.0
2019-05-13,-0.0,-1.2718135561278976,1.0,-0.0,-2.2491362522771534,-1.7608518122997676,0.0
2019-05-14,-0.0,-1.2268073032321738,1.0,-0.0,-2.224895139402912,-1.7166296570441648,0.0
2019-05-15,-0.0,-1.2366487621164413,1.0,-0.0,-2.248132370192011,-1.6892634438476262,0.0
2019-05-16,-0.0,-1.2444019492936893,1.0,-0.0,-2.2385417309234468,-1.6857072358275245,0.0
2019-05-17,-0.0,-1.2136589556360065,1.0,-0.0,-2.21028410136835,-1.712216972448917,0.0
2019-05-20,-0.0,-1.2005267348563728,1.0,-0.0,-2.2110614319838304,-1.7132357444723465,0.0
2019-05-21,-0.0,-1.1984214390602055,1.0,-0.0,-2.2087616250611846,-1.7113313754282917,0.0
2019-05-22,-0.0,-1.189992659652557,1.0,-0.0,-2.2152556887692687,-1.7117690237337901,0.0
2019-05-23,-0.0,-1.1911836634874051,1.0,-0.0,-2.2168011738811444,-1.706040596722915,0.0
2019-05-24,-0.0,-1.1291338582677166,1.0,-0.025923682616596003,-2.1904300423985466,-1.7115081768625076,0.0
2019-05-28,-0.0,-1.1752406646636826,1.0,-0.0053344778956404435,-2.2191428045864248,-1.7318658409467163,0.0
2019-05-29,-0.0,-1.1756591796875,1.0,-0.0040283203125,-2.2145385742187496,-1.70928955078125,0.0
2019-05-30,-0.0,-1.174319160550737,1.0,-0.0,-2.195062776733184,-1.6959422575362408,0.0
2019-05-31,-0.0,-1.1806314511232543,1.0,-0.0,-2.1855494839101395,-1.7054644808743167,0.0
2019-06-03,-0.0,-1.193831267009374,1.0,-0.0212276988206834,-2.2005442999697613,-1.6322346537647416,0.0
2019-06-04,-0.0,-1.1999516587104961,1.0,-0.036558100187322494,-2.2087135174330776,-1.5974379116562933,0.0
2019-06-05,-0.0,-1.1669447092469019,1.0,-0.08102955195424213,-2.2102597712106773,-1.4998212583412776,0.0
2019-06-06,-0.0,-1.1898183983328372,1.0,-0.06067281929145579,-2.1887466507889255,-1.5149746948496576,0.0
2019-06-07,-0.0,-1.2011432654519472,1.0,-0.07097773014171728,-2.1709539121114685,-1.5114326545194712,0.0
2019-06-10,-0.0,-1.199606627726785,1.0,-0.06973417570628203,-2.1789843843127907,-1.5118607700560256,0.0
2019-06-11,-0.0,-1.1985514186519814,1.0,-0.1087633185681791,-2.1750867951634145,-1.5034718065365738,0.0
2019-06-12,-0.0,-1.2244995518374664,1.0,-0.12440991933074397,-2.155064236629818,-1.471466985360024,0.0
2019-06-13,-0.0,-1.2748763719696057,1.0,-0.17108913279459656,-2.1543239657459896,-1.4303461584851045,0.0
2019-06-14,-0.0,-1.284910454985479,1.0,-0.16493223620522748,-2.1585188770571153,-1.4419772507260404,0.0
2019-06-17,-0.0,-1.2712791536427026,1.0,-0.1638615051695119,-2.1326641019475834,-1.4432555902861264,0.0
2019-06-18,-0.0,-1.3016955288722623,1.0,-0.15591624932118506,-2.143305376214325,-1.4329330839316963,0.0
2019-06-19,-0.0,-1.2760441962117532,1.0,-0.20550024283632828,-2.177331228751821,-1.4119718309859155,0.0
2019-06-20,-0.0,-1.2770307271067844,1.0,-0.19543656829936115,-2.1902646790386373,-1.4219044721630667,0.0
2019-06-21,-0.0,-1.2831255700820918,1.0,-0.19683794466403162,-2.183399209486166,-1.4175129218607478,0.0
2019-06-24,-0.0,-1.2546299125970295,1.0,-0.19320334942851902,-2.2081168632724157,-1.4561457123647699,0.0
2019-06-25,-0.0,-1.2353624251314022,1.0,-0.19734751252903068,-2.2180662510695517,-1.460946094609461,0.0
2019-06-26,-0.0,-1.2261854038590299,1.0,-0.1571611175360643,-2.1522308113701385,-1.551159534968653,0.0
2019-06-27,-0.0,-1.2177783197171077,1.0,-0.1850384099500061,-2.156749176929643,-1.53719058651384,0.0
2019-06-28,-0.0,-1.1911863168786903,1.0,-0.18796031407876318,-2.171039016373486,-1.5366120883803032,0.0
2019-07-01,-0.0,-1.1691530171101505,1.0,-0.20227729403884798,-2.19959812458138,-1.5179930585154966,0.0
2019-07-02,-0.0,-1.1748783454987834,1.0,-0.19610705596107056,-2.194464720194647,-1.5172141119221412,0.0
2019-07-03,-0.0,-1.1719690978769997,1.0,-0.19958634953464321,-2.193929071111381,-1.5175497293022688,0.0
2019-07-05,-0.0,-1.1569735642661805,1.0,-0.2021270130659374,-2.1940443634153755,-1.5240960194469766,0.0
2019-07-08,-0.0,-1.1470337434523084,1.0,-0.21147521013521747,-2.2053843342672677,-1.5269825800950176,0.0
2019-07-09,-0.0,-1.13384484228474,1.0,-0.21343319936670319,-2.205943246863963,-1.536231884057971,0.0
2019-07-10,-0.0,-1.1237578491739315,1.0,-0.21374138877034687,-2.221727732731817,-1.537218801438761,0.0
2019-07-11,-0.0,-1.111715123381383,1.0,-0.22996579526020036,-2.2346689469826533,-1.531700464207183,0.0
2019-07-12,-0.0,-1.1322334249923618,1.0,-0.22664222425908953,-2.227375496486404,-1.5242896425297894,0.0
2019-07-15,-0.0,-1.1703780741465803,1.0,-0.26697663036828584,-2.219197357151597,-1.4612137526000246,0.0
2019-07-16,-0.0,-1.167156322683315,1.0,-0.29416085200146896,-2.2145917492961193,-1.4447912841229038,0.0
2019-07-17,-0.0,-1.1670845819827533,1.0,-0.2941716102990643,-2.2094061525288975,-1.4451715491407255,0.0
2019-07-18,-0.0,-1.1652977412731007,1.0,-0.2818577122840923,-2.189153279381568,-1.4030680033820508,0.0
2019-07-19,-0.0,-1.1747915525531007,1.0,-0.282332176982533,-2.226036151177652,-1.402896963057635,0.0
2019-07-22,-0.0,-1.151873286628084,1.0,-0.27383490709716723,-2.2430094425830034,-1.4233323180018276,0.0
2019-07-23,-0.0,-1.1627836243080478,1.0,-0.27380010949571143,-2.2333475272218504,-1.4132246487012592,0.0
2019-07-24,-0.0,-1.1513211500407403,1.0,-0.2843091607496217,-2.090327086485857,-1.29414503550227,0.0
2019-07-25,-0.0,-1.1423764214434902,1.0,-0.28330239034578786,-2.0975284288698073,-1.2785449060106753,0.0
2019-07-26,-0.0,-1.129587754392068,1.0,-0.283237664521366,-2.1051197309677043,-1.28016466631878,0.0
2019-07-29,-0.0,-1.1030580862299078,1.0,-0.28602100620901755,-2.105727383508385,-1.3079556664538965,0.0
2019-07-30,-0.0,-1.1068711090615633,1.0,-0.2862001383444778,-2.074533087387595,-1.2966912612404888,0.0
2019-07-31,-0.0,-1.1179046850688643,1.0,-0.28519564340459863,-2.0645997810176913,-1.2949922203653548,0.0
2019-08-01,-0.0,-1.1439341620626151,1.0,-0.27514963167587475,-2.0584714548802947,-1.2775092081031307,0.0
2019-08-02,-0.0,-1.1119726867658122,1.0,-0.333082576239801,-2.064811064174527,-1.2767779642381807,0.0
2019-08-05,-0.0,-1.10775664527956,1.0,-0.30006874427131075,-2.03826764436297,-1.2825962419798351,0.0
2019-08-06,-0.0,-1.1035122225344198,1.0,-0.29716212419218885,-1.9458274796291093,-1.2730542287159314,0.0
2019-08-07,-0.0,-1.0821161779462594,1.0,-0.28152525365146613,-1.9409633180956627,-1.2701527483554464,0.0
2019-08-08,-0.0,-1.0802076356329537,1.0,-0.2842710426434472,-1.9456351864255412,-1.2715449877204732,0.0
2019-08-09,-0.0,-1.049674945824304,1.0,-0.2702672667666834,-1.925709840528977,-1.3108295827082292,0.0
2019-08-12,-0.0,-1.0395182327801522,1.0,-0.3005494810456791,-1.934228783926292,-1.2760170949658656,0.0
2019-08-13,-0.0,-1.0143349261029002,1.0,-0.2945327258584287,-1.9531614623847096,-1.2941993554839426,0.0
2019-08-14,-0.0,-1.039873907753567,1.0,-0.29493418869594074,-1.9090808538878443,-1.2864727353168897,0.0
2019-08-15,-0.0,-1.0802562988705475,1.0,-0.31483492615117287,-1.8576781059947873,-1.1773457862728063,0.0
2019-08-16,-0.0,-1.0694850948509484,1.0,-0.31853658536585366,-1.8510027100271003,-1.1809756097560975,0.0
2019-08-19,-0.0,-1.0228175668420487,1.0,-0.3209492107806292,-1.8579942016536024,-1.1670782776763662,0.0
2019-08-20,-0.0,-1.0368784456457742,1.0,-0.3194883048760906,-1.8530214633624151,-1.1430177166407964,0.0
2019-08-21,-0.0,-1.045437576662578,1.0,-0.28910458108900855,-1.8593675003999786,-1.1391925763959254,0.0
2019-08-22,-0.0,-1.0451736629021948,1.0,-0.3081184743234605,-1.8748135520988705,-1.0989772000852334,0.0
2019-08-23,-0.0,-1.0517610534204045,1.0,-0.3131891660421796,-1.8934268279627446,-1.0943689112514718,0.0
2019-08-26,-0.0,-1.02359039458373,1.0,-0.3146091187982651,-1.887813392573786,-1.063313233894002,0.0
2019-08-27,-0.0,-1.0126448893572182,1.0,-0.3124868282402529,-1.8748155953635406,-1.068809272918862,0.0
2019-08-28,-0.0,-0.9949158760941349,1.0,-0.32103359714869756,-1.8631479637297554,-1.0622150007862048,0.0
2019-08-29,-0.0,-0.9776334398407627,1.0,-0.3274317741344089,-1.8697815724687026,-1.0632235084594834,0.0
2019-08-30,-0.0,-0.9562162445598028,1.0,-0.3468617272298254,-1.8899376015940432,-1.0505479523884433,0.0
2019-09-03,-0.0,-0.9631261473905063,1.0,-0.3557828481510622,-1.8859690532389195,-1.0403881458169422,0.0
2019-09-04,-0.0,-0.9421240423968936,1.0,-0.36352188057508655,-1.8900724105362576,-1.0514219750236122,0.0
2019-09-05,-0.0,-0.9569380493930514,1.0,-0.3569485140226036,-1.8946735035579738,-1.0237547090832984,0.0
2019-09-06,-0.0,-0.9574679571017526,1.0,-0.35469526549829977,-1.900235417211614,-1.0190949516086845,0.0
2019-09-09,-0.0,-0.9831610974138384,1.0,-0.35943975239993703,-1.904946755494938,-0.9981639825840635,0.0
