Date,GDS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-1.8207897033158813,-2.694480802792321,-0.9272469458987784,-2.3229712041884816,-2.1421247818499127,0.0
2018-10-23,1.0,-1.8314373222489608,-2.7013782542113325,-0.9416976591555458,-2.320717567271932,-2.143185298621746,0.0
2018-10-24,1.0,-1.8300546448087431,-2.70207650273224,-0.9302732240437159,-2.3227322404371584,-2.143825136612022,0.0
2018-10-25,1.0,-1.7083419796638306,-2.530296742062669,-0.8642871965137996,-2.2648889811164143,-2.0077816974476033,0.0
2018-10-26,1.0,-1.6625660837738918,-2.4759048393655956,-0.8198454656364376,-2.244306628710858,-1.964111427409516,0.0
2018-10-29,1.0,-1.6260597496972145,-2.4916229309648767,-0.7825999192571659,-2.223960436011304,-1.9687121517965283,0.0
2018-10-30,1.0,-1.6196671709531014,-2.492284417549168,-0.7758951084215834,-2.2247100353000504,-1.97327281896117,0.0
2018-10-31,1.0,-1.6296556570625438,-2.443529766087742,-0.775022588093565,-2.225680152595121,-1.9652645316735267,0.0
2018-11-01,1.0,-1.6133293305313718,-2.453717602321625,-0.7566296407485239,-2.2218552987090963,-1.961473031121785,0.0
2018-11-02,1.0,-1.61053882725832,-2.398474643423138,-0.7425713153724247,-2.215431854199683,-1.9378961965134707,0.0
2018-11-05,1.0,-1.6034072900158478,-2.421553090332805,-0.7414817749603804,-2.216323296354992,-1.9221473851030113,0.0
2018-11-06,1.0,-1.625721106027452,-2.4487766063258403,-0.7327431867913268,-2.2205092500497314,-1.9185398846230355,0.0
2018-11-07,1.0,-1.6207376478775226,-2.448056466845611,-0.7407296948006761,-2.215627796003579,-1.9159956258077344,0.0
2018-11-08,1.0,-1.5697124852304059,-2.4594328475777867,-0.679893658920835,-2.2033280819220167,-1.934127609294998,0.0
2018-11-09,1.0,-1.5737963693764798,-2.4662588792423046,-0.6773875295974743,-2.2084648776637725,-1.9399171270718232,0.0
2018-11-12,1.0,-1.5755069895648748,-2.4287261271903917,-0.6725733412088994,-2.2290805276629255,-1.9384721401850757,0.0
2018-11-13,1.0,-1.5346775764660043,-2.4210013637249173,-0.6201052016364699,-2.235339957140074,-1.9297681667640756,0.0
2018-11-14,1.0,-1.5786842631473708,-2.490901819636073,-0.6192761447710459,-2.312137572485503,-1.997000599880024,0.0
2018-11-15,1.0,-1.6213552361396304,-2.5842915811088294,-0.6100616016427105,-2.4117043121149897,-2.0395277207392195,0.0
2018-11-16,1.0,-1.6115482881962186,-2.5595298926928973,-0.6004087889626979,-2.4043944813490037,-2.043842616249361,0.0
2018-11-19,1.0,-1.6119341984264843,-2.5573720241136204,-0.6046796771227139,-2.4017574333299274,-2.041994482476755,0.0
2018-11-20,1.0,-1.547578117099808,-2.5414096470826166,-0.526949135402973,-2.414804328041258,-2.081504702194357,0.0
2018-11-21,1.0,-1.53996412198525,-2.5059796691249754,-0.5262108829978075,-2.3850906916483954,-2.0087701813832965,0.0
2018-11-23,1.0,-1.5373906125696102,-2.4877684964200477,-0.5294351630867145,-2.3847454256165475,-2.0049721559268097,0.0
2018-11-26,1.0,-1.5360230547550433,-2.493590380602206,-0.5268806518930736,-2.3806022061015604,-2.000496869720759,0.0
2018-11-27,1.0,-1.5199645075421473,-2.494035295277531,-0.4952183772059548,-2.3663610371684904,-1.9834368530020703,0.0
2018-11-28,1.0,-1.5216962524654831,-2.4860946745562127,-0.4980276134122288,-2.370118343195266,-1.9860946745562131,0.0
2018-11-29,1.0,-1.4615609470914936,-2.466043067329241,-0.42921173146253533,-2.3770827243496053,-2.0097437396472766,0.0
2018-11-30,1.0,-1.462542620555285,-2.4667316122747196,-0.4271797369702874,-2.3787627861665857,-2.006527033609352,0.0
2018-12-03,1.0,-1.4611040794469867,-2.469866614740532,-0.41690195696621557,-2.3806834777528967,-2.007496835751144,0.0
2018-12-04,1.0,-1.4471261025491906,-2.4669962198313464,-0.41145681884268687,-2.370456528060483,-1.9967044683532034,0.0
2018-12-06,1.0,-1.3796866256295468,-2.279425480320836,-0.46772990113784746,-2.31691848535721,-1.882950941988435,0.0
2018-12-07,1.0,-1.3783481101259916,-2.282781147923472,-0.4637424171721885,-2.3207652823145124,-1.8871675221651891,0.0
2018-12-10,1.0,-1.3243814954474387,-2.2834544284006255,-0.43125172445507226,-2.3131610411110093,-1.8447530580336615,0.0
2018-12-11,1.0,-1.3180436584691904,-2.292806484295846,-0.42387399834208345,-2.3162936354425714,-1.8597218384452427,0.0
2018-12-12,1.0,-1.3178887251289608,-2.293017686072218,-0.42391304347826086,-2.3162306558585115,-1.8603537214443624,0.0
2018-12-13,1.0,-1.314304100018386,-2.2822209965067106,-0.4274682846111417,-2.315591101305387,-1.8532818532818534,0.0
2018-12-14,1.0,-1.3144486342315829,-2.2859376437045893,-0.42600938103559277,-2.3160121401637084,-1.8545939483123335,0.0
2018-12-17,1.0,-1.2916133747487668,-2.280650465923625,-0.40069431755892565,-2.2972775443084235,-1.8656130093184724,0.0
2018-12-18,1.0,-1.2691159171115738,-2.2532802461315717,-0.37209302325581395,-2.289385575965976,-1.8650800832503844,0.0
2018-12-19,1.0,-1.2695683648538594,-2.252918287937743,-0.3726359605465569,-2.288842638675233,-1.8648991041534704,0.0
2018-12-20,1.0,-1.2470799640610963,-2.210332434860737,-0.40476190476190477,-2.2819407008086254,-1.8405211141060198,0.0
2018-12-21,1.0,-1.240257418662853,-2.212549159814087,-0.39292098677154097,-2.2880765105470147,-1.8044333214158028,0.0
2018-12-24,1.0,-1.1958289148108872,-2.1623365146694944,-0.3953693884764935,-2.26740897843761,-1.8161894662424887,0.0
2018-12-26,1.0,-1.2021594101123596,-2.193820224719101,-0.3677141853932584,-2.224982443820225,-1.7893258426966292,0.0
2018-12-27,1.0,-1.0669022973996465,-2.1194142893208787,-0.31524025919380627,-2.1014895228477655,-1.8123369519481611,0.0
2018-12-28,1.0,-1.0606800201986197,-2.131459350277731,-0.3098804914997475,-2.1034337653593673,-1.8107221006564553,0.0
2018-12-31,1.0,-1.063141943088062,-2.129062131671999,-0.3093113318740529,-2.1049840040410843,-1.8125105236571815,0.0
2019-01-02,1.0,-1.060435403883332,-2.1279314112801546,-0.3007480877532151,-2.102967134571741,-1.813314280911154,0.0
2019-01-03,1.0,-1.0686579722339085,-2.1193100546907866,-0.3310896087505259,-2.1116533445519563,-1.7832562053007992,0.0
2019-01-04,1.0,-1.0184151320723271,-2.1269894175485375,-0.3134738771769019,-2.0890759103408048,-1.7847679360053328,0.0
2019-01-07,1.0,-0.9544389692220697,-2.037967525648275,-0.3446158817351967,-2.0340899911139836,-1.7070845787220292,0.0
2019-01-08,1.0,-0.9536082474226804,-2.0206990979381443,-0.34689110824742264,-2.0343105670103094,-1.6986952319587627,0.0
2019-01-09,1.0,-0.9485016469832088,-2.0014461315979757,-0.3445810235398088,-2.033261026753435,-1.7063549449666586,0.0
2019-01-10,1.0,-0.9480665648364016,-2.004341184982716,-0.34279282900554703,-2.0355334030066725,-1.7084974676420932,0.0
2019-01-11,1.0,-0.9476967370441457,-1.9448176583493282,-0.36372360844529744,-2.0218330134357,-1.7193698016634673,0.0
2019-01-14,1.0,-0.94952,-1.94216,-0.37,-2.02024,-1.71816,0.0
2019-01-15,1.0,-0.9399038461538463,-1.936298076923077,-0.3827724358974359,-2.0185096153846156,-1.7353365384615387,0.0
2019-01-16,1.0,-0.9259848786311181,-1.9423000397930756,-0.3544767210505372,-1.996259450855551,-1.7395145244727415,0.0
2019-01-17,1.0,-0.9359065435314547,-1.90551740468861,-0.35953903228352674,-1.9707948535796038,-1.7214460494119506,0.0
2019-01-18,1.0,-0.9285657528804133,-1.8909813269765596,-0.38156535558204213,-1.9766388557806915,-1.768295589988081,0.0
2019-01-22,1.0,-0.8191009358288771,-2.105698529411765,-0.1705381016042781,-2.3299632352941178,-1.9303141711229947,0.0
2019-01-23,1.0,-0.8078356663629587,-1.994201938209227,-0.21742731715397995,-2.3057235152820343,-1.9578398078356662,0.0
2019-01-24,1.0,-0.8085141626635746,-1.996272983269836,-0.21881729335762795,-2.3003975484512176,-1.9582574126221635,0.0
2019-01-25,1.0,-0.8239058100844638,-1.9749168159713335,-0.19170719221909394,-2.4562750618547904,-2.084805050763587,0.0
2019-01-28,1.0,-0.8001032613372343,-1.9283194217365116,-0.2667584545219861,-2.5132088460545563,-2.0967214525428104,0.0
2019-01-29,1.0,-0.7965633364994388,-1.9258267852517055,-0.27052931525774976,-2.523616268025214,-2.118297210948968,0.0
2019-01-30,1.0,-0.797875097175434,-1.9252828884857909,-0.2717457026863609,-2.5232789150902653,-2.119633756586335,0.0
2019-01-31,1.0,-0.766920546996711,-1.9559459927297904,-0.275748658473256,-2.508828111476545,-2.147481391725809,0.0
2019-02-01,1.0,-0.7767124470933748,-1.946100025913449,-0.2719184590135614,-2.514986611384642,-2.1280988166191586,0.0
2019-02-04,1.0,-0.7858918316619525,-1.9128310619696582,-0.2813919602297077,-2.4881289106025544,-2.1030256278392048,0.0
2019-02-05,1.0,-0.7630156960288189,-1.9033364782571405,-0.28990479457929497,-2.490522343254139,-2.1303713869113987,0.0
2019-02-06,1.0,-0.7592862657630609,-1.89748648880501,-0.2940722312773441,-2.4910354293557524,-2.136741871836665,0.0
2019-02-07,1.0,-0.7652658662092625,-1.8940823327615781,-0.29228130360205834,-2.493481989708405,-2.1312178387650085,0.0
2019-02-08,1.0,-0.7600927675657104,-1.8861879402164579,-0.30767909293935747,-2.5038653152379315,-2.131850197560557,0.0
2019-02-11,1.0,-0.7591703805279397,-1.8487315735344532,-0.31967775111415836,-2.5023140212547137,-2.140555365101131,0.0
2019-02-12,1.0,-0.774815069671426,-1.8528298640977119,-0.31894030621021846,-2.5102356786512985,-2.144589712712885,0.0
2019-02-13,1.0,-0.7532133676092546,-1.8789203084832904,-0.325706940874036,-2.491859468723222,-2.1191945158526138,0.0
2019-02-14,1.0,-0.7621459227467811,-1.8574248927038626,-0.35012875536480687,-2.4913304721030043,-2.1226609442060087,0.0
2019-02-15,1.0,-0.7568654290358456,-1.9076054410129184,-0.32551971939430235,-2.4686457353066986,-2.096329882795791,0.0
2019-02-19,1.0,-0.7799709476202683,-1.8757583525591728,-0.33111168076561565,-2.470733999829104,-2.0872425873707594,0.0
2019-02-20,1.0,-0.7776640218411398,-1.896851804453545,-0.32736114665984134,-2.4536302363279585,-2.0761880385632625,0.0
2019-02-21,1.0,-0.7810560326502848,-1.8631919054502166,-0.3319445625371992,-2.4467307201768556,-2.079755122863702,0.0
2019-02-22,1.0,-0.7680087416995881,-1.8626544507018574,-0.34101033874085906,-2.3910229469614186,-2.0427838950996047,0.0
2019-02-25,1.0,-0.7716763005780347,-1.8848180890853452,-0.3476708602516151,-2.42528051683101,-2.071064263855831,0.0
2019-02-26,1.0,-0.7793891827333219,-1.8921685719160553,-0.33774099982938066,-2.4321788090769494,-2.08948984814878,0.0
2019-02-27,1.0,-0.7785286569717706,-1.9075278015397774,-0.3334473909324209,-2.446022241231822,-2.0887082976903337,0.0
2019-02-28,1.0,-0.7933344640434192,-1.8902645861601084,-0.34574287652645863,-2.405274762550882,-2.0457089552238807,0.0
2019-03-01,1.0,-0.7875551034248898,-1.899626992200746,-0.35986775178026453,-2.403272295693456,-2.027127839945744,0.0
2019-03-04,1.0,-0.7803532008830023,-1.912888436067244,-0.3515028018339277,-2.4097469859059264,-2.0358295126507047,0.0
2019-03-05,1.0,-0.7993182786536003,-1.905837239028547,-0.34009373668513,-2.4282062207072856,-2.048061354921176,0.0
2019-03-06,1.0,-0.8040649715111828,-1.9020324857555915,-0.33489242282507015,-2.4272472148992263,-2.035887405391615,0.0
2019-03-07,1.0,-0.8339693038243027,-1.8197235648265924,-0.361316034935979,-2.447977613838718,-2.016704824896125,0.0
2019-03-08,1.0,-0.8225446428571429,-1.8131868131868132,-0.4350103021978022,-2.477764423076923,-2.0366586538461537,0.0
2019-03-11,1.0,-0.8125271857329274,-1.827751196172249,-0.46489778164419315,-2.4992605480643757,-2.094997825141366,0.0
2019-03-12,1.0,-0.8042770395142128,-1.7725072604065828,-0.5367420575552231,-2.5243333626683095,-2.1626331074540173,0.0
2019-03-13,1.0,-0.8305535841022,-1.7878814762242725,-0.5833037615330021,-2.5102909865152587,-2.1595102909865154,0.0
2019-03-14,1.0,-0.828792047572557,-1.794177687050679,-0.585958995295997,-2.5074997781130732,-2.15913730363007,0.0
2019-03-15,1.0,-0.838459481144691,-1.7882678077917444,-0.5988232147633056,-2.515645894624231,-2.173932423999287,0.0
2019-03-18,1.0,-0.8360877810891357,-1.8165808723923056,-0.6739817574279781,-2.5138625485414976,-2.1904632890815496,0.0
2019-03-19,1.0,-0.8223648526487073,-1.8223648526487073,-0.6741999638401736,-2.5136503344783945,-2.207376604592298,0.0
2019-03-20,1.0,-0.8335439610037914,-1.8230727568153096,-0.6699765300595775,-2.494854666907384,-2.2053619786965157,0.0
2019-03-21,1.0,-0.8411653287634167,-1.8199693334535942,-0.6746640209254082,-2.5020294038062594,-2.181744385316136,0.0
2019-03-22,1.0,-0.8335003187904181,-1.814463976682758,-0.7341287913289006,-2.5448583659714,-2.181346206394025,0.0
2019-03-25,1.0,-0.8065094593382947,-1.649780328162826,-0.8334080516452972,-2.5312471980633013,-2.1453420604321707,0.0
2019-03-26,1.0,-0.785031704920961,-1.6459766008752343,-0.8804143967134054,-2.478878270965437,-2.1406626775029025,0.0
2019-03-27,1.0,-0.789530009810042,-1.628110229198252,-0.8835280478016588,-2.480067778471417,-2.136983858021939,0.0
2019-03-28,1.0,-0.7788006077397444,-1.6272231656090803,-0.9053534721601573,-2.476718205380284,-2.149164357851461,0.0
2019-03-29,1.0,-0.7665711214618416,-1.6134897886062345,-0.9301325689716947,-2.482622715872447,-2.164546757434611,0.0
2019-04-01,1.0,-0.7641991924629878,-1.6203678779721848,-0.9243606998654106,-2.4888290713324364,-2.1748766262898163,0.0
2019-04-02,1.0,-0.7738500089493467,-1.6166994809378914,-0.9761947377841417,-2.465902989081797,-2.1167889744048685,0.0
2019-04-03,1.0,-0.7822508498837001,-1.6129898013955983,-0.972177491501163,-2.4698514940060834,-2.1087851136160314,0.0
2019-04-04,1.0,-0.7940913160250672,-1.612981199641898,-0.9562220232766339,-2.467949865711728,-2.121307072515667,0.0
2019-04-05,1.0,-0.8093786425177082,-1.6054873128306284,-0.9601004214112794,-2.4682148300905586,-2.123016228817358,0.0
2019-04-08,1.0,-0.8105857066093498,-1.5951997134157263,-0.9613111230521226,-2.46713236611141,-2.121440085975282,0.0
2019-04-09,1.0,-0.8542263610315186,-1.5516654727793695,-0.9855838108882522,-2.4734061604584525,-2.0892729226361033,0.0
2019-04-10,1.0,-0.8554184549356224,-1.5310264663805437,-1.002145922746781,-2.4790772532188843,-2.0736766809728184,0.0
2019-04-11,1.0,-0.8814225717094094,-1.4966490930211778,-1.0258243231167903,-2.482173174872666,-2.0495934232865696,0.0
2019-04-12,1.0,-0.8813332141899741,-1.497006523098919,-1.0259136806362255,-2.4819944598337953,-2.0495040657671346,0.0
2019-04-15,1.0,-0.8687200426060714,-1.4917450736729982,-1.0201491212497782,-2.4596129948517667,-2.0360376353630394,0.0
2019-04-16,1.0,-0.877457056844342,-1.4994687444660881,-1.0226669027802373,-2.437400389587392,-2.017265804852134,0.0
2019-04-17,1.0,-0.8765705184923023,-1.467262431428066,-1.0322951689966378,-2.445053972748186,-2.0268094142629622,0.0
2019-04-18,1.0,-0.8633029954935052,-1.4760979058054253,-1.0144914730052133,-2.4464964213130687,-2.0358752319519304,0.0
2019-04-22,1.0,-0.8780834072759539,-1.4811889973380656,-1.0062111801242237,-2.458118899733807,-2.0495119787045253,0.0
2019-04-23,1.0,-0.8785701614333865,-1.4890899414582224,-1.0128614511264857,-2.452989178641121,-2.0365442611318074,0.0
2019-04-24,1.0,-0.860514452399894,-1.4675152479448423,-1.0338548572438788,-2.4361354194289757,-2.0414567311942013,0.0
2019-04-25,1.0,-0.8608972657286966,-1.468719582337846,-1.0416777276347227,-2.4366870188478895,-2.040881337934696,0.0
2019-04-26,1.0,-0.8659766454352442,-1.464879688605803,-1.0482130219391366,-2.432767162066525,-2.034501061571125,0.0
2019-04-29,1.0,-0.870245102345603,-1.443731880874989,-1.0455943073003602,-2.403584292365809,-2.0219625757708863,0.0
2019-04-30,1.0,-0.8704549446688916,-1.4474793606183032,-1.044704022483752,-2.401984893729141,-2.018092394168277,0.0
2019-05-01,1.0,-0.8829002808988765,-1.4307408707865168,-1.046875,-2.407742275280899,-2.009831460674157,0.0
2019-05-02,1.0,-0.8776871106431516,-1.435904185311924,-1.039396332368167,-2.398350443099061,-2.022813020970431,0.0
2019-05-03,1.0,-0.870851939409859,-1.4575781455214079,-1.0331844847211276,-2.3816653532965586,-2.0125207950267052,0.0
2019-05-06,1.0,-0.8553459119496855,-1.3749461531834237,-1.0423020591022658,-2.3382441630050828,-2.004566210045662,0.0
2019-05-07,1.0,-0.8550160131567559,-1.3713321215268761,-1.0411148619406214,-2.362589803514239,-2.025707608413399,0.0
2019-05-08,1.0,-0.8417802932853099,-1.3448246291055654,-1.0469942543521138,-2.333504845210531,-2.008489837921276,0.0
2019-05-09,1.0,-0.8380805748011291,-1.3399195962706356,-1.046873663501839,-2.3255495680437943,-2.003164827645197,0.0
2019-05-10,1.0,-0.8362812953943434,-1.3364094676578657,-1.0493890455438777,-2.326497479278818,-1.996154832094335,0.0
2019-05-13,1.0,-0.8406747891283973,-1.3324529266422425,-1.0379994887961148,-2.3139643861293346,-1.9949731617960296,0.0
2019-05-14,1.0,-0.7667868220303462,-1.237907620085506,-1.1382345544471457,-2.2861094810964877,-1.9538938720764525,0.0
2019-05-15,1.0,-0.7280869060452774,-1.2513475412554937,-1.146861265444896,-2.2656107471597977,-1.9006551123642093,0.0
2019-05-16,1.0,-0.7393051485977397,-1.256341565508581,-1.1501046462955211,-2.3028882377563833,-1.923147760569276,0.0
2019-05-17,1.0,-0.7355475612816866,-1.2345017987116205,-1.1690788923282858,-2.282523215929056,-1.944449092278089,0.0
2019-05-20,1.0,-0.7300925539898274,-1.217877094972067,-1.1758525806720588,-2.276744767781206,-1.9376302843325275,0.0
2019-05-21,1.0,-0.7300910838138214,-1.221860115317122,-1.1733099356563885,-2.286454416311523,-1.9446812066516255,0.0
2019-05-22,1.0,-0.7242733043768794,-1.2119111259605748,-1.1832609421984632,-2.2895088539926496,-1.9438690277313735,0.0
2019-05-23,1.0,-0.7247935951963973,-1.2056542406805104,-1.1781336002001501,-2.2879659744808603,-1.9431240096739222,0.0
2019-05-24,1.0,-0.710034084296284,-1.1815612270346663,-1.1884612187214234,-2.29029844542356,-1.9428880206168426,0.0
2019-05-28,1.0,-0.7133482847412576,-1.1682864025251267,-1.1934546058642745,-2.289974250353019,-1.9411911288312982,0.0
2019-05-29,1.0,-0.7222130197117773,-1.1687924465794268,-1.1905747888023852,-2.2823422229584227,-1.9182540997184032,0.0
2019-05-30,1.0,-0.7229365408544173,-1.1647449191206969,-1.1927830775611779,-2.2845292409788467,-1.9304023226876814,0.0
2019-05-31,1.0,-0.7123937213865271,-1.138897972531066,-1.177158273381295,-2.2361837802485285,-1.9106442119032048,0.0
2019-06-03,1.0,-0.7061453422207771,-1.1348561209559422,-1.1946837912534547,-2.224191188424646,-1.8688831084376525,0.0
2019-06-04,1.0,-0.7343368592351506,-1.1240846216436127,-1.1997558991049635,-2.2327095199349065,-1.8458909682668838,0.0
2019-06-05,1.0,-0.7226944667201283,-1.0930232558139534,-1.2182036888532477,-2.2161186848436243,-1.769206094627105,0.0
2019-06-06,1.0,-0.7143314908275255,-1.1218457101658255,-1.1951453977409277,-2.1967475767043183,-1.782824641512457,0.0
2019-06-07,1.0,-0.7122365574164596,-1.1399951919224296,-1.1968907765045276,-2.1861527365974838,-1.7781873547559899,0.0
2019-06-10,1.0,-0.7014638828893688,-1.1431085513158947,-1.1939044876409886,-2.1803055755539558,-1.7805775537956963,0.0
2019-06-11,1.0,-0.7111843692208732,-1.1502773980863552,-1.2240090053871513,-2.172710460722039,-1.7824234140065933,0.0
2019-06-12,1.0,-0.7109431534936078,-1.1534936077832276,-1.2244110315992602,-2.1706199244190723,-1.7811369301278444,0.0
2019-06-13,1.0,-0.7246983105390185,-1.1501206757843927,-1.2181818181818183,-2.1623491552695095,-1.789702333065165,0.0
2019-06-14,1.0,-0.7257092341075304,-1.1347745720485414,-1.2247850196897856,-2.1687695893273324,-1.7825283291810656,0.0
2019-06-17,1.0,-0.7227269073076613,-1.1397218425918483,-1.2225259265214246,-2.1650454216576893,-1.7892113513948067,0.0
2019-06-18,1.0,-0.7258907745515966,-1.1492801415587548,-1.2206225367972332,-2.1623099815008446,-1.7850880720662752,0.0
2019-06-19,1.0,-0.7295365089565427,-1.131737488954936,-1.2283717567676118,-2.1598521969636115,-1.7832757651216964,0.0
2019-06-20,1.0,-0.7361948396431155,-1.1429949360983842,-1.2101921067438308,-2.160999919620609,-1.7875572703158908,0.0
2019-06-21,1.0,-0.7368971061093248,-1.1533762057877814,-1.2061897106109325,-2.15064308681672,-1.7914790996784566,0.0
2019-06-24,1.0,-0.7344833145252297,-1.149201999032726,-1.2140093503143639,-2.153554731581493,-1.80944704175399,0.0
2019-06-25,1.0,-0.7328010323413178,-1.1271070247600614,-1.224050326639245,-2.1661424308411967,-1.8150657311073473,0.0
2019-06-26,1.0,-0.7073131443298968,-1.1221810567010309,-1.212145618556701,-2.1634987113402064,-1.848985180412371,0.0
2019-06-27,1.0,-0.7215826171558294,-1.1125344575968867,-1.2066645046213718,-2.1745581319928653,-1.8922490676179664,0.0
2019-06-28,1.0,-0.7263234579893153,-1.1105714748259672,-1.1980734984620367,-2.1705520479197022,-1.8891047434029464,0.0
2019-07-01,1.0,-0.7381779969283,-1.09958774553391,-1.1978013095141864,-2.170398512650554,-1.8774553390995068,0.0
2019-07-02,1.0,-0.725531399013982,-1.1141194536490746,-1.194536490745979,-2.166572375333387,-1.8812737412107006,0.0
2019-07-03,1.0,-0.7307971892415799,-1.1054842096761166,-1.1982876988934656,-2.1668685889669654,-1.8754543251756723,0.0
2019-07-05,1.0,-0.7311480704020669,-1.097933150331019,-1.1953011464556758,-2.1674471177135475,-1.881802034555143,0.0
2019-07-08,1.0,-0.7298934108527131,-1.1019056847545219,-1.1921027131782946,-2.166989664082687,-1.8840439276485788,0.0
2019-07-09,1.0,-0.7231711247180149,-1.0966806316467934,-1.191347083467612,-2.162342893973574,-1.8832581372864972,0.0
2019-07-10,1.0,-0.74330607663941,-1.049062049062049,-1.178371011704345,-2.1713163379830043,-1.8746993746993748,0.0
2019-07-11,1.0,-0.7472677595628416,-1.048858887817422,-1.188042430086789,-2.176068788171006,-1.8757634201221471,0.0
2019-07-12,1.0,-0.721616420782553,-1.071520205259782,-1.1868184733803722,-2.1614817190506734,-1.8766035920461837,0.0
2019-07-15,1.0,-0.7305413196668802,-1.0721492632927612,-1.1879404228058936,-2.1503843689942346,-1.866591928251121,0.0
2019-07-16,1.0,-0.7313074770091964,-1.0731707317073171,-1.1810475809676129,-2.1427429028388647,-1.8686125549780088,0.0
2019-07-17,1.0,-0.34984559147917055,-0.8594567341022247,-0.714312724522594,-2.0537593748030503,-1.3250141803743618,0.0
2019-07-18,1.0,-0.33554897576892867,-0.851350534775515,-0.6688017402864221,-1.9708743730739018,-1.216085564082422,0.0
2019-07-19,1.0,-0.3393935804808717,-0.8432429231315882,-0.6273244107544711,-1.9446286864858462,-1.1674760156342532,0.0
2019-07-22,1.0,-0.331218499851764,-0.832078268603617,-0.6173732582270975,-1.9482952860954639,-1.2004743551734363,0.0
2019-07-23,1.0,-0.3346948440182324,-0.8420647605517078,-0.6181850470609128,-1.9371337240277036,-1.1874741016989285,0.0
2019-07-24,1.0,-0.3377268160056741,-0.8430758319049588,-0.6288196701932738,-1.9268869318517643,-1.1740646610319758,0.0
2019-07-25,1.0,-0.3440726972325485,-0.810290906945182,-0.6450109163863811,-1.9444149406974685,-1.156900926417655,0.0
2019-07-26,1.0,-0.3693247292002766,-0.7573749711915189,-0.6175962203272644,-1.8864945840055312,-1.1309057386494585,0.0
2019-07-29,1.0,-0.3677631199953914,-0.7236591969583502,-0.6160493115962901,-1.8909499395126448,-1.1622789331182672,0.0
2019-07-30,1.0,-0.34398625429553265,-0.7301260022909508,-0.6279495990836197,-1.8685567010309276,-1.156701030927835,0.0
2019-07-31,1.0,-0.33135156559651213,-0.7942358869826172,-0.623350886133288,-1.8012570069644982,-1.1119981880980694,0.0
2019-08-01,1.0,-0.3474178403755869,-0.8223315798404888,-0.592680581480853,-1.8025906442672097,-1.0914078850613722,0.0
2019-08-02,1.0,-0.35736853983299477,-0.8124576844955991,-0.6039268788083954,-1.7949672760099298,-1.073403294967276,0.0
2019-08-05,1.0,-0.3475637265959846,-0.8081998646514775,-0.5960974509361606,-1.8120911346717798,-1.0755695916986239,0.0
2019-08-06,1.0,-0.3556062037912057,-0.8096058702540441,-0.5958641391961754,-1.731836122074601,-1.0660959475234866,0.0
2019-08-07,1.0,-0.3686365648517043,-0.7960380699424524,-0.5571602478972997,-1.7218348826914565,-1.0897521027003099,0.0
