Date,IWF,IWM,MTUM,OFG,SPY,VLUE,VXX
2018-11-28,-0.06952425324843402,-1.5713102448620386,-0.0,1.0,-1.353522803747994,-1.1823782160791012,0.0
2018-11-29,-0.0076856074191730284,-1.5549008556642927,-0.0,1.0,-1.3581493057334628,-1.2029512732489622,0.0
2018-11-30,-0.007428659255084788,-1.5558174086787233,-0.0,1.0,-1.3601106614068343,-1.199805317895384,0.0
2018-12-03,-0.009704251386321626,-1.5583795440542207,-0.0,1.0,-1.3634216471554734,-1.2030191004313002,0.0
2018-12-04,-0.0,-1.5761238555704145,-0.0,1.0,-1.361588313959469,-1.2057915852278571,0.0
2018-12-06,-0.0,-1.459844304296413,-0.0,1.0,-1.3300650374458023,-1.1371206148994875,0.0
2018-12-07,-0.0,-1.461504337539432,-0.0,1.0,-1.3332511829652998,-1.1342665615141956,0.0
2018-12-10,-0.0,-1.4560704040453154,-0.0,1.0,-1.313755044488744,-1.092332377108961,0.0
2018-12-11,-0.0,-1.4563314530247036,-0.0,1.0,-1.3125851001750632,-1.0939992219412566,0.0
2018-12-12,-0.0,-1.4570622293582447,-0.0,1.0,-1.315136476426799,-1.0932710553203913,0.0
2018-12-13,-0.0,-1.4519090644127077,-0.0,1.0,-1.3156999902846596,-1.0901097833479063,0.0
2018-12-14,-0.0,-1.4615496933709724,-0.0,1.0,-1.3131509782926116,-1.092378078458094,0.0
2018-12-17,-0.0,-1.4521183981427743,-0.0,1.0,-1.284919713677694,-1.0994873283033468,0.0
2018-12-18,-0.0,-1.433540967896502,-0.0,1.0,-1.2683277431720172,-1.0896981312889316,0.0
2018-12-19,-0.0,-1.4432174374306794,-0.0,1.0,-1.280609538506052,-1.098423108453489,0.0
2018-12-20,-0.0,-1.419668053761898,-0.0,1.0,-1.2781365093031043,-1.0853302721576505,0.0
2018-12-21,-0.0,-1.43227596765705,-0.0,1.0,-1.2963494569637817,-1.0558346490598536,0.0
2018-12-24,-0.0,-1.3888071391275456,-0.0,1.0,-1.2767361275929179,-1.0811696017468078,0.0
2018-12-26,-0.0,-1.4062279836550655,-0.0,1.0,-1.2350288854445541,-1.0555633835893101,0.0
2018-12-27,-0.0,-1.31853925096628,-0.0,1.0,-1.094317828424186,-1.029765871429206,0.0
2018-12-28,-0.0,-1.3300396136555837,-0.0,1.0,-1.0942715983442381,-1.0267058352249965,0.0
2018-12-31,-0.0,-1.333734188491003,-0.0,1.0,-1.093978264742562,-1.0262337430963835,0.0
2019-01-02,-0.0,-1.3317322659550812,-0.0,1.0,-1.0903268845897265,-1.0253502334889928,0.0
2019-01-03,-0.0,-1.3304448295782783,-0.0,1.0,-1.0966982180153757,-1.0166644447407012,0.0
2019-01-04,-0.0,-1.3298233246684583,-0.0,1.0,-1.0627395691060493,-1.0133057232233336,0.0
2019-01-07,-0.0,-1.2786343139360103,-0.0,1.0,-1.0413570968434616,-0.9746188533390595,0.0
2019-01-08,-0.0,-1.2552853895964662,-0.0,1.0,-1.060594365109996,-0.972468802264248,0.0
2019-01-09,-0.0,-1.2382909495676,-0.0,1.0,-1.060279133487456,-0.9825755629762821,0.0
2019-01-10,-0.0,-1.2356489006758493,-0.0,1.0,-1.0609975190349903,-0.980879459320729,0.0
2019-01-11,-0.0,-1.2184278350515465,-0.0,1.0,-1.0729810996563574,-1.0041237113402062,0.0
2019-01-14,-0.0,-1.2182357238001118,-0.0,1.0,-1.0747647488505996,-1.0038671421819276,0.0
2019-01-15,-0.0,-1.1869107043815863,-0.0,1.0,-1.0528179529843424,-1.0266649601092197,0.0
2019-01-16,-0.0,-1.1390588141217863,-0.0,1.0,-0.9085602334972612,-0.9506217264403662,0.0
2019-01-17,-0.0,-1.144686299615877,-0.0,1.0,-0.9074103713188221,-0.9491837387964148,0.0
2019-01-18,-0.0,-1.1188031445531847,-0.0,1.0,-0.9055831862666452,-0.9864832343975614,0.0
2019-01-22,-0.0,-1.203525641025641,-0.0,1.0,-0.9093523997370151,-0.9962606837606838,0.0
2019-01-23,-0.0,-1.1492932131933538,-0.0,1.0,-0.934942547739109,-1.0490204182855254,0.0
2019-01-24,-0.0,-1.1426859008804198,-0.0,1.0,-0.9456454346298516,-1.0451370231058572,0.0
2019-01-25,-0.0,-1.1036124096897577,-0.0,1.0,-1.0358266043348916,-1.1104122396940077,0.0
2019-01-28,-0.0,-1.078236797274276,-0.0,1.0,-1.0733816013628619,-1.1073253833049403,0.0
2019-01-29,-0.0,-1.043163937911971,-0.0,1.0,-1.0712311290665533,-1.1382096534127153,0.0
2019-01-30,-0.0,-1.0405057865409344,-0.0,1.0,-1.0807543934847834,-1.1650235747963993,0.0
2019-01-31,-0.0,-1.057160074032626,-0.0,1.0,-1.0224249989239445,-1.2246373692592432,0.0
2019-02-01,-0.0,-1.052787944025834,-0.0,1.0,-1.0355220667384284,-1.2173950484391818,0.0
2019-02-04,-0.0,-1.047502258938944,-0.0,1.0,-1.03446495417581,-1.2207736328040963,0.0
2019-02-05,-0.0,-1.0342439234243925,-0.0,1.0,-1.0292536029253603,-1.2385029038502904,0.0
2019-02-06,-0.0,-1.0118475274725276,-0.0,1.0,-1.0287603021978022,-1.2519316620879122,0.0
2019-02-07,-0.0,-1.0031271418779986,-0.0,1.0,-1.0260023989033584,-1.2546264564770389,0.0
2019-02-08,-0.0,-1.0055452865064693,-0.0,1.0,-1.0504234191634785,-1.24274599148863,0.0
2019-02-11,-0.0,-0.9873898773536017,-0.0,1.0,-1.0535066505441355,-1.2776386249784073,0.0
2019-02-12,-0.0,-0.9951895991332611,-0.0,1.0,-1.0661321776814734,-1.2724160346695557,0.0
2019-02-13,-0.0,-0.9932703507182608,-0.0,1.0,-1.0611276476424658,-1.2594797463439886,0.0
2019-02-14,-0.0,-0.9354991802571403,-0.0,1.0,-1.1053153852791437,-1.273664682026059,0.0
2019-02-15,-0.0,-0.944300518134715,-0.0,1.0,-1.1024179620034542,-1.2710708117443867,0.0
2019-02-19,-0.0,-0.919339500302585,-0.0,1.0,-1.1314947696031814,-1.2718077288838938,0.0
2019-02-20,-0.0,-0.917286084701815,-0.0,1.0,-1.1324114088159032,-1.2718236819360416,0.0
2019-02-21,-0.0,-0.9334958217270195,-0.0,1.0,-1.139841573816156,-1.2790302924791088,0.0
2019-02-22,-0.0,-0.9428125135592486,-0.0,1.0,-1.1259599947932486,-1.2701870091552045,0.0
2019-02-25,-0.0,-0.9307688960445586,-0.0,1.0,-1.1413776598059266,-1.2792741830207561,0.0
2019-02-26,-0.0,-0.9431157360849985,-0.0,1.0,-1.1529010537361726,-1.2763324734379782,0.0
2019-02-27,-0.0,-0.952860772802944,-0.0,1.0,-1.153815824060282,-1.2742924734951373,0.0
2019-02-28,-0.0,-0.9548005260850505,-0.0,1.0,-1.1558526961858835,-1.2733888645330995,0.0
2019-03-01,-0.0,-0.9669215643434564,-0.0,1.0,-1.1516277037360716,-1.2511251911732577,0.0
2019-03-04,-0.0,-0.966065423417915,-0.0,1.0,-1.142769795169673,-1.2585491549111236,0.0
2019-03-05,-0.0,-0.9483907743576252,-0.0,1.0,-1.176400947119179,-1.2600192931684644,0.0
2019-03-06,-0.0,-0.9356638479644319,-0.0,1.0,-1.1710836021271032,-1.2520268503181937,0.0
2019-03-07,-0.0,-0.9258969681174528,-0.0,1.0,-1.1786551993745111,-1.2391191034662496,0.0
2019-03-08,-0.0,-0.9175990055052389,-0.0,1.0,-1.251598295151838,-1.2704670573610373,0.0
2019-03-11,-0.0,-0.9196824969729586,-0.0,1.0,-1.2666487286425399,-1.298219651105431,0.0
2019-03-12,-0.0,-0.8708031524759691,-0.0,1.0,-1.3071841829529405,-1.3776137761377614,0.0
2019-03-13,-0.0,-0.8846259625962596,-0.0,1.0,-1.3169691969196922,-1.3822423909057573,0.0
2019-03-14,-0.0,-0.8813784266166308,-0.0,1.0,-1.3188870074596128,-1.3761841563315178,0.0
2019-03-15,-0.0,-0.8501207234294564,-0.0,1.0,-1.3094164274976083,-1.3960184046284907,0.0
2019-03-18,-0.0,-0.8892051976674777,-0.0,1.0,-1.3086459433399145,-1.3937738188162907,0.0
2019-03-19,-0.0,-0.8882890365448505,-0.0,1.0,-1.3196751568844591,-1.4063307493540051,0.0
2019-03-20,-0.0,-0.9024243267046771,-0.0,1.0,-1.3232744634496825,-1.4097251193621656,0.0
2019-03-21,-0.0,-0.9029387225363864,-0.0,1.0,-1.331000278112543,-1.4012236951886532,0.0
2019-03-22,-0.0,-0.8954798298508857,-0.0,1.0,-1.3871827233207124,-1.391763661010611,0.0
2019-03-25,-0.0,-0.7894179894179895,-0.0,1.0,-1.4244306418219461,-1.387025534851622,0.0
2019-03-26,-0.0,-0.804798962386511,-0.0,1.0,-1.4168519547896978,-1.4105521586066334,0.0
2019-03-27,-0.0,-0.766065181366231,-0.0,1.0,-1.4259804824157614,-1.4111581660835943,0.0
2019-03-28,-0.0,-0.7658819735569171,-0.0,1.0,-1.4238724835306584,-1.4170544064126778,0.0
2019-03-29,-0.0,-0.7596645625028797,-0.0,1.0,-1.4250103672303367,-1.4229369211629728,0.0
2019-04-01,-0.0,-0.7670198065407646,-0.0,1.0,-1.4175034546292034,-1.4216950713956702,0.0
2019-04-02,-0.0,-0.7876809278115154,-0.0,1.0,-1.4302086662709466,-1.3481119583580659,0.0
2019-04-03,-0.0,-0.7905221029652538,-0.0,1.0,-1.411724577042023,-1.3457340367473167,0.0
2019-04-04,-0.0,-0.7830257296117829,-0.0,1.0,-1.4097645240476406,-1.3531230111828347,0.0
2019-04-05,-0.0,-0.7071022362851156,-0.0,1.0,-1.274682515927652,-1.2940950100483173,0.0
2019-04-08,-0.0,-0.6869840455109286,-0.0,1.0,-1.285897600410625,-1.3044612686599086,0.0
2019-04-09,-0.0,-0.6254778128635533,-0.0,1.0,-1.3244557088249957,-1.2050024929366794,0.0
2019-04-10,-0.0,-0.6147619245298684,-0.0,1.0,-1.320644277471045,-1.2158661629789531,0.0
2019-04-11,-0.0,-0.5923431849357774,-0.0,1.0,-1.3573596042731846,-1.2070914910421082,0.0
2019-04-12,-0.0,-0.5948469006721433,-0.0,1.0,-1.3491826404447764,-1.2050037341299478,0.0
2019-04-15,-0.0,-0.5959231120521443,-0.0,1.0,-1.3462033462033463,-1.209532112757919,0.0
2019-04-16,-0.0,-0.5901401442905714,-0.0,1.0,-1.3407828178124221,-1.2153578240318434,0.0
2019-04-17,-0.0,-0.5570694939120351,-0.0,1.0,-1.3629172533753002,-1.2214859604075208,0.0
2019-04-18,-0.0,-0.5614006042796242,-0.0,1.0,-1.3621538843590912,-1.2153470468937544,0.0
2019-04-22,-0.0,-0.5548116110787656,-0.0,1.0,-1.3750727771770772,-1.2288114447309324,0.0
2019-04-23,-0.0,-0.5654606647034077,-0.0,1.0,-1.379091291543963,-1.26238956668069,0.0
2019-04-24,-0.0,-0.5744725649555734,-0.0,1.0,-1.376721270055165,-1.2598644039247064,0.0
2019-04-25,-0.0,-0.5862637362637363,-0.0,1.0,-1.3933220625528318,-1.2469568892645817,0.0
2019-04-26,-0.0,-0.5518347286434254,-0.0,1.0,-1.3669040776375527,-1.2463659461035446,0.0
2019-04-29,-0.0,-0.5484071935872409,-0.0,1.0,-1.3596378286331352,-1.2452548074926277,0.0
2019-04-30,-0.0,-0.5476379101863821,-0.0,1.0,-1.3583788516866115,-1.2636033857315598,0.0
2019-05-01,-0.0,-0.5310079125067318,-0.0,1.0,-1.3831144620738225,-1.2285513070135465,0.0
2019-05-02,-0.0,-0.5315684812329108,-0.0,1.0,-1.3760046399867427,-1.2352721849366144,0.0
2019-05-03,-0.0,-0.542955468944357,-0.0,1.0,-1.3708018907040385,-1.2325234264864418,0.0
2019-05-06,-0.0,-0.5190763883141604,-0.0,1.0,-1.3773483406438796,-1.2416204584954067,0.0
2019-05-07,-0.0,-0.5234624145785877,-0.0,1.0,-1.374901635949472,-1.243321598674674,0.0
2019-05-08,-0.0,-0.5349200476836437,-0.0,1.0,-1.3462819089900113,-1.2294569819542074,0.0
2019-05-09,-0.0,-0.5364459070341423,-0.0,1.0,-1.3462772521596051,-1.2307692307692308,0.0
2019-05-10,-0.0,-0.5383919763235778,-0.0,1.0,-1.3454455771127918,-1.2266524169681028,0.0
2019-05-13,-0.0,-0.5357715884313161,-0.0,1.0,-1.34928209980664,-1.2289463940428682,0.0
2019-05-14,-0.0,-0.5034896932316183,-0.0,1.0,-1.3433290050316509,-1.2109235513715306,0.0
2019-05-15,-0.0,-0.511333170850597,-0.0,1.0,-1.3567714680315215,-1.1939637663498255,0.0
2019-05-16,-0.0,-0.5185306122448979,-0.0,1.0,-1.3566530612244898,-1.2064489795918367,0.0
2019-05-17,-0.0,-0.5089117815387131,-0.0,1.0,-1.345474613686534,-1.2335867876706728,0.0
2019-05-20,-0.0,-0.4949763110602843,-0.0,1.0,-1.3511272667864727,-1.2381963731416434,0.0
2019-05-21,-0.0,-0.4823629927987306,-0.0,1.0,-1.3515195898938117,-1.2346311892265756,0.0
2019-05-22,-0.0,-0.47276422764227644,-0.0,1.0,-1.359430894308943,-1.2328861788617886,0.0
2019-05-23,-0.0,-0.46336416747809156,-0.0,1.0,-1.3627474845829277,-1.2310532294709509,0.0
2019-05-24,-0.0,-0.45156332160336526,-0.0,1.0,-1.3602313635076648,-1.2330218824576304,0.0
2019-05-28,-0.0,-0.4677818831458849,-0.0,1.0,-1.3580738154208454,-1.2343984733444313,0.0
2019-05-29,-0.0,-0.48863178263323387,-0.0,1.0,-1.3470934451342418,-1.195557526404902,0.0
2019-05-30,-0.0,-0.48353021811877595,-0.0,1.0,-1.3451195419908881,-1.2031205902511792,0.0
2019-05-31,-0.0,-0.49628552971576223,-0.0,1.0,-1.3343830749354004,-1.2068394702842378,0.0
2019-06-03,-0.0,-0.5028887818969668,-0.0,1.0,-1.3418793131118603,-1.1674691060824909,0.0
2019-06-04,-0.0,-0.4962258090419979,-0.0,1.0,-1.3348992210712278,-1.1839717337187825,0.0
2019-06-05,-0.0,-0.48807070386810397,-0.0,1.0,-1.3494372225745086,-1.125753012048193,0.0
2019-06-06,-0.0,-0.5086179507545671,-0.0,1.0,-1.3049642573471008,-1.157823669579031,0.0
2019-06-07,-0.0,-0.528519224658405,-0.0,1.0,-1.2916666666666667,-1.151850969176994,0.0
2019-06-10,-0.0,-0.5237906580563368,-0.0,1.0,-1.282397686304029,-1.155619824888079,0.0
2019-06-11,-0.0,-0.5299233549104484,-0.0,1.0,-1.2872006671696914,-1.1541638536992178,0.0
2019-06-12,-0.0,-0.5308181096108022,-0.0,1.0,-1.2866560762509927,-1.1538919777601269,0.0
2019-06-13,-0.0,-0.5579018531774437,-0.0,1.0,-1.2860892388451444,-1.1328243060526524,0.0
2019-06-14,-0.0,-0.5496659774137108,-0.0,1.0,-1.3065850167011293,-1.1202481310641008,0.0
2019-06-17,-0.0,-0.5472178060413354,-0.0,1.0,-1.3120031796502385,-1.1153418124006358,0.0
2019-06-18,-0.0,-0.5404307352477121,-0.0,1.0,-1.3008441148627328,-1.103187125276112,0.0
2019-06-19,-0.0,-0.5490219371188723,-0.0,1.0,-1.2997148966500358,-1.111031915736121,0.0
2019-06-20,-0.0,-0.5632211347179119,-0.0,1.0,-1.3013447919153336,-1.1141083790880877,0.0
2019-06-21,-0.0,-0.5864990877762011,-0.0,1.0,-1.3110885870666937,-1.156780863571863,0.0
2019-06-24,-0.0,-0.5787420770355924,-0.0,1.0,-1.3116366000325044,-1.1726799934991061,0.0
2019-06-25,-0.0,-0.5692807801706623,-0.0,1.0,-1.3195042665583097,-1.1746038195855342,0.0
2019-06-26,-0.0,-0.5645666409077967,-0.0,1.0,-1.2981250254199375,-1.204498312116159,0.0
2019-06-27,-0.0,-0.5517507828703893,-0.0,1.0,-1.304445077066981,-1.2106633047297573,0.0
2019-06-28,-0.0,-0.717065404855614,-0.0,1.0,-1.3809755450404635,-1.3241498253217174,0.0
2019-07-01,-0.0,-0.7198168737737083,-0.0,1.0,-1.3615870939611947,-1.2787878787878788,0.0
2019-07-02,-0.0,-0.7284908933217693,-0.0,1.0,-1.342671292281006,-1.2653512575888985,0.0
2019-07-03,-0.0,-0.7421443782867574,-0.0,1.0,-1.3310009126863402,-1.2729366769524968,0.0
2019-07-05,-0.0,-0.7773667684631597,-0.0,1.0,-1.2759258462729581,-1.2479676545227751,0.0
2019-07-08,-0.0,-0.7935957745316498,-0.0,1.0,-1.1311793348188495,-1.2017000907815465,0.0
2019-07-09,-0.0,-0.7900695788216888,-0.0,1.0,-1.1275474494627198,-1.1994730124747828,0.0
2019-07-10,-0.0,-0.8155311896842018,-0.0,1.0,-1.1040203687733563,-1.1870559730606545,0.0
2019-07-11,-0.0,-0.8086247849946759,-0.0,1.0,-1.114423785731837,-1.1722499795233023,0.0
2019-07-12,-0.0,-0.8176417568010489,-0.0,1.0,-1.119428056374959,-1.1599475581776466,0.0
2019-07-15,-0.0,-0.8506466928618205,-0.0,1.0,-1.1212753765553374,-1.1210297969875573,0.0
2019-07-16,-0.0,-0.8593897194347737,-0.0,1.0,-1.1250870366577923,-1.111406921974196,0.0
2019-07-17,-0.0,-0.8651726822073825,-0.0,1.0,-1.1229874226719654,-1.108689417837683,0.0
2019-07-18,-0.0,-0.8624172050044976,-0.0,1.0,-1.121677978575517,-1.104546569629569,0.0
2019-07-19,-0.0,-0.865055016975498,-0.0,1.0,-1.120014725733219,-1.1054117069579088,0.0
2019-07-22,-0.0,-0.8178607672011365,-0.0,1.0,-1.097503551857114,-1.1438603612746092,0.0
2019-07-23,-0.0,-0.8304551949377423,-0.0,1.0,-1.1004286589099816,-1.1515819555011226,0.0
2019-07-24,-0.0,-0.8361667347772782,-0.0,1.0,-1.1123007764609725,-1.1381283203923171,0.0
2019-07-25,-0.0,-0.8245091235661509,-0.0,1.0,-1.1274849981630404,-1.1301792056170143,0.0
2019-07-26,-0.0,-0.8044784047726066,-0.0,1.0,-1.1444040371021125,-1.1372124381971969,0.0
2019-07-29,-0.0,-0.7901966395486693,-0.0,1.0,-1.147786272024856,-1.150116511998692,0.0
2019-07-30,-0.0,-0.8006722137967783,-0.0,1.0,-1.1510431610443908,-1.147149239660614,0.0
2019-07-31,-0.0,-0.8028738212842389,-0.0,1.0,-1.1416091766338736,-1.1376495081030331,0.0
2019-08-01,-0.0,-0.8103602504675937,-0.0,1.0,-1.1310075628202,-1.1246645523298366,0.0
2019-08-02,-0.0,-0.8068676512469994,-0.0,1.0,-1.1312909394198298,-1.1303958663900076,0.0
2019-08-05,-0.0,-0.8068098608738101,-0.0,1.0,-1.131437637295582,-1.1298104303962246,0.0
2019-08-06,-0.0,-0.8040569533840451,-0.0,1.0,-0.9873220206748585,-1.1095377413692218,0.0
2019-08-07,-0.0,-0.814415746071262,-0.0,1.0,-0.9613738913956746,-1.1140501011358332,0.0
2019-08-08,-0.0,-0.8160610663239475,-0.0,1.0,-0.9622230011294155,-1.116212953226623,0.0
2019-08-09,-0.0,-0.8076103382803115,-0.0,1.0,-0.9461386445538031,-1.1211686751656527,0.0
2019-08-12,-0.0,-0.80367029308142,-0.0,1.0,-0.9658523365209647,-1.1020945448914012,0.0
2019-08-13,-0.0,-0.7842354218362284,-0.0,1.0,-0.9724720843672456,-1.120502481389578,0.0
2019-08-14,-0.0,-0.7943741318104646,-0.0,1.0,-0.9496835931470906,-1.1145624324741472,0.0
2019-08-15,-0.0,-0.8229296949024067,-0.0,1.0,-0.92484366117112,-1.0422588592003035,0.0
2019-08-16,-0.0,-0.8239909039226834,-0.0,1.0,-0.9230244457077886,-1.043054765965511,0.0
2019-08-19,-0.0,-0.8114182284399866,-0.0,1.0,-0.9294468117198991,-1.0300162147893963,0.0
2019-08-20,-0.0,-0.8234963251837409,-0.0,1.0,-0.9161166941652918,-1.0101994900254987,0.0
2019-08-21,-0.0,-0.8279541710348959,-0.0,1.0,-0.9173655833458141,-0.9988767410513705,0.0
2019-08-22,-0.0,-0.8287689146273117,-0.0,1.0,-0.9196338501774706,-0.9878199140668784,0.0
2019-08-23,-0.0,-0.829098789418622,-0.0,1.0,-0.9201539381258407,-0.9871095501419818,0.0
2019-08-26,-0.0,-0.820493863669969,-0.0,1.0,-0.9068460742274139,-0.9692444181576224,0.0
2019-08-27,-0.0,-0.8221121868302417,-0.0,1.0,-0.9048111743404034,-0.9682950262360505,0.0
2019-08-28,-0.0,-0.8284964324004583,-0.0,1.0,-0.8991090243631927,-0.9693888868350031,0.0
2019-08-29,-0.0,-0.8125392544426792,-0.0,1.0,-0.901097277127129,-0.9809361953670521,0.0
2019-08-30,-0.0,-0.8045159864446736,-0.0,1.0,-0.9056284072491527,-0.9733313687932812,0.0
2019-09-03,-0.0,-0.8189374907640019,-0.0,1.0,-0.9263706221368405,-0.949091177774494,0.0
2019-09-04,-0.0,-0.8121259144313899,-0.0,1.0,-0.9284341978866475,-0.9541121702504989,0.0
2019-09-05,-0.0,-0.824706185756917,-0.0,1.0,-0.9264267030173526,-0.9330950889732159,0.0
2019-09-06,-0.0,-0.8173769287288758,-0.0,1.0,-0.9505510653930934,-0.9058412931667892,0.0
2019-09-09,-0.0,-0.8224230401880831,-0.0,1.0,-0.9516567482183528,-0.8994195870986701,0.0
2019-09-10,-0.0,-0.8346583623374243,-0.0,1.0,-0.8993588569335043,-0.9296574464187578,0.0
2019-09-11,-0.0,-0.8335897435897435,-0.0,1.0,-0.9044322344322343,-0.924981684981685,0.0
2019-09-12,-0.0,-0.8340347666971638,-0.0,1.0,-0.9032021957913998,-0.922451967063129,0.0
2019-09-13,-0.0,-0.8323877155093524,-0.0,1.0,-0.8995570848127677,-0.9285478970679747,0.0
2019-09-16,-0.0,-0.8324730001830496,-0.0,1.0,-0.9004576240161084,-0.9280615046677649,0.0
2019-09-17,-0.0,-0.7955584824205173,-0.0,1.0,-0.9146453005524458,-0.94837741923682,0.0
2019-09-18,-0.0,-0.8061955965181772,-0.0,1.0,-0.9077243800746104,-0.9434569526735427,0.0
2019-09-19,-0.0,-0.7952577545577436,-0.0,1.0,-0.9237148807131635,-0.9345292462825618,0.0
2019-09-20,-0.0,-0.808782128624182,-0.0,1.0,-0.9227450550254105,-0.9246462652188221,0.0
