Date,GAMR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.3262678009117827,-0.2726653193589322,-0.23168209804013726,-0.30549419561028346,-0.2138459369271984,0.0
2018-11-05,1.0,-0.3204817005632409,-0.29453491386420944,-0.229986095727382,-0.31048947752928147,-0.20116418824971133,0.0
2018-11-06,1.0,-0.32589938233768684,-0.2989061247583573,-0.2270498373332076,-0.3084303833278325,-0.19718044226507617,0.0
2018-11-07,1.0,-0.3251796865794745,-0.2986685519029103,-0.22820784729586424,-0.3076469895133734,-0.1968186638388123,0.0
2018-11-08,1.0,-0.32011830152806137,-0.29927469896486164,-0.22338802431753632,-0.30580006102856605,-0.1986714550618501,0.0
2018-11-09,1.0,-0.3221156107426744,-0.3009500964206764,-0.22174403838013265,-0.30633554395371804,-0.20057852405813462,0.0
2018-11-12,1.0,-0.32224444183037293,-0.3020585813433714,-0.22159745912245618,-0.3061051640983414,-0.20063521938595458,0.0
2018-11-13,1.0,-0.32621670716459455,-0.30378164146358727,-0.22262851211399184,-0.30649460945056506,-0.19998112717922104,0.0
2018-11-14,1.0,-0.32773109243697474,-0.3032763667264659,-0.22233500141629683,-0.3072892078179586,-0.19986309130393728,0.0
2018-11-15,1.0,-0.328224475359585,-0.3038670124970526,-0.2215986795567083,-0.3092431030417354,-0.19500117896722471,0.0
2018-11-16,1.0,-0.3283089189252943,-0.3044370532870993,-0.22178189795485106,-0.3093671124949874,-0.19498502111197605,0.0
2018-11-19,1.0,-0.32838038632986627,-0.30380433500790116,-0.22356659355173472,-0.30830915823486404,-0.1944857190028067,0.0
2018-11-20,1.0,-0.3185632683763898,-0.3018499800192755,-0.21271244211466586,-0.31320373286946707,-0.20436755130344844,0.0
2018-11-21,1.0,-0.3190539937527889,-0.3013457338124428,-0.21271049108715565,-0.312924211465746,-0.20254115878719556,0.0
2018-11-23,1.0,-0.32001414427157004,-0.31287128712871287,-0.2085337105139085,-0.31199905704856196,-0.20393682225365392,0.0
2018-11-26,1.0,-0.32005280777028616,-0.3126502899712386,-0.20859069263048707,-0.3121552171248055,-0.20406431232024141,0.0
2018-11-27,1.0,-0.32004429678848284,-0.3126929148700549,-0.20807709526165735,-0.3119153648594519,-0.2034824815626399,0.0
2018-11-28,1.0,-0.31986992176453954,-0.3139315675369969,-0.20779526816853613,-0.3115279479687058,-0.20338863229333584,0.0
2018-11-29,1.0,-0.31763432765597066,-0.3128117060318058,-0.2061494306953985,-0.31151783193751764,-0.20436153194692763,0.0
2018-11-30,1.0,-0.31822458484264005,-0.31307334054664343,-0.20553229524391964,-0.3123206473161782,-0.20301547725455144,0.0
2018-12-03,1.0,-0.318359375,-0.31567676957831325,-0.19983057228915663,-0.3148531626506024,-0.20446630271084337,0.0
2018-12-04,1.0,-0.31697110750640617,-0.31591320497449277,-0.20055481110562567,-0.3138209088558196,-0.20361097397559771,0.0
2018-12-06,1.0,-0.31199090297277854,-0.2944002227843401,-0.21563667587199184,-0.30857951776473047,-0.19006289016267897,0.0
2018-12-07,1.0,-0.3090351223820925,-0.29680853536644897,-0.21164082657306899,-0.3114757908928198,-0.1954859254782548,0.0
2018-12-10,1.0,-0.29748326021703997,-0.30106211036712077,-0.2088201339182637,-0.3148233664280767,-0.1867697991226045,0.0
2018-12-11,1.0,-0.294135317496996,-0.30363249838247525,-0.2058415750069323,-0.31479341898511876,-0.19234679730104445,0.0
2018-12-12,1.0,-0.29531163306824487,-0.3034723506565563,-0.2066071758831145,-0.31563251340854453,-0.19081745884963935,0.0
2018-12-13,1.0,-0.29669973115787523,-0.3076620005562251,-0.20427366274218967,-0.3151478631686289,-0.19384444238435156,0.0
2018-12-14,1.0,-0.29683517909272045,-0.30420277095593345,-0.20606088689124694,-0.316227236921366,-0.1935267133126361,0.0
2018-12-17,1.0,-0.2949109414758269,-0.3040249826509368,-0.20434883182974786,-0.3137173259310664,-0.19620633819107103,0.0
2018-12-18,1.0,-0.2934095835447124,-0.30076557671908866,-0.20257805654199143,-0.31287183507817184,-0.19635198081446295,0.0
2018-12-19,1.0,-0.295297834559417,-0.3003482231395429,-0.20229227682586537,-0.3120632797546295,-0.19611189262735512,0.0
2018-12-20,1.0,-0.29059396837072454,-0.29351324016182423,-0.20998069143067305,-0.31197131298271424,-0.19255700625229863,0.0
2018-12-21,1.0,-0.2903085415855418,-0.2939963808782097,-0.20935932381977687,-0.31385573905673775,-0.1830405204205511,0.0
2018-12-24,1.0,-0.2786085529315218,-0.2823926324427829,-0.21566973648217377,-0.310317315583113,-0.19257773319959878,0.0
2018-12-26,1.0,-0.28231454409464884,-0.2872328369710569,-0.2129824799981868,-0.2984973142041205,-0.18546723782325877,0.0
2018-12-27,1.0,-0.2621719517344059,-0.2762383058154263,-0.21346192306837627,-0.27530499322237284,-0.1949956667629608,0.0
2018-12-28,1.0,-0.2614065484917144,-0.2772446576924786,-0.21318139410902304,-0.2751788173619441,-0.1943000577546759,0.0
2018-12-31,1.0,-0.2601595307396627,-0.27904548181394007,-0.21352234096918257,-0.2751127602372964,-0.19401426444775255,0.0
2019-01-02,1.0,-0.2599995558220623,-0.2796766384613676,-0.209585359895174,-0.275412530259622,-0.19621560397095075,0.0
2019-01-03,1.0,-0.25943794744097115,-0.2817155053581751,-0.2050113388767842,-0.27520120948019033,-0.2019209391257948,0.0
2019-01-04,1.0,-0.25646661782011143,-0.28257732187659584,-0.20506671995381778,-0.27382934789848795,-0.2023801594173938,0.0
2019-01-07,1.0,-0.2588725119116534,-0.28561250389633525,-0.20194148817740573,-0.27552656187380326,-0.20452420180789954,0.0
2019-01-08,1.0,-0.25835750948449004,-0.29212229413077434,-0.1998437848694488,-0.2742245034590493,-0.2070966302164695,0.0
2019-01-09,1.0,-0.2578903932371244,-0.2900765061450271,-0.19978587201391831,-0.2742845671715031,-0.20844021145138628,0.0
2019-01-10,1.0,-0.25752739771890276,-0.291453697297056,-0.19947324955918133,-0.2741111086311185,-0.20942794009329732,0.0
2019-01-11,1.0,-0.2571976967370441,-0.29094317725304647,-0.19999553631210104,-0.2740704369950453,-0.2096147837343213,0.0
2019-01-14,1.0,-0.2614192222644122,-0.29226508230774384,-0.19966049451653972,-0.2767639766813339,-0.20347993120546784,0.0
2019-01-15,1.0,-0.2611610135406891,-0.292644232917728,-0.19998212450283773,-0.2767126960718595,-0.20393707824998883,0.0
2019-01-16,1.0,-0.25895169211536745,-0.2981516206804179,-0.19140101794803105,-0.2732386820251808,-0.2106214840610769,0.0
2019-01-17,1.0,-0.2569348282485371,-0.3024523160762943,-0.1897753160316255,-0.2739983025863224,-0.21025595211506676,0.0
2019-01-18,1.0,-0.2561970540244529,-0.3016607434229643,-0.19072844721607546,-0.2742573593509019,-0.21234269876394196,0.0
2019-01-22,1.0,-0.27784496976360634,-0.3093128092358439,-0.16943375481033535,-0.2779549202858714,-0.16446399120395822,0.0
2019-01-23,1.0,-0.2852440182930871,-0.3126615557961249,-0.15774473631884764,-0.28195214634469656,-0.17170757572410136,0.0
2019-01-24,1.0,-0.28208526618069363,-0.3134305279434504,-0.16021647890435167,-0.28058316766070246,-0.1726529710625138,0.0
2019-01-25,1.0,-0.3080813658148729,-0.31605450891180953,-0.13596307175828787,-0.29180378558650083,-0.15670207831790975,0.0
2019-01-28,1.0,-0.3092079076555659,-0.315244792357702,-0.1359957542788908,-0.29375082924240414,-0.15711379417097873,0.0
2019-01-29,1.0,-0.30974703697151956,-0.31529718733415885,-0.13565805766849462,-0.29395895984433046,-0.15653192994869983,0.0
2019-01-30,1.0,-0.31331269349845203,-0.31616541353383465,-0.13533834586466165,-0.29340999557717823,-0.1531844316674038,0.0
2019-01-31,1.0,-0.31089580896471053,-0.31566286332237203,-0.1326609432588113,-0.2911875703471563,-0.15658449383151993,0.0
2019-02-01,1.0,-0.309659341629159,-0.31555026034771866,-0.13341717412408438,-0.29070691024622713,-0.1570029123643103,0.0
2019-02-04,1.0,-0.31332906614871875,-0.3173902487474342,-0.12958262520140376,-0.294833028008917,-0.15200741607257157,0.0
2019-02-05,1.0,-0.3183163941670349,-0.3212107821475917,-0.12264692885550153,-0.29829871851524525,-0.14896155545735748,0.0
2019-02-06,1.0,-0.31003932658742434,-0.31417082762582293,-0.12942424108523706,-0.2975785427069064,-0.1581238124696213,0.0
2019-02-07,1.0,-0.3275557518215942,-0.3098255685581806,-0.11976153676308235,-0.3072642967542504,-0.14354162066681386,0.0
2019-02-08,1.0,-0.3302746222565347,-0.3100474247270321,-0.11765743906474027,-0.30433439947060775,-0.143509429800375,0.0
2019-02-11,1.0,-0.32873385583397724,-0.310078375096589,-0.12080803620708687,-0.30976929020863225,-0.13835964234462966,0.0
2019-02-12,1.0,-0.3298978173070557,-0.2995519851691642,-0.12498068901591225,-0.31063097261150713,-0.14193021562093092,0.0
2019-02-13,1.0,-0.3223306544202067,-0.3074052812858783,-0.1280137772675086,-0.3110703877064382,-0.13907533339221057,0.0
2019-02-14,1.0,-0.32125143919936233,-0.3029846780621734,-0.12463466477725622,-0.31480825436188115,-0.15047382871313436,0.0
2019-02-15,1.0,-0.3209614235442534,-0.3023039638802204,-0.12650775734236328,-0.3133479405971273,-0.15010070159130648,0.0
2019-02-19,1.0,-0.3368472231430529,-0.28944286061570423,-0.12402484032796306,-0.3127140931291299,-0.14696457380273598,0.0
2019-02-20,1.0,-0.33694668285682744,-0.28190749530853293,-0.12601832431835744,-0.31416271111601723,-0.14871398609118006,0.0
2019-02-21,1.0,-0.3385668543667882,-0.27598542563762835,-0.1288064480512311,-0.31405542674174675,-0.1508446505465386,0.0
2019-02-22,1.0,-0.3337743962950711,-0.2813761164406219,-0.13388466203550556,-0.307464990627412,-0.14883669643841657,0.0
2019-02-25,1.0,-0.32510115191580624,-0.2794003847089257,-0.13907006566583385,-0.31504123460611555,-0.15238011010634767,0.0
2019-02-26,1.0,-0.3277777777777778,-0.27864099158919875,-0.13388667552014166,-0.31633466135458166,-0.15670650730411687,0.0
2019-02-27,1.0,-0.32891358243315033,-0.2759651142199398,-0.1349610412608465,-0.31877545599433327,-0.1549716663715247,0.0
2019-02-28,1.0,-0.3286840240878498,-0.27707669146298264,-0.13454215373715903,-0.32009387176762305,-0.15356004250797026,0.0
2019-03-01,1.0,-0.3305490317720565,-0.27950104134355475,-0.1289493508219967,-0.3195816900784331,-0.15706562680019495,0.0
2019-03-04,1.0,-0.33132917711268384,-0.28473809154039004,-0.12530783395824552,-0.3224324983914982,-0.1548155214873649,0.0
2019-03-05,1.0,-0.3326970880681818,-0.28315873579545453,-0.12373490767045454,-0.32475142045454547,-0.15511807528409088,0.0
2019-03-06,1.0,-0.33504239357215787,-0.28203933058108044,-0.12112132108136903,-0.33075864518133796,-0.15059706130421271,0.0
2019-03-07,1.0,-0.34436323366555927,-0.25980066445182726,-0.12573643410852714,-0.3413067552602436,-0.14363233665559247,0.0
2019-03-08,1.0,-0.3448129536571748,-0.2575097710776103,-0.1250921273031826,-0.36301507537688443,-0.14295924064768287,0.0
2019-03-11,1.0,-0.3357101215301134,-0.2577918292300103,-0.13002825238799948,-0.3648145656755909,-0.15390824700659225,0.0
2019-03-12,1.0,-0.3284676473242487,-0.2458487501128057,-0.14175164696327044,-0.36835574406641997,-0.1716902806605902,0.0
2019-03-13,1.0,-0.32752266612403624,-0.2453367699925388,-0.14872594903796152,-0.36670510298672815,-0.17264690587623505,0.0
2019-03-14,1.0,-0.32815151720860775,-0.24393003416830722,-0.14819088995994842,-0.36913085782816285,-0.1733758740071957,0.0
2019-03-15,1.0,-0.329102447869447,-0.24172710788757934,-0.14922937443336354,-0.36715775158658204,-0.17932910244786945,0.0
2019-03-18,1.0,-0.31453120014585895,-0.24344774146497106,-0.16871780846893658,-0.36478417430147225,-0.18754273212088063,0.0
2019-03-19,1.0,-0.31071689831748356,-0.24771397220190197,-0.16397677395757132,-0.36859912216532553,-0.19499817117776153,0.0
2019-03-20,1.0,-0.3169134982946872,-0.24936479959713415,-0.16078009476503308,-0.36278526792867444,-0.19918969029688466,0.0
2019-03-21,1.0,-0.3237090759340182,-0.24873595826946396,-0.1601958406735455,-0.3732869660710609,-0.18195337344711618,0.0
2019-03-22,1.0,-0.31640625,-0.2468060661764706,-0.1678998161764706,-0.3824678308823529,-0.18419117647058825,0.0
2019-03-25,1.0,-0.3099695951352216,-0.22385295933063576,-0.1908648240861395,-0.37770614726927737,-0.18368653270237525,0.0
2019-03-26,1.0,-0.29901848369490436,-0.22863826078979957,-0.20524698435995045,-0.37070586616520657,-0.1896528000733844,0.0
2019-03-27,1.0,-0.30468051959953263,-0.22458704666773582,-0.20488441888703063,-0.36919517056519047,-0.18767898462736834,0.0
2019-03-28,1.0,-0.294732498968505,-0.2225507724751295,-0.21764544079218817,-0.3635905194150278,-0.19371475725484805,0.0
2019-03-29,1.0,-0.29306431273644384,-0.22434942107073258,-0.21930528487905537,-0.36333830104321907,-0.1927318583056288,0.0
2019-04-01,1.0,-0.29305635257660967,-0.22520371858143007,-0.2167795248479284,-0.3638471249856537,-0.19655686904625272,0.0
2019-04-02,1.0,-0.28828540025645727,-0.22648378823960433,-0.22650668620626488,-0.3604826891372046,-0.18801520424986262,0.0
2019-04-03,1.0,-0.2869704602702084,-0.22713533318067325,-0.2277994046256011,-0.3585298832150217,-0.18946645294252346,0.0
2019-04-04,1.0,-0.2908335437662129,-0.23009113656711278,-0.21987557677739264,-0.35364201923739125,-0.20116618075801748,0.0
2019-04-05,1.0,-0.29479609419873637,-0.22793796668581276,-0.21633543940264213,-0.35402642159678344,-0.20443423319931073,0.0
2019-04-08,1.0,-0.2953767713189867,-0.2254426862038079,-0.21687604786293377,-0.3543556647757286,-0.20463471211042464,0.0
2019-04-09,1.0,-0.30533894601246747,-0.2190095001495181,-0.2188714834494974,-0.36047661767073813,-0.19658178639615392,0.0
2019-04-10,1.0,-0.3035065949721954,-0.2089250425111448,-0.22372351670573096,-0.35934555815984187,-0.2023990073073211,0.0
2019-04-11,1.0,-0.30489487969821044,-0.21260983576390485,-0.2237889313152689,-0.3580530892027418,-0.20085568385701796,0.0
2019-04-12,1.0,-0.30375057524160143,-0.21382880809940175,-0.22602393005062127,-0.35789231477220435,-0.1994707777266452,0.0
2019-04-15,1.0,-0.30031580645904893,-0.2148636499850165,-0.22403817339388213,-0.36490629538277125,-0.20103271017265623,0.0
2019-04-16,1.0,-0.3004337393872278,-0.21698504983388703,-0.22072259136212627,-0.3660483573274271,-0.2029346622369878,0.0
2019-04-17,1.0,-0.2968713949517789,-0.19943703566978913,-0.22885422915416914,-0.3730792303077846,-0.20901204374509713,0.0
2019-04-18,1.0,-0.29658356417359194,-0.19990766389658357,-0.22366112650046172,-0.3734072022160665,-0.21486611265004618,0.0
2019-04-22,1.0,-0.29941961292112745,-0.20195620505468587,-0.2188128656322982,-0.37609545170763287,-0.21603810668948134,0.0
2019-04-23,1.0,-0.30162069683027765,-0.19987052921184656,-0.21695604929137863,-0.3774304672508265,-0.2161237370818209,0.0
2019-04-24,1.0,-0.29626891532863575,-0.19043548573408803,-0.22296407531477416,-0.37692041122790804,-0.22370336144160793,0.0
2019-04-25,1.0,-0.30014759466814256,-0.19327983026613163,-0.2184170471841705,-0.37274572206079054,-0.22157649554909828,0.0
2019-04-26,1.0,-0.2995492892638391,-0.19921414538310414,-0.20836704033283254,-0.3695828036519126,-0.23462382988558883,0.0
2019-04-29,1.0,-0.3000670256777683,-0.1970786049414103,-0.20708623200129428,-0.36981995516213284,-0.23720156239166107,0.0
2019-04-30,1.0,-0.30110082850615033,-0.20691883409106646,-0.203964828875401,-0.36869677598024514,-0.22711222912002954,0.0
2019-05-01,1.0,-0.29993304550596817,-0.20499619052016713,-0.2061044028351765,-0.3696118948121811,-0.22813012259598733,0.0
2019-05-02,1.0,-0.3011147268573011,-0.20494357128020496,-0.2048743335872049,-0.36285166978236283,-0.23416187772623415,0.0
2019-05-03,1.0,-0.3056541173217824,-0.1938389935947652,-0.20817013040873691,-0.36254089673286943,-0.23383715036173447,0.0
2019-05-06,1.0,-0.30158912943344085,-0.18433901427913404,-0.2105020727775219,-0.3611239060340857,-0.2455550437586366,0.0
2019-05-07,1.0,-0.3056004432337596,-0.17736275913015373,-0.20416455053326563,-0.3703541253058774,-0.25102728657832774,0.0
2019-05-08,1.0,-0.2998892886797675,-0.17667681520435466,-0.2118968539533167,-0.36225666574407234,-0.2557892794538241,0.0
2019-05-09,1.0,-0.2991973429283144,-0.17471630224190424,-0.2133499400313682,-0.365693329642956,-0.2535519881907925,0.0
2019-05-10,1.0,-0.29671346300622153,-0.17378634040289567,-0.20984342114392768,-0.37222749034391844,-0.2602863288387261,0.0
2019-05-13,1.0,-0.29112371253327163,-0.17331327392662887,-0.21428075454229834,-0.3752343478764032,-0.2605948385603518,0.0
2019-05-14,1.0,-0.26159383507913797,-0.15338470767384982,-0.25102671773337637,-0.37600941350191497,-0.26519311522310923,0.0
2019-05-15,1.0,-0.2572271658444373,-0.1516667435105353,-0.2577804416985569,-0.37800267416662825,-0.26066208677209646,0.0
2019-05-16,1.0,-0.2556024833252556,-0.15234600383115235,-0.26356481802026355,-0.37836091301437835,-0.25807196104225805,0.0
2019-05-17,1.0,-0.25434486578807675,-0.15138366376624277,-0.26429247351535995,-0.37373923881182636,-0.26426939321900894,0.0
2019-05-20,1.0,-0.2562238988486652,-0.14907362543549987,-0.2672527168270229,-0.3702037331856672,-0.264507048752913,0.0
2019-05-21,1.0,-0.2717766004210721,-0.14374291465192143,-0.25109316798926495,-0.3814404368044791,-0.26555306202716145,0.0
2019-05-22,1.0,-0.2682159059346357,-0.1416304045921674,-0.25571706323488563,-0.3812841403573743,-0.26775298583464496,0.0
2019-05-23,1.0,-0.268294376301782,-0.14232816477667207,-0.25769497801434854,-0.38023605646841013,-0.26572552649849573,0.0
2019-05-24,1.0,-0.2671752196024041,-0.1378640776699029,-0.2610494683310217,-0.37894128525196485,-0.26657420249653263,0.0
2019-05-28,1.0,-0.2671198039487678,-0.13920099875156056,-0.26011467147547046,-0.37878577703796185,-0.26672677671429235,0.0
2019-05-29,1.0,-0.2862467215754843,-0.14968020981916902,-0.25626926793355725,-0.36598720839276677,-0.2424653752358165,0.0
2019-05-30,1.0,-0.2858489481549603,-0.14845384526957123,-0.2576847913553282,-0.3637659501092079,-0.2433383147488217,0.0
2019-05-31,1.0,-0.2886768594091275,-0.14820094263708472,-0.2597999770088516,-0.36381193240602366,-0.23862512932520977,0.0
2019-06-03,1.0,-0.2880443497583213,-0.15291045288983576,-0.26990126680869586,-0.3609832084850984,-0.2189769317114517,0.0
2019-06-04,1.0,-0.27907136636567814,-0.15636888664802676,-0.27210432231745885,-0.3597194848054269,-0.22452674519869825,0.0
2019-06-05,1.0,-0.27199037282593885,-0.1640706598247128,-0.2804822669270242,-0.36778529585395764,-0.18623132464465736,0.0
2019-06-06,1.0,-0.27199999999999996,-0.17436363636363636,-0.26175,-0.3583409090909091,-0.20627272727272725,0.0
2019-06-07,1.0,-0.2710061592308916,-0.17923134616695835,-0.26148321552762566,-0.35550807972908477,-0.2055728539284984,0.0
2019-06-10,1.0,-0.2699119062755426,-0.1818408863863409,-0.2727499772954318,-0.34197620561256925,-0.2039778403414767,0.0
2019-06-11,1.0,-0.2735075728331706,-0.1812257317377779,-0.266899793364972,-0.3428551965303481,-0.20622629941642634,0.0
2019-06-12,1.0,-0.27290067668831464,-0.18315999818338707,-0.2683137290521822,-0.3417730142149962,-0.20461873836232344,0.0
2019-06-13,1.0,-0.276598645639231,-0.17604417579420986,-0.26132800072717355,-0.3439076489569604,-0.21451620233604507,0.0
2019-06-14,1.0,-0.27739282549923894,-0.17157007519821887,-0.2666924142944771,-0.3475248199559261,-0.20866937774041847,0.0
2019-06-17,1.0,-0.27687414811449346,-0.17289868241708314,-0.2663789186733303,-0.3433439345751931,-0.21219900045433895,0.0
2019-06-18,1.0,-0.2746016230592621,-0.1692846264008547,-0.27019163010615804,-0.3424564115387238,-0.21663522084062647,0.0
2019-06-19,1.0,-0.2718278787327435,-0.17555550501489683,-0.266142054629398,-0.3447201437376333,-0.21606131592713046,0.0
2019-06-20,1.0,-0.27534418022528157,-0.17992945727614063,-0.26103083399704174,-0.34313346228239844,-0.21611104790078506,0.0
2019-06-21,1.0,-0.2728947727582912,-0.1772212365224512,-0.2629088758473227,-0.3463673172285155,-0.21532232382512168,0.0
2019-06-24,1.0,-0.27065170380824477,-0.1770276114816417,-0.2653706949534497,-0.34522319091302267,-0.21804648198310989,0.0
2019-06-25,1.0,-0.2712910055319052,-0.17913811550982311,-0.26443872788945294,-0.34393425455869964,-0.21770209666036835,0.0
2019-06-26,1.0,-0.27968313775336495,-0.1803118687155276,-0.26386272329028304,-0.3408992895567106,-0.20500714982863108,0.0
2019-06-27,1.0,-0.28094893482292277,-0.18478899995476955,-0.2532226695011081,-0.33554208693292326,-0.20699715048170428,0.0
2019-06-28,1.0,-0.2791565801678695,-0.18961109477161148,-0.2531390692518269,-0.33336349856338093,-0.20712201081423498,0.0
2019-07-01,1.0,-0.28539143012113544,-0.1840535165431206,-0.2531413849213524,-0.33465919363587054,-0.20274362683059122,0.0
2019-07-02,1.0,-0.2777288434175757,-0.18851774058766402,-0.2539241592700499,-0.3333107482440093,-0.2050274408835287,0.0
2019-07-03,1.0,-0.27637612088631897,-0.18891875409391728,-0.2546021277076322,-0.3331149910780837,-0.2057461658347074,0.0
2019-07-05,1.0,-0.2777451953442209,-0.19759992781737795,-0.24650365424524046,-0.32800234593521616,-0.20583325814310205,0.0
2019-07-08,1.0,-0.27710707435405624,-0.1961412614238971,-0.24713979465192376,-0.32871488209409905,-0.20746925420286583,0.0
2019-07-09,1.0,-0.2735687195232075,-0.19794112335199565,-0.24801336463789053,-0.3301426765396424,-0.20787430016254288,0.0
2019-07-10,1.0,-0.2728503723764387,-0.20216655382532162,-0.24969532836831415,-0.32575039494470776,-0.20636425186188218,0.0
2019-07-11,1.0,-0.2761362609559953,-0.19928616607933497,-0.2502484864913707,-0.3277762717990422,-0.2055435077256709,0.0
2019-07-12,1.0,-0.27506211881635423,-0.20135531962954598,-0.2504856562005873,-0.327400045177321,-0.20458549807996387,0.0
2019-07-15,1.0,-0.27533482394922876,-0.20369492061341105,-0.25347245748356934,-0.3289292409151478,-0.1970549043521467,0.0
2019-07-16,1.0,-0.2632445476893931,-0.2043798912920905,-0.23854845621236384,-0.3356864160220122,-0.21349150860416335,0.0
2019-07-17,1.0,-0.26626965329002283,-0.20877038641131487,-0.23563646206943223,-0.3350702668561503,-0.20998849563510863,0.0
2019-07-18,1.0,-0.2673749746227245,-0.20852225305091246,-0.23538832870902981,-0.33412284857097746,-0.21034941688660305,0.0
2019-07-19,1.0,-0.2724935152813804,-0.20875155069358292,-0.2346678696289613,-0.33079959400022557,-0.20884177286568176,0.0
2019-07-22,1.0,-0.2710293022941057,-0.20590557397757778,-0.23216259502379824,-0.32983690870948096,-0.21680088425706617,0.0
2019-07-23,1.0,-0.26732248821100607,-0.21123169603573927,-0.23259854245165948,-0.32950520069493017,-0.21563141625865842,0.0
2019-07-24,1.0,-0.26776695526695526,-0.21167027417027418,-0.23595328282828282,-0.3270427489177489,-0.2122564935064935,0.0
2019-07-25,1.0,-0.2688979039891819,-0.20845165652467884,-0.23653369393734505,-0.33017804823078656,-0.20971377056569754,0.0
2019-07-26,1.0,-0.2697833626086565,-0.21071476827455748,-0.23704003963428366,-0.32732063234698017,-0.20708913209926585,0.0
2019-07-29,1.0,-0.26836456903728034,-0.2114653407429073,-0.23877877022071234,-0.3242063581344073,-0.20705559430332757,0.0
2019-07-30,1.0,-0.27440188700438056,-0.20950241491632032,-0.23596540491968998,-0.32094799505784566,-0.205638548803774,0.0
2019-07-31,1.0,-0.27312557575212887,-0.21102298514840362,-0.2370413642797762,-0.31808479565012243,-0.20754038690543058,0.0
