Date,CHY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.30699328328723824,-0.569524562096668,-0.03879889371789807,-0.40563677070986437,-0.3130514947978401,0.0
2018-10-19,1.0,-0.30222815699211897,-0.5647108108815752,-0.0330950697771843,-0.40693320765585317,-0.3112874086874558,0.0
2018-10-22,1.0,-0.30485920104780617,-0.5587950229207597,-0.025933202357563856,-0.4131761624099542,-0.3167518009168304,0.0
2018-10-23,1.0,-0.306451190445009,-0.5583697844364703,-0.029597422666911125,-0.40991120773199924,-0.3148851462846067,0.0
2018-10-24,1.0,-0.30682264269451204,-0.5575619585983094,-0.027034100128235327,-0.4104577215984926,-0.31517102405066605,0.0
2018-10-25,1.0,-0.28571428571428575,-0.527370541291655,-0.02269192524412942,-0.41980061701639426,-0.2940516560006119,0.0
2018-10-26,1.0,-0.27620375063355296,-0.523340091231627,-0.0047136340598074,-0.4361632032437912,-0.29381652306132794,0.0
2018-10-29,1.0,-0.26935601948855176,-0.527377376113902,-0.0,-0.4325852624138541,-0.29510514225128115,0.0
2018-10-30,1.0,-0.2591152408847591,-0.5281537218462782,-0.0,-0.4336178163821836,-0.3041106958893041,0.0
2018-10-31,1.0,-0.26747881355932207,-0.5095843422114609,-0.0,-0.43982041969330105,-0.3053117433414044,0.0
2018-11-01,1.0,-0.2704872506942691,-0.507902044938147,-0.0,-0.4404443322393335,-0.30578136834132796,0.0
2018-11-02,1.0,-0.2731453558504222,-0.49356654603940486,-0.0,-0.4436570164857258,-0.3026990349819059,0.0
2018-11-05,1.0,-0.27191880621011905,-0.4966839169974375,-0.0,-0.44372707632015274,-0.29985429332261465,0.0
2018-11-06,1.0,-0.26788278868200255,-0.4950238101237118,-0.0,-0.4493688427523999,-0.30728917332258304,0.0
2018-11-07,1.0,-0.267430441898527,-0.4950522472617399,-0.0,-0.44847035125267526,-0.30701246380460784,0.0
2018-11-08,1.0,-0.25168078778335956,-0.4953887680887756,-0.0,-0.44255329784309316,-0.3096898352952938,0.0
2018-11-09,1.0,-0.25162451264620617,-0.49530140957712687,-0.0,-0.4426172148355494,-0.30970708787363793,0.0
2018-11-12,1.0,-0.251382454042744,-0.4869974592736512,-0.0,-0.44502565635430685,-0.30752752453544563,0.0
2018-11-13,1.0,-0.24104669568658488,-0.4840720221606648,-0.0,-0.44521666007123073,-0.30295310645033635,0.0
2018-11-14,1.0,-0.24167779591432953,-0.4835781767819163,-0.0,-0.4452935648216847,-0.30264134144531835,0.0
2018-11-15,1.0,-0.24140486069946648,-0.48374827109266944,-0.0,-0.4464779687808733,-0.29823651452282157,0.0
2018-11-16,1.0,-0.23719862793968857,-0.4760259605656047,-0.0,-0.44779507933766016,-0.30671470522912914,0.0
2018-11-19,1.0,-0.2366037270146859,-0.4763420955201777,-0.0,-0.44827841540170305,-0.30697272615080834,0.0
2018-11-20,1.0,-0.22285293033542208,-0.47273620837940783,-0.0,-0.4493672441331859,-0.31234795429413936,0.0
2018-11-21,1.0,-0.2224783013779238,-0.47187760506056,-0.0,-0.44902662678370026,-0.3084391703035355,0.0
2018-11-23,1.0,-0.22328361133563573,-0.46437406618169347,-0.0,-0.4523232174786293,-0.3093785974967546,0.0
2018-11-26,1.0,-0.22238015880796,-0.47059111851779234,-0.0,-0.4505195569061856,-0.3072492892853642,0.0
2018-11-27,1.0,-0.2174167724299522,-0.4721028995411501,-0.0,-0.4474519183832862,-0.3037196133945133,0.0
2018-11-28,1.0,-0.21654620042977143,-0.4764846649736277,-0.0,-0.44583903106075407,-0.3029888650126978,0.0
2018-11-29,1.0,-0.20307163101669048,-0.47009520118214193,-0.0,-0.4439330442576488,-0.3053462852159589,0.0
2018-11-30,1.0,-0.20359194357594707,-0.47116992656147744,-0.0,-0.446157202065004,-0.30281877893308123,0.0
2018-12-03,1.0,-0.20281499067322367,-0.47125657113786673,-0.0,-0.44594103539329927,-0.30252670849584534,0.0
2018-12-04,1.0,-0.2011807118143766,-0.4716556579806925,-0.0,-0.44501705741453146,-0.3016379956933053,0.0
2018-12-06,1.0,-0.19981505192772797,-0.4414568217385119,-0.0,-0.4447052686489306,-0.2851519893773415,0.0
2018-12-07,1.0,-0.19724324452563405,-0.4422908116058931,-0.0,-0.4455647552845721,-0.2873241441484188,0.0
2018-12-10,1.0,-0.1860492490230237,-0.4437120391732191,-0.0,-0.4459484909835679,-0.27842647958943456,0.0
2018-12-11,1.0,-0.17733792582806457,-0.4482872511088044,-0.0,-0.4451259790506747,-0.28840709634802303,0.0
2018-12-12,1.0,-0.17881841999669554,-0.44824981707461,-0.0,-0.446078315670215,-0.2871810607312295,0.0
2018-12-13,1.0,-0.17876014342328742,-0.44685317984525375,-0.0,-0.44685317984525375,-0.28649273447820345,0.0
2018-12-14,1.0,-0.17720143613000755,-0.45275888133030984,-0.0,-0.4446806500377929,-0.28741496598639454,0.0
2018-12-17,1.0,-0.17764277609682297,-0.45350321482602113,-0.0,-0.4468608169440242,-0.28583585476550677,0.0
2018-12-18,1.0,-0.17918470246872473,-0.460210245921134,-0.0,-0.4521476478142986,-0.28680492793607004,0.0
2018-12-19,1.0,-0.17783486762292156,-0.4606912628749495,-0.0,-0.45296034634506055,-0.2872570708151954,0.0
2018-12-20,1.0,-0.17775087819234786,-0.45706351466818573,-0.0,-0.45305231178201844,-0.28560239248077474,0.0
2018-12-21,1.0,-0.1765526195571157,-0.4637782212497896,-0.0,-0.4607727633382222,-0.30326272510879754,0.0
2018-12-24,1.0,-0.17030599051860365,-0.4566872575779342,-0.0,-0.4589857779054734,-0.3083129818512666,0.0
2018-12-26,1.0,-0.17273030707610149,-0.47344077818043107,-0.0,-0.43941922563417896,-0.29854091169177954,0.0
2018-12-27,1.0,-0.17692252459251812,-0.4744740432253895,-0.0,-0.44144467580957847,-0.3005672434838802,0.0
2018-12-28,1.0,-0.1801006041059953,-0.47329658956894266,-0.0,-0.446292329538617,-0.3071072709331151,0.0
2018-12-31,1.0,-0.18277574238333974,-0.4695574623987659,-0.0,-0.44825009641342073,-0.3097522175086772,0.0
2019-01-02,1.0,-0.17783729009843657,-0.47136170623431767,-0.0,-0.44861030689056164,-0.31482821849063886,0.0
2019-01-03,1.0,-0.1699360650973554,-0.47631502470212145,-0.0,-0.4457522038167199,-0.3297733217088056,0.0
2019-01-04,1.0,-0.15734240428457696,-0.48047091746881865,-0.0,-0.4415816264987576,-0.33309208463004514,0.0
2019-01-07,1.0,-0.15211785492574376,-0.47034525571844704,-0.0,-0.4396876939974213,-0.325509765531732,0.0
2019-01-08,1.0,-0.15000599161174358,-0.4794248052726183,-0.0,-0.4379388855602157,-0.3292750149790294,0.0
2019-01-09,1.0,-0.1497424841298359,-0.4778057252365553,-0.0,-0.4378248892082884,-0.3301233680680321,0.0
2019-01-10,1.0,-0.1481178985803166,-0.48228398472218886,-0.0,-0.4381801148238007,-0.3335895649667299,0.0
2019-01-11,1.0,-0.14920169279599885,-0.4750649225738193,-0.0,-0.44012695969991344,-0.3401461960180821,0.0
2019-01-14,1.0,-0.14822034510143672,-0.474213654850432,-0.0,-0.4389093446923206,-0.34522176497485135,0.0
2019-01-15,1.0,-0.14855272972257647,-0.4725824691417435,-0.0,-0.4388248598445658,-0.3461177546257309,0.0
2019-01-16,1.0,-0.1381812938575411,-0.47700182639623184,-0.0,-0.4317023935403249,-0.3562914543881573,0.0
2019-01-17,1.0,-0.1345747236905334,-0.48181162902450747,-0.0,-0.43159538683325327,-0.3547092743873138,0.0
2019-01-18,1.0,-0.13417905038057268,-0.4786275220490516,-0.0,-0.43404615198743507,-0.36950585961097016,0.0
2019-01-22,1.0,-0.004367750250608621,-0.5289273951023915,-0.0,-0.5132464556780754,-0.3401833023055993,0.0
2019-01-23,1.0,-0.0,-0.5408376594395246,-0.0,-0.508327265039581,-0.29982852176364194,0.0
2019-01-24,1.0,-0.0,-0.5428262758636887,-0.0,-0.5040512928908617,-0.3016980201507785,0.0
2019-01-25,1.0,-0.0,-0.5325017193539971,-0.0,-0.5754262812151683,-0.2635710389641189,0.0
2019-01-28,1.0,-0.0,-0.5207873305316143,-0.0,-0.5928722368639742,-0.26067858584419595,0.0
2019-01-29,1.0,-0.0,-0.5227510460251046,-0.0,-0.5836106884747052,-0.27096804868771396,0.0
2019-01-30,1.0,-0.0,-0.5235762691713233,-0.0,-0.5844489359172512,-0.26983711805968374,0.0
2019-01-31,1.0,-0.0,-0.5329138662471996,-0.0,-0.5758615758615758,-0.27456027456027454,0.0
2019-02-01,1.0,-0.0,-0.5320265178614012,-0.0,-0.5782658463299472,-0.2744312491057376,0.0
2019-02-04,1.0,-0.0,-0.5293178242837393,-0.0,-0.5789674405301044,-0.275277685083663,0.0
2019-02-05,1.0,-0.0,-0.5153627617160456,-0.0,-0.5707737484183636,-0.3012390479146274,0.0
2019-02-06,1.0,-0.0,-0.5125725338491296,-0.0,-0.570862287174344,-0.30451082933352436,0.0
2019-02-07,1.0,-0.0,-0.5096376621205245,-0.0,-0.5679174528865216,-0.31096089999283444,0.0
2019-02-08,1.0,-0.0,-0.5074423279410357,-0.0,-0.5744950703551259,-0.31109409399827703,0.0
2019-02-11,1.0,-0.0,-0.4994485734835771,-0.0,-0.57537760728842,-0.3227043874370654,0.0
2019-02-12,1.0,-0.0,-0.5076054307341104,-0.0,-0.576498858584645,-0.3188994352997717,0.0
2019-02-13,1.0,-0.0,-0.5138211772617018,-0.0,-0.5732606450683254,-0.3145128365234516,0.0
2019-02-14,1.0,-0.0,-0.5072383609080415,-0.0,-0.5786360138514813,-0.3189207387456714,0.0
2019-02-15,1.0,-0.0,-0.5117179980750721,-0.0,-0.5769971126082772,-0.31744465832531277,0.0
2019-02-19,1.0,-0.0,-0.4997354370099572,-0.0,-0.5893741882726442,-0.3160084660156814,0.0
2019-02-20,1.0,-0.0,-0.497799581559772,-0.0,-0.5939205925498401,-0.3131087223144074,0.0
2019-02-21,1.0,-0.0,-0.47882016943864447,-0.0,-0.5960112319101447,-0.3251733986128111,0.0
2019-02-22,1.0,-0.0,-0.47660074877603914,-0.0,-0.6031726984736488,-0.3201737544398579,0.0
2019-02-25,1.0,-0.0,-0.47232188004141484,-0.0,-0.6102188726493463,-0.32532325251017313,0.0
2019-02-26,1.0,-0.0,-0.4736221136018878,-0.0,-0.6096891478654498,-0.32450458693506057,0.0
2019-02-27,1.0,-0.0,-0.47903210257399015,-0.0,-0.6071049840933193,-0.323966065747614,0.0
2019-02-28,1.0,-0.0,-0.47806901208073105,-0.0,-0.6060861807045888,-0.3271683827252779,0.0
2019-03-01,1.0,-0.0,-0.4826182273723771,-0.0,-0.6008576453299284,-0.3256402226023272,0.0
2019-03-04,1.0,-0.0,-0.4820100599263556,-0.0,-0.5891314288464778,-0.33551539072465164,0.0
2019-03-05,1.0,-0.0,-0.4738542394946841,-0.0,-0.601316328744666,-0.3357120470599581,0.0
2019-03-06,1.0,-0.0,-0.47537313432835826,-0.0,-0.5997111218103034,-0.3322339913336543,0.0
2019-03-07,1.0,-0.0,-0.45966346153846155,-0.0,-0.6179326923076923,-0.32625000000000004,0.0
2019-03-08,1.0,-0.0,-0.4542134287925697,-0.0,-0.6422455495356038,-0.3222474845201238,0.0
2019-03-11,1.0,-0.0,-0.4520324411213132,-0.0,-0.6428554032002728,-0.3406317737889379,0.0
2019-03-12,1.0,-0.0,-0.43090730268010813,-0.0,-0.6556183919350872,-0.37231374477501844,0.0
2019-03-13,1.0,-0.0,-0.438638945133093,-0.0,-0.6574892587288261,-0.3731295372610993,0.0
2019-03-14,1.0,-0.0,-0.4378999382334775,-0.0,-0.6588511426806671,-0.37390982087708463,0.0
2019-03-15,1.0,-0.0,-0.43399029414677626,-0.0,-0.6607903337625037,-0.3812023373279192,0.0
2019-03-18,1.0,-0.0,-0.4442032781977397,-0.0,-0.6622757777611455,-0.38834418581443503,0.0
2019-03-19,1.0,-0.0,-0.44381362078883524,-0.0,-0.6620313633294149,-0.3952179676362454,0.0
2019-03-20,1.0,-0.0,-0.44641828067450073,-0.0,-0.6606699907293729,-0.39848663275788626,0.0
2019-03-21,1.0,-0.0,-0.4470025302502693,-0.0,-0.6763033294085226,-0.38189242678558005,0.0
2019-03-22,1.0,-0.0,-0.4414439378290551,-0.0,-0.6983903065722851,-0.3792478021009144,0.0
2019-03-25,1.0,-0.0,-0.38767907593069484,-0.0,-0.7279045928444634,-0.38460384528839664,0.0
2019-03-26,1.0,-0.0,-0.3935270042935697,-0.0,-0.7232279609310267,-0.39410450197102465,0.0
2019-03-27,1.0,-0.0,-0.38006879754940115,-0.0,-0.7360835614030682,-0.39470710824315164,0.0
2019-03-28,1.0,-0.0,-0.37697874265038445,-0.0,-0.7316196793808734,-0.4040906578220011,0.0
2019-03-29,1.0,-0.0,-0.371229640056304,-0.0,-0.7328825658556203,-0.40943595415242307,0.0
2019-04-01,1.0,-0.0,-0.37305100090534155,-0.0,-0.7321446534553868,-0.40964188713409116,0.0
2019-04-02,1.0,-0.0,-0.3790737995326281,-0.0,-0.7398296353996533,-0.3938487825715506,0.0
2019-04-03,1.0,-0.0,-0.3794004573209036,-0.0,-0.7394778500892027,-0.3938739100937257,0.0
2019-04-04,1.0,-0.0,-0.3782281791435109,-0.0,-0.7345034827872357,-0.40194130811979784,0.0
2019-04-05,1.0,-0.0,-0.3738953093133922,-0.0,-0.7365359921444218,-0.4073822292721001,0.0
2019-04-08,1.0,-0.0,-0.37409402053553453,-0.0,-0.7374421179786592,-0.4050483189047715,0.0
2019-04-09,1.0,-0.0,-0.3692427987691066,-0.0,-0.7543510064066994,-0.39872874943247744,0.0
2019-04-10,1.0,-0.0,-0.36000302396492195,-0.0,-0.7578056094549303,-0.40216213491923497,0.0
2019-04-11,1.0,-0.0,-0.3507750472589792,-0.0,-0.7684940138626339,-0.40120982986767484,0.0
2019-04-12,1.0,-0.0,-0.35161347205078475,-0.0,-0.7651459808045948,-0.40232259364687506,0.0
2019-04-15,1.0,-0.0,-0.3532303193768748,-0.0,-0.7610849234957525,-0.4063925789619621,0.0
2019-04-16,1.0,-0.0,-0.3522589753933038,-0.0019665187575635336,-0.7618243243243243,-0.4051280758370311,0.0
2019-04-17,1.0,-0.0,-0.3461131009433487,-0.003960046410735005,-0.7653735559703375,-0.4068506280583161,0.0
2019-04-18,1.0,-0.0,-0.3475979006863141,-0.003103552684699233,-0.7626160678239806,-0.40992127573677833,0.0
2019-04-22,1.0,-0.0,-0.3489225010117361,-0.0,-0.7669718737353298,-0.4134712666936463,0.0
2019-04-23,1.0,-0.0,-0.34877074059085394,-0.0,-0.7686918251719952,-0.41175131525698094,0.0
2019-04-24,1.0,-0.0,-0.3453439046560953,-0.006085243914756085,-0.7591404908595091,-0.4144278355721644,0.0
2019-04-25,1.0,-0.0,-0.3383918860813921,-0.0068290462098793536,-0.7643726129954219,-0.4196828287426967,0.0
2019-04-26,1.0,-0.0,-0.32921550262005417,-0.007822190719692175,-0.7728780092651192,-0.42151229020580716,0.0
2019-04-29,1.0,-0.0,-0.3293244885558031,-0.006582945108365404,-0.7744075349402472,-0.4216123151711566,0.0
2019-04-30,1.0,-0.0,-0.32436196070488155,-0.010001012760785903,-0.7751924245493215,-0.4223718857605834,0.0
2019-05-01,1.0,-0.0,-0.3236097758437484,-0.016444871730000504,-0.7624348530081466,-0.4274907655720286,0.0
2019-05-02,1.0,-0.0,-0.3165567598979257,-0.017180828216983753,-0.7618181358801386,-0.43103666085550424,0.0
2019-05-03,1.0,-0.0,-0.3142496210207176,-0.018014148559878727,-0.7629358261748358,-0.4313289540171804,0.0
2019-05-06,1.0,-0.0,-0.300820189274448,-0.021375394321766564,-0.7620441640378549,-0.4394447949526814,0.0
2019-05-07,1.0,-0.0,-0.30629151617710204,-0.026873437223751673,-0.7551334831914733,-0.4374005506023792,0.0
2019-05-08,1.0,-0.0,-0.30522875816993467,-0.04796380090497738,-0.7215937657114129,-0.43903971845148315,0.0
2019-05-09,1.0,-0.0,-0.30400804121120745,-0.048599070234954134,-0.7221510239979897,-0.43812036688026135,0.0
2019-05-10,1.0,-0.0,-0.30453894652231794,-0.04991082866544422,-0.7205797392680415,-0.43683906458014116,0.0
2019-05-13,1.0,-0.0,-0.30544458681942666,-0.04376774452903194,-0.7212130348483707,-0.44207431974071004,0.0
2019-05-14,1.0,-0.0,-0.2729516165216741,-0.0824837350749059,-0.6975097838821447,-0.43978861829149735,0.0
2019-05-15,1.0,-0.0,-0.2800339465342086,-0.08344357636722163,-0.7022439657539375,-0.43032224246811274,0.0
2019-05-16,1.0,-0.0,-0.28115638106650687,-0.08840123826642698,-0.698297383662872,-0.4286748552027162,0.0
2019-05-17,1.0,-0.0,-0.27411776467059884,-0.09684594621613517,-0.6907927621713486,-0.4374687593721884,0.0
2019-05-20,1.0,-0.0,-0.26828537918299106,-0.09959324233274275,-0.6904898560127767,-0.43707733386569514,0.0
2019-05-21,1.0,-0.0,-0.267259911013348,-0.09498575213717941,-0.6988201769734539,-0.43858421236814477,0.0
2019-05-22,1.0,-0.0,-0.2583820516664168,-0.10443211912257032,-0.699495328036776,-0.4360665567381202,0.0
2019-05-23,1.0,-0.0,-0.2594876660341556,-0.11018176370718068,-0.6970688105462899,-0.4300159792270049,0.0
2019-05-24,1.0,-0.0,-0.24755878836189715,-0.1169041450777202,-0.6947239936229573,-0.43184535671582297,0.0
2019-05-28,1.0,-0.0,-0.2434243299790774,-0.11841187605858323,-0.6959748928962838,-0.43297299990036864,0.0
2019-05-29,1.0,-0.0,-0.24773151025481666,-0.119502796768179,-0.6974269732753263,-0.42135487880671224,0.0
2019-05-30,1.0,-0.0,-0.24660835859464297,-0.1196889131839189,-0.6963176464741838,-0.4221040600308105,0.0
2019-05-31,1.0,-0.0,-0.240327787434815,-0.12257263471566923,-0.696597963744723,-0.423739756642662,0.0
2019-06-03,1.0,-0.0,-0.24216101170589258,-0.13143762219417426,-0.6943598881381938,-0.4068601974905338,0.0
2019-06-04,1.0,-0.0,-0.23746067916676988,-0.1387065613157308,-0.7123572684715034,-0.38837837168404626,0.0
2019-06-05,1.0,-0.0,-0.23240198730877074,-0.14973682916031283,-0.7123321363569285,-0.36506960499778646,0.0
2019-06-06,1.0,-0.0,-0.22856230502812505,-0.14273783498317408,-0.7132961607427967,-0.3717668443418241,0.0
2019-06-07,1.0,-0.0,-0.23836309596914837,-0.14514504679324997,-0.7029795386996143,-0.3698509002480902,0.0
2019-06-10,1.0,-0.0,-0.23880340621855747,-0.13833468305970698,-0.7036000883457263,-0.3732852339934722,0.0
2019-06-11,1.0,-0.0,-0.23802616050354047,-0.14911978756884342,-0.701096577498033,-0.37045141620771044,0.0
2019-06-12,1.0,-0.0,-0.23445965914688208,-0.14446852526844645,-0.7054723672544576,-0.37841099399073985,0.0
2019-06-13,1.0,-0.0,-0.24932823862936027,-0.15671145075804266,-0.694884752865771,-0.3642548995439418,0.0
2019-06-14,1.0,-0.0,-0.24401843136288595,-0.16630116058448116,-0.6986669295025011,-0.3550994258679742,0.0
2019-06-17,1.0,-0.0,-0.24606284658040664,-0.16589032655576091,-0.694294516327788,-0.35832409118915587,0.0
2019-06-18,1.0,-0.0,-0.24513791318494416,-0.16709803051591118,-0.6930661342404298,-0.3596342034558407,0.0
2019-06-19,1.0,-0.0,-0.24030244070635176,-0.17222865305519297,-0.6914021131443489,-0.3589143659335517,0.0
2019-06-20,1.0,-0.0,-0.2443901957883316,-0.1719682398776939,-0.6900675642353404,-0.3593973467475465,0.0
2019-06-21,1.0,-0.0,-0.24638824515556434,-0.1719836299985208,-0.6865046102263201,-0.36048518317637196,0.0
2019-06-24,1.0,-0.0,-0.24148988653182044,-0.17035027133695116,-0.6897385298470646,-0.36512086827824375,0.0
2019-06-25,1.0,-0.0,-0.2357699516622275,-0.1730294959060866,-0.6921179836243464,-0.36529545230344285,0.0
2019-06-26,1.0,-0.0,-0.23451425749907417,-0.17165782002221947,-0.6914208122454018,-0.3712381187507715,0.0
2019-06-27,1.0,-0.0,-0.22563671846051234,-0.18173958153207675,-0.6874089078827105,-0.37550949828314517,0.0
2019-06-28,1.0,-0.0,-0.2173977365189733,-0.1870453929038144,-0.6876248243213257,-0.3735729960302784,0.0
2019-07-01,1.0,-0.0,-0.21534708361055666,-0.18848722308469482,-0.6857889159951701,-0.37460880707720356,0.0
2019-07-02,1.0,-0.0,-0.21535921947373607,-0.18776485660786438,-0.6862619493446339,-0.37437173548832164,0.0
2019-07-03,1.0,-0.0,-0.21109057301293901,-0.1913000616142945,-0.6892914356130622,-0.3729143561306223,0.0
2019-07-05,1.0,-0.0,-0.21011260872779242,-0.1882068846561368,-0.688588817977971,-0.3772022768154153,0.0
2019-07-08,1.0,-0.0,-0.2133067100527535,-0.18527831188680174,-0.6882857565448898,-0.37822314253315586,0.0
2019-07-09,1.0,-0.0,-0.2085889570552147,-0.1861926232537512,-0.6886687855717347,-0.3803927365905339,0.0
2019-07-10,1.0,-0.0,-0.19913227826258442,-0.18441552038653058,-0.700340186362964,-0.3812305871912439,0.0
2019-07-11,1.0,-0.0,-0.1950329247539892,-0.19123486324512293,-0.7023700890324808,-0.37763583002441614,0.0
2019-07-12,1.0,-0.0,-0.19380456765155626,-0.19175750998865487,-0.7039165392393825,-0.3768805800818823,0.0
2019-07-15,1.0,-0.0,-0.20874565061816747,-0.2062779162450954,-0.7028601041383906,-0.34987537941415986,0.0
2019-07-16,1.0,-0.0,-0.20630061228520638,-0.21392948844558562,-0.7016097175587596,-0.3470521429982224,0.0
2019-07-17,1.0,-0.0,-0.21508828250401285,-0.20987776268675146,-0.7005803185578467,-0.3438696135325349,0.0
2019-07-18,1.0,-0.0,-0.21528257224578362,-0.2089949699181379,-0.7037183154157215,-0.33770588815465036,0.0
2019-07-19,1.0,-0.0,-0.217537028365823,-0.21534366759494294,-0.6953939423811518,-0.33620031052073834,0.0
2019-07-22,1.0,-0.0,-0.21336488451773522,-0.21109714313884984,-0.6944464985580122,-0.34602775518252854,0.0
2019-07-23,1.0,-0.0,-0.21401104318674816,-0.21085584697298365,-0.6940445671465194,-0.34611023466771845,0.0
2019-07-24,1.0,-0.0,-0.21400241420934643,-0.2144704752050846,-0.691917325647279,-0.34308870987608703,0.0
2019-07-25,1.0,-0.0,-0.2072480181200453,-0.2175636417351913,-0.6983357132305875,-0.3387906839332316,0.0
2019-07-26,1.0,-0.0,-0.201579957670916,-0.21895457006447802,-0.7011615888172467,-0.3392971403258355,0.0
2019-07-29,1.0,-0.0,-0.19523246650906226,-0.21926713947990542,-0.7012411347517731,-0.3468282111899133,0.0
2019-07-30,1.0,-0.0,-0.19649235165159987,-0.22080449294282828,-0.6978348153804468,-0.3481291721063133,0.0
2019-07-31,1.0,-0.0,-0.20175438596491227,-0.22048097772521194,-0.6953725606150207,-0.3464173073132269,0.0
2019-08-01,1.0,-0.0,-0.20881853319874938,-0.22004480661759276,-0.6917698613949138,-0.34124424530392183,0.0
2019-08-02,1.0,-0.0,-0.20200255855146626,-0.23041724070064945,-0.6902676638456996,-0.3374581775241094,0.0
2019-08-05,1.0,-0.0,-0.20003933426752218,-0.22467241930329176,-0.6939793986773852,-0.33970056788848735,0.0
2019-08-06,1.0,-0.0,-0.20153055007189685,-0.22724281640710683,-0.6676171675074943,-0.3407911091613658,0.0
2019-08-07,1.0,-0.0,-0.20406224884927304,-0.22488492730328052,-0.6657655683008208,-0.3406638903095395,0.0
2019-08-08,1.0,-0.0,-0.20201724894021342,-0.22121522194610926,-0.6683720703600837,-0.3446620864396044,0.0
2019-08-09,1.0,-0.0,-0.19160601649684617,-0.2185589519650655,-0.6584425036390101,-0.35744784085395437,0.0
2019-08-12,1.0,-0.0,-0.1885919212968572,-0.22329109016453028,-0.6632581356466113,-0.3480094017301122,0.0
2019-08-13,1.0,-0.0,-0.18869521069554915,-0.2212847230616735,-0.6640959311461935,-0.3435437468268743,0.0
2019-08-14,1.0,-0.0,-0.19114489081915792,-0.2212329593437085,-0.6583906381951985,-0.3420919290626131,0.0
2019-08-15,1.0,-0.0,-0.20198398470180473,-0.22904266762280387,-0.6424763953627346,-0.31681606310505556,0.0
2019-08-16,1.0,-0.0,-0.19999999999999998,-0.22993067176667464,-0.6405928759263686,-0.3201051876643557,0.0
2019-08-19,1.0,-0.0,-0.19116280178269263,-0.23384732715269665,-0.6442717891274816,-0.31402082985771823,0.0
2019-08-20,1.0,-0.0,-0.19100749375520398,-0.23818246699179255,-0.6397287974307124,-0.31005114785297966,0.0
2019-08-21,1.0,-0.0,-0.19638992603866917,-0.25862684011510384,-0.6291231658303408,-0.2940379081547718,0.0
2019-08-22,1.0,-0.0,-0.19779958653137847,-0.2575149110091961,-0.6322267899151677,-0.2887151581398665,0.0
2019-08-23,1.0,-0.0,-0.19551838034360672,-0.2583941258940665,-0.6311812370791057,-0.29116270227882995,0.0
2019-08-26,1.0,-0.0,-0.1860037700282752,-0.26067389255419415,-0.6285344015080113,-0.28105560791705936,0.0
2019-08-27,1.0,-0.0,-0.18524163481604802,-0.25284310736980325,-0.6203015452435107,-0.2864445330269421,0.0
2019-08-28,1.0,-0.0,-0.18290454098130185,-0.2550728712685693,-0.6228033178686911,-0.28237030788696754,0.0
2019-08-29,1.0,-0.0,-0.17585867578838857,-0.26189025818846356,-0.6299611077269107,-0.2751745466472986,0.0
