Date,EBR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-26,1.0,-0.2816033832858325,-2.25282706628666,-0.0,-2.9999999999999996,-2.659281051760596,0.0
2018-12-27,1.0,-0.09389794844818518,-2.1538663861125724,-0.0,-2.8093985621602666,-2.7101525512887954,0.0
2018-12-28,1.0,-0.09716243521040148,-2.1563735394887114,-0.0,-2.8149872617060527,-2.716507071949398,0.0
2018-12-31,1.0,-0.09144568760461634,-2.1738172848207205,-0.0,-2.8223945026869877,-2.7221390185886705,0.0
2019-01-02,1.0,-0.08044052863436123,-2.1766519823788544,-0.0,-2.821409691629956,-2.7320704845814974,0.0
2019-01-03,1.0,-0.07800629979618308,-2.3298128589957385,-0.0,-2.9145821752825642,-2.9420974615527147,0.0
2019-01-04,1.0,-0.0,-2.490820424555364,-0.0,-2.9690189328743544,-3.10221839739912,0.0
2019-01-07,1.0,-0.0,-2.3784618263473054,-0.0,-2.9446107784431135,-3.033214820359281,0.0
2019-01-08,1.0,-0.0,-2.3684361275539434,-0.0,-3.0814397555852584,-3.0975749474890204,0.0
2019-01-09,1.0,-0.0,-2.3561017433552447,-0.0,-3.0750690673525773,-3.0952653138992092,0.0
2019-01-10,1.0,-0.0,-2.3482278963414633,-0.0,-3.0861280487804876,-3.093083079268293,0.0
2019-01-11,1.0,-0.0,-2.3061963775023835,-0.0,-3.098093422306959,-3.128598665395615,0.0
2019-01-14,1.0,-0.0,-2.317301269205077,-0.0,-3.109361580303464,-3.1161370359767155,0.0
2019-01-15,1.0,-0.0,-2.3026618153964,-0.0,-3.11307927996936,-3.1591344312523937,0.0
2019-01-16,1.0,-0.0,-2.3140170776168087,-0.0,-3.0668713422239278,-3.213182385109853,0.0
2019-01-17,1.0,-0.0,-2.3070730304772855,-0.0,-3.066225800268353,-3.2108491470193594,0.0
2019-01-18,1.0,-0.0,-2.3265783320342948,-0.0,-3.112236944660951,-3.3040724863600937,0.0
2019-01-22,1.0,-0.0,-2.142225793491362,-0.0,-3.406689433507433,-3.49517878666131,0.0
2019-01-23,1.0,-0.0,-2.077305468195191,-0.0,-3.475803997159379,-3.5918636501978285,0.0
2019-01-24,1.0,-0.0,-2.0785430867840065,-0.0,-3.496998677383254,-3.5984332078543084,0.0
2019-01-25,1.0,-0.0,-1.718174375767499,-0.0,-3.731170691772411,-3.783974621367171,0.0
2019-01-28,1.0,-0.0,-1.6354463921728497,-0.0,-3.7964737056665308,-3.7597839380350595,0.0
2019-01-29,1.0,-0.0,-1.5921644844517187,-0.0,-3.8160801963993456,-3.820887888707037,0.0
2019-01-30,1.0,-0.0,-1.5945027794935145,-0.0,-3.8395099855878114,-3.8604076590487955,0.0
2019-01-31,1.0,-0.0,-1.632065775950668,-0.0,-3.7375128468653647,-3.9079136690647487,0.0
2019-02-01,1.0,-0.0,-1.6262730171793025,-0.0,-3.760415595103384,-3.9003188972327947,0.0
2019-02-04,1.0,-0.0,-1.6331038734203227,-0.0,-3.7526970101715813,-3.8886263228192743,0.0
2019-02-05,1.0,-0.0,-1.5814024390243901,-0.0,-3.6747967479674792,-3.90640243902439,0.0
2019-02-06,1.0,-0.0,-1.555092921702041,-0.0,-3.6694424697877523,-3.930841880775871,0.0
2019-02-07,1.0,-0.0,-1.570919458303635,-0.0,-3.6935138987883107,-3.9178291416352713,0.0
2019-02-08,1.0,-0.0,-1.588555019997949,-0.0,-3.7518203261203977,-3.9148805250743517,0.0
2019-02-11,1.0,-0.0,-1.5383668444809193,-0.0,-3.764361920393927,-3.9558883873615103,0.0
2019-02-12,1.0,-0.0,-1.5611059718367766,-0.0,-3.7816836262719704,-3.9357590708192,0.0
2019-02-13,1.0,-0.0,-1.6133045445198437,-0.0,-3.7652683528685995,-3.903146206045651,0.0
2019-02-14,1.0,-0.0,-1.5524576621230897,-0.0,-3.835605121850475,-3.938248657579513,0.0
2019-02-15,1.0,-0.0,-1.6096954630205098,-0.0,-3.822457012637249,-3.926248187279884,0.0
2019-02-19,1.0,-0.0,-1.5526752384902531,-0.0,-3.8841766901700536,-3.932289506428868,0.0
2019-02-20,1.0,-0.0,-1.5836713468538741,-0.0,-3.891523660946438,-3.9253250130005197,0.0
2019-02-21,1.0,-0.0,-1.6106616884463802,-0.0,-3.8731590956233144,-3.8875751918689065,0.0
2019-02-22,1.0,-0.0,-1.5962017434620175,-0.0,-3.9060813615608136,-3.875570776255708,0.0
2019-02-25,1.0,-0.0,-1.5990363464962816,-0.0,-3.9606159002828116,-3.9148423588561854,0.0
2019-02-26,1.0,-0.0,-1.592120388755356,-0.0,-3.96028843139304,-3.898003971156861,0.0
2019-02-27,1.0,-0.0,-1.589268904926263,-0.0,-3.977199037757557,-3.8926890492626294,0.0
2019-02-28,1.0,-0.0,-1.631251974307676,-0.0,-4.020638096240918,-3.877750868695377,0.0
2019-03-01,1.0,-0.0,-1.637633612022436,-0.0,-4.033231029738596,-3.9123716795428085,0.0
2019-03-04,1.0,-0.0,-1.62281822051937,-0.0,-4.0438484461472965,-3.976160068114091,0.0
2019-03-05,1.0,-0.0,-1.602399314481577,-0.0,-4.1128963153384746,-3.995929734361611,0.0
2019-03-06,1.0,-0.0,-1.594001071237279,-0.0,-4.126941617568291,-3.9914301017675413,0.0
2019-03-07,1.0,-0.0,-1.5253353204172877,-0.0,-4.157973174366617,-3.9617841175218227,0.0
2019-03-08,1.0,-0.0,-1.4829041333044797,-0.0,-4.309348625838563,-4.027807833802208,0.0
2019-03-11,1.0,-0.0,-1.4940737489025462,-0.0,-4.323200175592625,-4.157265144863915,0.0
2019-03-12,1.0,-0.0,-1.387704734126094,-0.0,-4.459277540946825,-4.3712138209558,0.0
2019-03-13,1.0,-0.0,-1.4625695785527661,-0.0,-4.505850278314211,-4.391343860047711,0.0
2019-03-14,1.0,-0.0,-1.4755007355437366,-0.0,-4.468711101052393,-4.371845648975897,0.0
2019-03-15,1.0,-0.0,-1.4454411263767457,-0.0,-4.4855228795276485,-4.423640286136028,0.0
2019-03-18,1.0,-0.0,-1.514016544117647,-0.0,-4.509880514705882,-4.4650735294117645,0.0
2019-03-19,1.0,-0.0,-1.5176782218127376,-0.0,-4.498330070252217,-4.50063342162847,0.0
2019-03-20,1.0,-0.0,-1.5349456144411016,-0.0,-4.503239990742884,-4.53332561906966,0.0
2019-03-21,1.0,-0.0,-1.5400115807759118,-0.0,-4.5681528662420385,-4.472727272727273,0.0
2019-03-22,1.0,-0.0,-1.5924817430863165,-0.0,-4.817550580629714,-4.561714354124267,0.0
2019-03-25,1.0,-0.0,-1.2539325842696631,-0.0,-4.6477528089887645,-4.334269662921348,0.0
2019-03-26,1.0,-0.0,-1.3262532830878155,-0.0,-4.693959118419551,-4.399337672718968,0.0
2019-03-27,1.0,-0.0,-1.2943520838077887,-0.0,-4.700637667957186,-4.391824185834662,0.0
2019-03-28,1.0,-0.0,-1.2895556837853432,-0.0,-4.772302365839584,-4.478822850548182,0.0
2019-03-29,1.0,-0.0,-1.3090951330003484,-0.0,-4.806713904053897,-4.499941921245209,0.0
2019-04-01,1.0,-0.0,-1.3178303519907675,-0.0,-4.7571840738603575,-4.465666474321985,0.0
2019-04-02,1.0,-0.0,-1.3548608725523874,-0.0,-4.777281575632657,-4.318676285354402,0.0
2019-04-03,1.0,-0.0,-1.3548017419206968,-0.0,-4.777332110932845,-4.327870731148292,0.0
2019-04-04,1.0,-0.0,-1.3461847389558232,-0.0,-4.783362019506598,-4.344922547332185,0.0
2019-04-05,1.0,-0.0,-1.3495626151012892,-0.0,-4.804788213627992,-4.355778084714549,0.0
2019-04-08,1.0,-0.0,-1.324041009100334,-0.0,-4.826517682294666,-4.36873632070038,0.0
2019-04-09,1.0,-0.0,-1.3001739130434784,-0.0,-4.929159420289856,-4.364985507246377,0.0
2019-04-10,1.0,-0.0,-1.258027258027258,-0.0,-4.9397089397089395,-4.352275352275352,0.0
2019-04-11,1.0,-0.0,-1.220911404117511,-0.0,-5.002775850104094,-4.342354846171641,0.0
2019-04-12,1.0,-0.0,-1.231833910034602,-0.0,-4.977970011534025,-4.324221453287198,0.0
2019-04-15,1.0,-0.0,-1.2649602618045817,-0.0,-5.016947171575503,-4.405797101449275,0.0
2019-04-16,1.0,-0.0,-1.272196261682243,-0.0,-5.01623831775701,-4.393808411214954,0.0
2019-04-17,1.0,-0.0,-1.1859279007766315,-0.0,-5.042656775240523,-4.362930334994783,0.0
2019-04-18,1.0,-0.0,-1.2011147236414306,-0.0,-5.040176497909893,-4.370413376683697,0.0
2019-04-22,1.0,-0.0,-1.202079196355566,-0.0,-5.075108048125219,-4.403691157575049,0.0
2019-04-23,1.0,-0.0,-1.2418966899553316,-0.0,-4.96128736685374,-4.2502577024395825,0.0
2019-04-24,1.0,-0.0,-1.2079106349025417,-0.0,-4.936965690185797,-4.253619058474866,0.0
2019-04-25,1.0,-0.0,-1.172204399633364,-0.0,-4.992667277726856,-4.292506874427131,0.0
2019-04-26,1.0,-0.0,-1.1529193697868396,-0.0,-5.132182576459686,-4.299698795180723,0.0
2019-04-29,1.0,-0.0,-1.1169475871623182,-0.0,-5.110598014315401,-4.3171323020087735,0.0
2019-04-30,1.0,-0.0,-1.0928571428571427,-0.0,-5.105299539170507,-4.32258064516129,0.0
2019-05-01,1.0,-0.0,-1.0723903786396594,-0.0,-5.130855104154678,-4.305673840487974,0.0
2019-05-02,1.0,-0.0,-1.0754781811934486,-0.0,-5.052227694422174,-4.325735883633032,0.0
2019-05-03,1.0,-0.0,-1.0707498568975387,-0.0,-5.053119633657699,-4.324327418431597,0.0
2019-05-06,1.0,-0.0,-0.9950980392156863,-0.0,-5.0696534427724576,-4.33515731874145,0.0
2019-05-07,1.0,-0.0,-0.9943078324225865,-0.0,-5.055783242258652,-4.334244080145719,0.0
2019-05-08,1.0,-0.0,-1.0138607167004732,-0.0,-4.959093982420555,-4.2959206671174215,0.0
2019-05-09,1.0,-0.0,-0.982001755926251,-0.0,-4.863805970149253,-4.1288410886742755,0.0
2019-05-10,1.0,-0.0,-0.9887419390097278,-0.0,-4.835610449229424,-4.105803912995955,0.0
2019-05-13,1.0,-0.0,-1.0007677964242623,-0.0,-4.839969288143029,-4.127892947241417,0.0
2019-05-14,1.0,-0.0,-0.8918057179296419,-0.0,-4.7358911680306095,-4.000425124880434,0.0
2019-05-15,1.0,-0.0,-0.9088591459528361,-0.0,-4.7557892500531125,-3.9578287656681534,0.0
2019-05-16,1.0,-0.0,-0.9255239919140333,-0.0,-4.749122247047558,-3.9648898819023297,0.0
2019-05-17,1.0,-0.0,-0.9177228786251342,-0.0,-4.754135338345865,-4.069172932330827,0.0
2019-05-20,1.0,-0.0,-0.8912370583840326,-0.0,-4.732628882484791,-4.049631764329171,0.0
2019-05-21,1.0,-0.0,-0.9168072543230705,-0.0,-4.630008435259384,-3.9971530999578238,0.0
2019-05-22,1.0,-0.0,-0.8714493054115695,-0.0,-4.559610201119635,-3.935931992535766,0.0
2019-05-23,1.0,-0.0,-0.8228699551569507,-0.0,-4.496229107215655,-3.872604973501834,0.0
2019-05-24,1.0,-0.0,-0.7417554540842212,-0.0,-4.512937595129376,-3.8924403855910708,0.0
2019-05-28,1.0,-0.0,-0.7356600910470411,-0.0,-4.501871522508853,-3.878907435508346,0.0
2019-05-29,1.0,-0.0,-0.7567212451991107,-0.0,-4.517384273296948,-3.8330301192642007,0.0
2019-05-30,1.0,-0.0,-0.7453191061002616,-0.0,-4.490738876585464,-3.8303805113750755,0.0
2019-05-31,1.0,-0.0,-0.7594949393726825,-0.0,-4.472792865016535,-3.788756388415673,0.0
2019-06-03,1.0,-0.0,-0.8046080191502095,-0.0,-4.50588469978057,-3.663574705765011,0.0
2019-06-04,1.0,-0.0,-0.8034503390506582,-0.0,-4.524531312325489,-3.6439968089349826,0.0
2019-06-05,1.0,-0.0,-0.7486354775828461,-0.0,-4.539181286549708,-3.458674463937622,0.0
2019-06-06,1.0,-0.0,-0.7839921913128356,-0.0,-4.482088823816496,-3.494680331869205,0.0
2019-06-07,1.0,-0.0,-0.8051606621226874,-0.0,-4.451606621226874,-3.48033106134372,0.0
2019-06-10,1.0,-0.0,-0.8090564570984355,-0.0,-4.419492760664658,-3.4886794286269556,0.0
2019-06-11,1.0,-0.0,-0.821515892420538,-0.0,-4.469926650366749,-3.488508557457213,0.0
2019-06-12,1.0,-0.0,-0.8292492433857269,-0.0,-4.454359074489896,-3.479254124768134,0.0
2019-06-13,1.0,-0.0,-0.858078389209266,-0.0,-4.444922294985828,-3.4712149350014663,0.0
2019-06-14,1.0,-0.0,-0.8392647633946031,-0.0,-4.4828901055924915,-3.4550254204145485,0.0
2019-06-17,1.0,-0.0,-0.8392996870109546,-0.0,-4.486306729264475,-3.455301251956181,0.0
2019-06-18,1.0,-0.0,-0.8154355876047554,-0.0,-4.474566361333073,-3.4546871954784644,0.0
2019-06-19,1.0,-0.0,-0.7737346366011806,-0.0,-4.481176812155231,-3.4229168682860736,0.0
2019-06-20,1.0,-0.0,-0.7873351435221101,-0.0,-4.482059736229635,-3.4280449961210238,0.0
2019-06-21,1.0,-0.0,-0.8044005040224871,-0.0,-4.460405156537753,-3.4279344770766693,0.0
2019-06-24,1.0,-0.0,-0.7889917194349733,-0.0,-4.469459327812956,-3.4833901607403797,0.0
2019-06-25,1.0,-0.0,-0.7487124672043532,-0.0,-4.481391507142162,-3.4871246720435334,0.0
2019-06-26,1.0,-0.0,-0.7336840054548996,-0.0,-4.4664913306058835,-3.540814338593415,0.0
2019-06-27,1.0,-0.0,-0.7179412051958199,-0.0010743236644203537,-4.487840609434515,-3.5597226291630046,0.0
2019-06-28,1.0,-0.0,-0.6552700986617173,-0.022565204649799744,-4.525935332616978,-3.5648139103252903,0.0
2019-07-01,1.0,-0.0,-0.6435662838232431,-0.02345727078061125,-4.529199922133541,-3.537083901109597,0.0
2019-07-02,1.0,-0.0,-0.6603791929995139,-0.009431210500729217,-4.5139523578026255,-3.5391346621293147,0.0
2019-07-03,1.0,-0.0,-0.6745109432500485,-0.003776873910517141,-4.482471431338369,-3.523532829750145,0.0
2019-07-05,1.0,-0.0,-0.6480100706884864,-0.007165682192311416,-4.486879054904619,-3.541202672605791,0.0
2019-07-08,1.0,-0.0,-0.6688773548635141,-0.0,-4.414840445982315,-3.5278738946559014,0.0
2019-07-09,1.0,-0.0,-0.6515325670498083,-0.0,-4.399425287356322,-3.5275862068965513,0.0
2019-07-10,1.0,-0.0,-0.652840310374557,-0.0,-4.3999425232301945,-3.5266788006514034,0.0
2019-07-11,1.0,-0.0,-0.6539493865030676,-0.0,-4.405003834355829,-3.5268404907975466,0.0
2019-07-12,1.0,-0.0,-0.666131621187801,-0.0,-4.2677745255405535,-3.5081673118685672,0.0
2019-07-15,1.0,-0.0,-0.7342999717540721,-0.0,-4.249976461726768,-3.4310328594294326,0.0
2019-07-16,1.0,-0.0,-0.7545385779122541,-0.0,-4.263899394856279,-3.436932677760968,0.0
2019-07-17,1.0,-0.0,-0.771074067058155,-0.0,-4.261507861337375,-3.4389088842583826,0.0
2019-07-18,1.0,-0.0,-0.7806439285373078,-0.00468137957389892,-4.319098117894335,-3.4493169007356457,0.0
2019-07-19,1.0,-0.0,-0.7860003814609956,-0.01888231928285333,-4.296013732595842,-3.435628456990273,0.0
2019-07-22,1.0,-0.0,-0.791388835968756,-0.02095637264240808,-4.286435511526005,-3.426843208230139,0.0
2019-07-23,1.0,-0.0,-0.8086882291567865,-0.016788390401214076,-4.257327136488666,-3.4021625723228683,0.0
2019-07-24,1.0,-0.0,-0.8015575154813287,-0.056858697691874655,-4.190842559579659,-3.333364608744605,0.0
2019-07-25,1.0,-0.0,-0.7442669172932331,-0.09266917293233083,-4.250281954887218,-3.311372180451128,0.0
2019-07-26,1.0,-0.0,-0.7292252860626524,-0.09304070530857249,-4.250515850684674,-3.3063215156631025,0.0
2019-07-29,1.0,-0.0,-0.7236152694610779,-0.10684880239520958,-4.218469311377246,-3.3072604790419162,0.0
2019-07-30,1.0,-0.0,-0.7277663358921551,-0.11842351619546901,-4.206609249204269,-3.3086500655307995,0.0
2019-07-31,1.0,-0.0,-0.7652296157450796,-0.11527647610121837,-4.192596063730084,-3.2989690721649483,0.0
2019-08-01,1.0,-0.0,-0.8152896041920089,-0.10517451108823804,-4.172171797510995,-3.26452699541499,0.0
2019-08-02,1.0,-0.0,-0.7792985457656116,-0.21889554224883565,-4.236004182111967,-3.270601653835187,0.0
2019-08-05,1.0,-0.0,-0.7674902963173341,-0.18375461516614597,-4.238568588469185,-3.277193978983243,0.0
2019-08-06,1.0,-0.0,-0.7493110417049422,-0.153499908138894,-4.052268969318391,-3.2310306816094063,0.0
2019-08-07,1.0,-0.0,-0.8367365215833782,-0.08167651800107469,-3.877843453340498,-3.1595020598244674,0.0
2019-08-08,1.0,-0.0,-0.8254564983888292,-0.06238811313999284,-3.8843537414965987,-3.17875044754744,0.0
2019-08-09,1.0,-0.0,-0.7802923564635434,-0.03830574145825995,-3.815868263473054,-3.171451215216626,0.0
2019-08-12,1.0,-0.0,-0.7562346329469618,-0.09527572883737268,-3.8223568668774153,-3.107393747804707,0.0
2019-08-13,1.0,-0.0,-0.7470362622036262,-0.07522663877266388,-3.8092747559274756,-3.0854253835425385,0.0
2019-08-14,1.0,-0.0,-0.765880217785844,-0.061014605479215285,-3.7553366174055833,-3.0600639529859133,0.0
2019-08-15,1.0,-0.0,-0.8081592204145677,-0.054752663308283094,-3.554463622099265,-2.840944751837476,0.0
2019-08-16,1.0,-0.0,-0.8281583702973551,-0.04953178905864958,-3.512074913750616,-2.8245441103992115,0.0
2019-08-19,1.0,-0.0,-0.7741015402167712,-0.058267459864721705,-3.520006519436069,-2.797001059408361,0.0
2019-08-20,1.0,-0.0,-0.7727862471618553,-0.10809276678559844,-3.4772948426856956,-2.750810898475511,0.0
2019-08-21,1.0,-0.0,-0.7713247172859452,-0.15743134087237481,-3.441599353796446,-2.7071890145395803,0.0
2019-08-22,1.0,-0.0,-0.7840715156440471,-0.13433563592035758,-3.4430719219829333,-2.765298659081674,0.0
2019-08-23,1.0,-0.0,-0.7744379276637342,-0.135386119257087,-3.4507983056370155,-2.7854349951124147,0.0
2019-08-26,1.0,-0.0,-0.7218553584215133,-0.119420797199459,-3.401225236693452,-2.7135810326994987,0.0
2019-08-27,1.0,-0.0,-0.6987240075614367,-0.10901071203528671,-3.3616099558916197,-2.7071518588531824,0.0
2019-08-28,1.0,-0.0,-0.687784581566965,-0.11422515308525673,-3.3594755848641857,-2.689119170984456,0.0
2019-08-29,1.0,-0.0,-0.6457388584831899,-0.12767787333854574,-3.3630179827990614,-2.6822517591868644,0.0
2019-08-30,1.0,-0.0,-0.6302260761845773,-0.1302260761845773,-3.3340817590585323,-2.647878600185816,0.0
2019-09-03,1.0,-0.0,-0.6559379320940236,-0.16615455523121833,-3.2636349669688127,-2.595944077431249,0.0
2019-09-04,1.0,-0.0,-0.6473300038417212,-0.16089127929312333,-3.274222051479063,-2.6009988474836727,0.0
2019-09-05,1.0,-0.0,-0.6458190671840524,-0.12249866849273378,-3.269801415202009,-2.5704937989804457,0.0
2019-09-06,1.0,-0.0,-0.6228050171037629,-0.15910300266058533,-3.3024705435195743,-2.5171417711896615,0.0
2019-09-09,1.0,-0.0,-0.6382283673934513,-0.16037377497530958,-3.295905188786751,-2.502620983058573,0.0
2019-09-10,1.0,-0.0,-0.5965917774721076,-0.2958887360537979,-3.3372306281522235,-2.412043405165826,0.0
2019-09-11,1.0,-0.0,-0.5688586082829366,-0.35405343336140244,-3.3547424022047005,-2.37755492612723,0.0
2019-09-12,1.0,-0.0,-0.5410838492700452,-0.36283726973935637,-3.3605442176870746,-2.3790415042421467,0.0
2019-09-13,1.0,-0.0,-0.5495694582031547,-0.34755772308161237,-3.3407757372552007,-2.382458279356854,0.0
2019-09-16,1.0,-0.0,-0.5500800976428407,-0.3711190784956899,-3.328552902586009,-2.378594858494164,0.0
2019-09-17,1.0,-0.0,-0.5023202738683911,-0.3783948269303917,-3.334651958919741,-2.3920121719284895,0.0
