Date,IWF,IWM,MCA,MTUM,SPY,VLUE,VXX
2018-12-27,-0.0,-0.10486841580340163,1.0,-0.0,-0.12419048125639968,-0.10074602055878401,0.0
2018-12-28,-0.0,-0.10447026257302937,1.0,-0.0,-0.12480536591208528,-0.10154243355824384,0.0
2018-12-31,-0.0,-0.10779097830579888,1.0,-0.0,-0.12452498099923996,-0.10107070949504647,0.0
2019-01-02,-0.0,-0.1087369039982895,1.0,-0.0,-0.1262962369039983,-0.101293564250588,0.0
2019-01-03,-0.0,-0.11147126467700501,1.0,-0.0,-0.12041532729889308,-0.1130852308644134,0.0
2019-01-04,-0.0,-0.11312598699178286,1.0,-0.0,-0.11039586734830438,-0.11477208854152726,0.0
2019-01-07,-0.0,-0.10665218140144941,1.0,-0.0,-0.10812278912015263,-0.11011009684812996,0.0
2019-01-08,-0.0,-0.10887765526940785,1.0,-0.0,-0.10712627207472569,-0.11081479122716237,0.0
2019-01-09,-0.0,-0.10735407218818788,1.0,-0.0,-0.10699604847906223,-0.11165035669769538,0.0
2019-01-10,-0.0,-0.10643797303924817,1.0,-0.0,-0.1078827724242143,-0.11118327744124702,0.0
2019-01-11,-0.0,-0.0984348056771455,1.0,-0.0,-0.10968298182782862,-0.11831807932086484,0.0
2019-01-14,-0.0,-0.09680869324108428,1.0,-0.0,-0.10541743137436127,-0.11811928119677305,0.0
2019-01-15,-0.0,-0.09518086609701659,1.0,-0.0,-0.10620848135870786,-0.11926993224950144,0.0
2019-01-16,-0.0,-0.09543541086580715,1.0,-0.0,-0.10279892846303065,-0.12139247020942479,0.0
2019-01-17,-0.0,-0.09546870051725959,1.0,-0.0,-0.1027129737147683,-0.12134487490763222,0.0
2019-01-18,-0.0,-0.09614215880565465,1.0,-0.0,-0.10421455938697319,-0.12082177302153521,0.0
2019-01-22,-0.0,-0.06932842282411189,1.0,-0.0,-0.05786514798600017,-0.09229155742003146,0.0
2019-01-23,-0.0,-0.06947767266191418,1.0,-0.0,-0.05675042201522898,-0.0882042189378575,0.0
2019-01-24,-0.0,-0.0667831913189134,1.0,-0.0,-0.06115116646032093,-0.08586410312431723,0.0
2019-01-25,-0.0,-0.05415584106023407,1.0,-0.0,-0.049758062593855026,-0.08789597883345648,0.0
2019-01-28,-0.0,-0.05004054763154128,1.0,-0.0,-0.055812622239183325,-0.08672422840242332,0.0
2019-01-29,-0.0,-0.04891375669581609,1.0,-0.0,-0.053483017382278904,-0.0906336121019792,0.0
2019-01-30,-0.0,-0.048876216835273906,1.0,-0.0,-0.053457243748807025,-0.09065422790608896,0.0
2019-01-31,-0.0,-0.049218573316034415,1.0,-0.0,-0.04321950174377775,-0.0978658064823301,0.0
2019-02-01,-0.0,-0.049444523911695994,1.0,-0.0,-0.04590425785533782,-0.09664807132980499,0.0
2019-02-04,-0.0,-0.05113263980743336,1.0,-0.0,-0.04448337086952895,-0.09600924701199967,0.0
2019-02-05,-0.0,-0.05102649085576671,1.0,-0.0,-0.04443358210734638,-0.09673573523450726,0.0
2019-02-06,-0.0,-0.0548512659357926,1.0,-0.0,-0.04224547369924651,-0.09324000999892869,0.0
2019-02-07,-0.0,-0.05369534941852852,1.0,-0.0,-0.04153027579721703,-0.09510659318422587,0.0
2019-02-08,-0.0,-0.05664273423129413,1.0,-0.0,-0.043208924227140566,-0.08688067406396487,0.0
2019-02-11,-0.0,-0.05383106461392142,1.0,-0.0,-0.047090293051179934,-0.087927242465672,0.0
2019-02-12,-0.0,-0.05378123251633792,1.0,-0.0,-0.048543573749806564,-0.08805218612734653,0.0
2019-02-13,-0.0,-0.05514106545770416,1.0,-0.0,-0.048299004033841436,-0.08648365639762491,0.0
2019-02-14,-0.0,-0.06187231415750611,1.0,-0.0,-0.04167952705429854,-0.0835608632683587,0.0
2019-02-15,-0.0,-0.07046553342123707,1.0,-0.0,-0.037477875580580404,-0.07993300310038845,0.0
2019-02-19,-0.0,-0.06854537033738288,1.0,-0.0,-0.03942665099101025,-0.07957770731649388,0.0
2019-02-20,-0.0,-0.0704334089532384,1.0,-0.0,-0.03804354281234783,-0.07927024812039005,0.0
2019-02-21,-0.0,-0.07342033946655256,1.0,-0.0,-0.03721532829363381,-0.07797270955165693,0.0
2019-02-22,-0.0,-0.07198411188278946,1.0,-0.0,-0.038162401293882604,-0.07908381695366759,0.0
2019-02-25,-0.0,-0.06983176946097075,1.0,-0.0,-0.0412051554135419,-0.08122995481263338,0.0
2019-02-26,-0.0,-0.06832468867270597,1.0,-0.0,-0.04162583359227478,-0.08516385018046227,0.0
2019-02-27,-0.0,-0.06692809832380861,1.0,-0.0,-0.04393725640228593,-0.08471820377322398,0.0
2019-02-28,-0.0,-0.06827419663351186,1.0,-0.0,-0.04532086840091813,-0.08189078041315992,0.0
2019-03-01,-0.0,-0.06824510870214774,1.0,-0.0,-0.04679152374236575,-0.08014915918679558,0.0
2019-03-04,-0.0,-0.06927224686457599,1.0,-0.0,-0.04705826090075441,-0.07926734496239882,0.0
2019-03-05,-0.0,-0.06768616385288632,1.0,-0.0,-0.049870869003778275,-0.07810033956669377,0.0
2019-03-06,-0.0,-0.06546517873127648,1.0,-0.0,-0.04988959837679775,-0.0781762845378051,0.0
2019-03-07,-0.0,-0.06642013598950257,1.0,-0.0,-0.04894429201956339,-0.07752594536562091,0.0
2019-03-08,-0.0,-0.06434338736031103,1.0,-0.0,-0.05129581261106539,-0.07699738809975312,0.0
2019-03-11,-0.0,-0.06463206409475708,1.0,-0.0,-0.05149789256247687,-0.0778975773423601,0.0
2019-03-12,-0.0,-0.06356276270538785,1.0,-0.0,-0.05169325563622469,-0.078859380970577,0.0
2019-03-13,-0.0,-0.06405834590788245,1.0,-0.0,-0.05423822183899787,-0.07926756245359393,0.0
2019-03-14,-0.0,-0.06404884472644558,1.0,-0.0,-0.0547827127977972,-0.0783431102597869,0.0
2019-03-15,-0.0,-0.06359289044428731,1.0,-0.0,-0.05478384889197838,-0.08013231539964286,0.0
2019-03-18,-0.0,-0.06659923659526304,1.0,-0.0,-0.05677371190501993,-0.08074751050584594,0.0
2019-03-19,-0.0,-0.06643588599273885,1.0,-0.0,-0.05690713691244407,-0.0828277467523852,0.0
2019-03-20,-0.0,-0.06609306366751944,1.0,-0.0,-0.056945986387990546,-0.08371144470724526,0.0
2019-03-21,-0.0,-0.06544534168976739,1.0,-0.0,-0.06210678558515126,-0.07770278413884536,0.0
2019-03-22,-0.0,-0.0649880211988481,1.0,-0.0,-0.06605280352346152,-0.07893908961111247,0.0
2019-03-25,-0.0,-0.04865392024658063,1.0,-0.0,-0.07535879406665384,-0.07999422076671162,0.0
2019-03-26,-0.0,-0.04797390027207281,1.0,-0.0,-0.07512098812992078,-0.08075506223966485,0.0
2019-03-27,-0.0,-0.04644082074733739,1.0,-0.0,-0.07614176544918468,-0.08085925747638245,0.0
2019-03-28,-0.0,-0.04526183937948644,1.0,-0.0,-0.07502288384641326,-0.08412824589295177,0.0
2019-03-29,-0.0,-0.04529633510375643,1.0,-0.0,-0.07476725560332888,-0.0843058616661247,0.0
2019-04-01,-0.0,-0.04627710843373494,1.0,-0.0,-0.07474698795180723,-0.08379518072289158,0.0
2019-04-02,-0.0,-0.047311542956278686,1.0,-0.0,-0.07653940219028228,-0.0809247858511138,0.0
2019-04-03,-0.0,-0.04798025404852206,1.0,-0.0,-0.07607007404731804,-0.07998314369995786,0.0
2019-04-04,-0.0,-0.04784936533718342,1.0,-0.0,-0.07846959032665583,-0.07683330325452685,0.0
2019-04-05,-0.0,-0.044958848976345694,1.0,-0.0,-0.0799522816826732,-0.08008483256413655,0.0
2019-04-08,-0.0,-0.043969016900967314,1.0,-0.0,-0.08021635165576475,-0.0804452314697698,0.0
2019-04-09,-0.0,-0.044341679010561554,1.0,-0.0,-0.07927791225598227,-0.08065079422426147,0.0
2019-04-10,-0.0,-0.03993500631883012,1.0,-0.0,-0.08286694349160498,-0.08077270265390865,0.0
2019-04-11,-0.0,-0.03881578155287205,1.0,-0.0,-0.08495166086757605,-0.08019600524928062,0.0
2019-04-12,-0.0,-0.03865700040945109,1.0,-0.0,-0.0841783279944122,-0.0814325971242082,0.0
2019-04-15,-0.0,-0.0395518342268538,1.0,-0.0,-0.08148906692367931,-0.08370580085537016,0.0
2019-04-16,-0.0,-0.03992143442425411,1.0,-0.0,-0.08213235648527498,-0.08293970212560853,0.0
2019-04-17,-0.0,-0.042745268653469656,1.0,-0.0,-0.09578710753389892,-0.06998525608488629,0.0
2019-04-18,-0.0,-0.03662080992055803,1.0,-0.0,-0.09371972485952335,-0.08066508428599109,0.0
2019-04-22,-0.0,-0.03800725913157479,1.0,-0.0,-0.09463576882457908,-0.08127071219606938,0.0
2019-04-23,-0.0,-0.03611256052130229,1.0,-0.0,-0.09481974056231722,-0.08252739385261319,0.0
2019-04-24,-0.0,-0.033574217329097655,1.0,-0.0,-0.09407813371486771,-0.08486310837354802,0.0
2019-04-25,-0.0,-0.03461869700755692,1.0,-0.0,-0.09560776797952475,-0.08276221782850766,0.0
2019-04-26,-0.0,-0.032725419533326056,1.0,-0.0,-0.1008214723405288,-0.07985390654387049,0.0
2019-04-29,-0.0,-0.036185848770118434,1.0,-0.0,-0.10237473428484663,-0.07613726085636198,0.0
2019-04-30,-0.0,-0.035494764461504826,1.0,-0.0,-0.10151599815359201,-0.07773134763489713,0.0
2019-05-01,-0.0,-0.03428821555371821,1.0,-0.0,-0.10025047419872575,-0.08135547881912358,0.0
2019-05-02,-0.0,-0.03245113512201044,1.0,-0.0,-0.09966007041398567,-0.08193517057181011,0.0
2019-05-03,-0.0,-0.03485495294460076,1.0,-0.0,-0.09670612205297371,-0.08120694673522849,0.0
2019-05-06,-0.0,-0.0341093928285305,1.0,-0.0,-0.09532422131048045,-0.08441164332014275,0.0
2019-05-07,-0.0,-0.0347567633143273,1.0,-0.0,-0.09452869101055442,-0.08386509765861942,0.0
2019-05-08,-0.0,-0.03126710204677296,1.0,-0.0,-0.09539445680859085,-0.08948398944385666,0.0
2019-05-09,-0.0,-0.029805027471191715,1.0,-0.0,-0.09662323139009094,-0.08911119754947246,0.0
2019-05-10,-0.0,-0.03129742263660754,1.0,-0.0,-0.09515484818686189,-0.08756722632965484,0.0
2019-05-13,-0.0,-0.03141024083209799,1.0,-0.0,-0.0924323798877251,-0.0912537364212982,0.0
2019-05-14,-0.0,-0.017582976867055244,1.0,-0.0,-0.1003114283290719,-0.09390109424039358,0.0
2019-05-15,-0.0,-0.020573331226987155,1.0,-0.0,-0.101748672394308,-0.09287771445237024,0.0
2019-05-16,-0.0,-0.021708479190976276,1.0,-0.0,-0.10096995332555427,-0.09281408012446518,0.0
2019-05-17,-0.0,-0.021570487099049147,1.0,-0.0,-0.10156610977359498,-0.0927871403905547,0.0
2019-05-20,-0.0,-0.022054443107074686,1.0,-0.0,-0.1008133639712587,-0.09291072448967186,0.0
2019-05-21,-0.0,-0.020758177555903753,1.0,-0.0,-0.10117941430115755,-0.09271338167595865,0.0
2019-05-22,-0.0,-0.021057500365158965,1.0,-0.0,-0.10119772140805298,-0.09492915916062127,0.0
2019-05-23,-0.0,-0.020666488157542413,1.0,-0.0,-0.10255349188189188,-0.09388768530464205,0.0
2019-05-24,-0.0,-0.017960658759610955,1.0,-0.0,-0.10202769894976836,-0.09276237599747751,0.0
2019-05-28,-0.0,-0.015863198108058942,1.0,-0.0,-0.10328057728457947,-0.09363895458128677,0.0
2019-05-29,-0.0,-0.01563333818464076,1.0,-0.0,-0.10302964148838112,-0.09416387716489594,0.0
2019-05-30,-0.0,-0.015140311534032365,1.0,-0.0,-0.10215164555427601,-0.09490272137705316,0.0
2019-05-31,-0.0,-0.014605801074812273,1.0,-0.0,-0.10620746545679521,-0.09230526609488919,0.0
2019-06-03,-0.0,-0.015626134740613425,1.0,-0.0,-0.10699847490861555,-0.08776537800479314,0.0
2019-06-04,-0.0,-0.0150630857530332,1.0,-0.0,-0.10278981909766788,-0.09299396992226285,0.0
2019-06-05,-0.0,-0.015354135710747896,1.0,-0.0,-0.10436221747061451,-0.08831950132279925,0.0
2019-06-06,-0.0,-0.01774068885561084,1.0,-0.0,-0.10103376648471088,-0.088884594947104,0.0
2019-06-07,-0.0,-0.004431169975763214,1.0,-0.0,-0.12101255906186502,-0.09863637476436458,0.0
2019-06-10,-0.0,-0.0054446238927225565,1.0,-0.0,-0.11529144031713404,-0.10277492291880781,0.0
2019-06-11,-0.0,-0.004736328125,1.0,-0.0,-0.11406249999999998,-0.10189208984374999,0.0
2019-06-12,-0.0,-0.0062176292387374175,1.0,-0.0,-0.11556972539822144,-0.09975080621518616,0.0
2019-06-13,-0.0,-0.009297659681188144,1.0,-0.0,-0.11589043442091485,-0.09820041350118056,0.0
2019-06-14,-0.0,-0.009580091029217442,1.0,-0.0,-0.11871727108109431,-0.09521362501835266,0.0
2019-06-17,-0.0,-0.009825875212608446,1.0,-0.0,-0.11824088689842516,-0.09557896797719125,0.0
2019-06-18,-0.0,-0.005354654148023179,1.0,-0.0,-0.11959950121029854,-0.0975573974913812,0.0
2019-06-19,-0.0,-0.004937487014653581,1.0,-0.0,-0.12011292668320644,-0.09711205895652812,0.0
2019-06-20,-0.0,-0.006005895808104902,1.0,-0.0,-0.11964086944821596,-0.09754993700536983,0.0
2019-06-21,-0.0,-0.00692719106074143,1.0,-0.0,-0.11935329898295127,-0.0976048563770546,0.0
2019-06-24,-0.0,-0.0032231972155497817,1.0,-0.0,-0.11804500220599048,-0.10428207265062013,0.0
2019-06-25,-0.0,-0.0030865709666356377,1.0,-0.0,-0.11814707755621968,-0.10359610014208025,0.0
2019-06-26,-0.0,-0.002341374914190448,1.0,-0.0,-0.11670099048739825,-0.10682063351966263,0.0
2019-06-27,-0.0,-0.002611958601069309,1.0,-0.0,-0.11815127286996617,-0.1054961495070388,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-0.12152156324319023,-0.10434697330031628,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-0.12486985068045127,-0.10006492154292783,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-0.12399779668278353,-0.10007956423281719,0.0
2019-07-03,-0.0,-0.0030551397511717504,1.0,-0.0,-0.11870874334372164,-0.10518760275821452,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-0.12089152900169373,-0.10635999901813988,0.0
2019-07-08,-0.0,-0.00023321754286906676,1.0,-0.0,-0.12022978065276362,-0.10701002835434335,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-0.12005545740086378,-0.10687819002748332,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-0.12137167544214933,-0.10596855554328215,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-0.12342525969401537,-0.10444242528425136,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.12063417988898167,-0.10744461364641156,0.0
2019-07-15,-0.0,-0.0024946236559139786,1.0,-0.0,-0.12234715821812596,-0.104036866359447,0.0
2019-07-16,-0.0,-0.0020153362170664568,1.0,-0.0,-0.1209078843885175,-0.10594032638615807,0.0
2019-07-17,-0.0,-0.00506434919425221,1.0,-0.0,-0.1204626750089118,-0.10368394527552764,0.0
2019-07-18,-0.0,-0.005585357769785056,1.0,-0.0,-0.11872874802057376,-0.10323705240415894,0.0
2019-07-19,-0.0,-0.004759568204121688,1.0,-0.0,-0.11840039254170755,-0.10353287536800784,0.0
2019-07-22,-0.0,-0.008610553133114497,1.0,-0.0,-0.11698348929498799,-0.09923570623683307,0.0
2019-07-23,-0.0,-0.009689234048286928,1.0,-0.0,-0.11668728640199909,-0.09855825177309309,0.0
2019-07-24,-0.0,-0.009601606799505223,1.0,-0.0,-0.11679913781489963,-0.09829400022044506,0.0
2019-07-25,-0.0,-0.009453369905956114,1.0,-0.0,-0.11717525470219435,-0.0978889106583072,0.0
2019-07-26,-0.0,-0.007744824548524445,1.0,-0.0,-0.11822786668624283,-0.09753829589389712,0.0
2019-07-29,-0.0,-0.0040307266334244024,1.0,-0.0,-0.120076449040099,-0.10103769770775395,0.0
2019-07-30,-0.0,-0.004193540476248866,1.0,-0.0,-0.12019030335728473,-0.10180984378448636,0.0
2019-07-31,-0.0,-0.005123239652404123,1.0,-0.0,-0.11961171236318621,-0.10092046721984581,0.0
2019-08-01,-0.0,-0.006863081523604098,1.0,-0.0,-0.11881709887739594,-0.09987009167116036,0.0
2019-08-02,-0.0,-0.004407551605083377,1.0,-0.0,-0.11957932368569262,-0.10032077181125885,0.0
2019-08-05,-0.0,-0.0033769316416047764,1.0,-0.0,-0.11886554673257393,-0.10128347872900124,0.0
2019-08-06,-0.0,-0.004051242746085624,1.0,-0.0,-0.11006484421572563,-0.10247332627711474,0.0
2019-08-07,-0.0,-0.004934370442391833,1.0,-0.0,-0.1077175498298493,-0.10271025765678173,0.0
2019-08-08,-0.0,-0.004205204244096306,1.0,-0.0,-0.10781608916005299,-0.10335565575663293,0.0
2019-08-09,-0.0,-0.003372558534514133,1.0,-0.0,-0.1065874074972704,-0.1031905859517166,0.0
2019-08-12,-0.0,-0.0024355370298565337,1.0,-0.0,-0.11191353237689027,-0.09737301279565723,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-0.11170373962058307,-0.10049093884477847,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-0.11145004902494825,-0.09904250039341009,0.0
2019-08-15,-0.0,-0.0038646183389342294,1.0,-0.0,-0.11226596255400863,-0.08406144983197311,0.0
2019-08-16,-0.0,-0.001513277205961832,1.0,-0.0,-0.11554952379808558,-0.08395085452121591,0.0
2019-08-19,-0.0,-0.0,1.0,-0.0,-0.11966088299744944,-0.07778615990707811,0.0
2019-08-20,-0.0,-0.0,1.0,-0.0,-0.11838065772341212,-0.07617693787105945,0.0
2019-08-21,-0.0,-0.0,1.0,-0.0003581362589086394,-0.11873410770351094,-0.07469528573304524,0.0
2019-08-22,-0.0,-0.0,1.0,-0.0,-0.11908256661774007,-0.07424909605126552,0.0
2019-08-23,-0.0,-0.0,1.0,-0.0,-0.11928858372373018,-0.07275089701867944,0.0
2019-08-26,-0.0,-0.0,1.0,-0.0,-0.11654251281078004,-0.06964082368570886,0.0
2019-08-27,-0.0,-0.0,1.0,-0.00043836265624074407,-0.11566850305076713,-0.06866891771814466,0.0
2019-08-28,-0.0,-0.0,1.0,-0.0,-0.11547847513445636,-0.06914729784159025,0.0
2019-08-29,-0.0,-0.0,1.0,-0.0007934346245396303,-0.11654015134469405,-0.06689719692573688,0.0
2019-08-30,-0.0,-0.0,1.0,-0.00223330339840242,-0.11218509240440515,-0.06722361393392258,0.0
2019-09-03,-0.0,-0.0,1.0,-0.00018899125915426414,-0.11390266950153555,-0.0671037089534609,0.0
2019-09-04,-0.0,-0.0,1.0,-0.006971888308225885,-0.10471988580731163,-0.06798475857919759,0.0
2019-09-05,-0.0,-0.0,1.0,-0.0030036750848096497,-0.10644788918205805,-0.06846023369770071,0.0
2019-09-06,-0.0,-0.0,1.0,-0.005339417603612927,-0.10936397422025686,-0.061379780778096624,0.0
2019-09-09,-0.0,-0.0,1.0,-0.006272064015062367,-0.11122617086373265,-0.059237467639444576,0.0
2019-09-10,-0.0,-0.0,1.0,-0.023318132668891916,-0.10953880870668986,-0.042463918010436745,0.0
2019-09-11,-0.0,-0.0,1.0,-0.026071332104144404,-0.10840741741142207,-0.03990557949994716,0.0
2019-09-12,-0.0,-0.0,1.0,-0.02719962434700945,-0.10854023595703469,-0.038175735164641664,0.0
2019-09-13,-0.0,-0.0,1.0,-0.01664816870144284,-0.11290055966184144,-0.05117245613620799,0.0
2019-09-16,-0.0,-0.0,1.0,-0.028079536753445634,-0.11813265696784073,-0.050189031393568145,0.0
2019-09-17,-0.0,-0.0,1.0,-0.028987586998636725,-0.11697878548707279,-0.04989117696300017,0.0
2019-09-18,-0.0,-0.0,1.0,-0.03382868912332802,-0.1173526206756158,-0.04629441138080925,0.0
2019-09-19,-0.0,-0.0,1.0,-0.03520822843990506,-0.11917092234289961,-0.044402886667146174,0.0
2019-09-20,-0.0,-0.0,1.0,-0.03168195865174999,-0.1209424334618978,-0.04516924993412069,0.0
2019-09-23,-0.0,-0.0,1.0,-0.026456475406908212,-0.12194744424732398,-0.042256539702573016,0.0
