Date,IWF,IWM,MATW,MTUM,SPY,VLUE,VXX
2019-01-15,-0.0,-0.9806801269270731,1.0,-0.0,-0.4216393810901126,-0.4057734969531886,0.0
2019-01-16,-0.0,-0.982134844065515,1.0,-0.0,-0.4082903298182634,-0.4141518958940992,0.0
2019-01-17,-0.0,-0.9804592222938685,1.0,-0.0,-0.40943115870924335,-0.41369256216883005,0.0
2019-01-18,-0.0,-0.9712021210582727,1.0,-0.0,-0.416708975009872,-0.43267332317933094,0.0
2019-01-22,-0.0,-1.1473018006664986,1.0,-0.0,-0.3246800526477919,-0.32846061217060124,0.0
2019-01-23,-0.0,-1.1412380366037949,1.0,-0.0,-0.3275032182235406,-0.329713997873174,0.0
2019-01-24,-0.0,-1.141516831905002,1.0,-0.0,-0.32770402733434156,-0.33142889150282867,0.0
2019-01-25,-0.0,-1.2017794096878973,1.0,-0.0,-0.3230899590453326,-0.2995904533258015,0.0
2019-01-28,-0.0,-1.2060570238396802,1.0,-0.0,-0.31016915758957475,-0.2983759745559965,0.0
2019-01-29,-0.0,-1.1986958730875628,1.0,-0.0,-0.31801501721899167,-0.3060746344492745,0.0
2019-01-30,-0.0,-1.1919602529358626,1.0,-0.0,-0.3103545618789521,-0.32060185185185186,0.0
2019-01-31,-0.0,-1.21059016023471,1.0,-0.0,-0.2733581584292485,-0.3370570977206048,0.0
2019-02-01,-0.0,-1.2093082400813837,1.0,-0.0,-0.2735673109528654,-0.3429411099807845,0.0
2019-02-04,-0.0,-1.2782064928153272,1.0,-0.0,-0.5800625332623736,-0.46796833422032996,0.0
2019-02-05,-0.0,-1.3037464750906405,1.0,-0.0,-0.6024573653820331,-0.4508862629246677,0.0
2019-02-06,-0.0,-1.2998314227916385,1.0,-0.0,-0.6212070128118679,-0.45047201618341204,0.0
2019-02-07,-0.0,-1.3003742035532482,1.0,-0.0,-0.6193237366416074,-0.4515052422209486,0.0
2019-02-08,-0.0,-1.3029268622414494,1.0,-0.0,-0.6365756387724754,-0.44024604569420034,0.0
2019-02-11,-0.0,-1.3029593429715605,1.0,-0.0,-0.655670942781511,-0.4351116541098215,0.0
2019-02-12,-0.0,-1.2898585307652974,1.0,-0.0,-0.6754388955173002,-0.4435997954661667,0.0
2019-02-13,-0.0,-1.296937280686812,1.0,-0.0,-0.6732190917453071,-0.4366504275542534,0.0
2019-02-14,-0.0,-1.2557669929495516,1.0,-0.0,-0.7005270723526593,-0.46621945376138,0.0
2019-02-15,-0.0,-1.24329042859099,1.0,-0.0,-0.7076201561002328,-0.47237436669861704,0.0
2019-02-19,-0.0,-1.2327904748870946,1.0,-0.0,-0.7174627069932942,-0.47112358012864375,0.0
2019-02-20,-0.0,-1.2411430137737272,1.0,-0.0,-0.710751730281642,-0.4744397999040636,0.0
2019-02-21,-0.0,-1.2331687919923215,1.0,-0.0,-0.7153777594954066,-0.47939805292746474,0.0
2019-02-22,-0.0,-1.2202606999897363,1.0,-0.0,-0.7277019398542544,-0.47329706798043036,0.0
2019-02-25,-0.0,-1.2129056655665567,1.0,-0.0,-0.7392739273927392,-0.4856298129812981,0.0
2019-02-26,-0.0,-1.2166305730294593,1.0,-0.0,-0.7375476951634526,-0.48331098965315733,0.0
2019-02-27,-0.0,-1.223411946978826,1.0,-0.0,-0.7386124978481666,-0.4809089344121191,0.0
2019-02-28,-0.0,-1.2203997243280496,1.0,-0.0,-0.737525844245348,-0.48800827015851134,0.0
2019-03-01,-0.0,-1.2168135499862296,1.0,-0.0,-0.7387771963646379,-0.4869870559074635,0.0
2019-03-04,-0.0,-1.2115602958885257,1.0,-0.0,-0.7364871838981593,-0.4925167727507311,0.0
2019-03-05,-0.0,-1.2001241079739373,1.0,-0.0,-0.7526803874926742,-0.49463922501465163,0.0
2019-03-06,-0.0,-1.1985730042740934,1.0,-0.0,-0.7558596442851234,-0.4924169309251344,0.0
2019-03-07,-0.0,-1.181246131627811,1.0,-0.0,-0.7765284368337803,-0.48077848841207615,0.0
2019-03-08,-0.0,-1.1792194275802255,1.0,-0.0,-0.8121769297484822,-0.47781439722463137,0.0
2019-03-11,-0.0,-1.1770007715508173,1.0,-0.0,-0.815003156344252,-0.5150452409342778,0.0
2019-03-12,-0.0,-1.1368428525788932,1.0,-0.0,-0.844414468779951,-0.5684924212842993,0.0
2019-03-13,-0.0,-1.1515281808735534,1.0,-0.0,-0.8520907234225519,-0.5794188254684869,0.0
2019-03-14,-0.0,-1.1483944790102267,1.0,-0.0,-0.8540370449831938,-0.5733748122720446,0.0
2019-03-15,-0.0,-1.1423438959545882,1.0,-0.0,-0.8563986491341525,-0.5939498455126824,0.0
2019-03-18,-0.0,-1.158615429318611,1.0,-0.0,-0.8669184948423653,-0.6065669039662938,0.0
2019-03-19,-0.0,-1.1636961285609935,1.0,-0.0,-0.8638787436084734,-0.6247260774287802,0.0
2019-03-20,-0.0,-1.1771738731800343,1.0,-0.0,-0.8618843290424322,-0.628378626178164,0.0
2019-03-21,-0.0,-1.1781982180178199,1.0,-0.0,-0.8789645436878964,-0.6094672386609468,0.0
2019-03-22,-0.0,-1.1688206188612362,1.0,-0.0,-0.917915958939517,-0.605789823499003,0.0
2019-03-25,-0.0,-1.1095895413380077,1.0,-0.0,-0.9405127081507451,-0.601701723634239,0.0
2019-03-26,-0.0,-1.1235026089512752,1.0,-0.0,-0.9393326964062616,-0.6117439553171161,0.0
2019-03-27,-0.0,-1.1149003340552843,1.0,-0.0,-0.9461473514188173,-0.6098895047905731,0.0
2019-03-28,-0.0,-1.1146311882097835,1.0,-0.0,-0.9433275754345989,-0.6173325002756441,0.0
2019-03-29,-0.0,-1.1061380603876283,1.0,-0.0,-0.9460483248133575,-0.6255010849178038,0.0
2019-04-01,-0.0,-1.1054550812184611,1.0,-0.0,-0.9467383697373751,-0.6311834690043833,0.0
2019-04-02,-0.0,-1.117798353909465,1.0,-0.0,-0.9624485596707819,-0.5940623162845384,0.0
2019-04-03,-0.0,-1.1191309151169213,1.0,-0.0,-0.9572822684588473,-0.6061498803167004,0.0
2019-04-04,-0.0,-1.115626957515015,1.0,-0.0,-0.9547883120232875,-0.6142820295515677,0.0
2019-04-05,-0.0,-1.109027571894456,1.0,-0.0,-0.9573450933886747,-0.6394900681885561,0.0
2019-04-08,-0.0,-1.1110781441234285,1.0,-0.0,-0.9567184660460633,-0.6409895041352967,0.0
2019-04-09,-0.0,-1.097081241866518,1.0,-0.0,-0.9908161368284066,-0.6302658486707565,0.0
2019-04-10,-0.0,-1.0807810817834205,1.0,-0.0,-0.9991461558451201,-0.632401529494747,0.0
2019-04-11,-0.0,-1.0718656135276448,1.0,-0.0,-1.0250676753068564,-0.6113027033040382,0.0
2019-04-12,-0.0,-1.065570143088951,1.0,-0.0,-1.0191031125534737,-0.6031863106652898,0.0
2019-04-15,-0.0,-1.0699452346822511,1.0,-0.0,-0.9988238321020326,-0.6067556143639505,0.0
2019-04-16,-0.0,-1.0709767578699616,1.0,-0.0,-1.00319947043248,-0.6033759929390997,0.0
2019-04-17,-0.0,-1.0492460463405664,1.0,-0.0,-1.027694005148952,-0.6009194556822361,0.0
2019-04-18,-0.0,-1.0252411397316974,1.0,-0.0,-1.032669352156399,-0.6377545363834584,0.0
2019-04-22,-0.0,-1.0308394566911603,1.0,-0.0,-1.0372968158539302,-0.6429896830698434,0.0
2019-04-23,-0.0,-1.0330274547683618,1.0,-0.0,-1.0336961771371251,-0.6484377902440837,0.0
2019-04-24,-0.0,-1.0212016753771451,1.0,-0.0,-1.035583231402202,-0.6498016976166648,0.0
2019-04-25,-0.0,-1.0218189914282534,1.0,-0.0,-1.0411889123900702,-0.6477049241159227,0.0
2019-04-26,-0.0,-1.0226763299462045,1.0,-0.0,-1.0325014943215782,-0.6805887627017335,0.0
2019-04-29,-0.0,-1.0319272373395216,1.0,-0.0,-1.037953363027286,-0.6730546094247108,0.0
2019-04-30,-0.0,-1.033998717029546,1.0,-0.0,-1.0411305233764763,-0.6983510056224294,0.0
2019-05-01,-0.0,-1.022021606104102,1.0,-0.0,-1.053939714436806,-0.7013296064062855,0.0
2019-05-02,-0.0,-1.0266515237554419,1.0,-0.0,-1.0576187772099186,-0.7014575052053758,0.0
2019-05-03,-0.0,-0.9969823140685281,1.0,-0.0,-1.0980174949386912,-0.7248939990068375,0.0
2019-05-06,-0.0,-0.9263190637272057,1.0,-0.0,-1.1809945954352814,-0.7808623974493566,0.0
2019-05-07,-0.0,-0.9613102302397342,1.0,-0.0,-1.2009257061476382,-0.7938128016456998,0.0
2019-05-08,-0.0,-0.9576871605132645,1.0,-0.0,-1.179878768794773,-0.7985121624813036,0.0
2019-05-09,-0.0,-0.9544056164707739,1.0,-0.0,-1.1979963713812418,-0.7917488364755069,0.0
2019-05-10,-0.0,-0.95422799195044,1.0,-0.0,-1.2058162017125045,-0.7858185692301621,0.0
2019-05-13,-0.0,-0.9524297481574903,1.0,-0.0,-1.2004492964962756,-0.7883182910968352,0.0
2019-05-14,-0.0,-0.8978528084642914,1.0,-0.0,-1.206394896530263,-0.7855920336082154,0.0
2019-05-15,-0.0,-0.9000700716287761,1.0,-0.0,-1.2193241980691374,-0.7734739956399875,0.0
2019-05-16,-0.0,-0.9037218718367983,1.0,-0.0,-1.2175893482831115,-0.7718601572841237,0.0
2019-05-17,-0.0,-0.8939015830928799,1.0,-0.0,-1.206114013881307,-0.7992279497777431,0.0
2019-05-20,-0.0,-0.8768966727776262,1.0,-0.0,-1.217771190076842,-0.8059445332917269,0.0
2019-05-21,-0.0,-0.8758287185086967,1.0,-0.0,-1.2168707589111614,-0.8071133296934717,0.0
2019-05-22,-0.0,-0.8650997817274712,1.0,-0.0,-1.2277829747427502,-0.8048409728718429,0.0
2019-05-23,-0.0,-0.8656152647975078,1.0,-0.0,-1.2338785046728973,-0.7945482866043615,0.0
2019-05-24,-0.0,-0.8544409491630743,1.0,-0.0,-1.2365140393801701,-0.7926521418307507,0.0
2019-05-28,-0.0,-0.8458669981354879,1.0,-0.0,-1.2422311995027966,-0.7963020509633312,0.0
2019-05-29,-0.0,-0.8477241913616115,1.0,-0.0,-1.2412163470850281,-0.7847762928529924,0.0
2019-05-30,-0.0,-0.8441372366790582,1.0,-0.0,-1.238808859975217,-0.7894594175960346,0.0
2019-05-31,-0.0,-0.8412655384734538,1.0,-0.0,-1.2416063199473337,-0.7896448902141502,0.0
2019-06-03,-0.0,-0.8506813457540996,1.0,-0.0,-1.2535607052121025,-0.745207483255062,0.0
2019-06-04,-0.0,-0.8348528563185227,1.0,-0.0,-1.2455856895556838,-0.7664550875168301,0.0
2019-06-05,-0.0,-0.825683538046165,1.0,-0.0,-1.2505228733315588,-0.7265467543826293,0.0
2019-06-06,-0.0,-0.8213255390221682,1.0,-0.0,-1.2362966899483752,-0.7383085332523535,0.0
2019-06-07,-0.0,-0.8287546482507399,1.0,-0.0,-1.2281627077483495,-0.7375730439401988,0.0
2019-06-10,-0.0,-0.829708222811671,1.0,-0.0,-1.2198938992042438,-0.7396741189844638,0.0
2019-06-11,-0.0,-0.8365633074935401,1.0,-0.0,-1.2272381820945433,-0.7361681106551148,0.0
2019-06-12,-0.0,-0.8323309987819731,1.0,-0.0,-1.228570341047503,-0.7453943361753959,0.0
2019-06-13,-0.0,-0.8381904180653036,1.0,-0.0,-1.2263121757705218,-0.7499618553555081,0.0
2019-06-14,-0.0,-0.8383699633699634,1.0,-0.0,-1.2291666666666667,-0.7480921855921857,0.0
2019-06-17,-0.0,-0.8371356630550891,1.0,-0.0,-1.2298947047153974,-0.7480543262627803,0.0
2019-06-18,-0.0,-0.834451730974531,1.0,-0.0,-1.230250114381577,-0.7480173859996949,0.0
2019-06-19,-0.0,-0.8308610984329835,1.0,-0.0,-1.2350524874486537,-0.7375627567320858,0.0
2019-06-20,-0.0,-0.8237576133762656,1.0,-0.0,-1.2833533770415486,-0.772355200372425,0.0
2019-06-21,-0.0,-0.83281589568457,1.0,-0.0,-1.2709174169512574,-0.7770490530891027,0.0
2019-06-24,-0.0,-0.827627791177157,1.0,-0.0,-1.2701703882362094,-0.7923831012215047,0.0
2019-06-25,-0.0,-0.8172059738643435,1.0,-0.0,-1.276096764156814,-0.7959318606098319,0.0
2019-06-26,-0.0,-0.8111547892422061,1.0,-0.0,-1.243062312692173,-0.8378935896936909,0.0
2019-06-27,-0.0,-0.8085570665939289,1.0,-0.0,-1.2470482796243618,-0.841016249074543,0.0
2019-06-28,-0.0,-0.7942825985355976,1.0,-0.0,-1.2587630472036142,-0.841642000311575,0.0
2019-07-01,-0.0,-0.796104047591275,1.0,-0.0,-1.2581748901590264,-0.8338971188615422,0.0
2019-07-02,-0.0,-0.809308088434584,1.0,-0.0,-1.2376582646068068,-0.8249119138885662,0.0
2019-07-03,-0.0,-0.8108348822800494,1.0,-0.0,-1.2355560718711276,-0.8259758364312266,0.0
2019-07-05,-0.0,-0.8186210095076137,1.0,-0.0,-1.2209167504058127,-0.8253845559248666,0.0
2019-07-08,-0.0,-0.8280449961210241,1.0,-0.0,-1.2172226532195503,-0.8337083010085339,0.0
2019-07-09,-0.0,-0.8423934452060192,1.0,-0.0,-1.2496257779878674,-0.847120460096116,0.0
2019-07-10,-0.0,-0.8293491124260355,1.0,-0.0,-1.2671400394477317,-0.8482840236686391,0.0
2019-07-11,-0.0,-0.8246202406786348,1.0,-0.0,-1.2789504833300454,-0.8419806667981851,0.0
2019-07-12,-0.0,-0.824146774511738,1.0,-0.0,-1.2694811599921088,-0.8519234563030184,0.0
2019-07-15,-0.0,-0.7577935806265617,1.0,-0.0,-1.2403228906400154,-0.8457812800307515,0.0
2019-07-16,-0.0,-0.7637006029417412,1.0,-0.0,-1.2535811667114711,-0.8231498905487922,0.0
2019-07-17,-0.0,-0.7598022306542487,1.0,-0.0,-1.2482081943965353,-0.8247288336974437,0.0
2019-07-18,-0.0,-0.7631699846860643,1.0,-0.0,-1.2490045941807044,-0.8163093415007657,0.0
2019-07-19,-0.0,-0.7634276970160673,1.0,-0.0,-1.2513006885998468,-0.8108263198163733,0.0
2019-07-22,-0.0,-0.7380206343141001,1.0,-0.0,-1.2487581199847153,-0.8344287351929691,0.0
2019-07-23,-0.0,-0.7433712844807825,1.0,-0.0,-1.245740047375258,-0.8314357759608774,0.0
2019-07-24,-0.0,-0.7437659907587735,1.0,-0.0,-1.245999923626227,-0.8289227479283615,0.0
2019-07-25,-0.0,-0.7488244064686316,1.0,-0.0,-1.2415414611767404,-0.8327025270482088,0.0
2019-07-26,-0.0,-0.7491876600787492,1.0,-0.0,-1.241981727130242,-0.8316067127948317,0.0
2019-07-29,-0.0,-0.7390472546393724,1.0,-0.0,-1.2452267074803902,-0.8420126267457432,0.0
2019-07-30,-0.0,-0.7356634254651252,1.0,-0.0,-1.2446213919301738,-0.8479059796340249,0.0
2019-07-31,-0.0,-0.7614302686544284,1.0,-0.0,-1.2340091212202506,-0.8370444180431533,0.0
2019-08-01,-0.0,-0.7683717717487241,1.0,-0.0,-1.2329713342799034,-0.8361026900495031,0.0
2019-08-02,-0.0,-0.7690409162778142,1.0,-0.0,-1.234159885850912,-0.8531873047703521,0.0
2019-08-05,-0.0,-0.7674660703269588,1.0,-0.0,-1.230798889574337,-0.85737970388649,0.0
2019-08-06,-0.0,-0.7647014073792315,1.0,-0.0,-1.1761125903385317,-0.8628756181057435,0.0
2019-08-07,-0.0,-0.770961611554542,1.0,-0.0,-1.1686431014823262,-0.8612314709236032,0.0
2019-08-08,-0.0,-0.7665168025603901,1.0,-0.0,-1.1716071020345955,-0.871980492265488,0.0
2019-08-09,-0.0,-0.7540710444595924,1.0,-0.0,-1.1496629553889268,-0.883284102098008,0.0
2019-08-12,-0.0,-0.7541275371099667,1.0,-0.0,-1.155028779157831,-0.8776128445925477,0.0
2019-08-13,-0.0,-0.7394827520920898,1.0,-0.0,-1.1602105342875535,-0.8868946192585861,0.0
2019-08-14,-0.0,-0.7485578554462164,1.0,-0.0,-1.143573502243336,-0.8781434980959921,0.0
2019-08-15,-0.0,-0.7768283209410719,1.0,-0.0,-1.120963267117967,-0.8013908926127326,0.0
2019-08-16,-0.0,-0.7697660645543382,1.0,-0.0,-1.1305152502220908,-0.8012289013917678,0.0
2019-08-19,-0.0,-0.7635486129020373,1.0,-0.0,-1.1315256235493498,-0.7891168993847401,0.0
2019-08-20,-0.0,-0.7695896550457367,1.0,-0.0,-1.1292017192608648,-0.7748429521325447,0.0
2019-08-21,-0.0,-0.7704767501652833,1.0,-0.0,-1.1312715786380665,-0.7711746125027548,0.0
2019-08-22,-0.0,-0.7745624611787059,1.0,-0.0,-1.101136322116263,-0.7780700792867844,0.0
2019-08-23,-0.0,-0.7757744212412683,1.0,-0.0,-1.1055114654573381,-0.7759938558314743,0.0
2019-08-26,-0.0,-0.7583203844902975,1.0,-0.0,-1.104723015213385,-0.7505872149748853,0.0
2019-08-27,-0.0,-0.75263461816082,1.0,-0.0,-1.0983470477840336,-0.758048217121409,0.0
2019-08-28,-0.0,-0.751262808486073,1.0,-0.0,-1.1008081974310866,-0.7559171597633135,0.0
2019-08-29,-0.0,-0.7586751921833464,1.0,-0.0,-1.094367411451972,-0.7392054026869745,0.0
2019-08-30,-0.0,-0.7461541219923261,1.0,-0.0,-1.1107684584214865,-0.7289776598415032,0.0
2019-09-03,-0.0,-0.7599527000394166,1.0,-0.0,-1.1075357437202138,-0.7158419034650805,0.0
2019-09-04,-0.0,-0.7442726231386025,1.0,-0.0,-1.1103951890034363,-0.724942726231386,0.0
2019-09-05,-0.0,-0.7518206482935885,1.0,-0.0,-1.1100956732828788,-0.7079465943167214,0.0
2019-09-06,-0.0,-0.7489672364672365,1.0,-0.0,-1.118554131054131,-0.6937678062678063,0.0
2019-09-09,-0.0,-0.7334476108849368,1.0,-0.0,-1.1252053424755375,-0.7125205342475538,0.0
2019-09-10,-0.0,-0.7438571428571428,1.0,-0.0,-1.081535714285714,-0.746,0.0
2019-09-11,-0.0,-0.7606605955478462,1.0,-0.0,-1.032668401272044,-0.8203960682278114,0.0
2019-09-12,-0.0,-0.8090719232037518,1.0,-0.0,-1.0336349979848314,-0.8211995749825962,0.0
2019-09-13,-0.0,-0.8108989628760949,1.0,-0.0,-1.0393594019129988,-0.8144904166819364,0.0
2019-09-16,-0.0,-0.8132041542808911,1.0,-0.0,-1.039084003082682,-0.8175345884252633,0.0
2019-09-17,-0.0,-0.7856461786709698,1.0,-0.0,-1.0504620800938829,-0.8311940736394309,0.0
2019-09-18,-0.0,-0.8077753779697623,1.0,-0.0,-1.0369367060804626,-0.8160120071750191,0.0
